Time,PrimT,HwActive,ChActive,ActPow,HwTSet,HwTOutlet,PrimTSet
2018-01-11T12:33:29.322Z,19.5,,,,0,23.2,
2018-01-11T12:33:39.264Z,,,,,0,23.2,
2018-01-11T12:33:49.268Z,19.3,,,,0,23.2,
2018-01-11T12:33:59.260Z,19.2,,,,0,23.1,
2018-01-11T12:34:09.260Z,,,,,0,23.1,
2018-01-11T12:34:19.260Z,,,,,0,23.1,
2018-01-11T12:34:29.260Z,,,,,0,23.1,
2018-01-11T12:34:39.260Z,,,,,0,23,
2018-01-11T12:34:49.336Z,,,,,0,23,
2018-01-11T12:34:59.260Z,,,,,0,23,
2018-01-11T12:35:09.263Z,,,,,0,23,
2018-01-11T12:35:19.262Z,,,,,0,23,
2018-01-11T12:35:29.266Z,,,,,0,23,
2018-01-11T12:35:39.260Z,,,,,0,22.8,
2018-01-11T12:35:49.263Z,,,,,0,22.8,
2018-01-11T12:35:59.263Z,,,,,0,22.8,
2018-01-11T12:36:09.264Z,19.1,,,,0,22.8,
2018-01-11T12:36:19.261Z,,,,,0,22.8,
2018-01-11T12:36:29.421Z,,,,,0,22.7,
2018-01-11T12:36:39.271Z,,,,,0,22.7,
2018-01-11T12:36:49.261Z,,,,,0,22.7,
2018-01-11T12:36:59.260Z,,,,,0,22.7,
2018-01-11T12:37:09.260Z,,,,,0,22.7,
2018-01-11T12:37:19.261Z,,,,,0,22.6,
2018-01-11T12:37:29.261Z,,,,,0,22.6,
2018-01-11T12:37:39.260Z,,,,,0,22.6,
2018-01-11T12:37:49.262Z,,,,,0,22.6,
2018-01-11T12:37:59.267Z,,,,,0,22.5,
2018-01-11T12:38:09.262Z,,,,,0,22.5,
2018-01-11T12:38:19.281Z,,,,,0,22.5,
2018-01-11T12:38:29.262Z,,,,,0,22.5,
2018-01-11T12:38:39.261Z,,,,,0,22.5,
2018-01-11T12:38:49.358Z,,,,,0,22.4,
2018-01-11T12:38:59.261Z,,,,,0,22.4,
2018-01-11T12:39:09.272Z,,,,,0,22.4,
2018-01-11T12:39:19.311Z,,,,,0,22.4,
2018-01-11T12:39:29.467Z,,,,,0,22.4,
2018-01-11T12:39:39.311Z,,,,,0,22.4,
2018-01-11T12:39:49.308Z,,,,,0,22.4,
2018-01-11T12:39:59.261Z,,,,,0,22.2,
2018-01-11T12:40:09.262Z,,,,,0,22.2,
2018-01-11T12:40:19.263Z,,,,,0,22.2,
2018-01-11T12:40:29.262Z,,,,,0,22.2,
2018-01-11T12:40:39.266Z,,,,,0,22.2,
2018-01-11T12:40:49.290Z,,,,,0,22.1,
2018-01-11T12:40:59.269Z,,,,,0,22.1,
2018-01-11T12:41:09.267Z,,,,,0,22.1,
2018-01-11T12:41:19.459Z,19.2,,,,0,22.1,
2018-01-11T12:41:29.314Z,19.1,,,,0,22.1,
2018-01-11T12:41:39.261Z,19.2,,,,0,22.1,
2018-01-11T12:41:49.262Z,19.1,,,,0,22.1,
2018-01-11T12:41:59.305Z,19.2,,,,0,22,
2018-01-11T12:42:09.261Z,19.1,,,,0,22,
2018-01-11T12:42:19.372Z,19.2,,,,0,22,
2018-01-11T12:42:29.262Z,,,,,0,22,
2018-01-11T12:42:39.299Z,,,,,0,22,
2018-01-11T12:42:49.284Z,,,,,0,22,
2018-01-11T12:42:59.304Z,,,,,0,22,
2018-01-11T12:43:09.303Z,,,,,0,21.9,
2018-01-11T12:43:19.310Z,,,,,0,21.9,
2018-01-11T12:43:29.307Z,19.1,,,,0,21.9,
2018-01-11T12:43:39.274Z,18.9,,,,0,21.9,
2018-01-11T12:43:49.263Z,,,,,0,21.9,
2018-01-11T12:44:02.093Z,18.8,,,,0,21.9,
2018-01-11T12:44:09.312Z,18.6,0,2,0,0,21.7,20
2018-01-11T12:44:19.316Z,,,,,0,21.7,
2018-01-11T12:44:29.262Z,,,,,0,21.7,
2018-01-11T12:44:39.270Z,18.8,,,,0,21.7,
2018-01-11T12:44:49.262Z,,,,,0,21.7,
2018-01-11T12:44:59.262Z,18.6,,,,0,21.7,
2018-01-11T12:45:09.263Z,18.8,,,,0,21.7,
2018-01-11T12:45:19.283Z,18.6,,,,0,21.6,
2018-01-11T12:45:29.262Z,,,,,0,21.6,
2018-01-11T12:45:39.262Z,,,,,0,21.6,
2018-01-11T12:45:49.264Z,,,,,0,21.6,
2018-01-11T12:45:59.358Z,,,,,0,21.6,
2018-01-11T12:46:09.274Z,,,,,0,21.6,
2018-01-11T12:46:19.267Z,,,,,0,21.6,
2018-01-11T12:46:29.262Z,,,,,0,21.6,
2018-01-11T12:46:39.270Z,,,,,0,21.6,
2018-01-11T12:46:49.367Z,,,,,0,21.5,
2018-01-11T12:46:59.459Z,,,,,0,21.5,
2018-01-11T12:47:09.347Z,,,,,0,21.5,
2018-01-11T12:47:19.396Z,,,,,0,21.5,
2018-01-11T12:47:29.944Z,,,,,0,21.5,
2018-01-11T12:47:39.555Z,,,,,0,21.5,
2018-01-11T12:47:49.360Z,,,,,0,21.5,
2018-01-11T12:47:59.302Z,,,,,0,21.5,
2018-01-11T12:48:09.263Z,,,,,0,21.3,
2018-01-11T12:48:19.266Z,,,,,0,21.3,
2018-01-11T12:48:29.262Z,,,,,0,21.3,
2018-01-11T12:48:39.263Z,,,,,0,21.3,
2018-01-11T12:48:49.285Z,,,,,0,21.3,
2018-01-11T12:48:59.280Z,,,,,0,21.3,
2018-01-11T12:49:09.263Z,,,,,0,21.3,
2018-01-11T12:49:19.287Z,,,,,0,21.2,
2018-01-11T12:49:30.261Z,,,,,0,21.2,
2018-01-11T12:49:39.265Z,,,,,0,21.2,
2018-01-11T12:49:49.263Z,,,,,0,21.2,
2018-01-11T12:49:59.263Z,,,,,0,21.2,
2018-01-11T12:50:09.265Z,,,,,0,21.2,
2018-01-11T12:50:19.263Z,,,,,0,21.2,
2018-01-11T12:50:29.265Z,,,,,0,21.2,
2018-01-11T12:50:39.263Z,,,,,0,21.2,
2018-01-11T12:50:49.263Z,,,,,0,21.2,
2018-01-11T12:50:59.264Z,,,,,0,21.1,
2018-01-11T12:51:09.264Z,,,,,0,21.1,
2018-01-11T12:51:19.268Z,,,,,0,21.1,
2018-01-11T12:51:29.263Z,,,,,0,21.1,
2018-01-11T12:51:39.264Z,,,,,0,21.1,
2018-01-11T12:51:49.264Z,,,,,0,21.1,
2018-01-11T12:51:59.263Z,,,,,0,21.1,
2018-01-11T12:52:09.281Z,,,,,0,21.1,
2018-01-11T12:52:19.297Z,,,,,0,21.1,
2018-01-11T12:52:29.282Z,,,,,0,21.1,
2018-01-11T12:52:39.290Z,,,,,0,20.9,
2018-01-11T12:52:49.299Z,,,,,0,20.9,
2018-01-11T12:52:59.302Z,,,,,0,20.9,
2018-01-11T12:53:09.296Z,,,,,0,20.9,
2018-01-11T12:53:19.313Z,,,,,0,20.9,
2018-01-11T12:53:29.309Z,,,,,0,20.9,
2018-01-11T12:53:39.444Z,,,,,0,20.9,
2018-01-11T12:53:49.353Z,18.5,,,,0,20.9,
2018-01-11T12:53:59.346Z,18.4,,,,0,20.9,
2018-01-11T12:54:09.334Z,,,,,0,20.8,
2018-01-11T12:54:19.331Z,,,,,0,20.8,
2018-01-11T12:54:29.324Z,,,,,0,20.8,
2018-01-11T12:54:39.312Z,,,,,0,20.8,
2018-01-11T12:54:49.346Z,,,,,0,20.8,
2018-01-11T12:55:04.369Z,,,,,0,20.8,
2018-01-11T12:55:09.399Z,,,,,0,20.8,
2018-01-11T12:55:24.420Z,,,,,0,20.8,
2018-01-11T12:55:29.351Z,,,,,0,20.8,
2018-01-11T12:55:39.330Z,,,,,0,20.8,
2018-01-11T12:55:49.742Z,,,,,0,20.6,
2018-01-11T12:55:59.295Z,18.2,,,,0,20.6,
2018-01-11T12:56:09.297Z,,,,,0,20.6,
2018-01-11T12:56:24.382Z,,,,,0,20.6,
2018-01-11T12:56:29.305Z,,,,,0,20.6,
2018-01-11T12:56:39.264Z,,,,,0,20.6,
2018-01-11T12:56:49.264Z,,,,,0,20.6,
2018-01-11T12:56:59.265Z,,,,,0,20.6,
2018-01-11T12:57:09.264Z,,,,,0,20.6,
2018-01-11T12:57:19.264Z,,,,,0,20.6,
2018-01-11T12:57:29.267Z,,,,,0,20.6,
2018-01-11T12:57:39.264Z,,,,,0,20.6,
2018-01-11T12:57:49.264Z,,,,,0,20.6,
2018-01-11T12:57:59.266Z,,,,,0,20.5,
2018-01-11T12:58:09.278Z,,,,,0,20.5,
2018-01-11T12:58:19.268Z,,,,,0,20.5,
2018-01-11T12:58:29.270Z,,,,,0,20.5,
2018-01-11T12:58:39.294Z,,,,,0,20.5,
2018-01-11T12:58:49.429Z,,,,,0,20.5,
2018-01-11T12:58:59.286Z,,,,,0,20.5,
2018-01-11T12:59:09.295Z,,,,,0,20.5,
2018-01-11T12:59:19.265Z,,,,,0,20.5,
2018-01-11T12:59:29.267Z,,,,,0,20.5,
2018-01-11T12:59:39.450Z,,,,,0,20.5,
2018-01-11T12:59:49.265Z,,,,,0,20.5,
2018-01-11T12:59:59.265Z,,,,,0,20.4,
2018-01-11T13:00:09.302Z,,,,,0,20.4,
2018-01-11T13:00:19.265Z,,,,,0,20.4,
2018-01-11T13:00:29.267Z,,,,,0,20.4,
2018-01-11T13:00:39.265Z,,,,,0,20.4,
2018-01-11T13:00:49.265Z,,,,,0,20.4,
2018-01-11T13:00:59.265Z,,,,,0,20.4,
2018-01-11T13:01:09.300Z,,,,,0,20.4,
2018-01-11T13:01:19.294Z,18.4,,,,0,20.4,
2018-01-11T13:01:29.268Z,,,,,0,20.4,
2018-01-11T13:01:39.279Z,,,,,0,20.4,
2018-01-11T13:01:49.273Z,18.2,,,,0,20.4,
2018-01-11T13:01:59.265Z,18.4,,,,0,20.4,
2018-01-11T13:02:15.374Z,,,,,0,20.2,
2018-01-11T13:02:19.279Z,,,,,0,20.2,
2018-01-11T13:02:29.266Z,,,,,0,20.2,
2018-01-11T13:02:39.266Z,,,,,0,20.2,
2018-01-11T13:02:49.279Z,,,,,0,20.2,
2018-01-11T13:02:59.323Z,,,,,0,20.2,
2018-01-11T13:03:09.538Z,18.2,,,,0,20.2,
2018-01-11T13:03:19.268Z,18.4,,,,0,20.2,
2018-01-11T13:03:29.287Z,18.2,,,,0,20.2,
2018-01-11T13:03:39.265Z,,,,,0,20.2,
2018-01-11T13:03:49.271Z,,,,,0,20.2,
2018-01-11T13:03:59.266Z,18.1,,,,0,20.2,
2018-01-11T13:04:09.270Z,18,,,,0,20.2,
2018-01-11T13:04:19.271Z,,,,,0,20.1,
2018-01-11T13:04:29.268Z,,,,,0,20.2,
2018-01-11T13:04:39.279Z,,,,,0,20.1,
2018-01-11T13:04:49.281Z,18.1,,,,0,20.1,
2018-01-11T13:04:59.302Z,,,,,0,20.1,
2018-01-11T13:05:09.317Z,18,,,,0,20.1,
2018-01-11T13:05:19.267Z,,,,,0,20.1,
2018-01-11T13:05:29.269Z,,,,,0,20.1,
2018-01-11T13:05:39.266Z,,,,,0,20.1,
2018-01-11T13:05:49.269Z,,,,,0,20.1,
2018-01-11T13:05:59.287Z,,,,,0,20.1,
2018-01-11T13:06:09.266Z,,,,,0,20.1,
2018-01-11T13:06:19.271Z,,,,,0,20.1,
2018-01-11T13:06:29.510Z,,,,,0,20.1,
2018-01-11T13:06:39.275Z,,,,,0,20.1,
2018-01-11T13:06:49.283Z,,,,,0,20.1,
2018-01-11T13:06:59.276Z,,,,,0,20,
2018-01-11T13:07:09.266Z,,,,,0,20.1,
2018-01-11T13:07:19.266Z,,,,,0,20,
2018-01-11T13:07:29.267Z,,,,,0,20,
2018-01-11T13:07:39.269Z,,,,,0,20,
2018-01-11T13:07:49.266Z,,,,,0,20,
2018-01-11T13:07:59.286Z,,,,,0,20,
2018-01-11T13:08:09.266Z,,,,,0,20,
2018-01-11T13:08:19.273Z,,,,,0,20,
2018-01-11T13:08:29.294Z,,,,,0,20,
2018-01-11T13:08:39.289Z,,,,,0,20,
2018-01-11T13:08:49.282Z,,,,,0,20,
2018-01-11T13:08:59.266Z,,,,,0,20,
2018-01-11T13:09:09.292Z,,,,,0,20,
2018-01-11T13:09:19.276Z,,,,,0,20,
2018-01-11T13:09:29.288Z,,,,,0,20,
2018-01-11T13:09:39.305Z,,,,,0,20,
2018-01-11T13:09:49.272Z,,,,,0,20,
2018-01-11T13:09:59.301Z,,,,,0,19.8,
2018-01-11T13:10:09.267Z,,,,,0,19.8,
2018-01-11T13:10:19.351Z,,,,,0,19.8,
2018-01-11T13:10:29.279Z,,,,,0,19.8,
2018-01-11T13:10:39.283Z,,,,,0,19.8,
2018-01-11T13:10:49.272Z,,,,,0,19.8,
2018-01-11T13:10:59.282Z,,,,,0,19.8,
2018-01-11T13:11:09.281Z,,,,,0,19.8,
2018-01-11T13:11:19.549Z,,,,,0,19.8,
2018-01-11T13:11:29.278Z,,,,,0,19.8,
2018-01-11T13:11:39.278Z,,,,,0,19.8,
2018-01-11T13:11:49.302Z,,,,,0,19.8,
2018-01-11T13:11:59.343Z,,,,,0,19.8,
2018-01-11T13:12:09.268Z,,,,,0,19.8,
2018-01-11T13:12:19.314Z,,,,,0,19.8,
2018-01-11T13:12:29.449Z,,,,,0,19.8,
2018-01-11T13:12:39.551Z,,,,,0,19.8,
2018-01-11T13:12:49.341Z,,,,,0,19.8,
2018-01-11T13:12:59.312Z,18.1,,,,0,19.8,
2018-01-11T13:13:09.290Z,18,,,,0,19.7,
2018-01-11T13:13:19.290Z,18.1,,,,0,19.8,
2018-01-11T13:13:29.309Z,18,,,,0,19.7,
2018-01-11T13:13:39.297Z,,,,,0,19.7,
2018-01-11T13:13:49.292Z,17.8,,,,0,19.7,
2018-01-11T13:13:59.301Z,,,,,0,19.7,
2018-01-11T13:14:09.275Z,17.7,,,,0,19.7,
2018-01-11T13:14:19.328Z,,,,,0,19.7,
2018-01-11T13:14:29.274Z,,,,,0,19.7,
2018-01-11T13:14:39.274Z,,,,,0,19.7,
2018-01-11T13:14:49.272Z,17.8,,,,0,19.7,
2018-01-11T13:14:59.271Z,,,,,0,19.7,
2018-01-11T13:15:09.276Z,17.7,,,,0,19.7,
2018-01-11T13:15:19.294Z,,,,,0,19.7,
2018-01-11T13:15:29.280Z,,,,,0,19.7,
2018-01-11T13:15:39.279Z,,,,,0,19.7,
2018-01-11T13:15:49.289Z,,,,,0,19.7,
2018-01-11T13:15:59.268Z,,,,,0,19.7,
2018-01-11T13:16:09.274Z,,,,,0,19.7,
2018-01-11T13:16:19.277Z,,,,,0,19.7,
2018-01-11T13:16:29.267Z,,,,,0,19.7,
2018-01-11T13:16:39.273Z,,,,,0,19.6,
2018-01-11T13:16:49.279Z,,,,,0,19.6,
2018-01-11T13:16:59.268Z,,,,,0,19.6,
2018-01-11T13:17:09.267Z,,,,,0,19.6,
2018-01-11T13:17:19.272Z,,,,,0,19.6,
2018-01-11T13:17:29.283Z,,,,,0,19.6,
2018-01-11T13:17:39.278Z,,,,,0,19.6,
2018-01-11T13:17:49.292Z,,,,,0,19.6,
2018-01-11T13:17:59.273Z,,,,,0,19.6,
2018-01-11T13:18:09.268Z,,,,,0,19.6,
2018-01-11T13:18:19.269Z,,,,,0,19.6,
2018-01-11T13:18:29.386Z,,,,,0,19.6,
2018-01-11T13:18:39.277Z,,,,,0,19.6,
2018-01-11T13:18:49.305Z,,,,,0,19.6,
2018-01-11T13:18:59.292Z,,,,,0,19.6,
2018-01-11T13:19:09.283Z,,,,,0,19.6,
2018-01-11T13:19:19.268Z,,,,,0,19.6,
2018-01-11T13:19:29.271Z,,,,,0,19.6,
2018-01-11T13:19:39.268Z,,,,,0,19.6,
2018-01-11T13:19:49.268Z,,,,,0,19.6,
2018-01-11T13:19:59.287Z,,,,,0,19.6,
2018-01-11T13:20:09.269Z,,,,,0,19.6,
2018-01-11T13:20:19.268Z,,,,,0,19.6,
2018-01-11T13:20:29.285Z,,,,,0,19.6,
2018-01-11T13:20:39.268Z,,,,,0,19.6,
2018-01-11T13:20:49.342Z,,,,,0,19.4,
2018-01-11T13:20:59.271Z,,,,,0,19.4,
2018-01-11T13:21:09.278Z,,,,,0,19.4,
2018-01-11T13:21:19.268Z,,,,,0,19.4,
2018-01-11T13:21:29.278Z,,,,,0,19.4,
2018-01-11T13:21:39.296Z,,,,,0,19.4,
2018-01-11T13:21:49.268Z,,,,,0,19.4,
2018-01-11T13:21:59.301Z,,,,,0,19.4,
2018-01-11T13:22:09.416Z,,,,,0,19.4,
2018-01-11T13:22:19.499Z,,,,,0,19.4,
2018-01-11T13:22:29.349Z,,,,,0,19.4,
2018-01-11T13:22:39.268Z,,,,,0,19.4,
2018-01-11T13:22:49.270Z,,,,,0,19.4,
2018-01-11T13:22:59.269Z,,,,,0,19.4,
2018-01-11T13:23:09.277Z,,,,,0,19.4,
2018-01-11T13:23:19.271Z,,,,,0,19.4,
2018-01-11T13:23:29.269Z,,,,,0,19.4,
2018-01-11T13:23:39.269Z,,,,,0,19.4,
2018-01-11T13:23:49.274Z,,,,,0,19.4,
2018-01-11T13:23:59.294Z,17.6,,,,0,19.4,
2018-01-11T13:24:09.269Z,,,,,0,19.4,
2018-01-11T13:24:19.519Z,,,,,0,19.4,
2018-01-11T13:24:29.330Z,,,,,0,19.3,
2018-01-11T13:24:39.271Z,,,,,0,19.3,
2018-01-11T13:24:49.310Z,,,,,0,19.3,
2018-01-11T13:24:59.297Z,,,,,0,19.3,
2018-01-11T13:25:09.314Z,,,,,0,19.3,
2018-01-11T13:25:19.269Z,,,,,0,19.3,
2018-01-11T13:25:29.269Z,,,,,0,19.3,
2018-01-11T13:25:39.269Z,,,,,0,19.3,
2018-01-11T13:25:49.313Z,,,,,0,19.3,
2018-01-11T13:25:59.274Z,,,,,0,19.3,
2018-01-11T13:26:09.273Z,,,,,0,19.3,
2018-01-11T13:26:19.269Z,,,,,0,19.3,
2018-01-11T13:26:29.438Z,,,,,0,19.3,
2018-01-11T13:26:39.274Z,,,,,0,19.3,
2018-01-11T13:26:49.274Z,17.4,,,,0,19.3,
2018-01-11T13:26:59.268Z,,,,,0,19.3,
2018-01-11T13:27:09.269Z,,,,,0,19.3,
2018-01-11T13:27:19.268Z,,,,,0,19.3,
2018-01-11T13:27:29.269Z,,,,,0,19.3,
2018-01-11T13:27:39.274Z,,,,,0,19.3,
2018-01-11T13:27:49.269Z,,,,,0,19.3,
2018-01-11T13:27:59.287Z,,,,,0,19.3,
2018-01-11T13:28:09.279Z,,,,,0,19.3,
2018-01-11T13:28:19.270Z,,,,,0,19.3,
2018-01-11T13:28:29.270Z,17.6,,,,0,19.3,
2018-01-11T13:28:39.271Z,,,,,0,19.3,
2018-01-11T13:28:49.268Z,17.4,,,,0,19.3,
2018-01-11T13:28:59.269Z,,,,,0,19.2,
2018-01-11T13:29:09.271Z,,,,,0,19.2,
2018-01-11T13:29:19.318Z,17.6,,,,0,19.2,
2018-01-11T13:29:29.286Z,,,,,0,19.2,
2018-01-11T13:29:39.276Z,17.4,,,,0,19.2,
2018-01-11T13:29:49.284Z,,,,,0,19.2,
2018-01-11T13:29:59.326Z,,,,,0,19.2,
2018-01-11T13:30:09.291Z,17.6,,,,0,19.2,
2018-01-11T13:30:19.304Z,,,,,0,19.2,
2018-01-11T13:30:29.269Z,,,,,0,19.2,
2018-01-11T13:30:39.311Z,,,,,0,19.2,
2018-01-11T13:30:49.301Z,17.4,,,,0,19.2,
2018-01-11T13:30:59.286Z,,,,,0,19.2,
2018-01-11T13:31:09.269Z,,,,,0,19.2,
2018-01-11T13:31:19.287Z,17.6,,,,0,19.2,
2018-01-11T13:31:29.269Z,,,,,0,19.2,
2018-01-11T13:31:39.297Z,,,,,0,19.2,
2018-01-11T13:31:49.274Z,,,,,0,19.2,
2018-01-11T13:31:59.274Z,,,,,0,19.2,
2018-01-11T13:32:09.273Z,,,,,0,19.2,
2018-01-11T13:32:19.275Z,,,,,0,19.2,
2018-01-11T13:32:29.269Z,,,,,0,19.2,
2018-01-11T13:32:39.273Z,,,,,0,19.2,
2018-01-11T13:32:49.270Z,,,,,0,19.2,
2018-01-11T13:32:59.269Z,,,,,0,19.2,
2018-01-11T13:33:09.284Z,,,,,0,19.2,
2018-01-11T13:33:19.278Z,17.6,,,,0,19.2,
2018-01-11T13:33:29.273Z,17.4,,,,0,19.2,
2018-01-11T13:33:39.469Z,,,,,0,19.2,
2018-01-11T13:33:49.269Z,,,,,0,19.2,
2018-01-11T13:33:59.269Z,,,,,0,19.2,
2018-01-11T13:34:09.365Z,17.3,,,,0,19.2,
2018-01-11T13:34:19.270Z,,,,,0,19.2,
2018-01-11T13:34:29.270Z,,,,,0,19,
2018-01-11T13:34:39.270Z,,,,,0,19,
2018-01-11T13:34:49.312Z,,,,,0,19,
2018-01-11T13:34:59.292Z,,,,,0,19,
2018-01-11T13:35:09.279Z,18.2,0,2,45,0,19,
2018-01-11T13:35:19.284Z,23,,,33,0,19,
2018-01-11T13:35:29.273Z,23.4,,,29,0,19,
2018-01-11T13:35:39.274Z,23.5,,,30,0,19,
2018-01-11T13:35:49.268Z,23.6,,,29,0,19,
2018-01-11T13:35:59.276Z,23.7,,,,0,19,
2018-01-11T13:36:09.269Z,21.7,0,2,0,0,19,
2018-01-11T13:36:19.271Z,19.9,,,,0,19,
2018-01-11T13:36:29.270Z,19.5,,,,0,19,
2018-01-11T13:36:39.269Z,19.1,,,,0,19,
2018-01-11T13:36:49.268Z,,,,,0,19,
2018-01-11T13:36:59.282Z,19.2,,,,0,19,
2018-01-11T13:37:09.269Z,19.3,,,,0,19,
2018-01-11T13:37:19.268Z,,,,,0,19,
2018-01-11T13:37:29.269Z,,,,,0,19,
2018-01-11T13:37:39.269Z,19.5,,,,0,19,
2018-01-11T13:37:49.282Z,,,,,0,19,
2018-01-11T13:37:59.269Z,19.6,,,,0,19,
2018-01-11T13:38:09.270Z,,,,,0,19,
2018-01-11T13:38:19.271Z,19.7,,,,0,19,
2018-01-11T13:38:29.291Z,,,,,0,19,
2018-01-11T13:38:39.280Z,,,,,0,19,
2018-01-11T13:38:49.318Z,19.6,,,,0,19,
2018-01-11T13:38:59.268Z,19.5,,,,0,19,
2018-01-11T13:39:09.269Z,,,,,0,19,
2018-01-11T13:39:19.271Z,19.3,,,,0,19,
2018-01-11T13:39:29.269Z,,,,,0,19,
2018-01-11T13:39:39.284Z,,,,,0,19,
2018-01-11T13:39:49.278Z,,,,,0,19,
2018-01-11T13:39:59.271Z,,,,,0,19,
2018-01-11T13:40:09.269Z,19.3,,,,0,19,
2018-01-11T13:40:19.270Z,,,,,0,19,
2018-01-11T13:40:29.269Z,,,,,0,19,
2018-01-11T13:40:39.301Z,19.2,,,,0,19,
2018-01-11T13:40:49.282Z,,,,,0,19,
2018-01-11T13:40:59.297Z,19.3,,,,0,19,
2018-01-11T13:41:09.295Z,,,,,0,19,
2018-01-11T13:41:19.278Z,,,,,0,19,
2018-01-11T13:41:29.392Z,,,,,0,19,
2018-01-11T13:41:39.330Z,,,,,0,19,
2018-01-11T13:41:49.400Z,,,,,0,19,
2018-01-11T13:41:59.441Z,,,,,0,19,
2018-01-11T13:42:09.423Z,,,,,0,19,
2018-01-11T13:42:19.512Z,,,,,0,19,
2018-01-11T13:42:29.542Z,,,,,0,19,
2018-01-11T13:42:39.270Z,,,,,0,19,
2018-01-11T13:42:49.306Z,,,,,0,19,
2018-01-11T13:42:59.282Z,,,,,0,19,
2018-01-11T13:43:09.286Z,,,,,0,19,
2018-01-11T13:43:19.329Z,,,,,0,19,
2018-01-11T13:43:29.273Z,,,,,0,19,
2018-01-11T13:43:39.273Z,,,,,0,19,
2018-01-11T13:43:49.277Z,,,,,0,19,
2018-01-11T13:43:59.269Z,,,,,0,19,
2018-01-11T13:44:09.281Z,,,,,0,19,
2018-01-11T13:44:19.293Z,19.3,0,2,0,0,19,20
2018-01-11T13:44:29.317Z,,,,,0,19,
2018-01-11T13:44:39.271Z,,,,,0,19,
2018-01-11T13:44:49.269Z,,,,,0,19,
2018-01-11T13:44:59.270Z,,,,,0,19,
2018-01-11T13:45:09.269Z,,,,,0,19,
2018-01-11T13:45:19.273Z,,,,,0,19,
2018-01-11T13:45:29.269Z,,,,,0,19,
2018-01-11T13:45:39.269Z,,,,,0,19,
2018-01-11T13:45:49.368Z,,,,,0,19,
2018-01-11T13:45:59.276Z,,,,,0,19,
2018-01-11T13:46:09.273Z,,,,,0,19,
2018-01-11T13:46:19.279Z,19.2,,,,0,19,
2018-01-11T13:46:29.270Z,,,,,0,19,
2018-01-11T13:46:39.270Z,18.9,,,,0,19,
2018-01-11T13:46:49.302Z,,,,,0,19,
2018-01-11T13:46:59.465Z,18.8,,,,0,19,
2018-01-11T13:47:09.293Z,,,,,0,19,
2018-01-11T13:47:19.269Z,,,,,0,19,
2018-01-11T13:47:29.470Z,,,,,0,19,
2018-01-11T13:47:39.277Z,,,,,0,19,
2018-01-11T13:47:49.270Z,,,,,0,19,
2018-01-11T13:47:59.287Z,,,,,0,19,
2018-01-11T13:48:09.269Z,,,,,0,19,
2018-01-11T13:48:19.269Z,,,,,0,19,
2018-01-11T13:48:29.272Z,,,,,0,19,
2018-01-11T13:48:39.351Z,,,,,0,19,
2018-01-11T13:48:49.339Z,,,,,0,19,
2018-01-11T13:48:59.325Z,,,,,0,19,
2018-01-11T13:49:09.269Z,18.6,,,,0,19,
2018-01-11T13:49:19.291Z,,,,,0,19,
2018-01-11T13:49:29.269Z,,,,,0,19,
2018-01-11T13:49:39.268Z,,,,,0,19,
2018-01-11T13:49:49.269Z,,,,,0,19,
2018-01-11T13:49:59.271Z,,,,,0,19,
2018-01-11T13:50:09.270Z,,,,,0,19,
2018-01-11T13:50:19.269Z,,,,,0,19,
2018-01-11T13:50:29.270Z,,,,,0,19,
2018-01-11T13:50:39.269Z,,,,,0,19,
2018-01-11T13:50:49.277Z,,,,,0,19,
2018-01-11T13:50:59.269Z,,,,,0,19,
2018-01-11T13:51:09.286Z,,,,,0,19,
2018-01-11T13:51:19.299Z,,,,,0,19,
2018-01-11T13:51:29.379Z,,,,,0,19,
2018-01-11T13:51:39.301Z,,,,,0,19,
2018-01-11T13:51:49.270Z,,,,,0,19,
2018-01-11T13:51:59.280Z,,,,,0,19,
2018-01-11T13:52:09.312Z,,,,,0,19,
2018-01-11T13:52:19.270Z,,,,,0,19,
2018-01-11T13:52:29.289Z,,,,,0,19,
2018-01-11T13:52:39.284Z,,,,,0,19,
2018-01-11T13:52:49.280Z,,,,,0,19,
2018-01-11T13:52:59.272Z,,,,,0,19,
2018-01-11T13:53:09.269Z,,,,,0,19,
2018-01-11T13:53:19.288Z,,,,,0,19,
2018-01-11T13:53:29.270Z,,,,,0,19,
2018-01-11T13:53:39.274Z,,,,,0,19,
2018-01-11T13:53:49.275Z,,,,,0,19,
2018-01-11T13:53:59.271Z,,,,,0,19,
2018-01-11T13:54:09.269Z,,,,,0,19,
2018-01-11T13:54:19.269Z,,0,0,,0,19,5
2018-01-11T13:54:29.270Z,,,,,0,19,
2018-01-11T13:54:39.270Z,,,,,0,19,
2018-01-11T13:54:49.374Z,,,,,0,19,
2018-01-11T13:54:59.291Z,,,,,0,19,
2018-01-11T13:55:09.281Z,,,,,0,19,
2018-01-11T13:55:19.284Z,18.5,,,,0,19,
2018-01-11T13:55:29.286Z,,,,,0,19,
2018-01-11T13:55:39.270Z,18.6,,,,0,19,
2018-01-11T13:55:49.287Z,,,,,0,19,
2018-01-11T13:55:59.294Z,18.5,,,,0,19,
2018-01-11T13:56:09.269Z,18.5,,,,0,19,
2018-01-11T13:56:19.272Z,18.6,,,,0,19,
2018-01-11T13:56:29.269Z,18.5,,,,0,19,
2018-01-11T13:56:39.269Z,,,,,0,19,
