Time,HwTSet,PrimTSet,PrimT,HwTOutlet,ActPow,ChActive,HwActive
2018-01-23T06:20:03.800Z,54,,51,31.6,,,
2018-01-23T06:20:13.802Z,54,,50.7,31.6,,,
2018-01-23T06:20:23.918Z,54,,50.6,31.6,,,
2018-01-23T06:20:33.827Z,54,,50.4,31.6,,,
2018-01-23T06:20:44.935Z,,,50.3,,,,
2018-01-23T06:20:53.891Z,54,,50.1,31.6,,,
2018-01-23T06:21:03.812Z,54,,50,31.6,,,
2018-01-23T06:21:13.802Z,54,,49.8,31.6,,,
2018-01-23T06:21:23.812Z,54,,49.6,31.6,,,
2018-01-23T06:21:33.801Z,54,,49.4,31.8,,,
2018-01-23T06:21:43.811Z,54,,49.2,31.8,,,
2018-01-23T06:21:53.891Z,54,,49.1,31.8,,,
2018-01-23T06:22:03.801Z,54,,48.9,31.8,,,
2018-01-23T06:22:13.809Z,54,52,48.7,31.8,,,
2018-01-23T06:22:23.801Z,54,,48.5,31.8,,,
2018-01-23T06:22:33.801Z,54,,48.4,31.8,,,
2018-01-23T06:22:43.832Z,54,,48.2,31.8,,,
2018-01-23T06:22:53.892Z,54,,48.1,31.8,,,
2018-01-23T06:23:03.802Z,54,,47.9,31.8,,,
2018-01-23T06:23:16.405Z,54,,47.7,31.8,,,
2018-01-23T06:23:23.805Z,54,,47.4,31.8,,,
2018-01-23T06:23:33.811Z,54,,47.3,31.8,,,
2018-01-23T06:23:43.801Z,54,,47.1,31.8,,,
2018-01-23T06:23:53.893Z,54,,46.9,31.8,,,
2018-01-23T06:24:07.112Z,54,,46.8,31.8,,,
2018-01-23T06:24:15.487Z,54,,46.6,31.8,,,
2018-01-23T06:24:23.810Z,54,,46.5,31.8,,,
2018-01-23T06:24:33.813Z,54,,46.3,31.8,,,
2018-01-23T06:24:43.885Z,54,,46.2,31.8,,,
2018-01-23T06:24:53.891Z,54,,46,31.8,,,
2018-01-23T06:25:05.270Z,54,,45.9,31.8,,1,0
2018-01-23T06:25:13.808Z,54,,50.3,31.8,35,,
2018-01-23T06:25:23.802Z,54,,51.1,31.6,29,,
2018-01-23T06:25:33.853Z,54,,,31.8,30,,
2018-01-23T06:25:43.911Z,54,,,31.8,,,
2018-01-23T06:26:00.408Z,54,,51,31.8,29,,
2018-01-23T06:26:03.907Z,54,,51.1,31.8,30,,
2018-01-23T06:26:13.802Z,54,,,31.6,,,
2018-01-23T06:26:23.811Z,54,,51.3,31.6,29,,
2018-01-23T06:26:33.812Z,54,,51.4,31.8,,,
2018-01-23T06:26:43.808Z,54,,51.7,31.6,,,
2018-01-23T06:26:59.726Z,54,,51.9,31.6,,,
2018-01-23T06:27:03.810Z,54,,52.2,31.6,30,,
2018-01-23T06:27:13.813Z,54,,52.3,31.6,,,
2018-01-23T06:27:23.860Z,54,,52.6,31.6,,,
2018-01-23T06:27:33.839Z,54,,52.7,31.6,29,,
2018-01-23T06:27:43.810Z,54,,52.8,31.6,,,
2018-01-23T06:27:53.969Z,54,,52.9,31.6,,,
2018-01-23T06:28:03.818Z,54,,53,31.6,,,
2018-01-23T06:28:13.901Z,54,,53.1,31.6,,,
2018-01-23T06:28:23.865Z,54,,53.2,31.8,30,,
2018-01-23T06:28:33.894Z,54,,53.3,31.6,29,,
2018-01-23T06:28:43.807Z,54,,53.5,31.6,,,
2018-01-23T06:28:53.898Z,54,,53.6,31.6,,,
2018-01-23T06:29:03.807Z,54,,53.8,31.6,30,,
2018-01-23T06:29:13.807Z,54,,53.9,31.8,29,,
2018-01-23T06:29:23.824Z,54,,54,31.6,30,,
2018-01-23T06:29:33.808Z,54,,54.1,31.8,,,
2018-01-23T06:29:43.811Z,,,54.3,,29,,
2018-01-23T06:29:53.923Z,54,,54.4,31.8,,,
2018-01-23T06:30:03.841Z,54,,54.5,31.8,30,,
2018-01-23T06:30:13.809Z,54,49,53.4,31.8,0,1,0
2018-01-23T06:30:23.804Z,54,,50.6,31.8,,,
2018-01-23T06:30:33.810Z,54,,49.7,31.8,,,
2018-01-23T06:30:43.811Z,,,49.3,,,,
2018-01-23T06:30:53.907Z,54,,,31.8,,,
2018-01-23T06:31:04.047Z,54,,,31.8,,,
2018-01-23T06:31:13.945Z,54,,,31.8,,,
2018-01-23T06:31:23.813Z,54,,49.2,31.8,,,
2018-01-23T06:31:33.808Z,54,,49.1,31.8,,,
2018-01-23T06:31:43.949Z,54,,48.9,31.8,,,
2018-01-23T06:31:53.859Z,54,,48.7,31.8,,,
2018-01-23T06:32:03.850Z,54,,48.4,31.8,,,
2018-01-23T06:32:13.826Z,54,,48.1,31.8,,,
2018-01-23T06:32:23.807Z,54,,47.9,31.8,,,
2018-01-23T06:32:33.804Z,54,,47.7,31.8,,,
2018-01-23T06:32:43.803Z,54,,,31.8,,,
2018-01-23T06:32:53.893Z,54,,47.3,31.8,,,
2018-01-23T06:33:03.806Z,54,,47.1,31.8,,,
2018-01-23T06:33:13.806Z,54,,47,31.8,,,
2018-01-23T06:33:23.810Z,54,,46.8,31.8,,,
2018-01-23T06:33:33.879Z,54,,46.6,31.8,,,
2018-01-23T06:33:43.808Z,54,,46.5,31.8,,,
2018-01-23T06:33:53.897Z,54,,46.3,31.8,,,
2018-01-23T06:34:03.806Z,54,,46.1,31.8,,,
2018-01-23T06:34:13.805Z,54,,46,31.8,,,
2018-01-23T06:34:23.807Z,54,,45.8,31.8,,,
2018-01-23T06:34:33.806Z,54,,45.7,31.8,,,
2018-01-23T06:34:48.823Z,54,,45.5,31.8,,,
2018-01-23T06:34:53.897Z,54,,45.4,31.6,,,
2018-01-23T06:35:03.807Z,54,,45.2,31.6,,,
2018-01-23T06:35:13.805Z,54,,45.1,31.6,,,
2018-01-23T06:35:23.815Z,54,,44.9,31.6,,,
2018-01-23T06:35:33.894Z,54,,44.8,31.6,,,
2018-01-23T06:35:43.823Z,54,,44.6,31.6,,,
2018-01-23T06:35:53.893Z,54,,44.5,31.6,,,
2018-01-23T06:36:03.812Z,54,,44.3,31.6,,,
2018-01-23T06:36:13.849Z,54,,44.2,31.6,,,
2018-01-23T06:36:23.824Z,54,,44.1,31.6,,,
2018-01-23T06:36:33.817Z,54,,43.9,31.6,,,
2018-01-23T06:36:43.810Z,,,43.8,,,,
2018-01-23T06:36:53.895Z,54,,43.7,31.6,,,
2018-01-23T06:37:03.810Z,54,,43.5,31.6,,,
2018-01-23T06:37:13.855Z,54,,43.4,31.6,,,
2018-01-23T06:37:23.810Z,54,,43.3,31.5,,,
2018-01-23T06:37:35.053Z,54,,43.1,31.5,,,
2018-01-23T06:37:43.830Z,54,,43,31.5,,,
2018-01-23T06:37:53.894Z,54,,43.5,31.5,45,1,0
2018-01-23T06:38:03.807Z,54,,47.8,31.5,34,,
2018-01-23T06:38:13.808Z,54,,48.5,31.5,30,,
2018-01-23T06:38:23.835Z,54,,,31.5,,,
2018-01-23T06:38:33.804Z,54,,,31.5,,,
2018-01-23T06:38:43.804Z,,,,,29,,
2018-01-23T06:38:53.896Z,54,,48.6,31.5,,,
2018-01-23T06:39:03.813Z,54,,48.7,31.5,,,
2018-01-23T06:39:13.811Z,54,,48.8,31.4,,,
2018-01-23T06:39:23.805Z,54,,49,31.4,30,,
2018-01-23T06:39:33.809Z,54,,49.3,31.4,29,,
2018-01-23T06:39:43.804Z,54,,,31.4,,,
2018-01-23T06:39:53.896Z,54,,50,31.4,,,
2018-01-23T06:40:05.814Z,54,,50.2,31.4,29,,
2018-01-23T06:40:14.032Z,,,50.4,,,,
2018-01-23T06:40:23.813Z,54,,50.5,31.4,,,
2018-01-23T06:40:33.843Z,54,,50.7,31.4,,,
2018-01-23T06:40:43.820Z,54,,50.9,31.4,30,,
2018-01-23T06:40:53.894Z,54,,51,31.4,30,,
2018-01-23T06:41:03.813Z,54,,51.1,31.4,,,
2018-01-23T06:41:13.826Z,54,,51.3,31.4,29,,
2018-01-23T06:41:23.805Z,54,,51.4,31.3,,,
2018-01-23T06:41:33.894Z,54,,51.5,31.4,,,
2018-01-23T06:41:43.815Z,54,,,31.4,,,
2018-01-23T06:41:53.884Z,54,,51.8,31.3,30,,
2018-01-23T06:42:03.804Z,54,,51.9,31.4,29,,
2018-01-23T06:42:13.805Z,54,,52.1,31.4,30,,
2018-01-23T06:42:23.804Z,54,,52.2,31.3,29,,
2018-01-23T06:42:33.911Z,54,,,31.3,,,
2018-01-23T06:42:43.875Z,,,52.4,,29,,
2018-01-23T06:42:53.895Z,54,,52.7,31.3,,,
2018-01-23T06:43:03.813Z,54,,52.8,31.3,30,,
2018-01-23T06:43:13.953Z,54,,52.9,31.3,,,
2018-01-23T06:43:23.813Z,54,,51.9,31.3,0,1,0
2018-01-23T06:43:33.805Z,54,,49.2,31.3,,,
2018-01-23T06:43:43.806Z,,,48.2,,,,
2018-01-23T06:43:53.901Z,54,,47.9,31.3,,,
2018-01-23T06:44:03.804Z,54,,,31.3,,,
2018-01-23T06:44:13.806Z,54,,,31.3,,,
2018-01-23T06:44:23.911Z,54,,,31.3,,,
2018-01-23T06:44:33.804Z,54,,,31.3,,,
2018-01-23T06:44:43.806Z,54,,,31.3,,,
2018-01-23T06:44:53.895Z,54,,47.6,31.3,,,
2018-01-23T06:45:03.805Z,54,,47.3,31.3,,,
2018-01-23T06:45:13.827Z,54,,47,31.3,,,
2018-01-23T06:45:23.827Z,54,,46.7,31.3,,,
2018-01-23T06:45:33.839Z,54,,46.4,31.3,,,
2018-01-23T06:45:43.805Z,54,,,31.3,,,
2018-01-23T06:45:53.895Z,54,,46.1,31.3,,,
2018-01-23T06:46:03.808Z,54,,45.9,31.3,,,
2018-01-23T06:46:13.805Z,54,,45.8,31.3,,,
2018-01-23T06:46:23.805Z,54,,45.6,31.3,,,
2018-01-23T06:46:33.815Z,54,,45.4,31.3,,,
2018-01-23T06:46:44.242Z,,,45.3,,,,
2018-01-23T06:46:53.895Z,54,,45.1,31.3,,,
2018-01-23T06:47:03.805Z,54,,44.9,31.3,,,
2018-01-23T06:47:13.808Z,54,,,31.3,,,
2018-01-23T06:47:23.809Z,54,,44.6,31.3,,,
2018-01-23T06:47:33.808Z,54,,44.4,31.3,,,
2018-01-23T06:47:43.821Z,54,,,31.3,,,
2018-01-23T06:47:53.895Z,54,,44.1,31.3,,,
2018-01-23T06:48:03.967Z,54,,43.9,31.3,,,
2018-01-23T06:48:13.838Z,,,43.8,,,,
2018-01-23T06:48:23.818Z,54,,43.6,31.3,,,
2018-01-23T06:48:33.805Z,54,,,31.3,,,
2018-01-23T06:48:43.806Z,,,43.3,,,,
2018-01-23T06:48:53.911Z,54,,43.2,31.2,,,
2018-01-23T06:49:03.805Z,54,,43,31.2,,,
2018-01-23T06:49:13.814Z,54,,42.9,31.2,,,
2018-01-23T06:49:24.112Z,54,,46.8,31.2,38,1,0
2018-01-23T06:49:33.886Z,54,,48.4,31.2,30,,
2018-01-23T06:49:43.967Z,54,,,31.2,,,
2018-01-23T06:49:53.855Z,54,,,31.2,,,
2018-01-23T06:50:03.881Z,54,,,31.2,29,,
2018-01-23T06:50:13.976Z,54,,,31.2,30,,
2018-01-23T06:50:23.890Z,54,,,31.2,,,
2018-01-23T06:50:38.857Z,54,,48.6,31.2,30,,
2018-01-23T06:50:43.900Z,,,48.8,,29,,
2018-01-23T06:50:53.960Z,54,,49,31.2,,,
2018-01-23T06:51:03.835Z,54,,49.3,31.2,,,
2018-01-23T06:51:13.805Z,54,,,31.2,,,
2018-01-23T06:51:23.806Z,54,,49.8,31.2,29,,
2018-01-23T06:51:33.812Z,54,,50,31.2,30,,
2018-01-23T06:51:43.851Z,54,,50.1,31.2,29,,
2018-01-23T06:51:53.896Z,54,,50.2,31,30,,
2018-01-23T06:52:03.812Z,54,,50.3,31.2,,,
2018-01-23T06:52:13.805Z,54,48,50.4,31,29,,
2018-01-23T06:52:23.877Z,54,,,31,,,
2018-01-23T06:52:33.952Z,,49,50.7,,,,
2018-01-23T06:52:43.985Z,54,,50.9,31,30,,
2018-01-23T06:52:53.896Z,,,51,,,,
2018-01-23T06:53:03.806Z,54,,51.2,31,,,
2018-01-23T06:53:13.806Z,54,,51.3,31,,,
2018-01-23T06:53:23.946Z,54,,51.5,31,29,,
2018-01-23T06:53:33.872Z,54,,51.6,31,30,,
2018-01-23T06:53:43.807Z,54,,,31,,,
2018-01-23T06:53:53.896Z,54,,51.9,31,29,,
2018-01-23T06:54:03.845Z,54,,52,31,,,
2018-01-23T06:54:13.806Z,,,52.1,,,,
2018-01-23T06:54:23.806Z,54,,52.2,31,,,
2018-01-23T06:54:33.822Z,54,,52.4,31,30,,
2018-01-23T06:54:43.815Z,54,,,31,,,
2018-01-23T06:54:53.951Z,54,,52.7,31,29,,
2018-01-23T06:55:03.828Z,,,52.8,,,,
2018-01-23T06:55:13.807Z,54,,52.9,31,,,
2018-01-23T06:55:23.922Z,54,,53,31,0,,
2018-01-23T06:55:33.940Z,54,,50,31,,1,0
2018-01-23T06:55:43.878Z,,,48.6,,,,
2018-01-23T06:55:53.896Z,54,,48.1,31,,,
2018-01-23T06:56:03.824Z,54,,48,31,,,
2018-01-23T06:56:13.807Z,54,,,31,,,
2018-01-23T06:56:33.808Z,54,,,31,,,
2018-01-23T06:56:43.806Z,,,47.9,,,,
2018-01-23T06:56:53.896Z,54,,47.8,31,,,
2018-01-23T06:57:03.919Z,54,,47.4,31,,,
2018-01-23T06:57:13.916Z,54,,,31,,,
2018-01-23T06:57:23.933Z,54,,46.8,31,,,
2018-01-23T06:57:33.812Z,54,,46.6,31,,,
2018-01-23T06:57:43.865Z,,,46.4,,,,
2018-01-23T06:57:54.002Z,54,,46.2,31,,,
2018-01-23T06:58:14.003Z,54,,45.9,31,,,
2018-01-23T06:58:23.854Z,54,,,31,,,
2018-01-23T06:58:33.855Z,54,,45.7,31,,,
2018-01-23T06:58:43.829Z,54,,45.4,31,,,
2018-01-23T06:58:53.985Z,54,,45.2,31,,,
2018-01-23T06:59:03.905Z,54,,45,31,,,
2018-01-23T06:59:14.003Z,54,,44.9,31,,,
2018-01-23T06:59:23.868Z,54,,44.7,31,,,
2018-01-23T06:59:44.015Z,54,,44.4,31,,,
2018-01-23T06:59:53.954Z,54,,44.2,31,,,
2018-01-23T07:00:03.863Z,54,,,31,,,
2018-01-23T07:00:13.860Z,,,43.9,,,,
2018-01-23T07:00:23.819Z,54,,43.8,31,,,
2018-01-23T07:00:43.855Z,54,,43.5,31,,,
2018-01-23T07:00:53.914Z,54,,43.3,31,,,
2018-01-23T07:01:03.961Z,54,,43.2,31,,,
2018-01-23T07:01:13.934Z,54,,43,31,,,
2018-01-23T07:01:23.823Z,54,,42.9,31,,1,0
2018-01-23T07:01:33.815Z,54,48,47.2,31,36,,
2018-01-23T07:01:43.938Z,54,49,48.4,31,29,,
2018-01-23T07:01:53.964Z,54,,48.5,31,30,,
2018-01-23T07:02:04.013Z,54,,,31,29,,
2018-01-23T07:02:13.923Z,54,,,31,,,
2018-01-23T07:02:23.925Z,,49,48.4,,30,,
2018-01-23T07:02:33.935Z,54,48,48.6,31,30,1,0
2018-01-23T07:02:53.875Z,54,,48.7,30.9,,,
2018-01-23T07:03:03.899Z,54,,49.1,30.9,29,,
2018-01-23T07:03:13.903Z,54,49,49.4,30.9,30,,
2018-01-23T07:03:23.964Z,54,,,30.9,,,
2018-01-23T07:03:34.000Z,,48,49.9,,29,,
2018-01-23T07:03:43.899Z,54,,50.1,30.9,,,
2018-01-23T07:03:54.018Z,54,,50.2,30.9,30,,
2018-01-23T07:04:03.891Z,54,,,30.9,,,
2018-01-23T07:04:13.868Z,54,,50.3,30.9,,,
2018-01-23T07:04:23.848Z,,,50.5,,30,,
2018-01-23T07:04:33.892Z,54,,50.6,30.9,,,
2018-01-23T07:04:44.011Z,54,,,30.9,,,
2018-01-23T07:04:54.028Z,54,,50.7,30.9,,,
2018-01-23T07:05:03.838Z,,,51.1,,29,,
2018-01-23T07:05:13.852Z,54,,51.2,30.9,,,
2018-01-23T07:05:23.923Z,54,,,30.9,,,
2018-01-23T07:05:33.878Z,,,51.5,,30,,
2018-01-23T07:05:43.836Z,54,,,30.9,,,
2018-01-23T07:05:53.933Z,54,,51.6,30.9,,,
2018-01-23T07:06:03.886Z,,,51.8,,29,,
2018-01-23T07:06:13.960Z,54,,,30.9,,,
2018-01-23T07:06:23.912Z,,,50.4,,0,1,0
2018-01-23T07:06:33.860Z,54,,48.2,30.9,,,
2018-01-23T07:06:43.809Z,54,,47.3,30.9,,,
2018-01-23T07:06:53.947Z,54,,47,30.9,,,
2018-01-23T07:07:03.938Z,54,,,30.9,,,
2018-01-23T07:07:13.987Z,54,,,30.9,,,
2018-01-23T07:07:33.891Z,54,,46.9,30.9,,,
2018-01-23T07:07:44.013Z,54,,,30.9,,,
2018-01-23T07:07:53.901Z,54,,46.8,30.9,,,
2018-01-23T07:08:03.900Z,,,46.7,,,,
2018-01-23T07:08:13.915Z,54,,46.2,30.9,,,
2018-01-23T07:08:23.878Z,54,,45.9,30.9,,,
2018-01-23T07:08:33.931Z,54,,,30.9,,,
2018-01-23T07:08:43.844Z,54,,45.6,30.9,,,
2018-01-23T07:08:53.921Z,54,,45.5,30.9,,,
2018-01-23T07:09:03.889Z,54,,45.2,30.9,,,
2018-01-23T07:09:13.969Z,54,,,30.9,,,
2018-01-23T07:09:24.009Z,,,44.8,,,,
2018-01-23T07:09:33.843Z,54,,,30.9,,,
2018-01-23T07:09:43.892Z,54,,44.7,30.9,,,
2018-01-23T07:09:53.945Z,54,,44.5,30.9,,,
2018-01-23T07:10:03.859Z,54,,44.3,30.9,,,
2018-01-23T07:10:13.935Z,54,,44.2,30.9,,,
2018-01-23T07:10:23.987Z,,,43.9,,,,
2018-01-23T07:10:33.875Z,54,,,30.9,,,
2018-01-23T07:10:43.919Z,,,43.7,,,,
2018-01-23T07:10:53.883Z,54,,43.5,30.9,,,
2018-01-23T07:11:03.913Z,54,,43.3,30.9,,,
2018-01-23T07:11:13.921Z,54,,,30.9,,,
2018-01-23T07:11:23.837Z,,,43.1,,,,
2018-01-23T07:11:33.821Z,54,,42.9,30.8,,,
2018-01-23T07:11:43.812Z,54,,42.8,30.8,,,
2018-01-23T07:11:53.904Z,54,,42.7,30.8,,,
2018-01-23T07:12:03.836Z,54,,42.4,30.8,,,
2018-01-23T07:12:13.865Z,54,,42.3,30.8,,,
2018-01-23T07:12:23.930Z,54,,42,30.8,,,
2018-01-23T07:12:33.936Z,54,,41.9,30.8,,,
2018-01-23T07:12:43.848Z,54,,45.5,30.8,40,1,0
2018-01-23T07:12:53.919Z,54,,47.4,30.8,30,,
2018-01-23T07:13:03.848Z,54,,,30.8,,,
2018-01-23T07:13:13.902Z,54,,47.6,30.8,,,
2018-01-23T07:13:23.982Z,54,,,30.8,30,,
2018-01-23T07:13:33.903Z,54,,,30.8,,,
2018-01-23T07:13:43.969Z,54,,,30.8,,,
2018-01-23T07:13:53.984Z,54,,47.7,30.8,,,
2018-01-23T07:14:03.967Z,54,,47.8,30.8,29,,
2018-01-23T07:14:13.883Z,54,,48.2,30.8,29,,
2018-01-23T07:14:23.888Z,54,,,30.8,,,
2018-01-23T07:14:33.963Z,54,,48.5,30.7,30,,
2018-01-23T07:14:43.869Z,54,,49,30.7,29,,
2018-01-23T07:14:53.913Z,54,,,30.7,,,
2018-01-23T07:15:03.830Z,54,,49.2,30.7,,,
2018-01-23T07:15:13.850Z,54,,49.3,30.7,,,
2018-01-23T07:15:23.967Z,54,,49.4,30.7,30,,
2018-01-23T07:15:33.913Z,54,,49.5,30.7,29,,
2018-01-23T07:15:43.856Z,54,,49.8,30.7,,,
2018-01-23T07:15:54.005Z,54,,,30.7,30,,
2018-01-23T07:16:03.906Z,54,,50,30.7,29,,
2018-01-23T07:16:13.914Z,54,,,30.7,,,
2018-01-23T07:16:23.883Z,,,50.1,,30,,
2018-01-23T07:16:33.954Z,54,,50.4,30.7,29,,
2018-01-23T07:16:43.881Z,54,,,30.7,,,
2018-01-23T07:16:53.988Z,54,,50.6,30.7,30,,
2018-01-23T07:17:03.863Z,54,,50.7,30.7,,,
2018-01-23T07:17:13.818Z,54,,51,30.7,,,
2018-01-23T07:17:23.929Z,54,,,30.7,,,
2018-01-23T07:17:33.876Z,54,,51.2,30.7,29,,
2018-01-23T07:17:43.891Z,54,,51.3,30.7,30,,
2018-01-23T07:17:53.924Z,54,,51.4,30.7,29,,
2018-01-23T07:18:03.957Z,54,,51.5,30.7,,,
2018-01-23T07:18:13.818Z,54,,51.6,30.7,30,,
2018-01-23T07:18:23.885Z,54,,51.7,30.7,,,
2018-01-23T07:18:38.970Z,54,,51.8,30.7,,,
2018-01-23T07:18:43.888Z,54,,49.7,30.7,0,1,0
2018-01-23T07:18:53.932Z,54,,47.9,30.7,,,
2018-01-23T07:19:03.868Z,54,,47.8,30.7,,,
2018-01-23T07:19:13.819Z,54,,46.9,30.7,,,
2018-01-23T07:19:23.810Z,54,,,30.7,,,
2018-01-23T07:19:33.810Z,54,,47,30.7,,,
2018-01-23T07:19:43.810Z,54,,46.9,30.7,,,
2018-01-23T07:19:53.901Z,54,,,30.7,,,
2018-01-23T07:20:03.932Z,54,,46.8,30.7,,,
2018-01-23T07:20:13.817Z,54,,46.7,30.7,,,
2018-01-23T07:20:23.939Z,54,,46.5,30.7,,,
2018-01-23T07:20:33.901Z,54,,46.2,30.7,,,
2018-01-23T07:20:43.814Z,54,,45.9,30.7,,,
2018-01-23T07:20:53.902Z,54,,45.6,30.7,,,
2018-01-23T07:21:03.816Z,54,,45.4,30.7,,,
2018-01-23T07:21:13.961Z,54,,45.3,30.7,,,
2018-01-23T07:21:23.923Z,54,,45.1,30.7,,,
2018-01-23T07:21:33.826Z,54,,44.9,30.7,,,
2018-01-23T07:21:43.812Z,54,,44.8,30.7,,,
2018-01-23T07:21:53.911Z,54,,44.7,30.7,,,
2018-01-23T07:22:03.811Z,54,,44.5,30.7,,,
2018-01-23T07:22:13.816Z,54,,44.4,30.7,,,
2018-01-23T07:22:23.874Z,54,,44.2,30.7,,,
2018-01-23T07:22:33.823Z,54,,43.9,30.7,,,
2018-01-23T07:22:43.897Z,54,,,30.7,,,
2018-01-23T07:22:53.995Z,54,,43.7,30.7,,,
2018-01-23T07:23:03.812Z,54,,43.6,30.7,,,
2018-01-23T07:23:13.927Z,54,,43.5,30.7,,,
2018-01-23T07:23:24.002Z,54,,43.3,30.7,,,
2018-01-23T07:23:33.921Z,54,,43.2,30.7,,,
2018-01-23T07:23:43.811Z,54,,42.9,30.7,,,
2018-01-23T07:23:53.901Z,54,,,30.7,,,
2018-01-23T07:24:03.811Z,54,,42.8,30.7,,,
2018-01-23T07:24:13.811Z,54,,42.7,30.7,,,
2018-01-23T07:24:23.812Z,54,,42.4,30.7,,,
2018-01-23T07:24:34.025Z,54,,42.3,30.7,,,
2018-01-23T07:24:43.820Z,54,,42.2,30.7,,,
2018-01-23T07:24:53.954Z,54,,42.1,30.6,,,
2018-01-23T07:25:04.050Z,54,,44.5,30.6,42,1,0
2018-01-23T07:25:13.811Z,54,,47,30.6,31,,
2018-01-23T07:25:23.811Z,54,,47.3,30.6,29,,
2018-01-23T07:25:33.831Z,54,,47.6,30.6,30,,
2018-01-23T07:25:43.867Z,54,,,30.6,,,
2018-01-23T07:25:53.903Z,54,,,30.6,29,,
2018-01-23T07:26:03.811Z,54,,,30.6,30,,
2018-01-23T07:26:13.810Z,54,,47.7,30.6,,,
2018-01-23T07:26:23.811Z,54,,47.8,30.6,,,
2018-01-23T07:26:38.901Z,54,,48,30.6,30,,
2018-01-23T07:26:43.872Z,54,,48.1,30.6,29,,
2018-01-23T07:26:53.925Z,54,,48.4,30.6,30,,
2018-01-23T07:27:03.839Z,54,,48.7,30.6,29,,
2018-01-23T07:27:13.814Z,54,,49,30.6,29,,
2018-01-23T07:27:23.814Z,54,,49.1,30.6,,,
2018-01-23T07:27:33.862Z,54,,49.2,30.6,,,
2018-01-23T07:27:43.966Z,54,,49.4,30.6,30,,
2018-01-23T07:27:54.005Z,54,,49.5,30.6,29,,
2018-01-23T07:28:03.812Z,54,,49.6,30.6,,,
2018-01-23T07:28:13.811Z,54,,49.7,30.6,30,,
2018-01-23T07:28:23.832Z,54,,49.8,30.6,29,,
2018-01-23T07:28:33.815Z,54,,50,30.6,30,,
2018-01-23T07:28:43.812Z,54,,50.1,30.6,29,,
2018-01-23T07:28:53.902Z,54,,50.2,30.6,,,
2018-01-23T07:29:03.811Z,54,,50.3,30.6,,,
2018-01-23T07:29:13.828Z,54,,50.5,30.6,30,,
2018-01-23T07:29:23.825Z,54,,50.6,30.6,,,
2018-01-23T07:29:33.811Z,54,,50.7,30.6,29,,
2018-01-23T07:29:43.813Z,54,,51,30.6,,,
2018-01-23T07:29:53.913Z,54,,,30.6,,,
2018-01-23T07:30:03.911Z,54,,51.1,30.6,30,,
2018-01-23T07:30:13.864Z,54,46,50.7,30.6,0,1,0
2018-01-23T07:30:23.812Z,54,,47.9,30.6,,,
2018-01-23T07:30:33.970Z,54,,46.9,30.6,,,
2018-01-23T07:30:43.814Z,54,,46.4,30.6,,,
2018-01-23T07:30:53.902Z,54,,46.3,30.6,,,
2018-01-23T07:31:03.870Z,54,,46.2,30.6,,,
2018-01-23T07:31:13.811Z,54,,46.3,30.6,,,
2018-01-23T07:31:23.829Z,54,,46.2,30.6,,,
2018-01-23T07:31:33.934Z,54,,,30.6,,,
2018-01-23T07:31:43.812Z,54,,45.9,30.6,,,
2018-01-23T07:31:53.954Z,54,,,30.6,,,
2018-01-23T07:32:03.822Z,54,,45.7,30.6,,,
2018-01-23T07:32:14.007Z,54,,45.4,30.6,,,
2018-01-23T07:32:23.813Z,54,,44.9,30.6,,,
2018-01-23T07:32:33.822Z,54,,,30.6,,,
2018-01-23T07:32:43.818Z,54,,44.7,30.6,,,
2018-01-23T07:32:53.938Z,54,,44.6,30.6,,,
2018-01-23T07:33:03.818Z,54,,44.5,30.6,,,
2018-01-23T07:33:13.812Z,54,,44.3,30.6,,,
2018-01-23T07:33:23.853Z,54,,44.2,30.6,,,
2018-01-23T07:33:33.823Z,54,,43.9,30.6,,,
2018-01-23T07:33:43.821Z,54,,,30.6,,,
2018-01-23T07:33:53.905Z,54,,43.7,30.6,,,
2018-01-23T07:34:03.863Z,54,,43.6,30.6,,,
2018-01-23T07:34:13.813Z,54,,43.4,30.6,,,
2018-01-23T07:34:23.818Z,54,,43.3,30.6,,,
2018-01-23T07:34:33.815Z,54,,43.1,30.6,,,
2018-01-23T07:34:43.820Z,54,,42.9,30.6,,,
2018-01-23T07:34:53.904Z,54,,,30.6,,,
2018-01-23T07:35:03.817Z,54,,42.8,30.6,,,
2018-01-23T07:35:13.814Z,54,,42.6,30.6,,,
2018-01-23T07:35:23.813Z,54,,42.4,30.4,,,
2018-01-23T07:35:33.812Z,54,,42.3,30.6,,,
2018-01-23T07:35:43.814Z,54,,42.2,30.4,,,
2018-01-23T07:35:53.903Z,54,,42,30.4,,,
2018-01-23T07:36:03.813Z,54,,41.9,30.4,,,
2018-01-23T07:36:13.999Z,54,,41.8,30.4,,,
2018-01-23T07:36:23.815Z,54,,41.7,30.4,,,
2018-01-23T07:36:33.825Z,54,,41.6,30.4,,,
2018-01-23T07:36:44.008Z,54,,41.5,30.4,,,
2018-01-23T07:36:53.905Z,54,,41.4,30.4,,,
2018-01-23T07:37:03.814Z,54,,41.2,30.4,,,
2018-01-23T07:37:13.950Z,54,,41.1,30.4,,,
2018-01-23T07:37:23.819Z,54,,40.9,30.4,,,
2018-01-23T07:37:33.813Z,54,,,30.4,,,
2018-01-23T07:37:43.830Z,54,,40.8,30.4,,,
2018-01-23T07:37:53.908Z,54,,40.7,30.4,,,
