Time,ActPow,HwActive,HwTSet,PrimTSet,ChActive,PrimT,HwTOutlet
2017-11-10T03:49:14.866Z,,,0,,,,20.2
2017-11-10T03:49:24.866Z,,,0,,,,20.2
2017-11-10T03:49:34.870Z,,,0,,,,20.2
2017-11-10T03:49:44.876Z,,,0,,,,20.2
2017-11-10T03:49:54.866Z,,,0,,,30.8,20.2
2017-11-10T03:50:04.890Z,,,0,,,30.9,20.2
2017-11-10T03:50:14.866Z,,,0,,,30.8,20.2
2017-11-10T03:50:24.958Z,,,0,,,,20.2
2017-11-10T03:50:34.979Z,,,0,,,,20.2
2017-11-10T03:50:44.974Z,,,0,,,,20.2
2017-11-10T03:50:54.883Z,,,0,,,,20.2
2017-11-10T03:51:04.868Z,,,0,,,,20.2
2017-11-10T03:51:14.872Z,,,0,,,,20.2
2017-11-10T03:51:24.896Z,,,0,,,,20.2
2017-11-10T03:51:34.943Z,,,0,,,,20.2
2017-11-10T03:51:44.941Z,,,0,,,,20.2
2017-11-10T03:51:54.894Z,,,0,,,,20.2
2017-11-10T03:52:04.914Z,,,0,,,,20.2
2017-11-10T03:52:14.927Z,,,0,,,,20.2
2017-11-10T03:52:24.871Z,,,0,,,,20.2
2017-11-10T03:52:34.915Z,,,0,,,30.7,20.2
2017-11-10T03:52:44.870Z,,,0,,,30.8,20.2
2017-11-10T03:52:54.943Z,,,0,,,30.7,20.2
2017-11-10T03:53:04.890Z,,,0,,,,20.2
2017-11-10T03:53:14.867Z,,,0,,,,20.2
2017-11-10T03:53:24.910Z,,,0,,,,20.2
2017-11-10T03:53:34.930Z,,,0,,,,20.2
2017-11-10T03:53:44.867Z,,,0,,,,20.2
2017-11-10T03:53:54.936Z,,,0,,,,20.2
2017-11-10T03:54:04.867Z,,,0,,,,20.2
2017-11-10T03:54:14.932Z,,,0,,,,20.2
2017-11-10T03:54:24.874Z,,,0,,,,20.2
2017-11-10T03:54:34.898Z,,,0,,,,20.2
2017-11-10T03:54:44.867Z,,,0,,,,20.2
2017-11-10T03:54:54.868Z,,,0,,,,20.2
2017-11-10T03:55:04.866Z,,,0,,,,20.2
2017-11-10T03:55:14.877Z,,,0,,,,20.2
2017-11-10T03:55:24.870Z,,,0,,,,20.2
2017-11-10T03:55:34.867Z,,,0,,,,20.2
2017-11-10T03:55:44.882Z,,,0,,,30.6,20.2
2017-11-10T03:55:54.866Z,,,0,,,,20.2
2017-11-10T03:56:04.867Z,,,0,,,,20.2
2017-11-10T03:56:14.891Z,,,0,,,,20.2
2017-11-10T03:56:24.868Z,,,0,,,,20.2
2017-11-10T03:56:34.905Z,,,0,,,,20.2
2017-11-10T03:56:44.887Z,,,0,,,,20.2
2017-11-10T03:56:54.871Z,,,0,,,,20.2
2017-11-10T03:57:04.868Z,,,0,,,,20.2
2017-11-10T03:57:14.871Z,,,0,,,,20.1
2017-11-10T03:57:24.874Z,,,0,,,,20.2
2017-11-10T03:57:34.892Z,,,0,,,,20.2
2017-11-10T03:57:44.872Z,,,0,,,,20.2
2017-11-10T03:57:54.872Z,,,0,,,,20.2
2017-11-10T03:58:04.868Z,,,0,,,,20.2
2017-11-10T03:58:14.870Z,,,0,,,,20.2
2017-11-10T03:58:24.867Z,,,0,,,,20.2
2017-11-10T03:58:34.907Z,,,0,,,30.5,20.2
2017-11-10T03:58:44.878Z,,,0,,,,20.2
2017-11-10T03:58:54.872Z,,,0,,,,20.2
2017-11-10T03:59:04.876Z,,,0,,,,20.1
2017-11-10T03:59:14.890Z,,,0,,,,20.2
2017-11-10T03:59:24.869Z,,,0,,,,20.2
2017-11-10T03:59:34.870Z,,,0,,,,20.2
2017-11-10T03:59:44.867Z,,,0,,,,20.1
2017-11-10T03:59:54.869Z,,,0,,,,20.1
2017-11-10T04:00:04.870Z,,,0,,,,20.2
2017-11-10T04:00:14.867Z,,,0,,,,20.1
2017-11-10T04:00:24.867Z,,,0,,,,20.1
2017-11-10T04:00:35.290Z,,,0,,,,20.1
2017-11-10T04:00:45.042Z,,,0,,,,20.1
2017-11-10T04:00:54.876Z,,,0,,,,20.1
2017-11-10T04:01:04.871Z,,,0,,,30.4,20.1
2017-11-10T04:01:14.940Z,,,0,,,,20.1
2017-11-10T04:01:24.944Z,,,0,,,,20.1
2017-11-10T04:01:34.868Z,,,0,,,,20.1
2017-11-10T04:01:44.899Z,,,0,,,,20.1
2017-11-10T04:01:54.894Z,,,0,,,,20.2
2017-11-10T04:02:04.867Z,,,0,,,,20.1
2017-11-10T04:02:14.872Z,,,0,,,,20.1
2017-11-10T04:02:24.872Z,,,0,,,,20.1
2017-11-10T04:02:34.872Z,,,0,,,,20.1
2017-11-10T04:02:44.876Z,,,0,,,,20.1
2017-11-10T04:02:54.898Z,,,0,,,,20.1
2017-11-10T04:03:04.873Z,,,0,,,,20.1
2017-11-10T04:03:15.130Z,,,0,,,,20.1
2017-11-10T04:03:24.879Z,,,0,,,,20.1
2017-11-10T04:03:34.879Z,,,0,,,,20.1
2017-11-10T04:03:44.871Z,,,0,,,,20.1
2017-11-10T04:03:54.937Z,,,0,,,,20.1
2017-11-10T04:04:04.916Z,,,0,,,30.3,20.1
2017-11-10T04:04:14.873Z,,,0,,,,20.1
2017-11-10T04:04:24.867Z,,,0,,,,20.1
2017-11-10T04:04:34.885Z,,,0,,,,20.1
2017-11-10T04:04:44.897Z,,,0,,,,20.1
2017-11-10T04:04:54.896Z,,,0,,,,20.1
2017-11-10T04:05:04.891Z,,,0,,,,20.1
2017-11-10T04:05:14.941Z,,,0,,,,20.1
2017-11-10T04:05:24.905Z,,,0,,,,20.1
2017-11-10T04:05:34.871Z,,,0,,,,20.1
2017-11-10T04:05:44.892Z,,,0,,,,20.1
2017-11-10T04:05:54.868Z,,,0,,,,20.1
2017-11-10T04:06:04.937Z,,,0,,,,20.1
2017-11-10T04:06:14.868Z,,,0,,,,20.1
2017-11-10T04:06:24.887Z,,,0,,,,20.1
2017-11-10T04:06:34.936Z,,,0,,,,20.1
2017-11-10T04:06:44.895Z,,,0,,,,20.1
2017-11-10T04:06:54.944Z,,,0,,,30.2,20.1
2017-11-10T04:07:04.972Z,0,0,0,5,0,30.2,20.1
2017-11-10T04:07:14.869Z,,,0,,,,20.1
2017-11-10T04:07:24.943Z,,,0,,,,20.1
2017-11-10T04:07:34.868Z,,,0,,,,20.1
2017-11-10T04:07:44.873Z,,,0,,,,20.1
2017-11-10T04:07:54.904Z,,,0,,,,20.1
2017-11-10T04:08:04.880Z,,,0,,,,20.1
2017-11-10T04:08:14.887Z,,,0,,,,20.1
2017-11-10T04:08:24.873Z,,,0,,,,20.1
2017-11-10T04:08:34.909Z,,,0,,,,20.1
2017-11-10T04:08:44.868Z,,,0,,,,20.1
2017-11-10T04:08:54.877Z,,,0,,,,20.1
2017-11-10T04:09:04.873Z,,,0,,,,20.1
2017-11-10T04:09:14.878Z,,,0,,,,20.1
2017-11-10T04:09:24.869Z,,,0,,,,20.1
2017-11-10T04:09:34.868Z,,,0,,,30.1,20.1
2017-11-10T04:09:44.899Z,,,0,,,30.2,20.1
2017-11-10T04:09:54.923Z,,,0,,,30.1,20.1
2017-11-10T04:10:04.874Z,,,0,,,,20.1
2017-11-10T04:10:14.874Z,,,0,,,,20.1
2017-11-10T04:10:24.978Z,,,0,,,,20.1
2017-11-10T04:10:34.868Z,,,0,,,,20.1
2017-11-10T04:10:44.941Z,,,0,,,,20.1
2017-11-10T04:10:55.049Z,,,0,,,,20.1
2017-11-10T04:11:05.051Z,,,0,,,,20.1
2017-11-10T04:11:14.876Z,,,0,,,,20.1
2017-11-10T04:11:24.870Z,,,0,,,,20.1
2017-11-10T04:11:34.873Z,,,0,,,,20.1
2017-11-10T04:11:45.123Z,,,0,,,,20.1
2017-11-10T04:11:54.869Z,,,0,,,,20.1
2017-11-10T04:12:04.885Z,,,0,,,,20.1
2017-11-10T04:12:14.904Z,,,0,,,,20.1
2017-11-10T04:12:24.900Z,,,0,,,,20.1
2017-11-10T04:12:34.870Z,,,0,,,30,20.1
2017-11-10T04:12:44.888Z,,,0,,,,20.1
2017-11-10T04:12:54.872Z,,,0,,,,20.1
2017-11-10T04:13:04.950Z,,,0,,,,20.1
2017-11-10T04:13:14.879Z,,,0,,,,20.1
2017-11-10T04:13:24.869Z,,,0,,,,20.1
2017-11-10T04:13:34.910Z,,,0,,,,20.1
2017-11-10T04:13:44.870Z,,,0,,,,20.1
2017-11-10T04:13:55.090Z,,,0,,,,20.1
2017-11-10T04:14:04.873Z,,,0,,,,20.1
2017-11-10T04:14:14.876Z,,,0,,,,20.1
2017-11-10T04:14:24.883Z,,,0,,,,20.1
2017-11-10T04:14:34.880Z,,,0,,,,20.1
2017-11-10T04:14:44.913Z,,,0,,,,20.1
2017-11-10T04:14:54.891Z,,,0,,,,20.1
2017-11-10T04:15:04.897Z,,,0,,,,20.1
2017-11-10T04:15:14.925Z,,,0,,,,20.1
2017-11-10T04:15:24.869Z,,,0,,,30,20.1
2017-11-10T04:15:34.875Z,,,0,,,30,20.1
2017-11-10T04:15:44.878Z,,,0,,,29.9,20.1
2017-11-10T04:15:54.886Z,,,0,,,,20.1
2017-11-10T04:16:04.898Z,,,0,,,,20.1
2017-11-10T04:16:15.146Z,,,0,,,,20.1
2017-11-10T04:16:24.907Z,,,0,,,,20.1
2017-11-10T04:16:34.898Z,,,0,,,,20.1
2017-11-10T04:16:44.874Z,,,0,,,,20.1
2017-11-10T04:16:54.890Z,,,0,,,,20.1
2017-11-10T04:17:04.986Z,,,0,,,,20
2017-11-10T04:17:14.883Z,,,0,,,,20.1
2017-11-10T04:17:24.889Z,,,0,,,,20.1
2017-11-10T04:17:34.900Z,,,0,,,,20.1
2017-11-10T04:17:44.991Z,,,0,,,,20.1
2017-11-10T04:17:54.976Z,,,0,,,,20.1
2017-11-10T04:18:04.977Z,,,0,,,,20.1
2017-11-10T04:18:14.930Z,,,0,,,,20.1
2017-11-10T04:18:25.056Z,,,0,,,,20
2017-11-10T04:18:34.877Z,,,0,,,,20.1
2017-11-10T04:18:44.945Z,,,0,,,,20
2017-11-10T04:18:54.884Z,,,0,,,29.8,20.1
2017-11-10T04:19:05.137Z,,,0,,,,20.1
2017-11-10T04:19:14.891Z,,,0,,,,20.1
2017-11-10T04:19:24.951Z,,,0,,,,20.1
2017-11-10T04:19:34.962Z,,,0,,,,20.1
2017-11-10T04:19:44.921Z,,,0,,,,20.1
2017-11-10T04:19:54.892Z,,,0,,,,20.1
2017-11-10T04:20:04.938Z,,,0,,,,20.1
2017-11-10T04:20:14.911Z,,,0,,,,20.1
2017-11-10T04:20:24.870Z,,,0,,,,20.1
2017-11-10T04:20:35.201Z,,,0,,,,20.1
2017-11-10T04:20:44.916Z,,,0,,,,20
2017-11-10T04:20:55.592Z,,,0,,,,20
2017-11-10T04:21:04.898Z,,,0,,,,20
2017-11-10T04:21:14.870Z,,,0,,,,20
2017-11-10T04:21:24.888Z,,,0,,,,20
2017-11-10T04:21:34.875Z,,,0,,,,20.1
2017-11-10T04:21:44.872Z,,,0,,,29.6,20
2017-11-10T04:21:54.873Z,,,0,,,29.8,20.1
2017-11-10T04:22:04.870Z,,,0,,,29.6,20
2017-11-10T04:22:14.870Z,,,0,,,,20
2017-11-10T04:22:24.871Z,,,0,,,,20
2017-11-10T04:22:34.879Z,,,0,,,,20.1
2017-11-10T04:22:44.897Z,,,0,,,,20.1
2017-11-10T04:22:54.909Z,,,0,,,,20
2017-11-10T04:23:04.874Z,,,0,,,,20
2017-11-10T04:23:14.873Z,,,0,,,,20
2017-11-10T04:23:24.872Z,,,0,,,,20
2017-11-10T04:23:34.879Z,,,0,,,,20
2017-11-10T04:23:44.964Z,,,0,,,,20
2017-11-10T04:23:55.018Z,,,0,,,,20
2017-11-10T04:24:04.876Z,,,0,,,,20
2017-11-10T04:24:14.907Z,,,0,,,,20
2017-11-10T04:24:24.881Z,,,0,,,,20
2017-11-10T04:24:34.901Z,,,0,,,,20
2017-11-10T04:24:44.870Z,,,0,,,29.5,20
2017-11-10T04:24:54.897Z,,,0,,,,20
2017-11-10T04:25:09.982Z,,,0,,,,20
2017-11-10T04:25:14.908Z,,,0,,,,20
2017-11-10T04:25:24.887Z,,,0,,,,20
2017-11-10T04:25:34.903Z,,,0,,,,20
2017-11-10T04:25:44.878Z,,,0,,,,20
2017-11-10T04:25:54.955Z,,,0,,,,20
2017-11-10T04:26:04.912Z,,,0,,,,20
2017-11-10T04:26:14.880Z,,,0,,,,20
2017-11-10T04:26:24.917Z,,,0,,,,20
2017-11-10T04:26:34.904Z,,,0,,,,20
2017-11-10T04:26:44.879Z,,,0,,,,20
2017-11-10T04:26:54.876Z,,,0,,,,20
2017-11-10T04:27:04.871Z,,,0,,,,20
2017-11-10T04:27:14.870Z,,,0,,,,20
2017-11-10T04:27:24.880Z,,,0,,,,20
2017-11-10T04:27:34.904Z,,,0,,,,20
2017-11-10T04:27:44.928Z,,,0,,,29.4,20
2017-11-10T04:27:54.900Z,,,0,,,29.5,20
2017-11-10T04:28:04.915Z,,,0,,,29.4,20
2017-11-10T04:28:14.870Z,,,0,,,,20
2017-11-10T04:28:24.896Z,,,0,,,,20
2017-11-10T04:28:35.036Z,,,0,,,,20
2017-11-10T04:28:44.874Z,,,0,,,,20
2017-11-10T04:28:54.885Z,,,0,,,,20
2017-11-10T04:29:04.876Z,,,0,,,,20
2017-11-10T04:29:14.953Z,,,0,,,,20
2017-11-10T04:29:24.900Z,,,0,,,,20
2017-11-10T04:29:34.891Z,,,0,,,,20
2017-11-10T04:29:44.913Z,,,0,,,,20
2017-11-10T04:29:54.898Z,,,0,,,,20
2017-11-10T04:30:05.048Z,,,0,,,,20
2017-11-10T04:30:15.065Z,,,0,,,,20
2017-11-10T04:30:24.890Z,,,0,,,,20
2017-11-10T04:30:34.871Z,,,0,,,,20
2017-11-10T04:30:44.892Z,,,0,,,,20
2017-11-10T04:30:54.899Z,,,0,,,,20
2017-11-10T04:31:04.892Z,,,0,,,,20
2017-11-10T04:31:14.921Z,,,0,,,29.3,20
2017-11-10T04:31:24.898Z,,,0,,,,20
2017-11-10T04:31:35.055Z,,,0,,,,20
2017-11-10T04:31:44.946Z,,,0,,,,20
2017-11-10T04:31:54.882Z,,,0,,,,20
2017-11-10T04:32:04.872Z,,,0,,,,20
2017-11-10T04:32:14.876Z,,,0,,,,20
2017-11-10T04:32:25.080Z,,,0,,,,20
2017-11-10T04:32:34.923Z,,,0,,,,20
2017-11-10T04:32:44.885Z,,,0,,,,20
2017-11-10T04:32:54.876Z,,,0,,,,20
2017-11-10T04:33:04.920Z,,,0,,,,20
2017-11-10T04:33:14.945Z,,,0,,,,20
2017-11-10T04:33:24.936Z,,,0,,,,20
2017-11-10T04:33:35.026Z,,,0,,,,20
2017-11-10T04:33:44.941Z,,,0,,,,20
2017-11-10T04:33:54.917Z,,,0,,,,20
2017-11-10T04:34:04.878Z,,,0,,,,20
2017-11-10T04:34:14.872Z,,,0,,,,20
2017-11-10T04:34:24.901Z,,,0,,,29.2,20
2017-11-10T04:34:34.903Z,,,0,,,,20
2017-11-10T04:34:44.872Z,,,0,,,,20
2017-11-10T04:34:54.871Z,,,0,,,,20
2017-11-10T04:35:04.871Z,,,0,,,,20
2017-11-10T04:35:14.871Z,,,0,,,,20
2017-11-10T04:35:24.896Z,,,0,,,,20
2017-11-10T04:35:34.883Z,,,0,,,,20
2017-11-10T04:35:44.876Z,,,0,,,,20
2017-11-10T04:35:54.876Z,,,0,,,,20
2017-11-10T04:36:04.873Z,,,0,,,,20
2017-11-10T04:36:14.906Z,,,0,,,,20
2017-11-10T04:36:24.889Z,,,0,,,,20
2017-11-10T04:36:34.875Z,,,0,,,,20
2017-11-10T04:36:44.911Z,,,0,,,,20
2017-11-10T04:36:54.942Z,,,0,,,,20
2017-11-10T04:37:04.897Z,,,0,,,,20
2017-11-10T04:37:14.887Z,,,0,,,,20
2017-11-10T04:37:24.872Z,,,0,,,,20
2017-11-10T04:37:34.882Z,,,0,,,,20
2017-11-10T04:37:44.880Z,,,0,,,29,20
2017-11-10T04:37:54.872Z,,,0,,,,20
2017-11-10T04:38:04.872Z,,,0,,,,20
2017-11-10T04:38:14.872Z,,,0,,,,20
2017-11-10T04:38:24.872Z,,,0,,,,20
2017-11-10T04:38:34.872Z,,,0,,,,20
2017-11-10T04:38:44.887Z,,,0,,,,20
2017-11-10T04:38:54.889Z,,,0,,,,20
2017-11-10T04:39:04.879Z,,,0,,,,20
2017-11-10T04:39:14.880Z,,,0,,,,20
2017-11-10T04:39:24.887Z,,,0,,,,20
2017-11-10T04:39:34.885Z,,,0,,,,20
2017-11-10T04:39:44.881Z,,,0,,,,20
2017-11-10T04:39:54.891Z,,,0,,,,20
2017-11-10T04:40:04.878Z,,,0,,,,20
2017-11-10T04:40:14.872Z,,,0,,,,20
2017-11-10T04:40:25.035Z,,,0,,,29,20
2017-11-10T04:40:34.891Z,,,0,,,29,20
2017-11-10T04:40:44.908Z,,,0,,,28.9,20
2017-11-10T04:40:54.893Z,,,,,,28.9,
2017-11-10T04:41:04.886Z,,,0,,,,20
2017-11-10T04:41:14.880Z,,,0,,,,20
2017-11-10T04:41:24.914Z,,,0,,,,20
2017-11-10T04:41:34.887Z,,,0,,,,20
2017-11-10T04:41:44.914Z,,,0,,,,20
2017-11-10T04:41:54.935Z,,,0,,,,20
2017-11-10T04:42:04.872Z,,,0,,,,20
2017-11-10T04:42:14.886Z,,,0,,,,19.8
2017-11-10T04:42:24.874Z,,,0,,,,20
2017-11-10T04:42:34.919Z,,,0,,,,20
2017-11-10T04:42:44.873Z,,,0,,,,20
2017-11-10T04:42:54.873Z,,,0,,,,20
2017-11-10T04:43:04.936Z,,,0,,,,20
2017-11-10T04:43:14.941Z,,,0,,,,20
2017-11-10T04:43:24.997Z,,,0,,,,20
2017-11-10T04:43:34.872Z,,,0,,,,20
2017-11-10T04:43:44.873Z,,,0,,,,20
2017-11-10T04:43:54.876Z,,,0,,,28.8,20
2017-11-10T04:44:04.876Z,,,0,,,,20
2017-11-10T04:44:14.928Z,,,0,,,,20
2017-11-10T04:44:25.423Z,,,0,,,,20
2017-11-10T04:44:34.898Z,,,0,,,,20
2017-11-10T04:44:44.944Z,,,0,,,,20
2017-11-10T04:44:54.872Z,,,0,,,,20
2017-11-10T04:45:04.884Z,,,0,,,,20
2017-11-10T04:45:14.938Z,,,0,,,,20
2017-11-10T04:45:24.923Z,,,0,,,,20
2017-11-10T04:45:34.892Z,,,0,,,,20
2017-11-10T04:45:44.906Z,,,0,,,,20
2017-11-10T04:45:54.883Z,,,0,,,,20
2017-11-10T04:46:04.880Z,,,0,,,,20
2017-11-10T04:46:14.882Z,,,0,,,,20
2017-11-10T04:46:24.884Z,,,0,,,,19.8
2017-11-10T04:46:34.900Z,,,0,,,,20
2017-11-10T04:46:44.933Z,,,0,,,,20
2017-11-10T04:46:54.921Z,,,0,,,,19.8
2017-11-10T04:47:04.909Z,,,0,,,,19.8
2017-11-10T04:47:14.875Z,,,0,,,,20
2017-11-10T04:47:24.899Z,,,0,,,28.7,20
2017-11-10T04:47:34.907Z,,,0,,,,19.8
2017-11-10T04:47:45.111Z,,,0,,,,20
2017-11-10T04:47:55.539Z,,,0,,,,19.8
2017-11-10T04:48:05.244Z,,,0,,,,19.8
2017-11-10T04:48:14.915Z,,,0,,,,19.8
2017-11-10T04:48:24.884Z,,,0,,,,20
2017-11-10T04:48:34.917Z,,,0,,,,20
2017-11-10T04:48:44.934Z,,,0,,,,20
2017-11-10T04:48:54.939Z,,,0,,,,20
2017-11-10T04:49:04.902Z,,,0,,,,20
2017-11-10T04:49:14.928Z,,,0,,,,20
2017-11-10T04:49:24.899Z,,,0,,,,19.8
2017-11-10T04:49:34.929Z,,,0,,,,20
2017-11-10T04:49:44.929Z,,,0,,,,19.8
2017-11-10T04:49:54.906Z,,,0,,,,19.8
2017-11-10T04:50:04.996Z,,,0,,,,19.8
2017-11-10T04:50:14.894Z,,,0,,,,19.8
2017-11-10T04:50:24.878Z,,,0,,,,19.8
2017-11-10T04:50:34.889Z,,,0,,,,19.8
2017-11-10T04:50:44.914Z,,,0,,,28.6,19.8
2017-11-10T04:50:54.911Z,,,0,,,,19.8
2017-11-10T04:51:04.885Z,,,0,,,,19.8
2017-11-10T04:51:14.880Z,,,0,,,,19.8
2017-11-10T04:51:24.881Z,,,0,,,,19.8
2017-11-10T04:51:34.890Z,,,0,,,,19.8
2017-11-10T04:51:44.876Z,,,0,,,,19.8
2017-11-10T04:51:54.883Z,,,0,,,,19.8
2017-11-10T04:52:04.885Z,,,0,,,,19.8
2017-11-10T04:52:14.875Z,,,0,,,,19.8
2017-11-10T04:52:24.884Z,,,0,,,,19.8
2017-11-10T04:52:34.874Z,,,0,,,,19.8
2017-11-10T04:52:44.891Z,,,0,,,,19.8
2017-11-10T04:52:54.876Z,,,0,,,,19.8
2017-11-10T04:53:04.879Z,,,0,,,,19.8
2017-11-10T04:53:14.879Z,,,0,,,,19.8
2017-11-10T04:53:24.875Z,,,0,,,,19.8
2017-11-10T04:53:35.059Z,,,0,,,,19.8
2017-11-10T04:53:44.888Z,,,0,,,,19.8
2017-11-10T04:53:54.877Z,,,0,,,,19.8
2017-11-10T04:54:04.903Z,,,0,,,,19.8
2017-11-10T04:54:14.898Z,,,0,,,,19.8
2017-11-10T04:54:24.898Z,,,0,,,28.4,19.8
2017-11-10T04:54:34.925Z,,,0,,,,19.8
2017-11-10T04:54:44.888Z,,,0,,,,19.8
2017-11-10T04:55:04.943Z,,,0,,,,19.8
2017-11-10T04:55:14.874Z,,,0,,,,19.8
2017-11-10T04:55:24.942Z,,,0,,,,19.8
2017-11-10T04:55:34.886Z,,,0,,,,19.8
2017-11-10T04:55:44.874Z,,,0,,,,19.8
2017-11-10T04:55:54.885Z,,,0,,,,19.8
2017-11-10T04:56:04.875Z,,,0,,,,19.8
2017-11-10T04:56:19.974Z,,,0,,,,19.8
2017-11-10T04:56:24.895Z,,,0,,,,19.8
2017-11-10T04:56:34.892Z,,,0,,,,19.8
2017-11-10T04:56:44.879Z,,,0,,,,19.8
2017-11-10T04:56:54.896Z,,,0,,,,19.8
2017-11-10T04:57:04.874Z,,,0,,,,19.8
2017-11-10T04:57:15.133Z,,,0,,,,19.8
2017-11-10T04:57:24.878Z,,,0,,,,19.8
2017-11-10T04:57:34.874Z,,,0,,,,19.8
2017-11-10T04:57:44.879Z,,,0,,,,19.8
2017-11-10T04:57:54.874Z,,,0,,,,19.8
2017-11-10T04:58:04.937Z,,,0,,,28.3,19.8
2017-11-10T04:58:14.877Z,,,0,,,,19.8
2017-11-10T04:58:24.903Z,,,0,,,,19.8
2017-11-10T04:58:34.880Z,,,0,,,,19.8
2017-11-10T04:58:44.913Z,,,0,,,,19.8
2017-11-10T04:58:54.891Z,,,0,,,,19.8
2017-11-10T04:59:04.918Z,,,0,,,,19.8
2017-11-10T04:59:14.887Z,,,0,,,,19.8
2017-11-10T04:59:24.896Z,,,0,,,,19.8
2017-11-10T04:59:34.941Z,,,0,,,,19.8
2017-11-10T04:59:44.874Z,,,0,,,,19.8
2017-11-10T04:59:54.935Z,,,0,,,,19.8
2017-11-10T05:00:04.874Z,,,0,,,,19.8
2017-11-10T05:00:14.875Z,,,0,,,,19.8
2017-11-10T05:00:24.896Z,,,0,,,,19.8
2017-11-10T05:00:34.887Z,,,0,,,,19.8
2017-11-10T05:00:44.918Z,,,0,,,,19.8
2017-11-10T05:00:54.896Z,,,0,,,,19.8
2017-11-10T05:01:04.874Z,,,0,,,28.2,19.8
2017-11-10T05:01:14.942Z,,,0,,,28.3,19.8
2017-11-10T05:01:24.931Z,,,0,,,28.2,19.8
2017-11-10T05:01:34.881Z,,,0,,,,19.8
2017-11-10T05:01:44.906Z,,,0,,,,19.8
2017-11-10T05:01:54.875Z,,,0,,,,19.8
2017-11-10T05:02:04.908Z,,,0,,,,19.8
2017-11-10T05:02:14.946Z,,,0,,,,19.8
2017-11-10T05:02:24.924Z,,,0,,,,19.8
2017-11-10T05:02:34.947Z,,,0,,,,19.8
2017-11-10T05:02:44.883Z,,,0,,,,19.8
2017-11-10T05:02:54.876Z,,,0,,,,19.8
2017-11-10T05:03:04.914Z,,,0,,,,19.8
2017-11-10T05:03:14.920Z,,,0,,,,19.8
2017-11-10T05:03:24.882Z,,,0,,,,19.8
2017-11-10T05:03:34.875Z,,,0,,,,19.8
2017-11-10T05:03:44.876Z,,,0,,,,19.8
2017-11-10T05:03:55.073Z,,,0,,,,19.8
2017-11-10T05:04:05.126Z,,,0,,,,19.8
2017-11-10T05:04:14.916Z,,,0,,,,19.8
2017-11-10T05:04:24.963Z,,,0,,,,19.8
2017-11-10T05:04:34.977Z,,,0,,,,19.8
2017-11-10T05:04:44.941Z,,,0,,,,19.8
2017-11-10T05:04:55.027Z,,,0,,,,19.8
2017-11-10T05:05:04.879Z,,,0,,,28.1,19.8
2017-11-10T05:05:14.880Z,,,0,,,,19.8
2017-11-10T05:05:24.882Z,,,0,,,,19.8
2017-11-10T05:05:34.968Z,,,0,,,,19.8
2017-11-10T05:05:44.961Z,,,0,,,,19.8
2017-11-10T05:05:54.877Z,,,0,,,,19.8
2017-11-10T05:06:04.970Z,,,0,,,,19.8
2017-11-10T05:06:14.875Z,,,0,,,,19.8
2017-11-10T05:06:24.901Z,,,0,,,,19.8
2017-11-10T05:06:34.946Z,,,0,,,,19.8
2017-11-10T05:06:44.877Z,,,0,,,,19.8
2017-11-10T05:06:54.957Z,,,0,,,,19.8
2017-11-10T05:07:04.911Z,,,0,,,,19.8
2017-11-10T05:07:14.909Z,0,0,0,5,0,28.1,19.8
2017-11-10T05:07:24.889Z,,,0,,,,19.8
2017-11-10T05:07:34.889Z,,,0,,,,19.8
2017-11-10T05:07:44.875Z,,,0,,,,19.8
2017-11-10T05:07:54.875Z,,,0,,,,19.8
2017-11-10T05:08:04.926Z,,,0,,,,19.8
2017-11-10T05:08:14.915Z,,,0,,,,19.8
2017-11-10T05:08:24.890Z,,,0,,,28,19.8
2017-11-10T05:08:34.884Z,,,0,,,,19.8
2017-11-10T05:08:44.908Z,,,0,,,,19.8
2017-11-10T05:08:54.903Z,,,0,,,,19.8
2017-11-10T05:09:14.908Z,,,0,,,,19.8
2017-11-10T05:09:24.889Z,,,0,,,,19.8
2017-11-10T05:09:34.888Z,,,0,,,,19.8
2017-11-10T05:09:44.882Z,,,0,,,,19.8
2017-11-10T05:09:54.920Z,,,0,,,,19.8
2017-11-10T05:10:04.876Z,,,0,,,,19.8
2017-11-10T05:10:24.876Z,,,0,,,,19.8
2017-11-10T05:10:34.884Z,,,0,,,,19.8
2017-11-10T05:10:45.163Z,,,0,,,,19.7
2017-11-10T05:10:54.904Z,,,0,,,,19.8
2017-11-10T05:11:04.929Z,,,0,,,,19.8
2017-11-10T05:11:14.876Z,,,0,,,,19.8
2017-11-10T05:11:24.908Z,,,0,,,,19.8
2017-11-10T05:11:34.960Z,,,0,,,,19.8
2017-11-10T05:11:44.884Z,,,0,,,,19.8
2017-11-10T05:12:04.877Z,,,0,,,,19.8
2017-11-10T05:12:14.881Z,,,0,,,27.8,19.8
2017-11-10T05:12:24.922Z,,,,,,27.8,
2017-11-10T05:12:34.877Z,,,0,,,,19.7
2017-11-10T05:12:44.879Z,,,0,,,,19.8
2017-11-10T05:12:54.898Z,,,0,,,,19.8
2017-11-10T05:13:04.941Z,,,0,,,,19.7
2017-11-10T05:13:14.876Z,,,0,,,,19.7
2017-11-10T05:13:25.109Z,,,0,,,,19.8
2017-11-10T05:13:34.898Z,,,0,,,,19.8
2017-11-10T05:13:44.876Z,,,0,,,,19.7
2017-11-10T05:13:54.879Z,,,0,,,,19.7
