Time,HwActive,HwTOutlet,ChActive,ActPow,PrimTSet,PrimT,HwTSet
2018-02-01T13:51:57.935Z,,19.3,,,,,0
2018-02-01T13:52:07.832Z,,19.3,,,,,0
2018-02-01T13:52:17.838Z,,19.3,,,,,0
2018-02-01T13:52:29.490Z,,19.3,,,,,0
2018-02-01T13:52:37.829Z,,19.3,,,,18.9,0
2018-02-01T13:52:47.842Z,,19.3,,,,,0
2018-02-01T13:52:58.022Z,,19.3,,,,18.8,0
2018-02-01T13:53:07.913Z,,19.3,,,,,0
2018-02-01T13:53:17.900Z,,19.3,,,,,0
2018-02-01T13:53:27.911Z,,19.3,,,,18.6,0
2018-02-01T13:53:37.916Z,,19.3,,,,18.5,0
2018-02-01T13:53:47.832Z,,19.3,,,,,0
2018-02-01T13:53:57.964Z,0,19.3,0,,5,,0
2018-02-01T13:54:07.859Z,,19.3,,,,18.6,0
2018-02-01T13:54:17.829Z,,19.3,,,,,0
2018-02-01T13:54:27.839Z,,19.3,,,,18.5,0
2018-02-01T13:54:37.829Z,,19.3,,,,,0
2018-02-01T13:54:47.830Z,,19.3,,,,,0
2018-02-01T13:54:57.921Z,,19.3,,,,,0
2018-02-01T13:55:07.843Z,,19.3,,,,,0
2018-02-01T13:55:17.831Z,,19.3,,,,,0
2018-02-01T13:55:27.829Z,,19.3,,,,,0
2018-02-01T13:55:37.833Z,,19.3,,,,,0
2018-02-01T13:55:47.835Z,,19.3,,,,,0
2018-02-01T13:55:57.991Z,,19.3,,,,,0
2018-02-01T13:56:07.878Z,,19.3,,,,,0
2018-02-01T13:56:17.829Z,,19.3,,,,,0
2018-02-01T13:56:28.153Z,,19.3,,,,,0
2018-02-01T13:56:37.919Z,,19.3,,,,,0
2018-02-01T13:56:47.924Z,,19.3,,,,,0
2018-02-01T13:56:57.966Z,,19.3,,,,,0
2018-02-01T13:57:07.931Z,0,19.3,2,44,20,19.7,0
2018-02-01T13:57:17.922Z,0,19.3,2,0,,25.3,0
2018-02-01T13:57:27.924Z,,19.3,,,,21.8,0
2018-02-01T13:57:37.911Z,,19.3,,,,19.9,0
2018-02-01T13:57:47.903Z,,19.3,,,,19.2,0
2018-02-01T13:57:57.978Z,,19.3,,,,18.9,0
2018-02-01T13:58:07.922Z,0,19.3,0,,0,18.6,0
2018-02-01T13:58:17.942Z,,17.9,,,,18.8,0
2018-02-01T13:58:27.899Z,1,18.1,0,45,,18.5,0
2018-02-01T13:58:37.911Z,0,19.4,0,29,,21.1,54
2018-02-01T13:58:47.829Z,0,20.5,0,0,,21.4,0
2018-02-01T13:58:57.931Z,,20.4,,,,21.1,0
2018-02-01T13:59:07.829Z,,20.5,,,,21,0
2018-02-01T13:59:17.829Z,,20.5,,,,,0
2018-02-01T13:59:27.830Z,,20.4,,,,,0
2018-02-01T13:59:37.829Z,0,20.4,2,,20,,0
2018-02-01T13:59:47.830Z,,20.4,,,,,0
2018-02-01T13:59:57.920Z,,20.4,,,,20.8,0
2018-02-01T14:00:07.830Z,,20.4,,,,19.9,0
2018-02-01T14:00:17.829Z,,20.4,,,,19.5,0
2018-02-01T14:00:27.917Z,,20.4,,,,19.2,0
2018-02-01T14:00:37.832Z,,20.4,,,,18.9,0
2018-02-01T14:00:47.831Z,,20.4,,,,,0
2018-02-01T14:00:57.921Z,,20.2,,,,,0
2018-02-01T14:01:07.830Z,,20.2,,,,19.1,0
2018-02-01T14:01:17.832Z,,20.2,,,,18.9,0
2018-02-01T14:01:27.832Z,,20.2,,,,19.1,0
2018-02-01T14:01:37.931Z,,20.2,,,,,0
2018-02-01T14:01:52.920Z,,20.2,,,,19.2,0
2018-02-01T14:01:57.921Z,,20.2,,,,,0
2018-02-01T14:02:07.851Z,,20.2,,,,19.1,0
2018-02-01T14:02:17.844Z,,20.2,,,,,0
2018-02-01T14:02:27.830Z,,20.2,,,,,0
2018-02-01T14:02:37.832Z,,20.1,,,,,0
2018-02-01T14:02:47.830Z,,20.1,,,,19.1,0
2018-02-01T14:02:57.923Z,,20.1,,,,18.9,0
2018-02-01T14:03:07.833Z,,20.1,,,,,0
2018-02-01T14:03:17.830Z,,20.1,,,,,0
2018-02-01T14:03:27.834Z,,20.1,,,,,0
2018-02-01T14:03:37.832Z,,20.1,,,,,0
2018-02-01T14:03:47.831Z,,20.1,,,,,0
2018-02-01T14:03:57.927Z,,20.1,,,,,0
2018-02-01T14:04:07.841Z,,20.1,,,,,0
2018-02-01T14:04:17.830Z,,20.1,,,,,0
2018-02-01T14:04:27.843Z,,20.1,,,,,0
2018-02-01T14:04:37.833Z,,20.1,,,,,0
2018-02-01T14:04:47.831Z,,20.1,,,,,0
2018-02-01T14:04:57.951Z,,20,,,,,0
2018-02-01T14:05:07.860Z,,20,,,,,0
2018-02-01T14:05:17.835Z,,20,,,,,0
2018-02-01T14:05:27.830Z,,20,,,,,0
2018-02-01T14:05:37.841Z,,20,,,,,0
2018-02-01T14:05:47.836Z,,20,,,,,0
2018-02-01T14:05:57.980Z,,20,,,,,0
2018-02-01T14:06:07.830Z,,20,,,,,0
2018-02-01T14:06:17.890Z,,20,,,,,0
2018-02-01T14:06:27.833Z,,20,,,,,0
2018-02-01T14:06:37.833Z,,20,,,,18.8,0
2018-02-01T14:06:47.833Z,,20,,,,18.9,0
2018-02-01T14:06:57.991Z,,20,,,,,0
2018-02-01T14:07:07.851Z,,20,,,,18.8,0
2018-02-01T14:07:17.833Z,,20,,,,18.9,0
2018-02-01T14:07:27.833Z,,20,,,,,0
2018-02-01T14:07:37.845Z,,19.8,,,,,0
2018-02-01T14:07:47.834Z,,19.8,,,,,0
2018-02-01T14:07:57.964Z,,19.8,,,,18.8,0
2018-02-01T14:08:07.844Z,,19.8,,,,18.9,0
2018-02-01T14:08:17.897Z,,19.8,,,,,0
2018-02-01T14:08:27.832Z,,19.8,,,,18.8,0
2018-02-01T14:08:37.873Z,,19.8,,,,,0
2018-02-01T14:08:47.893Z,,19.8,,,,,0
2018-02-01T14:08:57.965Z,,19.8,,,,,0
2018-02-01T14:09:07.834Z,,19.8,,,,18.9,0
2018-02-01T14:09:17.840Z,,19.8,,,,18.8,0
2018-02-01T14:09:27.857Z,,19.8,,,,,0
2018-02-01T14:09:37.839Z,,19.8,,,,,0
2018-02-01T14:09:47.839Z,,19.8,,,,,0
2018-02-01T14:09:57.960Z,,19.8,,,,,0
2018-02-01T14:10:07.831Z,,19.7,,,,,0
2018-02-01T14:10:17.832Z,,19.7,,,,,0
2018-02-01T14:10:27.921Z,,19.7,,,,18.6,0
2018-02-01T14:10:37.832Z,,19.7,,,,18.5,0
2018-02-01T14:10:47.840Z,,19.7,,,,,0
2018-02-01T14:10:58.096Z,,19.7,,,,,0
2018-02-01T14:11:07.830Z,,19.7,,,,,0
2018-02-01T14:11:17.839Z,,19.7,,,,,0
2018-02-01T14:11:27.830Z,,19.7,,,,,0
2018-02-01T14:11:37.837Z,,19.7,,,,,0
2018-02-01T14:11:48.093Z,,19.7,,,,,0
2018-02-01T14:11:57.936Z,,19.7,,,,,0
2018-02-01T14:12:07.830Z,,19.7,,,,,0
2018-02-01T14:12:17.831Z,,19.7,,,,,0
2018-02-01T14:12:27.833Z,,19.7,,,,,0
2018-02-01T14:12:37.835Z,,19.7,,,,,0
2018-02-01T14:12:47.875Z,,19.7,,,,,0
2018-02-01T14:12:58.135Z,,19.7,,,,,0
2018-02-01T14:13:07.831Z,,19.7,,,,,0
2018-02-01T14:13:17.830Z,,19.7,,,,,0
2018-02-01T14:13:27.830Z,,19.7,,,,18.4,0
2018-02-01T14:13:37.831Z,,19.6,,,,,0
2018-02-01T14:13:47.831Z,,19.6,,,,,0
2018-02-01T14:13:57.970Z,,19.6,,,,,0
2018-02-01T14:14:07.841Z,,19.6,,,,,0
2018-02-01T14:14:17.830Z,,19.6,,,,,0
2018-02-01T14:14:27.830Z,,19.6,,,,,0
2018-02-01T14:14:37.837Z,,19.6,,,,,0
2018-02-01T14:14:47.833Z,,19.6,,,,,0
2018-02-01T14:14:57.934Z,,19.6,,,,,0
2018-02-01T14:15:07.830Z,,19.6,,,,,0
2018-02-01T14:15:17.829Z,,19.6,,,,,0
2018-02-01T14:15:27.832Z,,19.6,,,,,0
2018-02-01T14:15:37.841Z,,19.6,,,,,0
2018-02-01T14:15:47.842Z,,19.6,,,,,0
2018-02-01T14:15:57.942Z,,19.6,,,,,0
2018-02-01T14:16:07.836Z,,19.6,,,,,0
2018-02-01T14:16:17.829Z,,19.6,,,,,0
2018-02-01T14:16:27.829Z,,19.6,,,,,0
2018-02-01T14:16:37.835Z,,19.6,,,,,0
2018-02-01T14:16:47.844Z,,19.6,,,,,0
2018-02-01T14:16:57.929Z,0,19.4,2,0,20,18.4,0
2018-02-01T14:17:07.842Z,,19.6,,,,,0
2018-02-01T14:17:17.835Z,,19.6,,,,,0
2018-02-01T14:17:27.830Z,,19.6,,,,,0
2018-02-01T14:17:37.830Z,,19.4,,,,,0
2018-02-01T14:17:47.833Z,,19.4,,,,,0
2018-02-01T14:17:57.967Z,,19.4,,,,,0
2018-02-01T14:18:07.829Z,,19.4,,,,,0
2018-02-01T14:18:17.830Z,1,19.4,0,,0,,0
2018-02-01T14:18:27.848Z,1,18.4,0,117,,26,54
2018-02-01T14:18:37.862Z,,26.2,,149,,36.4,54
2018-02-01T14:18:47.871Z,,36.4,,130,,45.1,54
2018-02-01T14:18:57.962Z,,44,,125,,52.1,54
2018-02-01T14:19:07.834Z,,50,,119,,56.2,54
2018-02-01T14:19:17.831Z,,53,,115,,59,54
2018-02-01T14:19:27.830Z,0,54.8,0,0,,60,54
2018-02-01T14:19:37.833Z,,54.9,,,,58.3,0
2018-02-01T14:19:47.828Z,,54.4,,,,57.9,0
2018-02-01T14:19:57.944Z,,54.1,,,,57.7,0
2018-02-01T14:20:07.836Z,,53.8,,,,57.6,0
2018-02-01T14:20:17.828Z,,53.5,,,,57.4,0
2018-02-01T14:20:27.828Z,0,53.2,2,,20,57.3,0
2018-02-01T14:20:37.829Z,,52.9,,,,57.8,0
2018-02-01T14:20:47.849Z,,52.4,,,,40.1,0
2018-02-01T14:20:57.926Z,,52.2,,,,29.5,0
2018-02-01T14:21:07.831Z,,51.9,,,,24.9,0
2018-02-01T14:21:17.828Z,,51.6,,,,21.9,0
2018-02-01T14:21:27.828Z,,51.3,,,,21.3,0
2018-02-01T14:21:37.828Z,,50.8,,,,21.2,0
2018-02-01T14:21:47.831Z,,50.2,,,,21.8,0
2018-02-01T14:21:57.920Z,,49.4,,,,,0
2018-02-01T14:22:07.828Z,,48.6,,,,21.7,0
2018-02-01T14:22:17.848Z,,47.9,,,,21.6,0
2018-02-01T14:22:27.829Z,,47.2,,,,21.7,0
2018-02-01T14:22:37.828Z,,46.4,,,,21.9,0
2018-02-01T14:22:47.829Z,,45.8,,,,,0
2018-02-01T14:22:57.918Z,,45.1,,,,22,0
2018-02-01T14:23:07.829Z,,44.3,,,,22.2,0
2018-02-01T14:23:17.828Z,,43.8,,,,22.7,0
2018-02-01T14:23:27.850Z,,43.3,,,,22.8,0
2018-02-01T14:23:37.829Z,,42.7,,,,22.5,0
2018-02-01T14:23:47.835Z,,42.3,,,,22.3,0
2018-02-01T14:23:57.951Z,,41.8,,,,22,0
2018-02-01T14:24:07.827Z,,41.4,,,,21.9,0
2018-02-01T14:24:17.834Z,,40.1,,,,,0
2018-02-01T14:24:27.950Z,,39.4,,,,21.8,0
2018-02-01T14:24:37.845Z,,39.2,,,,,0
2018-02-01T14:24:47.830Z,,38.8,,,,,0
2018-02-01T14:24:57.954Z,,38.6,,,,,0
2018-02-01T14:25:07.832Z,,38.4,,,,,0
2018-02-01T14:25:17.828Z,,38.2,,,,,0
2018-02-01T14:25:27.830Z,,37.9,,,,,0
2018-02-01T14:25:37.827Z,,37.7,,,,,0
2018-02-01T14:25:47.836Z,,37.5,,,,,0
2018-02-01T14:25:57.917Z,,37.3,,,,,0
2018-02-01T14:26:07.827Z,,36.9,,,,22,0
2018-02-01T14:26:17.829Z,,36.7,,,,23,0
2018-02-01T14:26:27.828Z,,36.5,,,,23.4,0
2018-02-01T14:26:37.828Z,,36.3,,,,24.3,0
2018-02-01T14:26:47.851Z,,36,,,,25.1,0
2018-02-01T14:26:58.085Z,,35.8,,,,26,0
2018-02-01T14:27:07.827Z,,35.6,,,,27,0
2018-02-01T14:27:17.993Z,,35.4,,,,27.2,0
2018-02-01T14:27:27.830Z,,35.3,,,,28,0
2018-02-01T14:27:37.842Z,,35.2,,,,28.2,0
2018-02-01T14:27:47.833Z,,35.1,,,,28.6,0
2018-02-01T14:27:57.917Z,,34.6,,,,28.8,0
2018-02-01T14:28:07.827Z,,34.6,,,,29,0
2018-02-01T14:28:17.831Z,,34.4,,,,29.2,0
2018-02-01T14:28:27.832Z,,34,,,,29.3,0
2018-02-01T14:28:37.851Z,,34.1,,,,,0
2018-02-01T14:28:48.089Z,0,23.3,0,,0,22.7,0
2018-02-01T14:28:57.918Z,,21.3,,,,22.2,0
2018-02-01T14:29:07.827Z,,21.3,,,,,0
2018-02-01T14:29:17.827Z,,21.5,,,,22.3,0
2018-02-01T14:29:27.827Z,,21.6,,,,,0
2018-02-01T14:29:37.830Z,,21.5,,,,,0
2018-02-01T14:29:47.828Z,0,21.6,2,,20,22.3,0
2018-02-01T14:29:57.919Z,,21.6,,,,21.9,0
2018-02-01T14:30:07.827Z,,21.7,,,,21.8,0
2018-02-01T14:30:17.827Z,,21.7,,,,21.7,0
2018-02-01T14:30:27.826Z,,21.9,,,,21.4,0
2018-02-01T14:30:37.826Z,,21.9,,,,21.2,0
2018-02-01T14:30:47.828Z,,22,,,,21,0
2018-02-01T14:30:57.918Z,,22,,,,,0
2018-02-01T14:31:07.827Z,,22.1,,,62,,0
2018-02-01T14:31:17.828Z,0,22.1,2,41,,24.2,0
2018-02-01T14:31:27.827Z,,22.2,,30,,27,0
2018-02-01T14:31:37.842Z,,22.2,,29,,27.2,0
2018-02-01T14:31:47.829Z,,22.2,,,,27.3,0
2018-02-01T14:31:57.917Z,,22.2,,30,,27.5,0
2018-02-01T14:32:07.827Z,,22.4,,29,,27.6,0
2018-02-01T14:32:17.830Z,,22.4,,30,,28,0
2018-02-01T14:32:27.852Z,,22.4,,,,28.3,0
2018-02-01T14:32:37.828Z,,22.4,,29,,28.7,0
2018-02-01T14:32:47.828Z,,22.4,,29,,29,0
2018-02-01T14:32:57.917Z,,22.4,,30,,29.4,0
2018-02-01T14:33:07.833Z,,22.4,,34,,30,0
2018-02-01T14:33:17.827Z,,22.4,,42,,31.1,0
2018-02-01T14:33:27.830Z,,22.4,,48,,32.1,0
2018-02-01T14:33:37.827Z,,22.4,,59,,34.1,0
2018-02-01T14:33:47.830Z,,22.4,,67,,36,0
2018-02-01T14:33:57.916Z,,22.4,,72,,37.1,0
2018-02-01T14:34:07.831Z,,22.4,,79,,39.1,0
2018-02-01T14:34:17.842Z,,22.4,,87,,41.1,0
2018-02-01T14:34:28.128Z,,22.4,,94,,43.1,0
2018-02-01T14:34:37.826Z,,22.4,,100,,45.1,0
2018-02-01T14:34:47.834Z,,22.4,,,,46.2,0
2018-02-01T14:34:57.944Z,,22.4,,,,47.3,0
2018-02-01T14:35:07.827Z,,22.5,,100,,48.1,0
2018-02-01T14:35:17.826Z,,22.4,,99,,49,0
2018-02-01T14:35:27.826Z,,22.5,,100,,50,0
2018-02-01T14:35:37.842Z,,22.5,,,,50.3,0
2018-02-01T14:35:47.827Z,,22.5,,,,51.1,0
2018-02-01T14:35:57.921Z,,22.5,,,,52,0
2018-02-01T14:36:07.828Z,,22.5,,,,53,0
2018-02-01T14:36:17.827Z,,22.5,,,,54,0
2018-02-01T14:36:28.082Z,,22.5,,,,55,0
2018-02-01T14:36:37.826Z,,22.5,,,,56,0
2018-02-01T14:36:47.829Z,,22.5,,,,57,0
2018-02-01T14:36:57.980Z,,22.6,,,,58,0
2018-02-01T14:37:07.827Z,,22.6,,,,58.3,0
2018-02-01T14:37:17.826Z,,22.6,,,,59.1,0
2018-02-01T14:37:27.828Z,,22.6,,99,,60,0
2018-02-01T14:37:37.850Z,,22.7,,100,,61.1,0
2018-02-01T14:37:47.826Z,,22.7,,,,62,0
2018-02-01T14:37:57.946Z,,22.7,,95,,63.1,0
2018-02-01T14:38:07.826Z,,22.7,,91,,,0
2018-02-01T14:38:17.826Z,,22.8,,82,,62.8,0
2018-02-01T14:38:27.827Z,,22.8,,76,,62.5,0
2018-02-01T14:38:37.826Z,,22.8,,73,,62.1,0
2018-02-01T14:38:47.826Z,,22.8,,72,,62.2,0
2018-02-01T14:38:57.916Z,,23,,69,,62.5,0
2018-02-01T14:39:07.827Z,,23,,65,,62.7,0
2018-02-01T14:39:17.829Z,,23.1,,58,,62.6,0
2018-02-01T14:39:27.852Z,,23.1,,54,,62.5,0
2018-02-01T14:39:37.826Z,,23.2,,50,,62.4,0
2018-02-01T14:39:47.827Z,,23.2,,47,,62.2,0
2018-02-01T14:39:57.917Z,,23.2,,45,,62.4,0
2018-02-01T14:40:07.825Z,,23.3,,42,,,0
2018-02-01T14:40:17.844Z,,23.3,,38,,62.2,0
2018-02-01T14:40:27.826Z,,23.4,,37,,,0
2018-02-01T14:40:37.826Z,,23.4,,36,,,0
2018-02-01T14:40:47.826Z,,23.6,,34,,,0
2018-02-01T14:40:57.917Z,,23.6,,32,,,0
2018-02-01T14:41:07.833Z,,23.6,,31,,,0
2018-02-01T14:41:17.825Z,,23.7,,30,,62.1,0
2018-02-01T14:41:27.825Z,,23.8,,,,62.2,0
2018-02-01T14:41:37.827Z,,23.8,,,,,0
2018-02-01T14:41:47.832Z,,23.9,,29,,62.4,0
2018-02-01T14:41:58.178Z,,23.9,,30,,62.5,0
2018-02-01T14:42:07.857Z,,24,,,,,0
2018-02-01T14:42:17.827Z,,24,,,,62.6,0
2018-02-01T14:42:27.825Z,,24.2,,,,62.7,0
2018-02-01T14:42:37.842Z,,24.2,,29,,,0
2018-02-01T14:42:47.826Z,,24.3,,30,,62.8,0
2018-02-01T14:42:57.930Z,,24.3,,,,,0
2018-02-01T14:43:07.826Z,,24.4,,29,,62.9,0
2018-02-01T14:43:17.826Z,,24.5,,30,,,0
2018-02-01T14:43:27.832Z,,24.5,,30,,63.1,0
2018-02-01T14:43:37.825Z,,24.7,,29,,63.1,0
2018-02-01T14:43:47.829Z,,24.7,,,,,0
2018-02-01T14:43:57.937Z,,24.8,,30,,,0
2018-02-01T14:44:07.827Z,,24.8,,,,,0
2018-02-01T14:44:17.852Z,,24.9,,,,63.2,0
2018-02-01T14:44:27.825Z,,24.9,,,,63.3,0
2018-02-01T14:44:37.825Z,,25,,29,,,0
2018-02-01T14:44:47.826Z,,25,,,,,0
2018-02-01T14:44:57.921Z,,25.1,,,,63.4,0
2018-02-01T14:45:07.825Z,,25.1,,30,,,0
2018-02-01T14:45:17.836Z,,25.3,,,,,0
2018-02-01T14:45:27.829Z,,25.3,,,,63.5,0
2018-02-01T14:45:37.826Z,,25.4,,29,,,0
2018-02-01T14:45:47.842Z,,25.4,,,,63.6,0
2018-02-01T14:45:57.920Z,,25.5,,,,,0
2018-02-01T14:46:07.826Z,,25.6,,,,,0
2018-02-01T14:46:18.051Z,,25.6,,,,63.8,0
2018-02-01T14:46:27.826Z,,25.7,,30,,,0
2018-02-01T14:46:37.829Z,,25.7,,,,63.9,0
2018-02-01T14:46:47.826Z,,25.9,,29,,,0
2018-02-01T14:46:57.916Z,,26,,30,,,0
2018-02-01T14:47:07.826Z,,26,,30,,,0
2018-02-01T14:47:17.828Z,,26.1,,29,,63.9,0
2018-02-01T14:47:27.829Z,,26.1,,29,,64,0
2018-02-01T14:47:37.829Z,,26.2,,30,,,0
2018-02-01T14:47:47.826Z,,26.2,,,,64.1,0
2018-02-01T14:47:57.916Z,,26.3,,,,,0
2018-02-01T14:48:07.826Z,,26.3,,,,64.2,0
2018-02-01T14:48:17.830Z,,26.5,,29,,,0
2018-02-01T14:48:27.848Z,,26.5,,,,,0
2018-02-01T14:48:37.829Z,,26.6,,30,,64.4,0
2018-02-01T14:48:47.826Z,,26.7,,,,,0
2018-02-01T14:48:57.928Z,,26.7,,29,,64.5,0
2018-02-01T14:49:07.831Z,,26.8,,,,,0
2018-02-01T14:49:17.831Z,,26.8,,,,64.6,0
2018-02-01T14:49:27.847Z,,26.9,,30,,,0
2018-02-01T14:49:38.089Z,,26.9,,29,,,0
2018-02-01T14:49:47.826Z,,27.1,,,,64.7,0
2018-02-01T14:49:57.917Z,,27.1,,,,,0
2018-02-01T14:50:07.845Z,,27.2,,,,,0
2018-02-01T14:50:17.826Z,,27.2,,,,64.8,0
2018-02-01T14:50:27.826Z,,27.3,,,,64.9,0
2018-02-01T14:50:37.831Z,,27.4,,,,,0
2018-02-01T14:50:47.827Z,,27.4,,29,,65.1,0
2018-02-01T14:50:57.925Z,,27.5,,,,,0
2018-02-01T14:51:07.826Z,,27.5,,30,,,0
2018-02-01T14:51:17.827Z,,27.7,,,,,0
2018-02-01T14:51:27.866Z,,27.7,,29,,65.2,0
2018-02-01T14:51:37.827Z,,27.8,,30,,,0
2018-02-01T14:51:47.826Z,,27.8,,,,65.3,0
2018-02-01T14:51:57.920Z,,27.9,,,,,0
2018-02-01T14:52:07.930Z,,27.9,,,,,0
2018-02-01T14:52:17.871Z,,28,,29,,65.4,0
2018-02-01T14:52:27.827Z,,28,,30,,,0
2018-02-01T14:52:37.831Z,,28.1,,,,65.5,0
2018-02-01T14:52:47.827Z,,28.1,,29,,,0
2018-02-01T14:52:57.948Z,,28.3,,30,,,0
2018-02-01T14:53:07.840Z,,28.3,,,,65.6,0
2018-02-01T14:53:17.828Z,,28.4,,,,65.8,0
2018-02-01T14:53:27.831Z,,28.4,,29,,,0
2018-02-01T14:53:37.839Z,,28.5,,,,,0
2018-02-01T14:53:47.826Z,,28.5,,,,65.9,0
2018-02-01T14:53:57.954Z,,28.6,,0,,66,0
2018-02-01T14:54:07.828Z,0,28.6,2,,,62.8,0
2018-02-01T14:54:17.833Z,,28.7,,,,61.9,0
2018-02-01T14:54:27.829Z,,28.7,,,,61.1,0
2018-02-01T14:54:37.826Z,,28.7,,,,60.9,0
2018-02-01T14:54:47.829Z,,28.9,,,,60.8,0
2018-02-01T14:54:57.940Z,,28.9,,,,60.7,0
2018-02-01T14:55:07.827Z,,29,,,,60.5,0
2018-02-01T14:55:17.831Z,,29.1,,,,60.2,0
2018-02-01T14:55:27.828Z,,29.1,,,,60.1,0
2018-02-01T14:55:37.829Z,,29.2,,,,59.9,0
2018-02-01T14:55:47.827Z,,29.2,,,,59.7,0
2018-02-01T14:55:57.981Z,,29.3,,,,59.5,0
2018-02-01T14:56:07.828Z,,29.3,,,,59.1,0
2018-02-01T14:56:17.828Z,,29.3,,,,58.9,0
2018-02-01T14:56:27.827Z,,29.5,,,,58.7,0
2018-02-01T14:56:37.836Z,,29.5,,,,58.4,0
2018-02-01T14:56:47.831Z,,29.6,,,,58.1,0
2018-02-01T14:56:57.918Z,,29.6,,,,57.9,0
2018-02-01T14:57:07.833Z,,29.6,,,,57.6,0
2018-02-01T14:57:17.827Z,,29.7,,,,57.3,0
2018-02-01T14:57:27.833Z,,29.7,,,,57.1,0
2018-02-01T14:57:37.828Z,,29.7,,,,56.9,0
2018-02-01T14:57:47.828Z,,29.8,,,,56.6,0
2018-02-01T14:57:57.949Z,,29.8,,,,56.4,0
2018-02-01T14:58:07.850Z,,30,,,,56.2,0
2018-02-01T14:58:17.829Z,,30,,,,55.9,0
2018-02-01T14:58:27.828Z,0,30,2,39,,59.1,0
2018-02-01T14:58:37.834Z,,30.1,,31,,60.4,0
2018-02-01T14:58:47.841Z,,30.1,,30,,60.2,0
2018-02-01T14:58:57.918Z,,30.1,,29,,60.1,0
2018-02-01T14:59:07.828Z,,30.1,,30,,59.9,0
2018-02-01T14:59:17.854Z,,30.2,,29,,,0
2018-02-01T14:59:27.828Z,,30.2,,30,,60,0
2018-02-01T14:59:37.828Z,,30.2,,29,,,0
2018-02-01T14:59:47.841Z,,30.2,,30,,,0
2018-02-01T14:59:57.927Z,,30.3,,29,,60.1,0
2018-02-01T15:00:07.856Z,,30.3,,,,60.2,0
2018-02-01T15:00:17.833Z,,30.3,,30,,60.4,0
2018-02-01T15:00:27.832Z,,30.4,,31,,60.5,0
2018-02-01T15:00:37.831Z,,30.4,,,,60.7,0
2018-02-01T15:00:47.829Z,,30.4,,30,,60.8,0
2018-02-01T15:00:57.947Z,,30.4,,31,,61.1,0
2018-02-01T15:01:07.828Z,,30.6,,30,,61.2,0
2018-02-01T15:01:17.832Z,,30.6,,31,,61.3,0
2018-02-01T15:01:27.828Z,,30.6,,,,61.4,0
2018-02-01T15:01:37.828Z,,30.6,,30,,61.5,0
2018-02-01T15:01:47.831Z,,30.7,,31,,,0
2018-02-01T15:01:57.929Z,,30.7,,,,61.6,0
2018-02-01T15:02:07.828Z,,30.7,,,,61.8,0
2018-02-01T15:02:17.828Z,,30.7,,,,,0
2018-02-01T15:02:27.828Z,,30.8,,,,61.9,0
2018-02-01T15:02:37.833Z,,30.8,,,,62,0
2018-02-01T15:02:47.856Z,,30.8,,30,,62.1,0
2018-02-01T15:02:57.960Z,,30.8,,29,,,0
2018-02-01T15:03:07.830Z,,30.9,,,,,0
2018-02-01T15:03:18.018Z,,30.9,,30,,62.2,0
2018-02-01T15:03:27.830Z,,30.9,,,,62.4,0
2018-02-01T15:03:37.842Z,,30.9,,29,,62.5,0
2018-02-01T15:03:47.863Z,,31,,30,,,0
2018-02-01T15:03:57.953Z,,31,,29,,62.6,0
2018-02-01T15:04:07.837Z,,31,,30,,62.7,0
2018-02-01T15:04:17.833Z,,31.2,,29,,62.8,0
2018-02-01T15:04:27.853Z,,31.2,,30,,,0
2018-02-01T15:04:37.898Z,,31.2,,,,62.9,0
2018-02-01T15:04:47.829Z,,31.2,,29,,63.1,0
2018-02-01T15:04:57.918Z,,31.3,,,,63.2,0
2018-02-01T15:05:07.834Z,,31.3,,,,,0
2018-02-01T15:05:17.828Z,,31.3,,,,63.3,0
2018-02-01T15:05:28.045Z,,31.3,,,,,0
2018-02-01T15:05:37.846Z,,31.4,,30,,63.4,0
2018-02-01T15:05:47.993Z,,31.4,,,,63.5,0
2018-02-01T15:05:57.943Z,,31.4,,,,,0
2018-02-01T15:06:07.838Z,,31.4,,,,63.6,0
2018-02-01T15:06:17.871Z,,31.4,,,,,0
2018-02-01T15:06:27.835Z,,31.5,,29,,63.8,0
2018-02-01T15:06:37.834Z,,31.5,,30,,63.9,0
2018-02-01T15:06:47.830Z,,31.5,,29,,64,0
2018-02-01T15:06:57.919Z,,31.6,,30,,,0
2018-02-01T15:07:07.829Z,,31.6,,29,,64.1,0
2018-02-01T15:07:17.896Z,,31.6,,30,,64.2,0
2018-02-01T15:07:27.834Z,,31.6,,29,,,0
2018-02-01T15:07:37.831Z,,31.6,,30,,64.4,0
2018-02-01T15:07:47.831Z,,31.8,,,,,0
2018-02-01T15:07:57.962Z,,31.8,,29,,64.5,0
2018-02-01T15:08:07.886Z,,31.8,,,,64.6,0
2018-02-01T15:08:17.833Z,,31.8,,30,,,0
2018-02-01T15:08:27.831Z,,31.9,,29,,,0
2018-02-01T15:08:37.833Z,,31.9,,30,,64.7,0
2018-02-01T15:08:48.063Z,,31.9,,,,64.8,0
2018-02-01T15:08:57.985Z,,31.9,,,,,0
2018-02-01T15:09:07.831Z,,32,,,,64.9,0
2018-02-01T15:09:17.871Z,,32,,29,,65.1,0
2018-02-01T15:09:27.865Z,,32,,,,,0
2018-02-01T15:09:37.829Z,,32.1,,,,,0
2018-02-01T15:09:47.839Z,,32.1,,,,65.2,0
