Time,PrimT,PrimTSet,HwTSet,ChActive,HwActive,HwTOutlet,ActPow
2018-01-17T13:04:08.568Z,24.2,,0,,,25.4,
2018-01-17T13:04:18.571Z,,,0,,,25.4,
2018-01-17T13:04:28.568Z,24.3,,0,,,25.3,
2018-01-17T13:04:38.572Z,,,0,,,25.3,
2018-01-17T13:04:48.567Z,24.5,,0,,,25.3,
2018-01-17T13:04:58.573Z,24.6,,0,,,25.1,
2018-01-17T13:05:08.568Z,,,0,,,25.1,
2018-01-17T13:05:18.568Z,24.7,,0,,,25,
2018-01-17T13:05:28.569Z,22.8,,0,,,25,
2018-01-17T13:05:38.567Z,22.4,,0,,,25,
2018-01-17T13:05:48.568Z,22.3,,0,,,24.9,
2018-01-17T13:05:58.578Z,21.9,,0,,,24.9,
2018-01-17T13:06:08.576Z,21.7,,0,,,24.8,
2018-01-17T13:06:18.640Z,21.6,,0,,,24.8,
2018-01-17T13:06:28.567Z,,,0,,,24.8,
2018-01-17T13:06:38.589Z,21.7,,0,,,24.7,
2018-01-17T13:06:48.576Z,,,0,,,24.7,
2018-01-17T13:06:58.568Z,,,0,,,24.7,
2018-01-17T13:07:08.571Z,21.6,,0,,,24.5,
2018-01-17T13:07:18.595Z,,,0,,,24.5,
2018-01-17T13:07:28.569Z,,,0,,,24.5,
2018-01-17T13:07:38.567Z,,,0,,,24.4,
2018-01-17T13:07:48.567Z,,,0,,,24.4,
2018-01-17T13:07:58.817Z,,,0,,,24.3,
2018-01-17T13:08:08.574Z,21.4,,0,,,24.3,
2018-01-17T13:08:18.567Z,,,0,,,24.3,
2018-01-17T13:08:28.567Z,,,0,,,24.3,
2018-01-17T13:08:38.578Z,,,0,,,24.2,
2018-01-17T13:08:48.571Z,21.3,,0,,,24.2,
2018-01-17T13:08:58.568Z,,,0,,,24.2,
2018-01-17T13:09:08.657Z,,,0,,,24,
2018-01-17T13:09:18.580Z,,,0,,,24,
2018-01-17T13:09:28.607Z,,,0,,,24,
2018-01-17T13:09:38.683Z,,,0,,,23.9,
2018-01-17T13:09:48.682Z,,,0,,,23.9,
2018-01-17T13:09:58.667Z,,,0,,,23.9,
2018-01-17T13:10:08.683Z,,,0,,,23.8,
2018-01-17T13:10:18.673Z,,,0,,,23.8,
2018-01-17T13:10:28.680Z,,,0,,,23.8,
2018-01-17T13:10:38.682Z,,,0,,,23.7,
2018-01-17T13:10:48.568Z,,,0,,,23.7,
2018-01-17T13:10:58.808Z,,,0,,,23.7,
2018-01-17T13:11:08.568Z,,,0,,,23.7,
2018-01-17T13:11:18.575Z,,,0,,,23.7,
2018-01-17T13:11:28.597Z,,,0,,,23.6,
2018-01-17T13:11:38.570Z,,,0,,,23.6,
2018-01-17T13:11:48.574Z,,,0,,,23.6,
2018-01-17T13:11:58.568Z,,,0,,,23.6,
2018-01-17T13:12:08.588Z,,,0,,,23.4,
2018-01-17T13:12:19.039Z,,,0,,,23.4,
2018-01-17T13:12:28.582Z,,,0,,,23.3,
2018-01-17T13:12:38.569Z,,,0,,,23.3,
2018-01-17T13:12:48.636Z,,,0,,,23.3,
2018-01-17T13:12:58.568Z,,,0,,,23.3,
2018-01-17T13:13:08.574Z,,,0,,,23.3,
2018-01-17T13:13:18.664Z,,,0,,,23.2,
2018-01-17T13:13:28.627Z,,,0,,,23.2,
2018-01-17T13:13:38.582Z,,,0,,,23.2,
2018-01-17T13:13:48.682Z,,,0,,,23.1,
2018-01-17T13:13:58.677Z,,,0,,,23.1,
2018-01-17T13:14:08.662Z,,,0,,,23.1,
2018-01-17T13:14:18.568Z,21.4,,0,,,23.1,
2018-01-17T13:14:28.568Z,,,0,,,23.1,
2018-01-17T13:14:38.568Z,,,0,,,23,
2018-01-17T13:14:48.569Z,,,0,,,23,
2018-01-17T13:14:58.576Z,,,0,,,23,
2018-01-17T13:15:08.569Z,21.6,,0,,,23,
2018-01-17T13:15:18.568Z,,,0,,,22.8,
2018-01-17T13:15:28.569Z,21.4,,0,,,22.8,
2018-01-17T13:15:38.569Z,21.1,,0,,,22.8,
2018-01-17T13:15:48.569Z,,,0,,,22.8,
2018-01-17T13:15:58.569Z,20.8,,0,,,22.8,
2018-01-17T13:16:08.591Z,20.7,,0,,,22.7,
2018-01-17T13:16:18.570Z,20.6,,0,,,22.7,
2018-01-17T13:16:28.570Z,,,0,,,22.7,
2018-01-17T13:16:38.571Z,,,0,,,22.7,
2018-01-17T13:16:48.571Z,,,0,,,22.6,
2018-01-17T13:16:58.581Z,,,0,,,22.6,
2018-01-17T13:17:08.568Z,,,0,,,22.6,
2018-01-17T13:17:18.569Z,,,0,,,22.6,
2018-01-17T13:17:28.578Z,,,0,,,22.6,
2018-01-17T13:17:38.600Z,,,0,,,22.6,
2018-01-17T13:17:48.575Z,,,0,,,22.5,
2018-01-17T13:17:58.579Z,,,0,,,22.5,
2018-01-17T13:18:08.576Z,,,0,,,22.5,
2018-01-17T13:18:18.569Z,20.5,,0,,,22.5,
2018-01-17T13:18:28.568Z,,,0,,,22.5,
2018-01-17T13:18:38.569Z,,,0,,,22.4,
2018-01-17T13:18:48.574Z,,,0,,,22.4,
2018-01-17T13:18:58.569Z,,,0,,,22.4,
2018-01-17T13:19:08.601Z,,,0,,,22.4,
2018-01-17T13:19:18.570Z,20.4,,0,,,22.4,
2018-01-17T13:19:28.572Z,,,0,,,22.2,
2018-01-17T13:19:38.569Z,,,0,,,22.2,
2018-01-17T13:19:48.569Z,,,0,,,22.2,
2018-01-17T13:19:58.575Z,,,0,,,22.2,
2018-01-17T13:20:08.569Z,,,0,,,22.2,
2018-01-17T13:20:18.582Z,,,0,,,22.2,
2018-01-17T13:20:28.569Z,,,0,,,22.2,
2018-01-17T13:20:38.569Z,,,0,,,22.1,
2018-01-17T13:20:48.569Z,,,0,,,22.1,
2018-01-17T13:20:58.572Z,,,0,,,22.1,
2018-01-17T13:21:08.588Z,,,0,,,22.1,
2018-01-17T13:21:18.571Z,,,0,,,22.1,
2018-01-17T13:21:28.636Z,,,0,,,22.1,
2018-01-17T13:21:38.568Z,,,0,,,22,
2018-01-17T13:21:48.569Z,,,0,,,22,
2018-01-17T13:21:58.577Z,,,0,,,22,
2018-01-17T13:22:08.597Z,,,0,,,22,
2018-01-17T13:22:18.569Z,,,0,,,22,
2018-01-17T13:22:28.585Z,,,0,,,21.9,
2018-01-17T13:22:38.569Z,,,0,,,21.9,
2018-01-17T13:22:48.569Z,,,0,,,21.9,
2018-01-17T13:22:58.570Z,,,0,,,21.9,
2018-01-17T13:23:08.569Z,,,0,,,21.9,
2018-01-17T13:23:18.583Z,,,0,,,21.9,
2018-01-17T13:23:28.576Z,,,0,,,21.9,
2018-01-17T13:23:38.585Z,,,0,,,21.9,
2018-01-17T13:23:48.583Z,,,0,,,21.9,
2018-01-17T13:23:58.579Z,,,0,,,21.9,
2018-01-17T13:24:08.570Z,,,0,,,21.7,
2018-01-17T13:24:18.569Z,,,0,,,21.7,
2018-01-17T13:24:28.576Z,,,0,,,21.7,
2018-01-17T13:24:38.612Z,,,0,,,21.7,
2018-01-17T13:24:48.581Z,,,0,,,21.7,
2018-01-17T13:24:58.601Z,,,0,,,21.7,
2018-01-17T13:25:08.615Z,,,0,,,21.6,
2018-01-17T13:25:18.601Z,,,0,,,21.6,
2018-01-17T13:25:28.581Z,20.5,,0,,,21.6,
2018-01-17T13:25:38.584Z,20.4,,0,,,21.6,
2018-01-17T13:25:48.588Z,20.2,,0,,,21.6,
2018-01-17T13:25:58.579Z,20.1,,0,,,21.6,
2018-01-17T13:26:08.671Z,19.9,,0,,,21.6,
2018-01-17T13:26:18.582Z,,,0,,,21.5,
2018-01-17T13:26:28.668Z,,,0,,,21.5,
2018-01-17T13:26:38.612Z,,,0,,,21.5,
2018-01-17T13:26:48.581Z,,,0,,,21.5,
2018-01-17T13:26:58.582Z,,,0,,,21.5,
2018-01-17T13:27:08.574Z,,,0,,,21.5,
2018-01-17T13:27:18.570Z,,,0,,,21.5,
2018-01-17T13:27:28.570Z,,,0,,,21.5,
2018-01-17T13:27:38.569Z,,,0,,,21.3,
2018-01-17T13:27:48.570Z,,,0,,,21.3,
2018-01-17T13:27:58.575Z,,,0,,,21.3,
2018-01-17T13:28:08.579Z,19.9,,0,,,21.3,
2018-01-17T13:28:18.571Z,19.7,,0,,,21.3,
2018-01-17T13:28:28.570Z,,,0,,,21.3,
2018-01-17T13:28:43.753Z,,,0,,,21.3,
2018-01-17T13:28:48.716Z,,,0,,,21.2,
2018-01-17T13:28:58.874Z,,,0,,,21.3,
2018-01-17T13:29:14.238Z,,,0,,,21.2,
2018-01-17T13:29:18.570Z,,,0,,,21.2,
2018-01-17T13:29:28.571Z,19.6,,0,,,21.2,
2018-01-17T13:29:38.570Z,,,0,,,21.2,
2018-01-17T13:29:48.575Z,19.7,,0,,,21.2,
2018-01-17T13:29:58.582Z,,,0,,,21.2,
2018-01-17T13:30:08.571Z,,,0,,,21.2,
2018-01-17T13:30:18.570Z,,,0,,,21.1,
2018-01-17T13:30:28.594Z,,,0,,,21.1,
2018-01-17T13:30:38.571Z,,,0,,,21.1,
2018-01-17T13:30:48.581Z,,,0,,,21.1,
2018-01-17T13:30:58.586Z,,,0,,,21.1,
2018-01-17T13:31:08.571Z,,,0,,,21.1,
2018-01-17T13:31:18.584Z,,,0,,,21.1,
2018-01-17T13:31:28.595Z,,,0,,,21.1,
2018-01-17T13:31:38.600Z,,,0,,,21.1,
2018-01-17T13:31:48.652Z,,,0,,,21.1,
2018-01-17T13:31:58.616Z,,,0,,,21.1,
2018-01-17T13:32:08.623Z,,,0,,,20.9,
2018-01-17T13:32:18.577Z,,,0,,,20.9,
2018-01-17T13:32:28.582Z,,,0,,,20.9,
2018-01-17T13:32:38.599Z,,,0,,,20.9,
2018-01-17T13:32:48.583Z,,,0,,,20.9,
2018-01-17T13:32:58.602Z,,,0,,,20.9,
2018-01-17T13:33:08.590Z,,,0,,,20.9,
2018-01-17T13:33:18.587Z,,,0,,,20.9,
2018-01-17T13:33:28.585Z,,,0,,,20.9,
2018-01-17T13:33:38.584Z,,,0,,,20.9,
2018-01-17T13:33:48.646Z,,,0,,,20.8,
2018-01-17T13:33:58.607Z,,,0,,,20.8,
2018-01-17T13:34:08.578Z,,,0,,,20.8,
2018-01-17T13:34:18.592Z,,,0,,,20.8,
2018-01-17T13:34:28.571Z,,,0,,,20.8,
2018-01-17T13:34:38.570Z,,,0,,,20.8,
2018-01-17T13:34:48.572Z,,,0,,,20.8,
2018-01-17T13:34:58.594Z,,,0,,,20.8,
2018-01-17T13:35:08.584Z,,,0,,,20.6,
2018-01-17T13:35:18.570Z,19.6,,0,,,20.8,
2018-01-17T13:35:28.571Z,19.7,,0,,,20.6,
2018-01-17T13:35:38.574Z,19.6,,0,,,20.6,
2018-01-17T13:35:48.571Z,,,0,,,20.6,
2018-01-17T13:35:58.592Z,19.5,,0,,,20.6,
2018-01-17T13:36:08.571Z,19.3,,0,,,20.6,
2018-01-17T13:36:18.570Z,19.2,,0,,,20.6,
2018-01-17T13:36:28.574Z,,,0,,,20.6,
2018-01-17T13:36:38.575Z,,,0,,,20.6,
2018-01-17T13:36:49.582Z,,,0,,,20.6,
2018-01-17T13:36:58.596Z,,,0,,,20.6,
2018-01-17T13:37:08.580Z,,,0,,,20.6,
2018-01-17T13:37:18.574Z,,,0,,,20.5,
2018-01-17T13:37:28.571Z,,,0,,,20.5,
2018-01-17T13:37:38.571Z,,,0,,,20.5,
2018-01-17T13:37:48.577Z,,,0,,,20.5,
2018-01-17T13:37:58.638Z,,,0,,,20.5,
2018-01-17T13:38:08.573Z,,,0,,,20.5,
2018-01-17T13:38:18.571Z,,,0,,,20.5,
2018-01-17T13:38:28.571Z,,,0,,,20.5,
2018-01-17T13:38:38.571Z,19.1,,0,,,20.5,
2018-01-17T13:38:48.573Z,,,0,,,20.5,
2018-01-17T13:38:58.596Z,,,0,,,20.5,
2018-01-17T13:39:08.571Z,,,0,,,20.5,
2018-01-17T13:39:18.574Z,,,0,,,20.5,
2018-01-17T13:39:28.572Z,,,0,,,20.5,
2018-01-17T13:39:38.571Z,,,0,,,20.4,
2018-01-17T13:39:48.575Z,,,0,,,20.5,
2018-01-17T13:39:58.574Z,,,0,,,20.4,
2018-01-17T13:40:08.577Z,,,0,,,20.4,
2018-01-17T13:40:18.574Z,,,0,,,20.4,
2018-01-17T13:40:28.573Z,,,0,,,20.4,
2018-01-17T13:40:38.572Z,,,0,,,20.4,
2018-01-17T13:40:53.761Z,,,0,,,20.4,
2018-01-17T13:40:58.581Z,,,0,,,20.4,
2018-01-17T13:41:08.571Z,,,0,,,20.4,
2018-01-17T13:41:18.707Z,,,0,,,20.4,
2018-01-17T13:41:28.571Z,,,0,,,20.4,
2018-01-17T13:41:38.592Z,,,0,,,20.2,
2018-01-17T13:41:48.580Z,,,0,,,20.4,
2018-01-17T13:41:58.580Z,,,0,,,20.2,
2018-01-17T13:42:08.575Z,,,0,,,20.2,
2018-01-17T13:42:18.625Z,,,0,,,20.2,
2018-01-17T13:42:28.596Z,,,0,,,20.2,
2018-01-17T13:42:38.571Z,,,0,,,20.2,
2018-01-17T13:42:48.572Z,,,0,,,20.2,
2018-01-17T13:42:58.580Z,,,0,,,20.2,
2018-01-17T13:43:08.574Z,,,0,,,20.2,
2018-01-17T13:43:18.572Z,,,0,,,20.2,
2018-01-17T13:43:28.674Z,,,0,,,20.2,
2018-01-17T13:43:38.653Z,,,0,,,20.2,
2018-01-17T13:43:48.650Z,,,0,,,20.2,
2018-01-17T13:43:58.635Z,,,0,,,20.2,
2018-01-17T13:44:08.694Z,,,0,,,20.1,
2018-01-17T13:44:23.737Z,,,0,,,20.1,
2018-01-17T13:44:28.638Z,,,0,,,20.1,
2018-01-17T13:44:38.668Z,,,0,,,20.1,
2018-01-17T13:44:48.615Z,,,0,,,20.1,
2018-01-17T13:44:58.628Z,,,0,,,20.1,
2018-01-17T13:45:08.695Z,,,0,,,20.1,
2018-01-17T13:45:18.593Z,,,0,,,20.1,
2018-01-17T13:45:28.610Z,,,0,,,20.1,
2018-01-17T13:45:38.672Z,,,0,,,20.1,
2018-01-17T13:45:48.654Z,,,0,,,20.1,
2018-01-17T13:45:58.603Z,18.9,,0,,,20.1,
2018-01-17T13:46:08.572Z,18.8,,0,,,20.1,
2018-01-17T13:46:18.634Z,18.6,,0,,,20.1,
2018-01-17T13:46:28.598Z,,,0,,,20.1,
2018-01-17T13:46:38.597Z,,,0,,,20.1,
2018-01-17T13:46:48.572Z,,,0,,,20,
2018-01-17T13:46:58.581Z,,,0,,,20,
2018-01-17T13:47:08.574Z,,,0,,,20.1,
2018-01-17T13:47:18.575Z,,,0,,,20,
2018-01-17T13:47:28.573Z,,,0,,,20,
2018-01-17T13:47:38.591Z,,,0,,,20,
2018-01-17T13:47:48.573Z,,,0,,,20,
2018-01-17T13:47:58.628Z,,,0,,,20,
2018-01-17T13:48:08.574Z,,,0,,,20,
2018-01-17T13:48:18.572Z,,,0,,,20,
2018-01-17T13:48:28.573Z,,,0,,,20,
2018-01-17T13:48:38.572Z,,,0,,,20,
2018-01-17T13:48:48.583Z,,,0,,,20,
2018-01-17T13:48:58.577Z,,,0,,,20,
2018-01-17T13:49:08.573Z,,,0,,,20,
2018-01-17T13:49:18.573Z,,,0,,,20,
2018-01-17T13:49:28.581Z,18.5,,0,,,20,
2018-01-17T13:49:38.572Z,,,0,,,20,
2018-01-17T13:49:48.750Z,18.6,,0,,,20,
2018-01-17T13:49:58.595Z,18.5,,0,,,19.8,
2018-01-17T13:50:08.576Z,18.6,,0,,,19.8,
2018-01-17T13:50:18.572Z,,,0,,,19.8,
2018-01-17T13:50:28.575Z,18.5,,0,,,19.8,
2018-01-17T13:50:38.677Z,18.6,,0,,,19.8,
2018-01-17T13:50:48.582Z,,,0,,,19.8,
2018-01-17T13:50:58.582Z,,,0,,,19.8,
2018-01-17T13:51:08.572Z,,,0,,,19.8,
2018-01-17T13:51:18.576Z,18.5,,0,,,19.8,
2018-01-17T13:51:33.738Z,18.6,,0,,,19.8,
2018-01-17T13:51:38.594Z,,,0,,,19.8,
2018-01-17T13:51:48.575Z,,,0,,,19.8,
2018-01-17T13:51:58.615Z,,,0,,,19.8,
2018-01-17T13:52:08.575Z,,,0,,,19.8,
2018-01-17T13:52:18.578Z,,,0,,,19.8,
2018-01-17T13:52:28.610Z,18.5,,0,,,19.8,
2018-01-17T13:52:38.768Z,18.6,,0,,,19.8,
2018-01-17T13:52:48.698Z,,,0,,,19.8,
2018-01-17T13:52:58.578Z,,,0,,,19.8,
2018-01-17T13:53:08.573Z,,,0,,,19.7,
2018-01-17T13:53:18.573Z,,,0,,,19.7,
2018-01-17T13:53:28.579Z,,,0,,,19.7,
2018-01-17T13:53:38.574Z,18.6,20,0,1,0,19.7,0
2018-01-17T13:53:48.573Z,,,0,,,19.7,
2018-01-17T13:53:58.574Z,18.5,,0,,,19.7,
2018-01-17T13:54:08.575Z,18.6,5,0,0,0,19.7,
2018-01-17T13:54:18.574Z,,,0,,,19.7,
2018-01-17T13:54:28.572Z,,,0,,,19.7,
2018-01-17T13:54:38.633Z,,,0,,,19.7,
2018-01-17T13:54:48.572Z,,,0,,,19.7,
2018-01-17T13:54:58.573Z,18.5,,0,,,19.7,
2018-01-17T13:55:08.573Z,18.6,,0,,,19.7,
2018-01-17T13:55:18.599Z,,,0,,,19.7,
2018-01-17T13:55:28.573Z,,,0,,,19.7,
2018-01-17T13:55:38.574Z,,,0,,,19.7,
2018-01-17T13:55:48.573Z,18.5,,0,,,19.7,
2018-01-17T13:55:58.574Z,,,0,,,19.7,
2018-01-17T13:56:08.573Z,,,0,,,19.6,
2018-01-17T13:56:18.600Z,18.4,,0,,,19.6,
2018-01-17T13:56:28.582Z,18.2,,0,,,19.6,
2018-01-17T13:56:38.582Z,,,0,,,19.6,
2018-01-17T13:56:48.695Z,,,0,,,19.6,
2018-01-17T13:56:58.594Z,,,0,,,19.6,
2018-01-17T13:57:08.576Z,,,0,,,19.6,
2018-01-17T13:57:18.573Z,,20,0,1,0,19.6,
2018-01-17T13:57:28.574Z,22.4,,0,1,0,19.6,38
2018-01-17T13:57:38.574Z,23.6,,0,1,0,19.6,0
2018-01-17T13:57:48.573Z,20.8,,0,,,19.6,
2018-01-17T13:57:58.690Z,19.6,,0,,,19.6,
2018-01-17T13:58:08.580Z,18.9,,0,,,19.6,
2018-01-17T13:58:18.573Z,18.5,,0,,,19.6,
2018-01-17T13:58:28.573Z,,,0,,,19.6,
2018-01-17T13:58:38.578Z,18.8,,0,,,19.6,
2018-01-17T13:58:48.574Z,,,0,,,19.6,
2018-01-17T13:58:58.595Z,,,0,,,19.6,
2018-01-17T13:59:08.664Z,,,0,,,19.6,
2018-01-17T13:59:18.573Z,,,0,,,19.6,
2018-01-17T13:59:28.584Z,,,0,,,19.6,
2018-01-17T13:59:38.573Z,,,0,,,19.6,
2018-01-17T13:59:48.577Z,,,0,,,19.6,
2018-01-17T13:59:58.574Z,,,0,,,19.6,
2018-01-17T14:00:08.583Z,18.9,,0,,,19.6,
2018-01-17T14:00:18.574Z,,,0,,,19.6,
2018-01-17T14:00:28.574Z,18.8,,0,,,19.6,
2018-01-17T14:00:38.574Z,,,0,,,19.6,
2018-01-17T14:00:48.574Z,,,0,,,19.4,
2018-01-17T14:00:58.827Z,18.6,,0,,,19.6,
2018-01-17T14:01:08.575Z,,,0,,,19.6,
2018-01-17T14:01:18.573Z,,,0,,,19.4,
2018-01-17T14:01:28.580Z,,,0,,,19.4,
2018-01-17T14:01:38.575Z,,,0,,,19.4,
2018-01-17T14:01:48.574Z,,,0,,,19.4,
2018-01-17T14:01:58.613Z,,,0,,,19.4,
2018-01-17T14:02:08.588Z,,,0,,,19.4,
2018-01-17T14:02:18.574Z,,,0,,,19.4,
2018-01-17T14:02:28.597Z,,,0,,,19.4,
2018-01-17T14:02:38.607Z,,,0,,,19.4,
2018-01-17T14:02:48.574Z,,,0,,,19.4,
2018-01-17T14:02:58.575Z,,,0,,,19.4,
2018-01-17T14:03:08.574Z,,,0,,,19.4,
2018-01-17T14:03:18.574Z,,,0,,,19.4,
2018-01-17T14:03:28.574Z,,,0,,,19.4,
2018-01-17T14:03:38.574Z,,,0,,,19.4,
2018-01-17T14:03:48.574Z,,,0,,,19.4,
2018-01-17T14:03:58.575Z,,,0,,,19.4,
2018-01-17T14:04:08.574Z,,,0,,,19.4,
2018-01-17T14:04:18.574Z,,,0,,,19.4,
2018-01-17T14:04:28.574Z,,,0,,,19.4,
2018-01-17T14:04:38.574Z,,,0,,,19.4,
2018-01-17T14:04:48.577Z,,,0,,,19.4,
2018-01-17T14:04:58.580Z,,,0,,,19.4,
2018-01-17T14:05:08.625Z,,,0,,,19.4,
2018-01-17T14:05:18.583Z,,,0,,,19.4,
2018-01-17T14:05:28.574Z,,,0,,,19.4,
2018-01-17T14:05:38.574Z,,,0,,,19.4,
2018-01-17T14:05:48.575Z,,,0,,,19.4,
2018-01-17T14:05:58.577Z,,,0,,,19.3,
2018-01-17T14:06:08.579Z,,,0,,,19.4,
2018-01-17T14:06:18.574Z,,,0,,,19.4,
2018-01-17T14:06:28.577Z,,,0,,,19.3,
2018-01-17T14:06:38.577Z,,,0,,,19.4,
2018-01-17T14:06:48.575Z,,,0,,,19.3,
2018-01-17T14:06:58.575Z,,,0,,,19.3,
2018-01-17T14:07:08.575Z,,,0,,,19.3,
2018-01-17T14:07:18.576Z,,,0,,,19.3,
2018-01-17T14:07:28.574Z,,,0,,,19.3,
2018-01-17T14:07:38.580Z,,,0,,,19.3,
2018-01-17T14:07:48.599Z,,,0,,,19.3,
2018-01-17T14:07:58.588Z,,,0,,,19.3,
2018-01-17T14:08:08.576Z,,,0,,,19.3,
2018-01-17T14:08:18.575Z,18.4,,0,,,19.3,
2018-01-17T14:08:28.574Z,,,0,,,19.3,
2018-01-17T14:08:38.646Z,,,0,,,19.3,
2018-01-17T14:08:48.595Z,,,0,,,19.3,
2018-01-17T14:08:58.580Z,,,0,,,19.3,
2018-01-17T14:09:08.576Z,,,0,,,19.3,
2018-01-17T14:09:18.584Z,,,0,,,19.3,
2018-01-17T14:09:28.575Z,18.2,,0,,,19.3,
2018-01-17T14:09:38.575Z,,,0,,,19.3,
2018-01-17T14:09:48.574Z,18.4,,0,,,19.3,
2018-01-17T14:09:58.578Z,18.2,,0,,,19.3,
2018-01-17T14:10:08.575Z,,,0,,,19.3,
2018-01-17T14:10:18.576Z,,,0,,,19.3,
2018-01-17T14:10:28.575Z,,,0,,,19.3,
2018-01-17T14:10:38.575Z,,,0,,,19.3,
2018-01-17T14:10:48.582Z,,,0,,,19.3,
2018-01-17T14:10:58.581Z,,,0,,,19.3,
2018-01-17T14:11:08.578Z,,,0,,,19.3,
2018-01-17T14:11:18.575Z,,,0,,,19.3,
2018-01-17T14:11:28.575Z,,,0,,,19.3,
2018-01-17T14:11:38.577Z,,,0,,,19.3,
2018-01-17T14:11:48.576Z,,,0,,,19.3,
2018-01-17T14:11:58.656Z,,,0,,,19.3,
2018-01-17T14:12:08.575Z,,,0,,,19.3,
2018-01-17T14:12:18.756Z,,,0,,,19.2,
2018-01-17T14:12:28.578Z,,,0,,,19.2,
2018-01-17T14:12:38.586Z,,,0,,,19.2,
2018-01-17T14:12:48.575Z,,,0,,,19.2,
2018-01-17T14:12:58.606Z,,,0,,,19.2,
2018-01-17T14:13:08.578Z,,,0,,,19.2,
2018-01-17T14:13:18.594Z,,,0,,,19.2,
2018-01-17T14:13:28.575Z,,,0,,,19.2,
2018-01-17T14:13:38.575Z,,,0,,,19.2,
2018-01-17T14:13:48.587Z,,,0,,,19.2,
2018-01-17T14:13:58.595Z,,,0,,,19.2,
2018-01-17T14:14:08.595Z,,,0,,,19.2,
2018-01-17T14:14:23.752Z,,,0,,,19.2,
2018-01-17T14:14:28.588Z,,,0,,,19.2,
2018-01-17T14:14:38.797Z,,,0,,,19.2,
2018-01-17T14:14:48.592Z,,,0,,,19.2,
2018-01-17T14:14:58.598Z,,,0,,,19.2,
2018-01-17T14:15:08.583Z,,,0,,,19.2,
2018-01-17T14:15:18.648Z,,,0,,,19.2,
2018-01-17T14:15:28.636Z,,,0,,,19.2,
2018-01-17T14:15:38.576Z,,,0,,,19.2,
2018-01-17T14:15:48.575Z,,,0,,,19.2,
2018-01-17T14:15:58.577Z,,,0,,,19.2,
2018-01-17T14:16:08.581Z,,,0,,,19.2,
2018-01-17T14:16:18.575Z,,,0,,,19.2,
2018-01-17T14:16:28.575Z,,,0,,,19.2,
2018-01-17T14:16:38.600Z,,,0,,,19.2,
2018-01-17T14:16:48.575Z,,,0,,,19.2,
2018-01-17T14:16:58.578Z,,,0,,,19.2,
2018-01-17T14:17:08.577Z,,,0,,,19.2,
2018-01-17T14:17:18.799Z,,,0,,,19,
2018-01-17T14:17:28.597Z,,,0,,,19.2,
2018-01-17T14:17:38.576Z,,,0,,,19,
2018-01-17T14:17:48.584Z,,,0,,,19.2,
2018-01-17T14:17:58.578Z,,,0,,,19,
2018-01-17T14:18:08.577Z,18.1,,0,,,19,
2018-01-17T14:18:18.578Z,18,,0,,,19,
2018-01-17T14:18:28.576Z,,,0,,,19,
2018-01-17T14:18:38.584Z,,,0,,,19,
2018-01-17T14:18:48.576Z,,,0,,,19,
2018-01-17T14:18:58.630Z,,,0,,,19,
2018-01-17T14:19:13.776Z,,,0,,,19,
2018-01-17T14:19:18.667Z,,,0,,,19,
2018-01-17T14:19:28.594Z,,,0,,,19,
2018-01-17T14:19:38.582Z,,,0,,,19,
2018-01-17T14:19:48.576Z,,,0,,,19,
2018-01-17T14:19:58.576Z,,,0,,,19,
2018-01-17T14:20:08.580Z,,,0,,,19,
2018-01-17T14:20:18.594Z,,,0,,,19,
2018-01-17T14:20:28.577Z,,,0,,,19,
2018-01-17T14:20:38.576Z,17.8,,0,,,19,
2018-01-17T14:20:48.598Z,18,,0,,,19,
2018-01-17T14:20:58.576Z,17.8,,0,,,19,
2018-01-17T14:21:08.589Z,,,0,,,19,
2018-01-17T14:21:18.617Z,17.8,,0,,,19,
2018-01-17T14:21:28.577Z,,,0,,,19,
2018-01-17T14:21:38.645Z,,,0,,,19,
2018-01-17T14:21:48.578Z,,,0,,,19,
2018-01-17T14:21:58.582Z,,,0,,,19,
2018-01-17T14:22:08.582Z,,,0,,,19,
2018-01-17T14:22:18.576Z,,,0,,,19,
2018-01-17T14:22:28.584Z,,,0,,,19,
2018-01-17T14:22:38.582Z,,,0,,,19,
2018-01-17T14:22:48.576Z,,,0,,,19,
2018-01-17T14:22:58.577Z,,,0,,,19,
2018-01-17T14:23:08.660Z,,,0,,,19,
2018-01-17T14:23:18.600Z,,,0,,,19,
2018-01-17T14:23:28.577Z,,,0,,,19,
2018-01-17T14:23:38.576Z,,,0,,,19,
2018-01-17T14:23:48.579Z,,,0,,,19,
2018-01-17T14:23:58.577Z,,,0,,,18.9,
2018-01-17T14:24:08.592Z,,,0,,,19,
2018-01-17T14:24:18.583Z,,,0,,,18.9,
2018-01-17T14:24:28.576Z,,,0,,,19,
2018-01-17T14:24:38.577Z,,,0,,,18.9,
2018-01-17T14:24:48.576Z,,,0,,,18.9,
2018-01-17T14:24:58.590Z,,,0,,,18.9,
2018-01-17T14:25:08.600Z,,,0,,,18.9,
2018-01-17T14:25:18.577Z,,,0,,,18.9,
2018-01-17T14:25:28.578Z,,,0,,,18.9,
2018-01-17T14:25:38.628Z,,,0,,,18.9,
2018-01-17T14:25:48.580Z,,,0,,,18.9,
2018-01-17T14:25:58.577Z,,,0,,,18.9,
2018-01-17T14:26:08.580Z,,,0,,,18.9,
2018-01-17T14:26:18.577Z,,,0,,,18.9,
