Time,ActPow,PrimTSet,HwTOutlet,HwTSet,ChActive,HwActive,PrimT
2018-01-12T04:36:59.404Z,,,18.1,0,,,24.2
2018-01-12T04:37:09.404Z,,,18.1,0,,,
2018-01-12T04:37:19.405Z,,,18.1,0,,,
2018-01-12T04:37:29.404Z,,,18.1,0,,,
2018-01-12T04:37:39.409Z,,,18.1,0,,,
2018-01-12T04:37:49.404Z,,,18.1,0,,,
2018-01-12T04:37:59.407Z,,,18.1,0,,,
2018-01-12T04:38:09.404Z,,,18.1,0,,,
2018-01-12T04:38:19.405Z,,,18.1,0,,,
2018-01-12T04:38:29.404Z,,,18.1,0,,,
2018-01-12T04:38:39.404Z,,,18.1,0,,,
2018-01-12T04:38:49.590Z,,,18.1,0,,,
2018-01-12T04:38:59.405Z,,,18.1,0,,,
2018-01-12T04:39:09.404Z,,,18.1,0,,,
2018-01-12T04:39:19.419Z,,,18.1,0,,,
2018-01-12T04:39:29.404Z,,,18.1,0,,,
2018-01-12T04:39:39.406Z,,,18.1,0,,,
2018-01-12T04:39:49.408Z,,,18.1,0,,,
2018-01-12T04:39:59.405Z,,,18.1,0,,,
2018-01-12T04:40:09.404Z,,,18.1,0,,,
2018-01-12T04:40:19.405Z,,,18.1,0,,,
2018-01-12T04:40:29.404Z,,,18.1,0,,,
2018-01-12T04:40:39.405Z,,,18.1,0,,,
2018-01-12T04:40:49.405Z,,,18.1,0,,,
2018-01-12T04:40:59.405Z,,,18.1,0,,,
2018-01-12T04:41:09.407Z,,,18.1,0,,,
2018-01-12T04:41:19.413Z,,,18.1,0,,,
2018-01-12T04:41:29.405Z,,,18.1,0,,,
2018-01-12T04:41:39.405Z,,,18.1,0,,,24.1
2018-01-12T04:41:49.405Z,,,18.1,0,,,
2018-01-12T04:41:59.405Z,,,18.1,0,,,
2018-01-12T04:42:09.406Z,,,18.1,0,,,
2018-01-12T04:42:19.405Z,,,18.1,0,,,
2018-01-12T04:42:29.405Z,,,18.1,0,,,
2018-01-12T04:42:39.406Z,,,18.1,0,,,
2018-01-12T04:42:49.406Z,,,18.1,0,,,
2018-01-12T04:42:59.405Z,,,18.1,0,,,
2018-01-12T04:43:09.580Z,,,18.1,0,,,
2018-01-12T04:43:19.405Z,,,18.1,0,,,
2018-01-12T04:43:29.405Z,,,18.1,0,,,
2018-01-12T04:43:39.405Z,,,18.1,0,,,
2018-01-12T04:43:49.405Z,,,18.1,0,,,
2018-01-12T04:43:59.405Z,,,18.1,0,,,
2018-01-12T04:44:09.413Z,,,18.1,0,,,
2018-01-12T04:44:19.405Z,,,18.1,0,,,
2018-01-12T04:44:29.405Z,,,18.1,0,,,
2018-01-12T04:44:39.406Z,,,18.1,0,,,
2018-01-12T04:44:49.405Z,,,18.1,0,,,
2018-01-12T04:44:59.405Z,,,18.1,0,,,
2018-01-12T04:45:09.407Z,,,18.1,0,,,
2018-01-12T04:45:19.406Z,0,5,18.1,0,0,0,24.1
2018-01-12T04:45:29.436Z,,,18.1,0,,,
2018-01-12T04:45:39.406Z,,,18.1,0,,,
2018-01-12T04:45:49.406Z,,,18.1,0,,,
2018-01-12T04:45:59.406Z,,,18.1,0,,,
2018-01-12T04:46:09.405Z,,,18.1,0,,,
2018-01-12T04:46:19.405Z,,,18.1,0,,,
2018-01-12T04:46:29.406Z,,,18.1,0,,,
2018-01-12T04:46:39.411Z,,,18.1,0,,,24
2018-01-12T04:46:49.408Z,,,18.1,0,,,
2018-01-12T04:46:59.405Z,,,18.1,0,,,
2018-01-12T04:47:09.409Z,,,18.1,0,,,
2018-01-12T04:47:19.405Z,,,18.1,0,,,
2018-01-12T04:47:29.581Z,,,18.1,0,,,
2018-01-12T04:47:39.406Z,,,18.1,0,,,
2018-01-12T04:47:49.413Z,,,18.1,0,,,
2018-01-12T04:47:59.405Z,,,18.1,0,,,
2018-01-12T04:48:09.406Z,,,18.1,0,,,
2018-01-12T04:48:19.405Z,,,18.1,0,,,
2018-01-12T04:48:29.410Z,,,17.9,0,,,
2018-01-12T04:48:39.405Z,,,18.1,0,,,
2018-01-12T04:48:49.405Z,,,18.1,0,,,
2018-01-12T04:48:59.410Z,,,18.1,0,,,
2018-01-12T04:49:09.406Z,,,17.9,0,,,
2018-01-12T04:49:19.406Z,,,18.1,0,,,
2018-01-12T04:49:29.406Z,,,18.1,0,,,
2018-01-12T04:49:39.409Z,,,18.1,0,,,
2018-01-12T04:49:49.406Z,,,18.1,0,,,
2018-01-12T04:49:59.406Z,,,18.1,0,,,
2018-01-12T04:50:09.588Z,,,18.1,0,,,
2018-01-12T04:50:19.409Z,,,17.9,0,,,
2018-01-12T04:50:29.406Z,,,18.1,0,,,
2018-01-12T04:50:39.406Z,,,17.9,0,,,
2018-01-12T04:50:49.436Z,,,18.1,0,,,
2018-01-12T04:50:59.409Z,,,17.9,0,,,
2018-01-12T04:51:09.405Z,,,18.1,0,,,
2018-01-12T04:51:19.408Z,,,18.1,0,,,
2018-01-12T04:51:29.406Z,,,17.9,0,,,23.9
2018-01-12T04:51:39.406Z,,,17.9,0,,,23.9
2018-01-12T04:51:49.435Z,,,17.9,0,,,24
2018-01-12T04:51:59.406Z,,,17.9,0,,,24
2018-01-12T04:52:09.407Z,,,17.9,0,,,23.9
2018-01-12T04:52:19.572Z,,,17.9,0,,,24
2018-01-12T04:52:29.423Z,,,17.9,0,,,23.9
2018-01-12T04:52:39.406Z,,,17.9,0,,,
2018-01-12T04:52:49.567Z,,,17.9,0,,,
2018-01-12T04:52:59.408Z,,,17.9,0,,,
2018-01-12T04:53:09.407Z,,,17.9,0,,,
2018-01-12T04:53:19.408Z,,,17.9,0,,,
2018-01-12T04:53:29.407Z,,,17.9,0,,,
2018-01-12T04:53:39.406Z,,,17.9,0,,,
2018-01-12T04:53:49.413Z,,,17.9,0,,,
2018-01-12T04:53:59.429Z,,,17.9,0,,,
2018-01-12T04:54:09.406Z,,,17.9,0,,,
2018-01-12T04:54:19.434Z,,,17.9,0,,,
2018-01-12T04:54:29.406Z,,,17.9,0,,,
2018-01-12T04:54:39.407Z,,,17.9,0,,,
2018-01-12T04:54:49.572Z,,,17.9,0,,,
2018-01-12T04:54:59.407Z,,,17.9,0,,,
2018-01-12T04:55:09.406Z,,,17.9,0,,,
2018-01-12T04:55:19.406Z,,,17.9,0,,,
2018-01-12T04:55:29.406Z,,,17.9,0,,,
2018-01-12T04:55:39.414Z,,,17.9,0,,,
2018-01-12T04:55:54.427Z,,,17.9,0,,,
2018-01-12T04:55:59.407Z,,,17.9,0,,,
2018-01-12T04:56:09.407Z,,,17.9,0,,,
2018-01-12T04:56:19.407Z,,,17.9,0,,,
2018-01-12T04:56:29.409Z,,,17.9,0,,,
2018-01-12T04:56:39.407Z,,,17.9,0,,,
2018-01-12T04:56:49.444Z,,,17.9,0,,,23.7
2018-01-12T04:56:59.425Z,,,17.9,0,,,23.9
2018-01-12T04:57:09.418Z,,,17.9,0,,,23.7
2018-01-12T04:57:19.407Z,,,17.9,0,,,
2018-01-12T04:57:29.408Z,,,17.9,0,,,
2018-01-12T04:57:39.415Z,,,17.9,0,,,
2018-01-12T04:57:49.409Z,,,17.9,0,,,
2018-01-12T04:57:59.406Z,,,17.9,0,,,
2018-01-12T04:58:09.411Z,,,17.9,0,,,
2018-01-12T04:58:19.407Z,,,17.9,0,,,
2018-01-12T04:58:29.407Z,,,17.9,0,,,
2018-01-12T04:58:39.407Z,,,17.9,0,,,
2018-01-12T04:58:49.406Z,,,17.9,0,,,
2018-01-12T04:58:59.407Z,,,17.9,0,,,
2018-01-12T04:59:09.406Z,,,17.9,0,,,
2018-01-12T04:59:19.407Z,,,17.9,0,,,
2018-01-12T04:59:29.406Z,,,17.9,0,,,
2018-01-12T04:59:39.407Z,,,17.9,0,,,
2018-01-12T04:59:49.407Z,,,17.9,0,,,
2018-01-12T04:59:59.408Z,,,17.9,0,,,
2018-01-12T05:00:09.407Z,,,17.9,0,,,
2018-01-12T05:00:19.407Z,,,17.9,0,,,
2018-01-12T05:00:29.407Z,,,17.9,0,,,
2018-01-12T05:00:39.407Z,,,17.9,0,,,
2018-01-12T05:00:49.407Z,,,17.9,0,,,
2018-01-12T05:00:59.408Z,,,17.9,0,,,
2018-01-12T05:01:09.407Z,,,17.9,0,,,
2018-01-12T05:01:19.409Z,,,17.9,0,,,
2018-01-12T05:01:29.407Z,,,17.9,0,,,
2018-01-12T05:01:39.407Z,,,17.9,0,,,
2018-01-12T05:01:49.407Z,,,17.9,0,,,
2018-01-12T05:01:59.414Z,,,17.9,0,,,
2018-01-12T05:02:09.407Z,,,17.9,0,,,23.6
2018-01-12T05:02:19.409Z,,,17.9,0,,,
2018-01-12T05:02:29.409Z,,,17.9,0,,,
2018-01-12T05:02:39.416Z,,,17.9,0,,,
2018-01-12T05:02:49.409Z,,,17.9,0,,,
2018-01-12T05:02:59.408Z,,,17.9,0,,,
2018-01-12T05:03:09.410Z,,,17.9,0,,,
2018-01-12T05:03:19.407Z,,,17.9,0,,,
2018-01-12T05:03:29.420Z,,,17.9,0,,,
2018-01-12T05:03:39.415Z,,,17.9,0,,,
2018-01-12T05:03:49.408Z,,,17.9,0,,,
2018-01-12T05:03:59.417Z,,,17.9,0,,,
2018-01-12T05:04:09.408Z,,,17.9,0,,,
2018-01-12T05:04:19.409Z,,,17.9,0,,,
2018-01-12T05:04:29.410Z,,,17.9,0,,,
2018-01-12T05:04:39.409Z,,,17.9,0,,,
2018-01-12T05:04:49.451Z,,,17.9,0,,,
2018-01-12T05:04:59.418Z,,,17.9,0,,,
2018-01-12T05:05:09.421Z,,,17.9,0,,,
2018-01-12T05:05:19.419Z,,,17.9,0,,,
2018-01-12T05:05:29.408Z,,,17.9,0,,,
2018-01-12T05:05:39.408Z,,,17.9,0,,,
2018-01-12T05:05:49.408Z,,,17.9,0,,,
2018-01-12T05:05:59.410Z,,,17.9,0,,,
2018-01-12T05:06:09.408Z,,,17.9,0,,,
2018-01-12T05:06:19.411Z,,,17.9,0,,,
2018-01-12T05:06:29.413Z,,,17.9,0,,,
2018-01-12T05:06:39.410Z,,,17.9,0,,,
2018-01-12T05:06:49.409Z,,,17.9,0,,,
2018-01-12T05:06:59.434Z,,,17.9,0,,,
2018-01-12T05:07:09.413Z,,,17.9,0,,,
2018-01-12T05:07:19.411Z,,,17.9,0,,,23.5
2018-01-12T05:07:29.488Z,,,17.9,0,,,23.6
2018-01-12T05:07:44.433Z,,,17.9,0,,,
2018-01-12T05:07:49.411Z,,,17.9,0,,,23.5
2018-01-12T05:07:59.412Z,,,17.9,0,,,
2018-01-12T05:08:09.411Z,,,17.9,0,,,
2018-01-12T05:08:19.411Z,,,17.9,0,,,
2018-01-12T05:08:29.410Z,,,17.9,0,,,
2018-01-12T05:08:39.410Z,,,17.9,0,,,
2018-01-12T05:08:49.410Z,,,17.9,0,,,
2018-01-12T05:08:59.422Z,,,17.9,0,,,
2018-01-12T05:09:09.427Z,,,17.9,0,,,
2018-01-12T05:09:19.438Z,,,17.9,0,,,
2018-01-12T05:09:29.416Z,,,17.9,0,,,
2018-01-12T05:09:39.411Z,,,17.9,0,,,
2018-01-12T05:09:49.423Z,,,17.8,0,,,
2018-01-12T05:09:59.415Z,,,17.9,0,,,
2018-01-12T05:10:09.422Z,,,17.9,0,,,
2018-01-12T05:10:19.418Z,,,17.9,0,,,
2018-01-12T05:10:29.409Z,,,17.9,0,,,
2018-01-12T05:10:39.412Z,,,17.9,0,,,
2018-01-12T05:10:49.413Z,,,17.9,0,,,
2018-01-12T05:10:59.408Z,,,17.9,0,,,
2018-01-12T05:11:09.409Z,,,17.8,0,,,
2018-01-12T05:11:19.413Z,,,17.9,0,,,
2018-01-12T05:11:29.419Z,,,17.8,0,,,
2018-01-12T05:11:39.418Z,,,17.9,0,,,
2018-01-12T05:11:49.409Z,,,17.9,0,,,
2018-01-12T05:11:59.408Z,,,17.9,0,,,
2018-01-12T05:12:09.408Z,,,17.9,0,,,
2018-01-12T05:12:19.418Z,,,17.9,0,,,
2018-01-12T05:12:29.409Z,,,17.9,0,,,
2018-01-12T05:12:39.638Z,,,17.8,0,,,23.4
2018-01-12T05:12:49.409Z,,,17.8,0,,,23.5
2018-01-12T05:12:59.409Z,,,17.8,0,,,
2018-01-12T05:13:09.409Z,,,17.9,0,,,23.4
2018-01-12T05:13:19.413Z,,,17.8,0,,,
2018-01-12T05:13:29.416Z,,,17.8,0,,,
2018-01-12T05:13:39.408Z,,,17.8,0,,,
2018-01-12T05:13:49.420Z,,,17.8,0,,,
2018-01-12T05:13:59.409Z,,,17.8,0,,,
2018-01-12T05:14:09.408Z,,,17.8,0,,,
2018-01-12T05:14:19.420Z,,,17.8,0,,,
2018-01-12T05:14:29.410Z,,,17.8,0,,,
2018-01-12T05:14:39.409Z,,,17.8,0,,,
2018-01-12T05:14:49.408Z,,,17.8,0,,,
2018-01-12T05:14:59.409Z,,,17.8,0,,,
2018-01-12T05:15:09.409Z,,,17.8,0,,,
2018-01-12T05:15:19.409Z,,,17.8,0,,,
2018-01-12T05:15:29.412Z,,,17.8,0,,,
2018-01-12T05:15:39.409Z,,,17.8,0,,,
2018-01-12T05:15:49.409Z,,,17.8,0,,,
2018-01-12T05:15:59.416Z,,,17.8,0,,,
2018-01-12T05:16:09.411Z,,,17.8,0,,,
2018-01-12T05:16:19.411Z,,,17.8,0,,,
2018-01-12T05:16:29.414Z,,,17.8,0,,,
2018-01-12T05:16:39.420Z,,,17.8,0,,,
2018-01-12T05:16:49.410Z,,,17.8,0,,,
2018-01-12T05:16:59.460Z,,,17.8,0,,,
2018-01-12T05:17:09.451Z,,,17.8,0,,,
2018-01-12T05:17:19.409Z,,,17.8,0,,,
2018-01-12T05:17:29.627Z,,,17.8,0,,,
2018-01-12T05:17:39.412Z,,,17.8,0,,,
2018-01-12T05:17:49.410Z,,,17.8,0,,,
2018-01-12T05:17:59.409Z,,,17.8,0,,,
2018-01-12T05:18:09.410Z,,,17.8,0,,,23.3
2018-01-12T05:18:19.409Z,,,17.8,0,,,
2018-01-12T05:18:29.410Z,,,17.8,0,,,
2018-01-12T05:18:39.409Z,,,17.8,0,,,
2018-01-12T05:18:49.409Z,,,17.8,0,,,
2018-01-12T05:18:59.409Z,,,17.8,0,,,
2018-01-12T05:19:09.411Z,,,17.8,0,,,
2018-01-12T05:19:19.413Z,,,17.8,0,,,
2018-01-12T05:19:29.449Z,,,17.8,0,,,
2018-01-12T05:19:39.410Z,,,17.8,0,,,
2018-01-12T05:19:49.422Z,,,17.8,0,,,
2018-01-12T05:19:59.412Z,,,17.8,0,,,
2018-01-12T05:20:09.410Z,,,17.8,0,,,
2018-01-12T05:20:19.409Z,,,17.8,0,,,
2018-01-12T05:20:29.413Z,,,17.8,0,,,
2018-01-12T05:20:39.453Z,,,17.8,0,,,
2018-01-12T05:20:49.414Z,,,17.8,0,,,
2018-01-12T05:20:59.409Z,,,17.8,0,,,
2018-01-12T05:21:09.410Z,,,17.8,0,,,
2018-01-12T05:21:19.414Z,,,17.8,0,,,
2018-01-12T05:21:29.441Z,,,17.8,0,,,
2018-01-12T05:21:39.430Z,,,17.8,0,,,
2018-01-12T05:21:49.465Z,,,17.8,0,,,
2018-01-12T05:21:59.409Z,,,17.8,0,,,
2018-01-12T05:22:09.410Z,,,17.8,0,,,
2018-01-12T05:22:19.414Z,,,17.8,0,,,
2018-01-12T05:22:29.411Z,,,17.8,0,,,
2018-01-12T05:22:39.409Z,,,17.8,0,,,
2018-01-12T05:22:49.411Z,,,17.8,0,,,
2018-01-12T05:22:59.410Z,,,17.8,0,,,
2018-01-12T05:23:09.410Z,,,17.8,0,,,
2018-01-12T05:23:19.410Z,,,17.8,0,,,
2018-01-12T05:23:29.410Z,,,17.8,0,,,
2018-01-12T05:23:39.410Z,,,17.8,0,,,
2018-01-12T05:23:49.411Z,,,17.8,0,,,
2018-01-12T05:23:59.411Z,,,17.8,0,,,23.1
2018-01-12T05:24:09.617Z,,,17.8,0,,,
2018-01-12T05:24:19.410Z,,,17.8,0,,,
2018-01-12T05:24:29.410Z,,,17.8,0,,,
2018-01-12T05:24:39.411Z,,,17.8,0,,,
2018-01-12T05:24:49.410Z,,,17.8,0,,,
2018-01-12T05:24:59.410Z,,,17.8,0,,,
2018-01-12T05:25:09.413Z,,,17.8,0,,,
2018-01-12T05:25:19.409Z,,,17.8,0,,,
2018-01-12T05:25:34.430Z,,,17.8,0,,,
2018-01-12T05:25:39.410Z,,,17.8,0,,,
2018-01-12T05:25:49.409Z,,,17.8,0,,,
2018-01-12T05:25:59.605Z,,,17.8,0,,,
2018-01-12T05:26:09.419Z,,,17.8,0,,,
2018-01-12T05:26:19.411Z,,,17.8,0,,,
2018-01-12T05:26:29.411Z,,,17.8,0,,,
2018-01-12T05:26:39.413Z,,,17.8,0,,,
2018-01-12T05:26:49.410Z,,,17.8,0,,,
2018-01-12T05:26:59.433Z,,,17.8,0,,,
2018-01-12T05:27:09.410Z,,,17.8,0,,,
2018-01-12T05:27:19.410Z,,,17.8,0,,,
2018-01-12T05:27:29.410Z,,,17.8,0,,,
2018-01-12T05:27:39.414Z,,,17.8,0,,,
2018-01-12T05:27:49.410Z,,,17.8,0,,,
2018-01-12T05:27:59.410Z,,,17.8,0,,,
2018-01-12T05:28:09.410Z,,,17.8,0,,,
2018-01-12T05:28:19.411Z,,,17.8,0,,,
2018-01-12T05:28:29.605Z,,,17.8,0,,,
2018-01-12T05:28:39.414Z,,,17.8,0,,,23
2018-01-12T05:28:49.410Z,,,17.8,0,,,23.1
2018-01-12T05:28:59.410Z,,,17.8,0,,,
2018-01-12T05:29:09.438Z,,,17.8,0,,,23
2018-01-12T05:29:19.430Z,,,17.8,0,,,23.1
2018-01-12T05:29:29.412Z,,,17.8,0,,,23
2018-01-12T05:29:39.425Z,,,17.8,0,,,
2018-01-12T05:29:49.410Z,,,17.8,0,,,23.1
2018-01-12T05:29:59.606Z,,,17.8,0,,,23
2018-01-12T05:30:09.410Z,,20,17.8,54,1,0,
2018-01-12T05:30:19.411Z,,62,17.8,54,,,23.9
2018-01-12T05:30:29.414Z,40,,17.8,54,1,0,24.3
2018-01-12T05:30:39.424Z,29,,17.8,54,,,27.3
2018-01-12T05:30:49.415Z,29,,17.8,54,,,27.8
2018-01-12T05:30:59.412Z,30,,17.8,54,,,25.7
2018-01-12T05:31:09.413Z,29,,17.8,54,,,24.8
2018-01-12T05:31:19.413Z,,,17.8,54,,,24.7
2018-01-12T05:31:29.413Z,29,,17.8,54,,,25.2
2018-01-12T05:31:39.411Z,30,,17.8,54,,,26
2018-01-12T05:31:49.414Z,,,17.8,54,,,26.4
2018-01-12T05:31:59.425Z,29,,17.8,54,,,26.7
2018-01-12T05:32:13.229Z,31,,17.8,54,,,27
2018-01-12T05:32:19.411Z,37,,17.8,54,,,27.6
2018-01-12T05:32:29.598Z,45,,17.8,54,,,29.3
2018-01-12T05:32:39.416Z,52,,17.8,54,,,30.8
2018-01-12T05:32:49.411Z,60,,17.8,54,,,32.1
2018-01-12T05:32:59.441Z,67,,17.8,54,,,34.1
2018-01-12T05:33:09.411Z,75,,17.8,54,,,36.2
2018-01-12T05:33:19.412Z,83,,17.8,54,,,38.3
2018-01-12T05:33:29.412Z,89,,17.8,54,,,40.4
2018-01-12T05:33:39.445Z,97,,17.9,54,,,42.4
2018-01-12T05:33:49.411Z,100,,17.9,54,,,44.4
2018-01-12T05:33:59.411Z,,,17.9,54,,,45.6
2018-01-12T05:34:09.411Z,100,,17.9,54,,,46.6
2018-01-12T05:34:19.414Z,,,17.9,54,,,47.3
2018-01-12T05:34:29.411Z,,,17.9,54,,,48.1
2018-01-12T05:34:39.412Z,99,,17.9,54,,,49
2018-01-12T05:34:49.411Z,100,,17.9,54,,,49.7
2018-01-12T05:34:59.424Z,,,18.1,54,,,50.6
2018-01-12T05:35:09.414Z,,,18.1,54,,,51.4
2018-01-12T05:35:19.412Z,,,18.1,54,,,52.3
2018-01-12T05:35:29.413Z,,,18.1,54,,,53.2
2018-01-12T05:35:39.411Z,,,18.2,54,,,54.1
2018-01-12T05:35:49.414Z,99,,18.2,54,,,55.1
2018-01-12T05:35:59.419Z,100,,18.2,54,,,56.1
2018-01-12T05:36:09.442Z,,,18.2,54,,,57.1
2018-01-12T05:36:19.411Z,,,18.4,54,,,58.1
2018-01-12T05:36:29.415Z,,,18.4,54,,,59.1
2018-01-12T05:36:39.413Z,100,,18.4,54,,,60
2018-01-12T05:36:49.414Z,,,18.5,54,,,60.7
2018-01-12T05:36:59.412Z,,,18.5,54,,,61.6
2018-01-12T05:37:09.439Z,99,,18.5,54,,,62.6
2018-01-12T05:37:19.412Z,92,,18.6,54,,,63.1
2018-01-12T05:37:29.415Z,83,,18.6,54,,,62.8
2018-01-12T05:37:39.436Z,77,,18.8,54,,,62.4
2018-01-12T05:37:49.411Z,76,,18.8,54,,,62.1
2018-01-12T05:37:59.450Z,75,,18.9,54,,,62.5
2018-01-12T05:38:09.413Z,68,,18.9,54,,,62.9
2018-01-12T05:38:19.411Z,61,,19,54,,,62.8
2018-01-12T05:38:29.412Z,56,,19,54,,,62.4
2018-01-12T05:38:39.422Z,54,,19.2,54,,,62
2018-01-12T05:38:49.414Z,54,,19.2,54,,,61.9
2018-01-12T05:38:59.414Z,,,19.3,54,,,62.2
2018-01-12T05:39:09.448Z,51,,19.3,54,,,62.6
2018-01-12T05:39:19.491Z,45,,19.4,54,,,62.7
2018-01-12T05:39:29.442Z,39,,19.6,54,,,62.6
2018-01-12T05:39:39.451Z,35,,19.6,54,,,62.1
2018-01-12T05:39:49.412Z,,,19.7,54,,,62
2018-01-12T05:39:59.412Z,,,19.7,54,,,62.1
2018-01-12T05:40:09.411Z,34,,19.8,54,,,62.2
2018-01-12T05:40:19.415Z,31,,20,54,,,
2018-01-12T05:40:29.412Z,29,,20,54,,,62.1
2018-01-12T05:40:39.412Z,,,20.1,54,,,
2018-01-12T05:40:49.413Z,,,20.2,54,,,
2018-01-12T05:40:59.416Z,,,20.2,54,,,62.2
2018-01-12T05:41:09.459Z,,,20.4,54,,,62.4
2018-01-12T05:41:19.496Z,30,,20.5,54,,,62.5
2018-01-12T05:41:29.489Z,29,,20.5,54,,,62.6
2018-01-12T05:41:39.473Z,,,20.6,54,,,
2018-01-12T05:41:49.426Z,30,,20.8,54,,,62.7
2018-01-12T05:41:59.424Z,29,,20.8,54,,,
2018-01-12T05:42:09.413Z,,,20.9,54,,,62.8
2018-01-12T05:42:19.415Z,,,21.1,54,,,
2018-01-12T05:42:29.412Z,30,,21.2,54,,,62.9
2018-01-12T05:42:39.412Z,,,21.2,54,,,
2018-01-12T05:42:49.412Z,29,,21.3,54,,,63.1
2018-01-12T05:42:59.412Z,,,21.5,54,,,
2018-01-12T05:43:09.412Z,30,,21.5,54,,,63.2
2018-01-12T05:43:19.412Z,,,21.6,54,,,
2018-01-12T05:43:29.416Z,,,21.7,54,,,
2018-01-12T05:43:39.416Z,29,,21.9,54,,,63.3
2018-01-12T05:43:49.413Z,30,,21.9,54,,,
2018-01-12T05:43:59.413Z,29,,22,54,,,
2018-01-12T05:44:09.415Z,,,22.1,54,,,63.4
2018-01-12T05:44:19.412Z,30,,22.1,54,,,
2018-01-12T05:44:29.413Z,29,,22.2,54,,,63.5
2018-01-12T05:44:39.413Z,30,,22.4,54,,,
2018-01-12T05:44:49.413Z,,,22.4,54,,,63.6
2018-01-12T05:44:59.412Z,29,,22.5,54,,,
2018-01-12T05:45:09.412Z,30,,22.6,54,,,63.8
2018-01-12T05:45:19.413Z,29,62,22.6,54,1,0,63.8
2018-01-12T05:45:29.417Z,,,22.7,54,,,63.9
2018-01-12T05:45:39.412Z,,,22.8,54,,,
2018-01-12T05:45:49.414Z,30,,23,54,,,
2018-01-12T05:45:59.420Z,29,,23,54,,,64
2018-01-12T05:46:09.413Z,,,23.1,54,,,
2018-01-12T05:46:19.413Z,30,,23.2,54,,,64.1
2018-01-12T05:46:29.412Z,,,23.3,54,,,
2018-01-12T05:46:39.425Z,29,,23.3,54,,,64.2
2018-01-12T05:46:49.413Z,,,23.4,54,,,
2018-01-12T05:46:59.412Z,30,,23.6,54,,,
2018-01-12T05:47:09.413Z,,,23.7,54,,,64.4
2018-01-12T05:47:19.413Z,,,23.7,54,,,
2018-01-12T05:47:29.413Z,,,23.8,54,,,64.5
2018-01-12T05:47:39.416Z,29,,23.8,54,,,
2018-01-12T05:47:49.414Z,30,,23.9,54,,,64.6
2018-01-12T05:47:59.413Z,,,24,54,,,
2018-01-12T05:48:09.415Z,,,24,54,,,64.7
2018-01-12T05:48:19.413Z,29,,24.2,54,,,
2018-01-12T05:48:29.414Z,30,,24.3,54,,,
2018-01-12T05:48:39.493Z,29,,24.4,54,,,64.8
2018-01-12T05:48:49.413Z,,,24.4,54,,,
2018-01-12T05:48:59.413Z,,,24.5,54,,,64.9
2018-01-12T05:49:09.414Z,,,24.7,54,,,
2018-01-12T05:49:19.413Z,29,,24.7,54,,,65.1
2018-01-12T05:49:29.413Z,30,,24.8,54,,,64.9
2018-01-12T05:49:39.413Z,,,24.9,54,,,65.1
2018-01-12T05:49:49.413Z,,,24.9,54,,,
2018-01-12T05:49:59.413Z,,,25,54,,,
2018-01-12T05:50:09.413Z,29,,25,54,,,65.2
2018-01-12T05:50:19.414Z,,,25.1,54,,,
2018-01-12T05:50:29.413Z,,,25.3,54,,,65.3
2018-01-12T05:50:39.413Z,,,25.3,54,,,
2018-01-12T05:50:49.414Z,30,,25.4,54,,,65.4
2018-01-12T05:50:59.422Z,29,,25.5,54,,,
2018-01-12T05:51:09.420Z,,,25.5,54,,,65.5
2018-01-12T05:51:19.415Z,,,25.6,54,,,
2018-01-12T05:51:29.414Z,30,,25.6,54,,,65.6
2018-01-12T05:51:39.440Z,,,25.7,54,,,
2018-01-12T05:51:49.425Z,,,25.9,54,,,
2018-01-12T05:51:59.436Z,29,,25.9,54,,,65.8
2018-01-12T05:52:09.413Z,,,26,54,,,
2018-01-12T05:52:19.413Z,30,,26,54,,,
2018-01-12T05:52:29.414Z,,,26.1,54,,,65.9
2018-01-12T05:52:39.417Z,29,,26.2,54,,,
2018-01-12T05:52:49.414Z,0,,26.2,54,1,0,63.9
2018-01-12T05:52:59.414Z,,,26.3,54,,,61.8
2018-01-12T05:53:09.414Z,,,26.5,54,,,61.1
2018-01-12T05:53:19.414Z,,,26.5,54,,,60.7
2018-01-12T05:53:29.415Z,,,26.6,54,,,60.6
2018-01-12T05:53:39.414Z,,,26.6,54,,,60.5
2018-01-12T05:53:49.413Z,,,26.7,54,,,60.2
2018-01-12T05:53:59.413Z,,,26.7,54,,,60.1
2018-01-12T05:54:09.414Z,,,26.8,54,,,59.9
2018-01-12T05:54:19.413Z,,,26.8,54,,,59.8
2018-01-12T05:54:29.418Z,,,26.9,54,,,59.6
2018-01-12T05:54:39.414Z,,,26.9,54,,,59.3
2018-01-12T05:54:49.414Z,,,27.1,54,,,59
2018-01-12T05:54:59.530Z,,,27.1,54,,,58.8
2018-01-12T05:55:09.413Z,,,27.2,54,,,58.5
2018-01-12T05:55:19.414Z,,,27.3,54,,,58.2
2018-01-12T05:55:29.414Z,,,27.3,54,,,57.9
2018-01-12T05:55:39.425Z,,,27.4,54,,,57.7
2018-01-12T05:55:49.414Z,,,27.4,54,,,57.3
2018-01-12T05:55:59.415Z,,,27.4,54,,,57.1
2018-01-12T05:56:09.416Z,,,27.5,54,,,56.8
2018-01-12T05:56:19.413Z,,,27.5,54,,,56.6
2018-01-12T05:56:29.417Z,,,27.7,54,,,56.4
2018-01-12T05:56:39.428Z,,,27.7,54,,,56.2
2018-01-12T05:56:49.437Z,,,27.8,54,,,56
