Time,ChActive,HwActive,ActPow,PrimTSet,HwTSet,HwTOutlet,PrimT
2018-01-16T12:35:18.350Z,,,,,0,21.5,
2018-01-16T12:35:28.444Z,,,,,0,21.5,
2018-01-16T12:35:38.567Z,,,,,0,21.5,
2018-01-16T12:35:48.359Z,,,,,0,21.5,
2018-01-16T12:35:58.352Z,,,,,0,21.5,
2018-01-16T12:36:13.444Z,,,,,0,21.5,
2018-01-16T12:36:18.356Z,,,,,0,21.5,
2018-01-16T12:36:28.432Z,,,,,0,21.5,20.4
2018-01-16T12:36:38.352Z,,,,,0,21.5,20.5
2018-01-16T12:36:48.359Z,,,,,0,21.3,20.4
2018-01-16T12:36:58.350Z,,,,,0,21.5,
2018-01-16T12:37:08.352Z,,,,,0,21.3,
2018-01-16T12:37:18.357Z,,,,,0,21.3,
2018-01-16T12:37:28.435Z,,,,,0,21.3,
2018-01-16T12:37:39.580Z,,,,,0,21.3,
2018-01-16T12:37:48.452Z,,,,,0,21.3,
2018-01-16T12:37:58.345Z,,,,,0,21.3,
2018-01-16T12:38:08.367Z,,,,,0,21.3,
2018-01-16T12:38:18.343Z,,,,,0,21.3,
2018-01-16T12:38:28.464Z,,,,,0,21.3,
2018-01-16T12:38:38.423Z,,,,,0,21.3,
2018-01-16T12:38:48.366Z,,,,,0,21.3,
2018-01-16T12:38:58.343Z,,,,,0,21.3,
2018-01-16T12:39:08.357Z,,,,,0,21.3,
2018-01-16T12:39:18.350Z,,,,,0,21.3,
2018-01-16T12:39:28.428Z,,,,,0,21.2,
2018-01-16T12:39:38.351Z,,,,,0,21.3,
2018-01-16T12:39:48.448Z,,,,,0,21.3,
2018-01-16T12:39:58.540Z,,,,,0,21.3,
2018-01-16T12:40:08.420Z,,,,,0,21.2,
2018-01-16T12:40:18.390Z,,,,,0,21.2,
2018-01-16T12:40:28.389Z,,,,,0,21.2,
2018-01-16T12:40:38.381Z,,,,,0,21.2,
2018-01-16T12:40:48.347Z,,,,,0,21.2,
2018-01-16T12:40:58.344Z,,,,,0,21.2,
2018-01-16T12:41:08.344Z,,,,,0,21.2,
2018-01-16T12:41:18.344Z,,,,,0,21.2,
2018-01-16T12:41:28.526Z,,,,,0,21.2,
2018-01-16T12:41:38.359Z,,,,,0,21.2,
2018-01-16T12:41:48.361Z,,,,,0,21.2,
2018-01-16T12:41:58.546Z,,,,,0,21.2,
2018-01-16T12:42:13.458Z,,,,,0,21.2,
2018-01-16T12:42:18.410Z,,,,,0,21.2,
2018-01-16T12:42:29.318Z,,,,,0,21.2,
2018-01-16T12:42:38.344Z,,,,,0,21.2,
2018-01-16T12:42:48.343Z,,,,,0,21.2,
2018-01-16T12:42:58.347Z,,,,,0,21.2,
2018-01-16T12:43:08.344Z,,,,,0,21.2,
2018-01-16T12:43:18.363Z,,,,,0,21.1,
2018-01-16T12:43:28.454Z,,,,,0,21.1,
2018-01-16T12:43:38.345Z,,,,,0,21.1,
2018-01-16T12:43:48.344Z,,,,,0,21.1,
2018-01-16T12:43:58.358Z,,,,,0,21.1,
2018-01-16T12:44:13.437Z,,,,,0,21.1,20.2
2018-01-16T12:44:18.365Z,,,,,0,21.1,
2018-01-16T12:44:28.429Z,,,,,0,21.1,20.1
2018-01-16T12:44:38.372Z,,,,,0,21.1,20
2018-01-16T12:44:48.344Z,,,,,0,21.1,
2018-01-16T12:44:58.344Z,,,,,0,21.1,
2018-01-16T12:45:08.344Z,,,,,0,21.1,
2018-01-16T12:45:18.344Z,,,,,0,21.1,
2018-01-16T12:45:28.425Z,,,,,0,21.1,
2018-01-16T12:45:38.378Z,,,,,0,21.1,
2018-01-16T12:45:48.352Z,,,,,0,21.1,
2018-01-16T12:45:58.348Z,,,,,0,21.1,
2018-01-16T12:46:08.350Z,,,,,0,21.1,
2018-01-16T12:46:18.353Z,,,,,0,21.1,
2018-01-16T12:46:28.435Z,,,,,0,21.1,19.9
2018-01-16T12:46:38.373Z,,,,,0,21.1,19.9
2018-01-16T12:46:48.355Z,,,,,0,20.9,
2018-01-16T12:46:58.402Z,0,2,,0,0,21.1,
2018-01-16T12:47:08.358Z,0,2,118,,54,16.1,25.7
2018-01-16T12:47:18.381Z,,,117,,54,26,34.2
2018-01-16T12:47:28.437Z,,,150,,54,33.6,43.7
2018-01-16T12:47:38.356Z,,,153,,54,40.3,50.2
2018-01-16T12:47:48.356Z,0,0,0,,54,44.9,53.9
2018-01-16T12:47:58.357Z,0,0,0,,54,49.3,48.9
2018-01-16T12:48:08.346Z,0,0,,,0,45.9,47.4
2018-01-16T12:48:18.344Z,,,,,0,45.6,47.2
2018-01-16T12:48:28.430Z,0,2,33,,54,33.5,45.4
2018-01-16T12:48:38.358Z,,,29,,54,37.2,39.7
2018-01-16T12:48:48.345Z,0,0,0,,0,34.2,40.1
2018-01-16T12:48:58.345Z,,,,,0,34.1,39.5
2018-01-16T12:49:08.381Z,,,,,0,34,39.4
2018-01-16T12:49:18.390Z,,,,,0,33.9,
2018-01-16T12:49:28.453Z,,,,,0,33.8,39.3
2018-01-16T12:49:38.373Z,,,,,0,33.7,
2018-01-16T12:49:48.381Z,1,0,,20,0,33.7,39.9
2018-01-16T12:49:58.345Z,,,,,0,33.6,35.2
2018-01-16T12:50:08.350Z,,,,,0,33.5,26.9
2018-01-16T12:50:18.344Z,,,,,0,33.4,23.7
2018-01-16T12:50:28.467Z,,,,,0,33.3,22.5
2018-01-16T12:50:38.353Z,,,,,0,33.3,21.6
2018-01-16T12:50:48.414Z,,,,,0,33.2,21.3
2018-01-16T12:50:58.345Z,,,,,0,33.1,21.7
2018-01-16T12:51:08.344Z,,,,,0,33.1,
2018-01-16T12:51:18.345Z,,,,,0,32.9,
2018-01-16T12:51:28.435Z,,,,,0,32.8,
2018-01-16T12:51:38.347Z,,,,,0,32.7,21.6
2018-01-16T12:51:48.573Z,,,,,0,32.6,21.7
2018-01-16T12:51:58.345Z,1,0,0,20,0,32.5,21.7
2018-01-16T12:52:08.346Z,,,,,0,32.4,
2018-01-16T12:52:18.378Z,,,,,0,32.3,21.8
2018-01-16T12:52:28.454Z,,,,,0,32.2,22
2018-01-16T12:52:38.360Z,,,,,0,32.1,
2018-01-16T12:52:48.416Z,,,,,0,31.9,21.9
2018-01-16T12:52:58.345Z,,,,,0,31.8,
2018-01-16T12:53:08.345Z,,,,,0,31.6,21.8
2018-01-16T12:53:18.347Z,,,,,0,31.5,21.7
2018-01-16T12:53:28.597Z,,,,,0,31.3,21.6
2018-01-16T12:53:38.345Z,,,,,0,31.2,
2018-01-16T12:53:48.351Z,,,,,0,31,
2018-01-16T12:53:58.348Z,,,,,0,30.8,
2018-01-16T12:54:08.579Z,,,,,0,30.7,
2018-01-16T12:54:18.946Z,,,,,0,30.6,
2018-01-16T12:54:28.386Z,,,,,0,30.4,
2018-01-16T12:54:38.351Z,,,,,0,30.2,
2018-01-16T12:54:48.348Z,,,,,0,30.1,
2018-01-16T12:54:58.349Z,,,,,0,30,
2018-01-16T12:55:08.346Z,,,,,0,29.8,
2018-01-16T12:55:18.346Z,,,,,0,29.7,
2018-01-16T12:55:28.438Z,,,,,0,29.6,
2018-01-16T12:55:38.347Z,,,,,0,29.5,
2018-01-16T12:55:48.353Z,,,,,0,29.3,21.7
2018-01-16T12:55:58.346Z,,,,,0,29.2,21.8
2018-01-16T12:56:08.351Z,,,,,0,29.1,22
2018-01-16T12:56:18.375Z,,,,,0,29,22.4
2018-01-16T12:56:28.425Z,,,,,0,28.9,22.8
2018-01-16T12:56:38.351Z,,,,,0,28.7,23
2018-01-16T12:56:48.360Z,,,,,0,28.6,23.4
2018-01-16T12:56:58.369Z,,,,,0,28.5,23.6
2018-01-16T12:57:08.393Z,,,,,0,28.4,23.7
2018-01-16T12:57:18.349Z,,,,,0,28.4,24
2018-01-16T12:57:28.450Z,,,,,0,28.3,24.2
2018-01-16T12:57:38.346Z,,,,,0,28.1,24.3
2018-01-16T12:57:48.377Z,,,,,0,28,24.6
2018-01-16T12:57:58.350Z,,,,,0,28,24.7
2018-01-16T12:58:08.350Z,,,,,0,27.9,24.8
2018-01-16T12:58:18.351Z,,,,,0,27.8,25.1
2018-01-16T12:58:28.462Z,,,,,0,27.7,
2018-01-16T12:58:38.386Z,,,,,0,27.7,25.2
2018-01-16T12:58:48.574Z,,,,,0,27.5,25.3
2018-01-16T12:58:58.373Z,,,,,0,27.4,25.4
2018-01-16T12:59:08.348Z,,,,,0,27.4,25.5
2018-01-16T12:59:18.358Z,,,,,0,27.3,
2018-01-16T12:59:28.491Z,,,,,0,27.2,25.7
2018-01-16T12:59:38.346Z,,,,,0,27.2,
2018-01-16T12:59:48.353Z,,,,,0,27.1,22.3
2018-01-16T12:59:58.356Z,,,,,0,27.1,21.8
2018-01-16T13:00:09.648Z,,,,,0,26.9,21.6
2018-01-16T13:00:18.363Z,,,,,0,26.9,21.3
2018-01-16T13:00:28.466Z,,,,,0,26.8,21.1
2018-01-16T13:00:38.346Z,,,,,0,26.7,20.8
2018-01-16T13:00:48.346Z,,,,,0,26.7,
2018-01-16T13:00:58.347Z,,,,,0,26.6,21
2018-01-16T13:01:08.346Z,,,,,0,26.6,21
2018-01-16T13:01:18.358Z,,,,,0,26.5,20.8
2018-01-16T13:01:28.443Z,,,,,0,26.5,21
2018-01-16T13:01:38.363Z,,,,,0,26.3,20.8
2018-01-16T13:01:48.364Z,,,,,0,26.3,
2018-01-16T13:01:58.353Z,,,,,0,26.2,
2018-01-16T13:02:08.369Z,,,,,0,26.2,
2018-01-16T13:02:18.357Z,,,,,0,26.1,
2018-01-16T13:02:28.478Z,,,,,0,26.1,
2018-01-16T13:02:38.351Z,,,,,0,26,
2018-01-16T13:02:48.376Z,,,,,0,25.9,
2018-01-16T13:02:58.351Z,,,,,0,25.9,20.7
2018-01-16T13:03:08.352Z,,,,,0,25.9,
2018-01-16T13:03:18.347Z,,,,,0,25.7,
2018-01-16T13:03:28.448Z,,,,,0,25.7,
2018-01-16T13:03:38.367Z,,,,,0,25.6,
2018-01-16T13:03:48.380Z,,,,,0,25.6,
2018-01-16T13:03:58.351Z,,,,,0,25.5,20.6
2018-01-16T13:04:08.400Z,,,,,0,25.5,20.7
2018-01-16T13:04:18.384Z,,,,,0,25.4,
2018-01-16T13:04:28.475Z,,,,,0,25.4,
2018-01-16T13:04:38.397Z,,,,,0,25.3,
2018-01-16T13:04:48.369Z,,,,,0,25.3,
2018-01-16T13:04:58.348Z,,,,,0,25.3,
2018-01-16T13:05:08.350Z,,,,,0,25.1,
2018-01-16T13:05:18.352Z,,,,,0,25.1,
2018-01-16T13:05:28.658Z,,,,,0,25,
2018-01-16T13:05:38.355Z,,,,,0,25,
2018-01-16T13:05:48.370Z,,,,,0,25,
2018-01-16T13:05:58.361Z,,,,,0,24.9,
2018-01-16T13:06:08.366Z,,,,,0,24.9,
2018-01-16T13:06:18.446Z,,,,,0,24.8,
2018-01-16T13:06:28.481Z,,,,,0,24.8,
2018-01-16T13:06:38.349Z,,,,,0,24.8,
2018-01-16T13:06:48.474Z,,,,,0,24.7,
2018-01-16T13:06:58.349Z,,,,,0,24.7,
2018-01-16T13:07:08.349Z,,,,,0,24.7,
2018-01-16T13:07:18.359Z,,,,,0,24.5,
2018-01-16T13:07:28.494Z,,,,,0,24.5,
2018-01-16T13:07:38.347Z,,,,,0,24.5,20.8
2018-01-16T13:07:48.348Z,,,,,0,24.4,
2018-01-16T13:07:58.349Z,,,,,0,24.4,21
2018-01-16T13:08:08.352Z,,,,,0,24.4,
2018-01-16T13:08:18.351Z,,,,,0,24.3,
2018-01-16T13:08:28.500Z,,,,,0,24.3,21.1
2018-01-16T13:08:38.348Z,,,,,0,24.3,
2018-01-16T13:08:48.417Z,,,,,0,24.2,21.2
2018-01-16T13:08:58.358Z,,,,,0,24.2,
2018-01-16T13:09:08.352Z,,,,,0,24.2,
2018-01-16T13:09:18.363Z,,,,,0,24,21.3
2018-01-16T13:09:28.467Z,,,,,0,24,
2018-01-16T13:09:38.353Z,,,,,0,24,21.4
2018-01-16T13:09:48.353Z,,,,,0,23.9,
2018-01-16T13:10:00.177Z,,,,,0,23.9,20.8
2018-01-16T13:10:08.762Z,,,,,0,23.9,20.6
2018-01-16T13:10:18.403Z,,,,,0,23.9,
2018-01-16T13:10:29.552Z,,,,,0,23.8,20.4
2018-01-16T13:10:38.404Z,,,,,0,23.8,20.2
2018-01-16T13:10:48.379Z,,,,,0,23.8,20.1
2018-01-16T13:10:58.350Z,,,,,0,23.7,20.2
2018-01-16T13:11:08.355Z,,,,,0,23.7,
2018-01-16T13:11:18.350Z,,,,,0,23.7,
2018-01-16T13:11:28.477Z,,,,,0,23.7,
2018-01-16T13:11:38.373Z,,,,,0,23.7,
2018-01-16T13:11:48.349Z,,,,,0,23.6,20.1
2018-01-16T13:11:58.353Z,,,,,0,23.6,20.2
2018-01-16T13:12:08.356Z,,,,,0,23.6,20.1
2018-01-16T13:12:18.357Z,,,,,0,23.4,
2018-01-16T13:12:28.749Z,,,,,0,23.4,
2018-01-16T13:12:38.353Z,,,,,0,23.4,
2018-01-16T13:12:48.399Z,,,,,0,23.4,
2018-01-16T13:12:58.378Z,,,,,0,23.4,
2018-01-16T13:13:08.350Z,,,,,0,23.3,
2018-01-16T13:13:18.354Z,,,,,0,23.3,
2018-01-16T13:13:29.305Z,,,,,0,23.3,20
2018-01-16T13:13:38.382Z,,,,,0,23.3,
2018-01-16T13:13:49.717Z,,,,,0,23.2,
2018-01-16T13:13:58.453Z,,,,,0,23.2,20.1
2018-01-16T13:14:08.385Z,,,,,0,23.2,
2018-01-16T13:14:18.368Z,,,,,0,23.2,20
2018-01-16T13:14:28.464Z,,,,,0,23.1,20.1
2018-01-16T13:14:43.489Z,,,,,0,23.1,
2018-01-16T13:14:48.379Z,,,,,0,23.1,
2018-01-16T13:14:58.365Z,,,,,0,23.1,
2018-01-16T13:15:08.364Z,,,,,0,23.1,
2018-01-16T13:15:18.395Z,,,,,0,23,
2018-01-16T13:15:28.439Z,,,,,0,23,
2018-01-16T13:15:38.498Z,,,,,0,23,
2018-01-16T13:15:48.792Z,,,,,0,23,20
2018-01-16T13:15:58.431Z,,,,,0,23,20.1
2018-01-16T13:16:09.510Z,,,,,0,22.8,
2018-01-16T13:16:18.392Z,,,,,0,22.8,
2018-01-16T13:16:28.473Z,,,,,0,22.8,
2018-01-16T13:16:38.654Z,,,,,0,22.8,
2018-01-16T13:16:48.390Z,,,,,0,22.8,
2018-01-16T13:16:58.380Z,,,,,0,22.7,
2018-01-16T13:17:08.354Z,,,,,0,22.7,
2018-01-16T13:17:18.359Z,,,,,0,22.7,
2018-01-16T13:17:28.504Z,,,,,0,22.7,
2018-01-16T13:17:38.363Z,,,,,0,22.7,
2018-01-16T13:17:48.369Z,,,,,0,22.7,
2018-01-16T13:17:58.495Z,,,,,0,22.6,
2018-01-16T13:18:09.681Z,,,,,0,22.6,
2018-01-16T13:18:18.444Z,,,,,0,22.6,
2018-01-16T13:18:29.170Z,,,,,0,22.6,
2018-01-16T13:18:38.429Z,,,,,0,22.6,
2018-01-16T13:18:48.412Z,,,,,0,22.6,
2018-01-16T13:18:58.381Z,,,,,0,22.5,
2018-01-16T13:19:08.384Z,,,,,0,22.5,
2018-01-16T13:19:18.404Z,,,,,0,22.5,
2018-01-16T13:19:28.497Z,,,,,0,22.5,
2018-01-16T13:19:38.408Z,,,,,0,22.5,
2018-01-16T13:19:49.927Z,,,,,0,22.4,
2018-01-16T13:19:58.626Z,,,,,0,22.4,
2018-01-16T13:20:08.473Z,,,,,0,22.4,20
2018-01-16T13:20:19.447Z,,,,,0,22.4,
2018-01-16T13:20:28.538Z,,,,,0,22.4,19.9
2018-01-16T13:20:38.434Z,,,,,0,22.4,19.6
2018-01-16T13:20:48.417Z,,,,,0,22.4,
2018-01-16T13:20:58.755Z,,,,,0,22.2,
2018-01-16T13:21:08.438Z,,,,,0,22.2,19.7
2018-01-16T13:21:18.417Z,,,,,0,22.2,
2018-01-16T13:21:28.638Z,,,,,0,22.2,19.6
2018-01-16T13:21:38.424Z,,,,,0,22.2,
2018-01-16T13:21:48.395Z,,,,,0,22.2,
2018-01-16T13:22:00.456Z,,,,,0,22.2,
2018-01-16T13:22:08.425Z,,,,,0,22.2,
2018-01-16T13:22:18.415Z,,,,,0,22.1,
2018-01-16T13:22:29.298Z,,,,,0,22.1,
2018-01-16T13:22:38.383Z,,,,,0,22.1,
2018-01-16T13:22:48.403Z,,,,,0,22.1,
2018-01-16T13:22:58.353Z,,,,,0,22.1,
2018-01-16T13:23:08.411Z,,,,,0,22.1,
2018-01-16T13:23:18.364Z,,,,,0,22.1,
2018-01-16T13:23:28.533Z,,,,,0,22,
2018-01-16T13:23:39.528Z,,,,,0,22,
2018-01-16T13:23:48.356Z,,,,,0,22,
2018-01-16T13:23:58.350Z,,,,,0,22,
2018-01-16T13:24:13.541Z,,,,,0,22,
2018-01-16T13:24:18.371Z,,,,,0,22,
2018-01-16T13:24:28.521Z,,,,,0,22,
2018-01-16T13:24:38.424Z,,,,,0,21.9,
2018-01-16T13:24:51.970Z,0,0,0,0,54,16.4,21
2018-01-16T13:24:59.197Z,,,,,0,19,21.2
2018-01-16T13:25:08.485Z,,,,,0,19,
2018-01-16T13:25:19.755Z,,,,,0,19,21.1
2018-01-16T13:25:33.471Z,,,,,0,19,
2018-01-16T13:25:38.359Z,,,,,0,19,
2018-01-16T13:25:48.367Z,1,0,,20,0,19,
2018-01-16T13:25:58.426Z,0,2,,0,0,19.8,21.1
2018-01-16T13:26:08.352Z,0,0,,,0,18.4,
2018-01-16T13:26:18.361Z,,,,,0,18.2,20.7
2018-01-16T13:26:28.487Z,,,,,0,18.2,20.6
2018-01-16T13:26:38.351Z,,,,,0,18.4,
2018-01-16T13:26:48.395Z,,,,,0,18.4,
2018-01-16T13:26:58.404Z,,,,,0,18.4,
2018-01-16T13:27:08.620Z,1,0,,20,0,18.4,
2018-01-16T13:27:18.451Z,,,,,0,18.4,19.9
2018-01-16T13:27:28.644Z,,,,,0,18.4,19.7
2018-01-16T13:27:38.361Z,0,0,,0,0,22,19.7
2018-01-16T13:27:48.994Z,,,,,0,22.1,19.6
2018-01-16T13:27:58.628Z,,,,,0,22,
2018-01-16T13:28:08.463Z,,,,,0,22,
2018-01-16T13:28:18.525Z,,,,,0,22,19.5
2018-01-16T13:28:28.550Z,,,,,0,22,19.3
2018-01-16T13:28:38.388Z,1,0,43,20,0,21.9,21.1
2018-01-16T13:28:48.356Z,1,0,0,,0,21.9,25.5
2018-01-16T13:28:58.352Z,,,,,0,21.9,21.9
2018-01-16T13:29:08.356Z,,,,,0,21.9,20.7
2018-01-16T13:29:18.353Z,,,,,0,21.7,19.9
2018-01-16T13:29:28.482Z,,,,,0,21.7,19.6
2018-01-16T13:29:38.596Z,,,,,0,21.7,
2018-01-16T13:29:48.450Z,,,,,0,21.7,19.9
2018-01-16T13:29:58.356Z,,,,,0,21.7,
2018-01-16T13:30:08.350Z,,,,,0,21.6,
2018-01-16T13:30:18.430Z,,,,,0,21.6,
2018-01-16T13:30:28.507Z,,,,,0,21.6,
2018-01-16T13:30:38.637Z,,,,,0,21.6,
2018-01-16T13:30:49.165Z,,,,,0,21.6,
2018-01-16T13:30:58.394Z,,,,,0,21.6,
2018-01-16T13:31:09.250Z,,,,,0,21.5,
2018-01-16T13:31:18.483Z,,,,,0,21.5,
2018-01-16T13:31:28.481Z,,,,,0,21.5,
2018-01-16T13:31:38.358Z,,,,,0,21.5,
2018-01-16T13:31:48.366Z,,,,,0,21.5,
2018-01-16T13:31:58.353Z,,,,,0,21.5,19.7
2018-01-16T13:32:08.353Z,,,,,0,21.5,
2018-01-16T13:32:18.362Z,,,,,0,21.3,
2018-01-16T13:32:28.492Z,,,,,0,21.3,
2018-01-16T13:32:38.404Z,,,,,0,21.3,
2018-01-16T13:32:48.550Z,,,,,0,21.3,
2018-01-16T13:32:58.443Z,,,,,0,21.3,
2018-01-16T13:33:08.392Z,,,,,0,21.3,
2018-01-16T13:33:18.374Z,,,,,0,21.3,
2018-01-16T13:33:28.500Z,,,,,0,21.2,
2018-01-16T13:33:38.802Z,,,,,0,21.2,
2018-01-16T13:33:49.984Z,,,,,0,21.2,
2018-01-16T13:33:58.540Z,,,,,0,21.2,
2018-01-16T13:34:08.356Z,,,,,0,21.2,
2018-01-16T13:34:18.362Z,,,,,0,21.2,
2018-01-16T13:34:28.518Z,,,,,0,21.2,
2018-01-16T13:34:38.356Z,,,,,0,21.2,
2018-01-16T13:34:48.362Z,,,,,0,21.2,
2018-01-16T13:34:58.374Z,,,,,0,21.1,
2018-01-16T13:35:08.352Z,,,,,0,21.1,
2018-01-16T13:35:18.576Z,,,,,0,21.1,
2018-01-16T13:35:28.918Z,,,,,0,21.1,
2018-01-16T13:35:38.373Z,,,,,0,21.1,
2018-01-16T13:35:48.355Z,,,,,0,21.1,
2018-01-16T13:35:58.458Z,,,,,0,21.1,
2018-01-16T13:36:08.378Z,,,,,0,21.1,
2018-01-16T13:36:18.395Z,,,,,0,21.1,
2018-01-16T13:36:29.122Z,,,,,0,21.1,
2018-01-16T13:36:43.374Z,,,,,0,21.1,
2018-01-16T13:36:48.519Z,,,,,0,21.1,
2018-01-16T13:36:58.397Z,,,,,0,21.1,
2018-01-16T13:37:08.359Z,,,,,0,20.9,
2018-01-16T13:37:18.518Z,,,,,0,20.9,
2018-01-16T13:37:28.516Z,,,,,0,20.9,
2018-01-16T13:37:38.357Z,,,,,0,20.9,
2018-01-16T13:37:48.361Z,,,,,0,20.9,
2018-01-16T13:37:58.359Z,,,,,0,20.9,
2018-01-16T13:38:08.368Z,,,,,0,20.9,
2018-01-16T13:38:18.364Z,,,,,0,20.9,
2018-01-16T13:38:28.548Z,,,,,0,20.9,
2018-01-16T13:38:38.428Z,,,,,0,20.9,
2018-01-16T13:38:48.353Z,,,,,0,20.9,
2018-01-16T13:38:58.369Z,,,,,0,20.9,
2018-01-16T13:39:08.501Z,,,,,0,20.8,
2018-01-16T13:39:18.551Z,,,,,0,20.8,19.6
2018-01-16T13:39:28.587Z,,,,,0,20.8,19.5
2018-01-16T13:39:38.388Z,,,,,0,20.8,19.3
2018-01-16T13:39:48.459Z,,,,,0,20.8,
2018-01-16T13:39:58.468Z,,,,,0,20.8,
2018-01-16T13:40:13.713Z,,,,,0,20.8,
2018-01-16T13:40:18.465Z,,,,,0,20.8,
2018-01-16T13:40:28.741Z,,,,,0,20.8,
2018-01-16T13:40:38.436Z,,,,,0,20.8,
2018-01-16T13:40:48.356Z,,,,,0,20.8,
2018-01-16T13:40:58.392Z,,,,,0,20.8,
2018-01-16T13:41:08.426Z,,,,,0,20.8,
2018-01-16T13:41:18.498Z,,,,,0,20.6,
2018-01-16T13:41:33.601Z,,,,,0,20.6,
2018-01-16T13:41:38.820Z,,,,,0,20.6,
2018-01-16T13:41:48.377Z,,,,,0,20.6,
2018-01-16T13:41:58.357Z,,,,,0,20.6,
2018-01-16T13:42:08.360Z,,,,,0,20.6,
2018-01-16T13:42:18.358Z,,,,,0,20.6,19.2
2018-01-16T13:42:28.489Z,,,,,0,20.6,
2018-01-16T13:42:38.393Z,,,,,0,20.6,
2018-01-16T13:42:48.359Z,,,,,0,20.6,
2018-01-16T13:42:58.359Z,,,,,0,20.6,
2018-01-16T13:43:08.359Z,,,,,0,20.6,
2018-01-16T13:43:18.376Z,,,,,0,20.6,
2018-01-16T13:43:28.453Z,,,,,0,20.6,
2018-01-16T13:43:38.361Z,,,,,0,20.6,
2018-01-16T13:43:48.379Z,,,,,0,20.6,
2018-01-16T13:43:58.364Z,,,,,0,20.6,
2018-01-16T13:44:08.392Z,,,,,0,20.6,
2018-01-16T13:44:18.354Z,,,,,0,20.5,
2018-01-16T13:44:28.833Z,,,,,0,20.5,
2018-01-16T13:44:38.369Z,,,,,0,20.6,
2018-01-16T13:44:48.353Z,,,,,0,20.5,
2018-01-16T13:44:58.396Z,,,,,0,20.5,
2018-01-16T13:45:13.373Z,,,,,0,20.5,
2018-01-16T13:45:18.353Z,,,,,0,20.5,
2018-01-16T13:45:28.582Z,,,,,0,20.5,
2018-01-16T13:45:38.355Z,,,,,0,20.5,
2018-01-16T13:45:48.366Z,,,,,0,20.5,
2018-01-16T13:45:58.358Z,,,,,0,20.5,
2018-01-16T13:46:08.360Z,,,,,0,20.5,
2018-01-16T13:46:18.360Z,,,,,0,20.5,
2018-01-16T13:46:28.498Z,,,,,0,20.5,
2018-01-16T13:46:38.370Z,,,,,0,20.5,
2018-01-16T13:46:48.422Z,,,,,0,20.5,
2018-01-16T13:46:58.363Z,0,2,,0,0,20.5,
2018-01-16T13:47:08.358Z,0,2,53,,54,21.2,23.1
2018-01-16T13:47:18.392Z,,,76,,54,25.6,27.1
2018-01-16T13:47:28.526Z,,,81,,54,32.1,34
2018-01-16T13:47:38.366Z,,,82,,54,37.5,40.1
2018-01-16T13:47:48.433Z,,,82,,54,42.4,45.1
2018-01-16T13:47:58.363Z,,,82,,54,46.2,49.1
2018-01-16T13:48:08.358Z,,,,,54,49.3,51.2
2018-01-16T13:48:18.370Z,0,0,0,,0,50.8,51.7
2018-01-16T13:48:28.484Z,,,,,0,50.4,51.3
2018-01-16T13:48:38.388Z,,,,,0,50.2,51.1
2018-01-16T13:48:48.354Z,,,,,0,49.9,51
2018-01-16T13:48:58.394Z,,,,,0,49.6,50.9
2018-01-16T13:49:08.399Z,,,,,0,49.2,
2018-01-16T13:49:18.388Z,1,0,,20,0,48.8,51.5
2018-01-16T13:49:29.605Z,,,,,0,48.5,44.5
2018-01-16T13:49:38.372Z,,,,,0,48.2,30.9
2018-01-16T13:49:48.359Z,,,,,0,47.9,25.7
2018-01-16T13:49:58.355Z,,,,,0,47.6,22.8
2018-01-16T13:50:08.397Z,0,0,,0,54,44.7,21.6
2018-01-16T13:50:21.250Z,0,0,0,,0,34.1,23.1
2018-01-16T13:50:28.526Z,,,,,0,33.9,
2018-01-16T13:50:38.423Z,,,,,0,33.7,
2018-01-16T13:50:48.360Z,,,,,0,33.6,
2018-01-16T13:50:58.693Z,,,,,0,33.6,
2018-01-16T13:51:08.427Z,1,0,,20,0,33.5,
2018-01-16T13:51:18.547Z,,,,,0,33.5,23.4
2018-01-16T13:51:28.659Z,,,,,0,33.4,22.7
2018-01-16T13:51:38.361Z,,,,,0,33.4,22
2018-01-16T13:51:48.368Z,,,,,0,33.3,21.7
2018-01-16T13:51:58.355Z,,,,,0,33.1,21.3
2018-01-16T13:52:08.363Z,1,0,0,20,0,32.9,21.2
2018-01-16T13:52:18.356Z,,,,,0,32.8,21.4
2018-01-16T13:52:28.579Z,,,,,0,32.6,21.7
2018-01-16T13:52:39.145Z,,,,,0,32.5,21.8
2018-01-16T13:52:48.358Z,,,,,0,32.4,
2018-01-16T13:52:58.354Z,,,,,0,32.2,
2018-01-16T13:53:08.356Z,,,,,0,32.1,22
2018-01-16T13:53:28.639Z,,,,,0,31.9,22.4
2018-01-16T13:53:28.774Z,,,,,0,31.8,
2018-01-16T13:53:41.645Z,,,,,0,31.5,22.3
2018-01-16T13:53:48.647Z,,,,,0,31.3,22.2
2018-01-16T13:53:58.474Z,,,,,0,31.2,21.9
2018-01-16T13:54:13.534Z,0,0,,5,0,30.9,
2018-01-16T13:54:18.589Z,,,,,0,30.8,21.8
2018-01-16T13:54:28.660Z,,,,,0,30.6,
2018-01-16T13:54:38.444Z,,,,,0,30.4,
2018-01-16T13:54:48.386Z,,,,,0,30.3,21.7
2018-01-16T13:54:58.355Z,,,,,0,30.1,
2018-01-16T13:55:08.359Z,,,,,0,30,
2018-01-16T13:55:18.355Z,,,,,0,29.8,
2018-01-16T13:55:28.481Z,,,,,0,29.7,
