Time,PrimTSet,ChActive,ActPow,HwTSet,PrimT,HwActive,HwTOutlet
2017-12-21T11:44:19.992Z,,,,0,,,20
2017-12-21T11:44:29.994Z,,,,0,,,20
2017-12-21T11:44:39.993Z,,,,0,,,20
2017-12-21T11:44:50.000Z,,,,0,,,20
2017-12-21T11:45:00.060Z,,,,0,,,20
2017-12-21T11:45:10.221Z,,,,0,,,20
2017-12-21T11:45:20.230Z,,,,0,,,20
2017-12-21T11:45:30.218Z,,,,0,,,20
2017-12-21T11:45:40.171Z,,,,0,,,20
2017-12-21T11:45:50.206Z,,,,0,,,20
2017-12-21T11:46:00.215Z,,,,0,,,20
2017-12-21T11:46:09.992Z,,,,0,,,20
2017-12-21T11:46:19.993Z,,,,0,,,20
2017-12-21T11:46:29.992Z,,,,0,,,20
2017-12-21T11:46:39.993Z,,,,0,,,20
2017-12-21T11:46:49.996Z,,,,0,,,20
2017-12-21T11:46:59.994Z,,,,0,,,20
2017-12-21T11:47:10.074Z,,,,0,,,20
2017-12-21T11:47:19.993Z,,,,0,,,20
2017-12-21T11:47:29.993Z,,,,0,,,20
2017-12-21T11:47:39.994Z,,,,0,,,20
2017-12-21T11:47:49.993Z,,,,0,,,20
2017-12-21T11:48:05.086Z,,,,0,,,20
2017-12-21T11:48:09.994Z,,,,0,,,20
2017-12-21T11:48:19.997Z,,,,0,,,20
2017-12-21T11:48:29.993Z,,,,0,,,20
2017-12-21T11:48:39.993Z,,,,0,,,20
2017-12-21T11:48:49.993Z,,,,0,,,20
2017-12-21T11:48:59.993Z,,,,0,,,20
2017-12-21T11:49:09.994Z,,,,0,,,20
2017-12-21T11:49:19.994Z,,,,0,,,20
2017-12-21T11:49:29.993Z,,,,0,,,20
2017-12-21T11:49:39.993Z,,,,0,,,20
2017-12-21T11:49:49.993Z,,,,0,,,20
2017-12-21T11:49:59.993Z,,,,0,,,20
2017-12-21T11:50:09.993Z,,,,0,,,20
2017-12-21T11:50:19.993Z,,,,0,,,20
2017-12-21T11:50:29.997Z,,,,0,,,20
2017-12-21T11:50:39.993Z,,,,0,,,20
2017-12-21T11:50:49.993Z,,,,0,,,20
2017-12-21T11:50:59.993Z,,,,0,,,20
2017-12-21T11:51:09.994Z,,,,0,,,20
2017-12-21T11:51:19.994Z,,,,0,,,20
2017-12-21T11:51:29.993Z,,,,0,,,20
2017-12-21T11:51:39.996Z,,,,0,,,20
2017-12-21T11:51:49.997Z,,,,0,18,,20
2017-12-21T11:51:59.993Z,,,,0,,,20
2017-12-21T11:52:09.994Z,,,,0,,,19.8
2017-12-21T11:52:19.995Z,,,,0,,,20
2017-12-21T11:52:29.993Z,,,,0,,,20
2017-12-21T11:52:39.994Z,,,,0,,,20
2017-12-21T11:52:49.993Z,,,,0,,,20
2017-12-21T11:52:59.993Z,,,,0,,,19.8
2017-12-21T11:53:09.995Z,,,,0,,,19.8
2017-12-21T11:53:19.994Z,,,,0,,,19.8
2017-12-21T11:53:29.994Z,,,,0,,,19.8
2017-12-21T11:53:39.994Z,,,,0,,,19.8
2017-12-21T11:53:49.995Z,,,,0,,,19.8
2017-12-21T11:53:59.995Z,,,,0,,,19.8
2017-12-21T11:54:09.994Z,,,,0,,,19.8
2017-12-21T11:54:19.993Z,,,,0,,,20
2017-12-21T11:54:29.993Z,,,,0,,,19.8
2017-12-21T11:54:40.008Z,,,,0,,,19.8
2017-12-21T11:54:49.994Z,,,,0,,,19.8
2017-12-21T11:54:59.995Z,,,,0,,,19.8
2017-12-21T11:55:10.027Z,,,,0,,,19.8
2017-12-21T11:55:19.993Z,,,,0,,,19.8
2017-12-21T11:55:29.993Z,,,,0,,,19.8
2017-12-21T11:55:39.994Z,,,,0,,,19.8
2017-12-21T11:55:49.994Z,,,,0,,,19.8
2017-12-21T11:55:59.994Z,,,,0,,,19.8
2017-12-21T11:56:09.994Z,,,,0,,,19.8
2017-12-21T11:56:19.994Z,,,,0,,,19.8
2017-12-21T11:56:29.994Z,,,,0,,,19.8
2017-12-21T11:56:39.994Z,,,,0,,,19.8
2017-12-21T11:56:50.003Z,,,,0,,,19.8
2017-12-21T11:56:59.994Z,,,,0,,,19.8
2017-12-21T11:57:09.999Z,,,,0,,,19.8
2017-12-21T11:57:19.994Z,,,,0,,,19.8
2017-12-21T11:57:30.007Z,,,,0,,,19.8
2017-12-21T11:57:40.041Z,,,,0,,,19.8
2017-12-21T11:57:49.994Z,,,,0,,,19.8
2017-12-21T11:57:59.995Z,,,,0,,,19.8
2017-12-21T11:58:09.995Z,,,,0,,,19.8
2017-12-21T11:58:19.994Z,,,,0,,,19.8
2017-12-21T11:58:29.997Z,,,,0,,,19.8
2017-12-21T11:58:39.994Z,,,,0,,,19.8
2017-12-21T11:58:49.994Z,,,,0,,,19.8
2017-12-21T11:58:59.994Z,,,,0,,,19.8
2017-12-21T11:59:09.994Z,,,,0,,,19.8
2017-12-21T11:59:19.994Z,,,,0,,,19.8
2017-12-21T11:59:29.994Z,,,,0,,,19.8
2017-12-21T11:59:39.994Z,,,,0,,,19.8
2017-12-21T11:59:49.994Z,,,,0,,,19.8
2017-12-21T11:59:59.994Z,,,,0,,,19.8
2017-12-21T12:00:09.994Z,,,,0,,,19.8
2017-12-21T12:00:19.994Z,,,,0,,,19.8
2017-12-21T12:00:29.994Z,,,,0,,,19.8
2017-12-21T12:00:39.994Z,,,,0,,,19.8
2017-12-21T12:00:49.995Z,,,,0,,,19.8
2017-12-21T12:00:59.995Z,,,,0,,,19.8
2017-12-21T12:01:09.995Z,,,,0,,,19.8
2017-12-21T12:01:20.018Z,,,,0,,,19.8
2017-12-21T12:01:30.182Z,,,,0,,,19.8
2017-12-21T12:01:39.995Z,,,,0,,,19.8
2017-12-21T12:01:49.997Z,,,,0,17.8,,19.8
2017-12-21T12:01:59.994Z,,,,0,,,19.8
2017-12-21T12:02:09.995Z,,,,0,,,19.8
2017-12-21T12:02:19.995Z,,,,0,,,19.8
2017-12-21T12:02:29.996Z,,,,0,,,19.8
2017-12-21T12:02:39.995Z,,,,0,,,19.8
2017-12-21T12:02:49.994Z,,,,0,,,19.8
2017-12-21T12:03:00.002Z,,,,0,,,19.8
2017-12-21T12:03:09.994Z,,,,0,,,19.8
2017-12-21T12:03:19.995Z,,,,0,,,19.8
2017-12-21T12:03:29.995Z,,,,0,,,19.8
2017-12-21T12:03:39.994Z,,,,0,,,19.8
2017-12-21T12:03:49.995Z,,,,0,,,19.8
2017-12-21T12:03:59.996Z,,,,0,,,19.8
2017-12-21T12:04:09.995Z,,,,0,,,19.8
2017-12-21T12:04:19.994Z,,,,0,,,19.8
2017-12-21T12:04:29.994Z,,,,0,,,19.8
2017-12-21T12:04:39.995Z,,,,0,,,19.8
2017-12-21T12:04:49.995Z,,,,0,,,19.7
2017-12-21T12:04:59.996Z,,,,0,,,19.7
2017-12-21T12:05:10.136Z,,,,0,,,19.8
2017-12-21T12:05:19.998Z,,,,0,,,19.8
2017-12-21T12:05:29.995Z,,,,0,,,19.7
2017-12-21T12:05:39.995Z,,,,0,,,19.8
2017-12-21T12:05:49.999Z,,,,0,,,19.7
2017-12-21T12:05:59.994Z,,,,0,,,19.8
2017-12-21T12:06:09.995Z,,,,0,,,19.7
2017-12-21T12:06:19.995Z,,,,0,,,19.8
2017-12-21T12:06:29.995Z,,,,0,,,19.7
2017-12-21T12:06:39.997Z,,,,0,,,19.7
2017-12-21T12:06:50.182Z,,,,0,,,19.7
2017-12-21T12:07:00.169Z,,,,0,,,19.7
2017-12-21T12:07:15.077Z,,1,45,0,,0,19.7
2017-12-21T12:07:19.995Z,,,38,0,23.1,,19.7
2017-12-21T12:07:30.000Z,,1,0,0,21.7,0,19.7
2017-12-21T12:07:39.996Z,,,,0,19.9,,19.7
2017-12-21T12:07:49.997Z,,,,0,18.9,,19.7
2017-12-21T12:07:59.995Z,,,,0,18.4,,19.7
2017-12-21T12:08:09.995Z,,,,0,18.2,,19.8
2017-12-21T12:08:19.995Z,,,,0,18.5,,19.7
2017-12-21T12:08:29.996Z,,,,0,,,19.7
2017-12-21T12:08:40.170Z,,,,0,,,19.7
2017-12-21T12:08:49.995Z,,,,0,18.6,,19.7
2017-12-21T12:08:59.995Z,,,,0,18.5,,19.7
2017-12-21T12:09:09.995Z,,,,0,,,19.7
2017-12-21T12:09:19.995Z,,,,0,,,19.7
2017-12-21T12:09:30.000Z,,,,0,,,19.7
2017-12-21T12:09:45.015Z,,,,0,18.6,,19.8
2017-12-21T12:09:49.996Z,,,,0,18.8,,19.7
2017-12-21T12:09:59.995Z,,,,0,,,19.7
2017-12-21T12:10:09.996Z,,,,0,,,19.7
2017-12-21T12:10:19.995Z,,,,0,18.6,,19.8
2017-12-21T12:10:29.995Z,,,,0,,,19.7
2017-12-21T12:10:40.017Z,,,,0,,,19.7
2017-12-21T12:10:49.998Z,,,,0,18.5,,19.7
2017-12-21T12:10:59.995Z,,,,0,,,19.7
2017-12-21T12:11:09.996Z,,,,0,,,19.7
2017-12-21T12:11:19.996Z,,,,0,,,19.7
2017-12-21T12:11:29.995Z,20,1,0,0,18.5,0,19.8
2017-12-21T12:11:39.996Z,,,,0,,,19.7
2017-12-21T12:11:49.996Z,,,,0,,,19.7
2017-12-21T12:11:59.997Z,,,,0,,,19.7
2017-12-21T12:12:10.099Z,,,,0,,,19.7
2017-12-21T12:12:19.996Z,,,,0,,,19.7
2017-12-21T12:12:29.996Z,,,,0,,,19.7
2017-12-21T12:12:39.996Z,,,,0,,,19.7
2017-12-21T12:12:49.996Z,,,,0,,,19.7
2017-12-21T12:13:00.005Z,,,,0,,,19.7
2017-12-21T12:13:09.997Z,,,,0,,,19.7
2017-12-21T12:13:19.996Z,,,,0,,,19.7
2017-12-21T12:13:29.999Z,,,,0,,,19.7
2017-12-21T12:13:40.007Z,,,,0,,,19.7
2017-12-21T12:13:49.996Z,,,,0,,,19.7
2017-12-21T12:13:59.998Z,,,,0,,,19.7
2017-12-21T12:14:09.997Z,,,,0,,,19.8
2017-12-21T12:14:19.996Z,,,,0,,,19.8
2017-12-21T12:14:29.996Z,,,,0,,,19.7
2017-12-21T12:14:39.996Z,,,,0,,,19.7
2017-12-21T12:14:50.012Z,,,,0,,,19.7
2017-12-21T12:14:59.996Z,,,,0,,,19.7
2017-12-21T12:15:09.996Z,,,,0,,,19.7
2017-12-21T12:15:19.996Z,,,,0,,,19.7
2017-12-21T12:15:29.997Z,,,,0,,,19.7
2017-12-21T12:15:39.997Z,,,,0,,,19.7
2017-12-21T12:15:49.996Z,,,,0,,,19.7
2017-12-21T12:15:59.997Z,,,,0,,,19.8
2017-12-21T12:16:10.035Z,,,,0,,,19.7
2017-12-21T12:16:19.996Z,,,,0,,,19.7
2017-12-21T12:16:30.060Z,,,,0,18.6,,19.7
2017-12-21T12:16:39.996Z,,,,0,18.5,,19.7
2017-12-21T12:16:49.997Z,,,,0,,,19.7
2017-12-21T12:16:59.996Z,,,,0,,,19.7
2017-12-21T12:17:09.996Z,,,,0,,,19.7
2017-12-21T12:17:20.007Z,,,,0,,,19.7
2017-12-21T12:17:29.999Z,,,,0,18.6,,19.7
2017-12-21T12:17:40.102Z,,,,0,18.5,,19.7
2017-12-21T12:17:50.031Z,,,,0,,,19.7
2017-12-21T12:17:59.997Z,,,,0,,,19.7
2017-12-21T12:18:10.000Z,,,,0,18.4,,19.7
2017-12-21T12:18:20.022Z,,,,0,,,19.8
2017-12-21T12:18:30.037Z,,,,0,,,19.7
2017-12-21T12:18:39.996Z,,,,0,,,19.7
2017-12-21T12:18:50.033Z,,,,0,,,19.7
2017-12-21T12:19:00.005Z,,,,0,,,19.7
2017-12-21T12:19:10.039Z,,,,0,,,19.7
2017-12-21T12:19:19.996Z,,,,0,,,19.7
2017-12-21T12:19:30.009Z,,,,0,,,19.7
2017-12-21T12:19:39.997Z,,,,0,,,19.7
2017-12-21T12:19:50.002Z,,,,0,,,19.7
2017-12-21T12:19:59.997Z,,,,0,,,19.7
2017-12-21T12:20:10.076Z,,,,0,,,19.7
2017-12-21T12:20:20.011Z,,,,0,,,19.7
2017-12-21T12:20:29.999Z,,,,0,,,19.7
2017-12-21T12:20:40.041Z,,,,0,18.2,,19.7
2017-12-21T12:20:50.016Z,,,,0,,,19.7
2017-12-21T12:20:59.997Z,,,,0,,,19.7
2017-12-21T12:21:09.997Z,,,,0,,,19.7
2017-12-21T12:21:19.997Z,,,,0,,,19.7
2017-12-21T12:21:29.997Z,,,,0,,,19.7
2017-12-21T12:21:40.037Z,,,,0,,,19.7
2017-12-21T12:21:50.007Z,,,,0,,,19.7
2017-12-21T12:22:00.026Z,,,,0,,,19.7
2017-12-21T12:22:09.997Z,,,,0,,,19.7
2017-12-21T12:22:19.997Z,,,,0,,,19.7
2017-12-21T12:22:29.997Z,,,,0,,,19.7
2017-12-21T12:22:39.999Z,,,,0,,,19.7
2017-12-21T12:22:50.012Z,,,,0,,,19.7
2017-12-21T12:23:00.040Z,,,,0,,,19.7
2017-12-21T12:23:10.025Z,,,,0,,,19.7
2017-12-21T12:23:20.002Z,,,,0,,,19.7
2017-12-21T12:23:29.997Z,,,,0,,,19.7
2017-12-21T12:23:39.997Z,,,,0,,,19.7
2017-12-21T12:23:49.999Z,,,,0,,,19.7
2017-12-21T12:23:59.997Z,,,,0,,,19.7
2017-12-21T12:24:10.003Z,,,,0,,,19.7
2017-12-21T12:24:20.001Z,,,,0,,,19.7
2017-12-21T12:24:29.997Z,,,,0,,,19.7
2017-12-21T12:24:40.000Z,,,,0,,,19.7
2017-12-21T12:24:50.055Z,,,,0,,,19.7
2017-12-21T12:24:59.998Z,,,,0,,,19.7
2017-12-21T12:25:09.997Z,,,,0,,,19.7
2017-12-21T12:25:19.997Z,,,,0,,,19.7
2017-12-21T12:25:29.997Z,,,,0,,,19.7
2017-12-21T12:25:40.011Z,,,,0,,,19.7
2017-12-21T12:25:50.003Z,,,,0,,,19.7
2017-12-21T12:26:00.152Z,,,,0,,,19.7
2017-12-21T12:26:10.030Z,,,,0,,,19.7
2017-12-21T12:26:20.012Z,,,,0,,,19.7
2017-12-21T12:26:29.998Z,,,,0,,,19.7
2017-12-21T12:26:41.051Z,,,,0,,,19.7
2017-12-21T12:26:50.181Z,,,,0,,,19.7
2017-12-21T12:27:00.054Z,,,,0,,,19.7
2017-12-21T12:27:09.998Z,,,,0,,,19.7
2017-12-21T12:27:20.004Z,,,,0,,,19.7
2017-12-21T12:27:29.998Z,,,,0,,,19.7
2017-12-21T12:27:39.998Z,,,,0,,,19.7
2017-12-21T12:27:50.074Z,,,,0,,,19.7
2017-12-21T12:27:59.998Z,,,,0,,,19.7
2017-12-21T12:28:09.999Z,,,,0,18.1,,19.7
2017-12-21T12:28:19.997Z,,,,0,,,19.7
2017-12-21T12:28:29.998Z,,,,0,,,19.7
2017-12-21T12:28:39.998Z,,,,0,,,19.7
2017-12-21T12:28:49.999Z,,,,0,,,19.7
2017-12-21T12:28:59.998Z,,,,0,,,19.7
2017-12-21T12:29:09.998Z,,,,0,,,19.7
2017-12-21T12:29:19.998Z,,,,0,,,19.7
2017-12-21T12:29:29.998Z,,,,0,,,19.7
2017-12-21T12:29:39.998Z,,,,0,,,19.7
2017-12-21T12:29:49.998Z,,,,0,,,19.7
2017-12-21T12:30:00.005Z,,,,0,,,19.7
2017-12-21T12:30:10.000Z,,,,0,,,19.7
2017-12-21T12:30:19.998Z,,,,0,,,19.7
2017-12-21T12:30:30.020Z,,,,0,,,19.7
2017-12-21T12:30:39.999Z,,,,0,,,19.7
2017-12-21T12:30:50.022Z,,,,0,,,19.7
2017-12-21T12:31:00.029Z,,,,0,,,19.7
2017-12-21T12:31:10.012Z,,,,0,,,19.7
2017-12-21T12:31:19.997Z,,,,0,,,19.7
2017-12-21T12:31:30.002Z,,,,0,,,19.7
2017-12-21T12:31:39.998Z,,,,0,,,19.7
2017-12-21T12:31:50.007Z,,,,0,,,19.7
2017-12-21T12:31:59.998Z,,,,0,,,19.7
2017-12-21T12:32:10.000Z,,,,0,,,19.7
2017-12-21T12:32:20.029Z,,,,0,,,19.7
2017-12-21T12:32:29.998Z,,,,0,,,19.7
2017-12-21T12:32:40.093Z,,,,0,,,19.7
2017-12-21T12:32:50.034Z,,,,0,,,19.7
2017-12-21T12:33:00.188Z,,,,0,,,19.7
2017-12-21T12:33:09.998Z,,,,0,,,19.7
2017-12-21T12:33:19.998Z,,,,0,,,19.7
2017-12-21T12:33:29.999Z,,,,0,,,19.7
2017-12-21T12:33:39.998Z,,,,0,,,19.7
2017-12-21T12:33:49.998Z,,,,0,,,19.7
2017-12-21T12:33:59.999Z,,,,0,,,19.7
2017-12-21T12:34:10.019Z,,,,0,,,19.7
2017-12-21T12:34:20.109Z,,,,0,,,19.7
2017-12-21T12:34:30.027Z,,,,0,,,19.7
2017-12-21T12:34:40.000Z,,,,0,,,19.7
2017-12-21T12:34:50.019Z,,,,0,,,19.7
2017-12-21T12:35:00.000Z,,,,0,,,19.7
2017-12-21T12:35:10.054Z,,,,0,,,19.7
2017-12-21T12:35:20.080Z,,,,0,,,19.7
2017-12-21T12:35:30.023Z,,,,0,,,19.7
2017-12-21T12:35:39.999Z,,,,0,,,19.7
2017-12-21T12:35:49.999Z,,,,0,,,19.7
2017-12-21T12:36:00.005Z,,,,0,,,19.7
2017-12-21T12:36:09.998Z,,,,0,,,19.7
2017-12-21T12:36:20.002Z,,,,0,,,19.7
2017-12-21T12:36:29.999Z,,,,0,,,19.7
2017-12-21T12:36:39.998Z,,,,0,,,19.7
2017-12-21T12:36:50.008Z,,,,0,,,19.7
2017-12-21T12:36:59.999Z,,,,0,,,19.7
2017-12-21T12:37:10.008Z,,,,0,,,19.7
2017-12-21T12:37:19.999Z,,,,0,,,19.7
2017-12-21T12:37:29.998Z,,,,0,,,19.7
2017-12-21T12:37:39.999Z,,,,0,,,19.7
2017-12-21T12:37:50.005Z,,,,0,,,19.7
2017-12-21T12:37:59.999Z,,,,0,,,19.7
2017-12-21T12:38:09.999Z,,,,0,18,,19.7
2017-12-21T12:38:20.032Z,,,,0,,,19.7
2017-12-21T12:38:30.002Z,,,,0,,,19.7
2017-12-21T12:38:39.999Z,,,,0,,,19.7
2017-12-21T12:38:50.003Z,,,,0,,,19.7
2017-12-21T12:38:59.999Z,,,,0,,,19.7
2017-12-21T12:39:09.999Z,,,,0,,,19.7
2017-12-21T12:39:20.001Z,,,,0,,,19.7
2017-12-21T12:39:30.045Z,,,,0,,,19.7
2017-12-21T12:39:40.026Z,,,,0,,,19.7
2017-12-21T12:39:49.999Z,,,,0,,,19.7
2017-12-21T12:39:59.999Z,,,,0,,,19.7
2017-12-21T12:40:09.999Z,,,,0,,,19.7
2017-12-21T12:40:20.000Z,,,,0,,,19.7
2017-12-21T12:40:30.000Z,,,,0,,,19.7
2017-12-21T12:40:39.999Z,,,,0,,,19.7
2017-12-21T12:40:50.000Z,,,,0,,,19.7
2017-12-21T12:40:59.999Z,,,,0,,,19.7
2017-12-21T12:41:10.004Z,,,,0,,,19.7
2017-12-21T12:41:19.999Z,,,,0,,,19.7
2017-12-21T12:41:30.000Z,,,,0,,,19.7
2017-12-21T12:41:40.019Z,,,,0,,,19.7
2017-12-21T12:41:50.000Z,,,,0,,,19.7
2017-12-21T12:41:59.999Z,,,,0,,,19.7
2017-12-21T12:42:10.000Z,,,,0,,,19.7
2017-12-21T12:42:20.215Z,,,,0,,,19.7
2017-12-21T12:42:30.000Z,,,,0,,,19.7
2017-12-21T12:42:39.999Z,,,,0,,,19.7
2017-12-21T12:42:50.000Z,,,,0,,,19.7
2017-12-21T12:42:59.999Z,,,,0,,,19.7
2017-12-21T12:43:10.001Z,,,,0,,,19.7
2017-12-21T12:43:20.000Z,,,,0,,,19.7
2017-12-21T12:43:29.999Z,,,,0,,,19.7
2017-12-21T12:43:40.000Z,,,,0,,,19.7
2017-12-21T12:43:50.168Z,,,,0,,,19.7
2017-12-21T12:44:00.005Z,,,,0,,,19.7
2017-12-21T12:44:10.001Z,,,,0,,,19.7
2017-12-21T12:44:19.999Z,,,,0,,,19.7
2017-12-21T12:44:30.000Z,,,,0,,,19.7
2017-12-21T12:44:40.136Z,,,,0,,,19.7
2017-12-21T12:44:50.011Z,,,,0,,,19.7
2017-12-21T12:45:00.000Z,,,,0,,,19.7
2017-12-21T12:45:10.027Z,,,,0,,,19.7
2017-12-21T12:45:20.002Z,,,,0,,,19.7
2017-12-21T12:45:29.999Z,,,,0,,,19.7
2017-12-21T12:45:40.002Z,,,,0,,,19.7
2017-12-21T12:45:50.015Z,,,,0,,,19.7
2017-12-21T12:46:00.001Z,,,,0,,,19.7
2017-12-21T12:46:10.000Z,,,,0,,,19.7
2017-12-21T12:46:20.007Z,,,,0,,,19.6
2017-12-21T12:46:30.000Z,,,,0,,,19.7
2017-12-21T12:46:40.002Z,,,,0,,,19.7
2017-12-21T12:46:50.000Z,,,,0,,,19.6
2017-12-21T12:47:00.001Z,,,,0,,,19.6
2017-12-21T12:47:10.001Z,,,,0,,,19.6
2017-12-21T12:47:20.000Z,,,,0,,,19.7
2017-12-21T12:47:30.000Z,,,,0,,,19.7
2017-12-21T12:47:40.001Z,,,,0,18,,19.6
2017-12-21T12:47:50.000Z,,,,0,,,19.7
2017-12-21T12:48:00.001Z,,,,0,,,19.7
2017-12-21T12:48:10.000Z,,,,0,17.8,,19.6
2017-12-21T12:48:20.005Z,,,,0,,,19.6
2017-12-21T12:48:30.000Z,,,,0,,,19.6
2017-12-21T12:48:40.000Z,,,,0,,,19.6
2017-12-21T12:48:50.000Z,,,,0,,,19.6
2017-12-21T12:49:00.003Z,,,,0,,,19.6
2017-12-21T12:49:10.205Z,,,,0,,,19.6
2017-12-21T12:49:20.001Z,,,,0,,,19.6
2017-12-21T12:49:30.001Z,,,,0,,,19.6
2017-12-21T12:49:40.001Z,,,,0,,,19.6
2017-12-21T12:49:50.158Z,,,,0,,,19.6
2017-12-21T12:50:00.001Z,,,,0,,,19.6
2017-12-21T12:50:10.001Z,,,,0,,,19.6
2017-12-21T12:50:20.002Z,,,,0,,,19.6
2017-12-21T12:50:30.005Z,,,,0,,,19.6
2017-12-21T12:50:40.001Z,,,,0,,,19.6
2017-12-21T12:50:50.077Z,,,,0,,,19.6
2017-12-21T12:51:00.265Z,,,,0,,,19.6
2017-12-21T12:51:10.009Z,,,,0,,,19.6
2017-12-21T12:51:20.001Z,,,,0,,,19.6
2017-12-21T12:51:30.001Z,,,,0,,,19.6
2017-12-21T12:51:40.000Z,,,,0,,,19.6
2017-12-21T12:51:50.004Z,,,,0,,,19.6
2017-12-21T12:52:00.000Z,,,,0,,,19.6
2017-12-21T12:52:10.001Z,,,,0,,,19.6
2017-12-21T12:52:20.001Z,,,,0,,,19.6
2017-12-21T12:52:30.000Z,,,,0,,,19.6
2017-12-21T12:52:40.006Z,,,,0,,,19.6
2017-12-21T12:52:50.008Z,,,,0,,,19.6
2017-12-21T12:53:00.001Z,,,,0,,,19.6
2017-12-21T12:53:10.002Z,,,,0,,,19.6
2017-12-21T12:53:20.001Z,,,,0,,,19.6
2017-12-21T12:53:30.008Z,,,,0,,,19.6
2017-12-21T12:53:40.001Z,,,,0,,,19.6
2017-12-21T12:53:50.002Z,,,,0,,,19.6
2017-12-21T12:54:00.001Z,,,,0,,,19.6
2017-12-21T12:54:10.001Z,,,,0,,,19.6
2017-12-21T12:54:20.001Z,,,,0,,,19.6
2017-12-21T12:54:30.001Z,,,,0,,,19.6
2017-12-21T12:54:40.002Z,,,,0,,,19.6
2017-12-21T12:54:50.001Z,,,,0,,,19.6
2017-12-21T12:55:00.001Z,,,,0,,,19.6
2017-12-21T12:55:10.002Z,,,,0,,,19.6
2017-12-21T12:55:20.003Z,,,,0,,,19.6
2017-12-21T12:55:30.016Z,,,,0,,,19.6
2017-12-21T12:55:40.001Z,,,,0,,,19.6
2017-12-21T12:55:50.001Z,,,,0,,,19.6
2017-12-21T12:56:00.001Z,,,,0,,,19.6
2017-12-21T12:56:10.002Z,,,,0,,,19.6
2017-12-21T12:56:20.002Z,,,,0,,,19.6
2017-12-21T12:56:30.003Z,,,,0,,,19.6
2017-12-21T12:56:40.001Z,,,,0,,,19.6
2017-12-21T12:56:50.002Z,,,,0,,,19.6
2017-12-21T12:57:00.008Z,,,,0,,,19.6
2017-12-21T12:57:10.002Z,,,,0,,,19.6
2017-12-21T12:57:20.001Z,,,,0,,,19.6
2017-12-21T12:57:30.001Z,,,,0,,,19.6
2017-12-21T12:57:40.002Z,,,,0,,,19.6
2017-12-21T12:57:50.005Z,,,,0,,,19.6
2017-12-21T12:58:00.006Z,,,,0,,,19.6
2017-12-21T12:58:10.002Z,,,,0,17.7,,19.6
2017-12-21T12:58:20.001Z,,,,0,,,19.6
2017-12-21T12:58:30.014Z,,,,0,,,19.6
2017-12-21T12:58:40.001Z,,,,0,,,19.6
2017-12-21T12:58:50.003Z,,,,0,,,19.6
2017-12-21T12:59:00.002Z,,,,0,,,19.6
2017-12-21T12:59:10.003Z,,1,45,0,18.4,0,19.6
2017-12-21T12:59:25.091Z,,,34,0,23.3,,19.6
2017-12-21T12:59:30.060Z,,1,0,0,22.4,0,19.6
2017-12-21T12:59:40.003Z,,,,0,19.9,,19.6
2017-12-21T12:59:50.002Z,,,,0,18.8,,19.6
2017-12-21T13:00:00.002Z,,,,0,18.2,,19.6
2017-12-21T13:00:10.002Z,,,,0,18.4,,19.6
2017-12-21T13:00:20.002Z,,,,0,18.5,,19.6
2017-12-21T13:00:30.001Z,,,,0,18.6,,19.6
2017-12-21T13:00:40.006Z,,,,0,,,19.6
2017-12-21T13:00:50.003Z,,,,0,,,19.6
2017-12-21T13:01:00.002Z,,,,0,,,19.6
2017-12-21T13:01:10.003Z,,,,0,,,19.6
2017-12-21T13:01:20.002Z,,,,0,18.5,,19.6
2017-12-21T13:01:30.177Z,,,,0,18.6,,19.6
2017-12-21T13:01:40.031Z,,,,0,,,19.6
2017-12-21T13:01:50.002Z,,,,0,18.8,,19.6
2017-12-21T13:02:00.002Z,,,,0,,,19.6
2017-12-21T13:02:10.002Z,,,,0,,,19.6
2017-12-21T13:02:20.002Z,,,,0,18.6,,19.6
2017-12-21T13:02:35.022Z,,,,0,,,19.6
2017-12-21T13:02:40.002Z,,,,0,,,19.6
2017-12-21T13:02:50.003Z,,,,0,,,19.6
2017-12-21T13:03:00.002Z,,,,0,,,19.6
2017-12-21T13:03:10.004Z,,,,0,18.5,,19.6
2017-12-21T13:03:20.002Z,,,,0,,,19.6
2017-12-21T13:03:30.003Z,,,,0,,,19.6
2017-12-21T13:03:40.002Z,,,,0,,,19.6
2017-12-21T13:03:50.002Z,,,,0,,,19.6
2017-12-21T13:04:00.002Z,,,,0,,,19.6
2017-12-21T13:04:10.083Z,,,,0,,,19.6
2017-12-21T13:04:20.002Z,,,,0,,,19.6
2017-12-21T13:04:30.003Z,,,,0,,,19.6
2017-12-21T13:04:40.177Z,,,,0,18.6,,19.6
2017-12-21T13:04:50.017Z,,,,0,18.5,,19.6
2017-12-21T13:05:00.005Z,,,,0,18.6,,19.6
2017-12-21T13:05:10.013Z,,,,0,18.5,,19.6
2017-12-21T13:05:20.005Z,,,,0,,,19.6
2017-12-21T13:05:30.005Z,,,,0,,,19.6
2017-12-21T13:05:40.002Z,,,,0,,,19.6
2017-12-21T13:05:50.004Z,,,,0,,,19.6
2017-12-21T13:06:00.002Z,,,,0,,,19.6
2017-12-21T13:06:10.009Z,,,,0,18.6,,19.6
2017-12-21T13:06:20.005Z,,,,0,18.5,,19.6
2017-12-21T13:06:30.003Z,,,,0,,,19.6
2017-12-21T13:06:40.016Z,,,,0,18.6,,19.6
2017-12-21T13:06:50.002Z,,,,0,18.5,,19.6
