Time,PrimT,HwActive,ActPow,PrimTSet,ChActive,HwTOutlet,HwTSet
2017-12-02T10:18:21.007Z,60.1,,30,,,32.5,0
2017-12-02T10:18:31.004Z,60.4,,29,,,32.5,0
2017-12-02T10:18:41.006Z,60.5,,,,,32.5,0
2017-12-02T10:18:51.007Z,60.4,,,,,32.5,0
2017-12-02T10:19:01.007Z,60.2,,,,,32.5,0
2017-12-02T10:19:11.008Z,60.1,,30,,,32.5,0
2017-12-02T10:19:21.190Z,59.7,,29,,,32.5,0
2017-12-02T10:19:31.007Z,59,,29,,,32.5,0
2017-12-02T10:19:41.006Z,59,,29,,,32.5,0
2017-12-02T10:19:51.011Z,59.1,,30,,,32.6,0
2017-12-02T10:20:01.009Z,60,,,,,32.6,0
2017-12-02T10:20:11.009Z,61.1,,29,,,32.6,0
2017-12-02T10:20:21.037Z,62.1,,30,,,32.6,0
2017-12-02T10:20:31.005Z,63.2,,30,,,32.6,0
2017-12-02T10:20:41.004Z,64,,29,,,32.6,0
2017-12-02T10:20:51.009Z,61.5,0,0,,2,32.6,0
2017-12-02T10:21:01.010Z,57.8,,,,,32.6,0
2017-12-02T10:21:11.005Z,55.9,,,,,32.6,0
2017-12-02T10:21:21.005Z,55.1,,,,,32.6,0
2017-12-02T10:21:31.005Z,54.6,,,,,32.6,0
2017-12-02T10:21:41.005Z,54.1,,,,,32.6,0
2017-12-02T10:21:51.006Z,53.9,,,,,32.6,0
2017-12-02T10:22:01.005Z,53.8,,,,,32.6,0
2017-12-02T10:22:11.005Z,53.7,,,,,32.7,0
2017-12-02T10:22:21.009Z,56,0,41,,2,32.7,0
2017-12-02T10:22:31.018Z,62.6,,30,,,32.7,0
2017-12-02T10:22:41.005Z,64.5,0,0,,2,32.7,0
2017-12-02T10:22:51.005Z,60.4,,,,,32.7,0
2017-12-02T10:23:01.010Z,58.6,,,,,32.7,0
2017-12-02T10:23:11.008Z,57.6,,,,,32.7,0
2017-12-02T10:23:21.005Z,56.7,,,,,32.7,0
2017-12-02T10:23:31.006Z,55.7,,,,,32.7,0
2017-12-02T10:23:41.005Z,55.2,,,,,32.7,0
2017-12-02T10:23:51.005Z,54.5,,,,,32.7,0
2017-12-02T10:24:01.005Z,53.7,,,,,32.8,0
2017-12-02T10:24:11.006Z,53.2,,,,,32.8,0
2017-12-02T10:24:21.010Z,52.7,,,,,32.8,0
2017-12-02T10:24:31.005Z,52.2,,,,,32.8,0
2017-12-02T10:24:41.007Z,52,,,,,32.8,0
2017-12-02T10:24:51.005Z,52.2,,,,,32.8,0
2017-12-02T10:25:01.011Z,52.7,,,,,32.8,0
2017-12-02T10:25:11.009Z,53.1,,,,,32.8,0
2017-12-02T10:25:21.005Z,53.5,,,,,32.8,0
2017-12-02T10:25:31.007Z,53.6,,,,,32.8,0
2017-12-02T10:25:41.011Z,53.7,,,,,32.8,0
2017-12-02T10:25:51.007Z,53.5,,,,,32.8,0
2017-12-02T10:26:01.014Z,53.2,,,,,32.8,0
2017-12-02T10:26:11.010Z,52.9,,,,,32.8,0
2017-12-02T10:26:21.005Z,52.4,,,,,32.8,0
2017-12-02T10:26:31.005Z,51.9,,,,,32.8,0
2017-12-02T10:26:41.005Z,51.6,,,,,32.8,0
2017-12-02T10:26:51.005Z,51.1,,,,,32.8,0
2017-12-02T10:27:01.005Z,50.6,,,,,32.9,0
2017-12-02T10:27:11.010Z,50.2,,,,,32.8,0
2017-12-02T10:27:26.204Z,52.3,0,42,,2,32.8,0
2017-12-02T10:27:31.021Z,58.6,,30,,,32.8,0
2017-12-02T10:27:41.007Z,60.4,,29,,,32.8,0
2017-12-02T10:27:51.007Z,61.5,,30,,,32.9,0
2017-12-02T10:28:01.011Z,62.4,,30,,,32.8,0
2017-12-02T10:28:11.006Z,62.8,,29,,,32.8,0
2017-12-02T10:28:21.005Z,63.2,,29,,,32.8,0
2017-12-02T10:28:31.321Z,63.4,,30,,,32.9,0
2017-12-02T10:28:41.005Z,,,,,,32.9,0
2017-12-02T10:28:51.006Z,,,,,,32.9,0
2017-12-02T10:29:01.007Z,63.3,,,,,32.9,0
2017-12-02T10:29:11.005Z,62.9,,30,,,32.9,0
2017-12-02T10:29:21.011Z,62.8,,29,,,32.9,0
2017-12-02T10:29:31.007Z,62.6,,,,,32.9,0
2017-12-02T10:29:41.006Z,,,,,,32.9,0
2017-12-02T10:29:51.006Z,62.8,,30,,,32.9,0
2017-12-02T10:30:01.013Z,63.3,,30,,,32.9,0
2017-12-02T10:30:11.006Z,64,,29,57,,32.9,0
2017-12-02T10:30:21.007Z,60.8,0,0,,2,32.9,0
2017-12-02T10:30:31.010Z,57.4,,,,,33.1,0
2017-12-02T10:30:41.006Z,56,,,,,32.9,0
2017-12-02T10:30:51.007Z,55.3,,,,,33.1,0
2017-12-02T10:31:01.008Z,54.9,,,,,33.1,0
2017-12-02T10:31:11.092Z,54.7,,,,,33.1,0
2017-12-02T10:31:21.008Z,,,,,,33.1,0
2017-12-02T10:31:31.006Z,54.6,,,,,33.1,0
2017-12-02T10:31:41.007Z,,,,,,33.1,0
2017-12-02T10:31:51.006Z,,,,,,33.1,0
2017-12-02T10:32:01.008Z,,,,,,33.1,0
2017-12-02T10:32:11.007Z,,,,,,33.1,0
2017-12-02T10:32:21.008Z,,,,,,33.2,0
2017-12-02T10:32:31.007Z,,,,,,33.1,0
2017-12-02T10:32:41.007Z,54.4,,,,,33.2,0
2017-12-02T10:32:51.007Z,53.9,,,,,33.2,0
2017-12-02T10:33:01.006Z,53.3,,,,,33.2,0
2017-12-02T10:33:11.007Z,52.7,,,,,33.2,0
2017-12-02T10:33:21.007Z,52.1,,,,,33.2,0
2017-12-02T10:33:31.007Z,51.6,,,,,33.2,0
2017-12-02T10:33:41.007Z,51.3,,,,,33.2,0
2017-12-02T10:33:51.008Z,51,,,,,33.2,0
2017-12-02T10:34:01.007Z,51.1,0,45,,2,33.2,0
2017-12-02T10:34:11.007Z,57.9,,33,,,33.2,0
2017-12-02T10:34:21.013Z,60.4,,29,,,33.2,0
2017-12-02T10:34:31.008Z,60.5,0,0,,2,33.2,0
2017-12-02T10:34:41.012Z,56.4,,,,,33.2,0
2017-12-02T10:34:51.010Z,53.9,,,,,33.2,0
2017-12-02T10:35:01.007Z,52.8,,,,,33.2,0
2017-12-02T10:35:11.008Z,51.8,,,,,33.2,0
2017-12-02T10:35:21.011Z,51.3,,,,,33.2,0
2017-12-02T10:35:31.009Z,50.7,,,,,33.2,0
2017-12-02T10:35:41.007Z,50.3,,,,,33.2,0
2017-12-02T10:35:51.014Z,49.9,,,,,33.2,0
2017-12-02T10:36:01.007Z,49.5,,,,,33.2,0
2017-12-02T10:36:11.165Z,49.2,,,,,33.2,0
2017-12-02T10:36:21.008Z,,,,,,33.2,0
2017-12-02T10:36:31.015Z,49.4,,,,,33.2,0
2017-12-02T10:36:41.007Z,49.9,,,,,33.2,0
2017-12-02T10:36:51.010Z,50.3,,,,,33.2,0
2017-12-02T10:37:01.010Z,50.5,,,,,33.2,0
2017-12-02T10:37:11.010Z,,,,,,33.2,0
2017-12-02T10:37:21.009Z,50.3,,,,,33.2,0
2017-12-02T10:37:31.007Z,50,,,,,33.2,0
2017-12-02T10:37:41.164Z,49.6,,,,,33.2,0
2017-12-02T10:37:51.022Z,49.2,,,,,33.2,0
2017-12-02T10:38:01.120Z,48.8,,,,,33.2,0
2017-12-02T10:38:11.008Z,48.5,,,,,33.2,0
2017-12-02T10:38:21.011Z,48.1,,,,,33.2,0
2017-12-02T10:38:31.008Z,47.8,,,,,33.2,0
2017-12-02T10:38:41.011Z,47.6,,,,,33.1,0
2017-12-02T10:38:51.008Z,47.3,,,,,33.1,0
2017-12-02T10:39:01.008Z,47.2,0,44,,2,33.1,0
2017-12-02T10:39:11.167Z,54.7,,33,,,33.1,0
2017-12-02T10:39:21.012Z,57.3,,29,,,33.1,0
2017-12-02T10:39:31.011Z,58.6,,30,,,33.1,0
2017-12-02T10:39:41.010Z,59.5,,29,,,32.9,0
2017-12-02T10:39:51.012Z,60.1,,29,,,32.9,0
2017-12-02T10:40:01.008Z,60.6,,,,,32.9,0
2017-12-02T10:40:11.009Z,60.8,1,,0,0,32.9,0
2017-12-02T10:40:21.012Z,61.6,0,0,,0,39.8,0
2017-12-02T10:40:31.030Z,58.8,,,,,39.6,0
2017-12-02T10:40:41.012Z,58.3,,,,,39.5,0
2017-12-02T10:40:51.009Z,58.2,,,,,39.5,0
2017-12-02T10:41:01.008Z,,,,,,39.4,0
2017-12-02T10:41:11.007Z,,,,,,39.3,0
2017-12-02T10:41:21.008Z,58.3,0,,57,2,39.3,0
2017-12-02T10:41:31.014Z,53.9,,,,,39.2,0
2017-12-02T10:41:41.012Z,51.6,,,,,39.1,0
2017-12-02T10:41:51.008Z,49.8,0,45,57,2,38.9,0
2017-12-02T10:42:01.008Z,56.1,,32,,,38.9,0
2017-12-02T10:42:11.008Z,58.4,,29,,,38.8,0
2017-12-02T10:42:21.008Z,59.3,,30,,,38.8,0
2017-12-02T10:42:31.014Z,59.8,,,,,38.7,0
2017-12-02T10:42:41.008Z,60.5,,29,,,38.6,0
2017-12-02T10:42:51.008Z,61.2,0,0,,2,38.6,0
2017-12-02T10:43:01.014Z,56.9,,,,,38.5,0
2017-12-02T10:43:11.008Z,53.9,,,,,38.5,0
2017-12-02T10:43:21.008Z,52.8,,,,,38.4,0
2017-12-02T10:43:31.016Z,52.1,,,,,38.4,0
2017-12-02T10:43:41.008Z,51.9,,,,,38.3,0
2017-12-02T10:43:51.008Z,51.8,,,,,38.2,0
2017-12-02T10:44:03.518Z,51.4,,,,,38.2,0
2017-12-02T10:44:11.008Z,51,,,,,38.1,0
2017-12-02T10:44:21.117Z,50.6,,,,,38.1,0
2017-12-02T10:44:31.009Z,,,,,,38,0
2017-12-02T10:44:41.009Z,50.7,,,,,38,0
2017-12-02T10:44:51.009Z,51.1,,,,,37.9,0
2017-12-02T10:45:54.256Z,51.7,,,,,37.8,0
2017-12-02T10:45:54.257Z,51.9,,,,,37.7,0
2017-12-02T10:45:54.267Z,51.2,,,,,37.6,0
2017-12-02T10:46:01.009Z,50.7,,,,,37.5,0
2017-12-02T10:46:11.008Z,50.2,,,,,37.5,0
2017-12-02T10:46:21.009Z,49.8,,,,,37.4,0
2017-12-02T10:46:31.010Z,49.4,,,,,37.4,0
2017-12-02T10:46:41.009Z,49.1,,,,,37.3,0
2017-12-02T10:46:51.247Z,49.1,0,45,,2,37.3,0
2017-12-02T10:47:01.010Z,56.1,,32,,,37.2,0
2017-12-02T10:47:11.009Z,59,,30,,,37.2,0
2017-12-02T10:47:21.010Z,60.1,,,,,37.1,0
2017-12-02T10:47:31.009Z,61.1,,0,,,36.9,0
2017-12-02T10:47:41.009Z,58,0,,,2,36.9,0
2017-12-02T10:47:51.019Z,54.4,,,,,36.8,0
2017-12-02T10:48:01.009Z,52,,,,,36.8,0
2017-12-02T10:48:11.009Z,50.7,,,,,36.8,0
2017-12-02T10:48:21.009Z,49.8,,,,,36.7,0
2017-12-02T10:48:31.009Z,49.2,,,,,36.7,0
2017-12-02T10:48:41.009Z,48.7,,,,,36.6,0
2017-12-02T10:48:51.010Z,48.2,,,,,36.5,0
2017-12-02T10:49:01.011Z,47.8,,,,,36.5,0
2017-12-02T10:49:11.014Z,47.4,,,,,36.4,0
2017-12-02T10:49:21.010Z,,,,,,36.4,0
2017-12-02T10:49:31.014Z,47.7,,,,,36.3,0
2017-12-02T10:49:41.011Z,48.2,,,,,36.3,0
2017-12-02T10:49:51.128Z,48.9,,,,,36.2,0
2017-12-02T10:50:01.031Z,49.5,,,,,36.2,0
2017-12-02T10:50:11.016Z,50,,,,,36.1,0
2017-12-02T10:50:21.015Z,50.1,,,,,36.1,0
2017-12-02T10:50:31.009Z,49.9,,,,,36.1,0
2017-12-02T10:50:41.009Z,49.6,,,,,36,0
2017-12-02T10:50:51.009Z,49.1,,,,,36,0
2017-12-02T10:51:01.010Z,48.6,,,,,36,0
2017-12-02T10:51:11.027Z,48.1,,,,,35.9,0
2017-12-02T10:51:21.014Z,47.7,0,,0,0,48.5,0
2017-12-02T10:51:31.012Z,47.1,,,,,51.1,0
2017-12-02T10:51:41.011Z,,,,,,50.9,0
2017-12-02T10:51:51.013Z,46.6,,,,,50.6,0
2017-12-02T10:52:01.193Z,46.4,,,,,50.3,0
2017-12-02T10:52:11.010Z,46.1,,,,,50,0
2017-12-02T10:52:21.012Z,46,0,,57,2,49.7,0
2017-12-02T10:52:31.251Z,49.4,0,39,,2,49.3,0
2017-12-02T10:52:41.240Z,56.7,,30,,,49,0
2017-12-02T10:52:51.010Z,58.2,,29,,,48.8,0
2017-12-02T10:53:01.010Z,59.1,,29,,,48.5,0
2017-12-02T10:53:11.010Z,60,,30,56,,48.2,0
2017-12-02T10:53:21.011Z,57.4,0,0,57,2,48,0
2017-12-02T10:53:31.016Z,53.6,,,56,,47.7,0
2017-12-02T10:53:41.011Z,51.1,,,,,47.6,0
2017-12-02T10:53:51.010Z,49.5,,,,,47.3,0
2017-12-02T10:54:01.010Z,48.5,,,,,47.1,0
2017-12-02T10:54:11.010Z,47.6,,,,,46.9,0
2017-12-02T10:54:21.010Z,46.9,,,,,46.7,0
2017-12-02T10:54:31.011Z,46.3,,,,,,
2017-12-02T10:54:41.014Z,45.9,,,,,46.3,0
2017-12-02T10:54:51.014Z,45.6,,,,,46.1,0
2017-12-02T10:55:01.010Z,,,,,,45.9,0
2017-12-02T10:55:11.012Z,46,,,,,45.8,0
2017-12-02T10:55:21.015Z,46.7,,,,,45.6,0
2017-12-02T10:55:31.012Z,47.6,,,,,45.4,0
2017-12-02T10:55:41.017Z,48.3,,,,,45.2,0
2017-12-02T10:55:51.012Z,48.9,,,,,45.1,0
2017-12-02T10:56:01.013Z,49.1,,,,,44.9,0
2017-12-02T10:56:11.331Z,,,,,,44.7,0
2017-12-02T10:56:21.010Z,48.7,,,,,44.6,0
2017-12-02T10:56:31.530Z,48.2,,,,,44.3,0
2017-12-02T10:56:41.013Z,47.7,0,,0,0,45.8,54
2017-12-02T10:56:51.012Z,47.3,,,,,40.8,0
2017-12-02T10:57:01.014Z,45.6,0,,,0,46.1,0
2017-12-02T10:57:11.014Z,44.6,,,,,45.9,0
2017-12-02T10:57:21.010Z,44.5,,,,,45.7,0
2017-12-02T10:57:31.013Z,,,,,,45.6,0
2017-12-02T10:57:41.014Z,,,,,,45.4,0
2017-12-02T10:57:51.014Z,44.4,,,,,45.2,0
2017-12-02T10:58:01.011Z,,0,,56,2,45,0
2017-12-02T10:58:11.011Z,48.6,0,38,,2,44.8,0
2017-12-02T10:58:21.015Z,55.6,,30,,,44.7,0
2017-12-02T10:58:31.011Z,56.8,,29,,,44.4,0
2017-12-02T10:58:41.014Z,57.7,,29,,,44.2,0
2017-12-02T10:58:51.017Z,58.6,,29,,,44.1,0
2017-12-02T10:59:01.011Z,59.1,,,,,43.9,0
2017-12-02T10:59:11.011Z,59.7,,,,,43.8,0
2017-12-02T10:59:21.011Z,60,0,0,,2,43.6,0
2017-12-02T10:59:31.013Z,56.1,,,,,43.4,0
2017-12-02T10:59:46.031Z,51.7,,,,,43.3,0
2017-12-02T10:59:51.013Z,49.6,,,,,43.1,0
2017-12-02T11:00:01.011Z,48.5,,,,,43,0
2017-12-02T11:00:11.017Z,47.6,,,,,42.8,0
2017-12-02T11:00:21.011Z,46.9,,,,,42.7,0
2017-12-02T11:00:31.012Z,46.4,,,,,42.6,0
2017-12-02T11:00:41.016Z,46.2,,,,,42.4,0
2017-12-02T11:00:51.011Z,46.4,,,,,42.3,0
2017-12-02T11:01:01.011Z,46.8,,,,,42.2,0
2017-12-02T11:01:11.013Z,47.2,0,,0,0,46.3,0
2017-12-02T11:01:21.011Z,49.4,0,0,,0,45.9,0
2017-12-02T11:01:31.013Z,49.3,,,,,,
2017-12-02T11:01:41.012Z,49.2,,,,,45.5,0
2017-12-02T11:01:51.014Z,,,,,,45.3,0
2017-12-02T11:02:01.011Z,49.1,,,,,45.2,0
2017-12-02T11:02:11.011Z,49,,,,,45.3,0
2017-12-02T11:02:21.013Z,46.5,,,,,48.7,0
2017-12-02T11:02:31.019Z,46.6,,,,,48.5,0
2017-12-02T11:02:41.011Z,46.4,,,,,48.3,0
2017-12-02T11:02:51.013Z,47,,,,,48.1,0
2017-12-02T11:03:01.012Z,48.1,,,,,47.9,0
2017-12-02T11:03:11.012Z,48.9,0,,56,2,47.7,0
2017-12-02T11:03:21.012Z,51.1,1,0,0,0,48,54
2017-12-02T11:03:31.024Z,53.6,0,,,0,25.1,0
2017-12-02T11:03:41.221Z,52.2,,,,,24.9,0
2017-12-02T11:03:51.011Z,51.9,,,,,24.9,0
2017-12-02T11:04:01.012Z,51.8,,,,,25,0
2017-12-02T11:04:11.012Z,51.7,,,,,25.1,0
2017-12-02T11:04:21.011Z,51.6,,,,,25.3,0
2017-12-02T11:04:31.013Z,51.5,0,,56,2,25.4,0
2017-12-02T11:04:41.012Z,53.3,0,37,,2,25.5,0
2017-12-02T11:04:51.012Z,59.4,,30,,,25.6,0
2017-12-02T11:05:01.017Z,59.7,0,0,,2,25.7,0
2017-12-02T11:05:11.231Z,53.8,,,,,25.9,0
2017-12-02T11:05:21.011Z,50.9,,,57,,26,0
2017-12-02T11:05:31.012Z,49.1,,,,,26.1,0
2017-12-02T11:05:41.017Z,47.7,,,,,26.2,0
2017-12-02T11:05:51.015Z,46.7,,,,,26.3,0
2017-12-02T11:06:01.012Z,45.9,,,,,26.5,0
2017-12-02T11:06:11.014Z,45.4,,,,,26.6,0
2017-12-02T11:06:21.018Z,45,,,,,26.6,0
2017-12-02T11:06:31.016Z,44.8,,,,,26.7,0
2017-12-02T11:06:41.012Z,44.7,,,,,26.8,0
2017-12-02T11:06:51.015Z,44.8,,,,,26.8,0
2017-12-02T11:07:01.012Z,45,,,,,26.9,0
2017-12-02T11:07:11.016Z,45.5,,,,,26.9,0
2017-12-02T11:07:21.026Z,46.2,,,,,27.1,0
2017-12-02T11:07:31.012Z,46.9,,,,,27.2,0
2017-12-02T11:07:41.015Z,47.2,,,,,27.2,0
2017-12-02T11:07:51.012Z,47.3,,,,,27.3,0
2017-12-02T11:08:01.017Z,47.1,,,,,27.3,0
2017-12-02T11:08:11.012Z,46.7,,,,,27.4,0
2017-12-02T11:08:21.012Z,46.1,,,,,27.4,0
2017-12-02T11:08:31.014Z,45.6,,,,,27.5,0
2017-12-02T11:08:41.012Z,45,,,,,27.5,0
2017-12-02T11:08:51.013Z,44.5,,,,,27.5,0
2017-12-02T11:09:01.013Z,44.1,,,,,27.7,0
2017-12-02T11:09:11.012Z,43.7,,,,,27.7,0
2017-12-02T11:09:21.013Z,43.4,,,,,27.7,0
2017-12-02T11:09:31.013Z,43.2,0,,,2,27.8,0
2017-12-02T11:09:41.015Z,49.4,,35,,,27.8,0
2017-12-02T11:09:51.013Z,54,,29,,,27.8,0
2017-12-02T11:10:01.012Z,55.4,,,,,27.8,0
2017-12-02T11:10:11.012Z,56.8,,30,,,27.9,0
2017-12-02T11:10:21.013Z,57.6,,,58,,27.9,0
2017-12-02T11:10:31.013Z,58.2,,,57,,,
2017-12-02T11:10:41.015Z,58.6,,,,,28,0
2017-12-02T11:10:51.013Z,58.8,,,,,28,0
2017-12-02T11:11:01.022Z,58.9,,29,,,28.1,0
2017-12-02T11:11:11.013Z,58.8,,,,,28.1,0
2017-12-02T11:11:21.012Z,,,,,,28.1,0
2017-12-02T11:11:31.013Z,58.5,,,,,28.3,0
2017-12-02T11:11:41.013Z,58.1,,,,,28.3,0
2017-12-02T11:11:51.013Z,58,,,,,28.3,0
2017-12-02T11:12:01.014Z,58.1,1,30,0,0,28.4,0
2017-12-02T11:12:11.014Z,59.9,,75,,,24.4,54
2017-12-02T11:12:21.029Z,55.1,,72,,,51.7,54
2017-12-02T11:12:31.013Z,55.3,,73,,,,
2017-12-02T11:12:41.015Z,55.6,,80,,,52.1,54
2017-12-02T11:12:51.014Z,56.1,,82,,,52.4,54
2017-12-02T11:13:01.014Z,56.4,,79,,,53.1,54
2017-12-02T11:13:11.018Z,56.5,,80,,,53.3,54
2017-12-02T11:13:21.015Z,56.8,,81,,,,
2017-12-02T11:13:31.015Z,57,,82,,,53.7,54
2017-12-02T11:13:41.204Z,57.2,,81,,,54,54
2017-12-02T11:13:51.014Z,57.3,,,,,54.1,54
2017-12-02T11:14:01.014Z,57.7,,79,,,54.4,54
2017-12-02T11:14:11.017Z,57.6,,76,,,54.4,54
2017-12-02T11:14:21.013Z,57.3,,80,,,54.1,54
2017-12-02T11:14:31.016Z,57.2,,79,,,54,54
2017-12-02T11:14:41.015Z,57.1,,77,,,54,54
2017-12-02T11:14:51.013Z,57.2,,79,,,54.1,54
2017-12-02T11:15:01.014Z,57.3,,76,,,54.3,54
2017-12-02T11:15:11.015Z,57.1,,73,,,54.2,54
2017-12-02T11:15:21.015Z,56.7,,74,,,53.9,54
2017-12-02T11:15:31.016Z,56.4,0,53,,0,53.7,54
2017-12-02T11:15:41.026Z,55.5,0,0,,0,53.4,0
2017-12-02T11:15:51.017Z,55.2,,,,,53.1,0
2017-12-02T11:16:01.201Z,55.1,,,,,53,0
2017-12-02T11:16:11.017Z,55,,,,,52.7,0
2017-12-02T11:16:21.016Z,54.9,,,,,52.5,0
2017-12-02T11:16:31.301Z,,,,,,52.3,0
2017-12-02T11:16:41.018Z,57.4,0,43,57,2,52.1,0
2017-12-02T11:16:51.026Z,63.3,0,0,,2,51.9,0
2017-12-02T11:17:01.207Z,56.2,,,,,51.7,0
2017-12-02T11:17:11.018Z,52.3,,,56,,51.5,0
2017-12-02T11:17:21.014Z,50.7,,,,,51.3,0
2017-12-02T11:17:31.018Z,49.6,,,57,,,
2017-12-02T11:17:41.019Z,48.8,,,56,,50.9,0
2017-12-02T11:17:51.014Z,48.2,,,,,50.8,0
2017-12-02T11:18:01.015Z,47.9,,,,,50.6,0
2017-12-02T11:18:11.019Z,47.6,,,,,50.4,0
2017-12-02T11:18:21.014Z,,,,,,50.2,0
2017-12-02T11:18:31.019Z,47.4,,,,,,
2017-12-02T11:18:41.014Z,,,,,,49.8,0
2017-12-02T11:18:51.014Z,47.3,,,,,49.7,0
2017-12-02T11:19:11.019Z,47.4,,,,,49.2,0
2017-12-02T11:19:21.019Z,47.6,,,,,49.1,0
2017-12-02T11:19:31.014Z,47.3,,,,,48.9,0
2017-12-02T11:19:41.022Z,46.9,,,,,48.7,0
2017-12-02T11:19:51.016Z,46.3,,,,,48.5,0
2017-12-02T11:20:01.014Z,45.9,,,,,48.4,0
2017-12-02T11:20:11.018Z,45.4,,,,,48.2,0
2017-12-02T11:20:21.014Z,45,,,,,48,0
2017-12-02T11:20:31.015Z,44.7,,,,,,
2017-12-02T11:20:41.045Z,44.5,,,,,47.7,0
2017-12-02T11:20:51.021Z,44.4,,,,,47.6,0
2017-12-02T11:21:01.022Z,44.3,,,,,47.4,0
2017-12-02T11:21:11.014Z,44.2,,,,,47.2,0
2017-12-02T11:21:21.015Z,,,,,,47.1,0
2017-12-02T11:21:31.016Z,44.1,,,,,46.9,0
2017-12-02T11:21:41.016Z,46.1,0,42,,2,46.8,0
2017-12-02T11:21:51.016Z,52.7,,30,,,46.6,0
2017-12-02T11:22:01.015Z,54.3,,29,,,46.5,0
2017-12-02T11:22:11.041Z,55,,30,,,46.3,0
2017-12-02T11:22:21.032Z,55.3,,29,,,49.1,0
2017-12-02T11:22:41.041Z,55.4,,30,,,50.6,0
2017-12-02T11:22:51.014Z,55.5,,,,,46.9,0
2017-12-02T11:23:01.015Z,55.9,,29,,,41.5,0
2017-12-02T11:23:11.016Z,,,,,,36.5,0
2017-12-02T11:23:21.018Z,55.6,,30,,,35.4,0
2017-12-02T11:23:31.015Z,55.5,,,,,,
2017-12-02T11:23:41.015Z,,,,,,35.3,0
2017-12-02T11:23:51.017Z,56,,29,,,35.2,0
2017-12-02T11:24:01.015Z,56.7,,30,,,35.1,0
2017-12-02T11:24:11.015Z,57.4,,30,,,34.9,0
2017-12-02T11:24:21.015Z,58.1,,29,,,34.8,0
2017-12-02T11:24:31.021Z,58.5,,29,,,,
2017-12-02T11:24:41.184Z,59,,,,,34.5,0
2017-12-02T11:24:51.016Z,59.5,,30,,,34.4,0
2017-12-02T11:25:01.016Z,60,0,0,,2,34.2,0
2017-12-02T11:25:11.017Z,56.1,,,,,34.1,0
2017-12-02T11:25:21.015Z,53.1,,,,,34,0
2017-12-02T11:25:31.015Z,51.6,,,,,,
2017-12-02T11:25:41.018Z,50.7,,,,,33.7,0
2017-12-02T11:25:51.017Z,50.3,1,,0,0,,
2017-12-02T11:26:01.028Z,53.2,,111,,,46.2,54
2017-12-02T11:26:11.025Z,54.3,,114,,,46.7,54
2017-12-02T11:26:21.015Z,56.7,,142,,,48.5,54
2017-12-02T11:26:31.018Z,57.9,0,0,,0,,
2017-12-02T11:26:41.138Z,57.6,1,,,0,53.7,54
2017-12-02T11:26:51.019Z,57.9,0,,,0,43.7,0
2017-12-02T11:27:01.018Z,55.3,,,,,43.5,0
2017-12-02T11:27:11.015Z,55.1,,,,,43.4,0
2017-12-02T11:27:21.018Z,55,,,,,43.4,0
2017-12-02T11:27:31.016Z,54.9,,,,,,
2017-12-02T11:27:41.016Z,54.8,,,,,43.4,0
2017-12-02T11:27:51.189Z,55,0,44,56,2,43.3,0
2017-12-02T11:28:01.016Z,61.6,0,0,,2,43.2,0
2017-12-02T11:28:11.016Z,58.2,,,,,43.1,0
2017-12-02T11:28:21.015Z,54.1,,,,,,
2017-12-02T11:28:31.019Z,52.8,,,,,43.1,0
2017-12-02T11:28:41.032Z,51.9,,,,,42.9,0
2017-12-02T11:28:51.017Z,51.4,,,,,,
2017-12-02T11:29:01.016Z,51.2,,,,,42.8,0
2017-12-02T11:29:11.018Z,,,,,,42.7,0
2017-12-02T11:29:21.020Z,50.9,,,,,,
2017-12-02T11:29:31.016Z,50.5,,,,,42.6,0
2017-12-02T11:29:41.016Z,50.1,,,,,42.4,0
2017-12-02T11:29:51.015Z,49.6,,,,,,
2017-12-02T11:30:01.017Z,49.4,,,,,42.2,0
2017-12-02T11:30:11.016Z,49.6,,,54,,42.1,0
2017-12-02T11:30:21.016Z,49.8,,,,,42,0
2017-12-02T11:30:31.016Z,,,,,,41.9,0
2017-12-02T11:30:41.016Z,49.7,,,53,,41.8,0
2017-12-02T11:30:51.015Z,49.5,,,,,41.7,0
2017-12-02T11:31:01.019Z,49.1,,,,,41.6,0
2017-12-02T11:31:11.016Z,48.8,,,,,,
2017-12-02T11:31:21.018Z,48.5,,,,,41.5,0
2017-12-02T11:31:31.016Z,,,,,,41.4,0
2017-12-02T11:31:41.021Z,47.9,,,54,,41.3,0
2017-12-02T11:31:51.019Z,47.7,,,,,41.2,0
2017-12-02T11:32:01.019Z,47.3,,,,,41.1,0
2017-12-02T11:32:11.016Z,47.1,,,53,,41.1,0
2017-12-02T11:32:21.019Z,46.9,,,,,40.9,0
2017-12-02T11:32:31.022Z,,,,,,40.8,0
2017-12-02T11:32:41.176Z,46.7,,,,,40.7,0
2017-12-02T11:32:51.017Z,48,0,43,,2,,
2017-12-02T11:33:01.020Z,54.8,,30,,,40.6,0
2017-12-02T11:33:11.018Z,56.6,,,,,40.6,0
2017-12-02T11:33:21.112Z,57.3,0,0,,2,40.5,0
2017-12-02T11:33:31.017Z,52.7,,,,,,
2017-12-02T11:33:41.034Z,49.6,,,,,40.3,0
2017-12-02T11:33:51.022Z,47.9,,,,,,
2017-12-02T11:34:01.018Z,46.8,,,,,40.2,0
2017-12-02T11:34:11.016Z,46.1,,,,,40.1,0
2017-12-02T11:34:21.017Z,45.7,,,,,,
