Time,HwTSet,HwActive,PrimTSet,ChActive,ActPow,PrimT,HwTOutlet
2018-01-14T11:35:37.891Z,0,,,,,60.7,32.9
2018-01-14T11:35:47.892Z,0,,,,,60.8,33.1
2018-01-14T11:35:57.891Z,0,,,,30,60.9,32.9
2018-01-14T11:36:13.130Z,0,,,,,61.1,33.1
2018-01-14T11:36:17.894Z,54,0,0,0,0,61.3,52.2
2018-01-14T11:36:27.891Z,0,,,,,60.6,47.1
2018-01-14T11:36:37.891Z,0,,,,,59.6,46.9
2018-01-14T11:36:47.891Z,0,,,,,59.5,46.7
2018-01-14T11:36:57.891Z,0,,,,,59.4,46.5
2018-01-14T11:37:07.892Z,0,,,,,59.1,46.3
2018-01-14T11:37:22.981Z,0,0,59,2,,59,46.1
2018-01-14T11:37:27.891Z,0,,,,,57.9,46
2018-01-14T11:37:37.891Z,0,,,,,55.9,45.8
2018-01-14T11:37:47.891Z,0,,,,,55.2,45.7
2018-01-14T11:37:57.893Z,0,,,,,55,45.6
2018-01-14T11:38:07.891Z,0,,,,,54.9,45.4
2018-01-14T11:38:17.892Z,0,,,,,54.7,45.3
2018-01-14T11:38:27.892Z,0,,,,,54.1,45.3
2018-01-14T11:38:37.891Z,0,,,,,53.9,45.1
2018-01-14T11:38:47.893Z,0,,,,,53.8,45
2018-01-14T11:38:57.891Z,0,,,,,53.7,44.9
2018-01-14T11:39:07.895Z,0,,,,,53.6,44.7
2018-01-14T11:39:17.893Z,0,,,,,53.5,44.6
2018-01-14T11:39:27.892Z,0,,,,,53.3,44.4
2018-01-14T11:39:37.891Z,0,,,,,53.1,44.2
2018-01-14T11:39:47.892Z,0,,,,,52.9,44
2018-01-14T11:39:57.892Z,0,0,,2,41,56.1,43.9
2018-01-14T11:40:07.897Z,0,,,,30,58.2,43.9
2018-01-14T11:40:17.892Z,0,,,,,58.1,43.7
2018-01-14T11:40:27.891Z,0,,,,29,57.9,43.6
2018-01-14T11:40:37.892Z,0,,,,30,57.8,43.5
2018-01-14T11:40:47.895Z,0,,,,,57.7,43.4
2018-01-14T11:40:57.892Z,0,,,,29,,43.3
2018-01-14T11:41:07.892Z,0,,,,30,,43.2
2018-01-14T11:41:17.891Z,0,,,,,,43.1
2018-01-14T11:41:27.892Z,0,,,,,57.8,43
2018-01-14T11:41:37.891Z,0,,,,29,58,43
2018-01-14T11:41:47.892Z,0,,,,30,58.1,42.9
2018-01-14T11:41:57.892Z,0,,,,,58.2,42.8
2018-01-14T11:42:07.892Z,0,,,,,,42.7
2018-01-14T11:42:18.089Z,0,,,,29,58.3,42.6
2018-01-14T11:42:27.895Z,0,,,,,,42.5
2018-01-14T11:42:37.894Z,0,,,,30,58.5,42.4
2018-01-14T11:42:47.892Z,0,,,,,58.6,42.3
2018-01-14T11:42:57.892Z,0,,,,29,58.8,42.3
2018-01-14T11:43:07.892Z,0,,,,,,42.2
2018-01-14T11:43:17.895Z,0,,,,30,58.9,42.1
2018-01-14T11:43:27.893Z,0,,,,29,59,42
2018-01-14T11:43:38.129Z,0,,,,30,59.1,41.9
2018-01-14T11:43:47.892Z,0,,,,29,,41.8
2018-01-14T11:43:57.892Z,0,,,,,59.3,41.8
2018-01-14T11:44:07.893Z,0,,,,,59.4,41.7
2018-01-14T11:44:17.900Z,0,,,,30,,41.6
2018-01-14T11:44:27.893Z,0,,,,,59.5,41.6
2018-01-14T11:44:37.892Z,0,,,,29,59.6,41.5
2018-01-14T11:44:47.893Z,0,,,,,59.7,41.4
2018-01-14T11:44:57.893Z,0,,,,30,,41.3
2018-01-14T11:45:07.947Z,0,,,,,59.8,41.3
2018-01-14T11:45:18.129Z,0,,,,29,,41.2
2018-01-14T11:45:28.132Z,0,,,,,59.9,41.1
2018-01-14T11:45:38.344Z,0,,,,29,60,40.9
2018-01-14T11:45:47.896Z,0,,,,,,40.9
2018-01-14T11:45:57.892Z,0,,,,30,60.1,40.8
2018-01-14T11:46:07.897Z,0,,,,29,60.2,40.7
2018-01-14T11:46:17.893Z,0,,,,,,40.7
2018-01-14T11:46:27.897Z,0,,,,,60.4,40.6
2018-01-14T11:46:37.893Z,0,,,,30,60.5,40.5
2018-01-14T11:46:47.893Z,0,,,,29,,40.5
2018-01-14T11:46:57.893Z,0,,,,,60.6,40.4
2018-01-14T11:47:07.895Z,0,,,,30,,40.3
2018-01-14T11:47:17.895Z,0,,,,29,60.7,40.3
2018-01-14T11:47:27.893Z,0,,,,30,,40.2
2018-01-14T11:47:37.895Z,0,,,,,60.8,40.1
2018-01-14T11:47:47.893Z,0,,,,,60.9,40.1
2018-01-14T11:47:57.893Z,0,,,,29,,40
2018-01-14T11:48:07.893Z,0,,,,30,60.9,39.9
2018-01-14T11:48:17.893Z,0,,,,29,61.1,39.9
2018-01-14T11:48:27.893Z,0,,,,30,61.2,39.8
2018-01-14T11:48:37.896Z,0,,,,,,39.8
2018-01-14T11:48:47.893Z,0,0,59,2,29,61.3,39.7
2018-01-14T11:48:57.893Z,0,,,,30,,39.6
2018-01-14T11:49:07.893Z,0,,,,29,61.4,39.6
2018-01-14T11:49:17.893Z,0,,,,,,39.5
2018-01-14T11:49:27.893Z,0,,,,,61.5,39.5
2018-01-14T11:49:37.895Z,0,,58,,,,39.4
2018-01-14T11:49:47.894Z,0,,59,,,61.6,39.4
2018-01-14T11:49:57.895Z,0,,,,,61.8,39.3
2018-01-14T11:50:07.897Z,0,,,,,,39.3
2018-01-14T11:50:17.893Z,0,,58,,30,61.9,39.2
2018-01-14T11:50:27.893Z,0,,,,29,,39.2
2018-01-14T11:50:37.894Z,0,0,,2,0,59.9,39.1
2018-01-14T11:50:47.896Z,0,,,,,57.8,39.1
2018-01-14T11:50:57.894Z,0,,,,,56.9,38.9
2018-01-14T11:51:07.894Z,0,,,,,56.5,38.9
2018-01-14T11:51:17.894Z,0,,,,,56.3,38.8
2018-01-14T11:51:27.896Z,0,,,,,,38.8
2018-01-14T11:51:37.894Z,0,,,,,56.2,38.7
2018-01-14T11:51:52.544Z,0,,,,,56.1,38.7
2018-01-14T11:51:57.894Z,0,,,,,55.9,38.6
2018-01-14T11:52:07.894Z,0,,,,,55.7,38.6
2018-01-14T11:52:17.894Z,0,,,,,55.5,38.5
2018-01-14T11:52:27.894Z,0,,,,,55.1,38.5
2018-01-14T11:52:37.967Z,0,,,,,54.9,38.5
2018-01-14T11:52:47.894Z,0,,,,,54.7,38.4
2018-01-14T11:52:57.894Z,0,,,,,54.5,38.4
2018-01-14T11:53:07.895Z,0,,,,,54.3,38.4
2018-01-14T11:53:17.897Z,0,,,,,53.9,38.3
2018-01-14T11:53:27.895Z,0,,,,,53.8,38.3
2018-01-14T11:53:37.894Z,0,,,,,53.5,38.2
2018-01-14T11:53:52.984Z,0,,,,,53.3,38.2
2018-01-14T11:53:57.894Z,0,,,,,53.1,38.1
2018-01-14T11:54:07.894Z,0,,,,,52.8,38.1
2018-01-14T11:54:17.894Z,0,,,,,52.6,38.1
2018-01-14T11:54:27.896Z,0,,,,,52.3,38
2018-01-14T11:54:37.896Z,0,,,,,52.1,38
2018-01-14T11:54:47.895Z,0,,,,,51.9,38
2018-01-14T11:54:57.894Z,0,0,,2,38,56,38
2018-01-14T11:55:07.896Z,0,,,,29,57.2,37.9
2018-01-14T11:55:17.894Z,0,,,,30,,37.9
2018-01-14T11:55:27.894Z,0,,,,29,57.1,37.9
2018-01-14T11:55:37.898Z,0,,,,,57,37.9
2018-01-14T11:55:47.895Z,0,,,,30,56.9,37.9
2018-01-14T11:55:57.894Z,0,,,,30,56.9,37.9
2018-01-14T11:56:07.898Z,0,,,,29,,37.9
2018-01-14T11:56:17.895Z,0,,,,,,37.8
2018-01-14T11:56:27.895Z,0,,,,30,57,37.8
2018-01-14T11:56:37.897Z,0,,,,,57.2,37.7
2018-01-14T11:56:47.894Z,0,,,,29,57.4,37.7
2018-01-14T11:56:57.895Z,0,,,,30,57.6,37.7
2018-01-14T11:57:07.895Z,0,,,,,57.7,37.6
2018-01-14T11:57:17.895Z,0,,,,29,57.8,37.6
2018-01-14T11:57:27.898Z,0,,,,30,57.9,37.6
2018-01-14T11:57:37.896Z,0,,,,30,58.1,37.6
2018-01-14T11:57:47.895Z,0,,,,29,58.2,37.5
2018-01-14T11:57:58.018Z,0,,,,,58.4,37.5
2018-01-14T11:58:07.895Z,0,,,,30,58.5,37.5
2018-01-14T11:58:17.895Z,0,,,,29,,37.5
2018-01-14T11:58:27.895Z,0,,,,,58.6,37.5
2018-01-14T11:58:37.895Z,0,,,,30,58.7,37.4
2018-01-14T11:58:47.897Z,0,,,,29,,37.4
2018-01-14T11:58:57.897Z,0,,,,,58.8,37.4
2018-01-14T11:59:07.897Z,0,,,,30,58.9,37.4
2018-01-14T11:59:17.895Z,0,,,,29,59,37.3
2018-01-14T11:59:27.895Z,0,,,,30,59.1,37.3
2018-01-14T11:59:37.895Z,0,,,,,59.3,37.3
2018-01-14T11:59:47.895Z,0,,,,29,59.4,37.2
2018-01-14T11:59:57.898Z,0,,,,30,59.5,37.2
2018-01-14T12:00:07.896Z,0,,,,,59.6,37.2
2018-01-14T12:00:17.903Z,0,,,,,,37.1
2018-01-14T12:00:27.899Z,0,0,20,2,0,56.8,37.1
2018-01-14T12:00:37.895Z,0,,,,,55.5,37.1
2018-01-14T12:00:47.896Z,0,,,,,54.6,36.9
2018-01-14T12:00:57.910Z,0,,,,,54.3,36.9
2018-01-14T12:01:12.969Z,0,,,,,54.1,36.9
2018-01-14T12:01:18.029Z,0,,,,,,36.8
2018-01-14T12:01:27.895Z,0,,,,,54,36.8
2018-01-14T12:01:43.152Z,0,,,,,,36.7
2018-01-14T12:01:47.898Z,0,,,,,53.9,36.7
2018-01-14T12:01:57.899Z,0,,,,,53.7,36.7
2018-01-14T12:02:07.899Z,0,,,,,53.5,36.7
2018-01-14T12:02:17.895Z,0,,,,,53.2,36.6
2018-01-14T12:02:27.895Z,0,,,,,52.9,36.6
2018-01-14T12:02:37.895Z,0,,,,,52.8,36.6
2018-01-14T12:02:47.923Z,0,,,,,52.7,36.5
2018-01-14T12:02:57.896Z,0,,,,,52.4,36.5
2018-01-14T12:03:07.912Z,0,,,,,52.2,36.5
2018-01-14T12:03:17.896Z,0,,,,,51.9,36.4
2018-01-14T12:03:27.898Z,0,,,,,51.8,36.4
2018-01-14T12:03:37.905Z,0,,,,,51.5,36.4
2018-01-14T12:03:47.896Z,0,,,,,51.3,36.3
2018-01-14T12:03:57.913Z,0,,,,,51.2,36.3
2018-01-14T12:04:07.902Z,0,,,,,50.9,36.3
2018-01-14T12:04:17.897Z,0,,,,,50.7,36.2
2018-01-14T12:04:27.896Z,0,,,,,50.5,36.2
2018-01-14T12:04:37.895Z,0,,,,,50.4,36.2
2018-01-14T12:04:47.901Z,0,,,,,50.2,36.1
2018-01-14T12:04:57.898Z,0,,,,,50,36.1
2018-01-14T12:05:07.896Z,0,,,,,49.8,36
2018-01-14T12:05:17.896Z,0,,,,,49.7,36
2018-01-14T12:05:27.896Z,0,,,,,49.5,36
2018-01-14T12:05:37.896Z,0,,,,,49.3,36
2018-01-14T12:05:47.896Z,0,,,,,49.1,35.9
2018-01-14T12:05:57.896Z,0,,,,,48.9,35.9
2018-01-14T12:06:07.902Z,0,,,,,48.8,35.8
2018-01-14T12:06:17.896Z,0,,,,,48.6,35.8
2018-01-14T12:06:27.900Z,0,,,,,48.5,35.8
2018-01-14T12:06:37.897Z,0,,,,,48.3,35.7
2018-01-14T12:06:47.900Z,0,,,,,48.2,35.7
2018-01-14T12:06:57.899Z,0,,,,,48,35.7
2018-01-14T12:07:07.896Z,0,,,,,47.8,35.7
2018-01-14T12:07:17.899Z,0,,,,,47.7,35.6
2018-01-14T12:07:27.897Z,0,,,,,47.4,35.6
2018-01-14T12:07:38.250Z,0,,,,,47.3,35.6
2018-01-14T12:07:47.896Z,0,,,,,47.1,35.5
2018-01-14T12:07:57.896Z,0,,,,,46.9,35.5
2018-01-14T12:08:07.898Z,0,,,,,46.8,35.5
2018-01-14T12:08:17.896Z,0,,,,,46.7,35.4
2018-01-14T12:08:27.917Z,0,,,,,46.5,35.4
2018-01-14T12:08:37.896Z,0,,,,,46.3,35.3
2018-01-14T12:08:47.897Z,0,,,,,46.2,35.3
2018-01-14T12:08:57.899Z,0,,,,,46.1,35.3
2018-01-14T12:09:07.899Z,0,,,,,45.9,35.2
2018-01-14T12:09:17.902Z,0,,,,,45.8,35.2
2018-01-14T12:09:27.897Z,0,,,,,45.6,35.2
2018-01-14T12:09:37.897Z,0,,,,,45.5,35.1
2018-01-14T12:09:48.005Z,0,,,,,45.3,35.1
2018-01-14T12:09:58.010Z,0,,,,,45.2,35.1
2018-01-14T12:10:07.898Z,0,,,,,45.1,34.9
2018-01-14T12:10:17.902Z,0,,,,,44.9,34.9
2018-01-14T12:10:27.904Z,0,,,,,44.8,34.9
2018-01-14T12:10:37.902Z,0,,,,,44.6,34.9
2018-01-14T12:10:48.142Z,0,,,,,44.5,34.8
2018-01-14T12:10:57.899Z,0,,,,,44.4,34.8
2018-01-14T12:11:07.897Z,0,,,,,44.2,34.7
2018-01-14T12:11:18.475Z,0,,,,,44.1,34.7
2018-01-14T12:11:27.908Z,0,,,,,43.9,34.7
2018-01-14T12:11:37.900Z,0,,,,,,34.6
2018-01-14T12:11:53.017Z,0,,,,,43.7,34.6
2018-01-14T12:11:57.915Z,0,,,,,43.6,34.6
2018-01-14T12:12:07.897Z,0,,,,,43.5,34.5
2018-01-14T12:12:17.899Z,0,,,,,43.3,34.5
2018-01-14T12:12:27.900Z,0,,,,,43.2,34.5
2018-01-14T12:12:37.897Z,0,,,,,43.1,34.4
2018-01-14T12:12:47.897Z,0,,,,,42.9,34.4
2018-01-14T12:12:57.897Z,0,,,,,,34.4
2018-01-14T12:13:07.902Z,0,,,,,42.7,34.3
2018-01-14T12:13:17.897Z,0,,,,,42.6,34.3
2018-01-14T12:13:27.897Z,0,,,,,42.4,34.3
2018-01-14T12:13:37.898Z,0,,,,,42.3,34.2
2018-01-14T12:13:47.899Z,0,,,,,42.2,34.2
2018-01-14T12:14:02.987Z,0,,,,,42.1,34.2
2018-01-14T12:14:07.898Z,0,,,,,41.9,34.1
2018-01-14T12:14:17.904Z,0,,,,,41.8,34.1
2018-01-14T12:14:27.898Z,0,,,,,41.7,34.1
2018-01-14T12:14:37.903Z,0,,,,,41.6,34.1
2018-01-14T12:14:47.897Z,0,,,,,41.5,34
2018-01-14T12:14:57.897Z,0,,,,,41.4,34
2018-01-14T12:15:07.901Z,0,,,,,41.3,33.9
2018-01-14T12:15:17.897Z,0,,,,,41.1,33.9
2018-01-14T12:15:27.902Z,0,,,,,41,33.9
2018-01-14T12:15:37.897Z,0,,,,,40.9,33.8
2018-01-14T12:15:47.898Z,0,,,,,40.8,33.8
2018-01-14T12:16:03.180Z,0,,,,,40.7,33.8
2018-01-14T12:16:07.898Z,0,,,,,40.6,33.7
2018-01-14T12:16:17.898Z,0,,,,,40.5,33.7
2018-01-14T12:16:27.898Z,0,,,,,40.4,33.6
2018-01-14T12:16:37.898Z,0,,,,,40.3,33.6
2018-01-14T12:16:47.900Z,0,,,,,40.2,33.6
2018-01-14T12:16:57.902Z,0,,,,,40.1,33.5
2018-01-14T12:17:08.140Z,0,,,,,39.9,33.5
2018-01-14T12:17:17.916Z,0,,,,,,33.5
2018-01-14T12:17:27.898Z,0,,,,,39.8,33.4
2018-01-14T12:17:37.898Z,0,,,,,39.7,33.4
2018-01-14T12:17:47.901Z,0,,,,,39.6,33.4
2018-01-14T12:17:57.898Z,0,,,,,39.5,33.3
2018-01-14T12:18:07.898Z,0,,,,,39.3,33.3
2018-01-14T12:18:17.898Z,0,,,,,39.2,33.3
2018-01-14T12:18:27.899Z,0,,,,,,33.2
2018-01-14T12:18:37.904Z,0,,,,,38.9,33.2
2018-01-14T12:18:47.898Z,0,,,,,38.8,33.2
2018-01-14T12:18:57.898Z,0,,,,,38.7,33.1
2018-01-14T12:19:07.899Z,0,,,,,38.6,33.1
2018-01-14T12:19:17.899Z,0,,,,,38.5,32.9
2018-01-14T12:19:27.900Z,0,,,,,38.4,32.9
2018-01-14T12:19:37.898Z,0,,,,,38.3,32.9
2018-01-14T12:19:47.898Z,0,,,,,38.2,32.8
2018-01-14T12:19:57.900Z,0,,,,,38.1,32.8
2018-01-14T12:20:07.899Z,0,,,,,38,32.8
2018-01-14T12:20:17.898Z,0,,,,,37.9,32.7
2018-01-14T12:20:27.898Z,0,,,,,,32.7
2018-01-14T12:20:37.899Z,0,,,,,37.8,32.7
2018-01-14T12:20:47.898Z,0,,,,,37.7,32.6
2018-01-14T12:20:57.899Z,0,,,,,37.6,32.6
2018-01-14T12:21:07.898Z,0,,,,,37.5,32.6
2018-01-14T12:21:17.899Z,0,,,,,37.4,32.5
2018-01-14T12:21:27.902Z,0,,,,,,32.5
2018-01-14T12:21:37.899Z,0,,,,,,32.4
2018-01-14T12:21:47.899Z,0,,,,,,32.4
2018-01-14T12:21:57.902Z,0,,,,,,32.4
2018-01-14T12:22:07.899Z,0,,,,,,32.3
2018-01-14T12:22:17.899Z,0,,,,,,32.3
2018-01-14T12:22:27.899Z,0,,,,,,32.3
2018-01-14T12:22:37.902Z,0,,,,,,32.2
2018-01-14T12:22:47.898Z,0,,,,,,32.2
2018-01-14T12:22:57.899Z,0,,,,,,32.2
2018-01-14T12:23:07.901Z,0,,,,,,32.1
2018-01-14T12:23:17.900Z,0,,,,,,32.1
2018-01-14T12:23:27.899Z,0,,,,,,32.1
2018-01-14T12:23:37.899Z,0,,,,,37.3,32
2018-01-14T12:23:48.124Z,0,,,,,,32
2018-01-14T12:23:57.901Z,0,,,,,,32
2018-01-14T12:24:07.902Z,0,,,,,37.4,32
2018-01-14T12:24:17.916Z,0,,,,,,31.9
2018-01-14T12:24:27.899Z,0,,,,,,31.9
2018-01-14T12:24:37.900Z,0,,,,,,31.9
2018-01-14T12:24:47.899Z,0,,,,,37.5,31.8
2018-01-14T12:24:57.899Z,0,,,,,,31.8
2018-01-14T12:25:07.899Z,0,,,,,,31.8
2018-01-14T12:25:17.923Z,0,,,,,,31.6
2018-01-14T12:25:28.114Z,0,,,,,,31.6
2018-01-14T12:25:43.129Z,0,,,,,37.6,31.6
2018-01-14T12:25:52.919Z,0,,,,,,31.5
2018-01-14T12:26:02.989Z,0,,,,,,31.5
2018-01-14T12:26:08.117Z,0,,,,,,31.5
2018-01-14T12:26:17.900Z,0,,,,,,31.4
2018-01-14T12:26:28.414Z,0,,,,,37.7,31.4
2018-01-14T12:26:37.916Z,0,,,,,,31.4
2018-01-14T12:26:47.899Z,0,,,,,,31.3
2018-01-14T12:26:57.900Z,0,,,,,,31.3
2018-01-14T12:27:07.900Z,0,,,,,,31.3
2018-01-14T12:27:17.901Z,0,,,,,37.4,31.2
2018-01-14T12:27:27.903Z,0,,,,,36.5,31.2
2018-01-14T12:27:37.900Z,0,,,,,36.4,31.2
2018-01-14T12:27:52.919Z,0,,,,,35.6,31
2018-01-14T12:27:57.902Z,0,,,,,34.9,31
2018-01-14T12:28:07.901Z,0,,,,,34.5,31
2018-01-14T12:28:17.908Z,0,,,,,34.3,30.9
2018-01-14T12:28:27.900Z,0,,,,,,30.9
2018-01-14T12:28:37.900Z,0,,,,,34.2,30.9
2018-01-14T12:28:47.901Z,0,,,,,34.3,30.9
2018-01-14T12:28:57.900Z,0,,,,,,30.8
2018-01-14T12:29:07.901Z,0,,,,,,30.8
2018-01-14T12:29:17.900Z,0,,,,,34.2,30.8
2018-01-14T12:29:27.901Z,0,,,,,,30.7
2018-01-14T12:29:37.902Z,0,,,,,34.1,30.7
2018-01-14T12:29:47.902Z,0,,,,,,30.7
2018-01-14T12:29:57.900Z,0,,,,,34,30.7
2018-01-14T12:30:07.902Z,0,,,,,33.9,30.6
2018-01-14T12:30:17.900Z,0,,,,,33.8,30.6
2018-01-14T12:30:27.940Z,0,,,,,33.7,30.6
2018-01-14T12:30:37.905Z,0,,,,,33.6,30.4
2018-01-14T12:30:47.907Z,0,,,,,33.5,30.4
2018-01-14T12:30:57.926Z,0,,,,,,30.4
2018-01-14T12:31:12.923Z,0,,,,,33.4,30.3
2018-01-14T12:31:18.163Z,0,,,,,33.3,30.3
2018-01-14T12:31:27.901Z,0,,,,,,30.3
2018-01-14T12:31:37.909Z,0,,,,,33.4,30.2
2018-01-14T12:31:47.901Z,0,,,,,,30.2
2018-01-14T12:31:57.913Z,0,,,,,,30.2
2018-01-14T12:32:08.024Z,0,,,,,,30.2
2018-01-14T12:32:17.906Z,0,,,,,,30.1
2018-01-14T12:32:27.917Z,0,,,,,,30.1
2018-01-14T12:32:37.914Z,0,,,,,33.3,30.1
2018-01-14T12:32:47.910Z,0,,,,,,30
2018-01-14T12:32:57.902Z,54,1,0,0,,,35.4
2018-01-14T12:33:07.916Z,54,1,,0,112,36.9,32.1
2018-01-14T12:33:17.902Z,54,,,,140,43.2,36.6
2018-01-14T12:33:27.902Z,0,0,,0,0,47.4,38.9
2018-01-14T12:33:37.900Z,0,,,,,47.1,38.8
2018-01-14T12:33:47.919Z,0,0,,0,0,43.4,34.5
2018-01-14T12:33:57.901Z,0,,,,,43.9,34.4
2018-01-14T12:34:07.902Z,0,,,,,,34.3
2018-01-14T12:34:17.901Z,0,,,,,,34.3
2018-01-14T12:34:27.908Z,0,,,,,,34.2
2018-01-14T12:34:37.911Z,0,,,,,43.8,34.1
2018-01-14T12:34:47.904Z,0,0,20,2,,44,34.1
2018-01-14T12:34:57.907Z,0,,,,,42.9,34
2018-01-14T12:35:07.903Z,0,,,,,37.3,34
2018-01-14T12:35:17.901Z,0,,,,,35.4,33.9
2018-01-14T12:35:27.902Z,0,,,,,33.7,33.9
2018-01-14T12:35:37.901Z,0,,,,,32.9,33.8
2018-01-14T12:35:47.902Z,0,,,,,32.4,33.7
2018-01-14T12:35:57.901Z,0,,,,,,33.7
2018-01-14T12:36:07.911Z,0,,,,,,33.6
2018-01-14T12:36:17.901Z,0,,,,,32.3,33.6
2018-01-14T12:36:27.901Z,0,,,,,,33.5
2018-01-14T12:36:37.903Z,0,,,,,32.4,33.5
2018-01-14T12:36:47.908Z,0,,,,,32.5,33.4
2018-01-14T12:36:57.902Z,0,,,,,,33.4
2018-01-14T12:37:07.902Z,0,,,,,32.4,33.3
2018-01-14T12:37:17.904Z,0,,,,,32.3,33.2
2018-01-14T12:37:27.902Z,0,,,,,,33.2
2018-01-14T12:37:37.906Z,0,,,,,,33.1
2018-01-14T12:37:47.928Z,0,,,,,,33.1
2018-01-14T12:37:57.908Z,0,,,,,32.2,32.9
2018-01-14T12:38:07.903Z,0,,,,,32,32.9
2018-01-14T12:38:17.910Z,0,,,,,31.9,32.8
2018-01-14T12:38:27.904Z,0,,,,,31.8,32.7
2018-01-14T12:38:37.902Z,0,,,,,31.7,32.7
2018-01-14T12:38:47.915Z,0,,,,,,32.6
2018-01-14T12:38:57.911Z,0,,,,,,32.5
2018-01-14T12:39:07.904Z,0,,,,,,32.5
2018-01-14T12:39:17.902Z,0,,,,,,32.5
2018-01-14T12:39:27.902Z,0,,,,,,32.4
2018-01-14T12:39:42.921Z,0,,,,,,32.3
2018-01-14T12:39:47.901Z,0,,,,,,32.3
2018-01-14T12:40:03.060Z,0,,,,,,32.2
2018-01-14T12:40:07.930Z,0,,,,,,32.2
2018-01-14T12:40:17.902Z,0,,,,,,32.1
2018-01-14T12:40:27.918Z,0,,,,,,32
2018-01-14T12:40:37.979Z,0,,,,,,32
2018-01-14T12:40:48.050Z,0,,,,,,32
2018-01-14T12:40:57.910Z,0,,,,,,31.9
2018-01-14T12:41:13.004Z,0,,,,,31.8,31.9
2018-01-14T12:41:17.924Z,0,,,,,31.9,31.8
2018-01-14T12:41:27.906Z,0,,,,,32,31.8
2018-01-14T12:41:37.902Z,0,,,,,32.2,31.6
2018-01-14T12:41:47.904Z,0,,,,,32.3,31.5
2018-01-14T12:41:57.902Z,0,,,,,32.4,31.5
2018-01-14T12:42:07.902Z,0,,,,,32.5,31.5
2018-01-14T12:42:17.914Z,0,,,,,32.6,31.4
2018-01-14T12:42:27.906Z,0,,,,,32.7,31.3
2018-01-14T12:42:37.903Z,0,,,,,32.8,31.3
2018-01-14T12:42:47.902Z,0,,,,,32.9,31.2
2018-01-14T12:42:57.903Z,0,,,,,33.1,31.2
2018-01-14T12:43:07.903Z,0,,,,,,31
2018-01-14T12:43:17.904Z,0,,,,,33.2,31
2018-01-14T12:43:27.907Z,0,,,,,33.3,30.9
2018-01-14T12:43:37.907Z,0,,,,,,30.9
2018-01-14T12:43:47.904Z,0,,,,,33.4,30.8
2018-01-14T12:43:57.902Z,0,,,,,33.5,30.8
2018-01-14T12:44:07.902Z,0,,,,,,30.7
2018-01-14T12:44:17.902Z,0,,,,,,30.7
2018-01-14T12:44:27.903Z,0,,,,,33.6,30.7
2018-01-14T12:44:37.906Z,0,,,,,,30.6
2018-01-14T12:44:48.088Z,0,,,,,,30.6
2018-01-14T12:44:57.903Z,0,,,,,31.8,30.4
2018-01-14T12:45:07.905Z,0,,,,,31.2,30.4
2018-01-14T12:45:17.902Z,0,,,,,30.9,30.3
2018-01-14T12:45:27.903Z,0,,,,,30.4,30.3
2018-01-14T12:45:37.903Z,0,,,,,30,30.2
2018-01-14T12:45:47.904Z,0,,,,,29.8,30.2
2018-01-14T12:45:57.913Z,0,,,,,29.6,30.1
2018-01-14T12:46:08.087Z,0,,,,,,30.1
2018-01-14T12:46:17.914Z,0,,,,,,30
2018-01-14T12:46:27.903Z,0,,,,,,30
2018-01-14T12:46:37.903Z,0,,,,,,30
2018-01-14T12:46:47.905Z,0,,,,,,29.8
2018-01-14T12:46:57.902Z,0,,,,,29.5,29.8
2018-01-14T12:47:07.903Z,0,,,,,,29.7
2018-01-14T12:47:17.902Z,0,,,,,29.4,29.7
2018-01-14T12:47:27.903Z,0,,,,,,29.6
2018-01-14T12:47:37.903Z,0,,,,,,29.6
2018-01-14T12:47:47.910Z,0,,,,,29.3,29.6
2018-01-14T12:47:57.903Z,0,,,,,,29.5
2018-01-14T12:48:07.903Z,0,,,,,29.2,29.5
2018-01-14T12:48:17.903Z,0,,,,,29,29.3
2018-01-14T12:48:27.903Z,0,,,,,,29.3
2018-01-14T12:48:37.903Z,0,,,,,28.9,29.3
2018-01-14T12:48:47.903Z,0,,,,,,29.2
2018-01-14T12:48:57.906Z,0,0,20,2,0,28.8,29.2
2018-01-14T12:49:07.903Z,0,,,,,28.9,29.2
2018-01-14T12:49:17.904Z,0,,,,,,29.1
2018-01-14T12:49:27.903Z,0,,,,,,29.1
2018-01-14T12:49:37.903Z,0,,,,,,29.1
2018-01-14T12:49:52.923Z,0,,,,,,29
2018-01-14T12:49:57.904Z,0,,,,,,29
2018-01-14T12:50:07.903Z,0,,,,,,28.9
2018-01-14T12:50:17.903Z,0,,,,,,28.9
2018-01-14T12:50:27.905Z,0,,,,,,28.9
2018-01-14T12:50:37.906Z,0,,,,,,28.9
2018-01-14T12:50:47.903Z,0,,,,,,28.7
2018-01-14T12:50:57.903Z,0,,,,,,28.7
2018-01-14T12:51:08.071Z,0,,,,,,28.7
2018-01-14T12:51:17.903Z,0,,,,,,28.6
2018-01-14T12:51:27.907Z,0,,,,,,28.6
2018-01-14T12:51:37.904Z,0,,,,,,28.5
2018-01-14T12:51:47.904Z,0,,,,,,28.5
2018-01-14T12:51:57.905Z,0,,,,,,28.5
2018-01-14T12:52:08.006Z,0,,,,,,28.4
2018-01-14T12:52:17.906Z,0,,,,,,28.4
2018-01-14T12:52:27.905Z,0,,,,,28.9,28.4
2018-01-14T12:52:37.951Z,0,,,,,29,28.3
2018-01-14T12:52:47.903Z,0,,,,,,28.3
