Time,ChActive,PrimTSet,HwActive,HwTOutlet,PrimT,HwTSet,ActPow
2017-11-23T05:42:15.810Z,,,,27.2,,0,
2017-11-23T05:42:25.809Z,,,,27.2,35.2,0,
2017-11-23T05:42:35.808Z,,,,27.2,,0,
2017-11-23T05:42:45.809Z,,,,27.2,,0,
2017-11-23T05:42:55.909Z,,,,27.2,,0,
2017-11-23T05:43:05.814Z,,,,27.2,,0,
2017-11-23T05:43:15.809Z,,,,27.2,,0,
2017-11-23T05:43:25.812Z,,,,27.2,35.1,0,
2017-11-23T05:43:35.808Z,,,,27.2,35.3,0,
2017-11-23T05:43:45.809Z,1,41,0,27.2,35.3,0,45
2017-11-23T05:43:55.890Z,,40,,27.2,40.2,0,36
2017-11-23T05:44:05.809Z,,,,27.2,41.6,0,29
2017-11-23T05:44:15.809Z,,41,,27.2,42,0,
2017-11-23T05:44:25.809Z,,40,,27.2,42.2,0,30
2017-11-23T05:44:35.829Z,,41,,27.3,42.6,0,
2017-11-23T05:44:45.809Z,,,,27.2,42.7,0,
2017-11-23T05:44:55.888Z,,,,27.3,42.8,0,29
2017-11-23T05:45:05.809Z,,,,27.3,43.2,0,30
2017-11-23T05:45:15.809Z,,,,27.3,43.6,0,29
2017-11-23T05:45:25.817Z,,,,27.3,44,0,
2017-11-23T05:45:35.809Z,,,,27.3,44.2,0,
2017-11-23T05:45:45.810Z,,,,27.3,44.6,0,
2017-11-23T05:45:55.910Z,1,,0,27.3,44.9,0,0
2017-11-23T05:46:05.872Z,,,,27.3,41.6,0,
2017-11-23T05:46:15.810Z,,,,27.3,39.9,0,
2017-11-23T05:46:25.810Z,,,,27.3,39.4,0,
2017-11-23T05:46:35.816Z,,,,27.3,39.3,0,
2017-11-23T05:46:45.824Z,,,,27.3,39.4,0,
2017-11-23T05:46:55.893Z,,,,27.3,39.6,0,
2017-11-23T05:47:05.810Z,,,,27.3,39.7,0,
2017-11-23T05:47:15.820Z,,,,27.3,,0,
2017-11-23T05:47:25.814Z,,,,27.3,,0,
2017-11-23T05:47:35.810Z,,,,27.3,39.6,0,
2017-11-23T05:47:45.810Z,,,,27.3,,0,
2017-11-23T05:47:55.889Z,,,,27.3,39.4,0,
2017-11-23T05:48:05.810Z,,,,27.4,39.1,0,
2017-11-23T05:48:15.810Z,,,,27.4,38.8,0,
2017-11-23T05:48:25.816Z,,,,27.4,38.6,0,
2017-11-23T05:48:35.811Z,,,,27.4,38.4,0,
2017-11-23T05:48:45.810Z,,,,27.4,38.3,0,
2017-11-23T05:48:55.889Z,,,,27.4,38.1,0,
2017-11-23T05:49:05.816Z,,,,27.4,38,0,
2017-11-23T05:49:15.810Z,,,,27.4,37.9,0,
2017-11-23T05:49:25.810Z,,,,27.4,37.8,0,
2017-11-23T05:49:35.812Z,,,,27.4,37.7,0,
2017-11-23T05:49:45.810Z,,,,27.4,37.6,0,
2017-11-23T05:49:55.914Z,,,,27.4,37.4,0,
2017-11-23T05:50:05.810Z,,,,27.4,37.3,0,
2017-11-23T05:50:15.810Z,,,,27.4,37.2,0,
2017-11-23T05:50:25.810Z,,,,27.4,36.9,0,
2017-11-23T05:50:35.810Z,,,,27.4,36.8,0,
2017-11-23T05:50:45.811Z,,,,27.4,36.7,0,
2017-11-23T05:50:55.891Z,,,,27.5,36.6,0,
2017-11-23T05:51:05.811Z,,,,27.4,36.5,0,
2017-11-23T05:51:15.810Z,,,,27.4,36.4,0,
2017-11-23T05:51:25.811Z,,,,27.4,36.2,0,
2017-11-23T05:51:35.939Z,,,,27.4,36.1,0,
2017-11-23T05:51:45.811Z,,,,27.4,36,0,
2017-11-23T05:51:55.895Z,,,,27.5,35.9,0,
2017-11-23T05:52:05.810Z,,,,27.5,35.8,0,
2017-11-23T05:52:15.811Z,,,,27.5,35.7,0,
2017-11-23T05:52:25.810Z,,,,27.5,35.6,0,
2017-11-23T05:52:35.810Z,,,,27.5,35.5,0,
2017-11-23T05:52:45.810Z,,,,27.5,35.4,0,
2017-11-23T05:52:55.891Z,,,,27.5,35.3,0,
2017-11-23T05:53:05.811Z,,,,27.5,35.2,0,
2017-11-23T05:53:15.811Z,,,,27.5,35.1,0,
2017-11-23T05:53:25.811Z,1,,0,27.5,35.2,0,44
2017-11-23T05:53:35.811Z,,,,27.5,41,0,33
2017-11-23T05:53:45.826Z,,,,27.5,42.1,0,29
2017-11-23T05:53:55.892Z,,,,27.5,42.6,0,
2017-11-23T05:54:05.811Z,,,,27.5,42.9,0,
2017-11-23T05:54:15.811Z,,,,27.5,43.1,0,30
2017-11-23T05:54:25.810Z,,,,27.5,43,0,29
2017-11-23T05:54:35.825Z,,,,27.5,43.3,0,
2017-11-23T05:54:45.811Z,,,,27.5,43.7,0,
2017-11-23T05:54:55.891Z,,,,27.5,44,0,30
2017-11-23T05:55:05.811Z,,,,27.5,44.2,0,29
2017-11-23T05:55:15.810Z,,,,27.5,44.7,0,
2017-11-23T05:55:25.811Z,1,,0,27.5,44.8,0,0
2017-11-23T05:55:35.811Z,,,,27.5,41.4,0,
2017-11-23T05:55:45.810Z,,,,27.5,39.9,0,
2017-11-23T05:55:55.897Z,,,,27.5,39.4,0,
2017-11-23T05:56:05.811Z,,,,27.5,39.3,0,
2017-11-23T05:56:15.812Z,,,,27.5,39.4,0,
2017-11-23T05:56:25.819Z,,,,27.5,39.6,0,
2017-11-23T05:56:35.811Z,,,,27.7,39.7,0,
2017-11-23T05:56:45.810Z,,,,27.7,39.8,0,
2017-11-23T05:56:55.891Z,,,,27.7,,0,
2017-11-23T05:57:05.813Z,,,,27.7,39.7,0,
2017-11-23T05:57:15.811Z,,,,27.7,39.6,0,
2017-11-23T05:57:25.819Z,,,,27.7,39.5,0,
2017-11-23T05:57:35.811Z,,,,27.7,39.2,0,
2017-11-23T05:57:45.817Z,,,,27.7,38.9,0,
2017-11-23T05:57:55.892Z,,,,27.7,38.7,0,
2017-11-23T05:58:05.811Z,,,,27.7,38.5,0,
2017-11-23T05:58:15.811Z,,,,27.7,38.3,0,
2017-11-23T05:58:25.812Z,,,,27.7,38.2,0,
2017-11-23T05:58:35.831Z,,,,27.7,38.1,0,
2017-11-23T05:58:45.811Z,,,,27.7,38,0,
2017-11-23T05:58:55.894Z,,,,27.7,37.9,0,
2017-11-23T05:59:05.811Z,,,,27.7,37.8,0,
2017-11-23T05:59:15.812Z,,,,27.7,37.7,0,
2017-11-23T05:59:25.812Z,,,,27.7,37.6,0,
2017-11-23T05:59:35.817Z,,,,27.7,37.5,0,
2017-11-23T05:59:45.812Z,,,,27.8,37.3,0,
2017-11-23T05:59:55.892Z,,,,27.8,37.2,0,
2017-11-23T06:00:05.812Z,,,,27.7,37.1,0,
2017-11-23T06:00:15.812Z,1,44,0,27.8,37.1,0,45
2017-11-23T06:00:25.829Z,,,,27.7,43,0,34
2017-11-23T06:00:35.811Z,,,,27.8,44.3,0,29
2017-11-23T06:00:45.814Z,,,,27.8,44.7,0,30
2017-11-23T06:00:56.139Z,,,,27.8,45,0,29
2017-11-23T06:01:05.812Z,,,,27.8,,0,
2017-11-23T06:01:15.812Z,,,,27.8,45.1,0,30
2017-11-23T06:01:25.812Z,,,,27.8,45.3,0,
2017-11-23T06:01:35.811Z,,,,27.8,45.5,0,
2017-11-23T06:01:45.862Z,,,,27.8,45.9,0,29
2017-11-23T06:01:55.892Z,,,,27.8,46.1,0,30
2017-11-23T06:02:05.812Z,,,,27.8,46.5,0,29
2017-11-23T06:02:15.812Z,,,,27.8,47,0,30
2017-11-23T06:02:25.813Z,,,,27.8,47.4,0,
2017-11-23T06:02:35.814Z,,,,27.8,48,0,0
2017-11-23T06:02:45.812Z,1,,0,27.8,44.8,0,
2017-11-23T06:02:55.892Z,,,,27.9,42.9,0,
2017-11-23T06:03:05.892Z,,,,27.9,41.9,0,
2017-11-23T06:03:15.812Z,,,,27.9,41.7,0,
2017-11-23T06:03:25.812Z,,,,27.9,,0,
2017-11-23T06:03:35.812Z,,,,27.9,41.9,0,
2017-11-23T06:03:45.844Z,,,,27.9,42,0,
2017-11-23T06:03:55.892Z,,,,27.9,42.1,0,
2017-11-23T06:04:05.894Z,,,,27.9,,0,
2017-11-23T06:04:15.829Z,,,,27.9,,0,
2017-11-23T06:04:31.007Z,,,,27.9,42,0,
2017-11-23T06:04:36.091Z,,,,28,41.9,0,
2017-11-23T06:04:45.819Z,,,,28,41.6,0,
2017-11-23T06:04:55.951Z,,,,28,41.3,0,
2017-11-23T06:05:05.926Z,,,,28,41,0,
2017-11-23T06:05:15.819Z,,,,28,40.8,0,
2017-11-23T06:05:25.818Z,,,,28,40.6,0,
2017-11-23T06:05:35.814Z,,,,28,40.5,0,
2017-11-23T06:05:45.825Z,,,,28,40.4,0,
2017-11-23T06:05:55.907Z,,,,28,40.2,0,
2017-11-23T06:06:05.817Z,,,,28,40.1,0,
2017-11-23T06:06:15.813Z,,,,28,40,0,
2017-11-23T06:06:25.813Z,,,,28,39.9,0,
2017-11-23T06:06:35.813Z,,,,28,39.7,0,
2017-11-23T06:06:45.813Z,,,,28,39.6,0,
2017-11-23T06:06:55.927Z,,,,28.1,39.4,0,
2017-11-23T06:07:05.817Z,,,,28.1,39.3,0,
2017-11-23T06:07:15.813Z,,,,28.1,39.1,0,
2017-11-23T06:07:25.813Z,,,,28.1,38.9,0,
2017-11-23T06:07:35.813Z,,,,28.1,38.8,0,
2017-11-23T06:07:45.813Z,,,,28.1,38.7,0,
2017-11-23T06:07:55.896Z,,,,28.1,38.5,0,
2017-11-23T06:08:05.813Z,,,,28.1,38.4,0,
2017-11-23T06:08:15.813Z,,,,28.1,38.3,0,
2017-11-23T06:08:25.818Z,,,,28.1,38.2,0,
2017-11-23T06:08:35.815Z,,,,28.1,38.1,0,
2017-11-23T06:08:45.813Z,,,,28.1,37.9,0,
2017-11-23T06:08:55.894Z,1,,0,28.1,42.3,0,38
2017-11-23T06:09:05.815Z,,,,28.1,45,0,30
2017-11-23T06:09:15.819Z,,,,28.1,45.5,0,
2017-11-23T06:09:25.813Z,,,,28.1,45.8,0,
2017-11-23T06:09:35.818Z,,,,28.1,46,0,29
2017-11-23T06:09:45.814Z,,,,28.1,46.1,0,
2017-11-23T06:09:55.893Z,,,,28.1,46.2,0,30
2017-11-23T06:10:05.817Z,,,,28.1,46.4,0,
2017-11-23T06:10:15.817Z,,,,28.3,46.6,0,29
2017-11-23T06:10:25.814Z,,,,28.3,47,0,30
2017-11-23T06:10:35.814Z,,,,28.3,47.2,0,
2017-11-23T06:10:45.818Z,,,,28.3,47.6,0,
2017-11-23T06:10:55.904Z,1,,0,28.3,47.8,0,0
2017-11-23T06:11:05.814Z,,,,28.3,44.6,0,
2017-11-23T06:11:15.814Z,,,,28.3,42.8,0,
2017-11-23T06:11:25.814Z,,,,28.3,42.1,0,
2017-11-23T06:11:35.815Z,,43,,28.3,41.9,0,
2017-11-23T06:11:45.814Z,,,,28.3,42,0,
2017-11-23T06:11:55.898Z,,,,28.3,42.2,0,
2017-11-23T06:12:05.813Z,,,,28.4,42.3,0,
2017-11-23T06:12:15.817Z,,,,28.4,,0,
2017-11-23T06:12:25.822Z,,,,28.4,42.4,0,
2017-11-23T06:12:35.842Z,,,,28.4,42.3,0,
2017-11-23T06:12:45.813Z,,,,28.4,,0,
2017-11-23T06:12:55.895Z,,,,28.4,42.1,0,
2017-11-23T06:13:05.816Z,,,,28.4,41.8,0,
2017-11-23T06:13:15.814Z,,,,28.4,41.5,0,
2017-11-23T06:13:25.837Z,,,,28.4,41.2,0,
2017-11-23T06:13:35.817Z,,,,28.4,41,0,
2017-11-23T06:13:45.832Z,,,,28.4,40.9,0,
2017-11-23T06:13:55.895Z,,,,28.4,40.7,0,
2017-11-23T06:14:05.814Z,,,,28.4,40.6,0,
2017-11-23T06:14:15.814Z,,,,28.5,40.5,0,
2017-11-23T06:14:25.814Z,,,,28.5,40.4,0,
2017-11-23T06:14:35.818Z,,,,28.5,40.3,0,
2017-11-23T06:14:45.815Z,,,,28.5,40.1,0,
2017-11-23T06:14:55.896Z,,,,28.5,40,0,
2017-11-23T06:15:05.815Z,,,,28.5,39.9,0,
2017-11-23T06:15:15.870Z,,,,28.5,39.7,0,
2017-11-23T06:15:25.818Z,,,,28.5,39.6,0,
2017-11-23T06:15:35.814Z,,,,28.5,39.4,0,
2017-11-23T06:15:45.818Z,,,,28.5,39.3,0,
2017-11-23T06:15:55.896Z,,,,28.5,39.2,0,
2017-11-23T06:16:05.815Z,,,,28.5,38.9,0,
2017-11-23T06:16:15.822Z,,,,28.5,38.8,0,
2017-11-23T06:16:25.816Z,,,,28.5,38.7,0,
2017-11-23T06:16:35.815Z,,,,28.5,38.6,0,
2017-11-23T06:16:45.818Z,,,,28.5,38.5,0,
2017-11-23T06:16:55.896Z,,,,28.5,38.3,0,
2017-11-23T06:17:05.814Z,,,,28.5,38.2,0,
2017-11-23T06:17:15.815Z,,,,28.5,38.1,0,
2017-11-23T06:17:25.814Z,,,,28.5,38,0,
2017-11-23T06:17:35.839Z,,,,28.5,37.9,0,
2017-11-23T06:17:45.814Z,,,,28.5,37.8,0,
2017-11-23T06:17:55.898Z,,,,28.5,37.7,0,
2017-11-23T06:18:05.815Z,,,,28.5,,0,
2017-11-23T06:18:15.817Z,,,,28.5,37.6,0,
2017-11-23T06:18:25.821Z,,,,28.5,,0,
2017-11-23T06:18:35.814Z,,,,28.5,,0,
2017-11-23T06:18:45.815Z,,,,28.5,,0,
2017-11-23T06:18:55.945Z,,,,28.5,,0,
2017-11-23T06:19:05.930Z,,,,28.5,37.5,0,
2017-11-23T06:19:15.820Z,,,,28.5,,0,
2017-11-23T06:19:25.820Z,,,,28.5,37.4,0,
2017-11-23T06:19:35.817Z,,,,28.5,37.3,0,
2017-11-23T06:19:45.821Z,,,,28.5,37.2,0,
2017-11-23T06:19:55.895Z,1,,0,28.5,36.9,0,
2017-11-23T06:20:05.816Z,,,,28.5,42.3,0,36
2017-11-23T06:20:15.816Z,,,,28.5,44.2,0,29
2017-11-23T06:20:25.815Z,,,,28.5,44.9,0,30
2017-11-23T06:20:35.821Z,,,,28.5,45.2,0,29
2017-11-23T06:20:45.815Z,,,,28.5,45.4,0,30
2017-11-23T06:20:55.900Z,,,,28.5,45.5,0,
2017-11-23T06:21:05.816Z,,,,28.5,45.6,0,29
2017-11-23T06:21:15.816Z,,,,28.5,45.9,0,
2017-11-23T06:21:25.823Z,,,,28.5,46.1,0,30
2017-11-23T06:21:35.816Z,,,,28.5,46.4,0,29
2017-11-23T06:21:45.815Z,,,,28.5,46.7,0,
2017-11-23T06:21:55.907Z,1,,0,28.5,46.7,0,0
2017-11-23T06:22:05.816Z,,,,28.5,42.9,0,
2017-11-23T06:22:15.815Z,,,,28.5,41.5,0,
2017-11-23T06:22:25.815Z,,,,28.5,40.8,0,
2017-11-23T06:22:35.816Z,,,,28.5,40.6,0,
2017-11-23T06:22:45.823Z,,,,28.5,40.7,0,
2017-11-23T06:22:55.895Z,,,,28.5,41,0,
2017-11-23T06:23:05.816Z,,,,28.6,41.1,0,
2017-11-23T06:23:15.815Z,,,,28.6,41.2,0,
2017-11-23T06:23:25.816Z,,,,28.5,,0,
2017-11-23T06:23:35.816Z,,,,28.6,41.3,0,
2017-11-23T06:23:45.816Z,,,,28.5,41.2,0,
2017-11-23T06:23:55.926Z,,,,28.6,41.1,0,
2017-11-23T06:24:05.945Z,,,,28.6,40.8,0,
2017-11-23T06:24:15.887Z,,,,28.6,40.4,0,
2017-11-23T06:24:25.822Z,,,,28.6,40.2,0,
2017-11-23T06:24:35.816Z,,,,28.5,39.9,0,
2017-11-23T06:24:45.816Z,,,,28.6,39.8,0,
2017-11-23T06:24:56.025Z,,,,28.6,39.7,0,
2017-11-23T06:25:05.821Z,0,0,0,39.3,39.6,54,44
2017-11-23T06:25:15.960Z,0,,0,35.5,41.5,0,0
2017-11-23T06:25:25.883Z,,,,35.3,40.8,0,
2017-11-23T06:25:35.816Z,,,,35.3,40.7,0,
2017-11-23T06:25:45.816Z,,,,35.2,,0,
2017-11-23T06:25:55.905Z,,,,35.1,40.6,0,
2017-11-23T06:26:05.816Z,1,43,0,35.1,,0,
2017-11-23T06:26:15.821Z,1,,0,34.9,40.5,0,45
2017-11-23T06:26:25.857Z,,,,34.9,47.1,0,31
2017-11-23T06:26:35.818Z,1,,0,34.8,44.4,0,0
2017-11-23T06:26:45.816Z,,,,34.8,41.8,0,
2017-11-23T06:26:55.897Z,,,,34.7,40.3,0,
2017-11-23T06:27:05.846Z,,,,34.7,39.4,0,
2017-11-23T06:27:15.816Z,,,,34.6,38.8,0,
2017-11-23T06:27:25.826Z,,,,34.6,38.6,0,
2017-11-23T06:27:35.817Z,0,0,2,38.2,38.6,54,0
2017-11-23T06:27:45.817Z,,,,41.4,40.3,54,32
2017-11-23T06:27:55.897Z,0,,0,42.5,42.2,0,49
2017-11-23T06:28:05.820Z,0,,0,42.5,41.9,0,0
2017-11-23T06:28:15.966Z,,,,42.3,41.8,0,
2017-11-23T06:28:25.816Z,,,,42.2,,0,
2017-11-23T06:28:35.816Z,,,,42.1,41.7,0,
2017-11-23T06:28:45.816Z,,,,42,,0,
2017-11-23T06:28:55.896Z,1,43,0,41.8,,0,
2017-11-23T06:29:05.817Z,1,,0,41.7,44.4,0,42
2017-11-23T06:29:15.819Z,1,,0,41.5,48.8,0,0
2017-11-23T06:29:25.855Z,,,,41.4,42.9,0,
2017-11-23T06:29:35.818Z,,,,41.3,40.9,0,
2017-11-23T06:29:45.820Z,,,,41.1,39.7,0,
2017-11-23T06:29:55.896Z,,,,40.9,39.2,0,
2017-11-23T06:30:05.819Z,,,,40.8,38.8,0,
2017-11-23T06:30:15.817Z,,45,,40.7,,0,
2017-11-23T06:30:25.825Z,,,,40.5,,0,
2017-11-23T06:30:35.818Z,,,,40.4,38.7,0,
2017-11-23T06:30:45.817Z,,,,40.3,38.6,0,
2017-11-23T06:30:55.900Z,,,,40.1,38.5,0,
2017-11-23T06:31:05.820Z,,,,40,,0,
2017-11-23T06:31:15.817Z,,,,39.9,38.7,0,
2017-11-23T06:31:25.817Z,,,,39.8,,0,
2017-11-23T06:31:35.819Z,,,,39.6,38.6,0,
2017-11-23T06:31:45.817Z,,,,39.5,38.5,0,
2017-11-23T06:31:55.898Z,,,,39.4,38.2,0,
2017-11-23T06:32:05.822Z,,,,39.3,38,0,
2017-11-23T06:32:15.817Z,,,,39.2,37.8,0,
2017-11-23T06:32:25.826Z,,,,39.1,37.7,0,
2017-11-23T06:32:35.817Z,,,,38.8,37.5,0,
2017-11-23T06:32:45.829Z,,,,38.7,37.4,0,
2017-11-23T06:32:55.897Z,,,,38.6,37.3,0,
2017-11-23T06:33:05.817Z,,,,38.5,37.2,0,
2017-11-23T06:33:15.827Z,,,,38.4,37.1,0,
2017-11-23T06:33:25.817Z,,,,38.3,36.9,0,
2017-11-23T06:33:35.818Z,,,,38.2,,0,
2017-11-23T06:33:45.817Z,,,,38.1,36.8,0,
2017-11-23T06:33:55.907Z,,,,38,36.7,0,
2017-11-23T06:34:05.818Z,1,,0,37.9,40.6,0,40
2017-11-23T06:34:15.818Z,,,,37.8,44.3,0,29
2017-11-23T06:34:25.818Z,,,,37.7,45.1,0,29
2017-11-23T06:34:35.820Z,,,,37.6,45.6,0,
2017-11-23T06:34:45.818Z,,,,37.5,45.8,0,30
2017-11-23T06:34:55.897Z,,,,37.4,46,0,30
2017-11-23T06:35:05.817Z,,,,37.4,46.1,0,29
2017-11-23T06:35:15.835Z,,,,37.3,46.3,0,
2017-11-23T06:35:25.818Z,,,,37.2,46.6,0,30
2017-11-23T06:35:35.818Z,,,,37.1,46.8,0,29
2017-11-23T06:35:45.817Z,,,,36.9,47,0,29
2017-11-23T06:35:55.999Z,,,,36.8,47.3,0,30
2017-11-23T06:36:05.818Z,,,,36.7,47.8,0,
2017-11-23T06:36:15.819Z,,,,36.7,48.2,0,
2017-11-23T06:36:25.818Z,,,,36.6,48.7,0,29
2017-11-23T06:36:35.818Z,1,,0,36.5,48.4,0,0
2017-11-23T06:36:45.818Z,,,,36.4,44.5,0,
2017-11-23T06:36:55.898Z,,,,36.3,42.9,0,
2017-11-23T06:37:05.820Z,,,,36.3,42.3,0,
2017-11-23T06:37:15.820Z,,,,36.2,42,0,
2017-11-23T06:37:25.831Z,,,,36.1,,0,
2017-11-23T06:37:35.820Z,,,,36.1,42.2,0,
2017-11-23T06:37:45.820Z,,,,36,42.3,0,
2017-11-23T06:37:55.898Z,,,,35.9,,0,
2017-11-23T06:38:05.825Z,,,,35.9,,0,
2017-11-23T06:38:15.819Z,,,,35.8,,0,
2017-11-23T06:38:25.818Z,,,,35.7,,0,
2017-11-23T06:38:35.819Z,,,,35.7,42.2,0,
2017-11-23T06:38:45.828Z,,,,35.6,42,0,
2017-11-23T06:38:55.899Z,,,,35.6,41.7,0,
2017-11-23T06:39:05.857Z,,,,35.5,41.4,0,
2017-11-23T06:39:15.824Z,,,,35.4,41.1,0,
2017-11-23T06:39:25.833Z,,,,35.4,40.9,0,
2017-11-23T06:39:35.824Z,,,,35.3,40.7,0,
2017-11-23T06:39:45.828Z,,,,35.3,40.6,0,
2017-11-23T06:39:55.903Z,,,,35.2,40.5,0,
2017-11-23T06:40:05.821Z,,,,35.1,40.4,0,
2017-11-23T06:40:15.823Z,,,,35.1,40.3,0,
2017-11-23T06:40:25.821Z,,,,34.9,40.2,0,
2017-11-23T06:40:35.827Z,,,,34.9,40.1,0,
2017-11-23T06:40:45.843Z,,,,34.8,39.9,0,
2017-11-23T06:40:55.911Z,,,,34.8,39.8,0,
2017-11-23T06:41:05.819Z,,,,34.7,39.7,0,
2017-11-23T06:41:15.824Z,,,,34.7,39.6,0,
2017-11-23T06:41:25.855Z,,,,34.6,39.4,0,
2017-11-23T06:41:35.839Z,,,,34.6,39.3,0,
2017-11-23T06:41:45.819Z,,,,34.5,39.1,0,
2017-11-23T06:41:55.899Z,1,,0,34.4,38.9,0,
2017-11-23T06:42:05.828Z,,,,34.4,44.3,0,36
2017-11-23T06:42:15.823Z,,,,34.4,47,0,30
2017-11-23T06:42:25.821Z,,,,34.3,47.7,0,
2017-11-23T06:42:35.819Z,,,,34.3,48.1,0,29
2017-11-23T06:42:45.819Z,,,,34.2,48.4,0,30
2017-11-23T06:42:55.899Z,,,,34.1,48.5,0,
2017-11-23T06:43:05.828Z,,,,34.1,48.6,0,
2017-11-23T06:43:15.820Z,,,,34.1,48.9,0,29
2017-11-23T06:43:25.820Z,1,,0,34,48.3,0,0
2017-11-23T06:43:35.824Z,,,,34,44.5,0,
2017-11-23T06:43:45.823Z,,,,33.9,41.9,0,
2017-11-23T06:43:55.901Z,,,,33.9,41.1,0,
2017-11-23T06:44:05.819Z,,,,33.9,40.7,0,
2017-11-23T06:44:15.908Z,,,,33.8,40.9,0,
2017-11-23T06:44:25.819Z,,,,33.8,41.3,0,
2017-11-23T06:44:35.822Z,,,,33.7,41.7,0,
2017-11-23T06:44:45.823Z,,,,33.7,42,0,
2017-11-23T06:44:55.904Z,,,,33.7,42.1,0,
2017-11-23T06:45:05.823Z,,,,33.6,42.2,0,
2017-11-23T06:45:15.819Z,,,,33.6,42.3,0,
2017-11-23T06:45:25.823Z,,,,33.6,,0,
2017-11-23T06:45:35.824Z,,,,33.5,42.1,0,
2017-11-23T06:45:45.820Z,,,,33.5,41.7,0,
2017-11-23T06:45:55.935Z,,,,33.4,41.3,0,
2017-11-23T06:46:05.821Z,,,,33.4,40.9,0,
2017-11-23T06:46:15.820Z,,,,33.4,40.6,0,
2017-11-23T06:46:25.820Z,,,,33.3,40.4,0,
2017-11-23T06:46:35.837Z,,,,33.3,40.3,0,
2017-11-23T06:46:45.826Z,,,,33.3,40.2,0,
2017-11-23T06:46:55.903Z,,,,33.2,40.1,0,
2017-11-23T06:47:05.821Z,,,,33.2,,0,
2017-11-23T06:47:15.826Z,,,,33.2,40,0,
2017-11-23T06:47:25.825Z,,,,33.1,,0,
2017-11-23T06:47:35.827Z,,,,33.1,39.9,0,
2017-11-23T06:47:45.832Z,,,,33.1,,0,
2017-11-23T06:47:55.899Z,,,,32.9,,0,
2017-11-23T06:48:05.821Z,,,,32.9,39.8,0,
2017-11-23T06:48:15.822Z,,,,32.9,,0,
2017-11-23T06:48:25.820Z,,,,32.8,,0,
2017-11-23T06:48:35.822Z,,,,32.8,,0,
2017-11-23T06:48:45.820Z,,,,32.8,39.7,0,
2017-11-23T06:48:55.901Z,,,,32.7,,0,
2017-11-23T06:49:05.820Z,,,,32.7,,0,
2017-11-23T06:49:15.820Z,,,,32.7,,0,
2017-11-23T06:49:25.820Z,,,,32.6,39.6,0,
2017-11-23T06:49:35.824Z,,,,32.6,,0,
2017-11-23T06:49:45.820Z,,,,32.6,,0,
2017-11-23T06:49:55.904Z,,,,32.5,39.9,0,
2017-11-23T06:50:05.829Z,,,,32.5,39.5,0,
2017-11-23T06:50:15.825Z,,,,32.5,39.3,0,
2017-11-23T06:50:25.823Z,,,,32.4,39.2,0,
2017-11-23T06:50:35.824Z,1,,0,32.4,38.8,0,
2017-11-23T06:50:45.833Z,,,,32.4,45.2,0,34
2017-11-23T06:50:55.900Z,,,,32.4,47,0,30
2017-11-23T06:51:05.820Z,,,,32.3,48,0,29
2017-11-23T06:51:15.826Z,,,,32.3,48.3,0,
2017-11-23T06:51:25.827Z,,,,32.3,48.7,0,
2017-11-23T06:51:35.820Z,,,,32.3,48.8,0,30
2017-11-23T06:51:45.820Z,1,,0,32.2,46.7,0,0
2017-11-23T06:51:55.959Z,,,,32.2,43.2,0,
2017-11-23T06:52:05.820Z,,,,32.2,41.3,0,
2017-11-23T06:52:15.821Z,,,,32.2,40.3,0,
2017-11-23T06:52:25.820Z,,,,32.1,39.9,0,
2017-11-23T06:52:35.833Z,,,,32.1,39.8,0,
2017-11-23T06:52:45.829Z,,,,32.1,40,0,
2017-11-23T06:52:55.905Z,,,,32,40.5,0,
2017-11-23T06:53:05.822Z,,,,32,40.9,0,
2017-11-23T06:53:15.826Z,,,,32.3,41.1,0,
2017-11-23T06:53:25.860Z,0,0,2,22.8,41.2,54,0
2017-11-23T06:53:35.824Z,0,,2,36.4,39.7,54,98
2017-11-23T06:53:45.821Z,,,,40.7,45.4,54,147
2017-11-23T06:53:55.903Z,,,,47.1,53.6,54,133
2017-11-23T06:54:05.876Z,,,,51.8,57.1,54,109
2017-11-23T06:54:15.821Z,,,,53,58.2,54,104
2017-11-23T06:54:25.821Z,,,,53.6,58.8,54,
2017-11-23T06:54:35.821Z,0,,0,53.6,57.1,0,0
2017-11-23T06:54:45.829Z,,,,53.1,57.1,0,
2017-11-23T06:54:55.910Z,,,,53,57,0,
2017-11-23T06:55:05.820Z,,,,52.6,56.9,0,
2017-11-23T06:55:15.824Z,,,,52.4,56.8,0,
2017-11-23T06:55:25.828Z,,,,52.2,,0,
2017-11-23T06:55:35.822Z,1,45,0,52,57.8,0,
2017-11-23T06:55:45.821Z,,,,51.7,56.6,0,
2017-11-23T06:55:55.901Z,,,,51.5,51.1,0,
2017-11-23T06:56:05.821Z,,,,51.3,47.7,0,
2017-11-23T06:56:15.821Z,,,,51,45.5,0,
2017-11-23T06:56:25.835Z,,,,50.8,43.7,0,
2017-11-23T06:56:35.822Z,,,,50.6,42.3,0,
2017-11-23T06:56:45.851Z,,,,50.4,41.3,0,
2017-11-23T06:56:55.901Z,,,,50.1,41,0,
2017-11-23T06:57:05.830Z,,,,49.9,,0,
2017-11-23T06:57:15.865Z,,,,49.7,40.9,0,
2017-11-23T06:57:25.821Z,,,,49.4,40.8,0,
2017-11-23T06:57:35.822Z,,,,49.1,41,0,
2017-11-23T06:57:45.821Z,,,,48.9,41.3,0,
