Time,HwActive,HwTOutlet,ChActive,PrimT,PrimTSet,HwTSet,ActPow
2018-01-06T11:51:04.109Z,,31.5,,58,,0,30
2018-01-06T11:51:14.110Z,,31.5,,,,0,
2018-01-06T11:51:29.205Z,,31.5,,58.1,,0,29
2018-01-06T11:51:39.129Z,,31.5,,,,0,30
2018-01-06T11:51:44.303Z,,31.5,,,,0,29
2018-01-06T11:51:54.203Z,,31.5,,58.2,,0,30
2018-01-06T11:52:04.110Z,,31.5,,58.3,,0,29
2018-01-06T11:52:14.112Z,,31.5,,58.4,,0,30
2018-01-06T11:52:24.302Z,,31.5,,58.3,,0,
2018-01-06T11:52:39.278Z,,31.5,,58.4,,0,
2018-01-06T11:52:49.134Z,,31.5,,58.5,,0,
2018-01-06T11:52:54.200Z,,31.5,,58.6,,0,29
2018-01-06T11:53:04.109Z,,31.5,,,,0,
2018-01-06T11:53:14.344Z,,31.5,,,,0,
2018-01-06T11:53:24.143Z,,31.5,,58.7,,0,
2018-01-06T11:53:34.109Z,,31.6,,58.8,,0,30
2018-01-06T11:53:44.109Z,,31.6,,,,0,29
2018-01-06T11:53:54.190Z,,31.6,,,,0,30
2018-01-06T11:54:04.110Z,,31.6,,,,0,
2018-01-06T11:54:14.109Z,0,31.6,2,58.8,,0,0
2018-01-06T11:54:24.110Z,,31.6,,55.7,,0,
2018-01-06T11:54:34.109Z,,31.6,,54.9,,0,
2018-01-06T11:54:44.110Z,,31.6,,54.1,,0,
2018-01-06T11:54:54.189Z,,31.6,,53.9,,0,
2018-01-06T11:55:04.112Z,,31.6,,53.8,,0,
2018-01-06T11:55:14.110Z,,31.6,,,,0,
2018-01-06T11:55:24.109Z,,31.6,,,,0,
2018-01-06T11:55:34.110Z,,31.6,,,,0,
2018-01-06T11:55:44.110Z,,31.6,,,,0,
2018-01-06T11:55:54.200Z,,31.6,,53.7,,0,
2018-01-06T11:56:04.111Z,,31.6,,53.6,,0,
2018-01-06T11:56:14.110Z,,31.6,,53.4,,0,
2018-01-06T11:56:24.110Z,,31.6,,52.9,,0,
2018-01-06T11:56:34.113Z,,31.6,,,,0,
2018-01-06T11:56:44.110Z,,31.6,,52.6,,0,
2018-01-06T11:56:54.437Z,,31.6,,52.3,,0,
2018-01-06T11:57:04.113Z,,31.6,,51.9,,0,
2018-01-06T11:57:14.339Z,,31.6,,51.8,,0,
2018-01-06T11:57:24.110Z,,31.6,,51.6,,0,
2018-01-06T11:57:34.110Z,,31.6,,51.4,,0,
2018-01-06T11:57:44.110Z,,31.6,,51.2,,0,
2018-01-06T11:57:55.563Z,,31.6,,50.9,,0,
2018-01-06T11:58:04.110Z,,31.6,,,,0,
2018-01-06T11:58:14.110Z,,31.6,,50.6,,0,
2018-01-06T11:58:24.111Z,,31.6,,50.5,,0,
2018-01-06T11:58:34.110Z,,31.6,,50.3,,0,
2018-01-06T11:58:44.111Z,,31.6,,50.1,,0,
2018-01-06T11:58:54.202Z,,31.6,,49.9,,0,
2018-01-06T11:59:04.111Z,,31.6,,49.8,,0,
2018-01-06T11:59:14.110Z,,31.5,,49.6,,0,
2018-01-06T11:59:24.110Z,,31.5,,49.4,,0,
2018-01-06T11:59:34.110Z,,31.5,,49.2,,0,
2018-01-06T11:59:44.110Z,,31.5,,48.9,,0,
2018-01-06T11:59:54.202Z,0,31.5,2,53.2,,0,38
2018-01-06T12:00:04.110Z,,31.5,,54,,0,34
2018-01-06T12:00:14.110Z,,31.5,,54.6,,0,30
2018-01-06T12:00:24.110Z,0,31.5,2,53.6,20,0,0
2018-01-06T12:00:34.111Z,,31.5,,49.9,,0,
2018-01-06T12:00:44.111Z,,31.5,,48.9,,0,
2018-01-06T12:00:54.201Z,,31.5,,48.4,,0,
2018-01-06T12:01:04.111Z,,31.5,,47.9,,0,
2018-01-06T12:01:14.637Z,,31.4,,,,0,
2018-01-06T12:01:24.112Z,,31.5,,47.8,,0,
2018-01-06T12:01:34.110Z,,31.4,,,,0,
2018-01-06T12:01:44.111Z,,31.4,,48,,0,
2018-01-06T12:01:54.191Z,,31.4,,48.1,,0,
2018-01-06T12:02:04.111Z,,31.4,,,,0,
2018-01-06T12:02:14.111Z,,31.4,,47.9,,0,
2018-01-06T12:02:24.335Z,,31.4,,,,0,
2018-01-06T12:02:34.327Z,,31.4,,47.8,,0,
2018-01-06T12:02:44.111Z,,31.4,,47.7,,0,
2018-01-06T12:02:54.191Z,,31.4,,47.3,,0,
2018-01-06T12:03:04.111Z,,31.4,,46.9,,0,
2018-01-06T12:03:14.326Z,,31.4,,46.8,,0,
2018-01-06T12:03:24.114Z,,31.3,,46.5,,0,
2018-01-06T12:03:34.111Z,,31.3,,46.3,,0,
2018-01-06T12:03:44.111Z,,31.3,,46.2,,0,
2018-01-06T12:03:54.206Z,,31.3,,46.1,,0,
2018-01-06T12:04:04.111Z,,31.3,,45.9,,0,
2018-01-06T12:04:14.114Z,,31.3,,45.8,,0,
2018-01-06T12:04:24.329Z,,31.3,,45.7,,0,
2018-01-06T12:04:34.111Z,,31.3,,45.6,,0,
2018-01-06T12:04:44.111Z,,31.3,,45.5,,0,
2018-01-06T12:04:54.202Z,,31.2,,45.3,,0,
2018-01-06T12:05:04.113Z,,31.2,,45.2,,0,
2018-01-06T12:05:14.111Z,,31.2,,44.9,,0,
2018-01-06T12:05:29.131Z,,31.2,,,,0,
2018-01-06T12:05:34.228Z,,31.2,,44.7,,0,
2018-01-06T12:05:44.111Z,,31.2,,44.5,,0,
2018-01-06T12:05:54.192Z,,31,,44.4,,0,
2018-01-06T12:06:04.112Z,,31,,44.3,,0,
2018-01-06T12:06:14.111Z,,31,,44.1,,0,
2018-01-06T12:06:24.112Z,,31,,44,,0,
2018-01-06T12:06:34.112Z,,31,,43.9,,0,
2018-01-06T12:06:44.112Z,,31,,43.8,,0,
2018-01-06T12:06:54.193Z,,31,,43.6,,0,
2018-01-06T12:07:04.112Z,,30.9,,43.5,,0,
2018-01-06T12:07:14.113Z,,30.9,,43.4,,0,
2018-01-06T12:07:24.112Z,,30.9,,43.2,,0,
2018-01-06T12:07:34.112Z,,30.9,,43.1,,0,
2018-01-06T12:07:44.112Z,,30.9,,42.9,,0,
2018-01-06T12:07:54.192Z,,30.8,,,,0,
2018-01-06T12:08:04.320Z,,30.8,,42.7,,0,
2018-01-06T12:08:14.111Z,,30.8,,42.6,,0,
2018-01-06T12:08:24.112Z,,30.8,,42.4,,0,
2018-01-06T12:08:34.112Z,,30.8,,42.3,,0,
2018-01-06T12:08:44.112Z,,30.8,,42.2,,0,
2018-01-06T12:08:54.192Z,,30.7,,41.9,,0,
2018-01-06T12:09:04.117Z,,30.7,,,,0,
2018-01-06T12:09:14.112Z,,30.7,,41.8,,0,
2018-01-06T12:09:24.113Z,,30.7,,41.7,,0,
2018-01-06T12:09:34.114Z,,30.7,,41.6,,0,
2018-01-06T12:09:44.112Z,,30.7,,41.5,,0,
2018-01-06T12:09:54.202Z,,30.6,,41.3,,0,
2018-01-06T12:10:04.112Z,,30.6,,41.2,,0,
2018-01-06T12:10:14.112Z,,30.6,,41.1,,0,
2018-01-06T12:10:24.112Z,,30.6,,41,,0,
2018-01-06T12:10:34.112Z,,30.6,,40.9,,0,
2018-01-06T12:10:44.112Z,,30.6,,40.8,,0,
2018-01-06T12:10:54.202Z,,30.4,,40.7,,0,
2018-01-06T12:11:04.114Z,,30.4,,40.6,,0,
2018-01-06T12:11:14.114Z,,30.4,,40.5,,0,
2018-01-06T12:11:24.112Z,,30.4,,40.3,,0,
2018-01-06T12:11:34.113Z,,30.3,,40.2,,0,
2018-01-06T12:11:44.112Z,,30.3,,40.1,,0,
2018-01-06T12:11:54.207Z,,30.3,,39.9,,0,
2018-01-06T12:12:04.113Z,,30.3,,,,0,
2018-01-06T12:12:14.112Z,,30.3,,39.8,,0,
2018-01-06T12:12:24.308Z,,30.2,,39.7,,0,
2018-01-06T12:12:34.115Z,,30.2,,39.6,,0,
2018-01-06T12:12:44.113Z,,30.2,,39.5,,0,
2018-01-06T12:12:54.203Z,,30.2,,39.4,,0,
2018-01-06T12:13:04.112Z,,30.1,,39.3,,0,
2018-01-06T12:13:14.112Z,,30.1,,39.2,,0,
2018-01-06T12:13:24.115Z,,30.1,,38.9,,0,
2018-01-06T12:13:34.115Z,,30.1,,,,0,
2018-01-06T12:13:44.112Z,,30.1,,38.8,,0,
2018-01-06T12:13:54.203Z,,30,,38.7,,0,
2018-01-06T12:14:04.113Z,,30,,38.6,,0,
2018-01-06T12:14:14.112Z,,30,,38.5,,0,
2018-01-06T12:14:24.115Z,,30,,38.4,,0,
2018-01-06T12:14:34.112Z,,30,,38.3,,0,
2018-01-06T12:14:44.113Z,,29.8,,38.2,,0,
2018-01-06T12:14:54.205Z,,29.8,,38.1,,0,
2018-01-06T12:15:04.311Z,,29.8,,38,,0,
2018-01-06T12:15:14.113Z,,29.8,,37.9,,0,
2018-01-06T12:15:24.113Z,,29.7,,,,0,
2018-01-06T12:15:34.113Z,,29.7,,37.7,,0,
2018-01-06T12:15:44.308Z,,29.7,,,,0,
2018-01-06T12:15:54.203Z,,29.7,,,,0,
2018-01-06T12:16:04.113Z,,29.7,,,,0,
2018-01-06T12:16:14.559Z,,29.6,,,,0,
2018-01-06T12:16:24.113Z,,29.6,,,,0,
2018-01-06T12:16:34.119Z,,29.6,,,,0,
2018-01-06T12:16:44.117Z,,29.6,,,,0,
2018-01-06T12:16:54.203Z,,29.5,,,,0,
2018-01-06T12:17:04.361Z,,29.5,,37.6,,0,
2018-01-06T12:17:14.113Z,,29.5,,,,0,
2018-01-06T12:17:24.113Z,,29.5,,,,0,
2018-01-06T12:17:34.113Z,,29.3,,,,0,
2018-01-06T12:17:44.114Z,,29.3,,,,0,
2018-01-06T12:17:59.219Z,,29.3,,,,0,
2018-01-06T12:18:04.114Z,,29.3,,,,0,
2018-01-06T12:18:14.116Z,,29.2,,37.5,,0,
2018-01-06T12:18:24.115Z,,29.2,,,,0,
2018-01-06T12:18:34.113Z,,29.2,,,,0,
2018-01-06T12:18:44.114Z,,29.2,,,,0,
2018-01-06T12:18:54.291Z,,29.2,,,,0,
2018-01-06T12:19:04.114Z,,29.1,,,,0,
2018-01-06T12:19:14.113Z,,29.1,,,,0,
2018-01-06T12:19:24.113Z,,29.1,,,,0,
2018-01-06T12:19:34.113Z,,29.1,,,,0,
2018-01-06T12:19:44.254Z,,29,,,,0,
2018-01-06T12:19:54.203Z,,29,,,,0,
2018-01-06T12:20:04.114Z,,29,,,,0,
2018-01-06T12:20:14.113Z,,29,,,,0,
2018-01-06T12:20:24.114Z,,29,,,,0,
2018-01-06T12:20:34.113Z,,28.9,,,,0,
2018-01-06T12:20:44.113Z,,28.9,,,,0,
2018-01-06T12:20:54.196Z,,28.9,,,,0,
2018-01-06T12:21:04.115Z,,28.9,,,,0,
2018-01-06T12:21:14.115Z,,28.7,,,,0,
2018-01-06T12:21:24.114Z,,28.7,,37.6,,0,
2018-01-06T12:21:34.305Z,,28.7,,37.5,,0,
2018-01-06T12:21:49.205Z,,28.7,,36.9,,0,
2018-01-06T12:21:54.209Z,,28.6,,36.5,,0,
2018-01-06T12:22:04.116Z,,28.6,,35.9,,0,
2018-01-06T12:22:14.114Z,,28.6,,34.9,,0,
2018-01-06T12:22:24.114Z,,28.6,,34.6,,0,
2018-01-06T12:22:34.115Z,,28.5,,34.4,,0,
2018-01-06T12:22:49.209Z,,28.5,,34.3,,0,
2018-01-06T12:22:54.218Z,,28.5,,,,0,
2018-01-06T12:23:04.114Z,,28.5,,,,0,
2018-01-06T12:23:14.114Z,,28.4,,,,0,
2018-01-06T12:23:24.290Z,,28.4,,34.4,,0,
2018-01-06T12:23:34.248Z,,28.4,,34.3,,0,
2018-01-06T12:23:44.114Z,,28.4,,,,0,
2018-01-06T12:23:54.204Z,,28.4,,34.2,,0,
2018-01-06T12:24:04.114Z,,28.3,,34.1,,0,
2018-01-06T12:24:14.116Z,,28.3,,,,0,
2018-01-06T12:24:24.114Z,,28.3,,33.9,,0,
2018-01-06T12:24:34.118Z,,28.3,,,,0,
2018-01-06T12:24:44.115Z,,28.1,,33.8,,0,
2018-01-06T12:24:54.195Z,,28.1,,33.6,,0,
2018-01-06T12:25:04.114Z,,28.1,,,,0,
2018-01-06T12:25:14.114Z,,28.1,,33.5,,0,
2018-01-06T12:25:24.114Z,,28,,33.4,,0,
2018-01-06T12:25:34.118Z,,28,,33.3,,0,
2018-01-06T12:25:44.290Z,,28,,,,0,
2018-01-06T12:25:54.195Z,,28,,,,0,
2018-01-06T12:26:04.115Z,,27.9,,,,0,
2018-01-06T12:26:14.114Z,,27.9,,,,0,
2018-01-06T12:26:24.115Z,,27.9,,,,0,
2018-01-06T12:26:34.114Z,,27.9,,,,0,
2018-01-06T12:26:44.114Z,,27.9,,,,0,
2018-01-06T12:26:54.206Z,,27.8,,,,0,
2018-01-06T12:27:04.125Z,,27.8,,,,0,
2018-01-06T12:27:19.135Z,,27.8,,,,0,
2018-01-06T12:27:24.123Z,,27.8,,,,0,
2018-01-06T12:27:34.115Z,,27.7,,,,0,
2018-01-06T12:27:44.115Z,,27.7,,,,0,
2018-01-06T12:27:54.337Z,,27.7,,,,0,
2018-01-06T12:28:04.116Z,,27.7,,,,0,
2018-01-06T12:28:14.118Z,,27.7,,33.2,,0,
2018-01-06T12:28:24.114Z,,27.5,,,,0,
2018-01-06T12:28:34.115Z,,27.5,,,,0,
2018-01-06T12:28:44.115Z,,27.5,,33.3,,0,
2018-01-06T12:28:54.208Z,,27.5,,,,0,
2018-01-06T12:29:04.115Z,,27.4,,,,0,
2018-01-06T12:29:14.116Z,,27.4,,,,0,
2018-01-06T12:29:24.116Z,,27.4,,,,0,
2018-01-06T12:29:34.115Z,,27.4,,,,0,
2018-01-06T12:29:44.115Z,,27.4,,33.4,,0,
2018-01-06T12:29:54.195Z,,27.3,,,,0,
2018-01-06T12:30:04.118Z,,27.3,,,,0,
2018-01-06T12:30:14.115Z,,27.3,,,,0,
2018-01-06T12:30:24.116Z,,27.3,,,,0,
2018-01-06T12:30:34.115Z,,27.3,,33.5,,0,
2018-01-06T12:30:44.280Z,,27.2,,,,0,
2018-01-06T12:30:54.335Z,,27.2,,,,0,
2018-01-06T12:31:04.117Z,,27.2,,,,0,
2018-01-06T12:31:14.116Z,,27.2,,,,0,
2018-01-06T12:31:24.115Z,,27.1,,,,0,
2018-01-06T12:31:34.115Z,,27.1,,,,0,
2018-01-06T12:31:44.235Z,,27.1,,32.8,,0,
2018-01-06T12:31:54.338Z,,27.1,,32.5,,0,
2018-01-06T12:32:09.488Z,,26.9,,31.9,,0,
2018-01-06T12:32:14.123Z,,26.9,,31.5,,0,
2018-01-06T12:32:24.116Z,,26.9,,30.9,,0,
2018-01-06T12:32:34.212Z,,26.9,,30.8,,0,
2018-01-06T12:32:44.281Z,,26.9,,,,0,
2018-01-06T12:32:54.380Z,,26.8,,,,0,
2018-01-06T12:33:04.117Z,,26.8,,,,0,
2018-01-06T12:33:14.119Z,,26.8,,,,0,
2018-01-06T12:33:24.272Z,,26.8,,30.7,,0,
2018-01-06T12:33:34.115Z,,26.8,,,,0,
2018-01-06T12:33:44.116Z,,26.7,,,,0,
2018-01-06T12:33:54.195Z,,26.7,,,,0,
2018-01-06T12:34:04.116Z,,26.7,,30.6,,0,
2018-01-06T12:34:14.116Z,,26.7,,,,0,
2018-01-06T12:34:24.116Z,,26.6,,30.5,,0,
2018-01-06T12:34:34.116Z,,26.6,,30.4,,0,
2018-01-06T12:34:44.119Z,,26.6,,30.3,,0,
2018-01-06T12:34:54.206Z,,26.6,,,,0,
2018-01-06T12:35:04.116Z,,26.6,,30.2,,0,
2018-01-06T12:35:14.120Z,,26.5,,30.1,,0,
2018-01-06T12:35:29.321Z,,26.5,,,,0,
2018-01-06T12:35:34.116Z,,26.5,,30,,0,
2018-01-06T12:35:44.116Z,,26.5,,,,0,
2018-01-06T12:35:54.325Z,,26.5,,,,0,
2018-01-06T12:36:04.129Z,,26.3,,,,0,
2018-01-06T12:36:14.116Z,0,26.3,2,30,20,0,0
2018-01-06T12:36:24.120Z,,26.3,,,,0,
2018-01-06T12:36:34.116Z,,26.3,,,,0,
2018-01-06T12:36:44.117Z,,26.2,,,,0,
2018-01-06T12:36:54.196Z,,26.2,,,,0,
2018-01-06T12:37:04.116Z,,26.2,,,,0,
2018-01-06T12:37:14.116Z,,26.2,,,,0,
2018-01-06T12:37:29.136Z,,26.2,,,,0,
2018-01-06T12:37:34.116Z,,26.1,,,,0,
2018-01-06T12:37:44.116Z,,26.1,,,,0,
2018-01-06T12:37:54.199Z,,26.1,,,,0,
2018-01-06T12:38:04.116Z,,26.1,,,,0,
2018-01-06T12:38:14.116Z,,26.1,,,,0,
2018-01-06T12:38:24.116Z,,26,,,,0,
2018-01-06T12:38:34.116Z,,26,,,,0,
2018-01-06T12:38:44.116Z,,26,,,,0,
2018-01-06T12:38:54.197Z,,26,,,,0,
2018-01-06T12:39:04.116Z,,26,,,,0,
2018-01-06T12:39:14.116Z,,25.9,,,,0,
2018-01-06T12:39:24.116Z,,25.9,,,,0,
2018-01-06T12:39:34.116Z,,25.9,,,,0,
2018-01-06T12:39:44.117Z,,25.9,,,,0,
2018-01-06T12:39:54.209Z,,25.9,,,,0,
2018-01-06T12:40:04.117Z,,25.9,,,,0,
2018-01-06T12:40:14.116Z,,25.7,,,,0,
2018-01-06T12:40:24.117Z,,25.7,,30.1,,0,
2018-01-06T12:40:34.117Z,,25.7,,,,0,
2018-01-06T12:40:44.116Z,,25.7,,,,0,
2018-01-06T12:40:54.197Z,,25.7,,,,0,
2018-01-06T12:41:04.117Z,,25.6,,,,0,
2018-01-06T12:41:14.362Z,,25.6,,,,0,
2018-01-06T12:41:24.118Z,,25.6,,,,0,
2018-01-06T12:41:34.116Z,,25.6,,,,0,
2018-01-06T12:41:44.125Z,,25.5,,29.8,,0,
2018-01-06T12:41:54.207Z,,25.5,,29.4,,0,
2018-01-06T12:42:04.119Z,,25.5,,28.9,,0,
2018-01-06T12:42:14.117Z,,25.5,,28.6,,0,
2018-01-06T12:42:24.117Z,,25.5,,28.1,,0,
2018-01-06T12:42:34.117Z,,25.5,,28,,0,
2018-01-06T12:42:44.117Z,,25.5,,,,0,
2018-01-06T12:42:54.198Z,,25.4,,,,0,
2018-01-06T12:43:04.117Z,,25.4,,,,0,
2018-01-06T12:43:14.362Z,,25.4,,28,,0,
2018-01-06T12:43:24.117Z,,25.4,,27.8,,0,
2018-01-06T12:43:34.119Z,,25.3,,,,0,
2018-01-06T12:43:44.117Z,,25.3,,,,0,
2018-01-06T12:43:54.210Z,,25.3,,,,0,
2018-01-06T12:44:09.234Z,,25.3,,27.7,,0,
2018-01-06T12:44:14.123Z,,25.3,,,,0,
2018-01-06T12:44:24.310Z,,25.3,,,,0,
2018-01-06T12:44:34.117Z,,25.1,,27.6,,0,
2018-01-06T12:44:44.117Z,,25.1,,27.5,,0,
2018-01-06T12:44:54.207Z,,25.1,,,,0,
2018-01-06T12:45:04.117Z,,25.1,,27.3,,0,
2018-01-06T12:45:14.353Z,,25.1,,,,0,
2018-01-06T12:45:24.117Z,,25,,27.2,,0,
2018-01-06T12:45:34.118Z,,25,,,,0,
2018-01-06T12:45:44.355Z,,25,,,,0,
2018-01-06T12:45:54.208Z,,25,,,,0,
2018-01-06T12:46:04.117Z,,25,,,,0,
2018-01-06T12:46:14.353Z,,25,,,,0,
2018-01-06T12:46:24.117Z,,25,,,,0,
2018-01-06T12:46:34.118Z,,24.9,,,,0,
2018-01-06T12:46:44.118Z,,24.9,,,,0,
2018-01-06T12:46:54.197Z,,24.9,,,,0,
2018-01-06T12:47:04.118Z,,24.9,,,,0,
2018-01-06T12:47:14.117Z,,24.8,,,,0,
2018-01-06T12:47:24.117Z,,24.8,,,,0,
2018-01-06T12:47:34.123Z,,24.8,,,,0,
2018-01-06T12:47:44.118Z,,24.8,,,,0,
2018-01-06T12:47:58.501Z,,24.8,,,,0,
2018-01-06T12:48:04.121Z,,24.8,,,,0,
2018-01-06T12:48:14.118Z,,24.8,,,,0,
2018-01-06T12:48:24.353Z,,24.7,,,,0,
2018-01-06T12:48:34.119Z,,24.7,,,,0,
2018-01-06T12:48:44.121Z,,24.7,,,,0,
2018-01-06T12:48:54.206Z,,24.7,,,,0,
2018-01-06T12:49:04.118Z,,24.7,,,,0,
2018-01-06T12:49:14.118Z,,24.7,,,,0,
2018-01-06T12:49:24.118Z,,24.5,,,,0,
2018-01-06T12:49:34.118Z,,24.5,,,,0,
2018-01-06T12:49:44.118Z,,24.5,,,,0,
2018-01-06T12:49:54.208Z,,24.5,,,,0,
2018-01-06T12:50:04.121Z,,24.5,,,,0,
2018-01-06T12:50:14.118Z,,24.5,,,,0,
2018-01-06T12:50:24.118Z,,24.4,,,,0,
2018-01-06T12:50:34.118Z,,24.4,,,,0,
2018-01-06T12:50:44.118Z,,24.4,,,,0,
2018-01-06T12:50:54.198Z,,24.4,,,,0,
2018-01-06T12:51:04.118Z,,24.4,,,,0,
2018-01-06T12:51:14.118Z,,24.4,,,,0,
2018-01-06T12:51:24.117Z,,24.4,,,,0,
2018-01-06T12:51:34.118Z,,24.3,,,,0,
2018-01-06T12:51:44.118Z,,24.3,,26.9,,0,
2018-01-06T12:51:54.208Z,,24.3,,26.7,,0,
2018-01-06T12:52:04.119Z,,24.3,,26.6,,0,
2018-01-06T12:52:14.118Z,,24.3,,25.9,,0,
2018-01-06T12:52:24.118Z,,24.2,,25.8,,0,
2018-01-06T12:52:34.118Z,,24.2,,25.7,,0,
2018-01-06T12:52:44.119Z,,24.2,,,,0,
2018-01-06T12:52:54.198Z,,24.2,,,,0,
2018-01-06T12:53:04.121Z,,24.2,,,,0,
2018-01-06T12:53:14.118Z,,24.2,,,,0,
2018-01-06T12:53:24.352Z,,24.2,,,,0,
2018-01-06T12:53:34.119Z,,24.2,,,,0,
2018-01-06T12:53:44.118Z,,24,,25.5,,0,
2018-01-06T12:53:54.198Z,,24,,,,0,
2018-01-06T12:54:04.119Z,,24,,,,0,
2018-01-06T12:54:14.118Z,,24,,,,0,
2018-01-06T12:54:24.120Z,,24,,25.4,,0,
2018-01-06T12:54:34.119Z,,24,,,,0,
2018-01-06T12:54:44.120Z,,23.9,,25.3,,0,
2018-01-06T12:54:54.209Z,,23.9,,,,0,
2018-01-06T12:55:04.121Z,,23.9,,,,0,
2018-01-06T12:55:14.123Z,,23.9,,25.2,,0,
2018-01-06T12:55:24.118Z,,23.9,,,,0,
2018-01-06T12:55:34.119Z,,23.9,,25.1,,0,
2018-01-06T12:55:44.119Z,,23.9,,,,0,
2018-01-06T12:55:54.199Z,,23.8,,,,0,
2018-01-06T12:56:04.119Z,,23.8,,25.2,,0,
2018-01-06T12:56:14.123Z,,23.8,,,,0,
2018-01-06T12:56:24.119Z,,23.8,,,,0,
2018-01-06T12:56:34.122Z,,23.8,,,,0,
2018-01-06T12:56:44.119Z,,23.8,,,,0,
2018-01-06T12:56:54.199Z,,23.7,,,,0,
2018-01-06T12:57:04.120Z,,23.7,,,,0,
2018-01-06T12:57:14.123Z,,23.7,,,,0,
2018-01-06T12:57:24.294Z,,23.7,,,,0,
2018-01-06T12:57:34.120Z,,23.7,,,,0,
2018-01-06T12:57:44.334Z,,23.7,,,,0,
2018-01-06T12:57:54.200Z,,23.7,,,,0,
2018-01-06T12:58:04.119Z,,23.6,,,,0,
2018-01-06T12:58:14.120Z,,23.6,,,,0,
2018-01-06T12:58:24.119Z,,23.6,,,,0,
2018-01-06T12:58:34.123Z,,23.6,,,,0,
2018-01-06T12:58:44.121Z,,23.6,,,,0,
2018-01-06T12:58:54.209Z,,23.6,,,,0,
2018-01-06T12:59:04.119Z,,23.6,,,,0,
2018-01-06T12:59:14.294Z,,23.4,,,,0,
2018-01-06T12:59:24.119Z,,23.4,,,,0,
2018-01-06T12:59:34.119Z,,23.4,,,,0,
2018-01-06T12:59:44.120Z,,23.4,,,,0,
2018-01-06T12:59:54.209Z,,23.4,,,,0,
2018-01-06T13:00:09.209Z,,23.4,,,,0,
2018-01-06T13:00:14.120Z,,23.4,,,,0,
2018-01-06T13:00:24.121Z,,23.4,,,,0,
2018-01-06T13:00:34.120Z,,23.3,,,,0,
2018-01-06T13:00:44.119Z,,23.3,,,,0,
2018-01-06T13:00:54.210Z,,23.3,,,,0,
2018-01-06T13:01:04.120Z,,23.3,,,,0,
2018-01-06T13:01:14.120Z,,23.3,,,,0,
2018-01-06T13:01:24.119Z,,23.3,,,,0,
2018-01-06T13:01:34.581Z,,23.3,,,,0,
2018-01-06T13:01:44.376Z,,23.3,,24.9,,0,
2018-01-06T13:01:54.160Z,,23.2,,24.7,,0,
2018-01-06T13:02:04.120Z,,23.2,,,,0,
2018-01-06T13:02:14.119Z,,23.2,,24.3,,0,
2018-01-06T13:02:24.119Z,,23.2,,24,,0,
2018-01-06T13:02:34.326Z,,23.2,,,,0,
2018-01-06T13:02:44.121Z,,23.2,,,,0,
2018-01-06T13:02:54.224Z,,23.2,,,,0,
2018-01-06T13:03:04.120Z,,23.1,,,,0,
2018-01-06T13:03:14.120Z,,23.1,,23.9,,0,
2018-01-06T13:03:24.121Z,,23.1,,,,0,
2018-01-06T13:03:34.125Z,,23.1,,,,0,
2018-01-06T13:03:44.119Z,,23.1,,,,0,
2018-01-06T13:03:54.424Z,,23.1,,,,0,
2018-01-06T13:04:04.278Z,,23.1,,,,0,
2018-01-06T13:04:14.276Z,,23.1,,,,0,
2018-01-06T13:04:24.120Z,,23,,23.7,,0,
2018-01-06T13:04:34.122Z,,23,,,,0,
2018-01-06T13:04:44.125Z,,23,,,,0,
2018-01-06T13:04:54.210Z,,23,,23.6,,0,
2018-01-06T13:05:04.120Z,,23,,,,0,
2018-01-06T13:05:14.122Z,,23,,,,0,
2018-01-06T13:05:24.122Z,,23,,23.5,,0,
2018-01-06T13:05:34.121Z,,23,,,,0,
2018-01-06T13:05:44.120Z,,23,,,,0,
2018-01-06T13:05:54.204Z,,22.8,,,,0,
2018-01-06T13:06:04.317Z,,22.8,,,,0,
2018-01-06T13:06:14.125Z,,22.8,,,,0,
2018-01-06T13:06:24.120Z,,22.8,,,,0,
2018-01-06T13:06:34.123Z,,22.8,,,,0,
2018-01-06T13:06:44.271Z,,22.8,,,,0,
2018-01-06T13:06:54.211Z,,22.8,,23.6,,0,
2018-01-06T13:07:04.121Z,,22.8,,23.5,,0,
2018-01-06T13:07:14.121Z,,22.7,,,,0,
2018-01-06T13:07:24.121Z,,22.7,,23.6,,0,
2018-01-06T13:07:34.120Z,,22.7,,,,0,
2018-01-06T13:07:44.120Z,,22.7,,23.5,,0,
2018-01-06T13:07:54.211Z,,22.7,,,,0,
2018-01-06T13:08:04.120Z,,22.7,,23.6,,0,
2018-01-06T13:08:14.120Z,,22.7,,,,0,
2018-01-06T13:08:24.126Z,,22.7,,,,0,
2018-01-06T13:08:34.120Z,,22.6,,23.5,,0,
2018-01-06T13:08:44.120Z,,22.6,,23.6,,0,
2018-01-06T13:08:54.201Z,,22.6,,,,0,
2018-01-06T13:09:04.121Z,,22.6,,,,0,
2018-01-06T13:09:14.121Z,,22.6,,23.5,,0,
2018-01-06T13:09:24.122Z,,22.6,,23.6,,0,
2018-01-06T13:09:34.315Z,,22.6,,,,0,
2018-01-06T13:09:44.122Z,,22.5,,,,0,
2018-01-06T13:09:54.201Z,,22.6,,23.5,,0,
2018-01-06T13:10:04.123Z,,22.5,,23.6,,0,
2018-01-06T13:10:14.125Z,,22.5,,23.5,,0,
2018-01-06T13:10:24.121Z,,22.5,,23.6,,0,
2018-01-06T13:10:34.124Z,,22.5,,,,0,
2018-01-06T13:10:44.121Z,,22.5,,,,0,
