Time,HwTSet,HwTOutlet,HwActive,ChActive,PrimTSet,ActPow,PrimT
2018-01-24T12:19:03.087Z,0,19.8,,,,,
2018-01-24T12:19:13.062Z,0,19.7,,,,,
2018-01-24T12:19:23.063Z,0,19.7,,,,,
2018-01-24T12:19:33.065Z,0,19.7,,,,,
2018-01-24T12:19:43.073Z,0,19.7,,,,,
2018-01-24T12:19:53.096Z,0,19.7,,,,,
2018-01-24T12:20:03.092Z,0,19.7,,,,,18.2
2018-01-24T12:20:13.168Z,0,19.7,,,,,18.1
2018-01-24T12:20:23.060Z,0,19.7,,,,,
2018-01-24T12:20:33.061Z,0,19.7,,,,,
2018-01-24T12:20:43.068Z,0,19.7,,,,,
2018-01-24T12:20:53.059Z,0,19.7,,,,,18.2
2018-01-24T12:21:03.083Z,0,19.7,,,,,18.1
2018-01-24T12:21:13.073Z,0,19.7,,,,,
2018-01-24T12:21:23.133Z,0,19.7,,,,,18.2
2018-01-24T12:21:33.112Z,0,19.7,,,,,18.1
2018-01-24T12:21:43.128Z,0,19.7,,,,,
2018-01-24T12:21:53.340Z,0,19.7,,,,,
2018-01-24T12:22:03.161Z,0,19.7,,,,,
2018-01-24T12:22:18.250Z,0,19.7,,,,,18.2
2018-01-24T12:22:23.127Z,0,19.7,,,,,18.1
2018-01-24T12:22:33.110Z,0,19.7,,,,,
2018-01-24T12:22:43.098Z,0,19.7,,,,,
2018-01-24T12:22:53.298Z,0,19.7,,,,,18
2018-01-24T12:23:03.148Z,0,19.7,,,,,
2018-01-24T12:23:13.179Z,0,19.7,,,,,
2018-01-24T12:23:23.148Z,0,19.7,,,,,
2018-01-24T12:23:33.134Z,0,19.7,,,,,
2018-01-24T12:23:43.117Z,0,19.7,,,,,
2018-01-24T12:23:58.206Z,0,19.7,,,,,
2018-01-24T12:24:03.119Z,0,19.7,,,,,
2018-01-24T12:24:13.131Z,0,19.7,,,,,
2018-01-24T12:24:23.170Z,0,19.7,,,,,
2018-01-24T12:24:33.150Z,0,19.7,,,,,
2018-01-24T12:24:43.088Z,0,19.7,,,,,
2018-01-24T12:24:53.178Z,0,19.7,,,,,
2018-01-24T12:25:03.075Z,0,19.7,,,,,
2018-01-24T12:25:13.061Z,0,19.7,,,,,
2018-01-24T12:25:23.060Z,0,19.7,,,,,
2018-01-24T12:25:33.060Z,0,19.7,,,,,
2018-01-24T12:25:43.108Z,0,19.7,,,,,
2018-01-24T12:25:53.106Z,0,19.7,,,,,
2018-01-24T12:26:03.178Z,0,19.7,,,,,
2018-01-24T12:26:13.220Z,0,19.7,,,,,
2018-01-24T12:26:23.153Z,0,19.7,,,,,
2018-01-24T12:26:33.083Z,0,19.7,,,,,
2018-01-24T12:26:43.103Z,0,19.7,,,,,
2018-01-24T12:26:53.064Z,0,19.7,,,,,
2018-01-24T12:27:03.093Z,0,19.7,,,,,
2018-01-24T12:27:13.072Z,0,19.7,,,,,
2018-01-24T12:27:23.123Z,0,19.7,,,,,
2018-01-24T12:27:33.151Z,0,19.7,,,,,
2018-01-24T12:27:43.280Z,0,19.7,,,,,
2018-01-24T12:27:53.135Z,0,19.7,,,,,
2018-01-24T12:28:03.129Z,0,19.7,,,,,
2018-01-24T12:28:13.111Z,0,19.7,,,,,
2018-01-24T12:28:23.290Z,0,19.7,,,,,
2018-01-24T12:28:33.166Z,0,19.7,,,,,
2018-01-24T12:28:43.073Z,0,19.7,,,,,
2018-01-24T12:28:53.253Z,0,19.7,,,,,
2018-01-24T12:29:05.629Z,0,19.7,,,,,
2018-01-24T12:29:13.063Z,0,19.7,,,,,
2018-01-24T12:29:23.062Z,0,19.7,,,,,
2018-01-24T12:29:33.061Z,0,19.7,,,,,
2018-01-24T12:29:43.071Z,0,19.7,,,,,
2018-01-24T12:29:53.063Z,0,19.7,,,,,
2018-01-24T12:30:03.088Z,0,19.7,,,,,
2018-01-24T12:30:13.079Z,0,19.7,,,,,
2018-01-24T12:30:23.061Z,0,19.7,,,,,
2018-01-24T12:30:33.063Z,0,19.7,,,,,
2018-01-24T12:30:43.062Z,0,19.7,,,,,
2018-01-24T12:30:53.063Z,0,19.7,,,,,
2018-01-24T12:31:03.061Z,0,19.7,,,,,
2018-01-24T12:31:13.127Z,0,19.7,,,,,
2018-01-24T12:31:23.076Z,0,19.7,,,,,
2018-01-24T12:31:33.076Z,0,19.7,,,,,
2018-01-24T12:31:43.121Z,0,19.7,,,,,
2018-01-24T12:31:53.062Z,0,19.7,,,,,
2018-01-24T12:32:03.306Z,0,19.7,,,,,
2018-01-24T12:32:13.063Z,0,19.7,,,,,
2018-01-24T12:32:23.216Z,0,19.7,,,,,
2018-01-24T12:32:33.079Z,0,19.7,,,,,18
2018-01-24T12:32:43.799Z,0,19.7,,,,,17.8
2018-01-24T12:32:53.136Z,0,19.7,,,,,
2018-01-24T12:33:03.079Z,0,19.7,,,,,17.7
2018-01-24T12:33:13.103Z,0,19.7,,,,,17.8
2018-01-24T12:33:23.083Z,0,19.7,,,,,
2018-01-24T12:33:33.077Z,0,19.7,,,,,
2018-01-24T12:33:43.087Z,0,19.7,,,,,
2018-01-24T12:33:53.077Z,0,19.7,,,,,
2018-01-24T12:34:08.082Z,0,19.7,,,,,17.7
2018-01-24T12:34:13.062Z,0,19.7,,,,,17.8
2018-01-24T12:34:23.063Z,0,19.7,,,,,
2018-01-24T12:34:33.082Z,0,19.7,,,,,
2018-01-24T12:34:43.086Z,0,19.7,,,,,
2018-01-24T12:34:53.073Z,0,19.7,,,,,
2018-01-24T12:35:03.088Z,0,19.7,,,,,17.7
2018-01-24T12:35:13.100Z,0,19.7,,,,,17.8
2018-01-24T12:35:23.352Z,0,19.7,,,,,
2018-01-24T12:35:33.319Z,0,19.7,,,,,17.7
2018-01-24T12:35:49.472Z,0,19.7,,,,,
2018-01-24T12:35:56.198Z,0,19.7,,,,,
2018-01-24T12:36:06.074Z,0,19.7,,,,,
2018-01-24T12:36:14.341Z,0,19.7,,,,,
2018-01-24T12:36:23.117Z,0,19.7,,,,,
2018-01-24T12:36:33.093Z,0,19.7,,,,,
2018-01-24T12:36:43.070Z,0,19.7,,,,,
2018-01-24T12:36:53.062Z,0,19.7,,,,,
2018-01-24T12:37:03.062Z,0,19.7,,,,,
2018-01-24T12:37:13.062Z,0,19.7,,,,,
2018-01-24T12:37:23.311Z,0,19.7,,,,,
2018-01-24T12:37:33.074Z,0,19.7,,,,,
2018-01-24T12:37:43.307Z,0,19.7,,,,,
2018-01-24T12:37:53.100Z,0,19.7,,,,,
2018-01-24T12:38:08.086Z,0,19.7,,,,,
2018-01-24T12:38:13.062Z,0,19.7,,,,,
2018-01-24T12:38:23.260Z,0,19.7,,,,,
2018-01-24T12:38:33.078Z,0,19.7,,,,,17.8
2018-01-24T12:38:43.495Z,0,19.7,,,,,17.7
2018-01-24T12:38:53.100Z,0,19.7,,,,,
2018-01-24T12:39:03.078Z,0,19.7,,,,,
2018-01-24T12:39:13.062Z,0,19.7,,,,,17.8
2018-01-24T12:39:23.063Z,0,19.7,,,,,17.7
2018-01-24T12:39:33.080Z,0,19.7,,,,,
2018-01-24T12:39:43.063Z,0,19.7,,,,,
2018-01-24T12:39:53.062Z,0,19.7,,,,,
2018-01-24T12:40:03.135Z,0,19.7,,,,,
2018-01-24T12:40:13.306Z,0,19.6,,,,,
2018-01-24T12:40:23.129Z,0,19.7,,,,,
2018-01-24T12:40:33.065Z,0,19.7,,,,,
2018-01-24T12:40:43.062Z,0,19.7,,,,,
2018-01-24T12:40:53.063Z,0,19.6,,,,,
2018-01-24T12:41:03.065Z,0,19.6,,,,,
2018-01-24T12:41:13.063Z,0,19.6,,,,,17.8
2018-01-24T12:41:23.063Z,0,19.6,,,,,17.7
2018-01-24T12:41:33.290Z,0,19.7,,,,,
2018-01-24T12:41:43.076Z,0,19.6,,,,,
2018-01-24T12:41:53.067Z,0,19.6,,,,,
2018-01-24T12:42:03.068Z,0,19.6,,,,,17.8
2018-01-24T12:42:13.082Z,0,19.6,,,,,17.7
2018-01-24T12:42:23.067Z,0,19.6,,,,,
2018-01-24T12:42:33.075Z,0,19.6,,,,,
2018-01-24T12:42:43.066Z,0,19.6,,,,,
2018-01-24T12:42:53.067Z,0,19.6,,,,,17.6
2018-01-24T12:43:03.063Z,0,19.6,,,,,
2018-01-24T12:43:13.083Z,0,19.6,,,,,
2018-01-24T12:43:24.893Z,0,19.6,,,,,
2018-01-24T12:43:33.065Z,0,19.6,,,,,
2018-01-24T12:43:43.063Z,0,19.6,,,,,
2018-01-24T12:43:53.070Z,0,19.6,,,,,
2018-01-24T12:44:03.064Z,0,19.6,,,,,
2018-01-24T12:44:13.072Z,0,19.6,,,,,
2018-01-24T12:44:23.064Z,0,19.6,,,,,
2018-01-24T12:44:33.066Z,0,19.6,,,,,
2018-01-24T12:44:52.090Z,0,19.6,,,,,
2018-01-24T12:45:02.531Z,0,19.6,,,,,
2018-01-24T12:45:06.485Z,0,19.6,,,,,17.7
2018-01-24T12:45:13.149Z,0,19.6,,,,,17.6
2018-01-24T12:45:25.332Z,0,19.6,,,,,
2018-01-24T12:45:38.391Z,0,19.6,,,,,
2018-01-24T12:45:48.319Z,0,19.6,,,,,
2018-01-24T12:45:55.889Z,0,19.6,,,,,
2018-01-24T12:46:04.032Z,0,19.6,,,,,
2018-01-24T12:46:13.162Z,0,19.6,,,,,
2018-01-24T12:46:23.125Z,0,19.6,,,,,
2018-01-24T12:46:33.071Z,0,19.6,,,,,
2018-01-24T12:46:43.075Z,0,19.6,,,,,
2018-01-24T12:46:53.064Z,0,19.6,,,,,
2018-01-24T12:47:03.064Z,0,19.6,,,,,
2018-01-24T12:47:13.065Z,0,19.6,,,,,
2018-01-24T12:47:23.079Z,0,19.6,,,,,
2018-01-24T12:47:33.068Z,0,19.6,,,,,
2018-01-24T12:47:43.070Z,0,19.6,,,,,
2018-01-24T12:47:53.065Z,0,19.6,,,,,
2018-01-24T12:48:03.103Z,0,19.6,,,,,
2018-01-24T12:48:13.139Z,0,19.6,,,,,
2018-01-24T13:01:55.891Z,0,19.6,,,,,
2018-01-24T13:01:55.892Z,0,19.6,,,,,
2018-01-24T13:01:55.893Z,0,19.6,0,2,,30,24
2018-01-24T13:01:55.895Z,0,19.6,,,,,18
2018-01-24T13:01:55.903Z,0,19.6,,,,,18.4
2018-01-24T13:01:55.904Z,0,19.6,,,,,
2018-01-24T13:01:55.905Z,0,19.6,,,,,18.5
2018-01-24T13:01:55.906Z,0,19.6,,,,,18.4
2018-01-24T13:01:55.908Z,0,19.6,,,,,
2018-01-24T13:01:55.910Z,0,19.6,,,,,
2018-01-24T13:01:55.918Z,0,19.6,,,,,
2018-01-24T13:01:55.919Z,0,19.6,,,,,
2018-01-24T13:01:55.920Z,0,19.6,,,,,18.4
2018-01-24T13:01:55.921Z,0,19.6,,,,,
2018-01-24T13:01:55.922Z,0,19.6,,,,,
2018-01-24T13:01:55.923Z,0,19.6,,,,,18.1
2018-01-24T13:01:55.924Z,0,19.6,,,,,
2018-01-24T13:04:40.293Z,0,19.6,,,,,18
2018-01-24T13:06:16.071Z,0,19.6,,,,,
2018-01-24T13:06:27.854Z,0,19.6,,,,,
2018-01-24T13:06:36.178Z,0,19.6,,,,,
2018-01-24T13:06:46.068Z,0,19.6,,,,,
2018-01-24T13:06:56.091Z,0,19.6,,,,,
2018-01-24T13:07:06.068Z,0,19.6,,,,,
2018-01-24T13:07:16.120Z,0,19.6,,,,,
2018-01-24T13:07:31.104Z,0,19.6,,,,,
2018-01-24T13:07:36.176Z,0,19.6,,,,,
2018-01-24T13:07:48.060Z,0,19.6,,,,,
2018-01-24T13:08:02.042Z,0,19.6,,,,,
2018-01-24T13:08:12.461Z,0,19.6,,,,,
2018-01-24T13:08:26.471Z,0,19.6,,,,,
2018-01-24T13:08:26.476Z,0,19.6,,,,,
2018-01-24T13:08:41.612Z,0,19.6,,,,,
2018-01-24T13:08:52.862Z,0,19.6,,,,,
2018-01-24T13:09:00.950Z,0,19.6,,,,,
2018-01-24T13:09:12.425Z,0,19.6,,,,,
2018-01-24T13:09:19.047Z,0,19.6,,,,,
2018-01-24T13:09:26.900Z,0,19.6,,,,,
2018-01-24T13:09:43.244Z,0,19.6,,,,,
2018-01-24T13:09:55.287Z,0,19.6,,,,,
2018-01-24T13:10:02.755Z,0,19.6,,,,,
2018-01-24T13:10:09.808Z,0,19.6,,,,,
2018-01-24T13:10:17.093Z,0,19.6,,,,,
2018-01-24T13:10:27.686Z,0,19.6,,,,,
2018-01-24T13:10:38.311Z,0,19.6,,,,,
2018-01-24T13:10:48.860Z,0,19.6,,,,,
2018-01-24T13:11:01.048Z,0,19.6,,,,,
2018-01-24T13:11:14.109Z,0,19.6,,,,,
2018-01-24T13:11:24.074Z,0,19.6,,,,,17.8
2018-01-24T13:11:29.689Z,0,19.6,,,,,
2018-01-24T13:11:36.538Z,0,19.6,,,,,
2018-01-24T13:11:54.764Z,0,19.6,,,,,
2018-01-24T13:12:05.027Z,0,19.6,,,,,
2018-01-24T13:12:11.324Z,0,19.6,,,,,
2018-01-24T13:12:19.068Z,0,19.6,,,,,
2018-01-24T13:12:34.036Z,0,19.6,,,,,
2018-01-24T13:12:43.411Z,0,19.6,,,,,
2018-01-24T13:12:51.624Z,0,19.6,,,,,
2018-01-24T13:12:59.790Z,0,19.6,,,,,
2018-01-24T13:13:15.911Z,0,19.6,,,,,
2018-01-24T13:13:27.513Z,0,19.6,,,,,
2018-01-24T13:13:33.123Z,0,19.6,,,,,
2018-01-24T13:13:38.579Z,0,19.6,,,,,
2018-01-24T13:13:51.340Z,0,19.6,,,,,
2018-01-24T13:14:05.236Z,0,19.6,,,,,
2018-01-24T13:14:12.965Z,0,19.6,,,,,
2018-01-24T13:14:20.417Z,0,19.6,,,,,
2018-01-24T13:14:29.569Z,0,19.6,,,,,
2018-01-24T13:14:40.459Z,0,19.6,,,,,17.8
2018-01-24T13:14:53.048Z,0,19.6,,,,,
2018-01-24T13:15:01.461Z,0,19.6,,,,,
2018-01-24T13:15:06.489Z,0,19.6,,,,,
2018-01-24T13:15:22.599Z,0,19.6,,,,,
2018-01-24T13:15:36.251Z,0,19.6,,,,,17.8
2018-01-24T13:15:49.255Z,0,19.6,,,,,
2018-01-24T13:16:00.478Z,0,19.6,,,,,
2018-01-24T13:16:14.924Z,0,19.6,,,,,
2018-01-24T13:16:22.362Z,0,19.6,,,,,
2018-01-24T13:16:31.227Z,0,19.6,,,,,17.7
2018-01-24T13:16:37.897Z,0,19.6,,,,,17.8
2018-01-24T13:16:54.097Z,0,19.6,,,,,
2018-01-24T13:17:03.342Z,0,19.6,,,,,
2018-01-24T13:17:07.712Z,0,19.6,,,,,
2018-01-24T13:17:19.595Z,0,19.6,,,,,
2018-01-24T13:17:28.714Z,0,19.4,,,,,
2018-01-24T13:17:36.165Z,0,19.6,,,,,
2018-01-24T13:17:46.074Z,0,19.6,,,,,
2018-01-24T13:17:56.073Z,0,19.6,,,,,
2018-01-24T13:18:06.150Z,0,19.6,,,,,
2018-01-24T13:18:16.088Z,0,19.6,,,,,17.7
2018-01-24T13:18:26.079Z,0,19.6,,,,,17.8
2018-01-24T13:18:36.174Z,0,19.6,,,,,
2018-01-24T13:18:46.430Z,0,19.6,,,,,
2018-01-24T13:18:56.131Z,0,19.6,,,,,
2018-01-24T13:19:07.725Z,0,19.4,,,,,
2018-01-24T13:19:19.074Z,0,19.6,,,,,
2018-01-24T13:19:29.341Z,0,19.4,,,,,
2018-01-24T13:19:38.264Z,0,19.6,,,,,
2018-01-24T13:19:46.220Z,0,19.6,,,,,17.7
2018-01-24T13:19:56.115Z,0,19.6,,,,,17.8
2018-01-24T13:20:06.073Z,0,19.4,,,,,
2018-01-24T13:20:16.087Z,0,19.6,,,,,
2018-01-24T13:20:26.074Z,0,19.4,,,,,
2018-01-24T13:20:36.183Z,0,19.4,,,,,
2018-01-24T13:20:46.075Z,0,19.4,,,,,17.7
2018-01-24T13:20:56.074Z,0,19.4,,,,,17.8
2018-01-24T13:21:06.074Z,0,19.4,,,,,17.7
2018-01-24T13:21:16.074Z,0,19.4,,,,,
2018-01-24T13:21:26.083Z,0,19.4,,,,,17.6
2018-01-24T13:21:36.164Z,0,19.4,,,,,
2018-01-24T13:21:46.074Z,0,19.4,,,,,
2018-01-24T13:21:56.074Z,0,19.6,,,,,
2018-01-24T13:22:06.074Z,0,19.4,,,,,
2018-01-24T13:22:16.595Z,0,19.4,,,,,
2018-01-24T13:22:26.127Z,0,19.4,,,,,
2018-01-24T13:22:36.164Z,0,19.6,,,,,
2018-01-24T13:22:46.117Z,0,19.4,,,,,
2018-01-24T13:22:56.076Z,0,19.4,,,,,17.7
2018-01-24T13:23:06.074Z,0,19.4,,,,,17.6
2018-01-24T13:23:16.073Z,0,19.4,,,,,
2018-01-24T13:23:26.077Z,0,19.4,,,,,
2018-01-24T13:23:36.164Z,0,19.4,,,,,
2018-01-24T13:23:46.074Z,0,19.4,,,,,
2018-01-24T13:23:56.091Z,0,19.4,,,,,
2018-01-24T13:24:06.078Z,0,19.4,,,,,
2018-01-24T13:24:16.082Z,0,19.4,,,,,
2018-01-24T13:24:27.254Z,0,19.4,,,,,
2018-01-24T13:24:36.165Z,0,19.4,,,,,
2018-01-24T13:24:46.074Z,0,19.4,,,,,
2018-01-24T13:24:56.077Z,0,19.4,,,,,
2018-01-24T13:25:06.176Z,0,19.4,,,,,
2018-01-24T13:25:16.082Z,0,19.4,,,,,
2018-01-24T13:25:26.076Z,0,19.4,,,,,
2018-01-24T13:25:38.712Z,0,19.4,,,,,
2018-01-24T13:25:46.319Z,0,19.4,,,,,
2018-01-24T13:25:56.074Z,0,19.4,,,,,
2018-01-24T13:26:06.086Z,0,19.4,,,,,
2018-01-24T13:26:16.074Z,0,19.4,,,,,
2018-01-24T13:26:26.074Z,0,19.4,,,,,
2018-01-24T13:26:36.322Z,0,19.4,,,,,
2018-01-24T13:26:46.081Z,0,19.4,,,,,
2018-01-24T13:26:56.078Z,0,19.4,,,,,
2018-01-24T13:27:06.077Z,0,19.4,,,,,
2018-01-24T13:27:16.101Z,0,19.4,,,,,
2018-01-24T13:27:26.076Z,0,19.4,,,,,
2018-01-24T13:27:36.166Z,0,19.4,,,,,
2018-01-24T13:27:46.080Z,0,19.4,,,,,
2018-01-24T13:27:56.075Z,0,19.4,,,,,
2018-01-24T13:28:06.074Z,0,19.4,,,,,
2018-01-24T13:28:16.074Z,0,19.4,,,,,
2018-01-24T13:28:26.075Z,0,19.4,,,,,
2018-01-24T13:28:37.226Z,0,19.4,,,,,
2018-01-24T13:28:46.124Z,0,19.4,,,,,
2018-01-24T13:29:03.564Z,0,19.4,,,,,
2018-01-24T13:29:18.074Z,0,19.4,,,,,
2018-01-24T13:29:25.370Z,0,19.4,,,,,
2018-01-24T13:29:28.252Z,0,19.4,,,,,
2018-01-24T13:29:36.187Z,0,19.4,,,,,
2018-01-24T13:29:46.330Z,0,19.4,,,,,
2018-01-24T13:29:56.075Z,0,19.4,,,,,
2018-01-24T13:30:06.075Z,0,19.4,,,,,
2018-01-24T13:30:16.078Z,0,19.4,,,,,
2018-01-24T13:30:26.075Z,0,19.4,,,,,
2018-01-24T13:30:36.168Z,0,19.4,,,,,
2018-01-24T13:30:46.089Z,0,19.4,,,,,
2018-01-24T13:30:56.105Z,0,19.4,,,,,
2018-01-24T13:31:06.084Z,0,19.4,,,,,
2018-01-24T13:31:16.078Z,0,19.4,,,,,17.4
2018-01-24T13:31:26.077Z,0,19.4,,,,,
2018-01-24T13:31:36.171Z,0,19.4,,,,,
2018-01-24T13:31:46.093Z,0,19.4,,,,,
2018-01-24T13:31:56.177Z,0,19.4,,,,,
2018-01-24T13:32:06.084Z,0,19.4,,,,,
2018-01-24T13:32:16.076Z,0,19.4,,,,,
2018-01-24T13:32:26.076Z,0,19.4,,,,,
2018-01-24T13:32:36.267Z,0,19.4,,,,,
2018-01-24T13:32:46.075Z,0,19.4,,,,,
2018-01-24T13:32:56.094Z,0,19.4,,,,,
2018-01-24T13:33:06.091Z,0,19.4,,,,,
2018-01-24T13:33:16.075Z,0,19.4,,,,,
2018-01-24T13:33:26.310Z,0,19.4,,,,,
2018-01-24T13:33:36.166Z,0,19.4,,,,,
2018-01-24T13:33:46.080Z,0,19.4,,,,,
2018-01-24T13:33:56.558Z,0,19.4,,,,,
2018-01-24T13:34:08.108Z,0,19.4,,,,,
2018-01-24T13:34:18.389Z,0,19.4,,,,,
2018-01-24T13:34:29.053Z,0,19.4,,,,,
2018-01-24T13:34:37.268Z,0,19.4,,,,,
2018-01-24T13:34:46.361Z,0,19.4,,,,,
2018-01-24T13:34:56.169Z,0,19.4,,,,,
2018-01-24T13:35:06.092Z,0,19.4,,,,,
2018-01-24T13:35:16.104Z,0,19.4,,,,,
2018-01-24T13:35:26.082Z,0,19.4,,,,,
2018-01-24T13:35:40.446Z,0,19.4,,,,,
2018-01-24T13:35:46.093Z,0,19.4,,,,,
2018-01-24T13:35:56.078Z,0,19.4,,,,,
2018-01-24T13:36:06.079Z,0,19.4,,,,,
2018-01-24T13:36:16.107Z,0,19.4,0,2,,40,21.4
2018-01-24T13:36:26.077Z,0,19.4,,,,0,24.1
2018-01-24T13:36:36.192Z,0,19.4,0,2,,,20.8
2018-01-24T13:36:46.084Z,0,19.4,,,,,19.5
2018-01-24T13:36:56.077Z,0,19.4,,,,,18.2
2018-01-24T13:37:06.090Z,0,19.4,,,,,17.8
2018-01-24T13:37:16.181Z,0,19.4,,,,,
2018-01-24T13:37:26.087Z,0,19.4,,,,,18
2018-01-24T13:37:36.201Z,0,19.4,,,,,18.1
2018-01-24T13:37:46.231Z,0,19.4,,,,,18.2
2018-01-24T13:37:56.190Z,0,19.4,,,,,
2018-01-24T13:38:06.078Z,0,19.4,,,,,
2018-01-24T13:38:16.133Z,0,19.4,,,,,
2018-01-24T13:38:26.208Z,0,19.4,,,,,
2018-01-24T13:38:36.217Z,0,19.4,,,,,18.4
2018-01-24T13:38:46.119Z,0,19.4,,,,,18.5
2018-01-24T13:38:56.129Z,0,19.4,,,,,
2018-01-24T13:39:06.078Z,0,19.4,,,,,
2018-01-24T13:39:16.103Z,0,19.4,,,,,18.4
2018-01-24T13:39:26.127Z,0,19.4,,,,,
2018-01-24T13:39:36.172Z,0,19.4,,,,,18.2
2018-01-24T13:39:46.105Z,0,19.4,,,,,
2018-01-24T13:39:56.128Z,0,19.4,,,,,
2018-01-24T13:40:06.121Z,0,19.4,,,,,
2018-01-24T13:40:16.089Z,0,19.4,,,,,
2018-01-24T13:40:26.080Z,0,19.4,,,,,
2018-01-24T13:40:36.198Z,0,19.4,,,,,
2018-01-24T13:40:46.081Z,0,19.4,,,,,
2018-01-24T13:40:56.076Z,0,19.4,,,,,
2018-01-24T13:41:06.097Z,0,19.4,,,,,
2018-01-24T13:41:16.077Z,0,19.4,,,,,
2018-01-24T13:41:26.079Z,0,19.4,,,,,
2018-01-24T13:41:36.173Z,0,19.4,,,,,
2018-01-24T13:41:46.076Z,0,19.4,,,,,
2018-01-24T13:41:56.078Z,0,19.4,,,,,
2018-01-24T13:42:06.076Z,0,19.4,,,,,
2018-01-24T13:42:16.077Z,0,19.4,,,,,
2018-01-24T13:42:26.127Z,0,19.4,,,,,
2018-01-24T13:42:36.281Z,0,19.4,,,,,
2018-01-24T13:42:46.077Z,0,19.4,,,,,
2018-01-24T13:42:56.295Z,0,19.4,,,,,
2018-01-24T13:43:06.136Z,0,19.4,,,,,
2018-01-24T13:43:16.099Z,0,19.4,,,,,
2018-01-24T13:43:26.181Z,0,19.4,,,,,
2018-01-24T13:43:36.260Z,0,19.4,,,,,
2018-01-24T13:43:46.098Z,0,19.4,,,,,
2018-01-24T13:44:01.189Z,0,19.4,,,,,
2018-01-24T13:44:06.292Z,0,19.4,,,,,
2018-01-24T13:44:16.077Z,0,19.4,,,,,
2018-01-24T13:44:26.077Z,0,19.4,,,,,
2018-01-24T13:44:36.170Z,0,19.4,,,,,
2018-01-24T13:44:46.244Z,0,19.4,,,,,
2018-01-24T13:44:56.077Z,0,19.4,,,,,
2018-01-24T13:45:06.079Z,0,19.4,,,,,
2018-01-24T13:45:16.114Z,0,19.4,,,,,
2018-01-24T13:45:26.115Z,0,19.4,,,,,
2018-01-24T13:45:36.185Z,0,19.4,,,,,
2018-01-24T13:45:46.090Z,0,19.4,,,,,
2018-01-24T13:45:56.077Z,0,19.4,,,,,
2018-01-24T13:46:06.125Z,0,19.4,,,,,
2018-01-24T13:46:16.077Z,0,19.4,,,,,
2018-01-24T13:46:26.077Z,0,19.4,,,,,
2018-01-24T13:46:36.167Z,0,19.4,,,,,
2018-01-24T13:46:46.077Z,0,19.4,,,,,18.1
2018-01-24T13:46:56.078Z,0,19.4,,,,,18.2
2018-01-24T13:47:06.079Z,0,19.4,,,,,18.1
2018-01-24T13:47:23.538Z,0,19.4,,,,,18
2018-01-24T13:47:26.288Z,0,19.4,,,,,
2018-01-24T13:47:36.174Z,0,19.4,,,,,
2018-01-24T13:47:46.078Z,0,19.4,,,,,
2018-01-24T13:47:56.080Z,0,19.4,,,,,
2018-01-24T13:48:06.078Z,0,19.4,,,,,
2018-01-24T13:48:16.078Z,0,19.4,,,,,
2018-01-24T13:48:26.094Z,0,19.4,,,,,
2018-01-24T13:48:36.168Z,0,19.4,,,,,
2018-01-24T13:48:46.077Z,0,19.4,,,,,
2018-01-24T13:48:56.078Z,0,19.4,,,,,
2018-01-24T13:49:06.081Z,0,19.4,,,,,
2018-01-24T13:49:16.113Z,0,19.4,,,,,
2018-01-24T13:49:26.095Z,0,19.4,,,,,
2018-01-24T13:49:36.183Z,0,19.4,,,,,
2018-01-24T13:49:46.080Z,0,19.4,,,,,
2018-01-24T13:49:56.079Z,0,19.4,,,,,
2018-01-24T13:50:06.079Z,0,19.4,,,,,18
2018-01-24T13:50:16.079Z,0,19.4,,,,,18
2018-01-24T13:50:26.078Z,0,19.4,,,,,18
2018-01-24T13:50:36.169Z,0,19.4,,,,,17.8
2018-01-24T13:50:46.077Z,0,19.4,,,,,18
2018-01-24T13:50:56.078Z,0,19.4,,,,,18
2018-01-24T13:51:06.088Z,0,19.4,,,,,17.8
2018-01-24T13:51:16.079Z,0,19.4,,,,,17.8
2018-01-24T13:51:26.078Z,0,19.4,,,,,18
2018-01-24T13:51:36.170Z,0,19.4,,,,,17.8
2018-01-24T13:51:46.103Z,0,19.4,,,,,18
2018-01-24T13:51:56.078Z,0,19.4,,,,,18
2018-01-24T13:52:06.078Z,0,19.4,,,,,18
2018-01-24T13:52:16.077Z,0,19.4,,,,,17.8
2018-01-24T13:52:26.078Z,0,19.4,,,,,18
2018-01-24T13:52:36.169Z,0,19.4,,,,,17.8
2018-01-24T13:52:46.275Z,0,19.4,,,,,17.8
2018-01-24T13:52:56.078Z,0,19.4,,,,,18
2018-01-24T13:53:06.089Z,0,19.4,,,,,17.8
2018-01-24T13:53:16.079Z,0,19.4,,,,,
2018-01-24T13:53:26.301Z,0,19.4,,,,,18
2018-01-24T13:53:37.410Z,0,19.4,,,,,18
2018-01-24T13:53:51.750Z,0,19.4,,,,,18
2018-01-24T13:54:01.642Z,0,19.4,,,,,17.8
2018-01-24T13:54:08.682Z,0,19.4,0,0,5,,17.8
2018-01-24T13:54:16.656Z,0,19.4,,,,,18
2018-01-24T13:54:26.734Z,0,19.4,,,,,17.8
2018-01-24T13:54:36.215Z,0,19.4,,,,,18
2018-01-24T13:54:46.203Z,0,19.4,,,,,17.8
2018-01-24T13:54:56.089Z,0,19.4,,,,,
2018-01-24T13:55:06.083Z,0,19.4,,,,,
2018-01-24T13:55:16.080Z,0,19.4,,,,,
2018-01-24T13:55:26.079Z,0,19.4,,,,,17.8
