Time,ChActive,ActPow,HwActive,PrimT,HwTOutlet,PrimTSet,HwTSet
2017-12-19T12:04:39.600Z,,,,,17.9,,0
2017-12-19T12:04:49.664Z,,,,,17.9,,0
2017-12-19T12:04:59.584Z,,,,,17.9,,0
2017-12-19T12:05:09.583Z,,,,,17.9,,0
2017-12-19T12:05:19.583Z,,,,,17.9,,0
2017-12-19T12:05:29.584Z,,,,,17.9,,0
2017-12-19T12:05:39.584Z,,,,,17.9,,0
2017-12-19T12:05:49.664Z,,,,,17.9,,0
2017-12-19T12:05:59.583Z,,,,,17.9,,0
2017-12-19T12:06:09.584Z,,,,,17.9,,0
2017-12-19T12:06:19.588Z,,,,,17.9,,0
2017-12-19T12:06:29.583Z,,,,,17.9,,0
2017-12-19T12:06:39.584Z,,,,,17.9,,0
2017-12-19T12:06:49.663Z,,,,,17.9,,0
2017-12-19T12:06:59.587Z,,,,,17.9,,0
2017-12-19T12:07:09.584Z,,,,,17.9,,0
2017-12-19T12:07:19.583Z,,,,,17.9,,0
2017-12-19T12:07:29.584Z,,,,,17.9,,0
2017-12-19T12:07:39.587Z,,,,,17.9,,0
2017-12-19T12:07:49.664Z,,,,,17.9,,0
2017-12-19T12:07:59.583Z,,,,,17.9,,0
2017-12-19T12:08:09.583Z,,,,16.8,17.9,,0
2017-12-19T12:08:19.583Z,,,,,17.9,,0
2017-12-19T12:08:29.595Z,1,41,0,20.4,17.9,20,0
2017-12-19T12:08:39.584Z,,29,,23.5,17.9,,0
2017-12-19T12:08:49.665Z,,30,,23.9,17.9,,0
2017-12-19T12:08:59.583Z,1,0,0,22.9,17.9,,0
2017-12-19T12:09:09.705Z,,,,19.6,17.9,,0
2017-12-19T12:09:19.691Z,,,,18.2,17.9,,0
2017-12-19T12:09:29.633Z,,,,18.1,,,
2017-12-19T12:09:39.587Z,,,,,17.9,,0
2017-12-19T12:09:49.664Z,,,,18.4,17.9,,0
2017-12-19T12:09:59.584Z,,,,18.2,17.9,,0
2017-12-19T12:10:09.584Z,,,,,17.9,,0
2017-12-19T12:10:19.584Z,,,,18.1,17.9,,0
2017-12-19T12:10:29.585Z,,,,18.2,17.9,,0
2017-12-19T12:10:39.584Z,,,,,17.9,,0
2017-12-19T12:10:49.674Z,,,,18.4,17.9,,0
2017-12-19T12:10:59.808Z,,,,18.5,17.9,,0
2017-12-19T12:11:09.584Z,,,,18.6,17.9,,0
2017-12-19T12:11:19.584Z,,,,18.8,17.9,,0
2017-12-19T12:11:29.584Z,,,,18.6,17.9,,0
2017-12-19T12:11:39.589Z,,,,18.5,17.9,,0
2017-12-19T12:11:49.664Z,,,,,17.9,,0
2017-12-19T12:11:59.584Z,,,,18.4,17.9,,0
2017-12-19T12:12:09.585Z,,,,,17.9,,0
2017-12-19T12:12:19.604Z,,,,18.2,17.9,,0
2017-12-19T12:12:29.584Z,,,,,17.9,,0
2017-12-19T12:12:39.584Z,,,,,17.9,,0
2017-12-19T12:12:49.677Z,,,,,17.9,,0
2017-12-19T12:12:59.587Z,,,,,17.9,,0
2017-12-19T12:13:09.605Z,,,,,17.9,,0
2017-12-19T12:13:19.604Z,,,,,17.9,,0
2017-12-19T12:13:39.584Z,,,,,17.9,,0
2017-12-19T12:13:49.677Z,,,,,17.9,,0
2017-12-19T12:13:59.584Z,,,,,17.9,,0
2017-12-19T12:14:09.585Z,,,,,17.9,,0
2017-12-19T12:14:19.584Z,,,,,17.9,,0
2017-12-19T12:14:29.584Z,,,,,17.9,,0
2017-12-19T12:14:39.583Z,,,,,17.9,,0
2017-12-19T12:14:49.664Z,,,,,17.9,,0
2017-12-19T12:14:59.584Z,,,,,17.9,,0
2017-12-19T12:15:09.584Z,,,,,17.9,,0
2017-12-19T12:15:19.587Z,,,,,17.9,,0
2017-12-19T12:15:29.589Z,,,,,17.9,,0
2017-12-19T12:15:39.587Z,,,,,17.9,,0
2017-12-19T12:15:49.664Z,,,,,17.9,,0
2017-12-19T12:15:59.585Z,,,,,17.9,,0
2017-12-19T12:16:09.589Z,,,,,17.9,,0
2017-12-19T12:16:19.585Z,,,,,17.9,,0
2017-12-19T12:16:29.587Z,,,,18.1,,,
2017-12-19T12:16:39.585Z,,,,18.2,17.9,,0
2017-12-19T12:16:49.684Z,,,,18.1,17.9,,0
2017-12-19T12:16:59.588Z,,,,18.2,17.9,,0
2017-12-19T12:17:09.585Z,,,,,17.9,,0
2017-12-19T12:17:19.754Z,,,,18.1,17.9,,0
2017-12-19T12:17:29.584Z,,,,,17.9,,0
2017-12-19T12:17:39.585Z,,,,18.2,17.9,,0
2017-12-19T12:17:49.669Z,,,,,17.9,,0
2017-12-19T12:17:59.584Z,,,,,17.9,,0
2017-12-19T12:18:09.584Z,,,,18.1,17.9,,0
2017-12-19T12:18:19.586Z,,,,18.2,17.9,,0
2017-12-19T12:18:29.590Z,,,,,17.9,,0
2017-12-19T12:18:39.584Z,,,,18.1,17.9,,0
2017-12-19T12:18:49.665Z,,,,,17.9,,0
2017-12-19T12:18:59.590Z,,,,18.2,17.9,,0
2017-12-19T12:19:09.585Z,,,,18.1,17.9,,0
2017-12-19T12:19:19.585Z,,,,,17.9,,0
2017-12-19T12:19:39.585Z,,,,18,17.9,,0
2017-12-19T12:19:49.665Z,,,,,17.9,,0
2017-12-19T12:19:59.586Z,,,,17.8,17.9,,0
2017-12-19T12:20:09.592Z,,,,,17.9,,0
2017-12-19T12:20:19.585Z,,,,,17.9,,0
2017-12-19T12:20:29.585Z,,,,,17.9,,0
2017-12-19T12:20:39.586Z,,,,,17.9,,0
2017-12-19T12:20:49.686Z,,,,,17.9,,0
2017-12-19T12:20:59.585Z,,,,,17.9,,0
2017-12-19T12:21:09.584Z,,,,,17.9,,0
2017-12-19T12:21:19.591Z,,,,17.7,17.9,,0
2017-12-19T12:21:29.588Z,,,,17.8,17.9,,0
2017-12-19T12:21:39.599Z,,,,17.7,17.9,,0
2017-12-19T12:21:49.665Z,,,,,17.9,,0
2017-12-19T12:21:59.585Z,,,,,17.9,,0
2017-12-19T12:22:09.585Z,,,,,17.9,,0
2017-12-19T12:22:19.585Z,,,,,17.9,,0
2017-12-19T12:22:29.585Z,,,,,17.9,,0
2017-12-19T12:22:39.585Z,,,,,17.9,,0
2017-12-19T12:22:49.668Z,,,,,17.9,,0
2017-12-19T12:22:59.585Z,,,,,17.9,,0
2017-12-19T12:23:09.587Z,,,,,17.9,,0
2017-12-19T12:23:19.586Z,,,,,17.9,,0
2017-12-19T12:23:29.607Z,,,,,17.9,,0
2017-12-19T12:23:39.585Z,,,,,17.9,,0
2017-12-19T12:24:07.896Z,,,,,17.9,,0
2017-12-19T12:24:09.585Z,,,,,17.9,,0
2017-12-19T12:24:19.586Z,,,,,17.9,,0
2017-12-19T12:24:29.585Z,,,,,17.9,,0
2017-12-19T12:24:39.585Z,,,,17.6,17.9,,0
2017-12-19T12:24:49.667Z,,,,,17.9,,0
2017-12-19T12:24:59.586Z,,,,,17.9,,0
2017-12-19T12:25:09.591Z,,,,,17.9,,0
2017-12-19T12:25:19.586Z,,,,,17.9,,0
2017-12-19T12:25:29.590Z,,,,,17.9,,0
2017-12-19T12:25:39.585Z,,,,,17.9,,0
2017-12-19T12:25:49.684Z,,,,,17.9,,0
2017-12-19T12:25:59.585Z,,,,,17.9,,0
2017-12-19T12:26:09.586Z,,,,,17.9,,0
2017-12-19T12:26:19.586Z,,,,,17.9,,0
2017-12-19T12:26:29.586Z,,,,,17.9,,0
2017-12-19T12:26:39.589Z,,,,,17.9,,0
2017-12-19T12:26:49.687Z,,,,,17.9,,0
2017-12-19T12:26:59.586Z,,,,,17.9,,0
2017-12-19T12:27:09.599Z,,,,,17.9,,0
2017-12-19T12:27:19.587Z,,,,,17.9,,0
2017-12-19T12:27:29.586Z,,,,,17.9,,0
2017-12-19T12:27:39.586Z,,,,,17.9,,0
2017-12-19T12:27:49.679Z,,,,,17.9,,0
2017-12-19T12:27:59.600Z,,,,,17.9,,0
2017-12-19T12:28:09.586Z,,,,,17.9,,0
2017-12-19T12:28:19.605Z,,,,,17.9,,0
2017-12-19T12:28:29.587Z,,,,,17.9,,0
2017-12-19T12:28:39.594Z,,,,,17.9,,0
2017-12-19T12:28:49.687Z,,,,,17.9,,0
2017-12-19T12:28:59.588Z,,,,,17.9,,0
2017-12-19T12:29:09.586Z,,,,,17.9,,0
2017-12-19T12:29:19.586Z,,,,,17.9,,0
2017-12-19T12:29:39.587Z,,,,17.4,17.9,,0
2017-12-19T12:29:49.667Z,,,,,17.9,,0
2017-12-19T12:29:59.586Z,,,,17.3,17.9,,0
2017-12-19T12:30:19.589Z,,,,17.4,17.9,,0
2017-12-19T12:30:29.589Z,,,,,17.9,,0
2017-12-19T12:30:39.602Z,,,,17.3,17.9,,0
2017-12-19T12:30:49.667Z,,,,,17.9,,0
2017-12-19T12:30:59.589Z,,,,,17.9,,0
2017-12-19T12:31:09.592Z,,,,,17.9,,0
2017-12-19T12:31:19.587Z,,,,,17.9,,0
2017-12-19T12:31:29.588Z,,,,,17.9,,0
2017-12-19T12:31:39.589Z,,,,,17.9,,0
2017-12-19T12:31:49.667Z,,,,,17.9,,0
2017-12-19T12:31:59.586Z,,,,,17.9,,0
2017-12-19T12:32:09.587Z,,,,,17.9,,0
2017-12-19T12:32:19.586Z,,,,,17.9,,0
2017-12-19T12:32:39.629Z,,,,17.2,17.9,,0
2017-12-19T12:32:39.697Z,,,,,17.9,,0
2017-12-19T12:32:54.646Z,,,,,17.9,,0
2017-12-19T12:32:59.586Z,,,,,17.9,,0
2017-12-19T12:33:09.587Z,,,,,17.9,,0
2017-12-19T12:33:19.589Z,,,,,17.9,,0
2017-12-19T12:33:39.587Z,,,,,17.9,,0
2017-12-19T12:33:49.676Z,,,,,17.9,,0
2017-12-19T12:34:09.587Z,,,,,17.9,,0
2017-12-19T12:34:19.586Z,,,,,17.9,,0
2017-12-19T12:34:39.587Z,,,,,17.9,,0
2017-12-19T12:34:49.695Z,,,,,17.9,,0
2017-12-19T12:34:59.586Z,,,,,17.9,,0
2017-12-19T12:35:19.586Z,,,,,17.9,,0
2017-12-19T12:35:39.595Z,,,,,17.9,,0
2017-12-19T12:35:59.657Z,,,,,17.8,,0
2017-12-19T12:36:19.663Z,,,,,17.8,,0
2017-12-19T12:36:29.586Z,,,,,17.8,,0
2017-12-19T12:36:49.667Z,,,,,17.8,,0
2017-12-19T12:36:59.587Z,,,,,17.8,,0
2017-12-19T12:37:19.599Z,,,,,17.8,,0
2017-12-19T12:37:29.587Z,,,,,17.8,,0
2017-12-19T12:37:49.677Z,,,,,17.8,,0
2017-12-19T12:37:59.693Z,,,,,17.8,,0
2017-12-19T12:38:09.706Z,,,,,17.8,,0
2017-12-19T12:38:29.596Z,,,,,17.8,,0
2017-12-19T12:38:39.587Z,,,,,17.8,,0
2017-12-19T12:38:59.588Z,,,,,17.8,,0
2017-12-19T12:39:09.592Z,,,,,17.8,,0
2017-12-19T12:39:19.605Z,,,,,17.8,,0
2017-12-19T12:39:39.587Z,,,,17,17.8,,0
2017-12-19T12:39:49.677Z,,,,,17.8,,0
2017-12-19T12:40:09.587Z,,,,,17.8,,0
2017-12-19T12:40:19.587Z,,,,,17.8,,0
2017-12-19T12:40:29.588Z,,,,16.9,,,
2017-12-19T12:40:39.587Z,,,,16.9,17.8,,0
2017-12-19T12:40:49.667Z,,,,,17.8,,0
2017-12-19T12:40:59.589Z,,,,,17.8,,0
2017-12-19T12:41:19.688Z,,,,,17.8,,0
2017-12-19T12:41:29.589Z,,,,,17.8,,0
2017-12-19T12:41:39.755Z,,,,,17.8,,0
2017-12-19T12:41:59.588Z,,,,,17.8,,0
2017-12-19T12:42:19.590Z,,,,,17.8,,0
2017-12-19T12:42:29.587Z,,,,,17.8,,0
2017-12-19T12:42:39.587Z,,,,,17.8,,0
2017-12-19T12:42:49.677Z,,,,,17.8,,0
2017-12-19T12:42:59.587Z,,,,,17.8,,0
2017-12-19T12:43:19.588Z,,,,,17.8,,0
2017-12-19T12:43:39.588Z,,,,,17.8,,0
2017-12-19T12:43:59.588Z,,,,,17.8,,0
2017-12-19T12:44:19.588Z,,,,,17.8,,0
2017-12-19T12:44:29.590Z,,,,,17.8,,0
2017-12-19T12:44:49.668Z,,,,,17.8,,0
2017-12-19T12:44:59.591Z,,,,,17.8,,0
2017-12-19T12:45:22.650Z,,,,,17.8,,0
2017-12-19T12:45:29.593Z,,,,,17.8,,0
2017-12-19T12:45:39.588Z,,,,,17.8,,0
2017-12-19T12:45:49.668Z,,,,,17.8,,0
2017-12-19T12:45:59.588Z,,,,,17.8,,0
2017-12-19T12:46:19.589Z,,,,,17.8,,0
2017-12-19T12:46:29.588Z,,,,,17.8,,0
2017-12-19T12:46:39.588Z,,,,,17.8,,0
2017-12-19T12:46:59.588Z,,,,,17.8,,0
2017-12-19T12:47:09.604Z,,,,,17.8,,0
2017-12-19T12:47:29.593Z,,,,,17.8,,0
2017-12-19T12:47:39.592Z,,,,,17.8,,0
2017-12-19T12:47:49.668Z,,,,,17.8,,0
2017-12-19T12:47:59.588Z,,,,,17.8,,0
2017-12-19T12:48:09.588Z,,,,,17.8,,0
2017-12-19T12:48:19.593Z,,,,,17.8,,0
2017-12-19T12:48:29.593Z,,,,,17.8,,0
2017-12-19T12:48:49.680Z,,,,,17.8,,0
2017-12-19T12:48:59.588Z,,,,,17.8,,0
2017-12-19T12:49:19.588Z,,,,,17.7,,0
2017-12-19T12:49:29.614Z,,,,16.8,17.8,,0
2017-12-19T12:49:39.589Z,,,,,17.7,,0
2017-12-19T12:49:49.668Z,,,,,17.8,,0
2017-12-19T12:49:59.587Z,,,,,17.7,,0
2017-12-19T12:50:09.593Z,,,,16.6,,,
2017-12-19T12:50:19.589Z,,,,16.6,17.7,,0
2017-12-19T12:50:29.589Z,,,,,17.7,,0
2017-12-19T12:50:39.588Z,,,,16.8,,,
2017-12-19T12:50:49.676Z,,,,16.6,17.7,,0
2017-12-19T12:50:59.596Z,,,,,17.7,,0
2017-12-19T12:51:19.588Z,,,,,17.7,,0
2017-12-19T12:51:29.587Z,,,,,17.7,,0
2017-12-19T12:51:39.590Z,,,,,17.7,,0
2017-12-19T12:51:49.721Z,,,,,17.7,,0
2017-12-19T12:51:59.597Z,,,,,17.7,,0
2017-12-19T12:52:09.587Z,1,39,0,20.8,17.7,,0
2017-12-19T12:52:19.588Z,,29,,23.4,17.7,,0
2017-12-19T12:52:29.587Z,,,,,17.7,,0
2017-12-19T12:52:39.587Z,,30,,23.6,,,
2017-12-19T12:52:49.687Z,,0,,24,17.7,,0
2017-12-19T12:52:59.589Z,1,,0,20.7,17.7,,0
2017-12-19T12:53:09.589Z,,,,19.1,17.7,,0
2017-12-19T12:53:19.589Z,,,,18.6,17.7,,0
2017-12-19T12:53:29.637Z,,,,18.5,17.7,,0
2017-12-19T12:53:49.678Z,,,,18.6,17.7,,0
2017-12-19T12:53:59.587Z,,,,,17.7,,0
2017-12-19T12:54:19.588Z,,,,,17.7,,0
2017-12-19T12:54:29.587Z,,,,,17.7,,0
2017-12-19T12:54:39.587Z,,,,18.8,17.7,,0
2017-12-19T12:54:49.667Z,,,,19.1,17.7,,0
2017-12-19T12:54:59.644Z,,,,19.2,17.7,,0
2017-12-19T12:55:09.587Z,,,,19.3,17.7,,0
2017-12-19T12:55:19.587Z,,,,,17.7,,0
2017-12-19T12:55:29.587Z,,,,19.2,17.7,,0
2017-12-19T12:55:39.588Z,,,,19.1,,,
2017-12-19T12:55:49.667Z,,,,18.9,17.7,,0
2017-12-19T12:55:59.588Z,,,,,17.8,,0
2017-12-19T12:56:09.586Z,,,,18.8,17.7,,0
2017-12-19T12:56:19.587Z,,,,18.6,17.8,,0
2017-12-19T12:56:29.587Z,,,,,17.8,,0
2017-12-19T12:56:39.594Z,,,,,17.8,,0
2017-12-19T12:56:49.667Z,,,,,17.8,,0
2017-12-19T12:56:59.587Z,,,,,17.8,,0
2017-12-19T12:57:09.689Z,,,,,17.8,,0
2017-12-19T12:57:19.586Z,,,,,17.8,,0
2017-12-19T12:57:29.587Z,,,,,17.8,,0
2017-12-19T12:57:39.587Z,,,,,17.8,,0
2017-12-19T12:57:49.668Z,,,,,17.8,,0
2017-12-19T12:57:59.586Z,,,,,17.8,,0
2017-12-19T12:58:09.587Z,,,,,17.8,,0
2017-12-19T12:58:19.587Z,,,,,17.8,,0
2017-12-19T12:58:29.587Z,,,,,17.8,,0
2017-12-19T12:58:39.591Z,,,,,17.8,,0
2017-12-19T12:58:49.684Z,,,,,17.8,,0
2017-12-19T12:58:59.613Z,,,,,17.8,,0
2017-12-19T12:59:09.634Z,,,,,17.8,,0
2017-12-19T12:59:19.590Z,,,,,17.8,,0
2017-12-19T12:59:29.590Z,,,,,17.8,,0
2017-12-19T12:59:39.587Z,,,,,17.8,,0
2017-12-19T12:59:49.667Z,,,,,17.8,,0
2017-12-19T12:59:59.586Z,,,,,17.8,,0
2017-12-19T13:00:09.587Z,,,,,17.8,,0
2017-12-19T13:00:19.586Z,,,,,17.8,,0
2017-12-19T13:00:29.586Z,,,,,17.8,,0
2017-12-19T13:00:39.588Z,,,,,17.8,,0
2017-12-19T13:00:49.668Z,,,,,17.8,,0
2017-12-19T13:00:59.674Z,,,,,17.8,,0
2017-12-19T13:01:09.697Z,,,,,17.8,,0
2017-12-19T13:01:19.593Z,,,,,17.8,,0
2017-12-19T13:01:29.586Z,,,,,17.8,,0
2017-12-19T13:01:39.586Z,,,,,17.8,,0
2017-12-19T13:01:49.732Z,,,,,17.8,,0
2017-12-19T13:01:59.589Z,,,,,17.8,,0
2017-12-19T13:02:09.586Z,,,,,17.8,,0
2017-12-19T13:02:19.586Z,,,,,17.8,,0
2017-12-19T13:02:29.586Z,,,,,17.8,,0
2017-12-19T13:02:39.588Z,,,,18.5,17.8,,0
2017-12-19T13:02:49.667Z,,,,18.6,17.8,,0
2017-12-19T13:02:59.587Z,,,,18.5,17.8,,0
2017-12-19T13:03:09.586Z,,,,,17.8,,0
2017-12-19T13:03:19.587Z,,,,,17.8,,0
2017-12-19T13:03:29.590Z,,,,18.4,17.8,,0
2017-12-19T13:03:39.586Z,,,,,17.8,,0
2017-12-19T13:03:49.669Z,,,,18.2,17.8,,0
2017-12-19T13:03:59.586Z,,,,,17.8,,0
2017-12-19T13:04:09.585Z,,,,,17.8,,0
2017-12-19T13:04:19.588Z,,,,,17.8,,0
2017-12-19T13:04:29.586Z,,,,,17.8,,0
2017-12-19T13:04:39.585Z,,,,18.1,17.8,,0
2017-12-19T13:04:49.666Z,,,,,17.8,,0
2017-12-19T13:04:59.586Z,,,,,17.8,,0
2017-12-19T13:05:09.587Z,,,,,17.8,,0
2017-12-19T13:05:19.585Z,,,,,17.8,,0
2017-12-19T13:05:29.591Z,,,,,17.8,,0
2017-12-19T13:05:39.586Z,,,,,17.8,,0
2017-12-19T13:05:49.668Z,,,,,17.8,,0
2017-12-19T13:05:59.586Z,,,,,17.8,,0
2017-12-19T13:06:09.590Z,,,,,17.8,,0
2017-12-19T13:06:19.586Z,,,,18,17.8,,0
2017-12-19T13:06:29.587Z,,,,,17.8,,0
2017-12-19T13:06:39.614Z,,,,,17.8,,0
2017-12-19T13:06:49.669Z,,,,,17.8,,0
2017-12-19T13:06:59.586Z,,,,,17.8,,0
2017-12-19T13:07:09.586Z,,,,,17.8,,0
2017-12-19T13:07:19.589Z,,,,,17.8,,0
2017-12-19T13:07:29.586Z,,,,,17.8,,0
2017-12-19T13:07:39.586Z,,,,,17.8,,0
2017-12-19T13:07:49.666Z,,,,,17.8,,0
2017-12-19T13:07:59.587Z,,,,,17.8,,0
2017-12-19T13:08:09.585Z,,,,,17.8,,0
2017-12-19T13:08:19.586Z,,,,,17.8,,0
2017-12-19T13:08:29.586Z,1,0,0,18,17.9,20,0
2017-12-19T13:08:39.586Z,,,,,17.8,,0
2017-12-19T13:08:49.666Z,,,,18,17.8,,0
2017-12-19T13:08:59.587Z,,,,,17.8,,0
2017-12-19T13:09:09.586Z,,,,18,17.8,,0
2017-12-19T13:09:19.586Z,,,,18,17.8,,0
2017-12-19T13:09:29.586Z,,,,17.8,17.9,,0
2017-12-19T13:09:39.588Z,,,,18,17.9,,0
2017-12-19T13:09:49.671Z,,,,17.8,17.8,,0
2017-12-19T13:09:59.587Z,,,,17.8,17.8,,0
2017-12-19T13:10:09.617Z,,,,18,17.8,,0
2017-12-19T13:10:19.586Z,,,,17.8,17.9,,0
2017-12-19T13:10:29.588Z,,,,,17.8,,0
2017-12-19T13:10:39.586Z,,,,18,17.8,,0
2017-12-19T13:10:49.666Z,,,,17.8,17.8,,0
2017-12-19T13:10:59.590Z,,,,,17.8,,0
2017-12-19T13:11:09.587Z,,,,,17.8,,0
2017-12-19T13:11:19.589Z,,,,,17.8,,0
2017-12-19T13:11:29.586Z,,,,,17.8,,0
2017-12-19T13:11:39.586Z,,,,,17.8,,0
2017-12-19T13:11:49.666Z,,,,,17.8,,0
2017-12-19T13:11:59.586Z,,,,,17.8,,0
2017-12-19T13:12:09.593Z,,,,,17.8,,0
2017-12-19T13:12:19.586Z,,,,,17.8,,0
2017-12-19T13:12:29.586Z,,,,,17.8,,0
2017-12-19T13:12:39.603Z,,,,,17.8,,0
2017-12-19T13:12:53.399Z,,,,,17.8,,0
2017-12-19T13:12:59.597Z,,,,17.8,17.8,,0
2017-12-19T13:13:09.797Z,,,,,17.8,,0
2017-12-19T13:13:19.624Z,,,,,17.8,,0
2017-12-19T13:13:29.591Z,,,,,17.8,,0
2017-12-19T13:13:39.586Z,,,,17.7,17.8,,0
2017-12-19T13:13:49.671Z,,,,,17.8,,0
2017-12-19T13:13:59.591Z,,,,,17.8,,0
2017-12-19T13:14:09.587Z,,,,17.6,17.8,,0
2017-12-19T13:14:19.586Z,,,,,17.8,,0
2017-12-19T13:14:29.586Z,,,,,17.8,,0
2017-12-19T13:14:39.586Z,,,,,17.8,,0
2017-12-19T13:14:49.677Z,,,,,17.8,,0
2017-12-19T13:14:59.587Z,,,,,17.8,,0
2017-12-19T13:15:09.587Z,,,,,17.8,,0
2017-12-19T13:15:19.592Z,,,,,17.8,,0
2017-12-19T13:15:29.590Z,,,,,17.8,,0
2017-12-19T13:15:39.608Z,,,,,17.8,,0
2017-12-19T13:15:49.667Z,,,,17.4,17.8,,0
2017-12-19T13:15:59.586Z,,,,,17.8,,0
2017-12-19T13:16:09.589Z,,,,,17.8,,0
2017-12-19T13:16:19.595Z,,,,,17.8,,0
2017-12-19T13:16:29.591Z,,,,,17.8,,0
2017-12-19T13:16:39.587Z,,,,,17.8,,0
2017-12-19T13:16:49.667Z,,,,,17.8,,0
2017-12-19T13:16:59.588Z,,,,,17.8,,0
2017-12-19T13:17:09.591Z,,,,,17.8,,0
2017-12-19T13:17:19.587Z,,,,,17.8,,0
2017-12-19T13:17:29.587Z,,,,,17.8,,0
2017-12-19T13:17:39.587Z,,,,,17.8,,0
2017-12-19T13:17:49.667Z,,,,,17.8,,0
2017-12-19T13:17:59.587Z,,,,,17.8,,0
2017-12-19T13:18:09.587Z,,,,,17.8,,0
2017-12-19T13:18:19.587Z,,,,,17.8,,0
2017-12-19T13:18:29.589Z,,,,,17.8,,0
2017-12-19T13:18:39.587Z,,,,,17.8,,0
2017-12-19T13:18:49.677Z,,,,,17.8,,0
2017-12-19T13:18:59.588Z,,,,,17.8,,0
2017-12-19T13:19:09.587Z,,,,,17.8,,0
2017-12-19T13:19:19.587Z,,,,,17.8,,0
2017-12-19T13:19:29.588Z,,,,,17.8,,0
2017-12-19T13:19:39.588Z,,,,,17.8,,0
2017-12-19T13:19:49.677Z,,,,,17.8,,0
2017-12-19T13:19:59.587Z,,,,,17.8,,0
2017-12-19T13:20:09.589Z,,,,,17.8,,0
2017-12-19T13:20:19.666Z,,,,,17.8,,0
2017-12-19T13:20:29.587Z,,,,,17.8,,0
2017-12-19T13:20:39.587Z,,,,17.3,17.8,,0
2017-12-19T13:20:49.675Z,,,,17.4,17.8,,0
2017-12-19T13:20:59.637Z,,,,,17.8,,0
2017-12-19T13:21:09.588Z,,,,17.3,17.8,,0
2017-12-19T13:21:19.591Z,,,,17.4,17.8,,0
2017-12-19T13:21:29.620Z,,,,,17.8,,0
2017-12-19T13:21:39.601Z,,,,,17.8,,0
2017-12-19T13:21:49.675Z,,,,,17.8,,0
2017-12-19T13:21:59.587Z,,,,,17.8,,0
2017-12-19T13:22:09.694Z,,,,17.3,17.8,,0
2017-12-19T13:22:19.587Z,,,,17.4,17.8,,0
2017-12-19T13:22:29.587Z,,,,,17.8,,0
2017-12-19T13:22:39.589Z,,,,17.3,17.8,,0
2017-12-19T13:22:49.690Z,,,,,17.8,,0
2017-12-19T13:22:59.602Z,,,,,17.8,,0
2017-12-19T13:23:09.647Z,,,,17.4,17.8,,0
2017-12-19T13:23:19.596Z,,,,17.3,17.8,,0
2017-12-19T13:23:29.590Z,,,,,17.8,,0
2017-12-19T13:23:39.627Z,,,,,17.8,,0
2017-12-19T13:23:49.780Z,,,,17.2,17.8,,0
2017-12-19T13:23:59.591Z,,,,,17.8,,0
2017-12-19T13:24:09.589Z,,,,,17.8,,0
2017-12-19T13:24:28.983Z,,,,,17.8,,0
2017-12-19T13:24:29.587Z,,,,,17.8,,0
2017-12-19T13:24:39.587Z,,,,,17.8,,0
2017-12-19T13:24:49.678Z,,,,,17.8,,0
2017-12-19T13:24:59.588Z,,,,,17.8,,0
2017-12-19T13:25:09.587Z,,,,,17.8,,0
2017-12-19T13:25:19.591Z,,,,17,17.8,,0
2017-12-19T13:25:29.587Z,,,,,17.8,,0
2017-12-19T13:25:39.588Z,,,,,17.8,,0
2017-12-19T13:25:49.668Z,,,,,17.8,,0
2017-12-19T13:25:59.587Z,,,,,17.8,,0
2017-12-19T13:26:09.587Z,,,,,17.8,,0
2017-12-19T13:26:19.588Z,,,,,17.8,,0
2017-12-19T13:26:29.587Z,,,,,17.8,,0
2017-12-19T13:26:39.587Z,,,,,17.8,,0
2017-12-19T13:26:49.668Z,,,,,17.8,,0
2017-12-19T13:26:59.588Z,,,,,17.8,,0
2017-12-19T13:27:09.591Z,,,,,17.8,,0
2017-12-19T13:27:19.588Z,,,,,17.8,,0
2017-12-19T13:27:29.589Z,,,,,17.8,,0
2017-12-19T13:27:39.588Z,,,,,17.8,,0
2017-12-19T13:27:49.668Z,,,,,17.8,,0
2017-12-19T13:27:59.587Z,,,,,17.8,,0
2017-12-19T13:28:09.589Z,,,,,17.7,,0
2017-12-19T13:28:19.587Z,,,,,17.7,,0
2017-12-19T13:28:29.588Z,,,,,17.8,,0
2017-12-19T13:28:39.604Z,,,,,17.8,,0
2017-12-19T13:28:49.667Z,,,,,17.8,,0
2017-12-19T13:28:59.588Z,,,,,17.8,,0
2017-12-19T13:29:09.675Z,,,,,17.8,,0
2017-12-19T13:29:19.592Z,,,,,17.8,,0
2017-12-19T13:29:29.599Z,,,,,17.7,,0
2017-12-19T13:29:39.589Z,,,,,17.8,,0
2017-12-19T13:29:49.673Z,,,,,17.8,,0
2017-12-19T13:29:59.588Z,,,,,17.8,,0
2017-12-19T13:30:09.588Z,,,,,17.8,,0
2017-12-19T13:30:19.587Z,,,,,17.7,,0
2017-12-19T13:30:29.589Z,,,,,17.7,,0
2017-12-19T13:30:39.589Z,,,,,17.8,,0
2017-12-19T13:30:49.678Z,,,,,17.8,,0
2017-12-19T13:30:59.587Z,,,,,17.7,,0
2017-12-19T13:31:09.597Z,,,,,17.7,,0
2017-12-19T13:31:19.589Z,,,,17,17.7,,0
2017-12-19T13:31:29.591Z,,,,17,17.7,,0
2017-12-19T13:31:39.628Z,,,,,17.7,,0
2017-12-19T13:31:49.668Z,,,,17,17.7,,0
