Time,HwTSet,ActPow,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-11-29T13:11:27.312Z,0,,,46.5,34.3,,
2017-11-29T13:11:37.309Z,0,,,46.3,34.3,,
2017-11-29T13:11:47.314Z,0,,,46.1,34.2,,
2017-11-29T13:11:57.322Z,0,45,1,46.2,34.2,,0
2017-11-29T13:12:07.320Z,0,33,,52.1,34.2,,
2017-11-29T13:12:17.327Z,0,29,,53.2,34.2,,
2017-11-29T13:12:27.316Z,0,,,53.6,34.2,,
2017-11-29T13:12:37.351Z,0,,,53.8,34.1,,
2017-11-29T13:12:47.323Z,0,,,53.9,34.1,,
2017-11-29T13:12:57.360Z,0,,,,34.1,,
2017-11-29T13:13:07.319Z,0,,,53.8,34.1,,
2017-11-29T13:13:17.310Z,0,30,,,34.1,,
2017-11-29T13:13:27.310Z,0,,,53.7,34,,
2017-11-29T13:13:43.948Z,0,,,,34,,
2017-11-29T13:13:47.365Z,0,30,,54,34,,
2017-11-29T13:13:57.321Z,0,,,54.3,34,,
2017-11-29T13:14:07.318Z,0,,,55,33.9,,
2017-11-29T13:14:17.313Z,0,29,,55.3,33.9,,
2017-11-29T13:14:27.323Z,0,,,55.7,33.9,,
2017-11-29T13:14:37.312Z,0,0,1,54.7,33.9,,0
2017-11-29T13:14:47.373Z,0,,,51.7,33.9,,
2017-11-29T13:14:57.311Z,0,,,49.7,33.9,,
2017-11-29T13:15:07.328Z,0,,,48.9,33.9,,
2017-11-29T13:15:17.328Z,0,,,48.5,33.9,54,
2017-11-29T13:15:27.310Z,0,,,48.4,33.8,,
2017-11-29T13:15:37.320Z,0,,,48.5,33.8,,
2017-11-29T13:15:47.316Z,0,,,48.6,33.8,,
2017-11-29T13:15:57.311Z,0,,,48.7,33.8,,
2017-11-29T13:16:07.317Z,0,,,48.9,33.8,,
2017-11-29T13:16:17.312Z,0,,,49,33.7,,
2017-11-29T13:16:27.316Z,0,,,,33.7,,
2017-11-29T13:16:37.337Z,0,,,48.7,33.7,,
2017-11-29T13:16:47.314Z,0,,,48.3,33.7,,
2017-11-29T13:16:57.339Z,0,45,1,48.1,33.7,,0
2017-11-29T13:17:07.328Z,0,36,,53.1,33.7,,
2017-11-29T13:17:17.321Z,0,30,,54.7,33.7,,
2017-11-29T13:17:27.316Z,0,29,,55,33.7,,
2017-11-29T13:17:37.321Z,0,,,55.2,33.6,,
2017-11-29T13:17:47.322Z,0,,,55.3,33.6,,
2017-11-29T13:17:57.317Z,0,,,,33.6,,
2017-11-29T13:18:07.327Z,0,30,,55.4,33.6,,
2017-11-29T13:18:17.311Z,0,,,,33.6,,
2017-11-29T13:18:27.312Z,0,29,,55.3,33.6,,
2017-11-29T13:18:37.311Z,0,,,,33.6,,
2017-11-29T13:18:47.314Z,0,30,,55.5,33.6,,
2017-11-29T13:18:57.328Z,0,30,,56,33.6,,
2017-11-29T13:19:07.316Z,0,29,,56.4,33.6,,
2017-11-29T13:19:17.318Z,0,30,,56.8,33.5,,
2017-11-29T13:19:27.310Z,0,,,57.1,33.5,,
2017-11-29T13:19:37.317Z,0,29,,57.4,33.5,,
2017-11-29T13:19:47.313Z,0,30,,57.7,33.5,,
2017-11-29T13:19:57.311Z,0,29,,57.9,33.5,,
2017-11-29T13:20:07.313Z,0,0,1,55.5,33.5,,0
2017-11-29T13:20:17.311Z,0,,,52.9,33.5,,
2017-11-29T13:20:27.317Z,0,,,51.4,33.5,,
2017-11-29T13:20:37.312Z,0,,,50.6,33.5,,
2017-11-29T13:20:47.313Z,0,,,50.2,33.5,,
2017-11-29T13:20:57.335Z,0,,,,33.5,,
2017-11-29T13:21:07.319Z,0,,,,33.5,,
2017-11-29T13:21:17.314Z,0,,,50.3,33.4,,
2017-11-29T13:21:27.321Z,0,,,50.5,33.5,,
2017-11-29T13:21:37.310Z,0,,,50.6,33.5,,
2017-11-29T13:21:55.953Z,0,,,50.7,33.4,,
2017-11-29T13:21:57.335Z,0,,,50.6,33.4,,
2017-11-29T13:22:07.313Z,0,,,50.3,33.4,,
2017-11-29T13:22:17.320Z,0,,,49.8,33.4,,
2017-11-29T13:22:27.315Z,0,,,49.3,33.4,,
2017-11-29T13:22:37.320Z,0,,,48.9,33.4,,
2017-11-29T13:22:47.326Z,0,,,48.6,33.4,,
2017-11-29T13:22:57.320Z,0,,,48.3,33.4,,
2017-11-29T13:23:07.313Z,0,,,48.1,33.4,,
2017-11-29T13:23:17.326Z,0,,,48,33.4,,
2017-11-29T13:23:27.323Z,0,43,1,49.2,33.4,,0
2017-11-29T13:23:37.325Z,0,30,,55,33.3,,
2017-11-29T13:23:47.323Z,0,,,55.5,33.3,,
2017-11-29T13:23:57.311Z,0,29,,56,33.3,,
2017-11-29T13:24:07.312Z,0,30,,56.1,33.3,,
2017-11-29T13:24:17.312Z,0,29,,,33.3,,
2017-11-29T13:24:27.314Z,0,30,,56,33.3,,
2017-11-29T13:24:37.320Z,0,29,,55.9,33.3,,
2017-11-29T13:24:47.316Z,0,30,,55.7,33.3,,
2017-11-29T13:24:57.318Z,0,,,55.6,33.3,,
2017-11-29T13:25:07.321Z,0,29,,,33.3,,
2017-11-29T13:25:17.312Z,0,,,56.1,33.3,,
2017-11-29T13:25:27.345Z,0,,,56.3,33.3,,
2017-11-29T13:25:37.312Z,0,30,,57,33.3,,
2017-11-29T13:25:47.312Z,0,29,,57.3,33.3,,
2017-11-29T13:25:57.314Z,0,30,,57.8,33.3,,
2017-11-29T13:26:07.325Z,0,0,1,55.7,33.3,,0
2017-11-29T13:26:17.322Z,0,,,52.7,33.3,,
2017-11-29T13:26:27.383Z,0,,,50.9,33.3,,
2017-11-29T13:26:37.322Z,0,,,50.4,33.3,,
2017-11-29T13:26:47.312Z,0,,,50.1,33.3,,
2017-11-29T13:26:57.317Z,0,,,49.9,33.3,,
2017-11-29T13:27:07.312Z,0,,,,33.3,,
2017-11-29T13:27:17.328Z,0,,,50,33.3,,
2017-11-29T13:27:27.313Z,0,,,,33.3,,
2017-11-29T13:27:37.313Z,0,,,50.2,33.3,,
2017-11-29T13:27:47.402Z,0,,,50.3,33.3,,
2017-11-29T13:27:57.318Z,0,,,50.2,33.3,,
2017-11-29T13:28:07.312Z,0,,,49.9,33.3,,
2017-11-29T13:28:17.322Z,0,,,49.5,33.3,,
2017-11-29T13:28:27.312Z,0,,,48.9,33.3,,
2017-11-29T13:28:37.325Z,0,,,48.5,33.3,,
2017-11-29T13:28:47.313Z,0,,,48.1,33.3,,
2017-11-29T13:28:57.313Z,0,45,1,48,33.3,,0
2017-11-29T13:29:07.324Z,0,34,,54,33.3,,
2017-11-29T13:29:17.314Z,0,29,,55.5,33.2,,
2017-11-29T13:29:27.313Z,0,29,,56.1,33.3,,
2017-11-29T13:29:37.327Z,0,30,,56.4,33.3,,
2017-11-29T13:29:47.319Z,0,29,,56.6,33.2,,
2017-11-29T13:29:57.436Z,0,30,,,33.2,,
2017-11-29T13:30:07.313Z,0,,,56.5,33.2,,
2017-11-29T13:30:17.324Z,0,29,,56.3,33.2,,
2017-11-29T13:30:27.316Z,0,30,,56.2,33.2,,
2017-11-29T13:30:37.316Z,0,29,,56.1,33.2,,
2017-11-29T13:30:47.345Z,0,,,56.3,33.2,,
2017-11-29T13:30:57.321Z,0,30,,,33.2,,
2017-11-29T13:31:07.319Z,0,30,,57,33.2,,
2017-11-29T13:31:17.313Z,0,,,57.4,33.2,,
2017-11-29T13:31:27.330Z,0,,,58,33.2,,
2017-11-29T13:31:37.314Z,0,0,1,54.6,33.2,,0
2017-11-29T13:31:47.317Z,0,,,51.8,33.2,,
2017-11-29T13:31:57.314Z,0,,,50.5,33.2,,
2017-11-29T13:32:07.411Z,0,,,50.1,33.2,,
2017-11-29T13:32:17.335Z,0,,,49.8,33.2,,
2017-11-29T13:32:27.347Z,0,,,49.6,33.2,,
2017-11-29T13:32:37.326Z,0,,,49.5,33.2,,
2017-11-29T13:32:47.335Z,0,,,49.6,33.2,,
2017-11-29T13:32:57.314Z,0,,,,33.2,,
2017-11-29T13:33:07.379Z,0,,,,33.2,,
2017-11-29T13:33:17.316Z,0,,,,33.1,,
2017-11-29T13:33:27.315Z,0,,,49.4,33.1,,
2017-11-29T13:33:37.315Z,0,,,48.8,33.2,,
2017-11-29T13:33:47.315Z,0,,,48.3,33.2,,
2017-11-29T13:33:57.314Z,0,45,1,48,33.1,,0
2017-11-29T13:34:07.319Z,0,35,,53.1,33.1,,
2017-11-29T13:34:17.321Z,0,30,,54.8,33.1,,
2017-11-29T13:34:27.334Z,0,,,55,33.1,,
2017-11-29T13:34:37.320Z,0,29,,,33.1,,
2017-11-29T13:34:47.317Z,0,30,,55.3,33.1,,
2017-11-29T13:34:57.314Z,0,29,,55.4,33.1,,
2017-11-29T13:35:07.320Z,0,30,,55.3,33.1,,
2017-11-29T13:35:17.316Z,0,,,,33.1,,
2017-11-29T13:35:27.316Z,0,29,,55.4,33.1,,
2017-11-29T13:35:37.316Z,0,30,,,33.1,,
2017-11-29T13:35:47.315Z,0,29,,,33.1,,
2017-11-29T13:35:57.321Z,0,29,,56,33.1,,
2017-11-29T13:36:07.314Z,0,,,56.3,33.1,,
2017-11-29T13:36:17.318Z,0,30,,56.7,33.1,,
2017-11-29T13:36:27.316Z,0,29,,57,33.1,,
2017-11-29T13:36:37.314Z,0,,,57.3,33.1,,
2017-11-29T13:36:47.320Z,0,30,,57.6,33.1,,
2017-11-29T13:36:57.327Z,0,29,,57.8,33.1,,
2017-11-29T13:37:07.325Z,0,0,1,57.8,33.1,,0
2017-11-29T13:37:17.315Z,0,,,53.9,33.1,,
2017-11-29T13:37:27.315Z,0,0,1,51.8,33.1,54,0
2017-11-29T13:37:37.318Z,0,,,50.6,33.1,,
2017-11-29T13:37:47.372Z,0,,,50.2,33.1,,
2017-11-29T13:37:57.316Z,0,,,50,33.1,,
2017-11-29T13:38:07.315Z,0,,,,33.1,,
2017-11-29T13:38:17.333Z,0,,,50.1,32.9,,
2017-11-29T13:38:27.318Z,0,,,50.3,33.1,,
2017-11-29T13:38:37.316Z,0,,,50.4,32.9,,
2017-11-29T13:38:47.325Z,0,,,50.6,33.1,,
2017-11-29T13:38:57.409Z,0,,,,32.9,,
2017-11-29T13:39:07.315Z,0,,,50.4,33.1,,
2017-11-29T13:39:17.314Z,0,,,49.9,32.9,,
2017-11-29T13:39:27.327Z,0,,,49.4,33.1,,
2017-11-29T13:39:58.383Z,0,,0,48.9,32.9,0,2
2017-11-29T13:39:58.413Z,0,0,0,50.2,48.7,,0
2017-11-29T13:40:07.315Z,0,,,49.6,48.9,,
2017-11-29T13:40:17.429Z,0,,,49.4,48.7,,
2017-11-29T13:40:27.319Z,0,,,,48.5,,
2017-11-29T13:40:37.345Z,0,,,49.3,48.3,,
2017-11-29T13:40:47.329Z,0,,,,48.1,,
2017-11-29T13:40:57.339Z,0,,1,49.2,47.9,55,0
2017-11-29T13:41:07.343Z,0,40,1,53,47.7,,0
2017-11-29T13:41:17.326Z,0,30,,57.4,47.5,54,
2017-11-29T13:41:27.328Z,0,29,,57.1,47.3,55,
2017-11-29T13:41:37.339Z,0,30,,56.9,47.1,54,
2017-11-29T13:41:47.335Z,0,29,,57,46.9,55,
2017-11-29T13:41:57.334Z,0,30,,56.7,46.7,,
2017-11-29T13:42:07.320Z,0,,,56.5,46.5,,
2017-11-29T13:42:17.331Z,0,,,56.2,46.3,54,
2017-11-29T13:42:27.322Z,0,29,,56.1,46.1,55,
2017-11-29T13:42:37.320Z,0,30,,,45.9,,
2017-11-29T13:42:47.316Z,0,29,,56.2,45.8,,
2017-11-29T13:42:57.316Z,0,30,,56.4,45.6,,
2017-11-29T13:43:07.316Z,0,,,56.8,45.4,,
2017-11-29T13:43:17.327Z,0,,,57.3,45.2,,
2017-11-29T13:43:27.322Z,0,29,,58,45.1,,
2017-11-29T13:43:37.316Z,0,30,,58.2,44.9,,
2017-11-29T13:43:47.321Z,0,,,58.5,44.8,,
2017-11-29T13:43:57.322Z,0,,,58.7,44.6,,
2017-11-29T13:44:07.324Z,0,29,,58.9,44.4,,
2017-11-29T13:44:17.331Z,0,0,1,57.6,44.2,,0
2017-11-29T13:44:27.325Z,0,,,53.9,44.1,,
2017-11-29T13:44:37.331Z,0,,,52.4,44,,
2017-11-29T13:44:47.327Z,0,,,51.4,43.8,,
2017-11-29T13:44:57.361Z,0,,,51,43.7,,
2017-11-29T13:45:07.328Z,0,,,50.9,43.6,,
2017-11-29T13:45:17.325Z,0,,,51,43.5,,
2017-11-29T13:45:27.333Z,0,,,51.1,43.3,,
2017-11-29T13:45:37.325Z,0,,,51.2,43.2,,
2017-11-29T13:45:47.330Z,0,,,51.4,43.1,,
2017-11-29T13:45:57.334Z,0,,,51.5,43,,
2017-11-29T13:46:07.333Z,0,,,51.4,42.9,,
2017-11-29T13:46:17.334Z,0,,,50.9,42.7,,
2017-11-29T13:46:27.439Z,0,,,50.5,42.6,,
2017-11-29T13:46:37.415Z,0,,,49.9,42.5,,
2017-11-29T13:46:47.322Z,0,,,49.5,42.4,,
2017-11-29T13:46:57.418Z,0,,,49.1,42.3,,
2017-11-29T13:47:07.317Z,0,44,1,49,42.2,,0
2017-11-29T13:47:17.323Z,0,34,,55,42.1,,
2017-11-29T13:47:27.317Z,0,30,,56.5,42,,
2017-11-29T13:47:37.335Z,0,,,57,41.9,,
2017-11-29T13:47:47.340Z,0,,,57.3,41.8,,
2017-11-29T13:47:57.317Z,0,,,57.4,41.7,,
2017-11-29T13:48:07.320Z,0,,,,41.6,,
2017-11-29T13:48:17.353Z,0,,,57.7,41.5,,
2017-11-29T13:48:27.338Z,0,,,57.6,41.4,,
2017-11-29T13:48:37.329Z,0,29,,57.3,41.3,,
2017-11-29T13:48:47.328Z,0,,,57.2,41.2,,
2017-11-29T13:48:57.318Z,0,,,57.3,41.1,,
2017-11-29T13:49:07.325Z,0,,,57.8,40.9,,
2017-11-29T13:49:17.317Z,0,30,,58.3,40.8,,
2017-11-29T13:49:27.319Z,0,29,,58.7,40.8,,
2017-11-29T13:49:37.318Z,0,0,1,57.8,40.7,,0
2017-11-29T13:49:47.318Z,0,,,53.8,40.6,,
2017-11-29T13:49:57.329Z,0,,,52.7,40.5,,
2017-11-29T13:50:07.318Z,0,,,51.8,40.4,,
2017-11-29T13:50:17.325Z,0,,,51.5,40.3,,
2017-11-29T13:50:27.326Z,0,,,51.4,40.3,,
2017-11-29T13:50:37.331Z,0,,,,40.2,,
2017-11-29T13:50:47.318Z,0,,,51.5,40.1,,
2017-11-29T13:50:57.323Z,0,,,,40,,
2017-11-29T13:51:07.318Z,0,,,51.7,39.9,,
2017-11-29T13:51:17.321Z,0,,,51.8,39.9,,
2017-11-29T13:51:27.318Z,0,,,,39.8,,
2017-11-29T13:51:37.321Z,0,,,51.6,39.8,,
2017-11-29T13:51:47.318Z,0,,,51.1,39.7,,
2017-11-29T13:51:57.319Z,0,,,50.5,39.6,,
2017-11-29T13:52:07.326Z,0,,,49.9,39.6,,
2017-11-29T13:52:17.318Z,0,,,49.7,39.6,,
2017-11-29T13:52:27.325Z,0,,,49.4,39.5,,
2017-11-29T13:52:37.318Z,0,,,49.1,39.5,,
2017-11-29T13:52:47.335Z,0,,1,48.9,39.4,,0
2017-11-29T13:52:57.318Z,0,37,,54.5,39.4,,
2017-11-29T13:53:07.320Z,0,30,,56.6,39.3,,
2017-11-29T13:53:17.339Z,0,30,,57.2,39.3,,
2017-11-29T13:53:27.318Z,0,29,,57.7,39.2,,
2017-11-29T13:53:37.319Z,0,,,57.9,39.2,,
2017-11-29T13:53:47.321Z,0,,,58,39.1,,
2017-11-29T13:53:57.320Z,0,29,,57.8,38.9,,
2017-11-29T13:54:07.318Z,0,30,,57.6,38.9,,
2017-11-29T13:54:17.318Z,0,29,,57.4,38.8,,
2017-11-29T13:54:27.327Z,0,,,57.6,38.8,,
2017-11-29T13:54:37.319Z,0,,,57.4,38.7,,
2017-11-29T13:54:47.319Z,0,0,0,56.8,38.7,5,0
2017-11-29T13:54:57.319Z,0,,,52.9,38.6,,
2017-11-29T13:55:07.329Z,0,,,51.5,38.6,,
2017-11-29T13:55:17.322Z,0,,,50.9,38.5,,
2017-11-29T13:55:27.321Z,0,,,50.5,38.5,,
2017-11-29T13:55:37.324Z,0,,,,38.4,,
2017-11-29T13:55:47.331Z,0,,,50.6,38.3,,
2017-11-29T13:55:57.320Z,0,,,50.9,38.3,,
2017-11-29T13:56:07.320Z,0,,,51.1,38.2,,
2017-11-29T13:56:17.319Z,0,,,51.2,38.2,,
2017-11-29T13:56:27.349Z,0,,,51.4,38.1,,
2017-11-29T13:56:42.906Z,0,,,51.3,38.1,,
2017-11-29T13:56:48.914Z,0,,,51.1,38,,
2017-11-29T13:56:57.324Z,0,,,50.6,38,,
2017-11-29T13:57:07.319Z,0,,,49.9,37.9,,
2017-11-29T13:57:17.319Z,0,,,49.6,37.9,,
2017-11-29T13:57:27.354Z,0,,,49.2,37.8,,
2017-11-29T13:57:37.323Z,0,,,48.9,37.8,,
2017-11-29T13:57:47.324Z,0,,,48.6,37.7,,
2017-11-29T13:57:57.319Z,0,,1,48.7,37.7,54,0
2017-11-29T13:58:07.319Z,0,35,,55.2,37.6,,
2017-11-29T13:58:17.320Z,0,30,,57.7,37.6,,
2017-11-29T13:58:27.330Z,0,,,,37.5,,
2017-11-29T13:58:37.321Z,0,,,57.9,37.5,,
2017-11-29T13:58:47.319Z,0,0,1,57.8,37.4,,0
2017-11-29T13:58:57.319Z,0,,,52.8,37.4,,
2017-11-29T13:59:07.349Z,0,,,50.5,37.3,,
2017-11-29T13:59:17.319Z,0,,,49.2,37.3,,
2017-11-29T13:59:27.320Z,0,,,48.3,37.2,,
2017-11-29T13:59:37.327Z,0,,,47.8,37.2,,
2017-11-29T13:59:47.324Z,0,,,47.4,37.1,,
2017-11-29T13:59:57.327Z,0,,,47.6,37.1,,
2017-11-29T14:00:07.459Z,0,,,48.1,36.9,,
2017-11-29T14:00:17.322Z,0,,,48.6,36.9,,
2017-11-29T14:00:27.323Z,0,,,49.1,36.9,,
2017-11-29T14:00:37.330Z,0,,,49.4,36.8,,
2017-11-29T14:00:47.320Z,0,,,49.3,36.8,,
2017-11-29T14:00:57.369Z,0,,,48.9,36.7,,
2017-11-29T14:01:07.320Z,0,,,48.5,36.7,,
2017-11-29T14:01:17.329Z,0,,,47.9,36.7,,
2017-11-29T14:01:27.320Z,0,,,47.3,36.6,,
2017-11-29T14:01:37.350Z,0,,,46.9,36.6,,
2017-11-29T14:01:47.320Z,0,,,46.6,36.5,,
2017-11-29T14:01:57.323Z,0,,,46.4,36.5,,
2017-11-29T14:02:07.327Z,0,,,46.3,36.4,,
2017-11-29T14:02:17.321Z,0,,,46.2,36.4,,
2017-11-29T14:02:27.320Z,0,,,,36.3,,
2017-11-29T14:02:37.444Z,0,,,,36.3,,
2017-11-29T14:02:47.320Z,0,,,46.1,36.3,,
2017-11-29T14:02:57.321Z,0,45,1,46.4,36.2,,0
2017-11-29T14:03:07.321Z,0,31,,53,36.2,,
2017-11-29T14:03:17.321Z,0,29,,54.1,36.2,,
2017-11-29T14:03:27.323Z,0,30,,54.6,36.1,,
2017-11-29T14:03:37.323Z,0,29,,54.8,36.1,,
2017-11-29T14:03:47.321Z,0,30,,54.7,36,,
2017-11-29T14:03:57.326Z,0,29,,54.9,36,,
2017-11-29T14:04:07.320Z,0,,,,35.9,,
2017-11-29T14:04:17.374Z,0,30,,54.8,35.9,,
2017-11-29T14:04:27.364Z,0,,,54.6,35.9,,
2017-11-29T14:04:37.323Z,0,29,,54.8,35.8,,
2017-11-29T14:04:47.321Z,0,30,,,35.8,,
2017-11-29T14:04:57.324Z,0,29,,55.3,35.8,,
2017-11-29T14:05:07.329Z,0,30,,56.1,35.7,,
2017-11-29T14:05:17.322Z,0,29,,56.7,35.7,,
2017-11-29T14:05:27.343Z,0,29,,57.1,35.7,,
2017-11-29T14:05:37.329Z,0,,,57.4,35.7,,
2017-11-29T14:05:47.335Z,0,,,57.7,35.6,,
2017-11-29T14:05:57.330Z,0,0,,58,35.6,,
2017-11-29T14:06:07.328Z,0,,1,54.6,35.6,,0
2017-11-29T14:06:17.321Z,0,,,51.9,35.5,,
2017-11-29T14:06:27.324Z,0,,,50.5,35.5,,
2017-11-29T14:06:37.339Z,0,,,49.9,35.5,,
2017-11-29T14:06:47.343Z,0,,,49.7,35.4,,
2017-11-29T14:06:57.321Z,0,,,,35.4,,
2017-11-29T14:07:07.332Z,0,,,,35.4,,
2017-11-29T14:07:17.327Z,0,,,49.9,35.4,,
2017-11-29T14:07:27.321Z,0,,,50.1,35.3,,
2017-11-29T14:07:37.322Z,0,,,50.3,35.3,,
2017-11-29T14:07:47.321Z,0,,,,35.3,,
2017-11-29T14:07:57.322Z,0,,,50.2,35.3,,
2017-11-29T14:08:07.344Z,0,,,49.7,35.2,,
2017-11-29T14:08:17.321Z,0,,,49.1,35.2,,
2017-11-29T14:08:27.367Z,0,,,48.6,35.2,,
2017-11-29T14:08:37.321Z,0,,,48.2,35.2,,
2017-11-29T14:08:47.331Z,0,45,1,48,35.1,,0
2017-11-29T14:08:57.324Z,0,33,,54,35.1,,
2017-11-29T14:09:07.331Z,0,29,,55.3,35.1,,
2017-11-29T14:09:17.347Z,0,30,,55.7,35.1,,
2017-11-29T14:09:27.322Z,0,,,56.1,34.9,,
2017-11-29T14:09:37.323Z,0,,,56.2,34.9,,
2017-11-29T14:09:47.328Z,0,29,,56.3,34.9,,
2017-11-29T14:09:57.417Z,0,30,,56.2,34.9,,
2017-11-29T14:10:07.323Z,0,29,,56.1,34.9,,
2017-11-29T14:10:17.324Z,0,30,,55.9,34.8,,
2017-11-29T14:10:27.326Z,0,29,,55.7,34.8,,
2017-11-29T14:10:37.326Z,0,30,,55.9,34.8,,
2017-11-29T14:10:47.327Z,0,29,,56.2,34.8,,
2017-11-29T14:10:57.325Z,0,30,,56.7,34.8,,
2017-11-29T14:11:07.331Z,0,,,57.2,34.7,,
2017-11-29T14:11:17.326Z,0,29,,57.7,34.7,,
2017-11-29T14:11:27.322Z,0,0,1,57.8,34.7,,0
2017-11-29T14:11:37.323Z,0,,,53.3,34.6,,
2017-11-29T14:11:47.327Z,0,,,51.5,34.6,,
2017-11-29T14:11:57.333Z,0,,,50.4,34.6,,
2017-11-29T14:12:07.332Z,0,,,49.9,34.6,,
2017-11-29T14:12:17.327Z,0,,,49.7,34.6,,
2017-11-29T14:12:27.328Z,0,,,,34.6,,
2017-11-29T14:12:37.322Z,0,,,,34.5,,
2017-11-29T14:12:47.327Z,0,,,49.8,34.6,,
2017-11-29T14:12:57.343Z,0,,,50,34.5,,
2017-11-29T14:13:07.340Z,0,,,,34.5,,
2017-11-29T14:13:17.353Z,0,,,49.9,34.5,,
2017-11-29T14:13:27.322Z,0,,,49.7,34.5,,
2017-11-29T14:13:37.323Z,0,,,49.1,34.5,,
2017-11-29T14:13:47.334Z,0,,,48.6,34.4,,
2017-11-29T14:13:57.328Z,0,,,48.1,34.4,,
2017-11-29T14:14:07.364Z,0,43,1,49.1,34.4,,0
2017-11-29T14:14:17.440Z,0,31,,54.3,34.4,,
2017-11-29T14:14:27.324Z,0,29,,55.2,34.4,,
2017-11-29T14:14:37.389Z,0,,,55.5,34.4,,
2017-11-29T14:14:47.324Z,0,30,,55.9,34.3,,
2017-11-29T14:14:57.322Z,0,30,,56,34.3,,
2017-11-29T14:15:07.323Z,0,,,,34.3,,
2017-11-29T14:15:17.323Z,0,,,,34.3,,
2017-11-29T14:15:27.323Z,0,29,,55.9,34.3,,
2017-11-29T14:15:37.328Z,0,30,,55.7,34.3,,
2017-11-29T14:15:47.327Z,0,29,,,34.3,,
2017-11-29T14:15:57.323Z,0,30,,56,34.2,,
2017-11-29T14:16:07.327Z,0,29,,56.3,34.2,,
2017-11-29T14:16:17.325Z,0,30,,56.8,34.2,,
2017-11-29T14:16:27.331Z,0,,,57.3,34.2,,
2017-11-29T14:16:37.330Z,0,29,,57.7,34.2,,
2017-11-29T14:16:47.323Z,0,0,1,57.9,34.2,,0
2017-11-29T14:16:57.323Z,0,,,53.8,34.2,,
2017-11-29T14:17:07.329Z,0,,,51.8,34.2,,
2017-11-29T14:17:17.326Z,0,,,50.7,34.1,,
2017-11-29T14:17:27.326Z,0,,,50.3,34.1,,
2017-11-29T14:17:37.325Z,0,,,50.1,34.1,,
2017-11-29T14:17:47.328Z,0,,,50,34.1,,
2017-11-29T14:17:57.324Z,0,,,,34.1,,
2017-11-29T14:18:07.323Z,0,,,50.1,34.1,,
2017-11-29T14:18:17.323Z,0,,,50.3,34.1,,
2017-11-29T14:18:27.326Z,0,,,50.4,34.1,,
2017-11-29T14:18:37.324Z,0,,,,34.1,,
2017-11-29T14:18:47.324Z,0,,,50.1,34,,
2017-11-29T14:18:57.323Z,0,,,49.7,34,,
2017-11-29T14:19:07.324Z,0,,,49.1,34,,
2017-11-29T14:19:17.324Z,0,,,48.7,34,,
2017-11-29T14:19:27.324Z,0,,,48.2,34,,
2017-11-29T14:19:37.323Z,0,,,47.9,34,,
2017-11-29T14:19:47.329Z,0,39,1,52,34,,0
2017-11-29T14:19:57.329Z,0,29,,55.3,34,,
2017-11-29T14:20:07.324Z,0,30,,56,33.9,,
2017-11-29T14:20:17.331Z,0,29,,56.2,33.9,,
2017-11-29T14:20:27.360Z,0,30,,56.4,33.9,,
2017-11-29T14:20:37.325Z,0,,,56.5,33.9,,
2017-11-29T14:20:47.324Z,0,,,56.4,33.9,,
2017-11-29T14:20:57.331Z,0,29,,56.3,33.9,,
2017-11-29T14:21:07.324Z,0,30,,56.1,33.9,,
2017-11-29T14:21:17.330Z,0,29,,56,33.9,,
2017-11-29T14:21:27.330Z,0,,,,33.8,,
2017-11-29T14:21:37.334Z,0,,,56.3,33.8,,
2017-11-29T14:21:47.324Z,0,30,,56.7,33.8,,
2017-11-29T14:21:57.344Z,0,29,,57.2,33.8,,
2017-11-29T14:22:07.325Z,0,30,,57.7,33.8,,
2017-11-29T14:22:17.325Z,0,0,1,57.4,33.8,,0
2017-11-29T14:22:27.331Z,0,,,52.9,33.8,,
2017-11-29T14:22:37.325Z,0,,,51.3,33.8,,
2017-11-29T14:22:47.324Z,0,,,50.3,33.8,,
2017-11-29T14:22:57.324Z,0,,,49.9,33.7,,
2017-11-29T14:23:07.325Z,0,,,49.7,33.8,,
2017-11-29T14:23:17.326Z,0,,,49.6,33.8,,
2017-11-29T14:23:27.334Z,0,,,49.5,33.7,,
2017-11-29T14:23:37.324Z,0,,,49.6,33.7,,
2017-11-29T14:23:47.325Z,0,,,,33.7,,
2017-11-29T14:23:57.327Z,0,,,,33.7,,
2017-11-29T14:24:07.325Z,0,,,49.4,33.7,,
2017-11-29T14:24:17.325Z,0,,,48.9,33.7,,
2017-11-29T14:24:27.326Z,0,,,48.4,33.7,,
2017-11-29T14:24:37.331Z,0,,,47.7,33.7,,
2017-11-29T14:24:47.330Z,0,39,1,51.6,33.7,,0
2017-11-29T14:24:57.325Z,0,30,,54.3,33.7,,
2017-11-29T14:25:07.325Z,0,29,,54.7,33.7,,
2017-11-29T14:25:17.325Z,0,30,,54.9,33.7,,
2017-11-29T14:25:27.325Z,0,,,55,33.6,,
2017-11-29T14:25:37.325Z,0,,,,33.6,,
2017-11-29T14:25:47.325Z,0,29,,,33.6,,
2017-11-29T14:25:57.326Z,0,29,,54.9,33.6,,
2017-11-29T14:26:07.326Z,0,,,,33.6,,
2017-11-29T14:26:17.326Z,0,,,54.8,33.6,,
2017-11-29T14:26:27.326Z,0,30,,55,33.6,,
2017-11-29T14:26:37.325Z,0,,,55.2,33.6,,
