Time,ActPow,HwTSet,ChActive,PrimTSet,HwTOutlet,PrimT,HwActive
2017-12-10T06:59:47.783Z,,0,,,16.2,24.6,
2017-12-10T06:59:57.702Z,,0,,,16.2,24.7,
2017-12-10T07:00:07.702Z,,0,,,16.2,24.6,
2017-12-10T07:00:17.702Z,,0,,,16.2,,
2017-12-10T07:00:27.702Z,,0,,,16.2,,
2017-12-10T07:00:37.703Z,,0,,,16.2,,
2017-12-10T07:00:47.782Z,,0,,,16.4,,
2017-12-10T07:00:57.702Z,,0,,,16.2,,
2017-12-10T07:01:07.704Z,,0,,,16.4,,
2017-12-10T07:01:17.703Z,,0,,,16.2,,
2017-12-10T07:01:27.702Z,,0,,,16.2,,
2017-12-10T07:01:37.703Z,,0,,,16.2,,
2017-12-10T07:01:47.792Z,,0,,,16.2,,
2017-12-10T07:01:57.702Z,,0,,,16.2,,
2017-12-10T07:02:07.703Z,,0,,,16.4,,
2017-12-10T07:02:17.703Z,,0,,,16.4,,
2017-12-10T07:02:27.702Z,,0,,,16.2,,
2017-12-10T07:02:37.703Z,,0,,,16.2,,
2017-12-10T07:02:47.787Z,,0,,,16.2,,
2017-12-10T07:02:57.703Z,,0,,,16.2,,
2017-12-10T07:03:07.702Z,,0,,,16.2,,
2017-12-10T07:03:17.703Z,,0,,,16.2,,
2017-12-10T07:03:27.703Z,,0,,,16.2,,
2017-12-10T07:03:37.705Z,,0,,,16.2,24.6,
2017-12-10T07:03:47.784Z,,0,,,16.2,24.5,
2017-12-10T07:03:57.706Z,,0,,,16.2,,
2017-12-10T07:04:07.703Z,,0,,,16.2,24.6,
2017-12-10T07:04:17.708Z,,0,,,16.2,24.5,
2017-12-10T07:04:27.702Z,,0,,,16.2,,
2017-12-10T07:04:37.703Z,,0,,,16.2,,
2017-12-10T07:04:47.785Z,,0,,,16.2,,
2017-12-10T07:04:57.703Z,,0,,,16.2,,
2017-12-10T07:05:07.702Z,,0,,,16.2,,
2017-12-10T07:05:17.702Z,,0,,,16.2,,
2017-12-10T07:05:27.703Z,,0,,,16.2,,
2017-12-10T07:05:37.704Z,,0,,,16.2,,
2017-12-10T07:05:47.785Z,,0,,,16.2,,
2017-12-10T07:05:57.703Z,,0,,,16.2,,
2017-12-10T07:06:07.703Z,,0,,,16.2,,
2017-12-10T07:06:17.703Z,,0,,,16.2,,
2017-12-10T07:06:27.703Z,,0,,,16.2,,
2017-12-10T07:06:37.707Z,,0,,,16.2,,
2017-12-10T07:06:47.782Z,,0,,,16.2,,
2017-12-10T07:06:57.702Z,,0,,,16.2,,
2017-12-10T07:07:07.703Z,,0,,,16.2,,
2017-12-10T07:07:17.702Z,,0,,,16.2,,
2017-12-10T07:07:27.703Z,,0,,,16.2,24.3,
2017-12-10T07:07:37.703Z,,0,,,16.2,24.5,
2017-12-10T07:07:47.783Z,,0,,,16.2,,
2017-12-10T07:07:57.703Z,,0,,,16.2,24.3,
2017-12-10T07:08:07.702Z,,0,,,16.2,,
2017-12-10T07:08:17.704Z,,0,,,16.2,,
2017-12-10T07:08:27.703Z,,0,,,16.2,,
2017-12-10T07:08:37.703Z,,0,,,16.2,,
2017-12-10T07:08:47.783Z,,0,,,16.2,,
2017-12-10T07:08:57.703Z,,0,,,16.2,,
2017-12-10T07:09:07.703Z,,0,,,16.2,,
2017-12-10T07:09:17.703Z,,0,,,16.2,,
2017-12-10T07:09:27.703Z,,0,,,16.2,,
2017-12-10T07:09:37.703Z,,0,,,16.2,,
2017-12-10T07:09:47.783Z,,0,,,16.2,,
2017-12-10T07:09:57.703Z,,0,,,16.2,,
2017-12-10T07:10:07.703Z,,0,,,16.2,,
2017-12-10T07:10:17.703Z,,0,,,16.2,,
2017-12-10T07:10:27.703Z,,0,,,16.2,,
2017-12-10T07:10:37.703Z,,0,,,16.2,,
2017-12-10T07:10:47.783Z,,0,,,16.2,,
2017-12-10T07:10:57.703Z,,0,,,16.2,,
2017-12-10T07:11:07.704Z,,0,,,16.2,24.2,
2017-12-10T07:11:17.705Z,,0,,,16.2,24.3,
2017-12-10T07:11:27.703Z,,0,,,16.2,,
2017-12-10T07:11:37.703Z,,0,,,16.2,,
2017-12-10T07:11:47.783Z,,,,,,24.2,
2017-12-10T07:11:57.703Z,,0,,,16.2,,
2017-12-10T07:12:07.703Z,,0,,,16.2,,
2017-12-10T07:12:17.704Z,,0,,,16.2,,
2017-12-10T07:12:27.703Z,,0,,,16.2,,
2017-12-10T07:12:37.704Z,,0,,,16.2,,
2017-12-10T07:12:47.783Z,,0,,,16.2,,
2017-12-10T07:12:57.706Z,,0,,,16.2,,
2017-12-10T07:13:07.703Z,,0,,,16.2,,
2017-12-10T07:13:17.823Z,,0,,,16.2,,
2017-12-10T07:13:27.703Z,,0,,,16.2,,
2017-12-10T07:13:37.704Z,,0,,,16.2,,
2017-12-10T07:13:47.783Z,,0,,,16.2,,
2017-12-10T07:13:57.704Z,,0,,,16.2,,
2017-12-10T07:14:07.704Z,,0,,,16.2,,
2017-12-10T07:14:17.704Z,,0,,,16.2,,
2017-12-10T07:14:27.703Z,,0,,,16.2,,
2017-12-10T07:14:37.704Z,,0,,,16.2,,
2017-12-10T07:14:47.784Z,,0,,,16.2,,
2017-12-10T07:14:57.706Z,,0,,,16.2,,
2017-12-10T07:15:07.704Z,,0,,,16.2,24.1,
2017-12-10T07:15:17.703Z,,0,,,16.2,24.2,
2017-12-10T07:15:27.703Z,,0,,,16.2,24.1,
2017-12-10T07:15:37.703Z,,0,,,16.2,,
2017-12-10T07:15:47.795Z,,0,,,16.2,,
2017-12-10T07:15:57.705Z,,0,,,16.2,,
2017-12-10T07:16:07.704Z,,0,,,16.2,,
2017-12-10T07:16:17.704Z,,0,,,16.2,,
2017-12-10T07:16:27.704Z,,0,,,16.2,,
2017-12-10T07:16:37.703Z,,0,,,16.2,,
2017-12-10T07:16:47.784Z,,0,,,16.2,,
2017-12-10T07:16:57.703Z,,0,,,16.2,,
2017-12-10T07:17:07.703Z,,0,,,16.2,,
2017-12-10T07:17:17.704Z,,0,,,16.2,,
2017-12-10T07:17:27.704Z,,0,,,16.2,,
2017-12-10T07:17:37.704Z,,0,,,16.2,,
2017-12-10T07:17:47.783Z,,0,,,16.2,,
2017-12-10T07:17:57.703Z,,0,,,16.2,,
2017-12-10T07:18:07.709Z,,0,,,16.2,,
2017-12-10T07:18:17.703Z,,0,,,16.2,,
2017-12-10T07:18:27.704Z,,0,,,16.2,,
2017-12-10T07:18:37.704Z,,0,,,16.2,,
2017-12-10T07:18:47.784Z,,0,,,16.2,,
2017-12-10T07:18:57.703Z,,0,,,16.2,,
2017-12-10T07:19:07.704Z,,0,,,16.2,24,
2017-12-10T07:19:17.703Z,,0,,,16.2,,
2017-12-10T07:19:27.704Z,,0,,,16.2,,
2017-12-10T07:19:37.704Z,,0,,,16.2,24.1,
2017-12-10T07:19:47.789Z,,0,,,16.2,24,
2017-12-10T07:19:57.703Z,,0,,,16.2,,
2017-12-10T07:20:07.705Z,,0,,,16.2,,
2017-12-10T07:20:17.705Z,,0,,,16.2,,
2017-12-10T07:20:27.704Z,,0,,,16.2,,
2017-12-10T07:20:37.706Z,,0,,,16.2,,
2017-12-10T07:20:47.794Z,,0,,,16.2,,
2017-12-10T07:20:57.706Z,,0,,,16.2,,
2017-12-10T07:21:07.704Z,,0,,,16.2,,
2017-12-10T07:21:17.703Z,,0,,,16.2,,
2017-12-10T07:21:27.704Z,,0,,,16.2,,
2017-12-10T07:21:37.704Z,,0,,,16.2,,
2017-12-10T07:21:47.784Z,,0,,,16.2,,
2017-12-10T07:21:57.704Z,,0,,,16.2,,
2017-12-10T07:22:07.706Z,,0,,,16.2,,
2017-12-10T07:22:17.704Z,,0,,,16.2,,
2017-12-10T07:22:27.705Z,,0,,,16.2,,
2017-12-10T07:22:37.704Z,,0,,,16.2,,
2017-12-10T07:22:47.784Z,,0,,,16.2,24,
2017-12-10T07:22:57.704Z,,0,,,16.2,,
2017-12-10T07:23:07.707Z,,0,,,16.2,24,
2017-12-10T07:23:17.704Z,,0,,,16.2,24,
2017-12-10T07:23:27.705Z,,0,,,16.2,23.9,
2017-12-10T07:23:37.705Z,,0,,,16.2,23.9,
2017-12-10T07:23:47.784Z,,0,,,16.2,,
2017-12-10T07:23:57.704Z,,0,,,16.2,,
2017-12-10T07:24:07.708Z,,0,,,16.2,,
2017-12-10T07:24:17.704Z,,0,,,16.2,,
2017-12-10T07:24:27.705Z,,0,,,16.2,,
2017-12-10T07:24:37.705Z,,0,,,16.2,,
2017-12-10T07:24:47.784Z,,0,,,16.2,,
2017-12-10T07:24:57.706Z,,0,,,16.2,,
2017-12-10T07:25:07.707Z,,0,,,16.2,,
2017-12-10T07:25:17.704Z,,0,,,16.2,,
2017-12-10T07:25:27.705Z,,0,,,16.2,,
2017-12-10T07:25:37.705Z,,0,,,16.2,,
2017-12-10T07:25:47.784Z,,0,,,16.2,,
2017-12-10T07:25:57.778Z,,0,,,16.2,,
2017-12-10T07:26:07.705Z,,0,,,16.2,,
2017-12-10T07:26:17.705Z,,0,,,16.2,,
2017-12-10T07:26:27.704Z,,0,,,16.2,,
2017-12-10T07:26:37.704Z,,0,,,16.2,,
2017-12-10T07:26:47.784Z,,0,,,16.2,,
2017-12-10T07:26:57.704Z,,0,,,16.2,,
2017-12-10T07:27:07.704Z,,0,,,16.1,,
2017-12-10T07:27:17.705Z,,0,,,16.2,23.7,
2017-12-10T07:27:27.705Z,,0,,,16.2,23.9,
2017-12-10T07:27:37.704Z,,0,,,16.2,,
2017-12-10T07:27:47.785Z,,0,,,16.2,23.7,
2017-12-10T07:27:57.704Z,,0,,,16.2,,
2017-12-10T07:28:07.704Z,,0,,,16.2,,
2017-12-10T07:28:17.705Z,,0,,,16.1,,
2017-12-10T07:28:27.704Z,,0,,,16.1,,
2017-12-10T07:28:37.705Z,,0,,,16.2,,
2017-12-10T07:28:47.787Z,,0,,,16.2,,
2017-12-10T07:28:57.704Z,,0,,,16.2,,
2017-12-10T07:29:07.704Z,,0,,,16.1,,
2017-12-10T07:29:17.704Z,,0,,,16.1,,
2017-12-10T07:29:27.705Z,,0,,,16.2,,
2017-12-10T07:29:37.705Z,,0,,,16.2,,
2017-12-10T07:29:47.786Z,,0,,,16.1,,
2017-12-10T07:29:57.705Z,,0,,,16.2,,
2017-12-10T07:30:07.707Z,,0,,,16.2,,
2017-12-10T07:30:17.707Z,,0,,,16.2,,
2017-12-10T07:30:27.704Z,,0,,,16.1,,
2017-12-10T07:30:37.705Z,,0,,,16.2,,
2017-12-10T07:30:47.785Z,,0,,,16.2,,
2017-12-10T07:30:57.705Z,,0,,,16.2,,
2017-12-10T07:31:07.705Z,,0,,,16.2,,
2017-12-10T07:31:17.704Z,,0,,,16.2,,
2017-12-10T07:31:27.705Z,,0,,,16.1,23.6,
2017-12-10T07:31:37.705Z,,0,,,16.2,23.7,
2017-12-10T07:31:47.787Z,,0,,,16.1,23.6,
2017-12-10T07:31:57.704Z,,0,,,16.1,,
2017-12-10T07:32:07.710Z,,0,,,16.1,,
2017-12-10T07:32:17.711Z,,0,,,16.2,,
2017-12-10T07:32:27.704Z,,0,,,16.1,,
2017-12-10T07:32:37.708Z,,0,,,16.1,,
2017-12-10T07:32:47.785Z,,0,,,16.1,,
2017-12-10T07:32:57.705Z,,0,,,16.1,,
2017-12-10T07:33:07.705Z,,0,,,16.1,,
2017-12-10T07:33:17.705Z,,0,,,16.1,,
2017-12-10T07:33:27.704Z,,0,,,16.1,,
2017-12-10T07:33:37.705Z,,0,,,16.1,,
2017-12-10T07:33:47.785Z,,0,,,16.1,,
2017-12-10T07:33:57.707Z,,0,,,16.1,,
2017-12-10T07:34:07.705Z,,0,,,16.1,,
2017-12-10T07:34:17.705Z,,0,,,16.1,,
2017-12-10T07:34:27.706Z,,0,,,16.1,,
2017-12-10T07:34:37.706Z,,0,,,16.1,,
2017-12-10T07:34:47.786Z,,0,,,16.1,,
2017-12-10T07:34:57.705Z,,0,,,16.1,,
2017-12-10T07:35:07.705Z,,0,,,16.1,,
2017-12-10T07:35:17.705Z,,0,,,16.1,,
2017-12-10T07:35:27.705Z,,0,,,16.1,23.5,
2017-12-10T07:35:37.706Z,,0,,,16.1,23.6,
2017-12-10T07:35:47.785Z,,0,,,16.1,,
2017-12-10T07:35:57.705Z,,0,,,16.1,23.5,
2017-12-10T07:36:07.705Z,,0,,,16.1,,
2017-12-10T07:36:17.705Z,,0,,,16.1,,
2017-12-10T07:36:27.707Z,,0,,,16.1,,
2017-12-10T07:36:37.705Z,,0,,,16.1,,
2017-12-10T07:36:47.786Z,,0,,,16.1,,
2017-12-10T07:36:57.706Z,,0,,,16.1,,
2017-12-10T07:37:07.706Z,,0,,,16.1,,
2017-12-10T07:37:17.706Z,,0,,,16.1,,
2017-12-10T07:37:27.705Z,,0,,,16.1,,
2017-12-10T07:37:37.707Z,,0,,,16.1,,
2017-12-10T07:37:47.785Z,,0,,,16.1,,
2017-12-10T07:37:57.706Z,,0,,,16.1,,
2017-12-10T07:38:07.706Z,,0,,,16.1,,
2017-12-10T07:38:17.706Z,,0,,,16.1,,
2017-12-10T07:38:27.706Z,,0,,,16.1,,
2017-12-10T07:38:37.706Z,,0,,,16.1,,
2017-12-10T07:38:47.786Z,,0,,,16.1,,
2017-12-10T07:38:57.706Z,,0,,,16.1,,
2017-12-10T07:39:07.711Z,,0,,,16.1,,
2017-12-10T07:39:17.706Z,,0,,,16.1,,
2017-12-10T07:39:27.709Z,,0,,,16.1,,
2017-12-10T07:39:37.709Z,,0,,,16.1,23.4,
2017-12-10T07:39:47.803Z,,0,,,16.1,23.5,
2017-12-10T07:39:57.705Z,,0,,,16.1,,
2017-12-10T07:40:07.710Z,,0,,,16.1,23.4,
2017-12-10T07:40:17.706Z,,0,,,16.1,,
2017-12-10T07:40:27.706Z,,0,,,16.1,,
2017-12-10T07:40:37.706Z,,0,,,16.1,,
2017-12-10T07:40:47.786Z,,0,,,16.1,,
2017-12-10T07:40:57.706Z,,0,,,16.1,,
2017-12-10T07:41:07.707Z,,0,,,16.1,,
2017-12-10T07:41:17.714Z,,0,,,16.1,,
2017-12-10T07:41:27.706Z,,0,,,16.1,,
2017-12-10T07:41:37.706Z,,0,,,16.1,,
2017-12-10T07:41:47.786Z,,0,,,16.1,,
2017-12-10T07:41:57.710Z,,0,,,16.1,,
2017-12-10T07:42:07.706Z,,0,,,16.1,,
2017-12-10T07:42:17.706Z,,0,,,16.1,,
2017-12-10T07:42:27.706Z,,0,,,16.1,,
2017-12-10T07:42:37.711Z,,0,,,16.1,,
2017-12-10T07:42:47.786Z,,0,,,16.1,,
2017-12-10T07:42:57.711Z,,0,,,16.1,,
2017-12-10T07:43:07.710Z,,0,,,16.1,,
2017-12-10T07:43:17.707Z,,0,,,16.1,,
2017-12-10T07:43:27.707Z,,0,,,16.1,,
2017-12-10T07:43:37.706Z,,0,,,16.1,,
2017-12-10T07:43:47.786Z,,0,,,16.1,,
2017-12-10T07:43:57.707Z,,0,,,16.1,,
2017-12-10T07:44:07.706Z,,0,,,16.1,,
2017-12-10T07:44:17.707Z,,0,,,16.1,,
2017-12-10T07:44:27.707Z,,0,,,16.1,,
2017-12-10T07:44:37.706Z,,0,,,16.1,23.3,
2017-12-10T07:44:47.786Z,,0,,,16.1,,
2017-12-10T07:44:57.706Z,,0,,,16.1,,
2017-12-10T07:45:07.706Z,,0,,,16.1,,
2017-12-10T07:45:17.706Z,,0,,,16.1,,
2017-12-10T07:45:27.706Z,,0,,,16.1,,
2017-12-10T07:45:37.707Z,,0,,,16.1,,
2017-12-10T07:45:47.786Z,,0,,,16.1,,
2017-12-10T07:45:57.707Z,,0,,,16.1,,
2017-12-10T07:46:07.706Z,,0,,,16.1,,
2017-12-10T07:46:17.706Z,,0,,,16.1,,
2017-12-10T07:46:27.706Z,,0,,,16.1,,
2017-12-10T07:46:37.708Z,,0,,,16.1,,
2017-12-10T07:46:47.791Z,,0,,,16.1,,
2017-12-10T07:46:57.762Z,,0,,,16.1,,
2017-12-10T07:47:07.707Z,,0,,,16.1,,
2017-12-10T07:47:17.706Z,,0,,,16.1,,
2017-12-10T07:47:27.706Z,,0,,,16.1,,
2017-12-10T07:47:37.707Z,,0,,,16.1,,
2017-12-10T07:47:47.786Z,,0,,,16.1,,
2017-12-10T07:47:57.706Z,,0,,,16.1,,
2017-12-10T07:48:07.707Z,,0,,,16.1,,
2017-12-10T07:48:17.706Z,,0,,,16.1,,
2017-12-10T07:48:27.706Z,,0,,,16.1,23.1,
2017-12-10T07:48:37.707Z,,0,,,16.1,,
2017-12-10T07:48:47.786Z,,0,,,16.1,23.3,
2017-12-10T07:48:57.708Z,,0,,,16.1,23.1,
2017-12-10T07:49:07.707Z,,0,,,16.1,,
2017-12-10T07:49:17.706Z,,0,,,16.1,,
2017-12-10T07:49:27.707Z,,0,,,16.1,,
2017-12-10T07:49:37.707Z,,0,,,16.1,,
2017-12-10T07:49:47.786Z,,0,,,16.1,,
2017-12-10T07:49:57.860Z,,0,,,16.1,,
2017-12-10T07:50:07.707Z,,0,,,16.1,,
2017-12-10T07:50:17.707Z,,0,,,16.1,,
2017-12-10T07:50:27.707Z,,0,,,16.1,,
2017-12-10T07:50:37.861Z,,0,,,16.1,,
2017-12-10T07:50:47.788Z,,0,,,16.1,,
2017-12-10T07:50:57.707Z,,0,,,16.1,,
2017-12-10T07:51:07.707Z,,0,,,16.1,,
2017-12-10T07:51:17.706Z,,0,,,16.1,,
2017-12-10T07:51:27.860Z,,0,,,16.1,,
2017-12-10T07:51:37.707Z,,0,,,16.1,,
2017-12-10T07:51:47.787Z,,0,,,16.1,,
2017-12-10T07:51:57.707Z,,0,,,16.1,,
2017-12-10T07:52:07.707Z,,0,,,16.1,,
2017-12-10T07:52:17.707Z,,0,,,16.1,,
2017-12-10T07:52:27.708Z,,0,,,16.1,,
2017-12-10T07:52:37.707Z,,0,,,16.1,,
2017-12-10T07:52:47.787Z,,0,,,16.1,23,
2017-12-10T07:52:57.706Z,,0,,,16.1,23.1,
2017-12-10T07:53:07.707Z,,0,,,16.1,,
2017-12-10T07:53:17.707Z,,0,,,16.1,23,
2017-12-10T07:53:27.707Z,,0,,,16.1,,
2017-12-10T07:53:37.712Z,,0,,,16.1,,
2017-12-10T07:53:47.796Z,,0,,,16.1,,
2017-12-10T07:53:57.707Z,,0,,,16.1,,
2017-12-10T07:54:07.707Z,0,0,0,5,16.1,23,0
2017-12-10T07:54:17.707Z,,0,,,16.1,,
2017-12-10T07:54:27.706Z,,0,,,16.1,,
2017-12-10T07:54:37.708Z,,0,,,16.1,,
2017-12-10T07:54:47.798Z,,0,,,15.9,,
2017-12-10T07:54:57.707Z,,0,,,16.1,,
2017-12-10T07:55:07.707Z,,0,,,16.1,,
2017-12-10T07:55:17.707Z,,0,,,16.1,,
2017-12-10T07:55:27.707Z,,0,,,16.1,,
2017-12-10T07:55:37.707Z,,0,,,16.1,,
2017-12-10T07:55:47.788Z,,0,,,16.1,,
2017-12-10T07:55:57.708Z,,0,,,16.1,,
2017-12-10T07:56:07.708Z,,0,,,16.1,,
2017-12-10T07:56:17.708Z,,0,,,16.1,,
2017-12-10T07:56:27.707Z,,0,,,16.1,,
2017-12-10T07:56:37.708Z,,0,,,16.1,,
2017-12-10T07:56:47.787Z,,0,,,16.1,,
2017-12-10T07:56:57.707Z,,0,,,15.9,,
2017-12-10T07:57:07.707Z,,0,,,16.1,,
2017-12-10T07:57:17.707Z,,0,,,16.1,,
2017-12-10T07:57:27.708Z,,0,,,15.9,22.9,
2017-12-10T07:57:37.709Z,,0,,,16.1,22.9,
2017-12-10T07:57:47.788Z,,0,,,16.1,22.9,
2017-12-10T07:57:57.707Z,,0,,,16.1,,
2017-12-10T07:58:07.711Z,,0,,,15.9,,
2017-12-10T07:58:17.710Z,,0,,,16.1,,
2017-12-10T07:58:27.707Z,,0,,,16.1,,
2017-12-10T07:58:37.710Z,,0,,,16.1,,
2017-12-10T07:58:47.790Z,,0,,,16.1,,
2017-12-10T07:58:57.712Z,,0,,,16.1,,
2017-12-10T07:59:07.709Z,,0,,,16.1,,
2017-12-10T07:59:17.849Z,,0,,,16.1,,
2017-12-10T07:59:27.710Z,,0,,,16.1,,
2017-12-10T07:59:37.708Z,,0,,,16.1,,
2017-12-10T07:59:47.795Z,,0,,,15.9,,
2017-12-10T07:59:57.712Z,,0,,,15.9,,
2017-12-10T08:00:07.711Z,,0,,,16.1,,
2017-12-10T08:00:17.707Z,,0,,,16.1,,
2017-12-10T08:00:27.712Z,,0,,,16.1,,
2017-12-10T08:00:37.708Z,,0,,,15.9,,
2017-12-10T08:00:47.798Z,,0,,,15.9,,
2017-12-10T08:00:57.708Z,,0,,,16.1,,
2017-12-10T08:01:07.708Z,,0,,,16.1,,
2017-12-10T08:01:17.707Z,,0,,,15.9,,
2017-12-10T08:01:27.712Z,,0,,,16.1,,
2017-12-10T08:01:37.709Z,,0,,,15.9,,
2017-12-10T08:01:47.794Z,,0,,,15.9,,
2017-12-10T08:01:57.713Z,,0,,,15.9,,
2017-12-10T08:02:07.713Z,,0,,,15.9,,
2017-12-10T08:02:17.708Z,,0,,,15.9,22.8,
2017-12-10T08:02:27.715Z,,0,,,15.9,,
2017-12-10T08:02:37.708Z,,0,,,15.9,,
2017-12-10T08:02:47.798Z,,0,,,15.9,,
2017-12-10T08:02:57.708Z,,0,,,15.9,,
2017-12-10T08:03:07.710Z,,0,,,16.1,,
2017-12-10T08:03:17.711Z,,0,,,15.9,,
2017-12-10T08:03:27.715Z,,0,,,15.9,,
2017-12-10T08:03:37.712Z,,0,,,15.9,,
2017-12-10T08:03:47.798Z,,0,,,15.9,,
2017-12-10T08:03:57.718Z,,0,,,16.1,,
2017-12-10T08:04:07.873Z,,0,,,15.9,,
2017-12-10T08:04:17.708Z,,0,,,15.9,,
2017-12-10T08:04:27.708Z,,0,,,16.1,,
2017-12-10T08:04:37.718Z,,0,,,15.9,,
2017-12-10T08:04:47.798Z,,0,,,15.9,,
2017-12-10T08:04:57.712Z,,0,,,15.9,,
2017-12-10T08:05:07.723Z,,0,,,15.9,,
2017-12-10T08:05:17.709Z,,0,,,15.9,,
2017-12-10T08:05:27.708Z,,0,,,15.9,,
2017-12-10T08:05:37.709Z,,0,,,15.9,,
2017-12-10T08:05:47.795Z,,0,,,15.9,,
2017-12-10T08:05:57.709Z,,0,,,15.9,,
2017-12-10T08:06:12.728Z,,0,,,15.9,,
2017-12-10T08:06:17.708Z,,0,,,16.1,,
2017-12-10T08:06:27.708Z,,0,,,15.9,,
2017-12-10T08:06:37.875Z,,0,,,15.9,,
2017-12-10T08:06:47.798Z,,0,,,15.9,,
2017-12-10T08:06:57.716Z,,0,,,15.9,,
2017-12-10T08:07:07.708Z,,0,,,15.9,22.7,
2017-12-10T08:07:17.709Z,,0,,,15.9,22.8,
2017-12-10T08:07:27.709Z,,0,,,15.9,22.7,
2017-12-10T08:07:37.709Z,,0,,,15.9,,
2017-12-10T08:07:47.801Z,,0,,,15.9,,
2017-12-10T08:07:57.709Z,,0,,,15.9,,
2017-12-10T08:08:07.708Z,,0,,,15.9,,
2017-12-10T08:08:17.708Z,,0,,,15.9,,
2017-12-10T08:08:27.709Z,,0,,,15.9,,
2017-12-10T08:08:37.708Z,,0,,,15.9,,
2017-12-10T08:08:47.788Z,,0,,,15.9,,
2017-12-10T08:08:57.709Z,,0,,,15.9,,
2017-12-10T08:09:07.708Z,,0,,,15.9,,
2017-12-10T08:09:17.715Z,,0,,,15.9,,
2017-12-10T08:09:27.708Z,,0,,,15.9,,
2017-12-10T08:09:37.710Z,,0,,,15.9,,
2017-12-10T08:09:47.792Z,,0,,,15.9,,
2017-12-10T08:09:57.709Z,,0,,,15.9,,
2017-12-10T08:10:07.708Z,,0,,,15.9,,
2017-12-10T08:10:17.714Z,,0,,,15.9,,
2017-12-10T08:10:27.709Z,,0,,,15.9,,
2017-12-10T08:10:37.709Z,,0,,,15.9,,
2017-12-10T08:10:47.790Z,,0,,,15.9,,
2017-12-10T08:10:57.709Z,,0,,,15.9,,
2017-12-10T08:11:07.709Z,,0,,,15.9,,
2017-12-10T08:11:17.714Z,,0,,,15.9,22.5,
2017-12-10T08:11:27.709Z,,0,,,15.9,22.7,
2017-12-10T08:11:37.708Z,,0,,,15.9,22.5,
2017-12-10T08:11:47.788Z,,0,,,15.9,22.7,
2017-12-10T08:11:57.729Z,,0,,,15.9,22.5,
2017-12-10T08:12:07.709Z,,0,,,15.9,,
2017-12-10T08:12:17.709Z,,0,,,15.9,,
2017-12-10T08:12:27.709Z,,0,,,15.9,,
2017-12-10T08:12:37.709Z,,0,,,15.9,,
2017-12-10T08:12:47.789Z,,0,,,15.9,,
2017-12-10T08:12:57.714Z,,0,,,15.9,,
2017-12-10T08:13:07.709Z,,0,,,15.9,,
2017-12-10T08:13:17.710Z,,0,,,15.9,,
2017-12-10T08:13:27.709Z,,0,,,15.9,,
2017-12-10T08:13:37.711Z,,0,,,15.9,,
2017-12-10T08:13:47.789Z,,0,,,15.9,,
2017-12-10T08:13:57.711Z,,0,,,15.9,,
2017-12-10T08:14:07.713Z,,0,,,15.9,,
2017-12-10T08:14:17.712Z,,0,,,15.9,,
2017-12-10T08:14:27.709Z,,0,,,15.9,,
2017-12-10T08:14:37.876Z,,0,,,15.9,,
2017-12-10T08:14:47.749Z,,0,,,15.9,,
2017-12-10T08:14:57.709Z,,0,,,15.9,,
2017-12-10T08:15:07.977Z,,0,,,15.9,,
2017-12-10T08:15:17.709Z,,0,,,15.9,,
2017-12-10T08:15:27.710Z,,0,,,15.9,,
2017-12-10T08:15:37.709Z,,0,,,15.9,,
2017-12-10T08:15:47.794Z,,0,,,15.9,,
2017-12-10T08:15:57.711Z,,0,,,15.9,,
2017-12-10T08:16:07.718Z,,0,,,15.9,22.4,
2017-12-10T08:16:17.713Z,,0,,,15.9,,
2017-12-10T08:16:27.710Z,,0,,,15.9,22.5,
2017-12-10T08:16:37.716Z,,0,,,15.9,22.4,
2017-12-10T08:16:47.794Z,,0,,,15.9,,
2017-12-10T08:16:57.709Z,,0,,,15.9,,
2017-12-10T08:17:07.712Z,,0,,,15.9,,
2017-12-10T08:17:17.709Z,,0,,,15.9,,
2017-12-10T08:17:27.714Z,,0,,,15.9,,
2017-12-10T08:17:37.710Z,,0,,,15.9,,
2017-12-10T08:17:47.789Z,,0,,,15.9,,
2017-12-10T08:17:57.709Z,,0,,,15.9,,
2017-12-10T08:18:07.712Z,,0,,,15.9,,
2017-12-10T08:18:17.715Z,,0,,,15.9,,
2017-12-10T08:18:27.709Z,,0,,,15.9,,
2017-12-10T08:18:37.715Z,,0,,,15.9,,
2017-12-10T08:18:47.792Z,,0,,,15.9,,
2017-12-10T08:18:57.710Z,,0,,,15.9,,
2017-12-10T08:19:07.711Z,,0,,,15.9,,
2017-12-10T08:19:17.709Z,,0,,,15.9,,
2017-12-10T08:19:27.711Z,,0,,,15.9,,
2017-12-10T08:19:37.710Z,,0,,,15.9,,
2017-12-10T08:19:47.789Z,,0,,,15.9,,
2017-12-10T08:19:57.710Z,,0,,,15.9,,
2017-12-10T08:20:07.710Z,,0,,,15.9,,
2017-12-10T08:20:17.709Z,,0,,,15.9,,
2017-12-10T08:20:27.710Z,,0,,,15.9,,
2017-12-10T08:20:37.710Z,,0,,,15.9,,
2017-12-10T08:20:47.790Z,,0,,,15.9,,
2017-12-10T08:20:57.710Z,,0,,,15.9,,
2017-12-10T08:21:07.710Z,,0,,,15.9,,
2017-12-10T08:21:17.710Z,,0,,,15.9,,
2017-12-10T08:21:27.710Z,,0,,,15.9,,
2017-12-10T08:21:37.716Z,,0,,,15.9,22.3,
