Time,ActPow,HwTOutlet,HwActive,PrimTSet,ChActive,HwTSet,PrimT
2017-11-17T04:13:47.436Z,,33.4,,,,0,65.8
2017-11-17T04:13:57.433Z,29,33.4,,,,0,65.6
2017-11-17T04:14:07.431Z,,33.4,,,,0,65.8
2017-11-17T04:14:17.431Z,,33.4,,,,0,65.9
2017-11-17T04:14:27.450Z,0,33.4,0,,2,0,64.4
2017-11-17T04:14:37.472Z,,33.5,,,,0,60.5
2017-11-17T04:14:47.434Z,,33.5,,,,0,58.6
2017-11-17T04:14:57.433Z,,33.5,,,,0,57.8
2017-11-17T04:15:07.432Z,,33.5,,,,0,57.2
2017-11-17T04:15:17.433Z,,33.5,,,,0,57.1
2017-11-17T04:15:27.435Z,,33.5,,,,0,
2017-11-17T04:15:37.431Z,,33.5,,,,0,
2017-11-17T04:15:47.432Z,,33.6,,,,0,57.3
2017-11-17T04:15:57.432Z,,33.6,,,,0,57.4
2017-11-17T04:16:07.437Z,,33.6,,,,0,57.7
2017-11-17T04:16:17.434Z,,33.6,,,,0,57.8
2017-11-17T04:16:27.436Z,,33.6,,,,0,58
2017-11-17T04:16:37.437Z,,33.6,,,,0,
2017-11-17T04:16:47.432Z,,33.6,,,,0,57.8
2017-11-17T04:16:57.432Z,,33.6,,,,0,57.3
2017-11-17T04:17:07.432Z,,33.7,,,,0,56.8
2017-11-17T04:17:17.452Z,,33.7,,,,0,56.2
2017-11-17T04:17:27.455Z,44,33.7,0,,2,0,56.2
2017-11-17T04:17:37.432Z,33,33.7,,,,0,62.5
2017-11-17T04:17:47.435Z,29,33.7,,,,0,65.1
2017-11-17T04:17:57.612Z,30,33.7,0,62,2,0,65.8
2017-11-17T04:18:07.438Z,0,33.7,0,,2,0,63.6
2017-11-17T04:18:17.613Z,,33.7,0,5,0,0,59.7
2017-11-17T04:18:27.615Z,45,33.7,0,62,2,0,58.1
2017-11-17T04:18:37.436Z,0,33.7,0,5,0,0,63.2
2017-11-17T04:18:47.437Z,,33.7,,,,0,58.6
2017-11-17T04:18:57.433Z,,33.8,,,,0,56.9
2017-11-17T04:19:07.434Z,,33.8,,,,0,55.9
2017-11-17T04:19:17.648Z,,33.8,,,,0,55.2
2017-11-17T04:19:27.434Z,,33.8,,,,0,54.6
2017-11-17T04:19:37.433Z,,33.8,,,,0,54.3
2017-11-17T04:19:47.433Z,,33.8,,,,0,54
2017-11-17T04:19:57.438Z,,33.8,,,,0,54.1
2017-11-17T04:20:07.434Z,,33.8,,,,0,54.6
2017-11-17T04:20:17.433Z,,33.8,,,,0,55.1
2017-11-17T04:20:27.445Z,,33.8,,,,0,55.5
2017-11-17T04:20:37.437Z,,33.8,,,,0,55.7
2017-11-17T04:20:47.434Z,,33.8,,,,0,55.9
2017-11-17T04:20:57.434Z,,33.8,,,,0,
2017-11-17T04:21:07.457Z,,33.8,,,,0,55.6
2017-11-17T04:21:17.434Z,,33.8,,,,0,55.3
2017-11-17T04:21:27.609Z,,33.8,,,,0,54.8
2017-11-17T04:21:37.435Z,,33.8,,,,0,54.5
2017-11-17T04:21:47.439Z,,33.8,,,,0,54.4
2017-11-17T04:21:57.440Z,,33.8,,,,0,54.3
2017-11-17T04:22:07.440Z,,33.9,,,,0,
2017-11-17T04:22:17.438Z,,33.8,,,,0,54.1
2017-11-17T04:22:27.434Z,,33.8,,,,0,54
2017-11-17T04:22:37.434Z,,33.8,,,,0,53.9
2017-11-17T04:22:47.435Z,,33.8,,,,0,
2017-11-17T04:22:57.434Z,,33.8,,,,0,53.8
2017-11-17T04:23:07.435Z,,33.8,,,,0,
2017-11-17T04:23:17.435Z,,33.8,,,,0,53.7
2017-11-17T04:23:27.435Z,,33.8,,,,0,53.6
2017-11-17T04:23:37.435Z,,33.8,,,,0,
2017-11-17T04:23:47.440Z,,33.8,,,,0,53.5
2017-11-17T04:23:57.439Z,,33.8,,,,0,
2017-11-17T04:24:07.435Z,,33.8,,,,0,53.4
2017-11-17T04:24:17.435Z,,33.8,,,,0,
2017-11-17T04:24:27.438Z,,33.8,,,,0,
2017-11-17T04:24:37.437Z,,33.8,,,,0,
2017-11-17T04:24:47.435Z,,33.8,,,,0,
2017-11-17T04:24:57.435Z,,33.8,,,,0,53.3
2017-11-17T04:25:07.437Z,,33.8,,,,0,
2017-11-17T04:25:17.436Z,,33.8,,,,0,
2017-11-17T04:25:27.441Z,,33.7,,,,0,
2017-11-17T04:25:37.436Z,,33.7,,,,0,
2017-11-17T04:25:47.436Z,,33.7,,,,0,
2017-11-17T04:25:57.435Z,,33.7,,,,0,
2017-11-17T04:26:07.436Z,,33.7,,,,0,
2017-11-17T04:26:17.435Z,,33.7,,,,0,
2017-11-17T04:26:27.436Z,,33.7,,,,0,
2017-11-17T04:26:37.436Z,,33.7,,,,0,
2017-11-17T04:26:47.436Z,,33.7,,,,0,
2017-11-17T04:26:57.440Z,,33.7,,,,0,
2017-11-17T04:27:07.436Z,,33.7,,,,0,53.2
2017-11-17T04:27:17.441Z,,33.7,,,,0,
2017-11-17T04:27:27.436Z,,33.6,,,,0,
2017-11-17T04:27:37.436Z,,33.6,,,,0,
2017-11-17T04:27:47.436Z,,33.6,,,,0,
2017-11-17T04:27:57.436Z,,33.6,,,,0,
2017-11-17T04:28:07.641Z,,33.6,,,,0,
2017-11-17T04:28:17.437Z,,33.6,,,,0,53.1
2017-11-17T04:28:27.436Z,,33.5,,,,0,
2017-11-17T04:28:37.436Z,,33.5,,,,0,
2017-11-17T04:28:47.436Z,,33.5,,,,0,
2017-11-17T04:28:57.446Z,,33.5,,,,0,53
2017-11-17T04:29:07.446Z,,33.5,,,,0,
2017-11-17T04:29:17.436Z,,33.5,,,,0,
2017-11-17T04:29:27.447Z,,33.5,,,,0,
2017-11-17T04:29:37.447Z,,33.5,,,,0,
2017-11-17T04:29:47.436Z,,33.4,,,,0,52.9
2017-11-17T04:29:57.446Z,,33.4,,,,0,
2017-11-17T04:30:07.591Z,,33.4,,,,0,
2017-11-17T04:30:17.446Z,,33.4,,,,0,52.8
2017-11-17T04:30:27.445Z,,33.4,,,,0,
2017-11-17T04:30:37.452Z,,33.4,,,,0,
2017-11-17T04:30:47.449Z,,33.3,,,,0,
2017-11-17T04:30:57.449Z,,33.3,,,,0,52.7
2017-11-17T04:31:07.452Z,,33.3,,,,0,
2017-11-17T04:31:17.447Z,,33.3,,,,0,
2017-11-17T04:31:27.447Z,,33.3,,,,0,
2017-11-17T04:31:37.448Z,,33.2,,,,0,52.6
2017-11-17T04:31:47.448Z,,33.2,,,,0,
2017-11-17T04:31:57.475Z,,33.2,,,,0,
2017-11-17T04:32:07.446Z,,33.2,,,,0,
2017-11-17T04:32:17.445Z,,33.2,,,,0,52.4
2017-11-17T04:32:27.446Z,,33.2,,,,0,
2017-11-17T04:32:37.446Z,,33.1,,,,0,
2017-11-17T04:32:47.445Z,,33.1,,,,0,52.3
2017-11-17T04:32:57.446Z,,33.1,,,,0,
2017-11-17T04:33:07.451Z,,33.1,,,,0,
2017-11-17T04:33:17.485Z,,33.1,,,,0,
2017-11-17T04:33:27.446Z,,32.9,,,,0,
2017-11-17T04:33:37.446Z,,32.9,,,,0,52.2
2017-11-17T04:33:47.442Z,,32.9,,,,0,
2017-11-17T04:33:57.448Z,,32.9,,,,0,
2017-11-17T04:34:07.452Z,,32.9,,,,0,
2017-11-17T04:34:17.447Z,,32.8,,,,0,52.1
2017-11-17T04:34:27.446Z,,32.8,,,,0,
2017-11-17T04:34:37.445Z,44,32.8,0,62,2,0,53
2017-11-17T04:34:47.446Z,0,32.8,0,5,0,0,57.8
2017-11-17T04:34:57.451Z,,32.8,,,,0,53.5
2017-11-17T04:35:07.445Z,,32.8,,,,0,50.7
2017-11-17T04:35:17.447Z,,32.7,,,,0,50.1
2017-11-17T04:35:27.450Z,44,32.7,0,62,2,0,50.3
2017-11-17T04:35:37.445Z,0,32.7,0,5,0,0,56
2017-11-17T04:35:47.446Z,,32.7,,,,0,51.7
2017-11-17T04:35:57.448Z,44,32.7,0,62,2,0,50.4
2017-11-17T04:36:07.456Z,32,32.7,,,,0,57
2017-11-17T04:36:17.445Z,29,32.7,,,,0,60.8
2017-11-17T04:36:27.450Z,29,32.6,,,,0,61.3
2017-11-17T04:36:37.450Z,30,32.6,,,,0,61.9
2017-11-17T04:36:47.449Z,,32.6,,,,0,62.1
2017-11-17T04:36:57.446Z,29,32.6,,,,0,62.5
2017-11-17T04:37:07.438Z,30,32.6,,,,0,62.8
2017-11-17T04:37:17.449Z,,32.6,,,,0,63.1
2017-11-17T04:37:27.445Z,29,32.6,,,,0,63.5
2017-11-17T04:37:37.445Z,,32.6,,,,0,63.8
2017-11-17T04:37:47.445Z,30,32.6,,,,0,63.9
2017-11-17T04:37:57.446Z,,32.6,,,,0,64
2017-11-17T04:38:07.450Z,29,32.6,,,,0,
2017-11-17T04:38:17.445Z,30,32.6,,,,0,64.1
2017-11-17T04:38:27.443Z,29,32.6,,,,0,64.4
2017-11-17T04:38:37.449Z,,32.5,,,,0,64.7
2017-11-17T04:38:47.469Z,,32.5,,,,0,65.2
2017-11-17T04:38:57.455Z,0,32.6,,,,0,66
2017-11-17T04:39:07.684Z,,32.6,0,,2,0,62.9
2017-11-17T04:39:17.449Z,,32.6,,,,0,59.6
2017-11-17T04:39:27.449Z,,32.6,,,,0,57.4
2017-11-17T04:39:37.443Z,,32.6,,,,0,56.7
2017-11-17T04:39:47.439Z,,32.6,,,,0,56.2
2017-11-17T04:39:57.445Z,,32.6,,,,0,55.9
2017-11-17T04:40:07.445Z,,32.6,,,,0,
2017-11-17T04:40:17.447Z,,32.6,,,,0,56
2017-11-17T04:40:27.452Z,,32.6,,,,0,56.1
2017-11-17T04:40:37.448Z,,32.6,,,,0,56.2
2017-11-17T04:40:47.446Z,,32.6,,,,0,56.4
2017-11-17T04:40:57.443Z,44,32.6,0,,2,0,57.1
2017-11-17T04:41:22.503Z,30,32.6,,,,0,65.4
2017-11-17T04:41:22.565Z,0,32.7,0,,2,0,63.6
2017-11-17T04:41:27.442Z,,32.7,,,,0,62.2
2017-11-17T04:41:37.452Z,,32.7,,,,0,59.9
2017-11-17T04:41:47.443Z,,32.7,,,,0,58.6
2017-11-17T04:41:57.444Z,,32.7,,,,0,57.3
2017-11-17T04:42:07.452Z,,32.7,,,,0,56.2
2017-11-17T04:42:17.445Z,,32.7,,,,0,55.2
2017-11-17T04:42:27.445Z,,32.7,,,,0,54.5
2017-11-17T04:42:37.444Z,,32.7,,,,0,53.8
2017-11-17T04:42:47.447Z,,32.7,,,,0,53.3
2017-11-17T04:42:57.447Z,,32.7,,,,0,52.9
2017-11-17T04:43:07.450Z,,32.7,,,,0,52.7
2017-11-17T04:43:17.443Z,,32.8,,,,0,52.6
2017-11-17T04:43:27.455Z,,32.8,,,,0,52.8
2017-11-17T04:43:37.446Z,,32.8,,,,0,53.2
2017-11-17T04:43:47.443Z,,32.8,,,,0,53.7
2017-11-17T04:43:57.442Z,,32.8,,,,0,54
2017-11-17T04:44:07.448Z,,32.8,,,,0,54.3
2017-11-17T04:44:17.443Z,,32.8,,,,0,54.1
2017-11-17T04:44:27.441Z,,32.8,,,,0,53.8
2017-11-17T04:44:37.444Z,,32.8,,,,0,53.4
2017-11-17T04:44:47.450Z,,32.8,,,,0,52.9
2017-11-17T04:44:57.450Z,,32.8,,,,0,52.4
2017-11-17T04:45:07.453Z,,32.8,,,,0,51.9
2017-11-17T04:45:17.447Z,,32.8,,,,0,51.4
2017-11-17T04:45:27.446Z,,32.8,,,,0,50.9
2017-11-17T04:45:37.449Z,,32.8,,,,0,50.4
2017-11-17T04:45:47.478Z,,32.8,,,,0,50.1
2017-11-17T04:45:57.448Z,45,32.8,0,,2,0,50.2
2017-11-17T04:46:07.441Z,31,32.8,,,,0,58.1
2017-11-17T04:46:17.446Z,29,32.8,,,,0,60.8
2017-11-17T04:46:27.443Z,29,32.8,,,,0,62.2
2017-11-17T04:46:37.444Z,30,32.8,,,,0,63.2
2017-11-17T04:46:47.644Z,29,32.8,,,,0,63.8
2017-11-17T04:46:57.442Z,30,32.8,,,,0,64.4
2017-11-17T04:47:07.470Z,29,32.8,,,,0,64.6
2017-11-17T04:47:17.607Z,30,32.8,,,,0,64.7
2017-11-17T04:47:27.442Z,,32.8,,,,0,64.6
2017-11-17T04:47:42.531Z,29,32.8,,,,0,
2017-11-17T04:47:47.605Z,30,32.8,,,,0,
2017-11-17T04:48:02.461Z,,32.8,,,,0,64.5
2017-11-17T04:48:07.443Z,29,32.8,,,,0,64.1
2017-11-17T04:48:17.445Z,30,32.8,,,,0,
2017-11-17T04:48:27.442Z,29,32.8,,,,0,64.2
2017-11-17T04:48:37.445Z,30,32.8,,,,0,64.8
2017-11-17T04:48:47.445Z,,32.8,,,,0,65.4
2017-11-17T04:48:57.444Z,0,32.8,0,,2,0,66
2017-11-17T04:49:07.449Z,,32.8,,,,0,61.5
2017-11-17T04:49:17.441Z,,32.8,,,,0,58.6
2017-11-17T04:49:27.441Z,,32.9,,,,0,57.4
2017-11-17T04:49:37.448Z,,32.9,,,,0,56.7
2017-11-17T04:49:47.453Z,,32.9,,,,0,56.4
2017-11-17T04:49:57.440Z,,32.9,,,,0,56.3
2017-11-17T04:50:07.442Z,,32.9,,,,0,
2017-11-17T04:50:17.444Z,,32.9,,,,0,
2017-11-17T04:50:27.440Z,,32.9,,,,0,56.4
2017-11-17T04:50:37.440Z,,33.1,,,,0,
2017-11-17T04:50:47.443Z,,33.1,,,,0,
2017-11-17T04:50:57.442Z,,33.1,,,,0,56.5
2017-11-17T04:51:07.443Z,,33.1,,,,0,
2017-11-17T04:51:17.457Z,,33.1,,,,0,56.6
2017-11-17T04:51:27.441Z,,33.1,,,,0,56.5
2017-11-17T04:51:37.446Z,,33.1,,,,0,56.2
2017-11-17T04:51:47.444Z,45,33.1,0,,2,0,55.7
2017-11-17T04:51:57.442Z,33,33.1,,,,0,62.2
2017-11-17T04:52:07.440Z,29,33.1,,,,0,64.7
2017-11-17T04:52:17.441Z,30,33.2,,,,0,65.1
2017-11-17T04:52:27.450Z,29,33.2,,,,0,65.3
2017-11-17T04:52:37.445Z,,33.2,,,,0,65.4
2017-11-17T04:52:47.441Z,,33.2,,,,0,65.6
2017-11-17T04:52:57.441Z,,33.2,,,,0,65.5
2017-11-17T04:53:07.442Z,30,33.2,,,,0,
2017-11-17T04:53:17.443Z,,33.2,,,,0,
2017-11-17T04:53:27.441Z,,33.2,,,,0,65.4
2017-11-17T04:53:37.442Z,29,33.2,,,,0,65.3
2017-11-17T04:53:47.572Z,,33.2,,,,0,65.2
2017-11-17T04:53:57.441Z,30,33.2,,,,0,
2017-11-17T04:54:07.442Z,,33.2,,,,0,65.4
2017-11-17T04:54:17.465Z,29,33.3,,,,0,65.8
2017-11-17T04:54:27.477Z,0,33.3,0,,2,0,66.1
2017-11-17T04:54:37.476Z,,33.3,,,,0,61.6
2017-11-17T04:54:47.453Z,,33.3,,,,0,58.7
2017-11-17T04:54:57.446Z,,33.3,,,,0,57.4
2017-11-17T04:55:07.441Z,,33.3,,,,0,56.6
2017-11-17T04:55:17.442Z,,33.3,,,,0,56.2
2017-11-17T04:55:27.449Z,,33.4,,,,0,56
2017-11-17T04:55:37.442Z,,33.4,,,,0,55.9
2017-11-17T04:55:47.445Z,,33.4,,,,0,55.7
2017-11-17T04:55:57.441Z,,33.4,,,,0,
2017-11-17T04:56:07.441Z,,33.4,,,,0,
2017-11-17T04:56:17.441Z,,33.4,,,,0,
2017-11-17T04:56:27.442Z,,33.4,,,,0,
2017-11-17T04:56:37.441Z,,33.4,,,,0,
2017-11-17T04:56:47.443Z,45,33.5,0,,2,0,56
2017-11-17T04:56:57.444Z,33,33.5,,,,0,62.8
2017-11-17T04:57:07.443Z,30,33.5,,,,0,64.9
2017-11-17T04:57:17.441Z,29,33.5,,,,0,65.1
2017-11-17T04:57:27.442Z,,33.5,,,,0,65.2
2017-11-17T04:57:37.443Z,,33.5,,,,0,64.7
2017-11-17T04:57:47.442Z,,33.5,,,,0,64.8
2017-11-17T04:57:57.443Z,30,33.5,,,,0,
2017-11-17T04:58:07.446Z,,33.5,,,,0,64.5
2017-11-17T04:58:17.442Z,29,33.5,,,,0,
2017-11-17T04:58:27.447Z,30,33.5,,,,0,64.1
2017-11-17T04:58:37.447Z,29,33.5,,,,0,64
2017-11-17T04:58:47.442Z,30,33.5,,,,0,64.2
2017-11-17T04:58:57.450Z,,33.6,,,,0,64.4
2017-11-17T04:59:07.446Z,29,33.5,,,,0,64.6
2017-11-17T04:59:17.442Z,30,33.5,,,,0,64.7
2017-11-17T04:59:27.443Z,,33.6,,,,0,65.3
2017-11-17T04:59:37.442Z,,33.6,,,,0,65.8
2017-11-17T04:59:47.447Z,0,33.6,0,,2,0,64.4
2017-11-17T04:59:57.442Z,,33.6,,,,0,59.8
2017-11-17T05:00:07.442Z,,33.6,,,,0,57.8
2017-11-17T05:00:17.442Z,,33.6,,,,0,56.7
2017-11-17T05:00:27.443Z,,33.7,,,,0,56
2017-11-17T05:00:37.442Z,,33.6,,,,0,55.4
2017-11-17T05:00:47.447Z,,33.7,,,,0,55.1
2017-11-17T05:00:57.442Z,,33.7,,,,0,54.9
2017-11-17T05:01:07.442Z,,33.7,,,,0,54.7
2017-11-17T05:01:17.446Z,,33.7,,,,0,54.6
2017-11-17T05:01:27.442Z,,,,,,,54.5
2017-11-17T05:01:37.445Z,,33.7,,,,0,
2017-11-17T05:01:47.443Z,44,33.7,0,,2,0,54.5
2017-11-17T05:01:57.447Z,33,33.7,,,,0,61.5
2017-11-17T05:02:07.442Z,29,33.7,,,,0,63.5
2017-11-17T05:02:17.442Z,30,33.8,,,,0,
2017-11-17T05:02:27.445Z,29,33.8,,,,0,63.3
2017-11-17T05:02:37.448Z,29,33.8,,,,0,62.9
2017-11-17T05:02:47.442Z,30,33.8,,,,0,62.5
2017-11-17T05:02:57.443Z,,33.8,,,,0,62.1
2017-11-17T05:03:07.443Z,29,33.8,,,,0,61.8
2017-11-17T05:03:17.449Z,,33.8,,,,0,61.5
2017-11-17T05:03:27.443Z,,33.8,,,,0,61.3
2017-11-17T05:03:37.446Z,30,33.8,,,,0,61.1
2017-11-17T05:03:47.443Z,29,33.8,,,,0,60.9
2017-11-17T05:03:57.443Z,30,33.8,,,,0,61.2
2017-11-17T05:04:07.459Z,,33.8,,,,0,61.6
2017-11-17T05:04:17.443Z,29,33.8,,,,0,62.2
2017-11-17T05:04:27.573Z,30,33.8,,,,0,62.7
2017-11-17T05:04:37.582Z,,33.8,,,,0,63.1
2017-11-17T05:04:47.623Z,,33.9,,,,0,63.3
2017-11-17T05:04:57.603Z,29,33.9,,,,0,63.4
2017-11-17T05:05:07.604Z,,33.9,,,,0,63.5
2017-11-17T05:05:17.459Z,30,33.9,,,,0,63.6
2017-11-17T05:05:27.444Z,29,33.9,,,,0,63.8
2017-11-17T05:05:37.443Z,,33.9,,,,0,63.9
2017-11-17T05:05:47.445Z,30,33.9,,,,0,64
2017-11-17T05:05:57.464Z,29,33.9,,,,0,64.1
2017-11-17T05:06:07.461Z,30,33.9,,,,0,64.4
2017-11-17T05:06:17.443Z,29,33.9,,,,0,64.5
2017-11-17T05:06:27.449Z,30,33.9,,,,0,64.7
2017-11-17T05:06:37.446Z,29,34,,,,0,64.9
2017-11-17T05:06:47.443Z,29,34,,,,0,65.2
2017-11-17T05:06:57.444Z,,34,,,,0,65.4
2017-11-17T05:07:07.443Z,,34,,,,0,65.8
2017-11-17T05:07:17.443Z,0,34,0,,2,0,65.6
2017-11-17T05:07:27.444Z,,34,,,,0,61.1
2017-11-17T05:07:37.448Z,,34,,,,0,58.5
2017-11-17T05:07:47.465Z,,34,,,,0,57.2
2017-11-17T05:07:57.452Z,,34,,,,0,56.6
2017-11-17T05:08:07.451Z,,34,,,,0,56.2
2017-11-17T05:08:17.446Z,,34,,,,0,56
2017-11-17T05:08:37.443Z,,34.1,,,,0,
2017-11-17T05:08:47.443Z,,34.1,,,,0,56.1
2017-11-17T05:08:57.449Z,,34.1,,,,0,56.2
2017-11-17T05:09:07.444Z,,34.1,,,,0,56.3
2017-11-17T05:09:17.444Z,,34.1,,,,0,56.4
2017-11-17T05:09:27.448Z,,34.1,,,,0,56.3
2017-11-17T05:09:37.449Z,,34.1,,,,0,56
2017-11-17T05:09:47.449Z,43,34.1,0,,2,0,56.8
2017-11-17T05:09:57.447Z,30,34.1,,,,0,63.1
2017-11-17T05:10:07.447Z,29,34.1,,,,0,64.1
2017-11-17T05:10:17.446Z,30,34.1,,,,0,64.5
2017-11-17T05:10:27.462Z,,34.1,,,,0,64.7
2017-11-17T05:10:37.446Z,29,34.1,,,,0,64.9
2017-11-17T05:10:47.444Z,30,34.1,,,,0,
2017-11-17T05:10:57.444Z,29,34.2,,,,0,65.1
2017-11-17T05:11:07.465Z,30,34.2,,,,0,65.2
2017-11-17T05:11:17.451Z,,34.2,,,,0,65.3
2017-11-17T05:11:27.448Z,,34.2,,,,0,
2017-11-17T05:11:47.669Z,29,34.2,,,,0,65.6
2017-11-17T05:11:57.447Z,0,34.2,,,,0,66
2017-11-17T05:12:07.444Z,,34.2,0,,2,0,62.1
2017-11-17T05:12:17.445Z,,34.2,,,,0,59.5
2017-11-17T05:12:27.444Z,,34.2,,,,0,58.3
2017-11-17T05:12:37.450Z,,34.2,,,,0,57.7
2017-11-17T05:12:47.445Z,,34.2,,,,0,57.3
2017-11-17T05:12:57.449Z,,34.2,,,,0,57.2
2017-11-17T05:13:07.444Z,,34.2,,,,0,
2017-11-17T05:13:17.445Z,,34.2,,,,0,
2017-11-17T05:13:27.449Z,,34.3,,,,0,57.3
2017-11-17T05:13:37.445Z,,34.3,,,,0,57.4
2017-11-17T05:13:47.445Z,,34.2,,,,0,
2017-11-17T05:13:57.446Z,,34.3,,,,0,57.6
2017-11-17T05:14:07.445Z,,34.3,,,,0,
2017-11-17T05:14:17.449Z,,34.3,,,,0,57.4
2017-11-17T05:14:27.445Z,,,,,,,57
2017-11-17T05:14:37.452Z,,34.3,,,,0,56.5
2017-11-17T05:14:47.446Z,,34.3,,,,0,56
2017-11-17T05:14:57.450Z,43,34.3,0,,2,0,56.7
2017-11-17T05:15:07.445Z,29,34.3,,,,0,64
2017-11-17T05:15:17.449Z,30,34.3,,,,0,65.3
2017-11-17T05:15:27.450Z,,34.3,,,,0,65.9
2017-11-17T05:15:37.514Z,0,34.3,0,,2,0,64
2017-11-17T05:15:47.445Z,,34.3,,,,0,59.5
2017-11-17T05:15:57.458Z,,34.3,,,,0,57.6
2017-11-17T05:16:07.447Z,,34.3,,,,0,56.3
2017-11-17T05:16:17.447Z,,34.3,,,,0,55.4
2017-11-17T05:16:27.446Z,,,,,,,54.9
2017-11-17T05:16:37.447Z,,34.3,,,,0,54.5
2017-11-17T05:16:47.445Z,,34.3,,,,0,54
2017-11-17T05:16:57.446Z,,34.3,,,,0,53.7
2017-11-17T05:17:07.450Z,,34.3,,,,0,53.5
2017-11-17T05:17:17.446Z,,34.3,,,,0,53.6
2017-11-17T05:17:27.451Z,,,,,,,53.9
2017-11-17T05:17:37.452Z,,34.3,,,,0,54.4
2017-11-17T05:17:47.445Z,,34.3,,,,0,54.9
2017-11-17T05:17:57.459Z,,34.3,,,,0,55.3
2017-11-17T05:18:07.446Z,0,34.3,0,62,2,0,55.3
2017-11-17T05:18:17.446Z,,34.3,,,,0,55.2
2017-11-17T05:18:27.446Z,,,,,,,54.8
2017-11-17T05:18:37.446Z,,34.3,,,,0,54.3
2017-11-17T05:18:47.446Z,,34.3,,,,0,53.8
2017-11-17T05:18:57.449Z,,34.3,,,,0,53.3
2017-11-17T05:19:07.453Z,,34.3,,,,0,52.9
2017-11-17T05:19:17.446Z,,34.3,,,,0,52.4
2017-11-17T05:19:27.446Z,,34.3,,,,0,
2017-11-17T05:19:37.446Z,,34.3,,,,0,51.8
2017-11-17T05:19:47.446Z,,34.3,,,,0,51.6
2017-11-17T05:19:57.448Z,43,34.3,0,,2,0,52.7
2017-11-17T05:20:07.458Z,30,34.3,,,,0,60.1
2017-11-17T05:20:17.446Z,29,34.3,,,,0,62.7
2017-11-17T05:20:27.446Z,29,,,,,,64
2017-11-17T05:20:37.451Z,30,34.3,,,,0,64.9
2017-11-17T05:20:47.446Z,29,34.3,,,,0,65.5
2017-11-17T05:20:57.520Z,30,34.2,,,,0,66
2017-11-17T05:21:07.449Z,0,34.2,0,,2,0,62.4
2017-11-17T05:21:17.451Z,,34.2,,,,0,58
2017-11-17T05:21:27.451Z,,,,,,,55.7
2017-11-17T05:21:37.477Z,,34.2,,,,0,54.4
2017-11-17T05:21:47.446Z,,34.2,,,,0,53.2
2017-11-17T05:21:57.465Z,,34.2,,,,0,52.3
2017-11-17T05:22:07.464Z,,34.2,,,,0,51.7
2017-11-17T05:22:17.446Z,,34.2,,,,0,51.3
2017-11-17T05:22:27.446Z,,34.2,,,,0,
2017-11-17T05:22:37.447Z,,34.2,,,,0,51.5
2017-11-17T05:22:47.451Z,,34.2,,,,0,52.1
2017-11-17T05:22:57.447Z,,34.2,,,,0,52.9
2017-11-17T05:23:07.446Z,,34.2,,,,0,53.6
2017-11-17T05:23:17.446Z,,34.2,,,,0,54.4
2017-11-17T05:23:27.446Z,,,,,,,55
2017-11-17T05:23:37.453Z,,34.2,0,5,0,0,55.3
2017-11-17T05:23:47.450Z,44,34.2,0,62,2,0,55.7
2017-11-17T05:23:57.448Z,31,34.2,,,,0,63.3
2017-11-17T05:24:07.453Z,0,34.2,0,,2,0,66
2017-11-17T05:24:17.456Z,,34.2,,,,0,60.4
2017-11-17T05:24:27.446Z,,,,,,,56.8
2017-11-17T05:24:37.452Z,,34.2,,,,0,54.9
2017-11-17T05:24:47.450Z,,34.1,,,,0,53.4
2017-11-17T05:24:57.446Z,,34.1,,,,0,52.3
2017-11-17T05:25:07.447Z,,34.1,,,,0,51.6
2017-11-17T05:25:17.448Z,,34.1,,,,0,51.1
2017-11-17T05:25:27.447Z,,,,,,,50.9
2017-11-17T05:25:37.448Z,,34.1,,,,0,50.7
2017-11-17T05:25:47.447Z,,34.1,,,,0,
2017-11-17T05:25:57.465Z,,34.1,,,,0,50.9
2017-11-17T05:26:07.512Z,,34.1,,,,0,51.1
2017-11-17T05:26:17.450Z,,34.1,,,,0,51.5
2017-11-17T05:26:27.450Z,,,,,,,52.1
2017-11-17T05:26:37.472Z,,34.1,,,,0,52.9
2017-11-17T05:26:47.446Z,,34.1,,,,0,53.3
2017-11-17T05:26:57.447Z,,34.1,,,,0,
2017-11-17T05:27:07.447Z,,34,,,,0,53.1
2017-11-17T05:27:17.453Z,,34.1,,,,0,52.7
2017-11-17T05:27:27.460Z,,34,,,,0,52
2017-11-17T05:27:37.447Z,,34,0,5,0,0,51.4
2017-11-17T05:27:47.450Z,42,34,0,62,2,0,51.9
2017-11-17T05:27:57.568Z,30,34,,,,0,59.7
2017-11-17T05:28:07.450Z,29,34,,,,0,62.4
2017-11-17T05:28:17.450Z,30,34,,,,0,62.9
2017-11-17T05:28:27.447Z,0,,0,5,0,,60.6
2017-11-17T05:28:37.470Z,44,34,0,62,2,0,56.8
2017-11-17T05:28:47.450Z,31,,,,,,62.9
2017-11-17T05:28:57.450Z,30,34,,,,0,64.9
2017-11-17T05:29:07.456Z,29,34,,,,0,64.7
2017-11-17T05:29:17.447Z,,34,,,,0,
2017-11-17T05:29:27.453Z,,,,,,,65.1
2017-11-17T05:29:37.462Z,30,34,,,,0,65.3
2017-11-17T05:29:47.451Z,,33.9,,,,0,65.4
2017-11-17T05:29:57.486Z,29,33.9,,,,0,65.5
2017-11-17T05:30:07.458Z,30,34,,,,0,65.6
