Time,PrimT,HwTSet,HwActive,ChActive,HwTOutlet,ActPow,PrimTSet
2018-01-01T13:01:33.099Z,,0,,,16.8,,
2018-01-01T13:01:43.098Z,,0,,,16.8,,
2018-01-01T13:01:53.099Z,18.9,0,,,16.8,,
2018-01-01T13:02:03.101Z,,0,,,16.8,,
2018-01-01T13:02:13.171Z,,0,,,16.8,,
2018-01-01T13:02:23.097Z,,0,,,16.8,,
2018-01-01T13:02:33.097Z,,0,,,16.8,,
2018-01-01T13:02:43.102Z,,0,,,16.8,,
2018-01-01T13:02:53.099Z,,0,,,16.8,,
2018-01-01T13:03:03.098Z,,0,,,16.8,,
2018-01-01T13:03:13.101Z,,0,,,16.8,,
2018-01-01T13:03:23.099Z,,0,,,16.8,,
2018-01-01T13:03:33.103Z,,0,,,16.8,,
2018-01-01T13:03:43.098Z,,0,,,17,,
2018-01-01T13:03:53.098Z,,0,,,17,,
2018-01-01T13:04:03.098Z,,0,,,17,,
2018-01-01T13:04:13.102Z,,0,,,17,,
2018-01-01T13:04:23.102Z,,0,,,17,,
2018-01-01T13:04:33.303Z,,0,,,17,,
2018-01-01T13:04:43.098Z,,0,,,17,,
2018-01-01T13:04:53.098Z,,0,,,17,,
2018-01-01T13:05:03.115Z,,0,,,17,,
2018-01-01T13:05:13.100Z,,0,,,17,,
2018-01-01T13:05:23.098Z,,0,,,17,,
2018-01-01T13:05:33.098Z,,0,,,17,,
2018-01-01T13:05:43.099Z,,0,,,17,,
2018-01-01T13:05:53.100Z,,0,,,17,,
2018-01-01T13:06:03.099Z,,0,,,17,,
2018-01-01T13:06:13.101Z,,0,,,17,,
2018-01-01T13:06:23.103Z,,0,,,17,,
2018-01-01T13:06:33.098Z,18.9,0,,,17,,
2018-01-01T13:06:43.099Z,18.6,0,,,17,,
2018-01-01T13:06:53.103Z,,0,,,17,,
2018-01-01T13:07:03.098Z,18.4,0,,,17,,
2018-01-01T13:07:13.104Z,18.1,0,,,17,,
2018-01-01T13:07:23.098Z,,0,,,17,,
2018-01-01T13:07:33.098Z,,0,,,17,,
2018-01-01T13:07:43.098Z,,0,,,17,,
2018-01-01T13:07:53.099Z,,0,,,17,,
2018-01-01T13:08:03.098Z,,0,,,17,,
2018-01-01T13:08:13.098Z,,0,,,17,,
2018-01-01T13:08:23.099Z,,0,,,17,,
2018-01-01T13:08:33.099Z,,0,,,17,,
2018-01-01T13:08:43.099Z,18,0,,,17,,
2018-01-01T13:08:53.099Z,,0,,,17,,
2018-01-01T13:09:03.100Z,,0,,,17,,
2018-01-01T13:09:13.105Z,,0,,,17,,
2018-01-01T13:09:23.099Z,17.8,0,,,17,,
2018-01-01T13:09:33.099Z,,0,,,17,,
2018-01-01T13:09:43.099Z,,0,,,17,,
2018-01-01T13:09:53.098Z,,0,,,17,,
2018-01-01T13:10:03.099Z,,0,,,17,,
2018-01-01T13:10:13.100Z,,0,,,17,,
2018-01-01T13:10:23.099Z,17.7,0,,,17,,
2018-01-01T13:10:33.103Z,,0,,,17,,
2018-01-01T13:10:43.099Z,,0,,,17,,
2018-01-01T13:10:53.099Z,,0,,,17,,
2018-01-01T13:11:03.100Z,,0,,,17,,
2018-01-01T13:11:13.098Z,,0,,,17,,
2018-01-01T13:11:23.099Z,,0,,,17,,
2018-01-01T13:11:33.099Z,,0,,,17,,
2018-01-01T13:11:43.099Z,,0,,,17,,
2018-01-01T13:11:53.101Z,,0,,,17,,
2018-01-01T13:12:03.104Z,,0,,,17,,
2018-01-01T13:12:13.107Z,,0,,,17,,
2018-01-01T13:12:23.104Z,,0,,,17,,
2018-01-01T13:12:33.099Z,,0,,,17,,
2018-01-01T13:12:43.101Z,,0,,,17,,
2018-01-01T13:12:53.099Z,,0,,,17,,
2018-01-01T13:13:03.099Z,,0,,,17,,
2018-01-01T13:13:13.099Z,,0,,,17,,
2018-01-01T13:13:23.100Z,,0,,,17,,
2018-01-01T13:13:33.099Z,,0,,,17,,
2018-01-01T13:13:43.099Z,,0,,,17,,
2018-01-01T13:13:53.099Z,,0,,,17,,
2018-01-01T13:14:03.099Z,,0,,,17,,
2018-01-01T13:14:13.099Z,17.6,0,,,17,,
2018-01-01T13:14:23.100Z,17.7,0,,,17,,
2018-01-01T13:14:33.099Z,17.6,0,,,17,,
2018-01-01T13:14:43.099Z,,0,,,17,,
2018-01-01T13:14:53.099Z,,0,,,17,,
2018-01-01T13:15:03.112Z,17.7,0,,,17,,
2018-01-01T13:15:13.099Z,17.6,0,,,17,,
2018-01-01T13:15:23.099Z,,0,,,17,,
2018-01-01T13:15:33.099Z,,0,,,17,,
2018-01-01T13:15:43.100Z,,0,,,17,,
2018-01-01T13:15:53.101Z,,0,,,17,,
2018-01-01T13:16:03.103Z,,0,,,17,,
2018-01-01T13:16:13.101Z,,0,,,17,,
2018-01-01T13:16:23.100Z,,0,,,17,,
2018-01-01T13:16:33.100Z,17.7,0,,,17,,
2018-01-01T13:16:43.100Z,17.6,0,,,17,,
2018-01-01T13:16:53.100Z,17.4,0,,,17,,
2018-01-01T13:17:03.103Z,17.3,0,,,17,,
2018-01-01T13:17:13.100Z,17.2,0,,,17,,
2018-01-01T13:17:23.100Z,,0,,,17,,
2018-01-01T13:17:33.100Z,,0,,,17,,
2018-01-01T13:17:43.101Z,,0,,,17,,
2018-01-01T13:17:53.100Z,,0,,,17,,
2018-01-01T13:18:03.099Z,,0,,,17,,
2018-01-01T13:18:13.100Z,17,0,,,17,,
2018-01-01T13:18:23.101Z,,0,,,17,,
2018-01-01T13:18:33.101Z,,0,,,17,,
2018-01-01T13:18:43.100Z,,0,,,17,,
2018-01-01T13:18:53.101Z,,0,,,17,,
2018-01-01T13:19:03.100Z,,0,,,17,,
2018-01-01T13:19:13.100Z,,0,,,17,,
2018-01-01T13:19:23.102Z,,0,,,17,,
2018-01-01T13:19:33.100Z,16.9,0,,,17,,
2018-01-01T13:19:43.099Z,,0,,,17,,
2018-01-01T13:19:53.103Z,,0,,,17,,
2018-01-01T13:20:03.099Z,,0,,,17,,
2018-01-01T13:20:13.100Z,,0,,,17,,
2018-01-01T13:20:23.100Z,,0,,,17,,
2018-01-01T13:20:33.100Z,,0,,,17,,
2018-01-01T13:20:43.100Z,,0,,,17,,
2018-01-01T13:20:53.102Z,,0,,,17,,
2018-01-01T13:21:03.100Z,,0,,,17,,
2018-01-01T13:21:13.100Z,,0,,,17,,
2018-01-01T13:21:23.105Z,16.8,0,,,17,,
2018-01-01T13:21:33.118Z,16.9,0,,,17,,
2018-01-01T13:21:43.102Z,,0,,,17,,
2018-01-01T13:21:53.101Z,16.8,0,,,17,,
2018-01-01T13:22:03.101Z,,0,,,17,,
2018-01-01T13:22:13.100Z,,0,,,17,,
2018-01-01T13:22:23.107Z,16.9,0,,,17,,
2018-01-01T13:22:33.100Z,,0,,,17,,
2018-01-01T13:22:43.100Z,16.8,0,,,17,,
2018-01-01T13:22:53.100Z,16.9,0,,,17,,
2018-01-01T13:23:03.100Z,,0,,,17,,
2018-01-01T13:23:13.100Z,16.8,0,,,17,,
2018-01-01T13:23:23.100Z,,0,,,17,,
2018-01-01T13:23:33.102Z,,0,,,17,,
2018-01-01T13:23:43.101Z,,0,,,17,,
2018-01-01T13:23:53.101Z,,0,,,17,,
2018-01-01T13:24:03.100Z,,0,,,17,,
2018-01-01T13:24:13.101Z,,0,,,17,,
2018-01-01T13:24:23.100Z,,0,,,17,,
2018-01-01T13:24:33.102Z,,0,,,17,,
2018-01-01T13:24:43.100Z,,0,,,17,,
2018-01-01T13:24:53.101Z,,0,,,17,,
2018-01-01T13:25:03.100Z,,0,,,17,,
2018-01-01T13:25:13.100Z,,0,,,17,,
2018-01-01T13:25:23.100Z,,0,,,17,,
2018-01-01T13:25:33.100Z,,0,,,17,,
2018-01-01T13:25:43.101Z,,0,,,17,,
2018-01-01T13:25:53.101Z,,0,,,17,,
2018-01-01T13:26:03.101Z,,0,,,17,,
2018-01-01T13:26:13.101Z,,0,,,17,,
2018-01-01T13:26:23.100Z,,0,,,17,,
2018-01-01T13:26:33.101Z,,0,,,17,,
2018-01-01T13:26:43.100Z,,0,,,17,,
2018-01-01T13:26:53.101Z,16.6,0,,,17,,
2018-01-01T13:27:03.101Z,16.5,0,,,17,,
2018-01-01T13:27:13.103Z,,0,,,17,,
2018-01-01T13:27:23.101Z,16.4,0,,,17,,
2018-01-01T13:27:33.100Z,,0,,,17,,
2018-01-01T13:27:43.102Z,,0,,,16.8,,
2018-01-01T13:27:53.102Z,,0,,,16.8,,
2018-01-01T13:28:03.101Z,,0,,,16.8,,
2018-01-01T13:28:13.101Z,,0,,,17,,
2018-01-01T13:28:23.100Z,,0,,,16.8,,
2018-01-01T13:28:33.101Z,16.4,0,0,2,17,0,20
2018-01-01T13:28:43.101Z,,0,,,16.8,,
2018-01-01T13:28:53.101Z,,0,,,16.8,,
2018-01-01T13:29:03.101Z,,0,,,16.8,,
2018-01-01T13:29:13.101Z,,0,,,16.8,,
2018-01-01T13:29:23.101Z,16.2,0,,,16.8,,
2018-01-01T13:29:33.104Z,16.4,0,,,16.8,,
2018-01-01T13:29:43.101Z,16.2,0,,,16.8,,
2018-01-01T13:29:53.101Z,,0,,,16.8,,
2018-01-01T13:30:03.101Z,,0,,,16.8,,
2018-01-01T13:30:13.101Z,,0,,,16.8,,
2018-01-01T13:30:23.102Z,,0,,,16.8,,
2018-01-01T13:30:33.101Z,,0,,,16.8,,
2018-01-01T13:30:43.102Z,,0,,,16.8,,
2018-01-01T13:30:53.101Z,,0,,,16.8,,
2018-01-01T13:31:03.101Z,,0,,,16.8,,
2018-01-01T13:31:13.101Z,,0,,,16.8,,
2018-01-01T13:31:23.101Z,,0,,,16.8,,
2018-01-01T13:31:33.101Z,,0,,,16.8,,
2018-01-01T13:31:43.101Z,,0,,,16.8,,
2018-01-01T13:31:53.101Z,,0,,,16.8,,
2018-01-01T13:32:03.103Z,,0,,,16.8,,
2018-01-01T13:32:13.101Z,,0,,,16.8,,
2018-01-01T13:32:23.166Z,,0,,,16.8,,
2018-01-01T13:32:33.101Z,,0,,,16.8,,
2018-01-01T13:32:43.101Z,,0,,,16.8,,
2018-01-01T13:32:53.101Z,,0,,,16.8,,
2018-01-01T13:33:03.101Z,,0,,,16.8,,
2018-01-01T13:33:13.104Z,,0,,,16.8,,
2018-01-01T13:33:23.101Z,,0,,,16.8,,
2018-01-01T13:33:33.102Z,,0,,,16.8,,
2018-01-01T13:33:43.104Z,,0,,,16.8,,
2018-01-01T13:33:53.101Z,16.1,0,,,16.8,,
2018-01-01T13:34:03.101Z,16.2,0,,,16.8,,
2018-01-01T13:34:13.103Z,,0,,,16.8,,
2018-01-01T13:34:23.102Z,,0,,,16.8,,
2018-01-01T13:34:33.102Z,,0,,,16.8,,
2018-01-01T13:34:43.102Z,,0,,,16.8,,
2018-01-01T13:34:53.105Z,,0,,,16.8,,
2018-01-01T13:35:03.103Z,,0,,,16.8,,
2018-01-01T13:35:13.101Z,16.1,0,,,16.8,,
2018-01-01T13:35:23.101Z,,0,,,16.8,,
2018-01-01T13:35:33.212Z,16.2,0,,,16.8,,
2018-01-01T13:35:43.102Z,16.1,0,,,16.8,,
2018-01-01T13:35:53.103Z,16.2,0,,,16.8,,
2018-01-01T13:36:03.102Z,16.1,0,,,16.8,,
2018-01-01T13:36:18.192Z,,0,,,16.8,,
2018-01-01T13:36:23.101Z,,0,,,16.8,,
2018-01-01T13:36:33.127Z,,0,,,16.8,,
2018-01-01T13:36:43.102Z,,0,,,16.8,,
2018-01-01T13:36:53.103Z,,0,,,16.8,,
2018-01-01T13:37:03.102Z,15.9,0,,,16.8,,
2018-01-01T13:37:13.103Z,15.8,0,,,16.8,,
2018-01-01T13:37:23.104Z,,0,,,16.8,,
2018-01-01T13:37:33.102Z,,0,,,16.8,,
2018-01-01T13:37:43.103Z,,0,,,16.8,,
2018-01-01T13:37:53.103Z,,0,,,16.8,,
2018-01-01T13:38:03.102Z,,0,,,16.7,,
2018-01-01T13:38:13.102Z,,0,,,16.8,,
2018-01-01T13:38:23.102Z,,0,,,16.8,,
2018-01-01T13:38:33.105Z,16.4,0,0,2,16.7,45,
2018-01-01T13:38:43.102Z,21.1,0,,,16.7,35,
2018-01-01T13:38:53.102Z,21.8,0,,,16.7,29,
2018-01-01T13:39:03.102Z,22,0,,,16.7,29,
2018-01-01T13:39:13.101Z,,0,,,16.7,,
2018-01-01T13:39:23.102Z,22.2,0,,,16.7,,
2018-01-01T13:39:33.101Z,22.4,0,,,16.8,30,
2018-01-01T13:39:43.103Z,23,0,,,16.7,29,
2018-01-01T13:39:53.102Z,23.1,0,,,16.8,30,
2018-01-01T13:40:03.102Z,23.6,0,,,16.7,,
2018-01-01T13:40:13.104Z,22.5,0,0,2,16.8,0,
2018-01-01T13:40:23.102Z,20.7,0,,,16.8,,
2018-01-01T13:40:33.102Z,19.6,0,,,16.7,,
2018-01-01T13:40:43.102Z,19.2,0,,,16.7,,
2018-01-01T13:40:53.102Z,,0,,,16.8,,
2018-01-01T13:41:03.102Z,19.5,0,,,16.8,,
2018-01-01T13:41:13.102Z,19.7,0,,,16.8,,
2018-01-01T13:41:23.102Z,19.9,0,,,16.8,,
2018-01-01T13:41:33.102Z,19.9,0,,,16.8,,
2018-01-01T13:41:43.102Z,20,0,,,16.8,,
2018-01-01T13:41:53.102Z,20,0,,,16.8,,
2018-01-01T13:42:03.102Z,19.9,0,,,16.8,,
2018-01-01T13:42:13.104Z,20,0,,,16.8,,
2018-01-01T13:42:23.102Z,19.9,0,,,16.8,,
2018-01-01T13:42:33.102Z,,0,,,16.8,,
2018-01-01T13:42:43.103Z,19.7,0,,,16.8,,
2018-01-01T13:42:53.159Z,,0,,,16.8,,
2018-01-01T13:43:03.102Z,19.6,0,,,16.8,,
2018-01-01T13:43:13.102Z,19.5,0,,,16.8,,
2018-01-01T13:43:23.102Z,,0,,,16.8,,
2018-01-01T13:43:33.102Z,,0,,,16.8,,
2018-01-01T13:43:43.103Z,19.3,0,,,16.8,,
2018-01-01T13:43:53.106Z,,0,,,16.8,,
2018-01-01T13:44:03.102Z,,0,,,16.8,,
2018-01-01T13:44:13.102Z,,0,,,16.8,,
2018-01-01T13:44:23.102Z,19.2,0,,,16.8,,
2018-01-01T13:44:33.102Z,,0,,,16.8,,
2018-01-01T13:44:43.102Z,,0,,,16.8,,
2018-01-01T13:44:53.103Z,,0,,,16.8,,
2018-01-01T13:45:03.103Z,,0,,,16.8,,
2018-01-01T13:45:13.103Z,,0,,,16.8,,
2018-01-01T13:45:23.102Z,,0,,,16.8,,
2018-01-01T13:45:33.115Z,,0,,,16.8,,
2018-01-01T13:45:43.103Z,,0,,,17,,
2018-01-01T13:45:53.103Z,,0,,,17,,
2018-01-01T13:46:03.106Z,,0,,,16.8,,
2018-01-01T13:46:13.103Z,,0,,,16.8,,
2018-01-01T13:46:23.103Z,,0,,,17,,
2018-01-01T13:46:33.102Z,,0,,,17,,
2018-01-01T13:46:43.103Z,,0,,,17,,
2018-01-01T13:46:53.103Z,,0,,,17,,
2018-01-01T13:47:03.104Z,,0,,,17,,
2018-01-01T13:47:13.105Z,,0,,,17,,
2018-01-01T13:47:23.103Z,,0,,,17,,
2018-01-01T13:47:33.107Z,,0,,,17,,
2018-01-01T13:47:43.103Z,,0,,,17,,
2018-01-01T13:47:53.103Z,,0,,,17,,
2018-01-01T13:48:03.103Z,,0,,,17,,
2018-01-01T13:48:13.103Z,,0,,,17,,
2018-01-01T13:48:23.103Z,,0,,,17,,
2018-01-01T13:48:33.103Z,,0,,,17,,
2018-01-01T13:48:43.104Z,,0,,,17,,
2018-01-01T13:48:53.103Z,,0,,,17,,
2018-01-01T13:49:03.103Z,,0,,,17,,
2018-01-01T13:49:13.103Z,,0,,,17,,
2018-01-01T13:49:23.103Z,,0,,,17,,
2018-01-01T13:49:33.103Z,,0,,,17,,
2018-01-01T13:49:43.104Z,,0,,,17,,
2018-01-01T13:49:53.104Z,,0,,,17,,
2018-01-01T13:50:03.106Z,,0,,,17,,
2018-01-01T13:50:13.103Z,,0,,,17,,
2018-01-01T13:50:23.103Z,18.9,0,,,17,,
2018-01-01T13:50:33.103Z,,0,,,17,,
2018-01-01T13:50:43.103Z,18.6,0,,,17,,
2018-01-01T13:50:53.105Z,18.4,0,,,17,,
2018-01-01T13:51:03.104Z,18.2,0,,,17,,
2018-01-01T13:51:13.105Z,,0,,,17,,
2018-01-01T13:51:23.105Z,,0,,,17,,
2018-01-01T13:51:33.106Z,,0,,,17,,
2018-01-01T13:51:43.103Z,,0,,,17,,
2018-01-01T13:51:53.103Z,,0,,,17,,
2018-01-01T13:52:03.103Z,,0,,,17,,
2018-01-01T13:52:13.103Z,,0,,,17,,
2018-01-01T13:52:23.106Z,,0,,,17,,
2018-01-01T13:52:33.103Z,,0,,,17,,
2018-01-01T13:52:43.107Z,,0,,,17,,
2018-01-01T13:52:53.104Z,18.1,0,,,17,,
2018-01-01T13:53:03.104Z,,0,,,17,,
2018-01-01T13:53:13.103Z,,0,,,17,,
2018-01-01T13:53:23.104Z,,0,,,17,,
2018-01-01T13:53:33.103Z,,0,,,17,,
2018-01-01T13:53:43.103Z,18,0,,,17,,
2018-01-01T13:53:53.104Z,,0,,,17,,
2018-01-01T13:54:03.104Z,,0,,,17,,
2018-01-01T13:54:13.106Z,,0,,,17,,
2018-01-01T13:54:23.105Z,,0,0,0,17,,5
2018-01-01T13:54:33.104Z,,0,,,17,,
2018-01-01T13:54:43.103Z,,0,,,17.1,,
2018-01-01T13:54:53.115Z,17.8,0,,,17,,
2018-01-01T13:55:03.112Z,17.8,0,,,17,,
2018-01-01T13:55:13.104Z,18,0,,,17,,
2018-01-01T13:55:23.103Z,17.8,0,,,17,,
2018-01-01T13:55:33.104Z,,0,,,17.1,,
2018-01-01T13:55:43.104Z,,0,,,17,,
2018-01-01T13:55:53.104Z,,0,,,17,,
2018-01-01T13:56:03.104Z,,0,,,17.1,,
2018-01-01T13:56:13.104Z,,0,,,17,,
2018-01-01T13:56:23.104Z,,0,,,17.1,,
2018-01-01T13:56:33.104Z,,0,,,17,,
2018-01-01T13:56:43.104Z,,0,,,17,,
2018-01-01T13:56:53.105Z,,0,,,17.1,,
2018-01-01T13:57:03.104Z,,0,,,17.1,,
2018-01-01T13:57:13.107Z,,0,,,17,,
2018-01-01T13:57:23.104Z,,0,0,2,17,,20
2018-01-01T13:57:33.109Z,21.1,0,0,2,17,41,
2018-01-01T13:57:43.105Z,24.6,0,0,2,17,0,
2018-01-01T13:57:53.116Z,20.7,0,,,17.1,,
2018-01-01T13:58:03.105Z,18.9,0,,,17.1,,
2018-01-01T13:58:13.106Z,18.4,0,,,17.1,,
2018-01-01T13:58:23.104Z,17.8,0,,,17.1,,
2018-01-01T13:58:33.104Z,18,0,,,17,,
2018-01-01T13:58:43.104Z,,0,,,17.1,,
2018-01-01T13:58:53.107Z,18.1,0,,,17.1,,
2018-01-01T13:59:03.104Z,,0,,,17.1,,
2018-01-01T13:59:13.104Z,,0,,,17.1,,
2018-01-01T13:59:23.105Z,,0,,,17.1,,
2018-01-01T13:59:33.104Z,,0,,,17.1,,
2018-01-01T13:59:43.104Z,18,0,,,17.1,,
2018-01-01T13:59:53.104Z,,0,,,17.1,,
2018-01-01T14:00:03.105Z,18.1,0,,,17.1,,
2018-01-01T14:00:13.104Z,,0,,,17.1,,
2018-01-01T14:00:23.104Z,,0,,,17.1,,
2018-01-01T14:00:33.104Z,18,0,,,17.1,,
2018-01-01T14:00:43.104Z,,0,,,17.1,,
2018-01-01T14:00:53.105Z,17.8,0,,,17.1,,
2018-01-01T14:01:03.105Z,17.8,0,,,17.1,,
2018-01-01T14:01:13.106Z,,0,,,17.1,,
2018-01-01T14:01:23.104Z,,0,,,17.1,,
2018-01-01T14:01:33.105Z,,0,,,17.1,,
2018-01-01T14:01:43.105Z,,0,,,17.1,,
2018-01-01T14:01:53.104Z,,0,,,17.1,,
2018-01-01T14:02:03.112Z,,0,,,17.1,,
2018-01-01T14:02:13.139Z,,0,,,17.1,,
2018-01-01T14:02:23.105Z,17.7,0,,,17.1,,
2018-01-01T14:02:33.107Z,,0,,,17.1,,
2018-01-01T14:02:43.111Z,,0,,,17.1,,
2018-01-01T14:02:53.113Z,,0,,,17.1,,
2018-01-01T14:03:03.311Z,,0,,,17.1,,
2018-01-01T14:03:13.105Z,,0,,,17.1,,
2018-01-01T14:03:23.105Z,,0,,,17.1,,
2018-01-01T14:03:33.105Z,,0,,,17.1,,
2018-01-01T14:03:43.105Z,,0,,,17.1,,
2018-01-01T14:03:53.105Z,,0,,,17.1,,
2018-01-01T14:04:03.108Z,,0,,,17.1,,
2018-01-01T14:04:13.105Z,,0,,,17.1,,
2018-01-01T14:04:23.105Z,,0,,,17.1,,
2018-01-01T14:04:33.105Z,,0,,,17.1,,
2018-01-01T14:04:43.105Z,,0,,,17.1,,
2018-01-01T14:04:53.105Z,,0,,,17.1,,
2018-01-01T14:05:03.105Z,,0,,,17.1,,
2018-01-01T14:05:13.105Z,,0,,,17.1,,
2018-01-01T14:05:23.110Z,,0,,,17.1,,
2018-01-01T14:05:33.105Z,,0,,,17.1,,
2018-01-01T14:05:43.105Z,,0,,,17.1,,
2018-01-01T14:05:53.109Z,,0,,,17.1,,
2018-01-01T14:06:03.105Z,,0,,,17.1,,
2018-01-01T14:06:13.105Z,,0,,,17.1,,
2018-01-01T14:06:23.106Z,,0,,,17.1,,
2018-01-01T14:06:33.198Z,,0,,,17.1,,
2018-01-01T14:06:43.105Z,,0,,,17.1,,
2018-01-01T14:06:53.105Z,,0,,,17.1,,
2018-01-01T14:07:03.105Z,,0,,,17.1,,
2018-01-01T14:07:13.105Z,,0,,,17.1,,
2018-01-01T14:07:23.106Z,,0,,,17.1,,
2018-01-01T14:07:33.105Z,,0,,,17.1,,
2018-01-01T14:07:43.106Z,,0,,,17.1,,
2018-01-01T14:07:53.110Z,17.6,0,,,17.1,,
2018-01-01T14:08:03.105Z,,0,,,17.1,,
2018-01-01T14:08:13.105Z,17.4,0,,,17.1,,
2018-01-01T14:08:23.116Z,17.2,0,,,17.1,,
2018-01-01T14:08:33.106Z,,0,,,17.1,,
2018-01-01T14:08:43.105Z,,0,,,17.1,,
2018-01-01T14:08:53.105Z,,0,,,17.1,,
2018-01-01T14:09:03.107Z,,0,,,17.1,,
2018-01-01T14:09:13.106Z,,0,,,17.1,,
2018-01-01T14:09:23.106Z,,0,,,17.1,,
2018-01-01T14:09:33.106Z,,0,,,17.1,,
2018-01-01T14:09:43.105Z,17,0,,,17.1,,
2018-01-01T14:09:53.105Z,,0,,,17.1,,
2018-01-01T14:10:03.109Z,,0,,,17.1,,
2018-01-01T14:10:13.105Z,,0,,,17.1,,
2018-01-01T14:10:23.105Z,,0,,,17.1,,
2018-01-01T14:10:33.105Z,,0,,,17.1,,
2018-01-01T14:10:43.106Z,,0,,,17.1,,
2018-01-01T14:10:53.106Z,,0,,,17.1,,
2018-01-01T14:11:03.106Z,17,0,,,17.1,,
2018-01-01T14:11:13.106Z,16.9,0,,,17.1,,
2018-01-01T14:11:23.106Z,,0,,,17.1,,
2018-01-01T14:11:33.106Z,,0,,,17,,
2018-01-01T14:11:43.110Z,,0,,,17.1,,
2018-01-01T14:11:53.106Z,,0,,,17.1,,
2018-01-01T14:12:03.121Z,,0,,,17.1,,
2018-01-01T14:12:13.106Z,,0,,,17,,
2018-01-01T14:12:23.105Z,,0,,,17.1,,
2018-01-01T14:12:33.105Z,,0,,,17,,
2018-01-01T14:12:43.109Z,,0,,,17.1,,
2018-01-01T14:12:53.106Z,,0,,,17.1,,
2018-01-01T14:13:03.106Z,,0,,,17.1,,
2018-01-01T14:13:13.112Z,,0,,,17.1,,
2018-01-01T14:13:23.105Z,,0,,,17,,
2018-01-01T14:13:33.106Z,,0,,,17,,
2018-01-01T14:13:43.106Z,,0,,,17.1,,
2018-01-01T14:13:53.106Z,,0,,,17,,
2018-01-01T14:14:03.106Z,,0,,,17,,
2018-01-01T14:14:13.106Z,,0,,,17.1,,
2018-01-01T14:14:23.106Z,,0,,,17,,
2018-01-01T14:14:33.106Z,,0,,,17,,
2018-01-01T14:14:43.106Z,,0,,,17,,
2018-01-01T14:14:53.106Z,,0,,,17,,
2018-01-01T14:15:03.106Z,,0,,,17,,
2018-01-01T14:15:13.107Z,,0,,,17,,
2018-01-01T14:15:23.107Z,,0,,,17,,
2018-01-01T14:15:33.106Z,,0,,,17,,
2018-01-01T14:15:43.107Z,,0,,,17,,
2018-01-01T14:15:53.107Z,,0,,,17,,
2018-01-01T14:16:03.106Z,,0,,,17,,
2018-01-01T14:16:13.106Z,,0,,,17,,
2018-01-01T14:16:23.109Z,,0,,,17,,
2018-01-01T14:16:33.107Z,16.8,0,,,17,,
2018-01-01T14:16:43.106Z,,0,,,17,,
2018-01-01T14:16:53.106Z,16.9,0,,,17,,
2018-01-01T14:17:03.109Z,,0,,,17,,
2018-01-01T14:17:13.106Z,,0,,,17,,
2018-01-01T14:17:23.106Z,16.8,0,,,17,,
2018-01-01T14:17:33.112Z,16.9,0,,,17,,
2018-01-01T14:17:43.107Z,16.8,0,,,17,,
2018-01-01T14:17:53.107Z,,0,,,17,,
2018-01-01T14:18:03.106Z,,0,,,17,,
2018-01-01T14:18:13.106Z,16.6,0,,,17,,
2018-01-01T14:18:23.272Z,16.5,0,,,17,,
2018-01-01T14:18:33.107Z,16.4,0,,,17,,
2018-01-01T14:18:43.107Z,,0,,,17,,
2018-01-01T14:18:53.107Z,16.5,0,,,17,,
2018-01-01T14:19:03.106Z,,0,,,17,,
2018-01-01T14:19:13.108Z,16.4,0,,,17,,
2018-01-01T14:19:23.107Z,,0,,,17,,
2018-01-01T14:19:33.107Z,,0,,,17,,
2018-01-01T14:19:43.106Z,,0,,,17,,
2018-01-01T14:19:53.107Z,,0,,,17,,
2018-01-01T14:20:03.106Z,,0,,,17,,
2018-01-01T14:20:13.107Z,,0,,,17,,
2018-01-01T14:20:23.107Z,,0,,,17,,
2018-01-01T14:20:33.107Z,,0,,,17,,
2018-01-01T14:20:43.108Z,,0,,,17,,
2018-01-01T14:20:53.108Z,,0,,,17,,
2018-01-01T14:21:03.107Z,,0,,,17,,
2018-01-01T14:21:13.107Z,16.2,0,,,17,,
2018-01-01T14:21:23.107Z,,0,,,17,,
2018-01-01T14:21:33.106Z,,0,,,17,,
2018-01-01T14:21:43.107Z,,0,,,17,,
2018-01-01T14:21:53.111Z,,0,,,17,,
2018-01-01T14:22:03.107Z,,0,,,17,,
2018-01-01T14:22:13.107Z,,0,,,17,,
2018-01-01T14:22:23.225Z,,0,,,17,,
2018-01-01T14:22:33.107Z,,0,,,17,,
2018-01-01T14:22:43.107Z,,0,,,17,,
2018-01-01T14:22:53.114Z,,0,,,17,,
2018-01-01T14:23:03.107Z,,0,,,17,,
2018-01-01T14:23:13.107Z,,0,,,17,,
2018-01-01T14:23:23.107Z,,0,,,17,,
2018-01-01T14:23:33.107Z,,0,,,17,,
2018-01-01T14:23:43.107Z,,0,,,17,,
2018-01-01T14:23:53.107Z,,0,,,17,,
2018-01-01T14:24:03.109Z,,0,,,17,,
2018-01-01T14:24:13.107Z,,0,,,16.8,,
2018-01-01T14:24:23.109Z,,0,,,16.8,,
2018-01-01T14:24:33.107Z,,0,,,16.8,,
2018-01-01T14:24:43.107Z,,0,,,16.8,,
2018-01-01T14:24:53.107Z,,0,,,16.8,,
2018-01-01T14:25:03.108Z,,0,,,16.8,,
2018-01-01T14:25:13.107Z,,0,,,16.8,,
2018-01-01T14:25:23.107Z,,0,,,16.8,,
2018-01-01T14:25:33.107Z,,0,,,16.8,,
2018-01-01T14:25:43.108Z,,0,,,16.8,,
