Time,ActPow,HwTOutlet,HwActive,ChActive,PrimT,HwTSet,PrimTSet
2017-11-04T04:04:37.573Z,,21.1,,,,0,
2017-11-04T04:04:47.571Z,,21.1,,,,0,
2017-11-04T04:04:57.571Z,,21.1,,,,0,
2017-11-04T04:05:07.571Z,,21.1,,,29.2,0,
2017-11-04T04:05:17.571Z,,21.1,,,,0,
2017-11-04T04:05:27.572Z,,21.1,,,29.3,0,
2017-11-04T04:05:37.571Z,,21.1,,,29.2,0,
2017-11-04T04:05:47.571Z,,21.1,,,,0,
2017-11-04T04:05:57.571Z,,21.1,,,,0,
2017-11-04T04:06:07.571Z,,21.1,,,,0,
2017-11-04T04:06:17.572Z,,21.1,,,,0,
2017-11-04T04:06:27.571Z,,21.1,,,,0,
2017-11-04T04:06:37.573Z,,21.1,,,,0,
2017-11-04T04:06:47.572Z,,21.1,,,,0,
2017-11-04T04:06:57.571Z,,21.1,,,,0,
2017-11-04T04:07:07.574Z,,21.1,,,,0,
2017-11-04T04:07:17.571Z,,21.1,,,,0,
2017-11-04T04:07:27.619Z,,21.1,,,,0,
2017-11-04T04:07:37.572Z,,21.1,,,,0,
2017-11-04T04:07:47.572Z,,21.1,,,,0,
2017-11-04T04:07:57.572Z,,21.1,,,,0,
2017-11-04T04:08:07.577Z,,21.1,,,,0,
2017-11-04T04:08:17.572Z,,21.1,,,,0,
2017-11-04T04:08:27.572Z,,21.1,,,,0,
2017-11-04T04:08:37.573Z,,21.1,,,,0,
2017-11-04T04:08:47.573Z,,21.1,,,,0,
2017-11-04T04:08:57.571Z,,21.1,,,,0,
2017-11-04T04:09:07.572Z,,21.1,,,29,0,
2017-11-04T04:09:17.571Z,,21.1,,,,0,
2017-11-04T04:09:27.572Z,,21.1,,,,0,
2017-11-04T04:09:37.572Z,,21.1,,,,0,
2017-11-04T04:09:47.572Z,,21.1,,,,0,
2017-11-04T04:09:57.576Z,,21.1,,,,0,
2017-11-04T04:10:07.572Z,,21.1,,,,0,
2017-11-04T04:10:17.572Z,,21.1,,,,0,
2017-11-04T04:10:27.572Z,,21.1,,,,0,
2017-11-04T04:10:37.572Z,,21.1,,,,0,
2017-11-04T04:10:47.575Z,,21.1,,,,0,
2017-11-04T04:10:57.573Z,,21.1,,,,0,
2017-11-04T04:11:07.572Z,,21.1,,,,0,
2017-11-04T04:11:17.572Z,,21.1,,,,0,
2017-11-04T04:11:27.573Z,,21.1,,,,0,
2017-11-04T04:11:37.576Z,,21.1,,,,0,
2017-11-04T04:11:47.572Z,,21.1,,,,0,
2017-11-04T04:11:57.596Z,,21.1,,,29,0,
2017-11-04T04:12:07.575Z,,21.1,,,,0,
2017-11-04T04:12:17.576Z,,21.1,,,29,0,
2017-11-04T04:12:27.572Z,,21.1,,,29,0,
2017-11-04T04:12:37.572Z,,21.1,,,29,0,
2017-11-04T04:12:47.573Z,,21.1,,,28.9,0,
2017-11-04T04:12:57.576Z,,20.9,,,,0,
2017-11-04T04:13:07.573Z,,21.1,,,,0,
2017-11-04T04:13:17.572Z,,21.1,,,,0,
2017-11-04T04:13:27.572Z,,21.1,,,,0,
2017-11-04T04:13:37.572Z,,21.1,,,,0,
2017-11-04T04:13:47.573Z,,20.9,,,,0,
2017-11-04T04:13:57.573Z,,21.1,,,,0,
2017-11-04T04:14:07.573Z,,20.9,,,,0,
2017-11-04T04:14:17.574Z,,20.9,,,,0,
2017-11-04T04:14:27.577Z,,21.1,,,,0,
2017-11-04T04:14:37.572Z,,21.1,,,,0,
2017-11-04T04:14:47.572Z,,21.1,,,,0,
2017-11-04T04:14:57.575Z,,21.1,,,,0,
2017-11-04T04:15:07.572Z,,20.9,,,,0,
2017-11-04T04:15:17.579Z,,21.1,,,,0,
2017-11-04T04:15:27.573Z,,20.9,,,,0,
2017-11-04T04:15:37.580Z,,20.9,,,,0,
2017-11-04T04:15:47.578Z,,20.9,,,,0,
2017-11-04T04:15:57.580Z,,20.9,,,,0,
2017-11-04T04:16:07.574Z,,20.9,,,,0,
2017-11-04T04:16:17.573Z,,20.9,,,28.8,0,
2017-11-04T04:16:27.573Z,,20.9,,,,0,
2017-11-04T04:16:37.573Z,,20.9,,,,0,
2017-11-04T04:16:47.578Z,,20.9,,,,0,
2017-11-04T04:16:57.580Z,,20.9,,,,0,
2017-11-04T04:17:07.575Z,,20.9,,,,0,
2017-11-04T04:17:17.573Z,,21.1,,,,0,
2017-11-04T04:17:27.573Z,,20.9,,,,0,
2017-11-04T04:17:37.573Z,,20.9,,,,0,
2017-11-04T04:17:47.573Z,,20.9,,,,0,
2017-11-04T04:17:57.573Z,,21.1,,,,0,
2017-11-04T04:18:07.573Z,,20.9,,,,0,
2017-11-04T04:18:17.573Z,,20.9,,,,0,
2017-11-04T04:18:27.575Z,,20.9,,,,0,
2017-11-04T04:18:37.574Z,,20.9,,,,0,
2017-11-04T04:18:47.573Z,,20.9,,,,0,
2017-11-04T04:18:57.573Z,,21.1,,,,0,
2017-11-04T04:19:07.574Z,,20.9,,,,0,
2017-11-04T04:19:17.575Z,,20.9,,,,0,
2017-11-04T04:19:27.573Z,,20.9,,,,0,
2017-11-04T04:19:37.573Z,,20.9,,,,0,
2017-11-04T04:19:47.573Z,,20.9,,,,0,
2017-11-04T04:19:57.573Z,,20.9,,,,0,
2017-11-04T04:20:07.575Z,,20.9,,,,0,
2017-11-04T04:20:17.574Z,,20.9,,,,0,
2017-11-04T04:20:27.573Z,,20.9,,,28.7,0,
2017-11-04T04:20:37.573Z,,20.9,,,,0,
2017-11-04T04:20:47.574Z,,20.9,,,,0,
2017-11-04T04:20:57.574Z,,20.9,,,,0,
2017-11-04T04:21:07.576Z,,20.9,,,,0,
2017-11-04T04:21:17.573Z,,20.9,,,,0,
2017-11-04T04:21:27.573Z,,20.9,,,,0,
2017-11-04T04:21:37.574Z,,20.9,,,,0,
2017-11-04T04:21:47.574Z,,20.9,,,,0,
2017-11-04T04:21:57.574Z,,20.9,,,,0,
2017-11-04T04:22:07.574Z,,20.9,,,,0,
2017-11-04T04:22:17.574Z,,20.9,,,,0,
2017-11-04T04:22:27.574Z,,20.9,,,,0,
2017-11-04T04:22:37.573Z,,20.9,,,,0,
2017-11-04T04:22:47.574Z,,20.9,,,,0,
2017-11-04T04:22:57.578Z,,20.9,,,,0,
2017-11-04T04:23:07.575Z,,20.9,,,,0,
2017-11-04T04:23:17.574Z,,20.9,,,,0,
2017-11-04T04:23:27.577Z,,20.9,,,,0,
2017-11-04T04:23:37.574Z,,20.9,,,,0,
2017-11-04T04:23:47.575Z,,20.9,,,,0,
2017-11-04T04:23:57.573Z,,20.9,,,,0,
2017-11-04T04:24:07.579Z,,20.9,,,28.6,0,
2017-11-04T04:24:17.575Z,,20.9,,,28.7,0,
2017-11-04T04:24:27.574Z,,20.9,,,28.6,0,
2017-11-04T04:24:37.576Z,,20.9,,,,0,
2017-11-04T04:24:47.575Z,,20.9,,,,0,
2017-11-04T04:24:57.574Z,,20.9,,,,0,
2017-11-04T04:25:07.576Z,,20.9,,,,0,
2017-11-04T04:25:17.576Z,,20.9,,,,0,
2017-11-04T04:25:27.577Z,,20.9,,,,0,
2017-11-04T04:25:37.577Z,,20.9,,,,0,
2017-11-04T04:25:47.576Z,,20.9,,,,0,
2017-11-04T04:25:57.575Z,,20.9,,,,0,
2017-11-04T04:26:07.782Z,,20.9,,,,0,
2017-11-04T04:26:17.575Z,,20.9,,,,0,
2017-11-04T04:26:27.579Z,,20.9,,,,0,
2017-11-04T04:26:37.574Z,,20.9,,,,0,
2017-11-04T04:26:47.576Z,,20.9,,,,0,
2017-11-04T04:26:57.574Z,,20.9,,,,0,
2017-11-04T04:27:07.782Z,,20.9,,,,0,
2017-11-04T04:27:17.576Z,,20.9,,,,0,
2017-11-04T04:27:27.574Z,,20.9,,,,0,
2017-11-04T04:27:37.575Z,,20.9,,,,0,
2017-11-04T04:27:47.576Z,,20.9,,,,0,
2017-11-04T04:27:57.574Z,,20.9,,,,0,
2017-11-04T04:28:07.579Z,,20.9,,,28.4,0,
2017-11-04T04:28:17.575Z,,20.9,,,,0,
2017-11-04T04:28:27.577Z,,20.9,,,,0,
2017-11-04T04:28:37.577Z,,20.9,,,,0,
2017-11-04T04:28:47.578Z,,20.9,,,,0,
2017-11-04T04:28:57.576Z,,20.9,,,,0,
2017-11-04T04:29:07.578Z,,20.9,,,,0,
2017-11-04T04:29:17.575Z,,20.9,,,,0,
2017-11-04T04:29:27.577Z,,20.9,,,,0,
2017-11-04T04:29:37.574Z,,20.9,,,,0,
2017-11-04T04:29:47.575Z,,20.9,,,,0,
2017-11-04T04:29:57.575Z,,20.9,,,,0,
2017-11-04T04:30:07.578Z,,20.9,,,,0,
2017-11-04T04:30:17.580Z,,20.9,,,,0,
2017-11-04T04:30:27.579Z,,20.9,,,,0,
2017-11-04T04:30:37.574Z,,20.9,,,,0,
2017-11-04T04:30:47.581Z,,20.9,,,,0,
2017-11-04T04:30:57.575Z,,20.9,,,,0,
2017-11-04T04:31:07.575Z,,20.9,,,,0,
2017-11-04T04:31:17.579Z,,20.9,,,,0,
2017-11-04T04:31:27.575Z,,20.9,,,,0,
2017-11-04T04:31:37.575Z,,20.9,,,,0,
2017-11-04T04:31:47.575Z,,20.9,,,,0,
2017-11-04T04:31:57.575Z,,20.9,,,,0,
2017-11-04T04:32:12.596Z,,20.9,,,,0,
2017-11-04T04:32:17.575Z,,20.9,,,,0,
2017-11-04T04:32:27.575Z,,20.9,,,28.3,0,
2017-11-04T04:32:37.576Z,,20.9,,,,0,
2017-11-04T04:32:47.575Z,,20.9,,,,0,
2017-11-04T04:32:57.575Z,,20.9,,,,0,
2017-11-04T04:33:07.575Z,,20.9,,,,0,
2017-11-04T04:33:17.575Z,,20.9,,,,0,
2017-11-04T04:33:27.575Z,,20.9,,,,0,
2017-11-04T04:33:37.580Z,,20.9,,,,0,
2017-11-04T04:33:47.575Z,,20.9,,,,0,
2017-11-04T04:33:57.575Z,,20.9,,,,0,
2017-11-04T04:34:07.575Z,,20.9,,,,0,
2017-11-04T04:34:17.575Z,,20.9,,,,0,
2017-11-04T04:34:27.575Z,,20.9,,,,0,
2017-11-04T04:34:37.575Z,,20.9,,,,0,
2017-11-04T04:34:47.580Z,,20.9,,,,0,
2017-11-04T04:34:57.575Z,,20.9,,,,0,
2017-11-04T04:35:07.576Z,,20.9,,,,0,
2017-11-04T04:35:17.576Z,,20.9,,,,0,
2017-11-04T04:35:27.575Z,,20.9,,,,0,
2017-11-04T04:35:37.579Z,,20.9,,,,0,
2017-11-04T04:35:47.575Z,,20.9,,,,0,
2017-11-04T04:35:57.575Z,,20.9,,,,0,
2017-11-04T04:36:07.578Z,,20.9,,,28.2,0,
2017-11-04T04:36:17.575Z,,20.9,,,28.3,0,
2017-11-04T04:36:27.575Z,,20.9,,,28.2,0,
2017-11-04T04:36:37.575Z,,20.9,,,,0,
2017-11-04T04:36:47.575Z,,20.9,,,,0,
2017-11-04T04:36:57.578Z,,20.9,,,,0,
2017-11-04T04:37:07.577Z,,20.9,,,,0,
2017-11-04T04:37:17.576Z,,20.8,,,,0,
2017-11-04T04:37:27.576Z,,20.9,,,,0,
2017-11-04T04:37:37.576Z,,20.9,,,,0,
2017-11-04T04:37:47.576Z,,20.9,,,,0,
2017-11-04T04:37:57.581Z,,20.9,,,,0,
2017-11-04T04:38:07.576Z,,20.8,,,,0,
2017-11-04T04:38:17.575Z,,20.8,,,,0,
2017-11-04T04:38:27.576Z,,20.9,,,,0,
2017-11-04T04:38:37.576Z,,20.9,,,,0,
2017-11-04T04:38:47.576Z,,20.9,,,,0,
2017-11-04T04:38:57.576Z,,20.9,,,,0,
2017-11-04T04:39:07.580Z,,20.9,,,,0,
2017-11-04T04:39:17.576Z,,20.9,,,,0,
2017-11-04T04:39:27.583Z,,20.9,,,,0,
2017-11-04T04:39:37.577Z,,20.9,,,,0,
2017-11-04T04:39:47.576Z,,20.8,,,,0,
2017-11-04T04:39:57.576Z,,20.9,,,,0,
2017-11-04T04:40:07.577Z,,20.9,,,28.1,0,
2017-11-04T04:40:17.576Z,,20.9,,,,0,
2017-11-04T04:40:27.576Z,,20.9,,,,0,
2017-11-04T04:40:37.576Z,,20.9,,,,0,
2017-11-04T04:40:47.576Z,,20.9,,,,0,
2017-11-04T04:40:57.576Z,,20.9,,,,0,
2017-11-04T04:41:07.578Z,,20.9,,,,0,
2017-11-04T04:41:17.578Z,,20.9,,,,0,
2017-11-04T04:41:27.579Z,,20.9,,,,0,
2017-11-04T04:41:37.578Z,,20.9,,,,0,
2017-11-04T04:41:47.576Z,,20.9,,,,0,
2017-11-04T04:41:57.576Z,,20.9,,,,0,
2017-11-04T04:42:07.576Z,,20.9,,,,0,
2017-11-04T04:42:17.576Z,,20.8,,,,0,
2017-11-04T04:42:27.576Z,,20.9,,,,0,
2017-11-04T04:42:37.576Z,,20.9,,,,0,
2017-11-04T04:42:47.576Z,,20.9,,,,0,
2017-11-04T04:42:57.577Z,,20.8,,,,0,
2017-11-04T04:43:07.576Z,,20.9,,,,0,
2017-11-04T04:43:17.577Z,,20.9,,,,0,
2017-11-04T04:43:27.576Z,,20.9,,,,0,
2017-11-04T04:43:37.576Z,,20.9,,,,0,
2017-11-04T04:43:47.576Z,,20.8,,,,0,
2017-11-04T04:43:57.577Z,,20.8,,,,0,
2017-11-04T04:44:07.577Z,,20.8,,,,0,
2017-11-04T04:44:17.576Z,,20.8,,,,0,
2017-11-04T04:44:27.576Z,,20.9,,,28,0,
2017-11-04T04:44:37.577Z,,20.9,,,,0,
2017-11-04T04:44:47.576Z,,20.8,,,,0,
2017-11-04T04:44:57.579Z,,20.9,,,,0,
2017-11-04T04:45:07.578Z,,20.8,,,,0,
2017-11-04T04:45:17.577Z,,20.8,,,,0,
2017-11-04T04:45:27.577Z,,20.8,,,,0,
2017-11-04T04:45:37.576Z,,20.8,,,,0,
2017-11-04T04:45:47.577Z,,20.8,,,,0,
2017-11-04T04:45:57.576Z,,20.8,,,,0,
2017-11-04T04:46:07.579Z,,20.8,,,,0,
2017-11-04T04:46:17.578Z,,20.8,,,,0,
2017-11-04T04:46:27.577Z,,20.8,,,,0,
2017-11-04T04:46:37.576Z,,20.8,,,,0,
2017-11-04T04:46:47.577Z,,20.8,,,,0,
2017-11-04T04:46:57.579Z,,20.8,,,,0,
2017-11-04T04:47:07.577Z,,20.8,,,,0,
2017-11-04T04:47:17.577Z,,20.8,,,,0,
2017-11-04T04:47:27.579Z,,20.8,,,,0,
2017-11-04T04:47:37.577Z,,20.8,,,,0,
2017-11-04T04:47:47.577Z,,20.8,,,,0,
2017-11-04T04:47:57.577Z,,20.8,,,,0,
2017-11-04T04:48:07.578Z,,20.8,,,,0,
2017-11-04T04:48:17.580Z,,20.8,,,28,0,
2017-11-04T04:48:27.579Z,,20.8,,,28,0,
2017-11-04T04:48:37.579Z,,20.8,,,28,0,
2017-11-04T04:48:47.578Z,,20.8,,,27.8,0,
2017-11-04T04:48:57.577Z,,20.8,,,27.8,0,
2017-11-04T04:49:07.582Z,,20.8,,,,0,
2017-11-04T04:49:17.577Z,,20.8,,,,0,
2017-11-04T04:49:27.577Z,,20.8,,,,0,
2017-11-04T04:49:37.577Z,,20.8,,,,0,
2017-11-04T04:49:47.579Z,,20.8,,,,0,
2017-11-04T04:49:57.577Z,,20.8,,,,0,
2017-11-04T04:50:07.577Z,,20.8,,,,0,
2017-11-04T04:50:17.578Z,,20.8,,,,0,
2017-11-04T04:50:27.578Z,,20.8,,,,0,
2017-11-04T04:50:37.582Z,,20.8,,,,0,
2017-11-04T04:50:47.577Z,,20.8,,,,0,
2017-11-04T04:50:57.577Z,,20.8,,,,0,
2017-11-04T04:51:07.577Z,,20.8,,,,0,
2017-11-04T04:51:17.578Z,,20.8,,,,0,
2017-11-04T04:51:27.577Z,,20.8,,,,0,
2017-11-04T04:51:37.584Z,,20.8,,,,0,
2017-11-04T04:51:47.578Z,,20.8,,,,0,
2017-11-04T04:51:57.577Z,,20.8,,,,0,
2017-11-04T04:52:07.578Z,,20.8,,,,0,
2017-11-04T04:52:17.578Z,,20.8,,,,0,
2017-11-04T04:52:27.586Z,,20.8,,,,0,
2017-11-04T04:52:37.578Z,,20.8,,,27.7,0,
2017-11-04T04:52:47.582Z,,20.8,,,27.8,0,
2017-11-04T04:52:57.578Z,,20.8,,,,0,
2017-11-04T04:53:07.582Z,,20.8,,,,0,
2017-11-04T04:53:17.578Z,,20.8,,,27.7,0,
2017-11-04T04:53:27.578Z,,20.8,,,,0,
2017-11-04T04:53:37.578Z,,20.8,,,,0,
2017-11-04T04:53:47.578Z,,20.8,,,,0,
2017-11-04T04:53:57.578Z,,20.8,,,,0,
2017-11-04T04:54:07.578Z,,20.8,,,,0,
2017-11-04T04:54:17.578Z,,20.8,,,,0,
2017-11-04T04:54:27.578Z,,20.8,,,,0,
2017-11-04T04:54:37.578Z,,20.8,,,,0,
2017-11-04T04:54:47.580Z,,20.8,,,,0,
2017-11-04T04:54:57.578Z,,20.8,,,,0,
2017-11-04T04:55:07.587Z,,20.8,,,,0,
2017-11-04T04:55:17.582Z,,20.8,,,,0,
2017-11-04T04:55:27.578Z,,20.8,,,,0,
2017-11-04T04:55:37.578Z,,20.8,,,,0,
2017-11-04T04:55:47.581Z,,20.8,,,,0,
2017-11-04T04:55:57.578Z,,20.8,,,,0,
2017-11-04T04:56:07.578Z,,20.8,,,,0,
2017-11-04T04:56:17.578Z,,20.8,,,,0,
2017-11-04T04:56:27.578Z,,20.8,,,,0,
2017-11-04T04:56:37.578Z,,20.8,,,,0,
2017-11-04T04:56:47.578Z,,20.8,,,,0,
2017-11-04T04:56:57.581Z,,20.8,,,,0,
2017-11-04T04:57:07.579Z,,20.8,,,,0,
2017-11-04T04:57:17.578Z,,20.8,,,27.6,0,
2017-11-04T04:57:27.578Z,,20.8,,,,0,
2017-11-04T04:57:37.578Z,,20.8,,,,0,
2017-11-04T04:57:47.579Z,,20.8,,,,0,
2017-11-04T04:57:57.578Z,0,20.8,0,0,27.6,0,5
2017-11-04T04:58:07.580Z,,20.8,,,,0,
2017-11-04T04:58:17.583Z,,20.8,,,,0,
2017-11-04T04:58:27.581Z,,20.8,,,,0,
2017-11-04T04:58:37.582Z,,20.8,,,,0,
2017-11-04T04:58:47.579Z,,20.8,,,,0,
2017-11-04T04:58:57.579Z,,20.8,,,,0,
2017-11-04T04:59:07.578Z,,20.8,,,,0,
2017-11-04T04:59:17.583Z,,20.8,,,,0,
2017-11-04T04:59:27.578Z,,20.8,,,,0,
2017-11-04T04:59:37.580Z,,20.8,,,,0,
2017-11-04T04:59:47.581Z,,20.8,,,,0,
2017-11-04T04:59:57.580Z,,20.8,,,,0,
2017-11-04T05:00:07.584Z,,20.8,,,,0,
2017-11-04T05:00:17.578Z,,20.8,,,,0,
2017-11-04T05:00:27.579Z,,20.8,,,,0,
2017-11-04T05:00:37.579Z,,20.8,,,,0,
2017-11-04T05:00:47.580Z,,20.8,,,,0,
2017-11-04T05:00:57.579Z,,20.8,,,,0,
2017-11-04T05:01:07.580Z,,20.8,,,,0,
2017-11-04T05:01:17.578Z,,20.8,,,,0,
2017-11-04T05:01:27.579Z,,20.8,,,,0,
2017-11-04T05:01:37.583Z,,20.8,,,27.5,0,
2017-11-04T05:01:47.579Z,,20.8,,,27.6,0,
2017-11-04T05:01:57.579Z,,20.8,,,27.5,0,
2017-11-04T05:02:07.579Z,,20.8,,,,0,
2017-11-04T05:02:17.582Z,,20.8,,,,0,
2017-11-04T05:02:27.580Z,,20.8,,,,0,
2017-11-04T05:02:37.579Z,,20.8,,,,0,
2017-11-04T05:02:47.580Z,,20.8,,,,0,
2017-11-04T05:02:57.578Z,,20.8,,,,0,
2017-11-04T05:03:07.580Z,,20.8,,,,0,
2017-11-04T05:03:17.580Z,,20.8,,,,0,
2017-11-04T05:03:27.581Z,,20.8,,,,0,
2017-11-04T05:03:37.580Z,,20.8,,,,0,
2017-11-04T05:03:47.581Z,,20.8,,,,0,
2017-11-04T05:03:57.579Z,,20.8,,,,0,
2017-11-04T05:04:07.579Z,,20.8,,,,0,
2017-11-04T05:04:17.579Z,,20.8,,,,0,
2017-11-04T05:04:27.579Z,,20.8,,,,0,
2017-11-04T05:04:37.590Z,,20.8,,,,0,
2017-11-04T05:04:47.586Z,,20.8,,,,0,
2017-11-04T05:04:57.672Z,,20.8,,,,0,
2017-11-04T05:05:07.688Z,,20.8,,,,0,
2017-11-04T05:05:17.673Z,,20.8,,,,0,
2017-11-04T05:05:27.579Z,,20.8,,,,0,
2017-11-04T05:05:37.582Z,,20.8,,,,0,
2017-11-04T05:05:47.583Z,,20.8,,,27.3,0,
2017-11-04T05:05:57.579Z,,20.8,,,27.5,0,
2017-11-04T05:06:07.579Z,,20.8,,,,0,
2017-11-04T05:06:17.590Z,,20.8,,,,0,
2017-11-04T05:06:27.580Z,,20.8,,,27.3,0,
2017-11-04T05:06:37.580Z,,20.8,,,,0,
2017-11-04T05:06:47.582Z,,20.8,,,,0,
2017-11-04T05:06:57.583Z,,20.8,,,,0,
2017-11-04T05:07:07.583Z,,20.8,,,,0,
2017-11-04T05:07:17.580Z,,20.8,,,,0,
2017-11-04T05:07:27.580Z,,20.8,,,,0,
2017-11-04T05:07:37.584Z,,20.8,,,,0,
2017-11-04T05:07:47.580Z,,20.8,,,,0,
2017-11-04T05:07:57.582Z,,20.8,,,,0,
2017-11-04T05:08:07.584Z,,20.8,,,,0,
2017-11-04T05:08:17.585Z,,20.8,,,,0,
2017-11-04T05:08:27.582Z,,20.8,,,,0,
2017-11-04T05:08:37.580Z,,20.8,,,,0,
2017-11-04T05:08:47.582Z,,20.8,,,,0,
2017-11-04T05:08:57.586Z,,20.8,,,,0,
2017-11-04T05:09:07.591Z,,20.8,,,,0,
2017-11-04T05:09:17.587Z,,20.8,,,,0,
2017-11-04T05:09:27.585Z,,20.8,,,,0,
2017-11-04T05:09:37.580Z,,20.8,,,,0,
2017-11-04T05:09:47.581Z,,20.8,,,,0,
2017-11-04T05:09:57.582Z,,20.8,,,,0,
2017-11-04T05:10:07.582Z,,20.8,,,,0,
2017-11-04T05:10:17.580Z,,20.8,,,,0,
2017-11-04T05:10:27.580Z,,20.8,,,,0,
2017-11-04T05:10:37.581Z,,20.8,,,,0,
2017-11-04T05:10:47.584Z,,20.8,,,,0,
2017-11-04T05:10:57.580Z,,20.8,,,27.2,0,
2017-11-04T05:11:07.580Z,,20.8,,,,0,
2017-11-04T05:11:17.580Z,,20.6,,,,0,
2017-11-04T05:11:27.585Z,,20.8,,,,0,
2017-11-04T05:11:37.585Z,,20.8,,,,0,
2017-11-04T05:11:47.581Z,,20.8,,,,0,
2017-11-04T05:11:57.580Z,,20.8,,,,0,
2017-11-04T05:12:07.580Z,,20.6,,,,0,
2017-11-04T05:12:17.580Z,,20.8,,,,0,
2017-11-04T05:12:27.582Z,,20.6,,,,0,
2017-11-04T05:12:37.582Z,,20.8,,,,0,
2017-11-04T05:12:47.580Z,,20.8,,,,0,
2017-11-04T05:12:57.580Z,,20.8,,,,0,
2017-11-04T05:13:07.581Z,,20.6,,,,0,
2017-11-04T05:13:17.581Z,,20.8,,,,0,
2017-11-04T05:13:27.580Z,,20.8,,,,0,
2017-11-04T05:13:37.580Z,,20.6,,,,0,
2017-11-04T05:13:47.580Z,,20.8,,,,0,
2017-11-04T05:13:57.581Z,,20.8,,,,0,
2017-11-04T05:14:07.582Z,,20.6,,,,0,
2017-11-04T05:14:17.580Z,,20.8,,,,0,
2017-11-04T05:14:27.590Z,,20.6,,,,0,
2017-11-04T05:14:37.581Z,,20.6,,,,0,
2017-11-04T05:14:47.580Z,,20.8,,,,0,
2017-11-04T05:14:57.581Z,,20.6,,,,0,
2017-11-04T05:15:07.581Z,,20.6,,,,0,
2017-11-04T05:15:17.581Z,,20.8,,,27.1,0,
2017-11-04T05:15:27.581Z,,20.6,,,,0,
2017-11-04T05:15:37.581Z,,20.6,,,,0,
2017-11-04T05:15:47.583Z,,20.8,,,,0,
2017-11-04T05:15:57.591Z,,20.8,,,,0,
2017-11-04T05:16:07.581Z,,20.6,,,,0,
2017-11-04T05:16:17.580Z,,20.6,,,,0,
2017-11-04T05:16:27.582Z,,20.6,,,,0,
2017-11-04T05:16:37.581Z,,20.8,,,,0,
2017-11-04T05:16:47.582Z,,20.6,,,,0,
2017-11-04T05:16:57.581Z,,20.6,,,,0,
2017-11-04T05:17:07.583Z,,20.6,,,,0,
2017-11-04T05:17:17.583Z,,20.6,,,,0,
2017-11-04T05:17:27.581Z,,20.6,,,,0,
2017-11-04T05:17:37.581Z,,20.6,,,,0,
2017-11-04T05:17:47.583Z,,20.6,,,,0,
2017-11-04T05:17:57.585Z,,20.6,,,,0,
2017-11-04T05:18:07.581Z,,20.6,,,,0,
2017-11-04T05:18:17.581Z,,20.6,,,,0,
2017-11-04T05:18:27.581Z,,20.6,,,,0,
2017-11-04T05:18:37.581Z,,20.6,,,,0,
2017-11-04T05:18:47.585Z,,20.6,,,,0,
2017-11-04T05:18:57.581Z,,20.6,,,,0,
2017-11-04T05:19:07.581Z,,20.6,,,,0,
2017-11-04T05:19:17.581Z,,20.6,,,,0,
2017-11-04T05:19:27.581Z,,20.6,,,27,0,
2017-11-04T05:19:37.581Z,,20.6,,,,0,
2017-11-04T05:19:47.581Z,,20.6,,,,0,
2017-11-04T05:19:57.586Z,,20.6,,,,0,
2017-11-04T05:20:07.582Z,,20.6,,,,0,
2017-11-04T05:20:17.582Z,,20.6,,,,0,
2017-11-04T05:20:27.582Z,,20.6,,,,0,
2017-11-04T05:20:37.582Z,,20.6,,,,0,
2017-11-04T05:20:47.581Z,,20.6,,,,0,
2017-11-04T05:20:57.581Z,,20.6,,,,0,
2017-11-04T05:21:07.582Z,,20.6,,,,0,
2017-11-04T05:21:17.582Z,,20.6,,,,0,
2017-11-04T05:21:27.583Z,,20.6,,,,0,
2017-11-04T05:21:37.583Z,,20.6,,,,0,
2017-11-04T05:21:47.582Z,,20.6,,,,0,
2017-11-04T05:21:57.583Z,,20.6,,,,0,
2017-11-04T05:22:07.585Z,,20.6,,,,0,
2017-11-04T05:22:17.583Z,,20.6,,,,0,
2017-11-04T05:22:27.586Z,,20.6,,,,0,
2017-11-04T05:22:37.586Z,,20.6,,,,0,
2017-11-04T05:22:47.581Z,,20.6,,,,0,
2017-11-04T05:22:57.581Z,,20.6,,,,0,
2017-11-04T05:23:07.584Z,,20.6,,,,0,
2017-11-04T05:23:17.583Z,,20.6,,,,0,
2017-11-04T05:23:27.582Z,,20.6,,,,0,
2017-11-04T05:23:37.582Z,,20.6,,,,0,
2017-11-04T05:23:47.585Z,,20.6,,,,0,
2017-11-04T05:23:57.582Z,,20.6,,,,0,
2017-11-04T05:24:07.586Z,,20.6,,,26.9,0,
2017-11-04T05:24:17.586Z,,20.6,,,27,0,
2017-11-04T05:24:27.582Z,,20.6,,,26.9,0,
2017-11-04T05:24:37.586Z,,20.6,,,26.9,0,
2017-11-04T05:24:47.582Z,,20.6,,,26.9,0,
2017-11-04T05:24:57.581Z,,20.6,,,,0,
2017-11-04T05:25:07.582Z,,20.6,,,26.9,0,
2017-11-04T05:25:17.582Z,,20.6,,,,0,
2017-11-04T05:25:27.582Z,,20.6,,,,0,
2017-11-04T05:25:37.582Z,,20.6,,,,0,
2017-11-04T05:25:47.583Z,,20.6,,,,0,
2017-11-04T05:25:57.582Z,,20.6,,,,0,
2017-11-04T05:26:07.582Z,,20.6,,,,0,
2017-11-04T05:26:17.582Z,,20.6,,,,0,
2017-11-04T05:26:27.582Z,,20.6,,,,0,
2017-11-04T05:26:37.582Z,,20.6,,,,0,
2017-11-04T05:26:47.582Z,,20.6,,,,0,
