Time,HwActive,ChActive,HwTSet,ActPow,PrimTSet,HwTOutlet,PrimT
2017-12-30T04:04:12.728Z,,,0,,,13.9,
2017-12-30T04:04:22.765Z,,,0,,,13.9,
2017-12-30T04:04:32.727Z,,,0,,,13.9,
2017-12-30T04:04:42.727Z,,,0,,,13.9,
2017-12-30T04:04:52.729Z,,,0,,,13.9,
2017-12-30T04:05:02.728Z,,,0,,,13.9,
2017-12-30T04:05:12.727Z,,,0,,,13.9,
2017-12-30T04:05:22.730Z,,,0,,,13.9,
2017-12-30T04:05:32.727Z,,,0,,,13.9,
2017-12-30T04:05:42.728Z,,,0,,,13.9,
2017-12-30T04:05:52.728Z,,,0,,,13.9,
2017-12-30T04:06:02.728Z,,,0,,,13.9,
2017-12-30T04:06:12.728Z,,,0,,,13.9,
2017-12-30T04:06:22.730Z,,,0,,,13.9,
2017-12-30T04:06:32.728Z,,,0,,,13.9,
2017-12-30T04:06:42.728Z,,,0,,,13.9,
2017-12-30T04:06:52.728Z,,,0,,,13.9,
2017-12-30T04:07:02.728Z,,,0,,,13.9,
2017-12-30T04:07:12.729Z,,,0,,,13.9,
2017-12-30T04:07:22.731Z,,,0,,,13.9,
2017-12-30T04:07:32.728Z,,,0,,,13.9,
2017-12-30T04:07:42.728Z,,,0,,,13.9,
2017-12-30T04:07:52.729Z,,,0,,,13.9,
2017-12-30T04:08:02.728Z,,,0,,,13.9,
2017-12-30T04:08:12.728Z,,,0,,,13.9,
2017-12-30T04:08:22.728Z,,,0,,,13.9,
2017-12-30T04:08:32.728Z,,,0,,,13.9,
2017-12-30T04:08:42.729Z,,,0,,,13.9,
2017-12-30T04:08:52.728Z,,,0,,,13.9,
2017-12-30T04:09:02.729Z,,,0,,,13.9,
2017-12-30T04:09:12.729Z,,,0,,,13.9,
2017-12-30T04:09:22.728Z,,,0,,,13.9,
2017-12-30T04:09:32.728Z,,,0,,,13.9,
2017-12-30T04:09:42.728Z,,,0,,,13.9,
2017-12-30T04:09:52.729Z,,,0,,,13.9,
2017-12-30T04:10:02.729Z,,,0,,,13.9,
2017-12-30T04:10:12.728Z,,,0,,,13.9,
2017-12-30T04:10:22.730Z,,,0,,,13.9,
2017-12-30T04:10:32.729Z,,,0,,,13.9,
2017-12-30T04:10:42.729Z,,,0,,,13.9,
2017-12-30T04:10:52.728Z,,,0,,,13.9,
2017-12-30T04:11:02.732Z,,,0,,,13.9,
2017-12-30T04:11:12.728Z,,,0,,,13.9,
2017-12-30T04:11:22.729Z,,,0,,,13.9,
2017-12-30T04:11:32.728Z,,,0,,,13.9,
2017-12-30T04:11:42.728Z,,,0,,,13.9,
2017-12-30T04:11:52.730Z,,,0,,,13.9,
2017-12-30T04:12:02.729Z,,,0,,,13.9,
2017-12-30T04:12:12.730Z,,,0,,,13.9,
2017-12-30T04:12:22.730Z,,,0,,,13.9,
2017-12-30T04:12:32.728Z,,,0,,,13.9,
2017-12-30T04:12:42.729Z,,,0,,,13.9,
2017-12-30T04:12:52.729Z,,,0,,,13.9,
2017-12-30T04:13:02.732Z,,,0,,,13.9,
2017-12-30T04:13:12.728Z,,,0,,,13.9,
2017-12-30T04:13:22.729Z,,,0,,,13.9,
2017-12-30T04:13:32.729Z,,,0,,,13.9,
2017-12-30T04:13:42.729Z,,,0,,,13.9,
2017-12-30T04:13:52.730Z,,,0,,,13.9,
2017-12-30T04:14:02.729Z,,,0,,,13.9,
2017-12-30T04:14:12.729Z,,,0,,,13.9,
2017-12-30T04:14:22.729Z,,,0,,,13.9,
2017-12-30T04:14:32.732Z,,,0,,,13.9,
2017-12-30T04:14:42.729Z,,,0,,,13.9,
2017-12-30T04:14:52.729Z,,,0,,,13.9,
2017-12-30T04:15:02.729Z,,,0,,,13.7,
2017-12-30T04:15:12.729Z,,,0,,,13.9,
2017-12-30T04:15:22.729Z,,,0,,,13.7,
2017-12-30T04:15:32.733Z,,,0,,,13.9,
2017-12-30T04:15:42.729Z,,,0,,,13.9,
2017-12-30T04:15:52.730Z,,,0,,,13.9,
2017-12-30T04:16:02.729Z,,,0,,,13.9,
2017-12-30T04:16:12.729Z,,,0,,,13.9,
2017-12-30T04:16:22.730Z,,,0,,,13.9,
2017-12-30T04:16:32.730Z,,,0,,,13.9,
2017-12-30T04:16:42.730Z,,,0,,,13.9,
2017-12-30T04:16:52.729Z,,,0,,,13.9,
2017-12-30T04:17:02.730Z,,,0,,,13.9,
2017-12-30T04:17:12.730Z,,,0,,,13.9,
2017-12-30T04:17:22.729Z,,,0,,,13.9,
2017-12-30T04:17:32.733Z,,,0,,,13.9,
2017-12-30T04:17:42.729Z,,,0,,,13.9,
2017-12-30T04:17:52.730Z,,,0,,,13.9,
2017-12-30T04:18:02.729Z,,,0,,,13.9,14.2
2017-12-30T04:18:12.730Z,,,0,,,13.9,
2017-12-30T04:18:22.977Z,,,0,,,13.9,14.4
2017-12-30T04:18:32.730Z,,,0,,,13.9,
2017-12-30T04:18:42.729Z,,,0,,,13.9,
2017-12-30T04:18:52.730Z,,,0,,,13.9,
2017-12-30T04:19:02.730Z,,,0,,,13.9,
2017-12-30T04:19:12.731Z,,,0,,,13.9,14.2
2017-12-30T04:19:22.730Z,,,0,,,13.9,14.4
2017-12-30T04:19:32.730Z,,,0,,,13.9,
2017-12-30T04:19:42.729Z,,,0,,,13.9,
2017-12-30T04:19:52.734Z,,,0,,,13.9,14.2
2017-12-30T04:20:02.729Z,,,0,,,13.9,
2017-12-30T04:20:12.730Z,,,0,,,13.9,
2017-12-30T04:20:22.730Z,,,0,,,13.9,14.4
2017-12-30T04:20:32.730Z,,,0,,,13.9,14.2
2017-12-30T04:20:42.731Z,,,0,,,13.9,14.4
2017-12-30T04:20:52.730Z,,,0,,,13.9,14.2
2017-12-30T04:21:02.731Z,,,0,,,13.9,
2017-12-30T04:21:12.730Z,,,0,,,13.9,
2017-12-30T04:21:22.731Z,,,0,,,13.9,
2017-12-30T04:21:32.730Z,,,0,,,13.9,
2017-12-30T04:21:42.731Z,,,0,,,13.9,14.4
2017-12-30T04:21:52.730Z,,,0,,,13.9,14.2
2017-12-30T04:22:02.730Z,,,0,,,13.7,
2017-12-30T04:22:12.730Z,,,0,,,13.9,
2017-12-30T04:22:22.732Z,,,0,,,13.9,
2017-12-30T04:22:32.731Z,,,0,,,13.9,
2017-12-30T04:22:42.731Z,,,0,,,13.9,
2017-12-30T04:22:52.730Z,,,0,,,13.7,
2017-12-30T04:23:02.730Z,,,0,,,13.9,
2017-12-30T04:23:12.730Z,,,0,,,13.9,
2017-12-30T04:23:22.730Z,,,0,,,13.9,
2017-12-30T04:23:32.734Z,,,0,,,13.9,
2017-12-30T04:23:42.733Z,,,0,,,13.9,
2017-12-30T04:23:52.730Z,,,0,,,13.9,
2017-12-30T04:24:02.731Z,,,0,,,13.9,
2017-12-30T04:24:12.732Z,,,0,,,13.9,
2017-12-30T04:24:22.731Z,,,0,,,13.9,
2017-12-30T04:24:32.731Z,,,0,,,13.9,
2017-12-30T04:24:42.736Z,0,0,0,0,5,13.9,14.2
2017-12-30T04:24:52.920Z,,,0,,,13.9,
2017-12-30T04:25:02.730Z,,,0,,,13.9,
2017-12-30T04:25:12.731Z,,,0,,,13.9,
2017-12-30T04:25:22.731Z,,,0,,,13.9,
2017-12-30T04:25:32.731Z,,,0,,,13.9,
2017-12-30T04:25:42.731Z,,,0,,,13.9,
2017-12-30T04:25:52.731Z,,,0,,,13.7,
2017-12-30T04:26:02.731Z,,,0,,,13.9,
2017-12-30T04:26:12.730Z,,,0,,,13.9,
2017-12-30T04:26:22.731Z,,,0,,,13.9,
2017-12-30T04:26:32.731Z,,,0,,,13.9,
2017-12-30T04:26:42.733Z,,,0,,,13.9,
2017-12-30T04:26:52.731Z,,,0,,,13.9,
2017-12-30T04:27:02.730Z,,,0,,,13.9,
2017-12-30T04:27:12.732Z,,,0,,,13.7,
2017-12-30T04:27:22.731Z,,,0,,,13.9,
2017-12-30T04:27:32.966Z,,,0,,,13.9,
2017-12-30T04:27:42.735Z,,,0,,,13.9,
2017-12-30T04:27:52.731Z,,,0,,,13.9,
2017-12-30T04:28:02.731Z,,,0,,,13.7,
2017-12-30T04:28:12.731Z,,,0,,,13.9,
2017-12-30T04:28:22.731Z,,,0,,,13.9,
2017-12-30T04:28:32.731Z,,,0,,,13.9,
2017-12-30T04:28:42.731Z,,,0,,,13.9,
2017-12-30T04:28:52.731Z,,,0,,,13.9,
2017-12-30T04:29:02.734Z,,,0,,,13.9,
2017-12-30T04:29:12.731Z,,,0,,,13.9,
2017-12-30T04:29:22.732Z,,,0,,,13.7,
2017-12-30T04:29:32.731Z,,,0,,,13.9,
2017-12-30T04:29:42.731Z,,,0,,,13.9,
2017-12-30T04:29:52.731Z,,,0,,,13.9,
2017-12-30T04:30:02.731Z,,,0,,,13.9,
2017-12-30T04:30:12.731Z,,,0,,,13.7,
2017-12-30T04:30:22.732Z,,,0,,,13.9,
2017-12-30T04:30:32.732Z,,,0,,,13.9,
2017-12-30T04:30:42.732Z,,,0,,,13.9,
2017-12-30T04:30:52.732Z,,,0,,,13.9,
2017-12-30T04:31:02.732Z,,,0,,,13.9,
2017-12-30T04:31:12.732Z,,,0,,,13.9,
2017-12-30T04:31:22.732Z,,,0,,,13.7,
2017-12-30T04:31:32.734Z,,,0,,,13.9,
2017-12-30T04:31:42.822Z,,,0,,,13.9,
2017-12-30T04:31:52.735Z,,,0,,,13.9,
2017-12-30T04:32:02.732Z,,,0,,,13.9,
2017-12-30T04:32:12.732Z,,,0,,,13.9,
2017-12-30T04:32:22.732Z,,,0,,,13.9,
2017-12-30T04:32:32.734Z,,,0,,,13.9,
2017-12-30T04:32:42.732Z,,,0,,,13.9,
2017-12-30T04:32:52.732Z,,,0,,,13.9,
2017-12-30T04:33:02.732Z,,,0,,,13.9,
2017-12-30T04:33:12.732Z,,,0,,,13.9,
2017-12-30T04:33:22.733Z,,,0,,,13.9,
2017-12-30T04:33:32.732Z,,,0,,,13.9,
2017-12-30T04:33:42.732Z,,,0,,,13.9,
2017-12-30T04:33:52.735Z,,,0,,,13.9,
2017-12-30T04:34:02.732Z,,,0,,,13.9,
2017-12-30T04:34:12.733Z,,,0,,,13.7,
2017-12-30T04:34:22.733Z,,,0,,,13.9,
2017-12-30T04:34:32.734Z,,,0,,,13.9,
2017-12-30T04:34:42.732Z,,,0,,,13.9,
2017-12-30T04:34:52.735Z,,,0,,,13.9,
2017-12-30T04:35:02.733Z,,,0,,,13.9,
2017-12-30T04:35:12.732Z,,,0,,,13.9,
2017-12-30T04:35:22.733Z,,,0,,,13.9,
2017-12-30T04:35:32.732Z,,,0,,,13.9,
2017-12-30T04:35:42.733Z,,,0,,,13.9,
2017-12-30T04:35:52.733Z,,,0,,,13.9,
2017-12-30T04:36:02.733Z,,,0,,,13.9,
2017-12-30T04:36:12.733Z,,,0,,,13.9,
2017-12-30T04:36:22.733Z,,,0,,,13.9,
2017-12-30T04:36:32.733Z,,,0,,,13.7,
2017-12-30T04:36:42.733Z,,,0,,,13.9,
2017-12-30T04:36:52.732Z,,,0,,,13.9,
2017-12-30T04:37:02.732Z,,,0,,,13.9,
2017-12-30T04:37:12.740Z,,,0,,,13.9,
2017-12-30T04:37:22.734Z,,,0,,,13.9,
2017-12-30T04:37:32.733Z,,,0,,,13.9,
2017-12-30T04:37:42.733Z,,,0,,,13.9,
2017-12-30T04:37:52.734Z,,,0,,,13.9,
2017-12-30T04:38:02.733Z,,,0,,,13.9,
2017-12-30T04:38:12.737Z,,,0,,,13.9,
2017-12-30T04:38:22.733Z,,,0,,,13.9,
2017-12-30T04:38:32.734Z,,,0,,,13.9,
2017-12-30T04:38:42.734Z,,,0,,,13.9,
2017-12-30T04:38:52.733Z,,,0,,,13.7,
2017-12-30T04:39:02.737Z,,,0,,,13.9,
2017-12-30T04:39:12.737Z,,,0,,,13.9,
2017-12-30T04:39:22.734Z,,,0,,,13.7,
2017-12-30T04:39:32.735Z,,,0,,,13.9,
2017-12-30T04:39:42.734Z,,,0,,,13.9,
2017-12-30T04:39:52.737Z,,,0,,,13.9,
2017-12-30T04:40:02.735Z,,,0,,,13.7,
2017-12-30T04:40:12.734Z,,,0,,,13.7,
2017-12-30T04:40:22.734Z,,,0,,,13.9,
2017-12-30T04:40:32.734Z,,,0,,,13.9,
2017-12-30T04:40:42.734Z,,,0,,,13.9,
2017-12-30T04:40:52.734Z,,,0,,,13.9,
2017-12-30T04:41:02.735Z,,,0,,,13.9,
2017-12-30T04:41:12.734Z,,,0,,,13.9,
2017-12-30T04:41:22.735Z,,,0,,,13.9,
2017-12-30T04:41:32.940Z,,,0,,,13.9,14.1
2017-12-30T04:41:42.734Z,,,0,,,13.9,14.2
2017-12-30T04:41:52.734Z,,,0,,,13.9,
2017-12-30T04:42:02.734Z,,,0,,,13.9,
2017-12-30T04:42:12.734Z,,,0,,,13.7,
2017-12-30T04:42:22.734Z,,,0,,,13.7,
2017-12-30T04:42:32.737Z,,,0,,,13.7,
2017-12-30T04:42:42.738Z,,,0,,,13.9,
2017-12-30T04:42:52.735Z,,,0,,,13.9,
2017-12-30T04:43:02.734Z,,,0,,,13.9,
2017-12-30T04:43:12.735Z,,,0,,,13.7,
2017-12-30T04:43:22.735Z,,,0,,,13.7,
2017-12-30T04:43:32.735Z,,,0,,,13.7,
2017-12-30T04:43:42.735Z,,,0,,,13.7,
2017-12-30T04:43:52.735Z,,,0,,,13.9,14.1
2017-12-30T04:44:02.735Z,,,0,,,13.7,14.2
2017-12-30T04:44:12.737Z,,,0,,,13.9,
2017-12-30T04:44:22.735Z,,,0,,,13.7,
2017-12-30T04:44:32.735Z,,,0,,,13.9,14.1
2017-12-30T04:44:42.735Z,,,0,,,13.9,
2017-12-30T04:44:52.735Z,,,0,,,13.9,14.2
2017-12-30T04:45:02.735Z,,,0,,,13.7,
2017-12-30T04:45:12.735Z,,,0,,,13.9,14.1
2017-12-30T04:45:22.735Z,,,0,,,13.7,14.2
2017-12-30T04:45:32.735Z,,,0,,,13.7,
2017-12-30T04:45:42.735Z,,,0,,,13.7,
2017-12-30T04:45:52.735Z,,,0,,,13.9,
2017-12-30T04:46:02.735Z,,,0,,,13.7,14.1
2017-12-30T04:46:12.735Z,,,0,,,13.7,
2017-12-30T04:46:22.735Z,,,0,,,13.7,
2017-12-30T04:46:32.886Z,,,0,,,13.7,
2017-12-30T04:46:42.735Z,,,0,,,13.7,
2017-12-30T04:46:52.735Z,,,0,,,13.7,
2017-12-30T04:47:02.735Z,,,0,,,13.7,14.2
2017-12-30T04:47:12.736Z,,,0,,,13.7,14.1
2017-12-30T04:47:22.735Z,,,0,,,13.7,14.2
2017-12-30T04:47:32.737Z,,,0,,,13.9,14.1
2017-12-30T04:47:42.735Z,,,0,,,13.7,
2017-12-30T04:47:52.736Z,,,0,,,13.9,
2017-12-30T04:48:02.735Z,,,0,,,13.7,
2017-12-30T04:48:12.736Z,,,0,,,13.9,
2017-12-30T04:48:22.736Z,,,0,,,13.9,
2017-12-30T04:48:32.736Z,,,0,,,13.7,
2017-12-30T04:48:42.736Z,,,0,,,13.9,
2017-12-30T04:48:52.738Z,,,0,,,13.7,
2017-12-30T04:49:02.735Z,,,0,,,13.9,
2017-12-30T04:49:12.735Z,,,0,,,13.7,
2017-12-30T04:49:22.736Z,,,0,,,13.9,
2017-12-30T04:49:32.736Z,,,0,,,13.9,
2017-12-30T04:49:42.736Z,,,0,,,13.7,
2017-12-30T04:49:52.738Z,,,0,,,13.7,
2017-12-30T04:50:02.930Z,,,0,,,13.9,
2017-12-30T04:50:12.879Z,,,0,,,13.7,
2017-12-30T04:50:22.735Z,,,0,,,13.7,
2017-12-30T04:50:32.736Z,,,0,,,13.9,
2017-12-30T04:50:42.736Z,,,0,,,13.7,
2017-12-30T04:50:52.736Z,,,0,,,13.9,
2017-12-30T04:51:02.735Z,,,0,,,13.7,
2017-12-30T04:51:12.735Z,,,0,,,13.7,
2017-12-30T04:51:22.738Z,,,0,,,13.7,
2017-12-30T04:51:32.736Z,,,0,,,13.7,
2017-12-30T04:51:42.739Z,,,0,,,13.7,
2017-12-30T04:51:52.739Z,,,0,,,13.7,
2017-12-30T04:52:02.736Z,,,0,,,13.9,
2017-12-30T04:52:12.878Z,,,0,,,13.7,
2017-12-30T04:52:22.737Z,,,0,,,13.9,
2017-12-30T04:52:32.744Z,,,0,,,13.9,
2017-12-30T04:52:42.736Z,,,0,,,13.9,
2017-12-30T04:52:52.739Z,,,0,,,13.7,
2017-12-30T04:53:02.736Z,,,0,,,13.9,
2017-12-30T04:53:12.736Z,,,0,,,13.7,
2017-12-30T04:53:22.736Z,,,0,,,13.7,
2017-12-30T04:53:32.736Z,,,0,,,13.9,
2017-12-30T04:53:42.736Z,,,0,,,13.7,
2017-12-30T04:53:52.735Z,,,0,,,13.7,
2017-12-30T04:54:02.736Z,,,0,,,13.7,
2017-12-30T04:54:12.736Z,,,0,,,13.7,
2017-12-30T04:54:22.736Z,,,0,,,13.7,
2017-12-30T04:54:32.736Z,,,0,,,13.7,
2017-12-30T04:54:42.736Z,,,0,,,13.7,
2017-12-30T04:54:52.736Z,,,0,,,13.7,
2017-12-30T04:55:02.913Z,,,0,,,13.7,
2017-12-30T04:55:12.739Z,,,0,,,13.7,
2017-12-30T04:55:22.736Z,,,0,,,13.7,
2017-12-30T04:55:32.737Z,,,0,,,13.7,
2017-12-30T04:55:42.736Z,,,0,,,13.7,
2017-12-30T04:55:52.736Z,,,0,,,13.7,
2017-12-30T04:56:02.739Z,,,0,,,13.7,
2017-12-30T04:56:12.736Z,,,0,,,13.7,
2017-12-30T04:56:22.736Z,,,0,,,13.7,
2017-12-30T04:56:32.736Z,,,0,,,13.9,
2017-12-30T04:56:42.738Z,,,0,,,13.7,
2017-12-30T04:56:52.736Z,,,0,,,13.7,
2017-12-30T04:57:02.737Z,,,0,,,13.7,
2017-12-30T04:57:12.736Z,,,0,,,13.7,
2017-12-30T04:57:22.737Z,,,0,,,13.9,
2017-12-30T04:57:32.736Z,,,0,,,13.7,
2017-12-30T04:57:42.739Z,,,0,,,13.7,
2017-12-30T04:57:52.736Z,,,0,,,13.9,
2017-12-30T04:58:02.736Z,,,0,,,13.7,
2017-12-30T04:58:12.736Z,,,0,,,13.9,
2017-12-30T04:58:22.736Z,,,0,,,13.7,
2017-12-30T04:58:32.736Z,,,0,,,13.7,
2017-12-30T04:58:42.736Z,,,0,,,13.7,
2017-12-30T04:58:52.736Z,,,0,,,13.7,
2017-12-30T04:59:02.737Z,,,0,,,13.7,
2017-12-30T04:59:12.737Z,,,0,,,13.7,
2017-12-30T04:59:28.014Z,,,0,,,13.7,
2017-12-30T04:59:32.737Z,,,0,,,13.7,
2017-12-30T04:59:42.736Z,,,0,,,13.7,
2017-12-30T04:59:52.736Z,,,0,,,13.7,
2017-12-30T05:00:02.738Z,,,0,,,13.7,
2017-12-30T05:00:12.861Z,,,0,,,13.9,
2017-12-30T05:00:22.736Z,,,0,,,13.9,
2017-12-30T05:00:32.736Z,,,0,,,13.7,
2017-12-30T05:00:42.737Z,,,0,,,13.7,
2017-12-30T05:00:52.737Z,,,0,,,13.7,
2017-12-30T05:01:02.739Z,,,0,,,13.7,
2017-12-30T05:01:12.741Z,,,0,,,13.7,
2017-12-30T05:01:22.742Z,,,0,,,13.7,
2017-12-30T05:01:32.737Z,,,0,,,13.7,
2017-12-30T05:01:42.737Z,,,0,,,13.7,
2017-12-30T05:01:52.737Z,,,0,,,13.7,
2017-12-30T05:02:02.737Z,,,0,,,13.7,
2017-12-30T05:02:12.737Z,,,0,,,13.9,
2017-12-30T05:02:22.740Z,,,0,,,13.7,
2017-12-30T05:02:32.737Z,,,0,,,13.7,
2017-12-30T05:02:42.737Z,,,0,,,13.7,
2017-12-30T05:02:52.737Z,,,0,,,13.7,
2017-12-30T05:03:02.737Z,,,0,,,13.7,
2017-12-30T05:03:12.737Z,,,0,,,13.7,
2017-12-30T05:03:22.737Z,,,0,,,13.7,
2017-12-30T05:03:32.737Z,,,0,,,13.7,
2017-12-30T05:03:42.743Z,,,0,,,13.7,
2017-12-30T05:03:52.737Z,,,0,,,13.7,
2017-12-30T05:04:02.737Z,,,0,,,13.7,
2017-12-30T05:04:12.761Z,,,0,,,13.7,
2017-12-30T05:04:22.808Z,,,0,,,13.7,
2017-12-30T05:04:32.823Z,,,0,,,13.7,
2017-12-30T05:04:42.833Z,,,0,,,13.7,
2017-12-30T05:04:52.862Z,,,0,,,13.7,
2017-12-30T05:05:02.742Z,,,0,,,13.7,
2017-12-30T05:05:12.740Z,,,0,,,13.7,
2017-12-30T05:05:22.737Z,,,0,,,13.7,
2017-12-30T05:05:32.737Z,,,0,,,13.7,
2017-12-30T05:05:42.738Z,,,0,,,13.7,
2017-12-30T05:05:52.738Z,,,0,,,13.7,
2017-12-30T05:06:02.738Z,,,0,,,13.7,
2017-12-30T05:06:12.738Z,,,0,,,13.7,
2017-12-30T05:06:22.737Z,,,0,,,13.7,
2017-12-30T05:06:32.738Z,,,0,,,13.7,14.1
2017-12-30T05:06:42.737Z,,,0,,,13.7,
2017-12-30T05:06:52.742Z,,,0,,,13.7,
2017-12-30T05:07:02.738Z,,,0,,,13.7,
2017-12-30T05:07:12.742Z,,,0,,,13.7,
2017-12-30T05:07:22.737Z,,,0,,,13.7,
2017-12-30T05:07:32.740Z,,,0,,,13.7,13.9
2017-12-30T05:07:42.738Z,,,0,,,13.7,14.1
2017-12-30T05:07:52.741Z,,,0,,,13.7,
2017-12-30T05:08:02.737Z,,,0,,,13.7,
2017-12-30T05:08:12.738Z,,,0,,,13.7,
2017-12-30T05:08:22.738Z,,,0,,,13.7,
2017-12-30T05:08:32.738Z,,,0,,,13.7,14.1
2017-12-30T05:08:42.738Z,,,0,,,13.7,13.9
2017-12-30T05:08:52.737Z,,,0,,,13.7,14.1
2017-12-30T05:09:02.738Z,,,0,,,13.7,13.9
2017-12-30T05:09:12.738Z,,,0,,,13.7,14.1
2017-12-30T05:09:22.738Z,,,0,,,13.7,14.1
2017-12-30T05:09:32.739Z,,,0,,,13.7,14.1
2017-12-30T05:09:42.738Z,,,0,,,13.7,
2017-12-30T05:09:52.742Z,,,0,,,13.7,13.9
2017-12-30T05:10:02.738Z,,,0,,,13.7,13.9
2017-12-30T05:10:12.742Z,,,0,,,13.7,13.9
2017-12-30T05:10:22.738Z,,,0,,,13.7,14.1
2017-12-30T05:10:32.737Z,,,0,,,13.7,14.1
2017-12-30T05:10:42.738Z,,,0,,,13.7,13.9
2017-12-30T05:10:52.743Z,,,0,,,13.7,14.1
2017-12-30T05:11:02.738Z,,,0,,,13.7,14.1
2017-12-30T05:11:12.738Z,,,0,,,13.7,14.1
2017-12-30T05:11:22.745Z,,,0,,,13.7,13.9
2017-12-30T05:11:32.738Z,,,0,,,13.9,14.1
2017-12-30T05:11:42.743Z,,,0,,,13.7,14.1
2017-12-30T05:11:52.738Z,,,0,,,13.7,13.9
2017-12-30T05:12:02.738Z,,,0,,,13.7,13.9
2017-12-30T05:12:12.738Z,,,0,,,13.7,14.1
2017-12-30T05:12:22.739Z,,,0,,,13.7,14.1
2017-12-30T05:12:32.741Z,,,0,,,13.7,13.9
2017-12-30T05:12:42.739Z,,,0,,,13.7,13.9
2017-12-30T05:12:52.738Z,,,0,,,13.7,14.1
2017-12-30T05:13:02.738Z,,,0,,,13.7,14.1
2017-12-30T05:13:12.738Z,,,0,,,13.7,13.9
2017-12-30T05:13:22.739Z,,,0,,,13.7,13.9
2017-12-30T05:13:32.738Z,,,0,,,13.7,13.9
2017-12-30T05:13:42.739Z,,,0,,,13.7,14.1
2017-12-30T05:13:52.738Z,,,0,,,13.7,13.9
2017-12-30T05:14:02.738Z,,,0,,,13.7,
2017-12-30T05:14:12.738Z,,,0,,,13.7,
2017-12-30T05:14:22.741Z,,,0,,,13.7,
2017-12-30T05:14:32.742Z,,,0,,,13.7,14.1
2017-12-30T05:14:42.738Z,,,0,,,13.7,13.9
2017-12-30T05:14:52.738Z,,,0,,,13.7,
2017-12-30T05:15:02.739Z,,,0,,,13.7,
2017-12-30T05:15:12.738Z,,,0,,,13.7,
2017-12-30T05:15:22.738Z,,,0,,,13.7,
2017-12-30T05:15:32.739Z,,,0,,,13.7,
2017-12-30T05:15:42.739Z,,,0,,,13.7,
2017-12-30T05:15:52.738Z,,,0,,,13.7,
2017-12-30T05:16:02.738Z,,,0,,,13.7,
2017-12-30T05:16:12.834Z,,,0,,,13.7,
2017-12-30T05:16:22.739Z,,,0,,,13.7,
2017-12-30T05:16:32.984Z,,,0,,,13.7,
2017-12-30T05:16:42.739Z,,,0,,,13.7,
2017-12-30T05:16:52.739Z,,,0,,,13.7,
2017-12-30T05:17:02.739Z,,,0,,,13.7,
2017-12-30T05:17:12.739Z,,,0,,,13.7,
2017-12-30T05:17:22.739Z,,,0,,,13.7,
2017-12-30T05:17:32.739Z,,,0,,,13.7,
2017-12-30T05:17:42.739Z,,,0,,,13.7,
2017-12-30T05:17:52.739Z,,,0,,,13.7,
2017-12-30T05:18:02.743Z,,,0,,,13.7,
2017-12-30T05:18:12.931Z,,,0,,,13.7,
2017-12-30T05:18:22.739Z,,,0,,,13.7,
2017-12-30T05:18:32.739Z,,,0,,,13.7,
2017-12-30T05:18:42.742Z,,,0,,,13.7,
2017-12-30T05:18:52.740Z,,,0,,,13.7,
2017-12-30T05:19:02.739Z,,,0,,,13.7,
2017-12-30T05:19:12.739Z,,,0,,,13.7,
2017-12-30T05:19:22.739Z,,,0,,,13.7,
2017-12-30T05:19:32.739Z,,,0,,,13.7,
2017-12-30T05:19:42.740Z,,,0,,,13.7,
2017-12-30T05:19:52.739Z,,,0,,,13.7,
2017-12-30T05:20:02.740Z,,,0,,,13.7,
2017-12-30T05:20:12.927Z,,,0,,,13.7,
2017-12-30T05:20:22.741Z,,,0,,,13.7,
2017-12-30T05:20:32.739Z,,,0,,,13.7,
2017-12-30T05:20:42.739Z,,,0,,,13.7,
2017-12-30T05:20:52.739Z,,,0,,,13.7,
2017-12-30T05:21:02.739Z,,,0,,,13.7,
2017-12-30T05:21:12.739Z,,,0,,,13.7,
2017-12-30T05:21:22.739Z,,,0,,,13.7,
2017-12-30T05:21:32.739Z,,,0,,,13.7,
2017-12-30T05:21:42.739Z,,,0,,,13.7,
2017-12-30T05:21:52.739Z,,,0,,,13.7,
2017-12-30T05:22:02.740Z,,,0,,,13.7,
2017-12-30T05:22:12.923Z,,,0,,,13.7,
2017-12-30T05:22:22.739Z,,,0,,,13.7,
2017-12-30T05:22:32.739Z,,,0,,,13.7,
2017-12-30T05:22:42.739Z,,,0,,,13.7,
2017-12-30T05:22:52.741Z,,,0,,,13.7,
2017-12-30T05:23:02.740Z,,,0,,,13.7,
2017-12-30T05:23:12.739Z,,,0,,,13.7,
2017-12-30T05:23:22.739Z,,,0,,,13.7,
2017-12-30T05:23:32.739Z,,,0,,,13.7,
2017-12-30T05:23:42.740Z,,,0,,,13.7,
2017-12-30T05:23:52.739Z,,,0,,,13.7,
2017-12-30T05:24:02.739Z,,,0,,,13.7,
2017-12-30T05:24:12.920Z,,,0,,,13.7,
2017-12-30T05:24:22.739Z,,,0,,,13.7,
2017-12-30T05:24:32.740Z,,,0,,,13.7,
2017-12-30T05:24:42.739Z,,,0,,,13.7,
2017-12-30T05:24:52.739Z,0,0,0,0,5,13.9,13.9
2017-12-30T05:25:02.740Z,,,0,,,13.7,
2017-12-30T05:25:12.740Z,,,0,,,13.7,
2017-12-30T05:25:22.739Z,,,0,,,13.7,
2017-12-30T05:25:32.739Z,,,0,,,13.7,
2017-12-30T05:25:42.739Z,,,0,,,13.7,
2017-12-30T05:25:52.739Z,,,0,,,13.7,
