Time,PrimTSet,ActPow,ChActive,PrimT,HwTOutlet,HwTSet,HwActive
2017-12-01T12:41:07.789Z,,,,53.6,22.1,0,
2017-12-01T12:41:17.818Z,,,,53.1,22.2,0,
2017-12-01T12:41:27.786Z,,,,53,22.4,0,
2017-12-01T12:41:37.791Z,,,,53.2,22.5,0,
2017-12-01T12:41:47.795Z,,,,53.5,22.6,0,
2017-12-01T12:41:57.788Z,,,,53.8,22.7,0,
2017-12-01T12:42:07.789Z,,,,53.9,22.7,0,
2017-12-01T12:42:17.786Z,,,,53.8,22.8,0,
2017-12-01T12:42:27.804Z,,,,53.5,23,0,
2017-12-01T12:42:37.791Z,,,,52.9,23.1,0,
2017-12-01T12:42:47.786Z,,,,52.7,23.2,0,
2017-12-01T12:42:57.789Z,,,,52.1,23.2,0,
2017-12-01T12:43:07.786Z,,,,51.8,23.3,0,
2017-12-01T12:43:17.802Z,,,,51.4,23.4,0,
2017-12-01T12:43:27.808Z,,,,51.2,23.6,0,
2017-12-01T12:43:37.791Z,,,,50.9,23.6,0,
2017-12-01T12:43:47.787Z,,,,,23.7,0,
2017-12-01T12:43:57.793Z,,,,50.7,23.8,0,
2017-12-01T12:44:07.786Z,,,,50.6,23.9,0,
2017-12-01T12:44:17.787Z,,,1,50.4,24,0,0
2017-12-01T12:44:27.799Z,,36,,56.3,24.2,0,
2017-12-01T12:44:37.787Z,0,0,0,58.6,40.4,54,0
2017-12-01T12:44:47.787Z,,,,58.8,50.1,0,
2017-12-01T12:44:57.804Z,,,,58.3,49.9,0,
2017-12-01T12:45:07.792Z,,,,58.1,49.7,0,
2017-12-01T12:45:17.787Z,,,,57.9,49.3,0,
2017-12-01T12:45:27.787Z,,,,,49,0,
2017-12-01T12:45:37.786Z,60,,1,57.8,48.7,0,0
2017-12-01T12:45:47.787Z,,37,1,59.4,48.3,0,0
2017-12-01T12:45:57.799Z,,29,,61.9,48,0,
2017-12-01T12:46:07.814Z,,,,61.4,47.7,0,
2017-12-01T12:46:22.879Z,,30,,61.1,47.4,0,
2017-12-01T12:46:27.786Z,,29,,60.7,47.2,0,
2017-12-01T12:46:37.799Z,,30,,60.6,46.9,0,
2017-12-01T12:46:47.804Z,,29,,60.4,46.7,0,
2017-12-01T12:46:57.797Z,,29,,60.1,46.4,0,
2017-12-01T12:47:07.787Z,,29,,60,46.2,0,
2017-12-01T12:47:17.789Z,,30,,60,46,0,
2017-12-01T12:47:27.827Z,61,,,59.9,45.7,0,
2017-12-01T12:47:37.789Z,,,,60.2,45.5,0,
2017-12-01T12:47:47.800Z,60,29,,60.6,45.3,0,
2017-12-01T12:47:57.799Z,61,30,,61.2,45.1,0,
2017-12-01T12:48:07.787Z,,29,,62,45,0,
2017-12-01T12:48:17.789Z,,30,,62.1,44.8,0,
2017-12-01T12:48:27.787Z,60,29,,62.7,44.6,0,
2017-12-01T12:48:37.789Z,,30,,63.3,44.3,0,
2017-12-01T12:48:47.787Z,,29,,63.6,44.2,0,
2017-12-01T12:48:57.814Z,,0,1,63.9,44,0,0
2017-12-01T12:49:07.809Z,,,,59.9,43.9,0,
2017-12-01T12:49:17.787Z,61,,,56.8,43.7,0,
2017-12-01T12:49:27.801Z,60,,,55.2,43.6,0,
2017-12-01T12:49:37.790Z,,,,54.6,43.4,0,
2017-12-01T12:49:47.787Z,61,,,53.9,43.3,0,
2017-12-01T12:49:57.790Z,60,,,53.5,43.2,0,
2017-12-01T12:50:07.796Z,,,,53.4,43,0,
2017-12-01T12:50:17.787Z,,,,,42.9,0,
2017-12-01T12:50:27.788Z,,,,,42.8,0,
2017-12-01T12:50:37.788Z,,,1,53.6,42.6,0,0
2017-12-01T12:50:47.790Z,,37,,59,42.5,0,
2017-12-01T12:50:57.809Z,,29,,63.1,42.4,0,
2017-12-01T12:51:08.017Z,,30,,63.2,42.3,0,
2017-12-01T12:51:17.788Z,61,0,1,60.8,42.2,0,0
2017-12-01T12:51:27.789Z,,,,56.9,42.1,0,
2017-12-01T12:51:37.801Z,60,,,54.9,42,0,
2017-12-01T12:51:47.788Z,,,,53.8,41.9,0,
2017-12-01T12:51:57.788Z,,,,52.8,41.8,0,
2017-12-01T12:52:07.796Z,,,,51.8,41.7,0,
2017-12-01T12:52:17.789Z,,,,51.2,41.6,0,
2017-12-01T12:52:27.791Z,,,,50.7,41.5,0,
2017-12-01T12:52:37.794Z,,,,50.5,41.4,0,
2017-12-01T12:52:47.788Z,,,,50.6,41.3,0,
2017-12-01T12:52:57.791Z,,,,51.1,41.2,0,
2017-12-01T12:53:07.917Z,,,,51.6,41.1,0,
2017-12-01T12:53:17.794Z,,,,52.1,40.9,0,
2017-12-01T12:53:27.961Z,61,,,52.4,40.8,0,
2017-12-01T12:53:37.789Z,60,,,,40.7,0,
2017-12-01T12:53:47.793Z,,,,51.9,40.6,0,
2017-12-01T12:53:57.788Z,,,,51.7,40.5,0,
2017-12-01T12:54:07.791Z,,,,51.2,40.4,0,
2017-12-01T12:54:17.789Z,,,,50.6,40.3,0,
2017-12-01T12:54:27.789Z,,,,49.9,40.2,0,
2017-12-01T12:54:37.791Z,,,,49.7,40.2,0,
2017-12-01T12:54:47.788Z,,,,49.4,40.1,0,
2017-12-01T12:54:57.789Z,,,,49.1,40,0,
2017-12-01T12:55:07.791Z,,,,49,39.9,0,
2017-12-01T12:55:17.807Z,,,,48.9,39.8,0,
2017-12-01T12:55:27.789Z,,,,,39.7,0,
2017-12-01T12:55:37.789Z,,,1,,39.7,0,0
2017-12-01T12:55:47.789Z,,37,,54,39.6,0,
2017-12-01T12:55:57.812Z,,29,,58,39.5,0,
2017-12-01T12:56:07.791Z,,30,,59,39.4,0,
2017-12-01T12:56:17.791Z,,29,,59.7,39.3,0,
2017-12-01T12:56:27.797Z,,29,,60.1,39.2,0,
2017-12-01T12:56:37.789Z,,30,,60.2,39.2,0,
2017-12-01T12:56:47.789Z,,,,,39.1,0,
2017-12-01T12:56:57.789Z,,29,,,38.9,0,
2017-12-01T12:57:07.789Z,,30,,60.5,38.9,0,
2017-12-01T12:57:17.840Z,,29,,60.6,38.8,0,
2017-12-01T12:57:27.794Z,,30,,,38.7,0,
2017-12-01T12:57:37.805Z,,,,60.5,38.6,0,
2017-12-01T12:57:47.789Z,,29,,60.2,38.6,0,
2017-12-01T12:57:57.795Z,,30,,60.9,38.5,0,
2017-12-01T12:58:07.794Z,,29,,61.5,38.5,0,
2017-12-01T12:58:17.800Z,,29,,62.2,38.4,0,
2017-12-01T12:58:27.790Z,,30,,63.2,38.3,0,
2017-12-01T12:58:37.789Z,,0,1,62.5,38.3,0,0
2017-12-01T12:58:47.801Z,,,,58.6,38.2,0,
2017-12-01T12:58:57.792Z,,,,56.6,38.2,0,
2017-12-01T12:59:07.790Z,,,,55.4,38.1,0,
2017-12-01T12:59:17.789Z,,,,54.6,38,0,
2017-12-01T12:59:27.950Z,,,,54.1,38,0,
2017-12-01T12:59:37.790Z,,,,53.9,37.9,0,
2017-12-01T12:59:47.789Z,,,,53.8,37.9,0,
2017-12-01T12:59:57.795Z,,,,,37.8,0,
2017-12-01T13:00:07.794Z,,,,,37.8,0,
2017-12-01T13:00:17.789Z,,,,53.9,37.7,0,
2017-12-01T13:00:27.798Z,,,,54,37.7,0,
2017-12-01T13:00:37.789Z,,,,54.1,37.6,0,
2017-12-01T13:00:47.794Z,,36,1,60.1,37.6,0,0
2017-12-01T13:00:57.801Z,,30,,64.1,37.5,0,
2017-12-01T13:01:07.803Z,,0,1,60.5,37.5,0,0
2017-12-01T13:01:22.811Z,,,,57.9,37.5,0,
2017-12-01T13:01:27.792Z,,,,55.5,37.4,0,
2017-12-01T13:01:40.380Z,,,,53.9,37.4,0,
2017-12-01T13:01:47.794Z,,,,53.4,37.3,0,
2017-12-01T13:01:57.797Z,,,,52.4,37.3,0,
2017-12-01T13:02:07.790Z,,,,51.7,37.2,0,
2017-12-01T13:02:17.827Z,,,,51.2,37.2,0,
2017-12-01T13:02:27.805Z,,,,50.7,37.1,0,
2017-12-01T13:02:37.799Z,,,,50.4,37.1,0,
2017-12-01T13:02:47.804Z,,,,50.2,36.9,0,
2017-12-01T13:02:57.796Z,,,,,36.9,0,
2017-12-01T13:03:07.790Z,,,,50.5,36.9,0,
2017-12-01T13:03:17.796Z,,,,51,36.8,0,
2017-12-01T13:03:27.943Z,,,,51.4,36.8,0,
2017-12-01T13:03:37.794Z,,,,51.5,36.7,0,
2017-12-01T13:03:47.797Z,,,,51.4,36.7,0,
2017-12-01T13:03:57.949Z,,,,51.1,36.6,0,
2017-12-01T13:04:07.790Z,,,,50.6,36.6,0,
2017-12-01T13:04:17.792Z,,,,49.9,36.6,0,
2017-12-01T13:04:27.790Z,,,,49.6,36.5,0,
2017-12-01T13:04:37.791Z,,,,48.9,36.5,0,
2017-12-01T13:04:47.810Z,,,,48.7,36.4,0,
2017-12-01T13:04:57.811Z,,,,48.3,36.4,0,
2017-12-01T13:05:07.817Z,,,,47.9,36.3,0,
2017-12-01T13:05:17.790Z,,,,47.7,36.3,0,
2017-12-01T13:05:27.946Z,,,,47.4,36.3,0,
2017-12-01T13:05:37.801Z,,,1,47.2,36.2,0,0
2017-12-01T13:05:47.795Z,,38,1,52.3,36.2,0,0
2017-12-01T13:05:57.803Z,,29,,57.2,36.1,0,
2017-12-01T13:06:07.794Z,,30,,58.1,36.1,0,
2017-12-01T13:06:17.797Z,,29,,59.1,36,0,
2017-12-01T13:06:27.792Z,,,,59.9,36,0,
2017-12-01T13:06:37.810Z,,,,60.1,36,0,
2017-12-01T13:06:47.791Z,,,,60.4,35.9,0,
2017-12-01T13:06:57.818Z,,,,60.6,35.9,0,
2017-12-01T13:07:07.794Z,,,,60.5,35.9,0,
2017-12-01T13:07:17.790Z,,30,,60.2,35.8,0,
2017-12-01T13:07:27.946Z,,29,,60,35.8,0,
2017-12-01T13:07:37.791Z,,30,,,35.7,0,
2017-12-01T13:07:47.791Z,,29,,59.9,35.7,0,
2017-12-01T13:07:57.814Z,,30,,59.8,35.7,0,
2017-12-01T13:08:07.795Z,,30,,60,35.7,0,
2017-12-01T13:08:17.793Z,,29,,60.4,35.6,0,
2017-12-01T13:08:27.796Z,,30,,61.1,35.6,0,
2017-12-01T13:08:37.820Z,,29,,62,35.6,0,
2017-12-01T13:08:47.792Z,,,,62.7,35.5,0,
2017-12-01T13:08:57.839Z,,30,,63.3,35.5,0,
2017-12-01T13:09:07.797Z,,0,1,63.6,35.5,0,0
2017-12-01T13:09:17.795Z,,,,58.9,35.5,0,
2017-12-01T13:09:27.792Z,,,,55.9,35.4,0,
2017-12-01T13:09:37.795Z,,,,54.9,35.4,0,
2017-12-01T13:09:47.813Z,,,,53.9,35.4,0,
2017-12-01T13:09:57.799Z,,,,53.4,35.4,0,
2017-12-01T13:10:07.796Z,,,,53.1,35.3,0,
2017-12-01T13:10:17.794Z,,,,52.9,35.3,0,
2017-12-01T13:10:27.812Z,,,,,35.3,0,
2017-12-01T13:10:37.793Z,,,,52.8,35.3,0,
2017-12-01T13:10:47.803Z,,37,1,58,35.3,0,0
2017-12-01T13:10:57.804Z,,29,,62.4,35.2,0,
2017-12-01T13:11:07.796Z,,30,,64,35.2,0,
2017-12-01T13:11:17.793Z,59,0,1,60.8,35.2,0,0
2017-12-01T13:11:27.829Z,,,,57.8,35.2,0,
2017-12-01T13:11:37.797Z,,,,56.1,35.2,0,
2017-12-01T13:11:47.792Z,,,,54.8,35.1,0,
2017-12-01T13:11:57.802Z,,,,53.5,35.1,0,
2017-12-01T13:12:07.831Z,,,,52.3,35.1,0,
2017-12-01T13:12:17.808Z,,,,51.5,35.1,0,
2017-12-01T13:12:27.792Z,,,,50.7,35.1,0,
2017-12-01T13:12:37.796Z,,,,49.9,34.9,0,
2017-12-01T13:12:47.852Z,,,,49.7,34.9,0,
2017-12-01T13:12:57.797Z,,,,49.5,34.9,0,
2017-12-01T13:13:07.796Z,,,,49.6,34.9,0,
2017-12-01T13:13:17.796Z,,,,50,34.8,0,
2017-12-01T13:13:27.794Z,,,,50.5,34.8,0,
2017-12-01T13:13:37.793Z,,,,51,34.8,0,
2017-12-01T13:13:47.794Z,,,,51.2,34.8,0,
2017-12-01T13:13:57.797Z,,,,51.1,34.7,0,
2017-12-01T13:14:07.792Z,,,,50.7,34.7,0,
2017-12-01T13:14:17.812Z,,,,50.3,34.7,0,
2017-12-01T13:14:27.793Z,,,,49.7,34.7,0,
2017-12-01T13:14:37.797Z,,,,49.2,34.7,0,
2017-12-01T13:14:47.796Z,,,,48.6,34.6,0,
2017-12-01T13:14:57.797Z,,,,47.9,34.6,0,
2017-12-01T13:15:07.797Z,,,,47.7,34.6,0,
2017-12-01T13:15:17.792Z,,,,47.2,34.6,0,
2017-12-01T13:15:27.793Z,,,,46.9,34.5,0,
2017-12-01T13:15:37.794Z,,,,46.7,34.5,0,
2017-12-01T13:15:47.793Z,,39,1,51,34.5,0,0
2017-12-01T13:15:57.805Z,,29,,56.2,34.4,0,
2017-12-01T13:16:07.793Z,,29,,58,34.4,0,
2017-12-01T13:16:17.793Z,,,,59,34.4,0,
2017-12-01T13:16:27.792Z,,30,,59.5,34.4,0,
2017-12-01T13:16:37.795Z,,29,,60.1,34.3,0,
2017-12-01T13:16:47.793Z,,,,60.4,34.3,0,
2017-12-01T13:16:57.797Z,,30,,60.6,34.3,0,
2017-12-01T13:17:07.796Z,,29,,,34.3,0,
2017-12-01T13:17:17.792Z,,30,,60.5,34.2,0,
2017-12-01T13:17:27.886Z,,29,,,34.2,0,
2017-12-01T13:17:37.792Z,,30,,60.2,34.2,0,
2017-12-01T13:17:47.792Z,,29,,60.1,34.2,0,
2017-12-01T13:17:57.794Z,,,,60.2,34.2,0,
2017-12-01T13:18:07.793Z,,,,60.4,34.2,0,
2017-12-01T13:18:17.793Z,,,,61.1,34.1,0,
2017-12-01T13:18:27.798Z,,,,61.5,34.1,0,
2017-12-01T13:18:37.800Z,,30,,62.4,34.1,0,
2017-12-01T13:18:47.793Z,,0,1,61.5,34.1,0,0
2017-12-01T13:18:57.793Z,,,,57.8,34.1,0,
2017-12-01T13:19:07.796Z,,,,55.5,34.1,0,
2017-12-01T13:19:17.796Z,,,,54.5,34.1,0,
2017-12-01T13:19:27.793Z,,,,53.7,34.1,0,
2017-12-01T13:19:37.797Z,,,,53.4,34,0,
2017-12-01T13:19:47.793Z,,,,53.3,34,0,
2017-12-01T13:19:57.808Z,,,,53.2,34,0,
2017-12-01T13:20:07.964Z,,,,53.3,34,0,
2017-12-01T13:20:17.794Z,,,,,34,0,
2017-12-01T13:20:27.793Z,,,,,34,0,
2017-12-01T13:20:37.800Z,,,,53.4,34,0,
2017-12-01T13:20:47.793Z,,,,53.5,34,0,
2017-12-01T13:20:57.805Z,,,,53.6,33.9,0,
2017-12-01T13:21:07.921Z,,,,53.7,33.9,0,
2017-12-01T13:21:17.800Z,,,,53.6,33.9,0,
2017-12-01T13:21:27.795Z,,,,53.2,33.9,0,
2017-12-01T13:21:37.874Z,,44,1,53.1,33.9,0,0
2017-12-01T13:21:47.794Z,,31,,60.2,33.9,0,
2017-12-01T13:21:57.802Z,,29,,62,33.9,0,
2017-12-01T13:22:07.794Z,,,,62.5,33.9,0,
2017-12-01T13:22:17.794Z,,0,1,62.9,33.9,0,0
2017-12-01T13:22:27.794Z,,,,58.5,33.9,0,
2017-12-01T13:22:37.794Z,,,,54.9,33.8,0,
2017-12-01T13:22:47.794Z,,,,53.4,33.8,0,
2017-12-01T13:22:57.798Z,,,,51.9,33.8,0,
2017-12-01T13:23:07.798Z,,,,51.4,33.8,0,
2017-12-01T13:23:17.794Z,,,,50.7,33.8,0,
2017-12-01T13:23:27.794Z,,,,50.3,33.8,0,
2017-12-01T13:23:37.794Z,,,,49.9,33.8,0,
2017-12-01T13:23:47.807Z,,,,49.8,33.8,0,
2017-12-01T13:23:57.796Z,,,,49.7,33.8,0,
2017-12-01T13:24:07.794Z,,,,50,33.7,0,
2017-12-01T13:24:17.847Z,,,,50.2,33.7,0,
2017-12-01T13:24:27.796Z,,,,51,33.7,0,
2017-12-01T13:24:37.795Z,,,,51.4,33.7,0,
2017-12-01T13:24:47.797Z,,,,51.7,33.7,0,
2017-12-01T13:24:57.796Z,,,,51.6,33.7,0,
2017-12-01T13:25:07.793Z,,,,51.3,33.7,0,
2017-12-01T13:25:17.905Z,,,,50.7,33.6,0,
2017-12-01T13:25:27.795Z,,,,49.9,33.6,0,
2017-12-01T13:25:49.908Z,,,,49.5,33.6,0,
2017-12-01T13:25:49.950Z,,,,48.9,33.6,0,
2017-12-01T13:25:57.794Z,,,,48.4,33.6,0,
2017-12-01T13:26:07.794Z,,,,47.9,33.6,0,
2017-12-01T13:26:17.795Z,,,,47.6,33.6,0,
2017-12-01T13:26:27.795Z,,,,47.2,33.6,0,
2017-12-01T13:26:37.794Z,,42,1,48.3,33.5,0,0
2017-12-01T13:26:47.802Z,,31,,55.2,33.5,0,
2017-12-01T13:26:57.804Z,,30,,57.4,33.5,0,
2017-12-01T13:27:07.796Z,,30,,58.4,33.5,0,
2017-12-01T13:27:17.796Z,,,,59.4,33.5,0,
2017-12-01T13:27:27.794Z,,,,59.9,33.5,0,
2017-12-01T13:27:37.800Z,,30,,60.1,33.5,0,
2017-12-01T13:27:47.805Z,,29,,60.2,33.5,0,
2017-12-01T13:27:57.826Z,,,,60.6,33.4,0,
2017-12-01T13:28:07.803Z,,30,,60.2,33.4,0,
2017-12-01T13:28:17.823Z,,29,,59.9,33.4,0,
2017-12-01T13:28:27.827Z,,30,,59.8,33.4,0,
2017-12-01T13:28:37.814Z,,29,,59.6,33.4,0,
2017-12-01T13:28:47.820Z,,30,,59.5,33.4,0,
2017-12-01T13:28:57.808Z,,29,,59.6,33.4,0,
2017-12-01T13:29:07.795Z,,30,,60,33.4,0,
2017-12-01T13:29:17.794Z,,29,,61.1,33.4,0,
2017-12-01T13:29:27.816Z,,30,,62,33.3,0,
2017-12-01T13:29:37.823Z,,,,62.5,33.3,0,
2017-12-01T13:29:47.798Z,,0,1,62.9,33.3,0,0
2017-12-01T13:29:57.796Z,,,,58.8,33.3,0,
2017-12-01T13:30:07.833Z,,,,55.9,33.3,0,
2017-12-01T13:30:17.816Z,,,,54.6,33.3,0,
2017-12-01T13:30:27.837Z,,,,53.7,33.3,0,
2017-12-01T13:30:37.814Z,,,,53.1,33.3,0,
2017-12-01T13:30:47.801Z,,,,52.9,33.3,0,
2017-12-01T13:30:57.794Z,,,,52.7,33.3,0,
2017-12-01T13:31:07.796Z,,,,52.6,33.3,0,
2017-12-01T13:31:17.824Z,,,,52.4,33.3,0,
2017-12-01T13:31:27.835Z,,,,,33.3,0,
2017-12-01T13:31:37.831Z,,44,1,53.3,33.3,0,0
2017-12-01T13:31:47.805Z,,31,,60.5,33.3,0,
2017-12-01T13:31:57.906Z,,0,,63.2,33.3,0,
2017-12-01T13:32:07.835Z,,,1,59.7,33.3,0,0
2017-12-01T13:32:17.829Z,,,,56.8,33.3,0,
2017-12-01T13:32:27.889Z,,,,54.9,33.3,0,
2017-12-01T13:32:37.876Z,,,,53.7,33.3,0,
2017-12-01T13:32:47.904Z,,,,52.4,33.3,0,
2017-12-01T13:32:57.834Z,,,,51.4,33.3,0,
2017-12-01T13:33:07.862Z,,,,50.5,33.2,0,
2017-12-01T13:33:17.947Z,,,,49.9,33.3,0,
2017-12-01T13:33:27.864Z,,,,49.5,33.2,0,
2017-12-01T13:33:37.830Z,,,,49.1,33.2,0,
2017-12-01T13:33:47.823Z,,,,48.9,33.2,0,
2017-12-01T13:33:57.868Z,,,,49,33.2,0,
2017-12-01T13:34:07.867Z,,,,49.4,33.2,0,
2017-12-01T13:34:17.843Z,,,,50,33.2,0,
2017-12-01T13:34:27.853Z,,,,50.3,33.2,0,
2017-12-01T13:34:37.854Z,,,,50.5,33.2,0,
2017-12-01T13:34:47.828Z,,,,50.3,33.2,0,
2017-12-01T13:34:57.948Z,,,,49.9,33.2,0,
2017-12-01T13:35:07.892Z,,,,49.5,33.2,0,
2017-12-01T13:35:17.830Z,,,,48.9,33.2,0,
2017-12-01T13:35:27.856Z,,,,48.5,33.2,0,
2017-12-01T13:35:37.863Z,,,,47.9,33.2,0,
2017-12-01T13:35:47.848Z,,,,47.4,33.1,0,
2017-12-01T13:35:57.861Z,,,,46.9,33.1,0,
2017-12-01T13:36:07.905Z,,,,46.6,33.1,0,
2017-12-01T13:36:17.865Z,,,,46.4,33.1,0,
2017-12-01T13:36:27.862Z,,,,46.2,33.1,0,
2017-12-01T13:36:37.928Z,,43,1,47.4,33.1,0,0
2017-12-01T13:36:47.853Z,,31,,54.3,33.1,0,
2017-12-01T13:36:57.902Z,,30,,56.3,32.9,0,
2017-12-01T13:37:07.936Z,,30,,57.3,32.9,0,
2017-12-01T13:37:17.870Z,,29,,58.1,32.9,0,
2017-12-01T13:37:27.923Z,,,,58.6,32.9,0,
2017-12-01T13:37:37.874Z,,30,,58.8,32.9,0,
2017-12-01T13:37:47.829Z,,,,58.9,32.9,0,
2017-12-01T13:37:57.913Z,,29,,59,32.9,0,
2017-12-01T13:38:07.918Z,,30,,58.9,32.9,0,
2017-12-01T13:38:17.864Z,,29,,58.8,32.9,0,
2017-12-01T13:38:27.859Z,,30,,58.7,32.9,0,
2017-12-01T13:38:37.843Z,,29,,58.6,32.9,0,
2017-12-01T13:38:47.828Z,,,,,32.9,0,
2017-12-01T13:38:57.832Z,,30,,59,32.8,0,
2017-12-01T13:39:07.818Z,,,,59.4,32.8,0,
2017-12-01T13:39:17.812Z,,,,60.5,32.8,0,
2017-12-01T13:39:27.801Z,,30,,61.3,32.8,0,
2017-12-01T13:39:37.804Z,,29,,62,32.8,0,
2017-12-01T13:39:47.804Z,,,,62.5,32.8,0,
2017-12-01T13:39:57.827Z,,0,1,62.9,32.8,0,0
2017-12-01T13:40:07.800Z,,,,57.7,32.8,0,
2017-12-01T13:40:17.824Z,,,,55.5,32.8,0,
2017-12-01T13:40:27.870Z,,,,53.9,32.8,0,
2017-12-01T13:40:37.800Z,59,0,1,53.2,32.8,0,0
2017-12-01T13:40:47.810Z,,,,52.7,32.8,0,
2017-12-01T13:40:57.828Z,,,,52.3,32.8,0,
2017-12-01T13:41:07.815Z,,,,52.2,32.8,0,
2017-12-01T13:41:17.817Z,,,,52.1,32.8,0,
2017-12-01T13:41:27.798Z,,,,,32.8,0,
2017-12-01T13:41:37.825Z,,44,1,53,32.8,0,0
2017-12-01T13:41:47.805Z,,31,,60.2,32.8,0,
2017-12-01T13:41:57.811Z,,29,,62.5,32.8,0,
2017-12-01T13:42:07.803Z,,0,1,61.6,32.8,0,0
2017-12-01T13:42:17.815Z,,,,57.9,32.8,0,
2017-12-01T13:42:27.811Z,,,,55.9,32.8,0,
2017-12-01T13:42:37.820Z,,,,54.7,32.8,0,
2017-12-01T13:42:47.811Z,,,,52.9,32.8,0,
2017-12-01T13:42:57.804Z,,,,51.9,32.8,0,
2017-12-01T13:43:07.809Z,,,,51.2,32.8,0,
2017-12-01T13:43:17.819Z,,,,50.5,32.8,0,
2017-12-01T13:43:27.811Z,,,,49.9,32.8,0,
2017-12-01T13:43:37.808Z,,,,49.5,32.8,0,
2017-12-01T13:43:47.800Z,,,,49.3,32.8,0,
2017-12-01T13:43:57.801Z,,,,49.4,32.8,0,
2017-12-01T13:44:07.798Z,,,,49.7,32.9,0,
2017-12-01T13:44:17.800Z,,,,50.2,32.9,0,
2017-12-01T13:44:27.814Z,,,,50.7,32.9,0,
2017-12-01T13:44:37.797Z,,,,51.1,32.9,0,
2017-12-01T13:44:47.806Z,,,,,32.9,0,
2017-12-01T13:44:57.808Z,,,,50.7,32.9,0,
2017-12-01T13:45:07.797Z,,,,50.3,32.9,0,
2017-12-01T13:45:17.799Z,,,,49.8,32.9,0,
2017-12-01T13:45:27.804Z,,,,49.3,32.9,0,
2017-12-01T13:45:37.803Z,,,,48.8,32.9,0,
2017-12-01T13:45:47.798Z,,,,48.3,32.9,0,
2017-12-01T13:45:57.798Z,,,,47.8,32.9,0,
2017-12-01T13:46:07.831Z,,,,47.3,32.9,0,
2017-12-01T13:46:17.799Z,,,,47,32.9,0,
2017-12-01T13:46:27.825Z,,,,46.8,32.9,0,
2017-12-01T13:46:37.803Z,,45,1,47,32.9,0,0
2017-12-01T13:46:47.809Z,,33,,54.3,33.1,0,
2017-12-01T13:46:57.837Z,,29,,57,33.1,0,
2017-12-01T13:47:07.799Z,,30,,58,33.1,0,
2017-12-01T13:47:17.823Z,,29,,59,33.2,0,
2017-12-01T13:47:27.807Z,,,,59.5,33.2,0,
2017-12-01T13:47:37.798Z,,30,,59.8,33.2,0,
2017-12-01T13:47:47.803Z,,29,,,33.2,0,
2017-12-01T13:47:57.808Z,,,,60,33.2,0,
2017-12-01T13:48:07.815Z,,30,,59.9,33.2,0,
2017-12-01T13:48:17.803Z,,29,,59.5,33.3,0,
2017-12-01T13:48:27.803Z,,,,59.8,33.3,0,
2017-12-01T13:48:37.805Z,,,,59.7,33.3,0,
2017-12-01T13:48:47.804Z,,30,,59.4,33.3,0,
2017-12-01T13:48:57.803Z,,,,59.6,33.3,0,
2017-12-01T13:49:07.826Z,,29,,59.8,33.3,0,
2017-12-01T13:49:17.819Z,,30,,60.5,33.3,0,
2017-12-01T13:49:27.822Z,,29,,61.3,33.3,0,
2017-12-01T13:49:37.806Z,,,,62,33.3,0,
2017-12-01T13:49:47.812Z,,,,62.5,33.3,0,
2017-12-01T13:49:57.801Z,,0,1,63.2,33.3,0,0
2017-12-01T13:50:07.807Z,,,,58.7,33.3,0,
2017-12-01T13:50:17.811Z,,,,55.9,33.3,0,
2017-12-01T13:50:27.811Z,,,,54.7,33.2,0,
2017-12-01T13:50:37.813Z,,,,53.8,33.2,0,
2017-12-01T13:50:47.837Z,,,,53.3,33.2,0,
2017-12-01T13:50:57.830Z,,,,53,33.2,0,
2017-12-01T13:51:07.814Z,,,,52.9,33.3,0,
2017-12-01T13:51:17.837Z,,,,52.8,33.2,0,
2017-12-01T13:51:27.804Z,,,,,33.3,0,
2017-12-01T13:51:37.891Z,,45,1,53.2,33.2,0,0
2017-12-01T13:51:47.807Z,,33,,60,33.2,0,
2017-12-01T13:51:57.810Z,,29,,63.2,33.2,0,
2017-12-01T13:52:07.799Z,,0,1,60.7,33.2,0,0
2017-12-01T13:52:17.824Z,,,,57.8,33.2,0,
2017-12-01T13:52:27.812Z,,,,55.7,33.2,0,
2017-12-01T13:52:37.804Z,,,,54.7,33.2,0,
2017-12-01T13:52:47.799Z,,,,53.5,33.2,0,
2017-12-01T13:52:57.804Z,,,,52.6,33.2,0,
2017-12-01T13:53:07.802Z,,,,51.7,33.2,0,
2017-12-01T13:53:17.804Z,,,,50.9,33.2,0,
2017-12-01T13:53:32.902Z,,,,50.4,33.2,0,
2017-12-01T13:53:37.805Z,,,,49.9,33.2,0,
2017-12-01T13:53:47.814Z,,,,49.7,33.2,0,
2017-12-01T13:53:57.809Z,,,,,33.2,0,
2017-12-01T13:54:07.803Z,,,,50.1,33.2,0,
2017-12-01T13:54:17.803Z,,,,50.5,33.2,0,
2017-12-01T13:54:27.824Z,,,,51,33.2,0,
2017-12-01T13:54:37.806Z,,,,51.2,33.2,0,
2017-12-01T13:54:47.810Z,5,,0,51.2,33.2,0,0
2017-12-01T13:54:57.806Z,,,,50.9,33.2,0,
2017-12-01T13:55:07.807Z,,,,50.4,33.2,0,
2017-12-01T13:55:17.806Z,,,,49.8,33.2,0,
2017-12-01T13:55:27.806Z,,,,49.3,33.1,0,
2017-12-01T13:55:37.808Z,,,,48.8,33.1,0,
2017-12-01T13:55:47.801Z,,,,48.3,33.1,0,
