Time,HwTOutlet,PrimT,ActPow,ChActive,PrimTSet,HwTSet,HwActive
2018-02-05T05:25:37.623Z,18.4,,,,,0,
2018-02-05T05:25:47.628Z,18.4,26.7,,,,0,
2018-02-05T05:25:57.624Z,18.4,26.9,,,,0,
2018-02-05T05:26:07.628Z,18.4,,,,,0,
2018-02-05T05:26:17.625Z,18.4,,,,,0,
2018-02-05T05:26:27.849Z,18.2,,,,,0,
2018-02-05T05:26:37.624Z,18.4,26.7,,,,0,
2018-02-05T05:26:47.624Z,18.4,,,,,0,
2018-02-05T05:26:57.623Z,18.4,,,,,0,
2018-02-05T05:27:07.624Z,18.4,,,,,0,
2018-02-05T05:27:17.624Z,18.2,,,,,0,
2018-02-05T05:27:27.624Z,18.4,,,,,0,
2018-02-05T05:27:37.624Z,18.4,,,,,0,
2018-02-05T05:27:47.624Z,18.4,,,,,0,
2018-02-05T05:27:57.624Z,18.2,,,,,0,
2018-02-05T05:28:07.853Z,18.2,,,,,0,
2018-02-05T05:28:17.625Z,18.2,,,,,0,
2018-02-05T05:28:27.626Z,18.4,,,,,0,
2018-02-05T05:28:37.625Z,18.4,,,,,0,
2018-02-05T05:28:47.624Z,18.2,,,,,0,
2018-02-05T05:28:57.625Z,18.2,,,,,0,
2018-02-05T05:29:07.627Z,18.2,,,,,0,
2018-02-05T05:29:17.626Z,18.2,,,,,0,
2018-02-05T05:29:27.624Z,18.2,,,,,0,
2018-02-05T05:29:37.625Z,18.2,,,,,0,
2018-02-05T05:29:47.624Z,18.4,,,,,0,
2018-02-05T05:29:57.624Z,18.2,26.6,,,,0,
2018-02-05T05:30:07.633Z,18.2,,,1,,0,0
2018-02-05T05:30:17.627Z,18.2,27.8,,,62,54,
2018-02-05T05:30:27.627Z,18.2,25.4,45,1,,54,0
2018-02-05T05:30:37.642Z,18.2,28.1,34,,,54,
2018-02-05T05:30:47.626Z,18.2,28.7,30,,,54,
2018-02-05T05:30:57.628Z,18.2,26.7,29,,,54,
2018-02-05T05:31:07.625Z,18.2,25.8,29,,,54,
2018-02-05T05:31:17.625Z,18.2,25.3,,,,54,
2018-02-05T05:31:27.653Z,18.2,25.5,30,,,54,
2018-02-05T05:31:37.650Z,18.4,26,,,,54,
2018-02-05T05:31:47.625Z,18.4,26.6,29,,,54,
2018-02-05T05:31:57.625Z,18.4,27,30,,,54,
2018-02-05T05:32:07.625Z,18.4,27.1,,,,54,
2018-02-05T05:32:17.625Z,18.4,27.3,33,,,54,
2018-02-05T05:32:27.865Z,18.4,29,44,,,54,
2018-02-05T05:32:37.624Z,18.4,30.1,48,,,54,
2018-02-05T05:32:47.627Z,18.4,32,57,,,54,
2018-02-05T05:32:57.632Z,18.4,34,65,,,54,
2018-02-05T05:33:07.626Z,18.4,36,73,,,54,
2018-02-05T05:33:17.627Z,18.4,38,80,,,54,
2018-02-05T05:33:27.626Z,18.4,40,88,,,54,
2018-02-05T05:33:37.627Z,18.4,42.1,96,,,54,
2018-02-05T05:33:47.625Z,18.4,44,100,,,54,
2018-02-05T05:33:57.625Z,18.5,45,,,,54,
2018-02-05T05:34:07.631Z,18.5,46.2,,,,54,
2018-02-05T05:34:17.626Z,18.5,47,,,,54,
2018-02-05T05:34:27.625Z,18.5,48,99,,,54,
2018-02-05T05:34:37.625Z,18.5,49,100,,,54,
2018-02-05T05:34:47.625Z,18.5,49.3,,,,54,
2018-02-05T05:34:57.630Z,18.5,50.1,,,,54,
2018-02-05T05:35:07.626Z,18.6,51.2,,,,54,
2018-02-05T05:35:17.643Z,18.6,52,,,,54,
2018-02-05T05:35:27.625Z,18.6,53,,,,54,
2018-02-05T05:35:37.627Z,18.6,54,,,,54,
2018-02-05T05:35:47.625Z,18.8,55,,,,54,
2018-02-05T05:35:57.625Z,18.8,56,,,,54,
2018-02-05T05:36:07.641Z,18.8,57,,,,54,
2018-02-05T05:36:17.627Z,18.8,57.4,,,,54,
2018-02-05T05:36:27.626Z,18.9,58.3,,,,54,
2018-02-05T05:36:37.645Z,18.9,59.3,,,,54,
2018-02-05T05:36:47.844Z,18.9,60.1,101,,,54,
2018-02-05T05:36:57.630Z,19,61.1,100,,,54,
2018-02-05T05:37:07.625Z,19,62,,,,54,
2018-02-05T05:37:17.637Z,19.2,62.7,98,,,54,
2018-02-05T05:37:27.626Z,19.2,62.9,86,,,54,
2018-02-05T05:37:37.626Z,19.2,62.7,82,,,54,
2018-02-05T05:37:47.626Z,19.3,62.4,77,,,54,
2018-02-05T05:37:57.627Z,19.3,62.2,75,,,54,
2018-02-05T05:38:07.626Z,19.4,62.5,72,,,54,
2018-02-05T05:38:17.630Z,19.4,62.6,67,,,54,
2018-02-05T05:38:27.626Z,19.6,,62,,,54,
2018-02-05T05:38:37.626Z,19.6,62.4,58,,,54,
2018-02-05T05:38:47.626Z,19.7,,54,,,54,
2018-02-05T05:38:57.626Z,19.7,62.2,51,,,54,
2018-02-05T05:39:07.626Z,19.8,62.4,47,,,54,
2018-02-05T05:39:17.628Z,19.8,,43,,,54,
2018-02-05T05:39:27.627Z,20,62.2,41,,,54,
2018-02-05T05:39:37.626Z,20.1,62.4,39,,,54,
2018-02-05T05:39:47.627Z,20.1,62.2,36,,,54,
2018-02-05T05:39:57.626Z,20.2,62.1,34,,,54,
2018-02-05T05:40:07.627Z,20.2,,33,,,54,
2018-02-05T05:40:17.626Z,20.4,62.2,32,,,54,
2018-02-05T05:40:27.686Z,20.5,,30,,,54,
2018-02-05T05:40:37.626Z,20.5,,29,,,54,
2018-02-05T05:40:47.626Z,20.6,,30,,,54,
2018-02-05T05:40:57.628Z,20.8,,29,,,54,
2018-02-05T05:41:07.628Z,20.8,62.4,30,,,54,
2018-02-05T05:41:17.626Z,20.9,,29,,,54,
2018-02-05T05:41:27.626Z,21.1,62.5,,,,54,
2018-02-05T05:41:37.831Z,21.1,62.6,,,,54,
2018-02-05T05:41:47.627Z,21.2,,,,,54,
2018-02-05T05:41:57.629Z,21.3,62.7,30,,,54,
2018-02-05T05:42:07.626Z,21.3,62.8,29,,,54,
2018-02-05T05:42:17.626Z,21.5,,30,,,54,
2018-02-05T05:42:27.626Z,21.6,62.9,29,,,54,
2018-02-05T05:42:37.628Z,21.6,,,,,54,
2018-02-05T05:42:47.626Z,21.7,,,,,54,
2018-02-05T05:42:57.628Z,21.9,63.1,29,,,54,
2018-02-05T05:43:07.626Z,21.9,,,,,54,
2018-02-05T05:43:17.626Z,22,,30,,,54,
2018-02-05T05:43:27.626Z,22.1,63.2,29,,,54,
2018-02-05T05:43:37.627Z,22.2,,,,,54,
2018-02-05T05:43:47.628Z,22.2,63.3,30,,,54,
2018-02-05T05:43:57.627Z,22.4,,,,,54,
2018-02-05T05:44:07.627Z,22.5,63.4,,,,54,
2018-02-05T05:44:17.626Z,22.5,63.5,29,,,54,
2018-02-05T05:44:27.626Z,22.6,,,,,54,
2018-02-05T05:44:37.626Z,22.7,,,,,54,
2018-02-05T05:44:47.630Z,22.7,63.6,30,,,54,
2018-02-05T05:44:57.626Z,22.8,,29,,,54,
2018-02-05T05:45:07.627Z,23,63.8,30,,,54,
2018-02-05T05:45:17.626Z,23,,29,,,54,
2018-02-05T05:45:27.626Z,23.1,,30,,,54,
2018-02-05T05:45:37.627Z,23.2,,,,,54,
2018-02-05T05:45:47.645Z,23.2,,29,,,54,
2018-02-05T05:45:57.628Z,23.3,63.9,30,,,54,
2018-02-05T05:46:07.627Z,23.4,64,29,,,54,
2018-02-05T05:46:17.626Z,23.4,64,29,,,54,
2018-02-05T05:46:27.628Z,23.6,,,,,54,
2018-02-05T05:46:37.627Z,23.7,64.1,,,,54,
2018-02-05T05:46:47.631Z,23.7,64.2,,,,54,
2018-02-05T05:46:57.626Z,23.8,,,,,54,
2018-02-05T05:47:07.627Z,23.9,,30,,,54,
2018-02-05T05:47:17.677Z,23.9,64.4,29,,,54,
2018-02-05T05:47:27.629Z,24,,,,,54,
2018-02-05T05:47:37.626Z,24.2,64.5,,,,54,
2018-02-05T05:47:47.637Z,24.2,,30,,,54,
2018-02-05T05:47:57.630Z,24.3,64.6,29,,,54,
2018-02-05T05:48:07.628Z,24.4,,,,,54,
2018-02-05T05:48:17.627Z,24.5,64.7,,,,54,
2018-02-05T05:48:27.627Z,24.5,,,,,54,
2018-02-05T05:48:37.629Z,24.7,,30,,,54,
2018-02-05T05:48:47.643Z,24.8,64.8,29,,,54,
2018-02-05T05:48:57.627Z,24.8,,,,,54,
2018-02-05T05:49:07.639Z,24.9,64.9,,,,54,
2018-02-05T05:49:17.627Z,24.9,,,,,54,
2018-02-05T05:49:27.627Z,25,65.1,29,,,54,
2018-02-05T05:49:37.627Z,25,65.1,29,,,54,
2018-02-05T05:49:47.627Z,25.1,,,,,54,
2018-02-05T05:49:57.628Z,25.3,,,,,54,
2018-02-05T05:50:07.630Z,25.3,65.2,,,,54,
2018-02-05T05:50:17.823Z,25.4,,30,,,54,
2018-02-05T05:50:27.630Z,25.5,65.3,29,,,54,
2018-02-05T05:50:37.641Z,25.5,,30,,,54,
2018-02-05T05:50:47.627Z,25.6,65.4,29,,,54,
2018-02-05T05:50:57.628Z,25.6,,30,,,54,
2018-02-05T05:51:07.627Z,25.7,65.5,29,,,54,
2018-02-05T05:51:17.632Z,25.7,,,,,54,
2018-02-05T05:51:27.635Z,25.9,65.6,,,,54,
2018-02-05T05:51:37.631Z,26,,,,,54,
2018-02-05T05:51:47.632Z,26,65.8,,,,54,
2018-02-05T05:51:57.628Z,26.1,,30,,,54,
2018-02-05T05:52:07.627Z,26.2,,,,,54,
2018-02-05T05:52:17.631Z,26.2,65.9,,,,54,
2018-02-05T05:52:27.632Z,26.3,,,,,54,
2018-02-05T05:52:37.628Z,26.5,64.9,0,1,,54,0
2018-02-05T05:52:47.628Z,26.5,62.7,,,,54,
2018-02-05T05:52:57.627Z,26.6,61.4,,,,54,
2018-02-05T05:53:07.628Z,26.6,60.8,,,,54,
2018-02-05T05:53:17.629Z,26.7,60.7,,,,54,
2018-02-05T05:53:27.630Z,26.7,60.6,,,,54,
2018-02-05T05:53:37.629Z,26.8,60.5,,,,54,
2018-02-05T05:53:47.628Z,26.9,60.2,,,,54,
2018-02-05T05:53:57.628Z,26.9,59.9,,,,54,
2018-02-05T05:54:07.627Z,27.1,59.8,,,,54,
2018-02-05T05:54:17.628Z,27.1,59.7,,,,54,
2018-02-05T05:54:27.628Z,27.2,59.4,,,,54,
2018-02-05T05:54:37.628Z,27.2,59.1,,,,54,
2018-02-05T05:54:47.628Z,27.3,58.9,,,,54,
2018-02-05T05:54:57.656Z,27.3,58.6,,,,54,
2018-02-05T05:55:07.631Z,27.4,58.3,,,,54,
2018-02-05T05:55:17.627Z,27.4,58,,,,54,
2018-02-05T05:55:27.627Z,27.5,57.8,,,,54,
2018-02-05T05:55:37.628Z,27.5,57.4,,,,54,
2018-02-05T05:55:47.759Z,27.7,57.1,,,,54,
2018-02-05T05:55:57.628Z,27.7,56.9,,,,54,
2018-02-05T05:56:07.629Z,27.8,56.7,,,,54,
2018-02-05T05:56:17.628Z,27.8,56.5,,,,54,
2018-02-05T05:56:27.629Z,27.9,56.2,,,,54,
2018-02-05T05:56:37.628Z,27.9,55.9,,,,54,
2018-02-05T05:56:47.628Z,27.9,58,43,1,,54,0
2018-02-05T05:56:57.630Z,28,60.4,34,,,54,
2018-02-05T05:57:07.632Z,28,60.5,30,,,54,
2018-02-05T05:57:22.648Z,28,60.4,,,,54,
2018-02-05T05:57:27.628Z,28.1,60.2,29,,,54,
2018-02-05T05:57:37.630Z,28.1,60,,,,54,
2018-02-05T05:57:47.628Z,28.3,60.1,30,,,54,
2018-02-05T05:57:57.634Z,28.3,,29,,,54,
2018-02-05T05:58:07.640Z,28.3,60.2,30,,,54,
2018-02-05T05:58:17.628Z,28.4,,29,,,54,
2018-02-05T05:58:27.628Z,28.4,,30,,,54,
2018-02-05T05:58:37.630Z,28.4,60.4,29,,,54,
2018-02-05T05:58:47.628Z,28.5,60.6,30,,,54,
2018-02-05T05:58:57.628Z,28.5,60.7,,,,54,
2018-02-05T05:59:07.628Z,28.5,61.1,31,,,54,
2018-02-05T05:59:17.628Z,28.6,61.2,30,,,54,
2018-02-05T05:59:27.628Z,28.6,61.4,,,,54,
2018-02-05T05:59:37.628Z,28.6,,,,,54,
2018-02-05T05:59:47.628Z,28.7,61.5,31,,,54,
2018-02-05T05:59:57.628Z,28.7,61.6,30,,,54,
2018-02-05T06:00:07.629Z,28.9,61.8,31,,,54,
2018-02-05T06:00:17.628Z,28.9,61.9,,,,54,
2018-02-05T06:00:27.628Z,28.9,62,31,,,54,
2018-02-05T06:00:37.630Z,29,,30,,,54,
2018-02-05T06:00:47.630Z,29,62.1,,,,54,
2018-02-05T06:00:57.631Z,29,,,,,54,
2018-02-05T06:01:07.628Z,29,,,,,54,
2018-02-05T06:01:17.631Z,29.1,62.2,29,,,54,
2018-02-05T06:01:27.628Z,29.1,,30,,,54,
2018-02-05T06:01:37.628Z,29.2,62.4,29,,,54,
2018-02-05T06:01:47.628Z,29.2,62.5,30,,,54,
2018-02-05T06:01:57.642Z,29.2,62.6,,,,54,
2018-02-05T06:02:07.629Z,29.2,62.7,,,,54,
2018-02-05T06:02:17.630Z,29.3,62.8,,,,54,
2018-02-05T06:02:27.634Z,29.3,62.9,29,,,54,
2018-02-05T06:02:37.630Z,29.5,63.1,,,,54,
2018-02-05T06:02:47.630Z,29.5,,30,,,54,
2018-02-05T06:02:57.629Z,29.5,63.2,,,,54,
2018-02-05T06:03:07.634Z,29.5,63.3,29,,,54,
2018-02-05T06:03:17.633Z,29.6,,30,,,54,
2018-02-05T06:03:27.629Z,29.6,63.4,29,,,54,
2018-02-05T06:03:37.641Z,29.6,63.5,30,,,54,
2018-02-05T06:03:47.629Z,29.7,63.6,29,,,54,
2018-02-05T06:03:57.629Z,29.7,,30,,,54,
2018-02-05T06:04:07.710Z,29.7,63.8,29,,,54,
2018-02-05T06:04:17.629Z,29.8,,,,,54,
2018-02-05T06:04:27.691Z,29.8,63.9,,,,54,
2018-02-05T06:04:37.630Z,29.8,64,30,,,54,
2018-02-05T06:04:47.643Z,29.8,,,,,54,
2018-02-05T06:04:57.629Z,30,64.1,,,,54,
2018-02-05T06:05:07.630Z,30,64.2,29,,,54,
2018-02-05T06:05:17.631Z,30,,30,,,54,
2018-02-05T06:05:27.629Z,30.1,64.4,29,,,54,
2018-02-05T06:05:37.640Z,30.1,64.5,,,,54,
2018-02-05T06:05:47.630Z,30.1,64.6,30,,,54,
2018-02-05T06:05:57.631Z,30.2,64.7,29,,,54,
2018-02-05T06:06:07.630Z,30.2,64.8,,,,54,
2018-02-05T06:06:17.885Z,30.2,,30,,,54,
2018-02-05T06:06:27.632Z,30.3,65.1,29,,,54,
2018-02-05T06:06:37.630Z,30.3,65.2,,,,54,
2018-02-05T06:06:47.639Z,30.3,,30,,,54,
2018-02-05T06:06:57.629Z,30.3,65.3,29,,,54,
2018-02-05T06:07:07.632Z,30.4,65.4,30,,,54,
2018-02-05T06:07:17.630Z,30.4,65.5,29,,,54,
2018-02-05T06:07:27.629Z,30.4,65.6,30,,,54,
2018-02-05T06:07:37.630Z,30.6,65.8,29,,,54,
2018-02-05T06:07:47.629Z,30.6,65.9,30,,,54,
2018-02-05T06:07:57.632Z,30.6,64.9,0,1,,54,0
2018-02-05T06:08:07.630Z,30.7,61.9,,,,54,
2018-02-05T06:08:17.631Z,30.7,60.9,,,,54,
2018-02-05T06:08:27.629Z,30.7,60.8,,,,54,
2018-02-05T06:08:37.635Z,30.7,60.6,,,,54,
2018-02-05T06:08:47.629Z,30.8,60.5,,,,54,
2018-02-05T06:08:57.630Z,30.8,60.4,,,,54,
2018-02-05T06:09:07.632Z,30.8,60.2,,,,54,
2018-02-05T06:09:17.630Z,30.9,60.1,,,,54,
2018-02-05T06:09:27.643Z,30.9,59.9,,,,54,
2018-02-05T06:09:37.629Z,30.9,59.8,,,,54,
2018-02-05T06:09:47.670Z,30.9,59.6,,,,54,
2018-02-05T06:09:57.629Z,30.9,59.4,,,,54,
2018-02-05T06:10:07.633Z,31,58.9,,,,54,
2018-02-05T06:10:17.630Z,31,58.7,,,,54,
2018-02-05T06:10:27.630Z,31,58.4,,,,54,
2018-02-05T06:10:37.630Z,31.2,58.1,,,,54,
2018-02-05T06:10:47.631Z,31.2,57.9,,,,54,
2018-02-05T06:10:57.630Z,31.2,57.6,,,,54,
2018-02-05T06:11:07.630Z,31.2,57.3,,,,54,
2018-02-05T06:11:17.630Z,31.2,57.1,,,,54,
2018-02-05T06:11:27.630Z,31.3,56.9,,,,54,
2018-02-05T06:11:37.630Z,31.3,56.7,,,,54,
2018-02-05T06:11:47.630Z,31.3,56.5,,,,54,
2018-02-05T06:11:57.630Z,31.3,56.3,,,,54,
2018-02-05T06:12:07.630Z,31.3,56.1,,,,54,
2018-02-05T06:12:17.639Z,31.3,57.4,43,1,,54,0
2018-02-05T06:12:27.632Z,31.4,60.1,36,,,54,
2018-02-05T06:12:37.686Z,31.4,60.8,29,,,54,
2018-02-05T06:12:47.630Z,31.4,60.7,30,,,54,
2018-02-05T06:12:57.630Z,31.4,,,,,54,
2018-02-05T06:13:07.630Z,31.4,60.6,,,,54,
2018-02-05T06:13:22.650Z,31.4,60.5,29,,,54,
2018-02-05T06:13:27.636Z,31.4,60.6,30,,,54,
2018-02-05T06:13:37.673Z,31.5,,,,,54,
2018-02-05T06:13:47.630Z,31.5,,29,,,54,
2018-02-05T06:13:57.631Z,31.5,60.7,,,,54,
2018-02-05T06:14:07.630Z,31.5,60.8,,,,54,
2018-02-05T06:14:17.630Z,31.5,61.1,30,,,54,
2018-02-05T06:14:27.632Z,31.5,,,,,54,
2018-02-05T06:14:37.631Z,31.5,61.3,29,,,54,
2018-02-05T06:14:47.630Z,31.6,61.6,30,,,54,
2018-02-05T06:14:57.632Z,31.6,61.8,29,,,54,
2018-02-05T06:15:07.631Z,31.6,62,30,,,54,
2018-02-05T06:15:17.631Z,31.6,62.1,29,,,54,
2018-02-05T06:15:27.630Z,31.6,62.2,30,,,54,
2018-02-05T06:15:37.631Z,31.6,62.4,,,,54,
2018-02-05T06:15:47.631Z,31.6,62.5,30,0,0,54,2
2018-02-05T06:15:57.631Z,52.1,64.2,0,0,,54,0
2018-02-05T06:16:07.675Z,42.1,60.9,,,,54,
2018-02-05T06:16:17.631Z,41.9,59.9,,,,54,
2018-02-05T06:16:27.631Z,41.8,,,,,54,
2018-02-05T06:16:37.644Z,41.7,59.7,,,,54,
2018-02-05T06:16:47.631Z,41.7,59.6,,,,54,
2018-02-05T06:16:57.659Z,41.6,59.5,,1,62,54,0
2018-02-05T06:17:07.689Z,41.6,62.5,38,1,,54,0
2018-02-05T06:17:17.654Z,41.6,64.6,31,,,54,
2018-02-05T06:17:27.657Z,41.5,63.8,30,,,54,
2018-02-05T06:17:37.819Z,41.4,62.8,29,0,0,54,2
2018-02-05T06:17:47.651Z,42.6,63.3,0,0,,54,2
2018-02-05T06:17:57.647Z,40.6,58.2,50,,,54,
2018-02-05T06:18:07.632Z,56.8,58.1,,,,54,
2018-02-05T06:18:17.636Z,56.1,57.4,50,,,54,
2018-02-05T06:18:27.631Z,55.6,55.7,0,0,,54,0
2018-02-05T06:18:37.633Z,56.1,54.9,31,0,,54,2
2018-02-05T06:18:47.632Z,53.8,53.8,29,,,54,
2018-02-05T06:18:57.634Z,52.9,53.5,48,,,54,
2018-02-05T06:19:07.635Z,53.3,53.7,0,0,,54,0
2018-02-05T06:19:17.632Z,53,53,,,,54,
2018-02-05T06:19:27.632Z,52.6,,,,,54,
2018-02-05T06:19:37.631Z,52.4,,,,,54,
2018-02-05T06:19:47.631Z,52.2,52.9,,,,54,
2018-02-05T06:19:57.631Z,52,,,,,54,
2018-02-05T06:20:07.632Z,51.8,52.8,,1,62,54,0
2018-02-05T06:20:17.632Z,51.6,58.2,37,1,,54,0
2018-02-05T06:20:27.631Z,51.4,60.5,29,,,54,
2018-02-05T06:20:37.633Z,51.2,60.4,,,,54,
2018-02-05T06:20:47.632Z,50.9,,,,,54,
2018-02-05T06:20:57.632Z,50.7,59.9,,,,54,
2018-02-05T06:21:07.632Z,50.5,59.5,,,,54,
2018-02-05T06:21:17.632Z,50.3,59.3,,,,54,
2018-02-05T06:21:27.631Z,50.1,59.5,,,,54,
2018-02-05T06:21:37.652Z,49.9,59.7,30,,,54,
2018-02-05T06:21:47.631Z,49.7,60,29,,,54,
2018-02-05T06:21:57.649Z,49.4,60.2,30,,,54,
2018-02-05T06:22:07.637Z,49.2,60.6,,,,54,
2018-02-05T06:22:17.633Z,49,60.8,,,,54,
2018-02-05T06:22:27.632Z,48.8,61.1,,,,54,
2018-02-05T06:22:37.858Z,48.7,61.2,30,1,62,54,0
2018-02-05T06:22:47.631Z,48.5,,,,,54,
2018-02-05T06:22:57.632Z,48.3,61.3,,,,54,
2018-02-05T06:23:07.636Z,48.1,61.4,,,,54,
2018-02-05T06:23:17.633Z,48,61.5,,,,54,
2018-02-05T06:23:27.632Z,47.8,61.6,31,,,54,
2018-02-05T06:23:37.639Z,47.7,,30,,,54,
2018-02-05T06:23:47.632Z,47.5,61.8,,,,54,
2018-02-05T06:23:57.636Z,47.3,62,,,,54,
2018-02-05T06:24:07.650Z,47.2,,,,,54,
2018-02-05T06:24:17.632Z,47,62.1,,,,54,
2018-02-05T06:24:27.634Z,46.9,62.2,29,,,54,
2018-02-05T06:24:37.632Z,46.7,62.4,30,,,54,
2018-02-05T06:24:47.667Z,46.6,62.6,29,,,54,
2018-02-05T06:24:57.641Z,46.4,62.7,30,,,54,
2018-02-05T06:25:07.654Z,46.3,62.9,29,,,54,
2018-02-05T06:25:17.644Z,46.1,63.1,30,,,54,
2018-02-05T06:25:27.636Z,46,63.2,,,,54,
2018-02-05T06:25:37.632Z,45.9,63.3,,,,54,
2018-02-05T06:25:47.633Z,45.7,63.4,,,,54,
2018-02-05T06:25:57.633Z,45.6,63.5,29,,,54,
2018-02-05T06:26:07.644Z,45.5,63.6,30,,,54,
2018-02-05T06:26:17.635Z,45.4,63.8,29,,,54,
2018-02-05T06:26:27.632Z,45.2,63.9,30,,,54,
2018-02-05T06:26:37.864Z,45.1,64,29,,,54,
2018-02-05T06:26:47.634Z,45,64.1,,,,54,
2018-02-05T06:26:57.632Z,44.9,64.2,,,,54,
2018-02-05T06:27:07.633Z,44.8,64.4,,,,54,
2018-02-05T06:27:17.633Z,44.6,64.5,30,,,54,
2018-02-05T06:27:27.633Z,44.6,64.6,,,,54,
2018-02-05T06:27:37.633Z,44.3,64.7,,,,54,
2018-02-05T06:27:47.673Z,44.2,64.8,,,,54,
2018-02-05T06:27:57.665Z,44.1,64.9,29,,,54,
2018-02-05T06:28:07.635Z,44,65.1,29,,,54,
2018-02-05T06:28:17.632Z,43.9,65.2,,,,54,
2018-02-05T06:28:27.637Z,43.8,65.3,30,,,54,
2018-02-05T06:28:37.662Z,43.7,,,,,54,
2018-02-05T06:28:47.813Z,43.6,65.4,,,,54,
2018-02-05T06:28:57.656Z,43.6,65.5,29,,,54,
2018-02-05T06:29:07.639Z,43.5,65.6,30,,,54,
2018-02-05T06:29:17.634Z,43.4,65.8,29,,,54,
2018-02-05T06:29:27.693Z,43.3,,30,,,54,
2018-02-05T06:29:37.662Z,43.2,66,29,,,54,
2018-02-05T06:29:47.657Z,43.1,62.7,0,1,,54,0
2018-02-05T06:29:57.632Z,43,60.9,,,,54,
2018-02-05T06:30:07.638Z,42.9,60.5,,,,54,
2018-02-05T06:30:17.633Z,42.9,60.2,,,,54,
2018-02-05T06:30:27.647Z,42.8,60.1,,,,54,
2018-02-05T06:30:37.633Z,42.7,60,,,,54,
2018-02-05T06:30:47.633Z,42.6,,,,,54,
2018-02-05T06:30:57.633Z,42.5,59.9,,,,54,
2018-02-05T06:31:07.633Z,42.5,59.8,,,,54,
2018-02-05T06:31:17.691Z,42.4,59.7,,,,54,
2018-02-05T06:31:27.642Z,42.3,59.5,,,,54,
2018-02-05T06:31:37.634Z,42.2,59.3,,,,54,
2018-02-05T06:31:47.633Z,42.2,58.9,,,,54,
2018-02-05T06:31:57.633Z,42.1,58.7,,,,54,
2018-02-05T06:32:07.638Z,42,58.5,,,,54,
2018-02-05T06:32:17.634Z,41.9,58.2,,,,54,
2018-02-05T06:32:27.633Z,41.9,57.9,,,,54,
2018-02-05T06:32:37.633Z,41.8,57.7,,,,54,
2018-02-05T06:32:47.636Z,41.7,57.3,,,,54,
2018-02-05T06:32:57.633Z,41.7,57.1,,,,54,
2018-02-05T06:33:07.633Z,41.6,56.9,,,,54,
2018-02-05T06:33:17.634Z,41.5,56.7,,,,54,
2018-02-05T06:33:27.633Z,41.5,56.5,,,,54,
2018-02-05T06:33:37.637Z,41.4,56.3,,,,54,
2018-02-05T06:33:47.633Z,41.3,56.1,,,,54,
2018-02-05T06:33:57.633Z,41.2,56,44,1,,54,0
2018-02-05T06:34:07.637Z,41.2,60.2,37,,,54,
2018-02-05T06:34:17.634Z,41.1,61.3,30,,,54,
2018-02-05T06:34:27.634Z,41.1,,29,,,54,
2018-02-05T06:34:37.634Z,40.9,61.2,,,,54,
2018-02-05T06:34:47.634Z,40.8,61.1,,,,54,
2018-02-05T06:34:57.634Z,40.8,60.9,,,,54,
2018-02-05T06:35:07.635Z,40.7,,30,,,54,
2018-02-05T06:35:17.636Z,40.6,,29,,,54,
2018-02-05T06:35:27.634Z,40.6,,30,,,54,
2018-02-05T06:35:37.634Z,40.5,61.1,29,,,54,
2018-02-05T06:35:47.634Z,40.5,,,,,54,
2018-02-05T06:35:57.634Z,40.4,61.2,30,,,54,
2018-02-05T06:36:07.636Z,40.3,61.4,,,,54,
2018-02-05T06:36:17.648Z,40.3,61.5,,,,54,
2018-02-05T06:36:27.633Z,40.2,61.8,29,,,54,
2018-02-05T06:36:37.638Z,40.1,62,30,,,54,
2018-02-05T06:36:47.636Z,40.1,62.5,0,0,0,54,0
2018-02-05T06:36:57.646Z,52.6,59.7,,,,54,
2018-02-05T06:37:07.665Z,52.3,58.9,,,,54,
2018-02-05T06:37:17.634Z,52.1,58.7,,,,54,
2018-02-05T06:37:27.648Z,51.8,,,,,54,
2018-02-05T06:37:37.634Z,51.4,58.6,,,,54,
2018-02-05T06:37:47.634Z,51.1,58.5,,1,62,54,0
2018-02-05T06:37:57.635Z,50.9,61.4,40,1,,54,0
2018-02-05T06:38:07.635Z,50.7,64.6,33,,,54,
2018-02-05T06:38:17.636Z,50.5,63.9,29,,,54,
2018-02-05T06:38:27.636Z,50.3,63.3,,,,54,
2018-02-05T06:38:37.636Z,50.1,62.6,30,,,54,
2018-02-05T06:38:47.638Z,49.9,62.1,,,,54,
2018-02-05T06:38:57.634Z,49.7,61.8,29,,,54,
2018-02-05T06:39:07.641Z,49.4,,,,,54,
2018-02-05T06:39:17.668Z,49.2,62,,,,54,
2018-02-05T06:39:27.635Z,49,62.1,30,,,54,
2018-02-05T06:39:37.637Z,48.8,62.5,,,,54,
2018-02-05T06:39:47.654Z,48.6,62.7,,,,54,
2018-02-05T06:39:57.634Z,48.5,62.8,,,,54,
2018-02-05T06:40:07.642Z,48.3,63.1,29,,,54,
2018-02-05T06:40:17.635Z,48.1,63.2,,,,54,
2018-02-05T06:40:27.635Z,47.9,63.3,30,,,54,
2018-02-05T06:40:37.635Z,47.7,63.5,,,,54,
2018-02-05T06:40:47.635Z,47.6,63.6,29,,,54,
2018-02-05T06:40:57.635Z,47.4,63.8,,,,54,
2018-02-05T06:41:07.659Z,47.3,,,,,54,
2018-02-05T06:41:17.635Z,47.1,63.9,30,,,54,
2018-02-05T06:41:27.641Z,46.9,64,,,,54,
