Time,ChActive,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,PrimTSet
2017-12-22T11:50:00.218Z,,,20.1,,,0,
2017-12-22T11:50:10.209Z,,,20.1,,,0,
2017-12-22T11:50:20.212Z,,,20.1,,,0,
2017-12-22T11:50:30.207Z,,,20.1,,,0,
2017-12-22T11:50:40.213Z,,,20.1,,,0,
2017-12-22T11:50:50.206Z,,,20.1,,,0,
2017-12-22T11:51:00.212Z,,,20.1,,,0,
2017-12-22T11:51:10.207Z,,,20.1,,,0,
2017-12-22T11:51:20.207Z,,,20.1,,,0,
2017-12-22T11:51:30.207Z,,,20.1,,,0,
2017-12-22T11:51:40.207Z,,,20.1,,,0,
2017-12-22T11:51:50.209Z,,,20.1,,,0,
2017-12-22T11:52:00.212Z,,,20.1,,,0,
2017-12-22T11:52:10.209Z,,,20.1,,,0,
2017-12-22T11:52:20.215Z,,,20.1,,,0,
2017-12-22T11:52:30.207Z,,,20.1,,,0,
2017-12-22T11:52:40.211Z,,,20.1,,,0,
2017-12-22T11:52:50.207Z,,,20.1,,,0,
2017-12-22T11:53:00.207Z,,,20.1,,,0,
2017-12-22T11:53:10.208Z,,,20.1,,,0,
2017-12-22T11:53:20.210Z,,,20.1,,18.4,0,
2017-12-22T11:53:30.210Z,,,20.1,,,0,
2017-12-22T11:53:40.215Z,,,20.1,,,0,
2017-12-22T11:53:50.293Z,,,20.1,,,0,
2017-12-22T11:54:00.210Z,,,20.1,,,0,
2017-12-22T11:54:10.209Z,,,20.1,,,0,
2017-12-22T11:54:20.208Z,,,20.1,,,0,
2017-12-22T11:54:30.208Z,,,20.1,,,0,
2017-12-22T11:54:40.212Z,,,20.1,,,0,
2017-12-22T11:54:50.208Z,,,20.1,,,0,
2017-12-22T11:55:00.214Z,,,20.1,,,0,
2017-12-22T11:55:10.208Z,,,20.1,,,0,
2017-12-22T11:55:30.209Z,,,20,,,0,
2017-12-22T11:55:40.208Z,,,20.1,,,0,
2017-12-22T11:55:50.210Z,,,20.1,,,0,
2017-12-22T11:56:00.213Z,,,20.1,,,0,
2017-12-22T11:56:10.208Z,,,20.1,,,0,
2017-12-22T11:56:20.222Z,,,20.1,,,0,
2017-12-22T11:56:30.208Z,,,20.1,,,0,
2017-12-22T11:56:40.208Z,,,20.1,,,0,
2017-12-22T11:56:50.208Z,,,20.1,,,0,
2017-12-22T11:57:00.210Z,,,20.1,,,0,
2017-12-22T11:57:10.214Z,,,20.1,,,0,
2017-12-22T11:57:20.211Z,,,20.1,,,0,
2017-12-22T11:57:30.210Z,,,20.1,,,0,
2017-12-22T11:57:40.214Z,,,20,,,0,
2017-12-22T11:57:50.207Z,,,20,,,0,
2017-12-22T11:58:00.208Z,,,20.1,,,0,
2017-12-22T11:58:10.208Z,,,20,,,0,
2017-12-22T11:58:20.208Z,,,20.1,,,0,
2017-12-22T11:58:30.208Z,,,20.1,,,0,
2017-12-22T11:58:40.209Z,,,20,,,0,
2017-12-22T11:58:50.208Z,,,20,,,0,
2017-12-22T11:59:00.218Z,,,20,,,0,
2017-12-22T11:59:10.207Z,,,20,,,0,
2017-12-22T11:59:20.208Z,,,20,,,0,
2017-12-22T11:59:30.209Z,,,20,,,0,
2017-12-22T11:59:40.213Z,,,20,,,0,
2017-12-22T11:59:50.228Z,,,20,,,0,
2017-12-22T12:00:00.208Z,,,20,,,0,
2017-12-22T12:00:10.210Z,,,20,,,0,
2017-12-22T12:00:20.208Z,,,20,,,0,
2017-12-22T12:00:30.209Z,,,20,,,0,
2017-12-22T12:00:40.213Z,,,20,,,0,
2017-12-22T12:00:50.208Z,,,20,,,0,
2017-12-22T12:01:00.211Z,,,20,,,0,
2017-12-22T12:01:10.208Z,,,20,,,0,
2017-12-22T12:01:20.211Z,,,20,,,0,
2017-12-22T12:01:33.690Z,,,20,,,0,
2017-12-22T12:01:40.219Z,,,20,,,0,
2017-12-22T12:01:50.214Z,,,20,,,0,
2017-12-22T12:02:00.208Z,,,20,,,0,
2017-12-22T12:02:10.208Z,,,20,,,0,
2017-12-22T12:02:20.219Z,,,20,,,0,
2017-12-22T12:02:30.214Z,,,20,,,0,
2017-12-22T12:02:40.209Z,,,20,,,0,
2017-12-22T12:02:50.214Z,,,20,,,0,
2017-12-22T12:03:00.208Z,,,20,,,0,
2017-12-22T12:03:10.210Z,,,20,,,0,
2017-12-22T12:03:20.210Z,,,20,,18.2,0,
2017-12-22T12:03:30.209Z,,,20,,,0,
2017-12-22T12:03:50.005Z,,,20,,,0,
2017-12-22T12:03:50.504Z,,,20,,,0,
2017-12-22T12:04:00.209Z,,,20,,,0,
2017-12-22T12:04:10.214Z,,,20,,,0,
2017-12-22T12:04:20.227Z,,,20,,,0,
2017-12-22T12:04:30.222Z,,,20,,,0,
2017-12-22T12:04:40.304Z,,,20,,,0,
2017-12-22T12:04:50.219Z,,,20,,,0,
2017-12-22T12:05:00.215Z,,,20,,,0,
2017-12-22T12:05:10.210Z,,,20,,,0,
2017-12-22T12:05:20.212Z,,,20,,,0,
2017-12-22T12:05:30.222Z,,,20,,,0,
2017-12-22T12:05:40.227Z,,,20,,,0,
2017-12-22T12:05:50.243Z,,,20,,,0,
2017-12-22T12:06:00.213Z,,,20,,,0,
2017-12-22T12:06:10.220Z,,,20,,,0,
2017-12-22T12:06:20.220Z,,,20,,,0,
2017-12-22T12:06:30.209Z,,,20,,,0,
2017-12-22T12:06:40.219Z,,,20,,,0,
2017-12-22T12:06:50.209Z,,,20,,,0,
2017-12-22T12:07:00.208Z,,,20,,,0,
2017-12-22T12:07:10.213Z,,,20,,,0,
2017-12-22T12:07:20.209Z,,,20,,,0,
2017-12-22T12:07:30.226Z,,,20,,,0,
2017-12-22T12:07:40.209Z,,,20,,,0,
2017-12-22T12:07:50.320Z,,,20,,,0,
2017-12-22T12:08:00.208Z,,,20,,,0,
2017-12-22T12:08:10.213Z,,,20,,,0,
2017-12-22T12:08:20.208Z,,,20,,,0,
2017-12-22T12:08:30.218Z,,,20,,,0,
2017-12-22T12:08:40.213Z,,,20,,,0,
2017-12-22T12:08:50.208Z,,,20,,,0,
2017-12-22T12:09:00.209Z,,,20,,,0,
2017-12-22T12:09:10.208Z,,,20,,,0,
2017-12-22T12:09:20.210Z,,,20,,,0,
2017-12-22T12:09:30.209Z,,,20,,,0,
2017-12-22T12:09:40.216Z,,,20,,,0,
2017-12-22T12:09:50.213Z,,,20,,,0,
2017-12-22T12:10:00.209Z,,,20,,,0,
2017-12-22T12:10:10.222Z,,,20,,,0,
2017-12-22T12:10:20.231Z,,,20,,,0,
2017-12-22T12:10:30.209Z,,,20,,,0,
2017-12-22T12:10:40.218Z,,,20,,,0,
2017-12-22T12:10:50.208Z,,,20,,,0,
2017-12-22T12:11:00.208Z,,,20,,,0,
2017-12-22T12:11:10.217Z,,,20,,,0,
2017-12-22T12:11:20.220Z,,,20,,,0,
2017-12-22T12:11:30.214Z,,,20,,,0,
2017-12-22T12:11:40.214Z,,,20,,,0,
2017-12-22T12:11:50.209Z,0,,20,2,,0,0
2017-12-22T12:12:00.210Z,0,,20.6,0,,0,
2017-12-22T12:12:10.209Z,,,20.6,,,0,
2017-12-22T12:12:20.213Z,,,20.6,,,0,
2017-12-22T12:12:30.208Z,,,20.6,,,0,
2017-12-22T12:12:40.221Z,,,20.6,,,0,
2017-12-22T12:12:50.217Z,,,20.6,,,0,
2017-12-22T12:13:00.226Z,1,45,20.6,0,,0,20
2017-12-22T12:13:10.210Z,1,0,20.6,0,25.5,0,20
2017-12-22T12:13:20.223Z,,,20.6,,21.7,0,
2017-12-22T12:13:30.233Z,,,20.6,,19.9,0,
2017-12-22T12:13:40.208Z,,,20.6,,18.9,0,
2017-12-22T12:13:50.210Z,,,20.6,,18.6,0,
2017-12-22T12:14:00.209Z,,,20.6,,18.4,0,
2017-12-22T12:14:10.220Z,,,20.6,,18.5,0,
2017-12-22T12:14:20.208Z,,,20.6,,18.6,0,
2017-12-22T12:14:30.209Z,,,20.6,,18.8,0,
2017-12-22T12:14:40.209Z,,,20.6,,,0,
2017-12-22T12:14:50.233Z,,,20.6,,,0,
2017-12-22T12:15:00.219Z,,,20.5,,,0,
2017-12-22T12:15:10.227Z,,,20.6,,,0,
2017-12-22T12:15:20.209Z,,,20.6,,,0,
2017-12-22T12:15:30.209Z,,,20.6,,,0,
2017-12-22T12:15:40.211Z,,,20.5,,,0,
2017-12-22T12:15:50.208Z,,,20.5,,18.9,0,
2017-12-22T12:16:00.208Z,,,20.5,,,0,
2017-12-22T12:16:10.208Z,,,20.5,,18.8,0,
2017-12-22T12:16:20.208Z,,,20.5,,,0,
2017-12-22T12:16:30.209Z,,,20.5,,,0,
2017-12-22T12:16:40.210Z,,,20.5,,,0,
2017-12-22T12:16:50.211Z,,,20.5,,,0,
2017-12-22T12:17:00.208Z,,,20.5,,,0,
2017-12-22T12:17:10.210Z,,,20.5,,,0,
2017-12-22T12:17:20.208Z,,,20.5,,,0,
2017-12-22T12:17:30.212Z,,,20.5,,18.6,0,
2017-12-22T12:17:40.208Z,,,20.5,,,0,
2017-12-22T12:17:50.208Z,,,20.5,,18.8,0,
2017-12-22T12:18:00.213Z,,,20.5,,,0,
2017-12-22T12:18:10.208Z,,,20.5,,,0,
2017-12-22T12:18:20.209Z,,,20.5,,,0,
2017-12-22T12:18:30.213Z,,,20.5,,,0,
2017-12-22T12:18:40.209Z,,,20.5,,,0,
2017-12-22T12:18:50.209Z,,,20.5,,,0,
2017-12-22T12:19:00.209Z,,,20.4,,,0,
2017-12-22T12:19:10.212Z,,,20.4,,,0,
2017-12-22T12:19:20.208Z,,,20.5,,,0,
2017-12-22T12:19:30.213Z,,,20.5,,,0,
2017-12-22T12:19:40.239Z,,,20.5,,,0,
2017-12-22T12:19:50.209Z,,,20.4,,,0,
2017-12-22T12:20:00.454Z,,,20.4,,,0,
2017-12-22T12:20:10.211Z,,,20.4,,,0,
2017-12-22T12:20:20.210Z,,,20.4,,,0,
2017-12-22T12:20:30.208Z,,,20.4,,,0,
2017-12-22T12:20:40.210Z,,,20.4,,,0,
2017-12-22T12:20:50.221Z,,,20.4,,,0,
2017-12-22T12:21:00.211Z,,,20.4,,,0,
2017-12-22T12:21:10.209Z,,,20.4,,,0,
2017-12-22T12:21:20.240Z,,,20.4,,,0,
2017-12-22T12:21:30.211Z,,,20.4,,,0,
2017-12-22T12:21:40.214Z,,,20.4,,,0,
2017-12-22T12:21:50.212Z,,,20.4,,,0,
2017-12-22T12:22:00.210Z,,,20.4,,,0,
2017-12-22T12:22:10.209Z,,,20.4,,,0,
2017-12-22T12:22:20.208Z,,,20.4,,,0,
2017-12-22T12:22:30.220Z,,,20.4,,,0,
2017-12-22T12:22:40.226Z,,,20.4,,,0,
2017-12-22T12:22:50.233Z,,,20.4,,,0,
2017-12-22T12:23:00.229Z,,,20.4,,,0,
2017-12-22T12:23:10.244Z,,,20.4,,,0,
2017-12-22T12:23:20.247Z,,,20.4,,,0,
2017-12-22T12:23:30.228Z,,,20.2,,18.6,0,
2017-12-22T12:23:40.228Z,,,20.2,,,0,
2017-12-22T12:23:50.218Z,,,20.4,,,0,
2017-12-22T12:24:00.238Z,,,20.4,,18.5,0,
2017-12-22T12:24:10.264Z,,,20.2,,,0,
2017-12-22T12:24:20.249Z,,,20.2,,,0,
2017-12-22T12:24:30.250Z,,,20.4,,,0,
2017-12-22T12:24:40.239Z,,,20.2,,,0,
2017-12-22T12:24:50.247Z,,,20.2,,,0,
2017-12-22T12:25:00.258Z,,,20.2,,,0,
2017-12-22T12:25:10.247Z,,,20.2,,,0,
2017-12-22T12:25:20.226Z,,,20.2,,,0,
2017-12-22T12:25:30.229Z,,,20.2,,,0,
2017-12-22T12:25:40.238Z,,,20.2,,,0,
2017-12-22T12:25:50.241Z,,,20.2,,,0,
2017-12-22T12:26:00.239Z,,,20.2,,,0,
2017-12-22T12:26:10.241Z,,,20.2,,,0,
2017-12-22T12:26:20.306Z,,,20.2,,,0,
2017-12-22T12:26:30.229Z,,,20.2,,,0,
2017-12-22T12:26:40.231Z,,,20.2,,,0,
2017-12-22T12:26:50.230Z,,,20.2,,,0,
2017-12-22T12:27:00.228Z,,,20.2,,,0,
2017-12-22T12:27:10.229Z,,,20.2,,18.4,0,
2017-12-22T12:27:20.229Z,,,20.2,,,0,
2017-12-22T12:27:30.229Z,,,20.2,,,0,
2017-12-22T12:27:40.229Z,,,20.2,,18.5,0,
2017-12-22T12:27:50.227Z,,,20.2,,,0,
2017-12-22T12:28:00.240Z,,,20.2,,,0,
2017-12-22T12:28:10.237Z,,,20.2,,,0,
2017-12-22T12:28:20.221Z,,,20.2,,,0,
2017-12-22T12:28:30.223Z,,,20.2,,18.4,0,
2017-12-22T12:28:40.222Z,,,20.2,,18.5,0,
2017-12-22T12:28:50.219Z,,,20.2,,,0,
2017-12-22T12:29:00.210Z,,,20.2,,,0,
2017-12-22T12:29:10.214Z,,,20.2,,,0,
2017-12-22T12:29:20.235Z,,,20.2,,,0,
2017-12-22T12:29:30.218Z,,,20.2,,,0,
2017-12-22T12:29:40.244Z,,,20.2,,18.4,0,
2017-12-22T12:29:50.250Z,,,20.2,,18.5,0,
2017-12-22T12:30:00.209Z,,,20.2,,18.4,0,
2017-12-22T12:30:10.213Z,,,20.2,,18.5,0,
2017-12-22T12:30:20.213Z,,,20.1,,18.4,0,
2017-12-22T12:30:30.210Z,,,20.2,,18.5,0,
2017-12-22T12:30:40.209Z,,,20.2,,,0,
2017-12-22T12:30:50.210Z,,,20.1,,18.4,0,
2017-12-22T12:31:00.209Z,,,20.2,,18.5,0,
2017-12-22T12:31:10.210Z,,,20.1,,,0,
2017-12-22T12:31:20.209Z,,,20.1,,,0,
2017-12-22T12:31:30.209Z,,,20.1,,,0,
2017-12-22T12:31:40.209Z,,,20.1,,,0,
2017-12-22T12:31:50.209Z,,,20.1,,,0,
2017-12-22T12:32:00.208Z,,,20.1,,,0,
2017-12-22T12:32:10.712Z,,,20.1,,,0,
2017-12-22T12:32:20.209Z,,,20.1,,,0,
2017-12-22T12:32:30.209Z,,,20.1,,18.4,0,
2017-12-22T12:32:40.209Z,,,20.1,,,0,
2017-12-22T12:32:50.208Z,,,20.1,,18.5,0,
2017-12-22T12:33:00.214Z,,,20.1,,,0,
2017-12-22T12:33:10.210Z,,,20.1,,,0,
2017-12-22T12:33:20.210Z,,,20.1,,,0,
2017-12-22T12:33:30.214Z,,,20.1,,18.4,0,
2017-12-22T12:33:40.211Z,,,20.1,,18.5,0,
2017-12-22T12:33:50.208Z,,,20.1,,18.4,0,
2017-12-22T12:34:00.209Z,,,20.1,,,0,
2017-12-22T12:34:10.209Z,,,20.1,,18.2,0,
2017-12-22T12:34:20.209Z,,,20.1,,,0,
2017-12-22T12:34:30.210Z,,,20.1,,18.4,0,
2017-12-22T12:34:40.209Z,,,20.1,,,0,
2017-12-22T12:34:50.211Z,,,20.1,,,0,
2017-12-22T12:35:00.208Z,,,20.1,,18.2,0,
2017-12-22T12:35:10.209Z,,,20.1,,,0,
2017-12-22T12:35:20.209Z,,,20.1,,,0,
2017-12-22T12:35:30.216Z,,,20.1,,,0,
2017-12-22T12:35:40.211Z,,,20.1,,,0,
2017-12-22T12:35:50.259Z,,,20.1,,,0,
2017-12-22T12:36:00.280Z,,,20.1,,,0,
2017-12-22T12:36:10.222Z,,,20.1,,,0,
2017-12-22T12:36:20.216Z,,,20.1,,,0,
2017-12-22T12:36:30.209Z,,,20.1,,,0,
2017-12-22T12:36:40.215Z,,,20.1,,,0,
2017-12-22T12:36:50.212Z,,,20.1,,,0,
2017-12-22T12:37:00.209Z,,,20.1,,,0,
2017-12-22T12:37:10.211Z,,,20.1,,,0,
2017-12-22T12:37:20.229Z,,,20.1,,,0,
2017-12-22T12:37:30.257Z,,,20.1,,,0,
2017-12-22T12:37:40.209Z,,,20.1,,,0,
2017-12-22T12:37:50.210Z,,,20.1,,,0,
2017-12-22T12:38:00.209Z,,,20.1,,,0,
2017-12-22T12:38:10.217Z,,,20.1,,,0,
2017-12-22T12:38:20.211Z,,,20.1,,,0,
2017-12-22T12:38:30.217Z,,,20.1,,,0,
2017-12-22T12:38:40.209Z,,,20.1,,,0,
2017-12-22T12:38:50.209Z,,,20,,,0,
2017-12-22T12:39:00.235Z,,,20,,,0,
2017-12-22T12:39:10.209Z,,,20,,,0,
2017-12-22T12:39:20.209Z,,,20,,,0,
2017-12-22T12:39:30.217Z,,,20,,,0,
2017-12-22T12:39:40.209Z,,,20,,,0,
2017-12-22T12:39:50.213Z,,,20,,,0,
2017-12-22T12:40:00.209Z,,,20,,,0,
2017-12-22T12:40:10.211Z,,,20,,,0,
2017-12-22T12:40:20.214Z,,,20,,,0,
2017-12-22T12:40:30.213Z,,,20,,,0,
2017-12-22T12:40:40.209Z,,,20,,,0,
2017-12-22T12:40:50.209Z,,,20,,,0,
2017-12-22T12:41:00.209Z,,,20,,,0,
2017-12-22T12:41:10.210Z,,,20,,,0,
2017-12-22T12:41:20.210Z,,,20,,,0,
2017-12-22T12:41:30.215Z,,,20,,,0,
2017-12-22T12:41:40.214Z,,,20,,,0,
2017-12-22T12:41:50.239Z,,,20,,,0,
2017-12-22T12:42:00.212Z,,,20,,,0,
2017-12-22T12:42:10.230Z,,,20,,,0,
2017-12-22T12:42:20.212Z,,,20,,,0,
2017-12-22T12:42:30.222Z,,,20,,,0,
2017-12-22T12:42:40.210Z,,,20,,,0,
2017-12-22T12:42:50.214Z,,,20,,,0,
2017-12-22T12:43:00.209Z,,,20,,,0,
2017-12-22T12:43:10.210Z,,,20,,,0,
2017-12-22T12:43:20.214Z,,,20,,,0,
2017-12-22T12:43:30.214Z,,,20,,,0,
2017-12-22T12:43:40.225Z,,,20,,,0,
2017-12-22T12:43:50.236Z,,,20,,,0,
2017-12-22T12:44:00.210Z,,,20,,18.1,0,
2017-12-22T12:44:10.211Z,,,20,,,0,
2017-12-22T12:44:20.222Z,,,20,,,0,
2017-12-22T12:44:30.210Z,,,20,,,0,
2017-12-22T12:44:40.215Z,,,20,,,0,
2017-12-22T12:44:50.210Z,,,20,,,0,
2017-12-22T12:45:00.209Z,,,20,,,0,
2017-12-22T12:45:10.210Z,,,20,,,0,
2017-12-22T12:45:20.210Z,,,20,,,0,
2017-12-22T12:45:30.215Z,,,20,,,0,
2017-12-22T12:45:40.210Z,,,20,,,0,
2017-12-22T12:45:50.210Z,,,20,,,0,
2017-12-22T12:46:00.232Z,,,20,,,0,
2017-12-22T12:46:10.223Z,,,20,,,0,
2017-12-22T12:46:20.211Z,,,20,,,0,
2017-12-22T12:46:30.225Z,,,20,,,0,
2017-12-22T12:46:40.210Z,,,20,,,0,
2017-12-22T12:46:50.213Z,,,20,,,0,
2017-12-22T12:47:00.210Z,,,20,,,0,
2017-12-22T12:47:10.235Z,,,20,,,0,
2017-12-22T12:47:20.210Z,,,20,,,0,
2017-12-22T12:47:30.230Z,,,20,,,0,
2017-12-22T12:47:40.214Z,,,20,,,0,
2017-12-22T12:47:50.213Z,,,20,,,0,
2017-12-22T12:48:00.210Z,,,20,,,0,
2017-12-22T12:48:10.219Z,,,19.8,,,0,
2017-12-22T12:48:20.212Z,,,19.8,,,0,
2017-12-22T12:48:30.210Z,,,20,,,0,
2017-12-22T12:48:40.210Z,,,19.8,,,0,
2017-12-22T12:48:50.211Z,,,20,,,0,
2017-12-22T12:49:00.210Z,,,19.8,,,0,
2017-12-22T12:49:10.210Z,,,19.8,,,0,
2017-12-22T12:49:20.210Z,,,19.8,,,0,
2017-12-22T12:49:30.211Z,,,19.8,,,0,
2017-12-22T12:49:40.218Z,,,19.8,,,0,
2017-12-22T12:49:50.226Z,,,19.8,,,0,
2017-12-22T12:50:00.214Z,,,19.8,,,0,
2017-12-22T12:50:10.224Z,,,19.8,,,0,
2017-12-22T12:50:20.210Z,,,19.8,,,0,
2017-12-22T12:50:30.211Z,,,19.8,,,0,
2017-12-22T12:50:40.211Z,,,19.8,,,0,
2017-12-22T12:50:50.216Z,,,19.8,,,0,
2017-12-22T12:51:00.212Z,,,19.8,,,0,
2017-12-22T12:51:10.211Z,,,19.8,,,0,
2017-12-22T12:51:20.211Z,,,19.8,,,0,
2017-12-22T12:51:30.215Z,,,19.8,,,0,
2017-12-22T12:51:40.211Z,,,19.8,,,0,
2017-12-22T12:51:50.210Z,,,19.8,,,0,
2017-12-22T12:52:00.210Z,,,19.8,,,0,
2017-12-22T12:52:10.213Z,,,19.8,,,0,
2017-12-22T12:52:20.211Z,,,19.8,,,0,
2017-12-22T12:52:30.217Z,,,19.8,,,0,
2017-12-22T12:52:40.212Z,,,19.8,,,0,
2017-12-22T12:52:50.211Z,,,19.8,,,0,
2017-12-22T12:53:00.211Z,,,19.8,,,0,
2017-12-22T12:53:10.226Z,,,19.8,,,0,
2017-12-22T12:53:20.213Z,,,19.8,,,0,
2017-12-22T12:53:30.226Z,,,19.8,,,0,
2017-12-22T12:53:40.215Z,,,19.8,,,0,
2017-12-22T12:53:50.212Z,,,19.8,,,0,
2017-12-22T12:54:00.216Z,,,19.8,,18,0,
2017-12-22T12:54:10.210Z,,,19.8,,,0,
2017-12-22T12:54:20.212Z,,,19.8,,,0,
2017-12-22T12:54:30.223Z,,,19.8,,,0,
2017-12-22T12:54:40.211Z,,,19.8,,,0,
2017-12-22T12:54:50.214Z,,,19.8,,,0,
2017-12-22T12:55:00.210Z,,,19.8,,,0,
2017-12-22T12:55:10.211Z,,,19.8,,,0,
2017-12-22T12:55:20.227Z,,,19.8,,,0,
2017-12-22T12:55:30.213Z,,,19.8,,,0,
2017-12-22T12:55:40.237Z,,,19.8,,,0,
2017-12-22T12:55:50.217Z,,,19.8,,,0,
2017-12-22T12:56:00.212Z,,,19.8,,,0,
2017-12-22T12:56:10.211Z,,,19.8,,,0,
2017-12-22T12:56:20.213Z,,,19.8,,,0,
2017-12-22T12:56:30.221Z,,,19.8,,,0,
2017-12-22T12:56:40.222Z,,,19.8,,,0,
2017-12-22T12:56:50.212Z,,,19.8,,,0,
2017-12-22T12:57:00.225Z,,,19.8,,,0,
2017-12-22T12:57:10.211Z,,,19.8,,,0,
2017-12-22T12:57:20.211Z,,,19.8,,,0,
2017-12-22T12:57:30.216Z,,,19.8,,,0,
2017-12-22T12:57:40.211Z,,,19.8,,,0,
2017-12-22T12:57:50.211Z,,,19.8,,,0,
2017-12-22T12:58:00.220Z,,,19.8,,,0,
2017-12-22T12:58:10.230Z,,,19.8,,,0,
2017-12-22T12:58:20.216Z,,,19.8,,,0,
2017-12-22T12:58:30.211Z,,,19.8,,,0,
2017-12-22T12:58:40.212Z,,,19.8,,,0,
2017-12-22T12:58:50.211Z,,,19.8,,,0,
2017-12-22T12:59:00.219Z,,,19.8,,,0,
2017-12-22T12:59:10.211Z,,,19.8,,,0,
2017-12-22T12:59:20.211Z,,,19.8,,,0,
2017-12-22T12:59:30.212Z,,,19.8,,,0,
2017-12-22T12:59:40.211Z,,,19.8,,,0,
2017-12-22T12:59:50.211Z,,,19.8,,,0,
2017-12-22T13:00:00.211Z,,,19.8,,,0,
2017-12-22T13:00:10.211Z,,,19.8,,,0,
2017-12-22T13:00:20.211Z,,,19.8,,,0,
2017-12-22T13:00:30.211Z,,,19.8,,,0,
2017-12-22T13:00:40.212Z,,,19.8,,,0,
2017-12-22T13:00:50.214Z,,,19.8,,,0,
2017-12-22T13:01:00.211Z,,,19.8,,,0,
2017-12-22T13:01:10.212Z,,,19.8,,,0,
2017-12-22T13:01:20.215Z,,,19.8,,,0,
2017-12-22T13:01:30.213Z,,,19.8,,,0,
2017-12-22T13:01:40.211Z,,,19.8,,,0,
2017-12-22T13:01:50.218Z,,,19.8,,,0,
2017-12-22T13:02:00.214Z,,,19.7,,,0,
2017-12-22T13:02:10.212Z,,,19.8,,,0,
2017-12-22T13:02:20.215Z,,,19.7,,,0,
2017-12-22T13:02:30.212Z,,,19.8,,,0,
2017-12-22T13:02:40.212Z,,,19.7,,,0,
2017-12-22T13:02:50.212Z,,,19.7,,,0,
2017-12-22T13:03:00.212Z,,,19.8,,,0,
2017-12-22T13:03:10.213Z,,,19.7,,,0,
2017-12-22T13:03:20.212Z,,,19.7,,,0,
2017-12-22T13:03:30.213Z,,,19.7,,,0,
2017-12-22T13:03:40.215Z,,,19.7,,,0,
2017-12-22T13:03:50.212Z,,,19.7,,,0,
2017-12-22T13:04:00.212Z,,,19.7,,17.8,0,
2017-12-22T13:04:10.214Z,,,19.7,,,0,
2017-12-22T13:04:20.223Z,,,19.7,,,0,
2017-12-22T13:04:30.214Z,,,19.7,,17.8,0,
2017-12-22T13:04:40.233Z,,,19.7,,17.8,0,
2017-12-22T13:04:50.215Z,,,19.7,,18,0,
2017-12-22T13:05:00.219Z,,,19.7,,17.8,0,
2017-12-22T13:05:10.212Z,,,19.7,,,0,
2017-12-22T13:05:20.231Z,,,19.7,,,0,
2017-12-22T13:05:30.213Z,,,19.7,,18,0,
2017-12-22T13:05:40.234Z,,,19.7,,18,0,
2017-12-22T13:05:50.213Z,,,19.7,,17.8,0,
2017-12-22T13:06:00.213Z,,,19.7,,18,0,
2017-12-22T13:06:10.217Z,,,19.7,,17.8,0,
2017-12-22T13:06:20.226Z,,,19.7,,18,0,
2017-12-22T13:06:30.212Z,,,19.7,,17.8,0,
2017-12-22T13:06:40.213Z,,,19.7,,,0,
2017-12-22T13:06:50.212Z,,,19.7,,,0,
2017-12-22T13:07:00.220Z,,,19.7,,,0,
2017-12-22T13:07:10.213Z,,,19.7,,,0,
2017-12-22T13:07:20.215Z,,,19.7,,,0,
2017-12-22T13:07:30.212Z,,,19.7,,,0,
2017-12-22T13:07:40.240Z,,,19.7,,,0,
2017-12-22T13:07:50.222Z,,,19.7,,,0,
2017-12-22T13:08:00.233Z,,,19.7,,,0,
2017-12-22T13:08:10.213Z,,,19.7,,,0,
2017-12-22T13:08:20.217Z,,,19.7,,18,0,
2017-12-22T13:08:30.219Z,,,19.7,,17.8,0,
2017-12-22T13:08:40.212Z,,,19.7,,,0,
2017-12-22T13:08:50.222Z,,,19.7,,18,0,
2017-12-22T13:09:00.213Z,,,19.7,,17.8,0,
2017-12-22T13:09:10.218Z,,,19.7,,,0,
2017-12-22T13:09:20.215Z,,,19.7,,,0,
2017-12-22T13:09:30.213Z,,,19.7,,,0,
2017-12-22T13:09:40.213Z,,,19.7,,,0,
2017-12-22T13:09:50.216Z,,,19.7,,,0,
2017-12-22T13:10:00.231Z,,,19.7,,,0,
2017-12-22T13:10:10.227Z,,,19.7,,,0,
2017-12-22T13:10:20.214Z,,,19.7,,,0,
2017-12-22T13:10:30.223Z,,,19.7,,,0,
2017-12-22T13:10:40.217Z,,,19.7,,17.8,0,
2017-12-22T13:10:50.213Z,,,19.7,,,0,
2017-12-22T13:11:00.213Z,,,19.7,,18,0,
2017-12-22T13:11:10.214Z,,,19.7,,17.8,0,
2017-12-22T13:11:20.213Z,,,19.7,,,0,
2017-12-22T13:11:30.216Z,,,19.7,,,0,
2017-12-22T13:11:40.213Z,,,19.7,,18,0,
2017-12-22T13:11:50.212Z,,,19.7,,17.8,0,
2017-12-22T13:12:00.214Z,,,19.7,,,0,
2017-12-22T13:12:10.217Z,,,19.7,,,0,
2017-12-22T13:12:20.217Z,,,19.7,,,0,
2017-12-22T13:12:30.215Z,,,19.7,,18,0,
2017-12-22T13:12:40.214Z,,,19.7,,17.8,0,
2017-12-22T13:12:50.213Z,,,19.7,,17.8,0,
2017-12-22T13:13:00.213Z,,,19.7,,17.8,0,
2017-12-22T13:13:10.214Z,1,0,19.7,0,17.8,0,20
2017-12-22T13:13:20.214Z,,38,19.7,,23.1,0,
2017-12-22T13:13:30.215Z,1,0,19.7,0,22.5,0,
