Time,PrimTSet,ActPow,ChActive,PrimT,HwActive,HwTSet,HwTOutlet
2017-12-28T12:34:01.482Z,,,,,,0,17.9
2017-12-28T12:34:11.479Z,,,,,,0,17.9
2017-12-28T12:34:21.483Z,,,,,,0,17.9
2017-12-28T12:34:31.482Z,,,,,,0,17.9
2017-12-28T12:34:41.479Z,,,,,,0,17.9
2017-12-28T12:34:51.482Z,,,,,,0,17.9
2017-12-28T12:35:01.485Z,,,,,,0,17.9
2017-12-28T12:35:11.479Z,,,,,,0,17.9
2017-12-28T12:35:21.479Z,,,,,,0,17.9
2017-12-28T12:35:31.479Z,,,,,,0,17.9
2017-12-28T12:35:41.479Z,,,,,,0,17.9
2017-12-28T12:35:51.480Z,,,,,,0,17.9
2017-12-28T12:36:01.480Z,,,,,,0,17.9
2017-12-28T12:36:11.479Z,,,,,,0,17.9
2017-12-28T12:36:21.489Z,,,,,,0,17.9
2017-12-28T12:36:31.479Z,,,,,,0,17.9
2017-12-28T12:36:43.073Z,,,,,,0,17.9
2017-12-28T12:36:51.479Z,,,,,,0,17.9
2017-12-28T12:37:01.483Z,,,,,,0,17.9
2017-12-28T12:37:11.479Z,,,,16.9,,0,17.9
2017-12-28T12:37:21.480Z,,,,17,,0,17.9
2017-12-28T12:37:31.482Z,,,,16.9,,0,17.9
2017-12-28T12:37:41.482Z,,,,,,0,17.9
2017-12-28T12:37:51.480Z,,,,16.8,,0,17.9
2017-12-28T12:38:01.483Z,,,,,,0,17.9
2017-12-28T12:38:11.479Z,,,,,,0,17.9
2017-12-28T12:38:21.479Z,,,,,,0,17.9
2017-12-28T12:38:31.479Z,,,,,,0,17.9
2017-12-28T12:38:41.485Z,,,,,,0,17.9
2017-12-28T12:38:51.480Z,,,,,,0,17.9
2017-12-28T12:39:01.480Z,,,,,,0,17.9
2017-12-28T12:39:11.480Z,,,,,,0,17.9
2017-12-28T12:39:21.480Z,,,,,,0,17.9
2017-12-28T12:39:31.481Z,,,,,,0,17.9
2017-12-28T12:39:41.480Z,,,,,,0,17.9
2017-12-28T12:39:51.483Z,,,,,,0,17.9
2017-12-28T12:40:01.480Z,,,,,,0,17.9
2017-12-28T12:40:11.482Z,,,,,,0,17.9
2017-12-28T12:40:21.480Z,,,,,,0,17.9
2017-12-28T12:40:31.480Z,,,,,,0,17.9
2017-12-28T12:40:41.480Z,,,,,,0,17.9
2017-12-28T12:40:51.483Z,,,,,,0,17.9
2017-12-28T12:41:01.482Z,,,,16.6,,0,17.9
2017-12-28T12:41:11.480Z,,,,16.8,,0,17.9
2017-12-28T12:41:21.480Z,,,,,,0,17.9
2017-12-28T12:41:31.484Z,,,,,,0,17.9
2017-12-28T12:41:41.480Z,,,,,,0,17.8
2017-12-28T12:41:51.481Z,,,,16.6,,0,17.9
2017-12-28T12:42:01.480Z,,,,16.8,,0,17.9
2017-12-28T12:42:11.491Z,,,,,,0,17.9
2017-12-28T12:42:21.484Z,,,,,,0,17.8
2017-12-28T12:42:31.480Z,,,,,,0,17.9
2017-12-28T12:42:41.484Z,,,,,,0,17.8
2017-12-28T12:42:51.484Z,,,,,,0,17.9
2017-12-28T12:43:01.482Z,,,,,,0,17.8
2017-12-28T12:43:11.596Z,,,,,,0,17.8
2017-12-28T12:43:21.481Z,,,,,,0,17.8
2017-12-28T12:43:31.484Z,,,,16.6,,0,17.8
2017-12-28T12:43:41.481Z,,,,16.8,,0,17.8
2017-12-28T12:43:51.481Z,,,,16.6,,0,17.8
2017-12-28T12:44:01.481Z,,,,16.8,,0,17.8
2017-12-28T12:44:11.482Z,,,,,,0,17.8
2017-12-28T12:44:21.481Z,,,,16.6,,0,17.8
2017-12-28T12:44:31.483Z,,,,16.8,,0,17.8
2017-12-28T12:44:41.484Z,,,,,,0,17.8
2017-12-28T12:44:51.480Z,,,,16.6,,0,17.8
2017-12-28T12:45:01.482Z,,,,,,0,17.8
2017-12-28T12:45:11.482Z,,,,,,0,17.8
2017-12-28T12:45:21.484Z,,,,,,0,17.8
2017-12-28T12:45:31.480Z,,,,16.8,,0,17.8
2017-12-28T12:45:41.484Z,,,,16.6,,0,17.8
2017-12-28T12:45:51.483Z,,,,16.8,,0,17.8
2017-12-28T12:46:01.483Z,,,,16.6,,0,17.8
2017-12-28T12:46:11.481Z,,,,,,0,17.8
2017-12-28T12:46:21.481Z,,,,16.8,,0,17.8
2017-12-28T12:46:31.483Z,,,,16.6,,0,17.8
2017-12-28T12:46:41.481Z,,,,,,0,17.8
2017-12-28T12:46:51.480Z,,,,,,0,17.8
2017-12-28T12:47:01.483Z,,,,,,0,17.8
2017-12-28T12:47:11.481Z,,,,16.8,,0,17.8
2017-12-28T12:47:21.485Z,,,,16.6,,0,17.8
2017-12-28T12:47:31.480Z,,,,,,0,17.8
2017-12-28T12:47:41.502Z,,,,16.5,,0,17.8
2017-12-28T12:47:51.481Z,,,,,,0,17.8
2017-12-28T12:48:01.486Z,,,,,,0,17.8
2017-12-28T12:48:11.481Z,,,,,,0,17.8
2017-12-28T12:48:21.484Z,,,,,,0,17.8
2017-12-28T12:48:31.485Z,,,,,,0,17.8
2017-12-28T12:48:41.485Z,,,,,,0,17.8
2017-12-28T12:48:51.481Z,,,,,,0,17.8
2017-12-28T12:49:01.487Z,,,,,,0,17.8
2017-12-28T12:49:11.486Z,,,,,,0,17.8
2017-12-28T12:49:21.500Z,,40,1,20.4,0,0,17.8
2017-12-28T12:49:31.482Z,,34,,22,,0,17.8
2017-12-28T12:49:41.482Z,,30,,22.7,,0,17.8
2017-12-28T12:49:51.489Z,,,,22.8,,0,17.8
2017-12-28T12:50:01.481Z,,29,,23,,0,17.8
2017-12-28T12:50:11.489Z,,30,,,,0,17.8
2017-12-28T12:50:21.484Z,,29,,23.4,,0,17.8
2017-12-28T12:50:31.487Z,,0,1,23.9,0,0,17.8
2017-12-28T12:50:41.486Z,,,,20.8,,0,17.8
2017-12-28T12:50:51.483Z,,,,19.9,,0,17.8
2017-12-28T12:51:01.486Z,,,,19.2,,0,17.8
2017-12-28T12:51:11.484Z,,,,,,0,17.8
2017-12-28T12:51:21.486Z,,,,,,0,17.8
2017-12-28T12:51:31.486Z,,,,19.3,,0,17.8
2017-12-28T12:51:41.482Z,,,,19.5,,0,17.8
2017-12-28T12:51:51.481Z,,,,19.6,,0,17.8
2017-12-28T12:52:01.481Z,,,,19.7,,0,17.8
2017-12-28T12:52:11.481Z,,,,19.9,,0,17.8
2017-12-28T12:52:21.487Z,,,,,,0,17.8
2017-12-28T12:52:31.481Z,,,,,,0,17.8
2017-12-28T12:52:41.487Z,,,,,,0,17.8
2017-12-28T12:52:51.482Z,,,,,,0,17.8
2017-12-28T12:53:01.484Z,,,,,,0,17.8
2017-12-28T12:53:11.484Z,,,,19.7,,0,17.8
2017-12-28T12:53:21.489Z,,,,19.6,,0,17.8
2017-12-28T12:53:31.587Z,,,,19.5,,0,17.8
2017-12-28T12:53:41.488Z,,,,,,0,17.8
2017-12-28T12:53:51.483Z,,,,,,0,17.8
2017-12-28T12:54:01.482Z,,,,19.3,,0,17.8
2017-12-28T12:54:11.486Z,,,,,,0,17.8
2017-12-28T12:54:21.481Z,,,,,,0,17.8
2017-12-28T12:54:31.481Z,,,,,,0,17.8
2017-12-28T12:54:41.485Z,,,,,,0,17.8
2017-12-28T12:54:51.484Z,,,,,,0,17.8
2017-12-28T12:55:01.481Z,,,,,,0,17.8
2017-12-28T12:55:11.483Z,,,,,,0,17.8
2017-12-28T12:55:21.482Z,,,,,,0,17.8
2017-12-28T12:55:31.482Z,,,,,,0,17.8
2017-12-28T12:55:41.482Z,,,,,,0,17.8
2017-12-28T12:55:51.481Z,,,,,,0,17.8
2017-12-28T12:56:01.482Z,,,,,,0,17.8
2017-12-28T12:56:11.482Z,,,,19.2,,0,17.8
2017-12-28T12:56:22.595Z,,,,,,0,17.8
2017-12-28T12:56:31.484Z,,,,19.3,,0,17.8
2017-12-28T12:56:41.482Z,,,,19.2,,0,17.8
2017-12-28T12:56:51.482Z,,,,,,0,17.8
2017-12-28T12:57:01.482Z,,,,19.3,,0,17.9
2017-12-28T12:57:11.483Z,,,,19.2,,0,17.8
2017-12-28T12:57:21.482Z,,,,,,0,17.9
2017-12-28T12:57:31.484Z,,,,,,0,17.8
2017-12-28T12:57:41.481Z,,,,,,0,17.8
2017-12-28T12:57:51.481Z,,,,,,0,17.9
2017-12-28T12:58:01.486Z,,,,,,0,17.9
2017-12-28T12:58:11.482Z,,,,,,0,17.9
2017-12-28T12:58:21.524Z,,,,,,0,17.9
2017-12-28T12:58:31.488Z,,,,,,0,17.9
2017-12-28T12:58:41.481Z,,,,,,0,17.9
2017-12-28T12:58:51.482Z,,,,,,0,17.9
2017-12-28T12:59:01.484Z,,,,,,0,17.9
2017-12-28T12:59:11.482Z,,,,,,0,17.9
2017-12-28T12:59:21.482Z,,,,,,0,17.9
2017-12-28T12:59:31.482Z,,,,,,0,17.9
2017-12-28T12:59:41.482Z,,,,,,0,17.9
2017-12-28T12:59:51.485Z,,,,,,0,17.9
2017-12-28T13:00:01.482Z,,,,,,0,17.9
2017-12-28T13:00:11.484Z,,,,,,0,17.9
2017-12-28T13:00:21.484Z,,,,,,0,17.9
2017-12-28T13:00:31.495Z,,,,,,0,17.9
2017-12-28T13:00:41.483Z,,,,19.3,,0,17.9
2017-12-28T13:00:51.482Z,,,,19.1,,0,17.9
2017-12-28T13:01:01.707Z,,,,18.9,,0,17.9
2017-12-28T13:01:11.482Z,,,,18.8,,0,17.9
2017-12-28T13:01:21.482Z,,,,18.5,,0,17.9
2017-12-28T13:01:31.482Z,,,,,,0,17.9
2017-12-28T13:01:41.482Z,,,,18.6,,0,17.9
2017-12-28T13:01:51.482Z,,,,18.5,,0,17.9
2017-12-28T13:02:01.482Z,,,,18.6,,0,17.9
2017-12-28T13:02:11.707Z,,,,,,0,17.9
2017-12-28T13:02:21.482Z,,,,18.5,,0,17.9
2017-12-28T13:02:31.529Z,,,,,,0,17.9
2017-12-28T13:02:41.482Z,,,,,,0,17.9
2017-12-28T13:02:51.484Z,,,,,,0,17.9
2017-12-28T13:03:01.482Z,,,,,,0,17.9
2017-12-28T13:03:11.482Z,,,,,,0,17.9
2017-12-28T13:03:21.487Z,,,,,,0,17.9
2017-12-28T13:03:31.482Z,,,,,,0,17.9
2017-12-28T13:03:41.484Z,,,,18.4,,0,17.9
2017-12-28T13:03:51.487Z,,,,,,0,17.9
2017-12-28T13:04:01.482Z,,,,,,0,17.9
2017-12-28T13:04:11.482Z,,,,,,0,17.9
2017-12-28T13:04:21.485Z,,,,,,0,17.9
2017-12-28T13:04:31.482Z,,,,,,0,17.9
2017-12-28T13:04:41.483Z,,,,18.2,,0,17.9
2017-12-28T13:04:51.482Z,,,,,,0,17.9
2017-12-28T13:05:01.483Z,,,,,,0,17.9
2017-12-28T13:05:11.482Z,,,,,,0,17.9
2017-12-28T13:05:26.573Z,,,,18.4,,0,17.9
2017-12-28T13:05:31.690Z,,,,18.2,,0,17.9
2017-12-28T13:05:41.484Z,,,,,,0,17.9
2017-12-28T13:05:51.482Z,,,,,,0,17.9
2017-12-28T13:06:01.558Z,,,,,,0,17.9
2017-12-28T13:06:11.483Z,,,,,,0,17.9
2017-12-28T13:06:21.483Z,,,,,,0,17.9
2017-12-28T13:06:31.483Z,,,,,,0,17.9
2017-12-28T13:06:41.493Z,,,,,,0,17.9
2017-12-28T13:06:51.483Z,,,,,,0,17.9
2017-12-28T13:07:06.576Z,,,,,,0,17.9
2017-12-28T13:07:11.482Z,,,,,,0,17.9
2017-12-28T13:07:21.483Z,,,,,,0,17.9
2017-12-28T13:07:31.482Z,,,,,,0,17.9
2017-12-28T13:07:41.493Z,,,,,,0,17.9
2017-12-28T13:07:51.483Z,,,,,,0,17.9
2017-12-28T13:08:01.483Z,,,,,,0,17.9
2017-12-28T13:08:11.483Z,,,,,,0,17.9
2017-12-28T13:08:21.661Z,,,,,,0,17.9
2017-12-28T13:08:31.654Z,,,,,,0,17.9
2017-12-28T13:08:41.482Z,,,,,,0,17.9
2017-12-28T13:08:51.484Z,,,,,,0,17.9
2017-12-28T13:09:01.484Z,,,,,,0,17.9
2017-12-28T13:09:11.484Z,,,,,,0,17.9
2017-12-28T13:09:21.483Z,,,,,,0,17.9
2017-12-28T13:09:31.484Z,,,,,,0,17.9
2017-12-28T13:09:41.483Z,,,,,,0,17.9
2017-12-28T13:09:51.484Z,,,,,,0,17.9
2017-12-28T13:10:01.483Z,,,,,,0,17.9
2017-12-28T13:10:11.485Z,,,,,,0,17.9
2017-12-28T13:10:21.483Z,,,,,,0,17.9
2017-12-28T13:10:31.484Z,,,,,,0,17.9
2017-12-28T13:10:41.485Z,,,,,,0,17.9
2017-12-28T13:10:51.485Z,,,,18.1,,0,17.9
2017-12-28T13:11:01.485Z,,,,,,0,17.9
2017-12-28T13:11:11.485Z,,,,17.8,,0,17.9
2017-12-28T13:11:21.486Z,,,,,,0,17.9
2017-12-28T13:11:31.483Z,,,,,,0,17.9
2017-12-28T13:11:41.485Z,,,,,,0,17.9
2017-12-28T13:11:51.489Z,,,,,,0,17.9
2017-12-28T13:12:01.502Z,,,,,,0,17.9
2017-12-28T13:12:11.511Z,,,,,,0,17.9
2017-12-28T13:12:21.484Z,,,,,,0,17.9
2017-12-28T13:12:31.485Z,,,,,,0,17.9
2017-12-28T13:12:41.486Z,,,,17.7,,0,17.9
2017-12-28T13:12:51.483Z,,,,,,0,17.9
2017-12-28T13:13:01.483Z,,,,,,0,17.9
2017-12-28T13:13:11.487Z,,,,,,0,17.9
2017-12-28T13:13:21.483Z,,,,,,0,17.9
2017-12-28T13:13:31.487Z,,,,,,0,17.9
2017-12-28T13:13:41.488Z,,,,,,0,17.9
2017-12-28T13:13:51.488Z,,,,,,0,17.9
2017-12-28T13:14:01.487Z,,,,,,0,17.9
2017-12-28T13:14:11.483Z,,,,17.6,,0,17.9
2017-12-28T13:14:21.487Z,,,,,,0,17.9
2017-12-28T13:14:31.487Z,,,,17.7,,0,17.9
2017-12-28T13:14:41.484Z,,,,17.6,,0,17.9
2017-12-28T13:14:51.484Z,,,,,,0,17.9
2017-12-28T13:15:01.487Z,,,,,,0,17.9
2017-12-28T13:15:11.487Z,,,,,,0,17.9
2017-12-28T13:15:21.488Z,,,,,,0,17.9
2017-12-28T13:15:31.489Z,,,,,,0,17.9
2017-12-28T13:15:41.483Z,,,,,,0,17.9
2017-12-28T13:15:51.486Z,,,,,,0,17.9
2017-12-28T13:16:01.484Z,,,,,,0,17.9
2017-12-28T13:16:11.484Z,,,,,,0,17.9
2017-12-28T13:16:21.486Z,,,,,,0,17.9
2017-12-28T13:16:31.483Z,,,,,,0,17.9
2017-12-28T13:16:41.484Z,,,,,,0,17.9
2017-12-28T13:16:51.487Z,,,,,,0,17.9
2017-12-28T13:17:01.484Z,,,,,,0,17.9
2017-12-28T13:17:11.490Z,,,,,,0,17.9
2017-12-28T13:17:21.490Z,,,,,,0,17.9
2017-12-28T13:17:31.493Z,,,,,,0,17.9
2017-12-28T13:17:41.485Z,,,,,,0,17.9
2017-12-28T13:17:51.486Z,,,,,,0,17.9
2017-12-28T13:18:01.489Z,,,,,,0,17.9
2017-12-28T13:18:11.483Z,,,,,,0,17.9
2017-12-28T13:18:21.485Z,,,,,,0,17.9
2017-12-28T13:18:31.508Z,,,,,,0,17.9
2017-12-28T13:18:41.490Z,,,,,,0,17.9
2017-12-28T13:18:51.507Z,,,,,,0,17.9
2017-12-28T13:19:01.484Z,,,,,,0,17.9
2017-12-28T13:19:11.484Z,,,,,,0,17.9
2017-12-28T13:19:21.484Z,,,,,,0,17.9
2017-12-28T13:19:31.484Z,,,,,,0,17.9
2017-12-28T13:19:41.484Z,,,,,,0,17.9
2017-12-28T13:19:51.484Z,,,,,,0,17.9
2017-12-28T13:20:01.485Z,,,,,,0,17.9
2017-12-28T13:20:11.779Z,,,,,,0,17.9
2017-12-28T13:20:21.506Z,,,,,,0,17.9
2017-12-28T13:20:31.484Z,,,,,,0,17.9
2017-12-28T13:20:41.490Z,,,,,,0,17.9
2017-12-28T13:20:51.484Z,,,,17.4,,0,17.9
2017-12-28T13:21:01.485Z,,,,,,0,17.8
2017-12-28T13:21:11.490Z,,,,,,0,17.9
2017-12-28T13:21:22.010Z,,,,17.2,,0,17.9
2017-12-28T13:21:31.484Z,,,,,,0,17.9
2017-12-28T13:21:41.484Z,,,,,,0,17.9
2017-12-28T13:21:51.484Z,,,,,,0,17.9
2017-12-28T13:22:01.484Z,,,,,,0,17.9
2017-12-28T13:22:11.486Z,,,,,,0,17.9
2017-12-28T13:22:21.514Z,20,0,1,17.2,0,0,17.9
2017-12-28T13:22:31.493Z,,,,,,0,17.9
2017-12-28T13:22:41.484Z,,,,,,0,17.8
2017-12-28T13:22:51.485Z,,,,,,0,17.8
2017-12-28T13:23:01.524Z,,,,,,0,17.9
2017-12-28T13:23:11.485Z,,,,,,0,17.8
2017-12-28T13:23:21.486Z,,,,,,0,17.8
2017-12-28T13:23:31.484Z,,,,,,0,17.8
2017-12-28T13:23:41.488Z,,,,,,0,17.8
2017-12-28T13:23:51.488Z,,,,,,0,17.8
2017-12-28T13:24:01.485Z,,,,17,,0,17.8
2017-12-28T13:24:11.484Z,,,,17.2,,0,17.8
2017-12-28T13:24:21.498Z,,,,17,,0,17.8
2017-12-28T13:24:31.484Z,,,,,,0,17.8
2017-12-28T13:24:41.485Z,,,,,,0,17.8
2017-12-28T13:24:51.484Z,,,,,,0,17.8
2017-12-28T13:25:01.490Z,,,,,,0,17.8
2017-12-28T13:25:11.485Z,,,,,,0,17.8
2017-12-28T13:25:21.485Z,,,,,,0,17.8
2017-12-28T13:25:31.490Z,,,,,,0,17.8
2017-12-28T13:25:41.487Z,,,,,,0,17.8
2017-12-28T13:25:51.485Z,,,,,,0,17.8
2017-12-28T13:26:01.484Z,,,,,,0,17.8
2017-12-28T13:26:11.487Z,,,,,,0,17.8
2017-12-28T13:26:21.488Z,,,,,,0,17.8
2017-12-28T13:26:31.484Z,,,,,,0,17.8
2017-12-28T13:26:41.485Z,,,,,,0,17.8
2017-12-28T13:26:51.485Z,,,,,,0,17.8
2017-12-28T13:27:01.484Z,,,,,,0,17.8
2017-12-28T13:27:11.485Z,,,,,,0,17.8
2017-12-28T13:27:21.485Z,,,,,,0,17.8
2017-12-28T13:27:31.485Z,,,,,,0,17.8
2017-12-28T13:27:41.492Z,,,,,,0,17.8
2017-12-28T13:27:51.486Z,,,,,,0,17.8
2017-12-28T13:28:01.485Z,,,,,,0,17.8
2017-12-28T13:28:11.617Z,,,,,,0,17.8
2017-12-28T13:28:21.486Z,,,,,,0,17.8
2017-12-28T13:28:31.485Z,,,,,,0,17.8
2017-12-28T13:28:41.485Z,,,,,,0,17.8
2017-12-28T13:28:51.488Z,,,,,,0,17.8
2017-12-28T13:29:01.487Z,,,,,,0,17.8
2017-12-28T13:29:11.485Z,,,,,,0,17.8
2017-12-28T13:29:21.486Z,,,,,,0,17.8
2017-12-28T13:29:31.489Z,,,,,,0,17.8
2017-12-28T13:29:41.485Z,,,,,,0,17.8
2017-12-28T13:29:51.485Z,,,,,,0,17.8
2017-12-28T13:30:01.506Z,,,,,,0,17.8
2017-12-28T13:30:11.485Z,,,,,,0,17.8
2017-12-28T13:30:21.487Z,,,,,,0,17.8
2017-12-28T13:30:31.485Z,,,,,,0,17.8
2017-12-28T13:30:41.486Z,,,,,,0,17.8
2017-12-28T13:30:51.487Z,,,,16.9,,0,17.8
2017-12-28T13:31:01.485Z,,,,16.9,,0,17.8
2017-12-28T13:31:11.489Z,,,,,,0,17.8
2017-12-28T13:31:21.485Z,,,,16.8,,0,17.8
2017-12-28T13:31:31.486Z,,,,,,0,17.8
2017-12-28T13:31:41.488Z,,,,,,0,17.8
2017-12-28T13:31:51.485Z,,,,,,0,17.8
2017-12-28T13:32:01.486Z,,,,,,0,17.8
2017-12-28T13:32:11.489Z,,,,,,0,17.8
2017-12-28T13:32:21.486Z,,,,,,0,17.8
2017-12-28T13:32:31.486Z,,,,,,0,17.8
2017-12-28T13:32:41.489Z,,,,,,0,17.8
2017-12-28T13:32:51.489Z,,,,,,0,17.8
2017-12-28T13:33:01.487Z,,,,,,0,17.7
2017-12-28T13:33:11.486Z,,,,,,0,17.8
2017-12-28T13:33:21.488Z,,,,,,0,17.7
2017-12-28T13:33:31.491Z,,,,,,0,17.7
2017-12-28T13:33:41.761Z,,,,,,0,17.7
2017-12-28T13:33:51.486Z,,,,16.6,,0,17.7
2017-12-28T13:34:01.486Z,,,,,,0,17.8
2017-12-28T13:34:11.504Z,,,,,,0,17.7
2017-12-28T13:34:21.486Z,,,,,,0,17.8
2017-12-28T13:34:31.486Z,,,,,,0,17.7
2017-12-28T13:34:41.489Z,,,,,,0,17.7
2017-12-28T13:34:51.487Z,,,,,,0,17.7
2017-12-28T13:35:01.486Z,,,,,,0,17.7
2017-12-28T13:35:11.486Z,,,,,,0,17.7
2017-12-28T13:35:21.486Z,,,,,,0,17.7
2017-12-28T13:35:31.487Z,,,,,,0,17.7
2017-12-28T13:35:41.486Z,,,,,,0,17.7
2017-12-28T13:35:51.488Z,,,,,,0,17.7
2017-12-28T13:36:01.604Z,,,,,,0,17.7
2017-12-28T13:36:11.488Z,,,,,,0,17.7
2017-12-28T13:36:21.526Z,,,,,,0,17.7
2017-12-28T13:36:31.488Z,,,,,,0,17.7
2017-12-28T13:36:41.486Z,,,,,,0,17.7
2017-12-28T13:36:51.486Z,,,,,,0,17.7
2017-12-28T13:37:01.489Z,,,,,,0,17.7
2017-12-28T13:37:11.499Z,,,,,,0,17.7
2017-12-28T13:37:21.488Z,,,,,,0,17.7
2017-12-28T13:37:31.487Z,,,,,,0,17.7
2017-12-28T13:37:41.489Z,,,,,,0,17.7
2017-12-28T13:37:51.489Z,,,,,,0,17.7
2017-12-28T13:38:01.742Z,,,,,,0,17.7
2017-12-28T13:38:11.490Z,,,,,,0,17.7
2017-12-28T13:38:21.486Z,,,,,,0,17.7
2017-12-28T13:38:31.489Z,,,,,,0,17.7
2017-12-28T13:38:41.486Z,,,,,,0,17.7
2017-12-28T13:38:51.488Z,,,,,,0,17.7
2017-12-28T13:39:01.490Z,,,,,,0,17.7
2017-12-28T13:39:11.486Z,,,,,,0,17.7
2017-12-28T13:39:21.490Z,,,,,,0,17.7
2017-12-28T13:39:31.497Z,,,,,,0,17.7
2017-12-28T13:39:41.492Z,,,,,,0,17.7
2017-12-28T13:39:51.486Z,,,,,,0,17.7
2017-12-28T13:40:01.486Z,,,,,,0,17.7
2017-12-28T13:40:11.486Z,,,,,,0,17.7
2017-12-28T13:40:21.500Z,,,,,,0,17.7
2017-12-28T13:40:31.491Z,,,,,,0,17.7
2017-12-28T13:40:41.486Z,,,,,,0,17.7
2017-12-28T13:40:51.487Z,,,,,,0,17.7
2017-12-28T13:41:01.491Z,,,,,,0,17.7
2017-12-28T13:41:11.491Z,,,,16.5,,0,17.7
2017-12-28T13:41:21.486Z,,,,,,0,17.7
2017-12-28T13:41:31.491Z,,,,16.4,,0,17.7
2017-12-28T13:41:41.487Z,,,,,,0,17.7
2017-12-28T13:41:51.486Z,,,,16.5,,0,17.7
2017-12-28T13:42:01.493Z,,,,16.4,,0,17.5
2017-12-28T13:42:11.494Z,,,,16.4,,0,17.5
2017-12-28T13:42:21.501Z,,39,1,20.4,0,0,17.7
2017-12-28T13:42:31.493Z,,31,,22.2,,0,17.5
2017-12-28T13:42:41.488Z,,30,,22.7,,0,17.5
2017-12-28T13:42:51.733Z,,,,22.8,,0,17.5
2017-12-28T13:43:01.488Z,,30,,23,,0,17.5
2017-12-28T13:43:11.487Z,,,,,,0,17.5
2017-12-28T13:43:21.487Z,,,,23.5,,0,17.7
2017-12-28T13:43:31.487Z,,0,1,23.9,0,0,17.7
2017-12-28T13:43:41.487Z,,,,20.8,,0,17.5
2017-12-28T13:43:51.733Z,,,,19.7,,0,17.5
2017-12-28T13:44:01.493Z,,,,19.1,,0,17.7
2017-12-28T13:44:11.488Z,,,,,,0,17.7
2017-12-28T13:44:21.488Z,,,,19.2,,0,17.7
2017-12-28T13:44:31.494Z,,,,19.3,,0,17.5
2017-12-28T13:44:41.487Z,,,,19.5,,0,17.7
2017-12-28T13:44:51.490Z,,,,19.6,,0,17.7
2017-12-28T13:45:01.489Z,,,,19.7,,0,17.7
2017-12-28T13:45:11.490Z,,,,,,0,17.7
2017-12-28T13:45:21.491Z,,,,19.9,,0,17.7
2017-12-28T13:45:31.489Z,,,,,,0,17.7
2017-12-28T13:45:41.486Z,,,,,,0,17.7
2017-12-28T13:45:51.487Z,,,,,,0,17.7
2017-12-28T13:46:01.487Z,,,,19.7,,0,17.7
2017-12-28T13:46:11.490Z,,,,,,0,17.7
2017-12-28T13:46:21.488Z,,,,19.6,,0,17.7
2017-12-28T13:46:31.487Z,,,,19.5,,0,17.7
2017-12-28T13:46:41.487Z,,,,,,0,17.7
2017-12-28T13:46:51.491Z,,,,19.3,,0,17.7
2017-12-28T13:47:01.487Z,,,,,,0,17.7
2017-12-28T13:47:11.746Z,,,,,,0,17.7
2017-12-28T13:47:21.487Z,,,,,,0,17.7
2017-12-28T13:47:31.487Z,,,,19.2,,0,17.7
2017-12-28T13:47:41.488Z,,,,19.3,,0,17.7
2017-12-28T13:47:51.488Z,,,,19.2,,0,17.7
2017-12-28T13:48:01.487Z,,,,,,0,17.7
2017-12-28T13:48:11.496Z,,,,,,0,17.7
2017-12-28T13:48:21.487Z,,,,,,0,17.7
2017-12-28T13:48:31.487Z,,,,,,0,17.7
2017-12-28T13:48:41.487Z,,,,,,0,17.7
2017-12-28T13:48:51.493Z,,,,,,0,17.7
2017-12-28T13:49:01.488Z,,,,,,0,17.7
2017-12-28T13:49:11.487Z,,,,,,0,17.7
2017-12-28T13:49:21.489Z,,,,,,0,17.7
2017-12-28T13:49:31.487Z,,,,,,0,17.7
2017-12-28T13:49:41.487Z,,,,,,0,17.7
2017-12-28T13:49:51.489Z,,,,,,0,17.7
2017-12-28T13:50:01.487Z,,,,,,0,17.7
2017-12-28T13:50:11.487Z,,,,,,0,17.7
2017-12-28T13:50:21.488Z,,,,,,0,17.7
2017-12-28T13:50:31.488Z,,,,,,0,17.7
2017-12-28T13:50:41.487Z,,,,,,0,17.7
2017-12-28T13:50:51.488Z,,,,,,0,17.7
2017-12-28T13:51:01.488Z,,,,,,0,17.7
2017-12-28T13:51:11.608Z,,,,,,0,17.7
2017-12-28T13:51:21.488Z,,,,,,0,17.7
2017-12-28T13:51:31.488Z,,,,,,0,17.7
2017-12-28T13:51:41.489Z,,,,,,0,17.7
2017-12-28T13:51:51.489Z,,,,,,0,17.8
2017-12-28T13:52:01.491Z,,,,,,0,17.7
2017-12-28T13:52:11.487Z,,,,,,0,17.8
2017-12-28T13:52:21.490Z,,,,,,0,17.8
2017-12-28T13:52:31.489Z,,,,,,0,17.8
2017-12-28T13:52:41.490Z,,,,,,0,17.7
2017-12-28T13:52:51.488Z,,,,,,0,17.8
2017-12-28T13:53:01.490Z,,,,,,0,17.8
2017-12-28T13:53:11.488Z,,,,,,0,17.8
2017-12-28T13:53:21.487Z,,,,,,0,17.8
2017-12-28T13:53:31.488Z,,,,,,0,17.8
2017-12-28T13:53:41.489Z,,,,19.3,,0,17.8
2017-12-28T13:53:51.488Z,,,,19.1,,0,17.8
2017-12-28T13:54:01.489Z,,,,18.9,,0,17.8
2017-12-28T13:54:11.488Z,,,,18.8,,0,17.8
2017-12-28T13:54:21.490Z,5,,0,18.5,0,0,17.8
2017-12-28T13:54:31.488Z,,,,,,0,17.8
2017-12-28T13:54:41.488Z,,,,,,0,17.8
2017-12-28T13:54:51.491Z,,,,,,0,17.8
