Time,HwActive,HwTSet,ActPow,HwTOutlet,PrimT,PrimTSet,ChActive
2018-01-22T13:31:33.684Z,,0,,19,,,
2018-01-22T13:31:43.669Z,,0,,19,,,
2018-01-22T13:31:53.653Z,,0,,19,,,
2018-01-22T13:32:08.867Z,,0,,19,,,
2018-01-22T13:32:13.655Z,,0,,19,,,
2018-01-22T13:32:23.648Z,,0,,19,,,
2018-01-22T13:32:33.652Z,,0,,19,,,
2018-01-22T13:32:43.648Z,,0,,19,,,
2018-01-22T13:32:53.776Z,,0,,19,,,
2018-01-22T13:33:03.648Z,,0,,19,,,
2018-01-22T13:33:18.680Z,,0,,19,,,
2018-01-22T13:33:23.649Z,,0,,19,,,
2018-01-22T13:33:33.700Z,,0,,19,,,
2018-01-22T13:33:43.671Z,,0,,19,,,
2018-01-22T13:33:53.823Z,,0,,19,,,
2018-01-22T13:34:03.651Z,,0,,19,,,
2018-01-22T13:34:13.653Z,,0,,19,,,
2018-01-22T13:34:23.659Z,,0,,19,17.2,,
2018-01-22T13:34:33.658Z,,0,,19,,,
2018-01-22T13:34:43.650Z,,0,,19,,,
2018-01-22T13:34:53.660Z,,0,,19,,,
2018-01-22T13:35:03.658Z,,0,,19,,,
2018-01-22T13:35:13.665Z,,0,,19,,,
2018-01-22T13:35:23.664Z,,0,,19,,,
2018-01-22T13:35:33.659Z,,0,,19,,,
2018-01-22T13:35:43.658Z,,0,,19,,,
2018-01-22T13:35:53.672Z,,0,,19,,,
2018-01-22T13:36:03.666Z,0,0,,19,,,2
2018-01-22T13:36:13.659Z,,0,39,19,21.3,,
2018-01-22T13:36:23.661Z,,0,31,19,23,,
2018-01-22T13:36:33.663Z,,0,29,19,23.4,,
2018-01-22T13:36:43.664Z,,0,,19,23.5,,
2018-01-22T13:36:53.659Z,,0,,19,23.6,,
2018-01-22T13:37:03.658Z,,0,30,19,24,,
2018-01-22T13:37:13.670Z,0,0,0,19,20.8,,2
2018-01-22T13:37:25.296Z,,0,,19,19.9,,
2018-01-22T13:37:33.690Z,,0,,19,19.1,,
2018-01-22T13:37:43.695Z,,0,,19,18.9,,
2018-01-22T13:37:53.748Z,,0,,19,19.1,,
2018-01-22T13:38:03.705Z,,0,,19,19.2,,
2018-01-22T13:38:13.666Z,,0,,19,19.3,,
2018-01-22T13:38:23.667Z,,0,,19,19.5,,
2018-01-22T13:38:33.656Z,,0,,19,19.6,,
2018-01-22T13:38:43.658Z,,0,,19,19.9,,
2018-01-22T13:38:54.571Z,,0,,19,,,
2018-01-22T13:39:03.702Z,,0,,19,,,
2018-01-22T13:39:17.782Z,,0,,19,,,
2018-01-22T13:39:31.320Z,,0,,19,,,
2018-01-22T13:39:39.210Z,,0,,19,,,
2018-01-22T13:39:44.802Z,,0,,19,19.7,,
2018-01-22T13:39:53.741Z,,0,,19,19.6,,
2018-01-22T13:40:03.665Z,,0,,19,19.5,,
2018-01-22T13:40:13.654Z,,0,,19,,,
2018-01-22T13:40:23.654Z,,0,,19,,,
2018-01-22T13:40:33.653Z,,0,,19,,,
2018-01-22T13:40:43.662Z,,0,,19,,,
2018-01-22T13:40:53.654Z,,0,,19,,,
2018-01-22T13:41:03.652Z,,0,,19,,,
2018-01-22T13:41:13.688Z,,0,,19,,,
2018-01-22T13:41:23.651Z,,0,,19,,,
2018-01-22T13:41:33.652Z,,0,,19,,,
2018-01-22T13:41:44.253Z,,0,,19,,,
2018-01-22T13:42:01.034Z,,0,,19,,,
2018-01-22T13:42:05.684Z,,0,,19,19.3,,
2018-01-22T13:42:17.287Z,,0,,19,,,
2018-01-22T13:42:27.813Z,,0,,19,,,
2018-01-22T13:42:34.956Z,,0,,19,19.5,,
2018-01-22T13:42:43.745Z,,0,,19,19.3,,
2018-01-22T13:42:53.656Z,,0,,19,19.5,,
2018-01-22T13:43:03.650Z,,0,,19.2,19.3,,
2018-01-22T13:43:13.663Z,,0,,19,19.5,,
2018-01-22T13:43:23.650Z,,0,,19,19.3,,
2018-01-22T13:43:33.658Z,,0,,19,19.5,,
2018-01-22T13:43:43.650Z,,0,,19,19.3,,
2018-01-22T13:43:53.653Z,,0,,19.2,19.5,,
2018-01-22T13:44:03.650Z,,0,,19.2,19.3,,
2018-01-22T13:44:13.666Z,,0,,19,19.5,,
2018-01-22T13:44:23.766Z,,0,,19.2,,,
2018-01-22T13:44:34.691Z,,0,,19.2,19.3,,
2018-01-22T13:44:46.638Z,,0,,19.2,19.5,,
2018-01-22T13:44:58.033Z,,0,,19.2,19.3,,
2018-01-22T13:45:06.681Z,,0,,19.2,,,
2018-01-22T13:45:14.071Z,,0,,19.2,,,
2018-01-22T13:45:23.651Z,,0,,19.2,,,
2018-01-22T13:45:33.652Z,,0,,19.2,19.5,,
2018-01-22T13:45:43.655Z,,0,,19.2,,,
2018-01-22T13:45:53.653Z,,0,,19.2,19.3,,
2018-01-22T13:46:03.653Z,,0,,19.2,19.5,,
2018-01-22T13:46:13.659Z,,0,,19.2,,,
2018-01-22T13:46:23.660Z,,0,,19.2,,,
2018-01-22T13:46:33.675Z,,0,,19.2,,,
2018-01-22T13:46:43.681Z,,0,,19.2,,,
2018-01-22T13:46:53.847Z,,0,,19.2,,,
2018-01-22T13:47:03.677Z,,0,,19.2,,,
2018-01-22T13:47:14.486Z,,0,,19.2,,,
2018-01-22T13:47:26.602Z,,0,,19.2,19.3,,
2018-01-22T13:47:37.843Z,,0,,19.2,,,
2018-01-22T13:47:46.929Z,,0,,19.2,19.2,,
2018-01-22T13:47:54.012Z,,0,,19.2,18.9,,
2018-01-22T13:48:03.744Z,,0,,19.2,,,
2018-01-22T13:48:13.762Z,,0,,19.2,,,
2018-01-22T13:48:23.675Z,,0,,19.2,,,
2018-01-22T13:48:33.664Z,,0,,19.2,,,
2018-01-22T13:48:43.655Z,,0,,19.2,,,
2018-01-22T13:48:53.815Z,,0,,19.2,,,
2018-01-22T13:49:03.657Z,,0,,19.2,,,
2018-01-22T13:49:13.659Z,,0,,19.2,,,
2018-01-22T13:49:23.663Z,,0,,19.2,,,
2018-01-22T13:49:33.666Z,,0,,19.2,,,
2018-01-22T13:49:43.659Z,,0,,19.2,,,
2018-01-22T13:49:53.669Z,,0,,19.2,,,
2018-01-22T13:50:03.670Z,,0,,19.2,18.8,,
2018-01-22T13:50:13.670Z,,0,,19.2,,,
2018-01-22T13:50:23.922Z,,0,,19.2,,,
2018-01-22T13:50:33.656Z,,0,,19.2,,,
2018-01-22T13:50:43.802Z,,0,,19.2,,,
2018-01-22T13:50:53.883Z,,0,,19.2,,,
2018-01-22T13:51:06.320Z,,0,,19.2,,,
2018-01-22T13:51:17.725Z,,0,,19.2,,,
2018-01-22T13:51:32.093Z,,0,,19.2,,,
2018-01-22T13:51:40.530Z,,0,,19.2,,,
2018-01-22T13:51:43.794Z,,0,,19.2,,,
2018-01-22T13:51:53.751Z,,0,,19.2,,,
2018-01-22T13:52:03.669Z,,0,,19.2,,,
2018-01-22T13:52:13.726Z,,0,,19.2,,,
2018-01-22T13:52:23.745Z,,0,,19.2,,,
2018-01-22T13:52:33.758Z,,0,,19.2,,,
2018-01-22T13:52:43.652Z,,0,,19.2,18.6,,
2018-01-22T13:52:53.664Z,,0,,19.2,,,
2018-01-22T13:53:03.663Z,,0,,19.3,18.8,,
2018-01-22T13:53:15.436Z,,0,,19.2,,,
2018-01-22T13:53:23.699Z,,0,,19.2,18.6,,
2018-01-22T13:53:34.329Z,,0,,19.3,,,
2018-01-22T13:53:48.742Z,,0,,19.2,,,
2018-01-22T13:53:57.470Z,,0,,19.3,,,
2018-01-22T13:54:04.668Z,0,0,,19.3,,5,0
2018-01-22T13:54:13.889Z,,0,,19.3,,,
2018-01-22T13:54:23.662Z,,0,,19.3,,,
2018-01-22T13:54:33.664Z,,0,,19.2,,,
2018-01-22T13:54:43.662Z,,0,,19.3,,,
2018-01-22T13:54:53.654Z,,0,,19.2,,,
2018-01-22T13:55:03.664Z,,0,,19.3,,,
2018-01-22T13:55:13.659Z,,0,,19.3,,,
2018-01-22T13:55:23.665Z,,0,,19.3,,,
2018-01-22T13:55:33.666Z,,0,,19.2,,,
2018-01-22T13:55:43.693Z,,0,,19.3,,,
2018-01-22T13:55:53.695Z,,0,,19.3,,,
2018-01-22T13:56:04.240Z,,0,,19.3,,,
2018-01-22T13:56:13.685Z,,0,,19.3,,,
2018-01-22T13:56:26.115Z,,0,,19.3,,,
2018-01-22T13:56:43.018Z,,0,,19.3,,,
2018-01-22T13:56:54.784Z,,0,,19.3,,,
2018-01-22T13:56:59.407Z,,0,,19.3,,,
2018-01-22T13:57:03.761Z,,0,,19.3,,,
2018-01-22T13:57:13.759Z,0,0,43,19.2,20.1,20,2
2018-01-22T13:57:23.799Z,0,0,0,19.3,25.3,,2
2018-01-22T13:57:33.704Z,,0,,19.3,21.7,,
2018-01-22T13:57:43.776Z,,0,,19.3,19.9,,
2018-01-22T13:57:53.697Z,,0,,19.3,19.5,,
2018-01-22T13:58:03.694Z,,0,,19.3,18.9,,
2018-01-22T13:58:13.834Z,,0,,19.3,18.6,,
2018-01-22T13:58:23.688Z,,0,,19.3,,,
2018-01-22T13:58:33.828Z,,0,,19.3,18.8,,
2018-01-22T13:58:43.724Z,,0,,19.3,,,
2018-01-22T13:58:54.484Z,,0,,19.3,18.9,,
2018-01-22T13:59:06.920Z,,0,,19.3,,,
2018-01-22T13:59:17.532Z,,0,,19.3,,,
2018-01-22T13:59:27.105Z,,0,,19.3,,,
2018-01-22T13:59:34.474Z,,0,,19.3,,,
2018-01-22T13:59:43.748Z,,0,,19.3,,,
2018-01-22T13:59:53.719Z,,0,,19.3,19.1,,
2018-01-22T14:00:03.680Z,,0,,19.3,,,
2018-01-22T14:00:13.670Z,,0,,19.3,18.9,,
2018-01-22T14:00:23.663Z,,0,,19.3,,,
2018-01-22T14:00:33.664Z,,0,,19.3,,,
2018-01-22T14:00:43.664Z,,0,,19.3,18.8,,
2018-01-22T14:00:53.758Z,,0,,19.3,,,
2018-01-22T14:01:03.697Z,,0,,19.3,,,
2018-01-22T14:01:13.709Z,,0,,19.3,,,
2018-01-22T14:01:24.672Z,,0,,19.3,,,
2018-01-22T14:01:33.965Z,0,0,0,19.3,18.8,20,2
2018-01-22T14:01:46.764Z,,0,,19.3,,,
2018-01-22T14:01:57.820Z,,0,,19.3,,,
2018-01-22T14:02:06.013Z,,0,,19.3,,,
2018-01-22T14:02:14.387Z,,0,,19.3,,,
2018-01-22T14:02:23.736Z,,0,,19.3,,,
2018-01-22T14:02:33.763Z,,0,,19.3,,,
2018-01-22T14:02:43.749Z,,0,,19.3,,,
2018-01-22T14:02:53.774Z,,0,,19.3,,,
2018-01-22T14:03:03.772Z,,0,,19.3,,,
2018-01-22T14:03:13.765Z,,0,,19.3,,,
2018-01-22T14:03:23.777Z,,0,,19.3,,,
2018-01-22T14:03:33.782Z,,0,,19.3,,,
2018-01-22T14:03:44.399Z,,0,,19.3,,,
2018-01-22T14:03:53.659Z,,0,,19.3,,,
2018-01-22T14:04:03.656Z,,0,,19.3,,,
2018-01-22T14:04:13.660Z,,0,,19.3,,,
2018-01-22T14:04:23.660Z,,0,,19.3,,,
2018-01-22T14:04:33.666Z,,0,,19.3,,,
2018-01-22T14:04:43.660Z,,0,,19.3,,,
2018-01-22T14:04:53.666Z,,0,,19.3,,,
2018-01-22T14:05:03.687Z,,0,,19.3,,,
2018-01-22T14:05:13.657Z,,0,,19.3,,,
2018-01-22T14:05:23.704Z,,0,,19.3,,,
2018-01-22T14:05:33.684Z,,0,,19.3,,,
2018-01-22T14:05:43.660Z,,0,,19.3,,,
2018-01-22T14:05:53.660Z,,0,,19.3,,,
2018-01-22T14:06:03.667Z,,0,,19.3,,,
2018-01-22T14:06:13.681Z,,0,,19.3,,,
2018-01-22T14:06:23.686Z,,0,,19.3,,,
2018-01-22T14:06:33.704Z,,0,,19.3,,,
2018-01-22T14:06:43.695Z,,0,,19.3,,,
2018-01-22T14:06:53.680Z,,0,,19.3,,,
2018-01-22T14:07:03.714Z,,0,,19.3,,,
2018-01-22T14:07:14.682Z,,0,,19.3,18.6,,
2018-01-22T14:07:23.785Z,,0,,19.3,18.8,,
2018-01-22T14:07:33.726Z,,0,,19.3,,,
2018-01-22T14:07:43.690Z,,0,,19.3,18.6,,
2018-01-22T14:07:53.803Z,,0,,19.3,,,
2018-01-22T14:08:03.695Z,,0,,19.3,,,
2018-01-22T14:08:13.682Z,,0,,19.3,18.5,,
2018-01-22T14:08:23.705Z,,0,,19.3,18.4,,
2018-01-22T14:08:33.698Z,,0,,19.3,,,
2018-01-22T14:08:43.691Z,,0,,19.3,,,
2018-01-22T14:08:53.686Z,,0,,19.3,,,
2018-01-22T14:09:03.680Z,,0,,19.3,,,
2018-01-22T14:09:13.739Z,,0,,19.3,,,
2018-01-22T14:09:23.802Z,,0,,19.3,,,
2018-01-22T14:09:33.783Z,,0,,19.3,,,
2018-01-22T14:09:43.695Z,,0,,19.3,,,
2018-01-22T14:09:53.804Z,,0,,19.3,,,
2018-01-22T14:10:03.826Z,,0,,19.3,,,
2018-01-22T14:10:13.725Z,,0,,19.3,,,
2018-01-22T14:10:23.793Z,,0,,19.3,,,
2018-01-22T14:10:33.721Z,,0,,19.3,,,
2018-01-22T14:10:43.854Z,,0,,19.3,18.2,,
2018-01-22T14:10:53.775Z,,0,,19.3,,,
2018-01-22T14:11:03.704Z,,0,,19.3,,,
2018-01-22T14:11:13.745Z,,0,,19.3,,,
2018-01-22T14:11:23.955Z,,0,,19.3,,,
2018-01-22T14:11:33.707Z,,0,,19.3,,,
2018-01-22T14:11:43.685Z,,0,,19.3,,,
2018-01-22T14:11:53.699Z,,0,,19.3,,,
2018-01-22T14:12:03.683Z,,0,,19.3,,,
2018-01-22T14:12:13.718Z,,0,,19.3,,,
2018-01-22T14:12:23.688Z,,0,,19.3,,,
2018-01-22T14:12:33.690Z,,0,,19.3,,,
2018-01-22T14:12:43.691Z,,0,,19.3,,,
2018-01-22T14:12:53.689Z,,0,,19.3,,,
2018-01-22T14:13:03.698Z,,0,,19.3,,,
2018-01-22T14:13:13.684Z,,0,,19.3,,,
2018-01-22T14:13:23.689Z,,0,,19.3,,,
2018-01-22T14:13:33.732Z,,0,,19.3,,,
2018-01-22T14:13:43.699Z,,0,,19.3,,,
2018-01-22T14:13:53.691Z,,0,,19.3,,,
2018-01-22T14:14:03.686Z,,0,,19.3,,,
2018-01-22T14:14:13.697Z,,0,,19.3,,,
2018-01-22T14:14:23.709Z,,0,,19.3,,,
2018-01-22T14:14:33.689Z,,0,,19.3,,,
2018-01-22T14:14:43.707Z,,0,,19.3,,,
2018-01-22T14:14:53.754Z,,0,,19.3,,,
2018-01-22T14:15:03.746Z,,0,,19.3,,,
2018-01-22T14:15:13.761Z,,0,,19.3,,,
2018-01-22T14:15:23.723Z,,0,,19.3,,,
2018-01-22T14:15:33.918Z,,0,,19.3,,,
2018-01-22T14:15:43.717Z,,0,,19.3,,,
2018-01-22T14:15:53.709Z,,0,,19.3,,,
2018-01-22T14:16:06.693Z,,0,,19.3,,,
2018-01-22T14:16:13.701Z,,0,,19.3,,,
2018-01-22T14:16:26.249Z,,0,,19.3,,,
2018-01-22T14:16:37.502Z,,0,,19.3,,,
2018-01-22T14:16:47.880Z,,0,,19.3,,,
2018-01-22T14:16:55.977Z,,0,,19.3,,,
2018-01-22T14:17:03.829Z,,0,,19.3,,,
2018-01-22T14:17:13.798Z,,0,,19.3,,,
2018-01-22T14:17:23.761Z,,0,,19.3,,,
2018-01-22T14:17:33.697Z,,0,,19.3,,,
2018-01-22T14:17:43.708Z,,0,,19.3,18.1,,
2018-01-22T14:17:53.697Z,,0,,19.3,18.2,,
2018-01-22T14:18:03.847Z,,0,,19.3,18.1,,
2018-01-22T14:18:13.714Z,,0,,19.3,,,
2018-01-22T14:18:23.695Z,,0,,19.3,18,,
2018-01-22T14:18:33.717Z,,0,,19.3,,,
2018-01-22T14:18:43.721Z,,0,,19.3,,,
2018-01-22T14:18:53.765Z,,0,,19.3,,,
2018-01-22T14:19:04.127Z,,0,,19.3,,,
2018-01-22T14:19:14.437Z,,0,,19.3,,,
2018-01-22T14:19:27.209Z,,0,,19.3,,,
2018-01-22T14:19:39.523Z,,0,,19.3,,,
2018-01-22T14:19:47.956Z,,0,,19.3,,,
2018-01-22T14:19:54.811Z,,0,,19.3,,,
2018-01-22T14:20:04.005Z,,0,,19.3,,,
2018-01-22T14:20:13.850Z,,0,,19.3,,,
2018-01-22T14:20:23.804Z,,0,,19.3,,,
2018-01-22T14:20:33.875Z,,0,,19.3,,,
2018-01-22T14:20:43.827Z,,0,,19.3,,,
2018-01-22T14:20:53.781Z,,0,,19.3,,,
2018-01-22T14:21:03.734Z,,0,,19.3,,,
2018-01-22T14:21:13.706Z,,0,,19.3,18,,
2018-01-22T14:21:23.699Z,,0,,19.3,18,,
2018-01-22T14:21:33.723Z,,0,,19.3,17.8,,
2018-01-22T14:21:43.718Z,,0,,19.3,17.8,,
2018-01-22T14:21:53.706Z,,0,,19.3,18,,
2018-01-22T14:22:03.710Z,,0,,19.3,18,,
2018-01-22T14:22:13.694Z,,0,,19.3,17.8,,
2018-01-22T14:22:23.709Z,,0,,19.3,17.8,,
2018-01-22T14:22:33.701Z,,0,,19.3,17.8,,
2018-01-22T14:22:43.705Z,,0,,19.3,17.8,,
2018-01-22T14:22:53.709Z,,0,,19.2,17.8,,
2018-01-22T14:23:03.701Z,,0,,19.3,,,
2018-01-22T14:23:13.703Z,,0,,19.3,,,
2018-01-22T14:23:23.702Z,,0,,19.3,17.8,,
2018-01-22T14:23:33.722Z,,0,,19.3,17.8,,
2018-01-22T14:23:43.703Z,,0,,19.3,18,,
2018-01-22T14:23:53.702Z,,0,,19.3,17.8,,
2018-01-22T14:24:03.726Z,,0,,19.3,18,,
2018-01-22T14:24:13.699Z,,0,,19.3,17.8,,
2018-01-22T14:24:23.694Z,,0,,19.3,17.8,,
2018-01-22T14:24:33.710Z,,0,,19.2,17.8,,
2018-01-22T14:24:43.689Z,,0,,19.3,,,
2018-01-22T14:24:53.691Z,,0,,19.3,17.8,,
2018-01-22T14:25:03.691Z,,0,,19.2,17.8,,
2018-01-22T14:25:13.685Z,,0,,19.3,17.8,,
2018-01-22T14:25:23.689Z,,0,,19.3,,,
2018-01-22T14:25:33.839Z,,0,,19.3,18,,
2018-01-22T14:25:43.695Z,,0,,19.2,17.8,,
2018-01-22T14:25:53.688Z,,0,,19.2,,,
2018-01-22T14:26:03.700Z,,0,,19.3,,,
2018-01-22T14:26:13.694Z,,0,,19.2,,,
2018-01-22T14:26:23.691Z,,0,,19.2,,,
2018-01-22T14:26:33.696Z,,0,,19.2,,,
2018-01-22T14:26:43.683Z,,0,,19.2,,,
2018-01-22T14:26:53.700Z,,0,,19.2,,,
2018-01-22T14:27:03.687Z,,0,,19.2,,,
2018-01-22T14:27:13.883Z,,0,,19.2,,,
2018-01-22T14:27:23.688Z,,0,,19.2,,,
2018-01-22T14:27:45.493Z,,0,,19.2,17.8,,
2018-01-22T14:27:53.701Z,,0,,19.2,,,
2018-01-22T14:28:03.694Z,,0,,19.2,,,
2018-01-22T14:28:13.692Z,,0,,19.2,17.7,,
2018-01-22T14:28:23.681Z,,0,,19.2,,,
2018-01-22T14:28:33.684Z,,0,,19.2,,,
2018-01-22T14:28:43.687Z,,0,,19.2,,,
2018-01-22T14:28:53.689Z,,0,,19.2,,,
2018-01-22T14:29:03.677Z,,0,,19.2,,,
2018-01-22T14:29:13.686Z,,0,,19.2,,,
2018-01-22T14:29:23.693Z,,0,,19.2,,,
2018-01-22T14:29:33.700Z,,0,,19.2,,,
2018-01-22T14:29:43.694Z,,0,,19.2,,,
2018-01-22T14:29:53.689Z,,0,,19.2,,,
2018-01-22T14:30:03.684Z,,0,,19.2,,,
2018-01-22T14:30:13.696Z,,0,,19.2,,,
2018-01-22T14:30:23.692Z,,0,,19.2,,,
2018-01-22T14:30:33.688Z,,0,,19.2,17.6,,
2018-01-22T14:30:43.694Z,,0,,19.2,,,
2018-01-22T14:30:53.741Z,,0,,19.2,,,
2018-01-22T14:31:03.695Z,,0,,19.2,,,
2018-01-22T14:31:13.749Z,0,0,45,19.2,18.2,62,2
2018-01-22T14:31:23.806Z,,0,34,19.2,23.1,61,
2018-01-22T14:31:33.705Z,,0,29,19.2,23.6,,
2018-01-22T14:31:43.691Z,,0,29,19.2,24,,
2018-01-22T14:31:53.695Z,,0,30,19.2,,62,
2018-01-22T14:32:03.704Z,,0,,19.2,24.1,,
2018-01-22T14:32:13.695Z,,0,29,19.2,24.3,,
2018-01-22T14:32:23.705Z,,0,30,19.2,24.6,61,
2018-01-22T14:32:33.693Z,,0,,19.2,25.1,,
2018-01-22T14:32:43.695Z,,0,,19.2,25.2,62,
2018-01-22T14:32:53.684Z,,0,,19.2,25.4,,
2018-01-22T14:33:05.336Z,,0,31,19.2,,,
2018-01-22T14:33:15.956Z,,0,38,19.2,26,61,
2018-01-22T14:33:25.857Z,,0,49,19.2,28,,
2018-01-22T14:33:38.170Z,,0,57,19.2,30,,
2018-01-22T14:33:46.336Z,,0,61,19.2,31.1,,
2018-01-22T14:33:54.048Z,,0,70,19.2,33.2,,
2018-01-22T14:34:03.813Z,,0,78,19.2,35.1,,
2018-01-22T14:34:13.694Z,,0,84,19.2,37.2,62,
2018-01-22T14:34:23.690Z,,0,92,19.3,39.2,,
2018-01-22T14:34:37.809Z,,0,99,19.3,41,,
2018-01-22T14:34:43.720Z,,0,100,19.3,43,,
2018-01-22T14:34:53.692Z,,0,,19.3,44,61,
2018-01-22T14:35:03.747Z,,0,,19.3,44.4,,
2018-01-22T14:35:13.705Z,,0,,19.3,45.1,62,
2018-01-22T14:35:23.699Z,,0,99,19.3,46,61,
2018-01-22T14:35:33.690Z,,0,100,19.3,47,,
2018-01-22T14:35:43.717Z,,0,,19.3,48,,
2018-01-22T14:35:53.694Z,,0,,19.4,48.4,62,
2018-01-22T14:36:03.690Z,,0,,19.4,49.2,,
2018-01-22T14:36:13.729Z,,0,,19.4,50.2,61,
2018-01-22T14:36:23.705Z,,0,,19.4,51.1,,
2018-01-22T14:36:33.761Z,,0,,19.4,52.1,,
2018-01-22T14:36:43.706Z,,0,,19.4,53,,
2018-01-22T14:36:54.002Z,,0,,19.6,54,,
2018-01-22T14:37:03.740Z,,0,100,19.6,55,,
2018-01-22T14:37:13.710Z,,0,,19.6,56,,
2018-01-22T14:37:23.732Z,,0,,19.6,57,,
2018-01-22T14:37:33.707Z,,0,,19.7,57.3,,
2018-01-22T14:37:43.774Z,,0,,19.7,58.2,,
2018-01-22T14:37:53.690Z,,0,100,19.7,59,,
2018-01-22T14:38:03.717Z,,0,,19.8,60,,
2018-01-22T14:38:13.737Z,,0,,19.8,60.6,,
2018-01-22T14:38:25.903Z,,0,99,19.8,61.3,,
2018-01-22T14:38:33.819Z,,0,93,20,62,,
2018-01-22T14:38:43.715Z,,0,84,20,61.9,,
2018-01-22T14:38:53.683Z,,0,79,20,61.5,,
2018-01-22T14:39:03.698Z,,0,76,20.1,61.3,,
2018-01-22T14:39:13.733Z,,0,74,20.1,,,
2018-01-22T14:39:23.719Z,,0,70,20.2,61.5,,
2018-01-22T14:39:33.794Z,,0,66,20.2,61.4,,
2018-01-22T14:39:43.710Z,,0,63,20.4,61.3,,
2018-01-22T14:39:53.720Z,,0,60,20.4,61.4,,
2018-01-22T14:40:03.750Z,,0,56,20.5,61.5,,
2018-01-22T14:40:13.856Z,,0,52,20.5,,,
2018-01-22T14:40:23.684Z,,0,48,20.6,,,
2018-01-22T14:40:36.610Z,,0,44,20.6,61.4,,
2018-01-22T14:40:47.312Z,,0,41,20.8,61.3,,
2018-01-22T14:40:53.867Z,,0,40,20.9,61.2,,
2018-01-22T14:41:03.752Z,,0,37,20.9,61.3,,
2018-01-22T14:41:13.770Z,,0,36,21.1,61.2,,
2018-01-22T14:41:23.717Z,,0,34,21.2,61.3,,
2018-01-22T14:41:33.690Z,,0,32,21.2,61.2,60,
2018-01-22T14:41:43.703Z,,0,30,21.3,60.9,,
2018-01-22T14:41:53.682Z,,0,29,21.3,60.8,,
2018-01-22T14:42:10.397Z,,0,,21.5,60.9,,
2018-01-22T14:42:14.950Z,,0,30,21.6,61.1,,
2018-01-22T14:42:24.526Z,,0,,21.7,61.2,,
2018-01-22T14:42:33.799Z,,0,29,21.7,,,
2018-01-22T14:42:43.743Z,,0,,21.9,61.3,,
2018-01-22T14:42:53.827Z,,0,,21.9,61.4,,
2018-01-22T14:43:04.687Z,,0,30,22,,,
2018-01-22T14:43:13.731Z,,0,,22,,,
2018-01-22T14:43:23.774Z,,0,29,22.1,61.5,,
2018-01-22T14:43:33.799Z,,0,,22.2,,,
2018-01-22T14:43:43.720Z,,0,,22.4,,,
2018-01-22T14:43:53.838Z,,0,,22.4,61.4,,
2018-01-22T14:44:03.744Z,,0,,22.5,61.5,,
2018-01-22T14:44:15.999Z,,0,,22.6,,,
2018-01-22T14:44:26.296Z,,0,,22.6,,59,
2018-01-22T14:44:35.804Z,,0,,22.7,,,
2018-01-22T14:44:43.778Z,,0,,22.8,61.6,,
2018-01-22T14:44:53.708Z,,0,,23,,,
2018-01-22T14:45:03.755Z,,0,30,23,,,
2018-01-22T14:45:13.731Z,,0,,23.1,61.8,,
2018-01-22T14:45:28.163Z,,0,29,23.2,,,
2018-01-22T14:45:37.994Z,,0,,23.2,,,
2018-01-22T14:45:45.756Z,,0,30,23.3,61.9,,
2018-01-22T14:45:54.068Z,,0,29,23.4,,,
2018-01-22T14:46:03.771Z,,0,30,23.6,,,
2018-01-22T14:46:13.750Z,,0,30,23.6,62,,
2018-01-22T14:46:23.919Z,,0,29,23.7,,,
2018-01-22T14:46:33.853Z,,0,30,23.8,,,
2018-01-22T14:46:43.877Z,,0,,23.8,62.1,,
2018-01-22T14:46:53.790Z,,0,29,23.9,,,
2018-01-22T14:47:03.727Z,,0,,24,,,
2018-01-22T14:47:13.808Z,0,0,0,24.2,60.7,58,2
2018-01-22T14:47:23.794Z,,0,,24.2,58.8,,
2018-01-22T14:47:33.671Z,,0,,24.3,57.8,,
2018-01-22T14:47:43.700Z,,0,,24.3,57.2,,
2018-01-22T14:47:53.747Z,,0,,24.4,56.9,,
2018-01-22T14:48:03.815Z,,0,,24.5,,,
2018-01-22T14:48:13.713Z,,0,,24.7,56.8,,
2018-01-22T14:48:25.134Z,,0,,24.7,56.7,,
2018-01-22T14:48:33.739Z,,0,,24.8,56.6,,
2018-01-22T14:48:43.694Z,,0,,24.9,56.5,,
2018-01-22T14:48:53.754Z,,0,,24.9,56.2,,
2018-01-22T14:49:07.242Z,,0,,25,55.9,,
2018-01-22T14:49:15.819Z,,0,,25.1,55.6,,
2018-01-22T14:49:23.762Z,,0,,25.1,55.4,,
2018-01-22T14:49:33.789Z,,0,,25.3,55.2,,
2018-01-22T14:49:43.819Z,,0,,25.3,54.9,,
2018-01-22T14:49:53.718Z,,0,,25.4,54.6,,
2018-01-22T14:50:03.681Z,,0,,25.5,54.4,,
2018-01-22T14:50:13.737Z,,0,,25.5,53.9,,
2018-01-22T14:50:23.681Z,,0,,25.6,53.8,,
2018-01-22T14:50:33.691Z,,0,,25.6,53.6,,
2018-01-22T14:50:43.670Z,,0,,25.7,53.4,,
2018-01-22T14:50:53.714Z,,0,,25.7,53.1,,
2018-01-22T14:51:03.720Z,,0,,25.9,52.9,,
2018-01-22T14:51:13.729Z,,0,,26,52.7,,
2018-01-22T14:51:23.688Z,,0,,26,52.4,,
2018-01-22T14:51:33.778Z,,0,,26.1,52.2,,
2018-01-22T14:51:43.700Z,,0,,26.1,51.9,,
