Time,ChActive,PrimTSet,ActPow,HwActive,PrimT,HwTSet,HwTOutlet
2018-02-03T06:20:48.196Z,,,,,,0,20.2
2018-02-03T06:20:58.197Z,,,,,23.7,0,20.2
2018-02-03T06:21:08.197Z,,,,,,0,20.2
2018-02-03T06:21:18.196Z,,,,,,0,20.2
2018-02-03T06:21:28.196Z,,,,,,0,20.2
2018-02-03T06:21:38.198Z,,,,,,0,20.1
2018-02-03T06:21:48.196Z,,,,,,0,20.1
2018-02-03T06:21:58.197Z,,,,,,0,20.1
2018-02-03T06:22:08.196Z,,,,,,0,20.1
2018-02-03T06:22:18.196Z,,,,,,0,20.1
2018-02-03T06:22:28.197Z,,,,,,0,20.1
2018-02-03T06:22:38.196Z,,,,,,0,20.1
2018-02-03T06:22:48.196Z,,,,,23.6,0,20.1
2018-02-03T06:22:58.202Z,,,,,,0,20
2018-02-03T06:23:08.197Z,,,,,,0,20
2018-02-03T06:23:18.196Z,,,,,,0,20
2018-02-03T06:23:28.198Z,,,,,,0,20
2018-02-03T06:23:38.196Z,,,,,,0,20
2018-02-03T06:23:48.383Z,,,,,,0,20
2018-02-03T06:24:03.286Z,,,,,,0,20
2018-02-03T06:24:08.197Z,,,,,,0,20
2018-02-03T06:24:18.197Z,,,,,,0,20
2018-02-03T06:24:28.197Z,,,,,,0,19.8
2018-02-03T06:24:38.196Z,,,,,,0,19.8
2018-02-03T06:24:48.197Z,,,,,,0,19.8
2018-02-03T06:24:58.381Z,,,,,23.5,0,19.8
2018-02-03T06:25:08.200Z,,,,,,0,19.8
2018-02-03T06:25:18.197Z,,,,,,0,19.8
2018-02-03T06:25:28.197Z,,,,,,0,19.8
2018-02-03T06:25:38.197Z,,,,,,0,19.8
2018-02-03T06:25:48.197Z,,,,,,0,19.8
2018-02-03T06:25:58.198Z,,,,,,0,19.7
2018-02-03T06:26:08.196Z,,,,,,0,19.7
2018-02-03T06:26:18.197Z,,,,,,0,19.7
2018-02-03T06:26:28.197Z,,,,,,0,19.7
2018-02-03T06:26:38.196Z,,,,,,0,19.7
2018-02-03T06:26:48.384Z,,,,,,0,19.7
2018-02-03T06:27:03.287Z,,,,,,0,19.7
2018-02-03T06:27:08.197Z,,,,,,0,19.7
2018-02-03T06:27:18.382Z,,,,,23.4,0,19.7
2018-02-03T06:27:28.197Z,,,,,23.5,0,19.7
2018-02-03T06:27:38.198Z,,,,,23.4,0,19.7
2018-02-03T06:27:48.197Z,,,,,,0,19.7
2018-02-03T06:27:58.197Z,,,,,,0,19.7
2018-02-03T06:28:08.197Z,,,,,,0,19.7
2018-02-03T06:28:18.202Z,,,,,,0,19.6
2018-02-03T06:28:28.197Z,,,,,,0,19.6
2018-02-03T06:28:38.198Z,,,,,,0,19.6
2018-02-03T06:28:48.197Z,,,,,,0,19.6
2018-02-03T06:28:58.197Z,,,,,,0,19.6
2018-02-03T06:29:08.197Z,,,,,,0,19.6
2018-02-03T06:29:18.197Z,,,,,,0,19.6
2018-02-03T06:29:28.197Z,,,,,,0,19.6
2018-02-03T06:29:38.197Z,,,,,,0,19.6
2018-02-03T06:29:48.197Z,,,,,,0,19.6
2018-02-03T06:29:58.197Z,,,,,,0,19.6
2018-02-03T06:30:08.197Z,,,,,,0,19.6
2018-02-03T06:30:18.198Z,,,,,,0,19.6
2018-02-03T06:30:28.197Z,,,,,,0,19.6
2018-02-03T06:30:38.197Z,,,,,23.3,0,19.6
2018-02-03T06:30:48.197Z,,,,,23.4,0,19.6
2018-02-03T06:30:58.198Z,,,,,23.3,0,19.6
2018-02-03T06:31:08.198Z,,,,,,0,19.4
2018-02-03T06:31:18.198Z,,,,,,0,19.4
2018-02-03T06:31:28.197Z,,,,,,0,19.4
2018-02-03T06:31:38.197Z,,,,,,0,19.4
2018-02-03T06:31:48.198Z,,,,,,0,19.4
2018-02-03T06:31:58.197Z,,,,,,0,19.4
2018-02-03T06:32:08.197Z,,,,,,0,19.4
2018-02-03T06:32:18.198Z,,,,,,0,19.4
2018-02-03T06:32:28.197Z,,,,,,0,19.4
2018-02-03T06:32:38.199Z,,,,,,0,19.4
2018-02-03T06:32:48.197Z,,,,,,0,19.4
2018-02-03T06:33:03.318Z,,,,,,0,19.4
2018-02-03T06:33:13.287Z,,,,,,0,19.4
2018-02-03T06:33:18.198Z,,,,,,0,19.4
2018-02-03T06:33:28.198Z,,,,,,0,19.4
2018-02-03T06:33:38.198Z,0,0,,0,23.5,0,23.6
2018-02-03T06:33:48.199Z,,,,,22.9,0,23.8
2018-02-03T06:33:58.199Z,,,,,,0,23.7
2018-02-03T06:34:08.198Z,,,,,,0,23.7
2018-02-03T06:34:18.197Z,,,,,,0,23.6
2018-02-03T06:34:28.198Z,,,,,,0,23.6
2018-02-03T06:34:38.198Z,,5,,,22.8,0,23.4
2018-02-03T06:34:48.198Z,,,,,,0,23.4
2018-02-03T06:34:58.201Z,,,,,,0,23.3
2018-02-03T06:35:08.198Z,,,,,,0,23.3
2018-02-03T06:35:18.199Z,,,,,,0,23.2
2018-02-03T06:35:28.198Z,,,,,,0,23.2
2018-02-03T06:35:38.198Z,,,,,,0,23.1
2018-02-03T06:35:48.198Z,,,,,,0,23.1
2018-02-03T06:35:58.198Z,,,,,,0,23.1
2018-02-03T06:36:08.197Z,,,,,,0,23
2018-02-03T06:36:18.198Z,,,,,,0,23
2018-02-03T06:36:28.198Z,,,,,,0,22.8
2018-02-03T06:36:38.198Z,,,,,,0,22.8
2018-02-03T06:36:48.198Z,,,,,,0,22.8
2018-02-03T06:36:58.198Z,,,,,22.7,0,22.7
2018-02-03T06:37:08.198Z,,,,,,0,22.7
2018-02-03T06:37:18.198Z,,,,,,0,22.7
2018-02-03T06:37:28.198Z,,,,,,0,22.6
2018-02-03T06:37:38.198Z,,,,,,0,22.6
2018-02-03T06:37:48.199Z,0,0,,2,,0,22.6
2018-02-03T06:37:58.199Z,0,,,0,22.2,0,23.6
2018-02-03T06:38:08.364Z,,,,,22.3,0,23.4
2018-02-03T06:38:18.198Z,,,,,,0,23.4
2018-02-03T06:38:28.201Z,,,,,,0,23.4
2018-02-03T06:38:38.198Z,,,,,,0,23.3
2018-02-03T06:38:48.297Z,,,,,22.2,0,23.3
2018-02-03T06:38:58.199Z,,5,,,,0,23.2
2018-02-03T06:39:08.199Z,,,,,,0,23.2
2018-02-03T06:39:18.200Z,,,,,,0,23.2
2018-02-03T06:39:28.198Z,,,,,,0,23.2
2018-02-03T06:39:38.198Z,,,,,,0,23.1
2018-02-03T06:39:48.199Z,,,,,,0,23.1
2018-02-03T06:39:58.199Z,,,,,,0,23.1
2018-02-03T06:40:08.198Z,,,,,,0,23
2018-02-03T06:40:18.199Z,,,,,,0,23
2018-02-03T06:40:28.199Z,,,,,,0,23
2018-02-03T06:40:38.199Z,,,,,,0,23
2018-02-03T06:40:48.198Z,,,,,,0,22.8
2018-02-03T06:40:58.199Z,,,,,,0,22.8
2018-02-03T06:41:08.199Z,,,,,22,0,22.8
2018-02-03T06:41:18.354Z,,,,,,0,22.7
2018-02-03T06:41:28.200Z,,,,,,0,22.7
2018-02-03T06:41:38.199Z,,,,,,0,22.7
2018-02-03T06:41:53.259Z,,,,,,0,22.6
2018-02-03T06:41:58.200Z,,,,,,0,22.6
2018-02-03T06:42:08.198Z,,,,,,0,22.6
2018-02-03T06:42:18.204Z,,,,,,0,22.6
2018-02-03T06:42:28.199Z,,,,,,0,22.5
2018-02-03T06:42:38.199Z,,,,,,0,22.5
2018-02-03T06:42:48.204Z,,,,,,0,22.5
2018-02-03T06:42:58.199Z,,,,,,0,22.5
2018-02-03T06:43:08.198Z,,,,,,0,22.4
2018-02-03T06:43:18.199Z,,,,,,0,22.4
2018-02-03T06:43:28.199Z,,,,,,0,22.4
2018-02-03T06:43:38.364Z,,,,,,0,22.4
2018-02-03T06:43:48.201Z,,,,,,0,22.2
2018-02-03T06:43:58.199Z,,,,,,0,22.2
2018-02-03T06:44:08.200Z,,,,,,0,22.2
2018-02-03T06:44:18.199Z,,,,,21.9,0,22.1
2018-02-03T06:44:28.199Z,,,,,22,0,22.1
2018-02-03T06:44:38.199Z,,,,,21.9,0,22.1
2018-02-03T06:44:48.201Z,,,,,21.9,0,22.1
2018-02-03T06:44:58.201Z,,,,,,0,22
2018-02-03T06:45:08.199Z,,,,,,0,22
2018-02-03T06:45:18.199Z,,,,,,0,22
2018-02-03T06:45:28.199Z,,,,,,0,22
2018-02-03T06:45:38.199Z,,,,,,0,22
2018-02-03T06:45:48.199Z,,,,,,0,21.9
2018-02-03T06:45:58.199Z,,,,,,0,21.9
2018-02-03T06:46:08.201Z,,,,,,0,21.9
2018-02-03T06:46:18.199Z,,,,,,0,21.9
2018-02-03T06:46:28.199Z,,,,,,0,21.7
2018-02-03T06:46:43.289Z,,,,,,0,21.7
2018-02-03T06:46:48.200Z,,,,,,0,21.7
2018-02-03T06:46:58.203Z,,,,,,0,21.7
2018-02-03T06:47:08.200Z,,,,,,0,21.7
2018-02-03T06:47:18.200Z,,,,,,0,21.7
2018-02-03T06:47:28.199Z,,,,,,0,21.6
2018-02-03T06:47:38.200Z,,,,,,0,21.6
2018-02-03T06:47:48.200Z,,,,,,0,21.6
2018-02-03T06:47:58.199Z,,,,,,0,21.6
2018-02-03T06:48:08.199Z,,,,,,0,21.6
2018-02-03T06:48:18.200Z,,,,,21.8,0,21.5
2018-02-03T06:48:28.199Z,,,,,21.9,0,21.5
2018-02-03T06:48:38.199Z,,,,,,0,21.5
2018-02-03T06:48:48.200Z,,,,,21.8,0,21.5
2018-02-03T06:48:58.199Z,,,,,,0,21.3
2018-02-03T06:49:08.199Z,,,,,,0,21.3
2018-02-03T06:49:18.199Z,,,,,,0,21.3
2018-02-03T06:49:28.200Z,,,,,,0,21.3
2018-02-03T06:49:38.199Z,,,,,,0,21.3
2018-02-03T06:49:48.200Z,,,,,,0,21.3
2018-02-03T06:49:58.200Z,,,,,,0,21.2
2018-02-03T06:50:08.200Z,,,,,,0,21.2
2018-02-03T06:50:18.200Z,,,,,,0,21.2
2018-02-03T06:50:28.200Z,,,,,,0,21.2
2018-02-03T06:50:38.200Z,,,,,,0,21.2
2018-02-03T06:50:48.200Z,,,,,,0,21.2
2018-02-03T06:50:58.203Z,,,,,,0,21.1
2018-02-03T06:51:08.200Z,,,,,,0,21.1
2018-02-03T06:51:18.200Z,,,,,,0,21.1
2018-02-03T06:51:28.200Z,,,,,,0,21.1
2018-02-03T06:51:38.200Z,,,,,,0,21.1
2018-02-03T06:51:48.200Z,,,,,,0,21.1
2018-02-03T06:51:58.200Z,,,,,,0,20.9
2018-02-03T06:52:08.200Z,,,,,,0,20.9
2018-02-03T06:52:18.200Z,,,,,,0,20.9
2018-02-03T06:52:28.204Z,,,,,,0,20.9
2018-02-03T06:52:38.200Z,,,,,,0,20.9
2018-02-03T06:52:48.200Z,,,,,,0,20.9
2018-02-03T06:52:58.202Z,,,,,,0,20.9
2018-02-03T06:53:08.200Z,,,,,21.7,0,20.8
2018-02-03T06:53:18.200Z,,,,,21.8,0,20.8
2018-02-03T06:53:28.200Z,,,,,,0,20.8
2018-02-03T06:53:38.200Z,,,,,,0,20.8
2018-02-03T06:53:48.200Z,,,,,,0,20.8
2018-02-03T06:53:58.200Z,,,,,,0,20.8
2018-02-03T06:54:08.200Z,,,,,,0,20.8
2018-02-03T06:54:18.435Z,,,,,,0,20.6
2018-02-03T06:54:28.200Z,,,,,21.7,0,20.6
2018-02-03T06:54:38.201Z,,,,,,0,20.6
2018-02-03T06:54:48.203Z,,,,,,0,20.6
2018-02-03T06:54:58.201Z,,,,,,0,20.6
2018-02-03T06:55:08.200Z,,,,,,0,20.6
2018-02-03T06:55:18.204Z,,,,,,0,20.6
2018-02-03T06:55:28.200Z,,,,,,0,20.5
2018-02-03T06:55:38.200Z,,,,,,0,20.5
2018-02-03T06:55:48.200Z,,,,,,0,20.5
2018-02-03T06:55:58.200Z,,,,,,0,20.5
2018-02-03T06:56:08.200Z,,,,,,0,20.5
2018-02-03T06:56:18.200Z,,,,,,0,20.5
2018-02-03T06:56:28.200Z,,,,,,0,20.5
2018-02-03T06:56:38.200Z,,,,,,0,20.5
2018-02-03T06:56:48.202Z,,,,,,0,20.4
2018-02-03T06:56:58.201Z,,,,,,0,20.4
2018-02-03T06:57:08.200Z,,,,,,0,20.4
2018-02-03T06:57:18.202Z,,,,,,0,20.4
2018-02-03T06:57:28.201Z,,,,,,0,20.4
2018-02-03T06:57:38.201Z,,,,,,0,20.4
2018-02-03T06:57:48.200Z,,,,,,0,20.2
2018-02-03T06:57:58.201Z,,,,,,0,20.2
2018-02-03T06:58:08.200Z,,,,,,0,20.2
2018-02-03T06:58:18.201Z,,,,,,0,20.2
2018-02-03T06:58:28.200Z,,,,,,0,20.2
2018-02-03T06:58:38.201Z,,,,,,0,20.2
2018-02-03T06:58:48.201Z,,,,,,0,20.2
2018-02-03T06:58:58.201Z,,,,,,0,20.2
2018-02-03T06:59:08.200Z,,,,,,0,20.2
2018-02-03T06:59:18.201Z,,,,,,0,20.2
2018-02-03T06:59:28.201Z,,,,,,0,20.1
2018-02-03T06:59:38.201Z,,,,,,0,20.1
2018-02-03T06:59:48.200Z,,,,,,0,20.1
2018-02-03T06:59:58.201Z,,,,,,0,20.1
2018-02-03T07:00:08.205Z,,,,,,0,20.1
2018-02-03T07:00:18.201Z,,,,,,0,20.1
2018-02-03T07:00:28.201Z,,,,,,0,20.1
2018-02-03T07:00:38.201Z,,,,,,0,20.1
2018-02-03T07:00:58.201Z,,,,,,0,20.1
2018-02-03T07:01:08.201Z,,,,,,0,20
2018-02-03T07:01:18.200Z,,,,,,0,20
2018-02-03T07:01:28.201Z,,,,,,0,20
2018-02-03T07:01:38.201Z,,,,,,0,20
2018-02-03T07:01:48.202Z,,,,,,0,20
2018-02-03T07:01:58.201Z,,,,,21.6,0,20
2018-02-03T07:02:08.201Z,,,,,,0,20
2018-02-03T07:02:18.206Z,,,,,,0,20
2018-02-03T07:02:28.204Z,,,,,,0,20
2018-02-03T07:02:38.206Z,,,,,,0,20
2018-02-03T07:02:48.201Z,,,,,,0,19.8
2018-02-03T07:02:58.207Z,,,,,,0,19.8
2018-02-03T07:03:08.201Z,,,,,,0,19.8
2018-02-03T07:03:18.202Z,,,,,,0,19.8
2018-02-03T07:03:28.416Z,,,,,,0,19.8
2018-02-03T07:03:38.201Z,,,,,,0,19.8
2018-02-03T07:03:48.201Z,,,,,,0,19.8
2018-02-03T07:03:58.201Z,,,,,,0,19.8
2018-02-03T07:04:08.201Z,,,,,,0,19.8
2018-02-03T07:04:18.206Z,,,,,,0,19.8
2018-02-03T07:04:28.205Z,,,,,,0,19.8
2018-02-03T07:04:38.201Z,,,,,,0,19.7
2018-02-03T07:04:48.202Z,,,,,,0,19.7
2018-02-03T07:04:58.206Z,,,,,,0,19.7
2018-02-03T07:05:08.202Z,,,,,,0,19.7
2018-02-03T07:05:18.406Z,,,,,,0,19.7
2018-02-03T07:05:28.202Z,,,,,,0,19.7
2018-02-03T07:05:38.202Z,,,,,,0,19.7
2018-02-03T07:05:48.202Z,,,,,,0,19.7
2018-02-03T07:05:58.204Z,,,,,,0,19.7
2018-02-03T07:06:08.206Z,,,,,,0,19.7
2018-02-03T07:06:18.202Z,,,,,,0,19.6
2018-02-03T07:06:28.207Z,,,,,,0,19.6
2018-02-03T07:06:38.201Z,,,,,,0,19.6
2018-02-03T07:06:48.204Z,,,,,,0,19.6
2018-02-03T07:06:58.201Z,,,,,,0,19.6
2018-02-03T07:07:08.203Z,,,,,,0,19.6
2018-02-03T07:07:18.202Z,,,,,,0,19.6
2018-02-03T07:07:28.205Z,,,,,,0,19.6
2018-02-03T07:07:38.203Z,,,,,,0,19.6
2018-02-03T07:07:48.413Z,,,,,,0,19.6
2018-02-03T07:07:58.201Z,,,,,,0,19.6
2018-02-03T07:08:08.206Z,,,,,,0,19.6
2018-02-03T07:08:18.206Z,,,,,,0,19.6
2018-02-03T07:08:28.202Z,,,,,,0,19.4
2018-02-03T07:08:38.202Z,,,,,,0,19.4
2018-02-03T07:08:48.203Z,,,,,,0,19.4
2018-02-03T07:08:58.205Z,,,,,,0,19.4
2018-02-03T07:09:08.204Z,,,,,,0,19.4
2018-02-03T07:09:18.203Z,,,,,21.4,0,19.4
2018-02-03T07:09:28.202Z,,,,,,0,19.4
2018-02-03T07:09:38.202Z,,,,,,0,19.4
2018-02-03T07:09:48.202Z,,,,,,0,19.4
2018-02-03T07:09:58.203Z,,,,,,0,19.4
2018-02-03T07:10:08.202Z,,,,,,0,19.4
2018-02-03T07:10:18.206Z,,,,,,0,19.4
2018-02-03T07:10:28.202Z,,,,,,0,19.4
2018-02-03T07:10:38.202Z,,,,,,0,19.3
2018-02-03T07:10:48.203Z,,,,,,0,19.3
2018-02-03T07:10:58.206Z,,,,,,0,19.4
2018-02-03T07:11:08.202Z,,,,,,0,19.3
2018-02-03T07:11:18.207Z,,,,,,0,19.3
2018-02-03T07:11:28.204Z,,,,,,0,19.3
2018-02-03T07:11:38.206Z,,,,,,0,19.3
2018-02-03T07:11:48.207Z,,,,,,0,19.3
2018-02-03T07:11:58.203Z,,,,,,0,19.3
2018-02-03T07:12:08.397Z,,,,,,0,19.3
2018-02-03T07:12:18.202Z,,,,,,0,19.3
2018-02-03T07:12:28.202Z,,,,,,0,19.3
2018-02-03T07:12:38.397Z,,,,,,0,19.3
2018-02-03T07:12:48.208Z,,,,,,0,19.3
2018-02-03T07:12:58.206Z,,,,,,0,19.3
2018-02-03T07:13:08.203Z,,,,,,0,19.3
2018-02-03T07:13:18.202Z,,,,,,0,19.3
2018-02-03T07:13:28.206Z,,,,,,0,19.3
2018-02-03T07:13:38.208Z,,,,,,0,19.3
2018-02-03T07:13:48.202Z,,,,,,0,19.2
2018-02-03T07:13:58.203Z,,,,,,0,19.2
2018-02-03T07:14:08.202Z,,,,,,0,19.2
2018-02-03T07:14:18.202Z,,,,,,0,19.2
2018-02-03T07:14:28.202Z,,,,,,0,19.2
2018-02-03T07:14:43.223Z,,,,,,0,19.2
2018-02-03T07:14:48.202Z,,,,,,0,19.2
2018-02-03T07:14:58.202Z,,,,,,0,19.2
2018-02-03T07:15:08.203Z,,,,,,0,19.2
2018-02-03T07:15:18.203Z,,,,,,0,19.2
2018-02-03T07:15:28.203Z,,,,,,0,19.2
2018-02-03T07:15:38.208Z,,,,,,0,19.2
2018-02-03T07:15:48.203Z,,,,,,0,19.2
2018-02-03T07:15:58.203Z,,,,,,0,19.2
2018-02-03T07:16:08.202Z,,,,,,0,19.2
2018-02-03T07:16:18.202Z,,,,,,0,19.2
2018-02-03T07:16:28.204Z,,,,,,0,19
2018-02-03T07:16:38.203Z,,,,,,0,19
2018-02-03T07:16:48.203Z,,,,,,0,19
2018-02-03T07:16:58.203Z,,,,,,0,19
2018-02-03T07:17:08.203Z,,,,,,0,19
2018-02-03T07:17:18.205Z,,,,,,0,19
2018-02-03T07:17:28.206Z,,,,,21.3,0,19
2018-02-03T07:17:38.202Z,,,,,,0,19
2018-02-03T07:17:48.203Z,,,,,,0,19
2018-02-03T07:17:58.205Z,,,,,,0,19
2018-02-03T07:18:08.203Z,,,,,,0,19
2018-02-03T07:18:18.203Z,,,,,,0,19
2018-02-03T07:18:28.203Z,,,,,,0,19
2018-02-03T07:18:38.203Z,,,,,,0,19
2018-02-03T07:18:48.203Z,,,,,,0,19
2018-02-03T07:18:58.203Z,,,,,,0,19
2018-02-03T07:19:08.203Z,,,,,,0,19
2018-02-03T07:19:18.203Z,,,,,,0,19
2018-02-03T07:19:28.203Z,,,,,,0,18.9
2018-02-03T07:19:38.203Z,0,5,0,0,21.3,0,19
2018-02-03T07:19:48.203Z,,,,,,0,19
2018-02-03T07:19:58.203Z,,,,,,0,19
2018-02-03T07:20:08.202Z,,,,,,0,19
2018-02-03T07:20:18.203Z,,,,,,0,18.9
2018-02-03T07:20:28.204Z,,,,,,0,18.9
2018-02-03T07:20:38.204Z,,,,,,0,18.9
2018-02-03T07:20:48.203Z,,,,,,0,18.9
2018-02-03T07:20:58.203Z,,,,,,0,18.9
2018-02-03T07:21:08.204Z,,,,,,0,18.9
2018-02-03T07:21:18.203Z,,,,,,0,18.9
2018-02-03T07:21:28.203Z,,,,,,0,18.9
2018-02-03T07:21:38.204Z,,,,,,0,18.9
2018-02-03T07:21:58.204Z,,,,,,0,18.9
2018-02-03T07:22:08.203Z,,,,,,0,18.9
2018-02-03T07:22:18.205Z,,,,,,0,18.9
2018-02-03T07:22:28.203Z,,,,,,0,18.9
2018-02-03T07:22:38.203Z,,,,,,0,18.9
2018-02-03T07:22:48.209Z,,,,,,0,18.9
2018-02-03T07:22:58.203Z,,,,,,0,18.9
2018-02-03T07:23:08.203Z,,,,,,0,18.9
2018-02-03T07:23:18.203Z,,,,,,0,18.9
2018-02-03T07:23:28.203Z,,,,,,0,18.9
2018-02-03T07:23:38.203Z,,,,,,0,18.9
2018-02-03T07:23:48.203Z,,,,,,0,18.9
2018-02-03T07:23:58.204Z,,,,,,0,18.9
2018-02-03T07:24:08.204Z,,,,,,0,18.8
2018-02-03T07:24:18.204Z,,,,,,0,18.8
2018-02-03T07:24:28.203Z,,,,,,0,18.8
2018-02-03T07:24:38.204Z,,,,,,0,18.8
2018-02-03T07:24:48.203Z,,,,,,0,18.8
2018-02-03T07:24:58.203Z,,,,,,0,18.8
2018-02-03T07:25:08.204Z,,,,,,0,18.8
2018-02-03T07:25:18.204Z,,,,,21.2,0,18.8
2018-02-03T07:25:28.204Z,,,,,21.3,0,18.8
2018-02-03T07:25:38.204Z,,,,,21.2,0,18.8
2018-02-03T07:25:48.206Z,,,,,,0,18.8
2018-02-03T07:25:58.206Z,,,,,,0,18.8
2018-02-03T07:26:08.378Z,,,,,,0,18.8
2018-02-03T07:26:18.204Z,,,,,,0,18.8
2018-02-03T07:26:28.204Z,,,,,,0,18.8
2018-02-03T07:26:38.206Z,,,,,,0,18.8
2018-02-03T07:26:48.204Z,,,,,,0,18.8
2018-02-03T07:26:58.204Z,,,,,,0,18.8
2018-02-03T07:27:08.208Z,,,,,,0,18.8
2018-02-03T07:27:18.206Z,,,,,,0,18.8
2018-02-03T07:27:28.206Z,,,,,,0,18.8
2018-02-03T07:27:38.204Z,,,,,,0,18.8
2018-02-03T07:27:48.221Z,,,,,,0,18.8
2018-02-03T07:27:58.204Z,,,,,,0,18.8
2018-02-03T07:28:08.204Z,,,,,,0,18.8
2018-02-03T07:28:18.204Z,,,,,,0,18.8
2018-02-03T07:28:28.204Z,,,,,,0,18.8
2018-02-03T07:28:38.204Z,,,,,,0,18.8
2018-02-03T07:28:48.204Z,,,,,,0,18.8
2018-02-03T07:28:58.204Z,,,,,,0,18.6
2018-02-03T07:29:08.204Z,,,,,,0,18.8
2018-02-03T07:29:18.205Z,,,,,,0,18.6
2018-02-03T07:29:28.204Z,,,,,,0,18.6
2018-02-03T07:29:38.205Z,,,,,,0,18.6
2018-02-03T07:29:48.205Z,,,,,,0,18.6
2018-02-03T07:29:58.205Z,,,,,,0,18.6
2018-02-03T07:30:08.205Z,,,,,,0,18.6
2018-02-03T07:30:18.206Z,,,,,,0,18.6
2018-02-03T07:30:28.205Z,,,,,,0,18.6
2018-02-03T07:30:38.205Z,,,,,,0,18.6
2018-02-03T07:30:48.204Z,,,,,,0,18.6
2018-02-03T07:30:58.204Z,,,,,,0,18.6
2018-02-03T07:31:08.207Z,,,,,,0,18.6
2018-02-03T07:31:18.207Z,,,,,,0,18.6
2018-02-03T07:31:28.205Z,,,,,,0,18.6
2018-02-03T07:31:38.204Z,,,,,,0,18.6
2018-02-03T07:31:48.205Z,,,,,,0,18.6
2018-02-03T07:31:58.208Z,,,,,,0,18.6
2018-02-03T07:32:08.205Z,,,,,,0,18.6
2018-02-03T07:32:18.205Z,,,,,,0,18.6
2018-02-03T07:32:28.204Z,,,,,,0,18.6
2018-02-03T07:32:38.205Z,,,,,,0,18.6
2018-02-03T07:32:48.204Z,,,,,,0,18.6
2018-02-03T07:32:58.204Z,,,,,,0,18.6
2018-02-03T07:33:08.205Z,,,,,21.1,0,18.6
2018-02-03T07:33:18.205Z,,,,,21.2,0,18.6
2018-02-03T07:33:28.205Z,,,,,21.1,0,18.6
2018-02-03T07:33:38.204Z,,,,,21.2,0,18.6
2018-02-03T07:33:48.315Z,,,,,,0,18.6
2018-02-03T07:33:58.205Z,,,,,21.1,0,18.6
2018-02-03T07:34:08.205Z,,,,,,0,18.6
2018-02-03T07:34:18.205Z,,,,,21.2,0,18.6
2018-02-03T07:34:28.205Z,,,,,,0,18.6
2018-02-03T07:34:38.205Z,,,,,21.1,0,18.6
2018-02-03T07:34:48.207Z,,,,,,0,18.5
2018-02-03T07:34:58.206Z,,,,,,0,18.6
2018-02-03T07:35:08.207Z,,,,,,0,18.6
2018-02-03T07:35:18.360Z,,,,,,0,18.6
2018-02-03T07:35:28.205Z,,,,,,0,18.6
2018-02-03T07:35:38.206Z,,,,,,0,18.5
2018-02-03T07:35:58.207Z,,,,,,0,18.5
2018-02-03T07:36:08.205Z,,,,,,0,18.5
2018-02-03T07:36:18.209Z,,,,,,0,18.5
2018-02-03T07:36:28.206Z,,,,,,0,18.5
2018-02-03T07:36:38.206Z,,,,,,0,18.5
2018-02-03T07:36:48.205Z,,,,,,0,18.5
2018-02-03T07:36:58.205Z,,,,,,0,18.5
2018-02-03T07:37:08.206Z,,,,,,0,18.5
2018-02-03T07:37:18.205Z,,,,,,0,18.5
2018-02-03T07:37:28.206Z,,,,,,0,18.5
2018-02-03T07:37:38.205Z,,,,,,0,18.5
2018-02-03T07:37:48.205Z,,,,,,0,18.5
2018-02-03T07:37:58.205Z,,,,,,0,18.5
2018-02-03T07:38:08.205Z,,,,,,0,18.5
2018-02-03T07:38:18.206Z,,,,,,0,18.5
2018-02-03T07:38:28.206Z,,,,,,0,18.5
2018-02-03T07:38:38.206Z,,,,,,0,18.5
2018-02-03T07:38:48.206Z,,,,,,0,18.5
2018-02-03T07:38:58.229Z,,,,,,0,18.5
2018-02-03T07:39:08.205Z,,,,,,0,18.5
2018-02-03T07:39:28.205Z,,,,,,0,18.5
2018-02-03T07:39:38.450Z,,,,,,0,18.5
2018-02-03T07:39:48.207Z,,,,,,0,18.5
2018-02-03T07:39:58.206Z,,,,,,0,18.5
2018-02-03T07:40:18.205Z,,,,,,0,18.5
2018-02-03T07:40:28.206Z,,,,,,0,18.5
2018-02-03T07:40:48.207Z,,,,,,0,18.5
2018-02-03T07:40:58.206Z,,,,,,0,18.5
2018-02-03T07:41:08.206Z,,,,,,0,18.5
2018-02-03T07:41:18.207Z,,,,,,0,18.5
2018-02-03T07:41:28.206Z,,,,,,0,18.5
2018-02-03T07:41:48.206Z,,,,,,0,18.5
2018-02-03T07:41:58.206Z,,,,,,0,18.4
2018-02-03T07:42:08.208Z,,,,,,0,18.5
2018-02-03T07:42:18.206Z,,,,,,0,18.5
2018-02-03T07:42:28.207Z,,,,,,0,18.5
2018-02-03T07:42:38.206Z,,,,,21,0,18.5
2018-02-03T07:42:58.206Z,,,,,21.1,0,18.5
2018-02-03T07:43:08.206Z,,,,,,0,18.4
2018-02-03T07:43:28.206Z,,,,,,0,18.5
2018-02-03T07:43:38.207Z,,,,,21,0,18.5
2018-02-03T07:43:58.206Z,,,,,,0,18.4
2018-02-03T07:44:08.206Z,,,,,21.1,0,18.4
2018-02-03T07:44:18.207Z,,,,,21,0,18.4
2018-02-03T07:44:28.206Z,,,,,,0,18.4
2018-02-03T07:44:38.206Z,,,,,,0,18.4
2018-02-03T07:44:48.206Z,,,,,,0,18.4
2018-02-03T07:44:58.207Z,,,,,,0,18.4
2018-02-03T07:45:18.206Z,,,,,,0,18.4
