Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,ChActive,HwTSet
2017-12-20T11:27:59.786Z,,,,19.4,,,0
2017-12-20T11:28:09.866Z,,,,19.6,,,0
2017-12-20T11:28:19.786Z,,,,19.4,,,0
2017-12-20T11:28:29.785Z,,,,19.4,,,0
2017-12-20T11:28:39.785Z,,,,19.4,,,0
2017-12-20T11:28:49.786Z,,,,19.6,,,0
2017-12-20T11:28:59.786Z,,,,19.4,,,0
2017-12-20T11:29:09.880Z,,,,19.4,,,0
2017-12-20T11:29:19.785Z,,,,19.4,,,0
2017-12-20T11:29:29.786Z,,,,19.4,,,0
2017-12-20T11:29:39.786Z,,,,19.4,,,0
2017-12-20T11:29:49.789Z,,,,19.4,,,0
2017-12-20T11:29:59.788Z,,,,19.4,,,0
2017-12-20T11:30:09.866Z,,,,19.4,,,0
2017-12-20T11:30:19.789Z,,,,19.4,,,0
2017-12-20T11:30:29.786Z,,,,19.4,,,0
2017-12-20T11:30:39.795Z,,,,19.4,,,0
2017-12-20T11:30:49.792Z,,,,19.4,,,0
2017-12-20T11:30:59.797Z,,,,19.4,,,0
2017-12-20T11:31:09.866Z,,,,19.4,,,0
2017-12-20T11:31:19.785Z,17.8,,,19.4,,,0
2017-12-20T11:31:29.785Z,17.8,,,19.4,,,0
2017-12-20T11:31:39.786Z,18,,,19.4,,,0
2017-12-20T11:31:49.786Z,17.8,,,19.4,,,0
2017-12-20T11:31:59.786Z,17.7,,,19.4,,,0
2017-12-20T11:32:09.877Z,,,,19.4,,,0
2017-12-20T11:32:19.793Z,,,,19.4,,,0
2017-12-20T11:32:29.803Z,17.8,,,19.4,,,0
2017-12-20T11:32:39.812Z,17.7,,,19.4,,,0
2017-12-20T11:32:49.786Z,,,,19.4,,,0
2017-12-20T11:32:59.799Z,,,,19.4,,,0
2017-12-20T11:33:09.866Z,,,,19.4,,,0
2017-12-20T11:33:19.788Z,,,,19.4,,,0
2017-12-20T11:33:29.788Z,,,,19.4,,,0
2017-12-20T11:33:39.786Z,,,,19.4,,,0
2017-12-20T11:33:49.786Z,,,,19.4,,,0
2017-12-20T11:33:59.786Z,,,,19.4,,,0
2017-12-20T11:34:09.866Z,,,,19.4,,,0
2017-12-20T11:34:19.786Z,,,,19.4,,,0
2017-12-20T11:34:29.791Z,,,,19.4,,,0
2017-12-20T11:34:39.787Z,,,,19.4,,,0
2017-12-20T11:34:49.788Z,,,,19.4,,,0
2017-12-20T11:34:59.814Z,,,,19.4,,,0
2017-12-20T11:35:09.945Z,,,,19.4,,,0
2017-12-20T11:35:19.805Z,,,,19.4,,,0
2017-12-20T11:35:29.786Z,,,,19.4,,,0
2017-12-20T11:35:39.787Z,,,,19.4,,,0
2017-12-20T11:35:49.795Z,,,,19.3,,,0
2017-12-20T11:35:59.788Z,,,,19.4,,,0
2017-12-20T11:36:09.867Z,,,,19.4,,,0
2017-12-20T11:36:19.786Z,,,,19.4,,,0
2017-12-20T11:36:29.787Z,,,,19.4,,,0
2017-12-20T11:36:39.788Z,,,,19.4,,,0
2017-12-20T11:36:49.819Z,,,,19.4,,,0
2017-12-20T11:36:59.789Z,,,,19.3,,,0
2017-12-20T11:37:09.867Z,,,,19.4,,,0
2017-12-20T11:37:19.787Z,,,,19.3,,,0
2017-12-20T11:37:29.793Z,,,,19.3,,,0
2017-12-20T11:37:39.789Z,,,,19.3,,,0
2017-12-20T11:37:49.786Z,,,,19.3,,,0
2017-12-20T11:37:59.789Z,,,,19.3,,,0
2017-12-20T11:38:09.878Z,,,,19.3,,,0
2017-12-20T11:38:19.787Z,,,,19.3,,,0
2017-12-20T11:38:29.884Z,,,,19.3,,,0
2017-12-20T11:38:39.792Z,17.8,,,19.3,,,0
2017-12-20T11:38:49.792Z,17.7,,,19.3,,,0
2017-12-20T11:38:59.787Z,,,,19.3,,,0
2017-12-20T11:39:09.867Z,,,,19.3,,,0
2017-12-20T11:39:19.788Z,,,,19.3,,,0
2017-12-20T11:39:29.788Z,,,,19.3,,,0
2017-12-20T11:39:39.787Z,,,,19.3,,,0
2017-12-20T11:39:49.793Z,,,,19.3,,,0
2017-12-20T11:39:59.787Z,,,,19.3,,,0
2017-12-20T11:40:09.867Z,,,,19.3,,,0
2017-12-20T11:40:19.787Z,,,,19.3,,,0
2017-12-20T11:40:29.787Z,,,,19.3,,,0
2017-12-20T11:40:39.787Z,,,,19.3,,,0
2017-12-20T11:40:49.788Z,17.8,,,19.3,,,0
2017-12-20T11:40:59.787Z,17.7,,,19.3,,,0
2017-12-20T11:41:09.867Z,,,,19.3,,,0
2017-12-20T11:41:19.787Z,17.8,,,19.3,,,0
2017-12-20T11:41:29.788Z,17.7,,,19.3,,,0
2017-12-20T11:41:39.788Z,,,,19.3,,,0
2017-12-20T11:41:49.790Z,,,,19.3,,,0
2017-12-20T11:41:59.787Z,17.6,,,19.3,,,0
2017-12-20T11:42:09.868Z,,,,19.3,,,0
2017-12-20T11:42:19.794Z,,,,19.3,,,0
2017-12-20T11:42:29.892Z,,,,19.3,,,0
2017-12-20T11:42:39.788Z,,,,19.3,,,0
2017-12-20T11:42:49.788Z,,,,19.3,,,0
2017-12-20T11:42:59.788Z,,,,19.3,,,0
2017-12-20T11:43:09.868Z,,,,19.3,,,0
2017-12-20T11:43:19.788Z,,,,19.3,,,0
2017-12-20T11:43:29.788Z,,,,19.3,,,0
2017-12-20T11:43:39.787Z,,,,19.3,,,0
2017-12-20T11:43:49.795Z,,,,19.3,,,0
2017-12-20T11:43:59.787Z,,,,19.3,,,0
2017-12-20T11:44:09.868Z,,,,19.3,,,0
2017-12-20T11:44:19.788Z,,,,19.3,,,0
2017-12-20T11:44:29.788Z,,,,19.3,,,0
2017-12-20T11:44:39.790Z,,,,19.3,,,0
2017-12-20T11:44:49.788Z,,,,19.3,,,0
2017-12-20T11:44:59.790Z,,,,19.2,,,0
2017-12-20T11:45:09.980Z,,,,19.3,,,0
2017-12-20T11:45:19.980Z,,,,19.2,,,0
2017-12-20T11:45:29.940Z,,,,19.3,,,0
2017-12-20T11:45:39.953Z,,,,19.3,,,0
2017-12-20T11:45:49.911Z,,,,19.3,,,0
2017-12-20T11:45:59.789Z,,,,19.2,,,0
2017-12-20T11:46:09.868Z,,,,19.3,,,0
2017-12-20T11:46:19.813Z,,,,19.2,,,0
2017-12-20T11:46:29.789Z,,,,19.2,,,0
2017-12-20T11:46:39.794Z,,,,19.2,,,0
2017-12-20T11:46:49.797Z,,,,19.2,,,0
2017-12-20T11:46:59.789Z,,,,19.2,,,0
2017-12-20T11:47:09.869Z,,,,19.2,,,0
2017-12-20T11:47:19.788Z,,,,19.2,,,0
2017-12-20T11:47:29.853Z,18.2,0,,19.2,43,2,0
2017-12-20T11:47:39.788Z,23.1,,,19.2,34,,0
2017-12-20T11:47:49.789Z,24.1,0,,19.2,0,2,0
2017-12-20T11:47:59.788Z,20.6,,,19.2,,,0
2017-12-20T11:48:09.870Z,18.8,,,19.2,,,0
2017-12-20T11:48:19.790Z,18.2,,,19.2,,,0
2017-12-20T11:48:29.789Z,,,,19.2,,,0
2017-12-20T11:48:39.791Z,18.4,,,19.2,,,0
2017-12-20T11:48:49.788Z,18.5,,,19.2,,,0
2017-12-20T11:48:59.792Z,,,,19.2,,,0
2017-12-20T11:49:09.869Z,,,,19.2,,,0
2017-12-20T11:49:19.789Z,,,,19.2,,,0
2017-12-20T11:49:29.789Z,,,,19.2,,,0
2017-12-20T11:49:39.789Z,,,,19.2,,,0
2017-12-20T11:49:49.792Z,,,,19.2,,,0
2017-12-20T11:49:59.789Z,18.6,,,19.2,,,0
2017-12-20T11:50:09.870Z,18.8,,,19.2,,,0
2017-12-20T11:50:19.789Z,,,,19.2,,,0
2017-12-20T11:50:29.791Z,,,,19.2,,,0
2017-12-20T11:50:39.789Z,18.6,,,19.2,,,0
2017-12-20T11:50:49.791Z,,,,19.2,,,0
2017-12-20T11:50:59.788Z,18.5,,,19.2,,,0
2017-12-20T11:51:09.879Z,,,,19.2,,,0
2017-12-20T11:51:19.788Z,,,,19.2,,,0
2017-12-20T11:51:29.788Z,,,,19.2,,,0
2017-12-20T11:51:39.788Z,,,,19.2,,,0
2017-12-20T11:51:49.789Z,,,,19.2,,,0
2017-12-20T11:51:59.790Z,,,,19.2,,,0
2017-12-20T11:52:09.880Z,,,,19.2,,,0
2017-12-20T11:52:32.957Z,,,,19.2,,,0
2017-12-20T11:52:32.964Z,,,,19.2,,,0
2017-12-20T11:52:39.789Z,,,,19.2,,,0
2017-12-20T11:52:49.789Z,,,,19.2,,,0
2017-12-20T11:52:59.791Z,,,,19.2,,,0
2017-12-20T11:53:09.880Z,,,,19.2,,,0
2017-12-20T11:53:19.789Z,,,,19.2,,,0
2017-12-20T11:53:29.789Z,,,,19.2,,,0
2017-12-20T11:53:39.789Z,,,,19.2,,,0
2017-12-20T11:53:49.790Z,,,,19.2,,,0
2017-12-20T11:53:59.789Z,,,,19.2,,,0
2017-12-20T11:54:09.869Z,,,,19.2,,,0
2017-12-20T11:54:19.789Z,,,,19.2,,,0
2017-12-20T11:54:29.789Z,,,,19.2,,,0
2017-12-20T11:54:39.789Z,,,,19.2,,,0
2017-12-20T11:54:49.790Z,,,,19.2,,,0
2017-12-20T11:54:59.791Z,,,,19.2,,,0
2017-12-20T11:55:09.869Z,,,,19.2,,,0
2017-12-20T11:55:19.791Z,,,,19.2,,,0
2017-12-20T11:55:29.789Z,,,,19.2,,,0
2017-12-20T11:55:39.790Z,,,,19.2,,,0
2017-12-20T11:55:49.793Z,,,,19.2,,,0
2017-12-20T11:55:59.789Z,,,,19.2,,,0
2017-12-20T11:56:09.869Z,,,,19.2,,,0
2017-12-20T11:56:19.790Z,,,,19.2,,,0
2017-12-20T11:56:29.791Z,,,,19.2,,,0
2017-12-20T11:56:39.789Z,,,,19.2,,,0
2017-12-20T11:56:49.792Z,,,,19.2,,,0
2017-12-20T11:56:59.790Z,,,,19.2,,,0
2017-12-20T11:57:09.869Z,,,,19.2,,,0
2017-12-20T11:57:19.789Z,,,,19.2,,,0
2017-12-20T11:57:29.791Z,,,,19.2,,,0
2017-12-20T11:57:39.789Z,,,,19.2,,,0
2017-12-20T11:57:49.791Z,,,,19.2,,,0
2017-12-20T11:57:59.789Z,,,,19.2,,,0
2017-12-20T11:58:09.880Z,,,,19.2,,,0
2017-12-20T11:58:19.795Z,18.4,,,19.2,,,0
2017-12-20T11:58:29.790Z,,,,19.2,,,0
2017-12-20T11:58:39.808Z,18.2,,,19.2,,,0
2017-12-20T11:58:49.789Z,,,,19.2,,,0
2017-12-20T11:58:59.789Z,,,,19.2,,,0
2017-12-20T11:59:09.869Z,,,,19.2,,,0
2017-12-20T11:59:19.790Z,,,,19.2,,,0
2017-12-20T11:59:29.790Z,,,,19.2,,,0
2017-12-20T11:59:39.790Z,,,,19.2,,,0
2017-12-20T11:59:49.791Z,,,,19.2,,,0
2017-12-20T11:59:59.790Z,,,,19.2,,,0
2017-12-20T12:00:09.871Z,,,,19.2,,,0
2017-12-20T12:00:19.796Z,,,,19.2,,,0
2017-12-20T12:00:29.790Z,,,,19.2,,,0
2017-12-20T12:00:39.791Z,,,,19.2,,,0
2017-12-20T12:00:49.790Z,,,,19.2,,,0
2017-12-20T12:00:59.794Z,,,,19.2,,,0
2017-12-20T12:01:09.876Z,18.1,,,19.2,,,0
2017-12-20T12:01:19.790Z,,,,19.2,,,0
2017-12-20T12:01:29.796Z,,,,19.2,,,0
2017-12-20T12:01:39.790Z,,,,19.2,,,0
2017-12-20T12:01:49.791Z,,,,19.2,,,0
2017-12-20T12:01:59.790Z,,,,19.2,,,0
2017-12-20T12:02:09.882Z,,,,19.2,,,0
2017-12-20T12:02:19.796Z,,,,19.2,,,0
2017-12-20T12:02:29.790Z,,,,19.2,,,0
2017-12-20T12:02:39.790Z,,,,19.2,,,0
2017-12-20T12:02:49.791Z,,,,19.2,,,0
2017-12-20T12:02:59.790Z,,,,19.2,,,0
2017-12-20T12:03:09.870Z,,,,19.2,,,0
2017-12-20T12:03:19.790Z,,,,19.2,,,0
2017-12-20T12:03:29.797Z,,,,19.2,,,0
2017-12-20T12:03:39.790Z,,,,19.2,,,0
2017-12-20T12:03:49.801Z,,,,19.2,,,0
2017-12-20T12:03:59.790Z,,,,19.2,,,0
2017-12-20T12:04:09.870Z,,,,19.2,,,0
2017-12-20T12:04:19.805Z,,,,19.2,,,0
2017-12-20T12:04:29.791Z,,,,19.2,,,0
2017-12-20T12:04:39.792Z,,,,19.2,,,0
2017-12-20T12:04:49.790Z,,,,19.2,,,0
2017-12-20T12:04:59.790Z,,,,19.2,,,0
2017-12-20T12:05:09.871Z,,,,19.2,,,0
2017-12-20T12:05:19.792Z,,,,19.2,,,0
2017-12-20T12:05:29.791Z,,,,19.2,,,0
2017-12-20T12:05:39.792Z,,,,19.2,,,0
2017-12-20T12:05:49.791Z,,,,19.2,,,0
2017-12-20T12:05:59.791Z,,,,19.2,,,0
2017-12-20T12:06:09.878Z,,,,19.2,,,0
2017-12-20T12:06:19.791Z,,,,19.2,,,0
2017-12-20T12:06:29.794Z,,,,19.2,,,0
2017-12-20T12:06:39.803Z,,,,19.2,,,0
2017-12-20T12:06:49.791Z,,,,19.2,,,0
2017-12-20T12:06:59.791Z,,,,19.2,,,0
2017-12-20T12:07:09.871Z,,,,19.2,,,0
2017-12-20T12:07:19.791Z,,,,19.2,,,0
2017-12-20T12:07:29.791Z,,,,19.2,,,0
2017-12-20T12:07:39.791Z,,,,19.2,,,0
2017-12-20T12:07:49.791Z,,,,19.2,,,0
2017-12-20T12:07:59.791Z,,,,19.2,,,0
2017-12-20T12:08:09.871Z,,,,19.2,,,0
2017-12-20T12:08:19.791Z,,,,19.2,,,0
2017-12-20T12:08:29.796Z,18,,,19.2,,,0
2017-12-20T12:08:39.791Z,,,,19.2,,,0
2017-12-20T12:08:49.792Z,17.8,,,19.2,,,0
2017-12-20T12:08:59.792Z,18,,,19.2,,,0
2017-12-20T12:09:09.871Z,,,,19.2,,,0
2017-12-20T12:09:19.791Z,,,,19.2,,,0
2017-12-20T12:09:29.794Z,,,,19.2,,,0
2017-12-20T12:09:39.791Z,,,,19.2,,,0
2017-12-20T12:09:49.792Z,17.8,,,19.2,,,0
2017-12-20T12:09:59.792Z,18,0,20,19.2,0,2,0
2017-12-20T12:10:09.871Z,17.8,,,19.2,,,0
2017-12-20T12:10:19.794Z,17.8,,,19.2,,,0
2017-12-20T12:10:29.795Z,17.8,,,19.2,,,0
2017-12-20T12:10:39.803Z,17.8,,,19.2,,,0
2017-12-20T12:10:49.791Z,17.8,,,19.2,,,0
2017-12-20T12:10:59.791Z,,,,19.2,,,0
2017-12-20T12:11:09.871Z,,,,19.2,,,0
2017-12-20T12:11:19.792Z,,,,19.2,,,0
2017-12-20T12:11:29.792Z,,,,19.2,,,0
2017-12-20T12:11:39.792Z,,,,19.2,,,0
2017-12-20T12:11:49.795Z,,,,19.2,,,0
2017-12-20T12:11:59.792Z,,,,19.2,,,0
2017-12-20T12:12:09.883Z,,,,19.2,,,0
2017-12-20T12:12:19.792Z,,,,19.2,,,0
2017-12-20T12:12:29.792Z,,,,19.2,,,0
2017-12-20T12:12:39.792Z,,,,19.2,,,0
2017-12-20T12:12:49.791Z,,,,19.2,,,0
2017-12-20T12:12:59.792Z,,,,19.2,,,0
2017-12-20T12:13:09.872Z,,,,19.2,,,0
2017-12-20T12:13:19.792Z,,,,19.2,,,0
2017-12-20T12:13:29.794Z,,,,19.2,,,0
2017-12-20T12:13:39.792Z,,,,19.2,,,0
2017-12-20T12:13:49.792Z,,,,19.2,,,0
2017-12-20T12:13:59.792Z,,,,19.2,,,0
2017-12-20T12:14:09.872Z,,,,19.2,,,0
2017-12-20T12:14:19.791Z,,,,19.2,,,0
2017-12-20T12:14:29.793Z,,,,19.2,,,0
2017-12-20T12:14:39.792Z,,,,19.2,,,0
2017-12-20T12:14:49.792Z,,,,19.2,,,0
2017-12-20T12:14:59.792Z,,,,19.2,,,0
2017-12-20T12:15:09.872Z,,,,19.2,,,0
2017-12-20T12:15:19.815Z,,,,19.2,,,0
2017-12-20T12:15:29.792Z,,,,19.2,,,0
2017-12-20T12:15:39.792Z,,,,19.2,,,0
2017-12-20T12:15:49.793Z,,,,19.2,,,0
2017-12-20T12:15:59.792Z,,,,19.2,,,0
2017-12-20T12:16:09.872Z,,,,19.2,,,0
2017-12-20T12:16:19.792Z,,,,19,,,0
2017-12-20T12:16:29.792Z,,,,19,,,0
2017-12-20T12:16:39.792Z,,,,19.2,,,0
2017-12-20T12:16:49.791Z,,,,19,,,0
2017-12-20T12:16:59.792Z,,,,19,,,0
2017-12-20T12:17:09.880Z,,,,19.2,,,0
2017-12-20T12:17:19.792Z,,,,19,,,0
2017-12-20T12:17:29.792Z,,,,19,,,0
2017-12-20T12:17:39.792Z,,,,19,,,0
2017-12-20T12:17:49.794Z,,,,19,,,0
2017-12-20T12:17:59.792Z,,,,19,,,0
2017-12-20T12:18:09.888Z,,,,19,,,0
2017-12-20T12:18:19.792Z,,,,19,,,0
2017-12-20T12:18:29.792Z,,,,19,,,0
2017-12-20T12:18:39.792Z,17.7,,,19,,,0
2017-12-20T12:18:49.793Z,,,,19,,,0
2017-12-20T12:18:59.792Z,,,,19,,,0
2017-12-20T12:19:09.875Z,,,,19,,,0
2017-12-20T12:19:19.792Z,,,,19,,,0
2017-12-20T12:19:29.793Z,,,,19,,,0
2017-12-20T12:19:39.794Z,,,,19,,,0
2017-12-20T12:19:49.798Z,,,,19,,,0
2017-12-20T12:19:59.793Z,,,,19,,,0
2017-12-20T12:20:09.873Z,,,,19,,,0
2017-12-20T12:20:19.794Z,,,,19,,,0
2017-12-20T12:20:29.794Z,,,,19,,,0
2017-12-20T12:20:39.793Z,,,,19,,,0
2017-12-20T12:20:49.794Z,,,,19,,,0
2017-12-20T12:20:59.793Z,,,,19,,,0
2017-12-20T12:21:09.874Z,,,,19,,,0
2017-12-20T12:21:19.793Z,,,,19,,,0
2017-12-20T12:21:29.805Z,,,,19,,,0
2017-12-20T12:21:39.793Z,17.6,,,19,,,0
2017-12-20T12:21:49.794Z,17.7,,,19,,,0
2017-12-20T12:21:59.793Z,17.6,,,19,,,0
2017-12-20T12:22:09.875Z,,,,19,,,0
2017-12-20T12:22:19.793Z,17.7,,,19,,,0
2017-12-20T12:22:29.793Z,17.6,,,19,,,0
2017-12-20T12:22:39.793Z,,,,19,,,0
2017-12-20T12:22:49.794Z,17.7,,,19,,,0
2017-12-20T12:22:59.793Z,,,,19,,,0
2017-12-20T12:23:09.874Z,17.6,,,19,,,0
2017-12-20T12:23:19.823Z,,,,19,,,0
2017-12-20T12:23:29.795Z,,,,19,,,0
2017-12-20T12:23:39.796Z,17.7,,,19,,,0
2017-12-20T12:23:49.794Z,17.6,,,19,,,0
2017-12-20T12:23:59.820Z,,,,19,,,0
2017-12-20T12:24:09.873Z,,,,19,,,0
2017-12-20T12:24:19.816Z,,,,19,,,0
2017-12-20T12:24:29.796Z,17.7,,,19,,,0
2017-12-20T12:24:39.794Z,17.6,,,19,,,0
2017-12-20T12:24:49.795Z,,,,19,,,0
2017-12-20T12:24:59.793Z,,,,19,,,0
2017-12-20T12:25:09.883Z,,,,19,,,0
2017-12-20T12:25:19.793Z,,,,19,,,0
2017-12-20T12:25:29.793Z,,,,19,,,0
2017-12-20T12:25:39.793Z,,,,19,,,0
2017-12-20T12:25:49.794Z,,,,19,,,0
2017-12-20T12:25:59.793Z,,,,19,,,0
2017-12-20T12:26:09.874Z,,,,19,,,0
2017-12-20T12:26:19.794Z,17.7,1,0,20,,0,54
2017-12-20T12:26:29.805Z,20.1,1,,20.2,29,0,54
2017-12-20T12:26:39.794Z,23.1,0,,23.4,0,0,0
2017-12-20T12:26:49.794Z,22.8,,,23.6,,,0
2017-12-20T12:26:59.796Z,22.2,0,,23.9,,0,0
2017-12-20T12:27:09.884Z,22.3,,,23.8,,,0
2017-12-20T12:27:19.795Z,22.2,,,23.8,,,0
2017-12-20T12:27:29.793Z,,,,23.8,,,0
2017-12-20T12:27:39.795Z,,,,23.7,,,0
2017-12-20T12:27:49.794Z,,,,23.7,,,0
2017-12-20T12:27:59.793Z,22.3,0,20,23.7,,2,0
2017-12-20T12:28:09.874Z,21.6,,,23.6,,,0
2017-12-20T12:28:19.794Z,19.5,,,23.6,,,0
2017-12-20T12:28:29.793Z,18.5,,,23.6,,,0
2017-12-20T12:28:39.794Z,18.1,,,23.4,,,0
2017-12-20T12:28:49.794Z,17.8,,,23.4,,,0
2017-12-20T12:28:59.793Z,,,,23.4,,,0
2017-12-20T12:29:09.884Z,18,,,23.3,,,0
2017-12-20T12:29:19.795Z,,,,23.3,,,0
2017-12-20T12:29:29.793Z,,,,23.2,,,0
2017-12-20T12:29:39.793Z,,,,23.2,,,0
2017-12-20T12:29:49.794Z,,,,23.2,,,0
2017-12-20T12:29:59.794Z,,,,23.1,,,0
2017-12-20T12:30:09.874Z,,,,23.1,,,0
2017-12-20T12:30:19.794Z,18,,,23.1,,,0
2017-12-20T12:30:29.801Z,,,,23.1,,,0
2017-12-20T12:30:39.794Z,18.1,,,23,,,0
2017-12-20T12:30:49.794Z,18,,,23,,,0
2017-12-20T12:30:59.795Z,,,,23,,,0
2017-12-20T12:31:09.874Z,,,,22.8,,,0
2017-12-20T12:31:19.796Z,,,,22.8,,,0
2017-12-20T12:31:29.794Z,,,,22.8,,,0
2017-12-20T12:31:39.795Z,,,,22.7,,,0
2017-12-20T12:31:49.794Z,18,,,22.7,,,0
2017-12-20T12:31:59.794Z,17.8,,,22.7,,,0
2017-12-20T12:32:09.932Z,18,,,22.6,,,0
2017-12-20T12:32:19.795Z,17.8,1,0,20.1,,0,54
2017-12-20T12:32:29.807Z,24,1,,20.4,121,0,54
2017-12-20T12:32:39.942Z,31.7,0,,25.4,0,0,0
2017-12-20T12:32:49.794Z,31.4,,,25.4,,,0
2017-12-20T12:32:59.808Z,29.6,1,,27.5,30,0,54
2017-12-20T12:33:09.875Z,29.3,,,26.1,138,,54
2017-12-20T12:33:19.820Z,40.2,,,32.4,153,,54
2017-12-20T12:33:29.814Z,48.3,0,,39.9,0,0,0
2017-12-20T12:33:39.795Z,47.7,,,39.7,,,0
2017-12-20T12:33:49.794Z,47.1,,,39.6,,,0
2017-12-20T12:33:59.794Z,46.9,,,39.4,,,0
2017-12-20T12:34:09.886Z,41.8,0,,37.2,0,0,0
2017-12-20T12:34:19.796Z,39.9,0,,36.1,,0,0
2017-12-20T12:34:29.794Z,39.6,,,35.9,,,0
2017-12-20T12:34:39.794Z,39.5,,,35.8,,,0
2017-12-20T12:34:49.798Z,39.4,,,35.7,,,0
2017-12-20T12:34:59.794Z,,,,35.6,,,0
2017-12-20T12:35:09.877Z,39.3,0,20,35.4,,2,0
2017-12-20T12:35:19.794Z,39.8,,,35.4,,,0
2017-12-20T12:35:29.795Z,31.4,,,35.2,,,0
2017-12-20T12:35:39.795Z,23.6,,,35.1,,,0
2017-12-20T12:35:49.795Z,21.6,,,34.9,,,0
2017-12-20T12:35:59.795Z,20.1,,,34.8,,,0
2017-12-20T12:36:09.885Z,19.5,,,34.7,,,0
2017-12-20T12:36:19.795Z,20,,,34.6,,,0
2017-12-20T12:36:29.795Z,20.1,,,34.5,,,0
2017-12-20T12:36:39.797Z,,,,34.4,,,0
2017-12-20T12:36:49.795Z,,,,34.2,,,0
2017-12-20T12:36:59.796Z,20,,,34.1,,,0
2017-12-20T12:37:09.879Z,,,,33.9,,,0
2017-12-20T12:37:19.795Z,20.1,,,33.7,,,0
2017-12-20T12:37:29.795Z,,,,33.5,,,0
2017-12-20T12:37:39.797Z,,,,33.3,,,0
2017-12-20T12:37:49.795Z,20.4,,,33.2,,,0
2017-12-20T12:37:59.795Z,20.6,,,32.9,,,0
2017-12-20T12:38:09.878Z,20.5,,,32.7,,,0
2017-12-20T12:38:19.795Z,20.4,,,32.5,,,0
2017-12-20T12:38:29.796Z,20.2,,,32.3,,,0
2017-12-20T12:38:39.795Z,20.1,,,32.1,,,0
2017-12-20T12:38:49.795Z,,,,31.9,,,0
2017-12-20T12:38:59.873Z,20,,,31.8,,,0
2017-12-20T12:39:09.933Z,,,,31.5,,,0
2017-12-20T12:39:19.912Z,,,,31.3,,,0
2017-12-20T12:39:29.836Z,,,,31,,,0
2017-12-20T12:39:39.795Z,,,,30.9,,,0
2017-12-20T12:39:49.795Z,,,,30.7,,,0
2017-12-20T12:39:59.842Z,,,,30.4,,,0
2017-12-20T12:40:09.876Z,,,,30.3,,,0
2017-12-20T12:40:19.796Z,,,,30.2,,,0
2017-12-20T12:40:29.813Z,,,,30,,,0
2017-12-20T12:40:39.797Z,,,,29.8,,,0
2017-12-20T12:40:49.796Z,,,,29.7,,,0
2017-12-20T12:40:59.796Z,,,,29.5,,,0
2017-12-20T12:41:10.061Z,,,,29.3,,,0
2017-12-20T12:41:19.796Z,20.2,,,29.2,,,0
2017-12-20T12:41:29.795Z,20.5,0,0,29.7,,0,0
2017-12-20T12:41:39.795Z,20.7,,,29.7,,,0
2017-12-20T12:41:49.796Z,,,,29.6,,,0
2017-12-20T12:41:59.797Z,,,,29.5,,,0
2017-12-20T12:42:09.910Z,,,,29.3,,,0
2017-12-20T12:42:19.795Z,,,,29.2,,,0
2017-12-20T12:42:29.795Z,,0,20,29.1,,2,0
2017-12-20T12:42:39.795Z,20.6,,,29,,,0
2017-12-20T12:42:49.796Z,20.1,,,28.9,,,0
2017-12-20T12:42:59.796Z,20,,,28.7,,,0
2017-12-20T12:43:09.877Z,19.9,,,28.6,,,0
2017-12-20T12:43:19.795Z,19.6,,,28.5,,,0
2017-12-20T12:43:29.796Z,,,,28.4,,,0
2017-12-20T12:43:39.795Z,,,,28.3,,,0
2017-12-20T12:43:49.795Z,,,,28.1,,,0
2017-12-20T12:43:59.795Z,,,,28,,,0
2017-12-20T12:44:09.877Z,,,,27.9,,,0
2017-12-20T12:44:19.798Z,,,,27.8,,,0
2017-12-20T12:44:29.797Z,,,,27.7,,,0
2017-12-20T12:44:39.797Z,,,,27.5,,,0
2017-12-20T12:44:49.797Z,,,,27.4,,,0
2017-12-20T12:44:59.802Z,,,,27.3,,,0
2017-12-20T12:45:09.876Z,,,,27.2,,,0
2017-12-20T12:45:19.796Z,,,,27.1,,,0
2017-12-20T12:45:29.797Z,19.5,,,26.9,,,0
2017-12-20T12:45:39.796Z,,,,26.8,,,0
2017-12-20T12:45:49.796Z,,,,26.7,,,0
2017-12-20T12:45:59.796Z,,,,26.6,,,0
2017-12-20T12:46:09.876Z,,,,26.5,,,0
2017-12-20T12:46:19.796Z,,,,26.3,,,0
2017-12-20T12:46:29.803Z,,,,26.2,,,0
2017-12-20T12:46:39.798Z,,,,26.2,,,0
2017-12-20T12:46:49.796Z,,,,26.1,,,0
2017-12-20T12:46:59.797Z,,,,26,,,0
2017-12-20T12:47:09.876Z,,,,25.9,,,0
2017-12-20T12:47:19.797Z,,,,25.7,,,0
2017-12-20T12:47:29.817Z,,,,25.7,,,0
2017-12-20T12:47:39.796Z,,,,25.6,,,0
2017-12-20T12:47:49.797Z,,,,25.5,,,0
2017-12-20T12:47:59.797Z,,,,25.5,,,0
2017-12-20T12:48:09.890Z,,,,25.4,,,0
2017-12-20T12:48:19.796Z,,,,25.3,,,0
2017-12-20T12:48:29.796Z,,,,25.3,,,0
2017-12-20T12:48:39.796Z,,,,25.1,,,0
2017-12-20T12:48:49.799Z,,,,25,,,0
2017-12-20T12:48:59.797Z,,,,25,,,0
2017-12-20T12:49:09.876Z,,,,24.9,,,0
2017-12-20T12:49:19.798Z,,,,24.9,,,0
2017-12-20T12:49:29.827Z,,,,24.8,,,0
