Time,ActPow,ChActive,HwTSet,PrimT,HwActive,HwTOutlet,PrimTSet
2018-01-20T13:04:03.224Z,,,0,,,25.3,
2018-01-20T13:04:13.238Z,,,0,26.7,,25.3,
2018-01-20T13:04:23.221Z,,,0,,,25.3,
2018-01-20T13:04:33.224Z,,,0,26.6,,25.3,
2018-01-20T13:04:43.227Z,,,0,,,25.3,
2018-01-20T13:04:53.222Z,,,0,26.5,,25.3,
2018-01-20T13:05:03.219Z,,,0,,,25.3,
2018-01-20T13:05:13.220Z,,,0,26.4,,25.3,
2018-01-20T13:05:23.232Z,,,0,,,25.3,
2018-01-20T13:05:33.218Z,,,0,,,25.3,
2018-01-20T13:05:43.219Z,,,0,26.3,,25.3,
2018-01-20T13:05:53.217Z,,,0,,,25.3,
2018-01-20T13:06:03.224Z,,,0,,,25.3,
2018-01-20T13:06:13.222Z,,,0,,,25.3,
2018-01-20T13:06:23.221Z,,,0,,,25.3,
2018-01-20T13:06:33.217Z,,,0,,,25.1,
2018-01-20T13:06:43.221Z,,,0,,,25.3,
2018-01-20T13:06:53.223Z,,,0,,,25.3,
2018-01-20T13:07:03.222Z,,,0,,,25.1,
2018-01-20T13:07:13.378Z,,,0,,,25.1,
2018-01-20T13:07:23.223Z,,0,0,,2,25.1,0
2018-01-20T13:07:33.225Z,108,0,54,30.5,2,23.4,
2018-01-20T13:07:43.233Z,137,,54,38,,29.8,
2018-01-20T13:07:53.233Z,153,,54,46.7,,36.1,
2018-01-20T13:08:03.239Z,153,,54,53.3,,42.8,
2018-01-20T13:08:13.223Z,151,,54,56.2,,47.1,
2018-01-20T13:08:23.223Z,147,,54,59.1,,49.3,
2018-01-20T13:08:33.217Z,0,0,0,58.8,0,50.8,
2018-01-20T13:08:43.217Z,,,0,58.7,,50.4,
2018-01-20T13:08:53.222Z,,,0,58.4,,50.1,
2018-01-20T13:09:03.223Z,,,0,58.2,,50,
2018-01-20T13:09:13.223Z,,,0,58.1,,49.7,
2018-01-20T13:09:23.217Z,,,0,,,49.3,
2018-01-20T13:09:33.220Z,,1,0,58,0,49.1,20
2018-01-20T13:09:43.217Z,,,0,57.6,,48.8,
2018-01-20T13:09:53.238Z,0,0,54,50.9,0,29.7,0
2018-01-20T13:10:03.231Z,,0,0,44.6,0,18.5,
2018-01-20T13:10:13.219Z,,,0,43.5,,18.4,
2018-01-20T13:10:23.226Z,,,0,43.3,,18.5,
2018-01-20T13:10:33.221Z,,,0,,,18.6,
2018-01-20T13:10:43.226Z,,,0,43.2,,18.8,
2018-01-20T13:10:53.221Z,,1,0,43.1,0,19,20
2018-01-20T13:11:03.228Z,,,0,41.7,,19.3,
2018-01-20T13:11:13.225Z,,,0,36.8,,19.6,
2018-01-20T13:11:23.220Z,,,0,32.8,,19.7,
2018-01-20T13:11:33.218Z,,,0,29.8,,19.8,
2018-01-20T13:11:43.217Z,,,0,28.7,,20.1,
2018-01-20T13:11:53.218Z,,,0,27.6,,20.2,
2018-01-20T13:12:03.219Z,,,0,28,,20.4,
2018-01-20T13:12:13.218Z,,,0,28.2,,20.5,
2018-01-20T13:12:23.220Z,,,0,28.3,,20.6,
2018-01-20T13:12:33.224Z,,,0,29,,20.8,
2018-01-20T13:12:43.218Z,,,0,29.4,,20.9,
2018-01-20T13:12:53.219Z,,,0,30,,21.1,
2018-01-20T13:13:03.218Z,,,0,30.2,,21.1,
2018-01-20T13:13:13.218Z,,,0,29.9,,21.2,
2018-01-20T13:13:23.219Z,,,0,29.5,,21.3,
2018-01-20T13:13:33.354Z,,,0,29,,21.5,
2018-01-20T13:13:43.219Z,,,0,28.8,,21.5,
2018-01-20T13:13:53.218Z,,,0,28.7,,21.6,
2018-01-20T13:14:03.218Z,,,0,,,21.6,
2018-01-20T13:14:13.218Z,,,0,28.6,,21.6,
2018-01-20T13:14:23.218Z,,,0,,,21.7,
2018-01-20T13:14:33.218Z,,,0,28.7,,21.9,
2018-01-20T13:14:43.218Z,,,0,,,21.9,
2018-01-20T13:14:53.221Z,,,0,28.6,,22,
2018-01-20T13:15:03.219Z,,,0,,,21.9,
2018-01-20T13:15:13.218Z,,,0,,,22,
2018-01-20T13:15:23.218Z,,,0,,,22,
2018-01-20T13:15:33.219Z,,,0,,,22.1,
2018-01-20T13:15:43.218Z,,,0,,,22.1,
2018-01-20T13:15:53.218Z,,,0,,,22.2,
2018-01-20T13:16:03.218Z,,,0,,,22.2,
2018-01-20T13:16:13.236Z,,,0,,,22.4,
2018-01-20T13:16:23.219Z,,0,0,28.6,2,22.4,0
2018-01-20T13:16:33.234Z,99,0,54,32.5,2,25,
2018-01-20T13:16:43.231Z,134,,54,39.3,,32,
2018-01-20T13:16:53.231Z,150,,54,47.9,,37.7,
2018-01-20T13:17:03.233Z,0,0,54,48.4,2,48.3,
2018-01-20T13:17:13.225Z,29,0,54,44.9,2,44.3,
2018-01-20T13:17:23.219Z,90,,54,47.2,,43.2,
2018-01-20T13:17:33.218Z,90,,54,51.1,,47,
2018-01-20T13:17:43.219Z,80,,54,54.1,,50.6,
2018-01-20T13:17:53.219Z,75,,54,55.3,,53.5,
2018-01-20T13:18:03.220Z,72,,54,56.3,,54.8,
2018-01-20T13:18:13.219Z,49,,54,55.9,,55.3,
2018-01-20T13:18:23.219Z,57,,54,54.9,,54.3,
2018-01-20T13:18:33.218Z,,,54,54.8,,53.9,
2018-01-20T13:18:43.219Z,59,,54,54.5,,53.6,
2018-01-20T13:18:53.219Z,0,0,0,53.6,0,53.4,
2018-01-20T13:19:03.239Z,0,0,0,48.4,0,44.3,
2018-01-20T13:19:13.219Z,,,0,48.9,,43.1,
2018-01-20T13:19:23.220Z,,,0,48.8,,42.8,
2018-01-20T13:19:33.219Z,,,0,,,42.7,
2018-01-20T13:19:43.219Z,,,0,,,42.7,
2018-01-20T13:19:53.219Z,,,0,48.7,,42.7,
2018-01-20T13:20:03.398Z,,1,0,,0,42.6,20
2018-01-20T13:20:13.219Z,,,0,48.8,,42.5,
2018-01-20T13:20:23.220Z,,0,0,39.4,2,42.4,0
2018-01-20T13:20:33.231Z,0,0,0,39.1,0,47.3,
2018-01-20T13:20:43.231Z,45,0,54,36.7,2,44.3,
2018-01-20T13:20:53.219Z,30,,54,35.8,,35.6,
2018-01-20T13:21:03.221Z,0,0,0,36.8,2,33.2,
2018-01-20T13:21:13.231Z,30,0,54,34.8,2,33.9,
2018-01-20T13:21:23.219Z,72,,54,32.9,,31.3,
2018-01-20T13:21:33.412Z,151,,54,41,,31.4,
2018-01-20T13:21:43.233Z,143,,54,50.1,,39.9,
2018-01-20T13:21:53.220Z,119,,54,56,,47.4,
2018-01-20T13:22:03.352Z,114,,54,58.1,,51.9,
2018-01-20T13:22:13.219Z,113,,54,59.1,,53.9,
2018-01-20T13:22:23.219Z,93,,54,59.9,,55.1,
2018-01-20T13:22:33.221Z,0,0,54,58.7,0,54.9,
2018-01-20T13:22:43.219Z,,0,0,56.9,0,54,
2018-01-20T13:22:53.219Z,,,0,56.6,,53.7,
2018-01-20T13:23:03.221Z,,0,0,56.5,2,53.4,
2018-01-20T13:23:13.230Z,,0,0,51.2,0,40.5,
2018-01-20T13:23:23.219Z,,,0,51,,40.4,
2018-01-20T13:23:33.225Z,,,0,,,40.2,
2018-01-20T13:23:43.221Z,,,0,50.9,,40.1,
2018-01-20T13:23:53.220Z,,,0,,,40,
2018-01-20T13:24:03.260Z,,,0,50.7,,39.9,
2018-01-20T13:24:18.310Z,,1,0,51.1,0,39.8,20
2018-01-20T13:24:23.226Z,,,0,47.8,,39.8,
2018-01-20T13:24:33.232Z,,,0,38.7,,39.7,
2018-01-20T13:24:43.219Z,,,0,33.9,,39.6,
2018-01-20T13:24:53.220Z,,,0,31.8,,39.5,
2018-01-20T13:25:03.220Z,,,0,29.9,,39.4,
2018-01-20T13:25:13.220Z,,,0,29.6,,39.3,
2018-01-20T13:25:23.220Z,,,0,30,,39.2,
2018-01-20T13:25:33.219Z,,,0,30.1,,39.1,
2018-01-20T13:25:43.220Z,,,0,30.5,,38.9,
2018-01-20T13:25:53.232Z,,,0,31.1,,38.8,
2018-01-20T13:26:03.221Z,,,0,31.4,,38.7,
2018-01-20T13:26:13.340Z,,,0,31.9,,38.6,
2018-01-20T13:26:23.347Z,,,0,,,38.5,
2018-01-20T13:26:33.220Z,,,0,31.5,,38.4,
2018-01-20T13:26:43.247Z,,,0,30.9,,38.2,
2018-01-20T13:26:53.220Z,,,0,30.7,,38.1,
2018-01-20T13:27:03.222Z,,,0,30.5,,38,
2018-01-20T13:27:13.220Z,,,0,30.4,,37.9,
2018-01-20T13:27:23.220Z,,,0,30.3,,37.7,
2018-01-20T13:27:33.231Z,,,0,,,37.6,
2018-01-20T13:27:43.222Z,,,0,,,37.5,
2018-01-20T13:27:53.220Z,,,0,,,37.4,
2018-01-20T13:28:03.255Z,,,0,,,37.2,
2018-01-20T13:28:13.220Z,,,0,30.2,,37.1,
2018-01-20T13:28:23.223Z,,,0,,,36.8,
2018-01-20T13:28:33.220Z,,,0,,,36.7,
2018-01-20T13:28:43.220Z,,,0,,,36.6,
2018-01-20T13:28:53.221Z,,,0,,,36.4,
2018-01-20T13:29:03.220Z,,,0,,,36.3,
2018-01-20T13:29:13.220Z,,,0,,,36.2,
2018-01-20T13:29:23.220Z,,,0,,,36,
2018-01-20T13:29:33.220Z,,,0,,,35.9,
2018-01-20T13:29:43.220Z,,,0,30.4,,35.8,
2018-01-20T13:29:53.223Z,,,0,31.1,,35.7,
2018-01-20T13:30:03.220Z,,,0,31.5,,35.6,
2018-01-20T13:30:13.220Z,,0,0,32.2,2,35.4,0
2018-01-20T13:30:23.222Z,72,0,54,33.3,2,29.2,
2018-01-20T13:30:33.224Z,109,,54,38,,34.4,
2018-01-20T13:30:43.481Z,113,,54,45.1,,38.9,
2018-01-20T13:30:53.222Z,109,,54,51.1,,45.1,
2018-01-20T13:31:03.235Z,94,,54,54.1,,50.7,
2018-01-20T13:31:13.224Z,96,,54,56.2,,53.5,
2018-01-20T13:31:28.291Z,96,,54,58,,54.3,
2018-01-20T13:31:33.220Z,72,,54,57.9,,55.4,
2018-01-20T13:31:43.222Z,77,,54,57.2,,54.7,
2018-01-20T13:31:53.223Z,83,,54,56.9,,54.1,
2018-01-20T13:32:03.220Z,82,,54,57,,54.1,
2018-01-20T13:32:13.231Z,83,,54,57.1,,54.1,
2018-01-20T13:32:23.227Z,82,,54,57,,54,
2018-01-20T13:32:33.220Z,,,54,57.2,,54.2,
2018-01-20T13:32:43.221Z,81,,54,57.3,,54.2,
2018-01-20T13:32:53.242Z,81,,54,57,,54.2,
2018-01-20T13:33:03.223Z,81,,54,56.9,,54,
2018-01-20T13:33:13.229Z,79,,54,,,54,
2018-01-20T13:33:23.221Z,80,,54,56.7,,53.8,
2018-01-20T13:33:33.222Z,81,,54,56.8,,53.9,
2018-01-20T13:33:43.221Z,79,,54,56.7,,53.9,
2018-01-20T13:33:53.246Z,84,,54,56.8,,53.7,
2018-01-20T13:34:03.221Z,85,,54,57,,53.7,
2018-01-20T13:34:13.226Z,,,54,57.1,,54,
2018-01-20T13:34:23.221Z,83,,54,57.3,,54.1,
2018-01-20T13:34:33.222Z,84,,54,57.2,,54.1,
2018-01-20T13:34:43.222Z,86,,54,57.3,,54.1,
2018-01-20T13:34:53.224Z,83,,54,57.2,,54,
2018-01-20T13:35:03.223Z,85,,54,57.3,,54.1,
2018-01-20T13:35:13.225Z,78,,54,,,54.3,
2018-01-20T13:35:23.231Z,79,,54,56.9,,54,
2018-01-20T13:35:33.222Z,78,,54,56.6,,53.8,
2018-01-20T13:35:43.228Z,81,,54,56.7,,53.8,
2018-01-20T13:35:53.221Z,,,54,56.8,,53.9,
2018-01-20T13:36:03.327Z,0,0,0,56.7,0,53.9,
2018-01-20T13:36:13.233Z,,,0,55.3,,53.5,
2018-01-20T13:36:23.263Z,,,0,55.1,,53.2,
2018-01-20T13:36:33.221Z,,,0,,,52.9,
2018-01-20T13:36:43.222Z,,,0,54.9,,52.6,
2018-01-20T13:36:53.233Z,,,0,,,52.3,
2018-01-20T13:37:03.222Z,,1,0,54.8,0,52.1,20
2018-01-20T13:37:13.229Z,,,0,54.7,,51.8,
2018-01-20T13:37:23.229Z,,,0,44.3,,51.6,
2018-01-20T13:37:33.246Z,,,0,37.5,,51.3,
2018-01-20T13:37:43.224Z,,,0,34.8,,51.1,
2018-01-20T13:37:53.222Z,,,0,31.9,,50.8,
2018-01-20T13:38:03.227Z,,,0,30.7,,50.6,
2018-01-20T13:38:13.363Z,,,0,30.1,,50.3,
2018-01-20T13:38:23.221Z,,,0,30.5,,50,
2018-01-20T13:38:33.227Z,,,0,30.7,,49.6,
2018-01-20T13:38:43.225Z,,,0,30.8,,49,
2018-01-20T13:38:53.222Z,,,0,31.2,,48.5,
2018-01-20T13:39:03.226Z,,,0,32,,47.9,
2018-01-20T13:39:13.231Z,,,0,32.2,,47.4,
2018-01-20T13:39:23.234Z,,,0,32.1,,46.9,
2018-01-20T13:39:33.222Z,,,0,31.8,,46.4,
2018-01-20T13:39:43.243Z,,,0,31.4,,46,
2018-01-20T13:39:53.227Z,,,0,30.9,,45.6,
2018-01-20T13:40:03.222Z,,,0,30.8,,45.1,
2018-01-20T13:40:13.250Z,,,0,30.7,,44.7,
2018-01-20T13:40:23.222Z,,,0,30.6,,44.3,
2018-01-20T13:40:33.222Z,,,0,,,43.9,
2018-01-20T13:40:43.222Z,,,0,,,43.5,
2018-01-20T13:40:53.223Z,,,0,,,43.2,
2018-01-20T13:41:03.222Z,,,0,30.5,,42.8,
2018-01-20T13:41:13.222Z,,,0,,,42.4,
2018-01-20T13:41:23.231Z,,,0,,,42.2,
2018-01-20T13:41:33.222Z,,,0,,,41.9,
2018-01-20T13:41:43.223Z,,,0,,,41.5,
2018-01-20T13:41:53.222Z,,,0,30.6,,41.3,
2018-01-20T13:42:03.222Z,,,0,,,40.9,
2018-01-20T13:42:13.222Z,,,0,30.5,,40.7,
2018-01-20T13:42:23.223Z,,0,0,30.7,2,40.4,0
2018-01-20T13:42:33.222Z,60,0,54,32.3,2,25.9,
2018-01-20T13:42:43.222Z,59,,54,36.3,,34.8,
2018-01-20T13:42:53.227Z,62,,54,40,,38.9,
2018-01-20T13:43:03.235Z,62,,54,44,,42.8,
2018-01-20T13:43:13.225Z,62,,54,47,,46,
2018-01-20T13:43:23.224Z,82,,54,49.1,,48.4,
2018-01-20T13:43:33.223Z,89,,54,52.2,,49.4,
2018-01-20T13:43:43.224Z,82,,54,54.1,,52.2,
2018-01-20T13:43:53.222Z,77,,54,56.1,,54,
2018-01-20T13:44:03.223Z,60,,54,56.5,,55.4,
2018-01-20T13:44:13.223Z,52,,54,55.4,,54.8,
2018-01-20T13:44:23.222Z,58,,54,54.8,,53.9,
2018-01-20T13:44:33.257Z,61,,54,54.3,,53.5,
2018-01-20T13:44:43.222Z,62,,54,54.1,,53.4,
2018-01-20T13:44:53.225Z,61,,54,54.3,,53.6,
2018-01-20T13:45:03.223Z,62,,54,54.4,,53.8,
2018-01-20T13:45:13.222Z,,,54,54.6,,53.9,
2018-01-20T13:45:23.223Z,61,,54,54.7,,54,
2018-01-20T13:45:33.224Z,62,,54,54.8,,54.1,
2018-01-20T13:45:43.223Z,60,,54,54.9,,54.2,
2018-01-20T13:45:53.225Z,,,54,54.8,,54.2,
2018-01-20T13:46:03.223Z,,,54,54.7,,54.1,
2018-01-20T13:46:13.223Z,,,54,54.6,,54,
2018-01-20T13:46:23.226Z,,,54,,,53.9,
2018-01-20T13:46:33.222Z,61,,54,,,53.9,
2018-01-20T13:46:43.224Z,60,,54,54.5,,53.8,
2018-01-20T13:46:53.222Z,,,54,,,53.9,
2018-01-20T13:47:03.224Z,,,54,54.6,,53.9,
2018-01-20T13:47:13.228Z,61,,54,54.7,,53.9,
2018-01-20T13:47:23.223Z,62,,54,,,53.9,
2018-01-20T13:47:33.223Z,,,54,54.8,,54,
2018-01-20T13:47:43.225Z,61,,54,54.9,,54.1,
2018-01-20T13:47:53.223Z,62,,54,,,54.1,
2018-01-20T13:48:03.227Z,61,,54,,,54.1,
2018-01-20T13:48:13.224Z,63,,54,,,54,
2018-01-20T13:48:23.224Z,53,0,54,,0,54,
2018-01-20T13:48:33.227Z,0,0,0,53.7,0,53.6,
2018-01-20T13:48:43.223Z,,,0,53.6,,53.6,
2018-01-20T13:48:53.223Z,,,0,53.5,,54,
2018-01-20T13:49:03.224Z,,,0,,,53.7,
2018-01-20T13:49:13.223Z,,,0,53.4,,53.5,
2018-01-20T13:49:23.223Z,,0,0,54.5,2,53.4,
2018-01-20T13:49:33.236Z,47,0,54,50.4,2,49.6,
2018-01-20T13:49:43.223Z,55,,54,50.2,,49.4,
2018-01-20T13:49:53.223Z,65,,54,52,,50.4,
2018-01-20T13:50:03.225Z,0,0,0,52.9,0,51.7,
2018-01-20T13:50:13.223Z,,,0,51.6,,51.4,
2018-01-20T13:50:23.223Z,,,0,51.5,,51.1,
2018-01-20T13:50:33.236Z,,,0,,,50.9,
2018-01-20T13:50:43.224Z,,,0,51.4,,50.6,
2018-01-20T13:50:53.224Z,,,0,,,50.4,
2018-01-20T13:51:03.226Z,,1,0,51.3,0,50.2,20
2018-01-20T13:51:13.223Z,,,0,51.8,,49.9,
2018-01-20T13:51:23.224Z,,,0,42.4,,49.7,
2018-01-20T13:51:33.224Z,,,0,36.9,,49.4,
2018-01-20T13:51:43.224Z,,,0,33.9,,49.2,
2018-01-20T13:51:53.224Z,,,0,31.9,,48.9,
2018-01-20T13:52:03.225Z,,,0,30.6,,48.7,
2018-01-20T13:52:13.224Z,,,0,30,,48.5,
2018-01-20T13:52:23.224Z,,,0,30.3,,48.2,
2018-01-20T13:52:33.227Z,,,0,30.5,,47.8,
2018-01-20T13:52:43.224Z,,,0,30.6,,47.4,
2018-01-20T13:52:53.224Z,,,0,31.1,,47.1,
2018-01-20T13:53:03.225Z,,,0,31.6,,46.5,
2018-01-20T13:53:13.226Z,,,0,31.8,,46.1,
2018-01-20T13:53:23.228Z,,,0,31.6,,45.6,
2018-01-20T13:53:33.234Z,,,0,31.3,,45.2,
2018-01-20T13:53:43.224Z,,,0,30.9,,44.8,
2018-01-20T13:53:53.224Z,,,0,30.6,,44.3,
2018-01-20T13:54:03.225Z,,,0,30.4,,43.9,
2018-01-20T13:54:13.226Z,,0,0,30.3,0,43.5,5
2018-01-20T13:54:23.246Z,,,0,,,43.2,
2018-01-20T13:54:33.224Z,,,0,,,42.8,
2018-01-20T13:54:43.223Z,,,0,,,42.5,
2018-01-20T13:54:53.225Z,,,0,30.2,,42.2,
2018-01-20T13:55:03.224Z,,,0,,,41.9,
2018-01-20T13:55:13.228Z,,,0,,,41.5,
2018-01-20T13:55:23.224Z,,,0,,,41.2,
2018-01-20T13:55:33.225Z,,,0,,,40.9,
2018-01-20T13:55:43.224Z,,,0,,,40.6,
2018-01-20T13:55:53.240Z,,,0,,,40.3,
2018-01-20T13:56:03.224Z,,,0,,,40.1,
2018-01-20T13:56:13.226Z,,,0,,,39.9,
2018-01-20T13:56:23.224Z,,,0,,,39.7,
2018-01-20T13:56:33.252Z,,,0,30.4,,39.5,
2018-01-20T13:56:43.226Z,,,0,31.1,,39.3,
2018-01-20T13:56:53.240Z,,,0,31.6,,39.1,
2018-01-20T13:57:03.224Z,,,0,32.2,,38.8,
2018-01-20T13:57:13.229Z,,1,0,32.8,0,38.6,20
2018-01-20T13:57:23.225Z,,,0,30.4,,38.5,
2018-01-20T13:57:33.225Z,,,0,30.1,,38.3,
2018-01-20T13:57:43.238Z,,,0,29.8,,38.1,
2018-01-20T13:57:53.229Z,,,0,29.6,,37.8,
2018-01-20T13:58:03.226Z,,,0,29.3,,37.5,
2018-01-20T13:58:13.239Z,0,1,0,28.9,0,37.6,20
2018-01-20T13:58:23.227Z,,,0,28.7,,37.3,
2018-01-20T13:58:33.227Z,,,0,28.8,,37.1,
2018-01-20T13:58:43.236Z,,,0,,,36.9,
2018-01-20T13:58:53.225Z,,,0,,,36.9,
2018-01-20T13:59:03.226Z,,,0,,,36.6,
2018-01-20T13:59:13.225Z,,,0,,,36.4,
2018-01-20T13:59:23.224Z,,,0,28.7,,36.3,
2018-01-20T13:59:33.225Z,,,0,,,36.2,
2018-01-20T13:59:43.225Z,,,0,28.6,,36.1,
2018-01-20T13:59:53.333Z,,,0,28.4,,36,
2018-01-20T14:00:03.225Z,,,0,28.3,,35.9,
2018-01-20T14:00:13.225Z,,,0,,,35.8,
2018-01-20T14:00:23.226Z,,,0,28.2,,35.7,
2018-01-20T14:00:38.325Z,,,0,,,35.6,
2018-01-20T14:00:43.225Z,,,0,28.1,,35.4,
2018-01-20T14:00:53.225Z,,,0,,,35.2,
2018-01-20T14:01:03.227Z,,,0,28,,35.1,
2018-01-20T14:01:13.226Z,,,0,,,34.8,
2018-01-20T14:01:23.225Z,,,0,,,34.7,
2018-01-20T14:01:33.281Z,,,0,,,34.6,
2018-01-20T14:01:43.225Z,,,0,,,34.5,
2018-01-20T14:01:53.225Z,,,0,,,34.4,
2018-01-20T14:02:03.237Z,,,0,,,34.3,
2018-01-20T14:02:13.226Z,,,0,,,34.2,
2018-01-20T14:02:23.225Z,,,0,,,33.9,
2018-01-20T14:02:33.225Z,,,0,,,33.7,
2018-01-20T14:02:43.225Z,,,0,,,33.6,
2018-01-20T14:02:53.225Z,,,0,,,33.5,
2018-01-20T14:03:03.225Z,,,0,,,33.4,
2018-01-20T14:03:13.225Z,,,0,,,33.3,
2018-01-20T14:03:23.225Z,,,0,28.1,,33.3,
2018-01-20T14:03:33.225Z,,,0,28.2,,33.2,
2018-01-20T14:03:43.225Z,,,0,28.4,,33.1,
2018-01-20T14:03:53.225Z,,,0,28.7,,32.9,
2018-01-20T14:04:03.236Z,,,0,28.8,,32.8,
2018-01-20T14:04:13.236Z,,,0,29,,32.8,
2018-01-20T14:04:24.238Z,,,0,29.2,,32.7,
2018-01-20T14:04:33.236Z,,,0,29.3,,32.6,
2018-01-20T14:04:43.231Z,,,0,29.4,,32.5,
2018-01-20T14:04:53.235Z,,,0,29.5,,32.4,
2018-01-20T14:05:03.235Z,,,0,29.6,,32.4,
2018-01-20T14:05:13.236Z,,,0,29.8,,32.3,
2018-01-20T14:05:23.235Z,,,0,29.9,,32.2,
2018-01-20T14:05:33.235Z,,,0,30,,32.1,
2018-01-20T14:05:43.226Z,,,0,30.1,,32,
2018-01-20T14:05:53.237Z,,,0,,,31.9,
2018-01-20T14:06:03.234Z,,,0,30.2,,31.9,
2018-01-20T14:06:13.289Z,,,0,30.3,,31.8,
2018-01-20T14:06:23.235Z,,,0,,,31.6,
2018-01-20T14:06:33.235Z,,,0,30.4,,31.6,
2018-01-20T14:06:43.231Z,,,0,,,31.5,
2018-01-20T14:06:53.234Z,,,0,30.5,,31.4,
2018-01-20T14:07:03.389Z,,,0,,,31.4,
2018-01-20T14:07:13.234Z,,,0,30.6,,31.3,
2018-01-20T14:07:23.227Z,,,0,28.2,,31.2,
2018-01-20T14:07:33.226Z,,,0,27.6,,31,
2018-01-20T14:07:43.352Z,,,0,27.5,,31,
2018-01-20T14:07:53.234Z,,,0,27.1,,30.9,
2018-01-20T14:08:03.234Z,,,0,26.7,,30.9,
2018-01-20T14:08:13.233Z,,,0,26.5,,30.8,
2018-01-20T14:08:23.226Z,,,0,,,30.7,
2018-01-20T14:08:33.227Z,,,0,,,30.7,
2018-01-20T14:08:43.228Z,,,0,,,30.6,
2018-01-20T14:08:53.233Z,,,0,,,30.4,
2018-01-20T14:09:03.400Z,,,0,,,30.4,
2018-01-20T14:09:13.266Z,,,0,,,30.3,
2018-01-20T14:09:23.247Z,,,0,,,30.3,
2018-01-20T14:09:33.233Z,,,0,26.4,,30.2,
2018-01-20T14:09:43.229Z,,,0,26.3,,30.2,
2018-01-20T14:09:53.233Z,,,0,,,30.1,
2018-01-20T14:10:03.232Z,,,0,26.1,,30,
2018-01-20T14:10:13.234Z,,,0,,,30,
2018-01-20T14:10:23.227Z,,,0,26,,29.8,
2018-01-20T14:10:33.226Z,,,0,,,29.8,
2018-01-20T14:10:43.232Z,,,0,,,29.7,
2018-01-20T14:10:53.232Z,,,0,25.9,,29.7,
2018-01-20T14:11:03.234Z,,,0,,,29.6,
2018-01-20T14:11:13.232Z,,,0,,,29.6,
2018-01-20T14:11:23.263Z,,,0,,,29.5,
2018-01-20T14:11:33.232Z,,,0,,,29.5,
2018-01-20T14:11:43.227Z,,,0,,,29.3,
2018-01-20T14:11:53.231Z,,,0,,,29.3,
2018-01-20T14:12:03.232Z,,,0,,,29.2,
2018-01-20T14:12:13.231Z,,,0,,,29.2,
2018-01-20T14:12:23.231Z,,,0,,,29.1,
2018-01-20T14:12:33.231Z,,,0,,,29.1,
2018-01-20T14:12:43.226Z,,,0,,,29,
2018-01-20T14:12:53.231Z,,,0,,,29,
2018-01-20T14:13:03.231Z,,,0,,,28.9,
2018-01-20T14:13:13.234Z,,,0,,,28.9,
2018-01-20T14:13:23.230Z,,,0,,,28.7,
2018-01-20T14:13:33.230Z,,,0,,,28.7,
2018-01-20T14:13:43.227Z,,,0,,,28.6,
2018-01-20T14:13:53.230Z,,,0,,,28.6,
2018-01-20T14:14:03.230Z,,,0,,,28.5,
2018-01-20T14:14:13.230Z,,,0,,,28.5,
2018-01-20T14:14:28.277Z,,,0,,,28.4,
2018-01-20T14:14:33.402Z,,,0,26,,28.4,
2018-01-20T14:14:43.226Z,,,0,,,28.3,
2018-01-20T14:14:53.229Z,,,0,,,28.3,
2018-01-20T14:15:03.230Z,,,0,26.1,,28.3,
2018-01-20T14:15:13.229Z,,,0,,,28.1,
2018-01-20T14:15:23.231Z,,,0,26.3,,28.1,
2018-01-20T14:15:33.227Z,,,0,,,28,
2018-01-20T14:15:43.227Z,,,0,,,28,
2018-01-20T14:15:53.229Z,,,0,26.4,,27.9,
2018-01-20T14:16:03.230Z,,,0,,,27.9,
2018-01-20T14:16:13.229Z,,,0,,,27.9,
2018-01-20T14:16:23.229Z,,,0,26.5,,27.8,
2018-01-20T14:16:33.230Z,,,0,,,27.8,
2018-01-20T14:16:43.227Z,,,0,,,27.7,
2018-01-20T14:16:53.228Z,,,0,26.6,,27.7,
2018-01-20T14:17:03.228Z,,,0,,,27.5,
2018-01-20T14:17:13.228Z,,,0,,,27.5,
2018-01-20T14:17:23.228Z,,,0,26,,27.5,
2018-01-20T14:17:33.230Z,,,0,25.5,,27.4,
2018-01-20T14:17:43.231Z,,,0,25.4,,27.4,
2018-01-20T14:17:53.228Z,,,0,25.2,,27.4,
2018-01-20T14:18:03.233Z,,,0,24.9,,27.3,
2018-01-20T14:18:13.229Z,,,0,24.7,,27.3,
2018-01-20T14:18:23.245Z,,,0,,,27.2,
2018-01-20T14:18:33.229Z,,,0,,,27.2,
2018-01-20T14:18:43.230Z,,,0,24.8,,27.2,
2018-01-20T14:18:53.227Z,,,0,,,27.1,
2018-01-20T14:19:03.227Z,,,0,,,27.1,
2018-01-20T14:19:13.228Z,,,0,24.7,,27.1,
2018-01-20T14:19:23.227Z,,,0,,,26.9,
2018-01-20T14:19:33.230Z,,0,0,,2,26.9,0
2018-01-20T14:19:43.228Z,,0,0,,0,29.6,
2018-01-20T14:19:53.393Z,,,0,,,29.6,
2018-01-20T14:20:03.227Z,,,0,,,29.5,
2018-01-20T14:20:13.228Z,,,0,,,29.5,
2018-01-20T14:20:23.230Z,,,0,,,29.3,
2018-01-20T14:20:33.230Z,,,0,,,29.3,
2018-01-20T14:20:43.347Z,,1,0,,0,29.2,20
2018-01-20T14:20:53.231Z,,,0,24.6,,29.1,
2018-01-20T14:21:03.232Z,,,0,24.5,,29,
