Time,HwTOutlet,HwActive,PrimTSet,HwTSet,ActPow,ChActive,PrimT
2018-01-03T03:34:53.415Z,18.4,,,0,,,28.1
2018-01-03T03:35:03.414Z,18.5,,,0,,,28.2
2018-01-03T03:35:13.414Z,18.4,,,0,,,
2018-01-03T03:35:23.415Z,18.4,,,0,,,28.1
2018-01-03T03:35:33.415Z,18.5,,,0,,,
2018-01-03T03:35:43.660Z,18.5,,,0,,,
2018-01-03T03:35:53.415Z,18.4,,,0,,,
2018-01-03T03:36:03.415Z,18.4,,,0,,,
2018-01-03T03:36:13.416Z,18.4,,,0,,,
2018-01-03T03:36:23.415Z,18.4,,,0,,,
2018-01-03T03:36:33.415Z,18.4,,,0,,,
2018-01-03T03:36:43.419Z,18.4,,,0,,,
2018-01-03T03:36:53.415Z,18.4,,,0,,,
2018-01-03T03:37:03.415Z,18.4,,,0,,,
2018-01-03T03:37:13.414Z,18.4,,,0,,,
2018-01-03T03:37:23.417Z,18.4,,,0,,,
2018-01-03T03:37:33.415Z,18.4,,,0,,,
2018-01-03T03:37:43.415Z,18.4,,,0,,,
2018-01-03T03:37:53.415Z,18.4,,,0,,,
2018-01-03T03:38:03.415Z,18.4,,,0,,,
2018-01-03T03:38:13.415Z,18.4,,,0,,,
2018-01-03T03:38:23.416Z,18.4,,,0,,,28
2018-01-03T03:38:33.415Z,18.4,,,0,,,
2018-01-03T03:38:43.415Z,18.4,,,0,,,
2018-01-03T03:38:53.419Z,18.4,,,0,,,
2018-01-03T03:39:03.415Z,18.4,,,0,,,
2018-01-03T03:39:13.603Z,18.4,,,0,,,
2018-01-03T03:39:23.419Z,18.4,,,0,,,
2018-01-03T03:39:33.650Z,18.4,,,0,,,
2018-01-03T03:39:43.415Z,18.4,,,0,,,
2018-01-03T03:39:53.415Z,18.4,,,0,,,
2018-01-03T03:40:03.651Z,18.4,,,0,,,
2018-01-03T03:40:13.415Z,18.4,,,0,,,
2018-01-03T03:40:23.415Z,18.4,,,0,,,
2018-01-03T03:40:33.415Z,18.4,,,0,,,
2018-01-03T03:40:43.415Z,18.4,,,0,,,
2018-01-03T03:40:53.424Z,18.4,,,0,,,
2018-01-03T03:41:03.418Z,18.4,,,0,,,
2018-01-03T03:41:13.415Z,18.4,,,0,,,
2018-01-03T03:41:23.415Z,18.4,,,0,,,27.8
2018-01-03T03:41:33.416Z,18.4,,,0,,,27.8
2018-01-03T03:41:43.417Z,18.4,,,0,,,
2018-01-03T03:41:53.415Z,18.4,,,0,,,
2018-01-03T03:42:03.417Z,18.4,,,0,,,
2018-01-03T03:42:13.418Z,18.4,,,0,,,
2018-01-03T03:42:23.416Z,18.4,,,0,,,
2018-01-03T03:42:33.416Z,18.4,,,0,,,
2018-01-03T03:42:43.424Z,18.4,,,0,,,
2018-01-03T03:42:53.416Z,18.4,,,0,,,
2018-01-03T03:43:03.416Z,18.4,,,0,,,
2018-01-03T03:43:13.423Z,18.4,,,0,,,
2018-01-03T03:43:23.418Z,18.4,,,0,,,
2018-01-03T03:43:33.417Z,18.4,,,0,,,
2018-01-03T03:43:43.416Z,18.4,,,0,,,
2018-01-03T03:43:53.416Z,18.4,,,0,,,
2018-01-03T03:44:03.416Z,18.4,,,0,,,
2018-01-03T03:44:13.420Z,18.4,,,0,,,
2018-01-03T03:44:23.641Z,18.4,,,0,,,
2018-01-03T03:44:33.416Z,18.4,,,0,,,27.7
2018-01-03T03:44:43.437Z,18.4,,,0,,,
2018-01-03T03:44:53.418Z,18.4,,,0,,,
2018-01-03T03:45:03.474Z,18.4,,,0,,,
2018-01-03T03:45:13.654Z,18.4,,,0,,,
2018-01-03T03:45:23.612Z,18.4,,,0,,,
2018-01-03T03:45:33.562Z,18.4,,,0,,,
2018-01-03T03:45:43.468Z,18.4,,,0,,,
2018-01-03T03:45:58.467Z,18.4,,,0,,,
2018-01-03T03:46:03.416Z,18.4,,,0,,,
2018-01-03T03:46:13.416Z,18.4,,,0,,,
2018-01-03T03:46:23.416Z,18.4,,,0,,,
2018-01-03T03:46:33.416Z,18.4,,,0,,,
2018-01-03T03:46:43.418Z,18.4,,,0,,,
2018-01-03T03:46:53.416Z,18.4,,,0,,,
2018-01-03T03:47:03.418Z,18.4,,,0,,,
2018-01-03T03:47:13.416Z,18.4,,,0,,,
2018-01-03T03:47:23.416Z,18.4,,,0,,,
2018-01-03T03:47:33.416Z,18.4,,,0,,,
2018-01-03T03:47:43.417Z,18.4,,,0,,,27.6
2018-01-03T03:47:53.417Z,18.4,,,0,,,
2018-01-03T03:48:03.416Z,18.4,,,0,,,
2018-01-03T03:48:13.417Z,18.4,,,0,,,
2018-01-03T03:48:23.416Z,18.4,,,0,,,
2018-01-03T03:48:33.417Z,18.4,,,0,,,
2018-01-03T03:48:43.631Z,18.4,,,0,,,
2018-01-03T03:48:53.417Z,18.4,,,0,,,
2018-01-03T03:49:03.417Z,18.4,,,0,,,
2018-01-03T03:49:13.632Z,18.4,,,0,,,
2018-01-03T03:49:23.417Z,18.4,,,0,,,
2018-01-03T03:49:33.417Z,18.4,,,0,,,
2018-01-03T03:49:43.418Z,18.4,,,0,,,
2018-01-03T03:49:53.418Z,18.4,,,0,,,
2018-01-03T03:50:03.417Z,18.4,,,0,,,
2018-01-03T03:50:13.423Z,18.2,,,0,,,
2018-01-03T03:50:23.417Z,18.4,,,0,,,
2018-01-03T03:50:33.417Z,18.4,,,0,,,
2018-01-03T03:50:43.417Z,18.4,,,0,,,
2018-01-03T03:50:53.417Z,18.4,,,0,,,
2018-01-03T03:51:03.417Z,18.4,,,0,,,27.5
2018-01-03T03:51:13.417Z,18.4,,,0,,,
2018-01-03T03:51:23.417Z,18.2,,,0,,,
2018-01-03T03:51:33.417Z,18.4,,,0,,,
2018-01-03T03:51:43.417Z,18.4,,,0,,,
2018-01-03T03:51:53.418Z,18.4,,,0,,,
2018-01-03T03:52:03.417Z,18.4,,,0,,,
2018-01-03T03:52:13.417Z,18.4,,,0,,,
2018-01-03T03:52:23.417Z,18.4,,,0,,,
2018-01-03T03:52:33.418Z,18.4,,,0,,,
2018-01-03T03:52:43.417Z,18.4,,,0,,,
2018-01-03T03:52:53.417Z,18.2,,,0,,,
2018-01-03T03:53:03.417Z,18.4,,,0,,,
2018-01-03T03:53:13.417Z,18.2,,,0,,,
2018-01-03T03:53:23.622Z,18.2,,,0,,,
2018-01-03T03:53:33.622Z,18.2,,,0,,,
2018-01-03T03:53:43.417Z,18.2,,,0,,,
2018-01-03T03:53:53.417Z,18.4,,,0,,,
2018-01-03T03:54:03.417Z,18.2,,,0,,,
2018-01-03T03:54:13.418Z,18.2,,,0,,,
2018-01-03T03:54:23.419Z,18.2,,,0,,,27.3
2018-01-03T03:54:33.420Z,18.2,,,0,,,
2018-01-03T03:54:43.417Z,18.2,,,0,,,
2018-01-03T03:54:53.419Z,18.2,,,0,,,
2018-01-03T03:55:03.417Z,18.2,,,0,,,
2018-01-03T03:55:13.417Z,18.2,,,0,,,
2018-01-03T03:55:23.421Z,18.2,,,0,,,
2018-01-03T03:55:33.418Z,18.2,,,0,,,
2018-01-03T03:55:43.418Z,18.2,,,0,,,
2018-01-03T03:55:53.417Z,18.2,,,0,,,
2018-01-03T03:56:03.417Z,18.2,,,0,,,
2018-01-03T03:56:13.418Z,18.2,,,0,,,
2018-01-03T03:56:23.417Z,18.2,,,0,,,
2018-01-03T03:56:33.417Z,18.2,,,0,,,
2018-01-03T03:56:43.418Z,18.2,,,0,,,
2018-01-03T03:56:53.418Z,18.2,,,0,,,
2018-01-03T03:57:03.418Z,18.2,,,0,,,
2018-01-03T03:57:13.418Z,18.2,,,0,,,
2018-01-03T03:57:23.419Z,18.2,,,0,,,
2018-01-03T03:57:33.418Z,18.2,,,0,,,
2018-01-03T03:57:43.417Z,18.2,,,0,,,
2018-01-03T03:57:53.418Z,18.2,,,0,,,27.2
2018-01-03T03:58:03.419Z,18.2,,,0,,,
2018-01-03T03:58:13.425Z,18.2,,,0,,,
2018-01-03T03:58:23.434Z,18.2,,,0,,,
2018-01-03T03:58:33.424Z,18.2,,,0,,,
2018-01-03T03:58:48.508Z,18.2,,,0,,,
2018-01-03T03:58:53.420Z,18.2,,,0,,,
2018-01-03T03:59:03.418Z,18.2,,,0,,,
2018-01-03T03:59:13.417Z,18.2,,,0,,,
2018-01-03T03:59:23.422Z,18.2,,,0,,,
2018-01-03T03:59:33.418Z,18.2,,,0,,,
2018-01-03T03:59:43.419Z,18.2,,,0,,,
2018-01-03T03:59:53.419Z,18.2,,,0,,,
2018-01-03T04:00:03.420Z,18.2,,,0,,,
2018-01-03T04:00:13.419Z,18.2,,,0,,,
2018-01-03T04:00:23.419Z,18.2,,,0,,,
2018-01-03T04:00:33.418Z,18.2,,,0,,,
2018-01-03T04:00:43.423Z,18.2,,,0,,,
2018-01-03T04:00:53.418Z,18.2,,,0,,,27.1
2018-01-03T04:01:03.418Z,18.2,,,0,,,
2018-01-03T04:01:13.418Z,18.2,,,0,,,
2018-01-03T04:01:23.417Z,18.2,,,0,,,
2018-01-03T04:01:33.418Z,18.2,,,0,,,
2018-01-03T04:01:43.421Z,18.2,,,0,,,
2018-01-03T04:01:53.418Z,18.2,,,0,,,
2018-01-03T04:02:03.418Z,18.2,,,0,,,
2018-01-03T04:02:13.418Z,18.2,,,0,,,
2018-01-03T04:02:23.418Z,18.2,,,0,,,
2018-01-03T04:02:33.418Z,18.2,,,0,,,
2018-01-03T04:02:43.612Z,18.2,,,0,,,
2018-01-03T04:02:53.418Z,18.2,,,0,,,
2018-01-03T04:03:03.418Z,18.2,,,0,,,
2018-01-03T04:03:13.418Z,18.2,,,0,,,
2018-01-03T04:03:23.418Z,18.2,,,0,,,
2018-01-03T04:03:33.419Z,18.2,,,0,,,
2018-01-03T04:03:43.422Z,18.2,,,0,,,
2018-01-03T04:03:53.418Z,18.2,,,0,,,27
2018-01-03T04:04:03.418Z,18.2,,,0,,,
2018-01-03T04:04:13.418Z,18.2,,,0,,,
2018-01-03T04:04:23.419Z,18.2,,,0,,,
2018-01-03T04:04:33.419Z,18.2,,,0,,,
2018-01-03T04:04:43.418Z,18.2,,,0,,,
2018-01-03T04:04:53.418Z,18.2,,,0,,,
2018-01-03T04:05:03.418Z,18.2,,,0,,,
2018-01-03T04:05:13.418Z,18.2,,,0,,,
2018-01-03T04:05:23.421Z,18.2,,,0,,,
2018-01-03T04:05:33.418Z,18.2,,,0,,,
2018-01-03T04:05:43.419Z,18.2,,,0,,,
2018-01-03T04:05:53.419Z,18.2,,,0,,,
2018-01-03T04:06:03.419Z,18.2,,,0,,,
2018-01-03T04:06:13.424Z,18.2,,,0,,,
2018-01-03T04:06:23.418Z,18.2,,,0,,,
2018-01-03T04:06:33.422Z,18.2,,,0,,,
2018-01-03T04:06:43.419Z,18.2,,,0,,,
2018-01-03T04:06:53.419Z,18.2,,,0,,,27
2018-01-03T04:07:03.604Z,18.2,,,0,,,
2018-01-03T04:07:13.419Z,18.2,,,0,,,27
2018-01-03T04:07:23.419Z,18.1,,,0,,,26.9
2018-01-03T04:07:33.419Z,18.2,,,0,,,26.9
2018-01-03T04:07:43.420Z,18.2,,,0,,,
2018-01-03T04:07:53.422Z,18.2,,,0,,,
2018-01-03T04:08:03.422Z,18.1,,,0,,,
2018-01-03T04:08:13.419Z,18.2,,,0,,,
2018-01-03T04:08:23.419Z,18.2,,,0,,,
2018-01-03T04:08:33.424Z,18.1,,,0,,,
2018-01-03T04:08:43.419Z,18.1,,,0,,,
2018-01-03T04:08:53.419Z,18.2,,,0,,,
2018-01-03T04:09:03.418Z,18.1,,,0,,,
2018-01-03T04:09:13.419Z,18.1,,,0,,,
2018-01-03T04:09:23.419Z,18.1,,,0,,,
2018-01-03T04:09:33.419Z,18.2,,,0,,,
2018-01-03T04:09:43.419Z,18.1,,,0,,,
2018-01-03T04:09:53.420Z,18.1,,,0,,,
2018-01-03T04:10:03.420Z,18.1,,,0,,,
2018-01-03T04:10:13.419Z,18.1,,,0,,,
2018-01-03T04:10:23.419Z,18.1,,,0,,,
2018-01-03T04:10:33.420Z,18.1,,,0,,,
2018-01-03T04:10:43.419Z,18.1,,,0,,,26.7
2018-01-03T04:10:53.420Z,18.1,,,0,,,26.9
2018-01-03T04:11:03.419Z,18.1,,,0,,,26.7
2018-01-03T04:11:13.419Z,18.1,,,0,,,
2018-01-03T04:11:23.420Z,18.1,,,0,,,
2018-01-03T04:11:33.419Z,18.1,,,0,,,
2018-01-03T04:11:43.419Z,18.1,,,0,,,
2018-01-03T04:11:53.598Z,18.1,,,0,,,
2018-01-03T04:12:03.419Z,18.1,,,0,,,
2018-01-03T04:12:13.419Z,18.1,,,0,,,
2018-01-03T04:12:23.419Z,18.1,,,0,,,
2018-01-03T04:12:33.419Z,18.1,,,0,,,
2018-01-03T04:12:43.419Z,18.1,,,0,,,
2018-01-03T04:12:53.423Z,18.1,,,0,,,
2018-01-03T04:13:03.419Z,18.1,,,0,,,
2018-01-03T04:13:13.419Z,18.1,,,0,,,
2018-01-03T04:13:23.419Z,18.1,,,0,,,
2018-01-03T04:13:33.421Z,18.1,,,0,,,
2018-01-03T04:13:43.419Z,18.1,,,0,,,
2018-01-03T04:13:53.421Z,18.1,,,0,,,
2018-01-03T04:14:03.419Z,18.1,,,0,,,
2018-01-03T04:14:13.424Z,18.1,,,0,,,
2018-01-03T04:14:23.545Z,18.1,,,0,,,26.6
2018-01-03T04:14:33.423Z,18.1,,,0,,,
2018-01-03T04:14:43.419Z,18.1,,,0,,,
2018-01-03T04:14:53.586Z,18.1,,,0,,,
2018-01-03T04:15:03.419Z,18.1,,,0,,,
2018-01-03T04:15:13.542Z,18.1,,,0,,,
2018-01-03T04:15:23.419Z,18.1,,,0,,,
2018-01-03T04:15:33.419Z,18.1,,,0,,,
2018-01-03T04:15:43.584Z,18.1,,,0,,,
2018-01-03T04:15:53.420Z,18.1,,,0,,,
2018-01-03T04:16:03.420Z,18.1,,,0,,,
2018-01-03T04:16:13.584Z,18.1,,,0,,,
2018-01-03T04:16:23.419Z,18.1,,,0,,,
2018-01-03T04:16:33.419Z,18.1,,,0,,,
2018-01-03T04:16:43.421Z,18.1,,,0,,,
2018-01-03T04:16:53.420Z,18.1,,,0,,,
2018-01-03T04:17:03.419Z,18.1,,,0,,,
2018-01-03T04:17:13.424Z,18.1,,,0,,,
2018-01-03T04:17:23.420Z,18.1,,,0,,,26.5
2018-01-03T04:17:33.421Z,18.1,,,0,,,26.6
2018-01-03T04:17:43.420Z,18.1,,,0,,,26.5
2018-01-03T04:17:53.419Z,18.1,,,0,,,
2018-01-03T04:18:03.420Z,18.1,,,0,,,
2018-01-03T04:18:13.420Z,18.1,,,0,,,
2018-01-03T04:18:23.420Z,18.1,,,0,,,
2018-01-03T04:18:33.420Z,18.1,,,0,,,
2018-01-03T04:18:43.537Z,18.1,,,0,,,
2018-01-03T04:18:53.420Z,18.1,,,0,,,
2018-01-03T04:19:03.420Z,18.1,,,0,,,
2018-01-03T04:19:13.420Z,18.1,,,0,,,
2018-01-03T04:19:23.420Z,18.1,,,0,,,
2018-01-03T04:19:33.420Z,18.1,,,0,,,
2018-01-03T04:19:43.420Z,18.1,,,0,,,
2018-01-03T04:19:53.421Z,18.1,,,0,,,
2018-01-03T04:20:03.575Z,18.1,,,0,,,
2018-01-03T04:20:13.422Z,18.1,,,0,,,
2018-01-03T04:20:23.420Z,18.1,,,0,,,
2018-01-03T04:20:33.574Z,18.1,,,0,,,
2018-01-03T04:20:43.421Z,18.1,,,0,,,
2018-01-03T04:20:53.420Z,18.1,,,0,,,26.4
2018-01-03T04:21:03.575Z,18.1,,,0,,,26.5
2018-01-03T04:21:13.420Z,18.1,,,0,,,26.4
2018-01-03T04:21:23.420Z,18.1,,,0,,,
2018-01-03T04:21:33.423Z,18.1,,,0,,,
2018-01-03T04:21:43.421Z,18.1,,,0,,,
2018-01-03T04:21:53.420Z,18.1,,,0,,,
2018-01-03T04:22:03.424Z,18.1,,,0,,,
2018-01-03T04:22:13.420Z,18.1,,,0,,,
2018-01-03T04:22:23.421Z,18.1,,,0,,,
2018-01-03T04:22:33.421Z,18.1,,,0,,,
2018-01-03T04:22:43.421Z,18.1,,,0,,,
2018-01-03T04:22:53.421Z,18.1,,,0,,,
2018-01-03T04:23:03.421Z,17.9,,,0,,,
2018-01-03T04:23:13.421Z,18.1,,,0,,,
2018-01-03T04:23:23.420Z,18.1,,,0,,,
2018-01-03T04:23:33.421Z,17.9,,,0,,,
2018-01-03T04:23:43.421Z,17.9,,,0,,,
2018-01-03T04:23:53.420Z,18.1,,,0,,,
2018-01-03T04:24:03.421Z,17.9,,,0,,,
2018-01-03T04:24:13.421Z,17.9,,,0,,,
2018-01-03T04:24:23.420Z,17.9,,,0,,,
2018-01-03T04:24:33.422Z,17.9,,,0,,,
2018-01-03T04:24:43.421Z,17.9,,,0,,,
2018-01-03T04:24:53.421Z,18.1,,,0,,,26.3
2018-01-03T04:25:03.421Z,17.9,,,0,,,
2018-01-03T04:25:13.420Z,17.9,,,0,,,
2018-01-03T04:25:23.665Z,17.9,,,0,,,
2018-01-03T04:25:33.420Z,17.9,,,0,,,
2018-01-03T04:25:43.422Z,17.9,,,0,,,
2018-01-03T04:25:53.421Z,17.9,,,0,,,
2018-01-03T04:26:03.421Z,17.9,,,0,,,
2018-01-03T04:26:13.421Z,17.9,,,0,,,
2018-01-03T04:26:23.426Z,17.9,,,0,,,
2018-01-03T04:26:33.423Z,17.9,,,0,,,
2018-01-03T04:26:43.421Z,17.9,,,0,,,
2018-01-03T04:26:53.422Z,17.9,,,0,,,
2018-01-03T04:27:03.421Z,17.9,,,0,,,
2018-01-03T04:27:13.421Z,17.9,,,0,,,
2018-01-03T04:27:23.421Z,17.9,,,0,,,
2018-01-03T04:27:33.422Z,17.9,,,0,,,
2018-01-03T04:27:43.421Z,17.9,,,0,,,
2018-01-03T04:27:53.421Z,17.9,,,0,,,
2018-01-03T04:28:03.421Z,17.9,,,0,,,26.1
2018-01-03T04:28:13.421Z,17.9,,,0,,,
2018-01-03T04:28:23.423Z,17.9,,,0,,,26.3
2018-01-03T04:28:33.422Z,17.9,,,0,,,26.1
2018-01-03T04:28:43.423Z,17.9,,,0,,,
2018-01-03T04:28:53.426Z,17.9,,,0,,,
2018-01-03T04:29:03.421Z,17.9,,,0,,,
2018-01-03T04:29:13.422Z,17.9,,,0,,,
2018-01-03T04:29:23.421Z,17.9,,,0,,,
2018-01-03T04:29:33.421Z,17.9,,,0,,,
2018-01-03T04:29:43.421Z,17.9,,,0,,,
2018-01-03T04:29:53.423Z,17.9,,,0,,,
2018-01-03T04:30:03.421Z,17.9,,,0,,,
2018-01-03T04:30:13.873Z,17.9,,,0,,,
2018-01-03T04:30:24.151Z,17.9,,,0,,,
2018-01-03T04:30:36.665Z,17.9,,,0,,,
2018-01-03T04:30:48.215Z,17.9,,,0,,,
2018-01-03T04:31:04.501Z,17.9,,,0,,,
2018-01-03T04:31:04.633Z,17.9,0,5,0,0,0,26.1
2018-01-03T04:31:13.449Z,17.9,,,0,,,
2018-01-03T04:31:23.424Z,17.9,,,0,,,
2018-01-03T04:31:33.422Z,17.9,,,0,,,
2018-01-03T04:31:43.422Z,17.9,,,0,,,
2018-01-03T04:31:53.423Z,17.9,,,0,,,
2018-01-03T04:32:03.421Z,17.9,,,0,,,
2018-01-03T04:32:13.422Z,17.9,,,0,,,26
2018-01-03T04:32:23.422Z,17.9,,,0,,,
2018-01-03T04:32:33.422Z,17.9,,,0,,,
2018-01-03T04:32:43.422Z,17.9,,,0,,,
2018-01-03T04:32:53.423Z,17.9,,,0,,,
2018-01-03T04:33:03.421Z,17.9,,,0,,,
2018-01-03T04:33:13.421Z,17.9,,,0,,,
2018-01-03T04:33:23.422Z,17.9,,,0,,,
2018-01-03T04:33:33.422Z,17.9,,,0,,,
2018-01-03T04:33:43.425Z,17.9,,,0,,,
2018-01-03T04:33:53.422Z,17.9,,,0,,,
2018-01-03T04:34:03.422Z,17.9,,,0,,,
2018-01-03T04:34:13.422Z,17.9,,,0,,,
2018-01-03T04:34:23.422Z,17.9,,,0,,,
2018-01-03T04:34:33.422Z,17.9,,,0,,,
2018-01-03T04:34:43.422Z,17.9,,,0,,,
2018-01-03T04:34:53.422Z,17.9,,,0,,,
2018-01-03T04:35:03.423Z,17.9,,,0,,,
2018-01-03T04:35:13.423Z,17.9,,,0,,,
2018-01-03T04:35:23.423Z,17.9,,,0,,,25.9
2018-01-03T04:35:33.425Z,17.9,,,0,,,25.9
2018-01-03T04:35:43.440Z,17.9,,,0,,,25.9
2018-01-03T04:35:53.423Z,17.9,,,0,,,
2018-01-03T04:36:03.422Z,17.9,,,0,,,
2018-01-03T04:36:13.422Z,17.9,,,0,,,
2018-01-03T04:36:23.423Z,17.9,,,0,,,
2018-01-03T04:36:33.422Z,17.9,,,0,,,
2018-01-03T04:36:43.423Z,17.9,,,0,,,
2018-01-03T04:36:53.422Z,17.9,,,0,,,
2018-01-03T04:37:03.423Z,17.9,,,0,,,
2018-01-03T04:37:13.422Z,17.9,,,0,,,
2018-01-03T04:37:23.422Z,17.9,,,0,,,
2018-01-03T04:37:33.422Z,17.9,,,0,,,
2018-01-03T04:37:43.422Z,17.8,,,0,,,
2018-01-03T04:37:53.423Z,17.9,,,0,,,
2018-01-03T04:38:03.424Z,17.9,,,0,,,
2018-01-03T04:38:13.423Z,17.9,,,0,,,
2018-01-03T04:38:23.423Z,17.9,,,0,,,
2018-01-03T04:38:33.423Z,17.9,,,0,,,
2018-01-03T04:38:43.422Z,17.9,,,0,,,
2018-01-03T04:38:53.650Z,17.9,,,0,,,
2018-01-03T04:39:03.423Z,17.9,,,0,,,
2018-01-03T04:39:13.422Z,17.9,,,0,,,25.8
2018-01-03T04:39:23.423Z,17.9,,,0,,,
2018-01-03T04:39:33.422Z,17.8,,,0,,,
2018-01-03T04:39:43.423Z,17.9,,,0,,,
2018-01-03T04:39:53.427Z,17.8,,,0,,,
2018-01-03T04:40:03.423Z,17.8,,,0,,,
2018-01-03T04:40:13.422Z,17.9,,,0,,,
2018-01-03T04:40:23.423Z,17.9,,,0,,,
2018-01-03T04:40:33.426Z,17.8,,,0,,,
2018-01-03T04:40:43.422Z,17.9,,,0,,,
2018-01-03T04:40:53.427Z,17.8,,,0,,,
2018-01-03T04:41:03.423Z,17.8,,,0,,,
2018-01-03T04:41:13.423Z,17.8,,,0,,,
2018-01-03T04:41:23.423Z,17.8,,,0,,,
2018-01-03T04:41:33.423Z,17.8,,,0,,,
2018-01-03T04:41:43.423Z,17.8,,,0,,,
2018-01-03T04:41:53.423Z,17.8,,,0,,,
2018-01-03T04:42:13.424Z,17.8,,,0,,,
2018-01-03T04:42:23.422Z,17.8,,,0,,,
2018-01-03T04:42:33.423Z,17.8,,,0,,,
2018-01-03T04:42:43.423Z,17.8,,,0,,,
2018-01-03T04:42:58.473Z,17.8,,,0,,,25.7
2018-01-03T04:43:03.423Z,17.8,,,0,,,25.8
2018-01-03T04:43:13.422Z,17.8,,,0,,,25.7
2018-01-03T04:43:23.423Z,17.8,,,0,,,
2018-01-03T04:43:33.423Z,17.8,,,0,,,
2018-01-03T04:43:43.423Z,17.8,,,0,,,
2018-01-03T04:43:53.424Z,17.8,,,0,,,
2018-01-03T04:44:03.423Z,17.8,,,0,,,
2018-01-03T04:44:13.426Z,17.8,,,0,,,
2018-01-03T04:44:23.423Z,17.8,,,0,,,
2018-01-03T04:44:33.423Z,17.8,,,0,,,
2018-01-03T04:44:43.429Z,17.8,,,0,,,
2018-01-03T04:44:53.429Z,17.8,,,0,,,
2018-01-03T04:45:03.423Z,17.8,,,0,,,
2018-01-03T04:45:13.423Z,17.8,,,0,,,
2018-01-03T04:45:23.427Z,17.8,,,0,,,
2018-01-03T04:45:33.423Z,17.8,,,0,,,
2018-01-03T04:45:43.423Z,17.8,,,0,,,
2018-01-03T04:45:53.423Z,17.8,,,0,,,
2018-01-03T04:46:03.425Z,17.8,,,0,,,
2018-01-03T04:46:13.423Z,17.8,,,0,,,
2018-01-03T04:46:23.585Z,17.8,,,0,,,
2018-01-03T04:46:33.423Z,17.8,,,0,,,
2018-01-03T04:46:43.423Z,17.8,,,0,,,
2018-01-03T04:46:53.423Z,17.8,,,0,,,
2018-01-03T04:47:03.423Z,17.8,,,0,,,25.5
2018-01-03T04:47:13.423Z,17.8,,,0,,,
2018-01-03T04:47:23.423Z,17.8,,,0,,,
2018-01-03T04:47:33.424Z,17.8,,,0,,,
2018-01-03T04:47:43.423Z,17.8,,,0,,,
2018-01-03T04:47:53.424Z,17.8,,,0,,,
2018-01-03T04:48:03.629Z,17.8,,,0,,,
2018-01-03T04:48:13.423Z,17.8,,,0,,,
2018-01-03T04:48:23.424Z,17.8,,,0,,,
2018-01-03T04:48:33.423Z,17.8,,,0,,,
2018-01-03T04:48:43.424Z,17.8,,,0,,,
2018-01-03T04:48:53.424Z,17.8,,,0,,,
2018-01-03T04:49:08.514Z,17.8,,,0,,,
2018-01-03T04:49:13.424Z,17.8,,,0,,,
2018-01-03T04:49:23.424Z,17.8,,,0,,,
2018-01-03T04:49:33.424Z,17.8,,,0,,,
2018-01-03T04:49:43.428Z,17.8,,,0,,,
2018-01-03T04:49:53.424Z,17.8,,,0,,,
2018-01-03T04:50:03.424Z,17.8,,,0,,,
2018-01-03T04:50:13.425Z,17.8,,,0,,,
2018-01-03T04:50:23.423Z,17.8,,,0,,,
2018-01-03T04:50:33.424Z,17.8,,,0,,,
2018-01-03T04:50:43.423Z,17.8,,,0,,,
2018-01-03T04:50:53.423Z,17.8,,,0,,,25.4
2018-01-03T04:51:03.423Z,17.8,,,0,,,
2018-01-03T04:51:13.576Z,17.8,,,0,,,
2018-01-03T04:51:23.424Z,17.8,,,0,,,
2018-01-03T04:51:33.424Z,17.8,,,0,,,
2018-01-03T04:51:43.444Z,17.8,,,0,,,
2018-01-03T04:51:53.424Z,17.8,,,0,,,
2018-01-03T04:52:03.423Z,17.8,,,0,,,
2018-01-03T04:52:13.427Z,17.8,,,0,,,
2018-01-03T04:52:23.423Z,17.8,,,0,,,
2018-01-03T04:52:33.449Z,17.8,,,0,,,
2018-01-03T04:52:43.424Z,17.8,,,0,,,
2018-01-03T04:52:53.425Z,17.8,,,0,,,
2018-01-03T04:53:03.424Z,17.8,,,0,,,
2018-01-03T04:53:13.423Z,17.8,,,0,,,
2018-01-03T04:53:23.427Z,17.8,,,0,,,
2018-01-03T04:53:33.423Z,17.8,,,0,,,
2018-01-03T04:53:43.424Z,17.8,,,0,,,
2018-01-03T04:53:53.423Z,17.8,,,0,,,
2018-01-03T04:54:03.424Z,17.7,,,0,,,
2018-01-03T04:54:13.425Z,17.8,,,0,,,
2018-01-03T04:54:23.424Z,17.8,,,0,,,
2018-01-03T04:54:33.429Z,17.8,,,0,,,25.3
2018-01-03T04:54:43.424Z,17.8,,,0,,,
2018-01-03T04:54:53.425Z,17.8,,,0,,,
2018-01-03T04:55:03.424Z,17.8,,,0,,,
2018-01-03T04:55:13.424Z,17.8,,,0,,,
2018-01-03T04:55:23.425Z,17.7,,,0,,,
2018-01-03T04:55:33.425Z,17.8,,,0,,,
2018-01-03T04:55:43.424Z,17.8,,,0,,,
2018-01-03T04:55:53.424Z,17.8,,,0,,,
2018-01-03T04:56:03.431Z,17.8,,,0,,,
2018-01-03T04:56:13.423Z,17.7,,,0,,,
2018-01-03T04:56:23.435Z,17.7,,,0,,,
2018-01-03T04:56:33.425Z,17.7,,,0,,,
2018-01-03T04:56:43.424Z,17.8,,,0,,,
2018-01-03T04:56:53.425Z,17.7,,,0,,,
2018-01-03T04:57:03.429Z,17.7,,,0,,,
2018-01-03T04:57:13.424Z,17.7,,,0,,,
