Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ChActive,ActPow,PrimT
2018-01-27T12:39:46.720Z,26.9,,,0,,,28.9
2018-01-27T12:39:56.718Z,26.9,,,0,,,28.8
2018-01-27T12:40:06.718Z,26.9,,,0,,,
2018-01-27T12:40:16.720Z,26.9,,,0,,,
2018-01-27T12:40:26.718Z,26.9,,,0,,,
2018-01-27T12:40:36.718Z,26.9,,,0,,,
2018-01-27T12:40:56.719Z,26.8,,,0,,,
2018-01-27T12:41:06.718Z,26.8,,,0,,,
2018-01-27T12:41:16.718Z,,,,,,,28.7
2018-01-27T12:41:26.719Z,26.8,,,0,,,
2018-01-27T12:41:36.719Z,26.8,,,0,,,28.6
2018-01-27T12:41:46.719Z,26.7,,,0,,,
2018-01-27T12:41:56.719Z,,,,,,,28.4
2018-01-27T12:42:06.718Z,26.7,,,0,,,28.3
2018-01-27T12:42:16.719Z,26.7,,,0,,,
2018-01-27T12:42:26.720Z,,,,,,,28.2
2018-01-27T12:42:36.719Z,26.6,,,0,,,
2018-01-27T12:42:46.719Z,26.6,,,0,,,28.1
2018-01-27T12:42:56.720Z,26.6,,,0,,,
2018-01-27T12:43:06.719Z,26.6,,,0,,,
2018-01-27T12:43:16.718Z,26.6,,,0,,,
2018-01-27T12:43:26.720Z,26.6,,,0,,,
2018-01-27T12:43:36.719Z,26.5,,,0,,,
2018-01-27T12:43:56.719Z,26.5,,,0,,,
2018-01-27T12:44:06.927Z,26.5,,,0,,,
2018-01-27T12:44:16.720Z,26.5,,,0,,,
2018-01-27T12:44:26.770Z,26.5,,,0,,,
2018-01-27T12:44:37.482Z,26.3,,,0,,,
2018-01-27T12:44:46.721Z,26.3,,,0,,,
2018-01-27T12:45:06.722Z,26.3,,,0,,,
2018-01-27T12:45:16.719Z,26.3,,,0,,,
2018-01-27T12:45:26.719Z,26.2,,,0,,,
2018-01-27T12:45:36.720Z,26.2,,,0,,,
2018-01-27T12:45:46.719Z,26.2,,,0,,,
2018-01-27T12:45:56.718Z,26.2,,,0,,,
2018-01-27T12:46:06.719Z,26.2,,,0,,,
2018-01-27T12:46:26.719Z,26.1,,,0,,,
2018-01-27T12:46:36.719Z,26.1,,,0,,,
2018-01-27T12:46:56.719Z,26.1,,,0,,,
2018-01-27T12:47:06.720Z,26.1,,,0,,,
2018-01-27T12:47:26.719Z,26,,,0,,,
2018-01-27T12:47:36.719Z,26,,,0,,,28.2
2018-01-27T12:47:46.719Z,26,,,0,,,
2018-01-27T12:47:56.720Z,26,,,0,,,
2018-01-27T12:48:06.720Z,26,,,0,,,
2018-01-27T12:48:16.720Z,25.9,,,0,,,
2018-01-27T12:48:36.721Z,25.9,,,0,,,28.3
2018-01-27T12:48:46.720Z,25.9,,,0,,,
2018-01-27T12:48:56.719Z,25.9,,,0,,,
2018-01-27T12:49:06.719Z,25.9,,,0,,,27.8
2018-01-27T12:49:16.720Z,,,,,,,27.6
2018-01-27T12:49:26.720Z,25.7,,,0,,,
2018-01-27T12:49:36.720Z,25.7,,,0,,,26.9
2018-01-27T12:49:46.720Z,,,,,,,26.5
2018-01-27T12:49:56.851Z,25.7,,,0,,,
2018-01-27T12:50:07.355Z,25.7,,,0,,,
2018-01-27T12:50:26.720Z,25.6,,,0,,,
2018-01-27T12:50:46.720Z,25.6,,,0,,,
2018-01-27T12:50:56.720Z,25.6,,,0,,,
2018-01-27T12:51:06.720Z,25.6,,,0,,,
2018-01-27T12:51:16.720Z,25.5,,,0,,,26.4
2018-01-27T12:51:26.720Z,25.5,,,0,,,
2018-01-27T12:51:36.720Z,25.5,,,0,,,
2018-01-27T12:51:56.721Z,25.5,,,0,,,26.3
2018-01-27T12:52:06.720Z,25.5,,,0,,,26.1
2018-01-27T12:52:26.720Z,25.4,,,0,,,26
2018-01-27T12:52:36.720Z,25.4,,,0,,,
2018-01-27T12:52:46.721Z,25.4,,,0,,,
2018-01-27T12:52:56.729Z,,,,,,,26
2018-01-27T12:53:06.720Z,25.4,,,0,,,25.9
2018-01-27T12:53:16.720Z,25.4,,,0,,,26
2018-01-27T12:53:26.720Z,25.3,,,0,,,26
2018-01-27T12:53:36.722Z,25.3,,,0,,,
2018-01-27T12:53:46.720Z,25.3,,,0,,,
2018-01-27T12:54:06.720Z,25.3,,,0,,,
2018-01-27T12:54:16.723Z,25.1,,,0,,,
2018-01-27T12:54:26.721Z,25.1,,,0,,,
2018-01-27T12:54:36.720Z,25.1,,,0,,,
2018-01-27T12:54:56.721Z,25.1,,,0,,,
2018-01-27T12:55:06.720Z,25.1,,,0,,,
2018-01-27T12:55:26.721Z,25,,,0,,,
2018-01-27T12:55:36.721Z,25,,,0,,,
2018-01-27T12:55:56.721Z,25,,,0,,,
2018-01-27T12:56:06.721Z,25,,,0,,,
2018-01-27T12:56:16.721Z,25,,,0,,,
2018-01-27T12:56:36.721Z,24.9,,,0,,,
2018-01-27T12:56:46.722Z,24.9,,,0,,,
2018-01-27T12:56:56.720Z,24.9,,,0,,,
2018-01-27T12:57:16.721Z,24.9,,,0,,,
2018-01-27T12:57:36.734Z,24.8,,,0,,,
2018-01-27T12:57:56.721Z,24.8,,,0,,,
2018-01-27T12:58:06.721Z,24.8,,,0,,,
2018-01-27T12:58:26.721Z,24.8,,,0,,,
2018-01-27T12:58:36.725Z,24.8,,,0,,,
2018-01-27T12:58:56.721Z,24.7,,,0,,,
2018-01-27T12:59:06.721Z,24.7,,,0,,,25.9
2018-01-27T12:59:16.721Z,24.7,,,0,,,25.7
2018-01-27T12:59:26.721Z,24.7,,,0,,,
2018-01-27T12:59:36.721Z,,,,,,,25.5
2018-01-27T12:59:46.722Z,24.7,,,0,,,24.9
2018-01-27T12:59:56.721Z,24.7,,,0,,,24.8
2018-01-27T13:00:06.721Z,24.5,,,0,,,24.7
2018-01-27T13:00:16.722Z,24.5,,,0,,,24.8
2018-01-27T13:00:26.726Z,24.5,,,0,,,
2018-01-27T13:00:46.721Z,24.5,,,0,,,24.7
2018-01-27T13:00:56.721Z,24.5,,,0,,,
2018-01-27T13:01:06.721Z,24.5,,,0,,,
2018-01-27T13:01:16.721Z,24.5,,,0,,,
2018-01-27T13:01:26.721Z,24.4,,,0,,,
2018-01-27T13:01:36.721Z,24.4,,,0,,,
2018-01-27T13:01:56.726Z,24.4,,,0,,,24.6
2018-01-27T13:02:16.722Z,24.4,,,0,,,24.5
2018-01-27T13:02:26.722Z,24.4,,,0,,,
2018-01-27T13:02:36.721Z,24.4,,,0,,,
2018-01-27T13:02:46.722Z,24.3,,,0,,,24.3
2018-01-27T13:02:56.722Z,24.3,,,0,,,
2018-01-27T13:03:06.722Z,24.3,,,0,,,
2018-01-27T13:03:16.722Z,24.3,,,0,,,
2018-01-27T13:03:26.731Z,24.3,,,0,,,
2018-01-27T13:03:36.728Z,24.3,,,0,,,
2018-01-27T13:03:46.722Z,24.3,,,0,,,
2018-01-27T13:03:56.722Z,24.2,,,0,,,
2018-01-27T13:04:06.722Z,24.2,,,0,,,
2018-01-27T13:04:16.722Z,24.2,,,0,,,
2018-01-27T13:04:26.727Z,24.2,,,0,,,
2018-01-27T13:04:46.722Z,24.2,,,0,,,
2018-01-27T13:04:56.723Z,24.2,,,0,,,
2018-01-27T13:05:16.722Z,24.2,,,0,,,
2018-01-27T13:05:26.723Z,24,,,0,,,
2018-01-27T13:05:41.311Z,24,,,0,,,
2018-01-27T13:05:46.722Z,24,,,0,,,24.5
2018-01-27T13:05:56.727Z,24,,,0,,,
2018-01-27T13:06:08.824Z,24,,,0,,,24.3
2018-01-27T13:06:16.723Z,24,,,0,,,
2018-01-27T13:06:26.729Z,24,,,0,,,24.5
2018-01-27T13:06:36.722Z,24,,,0,,,
2018-01-27T13:06:46.723Z,23.9,,,0,,,24.3
2018-01-27T13:06:56.723Z,23.9,,,0,,,
2018-01-27T13:07:16.726Z,23.9,,,0,,,
2018-01-27T13:07:26.730Z,23.9,,,0,,,24.5
2018-01-27T13:07:46.731Z,23.9,,,0,,,
2018-01-27T13:07:56.723Z,23.9,,,0,,,24.3
2018-01-27T13:08:16.727Z,23.8,,,0,,,24.5
2018-01-27T13:08:26.722Z,23.8,,,0,,,
2018-01-27T13:08:36.723Z,23.8,,,0,,,24.3
2018-01-27T13:08:46.723Z,23.8,,,0,,,24.3
2018-01-27T13:08:56.723Z,23.8,,,0,,,
2018-01-27T13:09:06.723Z,,20,0,,2,0,24.3
2018-01-27T13:09:16.723Z,23.8,,,0,,,
2018-01-27T13:09:26.723Z,23.8,,,0,,,24.1
2018-01-27T13:09:36.723Z,23.7,,,0,,,23.9
2018-01-27T13:09:46.723Z,23.7,,,0,,,23.7
2018-01-27T13:09:56.728Z,23.7,,,0,,,23.4
2018-01-27T13:10:06.724Z,23.7,,,0,,,
2018-01-27T13:10:16.728Z,23.7,,,0,,,
2018-01-27T13:10:36.723Z,23.7,,,0,,,
2018-01-27T13:10:46.724Z,23.7,,,0,,,
2018-01-27T13:10:56.723Z,23.7,,,0,,,
2018-01-27T13:11:16.725Z,23.7,,,0,,,
2018-01-27T13:11:26.728Z,23.6,,,0,,,
2018-01-27T13:11:36.723Z,23.6,,,0,,,
2018-01-27T13:11:46.727Z,23.6,,,0,,,
2018-01-27T13:11:56.723Z,23.6,,,0,,,23.3
2018-01-27T13:12:06.725Z,23.6,,,0,,,
2018-01-27T13:12:16.728Z,23.6,,,0,,,
2018-01-27T13:12:26.724Z,23.6,,,0,,,23.1
2018-01-27T13:12:36.723Z,23.6,,,0,,,
2018-01-27T13:12:46.723Z,23.4,,,0,,,
2018-01-27T13:12:56.724Z,23.4,,,0,,,
2018-01-27T13:13:06.726Z,23.4,,,0,,,
2018-01-27T13:13:16.733Z,23.4,,,0,,,
2018-01-27T13:13:26.725Z,23.4,,,0,,,
2018-01-27T13:13:36.726Z,23.4,,,0,,,
2018-01-27T13:13:46.724Z,23.4,,,0,,,
2018-01-27T13:13:56.723Z,23.4,,,0,,,
2018-01-27T13:14:06.724Z,23.4,,,0,,,
2018-01-27T13:14:16.723Z,23.4,,,0,,,
2018-01-27T13:14:26.726Z,23.3,,,0,,,
2018-01-27T13:14:36.724Z,23.3,,,0,,,
2018-01-27T13:14:46.723Z,23.3,,,0,,,
2018-01-27T13:14:56.724Z,23.3,,,0,,,
2018-01-27T13:15:06.724Z,23.3,,,0,,,
2018-01-27T13:15:16.726Z,23.3,,,0,,,
2018-01-27T13:15:26.723Z,23.3,,,0,,,
2018-01-27T13:15:36.723Z,23.3,,,0,,,
2018-01-27T13:15:46.724Z,23.3,,,0,,,
2018-01-27T13:15:56.724Z,23.3,,,0,,,
2018-01-27T13:16:06.723Z,23.3,,,0,,,
2018-01-27T13:16:16.724Z,23.2,,,0,,,
2018-01-27T13:16:26.724Z,23.2,,,0,,,
2018-01-27T13:16:36.725Z,23.2,,,0,,,
2018-01-27T13:16:46.724Z,23.2,,,0,,,
2018-01-27T13:16:56.727Z,23.2,,,0,,,
2018-01-27T13:17:06.724Z,23.2,,,0,,,
2018-01-27T13:17:16.724Z,23.2,,,0,,,
2018-01-27T13:17:26.727Z,23.2,,,0,,,
2018-01-27T13:17:36.724Z,23.2,,,0,,,
2018-01-27T13:17:46.725Z,23.2,,,0,,,
2018-01-27T13:17:56.723Z,23.2,,,0,,,
2018-01-27T13:18:06.724Z,23.1,,,0,,,
2018-01-27T13:18:16.724Z,23.1,,,0,,,
2018-01-27T13:18:26.724Z,23.1,,,0,,,
2018-01-27T13:18:36.727Z,23.1,,,0,,,
2018-01-27T13:18:46.726Z,23.1,,,0,,,
2018-01-27T13:18:56.724Z,23.1,,,0,,,
2018-01-27T13:19:06.726Z,23.1,,,0,,,
2018-01-27T13:19:16.724Z,23.1,,,0,,,22.9
2018-01-27T13:19:26.724Z,23.1,,,0,,,
2018-01-27T13:19:36.725Z,23.1,,,0,,,
2018-01-27T13:19:46.951Z,23,,,0,,,22.5
2018-01-27T13:19:56.727Z,23,,,0,,,22.4
2018-01-27T13:20:06.728Z,23,,,0,,,22.3
2018-01-27T13:20:16.724Z,23,,,0,,,
2018-01-27T13:20:26.724Z,23,,,0,,,
2018-01-27T13:20:36.725Z,23,,,0,,,22.3
2018-01-27T13:20:46.724Z,23,,,0,,,
2018-01-27T13:20:56.724Z,23,,,0,,,
2018-01-27T13:21:06.727Z,23,,,0,,,
2018-01-27T13:21:16.725Z,23,,,0,,,
2018-01-27T13:21:26.724Z,23,,,0,,,
2018-01-27T13:21:36.725Z,22.8,,,0,,,
2018-01-27T13:21:46.724Z,22.8,,,0,,,
2018-01-27T13:21:56.726Z,22.8,,,0,,,
2018-01-27T13:22:06.726Z,22.8,,,0,,,22.2
2018-01-27T13:22:16.724Z,22.8,,,0,,,
2018-01-27T13:22:26.727Z,22.8,,,0,,,
2018-01-27T13:22:36.725Z,22.8,,,0,,,
2018-01-27T13:22:46.725Z,22.8,,,0,,,
2018-01-27T13:22:57.520Z,22.8,,,0,,,22
2018-01-27T13:23:06.725Z,22.8,,,0,,,
2018-01-27T13:23:16.725Z,22.8,,,0,,,
2018-01-27T13:23:26.726Z,22.7,,,0,,,
2018-01-27T13:23:36.725Z,22.7,,,0,,,22.2
2018-01-27T13:23:46.727Z,22.7,,,0,,,22
2018-01-27T13:23:56.725Z,22.7,,,0,,,22.2
2018-01-27T13:24:06.725Z,22.7,,,0,,,
2018-01-27T13:24:16.725Z,22.7,,,0,,,
2018-01-27T13:24:26.726Z,22.7,,,0,,,
2018-01-27T13:24:36.725Z,22.7,,,0,,,
2018-01-27T13:24:46.725Z,22.7,,,0,,,22
2018-01-27T13:24:56.725Z,22.7,,,0,,,22.2
2018-01-27T13:25:06.725Z,22.7,,,0,,,
2018-01-27T13:25:16.726Z,22.7,,,0,,,
2018-01-27T13:25:26.728Z,22.7,,,0,,,
2018-01-27T13:25:36.725Z,22.6,,,0,,,
2018-01-27T13:25:46.725Z,22.6,,,0,,,
2018-01-27T13:25:56.725Z,22.6,,,0,,,
2018-01-27T13:26:06.728Z,22.6,,,0,,,
2018-01-27T13:26:17.664Z,22.6,,,0,,,
2018-01-27T13:26:26.725Z,22.6,,,0,,,
2018-01-27T13:26:36.725Z,22.6,,,0,,,
2018-01-27T13:26:46.726Z,22.6,,,0,,,
2018-01-27T13:26:56.726Z,22.6,,,0,,,
2018-01-27T13:27:06.725Z,22.6,,,0,,,
2018-01-27T13:27:16.726Z,22.6,,,0,,,
2018-01-27T13:27:26.726Z,22.6,,,0,,,
2018-01-27T13:27:36.726Z,22.6,,,0,,,
2018-01-27T13:27:46.726Z,22.5,,,0,,,
2018-01-27T13:27:56.727Z,22.5,,,0,,,
2018-01-27T13:28:06.725Z,22.5,,,0,,,
2018-01-27T13:28:16.725Z,22.5,,,0,,,
2018-01-27T13:28:26.725Z,22.5,,,0,,,
2018-01-27T13:28:36.725Z,22.5,,,0,,,
2018-01-27T13:28:46.726Z,22.5,,,0,,,
2018-01-27T13:28:56.726Z,22.5,,,0,,,
2018-01-27T13:29:06.725Z,22.5,,,0,,,
2018-01-27T13:29:16.726Z,22.5,,,0,,,21.9
2018-01-27T13:29:26.940Z,22.5,,,0,,,
2018-01-27T13:29:36.726Z,22.4,,,0,,,
2018-01-27T13:29:46.728Z,22.4,,,0,,,21.7
2018-01-27T13:29:56.744Z,22.4,,,0,,,21.6
2018-01-27T13:30:06.725Z,22.4,,,0,,,21.4
2018-01-27T13:30:16.732Z,22.4,,,0,,,
2018-01-27T13:30:26.728Z,22.4,,,0,,,
2018-01-27T13:30:37.354Z,22.4,,,0,,,21.6
2018-01-27T13:30:46.726Z,22.4,,,0,,,21.4
2018-01-27T13:30:56.725Z,22.4,,,0,,,
2018-01-27T13:31:06.726Z,22.4,,,0,,,
2018-01-27T13:31:16.726Z,22.4,,,0,,,
2018-01-27T13:31:26.726Z,22.4,,,0,,,
2018-01-27T13:31:36.726Z,22.4,,,0,,,
2018-01-27T13:31:46.726Z,22.4,,,0,,,
2018-01-27T13:31:56.726Z,22.4,,,0,,,
2018-01-27T13:32:06.726Z,22.4,,,0,,,
2018-01-27T13:32:16.726Z,22.2,,,0,,,21.3
2018-01-27T13:32:26.727Z,22.2,,,0,,,
2018-01-27T13:32:36.726Z,22.2,,,0,,,
2018-01-27T13:32:51.746Z,22.2,,,0,,,
2018-01-27T13:32:56.726Z,22.2,,,0,,,
2018-01-27T13:33:06.726Z,22.2,,,0,,,
2018-01-27T13:33:16.726Z,22.2,,,0,,,
2018-01-27T13:33:26.726Z,22.2,,,0,,,
2018-01-27T13:33:36.726Z,22.2,,,0,,,
2018-01-27T13:33:46.726Z,22.2,,,0,,,
2018-01-27T13:33:56.726Z,22.2,,,0,,,
2018-01-27T13:34:06.727Z,22.2,,,0,,,
2018-01-27T13:34:16.728Z,22.2,,,0,,,
2018-01-27T13:34:26.726Z,22.2,,,0,,,
2018-01-27T13:34:36.727Z,22.1,,,0,,,
2018-01-27T13:34:46.726Z,22.1,,,0,,,
2018-01-27T13:34:56.726Z,22.1,,,0,,,
2018-01-27T13:35:06.727Z,22.1,,,0,,,
2018-01-27T13:35:16.726Z,22.1,,,0,,,
2018-01-27T13:35:26.727Z,22.1,,,0,,,
2018-01-27T13:35:36.730Z,22.1,,,0,,,
2018-01-27T13:35:46.727Z,22.1,,,0,,,
2018-01-27T13:35:56.727Z,22.1,,,0,,,
2018-01-27T13:36:06.733Z,22.1,,,0,,,
2018-01-27T13:36:16.727Z,22.1,,,0,,,
2018-01-27T13:36:26.727Z,22.1,,,0,,,
2018-01-27T13:36:36.727Z,22.1,,,0,,,
2018-01-27T13:36:46.727Z,22.1,,,0,,,
2018-01-27T13:36:56.727Z,22.1,,,0,,,
2018-01-27T13:37:06.727Z,22,,,0,,,
2018-01-27T13:37:16.729Z,22,,,0,,,
2018-01-27T13:37:26.727Z,22,,,0,,,
2018-01-27T13:37:36.727Z,22,,,0,,,
2018-01-27T13:37:46.727Z,22,,,0,,,
2018-01-27T13:37:56.727Z,22,,,0,,,
2018-01-27T13:38:06.728Z,22,,,0,,,
2018-01-27T13:38:16.727Z,22,,,0,,,
2018-01-27T13:38:26.727Z,22,,,0,,,
2018-01-27T13:38:36.727Z,22,,,0,,,
2018-01-27T13:38:46.727Z,22,,,0,,,
2018-01-27T13:38:56.729Z,22,,,0,,,
2018-01-27T13:39:06.727Z,22,,,0,,,
2018-01-27T13:39:16.923Z,22,,,0,,,
2018-01-27T13:39:26.727Z,21.9,,,0,,,21.1
2018-01-27T13:39:36.729Z,22,,,0,,,21.2
2018-01-27T13:39:46.727Z,22,,,0,,,20.8
2018-01-27T13:39:56.733Z,22,,,0,,,
2018-01-27T13:40:06.727Z,21.9,,,0,,,
2018-01-27T13:40:16.727Z,21.9,,,0,,,
2018-01-27T13:40:26.728Z,21.9,,,0,,,
2018-01-27T13:40:36.728Z,21.9,,,0,,,
2018-01-27T13:40:46.727Z,21.9,,,0,,,
2018-01-27T13:40:56.727Z,21.9,,,0,,,
2018-01-27T13:41:06.727Z,21.9,,,0,,,
2018-01-27T13:41:16.727Z,21.9,,,0,,,
2018-01-27T13:41:26.731Z,21.9,,,0,,,
2018-01-27T13:41:36.728Z,21.9,,,0,,,
2018-01-27T13:41:46.728Z,21.9,,,0,,,20.7
2018-01-27T13:41:56.727Z,21.9,,,0,,,
2018-01-27T13:42:06.728Z,21.9,,,0,,,
2018-01-27T13:42:16.728Z,21.9,,,0,,,
2018-01-27T13:42:26.728Z,21.7,,,0,,,
2018-01-27T13:42:36.729Z,21.7,,,0,,,
2018-01-27T13:42:46.728Z,21.7,,,0,,,
2018-01-27T13:42:56.727Z,21.7,,,0,,,
2018-01-27T13:43:06.728Z,21.7,,,0,,,20.6
2018-01-27T13:43:16.727Z,21.7,,,0,,,
2018-01-27T13:43:26.727Z,21.7,,,0,,,20.7
2018-01-27T13:43:36.728Z,21.7,,,0,,,
2018-01-27T13:43:46.729Z,21.7,,,0,,,
2018-01-27T13:43:56.728Z,21.7,,,0,,,
2018-01-27T13:44:06.728Z,21.7,,,0,,,
2018-01-27T13:44:16.728Z,21.7,,,0,,,
2018-01-27T13:44:26.727Z,21.7,,,0,,,20.6
2018-01-27T13:44:36.728Z,21.7,,,0,,,20.7
2018-01-27T13:44:46.728Z,21.7,,,0,,,
2018-01-27T13:44:56.728Z,21.7,,,0,,,
2018-01-27T13:45:06.728Z,21.7,,,0,,,
2018-01-27T13:45:16.734Z,21.6,,,0,,,
2018-01-27T13:45:26.731Z,21.7,,,0,,,
2018-01-27T13:45:36.728Z,21.6,,,0,,,
2018-01-27T13:45:46.728Z,21.6,,,0,,,
2018-01-27T13:45:56.728Z,21.6,,,0,,,
2018-01-27T13:46:06.739Z,21.6,,,0,,,
2018-01-27T13:46:16.730Z,21.6,,,0,,,
2018-01-27T13:46:26.728Z,21.6,,,0,,,
2018-01-27T13:46:36.728Z,21.6,,,0,,,
2018-01-27T13:46:46.732Z,21.6,,,0,,,
2018-01-27T13:46:56.731Z,21.6,,,0,,,
2018-01-27T13:47:06.728Z,21.6,,,0,,,
2018-01-27T13:47:16.747Z,21.6,,,0,,,
2018-01-27T13:47:26.728Z,21.6,,,0,,,
2018-01-27T13:47:36.728Z,21.6,,,0,,,
2018-01-27T13:47:46.729Z,21.6,,,0,,,
2018-01-27T13:47:56.728Z,21.6,,,0,,,
2018-01-27T13:48:06.728Z,21.6,,,0,,,
2018-01-27T13:48:16.730Z,21.5,,,0,,,
2018-01-27T13:48:26.728Z,21.5,,,0,,,
2018-01-27T13:48:36.729Z,21.5,,,0,,,
2018-01-27T13:48:46.731Z,21.5,,,0,,,
2018-01-27T13:48:56.729Z,21.5,,,0,,,
2018-01-27T13:49:06.729Z,21.5,,,0,,,
2018-01-27T13:49:16.728Z,21.5,,,0,,,
2018-01-27T13:49:26.728Z,21.5,,,0,,,20.5
2018-01-27T13:49:36.729Z,21.5,,,0,,,20.6
2018-01-27T13:49:46.729Z,21.5,,,0,,,20.5
2018-01-27T13:49:56.728Z,21.5,,,0,,,20.2
2018-01-27T13:50:06.729Z,21.5,,,0,,,
2018-01-27T13:50:16.728Z,21.5,,,0,,,
2018-01-27T13:50:26.729Z,21.5,,,0,,,
2018-01-27T13:50:36.730Z,21.5,,,0,,,
2018-01-27T13:50:46.729Z,21.5,,,0,,,
2018-01-27T13:50:56.729Z,21.5,,,0,,,
2018-01-27T13:51:06.731Z,21.5,,,0,,,
2018-01-27T13:51:16.728Z,21.5,,,0,,,
2018-01-27T13:51:26.728Z,21.3,,,0,,,
2018-01-27T13:51:36.730Z,21.3,,,0,,,
2018-01-27T13:51:46.729Z,21.3,,,0,,,
2018-01-27T13:51:56.729Z,21.3,,,0,,,
2018-01-27T13:52:06.729Z,21.3,,,0,,,
2018-01-27T13:52:16.729Z,21.3,,,0,,,
2018-01-27T13:52:26.729Z,21.3,,,0,,,20.1
2018-01-27T13:52:36.729Z,21.3,,,0,,,
2018-01-27T13:52:46.733Z,21.3,,,0,,,
2018-01-27T13:52:56.730Z,21.3,,,0,,,
2018-01-27T13:53:06.733Z,21.3,,,0,,,
2018-01-27T13:53:16.729Z,21.3,,,0,,,
2018-01-27T13:53:26.729Z,21.3,,,0,,,
2018-01-27T13:53:36.730Z,21.3,,,0,,,
2018-01-27T13:53:46.729Z,21.3,,,0,,,
2018-01-27T13:53:56.729Z,21.3,,,0,,,
2018-01-27T13:54:06.729Z,21.3,5,0,0,0,,
2018-01-27T13:54:16.729Z,21.3,,,0,,,
2018-01-27T13:54:26.729Z,21.3,,,0,,,
2018-01-27T13:54:36.729Z,21.3,,,0,,,
2018-01-27T13:54:46.729Z,21.3,,,0,,,
2018-01-27T13:54:56.729Z,21.2,,,0,,,
2018-01-27T13:55:06.729Z,21.2,,,0,,,
2018-01-27T13:55:16.729Z,21.2,,,0,,,
2018-01-27T13:55:26.729Z,21.2,,,0,,,20.2
2018-01-27T13:55:36.729Z,21.2,,,0,,,20.1
2018-01-27T13:55:46.729Z,21.2,,,0,,,
2018-01-27T13:55:56.729Z,21.2,,,0,,,
2018-01-27T13:56:06.730Z,21.2,,,0,,,
2018-01-27T13:56:16.729Z,21.2,,,0,,,20.2
2018-01-27T13:56:26.729Z,21.2,,,0,,,20.1
2018-01-27T13:56:36.731Z,21.2,,,0,,,
2018-01-27T13:56:46.730Z,21.2,,,0,,,20.2
2018-01-27T13:56:56.731Z,21.2,,,0,,,20.1
2018-01-27T13:57:06.729Z,21.2,20,0,0,2,,20.2
2018-01-27T13:57:16.729Z,21.2,,,0,,,20.2
2018-01-27T13:57:26.734Z,21.2,,,0,,,20.1
2018-01-27T13:57:36.730Z,21.2,,,0,,,
2018-01-27T13:57:46.729Z,21.2,,,0,,,
2018-01-27T13:57:56.730Z,21.2,,,0,,,
2018-01-27T13:58:06.729Z,21.2,,,0,,,19.9
2018-01-27T13:58:16.729Z,21.2,,,0,,,
2018-01-27T13:58:26.731Z,21.2,,,0,,,
2018-01-27T13:58:36.729Z,21.1,,,0,,,
2018-01-27T13:58:46.730Z,21.2,,,0,,,
2018-01-27T13:58:56.730Z,21.1,,,0,,,
2018-01-27T13:59:06.730Z,21.1,,,0,,,
2018-01-27T13:59:16.731Z,21.1,,,0,,,
2018-01-27T13:59:26.729Z,21.1,,,0,,,
2018-01-27T13:59:36.729Z,21.1,,,0,,,
2018-01-27T13:59:46.729Z,21.1,,,0,,,
2018-01-27T13:59:56.730Z,21.1,,,0,,,
2018-01-27T14:00:06.730Z,21.1,,,0,,,
2018-01-27T14:00:16.731Z,21.1,,,0,,,19.7
2018-01-27T14:00:26.734Z,21.1,,,0,,,
2018-01-27T14:00:37.018Z,21.1,,,0,,,
2018-01-27T14:00:46.731Z,21.1,,,0,,,
2018-01-27T14:00:56.730Z,21.1,,,0,,,
2018-01-27T14:01:13.606Z,21.1,,,0,,,
2018-01-27T14:01:16.730Z,21.1,,,0,,,
2018-01-27T14:01:26.730Z,21.1,,,0,,,
2018-01-27T14:01:36.730Z,21.1,,,0,,,
2018-01-27T14:01:46.730Z,21.1,,,0,,,
2018-01-27T14:01:56.730Z,21.1,,,0,,,
2018-01-27T14:02:06.730Z,21.1,,,0,,,
2018-01-27T14:02:16.733Z,21.1,,,0,,,
2018-01-27T14:02:28.397Z,21.1,,,0,,,
2018-01-27T14:02:36.730Z,21.1,,,0,,,
2018-01-27T14:02:46.730Z,20.9,,,0,,,
2018-01-27T14:02:56.730Z,20.9,,,0,,,
2018-01-27T14:03:06.730Z,20.9,,,0,,,
2018-01-27T14:03:16.732Z,20.9,,,0,,,
2018-01-27T14:03:26.730Z,20.9,,,0,,,
2018-01-27T14:03:36.730Z,20.9,,,0,,,
2018-01-27T14:03:46.730Z,20.9,,,0,,,
2018-01-27T14:03:56.730Z,20.9,,,0,,,
2018-01-27T14:04:06.731Z,20.9,,,0,,,
2018-01-27T14:04:16.730Z,20.9,,,0,,,
2018-01-27T14:04:26.730Z,20.9,,,0,,,
2018-01-27T14:04:36.731Z,20.9,,,0,,,
2018-01-27T14:04:46.731Z,20.9,,,0,,,
2018-01-27T14:04:56.730Z,20.9,,,0,,,
2018-01-27T14:05:06.730Z,20.9,,,0,,,
2018-01-27T14:05:16.730Z,20.9,,,0,,,
2018-01-27T14:05:26.730Z,20.9,,,0,,,
2018-01-27T14:05:36.731Z,20.9,,,0,,,
2018-01-27T14:05:46.731Z,20.9,,,0,,,
2018-01-27T14:05:56.731Z,20.9,,,0,,,
2018-01-27T14:06:06.731Z,20.9,,,0,,,
2018-01-27T14:06:16.730Z,20.9,,,0,,,
2018-01-27T14:06:26.730Z,20.9,,,0,,,
2018-01-27T14:06:36.927Z,20.9,,,0,,,
2018-01-27T14:06:46.731Z,20.8,,,0,,,
2018-01-27T14:06:56.730Z,20.8,,,0,,,
