Time,ActPow,HwActive,HwTOutlet,PrimT,HwTSet,PrimTSet,ChActive
2018-02-14T06:49:59.681Z,,,39.8,58.4,54,,
2018-02-14T06:50:09.659Z,,,39.8,58.2,54,,
2018-02-14T06:50:19.628Z,,,39.7,,54,,
2018-02-14T06:50:29.691Z,,,,57.8,,,
2018-02-14T06:50:39.622Z,,,39.6,57.6,54,,
2018-02-14T06:50:59.572Z,,,39.5,57.3,54,,
2018-02-14T06:51:09.572Z,,,,56.9,,,
2018-02-14T06:51:19.614Z,,,39.4,56.6,54,,
2018-02-14T06:51:39.600Z,,,39.4,56.2,54,,
2018-02-14T06:51:49.576Z,,,39.3,,54,,
2018-02-14T06:51:59.573Z,45,0,,56.5,,,2
2018-02-14T06:52:09.576Z,32,,39.3,60.7,54,,
2018-02-14T06:52:19.658Z,30,,39.2,60.9,54,,
2018-02-14T06:52:29.578Z,29,,39.1,60.8,54,,
2018-02-14T06:52:49.572Z,30,,39.1,60.7,54,,
2018-02-14T06:52:59.573Z,,,38.9,60.6,54,,
2018-02-14T06:53:09.778Z,29,,38.9,,54,,
2018-02-14T06:53:19.574Z,,,38.8,,54,,
2018-02-14T06:53:29.584Z,30,,,,,,
2018-02-14T06:53:39.574Z,,,38.8,60.9,54,,
2018-02-14T06:53:49.582Z,30,,38.7,61.2,54,,
2018-02-14T06:53:59.597Z,29,,38.7,61.3,54,,
2018-02-14T06:54:09.574Z,,,38.6,,54,,
2018-02-14T06:54:19.596Z,30,,38.6,61.5,54,,
2018-02-14T06:54:29.836Z,30,,,61.6,,,
2018-02-14T06:54:39.662Z,29,,38.5,,54,,
2018-02-14T06:54:49.664Z,,,38.5,,54,,
2018-02-14T06:54:59.661Z,30,,,61.8,,,
2018-02-14T06:55:09.653Z,30,,38.4,61.9,54,,
2018-02-14T06:55:19.576Z,30,,38.4,62,54,,
2018-02-14T06:55:29.608Z,29,,38.3,,54,,
2018-02-14T06:55:49.618Z,30,,38.3,62.2,54,,
2018-02-14T06:55:59.582Z,,,38.3,,54,,
2018-02-14T06:56:09.588Z,,,38.2,,54,,
2018-02-14T06:56:19.576Z,29,,38.1,62.4,54,,
2018-02-14T06:56:29.581Z,30,,,62.5,,,
2018-02-14T06:56:39.575Z,,,38.1,,54,,
2018-02-14T06:56:49.578Z,,,38.1,62.6,54,,
2018-02-14T06:56:59.766Z,29,,38,,54,,
2018-02-14T06:57:09.602Z,29,,38,62.8,54,,
2018-02-14T06:57:19.574Z,,,37.9,,54,,
2018-02-14T06:57:29.573Z,30,,,,,,
2018-02-14T06:57:39.575Z,29,,37.9,63.1,54,,
2018-02-14T06:57:49.573Z,,,37.8,,54,,
2018-02-14T06:57:59.582Z,,,37.8,63.2,54,,
2018-02-14T06:58:09.841Z,29,,37.8,,54,,
2018-02-14T06:58:19.607Z,,,37.8,,54,,
2018-02-14T06:58:29.576Z,,,37.7,63.3,54,,
2018-02-14T06:58:39.574Z,29,,37.7,63.4,54,,
2018-02-14T06:58:49.573Z,,,37.7,,54,,
2018-02-14T06:58:59.574Z,,,,63.5,,,
2018-02-14T06:59:09.573Z,,,37.6,63.8,54,,
2018-02-14T06:59:19.586Z,,,37.6,,54,,
2018-02-14T06:59:29.577Z,,,37.6,,54,,
2018-02-14T06:59:39.573Z,30,,37.5,63.9,54,,
2018-02-14T06:59:49.579Z,29,,37.5,64,54,,
2018-02-14T06:59:59.580Z,,,37.5,,54,,
2018-02-14T07:00:09.573Z,30,,37.5,,54,,
2018-02-14T07:00:19.621Z,29,,37.4,64.1,54,,
2018-02-14T07:00:29.838Z,30,,37.4,,54,,
2018-02-14T07:00:39.663Z,,,37.4,64.2,54,,
2018-02-14T07:00:49.631Z,29,,37.4,,54,,
2018-02-14T07:00:59.582Z,,,37.4,64.4,54,,
2018-02-14T07:01:09.862Z,30,,37.3,64.5,54,,
2018-02-14T07:01:19.664Z,,,37.3,,54,,
2018-02-14T07:01:29.585Z,29,,,64.6,,,
2018-02-14T07:01:39.573Z,,,37.2,,54,,
2018-02-14T07:01:49.575Z,30,,37.2,64.7,54,,
2018-02-14T07:01:59.574Z,29,,37.2,64.8,54,,
2018-02-14T07:02:09.595Z,,,37.2,,54,,
2018-02-14T07:02:19.574Z,,,37.1,64.9,54,,
2018-02-14T07:02:39.581Z,30,,37.1,65.1,54,,
2018-02-14T07:02:49.798Z,,,37.1,,54,,
2018-02-14T07:02:59.574Z,,,36.9,,54,,
2018-02-14T07:03:09.574Z,,,36.9,65.2,54,,
2018-02-14T07:03:19.667Z,,,36.9,,54,,
2018-02-14T07:03:29.574Z,29,,,65.3,,,
2018-02-14T07:03:39.576Z,30,,36.9,65.4,54,,
2018-02-14T07:03:49.576Z,29,,36.8,,54,,
2018-02-14T07:03:59.578Z,30,,36.8,65.5,54,,
2018-02-14T07:04:09.575Z,29,,36.8,65.6,54,,
2018-02-14T07:04:19.584Z,,,36.8,,54,,
2018-02-14T07:04:29.573Z,,,36.7,,54,,
2018-02-14T07:04:39.593Z,29,,36.7,65.8,54,,
2018-02-14T07:04:49.609Z,,,36.7,,54,,
2018-02-14T07:04:59.600Z,30,,,65.9,,,
2018-02-14T07:05:09.604Z,29,,36.7,,54,,
2018-02-14T07:05:19.601Z,0,0,36.7,63.6,54,,2
2018-02-14T07:05:29.677Z,,,36.6,61.9,54,,
2018-02-14T07:05:39.662Z,,,36.6,60.9,54,,
2018-02-14T07:05:49.677Z,,,36.6,60.4,54,,
2018-02-14T07:05:59.691Z,,,36.6,59.9,54,,
2018-02-14T07:06:09.655Z,,,36.6,,54,,
2018-02-14T07:06:19.701Z,,,36.6,59.8,54,,
2018-02-14T07:06:29.656Z,,,36.6,,54,,
2018-02-14T07:06:39.624Z,,,36.5,59.6,54,,
2018-02-14T07:06:49.670Z,,,36.5,59.5,54,,
2018-02-14T07:06:59.637Z,,,36.5,59.3,54,,
2018-02-14T07:07:09.736Z,,,36.5,58.9,54,,
2018-02-14T07:07:19.575Z,,,36.5,58.6,54,,
2018-02-14T07:07:29.575Z,,,36.5,57.9,54,,
2018-02-14T07:07:39.588Z,,,36.5,,54,,
2018-02-14T07:07:49.638Z,,,36.4,57.6,54,,
2018-02-14T07:07:59.575Z,,,36.4,57.3,54,,
2018-02-14T07:08:09.582Z,,,36.4,56.9,54,,
2018-02-14T07:08:19.600Z,,,36.4,,54,,
2018-02-14T07:08:29.618Z,,,36.4,56.7,54,,
2018-02-14T07:08:39.577Z,,,36.3,56.5,54,,
2018-02-14T07:08:49.578Z,,,36.3,56.3,54,,
2018-02-14T07:08:59.577Z,,0,36.3,55.9,54,,2
2018-02-14T07:09:09.589Z,37,,36.3,60.1,54,,
2018-02-14T07:09:19.575Z,30,,36.3,61.1,54,,
2018-02-14T07:09:29.595Z,,,36.3,61.2,54,,
2018-02-14T07:09:39.584Z,,,36.2,61.1,54,,
2018-02-14T07:09:49.608Z,29,,36.2,60.9,54,,
2018-02-14T07:09:59.576Z,30,,36.2,60.8,54,,
2018-02-14T07:10:09.574Z,,,36.2,,54,,
2018-02-14T07:10:19.575Z,,,36.2,,54,,
2018-02-14T07:10:29.577Z,29,,36.1,,54,,
2018-02-14T07:10:39.575Z,30,,36.1,61.1,54,,
2018-02-14T07:10:49.706Z,,,36.1,61.2,54,,
2018-02-14T07:10:59.577Z,29,,36.1,61.4,54,,
2018-02-14T07:11:09.578Z,,,36.1,61.6,54,,
2018-02-14T07:11:19.575Z,29,,36,62,54,,
2018-02-14T07:11:29.575Z,30,,36,,54,,
2018-02-14T07:11:39.575Z,,,36,62.1,54,,
2018-02-14T07:11:49.575Z,29,,36,,54,,
2018-02-14T07:12:00.085Z,30,,36,,54,,
2018-02-14T07:12:09.578Z,,,35.9,62.2,54,,
2018-02-14T07:12:19.575Z,,,35.9,,54,,
2018-02-14T07:12:29.578Z,29,,35.9,62.4,54,,
2018-02-14T07:12:39.575Z,,,35.9,,54,,
2018-02-14T07:12:49.575Z,30,,35.9,62.5,54,,
2018-02-14T07:12:59.576Z,,,35.9,62.6,54,,
2018-02-14T07:13:09.595Z,,,35.8,62.7,54,,
2018-02-14T07:13:19.576Z,,,35.8,62.8,54,,
2018-02-14T07:13:29.575Z,,,35.8,,54,,
2018-02-14T07:13:39.575Z,30,,35.8,63.1,54,,
2018-02-14T07:13:49.575Z,29,,35.8,,54,,
2018-02-14T07:13:59.589Z,,,35.8,63.2,54,,
2018-02-14T07:14:09.575Z,,,35.7,63.3,54,,
2018-02-14T07:14:19.575Z,,,35.7,,54,,
2018-02-14T07:14:29.640Z,30,,35.7,63.4,54,,
2018-02-14T07:14:39.576Z,29,,35.7,63.5,54,,
2018-02-14T07:14:49.576Z,,,35.7,63.6,54,,
2018-02-14T07:14:59.590Z,30,,35.7,,54,,
2018-02-14T07:15:09.796Z,29,,35.7,63.8,54,,
2018-02-14T07:15:19.585Z,,,35.6,63.9,54,,
2018-02-14T07:15:29.589Z,30,,35.6,64,54,,
2018-02-14T07:15:39.577Z,,,35.6,,54,,
2018-02-14T07:15:49.576Z,,,35.6,64.1,54,,
2018-02-14T07:15:59.576Z,29,,35.6,,54,,
2018-02-14T07:16:09.576Z,30,,35.6,64.2,54,,
2018-02-14T07:16:19.576Z,,,35.6,,54,,
2018-02-14T07:16:29.576Z,29,,35.6,64.4,54,,
2018-02-14T07:16:39.586Z,30,,35.5,,54,,
2018-02-14T07:16:49.576Z,29,,35.5,64.5,54,,
2018-02-14T07:16:59.576Z,,,35.5,,54,,
2018-02-14T07:17:09.592Z,30,,35.5,64.6,54,,
2018-02-14T07:17:19.657Z,,,35.5,,54,,
2018-02-14T07:17:29.592Z,,,35.5,64.7,54,,
2018-02-14T07:17:39.640Z,0,0,35.4,65.1,54,0,0
2018-02-14T07:17:49.706Z,,,54.7,61.6,54,,
2018-02-14T07:17:59.613Z,,,54.3,61.3,54,,
2018-02-14T07:18:09.687Z,,,54.1,61.1,54,,
2018-02-14T07:18:19.597Z,,,53.6,60.9,54,,
2018-02-14T07:18:29.616Z,,,53.2,,54,,
2018-02-14T07:18:39.705Z,,0,53,60.8,54,62,2
2018-02-14T07:18:49.659Z,39,0,52.6,65.2,54,,2
2018-02-14T07:18:59.603Z,0,0,52.4,63.9,54,,2
2018-02-14T07:19:09.607Z,,,52.2,60.8,54,,
2018-02-14T07:19:19.648Z,,,52,58.8,54,,
2018-02-14T07:19:29.626Z,,,51.7,58.6,54,,
2018-02-14T07:19:39.588Z,,,51.5,57.9,54,,
2018-02-14T07:19:49.763Z,,,51.3,56.9,54,,
2018-02-14T07:19:59.747Z,,,51.1,,54,,
2018-02-14T07:20:09.632Z,,,50.9,57.1,54,,
2018-02-14T07:20:19.777Z,,,50.7,57.2,54,,
2018-02-14T07:20:29.622Z,,,50.5,,54,,
2018-02-14T07:20:39.640Z,,,50.2,56.9,54,,
2018-02-14T07:20:49.620Z,,,50,,54,,
2018-02-14T07:20:59.577Z,,,49.8,56.6,54,,
2018-02-14T07:21:09.616Z,,,49.6,55.9,54,,
2018-02-14T07:21:19.592Z,,,49.3,55.7,54,,
2018-02-14T07:21:29.577Z,,,49.2,55.4,54,,
2018-02-14T07:21:39.578Z,,,49,54.9,54,,
2018-02-14T07:21:49.576Z,,,48.8,,54,,
2018-02-14T07:21:59.680Z,,,48.6,54.7,54,,
2018-02-14T07:22:09.589Z,,,48.4,54.5,54,,
2018-02-14T07:22:19.609Z,,,48.3,54.3,54,,
2018-02-14T07:22:29.593Z,,,48.1,53.9,54,,
2018-02-14T07:22:39.577Z,,,48,53.8,54,,
2018-02-14T07:22:49.648Z,,,47.8,53.6,54,,
2018-02-14T07:22:59.577Z,,,47.6,53.3,54,,
2018-02-14T07:23:09.650Z,,,47.5,52.9,54,,
2018-02-14T07:23:19.657Z,,,47.3,,54,,
2018-02-14T07:23:29.580Z,,,47.1,52.7,54,,
2018-02-14T07:23:39.579Z,,0,47,52.2,54,,2
2018-02-14T07:23:49.577Z,36,,46.8,57,54,,
2018-02-14T07:23:59.629Z,29,,46.6,58,54,,
2018-02-14T07:24:09.577Z,30,,46.5,58,54,,
2018-02-14T07:24:19.606Z,30,,46.4,57.9,54,,
2018-02-14T07:24:29.606Z,,,46.2,57.8,54,,
2018-02-14T07:24:39.584Z,29,,46.1,57.7,54,,
2018-02-14T07:24:49.577Z,,,45.9,,54,,
2018-02-14T07:24:59.584Z,30,,45.7,,54,,
2018-02-14T07:25:09.578Z,29,,45.6,57.8,54,,
2018-02-14T07:25:19.676Z,,,45.5,58,54,,
2018-02-14T07:25:29.589Z,30,,45.3,58.1,54,,
2018-02-14T07:25:39.645Z,,,45.2,58.4,54,,
2018-02-14T07:25:49.624Z,31,,45,58.7,54,,
2018-02-14T07:25:59.610Z,32,,44.9,59.1,54,,
2018-02-14T07:26:09.577Z,33,,44.8,59.4,54,,
2018-02-14T07:26:19.593Z,,,44.6,59.7,54,,
2018-02-14T07:26:29.713Z,34,,44.4,59.8,54,,
2018-02-14T07:26:39.666Z,,,44.3,60,54,,
2018-02-14T07:26:49.621Z,,,44.2,60.1,54,,
2018-02-14T07:26:59.590Z,,,44,60.4,54,,
2018-02-14T07:27:09.618Z,35,,43.9,60.6,54,,
2018-02-14T07:27:19.577Z,,,43.8,60.8,54,,
2018-02-14T07:27:29.586Z,36,,43.7,61.1,54,,
2018-02-14T07:27:39.626Z,,,43.6,61.2,54,,
2018-02-14T07:27:49.603Z,,,43.5,61.4,54,,
2018-02-14T07:27:59.624Z,,,43.4,61.5,54,,
2018-02-14T07:28:09.612Z,35,,43.3,61.8,54,,
2018-02-14T07:28:19.578Z,,,43.2,62,54,,
2018-02-14T07:28:29.604Z,,,43.1,,54,,
2018-02-14T07:28:39.587Z,,,43,62.2,54,,
2018-02-14T07:28:49.661Z,33,,42.9,,54,,
2018-02-14T07:28:59.596Z,32,,42.8,,54,,
2018-02-14T07:29:09.619Z,31,,42.8,,54,,
2018-02-14T07:29:19.618Z,30,,42.7,62.1,54,,
2018-02-14T07:29:29.615Z,29,,42.7,62,54,,
2018-02-14T07:29:39.578Z,30,,42.6,62.1,54,,
2018-02-14T07:29:49.595Z,29,,42.5,,54,,
2018-02-14T07:29:59.578Z,,,42.5,62.2,54,,
2018-02-14T07:30:09.581Z,,,42.4,62.4,54,,
2018-02-14T07:30:19.769Z,,,42.4,62.5,54,,
2018-02-14T07:30:29.750Z,,,42.3,62.6,54,,
2018-02-14T07:30:39.752Z,30,,42.2,62.7,54,,
2018-02-14T07:30:49.578Z,,,42.1,62.8,54,,
2018-02-14T07:30:59.596Z,,,42.1,62.9,54,,
2018-02-14T07:31:09.768Z,29,,42,,54,,
2018-02-14T07:31:19.580Z,,,41.9,63.1,54,,
2018-02-14T07:31:29.578Z,,,42,,54,,
2018-02-14T07:31:39.578Z,30,,41.9,63.2,54,,
2018-02-14T07:31:49.594Z,,,41.9,63.3,54,,
2018-02-14T07:31:59.628Z,29,,41.9,,54,,
2018-02-14T07:32:09.579Z,,,41.9,63.4,54,,
2018-02-14T07:32:19.584Z,30,,41.8,,54,,
2018-02-14T07:32:29.578Z,29,,41.8,63.5,54,,
2018-02-14T07:32:39.592Z,,,41.8,63.6,54,,
2018-02-14T07:32:49.579Z,,,41.7,,54,,
2018-02-14T07:32:59.578Z,,,41.7,63.8,54,,
2018-02-14T07:33:09.609Z,30,,41.6,,54,,
2018-02-14T07:33:19.578Z,30,,41.6,64,54,,
2018-02-14T07:33:29.580Z,,,41.5,,54,,
2018-02-14T07:33:39.597Z,29,,41.4,,54,,
2018-02-14T07:33:49.578Z,,,41.4,64.1,54,,
2018-02-14T07:33:59.623Z,,,41.3,,54,,
2018-02-14T07:34:09.578Z,,,41.2,64.2,54,,
2018-02-14T07:34:19.589Z,30,,41.2,64.4,54,,
2018-02-14T07:34:29.578Z,,,41.1,64.2,54,,
2018-02-14T07:34:39.590Z,,,41.1,64.4,54,,
2018-02-14T07:34:49.579Z,29,,40.9,64.5,54,,
2018-02-14T07:34:59.579Z,30,,40.9,64.6,54,,
2018-02-14T07:35:09.627Z,,,40.8,,54,,
2018-02-14T07:35:19.594Z,,,40.7,64.7,54,,
2018-02-14T07:35:29.666Z,29,,40.7,,54,,
2018-02-14T07:35:39.580Z,30,,40.6,64.8,54,,
2018-02-14T07:35:49.580Z,,,40.6,,54,,
2018-02-14T07:35:59.579Z,29,,40.5,64.9,54,,
2018-02-14T07:36:09.583Z,,,40.4,,54,,
2018-02-14T07:36:19.590Z,,,40.4,65.1,54,,
2018-02-14T07:36:29.598Z,,,40.3,,54,,
2018-02-14T07:36:39.693Z,29,0,40.3,65.2,54,62,2
2018-02-14T07:36:49.634Z,,,40.2,65.1,54,,
2018-02-14T07:36:59.607Z,,,40.2,65.2,54,,
2018-02-14T07:37:09.734Z,,,40.1,,54,,
2018-02-14T07:37:19.592Z,30,,40,,54,,
2018-02-14T07:37:29.592Z,,,40,65.3,54,,
2018-02-14T07:37:39.600Z,,,39.9,,54,,
2018-02-14T07:37:49.632Z,29,,39.9,,54,,
2018-02-14T07:37:59.582Z,,,39.8,65.4,54,,
2018-02-14T07:38:09.581Z,30,,39.8,65.5,54,,
2018-02-14T07:38:19.674Z,29,,39.7,,54,,
2018-02-14T07:38:29.580Z,,,39.7,,54,,
2018-02-14T07:38:39.651Z,,,39.6,65.6,54,,
2018-02-14T07:38:49.707Z,30,,39.6,,54,,
2018-02-14T07:38:59.594Z,29,,39.5,,54,,
2018-02-14T07:39:09.595Z,30,,39.5,,54,,
2018-02-14T07:39:19.751Z,,,39.4,65.9,54,,
2018-02-14T07:39:29.672Z,0,0,39.4,64.8,54,,2
2018-02-14T07:39:39.667Z,,,39.3,61.9,54,,
2018-02-14T07:39:49.624Z,,,39.3,60.9,54,,
2018-02-14T07:39:59.632Z,,,39.2,59.9,54,,
2018-02-14T07:40:09.631Z,,,39.2,,54,,
2018-02-14T07:40:19.648Z,,,39.2,59.7,54,,
2018-02-14T07:40:29.605Z,,,39.1,59.6,54,,
2018-02-14T07:40:39.636Z,,,39.1,59.5,54,,
2018-02-14T07:40:49.704Z,,,38.9,59.4,54,,
2018-02-14T07:40:59.591Z,,,38.9,59.3,54,,
2018-02-14T07:41:09.647Z,,,38.8,58.9,54,,
2018-02-14T07:41:19.791Z,,,38.8,58.7,54,,
2018-02-14T07:41:29.594Z,,,38.7,58.3,54,,
2018-02-14T07:41:39.675Z,,,38.7,57.9,54,,
2018-02-14T07:41:49.624Z,,,38.7,57.7,54,,
2018-02-14T07:41:59.632Z,,,38.6,57.3,54,,
2018-02-14T07:42:09.616Z,,,38.6,56.9,54,,
2018-02-14T07:42:19.673Z,,,38.5,,54,,
2018-02-14T07:42:29.631Z,,,38.5,56.6,54,,
2018-02-14T07:42:39.701Z,,,38.4,56.4,54,,
2018-02-14T07:42:49.635Z,,,38.4,56.3,54,,
2018-02-14T07:42:59.707Z,,0,38.4,55.7,54,,2
2018-02-14T07:43:09.687Z,36,,38.3,60.2,54,,
2018-02-14T07:43:19.659Z,31,,38.3,61.1,54,,
2018-02-14T07:43:29.623Z,30,,38.2,61.3,54,,
2018-02-14T07:43:39.595Z,,,38.2,,54,,
2018-02-14T07:43:49.907Z,29,,38.2,61.1,54,,
2018-02-14T07:43:59.608Z,29,,38.1,60.9,54,,
2018-02-14T07:44:09.611Z,30,,38.1,,54,,
2018-02-14T07:44:19.596Z,,,38,60.8,54,,
2018-02-14T07:44:29.682Z,29,,38,61.1,54,,
2018-02-14T07:44:39.732Z,30,,38,,54,,
2018-02-14T07:44:49.624Z,,,37.9,61.3,54,,
2018-02-14T07:44:59.586Z,,,37.9,61.5,54,,
2018-02-14T07:45:09.613Z,,,37.8,62,54,,
2018-02-14T07:45:19.612Z,,,37.8,,54,,
2018-02-14T07:45:29.592Z,,,37.8,62.2,54,,
2018-02-14T07:45:39.713Z,29,,37.7,,54,,
2018-02-14T07:45:49.744Z,30,,37.7,62.4,54,,
2018-02-14T07:45:59.594Z,29,,37.6,,54,,
2018-02-14T07:46:09.641Z,,,37.6,62.5,54,,
2018-02-14T07:46:19.581Z,30,,37.6,62.6,54,,
2018-02-14T07:46:29.582Z,,,37.5,,54,,
2018-02-14T07:46:39.587Z,,,37.5,62.7,54,,
2018-02-14T07:46:49.620Z,29,,37.5,,54,,
2018-02-14T07:46:59.590Z,30,,37.4,,54,,
2018-02-14T07:47:09.699Z,,,37.4,62.8,54,,
2018-02-14T07:47:19.607Z,29,,37.4,,54,,
2018-02-14T07:47:29.608Z,,,37.3,,54,,
2018-02-14T07:47:39.694Z,30,,37.3,63.1,54,,
2018-02-14T07:47:49.590Z,,,37.3,63.2,54,,
2018-02-14T07:47:59.599Z,29,,37.2,,54,,
2018-02-14T07:48:09.580Z,30,,37.2,63.3,54,,
2018-02-14T07:48:19.580Z,,,37.2,63.5,54,,
2018-02-14T07:48:29.580Z,29,,37.2,63.6,54,,
2018-02-14T07:48:39.631Z,30,,37.1,63.5,54,,
2018-02-14T07:48:49.625Z,29,,37.1,63.6,54,,
2018-02-14T07:48:59.620Z,,,37.1,63.8,54,,
2018-02-14T07:49:09.594Z,30,,36.9,63.9,54,,
2018-02-14T07:49:19.584Z,29,,36.9,64,54,,
2018-02-14T07:49:29.580Z,,,36.9,,54,,
2018-02-14T07:49:39.650Z,,,36.9,,54,,
2018-02-14T07:49:49.605Z,,,36.8,64.1,54,,
2018-02-14T07:49:59.603Z,30,,36.8,64.2,54,,
2018-02-14T07:50:09.593Z,,,36.8,,54,,
2018-02-14T07:50:19.600Z,,,36.8,,54,,
2018-02-14T07:50:29.594Z,,,36.7,64.5,54,,
2018-02-14T07:50:39.625Z,29,,36.7,,54,,
2018-02-14T07:50:49.592Z,,,36.7,64.6,54,,
2018-02-14T07:50:59.582Z,30,,36.7,,54,,
2018-02-14T07:51:09.580Z,29,,36.7,64.7,54,,
2018-02-14T07:51:19.604Z,30,,36.6,64.8,54,,
2018-02-14T07:51:29.593Z,,,36.6,64.7,54,,
2018-02-14T07:51:39.580Z,29,,36.6,64.8,54,,
2018-02-14T07:51:49.588Z,,,36.6,,54,,
2018-02-14T07:51:59.596Z,30,,36.6,65.1,54,,
2018-02-14T07:52:09.661Z,,,36.6,,54,,
2018-02-14T07:52:19.585Z,,,36.5,,54,,
2018-02-14T07:52:29.604Z,29,,36.5,65.2,54,,
2018-02-14T07:52:39.591Z,,,36.5,65.3,54,,
2018-02-14T07:52:49.585Z,30,,36.5,,54,,
2018-02-14T07:52:59.834Z,29,,36.5,,54,,
2018-02-14T07:53:09.585Z,,,36.5,65.4,54,,
2018-02-14T07:53:19.582Z,30,,36.4,,54,,
2018-02-14T07:53:29.668Z,,,36.4,65.5,54,,
2018-02-14T07:53:39.610Z,29,,36.4,65.4,54,,
2018-02-14T07:53:49.596Z,30,,36.4,65.6,54,,
2018-02-14T07:53:59.661Z,29,,36.4,65.5,54,,
2018-02-14T07:54:09.614Z,,,36.4,65.6,54,,
2018-02-14T07:54:19.584Z,,,36.3,,54,,
2018-02-14T07:54:29.583Z,30,,36.3,65.8,54,,
2018-02-14T07:54:39.638Z,0,0,36.3,65.9,54,,2
2018-02-14T07:54:49.592Z,,,36.3,62.8,54,,
2018-02-14T07:54:59.587Z,,,36.3,60.9,54,,
2018-02-14T07:55:09.582Z,,,36.3,60.1,54,,
2018-02-14T07:55:19.585Z,,,36.3,59.9,54,,
2018-02-14T07:55:29.580Z,,,36.3,59.7,54,,
2018-02-14T07:55:39.595Z,,,36.3,59.6,54,,
2018-02-14T07:55:49.580Z,,,36.3,59.5,54,,
2018-02-14T07:55:59.627Z,,,36.2,59.4,54,,
2018-02-14T07:56:09.581Z,,,36.2,59.3,54,,
2018-02-14T07:56:19.605Z,,,36.2,58.9,54,,
2018-02-14T07:56:29.584Z,,,36.2,58.8,54,,
2018-02-14T07:56:39.674Z,,,36.2,58.4,54,,
2018-02-14T07:56:49.610Z,,,36.2,57.9,54,,
2018-02-14T07:56:59.679Z,,,36.2,57.8,54,,
2018-02-14T07:57:09.598Z,,,36.2,57.4,54,,
2018-02-14T07:57:19.593Z,,,36.1,57.2,54,,
2018-02-14T07:57:29.598Z,,,36.1,56.9,54,,
2018-02-14T07:57:39.597Z,,,36.1,56.7,54,,
2018-02-14T07:57:49.583Z,,,36.1,56.5,54,,
2018-02-14T07:57:59.581Z,,,36.1,56.3,54,,
2018-02-14T07:58:09.600Z,,,36,55.9,54,,
2018-02-14T07:58:19.664Z,43,0,36,58.2,54,,2
2018-02-14T07:58:29.585Z,31,,36,61.1,54,,
2018-02-14T07:58:39.625Z,30,,36,61.3,54,,
2018-02-14T07:58:49.764Z,29,,36,,54,,
2018-02-14T07:58:59.584Z,,,35.9,61.2,54,,
2018-02-14T07:59:14.601Z,,,36,60.9,54,,
2018-02-14T07:59:19.624Z,30,,35.9,,54,,
2018-02-14T07:59:29.630Z,,,35.9,60.8,54,,
2018-02-14T07:59:39.583Z,,,35.9,60.9,54,,
2018-02-14T07:59:49.591Z,,,35.9,61.1,54,,
2018-02-14T07:59:59.581Z,29,,35.9,61.2,54,,
2018-02-14T08:00:09.671Z,30,,35.8,61.4,54,,
2018-02-14T08:00:19.584Z,,,35.8,61.8,54,,
2018-02-14T08:00:29.591Z,29,,35.8,62,54,,
2018-02-14T08:00:39.673Z,30,,35.8,,54,,
2018-02-14T08:00:49.733Z,,,35.8,62.1,54,,
2018-02-14T08:00:59.653Z,29,,35.8,62.2,54,,
2018-02-14T08:01:09.581Z,,,35.8,,54,,
2018-02-14T08:01:19.651Z,,,35.8,,54,,
2018-02-14T08:01:29.592Z,,,35.8,62.5,54,,
2018-02-14T08:01:39.592Z,,,35.9,,54,,
2018-02-14T08:01:49.636Z,,,35.9,62.6,54,,
2018-02-14T08:01:59.672Z,30,,36,,54,,
2018-02-14T08:02:09.621Z,29,,36.1,62.7,54,,
2018-02-14T08:02:19.636Z,30,,36.1,,54,,
2018-02-14T08:02:29.620Z,,,36.2,62.8,54,,
2018-02-14T08:02:39.637Z,,,36.2,63.1,54,,
2018-02-14T08:02:49.588Z,29,,36.3,,54,,
2018-02-14T08:02:59.637Z,,,36.3,63.2,54,,
2018-02-14T08:03:09.630Z,30,,36.3,,54,,
2018-02-14T08:03:19.606Z,,,36.3,63.3,54,,
2018-02-14T08:03:29.633Z,,,36.3,63.4,54,,
2018-02-14T08:03:39.731Z,29,,36.4,63.5,54,,
2018-02-14T08:03:49.634Z,,,36.4,63.6,54,,
2018-02-14T08:03:59.719Z,30,,36.4,63.8,54,,
2018-02-14T08:04:09.647Z,,,36.4,63.9,54,,
2018-02-14T08:04:19.684Z,30,,36.4,64,54,,
2018-02-14T08:04:29.593Z,,,36.4,,54,,
2018-02-14T08:04:39.658Z,29,,36.4,,54,,
2018-02-14T08:04:49.607Z,,,36.4,64.1,54,,
2018-02-14T08:04:59.592Z,29,,36.4,64.2,54,,
2018-02-14T08:05:09.581Z,30,,36.3,,54,,
2018-02-14T08:05:19.789Z,,,36.3,64.4,54,,
2018-02-14T08:05:29.581Z,29,,36.3,64.5,54,,
2018-02-14T08:05:39.631Z,,,36.3,,54,,
2018-02-14T08:05:49.581Z,,,36.3,64.6,54,,
2018-02-14T08:05:59.806Z,30,,36.3,64.7,54,,
2018-02-14T08:06:09.612Z,,,36.3,,54,,
2018-02-14T08:06:19.657Z,29,,36.2,,54,,
2018-02-14T08:06:29.581Z,,,36.2,64.8,54,,
2018-02-14T08:06:39.586Z,,,36.2,64.9,54,,
2018-02-14T08:06:49.581Z,30,,36.2,65.1,54,,
2018-02-14T08:06:59.649Z,30,,36.1,,54,,
2018-02-14T08:07:09.581Z,29,,36.1,,54,,
2018-02-14T08:07:19.612Z,30,,36.1,65.2,54,,
2018-02-14T08:07:29.615Z,,,36.1,,54,,
