Time,HwTOutlet,HwActive,ChActive,PrimTSet,HwTSet,ActPow,PrimT
2017-12-27T06:28:41.224Z,32.4,,,,54,,62.1
2017-12-27T06:28:51.222Z,32.4,,,,54,29,
2017-12-27T06:29:01.227Z,32.4,,,,54,30,
2017-12-27T06:29:11.222Z,32.4,,,,54,,62.2
2017-12-27T06:29:21.222Z,32.4,,,,54,,
2017-12-27T06:29:31.222Z,32.4,,,,54,,62.4
2017-12-27T06:29:41.222Z,32.4,,,,54,,62.5
2017-12-27T06:29:51.229Z,32.4,,,,54,29,62.6
2017-12-27T06:30:01.222Z,32.5,,,,54,,62.7
2017-12-27T06:30:11.227Z,32.5,,,,54,30,62.8
2017-12-27T06:30:21.222Z,32.5,,,,54,30,63.1
2017-12-27T06:30:31.224Z,32.5,,,,54,29,63.2
2017-12-27T06:30:41.228Z,32.5,,,,54,30,63.3
2017-12-27T06:30:51.222Z,32.5,,,,54,,63.5
2017-12-27T06:31:01.226Z,32.5,,,,54,,63.6
2017-12-27T06:31:11.229Z,32.5,,,,54,,63.5
2017-12-27T06:31:21.222Z,32.5,,,,54,,63.6
2017-12-27T06:31:31.233Z,32.5,,,,54,,63.9
2017-12-27T06:31:41.223Z,32.6,,,,54,,64
2017-12-27T06:31:51.222Z,32.6,,,,54,29,64.1
2017-12-27T06:32:01.228Z,32.6,,,,54,30,64.2
2017-12-27T06:32:11.222Z,32.6,,,,54,,
2017-12-27T06:32:21.241Z,32.6,,,,54,29,64.4
2017-12-27T06:32:31.255Z,32.6,,,,54,,64.5
2017-12-27T06:32:41.233Z,32.6,,,,54,,64.6
2017-12-27T06:32:51.223Z,32.6,,,,54,30,64.7
2017-12-27T06:33:01.227Z,32.6,,,,54,,64.8
2017-12-27T06:33:11.237Z,32.6,,,,54,,
2017-12-27T06:33:21.222Z,32.7,,,,54,29,64.9
2017-12-27T06:33:31.226Z,32.7,,,,54,30,65.1
2017-12-27T06:33:41.222Z,32.7,,,,54,,65.2
2017-12-27T06:33:51.222Z,32.7,,,,54,,65.3
2017-12-27T06:34:01.225Z,32.7,,,,54,29,65.4
2017-12-27T06:34:11.224Z,32.7,,,,54,30,
2017-12-27T06:34:21.223Z,32.7,,,,54,,65.5
2017-12-27T06:34:31.222Z,32.7,,,,54,29,65.6
2017-12-27T06:34:41.222Z,32.7,,,,54,,65.8
2017-12-27T06:34:51.222Z,32.7,,,,54,,65.9
2017-12-27T06:35:01.224Z,32.7,0,1,,54,0,65.9
2017-12-27T06:35:11.223Z,32.7,,,,54,,62.8
2017-12-27T06:35:21.226Z,32.8,,,,54,,60.9
2017-12-27T06:35:31.223Z,32.8,,,,54,,60.5
2017-12-27T06:35:41.223Z,32.8,,,,54,,60.1
2017-12-27T06:35:51.222Z,32.8,,,,54,,60
2017-12-27T06:36:01.223Z,32.8,,,,54,,
2017-12-27T06:36:11.222Z,32.8,,,,54,,
2017-12-27T06:36:21.224Z,32.8,,,,54,,
2017-12-27T06:36:31.224Z,32.9,,,,54,,
2017-12-27T06:36:41.223Z,32.9,,,,54,,59.9
2017-12-27T06:36:51.226Z,32.9,,,,54,,59.7
2017-12-27T06:37:01.235Z,32.9,,,,54,,59.5
2017-12-27T06:37:11.245Z,32.9,,,,54,,59.1
2017-12-27T06:37:21.224Z,32.9,,,,54,,58.9
2017-12-27T06:37:31.223Z,32.9,,,,54,,58.6
2017-12-27T06:37:41.228Z,32.9,,,,54,,58.3
2017-12-27T06:37:51.234Z,32.9,,,,54,,57.9
2017-12-27T06:38:01.225Z,32.9,,,,54,,57.7
2017-12-27T06:38:11.228Z,32.9,,,,54,,57.4
2017-12-27T06:38:21.224Z,32.9,,,,54,,57.2
2017-12-27T06:38:31.242Z,32.9,,,,54,,56.9
2017-12-27T06:38:41.224Z,32.9,,,,54,,56.8
2017-12-27T06:38:51.249Z,32.9,,,,54,,56.7
2017-12-27T06:39:01.243Z,32.9,,,,54,,56.5
2017-12-27T06:39:11.232Z,32.9,,,,54,,56.3
2017-12-27T06:39:21.235Z,33.1,,,,54,,56.1
2017-12-27T06:39:31.253Z,32.9,0,1,,54,43,58.1
2017-12-27T06:39:41.229Z,33.1,,,,54,32,61.1
2017-12-27T06:39:51.223Z,33.1,,,,54,29,61.3
2017-12-27T06:40:01.223Z,32.9,,,,54,30,
2017-12-27T06:40:11.232Z,33.1,,,,54,29,61.2
2017-12-27T06:40:21.223Z,33.1,,,,54,,61.1
2017-12-27T06:40:31.232Z,33.1,,,,54,30,60.9
2017-12-27T06:40:41.223Z,33.1,,,,54,29,60.8
2017-12-27T06:40:51.229Z,33.1,,,,54,,60.7
2017-12-27T06:41:01.238Z,33.1,,,,54,,60.6
2017-12-27T06:41:11.226Z,33.1,,,,54,,60.7
2017-12-27T06:41:21.224Z,32.9,,,,54,30,60.8
2017-12-27T06:41:31.226Z,33.1,,,,54,30,61.1
2017-12-27T06:41:41.229Z,33.1,,,,54,,61.2
2017-12-27T06:41:51.235Z,33.1,,,,54,,61.4
2017-12-27T06:42:01.227Z,33.1,,,,54,29,61.6
2017-12-27T06:42:11.233Z,33.1,,,,54,,62
2017-12-27T06:42:21.228Z,33.1,,,,54,30,62.1
2017-12-27T06:42:31.248Z,33.1,,,,54,29,62.2
2017-12-27T06:42:41.225Z,33.1,,,,54,,62.4
2017-12-27T06:42:51.232Z,33.1,,,,54,,62.5
2017-12-27T06:43:01.242Z,33.1,,,,54,30,62.6
2017-12-27T06:43:11.234Z,33.1,,,,54,29,
2017-12-27T06:43:21.225Z,33.1,,,,54,30,62.7
2017-12-27T06:43:31.225Z,33.1,,,,54,,
2017-12-27T06:43:41.224Z,33.1,,,,54,,63.1
2017-12-27T06:43:51.229Z,33.1,,,,54,29,63.2
2017-12-27T06:44:01.226Z,33.1,,,,54,,63.3
2017-12-27T06:44:11.226Z,33.1,,,,54,,63.5
2017-12-27T06:44:21.225Z,33.1,,,,54,,63.6
2017-12-27T06:44:31.228Z,33.1,,,,54,30,63.8
2017-12-27T06:44:41.233Z,33.1,,,,54,29,63.9
2017-12-27T06:44:51.224Z,33.1,,,,54,30,64
2017-12-27T06:45:01.228Z,33.1,,,,54,29,64.1
2017-12-27T06:45:11.226Z,33.1,,,,54,,64.2
2017-12-27T06:45:21.227Z,33.2,,,,54,,
2017-12-27T06:45:31.227Z,33.2,,,,54,,64.4
2017-12-27T06:45:41.224Z,33.2,,,,54,30,64.5
2017-12-27T06:45:51.224Z,33.2,,,,54,29,64.6
2017-12-27T06:46:01.227Z,33.2,,,,54,30,64.7
2017-12-27T06:46:11.229Z,33.2,,,,54,,64.8
2017-12-27T06:46:21.224Z,33.2,,,,54,29,65.1
2017-12-27T06:46:31.224Z,33.2,,,,54,,
2017-12-27T06:46:41.258Z,33.2,,,,54,,65.2
2017-12-27T06:46:51.223Z,33.2,,,,54,,65.3
2017-12-27T06:47:01.224Z,33.2,,,,54,,65.4
2017-12-27T06:47:11.469Z,33.2,,,,54,,65.5
2017-12-27T06:47:21.225Z,33.2,,,,54,30,65.6
2017-12-27T06:47:31.247Z,33.2,,,,54,29,65.8
2017-12-27T06:47:41.229Z,33.3,,,,54,30,65.9
2017-12-27T06:47:51.230Z,33.3,0,1,,54,0,63.9
2017-12-27T06:48:01.224Z,33.3,,,,54,,61.6
2017-12-27T06:48:11.229Z,33.3,,,,54,,60.5
2017-12-27T06:48:21.224Z,33.3,,,,54,,59.9
2017-12-27T06:48:31.224Z,33.3,,,,54,,59.7
2017-12-27T06:48:41.254Z,33.3,,,,54,,
2017-12-27T06:48:51.234Z,33.3,,,,54,,
2017-12-27T06:49:01.234Z,33.3,,,,54,,
2017-12-27T06:49:11.241Z,33.3,,,,54,,
2017-12-27T06:49:21.323Z,33.3,,,,54,,
2017-12-27T06:49:31.226Z,33.3,,,,54,,59.6
2017-12-27T06:49:41.231Z,33.4,,,,54,,59.4
2017-12-27T06:49:51.232Z,33.4,,,,54,,59.1
2017-12-27T06:50:01.231Z,33.3,,,,54,,58.8
2017-12-27T06:50:11.230Z,33.3,,,,54,,58.5
2017-12-27T06:50:21.224Z,33.4,,,,54,,58.2
2017-12-27T06:50:31.230Z,33.4,,,,54,,57.9
2017-12-27T06:50:41.261Z,33.4,,,,54,,57.4
2017-12-27T06:50:51.237Z,33.4,,,,54,,57.2
2017-12-27T06:51:01.238Z,33.4,,,,54,,56.9
2017-12-27T06:51:11.225Z,33.4,,,,54,,56.8
2017-12-27T06:51:21.225Z,33.4,,,,54,,56.6
2017-12-27T06:51:31.226Z,33.4,,,,54,,56.4
2017-12-27T06:51:41.227Z,33.4,,,,54,,56.2
2017-12-27T06:51:51.226Z,33.4,,,,54,,55.9
2017-12-27T06:52:01.226Z,33.4,0,1,,54,40,59.3
2017-12-27T06:52:11.244Z,33.4,,,,54,32,61.2
2017-12-27T06:52:21.236Z,33.4,,,,54,29,61.5
2017-12-27T06:52:31.226Z,33.4,,,,54,30,61.4
2017-12-27T06:52:41.254Z,33.4,,,,54,29,61.3
2017-12-27T06:52:51.225Z,33.4,,,,54,30,60.9
2017-12-27T06:53:01.225Z,33.3,,,,54,29,
2017-12-27T06:53:11.225Z,33.3,,,,54,30,60.7
2017-12-27T06:53:21.226Z,33.3,,,,54,29,60.4
2017-12-27T06:53:31.226Z,33.3,,,,54,30,60.2
2017-12-27T06:53:41.229Z,33.4,,,,54,29,
2017-12-27T06:53:51.225Z,33.3,,,,54,30,60.4
2017-12-27T06:54:01.226Z,33.3,,,,54,,60.5
2017-12-27T06:54:11.226Z,33.3,,,,54,,60.7
2017-12-27T06:54:21.225Z,33.3,,,,54,30,61.1
2017-12-27T06:54:31.226Z,33.3,,,,54,31,61.2
2017-12-27T06:54:41.251Z,33.3,,,,54,30,61.4
2017-12-27T06:54:51.226Z,33.3,,,,54,31,61.6
2017-12-27T06:55:01.225Z,33.3,,,,54,,
2017-12-27T06:55:11.229Z,33.4,,,,54,30,
2017-12-27T06:55:21.244Z,33.3,,,,54,31,
2017-12-27T06:55:31.235Z,33.4,,,,54,,
2017-12-27T06:55:41.226Z,33.3,,,,54,,61.5
2017-12-27T06:55:51.226Z,33.4,,,,54,30,
2017-12-27T06:56:01.234Z,33.3,,,,54,31,
2017-12-27T06:56:11.226Z,33.4,,,,54,,
2017-12-27T06:56:21.234Z,33.3,,,,54,,
2017-12-27T06:56:31.227Z,33.3,,,,54,,61.6
2017-12-27T06:56:41.246Z,33.4,,,,54,,61.8
2017-12-27T06:56:51.226Z,33.4,,,,54,30,61.9
2017-12-27T06:57:01.231Z,33.4,,,,54,31,62
2017-12-27T06:57:11.226Z,33.4,,,,54,,
2017-12-27T06:57:21.226Z,33.4,,,,54,30,62.1
2017-12-27T06:57:31.226Z,33.3,,,,54,29,
2017-12-27T06:57:41.230Z,33.3,,,,54,,62.2
2017-12-27T06:57:51.226Z,33.4,,,,54,30,
2017-12-27T06:58:01.229Z,33.4,,,,54,,
2017-12-27T06:58:11.226Z,33.4,,,,54,,
2017-12-27T06:58:21.226Z,33.4,,,,54,,62.4
2017-12-27T06:58:31.226Z,33.4,,,,54,29,62.5
2017-12-27T06:58:41.242Z,33.4,,,,54,30,
2017-12-27T06:58:51.226Z,33.4,,,,54,,62.6
2017-12-27T06:59:01.227Z,33.4,,,,54,,62.7
2017-12-27T06:59:11.229Z,33.4,,,,54,,62.8
2017-12-27T06:59:21.232Z,33.4,,,,54,29,62.9
2017-12-27T06:59:31.241Z,33.4,,,,54,30,63.1
2017-12-27T06:59:41.236Z,33.4,,,,54,29,
2017-12-27T06:59:51.304Z,33.4,,,,54,30,63.2
2017-12-27T07:00:01.234Z,33.4,,,,54,,63.3
2017-12-27T07:00:11.226Z,33.4,,,,54,,63.4
2017-12-27T07:00:21.227Z,33.4,,,,54,,
2017-12-27T07:00:31.227Z,33.4,,,,54,,63.5
2017-12-27T07:00:41.240Z,33.4,,,,54,29,
2017-12-27T07:00:51.226Z,33.4,,,,54,30,63.6
2017-12-27T07:01:01.227Z,33.4,,,,54,29,63.8
2017-12-27T07:01:11.230Z,33.4,,,,54,30,63.9
2017-12-27T07:01:21.227Z,33.4,,,,54,29,64
2017-12-27T07:01:31.227Z,33.5,,,,54,,
2017-12-27T07:01:41.239Z,33.5,,,,54,30,64.1
2017-12-27T07:01:51.227Z,33.5,,,,54,29,64.2
2017-12-27T07:02:01.230Z,33.5,,,,54,30,64.4
2017-12-27T07:02:11.227Z,33.5,,,,54,29,
2017-12-27T07:02:21.229Z,33.5,,,,54,,64.5
2017-12-27T07:02:31.226Z,33.5,,,,54,30,64.6
2017-12-27T07:02:41.256Z,33.5,,,,54,29,64.7
2017-12-27T07:02:51.237Z,33.5,,,,54,,64.8
2017-12-27T07:03:01.227Z,33.5,,,,54,30,64.9
2017-12-27T07:03:11.229Z,33.5,,,,54,,65.1
2017-12-27T07:03:21.230Z,33.5,,,,54,29,65.2
2017-12-27T07:03:31.227Z,33.5,,,,54,,
2017-12-27T07:03:41.235Z,33.5,,,,54,,65.3
2017-12-27T07:03:51.229Z,33.5,,,,54,30,65.4
2017-12-27T07:04:01.228Z,33.5,,,,54,29,65.5
2017-12-27T07:04:11.226Z,33.5,,,,54,30,65.6
2017-12-27T07:04:21.232Z,33.6,,,,54,29,65.8
2017-12-27T07:04:31.227Z,33.6,,,,54,,65.9
2017-12-27T07:04:41.234Z,33.6,0,1,,54,0,64.7
2017-12-27T07:04:51.230Z,33.6,,,,54,,61.8
2017-12-27T07:05:01.227Z,33.6,,,,54,,60.8
2017-12-27T07:05:11.227Z,33.6,,,,54,,59.9
2017-12-27T07:05:21.227Z,33.6,,,,54,,59.8
2017-12-27T07:05:31.227Z,33.6,,,,54,,59.7
2017-12-27T07:05:41.230Z,33.6,,,,54,,59.6
2017-12-27T07:05:51.228Z,33.6,,,,54,,
2017-12-27T07:06:01.227Z,33.6,,,,54,,59.7
2017-12-27T07:06:11.227Z,33.6,,,,54,,
2017-12-27T07:06:21.227Z,33.6,,,,54,,
2017-12-27T07:06:31.231Z,33.6,,,,54,,59.6
2017-12-27T07:06:41.454Z,33.6,,,,54,,59.3
2017-12-27T07:06:51.227Z,33.7,,,,54,,58.9
2017-12-27T07:07:01.230Z,33.7,,,,54,,58.7
2017-12-27T07:07:11.230Z,33.7,,,,54,,58.4
2017-12-27T07:07:21.232Z,33.7,,,,54,,57.9
2017-12-27T07:07:31.234Z,33.7,,,,54,,57.7
2017-12-27T07:07:41.228Z,33.7,,,,54,,57.4
2017-12-27T07:07:51.230Z,33.7,,,,54,,57.1
2017-12-27T07:08:01.228Z,33.7,,,,54,,56.9
2017-12-27T07:08:11.245Z,33.7,,,,54,,56.8
2017-12-27T07:08:21.227Z,33.7,,,,54,,56.6
2017-12-27T07:08:31.228Z,33.7,,,,54,,56.5
2017-12-27T07:08:41.444Z,33.7,,,,54,,56.3
2017-12-27T07:08:51.438Z,33.7,,,,54,,56.2
2017-12-27T07:09:01.239Z,33.7,,,,54,,55.9
2017-12-27T07:09:11.229Z,33.7,0,1,,54,37,60.1
2017-12-27T07:09:21.229Z,33.7,,,,54,30,61.5
2017-12-27T07:09:31.230Z,33.7,,,,54,29,61.8
2017-12-27T07:09:41.228Z,33.7,,,,54,30,
2017-12-27T07:09:51.228Z,33.7,,,,54,,61.6
2017-12-27T07:10:01.228Z,33.7,,,,54,29,
2017-12-27T07:10:11.311Z,33.7,,,,54,30,61.4
2017-12-27T07:10:21.240Z,33.7,,,,54,,
2017-12-27T07:10:31.230Z,33.6,,,,54,29,61.2
2017-12-27T07:10:41.229Z,33.6,,,,54,,
2017-12-27T07:10:51.228Z,33.6,,,,54,30,61.3
2017-12-27T07:11:01.228Z,33.6,,,,54,29,61.5
2017-12-27T07:11:11.228Z,33.6,,,,54,30,61.6
2017-12-27T07:11:21.228Z,33.6,,,,54,29,62
2017-12-27T07:11:31.239Z,33.7,,,,54,,62.1
2017-12-27T07:11:41.228Z,33.6,,,,54,,62.5
2017-12-27T07:11:51.230Z,33.6,,,,54,30,62.8
2017-12-27T07:12:01.228Z,33.7,,,,54,,63.1
2017-12-27T07:12:11.228Z,33.6,,,,54,29,63.3
2017-12-27T07:12:21.228Z,33.6,,,,54,30,63.4
2017-12-27T07:12:31.229Z,33.6,,,,54,29,63.5
2017-12-27T07:12:41.229Z,33.6,,,,54,,63.6
2017-12-27T07:12:51.231Z,33.6,,,,54,,63.8
2017-12-27T07:13:01.239Z,33.6,,,,54,30,63.9
2017-12-27T07:13:11.229Z,33.6,,,,54,30,64
2017-12-27T07:13:21.228Z,33.6,,,,54,29,
2017-12-27T07:13:31.228Z,33.6,,,,54,30,64.1
2017-12-27T07:13:41.228Z,33.6,,,,54,,64.4
2017-12-27T07:13:51.229Z,33.6,,,,54,,64.5
2017-12-27T07:14:01.228Z,33.6,,,,54,29,64.6
2017-12-27T07:14:11.229Z,33.7,,,,54,30,64.8
2017-12-27T07:14:21.229Z,33.7,,,,54,29,65.1
2017-12-27T07:14:31.232Z,33.7,,,,54,,65.2
2017-12-27T07:14:41.229Z,33.7,,,,54,30,65.3
2017-12-27T07:14:51.228Z,33.7,,,,54,29,65.4
2017-12-27T07:15:01.229Z,33.6,,,,54,,65.5
2017-12-27T07:15:11.247Z,33.7,,,,54,,65.6
2017-12-27T07:15:21.229Z,33.7,,,,54,30,65.9
2017-12-27T07:15:31.231Z,33.7,0,1,,54,0,65.9
2017-12-27T07:15:41.232Z,33.7,,,,54,,61.9
2017-12-27T07:15:51.229Z,33.7,,,,54,,60.8
2017-12-27T07:16:01.229Z,33.7,,,,54,,59.9
2017-12-27T07:16:11.230Z,33.7,,,,54,,59.7
2017-12-27T07:16:21.232Z,33.7,,,,54,,59.6
2017-12-27T07:16:31.229Z,33.7,,,,54,,
2017-12-27T07:16:41.229Z,33.7,,,,54,,
2017-12-27T07:16:51.229Z,33.7,,,,54,,59.7
2017-12-27T07:17:01.238Z,33.7,,,,54,,
2017-12-27T07:17:11.229Z,33.7,,,,54,,59.8
2017-12-27T07:17:21.229Z,33.7,,,,54,,59.6
2017-12-27T07:17:31.239Z,33.7,,,,54,,59.4
2017-12-27T07:17:41.229Z,33.7,,,,54,,58.9
2017-12-27T07:17:51.330Z,33.7,,,,54,,58.8
2017-12-27T07:18:01.229Z,33.7,,,,54,,58.5
2017-12-27T07:18:11.230Z,33.7,,,,54,,58.1
2017-12-27T07:18:21.229Z,33.7,,,,54,,57.8
2017-12-27T07:18:31.229Z,33.7,,,,54,,57.4
2017-12-27T07:18:41.231Z,33.7,,,,54,,57.2
2017-12-27T07:18:51.229Z,33.7,,,,54,,57
2017-12-27T07:19:01.229Z,33.7,,,,54,,56.9
2017-12-27T07:19:11.229Z,33.7,,,,54,,56.7
2017-12-27T07:19:21.231Z,33.7,,,,54,,56.5
2017-12-27T07:19:31.230Z,33.7,,,,54,,56.4
2017-12-27T07:19:41.244Z,33.7,,,,54,,56.2
2017-12-27T07:19:51.229Z,33.7,,,,54,,56
2017-12-27T07:20:01.230Z,33.7,0,1,,54,43,58
2017-12-27T07:20:11.231Z,33.7,,,,54,34,61.2
2017-12-27T07:20:21.229Z,33.7,0,1,62,54,29,61.8
2017-12-27T07:20:31.230Z,33.7,,,,54,,
2017-12-27T07:20:41.232Z,33.7,,,,54,,
2017-12-27T07:20:51.230Z,33.7,,,,54,30,61.6
2017-12-27T07:21:01.229Z,33.7,,,,54,,61.5
2017-12-27T07:21:11.260Z,33.7,,,,54,,61.4
2017-12-27T07:21:21.229Z,33.7,,,,54,29,61.3
2017-12-27T07:21:31.230Z,33.7,,,,54,,61.2
2017-12-27T07:21:41.229Z,33.7,,,,54,,61.3
2017-12-27T07:21:51.230Z,33.7,,,,54,,61.4
2017-12-27T07:22:01.230Z,33.7,,,,54,30,61.5
2017-12-27T07:22:11.367Z,33.7,,,,54,29,61.8
2017-12-27T07:22:21.235Z,33.7,,,,54,,62
2017-12-27T07:22:31.232Z,33.7,,,,54,,62.4
2017-12-27T07:22:41.229Z,33.7,,,,54,,62.7
2017-12-27T07:22:51.230Z,33.7,,,,54,29,63.1
2017-12-27T07:23:01.235Z,33.7,,,,54,,63.2
2017-12-27T07:23:11.230Z,33.7,,,,54,30,63.3
2017-12-27T07:23:21.230Z,33.7,,,,54,,63.5
2017-12-27T07:23:31.231Z,33.7,,,,54,29,
2017-12-27T07:23:41.230Z,33.7,,,,54,,63.6
2017-12-27T07:23:51.231Z,33.7,,,,54,,
2017-12-27T07:24:01.230Z,33.7,,,,54,30,63.8
2017-12-27T07:24:11.230Z,33.7,,,,54,,63.9
2017-12-27T07:24:21.230Z,33.7,,,,54,30,64
2017-12-27T07:24:31.252Z,33.7,,,,54,,64.1
2017-12-27T07:24:41.374Z,33.7,,,,54,,64.4
2017-12-27T07:24:51.230Z,33.7,,,,54,29,64.5
2017-12-27T07:25:01.230Z,33.7,,,,54,30,64.6
2017-12-27T07:25:11.230Z,33.7,,,,54,,64.7
2017-12-27T07:25:21.232Z,33.7,,,,54,29,65.1
2017-12-27T07:25:31.233Z,33.7,,,,54,,65.2
2017-12-27T07:25:41.233Z,33.7,,,,54,,65.3
2017-12-27T07:25:51.230Z,33.8,,,,54,,65.4
2017-12-27T07:26:01.230Z,33.7,,,,54,30,65.5
2017-12-27T07:26:11.230Z,33.8,,,,54,29,65.6
2017-12-27T07:26:21.230Z,33.8,,,,54,,65.8
2017-12-27T07:26:31.230Z,33.8,,,,54,,65.9
2017-12-27T07:26:41.231Z,33.8,0,1,,54,0,63.5
2017-12-27T07:26:51.230Z,33.8,,,,54,,60.9
2017-12-27T07:27:01.231Z,33.8,,,,54,,60.4
2017-12-27T07:27:11.230Z,33.8,,,,54,,59.8
2017-12-27T07:27:21.231Z,33.8,,,,54,,59.6
2017-12-27T07:27:31.231Z,33.8,,,,54,,59.5
2017-12-27T07:27:41.232Z,33.8,,,,54,,
2017-12-27T07:27:51.230Z,33.8,,,,54,,59.6
2017-12-27T07:28:01.230Z,33.8,,,,54,,
2017-12-27T07:28:11.231Z,33.8,,,,54,,59.7
2017-12-27T07:28:21.231Z,33.8,,,,54,,
2017-12-27T07:28:31.234Z,33.8,,,,54,,59.5
2017-12-27T07:28:41.231Z,33.8,,,,54,,59.1
2017-12-27T07:28:51.231Z,33.8,,,,54,,58.9
2017-12-27T07:29:01.231Z,33.8,,,,54,,58.6
2017-12-27T07:29:11.231Z,33.8,,,,54,,58.3
2017-12-27T07:29:21.233Z,33.8,,,,54,,57.9
2017-12-27T07:29:31.232Z,33.8,,,,54,,57.7
2017-12-27T07:29:41.231Z,33.8,,,,54,,57.3
2017-12-27T07:29:51.233Z,33.8,,,,54,,57.1
2017-12-27T07:30:01.231Z,33.8,,,,54,,56.9
2017-12-27T07:30:11.397Z,33.8,,,,54,,56.7
2017-12-27T07:30:21.235Z,33.8,,,,54,,56.6
2017-12-27T07:30:36.284Z,33.8,,,,54,,56.4
2017-12-27T07:30:41.266Z,33.8,,,,54,,56.3
2017-12-27T07:30:51.231Z,33.8,,,,54,,56.1
2017-12-27T07:31:01.231Z,33.8,0,1,,54,,55.9
2017-12-27T07:31:11.232Z,33.8,,,,54,38,60.1
2017-12-27T07:31:21.232Z,33.8,,,,54,30,61.8
2017-12-27T07:31:31.231Z,33.8,,,,54,29,
2017-12-27T07:31:41.232Z,33.8,,,,54,30,
2017-12-27T07:31:51.231Z,33.8,,,,54,,
2017-12-27T07:32:01.233Z,33.8,,,,54,29,61.6
2017-12-27T07:32:11.233Z,33.8,,,,54,30,61.5
2017-12-27T07:32:21.231Z,33.8,,,,54,29,61.4
2017-12-27T07:32:31.232Z,33.8,,,,54,29,61.3
2017-12-27T07:32:41.231Z,33.8,,,,54,30,61.2
2017-12-27T07:32:51.232Z,33.8,,,,54,29,61.3
2017-12-27T07:33:01.232Z,33.8,,,,54,30,61.5
2017-12-27T07:33:11.235Z,33.8,,,,54,29,61.6
2017-12-27T07:33:21.231Z,33.8,,,,54,30,62
2017-12-27T07:33:31.232Z,33.8,,,,54,,62.1
2017-12-27T07:33:41.232Z,33.8,,,,54,,62.5
2017-12-27T07:33:51.232Z,33.8,,,,54,29,62.7
2017-12-27T07:34:01.232Z,33.8,,,,54,30,63.1
2017-12-27T07:34:11.231Z,33.8,,,,54,,63.2
2017-12-27T07:34:21.232Z,33.8,,,,54,29,
2017-12-27T07:34:31.235Z,33.8,,,,54,30,63.3
2017-12-27T07:34:41.234Z,33.8,,,,54,29,63.4
2017-12-27T07:34:51.238Z,33.8,,,,54,30,
2017-12-27T07:35:01.232Z,33.8,,,,54,,
2017-12-27T07:35:11.232Z,33.8,,,,54,29,
2017-12-27T07:35:21.233Z,33.8,,,,54,30,63.5
2017-12-27T07:35:31.232Z,33.8,,,,54,,
2017-12-27T07:35:41.232Z,33.8,,,,54,,63.6
2017-12-27T07:35:51.232Z,33.8,,,,54,29,63.8
2017-12-27T07:36:01.233Z,33.8,,,,54,,
2017-12-27T07:36:11.232Z,33.8,,,,54,,63.9
2017-12-27T07:36:21.232Z,33.8,,,,54,,64
2017-12-27T07:36:31.232Z,33.8,,,,54,,
2017-12-27T07:36:41.232Z,33.8,,,,54,,64.1
2017-12-27T07:36:51.248Z,33.8,,,,54,30,
2017-12-27T07:37:01.369Z,33.8,,,,54,29,
2017-12-27T07:37:11.233Z,33.8,,,,54,30,
2017-12-27T07:37:21.232Z,33.9,,,,54,29,
2017-12-27T07:37:31.233Z,33.9,,,,54,,
2017-12-27T07:37:41.233Z,33.8,,,,54,,
2017-12-27T07:37:51.233Z,33.8,,,,54,30,
2017-12-27T07:38:01.233Z,33.9,,,,54,29,
2017-12-27T07:38:11.234Z,33.9,,,,54,,
2017-12-27T07:38:21.232Z,33.9,,,,54,30,
2017-12-27T07:38:31.237Z,33.9,,,,54,29,
2017-12-27T07:38:41.232Z,33.9,,,,54,,
2017-12-27T07:38:51.253Z,33.9,,,,54,30,
2017-12-27T07:39:01.236Z,33.9,,,,54,29,64.2
2017-12-27T07:39:11.232Z,33.9,,,,54,30,
2017-12-27T07:39:21.234Z,33.9,,,,54,29,
2017-12-27T07:39:31.233Z,33.9,,,,54,30,
2017-12-27T07:39:41.234Z,33.9,,,,54,29,
2017-12-27T07:39:51.256Z,33.9,,,,54,,64.4
2017-12-27T07:40:01.232Z,33.9,,,,54,,
2017-12-27T07:40:11.233Z,33.9,,,,54,30,
2017-12-27T07:40:21.232Z,33.9,,,,54,29,64.5
2017-12-27T07:40:31.236Z,33.9,,,,54,,
2017-12-27T07:40:41.232Z,33.9,,,,54,,64.6
2017-12-27T07:40:51.285Z,33.9,,,,54,30,
2017-12-27T07:41:01.250Z,33.9,,,,54,29,
2017-12-27T07:41:11.232Z,33.9,,,,54,30,64.7
2017-12-27T07:41:21.246Z,33.9,,,,54,,64.8
2017-12-27T07:41:31.233Z,34,,,,54,29,
2017-12-27T07:41:41.233Z,34,,,,54,30,64.9
2017-12-27T07:41:51.233Z,34,,,,54,29,65.1
2017-12-27T07:42:01.233Z,34,,,,54,,
2017-12-27T07:42:11.232Z,34,,,,54,30,65.2
2017-12-27T07:42:21.234Z,34,,,,54,,
2017-12-27T07:42:31.233Z,34,,,,54,29,65.3
2017-12-27T07:42:41.233Z,34,,,,54,,
2017-12-27T07:42:51.233Z,34,,,,54,30,65.4
2017-12-27T07:43:01.233Z,34,,,,54,,65.5
2017-12-27T07:43:11.233Z,34,,,,54,,
2017-12-27T07:43:21.252Z,34,,,,54,,65.6
2017-12-27T07:43:31.330Z,34,,,,54,29,65.8
2017-12-27T07:43:41.233Z,34,,,,54,30,
2017-12-27T07:43:51.254Z,34,,,,54,,65.9
2017-12-27T07:44:01.233Z,34,0,1,,54,0,64.9
2017-12-27T07:44:11.233Z,34,,,,54,,61.9
