Time,PrimTSet,PrimT,HwTOutlet,ActPow,HwActive,ChActive,HwTSet
2017-11-13T11:00:46.628Z,,,23.3,,,,0
2017-11-13T11:00:56.602Z,,,23.3,,,,0
2017-11-13T11:01:06.615Z,,,23.3,,,,0
2017-11-13T11:01:16.597Z,,,23.3,,,,0
2017-11-13T11:01:26.618Z,,,23.3,,,,0
2017-11-13T11:01:36.584Z,,,23.3,,,,0
2017-11-13T11:01:46.585Z,,,23.3,,,,0
2017-11-13T11:01:56.641Z,,,23.2,,,,0
2017-11-13T11:02:06.585Z,,,23.2,,,,0
2017-11-13T11:02:16.584Z,,,23.2,,,,0
2017-11-13T11:02:26.588Z,,,23.2,,,,0
2017-11-13T11:02:36.586Z,,,23.2,,,,0
2017-11-13T11:02:46.584Z,,,23.2,,,,0
2017-11-13T11:02:56.585Z,,,23.2,,,,0
2017-11-13T11:03:06.584Z,,,23.2,,,,0
2017-11-13T11:03:16.586Z,,,23.2,,,,0
2017-11-13T11:03:26.588Z,,,23.1,,,,0
2017-11-13T11:03:36.663Z,,,23.1,,,,0
2017-11-13T11:03:46.599Z,,,23.1,,,,0
2017-11-13T11:03:56.584Z,,,23.1,,,,0
2017-11-13T11:04:06.586Z,,,23.1,,,,0
2017-11-13T11:04:16.586Z,,,23.1,,,,0
2017-11-13T11:04:26.601Z,,,23.1,,,,0
2017-11-13T11:04:36.585Z,,23,23.1,,,,0
2017-11-13T11:04:46.586Z,,22.9,23.1,,,,0
2017-11-13T11:04:56.584Z,,,23.1,,,,0
2017-11-13T11:05:06.585Z,,22.7,23.1,,,,0
2017-11-13T11:05:16.586Z,,,23.1,,,,0
2017-11-13T11:05:26.591Z,,22.5,23,,,,0
2017-11-13T11:05:36.587Z,,,23,,,,0
2017-11-13T11:05:46.819Z,,,23,,,,0
2017-11-13T11:05:56.591Z,,,23,,,,0
2017-11-13T11:06:06.614Z,,22.4,23,,,,0
2017-11-13T11:06:16.586Z,,,23,,,,0
2017-11-13T11:06:26.585Z,,,23,,,,0
2017-11-13T11:06:36.587Z,,,23,,,,0
2017-11-13T11:06:46.601Z,,,23,,,,0
2017-11-13T11:06:56.587Z,,,22.8,,,,0
2017-11-13T11:07:06.588Z,,,22.8,,,,0
2017-11-13T11:07:16.591Z,,,22.8,,,,0
2017-11-13T11:07:26.584Z,,22.3,22.8,,,,0
2017-11-13T11:07:36.590Z,,,22.8,,,,0
2017-11-13T11:07:46.585Z,,,22.8,,,,0
2017-11-13T11:07:56.587Z,,,22.8,,,,0
2017-11-13T11:08:06.596Z,,22.2,22.8,,,,0
2017-11-13T11:08:16.608Z,,,22.8,,,,0
2017-11-13T11:08:26.587Z,,,22.8,,,,0
2017-11-13T11:08:36.585Z,,,22.8,,,,0
2017-11-13T11:08:46.586Z,,,22.8,,,,0
2017-11-13T11:08:56.600Z,,,22.7,,,,0
2017-11-13T11:09:06.609Z,,,22.7,,,,0
2017-11-13T11:09:16.599Z,,,22.7,,,,0
2017-11-13T11:09:26.598Z,,,22.7,,,,0
2017-11-13T11:09:36.618Z,,,22.7,,,,0
2017-11-13T11:09:46.588Z,,,22.7,,,,0
2017-11-13T11:09:56.600Z,,,22.7,,,,0
2017-11-13T11:10:06.612Z,,,22.7,,,,0
2017-11-13T11:10:16.602Z,,,22.7,,,,0
2017-11-13T11:10:26.587Z,,,22.7,,,,0
2017-11-13T11:10:36.585Z,,,22.6,,,,0
2017-11-13T11:10:46.586Z,,,22.7,,,,0
2017-11-13T11:10:56.586Z,,,22.6,,,,0
2017-11-13T11:11:06.586Z,,,22.6,,,,0
2017-11-13T11:11:16.585Z,,,22.6,,,,0
2017-11-13T11:11:26.592Z,,,22.6,,,,0
2017-11-13T11:11:36.601Z,,,22.6,,,,0
2017-11-13T11:11:46.585Z,,,22.6,,,,0
2017-11-13T11:11:56.587Z,,,22.6,,,,0
2017-11-13T11:12:06.605Z,,,22.6,,,,0
2017-11-13T11:12:16.764Z,20,22.2,22.6,0,0,2,0
2017-11-13T11:12:26.586Z,,,22.6,,,,0
2017-11-13T11:12:36.587Z,,,22.6,,,,0
2017-11-13T11:12:46.613Z,,,22.5,,,,0
2017-11-13T11:12:56.586Z,,,22.5,,,,0
2017-11-13T11:13:06.592Z,,,22.5,,,,0
2017-11-13T11:13:16.602Z,,,22.5,,,,0
2017-11-13T11:13:26.586Z,,,22.5,,,,0
2017-11-13T11:13:36.592Z,,,22.5,,,,0
2017-11-13T11:13:46.586Z,,,22.5,,,,0
2017-11-13T11:13:56.589Z,,,22.5,,,,0
2017-11-13T11:14:06.586Z,,,22.5,,,,0
2017-11-13T11:14:16.586Z,,,22.5,,,,0
2017-11-13T11:14:26.589Z,,,22.5,,,,0
2017-11-13T11:14:36.591Z,,22,22.5,,,,0
2017-11-13T11:14:46.593Z,,21.9,22.4,,,,0
2017-11-13T11:14:56.594Z,,,22.4,,,,0
2017-11-13T11:15:06.644Z,,21.8,22.4,,,,0
2017-11-13T11:15:16.589Z,,21.7,22.4,,,,0
2017-11-13T11:15:26.606Z,,,22.4,,,,0
2017-11-13T11:15:36.624Z,,,22.4,,,,0
2017-11-13T11:15:46.600Z,,21.6,22.4,,,,0
2017-11-13T11:15:56.600Z,,,22.4,,,,0
2017-11-13T11:16:06.601Z,,,22.4,,,,0
2017-11-13T11:16:16.632Z,,,22.4,,,,0
2017-11-13T11:16:26.601Z,,,22.4,,,,0
2017-11-13T11:16:36.619Z,,,22.4,,,,0
2017-11-13T11:16:46.653Z,,,22.2,,,,0
2017-11-13T11:16:56.659Z,,,22.2,,,,0
2017-11-13T11:17:06.650Z,,,22.2,,,,0
2017-11-13T11:17:16.596Z,,,22.2,,,,0
2017-11-13T11:17:26.620Z,,21.4,22.2,,,,0
2017-11-13T11:17:36.587Z,,,22.2,,,,0
2017-11-13T11:17:46.661Z,,,22.2,,,,0
2017-11-13T11:17:56.602Z,,,22.2,,,,0
2017-11-13T11:18:06.596Z,,,22.2,,,,0
2017-11-13T11:18:16.588Z,,21.3,22.2,,,,0
2017-11-13T11:18:26.606Z,,,22.2,,,,0
2017-11-13T11:18:36.605Z,,,22.1,,,,0
2017-11-13T11:18:46.598Z,,,22.2,,,,0
2017-11-13T11:18:56.589Z,,,22.1,,,,0
2017-11-13T11:19:06.617Z,,,22.1,,,,0
2017-11-13T11:19:16.591Z,,,22.1,,,,0
2017-11-13T11:19:26.625Z,,,22.1,,,,0
2017-11-13T11:19:36.630Z,,,22.1,,,,0
2017-11-13T11:19:46.635Z,,,22.1,,,,0
2017-11-13T11:19:56.624Z,,,22.1,,,,0
2017-11-13T11:20:06.616Z,,,22.1,,,,0
2017-11-13T11:20:16.587Z,,,22.1,,,,0
2017-11-13T11:20:26.640Z,,,22.1,,,,0
2017-11-13T11:20:36.610Z,,,22.1,,,,0
2017-11-13T11:20:46.607Z,,,22.1,,,,0
2017-11-13T11:20:56.590Z,,,22.1,,,,0
2017-11-13T11:21:06.589Z,,,22,,,,0
2017-11-13T11:21:16.606Z,,,22.1,,,,0
2017-11-13T11:21:26.648Z,,,22,,,,0
2017-11-13T11:21:36.615Z,,,22,,,,0
2017-11-13T11:21:46.600Z,,,22,,,,0
2017-11-13T11:21:56.658Z,,,22,,,,0
2017-11-13T11:22:06.631Z,,,22,,,,0
2017-11-13T11:22:16.651Z,,,22,,,,0
2017-11-13T11:22:26.643Z,,,22,,,,0
2017-11-13T11:22:36.675Z,,,22,,,,0
2017-11-13T11:22:46.653Z,,,22,,,,0
2017-11-13T11:22:56.689Z,,,22,,,,0
2017-11-13T11:23:06.686Z,,,22,,,,0
2017-11-13T11:23:16.640Z,,,22,,,,0
2017-11-13T11:23:26.637Z,,,21.9,,,,0
2017-11-13T11:23:36.651Z,,,21.9,,,,0
2017-11-13T11:23:46.658Z,,,21.9,,,,0
2017-11-13T11:23:56.697Z,,,21.9,,,,0
2017-11-13T11:24:06.898Z,,,21.9,,,,0
2017-11-13T11:24:16.671Z,,,21.9,,,,0
2017-11-13T11:24:26.656Z,,21.4,21.9,,,,0
2017-11-13T11:24:36.673Z,,21.2,21.9,,,,0
2017-11-13T11:24:46.679Z,,,21.9,,,,0
2017-11-13T11:24:56.702Z,,21.1,21.9,,,,0
2017-11-13T11:25:06.693Z,,,21.9,,,,0
2017-11-13T11:25:16.689Z,,21,21.9,,,,0
2017-11-13T11:25:26.657Z,,,21.9,,,,0
2017-11-13T11:25:36.695Z,,20.8,21.7,,,,0
2017-11-13T11:25:46.662Z,,,21.9,,,,0
2017-11-13T11:25:56.654Z,,,21.7,,,,0
2017-11-13T11:26:06.646Z,,,21.9,,,,0
2017-11-13T11:26:16.679Z,,,21.7,,,,0
2017-11-13T11:26:26.666Z,,,21.7,,,,0
2017-11-13T11:26:36.659Z,,,21.7,,,,0
2017-11-13T11:26:46.626Z,,,21.7,,,,0
2017-11-13T11:26:56.830Z,,,21.7,,,,0
2017-11-13T11:27:06.671Z,,,21.7,,,,0
2017-11-13T11:27:16.683Z,,,21.7,,,,0
2017-11-13T11:27:26.645Z,,,21.7,,,,0
2017-11-13T11:27:36.645Z,,20.7,21.7,,,,0
2017-11-13T11:27:46.671Z,,,21.7,,,,0
2017-11-13T11:27:56.632Z,,,21.7,,,,0
2017-11-13T11:28:06.652Z,,,21.7,,,,0
2017-11-13T11:28:16.698Z,,,21.7,,,,0
2017-11-13T11:28:30.731Z,,,21.7,,,,0
2017-11-13T11:28:36.680Z,,,21.6,,,,0
2017-11-13T11:28:46.683Z,,,21.6,,,,0
2017-11-13T11:28:56.885Z,,,21.6,,,,0
2017-11-13T11:29:06.655Z,,,21.6,,,,0
2017-11-13T11:29:16.619Z,,,21.6,,,,0
2017-11-13T11:29:26.682Z,,,21.6,,,,0
2017-11-13T11:29:36.674Z,,,21.6,,,,0
2017-11-13T11:29:46.826Z,,,21.6,,,,0
2017-11-13T11:29:56.684Z,,,21.6,,,,0
2017-11-13T11:30:06.667Z,,,21.6,,,,0
2017-11-13T11:30:16.649Z,,,21.6,,,,0
2017-11-13T11:30:26.624Z,,,21.6,,,,0
2017-11-13T11:30:36.637Z,,,21.6,,,,0
2017-11-13T11:30:46.632Z,,,21.6,,,,0
2017-11-13T11:30:56.630Z,,,21.6,,,,0
2017-11-13T11:31:06.630Z,,,21.6,,,,0
2017-11-13T11:31:16.622Z,,,21.6,,,,0
2017-11-13T11:31:26.651Z,,,21.6,,,,0
2017-11-13T11:31:36.698Z,,,21.5,,,,0
2017-11-13T11:31:46.662Z,,,21.5,,,,0
2017-11-13T11:31:56.604Z,,,21.5,,,,0
2017-11-13T11:32:06.667Z,,,21.5,,,,0
2017-11-13T11:32:16.613Z,,,21.5,,,,0
2017-11-13T11:32:26.626Z,,,21.5,,,,0
2017-11-13T11:32:36.635Z,,,21.5,,,,0
2017-11-13T11:32:46.608Z,,,21.5,,,,0
2017-11-13T11:32:56.620Z,,,21.5,,,,0
2017-11-13T11:33:06.610Z,,,21.5,,,,0
2017-11-13T11:33:16.589Z,,,21.5,,,,0
2017-11-13T11:33:26.594Z,,,21.5,,,,0
2017-11-13T11:33:36.600Z,,,21.5,,,,0
2017-11-13T11:33:46.591Z,,,21.5,,,,0
2017-11-13T11:33:56.604Z,,,21.3,,,,0
2017-11-13T11:34:06.632Z,,,21.3,,,,0
2017-11-13T11:34:16.594Z,,,21.3,,,,0
2017-11-13T11:34:26.601Z,,,21.3,,,,0
2017-11-13T11:34:36.612Z,,20.6,21.3,,,,0
2017-11-13T11:34:46.607Z,,,21.3,,,,0
2017-11-13T11:34:56.590Z,,20.5,21.3,,,,0
2017-11-13T11:35:06.589Z,,,21.3,,,,0
2017-11-13T11:35:16.590Z,,20.4,21.3,,,,0
2017-11-13T11:35:26.607Z,,,21.3,,,,0
2017-11-13T11:35:36.600Z,,,21.3,,,,0
2017-11-13T11:35:46.611Z,,,21.3,,,,0
2017-11-13T11:35:56.610Z,,20.2,21.3,,,,0
2017-11-13T11:36:06.589Z,,,21.3,,,,0
2017-11-13T11:36:16.590Z,,,21.3,,,,0
2017-11-13T11:36:26.589Z,,,21.3,,,,0
2017-11-13T11:36:36.600Z,,,21.3,,,,0
2017-11-13T11:36:46.589Z,,,21.3,,,,0
2017-11-13T11:36:56.592Z,,,21.3,,,,0
2017-11-13T11:37:06.596Z,,,21.3,,,,0
2017-11-13T11:37:16.617Z,,,21.3,,,,0
2017-11-13T11:37:26.624Z,,,21.2,,,,0
2017-11-13T11:37:36.596Z,,,21.2,,,,0
2017-11-13T11:37:46.589Z,,,21.2,,,,0
2017-11-13T11:37:56.595Z,,20.1,21.2,,,,0
2017-11-13T11:38:06.596Z,,,21.2,,,,0
2017-11-13T11:38:16.591Z,,,21.2,,,,0
2017-11-13T11:38:26.595Z,,,21.2,,,,0
2017-11-13T11:38:36.591Z,,,21.2,,,,0
2017-11-13T11:38:46.607Z,,,21.2,,,,0
2017-11-13T11:38:56.601Z,,,21.2,,,,0
2017-11-13T11:39:06.591Z,,,21.2,,,,0
2017-11-13T11:39:16.618Z,,,21.2,,,,0
2017-11-13T11:39:26.590Z,,,21.2,,,,0
2017-11-13T11:39:36.590Z,,,21.2,,,,0
2017-11-13T11:39:46.632Z,,,21.2,,,,0
2017-11-13T11:39:56.590Z,,,21.2,,,,0
2017-11-13T11:40:06.592Z,,,21.2,,,,0
2017-11-13T11:40:16.596Z,,,21.2,,,,0
2017-11-13T11:40:26.625Z,,,21.2,,,,0
2017-11-13T11:40:36.615Z,,,21.2,,,,0
2017-11-13T11:40:46.591Z,,,21.1,,,,0
2017-11-13T11:40:56.595Z,,,21.1,,,,0
2017-11-13T11:41:06.601Z,,,21.1,,,,0
2017-11-13T11:41:16.628Z,,,21.1,,,,0
2017-11-13T11:41:26.605Z,,,21.1,,,,0
2017-11-13T11:41:41.611Z,,,21.1,,,,0
2017-11-13T11:41:46.636Z,,,21.1,,,,0
2017-11-13T11:41:56.680Z,,,21.1,,,,0
2017-11-13T11:42:06.670Z,,,21.1,,,,0
2017-11-13T11:42:16.687Z,,,21.1,,,,0
2017-11-13T11:42:26.619Z,,,21.1,,,,0
2017-11-13T11:42:36.593Z,,,21.1,,,,0
2017-11-13T11:42:46.604Z,,,21.1,,,,0
2017-11-13T11:42:56.591Z,,,21.1,,,,0
2017-11-13T11:43:06.602Z,,,21.1,,,,0
2017-11-13T11:43:16.623Z,,,21.1,,,,0
2017-11-13T11:43:26.606Z,,,21.1,,,,0
2017-11-13T11:43:36.611Z,,,21.1,,,,0
2017-11-13T11:43:46.615Z,,,21.1,,,,0
2017-11-13T11:43:56.599Z,,,21.1,,,,0
2017-11-13T11:44:06.591Z,,,21.1,,,,0
2017-11-13T11:44:16.593Z,,,21.1,,,,0
2017-11-13T11:44:26.615Z,,,20.9,,,,0
2017-11-13T11:44:36.595Z,,20,20.9,,,,0
2017-11-13T11:44:46.591Z,,,20.9,,,,0
2017-11-13T11:44:56.598Z,,,20.9,,,,0
2017-11-13T11:45:06.595Z,,19.9,20.9,,,,0
2017-11-13T11:45:16.697Z,,,20.9,,,,0
2017-11-13T11:45:26.708Z,,,20.9,,,,0
2017-11-13T11:45:36.726Z,,,20.9,,,,0
2017-11-13T11:45:46.732Z,,,20.9,,,,0
2017-11-13T11:45:56.801Z,,19.7,20.9,,,,0
2017-11-13T11:46:06.708Z,,,20.9,,,,0
2017-11-13T11:46:16.721Z,,,20.9,,,,0
2017-11-13T11:46:26.666Z,,,20.9,,,,0
2017-11-13T11:46:36.635Z,,,20.9,,,,0
2017-11-13T11:46:46.609Z,,,20.9,,,,0
2017-11-13T11:46:56.597Z,,,20.9,,,,0
2017-11-13T11:47:06.592Z,,,20.9,,,,0
2017-11-13T11:47:16.613Z,,,20.9,,,,0
2017-11-13T11:47:26.615Z,,,20.8,,,,0
2017-11-13T11:47:36.592Z,,,20.9,,,,0
2017-11-13T11:47:46.617Z,,,20.8,,,,0
2017-11-13T11:47:56.614Z,,,20.9,,,,0
2017-11-13T11:48:06.604Z,,19.6,20.8,,,,0
2017-11-13T11:48:16.626Z,,,20.8,,,,0
2017-11-13T11:48:26.594Z,,,20.8,,,,0
2017-11-13T11:48:36.598Z,,,20.8,,,,0
2017-11-13T11:48:46.597Z,,,20.8,,,,0
2017-11-13T11:48:56.594Z,,,20.8,,,,0
2017-11-13T11:49:06.618Z,,,20.8,,,,0
2017-11-13T11:49:16.643Z,,,20.8,,,,0
2017-11-13T11:49:26.613Z,,,20.8,,,,0
2017-11-13T11:49:36.618Z,,19.7,20.8,,,,0
2017-11-13T11:49:46.608Z,,19.6,20.8,,,,0
2017-11-13T11:49:56.594Z,,,20.8,,,,0
2017-11-13T11:50:06.593Z,,,20.8,,,,0
2017-11-13T11:50:16.611Z,,19.7,20.8,,,,0
2017-11-13T11:50:26.680Z,,,20.8,,,,0
2017-11-13T11:50:36.621Z,,,20.8,,,,0
2017-11-13T11:50:46.605Z,,19.6,20.8,,,,0
2017-11-13T11:50:56.592Z,,,20.8,,,,0
2017-11-13T11:51:06.605Z,,19.7,20.8,,,,0
2017-11-13T11:51:16.609Z,,,20.8,,,,0
2017-11-13T11:51:26.603Z,,,20.6,,,,0
2017-11-13T11:51:36.675Z,,19.6,20.8,,,,0
2017-11-13T11:51:46.665Z,,19.7,20.8,,,,0
2017-11-13T11:51:57.124Z,,,20.6,,,,0
2017-11-13T11:52:06.702Z,,,20.6,,,,0
2017-11-13T11:52:16.680Z,,19.6,20.6,,,,0
2017-11-13T11:52:26.608Z,,19.7,20.6,,,,0
2017-11-13T11:52:36.728Z,,,20.6,,,,0
2017-11-13T11:52:46.615Z,,,20.6,,,,0
2017-11-13T11:52:56.640Z,,,20.6,,,,0
2017-11-13T11:53:06.829Z,,19.6,20.6,,,,0
2017-11-13T11:53:16.604Z,,,20.6,,,,0
2017-11-13T11:53:26.656Z,,19.7,20.6,,,,0
2017-11-13T11:53:36.654Z,,19.6,20.6,,,,0
2017-11-13T11:53:46.628Z,,19.7,20.6,,,,0
2017-11-13T11:53:56.661Z,,,20.6,,,,0
2017-11-13T11:54:06.880Z,,,20.6,,,,0
2017-11-13T11:54:16.655Z,,,20.6,,,,0
2017-11-13T11:54:26.662Z,,19.7,20.6,,,,0
2017-11-13T11:54:36.721Z,,19.6,20.6,,,,0
2017-11-13T11:54:47.305Z,,,20.6,,,,0
2017-11-13T11:54:56.641Z,,,20.6,,,,0
2017-11-13T11:55:06.766Z,,19.5,20.6,,,,0
2017-11-13T11:55:16.676Z,,,20.6,,,,0
2017-11-13T11:55:26.636Z,,19.3,20.6,,,,0
2017-11-13T11:55:36.686Z,,,20.6,,,,0
2017-11-13T11:55:46.687Z,,,20.6,,,,0
2017-11-13T11:55:56.872Z,,,20.6,,,,0
2017-11-13T11:56:06.723Z,,,20.5,,,,0
2017-11-13T11:56:16.669Z,,,20.5,,,,0
2017-11-13T11:56:26.692Z,,,20.5,,,,0
2017-11-13T11:56:36.804Z,,,20.5,,,,0
2017-11-13T11:56:46.725Z,,,20.5,,,,0
2017-11-13T11:56:56.655Z,,,20.5,,,,0
2017-11-13T11:57:06.625Z,,,20.5,,,,0
2017-11-13T11:57:16.591Z,,,20.5,,,,0
2017-11-13T11:57:26.609Z,,,20.5,,,,0
2017-11-13T11:57:36.754Z,,,20.5,,,,0
2017-11-13T11:57:46.704Z,,19.2,20.5,,,,0
2017-11-13T11:57:56.735Z,,,20.5,,,,0
2017-11-13T11:58:06.731Z,,,20.5,,,,0
2017-11-13T11:58:16.633Z,,,20.5,,,,0
2017-11-13T11:58:26.690Z,,,20.5,,,,0
2017-11-13T11:58:41.678Z,,,20.5,,,,0
2017-11-13T11:58:46.608Z,,,20.5,,,,0
2017-11-13T11:58:56.730Z,,,20.5,,,,0
2017-11-13T11:59:06.697Z,,,20.5,,,,0
2017-11-13T11:59:16.607Z,,,20.5,,,,0
2017-11-13T11:59:26.677Z,,,20.5,,,,0
2017-11-13T11:59:36.678Z,,,20.5,,,,0
2017-11-13T11:59:46.639Z,,,20.5,,,,0
2017-11-13T11:59:56.702Z,,,20.5,,,,0
2017-11-13T12:00:06.700Z,,,20.5,,,,0
2017-11-13T12:00:16.916Z,,,20.5,,,,0
2017-11-13T12:00:26.660Z,,,20.4,,,,0
2017-11-13T12:00:36.646Z,,,20.5,,,,0
2017-11-13T12:00:46.648Z,,,20.4,,,,0
2017-11-13T12:00:56.703Z,,,20.4,,,,0
2017-11-13T12:01:06.623Z,,,20.4,,,,0
2017-11-13T12:01:16.609Z,,,20.4,,,,0
2017-11-13T12:01:26.593Z,,,20.4,,,,0
2017-11-13T12:01:36.593Z,,,20.4,,,,0
2017-11-13T12:01:46.592Z,,,20.4,,,,0
2017-11-13T12:01:56.600Z,,,20.4,,,,0
2017-11-13T12:02:06.600Z,,,20.4,,,,0
2017-11-13T12:02:16.606Z,,,20.4,,,,0
2017-11-13T12:02:26.591Z,,,20.4,,,,0
2017-11-13T12:02:36.601Z,,,20.4,,,,0
2017-11-13T12:02:46.593Z,,,20.4,,,,0
2017-11-13T12:02:56.599Z,,,20.4,,,,0
2017-11-13T12:03:06.592Z,,,20.4,,,,0
2017-11-13T12:03:16.591Z,,,20.4,,,,0
2017-11-13T12:03:26.591Z,,,20.4,,,,0
2017-11-13T12:03:36.598Z,,,20.4,,,,0
2017-11-13T12:03:46.592Z,,,20.4,,,,0
2017-11-13T12:03:56.607Z,,,20.4,,,,0
2017-11-13T12:04:06.607Z,,,20.4,,,,0
2017-11-13T12:04:16.607Z,,,20.4,,,,0
2017-11-13T12:04:26.591Z,,,20.4,,,,0
2017-11-13T12:04:36.611Z,,,20.4,,,,0
2017-11-13T12:04:46.592Z,,19.1,20.4,,,,0
2017-11-13T12:04:56.595Z,,19.2,20.4,,,,0
2017-11-13T12:05:06.596Z,,19.1,20.2,,,,0
2017-11-13T12:05:16.594Z,,,20.4,,,,0
2017-11-13T12:05:26.611Z,,18.9,20.2,,,,0
2017-11-13T12:05:36.635Z,,18.9,20.2,,,,0
2017-11-13T12:05:46.592Z,,18.9,20.2,,,,0
2017-11-13T12:05:56.626Z,,,20.2,,,,0
2017-11-13T12:06:06.624Z,,,20.2,,,,0
2017-11-13T12:06:16.600Z,,,20.2,,,,0
2017-11-13T12:06:26.594Z,,,20.2,,,,0
2017-11-13T12:06:36.599Z,,,20.2,,,,0
2017-11-13T12:06:46.597Z,,,20.2,,,,0
2017-11-13T12:06:56.629Z,,,20.2,,,,0
2017-11-13T12:07:06.608Z,,,20.2,,,,0
2017-11-13T12:07:16.602Z,,,20.2,,,,0
2017-11-13T12:07:26.593Z,,,20.2,,,,0
2017-11-13T12:07:36.608Z,,,20.2,,,,0
2017-11-13T12:07:46.630Z,,,20.2,,,,0
2017-11-13T12:07:56.596Z,,,20.2,,,,0
2017-11-13T12:08:06.634Z,,,20.2,,,,0
2017-11-13T12:08:16.684Z,,18.8,20.2,,,,0
2017-11-13T12:08:26.593Z,,18.8,20.2,,,,0
2017-11-13T12:08:36.598Z,,,20.2,,,,0
2017-11-13T12:08:46.592Z,,18.9,20.2,,,,0
2017-11-13T12:08:56.608Z,,,20.2,,,,0
2017-11-13T12:09:07.441Z,,,20.2,,,,0
2017-11-13T12:09:16.596Z,,,20.2,,,,0
2017-11-13T12:09:26.630Z,,,20.2,,,,0
2017-11-13T12:09:36.593Z,,,20.2,,,,0
2017-11-13T12:09:46.608Z,,,20.1,,,,0
2017-11-13T12:09:56.641Z,,,20.2,,,,0
2017-11-13T12:10:06.615Z,,,20.1,,,,0
2017-11-13T12:10:16.627Z,,18.8,20.1,,,,0
2017-11-13T12:10:26.627Z,,18.9,20.1,,,,0
2017-11-13T12:10:36.820Z,,,20.2,,,,0
2017-11-13T12:10:46.641Z,,,20.1,,,,0
2017-11-13T12:10:56.595Z,,,20.1,,,,0
2017-11-13T12:11:06.596Z,,,20.1,,,,0
2017-11-13T12:11:16.598Z,,,20.1,,,,0
2017-11-13T12:11:26.647Z,,,20.1,,,,0
2017-11-13T12:11:36.609Z,,,20.1,,,,0
2017-11-13T12:11:46.598Z,,,20.1,,,,0
2017-11-13T12:11:56.619Z,,,20.1,,,,0
2017-11-13T12:12:06.611Z,,,20.1,,,,0
2017-11-13T12:12:16.598Z,,,20.1,,,,0
2017-11-13T12:12:26.606Z,20,18.9,20.1,0,0,2,0
2017-11-13T12:12:36.596Z,,18.8,20.1,,,,0
2017-11-13T12:12:46.603Z,,18.9,20.1,,,,0
2017-11-13T12:12:56.604Z,,,20.1,,,,0
2017-11-13T12:13:06.638Z,,,20.1,,,,0
2017-11-13T12:13:16.602Z,,18.8,20.1,,,,0
2017-11-13T12:13:26.595Z,,18.9,20.1,,,,0
2017-11-13T12:13:36.594Z,,18.8,20.1,,,,0
2017-11-13T12:13:46.598Z,,,20.1,,,,0
2017-11-13T12:13:56.595Z,,,20.1,,,,0
2017-11-13T12:14:06.596Z,,18.9,20.1,,,,0
2017-11-13T12:14:16.597Z,,,20.1,,,,0
2017-11-13T12:14:26.602Z,,,20.1,,,,0
2017-11-13T12:14:36.601Z,,18.8,20.1,,,,0
2017-11-13T12:14:46.597Z,,,20.1,,,,0
2017-11-13T12:14:56.599Z,,,20.1,,,,0
2017-11-13T12:15:06.596Z,,,20.1,,,,0
2017-11-13T12:15:16.611Z,,18.6,20.1,,,,0
2017-11-13T12:15:26.629Z,,,20.1,,,,0
2017-11-13T12:15:36.613Z,,,20.1,,,,0
2017-11-13T12:15:46.615Z,,,20.1,,,,0
2017-11-13T12:15:56.800Z,,,20.1,,,,0
2017-11-13T12:16:06.598Z,,,20.1,,,,0
2017-11-13T12:16:16.594Z,,,20,,,,0
2017-11-13T12:16:26.593Z,,,20,,,,0
2017-11-13T12:16:36.593Z,,,20,,,,0
2017-11-13T12:16:46.599Z,,,20,,,,0
2017-11-13T12:16:56.618Z,,,20,,,,0
2017-11-13T12:17:06.594Z,,,20,,,,0
2017-11-13T12:17:16.614Z,,,20,,,,0
2017-11-13T12:17:26.653Z,,,20,,,,0
2017-11-13T12:17:36.593Z,,,20,,,,0
2017-11-13T12:17:51.684Z,,,20,,,,0
2017-11-13T12:17:56.605Z,,18.5,20,,,,0
2017-11-13T12:18:06.601Z,,,20,,,,0
2017-11-13T12:18:16.593Z,,,20,,,,0
2017-11-13T12:18:26.598Z,,,20,,,,0
2017-11-13T12:18:36.592Z,,,20,,,,0
2017-11-13T12:18:46.598Z,,,20,,,,0
2017-11-13T12:18:56.594Z,,,20,,,,0
2017-11-13T12:19:06.594Z,,,20,,,,0
2017-11-13T12:19:16.602Z,,,20,,,,0
2017-11-13T12:19:26.598Z,,,20,,,,0
2017-11-13T12:19:36.595Z,,,20,,,,0
2017-11-13T12:19:46.593Z,,,20,,,,0
2017-11-13T12:19:56.594Z,,,20,,,,0
2017-11-13T12:20:06.594Z,,,20,,,,0
2017-11-13T12:20:16.623Z,,,20,,,,0
2017-11-13T12:20:26.648Z,,,20,,,,0
2017-11-13T12:20:36.600Z,,,20,,,,0
2017-11-13T12:20:46.788Z,,,20,,,,0
2017-11-13T12:20:56.593Z,,,20,,,,0
2017-11-13T12:21:06.645Z,,,20,,,,0
2017-11-13T12:21:16.597Z,,,20,,,,0
2017-11-13T12:21:26.594Z,,,20,,,,0
2017-11-13T12:21:36.600Z,,,20,,,,0
2017-11-13T12:21:46.593Z,,,19.8,,,,0
2017-11-13T12:21:56.863Z,,,20,,,,0
2017-11-13T12:22:06.646Z,,,20,,,,0
2017-11-13T12:22:16.595Z,,,20,,,,0
2017-11-13T12:22:26.594Z,,,20,,,,0
2017-11-13T12:22:36.639Z,,,20,,,,0
2017-11-13T12:22:46.609Z,,,20,,,,0
2017-11-13T12:22:56.646Z,,,19.8,,,,0
2017-11-13T12:23:06.816Z,,,20,,,,0
