Time,PrimTSet,ActPow,HwTSet,PrimT,HwTOutlet,HwActive,ChActive
2017-11-22T10:42:25.631Z,,83,54,57.4,54.3,,
2017-11-22T10:42:35.723Z,,82,54,57.3,54.2,,
2017-11-22T10:42:45.725Z,,80,54,57.1,54.1,,
2017-11-22T10:42:55.639Z,,76,54,56.9,54.1,,
2017-11-22T10:43:05.701Z,,0,0,55.9,53.9,0,0
2017-11-22T10:43:15.662Z,,,0,55.7,53.6,,
2017-11-22T10:43:25.671Z,,,0,55.6,53.3,,
2017-11-22T10:43:35.648Z,,,0,55.5,53.1,,
2017-11-22T10:43:45.921Z,,,0,55.4,52.9,,
2017-11-22T10:43:55.620Z,,,0,,52.5,,
2017-11-22T10:44:05.620Z,29,,0,56.2,52.3,0,2
2017-11-22T10:44:15.780Z,,,0,50.6,52.1,,
2017-11-22T10:44:25.651Z,,,0,39.5,51.8,,
2017-11-22T10:44:35.700Z,,,0,34.7,51.6,,
2017-11-22T10:44:45.703Z,,,0,31.8,51.4,,
2017-11-22T10:44:55.656Z,,,0,30.7,51.1,,
2017-11-22T10:45:05.612Z,,,0,29.6,50.9,,
2017-11-22T10:45:15.624Z,,,0,30,50.6,,
2017-11-22T10:45:25.691Z,,,0,30.2,50.2,,
2017-11-22T10:45:35.656Z,,,0,30.3,49.7,,
2017-11-22T10:45:45.803Z,,,0,,49.1,,
2017-11-22T10:45:55.621Z,,,0,,48.6,,
2017-11-22T10:46:05.624Z,,,0,30.6,48.1,,
2017-11-22T10:46:15.631Z,,,0,30.7,47.6,,
2017-11-22T10:46:25.627Z,,,0,30.5,47.1,,
2017-11-22T10:46:35.621Z,,,0,30.2,46.6,,
2017-11-22T10:46:45.692Z,,,0,29.9,46.1,,
2017-11-22T10:46:55.666Z,,,0,29.5,45.7,,
2017-11-22T10:47:05.633Z,,,0,29.4,45.3,,
2017-11-22T10:47:15.613Z,,,0,29.3,44.8,,
2017-11-22T10:47:25.624Z,,,0,,44.3,,
2017-11-22T10:47:35.625Z,,,0,29.2,43.9,,
2017-11-22T10:47:45.692Z,,,0,,43.5,,
2017-11-22T10:47:55.619Z,,,0,29,43.2,,
2017-11-22T10:48:05.619Z,,,0,28.9,42.8,,
2017-11-22T10:48:15.631Z,,,0,,42.5,,
2017-11-22T10:48:25.630Z,,,0,28.9,42.2,,
2017-11-22T10:48:35.620Z,,,0,,41.9,,
2017-11-22T10:48:45.717Z,,,0,,41.6,,
2017-11-22T10:48:55.619Z,,,0,,41.2,,
2017-11-22T10:49:05.634Z,,,0,,40.9,,
2017-11-22T10:49:15.634Z,,,0,,40.6,,
2017-11-22T10:49:25.619Z,,,0,,40.4,,
2017-11-22T10:49:35.627Z,0,,0,29,40.1,1,0
2017-11-22T10:49:45.732Z,,119,54,32.5,25.9,1,0
2017-11-22T10:49:55.814Z,,136,54,41.2,34.6,,
2017-11-22T10:50:05.627Z,,152,54,49.6,40.3,,
2017-11-22T10:50:15.738Z,,139,54,55.2,46.7,,
2017-11-22T10:50:25.671Z,,137,54,58,50.6,,
2017-11-22T10:50:35.657Z,,135,54,60.1,52.4,,
2017-11-22T10:50:45.693Z,,0,0,58.7,53,0,0
2017-11-22T10:50:55.659Z,,,0,58.5,52.5,,
2017-11-22T10:51:05.746Z,,,0,58.4,52.2,,
2017-11-22T10:51:15.632Z,,,0,58.3,52,,
2017-11-22T10:51:25.651Z,,,0,58.2,51.8,,
2017-11-22T10:51:35.694Z,,,0,58.1,51.5,,
2017-11-22T10:51:45.704Z,29,,0,59,51.3,0,2
2017-11-22T10:51:55.717Z,,,0,56.8,51,,
2017-11-22T10:52:05.793Z,,,0,43.1,50.8,,
2017-11-22T10:52:15.667Z,,,0,35.8,50.6,,
2017-11-22T10:52:25.638Z,,,0,32.8,50.3,,
2017-11-22T10:52:35.899Z,,,0,30.9,50.1,,
2017-11-22T10:52:45.706Z,,,0,30.4,49.8,,
2017-11-22T10:52:55.662Z,,,0,30.6,49.6,,
2017-11-22T10:53:05.636Z,,,0,31.3,49.2,,
2017-11-22T10:53:15.641Z,,,0,31.5,48.8,,
2017-11-22T10:53:25.727Z,,,0,31.4,48.5,,
2017-11-22T10:53:35.759Z,,,0,31.5,48.1,,
2017-11-22T10:53:45.701Z,,,0,32,47.7,,
2017-11-22T10:53:55.638Z,,,0,32.1,47.2,,
2017-11-22T10:54:05.670Z,,,0,31.9,46.8,,
2017-11-22T10:54:15.627Z,,,0,31.6,46.4,,
2017-11-22T10:54:25.621Z,,,0,31.3,46,,
2017-11-22T10:54:35.639Z,,,0,30.9,45.6,,
2017-11-22T10:54:45.697Z,,,0,30.8,45.3,,
2017-11-22T10:54:55.666Z,,,0,30.7,44.9,,
2017-11-22T10:55:05.649Z,,,0,30.6,44.6,,
2017-11-22T10:55:15.615Z,,,0,,44.1,,
2017-11-22T10:55:25.622Z,,,0,30.5,43.8,,
2017-11-22T10:55:35.640Z,,,0,30.4,43.5,,
2017-11-22T10:55:45.698Z,,,0,30.3,43.1,,
2017-11-22T10:55:55.619Z,,,0,,42.8,,
2017-11-22T10:56:05.633Z,,,0,30.4,42.6,,
2017-11-22T10:56:15.616Z,,,0,30.3,42.3,,
2017-11-22T10:56:25.616Z,,,0,,42,,
2017-11-22T10:56:35.644Z,,,0,30.4,41.7,,
2017-11-22T10:56:45.704Z,,,0,30.3,41.6,,
2017-11-22T10:56:55.718Z,,,0,30.4,41.5,,
2017-11-22T10:57:05.889Z,,,0,31.1,41.3,,
2017-11-22T10:57:15.659Z,,,0,31.6,41.1,,
2017-11-22T10:57:25.649Z,,,0,32.3,40.3,,
2017-11-22T10:57:35.640Z,,,0,33.5,39.9,,
2017-11-22T10:57:45.706Z,,,0,34.1,39.8,,
2017-11-22T10:57:55.831Z,,,0,35.3,39.7,,
2017-11-22T10:58:05.645Z,,,0,36,39.5,,
2017-11-22T10:58:15.631Z,,,0,36.6,39.4,,
2017-11-22T10:58:25.625Z,,,0,37.2,39.3,,
2017-11-22T10:58:35.637Z,,,0,37.6,39.2,,
2017-11-22T10:58:45.735Z,,,0,37.8,39.1,,
2017-11-22T10:58:55.685Z,,,0,38,38.9,,
2017-11-22T10:59:05.691Z,,,0,,38.7,,
2017-11-22T10:59:15.807Z,,,0,38.1,38.6,,
2017-11-22T10:59:25.637Z,,,0,38,38.5,,
2017-11-22T10:59:35.620Z,,,0,37.9,38.4,,
2017-11-22T10:59:45.699Z,,,0,,38.2,,
2017-11-22T10:59:55.800Z,,,0,37.7,38.1,,
2017-11-22T11:00:05.707Z,,,0,37.6,38,,
2017-11-22T11:00:15.682Z,,,0,37.4,37.8,,
2017-11-22T11:00:25.638Z,,,0,37.3,37.7,,
2017-11-22T11:00:35.897Z,,,0,37.2,37.6,,
2017-11-22T11:00:45.700Z,,,0,37.1,37.5,,
2017-11-22T11:00:55.617Z,,,0,36.9,37.4,,
2017-11-22T11:01:05.629Z,,,0,36.8,37.2,,
2017-11-22T11:01:15.728Z,,,0,36.7,37.1,,
2017-11-22T11:01:25.624Z,,,0,36.6,36.9,,
2017-11-22T11:01:35.657Z,,,0,,36.8,,
2017-11-22T11:01:45.695Z,,,0,35.5,36.7,,
2017-11-22T11:01:55.617Z,,,0,30.7,36.6,,
2017-11-22T11:02:05.745Z,,,0,30.1,36.5,,
2017-11-22T11:02:15.748Z,28,,0,29.8,36.4,,
2017-11-22T11:02:25.653Z,29,,0,29.3,36.3,,
2017-11-22T11:02:35.618Z,28,,0,29,36.2,,
2017-11-22T11:02:45.719Z,,,0,28.9,36.1,,
2017-11-22T11:02:55.749Z,,,0,,36,,
2017-11-22T11:03:05.619Z,,,0,,35.9,,
2017-11-22T11:03:15.739Z,,,0,,35.8,,
2017-11-22T11:03:25.619Z,,,0,,35.7,,
2017-11-22T11:03:35.625Z,,,0,28.8,35.6,,
2017-11-22T11:03:45.696Z,,,0,,35.5,,
2017-11-22T11:03:55.631Z,,,0,28.7,35.4,,
2017-11-22T11:04:05.632Z,,,0,28.6,35.2,,
2017-11-22T11:04:15.621Z,,,0,28.4,35.1,,
2017-11-22T11:04:25.622Z,,,0,28.3,35.1,,
2017-11-22T11:04:35.636Z,,,0,,34.8,,
2017-11-22T11:04:45.699Z,,,0,28.2,34.7,,
2017-11-22T11:04:55.631Z,,,0,,34.7,,
2017-11-22T11:05:05.635Z,,,0,28.1,34.6,,
2017-11-22T11:05:15.739Z,,,0,,34.4,,
2017-11-22T11:05:25.700Z,,,0,28,34.4,,
2017-11-22T11:05:35.640Z,,,0,,34.3,,
2017-11-22T11:05:45.822Z,,,0,27.8,34.2,,
2017-11-22T11:05:55.661Z,,,0,,34.1,,
2017-11-22T11:06:05.627Z,,,0,,34,,
2017-11-22T11:06:15.619Z,,,0,,33.9,,
2017-11-22T11:06:25.620Z,,,0,,33.8,,
2017-11-22T11:06:35.630Z,,,0,28,33.7,,
2017-11-22T11:06:45.746Z,,,0,27.8,33.6,,
2017-11-22T11:06:55.680Z,,,0,,33.6,,
2017-11-22T11:07:05.618Z,,,0,,33.5,,
2017-11-22T11:07:15.625Z,,,0,,33.4,,
2017-11-22T11:07:25.627Z,,,0,,33.3,,
2017-11-22T11:07:35.625Z,,,0,,33.2,,
2017-11-22T11:07:45.702Z,,,0,,33.2,,
2017-11-22T11:07:55.667Z,,,0,28,33.1,,
2017-11-22T11:08:05.702Z,,,0,,32.9,,
2017-11-22T11:08:15.638Z,,,0,28.1,32.8,,
2017-11-22T11:08:25.667Z,,,0,28.3,32.8,,
2017-11-22T11:08:35.634Z,,,0,28.6,32.7,,
2017-11-22T11:08:46.675Z,,,0,28.7,32.6,,
2017-11-22T11:08:55.626Z,,,0,28.9,32.6,,
2017-11-22T11:09:05.648Z,,,0,29,32.5,,
2017-11-22T11:09:15.622Z,,,0,29.2,32.4,,
2017-11-22T11:09:25.619Z,,,0,29.3,32.4,,
2017-11-22T11:09:35.689Z,,,0,29.4,32.3,,
2017-11-22T11:09:45.699Z,,,0,29.5,32.2,,
2017-11-22T11:09:55.626Z,,,0,29.6,32.2,,
2017-11-22T11:10:05.618Z,,,0,29.8,32.1,,
2017-11-22T11:10:15.763Z,,,0,,32,,
2017-11-22T11:10:25.664Z,,,0,29.9,32,,
2017-11-22T11:10:35.690Z,,,0,30,31.9,,
2017-11-22T11:10:45.743Z,,,0,,31.9,,
2017-11-22T11:10:55.714Z,,,0,30.1,31.8,,
2017-11-22T11:11:05.684Z,,,0,30.2,31.8,,
2017-11-22T11:11:15.649Z,,,0,,31.6,,
2017-11-22T11:11:25.760Z,,,0,30.3,31.6,,
2017-11-22T11:11:35.630Z,,,0,,31.5,,
2017-11-22T11:11:45.709Z,,,0,30.4,31.4,,
2017-11-22T11:11:55.626Z,,,0,27.8,31.4,,
2017-11-22T11:12:05.620Z,,,0,27.6,31.3,,
2017-11-22T11:12:15.631Z,,,0,27.5,31.3,,
2017-11-22T11:12:25.619Z,,,0,27.1,31.2,,
2017-11-22T11:12:35.633Z,,,0,27,31.2,,
2017-11-22T11:12:45.700Z,,,0,26.9,31,,
2017-11-22T11:12:55.665Z,,,0,27,31,,
2017-11-22T11:13:05.650Z,,,0,26.9,30.9,,
2017-11-22T11:13:15.655Z,,,0,,30.9,,
2017-11-22T11:13:25.649Z,,,0,,30.9,,
2017-11-22T11:13:35.630Z,,,0,26.7,30.8,,
2017-11-22T11:13:45.725Z,,,0,,30.8,,
2017-11-22T11:13:55.659Z,,,0,26.6,30.7,,
2017-11-22T11:14:05.966Z,,,0,,30.7,,
2017-11-22T11:14:15.733Z,,,0,26.5,30.6,,
2017-11-22T11:14:25.668Z,,,0,26.4,30.6,,
2017-11-22T11:14:35.621Z,,,0,,30.4,,
2017-11-22T11:14:45.700Z,,,0,,30.4,,
2017-11-22T11:14:55.639Z,,,0,26.3,30.3,,
2017-11-22T11:15:05.639Z,,,0,,30.3,,
2017-11-22T11:15:15.631Z,,,0,,30.3,,
2017-11-22T11:15:25.620Z,,,0,26.1,30.2,,
2017-11-22T11:15:35.622Z,,,0,,30.2,,
2017-11-22T11:15:45.722Z,,,0,,30.1,,
2017-11-22T11:15:55.623Z,,,0,26,30.1,,
2017-11-22T11:16:05.642Z,,,0,26.1,30.1,,
2017-11-22T11:16:15.626Z,,,0,,30,,
2017-11-22T11:16:25.628Z,,,0,,30,,
2017-11-22T11:16:35.630Z,,,0,,29.8,,
2017-11-22T11:16:45.703Z,,,0,,29.8,,
2017-11-22T11:16:55.624Z,,,0,,29.8,,
2017-11-22T11:17:05.621Z,,,0,,29.7,,
2017-11-22T11:17:15.623Z,,,0,,29.7,,
2017-11-22T11:17:25.626Z,,,0,,29.6,,
2017-11-22T11:17:35.625Z,,,0,26,29.6,,
2017-11-22T11:17:45.816Z,,,0,26.1,29.6,,
2017-11-22T11:17:55.622Z,,,0,,29.5,,
2017-11-22T11:18:05.635Z,,,0,,29.5,,
2017-11-22T11:18:17.478Z,,,0,26,29.3,,
2017-11-22T11:18:25.631Z,,,0,26.1,29.3,,
2017-11-22T11:18:35.621Z,,,0,,29.3,,
2017-11-22T11:18:45.732Z,,,0,,29.2,,
2017-11-22T11:18:55.634Z,,,0,,29.2,,
2017-11-22T11:19:05.761Z,,,0,26.3,29.2,,
2017-11-22T11:19:15.770Z,,,0,,29.1,,
2017-11-22T11:19:25.721Z,,,0,,29.1,,
2017-11-22T11:19:35.640Z,,,0,26.4,29.1,,
2017-11-22T11:19:45.705Z,,,0,,29,,
2017-11-22T11:19:55.661Z,,,0,26.5,29,,
2017-11-22T11:20:05.622Z,,,0,,28.9,,
2017-11-22T11:20:15.639Z,,,0,26.6,28.9,,
2017-11-22T11:20:25.630Z,,,0,,28.9,,
2017-11-22T11:20:35.661Z,,,0,,28.7,,
2017-11-22T11:20:45.703Z,,,0,26.7,28.7,,
2017-11-22T11:20:55.630Z,,,0,,28.7,,
2017-11-22T11:21:05.623Z,,,0,26.9,28.6,,
2017-11-22T11:21:15.635Z,,,0,,28.6,,
2017-11-22T11:21:25.638Z,,,0,,28.6,,
2017-11-22T11:21:35.624Z,,,0,,28.5,,
2017-11-22T11:21:45.724Z,,,0,27,28.5,,
2017-11-22T11:21:55.646Z,,,0,26.1,28.5,,
2017-11-22T11:22:05.624Z,,,0,25.8,28.5,,
2017-11-22T11:22:15.742Z,,,0,,28.4,,
2017-11-22T11:22:25.658Z,,,0,25.5,28.4,,
2017-11-22T11:22:35.631Z,,,0,25.4,28.4,,
2017-11-22T11:22:45.713Z,,,0,,28.3,,
2017-11-22T11:22:55.701Z,,,0,,28.3,,
2017-11-22T11:23:05.660Z,,,0,,28.3,,
2017-11-22T11:23:15.635Z,,,0,25.3,28.1,,
2017-11-22T11:23:25.627Z,,,0,,28.1,,
2017-11-22T11:23:35.623Z,,,0,,28.1,,
2017-11-22T11:23:45.724Z,,,0,,28.1,,
2017-11-22T11:23:55.632Z,,,0,25.2,28,,
2017-11-22T11:24:05.628Z,,,0,,28,,
2017-11-22T11:24:15.634Z,,,0,25.1,28,,
2017-11-22T11:24:25.623Z,,,0,,27.9,,
2017-11-22T11:24:35.629Z,,,0,24.9,27.9,,
2017-11-22T11:24:45.723Z,,,0,,27.9,,
2017-11-22T11:24:55.638Z,,,0,,27.9,,
2017-11-22T11:25:05.645Z,,,0,,27.9,,
2017-11-22T11:25:15.630Z,,,0,24.8,27.8,,
2017-11-22T11:25:25.696Z,,,0,,27.8,,
2017-11-22T11:25:35.632Z,,,0,,27.8,,
2017-11-22T11:25:45.705Z,,,0,,27.7,,
2017-11-22T11:25:55.632Z,,,0,24.8,27.7,,
2017-11-22T11:26:05.632Z,,,0,,27.7,,
2017-11-22T11:26:15.631Z,,,0,,27.7,,
2017-11-22T11:26:25.630Z,28,0,0,24.8,27.5,0,2
2017-11-22T11:26:35.634Z,,,0,,27.5,,
2017-11-22T11:26:45.727Z,,,0,,27.5,,
2017-11-22T11:26:55.657Z,,,0,,27.5,,
2017-11-22T11:27:05.629Z,,,0,,27.4,,
2017-11-22T11:27:15.630Z,,,0,,27.4,,
2017-11-22T11:27:25.625Z,,,0,,27.4,,
2017-11-22T11:27:35.625Z,,,0,,27.4,,
2017-11-22T11:27:45.705Z,,,0,,27.4,,
2017-11-22T11:27:55.632Z,,,0,,27.3,,
2017-11-22T11:28:05.625Z,,,0,,27.3,,
2017-11-22T11:28:15.625Z,,,0,,27.3,,
2017-11-22T11:28:25.629Z,,,0,,27.2,,
2017-11-22T11:28:35.625Z,,,0,,27.2,,
2017-11-22T11:28:45.710Z,,,0,,27.2,,
2017-11-22T11:28:55.632Z,,,0,,27.2,,
2017-11-22T11:29:05.628Z,,,0,,27.2,,
2017-11-22T11:29:15.625Z,,,0,,27.1,,
2017-11-22T11:29:25.655Z,,,0,,27.1,,
2017-11-22T11:29:35.630Z,,,0,,27.1,,
2017-11-22T11:29:45.725Z,,,0,,27.1,,
2017-11-22T11:29:55.626Z,,,0,,26.9,,
2017-11-22T11:30:05.626Z,,,0,,26.9,,
2017-11-22T11:30:15.625Z,,,0,,26.9,,
2017-11-22T11:30:25.626Z,,,0,,26.9,,
2017-11-22T11:30:35.625Z,,,0,,26.9,,
2017-11-22T11:30:45.716Z,,,0,,26.8,,
2017-11-22T11:30:55.674Z,,,0,24.9,26.8,,
2017-11-22T11:31:05.626Z,,,0,,26.8,,
2017-11-22T11:31:15.822Z,,,0,,26.8,,
2017-11-22T11:31:25.628Z,,,0,,26.8,,
2017-11-22T11:31:35.826Z,,,0,,26.7,,
2017-11-22T11:31:45.741Z,,,0,25.1,26.7,,
2017-11-22T11:31:55.734Z,,,0,24.8,26.7,,
2017-11-22T11:32:05.652Z,,,0,24.6,26.7,,
2017-11-22T11:32:15.627Z,,,0,,26.7,,
2017-11-22T11:32:25.723Z,,,0,24.3,26.6,,
2017-11-22T11:32:35.797Z,,,0,,26.6,,
2017-11-22T11:32:45.720Z,,,0,24.2,26.6,,
2017-11-22T11:32:55.627Z,,,0,,26.6,,
2017-11-22T11:33:05.632Z,,,0,,26.6,,
2017-11-22T11:33:15.629Z,,,0,,26.6,,
2017-11-22T11:33:25.640Z,,,0,,26.6,,
2017-11-22T11:33:35.626Z,,,0,,26.5,,
2017-11-22T11:33:45.709Z,0,,54,24.2,20.1,1,0
2017-11-22T11:33:55.648Z,,119,54,33.3,28.5,,
2017-11-22T11:34:05.647Z,,0,54,41.7,34.9,0,0
2017-11-22T11:34:15.635Z,,,0,42.3,36.1,0,0
2017-11-22T11:34:25.627Z,,,0,42,36,,
2017-11-22T11:34:35.627Z,,,0,41.9,35.9,,
2017-11-22T11:34:45.707Z,,,0,41.8,35.8,,
2017-11-22T11:34:55.634Z,,,0,,35.7,,
2017-11-22T11:35:05.628Z,,,0,41.7,35.6,0,2
2017-11-22T11:35:16.833Z,,,0,42.2,35.5,,
2017-11-22T11:35:25.648Z,,,0,36.2,35.3,,
2017-11-22T11:35:35.630Z,,,0,30.8,35.2,,
2017-11-22T11:35:45.708Z,0,,54,28,37.7,1,0
2017-11-22T11:35:55.650Z,,0,0,32.3,20.1,0,0
2017-11-22T11:36:05.638Z,,,0,31.1,20.8,,
2017-11-22T11:36:15.628Z,,,0,,20.9,,
2017-11-22T11:36:25.647Z,,,0,,20.9,,
2017-11-22T11:36:35.650Z,,,0,31.1,20.9,,
2017-11-22T11:36:45.717Z,,,0,30.9,21.1,,
2017-11-22T11:36:55.634Z,28,,0,,21.1,0,2
2017-11-22T11:37:05.630Z,,,0,30.9,21.1,,
2017-11-22T11:37:15.634Z,,,0,28.7,21.1,,
2017-11-22T11:37:25.630Z,,,0,26.6,21.2,,
2017-11-22T11:37:35.635Z,,,0,25.7,21.2,,
2017-11-22T11:37:45.721Z,,,0,,21.2,,
2017-11-22T11:37:55.646Z,,,0,25.9,21.3,,
2017-11-22T11:38:05.631Z,,,0,26,21.3,,
2017-11-22T11:38:15.661Z,,,0,26.1,21.3,,
2017-11-22T11:38:25.630Z,,,0,26.4,21.3,,
2017-11-22T11:38:35.629Z,,,0,26.5,21.5,,
2017-11-22T11:38:45.914Z,,,0,26.6,21.5,,
2017-11-22T11:38:55.629Z,,,0,26.5,21.5,,
2017-11-22T11:39:05.631Z,,,0,26.4,21.6,,
2017-11-22T11:39:15.629Z,,,0,26.1,21.6,,
2017-11-22T11:39:25.629Z,,,0,25.9,21.6,,
2017-11-22T11:39:35.633Z,,,0,,21.6,,
2017-11-22T11:39:45.709Z,,,0,25.8,21.6,,
2017-11-22T11:39:55.632Z,,,0,,21.7,,
2017-11-22T11:40:05.633Z,,,0,25.7,21.7,,
2017-11-22T11:40:15.630Z,,,0,,21.7,,
2017-11-22T11:40:25.630Z,,,0,25.5,21.9,,
2017-11-22T11:40:35.633Z,,,0,,21.9,,
2017-11-22T11:40:45.710Z,,,0,25.4,21.9,,
2017-11-22T11:40:55.641Z,,,0,,21.9,,
2017-11-22T11:41:05.632Z,,,0,,21.9,,
2017-11-22T11:41:15.630Z,,,0,,22,,
2017-11-22T11:41:25.632Z,,,0,,22,,
2017-11-22T11:41:35.631Z,,,0,,22,,
2017-11-22T11:41:45.723Z,,,0,,22,,
2017-11-22T11:41:55.633Z,,,0,,22,,
2017-11-22T11:42:05.634Z,,,0,,22.1,,
2017-11-22T11:42:15.640Z,,,0,,22.1,,
2017-11-22T11:42:25.656Z,,,0,,22.1,,
2017-11-22T11:42:35.635Z,,,0,,22.1,,
2017-11-22T11:42:45.710Z,,,0,,22.1,,
2017-11-22T11:42:55.637Z,,,0,,22.1,,
2017-11-22T11:43:05.660Z,,,0,,22.2,,
2017-11-22T11:43:15.633Z,,,0,,22.2,,
2017-11-22T11:43:25.723Z,,,0,,22.2,,
2017-11-22T11:43:35.632Z,,,0,,22.2,,
2017-11-22T11:43:45.711Z,,,0,,22.2,,
2017-11-22T11:43:55.631Z,,,0,,22.2,,
2017-11-22T11:44:05.635Z,,,0,25.3,22.4,,
2017-11-22T11:44:15.814Z,,,0,,22.4,,
2017-11-22T11:44:25.638Z,,,0,,22.4,,
2017-11-22T11:44:35.906Z,,,0,,22.4,,
2017-11-22T11:44:45.713Z,,,0,25.4,22.4,,
2017-11-22T11:44:55.643Z,,,0,25.3,22.4,,
2017-11-22T11:45:05.639Z,,,0,,22.4,,
2017-11-22T11:45:15.632Z,,,0,,22.4,,
2017-11-22T11:45:25.842Z,,,0,25.4,22.5,,
2017-11-22T11:45:35.832Z,,,0,,22.5,,
2017-11-22T11:45:45.919Z,,,0,25.3,22.5,,
2017-11-22T11:45:55.823Z,,,0,25.4,22.5,,
2017-11-22T11:46:05.852Z,,,0,,22.5,,
2017-11-22T11:46:15.884Z,,,0,,22.5,,
2017-11-22T11:46:25.716Z,,,0,,22.5,,
2017-11-22T11:46:35.693Z,,,0,,22.5,,
2017-11-22T11:46:45.795Z,,,0,,22.5,,
2017-11-22T11:46:55.760Z,,,0,,22.6,,
2017-11-22T11:47:05.673Z,,,0,,22.6,,
2017-11-22T11:47:15.674Z,,,0,25.1,22.6,,
2017-11-22T11:47:25.673Z,,,0,,22.6,,
2017-11-22T11:47:35.637Z,,,0,24.8,22.6,,
2017-11-22T11:47:45.777Z,,,0,24.7,22.6,,
2017-11-22T11:47:55.697Z,,,0,,22.6,,
2017-11-22T11:48:05.692Z,,,0,,22.6,,
2017-11-22T11:48:15.639Z,,,0,,22.6,,
2017-11-22T11:48:25.640Z,,,0,,22.6,,
2017-11-22T11:48:35.724Z,,,0,,22.7,,
2017-11-22T11:48:45.734Z,,,0,,22.7,,
2017-11-22T11:49:09.871Z,0,,54,24.6,23.1,1,0
2017-11-22T11:49:09.935Z,,123,54,31.1,22.7,1,0
2017-11-22T11:49:15.719Z,,0,0,33.8,28.4,0,0
2017-11-22T11:49:25.686Z,,,0,33.8,28.4,,
2017-11-22T11:49:35.756Z,,,0,33.7,28.4,,
2017-11-22T11:49:45.795Z,,,0,,28.3,,
2017-11-22T11:49:55.636Z,,,0,33.6,28.1,,
2017-11-22T11:50:05.648Z,,,0,,28.1,,
2017-11-22T11:50:15.715Z,0,,0,,30.2,1,0
2017-11-22T11:50:25.708Z,,0,0,32,22.1,1,0
2017-11-22T11:50:35.763Z,,0,0,31.2,30.3,0,0
2017-11-22T11:50:45.776Z,,,0,,30.3,,
2017-11-22T11:50:55.719Z,,,0,,30.2,,
2017-11-22T11:51:05.663Z,,,0,31.1,30.2,,
2017-11-22T11:51:15.693Z,,,0,,30.1,,
2017-11-22T11:51:25.664Z,,,0,,30,,
2017-11-22T11:51:35.740Z,28,,0,,30,0,2
2017-11-22T11:51:45.723Z,,,0,30.9,30,,
2017-11-22T11:51:55.776Z,,,0,27.8,29.8,,
2017-11-22T11:52:05.772Z,,,0,26.5,29.7,,
2017-11-22T11:52:15.806Z,,,0,25.7,29.7,,
2017-11-22T11:52:25.728Z,,,0,25.1,29.6,,
2017-11-22T11:52:35.742Z,,,0,24.8,29.6,,
2017-11-22T11:52:45.738Z,,,0,,29.5,,
2017-11-22T11:52:55.665Z,,,0,24.9,29.5,,
2017-11-22T11:53:05.635Z,,,0,,29.3,,
2017-11-22T11:53:15.651Z,,,0,,29.3,,
2017-11-22T11:53:25.635Z,,,0,,29.2,,
2017-11-22T11:53:35.641Z,,,0,,29.2,,
2017-11-22T11:53:45.715Z,,,0,,29.1,,
2017-11-22T11:53:55.638Z,,,0,,29.1,,
2017-11-22T11:54:05.638Z,,,0,24.8,29,,
2017-11-22T11:54:15.642Z,,,0,,29,,
2017-11-22T11:54:25.636Z,,,0,24.7,28.9,,
2017-11-22T11:54:35.636Z,,,0,,28.9,,
2017-11-22T11:54:45.805Z,,,0,24.6,28.7,,
2017-11-22T11:54:55.635Z,,,0,,28.7,,
2017-11-22T11:55:05.639Z,,,0,24.5,28.6,,
2017-11-22T11:55:15.636Z,,,0,,28.6,,
2017-11-22T11:55:25.652Z,,,0,,28.6,,
2017-11-22T11:55:35.637Z,,,0,24.3,28.5,,
2017-11-22T11:55:45.858Z,,,0,24.5,28.5,,
2017-11-22T11:55:55.636Z,,,0,,28.4,,
2017-11-22T11:56:05.664Z,,,0,,28.4,,
2017-11-22T11:56:15.642Z,,,0,24.3,28.3,,
2017-11-22T11:56:25.635Z,,,0,24.5,28.3,,
2017-11-22T11:56:35.656Z,,,0,,28.3,,
2017-11-22T11:56:46.001Z,,,0,24.3,28.1,,
2017-11-22T11:56:55.670Z,,,0,24.5,28.1,,
2017-11-22T11:57:05.652Z,,,0,24.3,28,,
2017-11-22T11:57:15.692Z,,,0,24.5,28,,
2017-11-22T11:57:25.733Z,,,0,24.3,28,,
2017-11-22T11:57:35.641Z,,,0,24.5,27.9,,
2017-11-22T11:57:45.724Z,,,0,24.3,27.9,,
2017-11-22T11:57:55.636Z,,,0,24.5,27.9,,
2017-11-22T11:58:05.653Z,,,0,,27.8,,
2017-11-22T11:58:15.636Z,,,0,24.3,27.8,,
2017-11-22T11:58:25.653Z,,,0,,27.7,,
2017-11-22T11:58:35.637Z,,,0,,27.7,,
2017-11-22T11:58:45.741Z,,,0,,27.7,,
2017-11-22T11:58:55.747Z,,,0,24.5,27.7,,
2017-11-22T11:59:05.640Z,,,0,,27.5,,
2017-11-22T11:59:15.647Z,,,0,,27.5,,
2017-11-22T11:59:25.652Z,,,0,,27.4,,
2017-11-22T11:59:35.650Z,,,0,24.6,27.4,,
2017-11-22T11:59:45.760Z,,,0,,27.4,,
2017-11-22T11:59:55.667Z,,,0,,27.4,,
2017-11-22T12:00:05.784Z,,,0,24.7,27.3,,
2017-11-22T12:00:15.758Z,,,0,,27.3,,
2017-11-22T12:00:25.637Z,,,0,,27.3,,
2017-11-22T12:00:35.647Z,,,0,,27.2,,
2017-11-22T12:00:45.736Z,,,0,24.8,27.2,,
2017-11-22T12:00:55.638Z,,,0,,27.2,,
