Time,PrimTSet,ChActive,ActPow,PrimT,HwActive,HwTSet,HwTOutlet
2017-11-05T13:53:17.877Z,,,,,,0,22.4
2017-11-05T13:53:27.882Z,,,,,,0,22.4
2017-11-05T13:53:37.876Z,,,,,,0,22.4
2017-11-05T13:53:54.702Z,,,,20.5,,0,22.4
2017-11-05T13:53:57.876Z,,,,,,0,22.4
2017-11-05T13:54:07.876Z,,,,,,0,22.2
2017-11-05T13:54:17.876Z,,,,,,0,22.4
2017-11-05T13:54:27.876Z,,,,,,0,22.2
2017-11-05T13:54:37.877Z,,,,,,0,22.2
2017-11-05T13:54:47.876Z,,,,,,0,22.2
2017-11-05T13:54:57.881Z,5,0,,,0,0,22.2
2017-11-05T13:55:07.876Z,,,,,,0,22.2
2017-11-05T13:55:17.876Z,,,,,,0,22.2
2017-11-05T13:55:27.879Z,,,,,,0,22.2
2017-11-05T13:55:37.878Z,,,,,,0,22.2
2017-11-05T13:55:47.876Z,,,,,,0,22.2
2017-11-05T13:55:57.876Z,,,,20.4,,0,22.2
2017-11-05T13:56:07.876Z,,,,,,0,22.2
2017-11-05T13:56:17.876Z,,,,,,0,22.2
2017-11-05T13:56:27.881Z,,,,,,0,22.2
2017-11-05T13:56:37.882Z,,,,,,0,22.2
2017-11-05T13:56:47.876Z,,,,,,0,22.1
2017-11-05T13:56:57.877Z,,,,,,0,22.2
2017-11-05T13:57:07.876Z,,,,,,0,22.2
2017-11-05T13:57:17.876Z,,,,,,0,22.2
2017-11-05T13:57:27.880Z,,,,,,0,22.1
2017-11-05T13:57:37.876Z,,,,,,0,22.1
2017-11-05T13:57:47.876Z,,,,,,0,22.1
2017-11-05T13:57:58.088Z,,,,,,0,22.1
2017-11-05T13:58:07.876Z,20,1,,,0,0,22.1
2017-11-05T13:58:17.880Z,,,,,,0,22.1
2017-11-05T13:58:27.876Z,,,,,,0,22.1
2017-11-05T13:58:37.881Z,,,,,,0,22.1
2017-11-05T13:58:47.882Z,,,,,,0,22.1
2017-11-05T13:58:57.884Z,0,0,,20.2,2,54,22.5
2017-11-05T13:59:07.888Z,,0,,21.1,0,0,21.7
2017-11-05T13:59:17.876Z,,,,21.8,,0,21.7
2017-11-05T13:59:27.877Z,,,,,,0,21.7
2017-11-05T13:59:37.876Z,,,,,,0,21.7
2017-11-05T13:59:47.876Z,,,,,,0,21.7
2017-11-05T13:59:57.877Z,,,,,,0,21.7
2017-11-05T14:00:07.877Z,20,1,0,21.7,0,0,21.7
2017-11-05T14:00:17.877Z,,,,20.8,,0,21.7
2017-11-05T14:00:27.876Z,,,,20.5,,0,21.7
2017-11-05T14:00:37.877Z,,,,20.4,,0,21.7
2017-11-05T14:00:47.877Z,,,,,,0,21.7
2017-11-05T14:00:57.880Z,,,,,,0,21.7
2017-11-05T14:01:07.877Z,,,,20.2,,0,21.7
2017-11-05T14:01:17.878Z,,,,,,0,21.7
2017-11-05T14:01:27.877Z,,,,,,0,21.7
2017-11-05T14:01:37.878Z,,,,,,0,21.7
2017-11-05T14:01:47.876Z,,,,,,0,21.7
2017-11-05T14:01:57.878Z,,,,,,0,21.7
2017-11-05T14:02:07.877Z,,,,,,0,21.7
2017-11-05T14:02:17.876Z,,,,,,0,21.7
2017-11-05T14:02:27.877Z,,,,,,0,21.7
2017-11-05T14:02:37.877Z,,,,,,0,21.7
2017-11-05T14:02:47.877Z,,,,20.4,,0,21.7
2017-11-05T14:02:57.877Z,,,,20.2,,0,21.7
2017-11-05T14:03:07.879Z,,,,,,0,21.7
2017-11-05T14:03:17.877Z,,,,,,0,21.7
2017-11-05T14:03:27.877Z,,,,,,0,21.7
2017-11-05T14:03:37.878Z,,,,,,0,21.7
2017-11-05T14:03:47.877Z,,,,,,0,21.7
2017-11-05T14:03:57.884Z,,,,,,0,21.7
2017-11-05T14:04:07.879Z,,,,,,0,21.7
2017-11-05T14:04:17.910Z,,,,,,0,21.7
2017-11-05T14:04:27.879Z,,,,,,0,21.7
2017-11-05T14:04:37.878Z,,,,,,0,21.7
2017-11-05T14:04:47.877Z,,,,,,0,21.7
2017-11-05T14:04:57.892Z,,,,,,0,21.7
2017-11-05T14:05:07.877Z,,,,,,0,21.7
2017-11-05T14:05:17.877Z,,,,,,0,21.7
2017-11-05T14:05:27.877Z,,,,,,0,21.7
2017-11-05T14:05:37.877Z,,,,,,0,21.7
2017-11-05T14:05:47.878Z,,,,,,0,21.7
2017-11-05T14:05:57.878Z,,,,,,0,21.7
2017-11-05T14:06:07.877Z,,,,,,0,21.7
2017-11-05T14:06:17.879Z,,,,,,0,21.7
2017-11-05T14:06:27.878Z,,,,,,0,21.7
2017-11-05T14:06:37.877Z,,,,,,0,21.7
2017-11-05T14:06:47.878Z,,,,,,0,21.7
2017-11-05T14:06:57.880Z,,,,,,0,21.7
2017-11-05T14:07:07.879Z,,,,,,0,21.6
2017-11-05T14:07:17.880Z,,,,,,0,21.7
2017-11-05T14:07:27.877Z,,,,,,0,21.7
2017-11-05T14:07:37.879Z,,,,,,0,21.6
2017-11-05T14:07:47.877Z,,,,,,0,21.7
2017-11-05T14:07:57.878Z,,,,,,0,21.6
2017-11-05T14:08:07.883Z,,,,,,0,21.7
2017-11-05T14:08:17.878Z,,,,,,0,21.6
2017-11-05T14:08:27.883Z,,,,,,0,21.6
2017-11-05T14:08:37.887Z,,,,,,0,21.6
2017-11-05T14:08:47.883Z,,,,,,0,21.6
2017-11-05T14:08:57.882Z,,,,,,0,21.6
2017-11-05T14:09:07.878Z,,,,,,0,21.6
2017-11-05T14:09:17.888Z,,,,,,0,21.6
2017-11-05T14:09:27.881Z,,,,,,0,21.6
2017-11-05T14:09:37.881Z,,,,,,0,21.6
2017-11-05T14:09:47.879Z,,,,,,0,21.6
2017-11-05T14:09:57.880Z,,,,,,0,21.6
2017-11-05T14:10:07.879Z,,,,,,0,21.6
2017-11-05T14:10:17.879Z,,,,20.1,,0,21.6
2017-11-05T14:10:27.879Z,,,,,,0,21.6
2017-11-05T14:10:37.880Z,,,,,,0,21.6
2017-11-05T14:10:47.878Z,,,,,,0,21.6
2017-11-05T14:10:57.879Z,,,,,,0,21.6
2017-11-05T14:11:07.878Z,,,,20,,0,21.6
2017-11-05T14:11:17.878Z,,,,20.1,,0,21.6
2017-11-05T14:11:27.883Z,,,,20,,0,21.6
2017-11-05T14:11:37.878Z,,,,,,0,21.6
2017-11-05T14:11:47.878Z,,,,,,0,21.6
2017-11-05T14:11:57.878Z,,,,,,0,21.6
2017-11-05T14:12:07.878Z,,,,,,0,21.6
2017-11-05T14:12:17.881Z,,,,,,0,21.6
2017-11-05T14:12:27.884Z,,,,,,0,21.6
2017-11-05T14:12:44.567Z,,,,,,0,21.6
2017-11-05T14:12:47.882Z,,,,,,0,21.6
2017-11-05T14:12:57.878Z,,,,,,0,21.6
2017-11-05T14:13:07.883Z,,,,,,0,21.6
2017-11-05T14:13:17.882Z,,,,,,0,21.6
2017-11-05T14:13:27.883Z,,,,,,0,21.6
2017-11-05T14:13:37.878Z,,,,,,0,21.6
2017-11-05T14:13:47.883Z,,,,,,0,21.6
2017-11-05T14:13:57.883Z,,,,,,0,21.5
2017-11-05T14:14:07.883Z,,,,,,0,21.5
2017-11-05T14:14:17.879Z,,,,,,0,21.6
2017-11-05T14:14:27.883Z,,,,,,0,21.5
2017-11-05T14:14:37.878Z,,,,,,0,21.5
2017-11-05T14:14:47.883Z,,,,,,0,21.6
2017-11-05T14:14:57.884Z,,,,,,0,21.5
2017-11-05T14:15:07.881Z,,,,,,0,21.5
2017-11-05T14:15:17.879Z,,,,,,0,21.5
2017-11-05T14:15:27.880Z,,,,,,0,21.5
2017-11-05T14:15:37.881Z,,,,,,0,21.5
2017-11-05T14:15:47.882Z,,,,,,0,21.5
2017-11-05T14:15:57.880Z,,,,,,0,21.5
2017-11-05T14:16:07.880Z,,,,,,0,21.5
2017-11-05T14:16:17.884Z,,,,,,0,21.5
2017-11-05T14:16:27.879Z,,,,,,0,21.5
2017-11-05T14:16:37.879Z,,,,,,0,21.5
2017-11-05T14:16:47.879Z,,,,,,0,21.5
2017-11-05T14:16:57.879Z,,,,,,0,21.5
2017-11-05T14:17:07.879Z,,,,,,0,21.5
2017-11-05T14:17:17.886Z,,,,,,0,21.5
2017-11-05T14:17:27.879Z,,,,,,0,21.5
2017-11-05T14:17:37.880Z,,,,,,0,21.5
2017-11-05T14:17:47.879Z,,,,,,0,21.5
2017-11-05T14:17:57.879Z,,,,,,0,21.5
2017-11-05T14:18:07.880Z,,,,,,0,21.5
2017-11-05T14:18:17.884Z,,,,,,0,21.5
2017-11-05T14:18:27.879Z,,,,,,0,21.5
2017-11-05T14:18:37.879Z,,,,,,0,21.5
2017-11-05T14:18:47.879Z,,,,,,0,21.5
2017-11-05T14:18:57.879Z,,,,,,0,21.5
2017-11-05T14:19:07.879Z,,,,,,0,21.5
2017-11-05T14:19:17.884Z,,,,,,0,21.5
2017-11-05T14:19:27.879Z,,,,,,0,21.5
2017-11-05T14:19:37.882Z,,,,,,0,21.5
2017-11-05T14:19:47.880Z,,,,,,0,21.5
2017-11-05T14:19:57.879Z,,,,,,0,21.5
2017-11-05T14:20:07.879Z,,,,,,0,21.5
2017-11-05T14:20:17.884Z,,,,19.9,,0,21.5
2017-11-05T14:20:27.879Z,,,,,,0,21.5
2017-11-05T14:20:37.879Z,,,,,,0,21.5
2017-11-05T14:20:47.879Z,,,,,,0,21.5
2017-11-05T14:20:57.880Z,,,,,,0,21.5
2017-11-05T14:21:07.991Z,,,,,,0,21.5
2017-11-05T14:21:17.880Z,,,,,,0,21.5
2017-11-05T14:21:27.879Z,,,,,,0,21.5
2017-11-05T14:21:37.880Z,,,,19.7,,0,21.5
2017-11-05T14:21:47.880Z,,,,,,0,21.5
2017-11-05T14:21:57.879Z,,,,,,0,21.5
2017-11-05T14:22:07.880Z,,,,,,0,21.5
2017-11-05T14:22:17.880Z,,,,,,0,21.5
2017-11-05T14:22:27.879Z,,,,,,0,21.5
2017-11-05T14:22:37.879Z,,,,,,0,21.5
2017-11-05T14:22:47.880Z,,,,,,0,21.5
2017-11-05T14:22:57.880Z,,,,,,0,21.5
2017-11-05T14:23:07.880Z,,,,,,0,21.5
2017-11-05T14:23:17.880Z,,,,,,0,21.5
2017-11-05T14:23:27.880Z,,,,,,0,21.5
2017-11-05T14:23:37.879Z,,,,,,0,21.5
2017-11-05T14:23:47.885Z,,,,,,0,21.5
2017-11-05T14:23:57.890Z,,,,,,0,21.5
2017-11-05T14:24:07.879Z,,,,,,0,21.5
2017-11-05T14:24:17.886Z,,,,,,0,21.5
2017-11-05T14:24:27.885Z,,,,,,0,21.5
2017-11-05T14:24:37.879Z,,,,,,0,21.5
2017-11-05T14:24:47.880Z,,,,,,0,21.5
2017-11-05T14:24:57.884Z,,,,,,0,21.5
2017-11-05T14:25:07.880Z,,,,,,0,21.5
2017-11-05T14:25:17.880Z,,,,,,0,21.5
2017-11-05T14:25:27.881Z,,,,,,0,21.5
2017-11-05T14:25:37.880Z,,,,,,0,21.5
2017-11-05T14:25:47.880Z,,,,,,0,21.5
2017-11-05T14:25:57.881Z,,,,,,0,21.5
2017-11-05T14:26:07.880Z,,,,,,0,21.5
2017-11-05T14:26:17.880Z,,,,,,0,21.6
2017-11-05T14:26:27.885Z,,,,,,0,21.6
2017-11-05T14:26:37.880Z,,,,,,0,21.5
2017-11-05T14:26:47.880Z,,,,,,0,21.5
2017-11-05T14:26:57.882Z,,,,,,0,21.5
2017-11-05T14:27:07.879Z,,,,,,0,21.5
2017-11-05T14:27:17.880Z,,,,,,0,21.6
2017-11-05T14:27:27.880Z,,,,,,0,21.5
2017-11-05T14:27:37.881Z,,,,,,0,21.5
2017-11-05T14:27:47.880Z,,,,,,0,21.6
2017-11-05T14:27:57.883Z,0,0,,,0,0,20.8
2017-11-05T14:28:07.882Z,,,,,,0,20.6
2017-11-05T14:28:17.883Z,,,,,,0,20.6
2017-11-05T14:28:27.880Z,,,,,,0,20.6
2017-11-05T14:28:37.881Z,,,,,,0,20.6
2017-11-05T14:28:47.884Z,,,,,,0,20.6
2017-11-05T14:28:58.127Z,20,1,,,0,0,20.6
2017-11-05T14:29:07.883Z,,1,41,22.4,0,0,20.6
2017-11-05T14:29:17.881Z,,1,0,25.7,0,0,20.6
2017-11-05T14:29:27.887Z,,,,21.7,,0,20.8
2017-11-05T14:29:37.885Z,,,,20.7,,0,20.8
2017-11-05T14:29:47.881Z,,,,20.2,,0,20.8
2017-11-05T14:29:57.881Z,,,,20,,0,20.8
2017-11-05T14:30:07.882Z,,,,19.9,,0,20.8
2017-11-05T14:30:17.882Z,,,,20,,0,20.8
2017-11-05T14:30:27.880Z,,,,20.1,,0,20.8
2017-11-05T14:30:37.880Z,,,,20,,0,20.8
2017-11-05T14:30:47.889Z,,,,20.1,,0,20.9
2017-11-05T14:30:57.885Z,,,,,,0,20.9
2017-11-05T14:31:07.882Z,,,,,,0,20.9
2017-11-05T14:31:17.881Z,,,,,,0,20.9
2017-11-05T14:31:27.882Z,,,,,,0,20.9
2017-11-05T14:31:37.881Z,,,,20.2,,0,20.9
2017-11-05T14:31:47.886Z,,,,20.4,,0,20.9
2017-11-05T14:31:57.885Z,,,,,,0,20.9
2017-11-05T14:32:07.884Z,,,,,,0,20.9
2017-11-05T14:32:17.882Z,,,,20.2,,0,20.9
2017-11-05T14:32:27.883Z,,,,,,0,20.9
2017-11-05T14:32:37.884Z,,,,20.1,,0,20.9
2017-11-05T14:32:47.882Z,,,,,,0,21.1
2017-11-05T14:32:57.885Z,,,,,,0,21.1
2017-11-05T14:33:07.888Z,,,,,,0,21.1
2017-11-05T14:33:17.881Z,,,,,,0,21.1
2017-11-05T14:33:27.883Z,,,,,,0,21.1
2017-11-05T14:33:37.883Z,,,,,,0,21.1
2017-11-05T14:33:47.883Z,,,,,,0,21.1
2017-11-05T14:33:57.881Z,,,,,,0,21.1
2017-11-05T14:34:07.881Z,,,,,,0,21.1
2017-11-05T14:34:17.881Z,,,,,,0,21.1
2017-11-05T14:34:27.884Z,,,,,,0,21.1
2017-11-05T14:34:37.884Z,,,,,,0,21.1
2017-11-05T14:34:48.138Z,,,,,,0,21.1
2017-11-05T14:34:57.882Z,,,,,,0,21.2
2017-11-05T14:35:07.899Z,,,,,,0,21.2
2017-11-05T14:35:17.881Z,,,,,,0,21.2
2017-11-05T14:35:27.884Z,,,,,,0,21.2
2017-11-05T14:35:37.884Z,,,,,,0,21.2
2017-11-05T14:35:47.882Z,,,,,,0,21.2
2017-11-05T14:35:57.881Z,,,,,,0,21.2
2017-11-05T14:36:07.883Z,,,,,,0,21.2
2017-11-05T14:36:17.883Z,,,,,,0,21.2
2017-11-05T14:36:27.886Z,,,,,,0,21.2
2017-11-05T14:36:37.885Z,,,,,,0,21.2
2017-11-05T14:36:47.881Z,,,,,,0,21.2
2017-11-05T14:36:57.883Z,,,,,,0,21.2
2017-11-05T14:37:07.887Z,,,,,,0,21.3
2017-11-05T14:37:17.881Z,,,,,,0,21.3
2017-11-05T14:37:27.886Z,,,,,,0,21.3
2017-11-05T14:37:37.886Z,,,,,,0,21.3
2017-11-05T14:37:47.881Z,,,,,,0,21.3
2017-11-05T14:38:07.890Z,,,,,,0,21.3
2017-11-05T14:38:17.881Z,,,,,,0,21.3
2017-11-05T14:38:27.881Z,,,,,,0,21.3
2017-11-05T14:38:37.881Z,,,,,,0,21.3
2017-11-05T14:38:47.882Z,,,,,,0,21.3
2017-11-05T14:38:57.881Z,,,,,,0,21.3
2017-11-05T14:39:07.887Z,,,,,,0,21.3
2017-11-05T14:39:17.881Z,,,,,,0,21.3
2017-11-05T14:39:27.899Z,,,,,,0,21.3
2017-11-05T14:39:37.887Z,,,,,,0,21.3
2017-11-05T14:39:47.888Z,,,,,,0,21.3
2017-11-05T14:39:57.882Z,,,,20,,0,21.3
2017-11-05T14:40:07.885Z,,,,,,0,21.3
2017-11-05T14:40:17.882Z,,,,,,0,21.3
2017-11-05T14:40:27.884Z,,,,,,0,21.3
2017-11-05T14:40:37.882Z,,,,,,0,21.3
2017-11-05T14:40:47.905Z,,,,,,0,21.3
2017-11-05T14:40:57.882Z,,,,,,0,21.3
2017-11-05T14:41:07.883Z,,,,,,0,21.3
2017-11-05T14:41:17.881Z,,,,20,,0,21.3
2017-11-05T14:41:27.889Z,,,,,,0,21.3
2017-11-05T14:41:37.883Z,,,,19.9,,0,21.3
2017-11-05T14:41:47.889Z,,,,20,,0,21.3
2017-11-05T14:41:57.884Z,,,,20,,0,21.3
2017-11-05T14:42:07.887Z,,,,20,,0,21.5
2017-11-05T14:42:17.882Z,,,,19.9,,0,21.3
2017-11-05T14:42:27.884Z,,,,19.9,,0,21.3
2017-11-05T14:42:37.882Z,,,,,,0,21.5
2017-11-05T14:42:47.886Z,,,,,,0,21.5
2017-11-05T14:42:57.887Z,,,,,,0,21.5
2017-11-05T14:43:07.977Z,,,,,,0,21.5
2017-11-05T14:43:17.898Z,,,,,,0,21.5
2017-11-05T14:43:27.886Z,,,,,,0,21.5
2017-11-05T14:43:37.887Z,,,,,,0,21.5
2017-11-05T14:43:47.884Z,,,,,,0,21.5
2017-11-05T14:43:57.882Z,,,,,,0,21.5
2017-11-05T14:44:07.895Z,,,,,,0,21.5
2017-11-05T14:44:17.882Z,,,,,,0,21.5
2017-11-05T14:44:27.887Z,,,,,,0,21.5
2017-11-05T14:44:37.882Z,,,,,,0,21.5
2017-11-05T14:44:47.887Z,,,,,,0,21.5
2017-11-05T14:44:57.908Z,,,,,,0,21.5
2017-11-05T14:45:07.883Z,,,,,,0,21.5
2017-11-05T14:45:17.883Z,,,,,,0,21.5
2017-11-05T14:45:27.892Z,,,,,,0,21.5
2017-11-05T14:45:37.907Z,,,,,,0,21.5
2017-11-05T14:45:47.893Z,,,,,,0,21.5
2017-11-05T14:45:57.884Z,,,,,,0,21.5
2017-11-05T14:46:07.883Z,,,,,,0,21.5
2017-11-05T14:46:17.901Z,,,,,,0,21.5
2017-11-05T14:46:27.884Z,,,,,,0,21.5
2017-11-05T14:46:37.884Z,,,,,,0,21.5
2017-11-05T14:46:47.888Z,,,,,,0,21.5
2017-11-05T14:46:57.883Z,,,,,,0,21.5
2017-11-05T14:47:07.882Z,,,,,,0,21.5
2017-11-05T14:47:17.884Z,,,,,,0,21.5
2017-11-05T14:47:27.883Z,,,,,,0,21.5
2017-11-05T14:47:37.885Z,,,,,,0,21.5
2017-11-05T14:47:47.883Z,,,,,,0,21.5
2017-11-05T14:48:07.883Z,,,,,,0,21.5
2017-11-05T14:48:17.883Z,,,,,,0,21.5
2017-11-05T14:48:27.883Z,,,,,,0,21.5
2017-11-05T14:48:37.883Z,,,,,,0,21.5
2017-11-05T14:48:47.886Z,,,,,,0,21.5
2017-11-05T14:48:57.883Z,,,,,,0,21.5
2017-11-05T14:49:07.882Z,,,,,,0,21.5
2017-11-05T14:49:17.883Z,,,,,,0,21.5
2017-11-05T14:49:27.883Z,,,,19.7,,0,21.5
2017-11-05T14:49:37.883Z,,,,19.9,,0,21.5
2017-11-05T14:49:57.883Z,,,,19.7,,0,21.5
2017-11-05T14:50:07.883Z,,,,,,0,21.5
2017-11-05T14:50:17.883Z,,,,,,0,21.5
2017-11-05T14:50:27.883Z,,,,,,0,21.5
2017-11-05T14:50:37.887Z,,,,,,0,21.5
2017-11-05T14:50:47.883Z,,,,,,0,21.5
2017-11-05T14:50:57.883Z,,,,,,0,21.5
2017-11-05T14:51:07.883Z,,,,,,0,21.5
2017-11-05T14:51:17.883Z,,,,,,0,21.5
2017-11-05T14:51:27.885Z,,,,,,0,21.5
2017-11-05T14:51:37.883Z,,,,,,0,21.5
2017-11-05T14:51:47.884Z,,,,,,0,21.5
2017-11-05T14:51:57.887Z,,,,,,0,21.5
2017-11-05T14:52:07.889Z,,,,19.6,,0,21.5
2017-11-05T14:52:17.883Z,,,,,,0,21.5
2017-11-05T14:52:27.889Z,,,,,,0,21.5
2017-11-05T14:52:37.888Z,,,,,,0,21.5
2017-11-05T14:52:47.886Z,,,,,,0,21.5
2017-11-05T14:52:57.884Z,,,,,,0,21.5
2017-11-05T14:53:07.884Z,,,,,,0,21.5
2017-11-05T14:53:17.883Z,,,,,,0,21.5
2017-11-05T14:53:27.884Z,,,,,,0,21.5
2017-11-05T14:53:37.883Z,,,,,,0,21.5
2017-11-05T14:53:47.883Z,,,,,,0,21.5
2017-11-05T14:53:57.886Z,,,,,,0,21.5
2017-11-05T14:54:07.883Z,,,,,,0,21.5
2017-11-05T14:54:17.883Z,,,,,,0,21.5
2017-11-05T14:54:27.884Z,,,,,,0,21.5
2017-11-05T14:54:37.888Z,,,,,,0,21.5
2017-11-05T14:54:57.884Z,,,,,,0,21.5
2017-11-05T14:55:07.886Z,,,,,,0,21.5
2017-11-05T14:55:17.886Z,,,,,,0,21.5
2017-11-05T14:55:27.884Z,,,,,,0,21.5
2017-11-05T14:55:37.884Z,,,,,,0,21.5
2017-11-05T14:55:47.884Z,,,,,,0,21.5
2017-11-05T14:55:57.890Z,,,,,,0,21.5
2017-11-05T14:56:07.935Z,,,,,,0,21.5
2017-11-05T14:56:17.884Z,,,,,,0,21.5
2017-11-05T14:56:27.885Z,,,,,,0,21.5
2017-11-05T14:56:37.893Z,,,,,,0,21.5
2017-11-05T14:56:47.884Z,,,,,,0,21.5
2017-11-05T14:56:57.893Z,,,,,,0,21.5
2017-11-05T14:57:07.884Z,,,,,,0,21.5
2017-11-05T14:57:17.915Z,,,,,,0,21.5
2017-11-05T14:57:27.889Z,,,,,,0,21.5
2017-11-05T14:57:37.885Z,,,,,,0,21.5
2017-11-05T14:57:47.884Z,,,,,,0,21.5
2017-11-05T14:57:57.885Z,,,,,,0,21.5
2017-11-05T14:58:07.887Z,,,,,,0,21.5
2017-11-05T14:58:17.887Z,,,,,,0,21.5
2017-11-05T14:58:27.887Z,,,,,,0,21.5
2017-11-05T14:58:37.884Z,,,,,,0,21.5
2017-11-05T14:58:47.887Z,,,,,,0,21.5
2017-11-05T14:59:07.887Z,,,,,,0,21.5
2017-11-05T14:59:17.884Z,,,,,,0,21.5
2017-11-05T14:59:27.885Z,,,,,,0,21.5
2017-11-05T14:59:37.884Z,,,,,,0,21.5
2017-11-05T14:59:47.887Z,,,,,,0,21.5
2017-11-05T14:59:57.892Z,,,,,,0,21.5
2017-11-05T15:00:07.885Z,20,1,0,19.5,0,0,21.5
2017-11-05T15:00:17.885Z,,,,,,0,21.5
2017-11-05T15:00:27.889Z,,,,,,0,21.5
2017-11-05T15:00:37.888Z,,,,,,0,21.5
2017-11-05T15:00:47.888Z,,,,,,0,21.5
2017-11-05T15:00:57.890Z,,,,,,0,21.5
2017-11-05T15:01:08.850Z,,,,,,0,21.5
2017-11-05T15:01:17.888Z,,,,,,0,21.5
2017-11-05T15:01:27.890Z,,,,,,0,21.5
2017-11-05T15:01:37.886Z,,,,,,0,21.5
2017-11-05T15:01:47.885Z,,,,,,0,21.5
2017-11-05T15:02:07.890Z,,,,,,0,21.5
2017-11-05T15:02:17.890Z,,,,,,0,21.5
2017-11-05T15:02:27.890Z,,,,,,0,21.5
2017-11-05T15:02:37.885Z,,,,,,0,21.5
2017-11-05T15:02:47.900Z,,,,,,0,21.5
2017-11-05T15:02:57.886Z,,,,,,0,21.5
2017-11-05T15:03:07.885Z,,,,19.3,,0,21.5
2017-11-05T15:03:27.890Z,,,,,,0,21.5
2017-11-05T15:03:37.890Z,,,,19.5,,0,21.5
2017-11-05T15:03:47.885Z,,,,19.3,,0,21.5
2017-11-05T15:03:57.891Z,,,,,,0,21.5
2017-11-05T15:04:07.889Z,,,,19.5,,0,21.5
2017-11-05T15:04:17.888Z,,,,19.3,,0,21.5
2017-11-05T15:04:27.885Z,,,,19.5,,0,21.5
2017-11-05T15:04:37.886Z,,,,,,0,21.5
2017-11-05T15:04:47.885Z,,,,,,0,21.5
2017-11-05T15:04:57.891Z,,,,,,0,21.5
2017-11-05T15:05:07.885Z,,,,19.3,,0,21.5
2017-11-05T15:05:17.891Z,,,,19.5,,0,21.5
2017-11-05T15:05:37.887Z,,,,19.3,,0,21.5
2017-11-05T15:05:47.885Z,,,,19.5,,0,21.5
2017-11-05T15:05:57.886Z,,,,,,0,21.5
2017-11-05T15:06:17.005Z,,,,,,0,21.5
2017-11-05T15:06:27.888Z,,,,,,0,21.5
2017-11-05T15:06:37.885Z,,,,,,0,21.5
2017-11-05T15:06:47.886Z,,,,,,0,21.5
2017-11-05T15:06:57.890Z,,,,,,0,21.5
2017-11-05T15:07:07.885Z,,,,,,0,21.5
2017-11-05T15:07:27.886Z,,,,,,0,21.5
2017-11-05T15:07:37.886Z,,,,,,0,21.5
2017-11-05T15:07:47.885Z,,,,,,0,21.5
2017-11-05T15:07:57.891Z,,,,,,0,21.5
2017-11-05T15:08:07.885Z,,,,,,0,21.5
2017-11-05T15:08:17.887Z,,,,,,0,21.5
2017-11-05T15:08:27.890Z,,,,19.3,,0,21.5
2017-11-05T15:08:37.890Z,,,,,,0,21.5
2017-11-05T15:08:47.888Z,,,,19.5,,,
2017-11-05T15:08:57.889Z,,,,,,0,21.5
2017-11-05T15:09:07.891Z,,,,,,0,21.5
2017-11-05T15:09:17.886Z,,,,19.5,,,
2017-11-05T15:09:27.886Z,,,,19.3,,0,21.5
2017-11-05T15:09:37.887Z,,,,,,0,21.5
2017-11-05T15:09:47.894Z,,,,,,0,21.5
2017-11-05T15:09:57.885Z,,,,,,0,21.3
2017-11-05T15:10:07.886Z,,,,,,0,21.5
2017-11-05T15:10:17.887Z,,,,19.2,,0,21.5
2017-11-05T15:10:27.886Z,,,,,,0,21.3
2017-11-05T15:10:37.886Z,,,,,,0,21.3
2017-11-05T15:10:47.887Z,,,,,,0,21.3
2017-11-05T15:10:57.891Z,,,,,,0,21.3
2017-11-05T15:11:07.890Z,,,,,,0,21.5
2017-11-05T15:11:17.890Z,,,,,,0,21.3
2017-11-05T15:11:27.887Z,,,,,,0,21.3
2017-11-05T15:11:37.886Z,,,,,,0,21.3
2017-11-05T15:11:57.886Z,,,,,,0,21.3
2017-11-05T15:12:07.886Z,,,,,,0,21.3
2017-11-05T15:12:27.886Z,,,,,,0,21.3
2017-11-05T15:12:47.886Z,,,,,,0,21.3
2017-11-05T15:13:07.891Z,,,,,,0,21.3
2017-11-05T15:13:27.886Z,,,,,,0,21.3
2017-11-05T15:13:47.886Z,,,,,,0,21.3
2017-11-05T15:13:57.887Z,,,,,,0,21.3
2017-11-05T15:14:07.887Z,,,,,,0,21.3
2017-11-05T15:14:27.886Z,,,,,,0,21.3
2017-11-05T15:14:37.888Z,,,,,,0,21.3
2017-11-05T15:14:57.886Z,,,,,,0,21.3
2017-11-05T15:15:17.888Z,,,,,,0,21.3
2017-11-05T15:15:27.887Z,,,,,,0,21.3
2017-11-05T15:15:47.893Z,,,,,,0,21.3
2017-11-05T15:15:57.894Z,,,,,,0,21.3
2017-11-05T15:16:07.887Z,,,,,,0,21.3
2017-11-05T15:16:17.887Z,,,,,,0,21.3
2017-11-05T15:16:27.888Z,,,,,,0,21.3
2017-11-05T15:16:47.889Z,,,,,,0,21.3
2017-11-05T15:17:07.887Z,,,,,,0,21.3
2017-11-05T15:17:27.887Z,,,,,,0,21.3
2017-11-05T15:17:37.887Z,,,,,,0,21.3
2017-11-05T15:17:57.892Z,,,,,,0,21.3
2017-11-05T15:18:07.897Z,,,,,,0,21.3
2017-11-05T15:18:27.887Z,,,,,,0,21.3
2017-11-05T15:18:37.896Z,,,,,,0,21.3
2017-11-05T15:18:57.887Z,,,,,,0,21.3
2017-11-05T15:19:17.898Z,,,,,,0,21.3
2017-11-05T15:19:27.934Z,,,,,,0,21.3
