Time,PrimT,HwTOutlet,ChActive,HwTSet,ActPow,PrimTSet,HwActive
2018-02-15T05:13:59.861Z,,17.8,,0,,,
2018-02-15T05:14:09.767Z,,17.8,,0,,,
2018-02-15T05:14:19.770Z,,17.8,,0,,,
2018-02-15T05:14:29.768Z,,17.8,,0,,,
2018-02-15T05:14:39.771Z,,17.8,,0,,,
2018-02-15T05:14:49.768Z,,17.8,,0,,,
2018-02-15T05:14:59.861Z,,17.8,,0,,,
2018-02-15T05:15:09.768Z,,17.8,,0,,,
2018-02-15T05:15:19.768Z,,17.8,,0,,,
2018-02-15T05:15:29.768Z,,17.8,,0,,,
2018-02-15T05:15:39.768Z,27.7,17.8,,0,,,
2018-02-15T05:15:49.768Z,,17.7,,0,,,
2018-02-15T05:15:59.859Z,,17.8,,0,,,
2018-02-15T05:16:09.772Z,,17.8,,0,,,
2018-02-15T05:16:19.768Z,,17.8,,0,,,
2018-02-15T05:16:29.771Z,,17.8,,0,,,
2018-02-15T05:16:39.768Z,,17.8,,0,,,
2018-02-15T05:16:49.774Z,,17.8,,0,,,
2018-02-15T05:16:59.858Z,,17.8,,0,,,
2018-02-15T05:17:09.774Z,,17.8,,0,,,
2018-02-15T05:17:19.769Z,,17.7,,0,,,
2018-02-15T05:17:29.800Z,,17.8,,0,,,
2018-02-15T05:17:39.768Z,,17.7,,0,,,
2018-02-15T05:17:49.768Z,,17.8,,0,,,
2018-02-15T05:17:59.858Z,,17.8,,0,,,
2018-02-15T05:18:09.770Z,,17.8,,0,,,
2018-02-15T05:18:19.768Z,,17.8,,0,,,
2018-02-15T05:18:29.768Z,,17.7,,0,,,
2018-02-15T05:18:39.768Z,27.6,17.7,,0,,,
2018-02-15T05:18:49.768Z,,17.7,,0,,,
2018-02-15T05:18:59.858Z,27.7,17.7,,0,,,
2018-02-15T05:19:09.835Z,27.6,17.7,,0,,,
2018-02-15T05:19:19.769Z,,17.7,,0,,,
2018-02-15T05:19:29.781Z,,17.7,,0,,,
2018-02-15T05:19:39.770Z,,17.7,,0,,,
2018-02-15T05:19:49.769Z,,17.7,,0,,,
2018-02-15T05:19:59.858Z,,17.7,,0,,,
2018-02-15T05:20:09.769Z,,17.7,,0,,,
2018-02-15T05:20:19.768Z,,17.7,,0,,,
2018-02-15T05:20:29.768Z,,17.7,,0,,,
2018-02-15T05:20:39.769Z,,17.7,,0,,,
2018-02-15T05:20:49.771Z,,17.7,,0,,,
2018-02-15T05:20:59.858Z,,17.7,,0,,,
2018-02-15T05:21:09.768Z,,17.7,,0,,,
2018-02-15T05:21:19.772Z,,17.7,,0,,,
2018-02-15T05:21:29.769Z,,17.7,,0,,,
2018-02-15T05:21:39.772Z,,17.7,,0,,,
2018-02-15T05:21:49.769Z,,17.7,,0,,,
2018-02-15T05:21:59.858Z,27.5,17.7,,0,,,
2018-02-15T05:22:09.768Z,,17.7,,0,,,
2018-02-15T05:22:19.768Z,,17.7,,0,,,
2018-02-15T05:22:29.769Z,,17.7,,0,,,
2018-02-15T05:22:39.768Z,,17.7,,0,,,
2018-02-15T05:22:49.769Z,,17.7,,0,,,
2018-02-15T05:22:59.858Z,,17.7,,0,,,
2018-02-15T05:23:09.769Z,,17.7,,0,,,
2018-02-15T05:23:19.769Z,,17.7,,0,,,
2018-02-15T05:23:29.770Z,,17.7,,0,,,
2018-02-15T05:23:39.770Z,,17.7,,0,,,
2018-02-15T05:23:49.769Z,,17.7,,0,,,
2018-02-15T05:23:59.905Z,,17.7,,0,,,
2018-02-15T05:24:09.770Z,,17.7,,0,,,
2018-02-15T05:24:19.783Z,,17.7,,0,,,
2018-02-15T05:24:29.785Z,,17.7,,0,,,
2018-02-15T05:24:39.770Z,,17.7,,0,,,
2018-02-15T05:24:49.769Z,,17.7,,0,,,
2018-02-15T05:24:59.876Z,,17.7,,0,,,
2018-02-15T05:25:09.770Z,,17.7,,0,,,
2018-02-15T05:25:19.769Z,27.3,17.7,,0,,,
2018-02-15T05:25:30.020Z,,17.7,,0,,,
2018-02-15T05:25:39.785Z,,17.7,,0,,,
2018-02-15T05:25:49.770Z,,17.7,,0,,,
2018-02-15T05:25:59.859Z,,17.7,,0,,,
2018-02-15T05:26:09.774Z,,17.7,,0,,,
2018-02-15T05:26:19.773Z,,17.7,,0,,,
2018-02-15T05:26:29.769Z,,17.7,,0,,,
2018-02-15T05:26:39.771Z,,17.7,,0,,,
2018-02-15T05:26:49.799Z,,17.7,,0,,,
2018-02-15T05:26:59.859Z,,17.7,,0,,,
2018-02-15T05:27:09.769Z,,17.7,,0,,,
2018-02-15T05:27:19.769Z,,17.7,,0,,,
2018-02-15T05:27:29.770Z,,17.7,,0,,,
2018-02-15T05:27:39.774Z,,17.7,,0,,,
2018-02-15T05:27:49.769Z,27.2,17.7,,0,,,
2018-02-15T05:27:59.859Z,27.3,17.7,,0,,,
2018-02-15T05:28:09.769Z,,17.7,,0,,,
2018-02-15T05:28:19.771Z,,17.7,,0,,,
2018-02-15T05:28:29.772Z,,17.7,,0,,,
2018-02-15T05:28:39.769Z,27.2,17.7,,0,,,
2018-02-15T05:28:49.770Z,,17.7,,0,,,
2018-02-15T05:28:59.862Z,,17.7,,0,,,
2018-02-15T05:29:09.770Z,,17.7,,0,,,
2018-02-15T05:29:19.773Z,,17.7,,0,,,
2018-02-15T05:29:29.769Z,,17.7,,0,,,
2018-02-15T05:29:39.769Z,,17.7,,0,,,
2018-02-15T05:29:49.783Z,,17.7,,0,,,
2018-02-15T05:29:59.877Z,,17.7,,0,,,
2018-02-15T05:30:09.769Z,,17.7,1,0,,20,0
2018-02-15T05:30:19.769Z,28.6,17.7,,54,,62,
2018-02-15T05:30:29.786Z,27,17.7,1,54,38,,0
2018-02-15T05:30:39.770Z,26.9,17.7,,54,30,,
2018-02-15T05:30:49.770Z,26.9,17.7,,54,29,,
2018-02-15T05:30:59.908Z,25.9,17.7,,54,30,,
2018-02-15T05:31:09.770Z,24.6,17.7,,54,29,,
2018-02-15T05:31:19.770Z,24.2,17.7,,54,30,,
2018-02-15T05:31:29.773Z,24.5,17.7,,54,,,
2018-02-15T05:31:39.770Z,25.1,17.7,,54,29,,
2018-02-15T05:31:49.770Z,25.3,17.7,,54,,,
2018-02-15T05:31:59.863Z,25.5,17.7,,54,30,,
2018-02-15T05:32:09.771Z,25.7,17.7,,54,,,
2018-02-15T05:32:19.773Z,26.3,17.7,,54,36,,
2018-02-15T05:32:29.770Z,28.1,17.7,,54,44,,
2018-02-15T05:32:39.770Z,30,17.7,,54,52,,
2018-02-15T05:32:49.770Z,32.1,17.7,,54,61,,
2018-02-15T05:32:59.861Z,33.3,17.7,,54,67,,
2018-02-15T05:33:09.770Z,35.1,17.7,,54,75,,
2018-02-15T05:33:19.770Z,37.1,17.8,,54,83,,
2018-02-15T05:33:29.782Z,39.1,17.8,,54,91,,
2018-02-15T05:33:39.770Z,41,17.8,,54,99,,
2018-02-15T05:33:49.770Z,42.2,17.8,,54,100,,
2018-02-15T05:33:59.853Z,43.3,17.8,,54,,,
2018-02-15T05:34:09.771Z,44.1,17.8,,54,,,
2018-02-15T05:34:19.799Z,45,17.8,,54,,,
2018-02-15T05:34:29.774Z,45.5,17.8,,54,,,
2018-02-15T05:34:39.771Z,46.2,17.8,,54,,,
2018-02-15T05:34:49.774Z,47.1,17.9,,54,,,
2018-02-15T05:34:59.860Z,48,17.9,,54,,,
2018-02-15T05:35:09.771Z,49,17.9,,54,,,
2018-02-15T05:35:19.770Z,49.5,17.9,,54,,,
2018-02-15T05:35:29.770Z,50.4,18.1,,54,100,,
2018-02-15T05:35:39.770Z,51.3,18.1,,54,,,
2018-02-15T05:35:49.782Z,52.2,18.1,,54,,,
2018-02-15T05:35:59.860Z,53.2,18.1,,54,,,
2018-02-15T05:36:09.950Z,54.1,18.2,,54,,,
2018-02-15T05:36:19.775Z,55,18.2,,54,,,
2018-02-15T05:36:29.770Z,56,18.2,,54,,,
2018-02-15T05:36:39.770Z,57,18.2,,54,,,
2018-02-15T05:36:49.771Z,57.6,18.4,,54,,,
2018-02-15T05:36:59.862Z,58.5,18.4,,54,,,
2018-02-15T05:37:09.772Z,59.3,18.4,,54,,,
2018-02-15T05:37:19.848Z,60,18.5,,54,99,,
2018-02-15T05:37:29.933Z,60.6,18.5,,54,100,,
2018-02-15T05:37:39.770Z,61.6,18.5,,54,,,
2018-02-15T05:37:49.776Z,62.1,18.6,,54,,,
2018-02-15T05:37:59.863Z,62.7,18.6,,54,96,,
2018-02-15T05:38:09.772Z,62.8,18.8,1,54,88,62,0
2018-02-15T05:38:19.772Z,62.6,18.8,,54,82,,
2018-02-15T05:38:29.771Z,62.1,18.9,,54,78,,
2018-02-15T05:38:39.771Z,62.2,18.9,,54,,,
2018-02-15T05:38:49.772Z,62.5,19,,54,75,,
2018-02-15T05:38:59.909Z,62.7,19,,54,70,,
2018-02-15T05:39:09.772Z,62.6,19.2,,54,64,,
2018-02-15T05:39:19.789Z,62.4,19.2,,54,60,,
2018-02-15T05:39:29.771Z,62.2,19.3,,54,57,,
2018-02-15T05:39:39.771Z,62.4,19.3,,54,56,,
2018-02-15T05:39:49.772Z,62.5,19.4,,54,52,,
2018-02-15T05:39:59.871Z,62.4,19.6,,54,48,,
2018-02-15T05:40:09.771Z,62.2,19.6,,54,44,,
2018-02-15T05:40:19.771Z,,19.7,,54,42,,
2018-02-15T05:40:29.771Z,,19.8,,54,41,,
2018-02-15T05:40:39.776Z,62.4,19.8,,54,38,,
2018-02-15T05:40:49.772Z,62.2,20,,54,36,,
2018-02-15T05:40:59.873Z,62.1,20,,54,35,,
2018-02-15T05:41:09.771Z,,20.1,,54,33,,
2018-02-15T05:41:19.771Z,,20.2,,54,32,,
2018-02-15T05:41:29.771Z,,20.2,,54,,,
2018-02-15T05:41:39.782Z,,20.4,,54,31,,
2018-02-15T05:41:49.771Z,,20.5,,54,30,,
2018-02-15T05:41:59.862Z,,20.5,,54,29,,
2018-02-15T05:42:09.773Z,,20.6,,54,30,,
2018-02-15T05:42:19.775Z,,20.8,,54,,,
2018-02-15T05:42:29.990Z,,20.8,,54,29,,
2018-02-15T05:42:39.774Z,62.2,20.9,,54,,,
2018-02-15T05:42:49.772Z,,21.1,,54,30,,
2018-02-15T05:42:59.871Z,62.4,21.1,,54,,,
2018-02-15T05:43:09.771Z,,21.2,,54,,,
2018-02-15T05:43:19.771Z,,21.3,,54,29,,
2018-02-15T05:43:29.771Z,62.5,21.3,,54,,,
2018-02-15T05:43:39.771Z,,21.5,,54,,,
2018-02-15T05:43:49.771Z,,21.6,,54,30,,
2018-02-15T05:43:59.869Z,,21.6,,54,29,,
2018-02-15T05:44:09.781Z,,21.7,,54,30,,
2018-02-15T05:44:19.772Z,62.6,21.9,,54,,,
2018-02-15T05:44:29.772Z,,22,,54,,,
2018-02-15T05:44:39.771Z,,22,,54,,,
2018-02-15T05:44:49.772Z,,22.1,,54,29,,
2018-02-15T05:44:59.901Z,62.7,22.1,,54,,,
2018-02-15T05:45:09.775Z,,22.2,,54,30,,
2018-02-15T05:45:19.773Z,62.8,22.4,,54,29,,
2018-02-15T05:45:29.772Z,,22.4,,54,30,,
2018-02-15T05:45:39.780Z,,22.5,,54,,,
2018-02-15T05:45:49.778Z,,22.6,,54,,,
2018-02-15T05:45:59.862Z,62.9,22.6,,54,,,
2018-02-15T05:46:09.774Z,,22.7,,54,,,
2018-02-15T05:46:19.771Z,,22.8,,54,29,,
2018-02-15T05:46:29.772Z,,22.8,,54,,,
2018-02-15T05:46:39.772Z,,23,,54,,,
2018-02-15T05:46:49.772Z,,23,,54,,,
2018-02-15T05:46:59.865Z,63.1,23.1,,54,29,,
2018-02-15T05:47:09.773Z,63.1,23.2,,54,29,,
2018-02-15T05:47:20.000Z,,23.3,,54,30,,
2018-02-15T05:47:29.772Z,,23.3,,54,29,,
2018-02-15T05:47:39.772Z,63.2,23.4,,54,,,
2018-02-15T05:47:49.772Z,,23.4,,54,,,
2018-02-15T05:47:59.889Z,63.3,23.6,,54,,,
2018-02-15T05:48:09.776Z,,23.7,,54,,,
2018-02-15T05:48:19.775Z,,23.7,,54,,,
2018-02-15T05:48:29.778Z,63.4,23.8,,54,30,,
2018-02-15T05:48:39.777Z,,23.9,,54,29,,
2018-02-15T05:48:49.772Z,,23.9,,54,,,
2018-02-15T05:48:59.871Z,,24,,54,30,,
2018-02-15T05:49:09.772Z,63.5,24,,54,,,
2018-02-15T05:49:19.773Z,,24.2,,54,,,
2018-02-15T05:49:29.772Z,,24.3,,54,29,,
2018-02-15T05:49:39.773Z,,24.3,,54,,,
2018-02-15T05:49:49.968Z,,24.4,,54,30,,
2018-02-15T05:49:59.866Z,,24.5,,54,29,,
2018-02-15T05:50:09.773Z,,24.5,,54,30,,
2018-02-15T05:50:19.772Z,63.6,24.7,,54,29,,
2018-02-15T05:50:29.773Z,,24.7,,54,30,,
2018-02-15T05:50:39.775Z,63.8,24.8,,54,29,,
2018-02-15T05:50:49.772Z,,24.9,,54,,,
2018-02-15T05:51:04.922Z,,24.9,,54,,,
2018-02-15T05:51:09.795Z,63.9,25,,54,30,,
2018-02-15T05:51:19.772Z,,25,,54,,,
2018-02-15T05:51:29.775Z,,25.1,,54,,,
2018-02-15T05:51:39.795Z,64,25.3,,54,29,,
2018-02-15T05:51:49.922Z,,25.3,,54,,,
2018-02-15T05:51:59.862Z,,25.4,,54,30,,
2018-02-15T05:52:09.773Z,,25.4,,54,,,
2018-02-15T05:52:19.772Z,64.1,25.5,,54,,,
2018-02-15T05:52:29.773Z,,25.5,,54,,,
2018-02-15T05:52:39.773Z,,25.6,,54,,,
2018-02-15T05:52:49.773Z,64.2,25.7,,54,29,,
2018-02-15T05:52:59.872Z,,25.7,,54,30,,
2018-02-15T05:53:09.776Z,,25.9,,54,29,,
2018-02-15T05:53:19.774Z,,25.9,,54,30,,
2018-02-15T05:53:29.773Z,64.4,26,,54,,,
2018-02-15T05:53:39.772Z,,26,,54,,,
2018-02-15T05:53:49.777Z,,26.1,,54,29,,
2018-02-15T05:53:59.866Z,64.5,26.2,,54,,,
2018-02-15T05:54:09.772Z,,26.2,,54,,,
2018-02-15T05:54:19.777Z,,26.3,,54,,,
2018-02-15T05:54:29.773Z,64.6,26.3,,54,30,,
2018-02-15T05:54:39.773Z,,26.5,,54,29,,
2018-02-15T05:54:49.774Z,,26.5,,54,,,
2018-02-15T05:55:04.983Z,64.7,26.6,,54,30,,
2018-02-15T05:55:09.958Z,,26.6,,54,29,,
2018-02-15T05:55:19.773Z,,26.7,,54,,,
2018-02-15T05:55:29.801Z,,26.7,,54,30,,
2018-02-15T05:55:39.772Z,64.8,26.8,,54,29,,
2018-02-15T05:55:49.772Z,,26.8,,54,,,
2018-02-15T05:56:00.061Z,,26.9,,54,30,,
2018-02-15T05:56:09.776Z,64.9,27.1,,54,,,
2018-02-15T05:56:19.774Z,,27.1,,54,,,
2018-02-15T05:56:29.779Z,65.1,27.2,,54,29,,
2018-02-15T05:56:39.773Z,,27.2,,54,30,,
2018-02-15T05:56:49.784Z,,27.3,,54,,,
2018-02-15T05:57:04.884Z,,27.3,,54,29,,
2018-02-15T05:57:09.774Z,65.2,27.4,,54,30,,
2018-02-15T05:57:19.773Z,,27.4,,54,,,
2018-02-15T05:57:29.775Z,,27.5,,54,29,,
2018-02-15T05:57:39.775Z,,27.5,,54,,,
2018-02-15T05:57:49.775Z,65.3,27.7,,54,30,,
2018-02-15T05:57:59.863Z,,27.7,,54,,,
2018-02-15T05:58:09.780Z,65.4,27.8,,54,29,,
2018-02-15T05:58:19.779Z,,27.8,,54,,,
2018-02-15T05:58:29.774Z,,27.9,,54,,,
2018-02-15T05:58:39.773Z,,27.9,,54,30,,
2018-02-15T05:58:49.775Z,,27.9,,54,29,,
2018-02-15T05:59:05.004Z,65.5,28,,54,,,
2018-02-15T05:59:09.774Z,,28.1,,54,30,,
2018-02-15T05:59:19.774Z,,28.1,,54,,,
2018-02-15T05:59:29.776Z,65.6,28.1,,54,,,
2018-02-15T05:59:39.779Z,,28.3,,54,,,
2018-02-15T05:59:49.773Z,,28.3,,54,29,,
2018-02-15T05:59:59.870Z,,28.4,,54,,,
2018-02-15T06:00:09.773Z,65.8,28.4,,54,,,
2018-02-15T06:00:19.789Z,,28.5,,54,30,,
2018-02-15T06:00:29.773Z,,28.5,,54,,,
2018-02-15T06:00:39.774Z,65.9,28.6,,54,,,
2018-02-15T06:00:49.776Z,,28.6,,54,29,,
2018-02-15T06:00:59.857Z,,28.7,,54,30,,
2018-02-15T06:01:09.775Z,,28.7,1,54,30,,0
2018-02-15T06:01:19.841Z,62.9,28.7,1,54,0,,0
2018-02-15T06:01:29.775Z,61.8,28.9,,54,,,
2018-02-15T06:01:39.774Z,61.1,29,,54,,,
2018-02-15T06:01:50.030Z,60.8,29,,54,,,
2018-02-15T06:01:59.914Z,60.7,29,,54,,,
2018-02-15T06:02:09.778Z,60.6,29.1,,54,,,
2018-02-15T06:02:19.776Z,60.5,29.1,,54,,,
2018-02-15T06:02:29.776Z,60.4,29.2,,54,,,
2018-02-15T06:02:39.777Z,60.2,29.2,,54,,,
2018-02-15T06:02:49.774Z,59.9,29.3,,54,,,
2018-02-15T06:02:59.874Z,59.8,29.3,,54,,,
2018-02-15T06:03:09.803Z,59.5,29.3,,54,,,
2018-02-15T06:03:19.777Z,59.3,29.5,,54,,,
2018-02-15T06:03:29.781Z,58.9,29.5,,54,,,
2018-02-15T06:03:39.774Z,58.7,29.5,,54,,,
2018-02-15T06:03:49.774Z,58.4,29.5,,54,,,
2018-02-15T06:03:59.869Z,58.1,29.6,,54,,,
2018-02-15T06:04:09.775Z,57.9,29.6,,54,,,
2018-02-15T06:04:19.777Z,57.7,29.6,,54,,,
2018-02-15T06:04:29.774Z,57.3,29.7,,54,,,
2018-02-15T06:04:39.776Z,57.1,29.7,,54,,,
2018-02-15T06:04:49.775Z,56.9,29.7,,54,,,
2018-02-15T06:04:59.874Z,56.7,29.8,,54,,,
2018-02-15T06:05:09.774Z,56.5,29.8,,54,,,
2018-02-15T06:05:19.774Z,56.3,29.8,,54,,,
2018-02-15T06:05:29.775Z,56.1,29.8,,54,,,
2018-02-15T06:05:39.942Z,56.3,30,1,54,45,,0
2018-02-15T06:05:49.809Z,60.1,30,,54,35,,
2018-02-15T06:05:59.866Z,60.4,30,,54,29,,
2018-02-15T06:06:09.778Z,60.2,30,,54,,,
2018-02-15T06:06:19.776Z,60,30.1,,54,30,,
2018-02-15T06:06:29.777Z,59.9,30.1,,54,30,,
2018-02-15T06:06:39.781Z,,30.1,,54,29,,
2018-02-15T06:06:49.774Z,,30.2,,54,,,
2018-02-15T06:07:00.339Z,,30.2,,54,30,,
2018-02-15T06:07:09.775Z,,30.2,,54,29,,
2018-02-15T06:07:19.774Z,60,30.2,,54,30,,
2018-02-15T06:07:29.776Z,60.1,30.3,,54,,,
2018-02-15T06:07:39.776Z,60.2,30.3,,54,,,
2018-02-15T06:07:49.779Z,60.5,30.3,,54,,,
2018-02-15T06:08:00.187Z,60.6,30.3,,54,31,,
2018-02-15T06:08:09.775Z,60.8,30.3,,54,,,
2018-02-15T06:08:19.781Z,61.1,30.4,,54,,,
2018-02-15T06:08:29.778Z,,30.4,,54,,,
2018-02-15T06:08:39.786Z,61.2,30.4,,54,,,
2018-02-15T06:08:49.795Z,61.3,30.4,,54,,,
2018-02-15T06:09:04.895Z,61.4,30.4,,54,,,
2018-02-15T06:09:09.781Z,,30.6,,54,,61,
2018-02-15T06:09:19.774Z,,30.6,,54,30,,
2018-02-15T06:09:29.775Z,61.3,30.6,,54,29,,
2018-02-15T06:09:39.775Z,61.4,30.6,,54,,,
2018-02-15T06:09:49.890Z,,30.6,,54,30,,
2018-02-15T06:09:59.857Z,61.5,30.6,,54,29,,
2018-02-15T06:10:09.774Z,,30.7,,54,,,
2018-02-15T06:10:19.779Z,61.6,30.7,,54,30,,
2018-02-15T06:10:29.774Z,61.8,30.7,,54,29,,
2018-02-15T06:10:39.776Z,61.9,30.7,,54,,,
2018-02-15T06:10:49.775Z,62,30.8,,54,30,,
2018-02-15T06:10:59.865Z,62.1,30.8,,54,29,,
2018-02-15T06:11:09.775Z,,30.8,,54,30,,
2018-02-15T06:11:19.775Z,62.2,30.8,,54,29,,
2018-02-15T06:11:29.776Z,,30.8,,54,30,,
2018-02-15T06:11:39.776Z,62.4,30.9,,54,,,
2018-02-15T06:11:49.779Z,,30.9,,54,29,,
2018-02-15T06:11:59.875Z,62.5,30.9,,54,30,,
2018-02-15T06:12:09.780Z,,30.9,,54,29,,
2018-02-15T06:12:19.777Z,62.6,30.9,,54,,,
2018-02-15T06:12:29.775Z,62.7,30.9,,54,,,
2018-02-15T06:12:39.809Z,,31,,54,30,,
2018-02-15T06:12:49.781Z,62.8,31,,54,,,
2018-02-15T06:12:59.866Z,,31,,54,29,,
2018-02-15T06:13:09.779Z,62.9,31,,54,30,,
2018-02-15T06:13:19.788Z,63.1,31.2,,54,29,,
2018-02-15T06:13:29.776Z,,31.2,,54,30,,
2018-02-15T06:13:39.775Z,63.2,31.2,,54,,,
2018-02-15T06:13:49.775Z,,31.2,,54,29,,
2018-02-15T06:13:59.960Z,,31.2,,54,30,,
2018-02-15T06:14:09.775Z,63.3,31.2,,54,29,,
2018-02-15T06:14:19.780Z,,31.3,,54,30,,
2018-02-15T06:14:29.778Z,63.4,31.3,,54,29,,
2018-02-15T06:14:39.779Z,,31.3,,54,30,60,
2018-02-15T06:14:49.830Z,63.5,31.3,,54,29,,
2018-02-15T06:14:59.861Z,,31.4,,54,30,,
2018-02-15T06:15:12.834Z,63.6,31.4,,54,29,62,
2018-02-15T06:15:19.777Z,,31.4,,54,30,,
2018-02-15T06:15:29.786Z,63.8,31.4,,54,,,
2018-02-15T06:15:39.775Z,,31.4,,54,,,
2018-02-15T06:15:49.779Z,63.9,31.4,,54,29,,
2018-02-15T06:15:59.866Z,64,31.5,,54,30,,
2018-02-15T06:16:09.778Z,,31.5,,54,,,
2018-02-15T06:16:19.779Z,,31.5,,54,,,
2018-02-15T06:16:29.777Z,64.1,31.5,,54,,,
2018-02-15T06:16:39.776Z,,31.5,,54,29,,
2018-02-15T06:16:49.776Z,64.2,31.5,,54,,,
2018-02-15T06:16:59.872Z,,31.6,,54,30,,
2018-02-15T06:17:09.777Z,64.4,31.6,,54,,,
2018-02-15T06:17:19.780Z,,31.6,,54,,,
2018-02-15T06:17:29.778Z,,31.6,,54,29,,
2018-02-15T06:17:39.776Z,64.5,31.6,,54,30,,
2018-02-15T06:17:49.776Z,,31.8,,54,29,,
2018-02-15T06:17:59.866Z,64.6,31.8,,54,,,
2018-02-15T06:18:09.780Z,,31.8,,54,,,
2018-02-15T06:18:24.905Z,64.7,31.8,,54,30,,
2018-02-15T06:18:29.778Z,,31.8,,54,29,,
2018-02-15T06:18:39.777Z,,31.9,,54,,,
2018-02-15T06:18:49.777Z,64.8,31.9,,54,30,,
2018-02-15T06:18:59.887Z,,31.9,,54,,,
2018-02-15T06:19:09.776Z,64.9,31.9,,54,29,,
2018-02-15T06:19:19.776Z,,31.9,,54,,,
2018-02-15T06:19:29.777Z,,31.9,,54,30,,
2018-02-15T06:19:39.777Z,65.1,32,,54,,,
2018-02-15T06:19:49.777Z,,32,,54,,,
2018-02-15T06:20:00.122Z,,32,,54,29,,
2018-02-15T06:20:09.778Z,65.2,32,,54,30,,
2018-02-15T06:20:19.777Z,,32,,54,,,
2018-02-15T06:20:29.781Z,,32.1,,54,,,
2018-02-15T06:20:39.776Z,65.2,32.1,1,54,0,61,0
2018-02-15T06:20:49.777Z,62.5,32.1,,54,,,
2018-02-15T06:20:59.857Z,60.8,32.1,,54,,,
2018-02-15T06:21:09.777Z,60.4,32.2,,54,,,
2018-02-15T06:21:19.778Z,60.1,32.1,,54,,,
2018-02-15T06:21:29.788Z,60,32.2,,54,,,
2018-02-15T06:21:39.777Z,59.9,32.2,,54,,,
2018-02-15T06:21:49.776Z,59.8,32.2,,54,,,
2018-02-15T06:21:59.937Z,59.7,32.2,,54,,,
2018-02-15T06:22:09.777Z,59.6,32.2,,54,,,
2018-02-15T06:22:19.777Z,59.4,32.3,,54,,,
2018-02-15T06:22:29.779Z,59.1,32.3,,54,,,
2018-02-15T06:22:39.777Z,58.8,32.3,,54,,,
2018-02-15T06:22:49.777Z,58.6,32.3,,54,,,
2018-02-15T06:22:59.881Z,58.4,32.3,,54,,,
2018-02-15T06:23:09.777Z,58.2,32.3,,54,,,
2018-02-15T06:23:19.780Z,57.9,32.3,,54,,,
2018-02-15T06:23:29.777Z,57.6,32.4,,54,,,
2018-02-15T06:23:39.778Z,57.3,32.4,,54,,,
2018-02-15T06:23:49.778Z,57.1,32.4,,54,,,
2018-02-15T06:23:59.868Z,56.9,32.4,,54,,,
2018-02-15T06:24:09.778Z,56.6,32.4,,54,,,
2018-02-15T06:24:19.782Z,56.4,32.4,,54,,,
2018-02-15T06:24:29.779Z,56.3,32.4,,54,,,
2018-02-15T06:24:40.015Z,56,32.4,,54,,,
2018-02-15T06:24:49.777Z,55.7,32.4,,54,,,
2018-02-15T06:24:59.925Z,55.5,32.4,,54,,,
2018-02-15T06:25:09.778Z,55.3,32.4,,54,,,
2018-02-15T06:25:19.777Z,55.1,32.4,,54,,,
2018-02-15T06:25:29.777Z,54.9,32.5,,54,,,
2018-02-15T06:25:39.779Z,58.4,32.5,1,54,39,,0
2018-02-15T06:25:49.786Z,59.6,32.5,,54,29,,
2018-02-15T06:25:59.932Z,59.5,32.5,,54,30,,
2018-02-15T06:26:09.778Z,59.3,32.5,,54,,,
2018-02-15T06:26:19.777Z,59.1,32.5,,54,,,
2018-02-15T06:26:29.777Z,,32.5,,54,,,
2018-02-15T06:26:39.778Z,,32.5,,54,29,,
2018-02-15T06:26:49.777Z,,32.5,,54,30,,
2018-02-15T06:26:59.867Z,,32.5,,54,29,,
2018-02-15T06:27:09.780Z,59.3,32.5,,54,,,
2018-02-15T06:27:19.782Z,59.5,32.5,,54,,,
2018-02-15T06:27:29.777Z,59.6,32.5,,54,30,,
2018-02-15T06:27:39.777Z,59.8,32.5,,54,,,
2018-02-15T06:27:49.778Z,,32.5,,54,,,
2018-02-15T06:27:59.880Z,59.9,32.5,,54,,,
2018-02-15T06:28:09.799Z,60,32.5,,54,,,
2018-02-15T06:28:20.005Z,,32.5,,54,,60,
2018-02-15T06:28:29.781Z,60.1,32.5,,54,29,,
2018-02-15T06:28:39.781Z,60.2,32.5,,54,,,
2018-02-15T06:28:49.778Z,60.4,32.5,,54,,,
2018-02-15T06:28:59.872Z,60.5,32.5,,54,30,,
2018-02-15T06:29:09.782Z,,32.6,,54,,,
2018-02-15T06:29:19.782Z,60.6,32.5,,54,,,
2018-02-15T06:29:29.781Z,,32.6,,54,,,
2018-02-15T06:29:39.779Z,60.7,32.6,,54,29,,
2018-02-15T06:29:49.778Z,60.8,32.6,,54,,,
2018-02-15T06:29:59.869Z,60.9,32.6,,54,30,,
2018-02-15T06:30:09.781Z,60.9,32.6,,54,29,,
2018-02-15T06:30:19.778Z,61.1,32.6,,54,30,,
2018-02-15T06:30:29.783Z,61.2,32.6,,54,,,
2018-02-15T06:30:39.778Z,61.3,32.6,,54,,,
2018-02-15T06:30:49.784Z,,32.6,,54,29,,
2018-02-15T06:30:59.869Z,61.4,32.6,,54,30,,
2018-02-15T06:31:09.784Z,61.5,32.6,,54,,,
2018-02-15T06:31:19.784Z,61.6,32.6,,54,29,,
2018-02-15T06:31:29.779Z,,32.6,,54,30,,
2018-02-15T06:31:39.780Z,61.8,32.6,,54,29,,
2018-02-15T06:31:54.799Z,61.9,32.6,,54,30,,
2018-02-15T06:31:59.872Z,,32.7,,54,,,
