Time,HwTOutlet,PrimT,HwTSet,ChActive,ActPow,PrimTSet,HwActive
2018-01-30T11:31:57.363Z,21.7,,0,,,,
2018-01-30T11:32:07.379Z,21.7,,0,,,,
2018-01-30T11:32:17.366Z,21.7,,0,,,,
2018-01-30T11:32:27.379Z,21.7,,0,,,,
2018-01-30T11:32:37.364Z,21.7,,0,,,,
2018-01-30T11:32:47.453Z,21.7,,0,,,,
2018-01-30T11:32:57.365Z,21.7,,0,,,,
2018-01-30T11:33:07.364Z,21.7,,0,,,,
2018-01-30T11:33:17.364Z,21.7,,0,,,,
2018-01-30T11:33:27.363Z,21.7,,0,,,,
2018-01-30T11:33:37.365Z,21.7,,0,,,,
2018-01-30T11:33:47.456Z,21.7,,0,,,,
2018-01-30T11:33:57.427Z,21.7,,0,,,,
2018-01-30T11:34:07.363Z,21.7,,0,,,,
2018-01-30T11:34:17.363Z,21.6,,0,,,,
2018-01-30T11:34:27.367Z,21.6,,0,,,,
2018-01-30T11:34:37.518Z,21.6,,0,,,,
2018-01-30T11:34:47.493Z,21.6,,0,,,,
2018-01-30T11:34:57.366Z,21.6,,0,,,,
2018-01-30T11:35:07.363Z,21.6,,0,,,,
2018-01-30T11:35:17.365Z,21.6,,0,,,,
2018-01-30T11:35:27.368Z,21.6,,0,,,,
2018-01-30T11:35:37.377Z,21.6,,0,,,,
2018-01-30T11:35:47.455Z,21.6,,0,,,,
2018-01-30T11:35:57.382Z,21.6,,0,,,,
2018-01-30T11:36:07.411Z,21.6,,0,,,,
2018-01-30T11:36:17.372Z,21.6,,0,,,,
2018-01-30T11:36:27.389Z,21.6,,0,,,,
2018-01-30T11:36:37.375Z,21.6,,0,,,,
2018-01-30T11:36:47.454Z,21.5,,0,,,,
2018-01-30T11:36:57.364Z,21.5,,0,,,,
2018-01-30T11:37:07.368Z,21.5,,0,,,,
2018-01-30T11:37:17.370Z,21.5,,0,,,,
2018-01-30T11:37:27.485Z,21.5,,0,,,,
2018-01-30T11:37:37.365Z,21.5,,0,,,,
2018-01-30T11:37:47.454Z,21.5,,0,,,,
2018-01-30T11:37:57.364Z,21.5,19.9,0,,,,
2018-01-30T11:38:07.364Z,21.5,19.7,0,,,,
2018-01-30T11:38:17.366Z,21.5,19.6,0,,,,
2018-01-30T11:38:27.387Z,21.5,,0,,,,
2018-01-30T11:38:37.364Z,21.5,,0,,,,
2018-01-30T11:38:47.460Z,21.5,,0,,,,
2018-01-30T11:38:57.375Z,21.5,,0,,,,
2018-01-30T11:39:07.364Z,21.5,,0,,,,
2018-01-30T11:39:17.372Z,21.5,,0,,,,
2018-01-30T11:39:27.368Z,21.3,,0,,,,
2018-01-30T11:39:37.365Z,21.5,,0,,,,
2018-01-30T11:39:47.455Z,21.3,,0,,,,
2018-01-30T11:39:57.366Z,21.3,,0,,,,
2018-01-30T11:40:07.364Z,21.3,,0,,,,
2018-01-30T11:40:17.365Z,21.3,,0,,,,
2018-01-30T11:40:27.383Z,21.3,,0,,,,
2018-01-30T11:40:37.370Z,21.3,,0,,,,
2018-01-30T11:40:47.454Z,21.3,,0,,,,
2018-01-30T11:40:57.366Z,21.3,,0,,,,
2018-01-30T11:41:07.365Z,21.3,,0,,,,
2018-01-30T11:41:17.383Z,21.3,,0,,,,
2018-01-30T11:41:27.377Z,21.3,19.6,0,,,,
2018-01-30T11:41:37.365Z,21.3,,0,,,,
2018-01-30T11:41:47.485Z,21.3,,0,,,,
2018-01-30T11:41:57.366Z,21.3,,0,,,,
2018-01-30T11:42:07.377Z,21.3,,0,,,,
2018-01-30T11:42:17.395Z,21.2,,0,,,,
2018-01-30T11:42:27.407Z,21.3,,0,,,,
2018-01-30T11:42:37.439Z,21.2,,0,,,,
2018-01-30T11:42:47.506Z,21.2,,0,,,,
2018-01-30T11:42:57.658Z,21.2,,0,,,,
2018-01-30T11:43:07.379Z,21.2,,0,,,,
2018-01-30T11:43:17.365Z,21.2,,0,,,,
2018-01-30T11:43:27.366Z,21.2,,0,,,,
2018-01-30T11:43:37.365Z,21.2,,0,,,,
2018-01-30T11:43:47.455Z,21.2,,0,,,,
2018-01-30T11:43:57.367Z,21.2,,0,,,,
2018-01-30T11:44:07.367Z,21.2,,0,,,,
2018-01-30T11:44:17.383Z,21.2,,0,,,,
2018-01-30T11:44:27.368Z,21.2,,0,,,,
2018-01-30T11:44:37.369Z,21.2,,0,,,,
2018-01-30T11:44:47.460Z,21.2,,0,,,,
2018-01-30T11:44:57.365Z,21.2,,0,,,,
2018-01-30T11:45:07.487Z,21.2,,0,,,,
2018-01-30T11:45:17.464Z,21.2,,0,,,,
2018-01-30T11:45:27.472Z,21.2,,0,,,,
2018-01-30T11:45:37.487Z,21.2,,0,,,,
2018-01-30T11:45:47.487Z,21.1,,0,,,,
2018-01-30T11:45:57.438Z,21.1,,0,,,,
2018-01-30T11:46:07.395Z,21.1,,0,,,,
2018-01-30T11:46:17.366Z,21.1,,0,,,,
2018-01-30T11:46:27.366Z,21.1,,0,,,,
2018-01-30T11:46:37.367Z,21.1,,0,,,,
2018-01-30T11:46:47.456Z,21.1,,0,,,,
2018-01-30T11:46:57.370Z,21.1,,0,,,,
2018-01-30T11:47:07.368Z,21.1,,0,,,,
2018-01-30T11:47:17.366Z,21.1,,0,,,,
2018-01-30T11:47:27.393Z,21.1,,0,,,,
2018-01-30T11:47:37.404Z,21.1,,0,,,,
2018-01-30T11:47:47.488Z,21.1,19.5,0,,,,
2018-01-30T11:47:57.395Z,21.1,,0,,,,
2018-01-30T11:48:07.369Z,21.1,19.3,0,,,,
2018-01-30T11:48:17.366Z,21.1,19.2,0,,,,
2018-01-30T11:48:27.369Z,21.1,,0,,,,
2018-01-30T11:48:37.367Z,21.1,,0,,,,
2018-01-30T11:48:47.457Z,21.1,,0,,,,
2018-01-30T11:48:57.391Z,20.9,,0,,,,
2018-01-30T11:49:07.368Z,20.9,,0,,,,
2018-01-30T11:49:17.367Z,21.1,,0,,,,
2018-01-30T11:49:27.367Z,20.9,,0,,,,
2018-01-30T11:49:37.370Z,20.9,,0,,,,
2018-01-30T11:49:47.460Z,20.9,,0,,,,
2018-01-30T11:49:57.367Z,20.9,,0,,,,
2018-01-30T11:50:07.421Z,20.9,,0,,,,
2018-01-30T11:50:17.495Z,20.9,,0,,,,
2018-01-30T11:50:27.411Z,20.9,,0,,,,
2018-01-30T11:50:37.395Z,20.9,,0,,,,
2018-01-30T11:50:47.507Z,20.9,,0,,,,
2018-01-30T11:50:57.367Z,20.9,,0,,,,
2018-01-30T11:51:07.367Z,20.9,,0,,,,
2018-01-30T11:51:17.454Z,20.9,,0,,,,
2018-01-30T11:51:27.387Z,20.9,19.2,0,,,,
2018-01-30T11:51:37.379Z,20.9,,0,,,,
2018-01-30T11:51:47.457Z,20.9,,0,,,,
2018-01-30T11:51:57.375Z,20.9,,0,,,,
2018-01-30T11:52:07.451Z,20.9,,0,,,,
2018-01-30T11:52:17.367Z,20.9,,0,,,,
2018-01-30T11:52:27.367Z,20.9,,0,,,,
2018-01-30T11:52:37.406Z,20.8,,0,,,,
2018-01-30T11:52:47.458Z,20.9,,0,,,,
2018-01-30T11:52:57.368Z,20.9,,0,,,,
2018-01-30T11:53:07.381Z,20.9,,0,,,,
2018-01-30T11:53:17.370Z,20.9,,0,,,,
2018-01-30T11:53:27.371Z,20.8,,0,,,,
2018-01-30T11:53:37.439Z,20.8,,0,,,,
2018-01-30T11:53:47.458Z,20.8,,0,,,,
2018-01-30T11:53:57.368Z,20.8,,0,,,,
2018-01-30T11:54:07.368Z,20.8,,0,,,,
2018-01-30T11:54:17.373Z,20.8,,0,,,,
2018-01-30T11:54:27.368Z,20.8,,0,,,,
2018-01-30T11:54:37.375Z,20.8,,0,,,,
2018-01-30T11:54:47.459Z,20.8,,0,,,,
2018-01-30T11:54:57.371Z,20.8,,0,,,,
2018-01-30T11:55:07.370Z,20.8,,0,,,,
2018-01-30T11:55:17.368Z,20.8,,0,,,,
2018-01-30T11:55:27.370Z,20.8,,0,,,,
2018-01-30T11:55:37.409Z,20.8,,0,,,,
2018-01-30T11:55:47.507Z,20.8,,0,,,,
2018-01-30T11:55:57.368Z,20.8,,0,,,,
2018-01-30T11:56:07.374Z,20.8,,0,,,,
2018-01-30T11:56:17.373Z,20.8,,0,,,,
2018-01-30T11:56:27.541Z,20.8,,0,,,,
2018-01-30T11:56:37.383Z,20.8,,0,,,,
2018-01-30T11:56:47.535Z,20.8,,0,,,,
2018-01-30T11:56:57.389Z,20.8,,0,,,,
2018-01-30T11:57:07.369Z,20.8,,0,,,,
2018-01-30T11:57:17.376Z,20.8,,0,,,,
2018-01-30T11:57:27.374Z,20.8,,0,,,,
2018-01-30T11:57:37.368Z,20.6,,0,,,,
2018-01-30T11:57:47.461Z,20.6,,0,,,,
2018-01-30T11:57:57.421Z,20.6,19.1,0,,,,
2018-01-30T11:58:07.369Z,20.6,18.9,0,,,,
2018-01-30T11:58:17.369Z,20.6,,0,,,,
2018-01-30T11:58:27.369Z,20.6,,0,,,,
2018-01-30T11:58:37.369Z,20.6,,0,,,,
2018-01-30T11:58:47.459Z,20.6,,0,,,,
2018-01-30T11:58:57.434Z,20.6,,0,,,,
2018-01-30T11:59:07.369Z,20.6,,0,,,,
2018-01-30T11:59:17.422Z,20.6,,0,,,,
2018-01-30T11:59:27.461Z,20.6,18.8,0,,,,
2018-01-30T11:59:37.369Z,20.6,18.9,0,,,,
2018-01-30T11:59:47.460Z,20.6,,0,,,,
2018-01-30T11:59:57.474Z,20.6,,0,,,,
2018-01-30T12:00:07.420Z,20.6,,0,,,,
2018-01-30T12:00:17.479Z,20.6,,0,,,,
2018-01-30T12:00:27.478Z,20.6,18.8,0,,,,
2018-01-30T12:00:37.369Z,20.6,,0,,,,
2018-01-30T12:00:47.460Z,20.6,,0,,,,
2018-01-30T12:00:57.375Z,20.6,,0,,,,
2018-01-30T12:01:07.375Z,20.6,,0,,,,
2018-01-30T12:01:17.369Z,20.6,,0,,,,
2018-01-30T12:01:27.372Z,20.6,,0,,,,
2018-01-30T12:01:37.371Z,20.6,,0,,,,
2018-01-30T12:01:47.460Z,20.6,,0,,,,
2018-01-30T12:01:57.370Z,20.6,,0,,,,
2018-01-30T12:02:07.371Z,20.6,,0,,,,
2018-01-30T12:02:17.374Z,20.5,,0,,,,
2018-01-30T12:02:27.404Z,20.5,,0,,,,
2018-01-30T12:02:37.377Z,20.5,,0,,,,
2018-01-30T12:02:47.474Z,20.5,,0,,,,
2018-01-30T12:02:57.377Z,20.5,,0,,,,
2018-01-30T12:03:07.393Z,20.5,,0,,,,
2018-01-30T12:03:17.371Z,20.5,,0,,,,
2018-01-30T12:03:27.383Z,20.5,,0,,,,
2018-01-30T12:03:37.371Z,20.5,,0,,,,
2018-01-30T12:03:47.466Z,20.5,,0,,,,
2018-01-30T12:03:57.372Z,20.5,,0,,,,
2018-01-30T12:04:07.377Z,20.5,,0,,,,
2018-01-30T12:04:17.370Z,20.5,,0,,,,
2018-01-30T12:04:39.250Z,20.5,,0,,,,
2018-01-30T12:04:51.285Z,20.5,,0,,,,
2018-01-30T12:04:53.842Z,20.5,,0,,,,
2018-01-30T12:04:57.407Z,20.5,,0,,,,
2018-01-30T12:05:07.398Z,20.5,,0,,,,
2018-01-30T12:05:17.403Z,20.5,,0,,,,
2018-01-30T12:05:27.379Z,20.5,,0,,,,
2018-01-30T12:05:37.389Z,20.5,,0,,,,
2018-01-30T12:05:47.469Z,20.5,,0,,,,
2018-01-30T12:05:57.384Z,20.5,,0,,,,
2018-01-30T12:06:07.376Z,20.5,,0,,,,
2018-01-30T12:06:17.375Z,20.5,18.9,0,,,,
2018-01-30T12:06:27.371Z,20.5,,0,,,,
2018-01-30T12:06:37.370Z,20.5,,0,,,,
2018-01-30T12:06:47.461Z,20.5,,0,,,,
2018-01-30T12:06:57.373Z,20.5,18.8,0,,,,
2018-01-30T12:07:07.373Z,20.5,18.9,0,,,,
2018-01-30T12:07:17.380Z,20.5,,0,,,,
2018-01-30T12:07:27.389Z,20.4,,0,,,,
2018-01-30T12:07:37.392Z,20.4,,0,,,,
2018-01-30T12:07:47.473Z,20.4,18.8,0,,,,
2018-01-30T12:07:57.380Z,20.4,,0,,,,
2018-01-30T12:08:07.372Z,20.4,18.6,0,,,,
2018-01-30T12:08:17.371Z,20.4,18.5,0,,,,
2018-01-30T12:08:27.372Z,20.4,,0,,,,
2018-01-30T12:08:37.420Z,20.4,,0,,,,
2018-01-30T12:08:47.471Z,20.4,18.6,0,,,,
2018-01-30T12:08:57.372Z,20.4,,0,,,,
2018-01-30T12:09:07.371Z,20.4,18.5,0,,,,
2018-01-30T12:09:20.708Z,20.4,,0,,,,
2018-01-30T12:09:31.112Z,20.4,,0,,,,
2018-01-30T12:09:38.960Z,20.4,18.6,0,,,,
2018-01-30T12:09:49.556Z,20.4,18.5,0,,,,
2018-01-30T12:09:57.401Z,20.4,,0,,,,
2018-01-30T12:10:07.381Z,20.4,,0,,,,
2018-01-30T12:10:17.371Z,20.4,,0,,,,
2018-01-30T12:10:27.374Z,20.4,,0,,,,
2018-01-30T12:10:37.371Z,20.4,,0,,,,
2018-01-30T12:10:47.463Z,20.4,,0,,,,
2018-01-30T12:10:57.372Z,20.4,,0,,,,
2018-01-30T12:11:07.385Z,20.4,,0,,,,
2018-01-30T12:11:17.371Z,20.4,,0,,,,
2018-01-30T12:11:27.371Z,20.4,,0,,,,
2018-01-30T12:11:37.371Z,20.4,,0,,,,
2018-01-30T12:11:47.462Z,20.4,,0,,,,
2018-01-30T12:11:57.372Z,20.4,,0,,,,
2018-01-30T12:12:07.374Z,20.4,,0,,,,
2018-01-30T12:12:17.376Z,20.4,,0,,,,
2018-01-30T12:12:27.381Z,20.4,,0,,,,
2018-01-30T12:12:37.375Z,20.4,,0,,,,
2018-01-30T12:12:47.464Z,20.2,,0,,,,
2018-01-30T12:12:57.371Z,20.4,,0,,,,
2018-01-30T12:13:07.383Z,20.4,,0,,,,
2018-01-30T12:13:17.372Z,20.2,,0,,,,
2018-01-30T12:13:27.372Z,20.4,,0,,,,
2018-01-30T12:13:37.373Z,20.2,18.5,0,1,0,20,0
2018-01-30T12:13:47.851Z,20.2,,0,,,,
2018-01-30T12:13:57.374Z,20.2,,0,,,,
2018-01-30T12:14:07.373Z,20.2,,0,,,,
2018-01-30T12:14:17.380Z,20.2,,0,,,,
2018-01-30T12:14:27.380Z,20.2,,0,,,,
2018-01-30T12:14:37.372Z,20.2,,0,,,,
2018-01-30T12:14:47.473Z,20.2,,0,,,,
2018-01-30T12:14:57.372Z,20.2,,0,,,,
2018-01-30T12:15:07.374Z,20.2,,0,,,,
2018-01-30T12:15:17.385Z,20.2,,0,,,,
2018-01-30T12:15:28.229Z,20.2,,0,,,,
2018-01-30T12:15:37.372Z,20.2,,0,,,,
2018-01-30T12:15:47.464Z,20.2,,0,,,,
2018-01-30T12:15:57.373Z,20.2,,0,,,,
2018-01-30T12:16:07.373Z,20.2,,0,,,,
2018-01-30T12:16:18.783Z,20.2,,0,,,,
2018-01-30T12:16:27.377Z,20.2,,0,,,,
2018-01-30T12:16:37.376Z,20.2,,0,,,,
2018-01-30T12:16:47.464Z,20.2,18.6,0,,,,
2018-01-30T12:16:57.372Z,20.2,,0,,,,
2018-01-30T12:17:07.550Z,20.2,18.5,0,,,,
2018-01-30T12:17:17.389Z,20.2,,0,,,,
2018-01-30T12:17:27.375Z,20.2,,0,,,,
2018-01-30T12:17:37.372Z,20.2,18.6,0,,,,
2018-01-30T12:17:47.465Z,20.2,18.5,0,,,,
2018-01-30T12:17:57.377Z,20.2,,0,,,,
2018-01-30T12:18:07.373Z,20.2,18.4,0,,,,
2018-01-30T12:18:18.387Z,20.2,,0,,,,
2018-01-30T12:18:27.387Z,20.2,,0,,,,
2018-01-30T12:18:37.373Z,20.2,,0,,,,
2018-01-30T12:18:47.462Z,20.2,,0,,,,
2018-01-30T12:18:57.373Z,20.2,,0,,,,
2018-01-30T12:19:07.373Z,20.2,,0,,,,
2018-01-30T12:19:17.431Z,20.2,,0,,,,
2018-01-30T12:19:27.421Z,20.1,18.2,0,,,,
2018-01-30T12:19:37.399Z,20.2,18.4,0,,,,
2018-01-30T12:19:47.463Z,20.1,18.2,0,,,,
2018-01-30T12:19:57.385Z,20.1,18.4,0,,,,
2018-01-30T12:20:07.423Z,20.1,,0,,,,
2018-01-30T12:20:17.379Z,20.1,18.2,0,,,,
2018-01-30T12:20:27.376Z,20.1,,0,,,,
2018-01-30T12:20:37.417Z,20.1,,0,,,,
2018-01-30T12:20:48.308Z,20.1,,0,,,,
2018-01-30T12:20:57.393Z,20.1,,0,,,,
2018-01-30T12:21:07.595Z,20.1,,0,,,,
2018-01-30T12:21:17.398Z,20.1,,0,,,,
2018-01-30T12:21:27.376Z,20.1,,0,,,,
2018-01-30T12:21:37.377Z,20.1,,0,,,,
2018-01-30T12:21:47.464Z,20.1,,0,,,,
2018-01-30T12:21:57.376Z,20.1,,0,,,,
2018-01-30T12:22:07.373Z,20.1,,0,,,,
2018-01-30T12:22:17.377Z,20.1,,0,,,,
2018-01-30T12:22:27.374Z,20.1,,0,,,,
2018-01-30T12:22:37.380Z,20.1,,0,,,,
2018-01-30T12:22:47.465Z,20.1,,0,,,,
2018-01-30T12:22:57.373Z,20.1,,0,,,,
2018-01-30T12:23:07.377Z,20.1,,0,,,,
2018-01-30T12:23:17.374Z,20.1,,0,,,,
2018-01-30T12:23:27.374Z,20.1,,0,,,,
2018-01-30T12:23:37.379Z,20.1,,0,,,,
2018-01-30T12:23:47.480Z,20.1,,0,,,,
2018-01-30T12:23:57.393Z,20.1,,0,,,,
2018-01-30T12:24:07.373Z,20.1,,0,,,,
2018-01-30T12:24:17.376Z,20.1,18.4,0,,,,
2018-01-30T12:24:27.375Z,20.1,18.2,0,,,,
2018-01-30T12:24:37.374Z,20.1,,0,,,,
2018-01-30T12:24:47.477Z,20.1,,0,,,,
2018-01-30T12:24:57.374Z,20.1,,0,,,,
2018-01-30T12:25:07.374Z,20.1,18.4,0,,,,
2018-01-30T12:25:17.374Z,20.1,,0,,,,
2018-01-30T12:25:27.422Z,20.1,18.2,0,,,,
2018-01-30T12:25:37.374Z,20.1,18.4,0,,,,
2018-01-30T12:25:47.468Z,20.1,18.2,0,,,,
2018-01-30T12:25:57.415Z,20.1,18.4,0,,,,
2018-01-30T12:26:07.387Z,20.1,,0,,,,
2018-01-30T12:26:17.410Z,20,,0,,,,
2018-01-30T12:26:27.382Z,20.1,,0,,,,
2018-01-30T12:26:37.389Z,20,,0,,,,
2018-01-30T12:26:47.488Z,20,,0,,,,
2018-01-30T12:26:57.384Z,20,,0,,,,
2018-01-30T12:27:07.442Z,20,,0,,,,
2018-01-30T12:27:17.432Z,20,,0,,,,
2018-01-30T12:27:27.462Z,20,,0,,,,
2018-01-30T12:27:37.432Z,20,,0,,,,
2018-01-30T12:27:47.520Z,20,18.2,0,,,,
2018-01-30T12:27:57.438Z,20,,0,,,,
2018-01-30T12:28:07.431Z,20,,0,,,,
2018-01-30T12:28:17.412Z,20,18.1,0,,,,
2018-01-30T12:28:27.483Z,20,,0,,,,
2018-01-30T12:28:37.416Z,20,,0,,,,
2018-01-30T12:28:47.493Z,20,,0,,,,
2018-01-30T12:28:57.483Z,20,,0,,,,
2018-01-30T12:29:07.448Z,20,,0,,,,
2018-01-30T12:29:17.430Z,20,,0,,,,
2018-01-30T12:29:27.438Z,20,,0,,,,
2018-01-30T12:29:40.055Z,20,,0,,,,
2018-01-30T12:29:57.180Z,20,,0,,,,
2018-01-30T12:30:00.683Z,20,,0,,,,
2018-01-30T12:30:07.458Z,20,,0,,,,
2018-01-30T12:30:17.554Z,20,,0,,,,
2018-01-30T12:30:27.560Z,20,,0,,,,
2018-01-30T12:30:37.443Z,20,,0,,,,
2018-01-30T12:30:47.457Z,20,,0,,,,
2018-01-30T12:30:57.425Z,20,,0,,,,
2018-01-30T12:31:07.460Z,20,,0,,,,
2018-01-30T12:31:17.418Z,20,,0,,,,
2018-01-30T12:31:27.481Z,20,,0,,,,
2018-01-30T12:31:37.473Z,20,,0,,,,
2018-01-30T12:31:47.497Z,20,,0,,,,
2018-01-30T12:31:57.405Z,20,,0,,,,
2018-01-30T12:32:07.426Z,20,,0,,,,
2018-01-30T12:32:17.413Z,20,,0,,,,
2018-01-30T12:32:27.417Z,20,,0,,,,
2018-01-30T12:32:37.454Z,20,,0,,,,
2018-01-30T12:32:52.700Z,20,,0,,,,
2018-01-30T12:33:01.430Z,20,,0,,,,
2018-01-30T12:33:07.693Z,20,,0,,,,
2018-01-30T12:33:17.429Z,20,,0,,,,
2018-01-30T12:33:27.421Z,20,,0,,,,
2018-01-30T12:33:37.418Z,20,,0,,,,
2018-01-30T12:33:47.481Z,19.8,,0,,,,
2018-01-30T12:33:57.470Z,20,,0,,,,
2018-01-30T12:34:07.461Z,19.8,,0,,,,
2018-01-30T12:34:17.450Z,20,,0,,,,
2018-01-30T12:34:27.439Z,20,,0,,,,
2018-01-30T12:34:37.487Z,19.8,,0,,,,
2018-01-30T12:34:47.485Z,19.8,,0,,,,
2018-01-30T12:34:57.470Z,19.8,,0,,,,
2018-01-30T12:35:07.431Z,19.8,,0,,,,
2018-01-30T12:35:17.409Z,19.8,,0,,,,
2018-01-30T12:35:27.430Z,19.8,,0,,,,
2018-01-30T12:35:37.395Z,19.8,,0,,,,
2018-01-30T12:35:47.546Z,19.8,,0,,,,
2018-01-30T12:35:57.451Z,19.8,,0,,,,
2018-01-30T12:36:07.461Z,19.8,,0,,,,
2018-01-30T12:36:17.457Z,19.8,,0,,,,
2018-01-30T12:36:27.456Z,19.8,,0,,,,
2018-01-30T12:36:37.446Z,19.8,,0,,,,
2018-01-30T12:36:47.540Z,19.8,,0,,,,
2018-01-30T12:36:57.454Z,19.8,,0,,,,
2018-01-30T12:37:07.561Z,19.8,,0,,,,
2018-01-30T12:37:17.538Z,19.8,,0,,,,
2018-01-30T12:37:27.482Z,19.8,,0,,,,
2018-01-30T12:37:37.435Z,19.8,,0,,,,
2018-01-30T12:37:47.554Z,19.8,,0,,,,
2018-01-30T12:37:57.395Z,19.8,,0,,,,
2018-01-30T12:38:07.410Z,19.8,18,0,,,,
2018-01-30T12:38:17.394Z,19.8,,0,,,,
2018-01-30T12:38:27.439Z,19.8,18,0,,,,
2018-01-30T12:38:37.416Z,19.8,,0,,,,
2018-01-30T12:38:47.510Z,19.8,,0,,,,
2018-01-30T12:38:57.454Z,19.8,,0,,,,
2018-01-30T12:39:07.379Z,19.8,,0,,,,
2018-01-30T12:39:17.432Z,19.8,,0,,,,
2018-01-30T12:39:27.388Z,19.8,17.8,0,,,,
2018-01-30T12:39:37.429Z,19.8,18,0,,,,
2018-01-30T12:39:47.470Z,19.8,,0,,,,
2018-01-30T12:39:57.402Z,19.8,,0,,,,
2018-01-30T12:40:07.399Z,19.8,,0,,,,
2018-01-30T12:40:17.390Z,19.8,,0,,,,
2018-01-30T12:40:27.402Z,19.8,,0,,,,
2018-01-30T12:40:37.377Z,19.8,,0,,,,
2018-01-30T12:40:47.504Z,19.8,17.8,0,,,,
2018-01-30T12:40:57.406Z,19.8,17.8,0,,,,
2018-01-30T12:41:07.379Z,19.8,17.8,0,,,,
2018-01-30T12:41:17.411Z,19.8,,0,,,,
2018-01-30T12:41:27.417Z,19.8,17.8,0,,,,
2018-01-30T12:41:37.384Z,19.8,18,0,,,,
2018-01-30T12:41:47.594Z,19.8,17.8,0,,,,
2018-01-30T12:41:57.408Z,19.8,17.8,0,,,,
2018-01-30T12:42:07.427Z,19.8,17.8,0,,,,
2018-01-30T12:42:17.482Z,19.8,18,0,,,,
2018-01-30T12:42:27.422Z,19.7,18,0,,,,
2018-01-30T12:42:37.413Z,19.7,18,0,,,,
2018-01-30T12:42:47.464Z,19.7,18,0,,,,
2018-01-30T12:42:57.379Z,19.7,,0,,,,
2018-01-30T12:43:07.378Z,19.7,,0,,,,
2018-01-30T12:43:17.378Z,19.7,,0,,,,
2018-01-30T12:43:27.382Z,19.7,18,0,,,,
2018-01-30T12:43:37.392Z,19.7,18,0,,,,
2018-01-30T12:43:47.490Z,19.7,,0,,,,
2018-01-30T12:43:57.396Z,19.7,,0,,,,
2018-01-30T12:44:07.377Z,19.7,17.8,0,,,,
2018-01-30T12:44:17.402Z,19.7,18,0,,,,
2018-01-30T12:44:27.388Z,19.7,18,0,,,,
2018-01-30T12:44:37.383Z,19.7,,0,,,,
2018-01-30T12:44:47.468Z,19.7,18,0,,,,
2018-01-30T12:44:57.594Z,19.7,,0,,,,
2018-01-30T12:45:15.836Z,19.7,,0,,,,
2018-01-30T12:45:23.389Z,19.7,,0,,,,
2018-01-30T12:45:27.787Z,19.7,,0,,,,
2018-01-30T12:45:37.439Z,19.7,,0,,,,
2018-01-30T12:45:47.533Z,19.7,,0,,,,
2018-01-30T12:45:57.429Z,19.7,,0,,,,
2018-01-30T12:46:07.462Z,19.7,,0,,,,
2018-01-30T12:46:17.414Z,19.7,,0,,,,
2018-01-30T12:46:27.441Z,19.7,,0,,,,
2018-01-30T12:46:37.459Z,19.7,,0,,,,
2018-01-30T12:46:47.505Z,19.7,,0,,,,
2018-01-30T12:46:57.377Z,19.7,,0,,,,
2018-01-30T12:47:07.384Z,19.7,,0,,,,
2018-01-30T12:47:17.439Z,19.7,,0,,,,
2018-01-30T12:47:27.709Z,19.7,,0,,,,
2018-01-30T12:47:37.554Z,19.7,,0,,,,
2018-01-30T12:47:49.875Z,19.7,17.8,0,,,,
2018-01-30T12:48:00.388Z,19.7,17.8,0,,,,
2018-01-30T12:48:10.430Z,19.7,,0,,,,
2018-01-30T12:48:21.610Z,19.7,,0,,,,
2018-01-30T12:48:30.245Z,19.7,17.7,0,,,,
2018-01-30T12:48:38.515Z,19.7,,0,,,,
2018-01-30T12:48:47.549Z,19.7,17.8,0,,,,
2018-01-30T12:48:57.449Z,19.7,17.7,0,,,,
2018-01-30T12:49:07.412Z,19.7,17.8,0,,,,
2018-01-30T12:49:17.396Z,19.6,,0,,,,
2018-01-30T12:49:27.393Z,19.7,,0,,,,
2018-01-30T12:49:37.413Z,19.7,17.7,0,,,,
2018-01-30T12:49:47.472Z,19.6,17.8,0,,,,
2018-01-30T12:49:57.458Z,19.6,,0,,,,
2018-01-30T12:50:07.458Z,19.6,17.7,0,,,,
2018-01-30T12:50:17.432Z,19.6,,0,,,,
2018-01-30T12:50:27.433Z,19.6,17.8,0,,,,
2018-01-30T12:50:46.965Z,19.6,17.7,0,,,,
2018-01-30T12:50:47.614Z,19.6,,0,,,,
2018-01-30T12:50:57.386Z,19.6,,0,,,,
2018-01-30T12:51:07.379Z,19.6,,0,,,,
2018-01-30T12:51:17.427Z,19.6,,0,,,,
2018-01-30T12:51:27.399Z,19.6,,0,,,,
2018-01-30T12:51:37.404Z,19.6,,0,,,,
2018-01-30T12:51:47.494Z,19.6,,0,,,,
2018-01-30T12:51:57.379Z,19.6,,0,,,,
2018-01-30T12:52:07.380Z,19.6,,0,,,,
2018-01-30T12:52:17.379Z,19.6,,0,,,,
2018-01-30T12:52:27.394Z,19.6,,0,,,,
2018-01-30T12:52:37.417Z,19.6,,0,,,,
2018-01-30T12:52:52.541Z,19.6,,0,,,,
2018-01-30T12:52:57.397Z,19.6,,0,,,,
2018-01-30T12:53:07.378Z,19.6,,0,,,,
2018-01-30T12:53:17.379Z,19.6,,0,,,,
2018-01-30T12:53:27.379Z,19.6,,0,,,,
2018-01-30T12:53:37.393Z,19.6,17.8,0,,,,
2018-01-30T12:53:47.499Z,19.6,17.7,0,,,,
2018-01-30T12:53:57.401Z,19.6,,0,,,,
2018-01-30T12:54:07.397Z,19.6,,0,,,,
