Time,PrimTSet,ChActive,HwTSet,PrimT,HwTOutlet,ActPow,HwActive
2017-11-12T04:07:26.303Z,,,0,,20.9,,
2017-11-12T04:07:36.309Z,,,0,,20.9,,
2017-11-12T04:07:46.307Z,,,0,35.3,20.9,,
2017-11-12T04:07:56.306Z,,,0,35.4,20.9,,
2017-11-12T04:08:06.311Z,,,0,35.3,20.9,,
2017-11-12T04:08:16.303Z,,,0,,20.9,,
2017-11-12T04:08:26.303Z,,,0,,20.9,,
2017-11-12T04:08:36.307Z,,,0,,20.9,,
2017-11-12T04:08:46.302Z,,,0,,20.9,,
2017-11-12T04:08:56.303Z,,,0,,20.9,,
2017-11-12T04:09:06.303Z,,,0,,20.9,,
2017-11-12T04:09:16.303Z,,,0,,20.9,,
2017-11-12T04:09:26.303Z,,,0,,20.9,,
2017-11-12T04:09:36.303Z,,,0,35.2,20.9,,
2017-11-12T04:09:46.304Z,,,0,35.3,20.9,,
2017-11-12T04:09:56.304Z,,,0,35.2,20.9,,
2017-11-12T04:10:06.306Z,,,0,,20.9,,
2017-11-12T04:10:16.303Z,5,0,0,35.2,20.9,0,0
2017-11-12T04:10:26.303Z,,,0,,20.9,,
2017-11-12T04:10:36.303Z,,,0,,20.9,,
2017-11-12T04:10:46.303Z,,,0,,20.9,,
2017-11-12T04:10:56.303Z,,,0,,20.9,,
2017-11-12T04:11:06.309Z,,,0,,20.9,,
2017-11-12T04:11:16.304Z,,,0,,20.9,,
2017-11-12T04:11:26.303Z,,,0,,20.9,,
2017-11-12T04:11:36.303Z,,,0,35.1,20.9,,
2017-11-12T04:11:46.302Z,,,0,,20.9,,
2017-11-12T04:11:56.303Z,,,0,,20.9,,
2017-11-12T04:12:06.303Z,,,0,,20.9,,
2017-11-12T04:12:16.303Z,,,0,,20.9,,
2017-11-12T04:12:26.309Z,,,0,,20.9,,
2017-11-12T04:12:36.303Z,,,0,,20.9,,
2017-11-12T04:12:46.303Z,,,0,,20.9,,
2017-11-12T04:12:56.304Z,,,0,,20.9,,
2017-11-12T04:13:06.305Z,,,0,,20.9,,
2017-11-12T04:13:16.303Z,,,0,,20.9,,
2017-11-12T04:13:26.304Z,,,0,35.1,20.9,,
2017-11-12T04:13:36.303Z,,,0,35.1,20.9,,
2017-11-12T04:13:46.306Z,,,0,35.1,20.9,,
2017-11-12T04:13:56.307Z,,,0,34.9,20.9,,
2017-11-12T04:14:06.303Z,,,0,,20.9,,
2017-11-12T04:14:16.303Z,,,0,,20.9,,
2017-11-12T04:14:26.304Z,,,0,,20.9,,
2017-11-12T04:14:36.303Z,,,0,,20.9,,
2017-11-12T04:14:46.303Z,,,0,,20.9,,
2017-11-12T04:14:56.310Z,,,0,,20.9,,
2017-11-12T04:15:06.304Z,,,0,,20.9,,
2017-11-12T04:15:16.304Z,,,0,,20.9,,
2017-11-12T04:15:26.304Z,,,0,,20.9,,
2017-11-12T04:15:36.305Z,,,0,34.8,20.9,,
2017-11-12T04:15:46.304Z,,,0,34.9,20.9,,
2017-11-12T04:15:56.304Z,,,0,34.8,20.9,,
2017-11-12T04:16:06.304Z,,,0,,20.9,,
2017-11-12T04:16:16.304Z,,,0,,20.9,,
2017-11-12T04:16:26.304Z,,,0,,20.9,,
2017-11-12T04:16:36.304Z,,,0,,20.9,,
2017-11-12T04:16:46.304Z,,,0,,20.9,,
2017-11-12T04:16:56.305Z,,,0,,20.8,,
2017-11-12T04:17:06.304Z,,,0,,20.9,,
2017-11-12T04:17:16.305Z,,,0,,20.9,,
2017-11-12T04:17:26.310Z,,,0,,20.9,,
2017-11-12T04:17:36.304Z,,,0,34.7,20.9,,
2017-11-12T04:17:46.308Z,,,0,,20.9,,
2017-11-12T04:17:56.307Z,,,0,,20.8,,
2017-11-12T04:18:06.304Z,,,0,,20.9,,
2017-11-12T04:18:16.304Z,,,0,,20.9,,
2017-11-12T04:18:26.308Z,,,0,,20.9,,
2017-11-12T04:18:36.307Z,,,0,,20.8,,
2017-11-12T04:18:46.307Z,,,0,,20.8,,
2017-11-12T04:18:56.304Z,,,0,,20.8,,
2017-11-12T04:19:06.304Z,,,0,,20.8,,
2017-11-12T04:19:16.304Z,,,0,,20.8,,
2017-11-12T04:19:26.304Z,,,0,34.6,20.8,,
2017-11-12T04:19:36.314Z,,,0,,20.8,,
2017-11-12T04:19:46.305Z,,,0,,20.8,,
2017-11-12T04:19:56.304Z,,,0,,20.8,,
2017-11-12T04:20:06.305Z,,,0,,20.8,,
2017-11-12T04:20:16.309Z,,,0,,20.9,,
2017-11-12T04:20:26.304Z,,,0,,20.8,,
2017-11-12T04:20:36.304Z,,,0,,20.8,,
2017-11-12T04:20:46.305Z,,,0,,20.8,,
2017-11-12T04:20:56.304Z,,,0,,20.8,,
2017-11-12T04:21:06.305Z,,,0,,20.8,,
2017-11-12T04:21:16.305Z,,,0,,20.8,,
2017-11-12T04:21:26.307Z,,,0,,20.8,,
2017-11-12T04:21:36.304Z,,,0,,20.8,,
2017-11-12T04:21:46.309Z,,,0,34.5,20.8,,
2017-11-12T04:21:56.305Z,,,0,,20.8,,
2017-11-12T04:22:06.311Z,,,0,,20.8,,
2017-11-12T04:22:16.307Z,,,0,,20.8,,
2017-11-12T04:22:26.305Z,,,0,,20.8,,
2017-11-12T04:22:36.305Z,,,0,,20.8,,
2017-11-12T04:22:46.305Z,,,0,,20.8,,
2017-11-12T04:22:56.305Z,,,0,,20.8,,
2017-11-12T04:23:06.304Z,,,0,,20.8,,
2017-11-12T04:23:16.306Z,,,0,,20.8,,
2017-11-12T04:23:26.305Z,,,0,,20.8,,
2017-11-12T04:23:36.305Z,,,0,,20.8,,
2017-11-12T04:23:46.305Z,,,0,34.4,20.8,,
2017-11-12T04:23:56.307Z,,,0,,20.8,,
2017-11-12T04:24:06.306Z,,,0,,20.8,,
2017-11-12T04:24:16.305Z,,,0,,20.8,,
2017-11-12T04:24:26.305Z,,,0,,20.8,,
2017-11-12T04:24:36.306Z,,,0,,20.8,,
2017-11-12T04:24:46.307Z,,,0,,20.8,,
2017-11-12T04:24:56.307Z,,,0,,20.8,,
2017-11-12T04:25:06.306Z,,,0,,20.8,,
2017-11-12T04:25:16.316Z,,,0,,20.8,,
2017-11-12T04:25:26.310Z,,,0,,20.8,,
2017-11-12T04:25:36.305Z,,,0,34.3,20.8,,
2017-11-12T04:25:46.311Z,,,0,34.4,20.8,,
2017-11-12T04:25:56.305Z,,,0,34.3,20.8,,
2017-11-12T04:26:06.306Z,,,0,,20.8,,
2017-11-12T04:26:16.314Z,,,0,,20.8,,
2017-11-12T04:26:26.308Z,,,0,,20.8,,
2017-11-12T04:26:36.307Z,,,0,,20.8,,
2017-11-12T04:26:46.308Z,,,0,,20.8,,
2017-11-12T04:26:56.305Z,,,0,,20.8,,
2017-11-12T04:27:06.309Z,,,0,,20.8,,
2017-11-12T04:27:16.323Z,,,0,,20.8,,
2017-11-12T04:27:26.307Z,,,0,,20.8,,
2017-11-12T04:27:36.306Z,,,0,,20.8,,
2017-11-12T04:27:46.307Z,,,0,,20.8,,
2017-11-12T04:27:56.305Z,,,0,34.2,20.8,,
2017-11-12T04:28:06.305Z,,,0,,20.8,,
2017-11-12T04:28:16.314Z,,,0,,20.8,,
2017-11-12T04:28:26.308Z,,,0,,20.8,,
2017-11-12T04:28:36.308Z,,,0,,20.8,,
2017-11-12T04:28:46.309Z,,,0,,20.8,,
2017-11-12T04:28:56.490Z,,,0,,20.8,,
2017-11-12T04:29:06.306Z,,,0,,20.8,,
2017-11-12T04:29:16.312Z,,,0,,20.8,,
2017-11-12T04:29:26.310Z,,,0,,20.8,,
2017-11-12T04:29:36.306Z,,,0,,20.8,,
2017-11-12T04:29:46.351Z,,,0,,20.8,,
2017-11-12T04:29:56.494Z,,,0,34.1,20.8,,
2017-11-12T04:30:06.309Z,,,0,,20.8,,
2017-11-12T04:30:16.314Z,,,0,,20.6,,
2017-11-12T04:30:26.306Z,,,0,,20.8,,
2017-11-12T04:30:36.306Z,,,0,,20.8,,
2017-11-12T04:30:46.311Z,,,0,,20.8,,
2017-11-12T04:30:56.308Z,,,0,,20.8,,
2017-11-12T04:31:06.310Z,,,0,,20.8,,
2017-11-12T04:31:16.310Z,,,0,,20.6,,
2017-11-12T04:31:26.309Z,,,0,,20.6,,
2017-11-12T04:31:36.306Z,,,0,,20.6,,
2017-11-12T04:31:46.311Z,,,0,,20.6,,
2017-11-12T04:31:56.306Z,,,0,,20.6,,
2017-11-12T04:32:06.306Z,,,0,34,20.8,,
2017-11-12T04:32:16.311Z,,,0,,20.6,,
2017-11-12T04:32:26.308Z,,,0,,20.6,,
2017-11-12T04:32:36.306Z,,,0,,20.6,,
2017-11-12T04:32:46.308Z,,,0,,20.6,,
2017-11-12T04:32:56.370Z,,,0,,20.6,,
2017-11-12T04:33:06.310Z,,,0,,20.6,,
2017-11-12T04:33:16.484Z,,,0,,20.6,,
2017-11-12T04:33:26.311Z,,,0,,20.6,,
2017-11-12T04:33:36.310Z,,,0,,20.6,,
2017-11-12T04:33:46.308Z,,,0,34,20.6,,
2017-11-12T04:33:56.306Z,,,0,33.9,20.6,,
2017-11-12T04:34:06.309Z,,,0,33.9,20.6,,
2017-11-12T04:34:16.313Z,,,0,33.9,20.6,,
2017-11-12T04:34:26.306Z,,,0,33.9,20.6,,
2017-11-12T04:34:36.306Z,,,0,,20.6,,
2017-11-12T04:34:46.311Z,,,0,,20.6,,
2017-11-12T04:34:56.306Z,,,0,,20.6,,
2017-11-12T04:35:06.312Z,,,0,,20.6,,
2017-11-12T04:35:16.313Z,,,0,,20.6,,
2017-11-12T04:35:26.308Z,,,0,,20.6,,
2017-11-12T04:35:36.306Z,,,0,,20.6,,
2017-11-12T04:35:46.308Z,,,0,,20.6,,
2017-11-12T04:35:56.306Z,,,0,,20.6,,
2017-11-12T04:36:06.307Z,,,0,,20.6,,
2017-11-12T04:36:16.307Z,,,0,33.8,20.6,,
2017-11-12T04:36:26.307Z,,,0,,20.6,,
2017-11-12T04:36:36.307Z,,,0,,20.6,,
2017-11-12T04:36:51.358Z,,,0,,20.6,,
2017-11-12T04:36:56.307Z,,,0,,20.6,,
2017-11-12T04:37:06.307Z,,,0,,20.6,,
2017-11-12T04:37:16.307Z,,,0,,20.6,,
2017-11-12T04:37:26.308Z,,,0,,20.6,,
2017-11-12T04:37:36.308Z,,,0,,20.6,,
2017-11-12T04:37:46.306Z,,,0,,20.6,,
2017-11-12T04:37:56.308Z,,,0,,20.6,,
2017-11-12T04:38:06.307Z,,,0,,20.6,,
2017-11-12T04:38:16.310Z,,,0,,20.6,,
2017-11-12T04:38:26.307Z,,,0,,20.6,,
2017-11-12T04:38:36.472Z,,,0,33.7,20.6,,
2017-11-12T04:38:46.307Z,,,0,,20.6,,
2017-11-12T04:38:56.314Z,,,0,,20.6,,
2017-11-12T04:39:06.311Z,,,0,,20.6,,
2017-11-12T04:39:16.307Z,,,0,,20.6,,
2017-11-12T04:39:26.307Z,,,0,,20.6,,
2017-11-12T04:39:36.308Z,,,0,,20.6,,
2017-11-12T04:39:46.307Z,,,0,,20.6,,
2017-11-12T04:39:56.309Z,,,0,,20.6,,
2017-11-12T04:40:06.318Z,,,0,,20.6,,
2017-11-12T04:40:16.307Z,,,0,,20.6,,
2017-11-12T04:40:26.312Z,,,0,,20.6,,
2017-11-12T04:40:36.315Z,,,0,33.6,20.6,,
2017-11-12T04:40:46.307Z,,,0,,20.6,,
2017-11-12T04:40:56.314Z,,,0,,20.6,,
2017-11-12T04:41:06.308Z,,,0,,20.6,,
2017-11-12T04:41:16.307Z,,,0,,20.6,,
2017-11-12T04:41:26.308Z,,,0,,20.6,,
2017-11-12T04:41:36.311Z,,,0,,20.6,,
2017-11-12T04:41:46.308Z,,,0,,20.6,,
2017-11-12T04:41:56.309Z,,,0,,20.6,,
2017-11-12T04:42:06.308Z,,,0,,20.6,,
2017-11-12T04:42:16.308Z,,,0,,20.6,,
2017-11-12T04:42:26.308Z,,,0,,20.6,,
2017-11-12T04:42:36.308Z,,,0,,20.6,,
2017-11-12T04:42:46.308Z,,,0,,20.6,,
2017-11-12T04:42:56.307Z,,,0,33.5,20.6,,
2017-11-12T04:43:06.308Z,,,0,,20.6,,
2017-11-12T04:43:16.308Z,,,0,,20.6,,
2017-11-12T04:43:26.308Z,,,0,,20.6,,
2017-11-12T04:43:36.308Z,,,0,,20.6,,
2017-11-12T04:43:46.308Z,,,0,,20.6,,
2017-11-12T04:43:56.463Z,,,0,,20.6,,
2017-11-12T04:44:06.309Z,,,0,,20.5,,
2017-11-12T04:44:16.308Z,,,0,,20.5,,
2017-11-12T04:44:26.308Z,,,0,,20.6,,
2017-11-12T04:44:36.309Z,,,0,,20.6,,
2017-11-12T04:44:46.307Z,,,0,33.4,20.6,,
2017-11-12T04:44:56.311Z,,,0,,20.6,,
2017-11-12T04:45:06.312Z,,,0,,20.5,,
2017-11-12T04:45:16.309Z,,,0,,20.5,,
2017-11-12T04:45:26.309Z,,,0,,20.6,,
2017-11-12T04:45:36.312Z,,,0,,20.5,,
2017-11-12T04:45:46.308Z,,,0,,20.5,,
2017-11-12T04:45:56.308Z,,,0,,20.5,,
2017-11-12T04:46:06.309Z,,,0,,20.5,,
2017-11-12T04:46:16.308Z,,,0,,20.5,,
2017-11-12T04:46:26.312Z,,,0,,20.5,,
2017-11-12T04:46:36.308Z,,,0,,20.5,,
2017-11-12T04:46:46.310Z,,,0,,20.5,,
2017-11-12T04:46:56.309Z,,,0,,20.5,,
2017-11-12T04:47:06.308Z,,,0,,20.5,,
2017-11-12T04:47:16.309Z,,,0,33.3,20.5,,
2017-11-12T04:47:26.309Z,,,0,,20.5,,
2017-11-12T04:47:36.309Z,,,0,,20.5,,
2017-11-12T04:47:46.308Z,,,0,,20.5,,
2017-11-12T04:47:56.309Z,,,0,,20.5,,
2017-11-12T04:48:06.308Z,,,0,,20.5,,
2017-11-12T04:48:16.309Z,,,0,,20.5,,
2017-11-12T04:48:26.310Z,,,0,,20.5,,
2017-11-12T04:48:36.310Z,,,0,,20.5,,
2017-11-12T04:48:46.511Z,,,0,,20.5,,
2017-11-12T04:48:56.314Z,,,0,,20.5,,
2017-11-12T04:49:06.310Z,,,0,,20.5,,
2017-11-12T04:49:16.312Z,,,0,33.2,20.5,,
2017-11-12T04:49:26.310Z,,,0,,20.5,,
2017-11-12T04:49:36.308Z,,,0,,20.5,,
2017-11-12T04:49:46.309Z,,,0,,20.5,,
2017-11-12T04:49:56.311Z,,,0,,20.5,,
2017-11-12T04:50:06.309Z,,,0,,20.5,,
2017-11-12T04:50:16.311Z,,,0,,20.5,,
2017-11-12T04:50:26.311Z,,,0,,20.5,,
2017-11-12T04:50:36.309Z,,,0,,20.5,,
2017-11-12T04:50:46.310Z,,,0,,20.5,,
2017-11-12T04:50:56.311Z,,,0,,20.5,,
2017-11-12T04:51:06.310Z,,,0,,20.5,,
2017-11-12T04:51:16.311Z,,,0,,20.5,,
2017-11-12T04:51:26.309Z,,,0,,20.5,,
2017-11-12T04:51:36.310Z,,,0,,20.5,,
2017-11-12T04:51:46.314Z,,,0,33.1,20.5,,
2017-11-12T04:51:56.310Z,,,0,,20.5,,
2017-11-12T04:52:06.313Z,,,0,,20.5,,
2017-11-12T04:52:16.310Z,,,0,,20.5,,
2017-11-12T04:52:26.309Z,,,0,,20.5,,
2017-11-12T04:52:41.406Z,,,0,,20.5,,
2017-11-12T04:52:46.309Z,,,0,,20.5,,
2017-11-12T04:52:56.309Z,,,0,,20.5,,
2017-11-12T04:53:06.314Z,,,0,,20.5,,
2017-11-12T04:53:16.309Z,,,0,,20.5,,
2017-11-12T04:53:26.309Z,,,0,,20.5,,
2017-11-12T04:53:36.309Z,,,0,,20.5,,
2017-11-12T04:53:46.315Z,,,0,32.9,20.5,,
2017-11-12T04:53:56.313Z,,,0,32.9,20.5,,
2017-11-12T04:54:06.312Z,,,0,32.9,20.5,,
2017-11-12T04:54:16.313Z,,,0,,20.5,,
2017-11-12T04:54:26.314Z,,,0,,20.5,,
2017-11-12T04:54:36.315Z,,,0,,20.5,,
2017-11-12T04:54:46.310Z,,,0,,20.5,,
2017-11-12T04:54:56.314Z,,,0,,20.5,,
2017-11-12T04:55:06.309Z,,,0,,20.5,,
2017-11-12T04:55:16.309Z,,,0,,20.5,,
2017-11-12T04:55:26.311Z,,,0,,20.5,,
2017-11-12T04:55:36.317Z,,,0,,20.5,,
2017-11-12T04:55:46.309Z,,,0,,20.5,,
2017-11-12T04:55:56.310Z,,,0,,20.5,,
2017-11-12T04:56:06.315Z,,,0,,20.5,,
2017-11-12T04:56:16.310Z,,,0,32.8,20.5,,
2017-11-12T04:56:26.310Z,,,0,,20.5,,
2017-11-12T04:56:36.316Z,,,0,,20.5,,
2017-11-12T04:56:46.483Z,,,0,,20.5,,
2017-11-12T04:56:57.047Z,,,0,,20.5,,
2017-11-12T04:57:06.820Z,,,0,,20.5,,
2017-11-12T04:57:18.515Z,,,0,,20.5,,
2017-11-12T04:57:26.311Z,,,0,,20.5,,
2017-11-12T04:57:36.311Z,,,0,,20.5,,
2017-11-12T04:57:46.309Z,,,0,,20.5,,
2017-11-12T04:57:56.310Z,,,0,,20.5,,
2017-11-12T04:58:06.313Z,,,0,,20.5,,
2017-11-12T04:58:16.311Z,,,0,,20.5,,
2017-11-12T04:58:26.312Z,,,0,,20.5,,
2017-11-12T04:58:36.311Z,,,0,32.7,20.5,,
2017-11-12T04:58:46.311Z,,,0,,20.5,,
2017-11-12T04:58:56.311Z,,,0,,20.5,,
2017-11-12T04:59:06.313Z,,,0,,20.5,,
2017-11-12T04:59:16.311Z,,,0,,20.5,,
2017-11-12T04:59:26.312Z,,,0,,20.5,,
2017-11-12T04:59:36.310Z,,,0,,20.5,,
2017-11-12T04:59:46.310Z,,,0,,20.5,,
2017-11-12T04:59:56.310Z,,,0,,20.5,,
2017-11-12T05:00:06.310Z,,,0,,20.4,,
2017-11-12T05:00:16.310Z,,,0,,20.5,,
2017-11-12T05:00:26.311Z,,,0,,20.5,,
2017-11-12T05:00:36.312Z,,,0,,20.5,,
2017-11-12T05:00:46.310Z,,,0,,20.4,,
2017-11-12T05:00:56.320Z,,,0,32.6,20.4,,
2017-11-12T05:01:06.314Z,,,0,,20.4,,
2017-11-12T05:01:16.313Z,,,0,,20.5,,
2017-11-12T05:01:26.310Z,,,0,,20.4,,
2017-11-12T05:01:36.310Z,,,0,,20.4,,
2017-11-12T05:01:46.311Z,,,0,,20.4,,
2017-11-12T05:01:56.310Z,,,0,,20.4,,
2017-11-12T05:02:06.310Z,,,0,,20.4,,
2017-11-12T05:02:16.311Z,,,0,,20.4,,
2017-11-12T05:02:26.310Z,,,0,,20.4,,
2017-11-12T05:02:36.313Z,,,0,,20.4,,
2017-11-12T05:02:46.311Z,,,0,,20.4,,
2017-11-12T05:02:56.311Z,,,0,,20.4,,
2017-11-12T05:03:06.310Z,,,0,32.5,20.4,,
2017-11-12T05:03:16.331Z,,,0,32.6,20.4,,
2017-11-12T05:03:26.311Z,,,0,32.5,20.4,,
2017-11-12T05:03:36.317Z,,,0,,20.4,,
2017-11-12T05:03:46.311Z,,,0,,20.4,,
2017-11-12T05:03:56.311Z,,,0,,20.4,,
2017-11-12T05:04:06.312Z,,,0,,20.4,,
2017-11-12T05:04:16.432Z,,,0,,20.4,,
2017-11-12T05:04:26.410Z,,,0,,20.4,,
2017-11-12T05:04:36.403Z,,,0,,20.4,,
2017-11-12T05:04:46.416Z,,,0,,20.4,,
2017-11-12T05:04:56.311Z,,,0,,20.4,,
2017-11-12T05:05:06.311Z,,,0,,20.4,,
2017-11-12T05:05:16.311Z,,,0,,20.4,,
2017-11-12T05:05:26.311Z,,,0,,20.4,,
2017-11-12T05:05:36.311Z,,,0,32.4,20.4,,
2017-11-12T05:05:46.316Z,,,0,,20.4,,
2017-11-12T05:05:56.311Z,,,0,,20.4,,
2017-11-12T05:06:06.311Z,,,0,,20.4,,
2017-11-12T05:06:16.312Z,,,0,,20.4,,
2017-11-12T05:06:26.312Z,,,0,,20.4,,
2017-11-12T05:06:36.312Z,,,0,,20.4,,
2017-11-12T05:06:46.314Z,,,0,,20.4,,
2017-11-12T05:06:56.311Z,,,0,,20.4,,
2017-11-12T05:07:06.312Z,,,0,,20.4,,
2017-11-12T05:07:16.312Z,,,0,,20.4,,
2017-11-12T05:07:26.312Z,,,0,,20.4,,
2017-11-12T05:07:36.314Z,,,0,,20.4,,
2017-11-12T05:07:46.312Z,,,0,,20.4,,
2017-11-12T05:07:56.314Z,,,0,32.3,20.4,,
2017-11-12T05:08:06.320Z,,,0,,20.4,,
2017-11-12T05:08:16.312Z,,,0,,20.4,,
2017-11-12T05:08:26.311Z,,,0,,20.4,,
2017-11-12T05:08:36.311Z,,,0,,20.4,,
2017-11-12T05:08:46.312Z,,,0,,20.4,,
2017-11-12T05:08:56.312Z,,,0,,20.4,,
2017-11-12T05:09:06.313Z,,,0,,20.4,,
2017-11-12T05:09:16.316Z,,,0,,20.4,,
2017-11-12T05:09:26.311Z,,,0,,20.4,,
2017-11-12T05:09:36.312Z,,,0,,20.4,,
2017-11-12T05:09:46.313Z,,,0,,20.4,,
2017-11-12T05:09:56.319Z,,,0,,20.4,,
2017-11-12T05:10:06.311Z,,,0,,20.4,,
2017-11-12T05:10:16.312Z,,,0,32.2,20.4,,
2017-11-12T05:10:26.312Z,5,0,0,32.2,20.4,0,0
2017-11-12T05:10:36.313Z,,,0,,20.4,,
2017-11-12T05:10:46.314Z,,,0,,20.4,,
2017-11-12T05:10:56.313Z,,,0,,20.4,,
2017-11-12T05:11:06.314Z,,,0,,20.4,,
2017-11-12T05:11:16.312Z,,,0,,20.4,,
2017-11-12T05:11:26.317Z,,,0,,20.4,,
2017-11-12T05:11:36.462Z,,,0,,20.4,,
2017-11-12T05:11:46.312Z,,,0,,20.4,,
2017-11-12T05:11:56.312Z,,,0,,20.4,,
2017-11-12T05:12:06.316Z,,,0,,20.4,,
2017-11-12T05:12:16.313Z,,,0,,20.4,,
2017-11-12T05:12:26.315Z,,,0,32.1,20.4,,
2017-11-12T05:12:36.317Z,,,0,32.2,20.4,,
2017-11-12T05:12:46.312Z,,,0,32.1,20.4,,
2017-11-12T05:12:56.312Z,,,0,,20.4,,
2017-11-12T05:13:06.312Z,,,0,,20.4,,
2017-11-12T05:13:16.312Z,,,0,,20.4,,
2017-11-12T05:13:26.313Z,,,0,,20.4,,
2017-11-12T05:13:36.313Z,,,0,,20.4,,
2017-11-12T05:13:46.314Z,,,0,,20.4,,
2017-11-12T05:13:56.312Z,,,0,,20.4,,
2017-11-12T05:14:06.317Z,,,0,,20.4,,
2017-11-12T05:14:16.313Z,,,0,,20.4,,
2017-11-12T05:14:26.321Z,,,0,,20.4,,
2017-11-12T05:14:36.317Z,,,0,,20.4,,
2017-11-12T05:14:46.312Z,,,0,,20.4,,
2017-11-12T05:14:56.313Z,,,0,,20.4,,
2017-11-12T05:15:06.313Z,,,0,,20.4,,
2017-11-12T05:15:16.312Z,,,0,,20.4,,
2017-11-12T05:15:26.316Z,,,0,32,20.4,,
2017-11-12T05:15:36.316Z,,,0,,20.4,,
2017-11-12T05:15:46.507Z,,,0,,20.4,,
2017-11-12T05:15:56.315Z,,,0,,20.4,,
2017-11-12T05:16:06.313Z,,,0,,20.4,,
2017-11-12T05:16:16.313Z,,,0,,20.4,,
2017-11-12T05:16:26.321Z,,,0,,20.4,,
2017-11-12T05:16:36.465Z,,,0,,20.4,,
2017-11-12T05:16:46.316Z,,,0,,20.2,,
2017-11-12T05:16:56.318Z,,,0,,20.2,,
2017-11-12T05:17:06.317Z,,,0,,20.2,,
2017-11-12T05:17:16.313Z,,,0,,20.2,,
2017-11-12T05:17:26.312Z,,,0,32,20.2,,
2017-11-12T05:17:36.314Z,,,0,31.9,20.4,,
2017-11-12T05:17:46.312Z,,,0,31.9,20.4,,
2017-11-12T05:17:56.317Z,,,0,,20.2,,
2017-11-12T05:18:06.313Z,,,0,,20.2,,
2017-11-12T05:18:16.313Z,,,0,,20.2,,
2017-11-12T05:18:26.318Z,,,0,,20.2,,
2017-11-12T05:18:36.313Z,,,0,,20.2,,
2017-11-12T05:18:46.313Z,,,0,,20.2,,
2017-11-12T05:18:56.313Z,,,0,,20.2,,
2017-11-12T05:19:06.313Z,,,0,,20.2,,
2017-11-12T05:19:16.322Z,,,0,,20.2,,
2017-11-12T05:19:26.314Z,,,0,,20.2,,
2017-11-12T05:19:36.318Z,,,0,,20.2,,
2017-11-12T05:19:46.313Z,,,0,,20.2,,
2017-11-12T05:19:56.320Z,,,0,,20.2,,
2017-11-12T05:20:06.313Z,,,0,31.8,20.2,,
2017-11-12T05:20:16.313Z,,,0,,20.2,,
2017-11-12T05:20:26.313Z,,,0,,20.2,,
2017-11-12T05:20:36.313Z,,,0,,20.2,,
2017-11-12T05:20:46.314Z,,,0,,20.2,,
2017-11-12T05:20:56.313Z,,,0,,20.2,,
2017-11-12T05:21:06.315Z,,,0,,20.2,,
2017-11-12T05:21:16.314Z,,,0,,20.2,,
2017-11-12T05:21:26.320Z,,,0,,20.2,,
2017-11-12T05:21:36.313Z,,,0,,20.2,,
2017-11-12T05:21:46.321Z,,,0,,20.2,,
2017-11-12T05:21:56.313Z,,,0,,20.2,,
2017-11-12T05:22:06.319Z,,,0,,20.2,,
2017-11-12T05:22:16.313Z,,,0,,20.2,,
2017-11-12T05:22:26.318Z,,,0,,20.2,,
2017-11-12T05:22:36.314Z,,,0,,20.2,,
2017-11-12T05:22:46.313Z,,,0,31.7,20.2,,
2017-11-12T05:22:56.313Z,,,0,,20.2,,
2017-11-12T05:23:06.315Z,,,0,,20.2,,
2017-11-12T05:23:16.314Z,,,0,,20.2,,
2017-11-12T05:23:26.313Z,,,0,,20.2,,
2017-11-12T05:23:36.313Z,,,0,,20.2,,
2017-11-12T05:23:46.313Z,,,0,,20.2,,
2017-11-12T05:23:56.314Z,,,0,,20.2,,
2017-11-12T05:24:06.314Z,,,0,,20.2,,
2017-11-12T05:24:16.313Z,,,0,,20.2,,
2017-11-12T05:24:26.320Z,,,0,,20.2,,
2017-11-12T05:24:36.314Z,,,0,,20.2,,
2017-11-12T05:24:46.318Z,,,0,,20.2,,
2017-11-12T05:24:56.313Z,,,0,,20.2,,
2017-11-12T05:25:06.314Z,,,0,,20.2,,
2017-11-12T05:25:16.314Z,,,0,31.6,20.2,,
2017-11-12T05:25:26.318Z,,,0,,20.2,,
2017-11-12T05:25:36.315Z,,,0,,20.2,,
2017-11-12T05:25:46.314Z,,,0,,20.2,,
2017-11-12T05:25:56.319Z,,,0,,20.2,,
2017-11-12T05:26:06.315Z,,,0,,20.2,,
2017-11-12T05:26:16.314Z,,,0,,20.2,,
2017-11-12T05:26:26.314Z,,,0,,20.2,,
2017-11-12T05:26:36.317Z,,,0,,20.2,,
2017-11-12T05:26:46.316Z,,,0,,20.2,,
2017-11-12T05:26:56.314Z,,,0,,20.2,,
2017-11-12T05:27:06.314Z,,,0,,20.2,,
2017-11-12T05:27:16.314Z,,,0,,20.2,,
2017-11-12T05:27:26.314Z,,,0,,20.2,,
2017-11-12T05:27:36.315Z,,,0,,20.2,,
2017-11-12T05:27:46.314Z,,,0,31.5,20.2,,
2017-11-12T05:27:56.318Z,,,0,,20.2,,
2017-11-12T05:28:06.314Z,,,0,,20.2,,
2017-11-12T05:28:16.314Z,,,0,,20.2,,
2017-11-12T05:28:26.314Z,,,0,,20.2,,
2017-11-12T05:28:36.314Z,,,0,,20.2,,
2017-11-12T05:28:46.314Z,,,0,,20.2,,
2017-11-12T05:28:56.315Z,,,0,,20.2,,
2017-11-12T05:29:06.314Z,,,0,,20.2,,
