Time,HwTSet,ChActive,HwTOutlet,ActPow,HwActive,PrimT,PrimTSet
2017-12-14T11:58:08.588Z,0,,18.2,,,,
2017-12-14T11:58:18.577Z,0,,18.4,,,,
2017-12-14T11:58:28.596Z,0,,18.4,,,,
2017-12-14T11:58:38.609Z,0,,18.2,,,,
2017-12-14T11:58:48.696Z,0,,18.2,,,,
2017-12-14T11:58:58.617Z,0,,18.2,,,,
2017-12-14T11:59:08.600Z,0,,18.4,,,,
2017-12-14T11:59:18.555Z,0,,18.2,,,,
2017-12-14T11:59:28.556Z,0,,18.2,,,,
2017-12-14T11:59:38.584Z,0,,18.2,,,,
2017-12-14T11:59:48.671Z,0,,18.2,,,,
2017-12-14T11:59:58.571Z,0,,18.2,,,,
2017-12-14T12:00:08.560Z,0,,18.2,,,,
2017-12-14T12:00:18.571Z,0,,18.2,,,,
2017-12-14T12:00:28.582Z,0,1,18.2,0,0,17.3,20
2017-12-14T12:00:38.559Z,0,,18.2,,,,
2017-12-14T12:00:48.636Z,0,,18.2,,,,
2017-12-14T12:00:58.607Z,0,,18.2,,,,
2017-12-14T12:01:08.593Z,0,,18.2,,,,
2017-12-14T12:01:18.590Z,0,,18.2,,,,
2017-12-14T12:01:28.807Z,0,,18.2,,,,
2017-12-14T12:01:38.605Z,0,,18.2,,,,
2017-12-14T12:01:48.695Z,0,,18.2,,,,
2017-12-14T12:01:58.592Z,0,,18.2,,,,
2017-12-14T12:02:08.749Z,0,,18.2,,,,
2017-12-14T12:02:18.572Z,0,,18.2,,,17.2,
2017-12-14T12:02:28.558Z,0,,18.2,,,,
2017-12-14T12:02:38.634Z,0,,18.2,,,,
2017-12-14T12:02:48.652Z,0,,18.2,,,17,
2017-12-14T12:02:58.631Z,0,,18.2,,,17.2,
2017-12-14T12:03:08.618Z,0,,18.2,,,,
2017-12-14T12:03:18.632Z,0,,18.2,,,17,
2017-12-14T12:03:28.666Z,0,,18.2,,,,
2017-12-14T12:03:38.675Z,0,,18.2,,,,
2017-12-14T12:03:48.787Z,0,,18.2,,,,
2017-12-14T12:03:58.630Z,0,,18.2,,,,
2017-12-14T12:04:08.622Z,0,,18.2,,,,
2017-12-14T12:04:18.627Z,0,,18.2,,,,
2017-12-14T12:04:28.556Z,0,,18.2,,,,
2017-12-14T12:04:38.622Z,0,,18.2,,,,
2017-12-14T12:04:48.829Z,0,,18.2,,,,
2017-12-14T12:04:58.556Z,0,,18.2,,,,
2017-12-14T12:05:08.558Z,0,,18.2,,,,
2017-12-14T12:05:18.585Z,0,,18.2,,,,
2017-12-14T12:05:28.564Z,0,,18.2,,,,
2017-12-14T12:05:38.555Z,0,,18.2,,,,
2017-12-14T12:05:48.636Z,0,,18.2,,,,
2017-12-14T12:05:58.556Z,0,,18.2,,,,
2017-12-14T12:06:08.556Z,0,,18.2,,,,
2017-12-14T12:06:18.556Z,0,,18.2,,,,
2017-12-14T12:06:28.562Z,0,,18.2,,,,
2017-12-14T12:06:38.557Z,0,,18.2,,,,
2017-12-14T12:06:48.644Z,0,,18.2,,,,
2017-12-14T12:06:58.555Z,0,,18.2,,,,
2017-12-14T12:07:08.559Z,0,,18.2,,,,
2017-12-14T12:07:18.559Z,0,,18.2,,,,
2017-12-14T12:07:28.556Z,0,,18.2,,,,
2017-12-14T12:07:38.557Z,0,,18.2,,,,
2017-12-14T12:07:48.636Z,0,,18.2,,,,
2017-12-14T12:07:58.560Z,0,,18.2,,,,
2017-12-14T12:08:08.556Z,0,,18.2,,,,
2017-12-14T12:08:18.559Z,0,,18.1,,,,
2017-12-14T12:08:28.556Z,0,,18.2,,,,
2017-12-14T12:08:38.556Z,0,,18.2,,,,
2017-12-14T12:08:48.636Z,0,,18.2,,,,
2017-12-14T12:08:58.556Z,0,,18.1,,,,
2017-12-14T12:09:08.555Z,0,,18.1,,,,
2017-12-14T12:09:18.562Z,0,,18.1,,,,
2017-12-14T12:09:28.632Z,0,,18.1,,,,
2017-12-14T12:09:38.650Z,0,,18.1,,,,
2017-12-14T12:09:48.646Z,0,,18.1,,,,
2017-12-14T12:09:58.583Z,0,,18.1,,,,
2017-12-14T12:10:08.646Z,0,,18.1,,,,
2017-12-14T12:10:18.559Z,0,,18.1,,,,
2017-12-14T12:10:28.669Z,0,,18.1,,,,
2017-12-14T12:10:38.617Z,0,,18.1,,,,
2017-12-14T12:10:48.758Z,0,,18.1,,,,
2017-12-14T12:10:58.638Z,0,,18.1,,,,
2017-12-14T12:11:08.566Z,0,,18.1,,,,
2017-12-14T12:11:18.560Z,0,,18.1,,,,
2017-12-14T12:11:28.571Z,0,,18.1,,,,
2017-12-14T12:11:38.595Z,0,,18.1,,,,
2017-12-14T12:11:48.646Z,0,,18.1,,,,
2017-12-14T12:11:58.607Z,0,,18.1,,,17,
2017-12-14T12:12:08.563Z,0,,18.1,,,,
2017-12-14T12:12:18.627Z,0,,18.1,,,,
2017-12-14T12:12:28.559Z,0,,18.1,,,16.9,
2017-12-14T12:12:38.563Z,0,1,18.1,39,0,21,
2017-12-14T12:12:48.636Z,0,,18.1,29,,23,
2017-12-14T12:12:58.567Z,0,,18.1,30,,23.3,
2017-12-14T12:13:08.563Z,0,,18.1,29,,23.5,
2017-12-14T12:13:18.593Z,0,,18.1,,,,
2017-12-14T12:13:28.561Z,0,,18.1,,,23.6,
2017-12-14T12:13:38.587Z,0,1,18.1,0,0,23.5,
2017-12-14T12:13:48.638Z,0,,18.1,,,20.4,
2017-12-14T12:13:58.567Z,0,,18.1,,,19.3,
2017-12-14T12:14:08.568Z,0,,18.1,,,18.9,
2017-12-14T12:14:18.564Z,0,,18.1,,,19.1,
2017-12-14T12:14:28.607Z,0,,18.1,,,19.3,
2017-12-14T12:14:38.564Z,0,,18.1,,,,
2017-12-14T12:14:48.684Z,0,,18.1,,,19.5,
2017-12-14T12:14:58.589Z,0,,18.1,,,,
2017-12-14T12:15:08.618Z,0,,18.1,,,19.6,
2017-12-14T12:15:18.575Z,0,,18.1,,,19.7,
2017-12-14T12:15:28.562Z,0,,18.1,,,,
2017-12-14T12:15:38.571Z,0,,18.1,,,,
2017-12-14T12:15:48.636Z,0,,18.1,,,,
2017-12-14T12:15:58.557Z,0,,18.1,,,,
2017-12-14T12:16:08.561Z,0,,18.1,,,,
2017-12-14T12:16:18.626Z,0,,18.1,,,19.6,
2017-12-14T12:16:28.560Z,0,,18.1,,,,
2017-12-14T12:16:38.572Z,0,,18.2,,,19.5,
2017-12-14T12:16:48.664Z,0,,18.1,,,19.3,
2017-12-14T12:16:58.559Z,0,,18.1,,,,
2017-12-14T12:17:08.565Z,0,,18.1,,,,
2017-12-14T12:17:18.566Z,0,,18.1,,,,
2017-12-14T12:17:28.558Z,0,,18.2,,,,
2017-12-14T12:17:38.556Z,0,,18.2,,,19.3,
2017-12-14T12:17:48.664Z,54,0,17.8,76,2,19.6,0
2017-12-14T12:17:58.584Z,54,,23.7,73,,26.3,
2017-12-14T12:18:08.581Z,54,,29.7,117,,34,
2017-12-14T12:18:18.611Z,54,,38.3,120,,42.6,
2017-12-14T12:18:28.574Z,54,,44,119,,49.2,
2017-12-14T12:18:38.556Z,54,,49,119,,53.6,
2017-12-14T12:18:48.648Z,54,,52.4,112,,57.2,
2017-12-14T12:18:58.558Z,54,,54.9,99,,59.1,
2017-12-14T12:19:08.557Z,54,,56.3,63,,58.9,
2017-12-14T12:19:18.714Z,54,,54.6,78,,56.9,
2017-12-14T12:19:28.576Z,54,,54.1,81,,56.8,
2017-12-14T12:19:38.558Z,54,,54.2,,,56.9,
2017-12-14T12:19:48.637Z,54,,54.4,78,,56.9,
2017-12-14T12:19:58.555Z,54,,54.2,79,,56.7,
2017-12-14T12:20:08.556Z,54,,54,80,,56.6,
2017-12-14T12:20:18.556Z,54,,54,78,,56.5,
2017-12-14T12:20:28.557Z,54,,53.8,81,,,
2017-12-14T12:20:38.555Z,54,,53.8,,,56.6,
2017-12-14T12:20:48.646Z,54,,53.7,83,,56.7,
2017-12-14T12:20:58.556Z,54,,53.8,84,,57,
2017-12-14T12:21:08.557Z,54,,53.9,85,,57.1,
2017-12-14T12:21:18.559Z,54,,54.1,86,,57.2,
2017-12-14T12:21:28.556Z,54,,54.1,85,,,
2017-12-14T12:21:38.719Z,54,,54.2,,,57.3,
2017-12-14T12:21:48.610Z,54,,54.1,84,,,
2017-12-14T12:21:58.759Z,54,,54.1,82,,57.2,
2017-12-14T12:22:08.579Z,54,,54.1,84,,57.1,
2017-12-14T12:22:18.558Z,54,0,53.8,84,0,57,
2017-12-14T12:22:28.579Z,0,0,53.4,0,0,55.7,
2017-12-14T12:22:38.557Z,0,,53,,,55.4,
2017-12-14T12:22:48.665Z,0,,52.6,,,55.3,
2017-12-14T12:22:58.594Z,0,,52.3,,,55.1,
2017-12-14T12:23:08.564Z,0,,52.1,,,55,
2017-12-14T12:23:18.575Z,0,1,51.7,,0,54.9,
2017-12-14T12:23:28.585Z,0,,51.5,,,55.9,20
2017-12-14T12:23:38.557Z,0,,51.2,,,45.1,
2017-12-14T12:23:48.853Z,0,,50.9,,,30.2,
2017-12-14T12:23:58.557Z,0,,50.7,,,25.8,
2017-12-14T12:24:08.556Z,0,,50.4,,,22.9,
2017-12-14T12:24:18.557Z,0,,50.1,,,21.9,
2017-12-14T12:24:28.556Z,0,,49.8,,,22.2,
2017-12-14T12:24:38.556Z,0,,49.1,,,22.8,
2017-12-14T12:24:48.637Z,0,,48.4,,,22.7,
2017-12-14T12:24:58.576Z,0,,47.7,,,22.3,
2017-12-14T12:25:08.557Z,0,,47,,,22.4,
2017-12-14T12:25:18.557Z,0,,46.1,,,22.7,
2017-12-14T12:25:28.558Z,0,,45.4,,,22.9,
2017-12-14T12:25:38.557Z,0,,44.8,,,22.8,
2017-12-14T12:25:48.652Z,0,,44,,,22.5,
2017-12-14T12:25:58.559Z,0,,43.4,,,,
2017-12-14T12:26:08.590Z,0,,42.8,,,22.9,
2017-12-14T12:26:18.558Z,0,,42.2,,,23.1,
2017-12-14T12:26:28.567Z,0,,41.7,,,,
2017-12-14T12:26:38.559Z,0,,41.2,,,22.9,
2017-12-14T12:26:48.637Z,0,,40.6,,,22.7,
2017-12-14T12:26:58.557Z,0,,40.2,,,22.5,
2017-12-14T12:27:08.570Z,0,,39.7,,,22.4,
2017-12-14T12:27:18.559Z,0,,39.3,,,22.3,
2017-12-14T12:27:28.558Z,0,,38.8,,,,
2017-12-14T12:27:38.560Z,0,,38.4,,,,
2017-12-14T12:27:48.639Z,0,,38,,,,
2017-12-14T12:27:58.557Z,0,,37.6,,,,
2017-12-14T12:28:08.557Z,0,,37.3,,,,
2017-12-14T12:28:18.574Z,0,,36.9,,,,
2017-12-14T12:28:28.560Z,0,,36.6,,,22.4,
2017-12-14T12:28:38.560Z,0,,36.3,,,22.3,
2017-12-14T12:28:48.654Z,0,,36.1,,,22.4,
2017-12-14T12:28:58.579Z,0,,35.8,,,22.5,
2017-12-14T12:29:08.600Z,0,,35.6,,,23.1,
2017-12-14T12:29:18.701Z,0,,35.4,,,24,
2017-12-14T12:29:28.560Z,0,,35.1,,,24.6,
2017-12-14T12:29:38.558Z,0,,34.8,,,25.3,
2017-12-14T12:29:48.651Z,0,,34.7,,,25.7,
2017-12-14T12:29:58.560Z,0,,34.4,,,26.4,
2017-12-14T12:30:08.562Z,0,,34.3,,,27,
2017-12-14T12:30:18.558Z,0,,34.1,,,27.5,
2017-12-14T12:30:28.560Z,0,,33.9,,,28,
2017-12-14T12:30:38.578Z,0,,33.8,,,28.3,
2017-12-14T12:30:48.663Z,0,,33.6,,,28.8,
2017-12-14T12:30:58.715Z,0,,33.4,,,29.2,
2017-12-14T12:31:08.580Z,0,,33.3,,,29.4,
2017-12-14T12:31:18.583Z,0,,33.2,,,29.8,
2017-12-14T12:31:28.599Z,0,,32.9,,,30,
2017-12-14T12:31:38.631Z,0,,32.8,,,30.1,
2017-12-14T12:31:48.642Z,0,,32.7,,,30.2,
2017-12-14T12:31:58.572Z,0,,32.5,,,30.3,
2017-12-14T12:32:08.589Z,0,,32.4,,,30.4,
2017-12-14T12:32:18.558Z,0,,32.3,,,,
2017-12-14T12:32:28.567Z,0,,32.1,,,30.5,
2017-12-14T12:32:38.607Z,0,,32,,,,
2017-12-14T12:32:48.692Z,0,,31.9,,,,
2017-12-14T12:32:58.561Z,0,,31.8,,,,
2017-12-14T12:33:08.590Z,0,,31.6,,,,
2017-12-14T12:33:18.587Z,0,,31.4,,,,
2017-12-14T12:33:28.745Z,0,,31.3,,,29.5,
2017-12-14T12:33:38.608Z,0,,31.2,,,22.7,
2017-12-14T12:33:48.682Z,0,,31,,,22.2,
2017-12-14T12:33:58.616Z,0,,30.9,,,21.8,
2017-12-14T12:34:08.672Z,0,,30.8,,,21.6,
2017-12-14T12:34:18.611Z,0,,30.7,,,21.4,
2017-12-14T12:34:28.702Z,0,,30.6,,,,
2017-12-14T12:34:38.569Z,0,,30.4,,,21.3,
2017-12-14T12:34:48.647Z,0,,30.3,,,,
2017-12-14T12:34:58.558Z,0,,30.2,,,,
2017-12-14T12:35:08.558Z,0,,30.1,,,,
2017-12-14T12:35:18.575Z,0,,30,,,,
2017-12-14T12:35:28.564Z,0,,29.8,,,21.2,
2017-12-14T12:35:38.579Z,0,,29.7,,,,
2017-12-14T12:35:48.677Z,0,,29.6,,,,
2017-12-14T12:35:58.569Z,0,,29.5,,,,
2017-12-14T12:36:08.597Z,0,,29.3,,,,
2017-12-14T12:36:18.592Z,0,,29.2,,,21.1,
2017-12-14T12:36:28.575Z,0,,29.1,,,,
2017-12-14T12:36:38.590Z,54,0,28.1,,2,21,0
2017-12-14T12:36:48.673Z,0,0,22.4,0,0,22.4,
2017-12-14T12:36:58.586Z,54,0,21.3,34,2,21.8,
2017-12-14T12:37:08.586Z,54,,21.7,134,,23,
2017-12-14T12:37:18.610Z,54,,27.1,151,,34,
2017-12-14T12:37:28.599Z,54,,36.2,153,,44.3,
2017-12-14T12:37:38.607Z,54,,42.6,152,,51.3,
2017-12-14T12:37:48.640Z,54,,47,153,,55.4,
2017-12-14T12:37:58.587Z,0,0,49.8,0,0,58.5,
2017-12-14T12:38:08.630Z,0,,49.3,,,57,
2017-12-14T12:38:18.626Z,0,,49,,,56.7,
2017-12-14T12:38:28.597Z,0,,48.7,,,56.5,
2017-12-14T12:38:38.586Z,0,,48.5,,,56.4,
2017-12-14T12:38:48.674Z,0,,48.2,,,56.3,
2017-12-14T12:38:58.594Z,0,1,47.9,,0,56.2,20
2017-12-14T12:39:08.604Z,0,,47.6,,,56.7,
2017-12-14T12:39:18.611Z,0,,47.3,,,41.3,
2017-12-14T12:39:28.609Z,0,,47.1,,,30,
2017-12-14T12:39:38.616Z,0,,46.8,,,26.4,
2017-12-14T12:39:48.669Z,0,,46.5,,,23.7,
2017-12-14T12:39:58.597Z,0,,46.3,,,22.9,
2017-12-14T12:40:08.566Z,0,,46,,,23.4,
2017-12-14T12:40:18.604Z,54,0,16.7,31,2,23.9,0
2017-12-14T12:40:28.576Z,54,,27.8,113,,33.3,
2017-12-14T12:40:38.571Z,54,,33.8,150,,41,
2017-12-14T12:40:48.662Z,54,0,40,153,0,48.1,
2017-12-14T12:40:58.732Z,0,0,40.4,0,0,48.6,
2017-12-14T12:41:08.569Z,0,,40.2,,,48.2,
2017-12-14T12:41:18.567Z,0,0,40,,0,46.3,
2017-12-14T12:41:33.685Z,0,,39.5,,,45.6,
2017-12-14T12:41:38.604Z,0,,39.4,,,45.4,
2017-12-14T12:41:48.619Z,0,,39.2,,,45.3,
2017-12-14T12:41:58.585Z,0,,38.9,,,,
2017-12-14T12:42:08.583Z,0,,38.8,,,45.2,
2017-12-14T12:42:18.560Z,0,1,38.7,,0,,20
2017-12-14T12:42:28.559Z,0,,38.6,,,44.9,
2017-12-14T12:42:38.578Z,0,,38.4,,,33.7,
2017-12-14T12:42:48.649Z,0,,38.3,,,27.7,
2017-12-14T12:42:58.559Z,0,,38.1,,,25.5,
2017-12-14T12:43:08.559Z,0,,38,,,24.5,
2017-12-14T12:43:18.559Z,0,,37.9,,,,
2017-12-14T12:43:28.559Z,0,,37.7,,,24.9,
2017-12-14T12:43:38.559Z,0,,37.7,,,25.1,
2017-12-14T12:43:48.639Z,0,,37.6,,,24.9,
2017-12-14T12:43:58.560Z,0,,37.4,,,25.3,
2017-12-14T12:44:08.565Z,0,,37.3,,,25.8,
2017-12-14T12:44:18.563Z,0,,36.9,,,26.1,
2017-12-14T12:44:28.580Z,0,,36.7,,,26,
2017-12-14T12:44:38.559Z,0,,36.6,,,25.5,
2017-12-14T12:44:48.650Z,0,,36.4,,,25.3,
2017-12-14T12:44:58.623Z,0,,36.2,,,,
2017-12-14T12:45:08.559Z,0,,36.1,,,25.4,
2017-12-14T12:45:18.559Z,0,,35.8,,,,
2017-12-14T12:45:28.561Z,0,,35.7,,,25.2,
2017-12-14T12:45:38.563Z,0,,35.5,,,25.1,
2017-12-14T12:45:48.639Z,0,,35.3,,,24.9,
2017-12-14T12:45:58.581Z,0,,35.1,,,24.8,
2017-12-14T12:46:08.561Z,0,,34.9,,,24.7,
2017-12-14T12:46:18.564Z,0,,34.6,,,24.6,
2017-12-14T12:46:28.561Z,0,,34.4,,,,
2017-12-14T12:46:38.560Z,0,,34.4,,,,
2017-12-14T12:46:48.682Z,0,,34.1,,,,
2017-12-14T12:46:58.644Z,0,,33.9,,,,
2017-12-14T12:47:08.568Z,54,0,20,,2,24.9,0
2017-12-14T12:47:18.583Z,54,,27.8,90,,30.9,
2017-12-14T12:47:28.563Z,0,0,30.9,0,0,34.4,
2017-12-14T12:47:38.563Z,0,,30.8,,,,
2017-12-14T12:47:48.640Z,0,,30.7,,,34.3,
2017-12-14T12:47:58.561Z,0,,30.6,,,34.2,
2017-12-14T12:48:08.570Z,0,,30.4,,,,
2017-12-14T12:48:18.568Z,0,,30.4,,,34.1,
2017-12-14T12:48:28.560Z,0,1,30.3,,0,,20
2017-12-14T12:48:38.559Z,0,,30.2,,,33.8,
2017-12-14T12:48:48.640Z,0,,30.1,,,28.6,
2017-12-14T12:48:58.591Z,0,,30,,,26.3,
2017-12-14T12:49:08.562Z,0,,30,,,25.2,
2017-12-14T12:49:18.561Z,0,,29.8,,,24.7,
2017-12-14T12:49:28.576Z,0,,29.7,,,24.6,
2017-12-14T12:49:38.560Z,0,,29.6,,,24.7,
2017-12-14T12:49:48.655Z,0,,29.6,,,24.6,
2017-12-14T12:49:58.582Z,0,,29.5,,,24.5,
2017-12-14T12:50:08.662Z,0,,29.3,,,,
2017-12-14T12:50:18.653Z,0,,29.3,,,,
2017-12-14T12:50:28.669Z,0,,29.2,,,24.6,
2017-12-14T12:50:38.700Z,0,,29.1,,,,
2017-12-14T12:50:48.862Z,0,,29,,,24.5,
2017-12-14T12:50:58.821Z,0,,28.9,,,24.3,
2017-12-14T12:51:08.635Z,0,,28.9,,,,
2017-12-14T12:51:18.599Z,0,,28.7,,,24.5,
2017-12-14T12:51:28.561Z,0,,28.6,,,24.3,
2017-12-14T12:51:38.564Z,0,,28.6,,,24.2,
2017-12-14T12:51:48.640Z,0,,28.5,,,24.1,
2017-12-14T12:51:58.560Z,0,,28.4,,,,
2017-12-14T12:52:08.563Z,0,,28.4,,,24,
2017-12-14T12:52:18.561Z,0,,28.3,,,23.9,
2017-12-14T12:52:28.560Z,0,,28.1,,,,
2017-12-14T12:52:38.561Z,0,,28.1,,,,
2017-12-14T12:52:48.654Z,0,,28,,,,
2017-12-14T12:52:58.598Z,0,,27.9,,,,
2017-12-14T12:53:08.581Z,0,,27.9,,,,
2017-12-14T12:53:18.800Z,0,,27.8,,,,
2017-12-14T12:53:28.560Z,0,,27.8,,,,
2017-12-14T12:53:38.560Z,0,,27.7,,,,
2017-12-14T12:53:48.795Z,0,,27.5,,,,
2017-12-14T12:53:58.570Z,0,,27.5,,,,
2017-12-14T12:54:08.566Z,0,,27.4,,,,
2017-12-14T12:54:18.572Z,0,,27.4,,,,
2017-12-14T12:54:28.595Z,0,,27.3,,,,
2017-12-14T12:54:38.585Z,0,,27.2,,,,
2017-12-14T12:54:48.643Z,0,,27.2,,,,
2017-12-14T12:54:58.636Z,0,,27.1,,,,
2017-12-14T12:55:08.566Z,0,,27.1,,,24,
2017-12-14T12:55:18.561Z,0,,26.9,,,,
2017-12-14T12:55:28.561Z,0,,26.9,,,24.1,
2017-12-14T12:55:38.561Z,0,,26.8,,,24.2,
2017-12-14T12:55:48.641Z,0,,26.7,,,24.3,
2017-12-14T12:55:58.561Z,0,,26.7,,,,
2017-12-14T12:56:08.567Z,0,,26.6,,,24.5,
2017-12-14T12:56:18.560Z,0,,26.6,,,24.6,
2017-12-14T12:56:28.560Z,0,,26.5,,,,
2017-12-14T12:56:38.561Z,0,,26.5,,,24.7,
2017-12-14T12:56:48.682Z,0,,26.3,,,,
2017-12-14T12:57:03.584Z,0,,26.3,,,24.8,
2017-12-14T12:57:08.573Z,0,,26.2,,,,
2017-12-14T12:57:18.569Z,0,,26.2,,,24.9,
2017-12-14T12:57:28.561Z,0,,26.1,,,,
2017-12-14T12:57:38.563Z,0,,26.1,,,25.1,
2017-12-14T12:57:48.640Z,0,,26,,,,
2017-12-14T12:57:58.562Z,0,,26,,,,
2017-12-14T12:58:08.675Z,0,,25.9,,,25.2,
2017-12-14T12:58:18.561Z,0,,25.9,,,,
2017-12-14T12:58:28.639Z,0,,25.7,,,,
2017-12-14T12:58:38.619Z,0,,25.7,,,23.7,
2017-12-14T12:58:48.641Z,0,,25.6,,,23.5,
2017-12-14T12:58:58.584Z,0,,25.6,,,23.1,
2017-12-14T12:59:08.571Z,0,,25.6,,,22.9,
2017-12-14T12:59:18.561Z,0,,25.5,,,22.8,
2017-12-14T12:59:28.561Z,0,,25.5,,,,
2017-12-14T12:59:38.562Z,0,,25.4,,,22.7,
2017-12-14T12:59:48.641Z,0,,25.4,,,,
2017-12-14T12:59:58.561Z,0,,25.3,,,22.5,
2017-12-14T13:00:08.563Z,0,,25.3,,,,
2017-12-14T13:00:18.679Z,0,,25.3,,,,
2017-12-14T13:00:28.673Z,0,,25.1,,,,
2017-12-14T13:00:38.648Z,0,1,25.1,0,0,22.4,20
2017-12-14T13:00:48.648Z,0,,25,,,,
2017-12-14T13:00:58.574Z,0,,25,,,,
2017-12-14T13:01:08.579Z,0,,25,,,,
2017-12-14T13:01:18.562Z,0,,24.9,,,22.3,
2017-12-14T13:01:28.561Z,0,,24.9,,,,
2017-12-14T13:01:38.561Z,0,,24.8,,,22.2,
2017-12-14T13:01:48.640Z,0,,24.8,,,,
2017-12-14T13:01:58.560Z,0,,24.8,,,,
2017-12-14T13:02:08.561Z,0,,24.7,,,22,
2017-12-14T13:02:18.587Z,0,,24.7,,,,
2017-12-14T13:02:28.561Z,0,,24.7,,,,
2017-12-14T13:02:38.628Z,0,,24.5,,,,
2017-12-14T13:02:48.664Z,0,,24.5,,,,
2017-12-14T13:02:58.650Z,0,,24.5,,,,
2017-12-14T13:03:08.590Z,0,,24.4,,,,
2017-12-14T13:03:18.580Z,0,,24.4,,,,
2017-12-14T13:03:28.577Z,0,,24.4,,,,
2017-12-14T13:03:38.584Z,0,,24.3,,,,
2017-12-14T13:05:18.595Z,0,,23.9,,,,
2017-12-14T13:05:28.563Z,0,,23.9,,,22,
2017-12-14T13:05:38.586Z,0,,23.8,,,22,
2017-12-14T13:05:48.661Z,0,,23.8,,,22,
2017-12-14T13:05:58.736Z,0,,23.8,,,22,
2017-12-14T13:06:08.649Z,0,,23.7,,,21.9,
2017-12-14T13:06:18.789Z,0,,23.7,,,22,
2017-12-14T13:06:28.772Z,0,,23.7,,,22,
2017-12-14T13:06:38.649Z,0,,23.7,,,22,
2017-12-14T13:06:48.660Z,0,,23.6,,,,
2017-12-14T13:06:58.620Z,0,,23.6,,,,
2017-12-14T13:07:08.626Z,0,,23.6,,,,
2017-12-14T13:07:28.654Z,0,,23.4,,,,
2017-12-14T13:07:38.616Z,0,,23.4,,,,
2017-12-14T13:07:48.693Z,0,,23.4,,,22.2,
2017-12-14T13:07:58.618Z,0,,23.3,,,,
2017-12-14T13:08:08.602Z,0,,23.3,,,,
2017-12-14T13:08:18.688Z,0,,23.3,,,,
2017-12-14T13:08:28.684Z,0,,23.2,,,,
2017-12-14T13:08:38.716Z,0,,23.2,,,21.9,
2017-12-14T13:08:48.667Z,0,,23.2,,,21.8,
2017-12-14T13:08:58.780Z,0,,23.2,,,21.6,
2017-12-14T13:09:08.638Z,0,,23.1,,,21.4,
2017-12-14T13:09:18.654Z,0,,23.1,,,21.3,
2017-12-14T13:09:28.624Z,0,,23.1,,,21.2,
2017-12-14T13:09:38.648Z,0,,23.1,,,,
2017-12-14T13:09:48.635Z,0,,23,,,21.1,
2017-12-14T13:09:58.667Z,0,,23,,,,
2017-12-14T13:10:08.618Z,0,,23,,,,
2017-12-14T13:10:18.595Z,0,,23,,,,
2017-12-14T13:10:28.687Z,0,,22.8,,,,
2017-12-14T13:10:38.670Z,0,,22.8,,,,
2017-12-14T13:10:48.689Z,0,,22.8,,,21,
2017-12-14T13:10:58.674Z,0,,22.8,,,,
2017-12-14T13:11:08.614Z,0,,22.8,,,,
2017-12-14T13:11:18.758Z,0,,22.7,,,,
2017-12-14T13:11:28.585Z,0,,22.7,,,,
2017-12-14T13:11:38.638Z,0,,22.7,,,21,
2017-12-14T13:11:48.700Z,0,,22.7,,,20.8,
2017-12-14T13:11:58.786Z,0,,22.6,,,,
2017-12-14T13:12:08.758Z,0,,22.6,,,,
2017-12-14T13:12:18.660Z,,,,,,20.7,
2017-12-14T13:12:28.610Z,0,,22.5,,,,
2017-12-14T13:12:38.682Z,0,,22.6,,,,
2017-12-14T13:12:48.614Z,0,,22.5,,,,
2017-12-14T13:12:58.622Z,0,,22.5,,,,
2017-12-14T13:13:08.602Z,0,,22.5,,,,
2017-12-14T13:13:18.688Z,0,,22.5,,,,
2017-12-14T13:13:28.636Z,0,,22.4,,,,
2017-12-14T13:13:38.805Z,0,,22.4,,,,
2017-12-14T13:13:48.718Z,0,,22.4,,,,
2017-12-14T13:13:58.723Z,0,,22.4,,,,
2017-12-14T13:14:08.592Z,0,,22.4,,,,
2017-12-14T13:14:28.724Z,0,,22.2,,,,
2017-12-14T13:14:38.650Z,0,,22.2,,,,
2017-12-14T13:14:48.665Z,0,,22.2,,,,
2017-12-14T13:14:58.606Z,0,,22.2,,,,
2017-12-14T13:15:08.577Z,0,,22.1,,,,
2017-12-14T13:15:18.630Z,0,,22.1,,,,
2017-12-14T13:15:28.619Z,0,,22.1,,,,
2017-12-14T13:15:38.606Z,0,,22.1,,,,
2017-12-14T13:15:48.668Z,0,,22.1,,,,
2017-12-14T13:15:58.673Z,0,,22.1,,,,
2017-12-14T13:16:08.642Z,0,,22,,,,
2017-12-14T13:16:18.716Z,0,,22,,,,
2017-12-14T13:16:28.653Z,0,,22,,,,
2017-12-14T13:16:38.612Z,0,,22,,,,
2017-12-14T13:16:48.654Z,0,,22,,,,
2017-12-14T13:16:58.580Z,0,,22,,,,
2017-12-14T13:17:08.572Z,0,,21.9,,,,
2017-12-14T13:17:18.586Z,0,,21.9,,,,
2017-12-14T13:17:28.598Z,0,,21.9,,,,
2017-12-14T13:17:48.672Z,0,,21.9,,,,
2017-12-14T13:17:58.603Z,0,,21.7,,,,
2017-12-14T13:18:08.590Z,0,,21.7,,,,
2017-12-14T13:18:18.625Z,0,,21.7,,,,
2017-12-14T13:18:28.595Z,0,,21.7,,,,
2017-12-14T13:18:38.641Z,0,,21.7,,,,
2017-12-14T13:18:48.639Z,0,,21.7,,,20.5,
2017-12-14T13:18:58.583Z,0,,21.6,,,,
