Time,HwTSet,ActPow,PrimT,ChActive,HwTOutlet,PrimTSet,HwActive
2018-01-19T11:05:52.990Z,0,,,,23.9,,
2018-01-19T11:06:02.986Z,0,,,,23.9,,
2018-01-19T11:06:12.986Z,0,,,,23.9,,
2018-01-19T11:06:22.989Z,0,,,,23.9,,
2018-01-19T11:06:32.990Z,0,,,,23.8,,
2018-01-19T11:06:42.985Z,0,,23,,23.8,,
2018-01-19T11:06:52.986Z,0,,23.1,,23.8,,
2018-01-19T11:07:03.163Z,0,,,,23.8,,
2018-01-19T11:07:12.998Z,0,,,,23.8,,
2018-01-19T11:07:22.986Z,0,,,,23.8,,
2018-01-19T11:07:32.986Z,0,,23,,23.8,,
2018-01-19T11:07:42.990Z,0,,,,23.7,,
2018-01-19T11:07:52.986Z,0,,,,23.7,,
2018-01-19T11:08:02.986Z,0,,23.1,,23.7,,
2018-01-19T11:08:13.003Z,0,,,,23.7,,
2018-01-19T11:08:23.004Z,0,,,,23.7,,
2018-01-19T11:08:33.257Z,0,,,,23.7,,
2018-01-19T11:08:42.986Z,0,,,,23.7,,
2018-01-19T11:08:52.991Z,0,,,,23.6,,
2018-01-19T11:09:03.005Z,0,,,,23.6,,
2018-01-19T11:09:13.002Z,0,,,,23.6,,
2018-01-19T11:09:22.986Z,0,,,,23.6,,
2018-01-19T11:09:32.991Z,0,,22.9,,23.6,,
2018-01-19T11:09:42.988Z,0,,,,23.6,,
2018-01-19T11:09:52.996Z,0,,22.8,,23.6,,
2018-01-19T11:10:02.992Z,0,,22.4,,23.4,,
2018-01-19T11:10:12.990Z,0,,22.2,,23.4,,
2018-01-19T11:10:22.992Z,0,,,,23.4,,
2018-01-19T11:10:32.987Z,0,,,,23.4,,
2018-01-19T11:10:43.159Z,0,,,,23.4,,
2018-01-19T11:10:52.996Z,0,,,,23.4,,
2018-01-19T11:11:02.987Z,0,,,,23.4,,
2018-01-19T11:11:13.013Z,0,,,,23.3,,
2018-01-19T11:11:22.987Z,0,,,,23.3,,
2018-01-19T11:11:32.995Z,0,,22,,23.3,,
2018-01-19T11:11:42.999Z,0,,,,23.3,,
2018-01-19T11:11:53.236Z,0,,,,23.3,,
2018-01-19T11:12:02.986Z,0,,,,23.3,,
2018-01-19T11:12:12.991Z,0,,,,23.3,,
2018-01-19T11:12:22.987Z,0,,,,23.2,,
2018-01-19T11:12:32.998Z,0,,21.9,,23.2,,
2018-01-19T11:12:42.994Z,0,,,,23.2,,
2018-01-19T11:12:52.987Z,0,,,,23.2,,
2018-01-19T11:13:02.986Z,0,,,,23.2,,
2018-01-19T11:13:12.987Z,0,,,,23.2,,
2018-01-19T11:13:22.988Z,0,,21.8,,23.2,,
2018-01-19T11:13:32.999Z,0,,,,23.2,,
2018-01-19T11:13:43.018Z,0,,,,23.1,,
2018-01-19T11:13:52.987Z,0,,,,23.1,,
2018-01-19T11:14:02.987Z,0,,,,23.1,,
2018-01-19T11:14:12.990Z,0,,,,23.1,,
2018-01-19T11:14:22.988Z,0,,,,23.1,,
2018-01-19T11:14:33.015Z,0,,,,23.1,,
2018-01-19T11:14:43.010Z,0,,21.9,,23.1,,
2018-01-19T11:14:53.032Z,0,,,,23.1,,
2018-01-19T11:15:02.991Z,0,,21.8,,23.1,,
2018-01-19T11:15:13.111Z,0,,21.9,,23,,
2018-01-19T11:15:22.995Z,0,,,,23,,
2018-01-19T11:15:32.995Z,0,,,,23,,
2018-01-19T11:15:43.014Z,0,,,,23,,
2018-01-19T11:15:53.031Z,0,,,,23,,
2018-01-19T11:16:03.011Z,0,,,,23,,
2018-01-19T11:16:13.003Z,0,,21.8,,23,,
2018-01-19T11:16:22.998Z,0,,21.9,,23,,
2018-01-19T11:16:33.054Z,0,,,,23,,
2018-01-19T11:16:43.036Z,0,,,,22.8,,
2018-01-19T11:16:52.992Z,0,,,,22.8,,
2018-01-19T11:17:03.055Z,0,,,,22.8,,
2018-01-19T11:17:13.020Z,0,,,,22.8,,
2018-01-19T11:17:23.012Z,0,,,,22.8,,
2018-01-19T11:17:33.013Z,0,,,,22.8,,
2018-01-19T11:17:44.720Z,0,,,,22.8,,
2018-01-19T11:17:52.989Z,0,,,,22.8,,
2018-01-19T11:18:03.058Z,0,,,,22.8,,
2018-01-19T11:18:13.024Z,0,,,,22.7,,
2018-01-19T11:18:23.001Z,0,,,,22.7,,
2018-01-19T11:18:32.990Z,0,,,,22.7,,
2018-01-19T11:18:42.990Z,0,,,,22.7,,
2018-01-19T11:18:52.988Z,0,,,,22.7,,
2018-01-19T11:19:03.018Z,0,,,,22.7,,
2018-01-19T11:19:13.005Z,0,,,,22.7,,
2018-01-19T11:19:22.999Z,0,,,,22.7,,
2018-01-19T11:19:33.002Z,0,,,,22.7,,
2018-01-19T11:19:42.998Z,0,,21.7,,22.6,,
2018-01-19T11:19:52.988Z,0,,,,22.6,,
2018-01-19T11:20:03.060Z,0,,21.4,,22.6,,
2018-01-19T11:20:12.989Z,0,,21.2,,22.6,,
2018-01-19T11:20:22.990Z,0,,,,22.6,,
2018-01-19T11:20:33.073Z,0,,,,22.6,,
2018-01-19T11:20:43.025Z,0,,,,22.6,,
2018-01-19T11:20:52.989Z,0,,,,22.6,,
2018-01-19T11:21:03.070Z,0,,,,22.6,,
2018-01-19T11:21:13.020Z,0,,21.1,,22.6,,
2018-01-19T11:21:22.987Z,0,,,,22.6,,
2018-01-19T11:21:33.055Z,0,,,,22.5,,
2018-01-19T11:21:43.022Z,0,,,,22.5,,
2018-01-19T11:21:53.020Z,0,,,,22.5,,
2018-01-19T11:22:03.018Z,0,,,,22.5,,
2018-01-19T11:22:13.084Z,0,,,,22.5,,
2018-01-19T11:22:23.062Z,0,,,,22.5,,
2018-01-19T11:22:33.034Z,0,,21,,22.5,,
2018-01-19T11:22:43.315Z,0,,,,22.5,,
2018-01-19T11:22:53.077Z,0,,,,22.5,,
2018-01-19T11:23:03.082Z,0,,,,22.4,,
2018-01-19T11:23:13.020Z,0,,,,22.5,,
2018-01-19T11:23:23.058Z,0,,,,22.4,,
2018-01-19T11:23:33.006Z,0,,,,22.4,,
2018-01-19T11:23:43.044Z,0,,,,22.4,,
2018-01-19T11:23:53.003Z,0,,,,22.4,,
2018-01-19T11:24:02.987Z,0,,,,22.4,,
2018-01-19T11:24:12.987Z,0,,,,22.4,,
2018-01-19T11:24:22.990Z,0,,,,22.4,,
2018-01-19T11:24:32.986Z,0,,,,22.4,,
2018-01-19T11:24:42.991Z,0,,,,22.4,,
2018-01-19T11:24:52.992Z,0,,,,22.2,,
2018-01-19T11:25:02.988Z,0,,,,22.4,,
2018-01-19T11:25:12.990Z,0,,,,22.2,,
2018-01-19T11:25:23.164Z,0,,,,22.2,,
2018-01-19T11:25:33.073Z,0,,,,22.2,,
2018-01-19T11:25:43.007Z,0,,,,22.2,,
2018-01-19T11:25:53.049Z,0,,,,22.2,,
2018-01-19T11:26:03.100Z,0,,,,22.2,,
2018-01-19T11:26:13.037Z,0,,,,22.2,,
2018-01-19T11:26:23.024Z,0,,,,22.2,,
2018-01-19T11:26:33.030Z,0,,,,22.2,,
2018-01-19T11:26:43.008Z,0,,,,22.2,,
2018-01-19T11:26:53.020Z,0,,,,22.2,,
2018-01-19T11:27:18.227Z,0,,,,22.2,,
2018-01-19T11:27:18.228Z,0,,,,22.1,,
2018-01-19T11:27:22.994Z,0,,,,22.1,,
2018-01-19T11:27:33.074Z,0,,,,22.1,,
2018-01-19T11:27:42.989Z,0,,,,22.1,,
2018-01-19T11:27:53.033Z,0,,,,22.1,,
2018-01-19T11:28:03.074Z,0,,,,22.1,,
2018-01-19T11:28:13.052Z,0,,,,22.1,,
2018-01-19T11:28:22.988Z,0,,,,22.1,,
2018-01-19T11:28:33.017Z,0,,,,22.1,,
2018-01-19T11:28:43.009Z,0,,,,22.1,,
2018-01-19T11:28:53.085Z,0,,,,22.1,,
2018-01-19T11:29:03.002Z,0,,,,22,,
2018-01-19T11:29:12.987Z,0,,,,22.1,,
2018-01-19T11:29:23.039Z,0,,,,22,,
2018-01-19T11:29:33.068Z,0,,,,22,,
2018-01-19T11:29:43.081Z,0,,20.8,,22,,
2018-01-19T11:29:53.049Z,0,,,,22,,
2018-01-19T11:30:03.071Z,0,,20.6,,22,,
2018-01-19T11:30:13.063Z,0,,20.5,,22,,
2018-01-19T11:30:23.061Z,0,,20.4,,22,,
2018-01-19T11:30:33.044Z,0,,,,22,,
2018-01-19T11:30:43.092Z,0,,,,22,,
2018-01-19T11:30:58.122Z,0,,,,22,,
2018-01-19T11:31:03.025Z,0,,,,22,,
2018-01-19T11:31:13.020Z,0,,,,21.9,,
2018-01-19T11:31:22.998Z,0,,,,21.9,,
2018-01-19T11:31:33.086Z,0,,,,21.9,,
2018-01-19T11:31:43.086Z,0,,,,21.9,,
2018-01-19T11:31:53.048Z,0,,,,21.9,,
2018-01-19T11:32:03.053Z,0,,,,21.9,,
2018-01-19T11:32:13.046Z,0,,,,21.9,,
2018-01-19T11:32:23.044Z,0,,,,21.9,,
2018-01-19T11:32:33.068Z,0,,20.2,,21.9,,
2018-01-19T11:32:42.988Z,0,,,,21.9,,
2018-01-19T11:32:53.077Z,0,,,,21.9,,
2018-01-19T11:33:02.988Z,0,,,,21.9,,
2018-01-19T11:33:13.060Z,0,,,,21.7,,
2018-01-19T11:33:23.060Z,0,,,,21.9,,
2018-01-19T11:33:33.044Z,0,,,,21.7,,
2018-01-19T11:33:43.050Z,0,,,,21.7,,
2018-01-19T11:33:53.045Z,0,,,,21.7,,
2018-01-19T11:34:03.000Z,0,,,,21.7,,
2018-01-19T11:34:13.078Z,0,,,,21.7,,
2018-01-19T11:34:29.997Z,0,,,,21.7,,
2018-01-19T11:34:33.087Z,0,,,,21.7,,
2018-01-19T11:34:43.065Z,0,,,,21.7,,
2018-01-19T11:34:52.991Z,0,,,,21.7,,
2018-01-19T11:35:03.054Z,0,,,,21.7,,
2018-01-19T11:35:13.017Z,0,,,,21.7,,
2018-01-19T11:35:22.998Z,0,,,,21.7,,
2018-01-19T11:35:33.037Z,0,,,,21.7,,
2018-01-19T11:35:43.082Z,0,,,,21.6,,
2018-01-19T11:35:53.055Z,0,,,,21.6,,
2018-01-19T11:36:03.065Z,0,,,,21.6,,
2018-01-19T11:36:12.993Z,0,,,,21.6,,
2018-01-19T11:36:22.994Z,0,,,,21.6,,
2018-01-19T11:36:33.246Z,0,,,,21.6,,
2018-01-19T11:36:43.048Z,0,,,,21.6,,
2018-01-19T11:36:53.099Z,0,,,,21.6,,
2018-01-19T11:37:03.047Z,0,,,,21.6,,
2018-01-19T11:37:13.032Z,0,,,,21.6,,
2018-01-19T11:37:22.998Z,0,,,,21.6,,
2018-01-19T11:37:33.011Z,0,,,,21.6,,
2018-01-19T11:37:43.068Z,0,,,,21.6,,
2018-01-19T11:37:53.082Z,0,,,,21.5,,
2018-01-19T11:38:03.051Z,0,,,,21.6,,
2018-01-19T11:38:13.115Z,0,,,,21.5,,
2018-01-19T11:38:23.052Z,0,,,,21.5,,
2018-01-19T11:38:33.089Z,0,,,,21.5,,
2018-01-19T11:38:43.099Z,0,,,,21.5,,
2018-01-19T11:38:53.078Z,0,,,,21.5,,
2018-01-19T11:39:03.088Z,0,,,,21.5,,
2018-01-19T11:39:13.088Z,0,,,,21.5,,
2018-01-19T11:39:23.081Z,0,,,,21.5,,
2018-01-19T11:39:33.057Z,0,,,,21.5,,
2018-01-19T11:39:43.073Z,0,,20.1,,21.5,,
2018-01-19T11:39:53.099Z,0,,,,21.5,,
2018-01-19T11:40:03.047Z,0,,19.9,,21.5,,
2018-01-19T11:40:13.079Z,0,,,,21.5,,
2018-01-19T11:40:23.066Z,0,,19.7,,21.5,,
2018-01-19T11:40:33.084Z,0,,,,21.5,,
2018-01-19T11:40:43.073Z,0,,,,21.5,,
2018-01-19T11:40:53.059Z,0,,,,21.3,,
2018-01-19T11:41:03.084Z,0,,,,21.3,,
2018-01-19T11:41:13.065Z,0,,,,21.3,,
2018-01-19T11:41:23.038Z,0,,,,21.3,,
2018-01-19T11:41:33.070Z,0,,,,21.3,,
2018-01-19T11:41:43.058Z,0,,,,21.3,,
2018-01-19T11:41:53.048Z,0,,,,21.3,,
2018-01-19T11:42:03.071Z,0,,,,21.3,,
2018-01-19T11:42:13.081Z,0,,,,21.3,,
2018-01-19T11:42:23.001Z,0,,,,21.3,,
2018-01-19T11:42:33.037Z,0,,,,21.3,,
2018-01-19T11:42:43.089Z,0,,19.6,,21.3,,
2018-01-19T11:42:53.222Z,0,,,,21.3,,
2018-01-19T11:43:03.062Z,0,,,,21.3,,
2018-01-19T11:43:13.066Z,0,,,,21.3,,
2018-01-19T11:43:23.075Z,0,,,,21.3,,
2018-01-19T11:43:33.102Z,0,,,,21.3,,
2018-01-19T11:43:43.074Z,0,,,,21.3,,
2018-01-19T11:43:53.007Z,0,,,,21.3,,
2018-01-19T11:44:03.082Z,0,,,,21.2,,
2018-01-19T11:44:13.004Z,0,,,,21.2,,
2018-01-19T11:44:22.993Z,0,,,,21.2,,
2018-01-19T11:44:33.036Z,0,,,,21.2,,
2018-01-19T11:44:43.091Z,0,,,,21.2,,
2018-01-19T11:44:53.033Z,0,,,,21.2,,
2018-01-19T11:45:03.079Z,0,,,,21.2,,
2018-01-19T11:45:13.423Z,0,,,,21.2,,
2018-01-19T11:45:23.057Z,0,,,,21.2,,
2018-01-19T11:45:33.291Z,0,,,,21.2,,
2018-01-19T11:45:43.132Z,0,,,,21.2,,
2018-01-19T11:45:53.171Z,0,,,,21.2,,
2018-01-19T11:46:03.132Z,0,,,,21.2,,
2018-01-19T11:46:13.064Z,0,,,,21.2,,
2018-01-19T11:46:23.037Z,0,,,,21.2,,
2018-01-19T11:46:33.094Z,0,,,,21.2,,
2018-01-19T11:46:43.051Z,0,,19.7,,21.2,,
2018-01-19T11:46:53.031Z,0,,,,21.1,,
2018-01-19T11:47:03.066Z,0,,,,21.2,,
2018-01-19T11:47:13.086Z,0,,19.6,,21.1,,
2018-01-19T11:47:23.047Z,0,,19.7,,21.1,,
2018-01-19T11:47:33.043Z,0,,19.6,,21.1,,
2018-01-19T11:47:42.985Z,0,,19.7,,21.1,,
2018-01-19T11:47:53.020Z,0,,,,21.1,,
2018-01-19T11:48:03.014Z,0,,19.6,,21.1,,
2018-01-19T11:48:13.042Z,0,,19.7,,21.1,,
2018-01-19T11:48:23.029Z,0,,,,21.1,,
2018-01-19T11:48:33.031Z,0,,,,21.1,,
2018-01-19T11:48:43.011Z,0,,,,21.1,,
2018-01-19T11:48:53.015Z,0,,,,21.1,,
2018-01-19T11:49:03.164Z,0,,,,21.1,,
2018-01-19T11:49:12.985Z,0,,,,21.1,,
2018-01-19T11:49:23.124Z,0,,,,21.1,,
2018-01-19T11:49:33.086Z,0,,,,21.1,,
2018-01-19T11:49:43.013Z,0,,19.6,,21.1,,
2018-01-19T11:49:53.051Z,0,,,,20.9,,
2018-01-19T11:50:03.040Z,0,,19.5,,21.1,,
2018-01-19T11:50:13.037Z,0,,19.2,,20.9,,
2018-01-19T11:50:23.053Z,0,,,,20.9,,
2018-01-19T11:50:33.024Z,0,,,,20.9,,
2018-01-19T11:50:43.063Z,0,,,,20.9,,
2018-01-19T11:50:53.104Z,0,,,,20.9,,
2018-01-19T11:51:03.093Z,0,,,,20.9,,
2018-01-19T11:51:13.091Z,0,,,,20.9,,
2018-01-19T11:51:23.092Z,0,,,,20.9,,
2018-01-19T11:51:32.995Z,0,,,,20.9,,
2018-01-19T11:51:43.085Z,0,,,,20.9,,
2018-01-19T11:51:53.091Z,0,,,,20.9,,
2018-01-19T11:52:08.151Z,0,,,,20.9,,
2018-01-19T11:52:13.048Z,0,,,,20.9,,
2018-01-19T11:52:23.038Z,0,,,,20.9,,
2018-01-19T11:52:33.076Z,0,,,,20.9,,
2018-01-19T11:52:42.986Z,0,,19.1,,20.9,,
2018-01-19T11:52:53.008Z,0,,,,20.9,,
2018-01-19T11:53:03.101Z,0,,,,20.9,,
2018-01-19T11:53:13.434Z,0,,,,20.9,,
2018-01-19T11:53:23.357Z,0,,,,20.8,,
2018-01-19T11:53:33.096Z,0,,,,20.9,,
2018-01-19T11:53:43.081Z,0,,,,20.8,,
2018-01-19T11:53:53.004Z,0,,,,20.8,,
2018-01-19T11:54:03.034Z,0,,,,20.8,,
2018-01-19T11:54:12.989Z,0,,,,20.8,,
2018-01-19T11:54:23.050Z,0,,,,20.8,,
2018-01-19T11:54:33.061Z,0,,,,20.8,,
2018-01-19T11:54:42.987Z,0,,,,20.8,,
2018-01-19T11:54:52.986Z,0,,,,20.8,,
2018-01-19T11:55:02.992Z,0,,,,20.8,,
2018-01-19T11:55:12.992Z,0,,,,20.8,,
2018-01-19T11:55:39.940Z,0,,,,20.8,,
2018-01-19T11:55:39.945Z,0,,,,20.8,,
2018-01-19T11:55:42.989Z,0,,,,20.8,,
2018-01-19T11:55:53.034Z,0,,,,20.8,,
2018-01-19T11:56:03.044Z,0,,,,20.8,,
2018-01-19T11:56:13.040Z,0,,19.2,,20.8,,
2018-01-19T11:56:23.102Z,0,,,,20.6,,
2018-01-19T11:56:33.064Z,0,0,19.2,1,20.8,20,0
2018-01-19T11:56:43.034Z,0,,19.1,,20.8,,
2018-01-19T11:56:53.075Z,0,,19.2,,20.8,,
2018-01-19T11:57:03.044Z,0,,,,20.6,,
2018-01-19T11:57:13.001Z,0,,,,20.6,,
2018-01-19T11:57:22.999Z,0,,,,20.6,,
2018-01-19T11:57:33.009Z,0,,,,20.6,,
2018-01-19T11:57:42.992Z,0,,,,20.6,,
2018-01-19T11:57:52.996Z,0,,,,20.6,,
2018-01-19T11:58:03.078Z,0,,,,20.6,,
2018-01-19T11:58:13.053Z,0,,19.1,,20.6,,
2018-01-19T11:58:23.016Z,0,,19.2,,20.6,,
2018-01-19T11:58:33.055Z,0,,,,20.6,,
2018-01-19T11:58:42.988Z,0,,,,20.6,,
2018-01-19T11:58:53.023Z,0,,,,20.6,,
2018-01-19T11:59:03.025Z,0,,,,20.6,,
2018-01-19T11:59:13.035Z,0,,,,20.6,,
2018-01-19T11:59:22.997Z,0,,,,20.6,,
2018-01-19T11:59:33.029Z,0,,,,20.6,,
2018-01-19T11:59:43.010Z,0,,19.1,,20.6,,
2018-01-19T11:59:53.089Z,0,,,,20.6,,
2018-01-19T12:00:03.072Z,0,,18.9,,20.5,,
2018-01-19T12:00:13.070Z,0,,18.8,,20.6,,
2018-01-19T12:00:23.094Z,0,,,,20.6,,
2018-01-19T12:00:33.058Z,0,,,,20.6,,
2018-01-19T12:00:43.060Z,0,,,,20.5,,
2018-01-19T12:00:53.003Z,0,,,,20.5,,
2018-01-19T12:01:02.988Z,0,,,,20.5,,
2018-01-19T12:01:13.069Z,0,,,,20.5,,
2018-01-19T12:01:23.076Z,0,,,,20.5,,
2018-01-19T12:01:33.059Z,0,,,,20.5,,
2018-01-19T12:01:43.064Z,0,,,,20.5,,
2018-01-19T12:01:53.040Z,0,,18.6,,20.5,,
2018-01-19T12:02:03.023Z,0,,,,20.5,,
2018-01-19T12:02:13.019Z,0,,18.8,,20.5,,
2018-01-19T12:02:23.081Z,0,,18.6,,20.5,,
2018-01-19T12:02:33.049Z,0,,,,20.5,,
2018-01-19T12:02:43.344Z,0,,,,20.5,,
2018-01-19T12:02:58.042Z,0,,,,20.5,,
2018-01-19T12:03:03.070Z,0,,,,20.5,,
2018-01-19T12:03:13.003Z,0,,,,20.5,,
2018-01-19T12:03:23.032Z,0,,,,20.5,,
2018-01-19T12:03:33.076Z,0,,,,20.5,,
2018-01-19T12:03:43.058Z,0,,,,20.5,,
2018-01-19T12:03:53.069Z,0,,,,20.5,,
2018-01-19T12:04:03.039Z,0,,,,20.4,,
2018-01-19T12:04:13.033Z,0,,,,20.4,,
2018-01-19T12:04:23.056Z,0,,,,20.4,,
2018-01-19T12:04:33.049Z,0,,,,20.4,,
2018-01-19T12:04:43.073Z,0,,,,20.4,,
2018-01-19T12:04:53.028Z,0,,,,20.4,,
2018-01-19T12:05:03.081Z,0,,,,20.4,,
2018-01-19T12:05:13.076Z,0,,,,20.4,,
2018-01-19T12:05:23.041Z,0,,,,20.4,,
2018-01-19T12:05:32.994Z,0,,,,20.4,,
2018-01-19T12:05:43.068Z,0,,,,20.4,,
2018-01-19T12:05:53.033Z,0,,,,20.4,,
2018-01-19T12:06:03.025Z,0,,,,20.4,,
2018-01-19T12:06:13.038Z,0,,,,20.4,,
2018-01-19T12:06:23.004Z,0,,,,20.4,,
2018-01-19T12:06:33.067Z,0,,,,20.4,,
2018-01-19T12:06:43.038Z,0,,,,20.4,,
2018-01-19T12:06:53.053Z,0,,,,20.4,,
2018-01-19T12:07:03.010Z,0,,,,20.4,,
2018-01-19T12:07:12.988Z,0,,,,20.4,,
2018-01-19T12:07:22.995Z,0,,,,20.4,,
2018-01-19T12:07:32.998Z,0,,,,20.4,,
2018-01-19T12:07:43.299Z,0,,,,20.4,,
2018-01-19T12:07:53.345Z,0,,,,20.4,,
2018-01-19T12:08:03.314Z,0,,,,20.4,,
2018-01-19T12:08:13.076Z,0,,,,20.2,,
2018-01-19T12:08:22.992Z,0,,,,20.2,,
2018-01-19T12:08:33.031Z,0,,,,20.4,,
2018-01-19T12:08:43.049Z,0,,,,20.2,,
2018-01-19T12:08:53.015Z,0,,,,20.2,,
2018-01-19T12:09:03.035Z,0,,,,20.2,,
2018-01-19T12:09:13.072Z,0,,,,20.2,,
2018-01-19T12:09:23.032Z,0,,,,20.2,,
2018-01-19T12:09:33.067Z,0,,18.6,,20.2,,
2018-01-19T12:09:43.058Z,0,,,,20.2,,
2018-01-19T12:09:53.057Z,0,,,,20.2,,
2018-01-19T12:10:03.027Z,0,,18.5,,20.2,,
2018-01-19T12:10:13.043Z,0,,18.4,,20.2,,
2018-01-19T12:10:23.305Z,0,,,,20.2,,
2018-01-19T12:10:33.078Z,0,,,,20.2,,
2018-01-19T12:10:43.053Z,0,,,,20.2,,
2018-01-19T12:10:52.991Z,0,,,,20.2,,
2018-01-19T12:11:03.043Z,0,,,,20.2,,
2018-01-19T12:11:13.071Z,0,,,,20.2,,
2018-01-19T12:11:23.024Z,0,,,,20.2,,
2018-01-19T12:11:33.028Z,0,,,,20.2,,
2018-01-19T12:11:43.072Z,0,,,,20.1,,
2018-01-19T12:11:53.090Z,0,,,,20.2,,
2018-01-19T12:12:03.137Z,0,,,,20.2,,
2018-01-19T12:12:13.095Z,0,,,,20.2,,
2018-01-19T12:12:23.059Z,0,,18.2,,20.1,,
2018-01-19T12:12:33.102Z,0,,18.4,,20.1,,
2018-01-19T12:12:43.079Z,0,,18.2,,20.1,,
2018-01-19T12:12:53.080Z,0,,,,20.1,,
2018-01-19T12:13:03.099Z,0,,,,20.1,,
2018-01-19T12:13:13.048Z,0,,,,20.1,,
2018-01-19T12:13:23.057Z,0,,,,20.1,,
2018-01-19T12:13:33.081Z,0,,,,20.1,,
2018-01-19T12:13:43.043Z,0,,,,20.1,,
2018-01-19T12:13:53.075Z,0,,,,20.1,,
2018-01-19T12:14:03.057Z,0,,,,20.1,,
2018-01-19T12:14:13.061Z,0,,,,20.1,,
2018-01-19T12:14:23.046Z,0,,,,20.1,,
2018-01-19T12:14:33.083Z,0,,,,20.1,,
2018-01-19T12:14:43.029Z,0,,,,20.1,,
2018-01-19T12:14:53.090Z,0,,,,20.1,,
2018-01-19T12:15:03.007Z,0,,,,20.1,,
2018-01-19T12:15:13.000Z,0,,,,20.1,,
2018-01-19T12:15:23.053Z,0,,,,20.1,,
2018-01-19T12:15:33.013Z,0,,,,20.1,,
2018-01-19T12:15:43.009Z,0,,,,20.1,,
2018-01-19T12:15:53.040Z,0,,,,20.1,,
2018-01-19T12:16:03.331Z,0,,,,20.1,,
2018-01-19T12:16:13.034Z,0,,,,20.1,,
2018-01-19T12:16:23.017Z,0,,,,20.1,,
2018-01-19T12:16:32.989Z,0,,18.4,,20.1,,
2018-01-19T12:16:43.014Z,0,,18.2,,20,,
2018-01-19T12:16:53.060Z,0,,,,20,,
2018-01-19T12:17:03.047Z,0,,18.4,,20,,
2018-01-19T12:17:13.035Z,0,,,,20,,
2018-01-19T12:17:23.003Z,0,,18.2,,20,,
2018-01-19T12:17:33.061Z,0,,,,20,,
2018-01-19T12:17:43.035Z,0,,,,20,,
2018-01-19T12:17:52.995Z,0,,18.4,,20,,
2018-01-19T12:18:03.004Z,0,,,,20,,
2018-01-19T12:18:13.026Z,0,,,,20,,
2018-01-19T12:18:23.031Z,0,,18.2,,20,,
2018-01-19T12:18:33.059Z,0,,18.4,,20,,
2018-01-19T12:18:43.037Z,0,,,,20,,
2018-01-19T12:18:53.068Z,0,,18.2,,20,,
2018-01-19T12:19:03.028Z,0,,18.4,,20,,
2018-01-19T12:19:13.032Z,0,,,,20,,
2018-01-19T12:19:23.458Z,0,,,,20,,
2018-01-19T12:19:33.052Z,0,,,,20,,
2018-01-19T12:19:42.998Z,0,,18.2,,20,,
2018-01-19T12:19:53.000Z,0,,,,20,,
2018-01-19T12:20:03.027Z,0,,,,20,,
2018-01-19T12:20:13.019Z,0,,18.1,,19.8,,
2018-01-19T12:20:23.003Z,0,,18,,20,,
2018-01-19T12:20:33.025Z,0,,,,20,,
2018-01-19T12:20:43.060Z,0,,,,20,,
2018-01-19T12:20:53.034Z,0,,18.1,,20,,
2018-01-19T12:21:03.045Z,0,,18,,20,,
2018-01-19T12:21:13.015Z,0,,,,19.8,,
2018-01-19T12:21:23.008Z,0,,,,20,,
2018-01-19T12:21:33.007Z,0,,,,19.8,,
2018-01-19T12:21:42.992Z,0,,,,19.8,,
2018-01-19T12:21:52.991Z,0,,,,19.8,,
2018-01-19T12:22:02.991Z,0,,,,19.8,,
2018-01-19T12:22:12.990Z,0,,,,19.8,,
2018-01-19T12:22:23.053Z,0,,,,19.8,,
2018-01-19T12:22:32.991Z,0,,,,19.8,,
2018-01-19T12:22:42.991Z,0,,,,19.8,,
2018-01-19T12:22:53.023Z,0,,,,19.8,,
2018-01-19T12:23:03.078Z,0,,,,19.8,,
2018-01-19T12:23:13.055Z,0,,,,19.8,,
2018-01-19T12:23:22.991Z,0,,,,19.8,,
2018-01-19T12:23:33.008Z,0,,,,19.8,,
2018-01-19T12:23:42.991Z,0,,,,19.8,,
2018-01-19T12:23:53.221Z,0,,,,19.8,,
2018-01-19T12:24:03.003Z,0,,,,19.8,,
2018-01-19T12:24:12.995Z,0,,,,19.8,,
2018-01-19T12:24:23.011Z,0,,,,19.8,,
2018-01-19T12:24:33.011Z,0,,,,19.8,,
2018-01-19T12:24:42.991Z,0,,,,19.8,,
2018-01-19T12:24:52.991Z,0,,,,19.8,,
2018-01-19T12:25:02.992Z,0,,,,19.8,,
2018-01-19T12:25:13.062Z,0,,,,19.8,,
2018-01-19T12:25:23.085Z,0,,,,19.8,,
2018-01-19T12:25:33.012Z,0,,,,19.8,,
2018-01-19T12:25:42.991Z,0,,,,19.8,,
2018-01-19T12:25:53.071Z,0,,,,19.8,,
2018-01-19T12:26:03.038Z,0,,,,19.8,,
2018-01-19T12:26:13.019Z,0,,,,19.7,,
2018-01-19T12:26:23.049Z,0,,,,19.7,,
2018-01-19T12:26:33.028Z,0,,,,19.8,,
2018-01-19T12:26:42.991Z,0,,,,19.7,,
2018-01-19T12:26:52.994Z,0,,,,19.7,,
2018-01-19T12:27:02.991Z,0,,,,19.7,,
2018-01-19T12:27:13.015Z,0,,,,19.7,,
2018-01-19T12:27:23.026Z,0,,,,19.7,,
2018-01-19T12:27:32.991Z,0,,,,19.7,,
2018-01-19T12:27:42.999Z,0,,,,19.7,,
2018-01-19T12:27:53.000Z,0,,,,19.7,,
2018-01-19T12:28:02.995Z,0,,,,19.7,,
