Time,HwTSet,ActPow,PrimT,ChActive,HwActive,HwTOutlet,PrimTSet
2017-11-11T12:19:25.173Z,0,,,,,29.8,
2017-11-11T12:19:35.267Z,0,,,,,29.7,
2017-11-11T12:19:45.267Z,,,29.4,,,,
2017-11-11T12:19:55.159Z,0,,29,,,29.7,
2017-11-11T12:20:05.155Z,0,,28.9,,,29.6,
2017-11-11T12:20:15.163Z,0,,28.6,,,29.6,
2017-11-11T12:20:25.401Z,0,,28.3,,,29.5,
2017-11-11T12:20:35.173Z,0,,28.2,,,29.5,
2017-11-11T12:20:45.330Z,0,,28.1,,,29.5,
2017-11-11T12:20:55.155Z,0,,,,,29.3,
2017-11-11T12:21:05.180Z,0,,28,,,29.3,
2017-11-11T12:21:15.225Z,0,,,,,29.3,
2017-11-11T12:21:25.164Z,0,,,,,29.2,
2017-11-11T12:21:35.155Z,0,,,,,29.2,
2017-11-11T12:21:45.268Z,0,,,,,29.2,
2017-11-11T12:21:55.268Z,0,,,,,29.1,
2017-11-11T12:22:05.489Z,0,,,,,29.1,
2017-11-11T12:22:15.155Z,0,,27.8,,,29.1,
2017-11-11T12:22:25.157Z,0,,,,,29,
2017-11-11T12:22:35.224Z,0,,27.7,,,29,
2017-11-11T12:22:55.156Z,0,,27.6,,,28.9,
2017-11-11T12:23:05.162Z,0,,,,,28.9,
2017-11-11T12:23:15.156Z,0,,27.5,,,28.9,
2017-11-11T12:23:25.162Z,0,,,,,28.7,
2017-11-11T12:23:35.156Z,0,,27.3,,,28.7,
2017-11-11T12:23:55.165Z,0,,,,,28.7,
2017-11-11T12:24:05.192Z,0,,27.5,,,28.6,
2017-11-11T12:24:15.208Z,0,,,,,28.6,
2017-11-11T12:24:25.171Z,0,,,,,28.6,
2017-11-11T12:24:35.160Z,0,,,,,28.5,
2017-11-11T12:24:45.250Z,0,,,,,28.5,
2017-11-11T12:24:55.181Z,0,,,,,28.5,
2017-11-11T12:25:15.349Z,0,,,,,28.4,
2017-11-11T12:25:25.162Z,0,,,,,28.4,
2017-11-11T12:25:35.178Z,0,,,,,28.3,
2017-11-11T12:25:45.248Z,0,,,,,28.3,
2017-11-11T12:25:55.178Z,0,,,,,28.3,
2017-11-11T12:26:05.196Z,0,,,,,28.3,
2017-11-11T12:26:15.407Z,0,,,,,28.3,
2017-11-11T12:26:35.160Z,0,,27.3,,,28.1,
2017-11-11T12:26:45.246Z,0,,,,,28.1,
2017-11-11T12:26:55.165Z,0,,27.5,,,28,
2017-11-11T12:27:05.162Z,0,,,,,28,
2017-11-11T12:27:15.168Z,0,,,,,28,
2017-11-11T12:27:25.156Z,0,,,,,28,
2017-11-11T12:27:35.168Z,0,,,,,28,
2017-11-11T12:27:45.350Z,0,,,,,27.9,
2017-11-11T12:27:55.157Z,0,,,,,27.9,
2017-11-11T12:28:05.158Z,,,27.6,,,,
2017-11-11T12:28:15.156Z,0,,,,,27.9,
2017-11-11T12:28:25.164Z,0,,,,,27.8,
2017-11-11T12:28:45.493Z,0,,,,,27.8,
2017-11-11T12:28:55.157Z,0,,27.7,,,27.7,
2017-11-11T12:29:15.163Z,0,,,,,27.7,
2017-11-11T12:29:25.199Z,0,,,,,27.7,
2017-11-11T12:29:35.170Z,0,,,,,27.7,
2017-11-11T12:29:45.362Z,,,27.3,,,,
2017-11-11T12:29:55.157Z,0,,27,,,27.5,
2017-11-11T12:30:05.157Z,0,,,,,27.5,
2017-11-11T12:30:15.169Z,0,,26.6,,,27.5,
2017-11-11T12:30:25.156Z,0,,26.5,,,27.4,
2017-11-11T12:30:35.421Z,0,,26.4,,,27.4,
2017-11-11T12:30:45.251Z,,,26.3,,,,
2017-11-11T12:30:55.167Z,0,,,,,27.4,
2017-11-11T12:31:05.157Z,0,,,,,27.4,
2017-11-11T12:31:15.176Z,0,,26.1,,,27.3,
2017-11-11T12:31:35.157Z,0,,,,,27.3,
2017-11-11T12:31:45.278Z,0,,,,,27.3,
2017-11-11T12:31:55.333Z,0,,,,,27.2,
2017-11-11T12:32:05.165Z,0,,,,,27.2,
2017-11-11T12:32:15.181Z,0,,,,,27.2,
2017-11-11T12:32:25.192Z,0,,26,,,27.2,
2017-11-11T12:32:35.163Z,0,,,,,27.1,
2017-11-11T12:32:45.262Z,,,26,,,,
2017-11-11T12:32:55.158Z,0,,25.9,,,27.1,
2017-11-11T12:33:05.349Z,0,,,,,27.1,
2017-11-11T12:33:15.195Z,,,25.8,,,,
2017-11-11T12:33:25.190Z,0,,,,,26.9,
2017-11-11T12:33:35.206Z,0,,,,,26.9,
2017-11-11T12:33:55.189Z,0,,,,,26.9,
2017-11-11T12:34:05.185Z,0,,,,,26.9,
2017-11-11T12:34:15.203Z,0,,,,,26.8,
2017-11-11T12:34:25.185Z,0,,,,,26.8,
2017-11-11T12:34:40.412Z,0,,,,,26.8,
2017-11-11T12:34:45.299Z,0,,,,,26.8,
2017-11-11T12:34:55.157Z,0,,,,,26.7,
2017-11-11T12:35:15.277Z,0,,,,,26.7,
2017-11-11T12:35:25.467Z,0,,,,,26.7,
2017-11-11T12:35:35.172Z,0,,,,,26.7,
2017-11-11T12:35:45.249Z,0,,,,,26.6,
2017-11-11T12:35:55.159Z,0,,,,,26.6,
2017-11-11T12:36:15.358Z,0,,,,,26.6,
2017-11-11T12:36:25.181Z,0,,,,,26.6,
2017-11-11T12:36:45.248Z,0,,,,,26.5,
2017-11-11T12:37:05.185Z,0,,,,,26.5,
2017-11-11T12:37:25.330Z,0,,,,,26.5,
2017-11-11T12:37:35.187Z,0,,,,,26.3,
2017-11-11T12:37:45.298Z,0,,,,,26.3,
2017-11-11T12:37:55.424Z,0,,,,,26.3,
2017-11-11T12:38:15.191Z,0,,,,,26.2,
2017-11-11T12:38:25.170Z,0,,,,,26.2,
2017-11-11T12:38:45.247Z,0,,,,,26.2,
2017-11-11T12:38:55.193Z,0,,,,,26.2,
2017-11-11T12:39:15.212Z,0,,,,,26.1,
2017-11-11T12:39:25.157Z,0,,,,,26.1,
2017-11-11T12:39:45.258Z,0,,,,,26.1,
2017-11-11T12:39:55.158Z,0,,25.4,,,26.1,
2017-11-11T12:40:05.159Z,0,,,,,26.1,
2017-11-11T12:40:15.203Z,,,25.2,,,,
2017-11-11T12:40:25.158Z,0,,25.1,,,26,
2017-11-11T12:40:35.169Z,0,,24.9,,,26,
2017-11-11T12:40:45.471Z,0,,,,,26,
2017-11-11T12:40:55.174Z,,,24.8,,,,
2017-11-11T12:41:05.158Z,0,,,,,26,
2017-11-11T12:41:15.207Z,0,,,,,25.9,
2017-11-11T12:41:25.176Z,0,,,,,25.9,
2017-11-11T12:41:45.385Z,0,,,,,25.9,
2017-11-11T12:41:55.158Z,0,,24.7,,,25.9,
2017-11-11T12:42:15.398Z,0,,,,,25.7,
2017-11-11T12:42:25.190Z,0,,,,,25.7,
2017-11-11T12:42:45.248Z,0,,,,,25.7,
2017-11-11T12:42:55.161Z,0,,24.6,,,25.7,
2017-11-11T12:43:15.180Z,0,,24.5,,,25.7,
2017-11-11T12:43:35.158Z,0,,,,,25.6,
2017-11-11T12:43:45.302Z,0,,,,,25.6,
2017-11-11T12:43:55.180Z,0,,,,,25.6,
2017-11-11T12:44:05.163Z,0,,,,,25.6,
2017-11-11T12:44:25.217Z,0,,,,,25.6,
2017-11-11T12:44:35.169Z,0,,,,,25.5,
2017-11-11T12:44:45.249Z,0,,,,,25.5,
2017-11-11T12:44:55.319Z,0,,,,,25.5,
2017-11-11T12:45:15.163Z,0,,,,,25.5,
2017-11-11T12:45:25.414Z,0,,,,,25.5,
2017-11-11T12:45:45.248Z,0,,,,,25.4,
2017-11-11T12:45:55.166Z,0,,,,,25.4,
2017-11-11T12:46:15.164Z,0,,,,,25.4,
2017-11-11T12:46:35.587Z,0,,,,,25.4,
2017-11-11T12:46:45.258Z,0,,,,,25.3,
2017-11-11T12:47:05.355Z,0,,,,,25.3,
2017-11-11T12:47:15.175Z,0,,,,,25.3,
2017-11-11T12:47:25.188Z,0,,,,,25.3,
2017-11-11T12:47:35.164Z,0,,,,,25.3,
2017-11-11T12:47:45.290Z,0,,,,,25.3,
2017-11-11T12:47:55.159Z,0,,,,,25.3,
2017-11-11T12:48:05.161Z,0,,,,,25.1,
2017-11-11T12:48:15.165Z,0,,,,,25.1,
2017-11-11T12:48:25.745Z,0,,,,,25.1,
2017-11-11T12:48:45.306Z,0,,,,,25.1,
2017-11-11T12:49:05.181Z,0,,,,,25.1,
2017-11-11T12:49:15.184Z,0,,,,,25,
2017-11-11T12:49:35.213Z,0,,,,,25,
2017-11-11T12:49:45.258Z,0,,,,,25,
2017-11-11T12:49:55.177Z,0,,,,,25,
2017-11-11T12:50:05.186Z,0,,24.1,,,25,
2017-11-11T12:50:15.218Z,,,24.2,,,,
2017-11-11T12:50:25.173Z,0,,23.9,,,25,
2017-11-11T12:50:35.171Z,0,,,,,25,
2017-11-11T12:50:55.186Z,0,,23.7,,,24.9,
2017-11-11T12:51:15.159Z,0,,,,,24.9,
2017-11-11T12:51:25.159Z,0,,,,,24.9,
2017-11-11T12:51:35.163Z,0,,,,,24.9,
2017-11-11T12:51:45.249Z,0,,23.6,,,24.9,
2017-11-11T12:51:55.159Z,0,,,,,24.9,
2017-11-11T12:52:05.159Z,0,,,,,24.8,
2017-11-11T12:52:15.183Z,0,,,,,24.8,
2017-11-11T12:52:35.170Z,0,,,,,24.8,
2017-11-11T12:52:45.304Z,0,,,,,24.8,
2017-11-11T12:52:55.176Z,,,23.5,,,,
2017-11-11T12:53:05.201Z,0,,,,,24.8,
2017-11-11T12:53:15.180Z,0,,,,,24.8,
2017-11-11T12:53:25.180Z,0,,,,,24.8,
2017-11-11T12:53:35.169Z,0,,23.4,,,24.7,
2017-11-11T12:53:45.249Z,0,,,,,24.7,
2017-11-11T12:53:55.196Z,0,,,,,24.7,
2017-11-11T12:54:05.194Z,0,,,,,24.7,
2017-11-11T12:54:25.163Z,0,,,,,24.7,
2017-11-11T12:54:35.210Z,0,,,,,24.7,
2017-11-11T12:54:45.399Z,0,,23.5,,,24.7,
2017-11-11T12:54:55.160Z,0,,23.4,,,24.7,
2017-11-11T12:55:05.159Z,0,,23.5,,,24.7,
2017-11-11T12:55:15.162Z,0,,23.4,,,24.5,
2017-11-11T12:55:25.195Z,,,23.5,,,,
2017-11-11T12:55:35.272Z,0,,,,,24.5,
2017-11-11T12:55:45.637Z,0,,,,,24.5,
2017-11-11T12:56:05.193Z,0,,,,,24.5,
2017-11-11T12:56:15.176Z,0,,,,,24.5,
2017-11-11T12:56:35.191Z,0,,,,,24.4,
2017-11-11T12:56:45.349Z,0,,,,,24.4,
2017-11-11T12:57:05.160Z,0,,,,,24.4,
2017-11-11T12:57:16.395Z,0,,,,,24.4,
2017-11-11T12:57:25.181Z,0,,,,,24.4,
2017-11-11T12:57:35.336Z,0,,23.4,,,24.4,
2017-11-11T12:57:45.460Z,0,,23.5,,,24.4,
2017-11-11T12:57:55.159Z,0,,,,,24.4,
2017-11-11T12:58:05.704Z,0,,,,,24.4,
2017-11-11T12:58:15.331Z,0,,,,,24.3,
2017-11-11T12:58:25.173Z,0,,,,,24.3,
2017-11-11T12:58:35.177Z,0,,,,,24.3,
2017-11-11T12:58:55.197Z,0,,23.4,,,24.3,
2017-11-11T12:59:05.173Z,0,,23.5,,,24.3,
2017-11-11T12:59:15.176Z,0,,,,,24.3,
2017-11-11T12:59:25.225Z,0,,,,,24.3,
2017-11-11T12:59:35.179Z,0,,,,,24.2,
2017-11-11T12:59:45.318Z,0,,23.5,,,24.2,
2017-11-11T12:59:55.177Z,0,,,,,24.2,
2017-11-11T13:00:05.160Z,0,,23.1,,,24.2,
2017-11-11T13:00:15.207Z,0,,23.3,,,24.2,
2017-11-11T13:00:25.160Z,0,,23.1,,,24.2,
2017-11-11T13:00:35.231Z,0,,22.9,,,24.2,
2017-11-11T13:00:45.443Z,0,,,,,24.2,
2017-11-11T13:00:55.163Z,0,,,,,24.2,
2017-11-11T13:01:05.365Z,0,,22.8,,,24.2,
2017-11-11T13:01:15.163Z,0,,,,,24.2,
2017-11-11T13:01:25.322Z,0,,,,,24.2,
2017-11-11T13:01:36.849Z,0,,,,,24,
2017-11-11T13:01:45.260Z,0,,,,,24,
2017-11-11T13:01:55.161Z,0,,,,,24,
2017-11-11T13:02:05.185Z,0,,,,,24,
2017-11-11T13:02:15.165Z,0,,,,,24,
2017-11-11T13:02:25.176Z,0,,,,,24,
2017-11-11T13:02:35.216Z,0,,,,,24,
2017-11-11T13:02:45.250Z,0,,22.7,,,24,
2017-11-11T13:02:58.227Z,0,,,,,24,
2017-11-11T13:03:05.168Z,0,,,,,24,
2017-11-11T13:03:15.167Z,0,,,,,24,
2017-11-11T13:03:25.195Z,0,,,,,24,
2017-11-11T13:03:35.218Z,0,,,,,23.9,
2017-11-11T13:03:45.251Z,0,,22.5,,,23.9,
2017-11-11T13:03:55.162Z,0,,,,,23.9,
2017-11-11T13:04:05.178Z,0,,,,,23.9,
2017-11-11T13:04:15.166Z,0,,,,,23.9,
2017-11-11T13:04:25.183Z,0,,22.7,,,23.9,
2017-11-11T13:04:35.166Z,0,,,,,23.9,
2017-11-11T13:04:45.240Z,0,,,,,23.9,
2017-11-11T13:04:55.166Z,0,,22.5,,,23.9,
2017-11-11T13:05:05.178Z,0,,22.7,,,23.8,
2017-11-11T13:05:15.189Z,0,,,,,23.9,
2017-11-11T13:05:25.162Z,0,,,,,23.8,
2017-11-11T13:05:35.165Z,0,,22.5,,,23.8,
2017-11-11T13:05:45.261Z,0,,22.7,,,23.8,
2017-11-11T13:05:55.174Z,0,,,,,23.8,
2017-11-11T13:06:05.161Z,0,,,,,23.8,
2017-11-11T13:06:15.174Z,0,,,,,23.8,
2017-11-11T13:06:25.176Z,0,,,,,23.8,
2017-11-11T13:06:35.168Z,0,,,,,23.8,
2017-11-11T13:06:45.726Z,0,,,,,23.8,
2017-11-11T13:06:55.176Z,0,,,,,23.8,
2017-11-11T13:07:05.166Z,0,,,,,23.8,
2017-11-11T13:07:15.164Z,0,,,,,23.8,
2017-11-11T13:07:25.165Z,0,,,,,23.7,
2017-11-11T13:07:35.161Z,0,,,,,23.7,
2017-11-11T13:07:45.251Z,0,,,,,23.7,
2017-11-11T13:07:55.161Z,0,,,,,23.7,
2017-11-11T13:08:05.173Z,0,,,,,23.7,
2017-11-11T13:08:15.338Z,0,,,,,23.7,
2017-11-11T13:08:25.164Z,0,,,,,23.7,
2017-11-11T13:08:35.166Z,0,,,,,23.7,
2017-11-11T13:08:45.509Z,0,,,,,23.7,
2017-11-11T13:09:00.443Z,0,,,,,23.7,
2017-11-11T13:09:05.173Z,0,,,,,23.7,
2017-11-11T13:09:15.170Z,0,,,,,23.7,
2017-11-11T13:09:25.170Z,0,0,22.7,1,0,23.7,20
2017-11-11T13:09:35.197Z,0,,,,,23.6,
2017-11-11T13:09:45.249Z,0,,,,,23.6,
2017-11-11T13:09:55.161Z,0,,,,,23.6,
2017-11-11T13:10:05.205Z,0,,22.4,,,23.6,
2017-11-11T13:10:15.163Z,0,,,,,23.6,
2017-11-11T13:10:25.171Z,0,,22.3,,,23.6,
2017-11-11T13:10:35.162Z,0,,,,,23.6,
2017-11-11T13:10:45.256Z,0,,22.2,,,23.6,
2017-11-11T13:10:55.234Z,0,,,,,23.6,
2017-11-11T13:11:05.162Z,0,,,,,23.6,
2017-11-11T13:11:15.178Z,0,,22,,,23.6,
2017-11-11T13:11:25.166Z,0,,,,,23.6,
2017-11-11T13:11:35.166Z,0,,,,,23.4,
2017-11-11T13:11:45.251Z,0,,,,,23.4,
2017-11-11T13:11:55.163Z,0,,,,,23.4,
2017-11-11T13:12:10.270Z,0,,,,,23.4,
2017-11-11T13:12:15.443Z,0,,,,,23.4,
2017-11-11T13:12:25.188Z,0,,,,,23.4,
2017-11-11T13:12:35.169Z,0,,,,,23.4,
2017-11-11T13:12:45.267Z,0,,,,,23.4,
2017-11-11T13:12:55.172Z,0,,21.9,,,23.4,
2017-11-11T13:13:05.171Z,0,,,,,23.4,
2017-11-11T13:13:15.193Z,0,,,,,23.4,
2017-11-11T13:13:25.173Z,0,,,,,23.4,
2017-11-11T13:13:35.163Z,0,,,,,23.4,
2017-11-11T13:13:45.279Z,0,,,,,23.4,
2017-11-11T13:13:55.197Z,0,,,,,23.4,
2017-11-11T13:14:05.171Z,0,,,,,23.3,
2017-11-11T13:14:15.161Z,0,,,,,23.3,
2017-11-11T13:14:25.178Z,0,,,,,23.3,
2017-11-11T13:14:35.258Z,0,,,,,23.3,
2017-11-11T13:14:45.278Z,0,,,,,23.3,
2017-11-11T13:14:55.187Z,0,,,,,23.3,
2017-11-11T13:15:05.257Z,0,,,,,23.3,
2017-11-11T13:15:15.238Z,0,,,,,23.3,
2017-11-11T13:15:25.173Z,0,,,,,23.3,
2017-11-11T13:15:35.171Z,0,,,,,23.3,
2017-11-11T13:15:45.516Z,0,,,,,23.3,
2017-11-11T13:15:55.449Z,0,,,,,23.3,
2017-11-11T13:16:05.165Z,0,,,,,23.3,
2017-11-11T13:16:15.167Z,0,,,,,23.3,
2017-11-11T13:16:25.217Z,0,,,,,23.3,
2017-11-11T13:16:35.183Z,0,,,,,23.2,
2017-11-11T13:16:45.313Z,0,,,,,23.2,
2017-11-11T13:16:55.163Z,0,,,,,23.2,
2017-11-11T13:17:05.190Z,0,,,,,23.2,
2017-11-11T13:17:15.212Z,0,,,,,23.2,
2017-11-11T13:17:25.349Z,0,,,,,23.2,
2017-11-11T13:17:35.444Z,0,,,,,23.2,
2017-11-11T13:17:45.252Z,0,,,,,23.2,
2017-11-11T13:17:55.754Z,0,,,,,23.2,
2017-11-11T13:18:05.486Z,0,,,,,23.2,
2017-11-11T13:18:15.177Z,0,,,,,23.2,
2017-11-11T13:18:25.173Z,0,,,,,23.2,
2017-11-11T13:18:35.170Z,0,,,,,23.2,
2017-11-11T13:18:45.255Z,0,,,,,23.2,
2017-11-11T13:18:55.522Z,0,,,,,23.2,
2017-11-11T13:19:05.226Z,0,,,,,23.1,
2017-11-11T13:19:15.171Z,0,,,,,23.1,
2017-11-11T13:19:25.196Z,0,,,,,23.1,
2017-11-11T13:19:35.162Z,0,,,,,23.1,
2017-11-11T13:19:45.245Z,0,,,,,23.1,
2017-11-11T13:19:55.175Z,0,,,,,23.1,
2017-11-11T13:20:05.176Z,0,,21.8,,,23.1,
2017-11-11T13:20:15.172Z,0,,,,,23.1,
2017-11-11T13:20:30.510Z,0,,21.7,,,23.1,
2017-11-11T13:20:35.190Z,0,,,,,23.1,
2017-11-11T13:20:45.286Z,0,,21.6,,,23.1,
2017-11-11T13:20:55.162Z,0,,,,,23.1,
2017-11-11T13:21:05.237Z,0,,,,,23.1,
2017-11-11T13:21:15.171Z,0,,,,,23.1,
2017-11-11T13:21:25.442Z,0,,21.4,,,23.1,
2017-11-11T13:21:35.163Z,0,,,,,23.1,
2017-11-11T13:21:45.509Z,0,,,,,23.1,
2017-11-11T13:21:55.168Z,0,,,,,23,
2017-11-11T13:22:05.222Z,0,,,,,23.1,
2017-11-11T13:22:20.426Z,0,,,,,23,
2017-11-11T13:22:25.200Z,0,,,,,23,
2017-11-11T13:22:35.859Z,0,,,,,23,
2017-11-11T13:22:45.652Z,0,,,,,23,
2017-11-11T13:22:55.580Z,0,,,,,23,
2017-11-11T13:23:05.227Z,0,,,,,23,
2017-11-11T13:23:15.179Z,0,,,,,23,
2017-11-11T13:23:25.370Z,0,,21.3,,,23,
2017-11-11T13:23:40.431Z,0,,,,,23,
2017-11-11T13:23:45.267Z,0,,,,,23,
2017-11-11T13:23:55.223Z,0,,,,,23,
2017-11-11T13:24:05.168Z,0,,,,,23,
2017-11-11T13:24:15.166Z,0,,,,,22.8,
2017-11-11T13:24:25.170Z,0,,,,,23,
2017-11-11T13:24:35.166Z,0,,,,,22.8,
2017-11-11T13:24:45.283Z,0,,,,,22.8,
2017-11-11T13:24:55.188Z,0,,,,,22.8,
2017-11-11T13:25:05.170Z,0,,,,,22.8,
2017-11-11T13:25:15.173Z,0,,,,,22.8,
2017-11-11T13:25:25.182Z,0,,,,,22.8,
2017-11-11T13:25:35.163Z,0,,,,,22.8,
2017-11-11T13:25:45.277Z,0,,,,,22.8,
2017-11-11T13:25:55.210Z,0,,21.4,,,22.8,
2017-11-11T13:26:05.196Z,0,,21.3,,,22.8,
2017-11-11T13:26:15.184Z,0,,,,,22.8,
2017-11-11T13:26:25.163Z,0,,21.4,,,22.8,
2017-11-11T13:26:35.163Z,0,,,,,22.8,
2017-11-11T13:26:45.254Z,0,,,,,22.8,
2017-11-11T13:26:55.175Z,0,,21.3,,,22.8,
2017-11-11T13:27:05.195Z,0,,21.4,,,22.8,
2017-11-11T13:27:15.171Z,0,,21.3,,,22.8,
2017-11-11T13:27:25.170Z,0,,,,,22.7,
2017-11-11T13:27:35.219Z,0,,,,,22.8,
2017-11-11T13:27:45.456Z,0,,,,,22.7,
2017-11-11T13:27:55.171Z,0,,,,,22.7,
2017-11-11T13:28:05.173Z,0,,21.4,,,22.7,
2017-11-11T13:28:15.171Z,0,,,,,22.7,
2017-11-11T13:28:25.167Z,0,,,,,22.7,
2017-11-11T13:28:35.216Z,0,,,,,22.7,
2017-11-11T13:28:45.264Z,0,,21.3,,,22.7,
2017-11-11T13:28:55.176Z,0,,21.4,,,22.7,
2017-11-11T13:29:05.178Z,0,,,,,22.7,
2017-11-11T13:29:15.170Z,0,,,,,22.7,
2017-11-11T13:29:25.167Z,0,,,,,22.7,
2017-11-11T13:29:35.168Z,0,,,,,22.7,
2017-11-11T13:29:45.260Z,0,,,,,22.7,
2017-11-11T13:29:55.164Z,0,,21.4,,,22.7,
2017-11-11T13:30:05.180Z,0,,21.2,,,22.7,
2017-11-11T13:30:15.166Z,0,,,,,22.7,
2017-11-11T13:30:25.170Z,0,,,,,22.7,
2017-11-11T13:30:35.186Z,0,,,,,22.6,
2017-11-11T13:30:46.060Z,0,,21.1,,,22.6,
2017-11-11T13:30:55.171Z,0,,,,,22.7,
2017-11-11T13:31:05.170Z,0,,,,,22.6,
2017-11-11T13:31:15.186Z,0,,,,,22.6,
2017-11-11T13:31:25.188Z,0,,21,,,22.6,
2017-11-11T13:31:35.213Z,0,,,,,22.6,
2017-11-11T13:31:45.319Z,0,,,,,22.6,
2017-11-11T13:31:55.171Z,0,,,,,22.6,
2017-11-11T13:32:05.223Z,0,,,,,22.6,
2017-11-11T13:32:15.177Z,0,,,,,22.6,
2017-11-11T13:32:25.375Z,0,,,,,22.6,
2017-11-11T13:32:35.173Z,0,,,,,22.6,
2017-11-11T13:32:45.438Z,0,,,,,22.6,
2017-11-11T13:32:55.903Z,0,,,,,22.6,
2017-11-11T13:33:05.218Z,0,,,,,22.6,
2017-11-11T13:33:15.165Z,0,,,,,22.6,
2017-11-11T13:33:30.325Z,0,,20.8,,,22.6,
2017-11-11T13:33:35.194Z,0,,21,,,22.6,
2017-11-11T13:33:45.435Z,0,,20.8,,,22.6,
2017-11-11T13:33:55.231Z,0,,,,,22.6,
2017-11-11T13:34:05.181Z,0,,,,,22.6,
2017-11-11T13:34:15.165Z,0,,20.8,,,22.6,
2017-11-11T13:34:25.275Z,0,,21,,,22.5,
2017-11-11T13:34:35.184Z,0,,21,,,22.5,
2017-11-11T13:34:45.245Z,0,,21,,,22.5,
2017-11-11T13:34:55.275Z,0,,20.8,,,22.5,
2017-11-11T13:35:05.336Z,0,,21,,,22.5,
2017-11-11T13:35:15.169Z,0,,20.8,,,22.5,
2017-11-11T13:35:25.170Z,0,,21,,,22.5,
2017-11-11T13:35:35.165Z,0,,,,,22.5,
2017-11-11T13:35:45.257Z,0,,,,,22.5,
2017-11-11T13:35:55.166Z,0,,,,,22.5,
2017-11-11T13:36:05.215Z,0,,,,,22.5,
2017-11-11T13:36:15.199Z,0,,,,,22.5,
2017-11-11T13:36:25.180Z,0,,,,,22.5,
2017-11-11T13:36:35.165Z,0,,,,,22.5,
2017-11-11T13:36:45.325Z,0,,,,,22.5,
2017-11-11T13:36:55.217Z,0,,,,,22.5,
2017-11-11T13:37:05.227Z,0,,20.8,,,22.5,
2017-11-11T13:37:15.171Z,0,,21,0,0,22.5,0
2017-11-11T13:37:25.171Z,0,,21,,,22.5,
2017-11-11T13:37:35.267Z,0,,20.8,,,22.5,
2017-11-11T13:37:45.360Z,0,,21,,,22.5,
2017-11-11T13:37:55.170Z,0,,,,,22.5,
2017-11-11T13:38:05.204Z,0,,20.8,0,2,22.5,
2017-11-11T13:38:15.169Z,54,29,23,,,21.9,
2017-11-11T13:38:25.395Z,54,0,30.4,0,0,23.4,
2017-11-11T13:38:35.172Z,0,,30.9,,,25.4,
2017-11-11T13:38:45.279Z,0,,30.8,,,25.4,
2017-11-11T13:39:00.234Z,0,45,30.7,0,2,25.3,
2017-11-11T13:39:05.266Z,54,30,30.3,,,30,
2017-11-11T13:39:15.628Z,54,0,37.3,0,0,30.4,
2017-11-11T13:39:25.357Z,0,,37.3,,,33.2,
2017-11-11T13:39:35.473Z,0,,37.2,,,33.1,
2017-11-11T13:39:45.304Z,0,,36.9,,,33.1,
2017-11-11T13:39:55.172Z,0,,,,,32.9,
2017-11-11T13:40:10.560Z,0,,36.8,0,2,32.8,
2017-11-11T13:40:15.682Z,54,0,34.8,0,0,28.9,
2017-11-11T13:40:25.842Z,0,,33.8,,,32.2,
2017-11-11T13:40:35.172Z,0,,33.7,,,32.1,
2017-11-11T13:40:45.424Z,0,,,,,32,
2017-11-11T13:40:55.311Z,0,,,,,31.9,
2017-11-11T13:41:05.165Z,0,,33.6,,,31.9,
2017-11-11T13:41:15.200Z,0,,,1,0,31.8,20
2017-11-11T13:41:25.201Z,0,,,,,31.6,
2017-11-11T13:41:35.184Z,0,,28.7,,,31.6,
2017-11-11T13:41:45.278Z,0,,24.8,,,31.5,
2017-11-11T13:41:55.222Z,0,,23.4,0,0,31.5,0
2017-11-11T13:42:05.178Z,0,,22.9,,,33.4,
2017-11-11T13:42:15.178Z,0,,22.8,,,33.3,
2017-11-11T13:42:25.166Z,0,,,,,33.2,
2017-11-11T13:42:35.216Z,0,,,,,33.1,
2017-11-11T13:42:45.311Z,0,,,,,32.9,
2017-11-11T13:42:55.208Z,0,,,1,0,32.8,20
2017-11-11T13:43:05.172Z,0,,23.1,,,32.7,
2017-11-11T13:43:15.207Z,0,,22.8,,,32.6,
2017-11-11T13:43:25.209Z,0,,21.9,,,32.5,
2017-11-11T13:43:35.253Z,0,,21.6,,,32.4,
2017-11-11T13:43:45.344Z,0,,21.4,,,32.2,
2017-11-11T13:43:55.206Z,0,,21.7,,,32.1,
2017-11-11T13:47:46.218Z,0,,22.3,,,30.3,
2017-11-11T13:47:56.170Z,0,,,,,28.9,
2017-11-11T13:48:06.181Z,0,,,,,28.7,
2017-11-11T13:48:16.194Z,0,,,,,28.7,
2017-11-11T13:48:26.187Z,0,,,,,28.6,
2017-11-11T13:48:36.170Z,0,,,,,28.5,
2017-11-11T13:48:46.181Z,0,,,,,28.5,
2017-11-11T13:48:56.168Z,0,,,,,28.4,
2017-11-11T13:49:06.307Z,0,,,,,28.3,
2017-11-11T13:49:16.173Z,0,,,,,28.1,
2017-11-11T13:49:26.203Z,0,,,,,28.1,
2017-11-11T13:49:36.169Z,0,,,,,28,
2017-11-11T13:49:46.218Z,0,,,,,27.9,
2017-11-11T13:49:56.207Z,0,,,,,27.9,
2017-11-11T13:50:06.240Z,0,,,,,27.8,
2017-11-11T13:50:16.168Z,0,,,,,27.7,
2017-11-11T13:50:26.170Z,0,,,,,27.7,
2017-11-11T13:50:36.242Z,0,,,,,27.5,
2017-11-11T13:50:46.167Z,0,,,,,27.5,
2017-11-11T13:50:56.179Z,0,,,,,27.4,
