Time,PrimTSet,ActPow,HwTSet,HwActive,HwTOutlet,PrimT,ChActive
2018-01-31T06:02:47.627Z,,,54,,30.6,57,
2018-01-31T06:02:57.534Z,,30,54,,30.6,,
2018-01-31T06:03:07.664Z,,,54,,30.6,,
2018-01-31T06:03:17.533Z,58,29,54,,30.7,,
2018-01-31T06:03:27.533Z,59,,54,,30.7,57.1,
2018-01-31T06:03:37.535Z,,,54,,30.7,57.2,
2018-01-31T06:03:47.724Z,58,30,54,,30.7,57.3,
2018-01-31T06:03:57.534Z,,,54,,30.8,57.4,
2018-01-31T06:04:07.533Z,,,54,,30.8,57.6,
2018-01-31T06:04:17.563Z,,,54,,30.8,,
2018-01-31T06:04:27.534Z,,,54,,30.8,57.7,
2018-01-31T06:04:37.540Z,,,54,,30.8,57.8,
2018-01-31T06:04:47.623Z,,,54,,30.9,58,
2018-01-31T06:04:57.537Z,,,54,,30.9,,
2018-01-31T06:05:07.534Z,,,54,,30.9,58.1,
2018-01-31T06:05:17.534Z,,,54,,30.9,,
2018-01-31T06:05:27.534Z,,29,54,,31,58.2,
2018-01-31T06:05:37.535Z,,30,54,,31,58.3,
2018-01-31T06:05:47.623Z,,29,54,,31,,
2018-01-31T06:05:57.536Z,,30,54,,31,58.4,
2018-01-31T06:06:07.534Z,,,54,,31.2,58.5,
2018-01-31T06:06:17.535Z,,29,54,,31.2,,
2018-01-31T06:06:27.549Z,,30,54,,31.2,58.6,
2018-01-31T06:06:37.552Z,,,54,,31.2,,
2018-01-31T06:06:47.624Z,,,54,,31.2,58.7,
2018-01-31T06:06:57.578Z,,29,54,,31.3,58.8,
2018-01-31T06:07:07.595Z,,30,54,,31.3,58.9,
2018-01-31T06:07:17.561Z,,29,54,,31.3,59,
2018-01-31T06:07:27.563Z,,,54,,31.3,,
2018-01-31T06:07:37.660Z,,,54,,31.4,59.1,
2018-01-31T06:07:47.624Z,,30,54,,31.4,,
2018-01-31T06:07:57.534Z,,29,54,,31.4,59.3,
2018-01-31T06:08:07.534Z,,,54,,31.4,59.4,
2018-01-31T06:08:17.539Z,,30,54,,31.4,59.5,
2018-01-31T06:08:27.597Z,,,54,,31.4,,
2018-01-31T06:08:37.534Z,,29,54,,31.5,59.6,
2018-01-31T06:08:47.675Z,,,54,,31.5,59.7,
2018-01-31T06:08:57.536Z,,30,54,,31.5,,
2018-01-31T06:09:07.536Z,,29,54,,31.5,59.8,
2018-01-31T06:09:17.534Z,,30,54,,31.6,60,
2018-01-31T06:09:27.534Z,,,54,,31.6,,
2018-01-31T06:09:37.535Z,,,54,,31.6,,
2018-01-31T06:09:47.625Z,,29,54,,31.6,60.1,
2018-01-31T06:09:57.563Z,,,54,,31.6,60.2,
2018-01-31T06:10:07.536Z,,,54,,31.8,60.4,
2018-01-31T06:10:17.571Z,,30,54,,31.8,,
2018-01-31T06:10:27.582Z,,29,54,,31.8,60.5,
2018-01-31T06:10:37.535Z,,30,54,,31.8,60.6,
2018-01-31T06:10:47.685Z,,29,54,,31.9,60.7,
2018-01-31T06:10:57.594Z,,30,54,,31.9,60.8,
2018-01-31T06:11:07.586Z,,29,54,,31.9,,
2018-01-31T06:11:17.580Z,,30,54,,31.9,60.9,
2018-01-31T06:11:27.535Z,,29,54,,31.9,61.1,
2018-01-31T06:11:37.554Z,,30,54,,32,,
2018-01-31T06:11:47.661Z,,29,54,,32,61.2,
2018-01-31T06:11:57.545Z,,,54,,32,61.3,
2018-01-31T06:12:07.586Z,,30,54,,32,,
2018-01-31T06:12:17.534Z,,29,54,,32,61.4,
2018-01-31T06:12:27.579Z,,,54,,32.1,,
2018-01-31T06:12:37.542Z,,,54,,32.1,61.5,
2018-01-31T06:12:47.624Z,,30,54,,32.1,61.6,
2018-01-31T06:12:57.537Z,,29,54,,32.1,,
2018-01-31T06:13:07.535Z,,,54,,32.1,61.8,
2018-01-31T06:13:17.562Z,,,54,,32.2,,
2018-01-31T06:13:27.540Z,,30,54,,32.2,61.9,
2018-01-31T06:13:37.535Z,,0,54,0,32.2,59.8,2
2018-01-31T06:13:47.625Z,,,54,,32.2,57.9,
2018-01-31T06:13:57.547Z,57,,54,,32.2,57.6,
2018-01-31T06:14:07.754Z,,,54,,32.3,57.2,
2018-01-31T06:14:17.535Z,,,54,,32.3,57,
2018-01-31T06:14:27.535Z,,,54,,32.3,,
2018-01-31T06:14:37.535Z,,,54,,32.3,56.9,
2018-01-31T06:14:47.627Z,57,0,54,0,32.3,56.8,2
2018-01-31T06:14:57.539Z,,,54,,32.4,56.7,
2018-01-31T06:15:07.535Z,,,54,,32.4,56.5,
2018-01-31T06:15:17.536Z,,,54,,32.4,56.3,
2018-01-31T06:15:27.538Z,,,54,,32.4,55.9,
2018-01-31T06:15:37.565Z,,,54,,32.4,,
2018-01-31T06:15:47.625Z,,,54,,32.4,55.6,
2018-01-31T06:15:57.535Z,,,54,,32.5,55.3,
2018-01-31T06:16:07.535Z,,,54,,32.5,54.9,
2018-01-31T06:16:17.535Z,,,54,,32.5,,
2018-01-31T06:16:27.535Z,,,54,,32.5,54.6,
2018-01-31T06:16:37.536Z,,,54,,32.5,54.4,
2018-01-31T06:16:47.628Z,,,54,,32.5,53.9,
2018-01-31T06:16:57.535Z,,,54,,32.5,,
2018-01-31T06:17:07.541Z,,,54,,32.5,53.7,
2018-01-31T06:17:17.535Z,,,54,,32.6,53.5,
2018-01-31T06:17:27.536Z,,,54,,50.4,53.3,
2018-01-31T06:17:37.535Z,,,54,,54.3,53.1,
2018-01-31T06:17:47.625Z,,,54,,50.3,52.9,
2018-01-31T06:17:57.535Z,,,54,,49.9,52.7,
2018-01-31T06:18:07.536Z,,,54,,49.7,52.4,
2018-01-31T06:18:17.536Z,,,54,,49.6,52.3,
2018-01-31T06:18:27.535Z,,,54,,49.3,51.9,
2018-01-31T06:18:37.541Z,,,54,,49,,
2018-01-31T06:18:47.631Z,,,54,,48.8,51.7,
2018-01-31T06:18:57.536Z,,,54,,48.5,51.5,
2018-01-31T06:19:07.544Z,,,54,,48.3,51.3,
2018-01-31T06:19:17.536Z,0,42,54,1,44.8,51.1,0
2018-01-31T06:19:27.537Z,,49,54,,28.9,51,
2018-01-31T06:19:37.540Z,,,54,,50.5,51.5,
2018-01-31T06:19:47.630Z,,60,54,,50.5,52,
2018-01-31T06:19:57.537Z,,58,54,,51.2,53,
2018-01-31T06:20:07.538Z,,60,54,,51.8,53.2,
2018-01-31T06:20:17.539Z,,51,54,,52.2,53.7,
2018-01-31T06:20:27.591Z,,0,54,0,53.3,52.8,0
2018-01-31T06:20:37.593Z,,,54,,53.1,52.8,
2018-01-31T06:20:47.664Z,,,54,,52.7,52.7,
2018-01-31T06:20:57.538Z,,,54,,52.5,,
2018-01-31T06:21:07.536Z,,,54,,52.3,,
2018-01-31T06:21:17.537Z,,,54,,52.1,52.6,
2018-01-31T06:21:27.562Z,56,,54,0,51.9,52.4,2
2018-01-31T06:21:37.548Z,,37,54,0,51.7,57,2
2018-01-31T06:21:47.626Z,,30,54,,51.5,57.8,
2018-01-31T06:21:57.640Z,,29,54,,51.3,57.3,
2018-01-31T06:22:07.536Z,,30,54,,51.1,55.9,
2018-01-31T06:22:17.537Z,,,54,,50.8,55.5,
2018-01-31T06:22:27.538Z,,29,54,,50.6,54.8,
2018-01-31T06:22:37.554Z,,30,54,,50.4,53.9,
2018-01-31T06:22:47.627Z,,29,54,,50.2,,
2018-01-31T06:22:57.537Z,,30,54,,50,54,
2018-01-31T06:23:07.582Z,,29,54,,49.8,54.1,
2018-01-31T06:23:17.536Z,,30,54,,49.6,54.3,
2018-01-31T06:23:27.536Z,,,54,,49.3,54.6,
2018-01-31T06:23:37.538Z,,,54,,49.1,55,
2018-01-31T06:23:47.708Z,,,54,,48.9,55.1,
2018-01-31T06:23:57.537Z,,,54,,48.8,55.3,
2018-01-31T06:24:07.537Z,,,54,,48.6,55.4,
2018-01-31T06:24:17.536Z,55,,54,,48.4,55.6,
2018-01-31T06:24:27.537Z,,30,54,,48.2,55.9,
2018-01-31T06:24:37.538Z,,29,54,,48,56,
2018-01-31T06:24:47.629Z,,30,54,,47.9,56.1,
2018-01-31T06:24:57.537Z,,,54,,47.7,,
2018-01-31T06:25:07.536Z,,,54,,47.5,56.2,
2018-01-31T06:25:17.536Z,,29,54,,47.4,,
2018-01-31T06:25:27.537Z,,,54,,47.2,56.3,
2018-01-31T06:25:37.540Z,,30,54,,47.1,56.4,
2018-01-31T06:25:47.627Z,,29,54,,46.9,56.5,
2018-01-31T06:25:57.538Z,,30,54,,46.8,56.6,
2018-01-31T06:26:07.537Z,,,54,,46.6,56.7,
2018-01-31T06:26:17.605Z,,,54,,46.5,56.8,
2018-01-31T06:26:27.682Z,,29,54,,46.3,57,
2018-01-31T06:26:37.544Z,,30,54,,46.2,57.1,
2018-01-31T06:26:47.627Z,,,54,,46,57.2,
2018-01-31T06:26:57.537Z,,,54,,45.9,57.3,
2018-01-31T06:27:07.541Z,,29,54,,45.8,57.4,
2018-01-31T06:27:17.539Z,,,54,,45.6,57.6,
2018-01-31T06:27:27.538Z,,,54,,45.5,,
2018-01-31T06:27:37.538Z,,30,54,,45.4,57.7,
2018-01-31T06:27:47.631Z,,,54,,45.3,57.8,
2018-01-31T06:27:57.726Z,,29,54,,45.1,58,
2018-01-31T06:28:07.537Z,,30,54,,45,,
2018-01-31T06:28:17.537Z,,,54,,44.9,58.1,
2018-01-31T06:28:27.540Z,,29,54,,44.8,58.2,
2018-01-31T06:28:37.567Z,,,54,,44.7,,
2018-01-31T06:28:47.628Z,,30,54,,44.6,58.3,
2018-01-31T06:28:57.539Z,,,54,,44.4,58.4,
2018-01-31T06:29:07.537Z,,,54,,44.3,58.5,
2018-01-31T06:29:17.541Z,,29,54,,44.1,58.6,
2018-01-31T06:29:27.537Z,,30,54,,44.1,58.7,
2018-01-31T06:29:37.537Z,,,54,,44,,
2018-01-31T06:29:47.628Z,,,54,,43.8,58.8,
2018-01-31T06:29:57.537Z,,29,54,,43.8,58.9,
2018-01-31T06:30:07.538Z,,0,54,0,43.7,55.9,2
2018-01-31T06:30:17.540Z,,,54,,43.6,54.9,
2018-01-31T06:30:27.537Z,,,54,,43.5,54.1,
2018-01-31T06:30:37.558Z,,,54,,43.4,53.9,
2018-01-31T06:30:47.627Z,,,54,,43.3,,
2018-01-31T06:30:57.541Z,,,54,,43.2,,
2018-01-31T06:31:07.537Z,,,54,,43.1,,
2018-01-31T06:31:17.538Z,,,54,,43,53.8,
2018-01-31T06:31:27.672Z,,,54,,42.9,53.7,
2018-01-31T06:31:37.537Z,,,54,,42.8,53.5,
2018-01-31T06:31:47.628Z,,,54,,42.8,53.3,
2018-01-31T06:31:57.550Z,,,54,,42.7,53.1,
2018-01-31T06:32:07.584Z,,,54,,42.6,52.9,
2018-01-31T06:32:17.538Z,,,54,,42.5,52.8,
2018-01-31T06:32:27.540Z,,,54,,42.4,52.6,
2018-01-31T06:32:37.537Z,,,54,,42.4,52.3,
2018-01-31T06:32:47.628Z,,,54,,42.3,51.9,
2018-01-31T06:32:57.547Z,,,54,,42.2,51.8,
2018-01-31T06:33:07.568Z,,,54,,42.1,51.6,
2018-01-31T06:33:17.559Z,,,54,,42,51.4,
2018-01-31T06:33:27.571Z,,,54,,42,51.2,
2018-01-31T06:33:37.538Z,,,54,,41.9,50.9,
2018-01-31T06:33:47.630Z,54,,54,,41.8,,
2018-01-31T06:33:57.539Z,,,54,,41.7,50.6,
2018-01-31T06:34:07.544Z,,,54,,41.6,50.4,
2018-01-31T06:34:17.537Z,,,54,,41.6,50.3,
2018-01-31T06:34:27.628Z,,,54,,41.5,50.1,
2018-01-31T06:34:37.538Z,,,54,,41.4,49.9,
2018-01-31T06:34:47.628Z,,,54,,41.4,49.7,
2018-01-31T06:34:57.539Z,,,54,,41.3,49.6,
2018-01-31T06:35:07.549Z,,,54,,41.2,49.4,
2018-01-31T06:35:17.569Z,,,54,,41.2,49.2,
2018-01-31T06:35:27.545Z,,,54,,41.1,48.9,
2018-01-31T06:35:37.539Z,,,54,,40.9,,
2018-01-31T06:35:47.628Z,,,54,,40.9,48.7,
2018-01-31T06:35:57.539Z,,,54,,40.8,48.6,
2018-01-31T06:36:07.549Z,,,54,,40.7,48.4,
2018-01-31T06:36:17.539Z,,,54,,40.6,48.3,
2018-01-31T06:36:27.539Z,,,54,,40.5,48.1,
2018-01-31T06:36:37.540Z,0,40,54,1,40.5,47.9,0
2018-01-31T06:36:47.629Z,,75,54,,22.4,49.2,
2018-01-31T06:36:57.556Z,,74,54,,49.4,52.4,
2018-01-31T06:37:07.597Z,,0,54,1,51.6,49.6,0
2018-01-31T06:37:17.567Z,,42,54,1,45.6,45.9,0
2018-01-31T06:37:27.539Z,,110,54,,42.9,50.1,
2018-01-31T06:37:37.540Z,,102,54,,48.1,54.4,
2018-01-31T06:37:47.635Z,,101,54,,52.2,57.1,
2018-01-31T06:37:57.539Z,,95,54,,54.1,58,
2018-01-31T06:38:07.564Z,,87,54,,54.9,58.7,
2018-01-31T06:38:17.542Z,,74,54,,55.2,57.9,
2018-01-31T06:38:27.539Z,,79,54,,54.6,57.3,
2018-01-31T06:38:37.539Z,,,54,,54.2,56.9,
2018-01-31T06:38:47.631Z,,81,54,,54,,
2018-01-31T06:38:57.551Z,,79,54,,54.1,56.8,
2018-01-31T06:39:07.597Z,,78,54,,54,56.7,
2018-01-31T06:39:17.541Z,,77,54,,54.1,,
2018-01-31T06:39:27.619Z,,78,54,,54,56.6,
2018-01-31T06:39:37.538Z,,,54,,54,56.5,
2018-01-31T06:39:47.629Z,,,54,,53.9,,
2018-01-31T06:39:57.541Z,,79,54,,53.9,56.6,
2018-01-31T06:40:07.550Z,,80,54,,53.9,,
2018-01-31T06:40:17.561Z,,81,54,,54,56.7,
2018-01-31T06:40:27.557Z,,80,54,,54.2,57,
2018-01-31T06:40:37.539Z,,79,54,,54.2,56.9,
2018-01-31T06:40:47.655Z,,80,54,,54,,
2018-01-31T06:40:57.540Z,,79,54,,53.9,56.7,
2018-01-31T06:41:07.541Z,,80,54,,53.8,,
2018-01-31T06:41:17.544Z,,,54,,54,56.8,
2018-01-31T06:41:27.540Z,,79,54,,54,56.7,
2018-01-31T06:41:37.564Z,,,54,,54,,
2018-01-31T06:41:47.630Z,,78,54,,54.1,,
2018-01-31T06:41:57.540Z,,79,54,,54,56.6,
2018-01-31T06:42:07.545Z,,80,54,,53.9,,
2018-01-31T06:42:17.540Z,,,54,,53.8,,
2018-01-31T06:42:27.597Z,,81,54,,53.8,56.7,
2018-01-31T06:42:37.546Z,,82,54,,53.9,,
2018-01-31T06:42:47.688Z,,81,54,,53.9,56.8,
2018-01-31T06:42:57.548Z,,,54,,54,56.9,
2018-01-31T06:43:07.541Z,,,54,,54,,
2018-01-31T06:43:17.540Z,,78,54,,54.1,,
2018-01-31T06:43:27.560Z,,,54,,54.2,56.8,
2018-01-31T06:43:37.555Z,,,54,,54.1,56.7,
2018-01-31T06:43:47.631Z,,,54,,54,56.6,
2018-01-31T06:43:57.601Z,,77,54,,54,56.5,
2018-01-31T06:44:07.540Z,,78,54,,53.9,,
2018-01-31T06:44:17.595Z,,79,54,,53.8,,
2018-01-31T06:44:27.587Z,,80,54,,53.9,,
2018-01-31T06:44:37.553Z,,78,54,,54,56.6,
2018-01-31T06:44:47.646Z,,,54,,54.1,,
2018-01-31T06:44:57.545Z,,80,54,,54,,
2018-01-31T06:45:07.540Z,,81,54,,53.9,56.7,
2018-01-31T06:45:17.591Z,,82,54,,53.9,,
2018-01-31T06:45:27.542Z,,80,54,,54,,
2018-01-31T06:45:37.558Z,,79,54,,54.1,,
2018-01-31T06:45:47.659Z,,77,54,,54.2,,
2018-01-31T06:45:57.582Z,,78,54,,54,56.6,
2018-01-31T06:46:07.544Z,,76,54,,53.9,56.4,
2018-01-31T06:46:17.548Z,,78,54,,53.8,,
2018-01-31T06:46:27.573Z,,,54,,53.9,,
2018-01-31T06:46:37.543Z,,79,54,,53.9,56.5,
2018-01-31T06:46:47.670Z,,81,54,,53.8,,
2018-01-31T06:46:57.560Z,,80,54,,53.9,,
2018-01-31T06:47:07.540Z,,,54,,53.9,56.6,
2018-01-31T06:47:17.551Z,,,54,,54,56.7,
2018-01-31T06:47:27.540Z,,,54,,54,,
2018-01-31T06:47:37.573Z,,0,54,0,54,56.6,0
2018-01-31T06:47:47.630Z,,,54,,53.8,55.6,
2018-01-31T06:47:57.552Z,,,54,,53.4,,
2018-01-31T06:48:07.545Z,,,54,,53.2,,
2018-01-31T06:48:17.543Z,,,54,,53,55.5,
2018-01-31T06:48:27.579Z,,,54,,52.6,55.4,
2018-01-31T06:48:37.547Z,57,,54,0,52.4,,2
2018-01-31T06:48:47.693Z,,42,54,0,52.2,58,2
2018-01-31T06:48:57.542Z,,29,54,,51.9,57.6,
2018-01-31T06:49:07.560Z,,29,54,,51.8,53.7,
2018-01-31T06:49:17.563Z,,30,54,,51.5,50.7,
2018-01-31T06:49:27.612Z,,,54,,51.3,48.8,
2018-01-31T06:49:37.567Z,,30,54,,51.1,46.8,
2018-01-31T06:49:47.633Z,,29,54,,50.9,45.9,
2018-01-31T06:49:57.544Z,,30,54,,50.6,45.7,
2018-01-31T06:50:07.563Z,,29,54,,50.5,45.6,
2018-01-31T06:50:17.545Z,,30,54,,50.2,45.7,
2018-01-31T06:50:27.601Z,,30,54,,50.1,46,
2018-01-31T06:50:37.597Z,,31,54,,49.9,46.3,
2018-01-31T06:50:47.634Z,,35,54,,49.7,47,
2018-01-31T06:50:57.542Z,,39,54,,49.4,48,
2018-01-31T06:51:07.552Z,,41,54,,49.2,48.4,
2018-01-31T06:51:17.565Z,,44,54,,49,49.1,
2018-01-31T06:51:27.542Z,,46,54,,48.8,50,
2018-01-31T06:51:37.570Z,,48,54,,48.6,50.5,
2018-01-31T06:51:47.646Z,,51,54,,48.4,51,
2018-01-31T06:51:57.541Z,,52,54,,48.2,51.3,
2018-01-31T06:52:07.549Z,,54,54,,48,51.7,
2018-01-31T06:52:17.575Z,,55,54,,47.8,52.1,
2018-01-31T06:52:27.582Z,,56,54,,47.6,52.6,
2018-01-31T06:52:37.586Z,,58,54,,47.4,53,
2018-01-31T06:52:47.690Z,,59,54,,47.3,53.4,
2018-01-31T06:52:57.545Z,,60,54,,47.1,54,
2018-01-31T06:53:07.541Z,,,54,,46.9,54.4,
2018-01-31T06:53:17.544Z,,61,54,,46.7,55,
2018-01-31T06:53:27.585Z,0,0,54,0,46.6,55.6,0
2018-01-31T06:53:37.558Z,,,54,0,38.5,57.7,0
2018-01-31T06:53:47.631Z,,,54,,38.1,56.4,
2018-01-31T06:53:57.541Z,,,54,,38,55.9,
2018-01-31T06:54:07.541Z,,,54,,37.9,,
2018-01-31T06:54:17.541Z,,,54,,37.9,55.7,
2018-01-31T06:54:27.543Z,57,,54,0,38,,2
2018-01-31T06:54:37.542Z,,43,54,0,38,54.9,2
2018-01-31T06:54:47.631Z,,34,54,,38.1,55.3,
2018-01-31T06:54:57.542Z,,29,54,,38.1,53.6,
2018-01-31T06:55:07.541Z,,29,54,,38.1,52.9,
2018-01-31T06:55:17.541Z,,30,54,,38.2,51.9,
2018-01-31T06:55:27.541Z,,29,54,,38.2,51.7,
2018-01-31T06:55:37.545Z,,,54,,38.2,51.6,
2018-01-31T06:55:47.631Z,,30,54,,38.2,51.8,
2018-01-31T06:55:57.542Z,,29,54,,38.1,52,
2018-01-31T06:56:07.541Z,,30,54,,38.1,52.1,
2018-01-31T06:56:17.541Z,,29,54,,38.1,52.3,
2018-01-31T06:56:27.541Z,,30,54,,38.1,52.7,
2018-01-31T06:56:37.544Z,,31,54,,38,53,
2018-01-31T06:56:47.631Z,,32,54,,38,53.3,
2018-01-31T06:56:57.542Z,,33,54,,38,53.6,
2018-01-31T06:57:07.548Z,,34,54,,37.9,53.8,
2018-01-31T06:57:17.587Z,,35,54,,37.9,54,
2018-01-31T06:57:27.542Z,,36,54,,37.9,54.3,
2018-01-31T06:57:37.542Z,,,54,,37.8,54.4,
2018-01-31T06:57:47.637Z,,37,54,,37.8,,
2018-01-31T06:57:57.568Z,,,54,,37.8,,
2018-01-31T06:58:07.691Z,,38,54,,37.7,54.5,
2018-01-31T06:58:17.571Z,,,54,,37.7,54.6,
2018-01-31T06:58:27.806Z,,39,54,,37.7,54.7,
2018-01-31T06:58:37.570Z,,,54,,37.7,55,
2018-01-31T06:58:48.245Z,,40,54,,37.6,55.1,
2018-01-31T06:58:58.084Z,0,30,54,0,37.6,55.4,0
2018-01-31T06:59:07.880Z,,0,54,0,52.9,57,0
2018-01-31T06:59:17.606Z,,,54,,52.6,56.7,
2018-01-31T06:59:27.645Z,,,54,,52.4,56.3,
2018-01-31T06:59:37.612Z,,,54,,52.2,56.2,
2018-01-31T06:59:47.659Z,,,54,,51.9,56.1,
2018-01-31T06:59:58.104Z,,,54,,51.6,56,
2018-01-31T07:00:09.846Z,57,45,54,0,51.3,56.7,2
2018-01-31T07:00:17.676Z,,37,54,,51,57.1,
2018-01-31T07:00:35.397Z,,0,54,0,50.7,55.4,2
2018-01-31T07:00:37.862Z,,,54,,50.5,50.9,
2018-01-31T07:00:49.418Z,,,54,,50.2,49.8,
2018-01-31T07:00:57.749Z,,,54,,49.9,48.9,
2018-01-31T07:01:07.563Z,,,54,,49.6,48.7,
2018-01-31T07:01:19.158Z,,,54,,49.3,48.8,
2018-01-31T07:01:37.445Z,,,54,,49.1,49,
2018-01-31T07:01:40.724Z,,,54,,48.8,,
2018-01-31T07:01:51.149Z,,,54,,48.6,,
2018-01-31T07:01:57.551Z,,,54,,48.4,,
2018-01-31T07:02:07.547Z,,,54,,48.2,48.9,
2018-01-31T07:02:17.546Z,,,54,,48,48.8,
2018-01-31T07:02:27.543Z,,,54,,47.8,48.5,
2018-01-31T07:02:37.570Z,,,54,,47.6,48.2,
2018-01-31T07:02:47.641Z,,,54,,47.4,47.9,
2018-01-31T07:02:57.547Z,,,54,,47.2,,
2018-01-31T07:03:07.577Z,,,54,,47,47.8,
2018-01-31T07:03:17.542Z,,,54,,46.8,47.6,
2018-01-31T07:03:27.542Z,,,54,,46.6,47.3,
2018-01-31T07:03:37.575Z,,,54,,46.4,47.1,
2018-01-31T07:03:47.724Z,,,54,,46.3,46.9,
2018-01-31T07:03:57.662Z,,,54,,46.1,46.7,
2018-01-31T07:04:12.645Z,,,54,,45.9,46.5,
2018-01-31T07:04:17.622Z,,,54,,45.8,46.4,
2018-01-31T07:04:27.772Z,,,54,,45.6,46.2,
2018-01-31T07:04:37.647Z,,,54,,45.5,46.1,
2018-01-31T07:04:47.680Z,,,54,,45.3,45.9,
2018-01-31T07:04:57.636Z,,,54,,45.1,45.8,
2018-01-31T07:05:07.652Z,,42,54,0,45,48.2,2
2018-01-31T07:05:17.585Z,,36,54,,44.8,50.1,
2018-01-31T07:05:27.638Z,,30,54,,44.6,50.7,
2018-01-31T07:05:37.703Z,,29,54,,44.4,50.6,
2018-01-31T07:05:47.645Z,,30,54,,44.3,,
2018-01-31T07:05:57.630Z,,29,54,,44.1,50.5,
2018-01-31T07:06:07.624Z,,,54,,44,,
2018-01-31T07:06:17.546Z,,,54,,43.8,50.6,
2018-01-31T07:06:27.561Z,,30,54,,43.7,50.7,
2018-01-31T07:06:37.559Z,,30,54,,43.5,51,
2018-01-31T07:06:47.633Z,,29,54,,43.4,51.1,
2018-01-31T07:06:57.589Z,,30,54,,43.3,51.3,
2018-01-31T07:07:07.581Z,,32,54,,43.1,51.6,
2018-01-31T07:07:17.555Z,,34,54,,43,52,
2018-01-31T07:07:27.604Z,,35,54,,42.9,52.3,
2018-01-31T07:07:37.566Z,,37,54,,42.7,53,
2018-01-31T07:07:47.658Z,,,54,,42.6,53.2,
2018-01-31T07:07:57.543Z,,38,54,,42.5,53.5,
2018-01-31T07:08:07.553Z,,39,54,,42.4,54,
2018-01-31T07:08:17.577Z,,40,54,,42.3,54.1,
2018-01-31T07:08:27.570Z,,41,54,,42.1,54.3,
2018-01-31T07:08:37.589Z,,42,54,,42,54.1,
2018-01-31T07:08:47.685Z,,,54,,41.9,54.4,
2018-01-31T07:08:57.662Z,,,54,,41.8,54.6,
2018-01-31T07:09:07.553Z,,43,54,,41.7,54.7,
2018-01-31T07:09:17.564Z,,44,54,,41.6,55,
2018-01-31T07:09:27.586Z,,,54,,41.5,55.2,
2018-01-31T07:09:37.543Z,,,54,,41.4,55.5,
2018-01-31T07:09:47.639Z,,45,54,,41.3,55.7,
2018-01-31T07:09:57.543Z,,,54,,41.1,56,
2018-01-31T07:10:07.560Z,,,54,,40.9,56.2,
2018-01-31T07:10:17.554Z,,,54,,40.9,56.4,
2018-01-31T07:10:27.572Z,,,54,,40.8,56.6,
2018-01-31T07:10:37.582Z,,,54,,40.7,56.8,
2018-01-31T07:10:47.633Z,,,54,,40.6,57,
2018-01-31T07:10:57.548Z,,,54,,40.5,57.1,
2018-01-31T07:11:07.551Z,,44,54,,40.4,57.2,
2018-01-31T07:11:17.554Z,,42,54,,40.3,,
2018-01-31T07:11:27.561Z,,41,54,,40.2,,
2018-01-31T07:11:37.555Z,,39,54,,40.1,,
2018-01-31T07:11:47.647Z,,38,54,,40.1,,
2018-01-31T07:11:57.587Z,,37,54,,40,57.1,
2018-01-31T07:12:07.544Z,,36,54,,39.9,,
2018-01-31T07:12:17.653Z,,35,54,,39.8,,
2018-01-31T07:12:27.560Z,,34,54,,39.8,,
2018-01-31T07:12:37.594Z,,33,54,,39.7,,
2018-01-31T07:12:47.661Z,,32,54,,39.6,,
2018-01-31T07:12:57.606Z,,31,54,,39.5,,
2018-01-31T07:13:07.656Z,,30,54,,39.5,,
2018-01-31T07:13:17.543Z,,,54,,39.4,,
2018-01-31T07:13:27.612Z,,29,54,,39.3,,
2018-01-31T07:13:37.661Z,,,54,,39.3,,
2018-01-31T07:13:47.712Z,,,54,,39.2,,
2018-01-31T07:13:57.636Z,,30,54,,39.2,57.2,
2018-01-31T07:14:07.637Z,,,54,,39.1,,
2018-01-31T07:14:17.611Z,,29,54,,39.1,57.3,
2018-01-31T07:14:27.630Z,56,,54,,38.9,57.4,
2018-01-31T07:14:37.626Z,57,,54,,38.8,,
2018-01-31T07:14:47.630Z,56,30,54,,38.8,57.6,
2018-01-31T07:14:57.586Z,56,29,54,0,38.7,57.6,2
2018-01-31T07:15:07.591Z,,,54,,38.7,,
2018-01-31T07:15:17.562Z,,30,54,,38.6,57.7,
2018-01-31T07:15:27.567Z,,,54,,38.6,,
2018-01-31T07:15:37.555Z,,29,54,,38.5,57.8,
2018-01-31T07:15:47.678Z,,,54,,38.5,,
2018-01-31T07:15:57.577Z,,30,54,,38.4,,
2018-01-31T07:16:07.561Z,,29,54,,38.4,57.9,
2018-01-31T07:16:17.615Z,,,54,,38.4,,
2018-01-31T07:16:27.595Z,,29,54,,38.3,58,
2018-01-31T07:16:37.587Z,,,54,,38.2,,
2018-01-31T07:16:47.717Z,,30,54,,38.2,58.1,
2018-01-31T07:16:57.597Z,,29,54,,38.2,,
2018-01-31T07:17:07.615Z,,30,54,,38.1,58.2,
2018-01-31T07:17:17.620Z,,,54,,38.1,,
2018-01-31T07:17:27.546Z,,,54,,38.1,58.3,
2018-01-31T07:17:37.614Z,,,54,,38,,
2018-01-31T07:17:47.633Z,,29,54,,38,,
2018-01-31T07:17:57.547Z,,,54,,37.9,58.4,
2018-01-31T07:18:07.543Z,,,54,,37.9,,
2018-01-31T07:18:17.544Z,,30,54,,37.9,58.5,
2018-01-31T07:18:27.548Z,,,54,,37.8,,
2018-01-31T07:18:37.547Z,,,54,,37.8,58.6,
2018-01-31T07:18:47.633Z,,,54,,37.8,,
