Time,HwActive,ActPow,HwTOutlet,PrimTSet,HwTSet,ChActive,PrimT
2017-11-14T05:37:36.764Z,,,18.6,,54,,
2017-11-14T05:37:46.756Z,,,18.6,,54,,
2017-11-14T05:37:56.755Z,,,18.6,,54,,
2017-11-14T05:38:06.755Z,,,18.6,,54,,
2017-11-14T05:38:16.796Z,,,18.6,,54,,
2017-11-14T05:38:26.755Z,,,18.6,,54,,
2017-11-14T05:38:36.755Z,,,18.6,,54,,
2017-11-14T05:38:46.754Z,,,18.6,,54,,
2017-11-14T05:38:56.754Z,,,18.6,,54,,
2017-11-14T05:39:06.754Z,,,18.6,,54,,
2017-11-14T05:39:16.761Z,,,18.6,,54,,
2017-11-14T05:39:26.754Z,,,18.6,,54,,
2017-11-14T05:39:36.760Z,,,18.6,,54,,
2017-11-14T05:39:46.788Z,,,18.6,,54,,
2017-11-14T05:39:56.780Z,,,18.6,,54,,
2017-11-14T05:40:06.790Z,,,18.6,,54,,
2017-11-14T05:40:16.754Z,,,18.6,,54,,
2017-11-14T05:40:26.757Z,,,18.6,,54,,
2017-11-14T05:40:36.754Z,,,18.6,,54,,
2017-11-14T05:40:46.754Z,,,18.6,,54,,
2017-11-14T05:40:56.756Z,,,18.6,,54,,
2017-11-14T05:41:06.753Z,,,18.6,,54,,
2017-11-14T05:41:16.753Z,,,18.6,,54,,
2017-11-14T05:41:26.754Z,,,18.6,,54,,
2017-11-14T05:41:36.774Z,,,18.6,,54,,
2017-11-14T05:41:46.764Z,,,18.6,,54,,25.4
2017-11-14T05:41:56.765Z,,,18.6,,54,,25.5
2017-11-14T05:42:06.783Z,,,18.6,,54,,25.4
2017-11-14T05:42:16.813Z,,,18.6,,54,,
2017-11-14T05:42:26.760Z,,,18.6,,54,,
2017-11-14T05:42:36.764Z,,,18.6,,54,,
2017-11-14T05:42:46.773Z,,,18.6,,54,,
2017-11-14T05:42:56.975Z,,,18.6,,54,,
2017-11-14T05:43:06.764Z,,,18.6,,54,,
2017-11-14T05:43:16.774Z,,,18.6,,54,,
2017-11-14T05:43:26.758Z,,,18.6,,54,,
2017-11-14T05:43:36.751Z,,,18.6,,54,,
2017-11-14T05:43:46.753Z,,,18.6,,54,,
2017-11-14T05:43:56.752Z,,,18.6,,54,,
2017-11-14T05:44:06.755Z,,,18.6,,54,,
2017-11-14T05:44:16.820Z,,,18.6,,54,,
2017-11-14T05:44:26.760Z,,,18.6,,54,,
2017-11-14T05:44:36.761Z,,,18.6,,54,,
2017-11-14T05:44:46.798Z,,,18.6,,54,,
2017-11-14T05:44:56.784Z,,,18.6,,54,,
2017-11-14T05:45:06.757Z,,,18.6,,54,,
2017-11-14T05:45:16.763Z,,,18.6,,54,,
2017-11-14T05:45:26.821Z,,,18.6,,54,,
2017-11-14T05:45:36.778Z,,,18.6,,54,,
2017-11-14T05:45:46.754Z,,,18.6,,54,,25.3
2017-11-14T05:45:56.751Z,,,18.6,,54,,25.4
2017-11-14T05:46:06.754Z,,,18.6,,54,,
2017-11-14T05:46:16.751Z,,,18.6,,54,,25.3
2017-11-14T05:46:26.758Z,,,18.6,,54,,
2017-11-14T05:46:36.753Z,,,18.6,,54,,25.4
2017-11-14T05:46:46.750Z,,,18.6,,54,,25.3
2017-11-14T05:46:56.766Z,,,18.6,,54,,
2017-11-14T05:47:06.761Z,,,18.6,,54,,
2017-11-14T05:47:16.758Z,,,18.6,,54,,
2017-11-14T05:47:26.752Z,,,18.6,,54,,
2017-11-14T05:47:36.751Z,,,18.6,,54,,
2017-11-14T05:47:46.754Z,,,18.6,,54,,
2017-11-14T05:47:56.755Z,,,18.6,,54,,
2017-11-14T05:48:06.751Z,,,18.6,,54,,
2017-11-14T05:48:16.752Z,,,18.6,,54,,
2017-11-14T05:48:26.757Z,,,18.6,,54,,
2017-11-14T05:48:36.754Z,,,18.6,,54,,
2017-11-14T05:48:46.755Z,,,18.6,,54,,
2017-11-14T05:48:56.756Z,,,18.6,,54,,
2017-11-14T05:49:06.756Z,,,18.6,,54,,
2017-11-14T05:49:16.752Z,,,18.6,,54,,
2017-11-14T05:49:26.770Z,,,18.6,,54,,
2017-11-14T05:49:36.751Z,,,18.6,,54,,
2017-11-14T05:49:46.752Z,,,18.6,,54,,
2017-11-14T05:49:56.754Z,,,18.6,,54,,
2017-11-14T05:50:06.752Z,,,18.6,,54,,
2017-11-14T05:50:16.754Z,,,18.6,,54,,25.2
2017-11-14T05:50:26.752Z,,,18.6,,54,,25.3
2017-11-14T05:50:36.752Z,,,18.6,,54,,
2017-11-14T05:50:46.754Z,,,18.6,,54,,25.2
2017-11-14T05:50:56.752Z,,,18.6,,54,,
2017-11-14T05:51:06.751Z,,,18.6,,54,,
2017-11-14T05:51:16.751Z,,,18.6,,54,,
2017-11-14T05:51:26.751Z,,,18.6,,54,,
2017-11-14T05:51:36.752Z,,,18.6,,54,,
2017-11-14T05:51:46.763Z,,,18.6,,54,,
2017-11-14T05:51:56.752Z,,,18.6,,54,,
2017-11-14T05:52:06.752Z,,,18.6,,54,,
2017-11-14T05:52:16.754Z,,,18.6,,54,,
2017-11-14T05:52:26.752Z,,,18.6,,54,,
2017-11-14T05:52:36.752Z,,,18.6,,54,,
2017-11-14T05:52:46.768Z,,,18.6,,54,,
2017-11-14T05:52:56.752Z,,,18.6,,54,,
2017-11-14T05:53:06.753Z,,,18.6,,54,,
2017-11-14T05:53:16.752Z,,,18.6,,54,,
2017-11-14T05:53:26.751Z,,,18.6,,54,,
2017-11-14T05:53:36.771Z,,,18.6,,54,,
2017-11-14T05:53:46.752Z,,,18.6,,54,,
2017-11-14T05:53:56.752Z,,,18.6,,54,,
2017-11-14T05:54:06.752Z,,,18.6,,54,,
2017-11-14T05:54:16.752Z,,,18.6,,54,,
2017-11-14T05:54:26.752Z,,,18.6,,54,,
2017-11-14T05:54:36.756Z,,,18.6,,54,,
2017-11-14T05:54:46.752Z,,,18.6,,54,,25.1
2017-11-14T05:54:56.753Z,,,18.6,,54,,
2017-11-14T05:55:06.752Z,,,18.6,,54,,
2017-11-14T05:55:16.751Z,,,18.6,,54,,
2017-11-14T05:55:26.752Z,,,18.6,,54,,
2017-11-14T05:55:36.758Z,,,18.5,,54,,
2017-11-14T05:55:46.753Z,,,18.6,,54,,
2017-11-14T05:55:56.752Z,,,18.5,,54,,
2017-11-14T05:56:06.756Z,,,18.6,,54,,
2017-11-14T05:56:16.752Z,,,18.6,,54,,
2017-11-14T05:56:26.752Z,,,18.6,,54,,
2017-11-14T05:56:36.752Z,,,18.6,,54,,
2017-11-14T05:56:46.752Z,,,18.6,,54,,
2017-11-14T05:56:56.752Z,,,18.6,,54,,
2017-11-14T05:57:06.752Z,,,18.6,,54,,
2017-11-14T05:57:16.753Z,,,18.5,,54,,
2017-11-14T05:57:26.755Z,,,18.5,,54,,
2017-11-14T05:57:36.752Z,,,18.5,,54,,
2017-11-14T05:57:46.768Z,,,18.6,,54,,
2017-11-14T05:57:56.782Z,,,18.5,,54,,
2017-11-14T05:58:06.757Z,,,18.6,,54,,
2017-11-14T05:58:16.753Z,,,18.6,,54,,
2017-11-14T05:58:26.752Z,,,18.5,,54,,
2017-11-14T05:58:36.752Z,,,18.5,,54,,
2017-11-14T05:58:46.752Z,,,18.5,,54,,
2017-11-14T05:58:56.753Z,,,18.5,,54,,24.9
2017-11-14T05:59:06.781Z,,,18.5,,54,,25.1
2017-11-14T05:59:16.783Z,,,18.5,,54,,25.1
2017-11-14T05:59:26.778Z,,,18.5,,54,,24.9
2017-11-14T05:59:36.784Z,,,18.6,,54,,24.9
2017-11-14T05:59:46.754Z,,,18.6,,54,,24.9
2017-11-14T05:59:56.796Z,,,18.6,,54,,24.9
2017-11-14T06:00:06.793Z,,,18.6,,54,,24.9
2017-11-14T06:00:16.804Z,0,,18.5,20,54,2,25.1
2017-11-14T06:00:26.782Z,0,45,18.5,62,54,2,25.8
2017-11-14T06:00:36.782Z,,37,18.5,,54,,27.3
2017-11-14T06:00:46.776Z,,30,18.5,,54,,28
2017-11-14T06:00:56.794Z,,,18.6,,54,,27.8
2017-11-14T06:01:06.780Z,,29,18.5,,54,,27.6
2017-11-14T06:01:16.825Z,,,18.5,,54,,26.9
2017-11-14T06:01:26.788Z,,29,18.6,,54,,27
2017-11-14T06:01:36.781Z,,,18.5,,54,,27.2
2017-11-14T06:01:46.773Z,,,18.6,,54,,28
2017-11-14T06:01:56.752Z,,30,18.5,,54,,28.1
2017-11-14T06:02:06.777Z,,,18.6,,54,,28.4
2017-11-14T06:02:16.785Z,,34,18.6,,54,,29
2017-11-14T06:02:26.780Z,,40,18.6,,54,,30.1
2017-11-14T06:02:36.754Z,,48,18.6,,54,,32
2017-11-14T06:02:46.789Z,,57,18.6,,54,,34
2017-11-14T06:02:56.753Z,,63,18.6,,54,,36
2017-11-14T06:03:06.753Z,,73,18.6,,54,,39.1
2017-11-14T06:03:16.753Z,,79,18.6,,54,,41.1
2017-11-14T06:03:26.753Z,,87,18.6,,54,,44.1
2017-11-14T06:03:36.829Z,,92,18.6,,54,,46
2017-11-14T06:03:46.755Z,,97,18.6,,54,,48.1
2017-11-14T06:03:56.754Z,,100,18.6,,54,,50.1
2017-11-14T06:04:06.753Z,,,18.6,,54,,51.2
2017-11-14T06:04:16.756Z,,99,18.8,,54,,52.3
2017-11-14T06:04:26.753Z,,100,18.8,,54,,53.3
2017-11-14T06:04:36.754Z,,,18.8,,54,,54.3
2017-11-14T06:04:46.914Z,,,18.8,,54,,55.2
2017-11-14T06:04:56.855Z,,,18.9,,54,,56.2
2017-11-14T06:05:06.782Z,,,18.9,,54,,58
2017-11-14T06:05:16.757Z,,,18.9,,54,,59.1
2017-11-14T06:05:26.754Z,,,18.9,,54,,60
2017-11-14T06:05:36.791Z,,,19,,54,,61.2
2017-11-14T06:05:46.753Z,,,19,,54,,62.1
2017-11-14T06:05:56.756Z,,94,19,,54,,63.3
2017-11-14T06:06:06.754Z,,83,19,,54,,63.4
2017-11-14T06:06:16.753Z,,73,19.2,,54,,62.9
2017-11-14T06:06:26.753Z,,68,19.2,,54,,61.9
2017-11-14T06:06:36.754Z,,,19.2,,54,,62
2017-11-14T06:06:46.756Z,,67,19.3,,54,,62.4
2017-11-14T06:06:56.763Z,,62,19.3,,54,,62.9
2017-11-14T06:07:06.761Z,,54,19.4,,54,,
2017-11-14T06:07:16.753Z,,48,19.4,,54,,62.6
2017-11-14T06:07:26.754Z,,45,19.6,,54,,62.1
2017-11-14T06:07:36.922Z,,44,19.6,,54,,62
2017-11-14T06:07:46.753Z,,43,19.7,,54,,62.4
2017-11-14T06:07:56.754Z,,39,19.7,,54,,62.6
2017-11-14T06:08:06.754Z,,35,19.8,,54,,62.4
2017-11-14T06:08:16.754Z,,32,19.8,,54,,62.1
2017-11-14T06:08:26.765Z,,,20,,54,,
2017-11-14T06:08:36.754Z,,31,20,,54,,
2017-11-14T06:08:46.754Z,,30,20.1,,54,,62.2
2017-11-14T06:08:56.766Z,,29,20.2,,54,,62.1
2017-11-14T06:09:06.772Z,,,20.2,,54,,62.2
2017-11-14T06:09:16.754Z,,30,20.4,,54,,62.4
2017-11-14T06:09:26.770Z,,,20.4,,54,,62.5
2017-11-14T06:09:36.754Z,,,20.5,,54,,
2017-11-14T06:09:46.755Z,,29,20.6,,54,,62.6
2017-11-14T06:09:56.754Z,,30,20.8,,54,,62.7
2017-11-14T06:10:06.756Z,,29,20.8,,54,,
2017-11-14T06:10:16.754Z,,,20.9,,54,,
2017-11-14T06:10:26.754Z,,30,21.1,,54,,62.8
2017-11-14T06:10:36.757Z,,,21.1,,54,,
2017-11-14T06:10:46.754Z,,,21.2,,54,,
2017-11-14T06:10:56.754Z,,29,21.2,,54,,
2017-11-14T06:11:06.757Z,,30,21.3,,54,,
2017-11-14T06:11:16.754Z,,29,21.5,,54,,62.9
2017-11-14T06:11:26.754Z,,30,21.5,,54,,
2017-11-14T06:11:36.755Z,,29,21.6,,54,,63.1
2017-11-14T06:11:46.756Z,,,21.7,,54,,
2017-11-14T06:11:56.754Z,,,21.7,,54,,63.2
2017-11-14T06:12:06.756Z,,,21.9,,54,,
2017-11-14T06:12:16.756Z,,30,22,,54,,63.3
2017-11-14T06:12:26.787Z,,,22,,54,,
2017-11-14T06:12:36.760Z,,29,22.1,,54,,63.4
2017-11-14T06:12:46.754Z,,30,22.2,,54,,
2017-11-14T06:12:56.761Z,,,22.2,,54,,63.5
2017-11-14T06:13:06.757Z,,,22.4,,54,,
2017-11-14T06:13:16.754Z,,,22.5,,54,,63.6
2017-11-14T06:13:26.755Z,,29,22.5,,54,,63.8
2017-11-14T06:13:36.755Z,0,29,22.6,62,54,2,63.8
2017-11-14T06:13:46.754Z,,30,22.7,,54,,63.9
2017-11-14T06:13:56.757Z,,29,22.7,,54,,64
2017-11-14T06:14:06.757Z,,30,22.8,,54,,
2017-11-14T06:14:16.755Z,,,22.8,,54,,64.1
2017-11-14T06:14:26.755Z,,,23,,54,,
2017-11-14T06:14:36.755Z,,,23.1,,54,,64.2
2017-11-14T06:14:46.771Z,,,23.2,,54,,64.4
2017-11-14T06:14:56.782Z,,29,23.2,,54,,64.5
2017-11-14T06:15:06.757Z,,,23.3,,54,,
2017-11-14T06:15:16.757Z,,30,23.3,,54,,64.6
2017-11-14T06:15:26.758Z,,29,23.4,,54,,64.7
2017-11-14T06:15:36.765Z,,30,23.6,,54,,
2017-11-14T06:15:46.756Z,,29,23.6,,54,,64.8
2017-11-14T06:15:56.755Z,,30,23.7,,54,,64.9
2017-11-14T06:16:06.803Z,,30,23.8,,54,,65.1
2017-11-14T06:16:16.755Z,,29,23.8,,54,,
2017-11-14T06:16:26.755Z,,30,23.9,,54,,65.2
2017-11-14T06:16:36.756Z,,,24,,54,,
2017-11-14T06:16:46.755Z,,,24,,54,,65.3
2017-11-14T06:16:56.755Z,,,24.2,,54,,65.4
2017-11-14T06:17:06.760Z,,,24.2,,54,,65.5
2017-11-14T06:17:16.755Z,,,24.3,,54,,
2017-11-14T06:17:26.756Z,,29,24.4,,54,,65.6
2017-11-14T06:17:36.756Z,,,24.4,,54,,65.8
2017-11-14T06:17:46.755Z,,,24.5,,54,,65.9
2017-11-14T06:17:56.759Z,0,0,24.7,,54,2,63.6
2017-11-14T06:18:06.757Z,,,24.7,,54,,61.9
2017-11-14T06:18:16.755Z,,,24.8,,54,,60.6
2017-11-14T06:18:26.757Z,,,24.9,,54,,59.9
2017-11-14T06:18:36.756Z,,,24.9,,54,,59.6
2017-11-14T06:18:46.755Z,,,25,,54,,59.5
2017-11-14T06:18:56.756Z,,,25.1,,54,,
2017-11-14T06:19:06.756Z,,,25.1,,54,,59.4
2017-11-14T06:19:16.755Z,,,25.3,,54,,59.1
2017-11-14T06:19:26.768Z,,,25.3,,54,,58.9
2017-11-14T06:19:36.756Z,,,25.4,,54,,58.8
2017-11-14T06:19:46.755Z,,,25.5,,54,,58.5
2017-11-14T06:19:56.759Z,,,25.5,,54,,58.2
2017-11-14T06:20:06.757Z,,,25.6,,54,,57.9
2017-11-14T06:20:16.756Z,,,25.7,,54,,57.6
2017-11-14T06:20:26.757Z,,,25.7,,54,,57.2
2017-11-14T06:20:36.757Z,,,25.9,,54,,56.9
2017-11-14T06:20:46.755Z,,,25.9,,54,,56.5
2017-11-14T06:20:56.756Z,,,26,,54,,56.2
2017-11-14T06:21:06.757Z,0,45,26,,54,2,56.1
2017-11-14T06:21:16.756Z,,33,26.1,,54,,61.2
2017-11-14T06:21:26.758Z,,29,26.1,,54,,61.5
2017-11-14T06:21:36.770Z,,,26.2,,54,,61.4
2017-11-14T06:21:46.757Z,,30,26.2,,54,,
2017-11-14T06:21:56.979Z,,,26.3,,54,,61.2
2017-11-14T06:22:06.762Z,,29,26.3,,54,,61.1
2017-11-14T06:22:16.756Z,,,26.3,,54,,61.2
2017-11-14T06:22:26.757Z,,30,26.5,,54,,
2017-11-14T06:22:36.765Z,,29,26.5,,54,,
2017-11-14T06:22:46.757Z,,30,26.6,61,54,,61.3
2017-11-14T06:22:56.756Z,,29,26.7,,54,,61.4
2017-11-14T06:23:06.756Z,,30,26.7,,54,,61.6
2017-11-14T06:23:16.762Z,,,26.7,,54,,61.8
2017-11-14T06:23:26.757Z,,29,26.8,,54,,62
2017-11-14T06:23:36.756Z,,,26.8,,54,,62.2
2017-11-14T06:23:46.756Z,,30,26.9,,54,,62.6
2017-11-14T06:23:56.763Z,,,26.9,,54,,62.8
2017-11-14T06:24:06.756Z,,29,27.1,,54,,63.1
2017-11-14T06:24:16.756Z,,,27.1,,54,,63.3
2017-11-14T06:24:26.757Z,,30,27.2,,54,,63.4
2017-11-14T06:24:36.778Z,,29,27.2,,54,,
2017-11-14T06:24:46.757Z,,,27.3,,54,,63.5
2017-11-14T06:24:56.756Z,,30,27.3,,54,,63.6
2017-11-14T06:25:06.756Z,,29,27.4,,54,,63.9
2017-11-14T06:25:16.756Z,,30,27.5,,54,,64
2017-11-14T06:25:26.756Z,0,0,55.5,0,54,0,64.4
2017-11-14T06:25:36.771Z,,,53.2,,54,,59
2017-11-14T06:25:46.756Z,,,52.9,,54,,59.3
2017-11-14T06:25:56.756Z,,,52.6,,54,,59.1
2017-11-14T06:26:06.757Z,,,52.3,,54,,59
2017-11-14T06:26:16.756Z,,,52.1,,54,,58.9
2017-11-14T06:26:26.758Z,0,,51.8,61,54,2,
2017-11-14T06:26:36.777Z,0,41,51.5,60,54,2,64
2017-11-14T06:26:46.757Z,0,0,51.3,,54,2,62.4
2017-11-14T06:26:56.757Z,,,51,,54,,58.9
2017-11-14T06:27:06.930Z,,,50.7,,54,,57.8
2017-11-14T06:27:16.757Z,,,50.5,,54,,57.2
2017-11-14T06:27:26.758Z,,,50.2,,54,,57
2017-11-14T06:27:36.778Z,,,50,,54,,
2017-11-14T06:27:46.757Z,,,49.7,,54,,57.1
2017-11-14T06:27:56.775Z,,,55.3,,54,,56.9
2017-11-14T06:28:06.757Z,,,47.2,,54,,56.8
2017-11-14T06:28:16.756Z,,,29,,54,,56.7
2017-11-14T06:28:26.793Z,,,27.5,,54,,
2017-11-14T06:28:36.810Z,,,27.4,,54,,56.6
2017-11-14T06:28:46.760Z,,,27.5,,54,,56.4
2017-11-14T06:28:56.826Z,,,27.5,,54,,56.1
2017-11-14T06:29:06.760Z,,,27.7,,54,,55.9
2017-11-14T06:29:16.766Z,,,27.8,,54,,55.5
2017-11-14T06:29:26.804Z,,,27.9,,54,,55.2
2017-11-14T06:29:36.757Z,,,28,,54,,54.9
2017-11-14T06:29:46.757Z,,,28.1,,54,,54.6
2017-11-14T06:29:56.757Z,,,28.3,,54,,54.3
2017-11-14T06:30:06.757Z,,,28.4,,54,,53.9
2017-11-14T06:30:16.759Z,,,28.4,,54,,53.7
2017-11-14T06:30:26.757Z,,,28.5,,54,,53.5
2017-11-14T06:30:36.757Z,,,28.5,,54,,53.3
2017-11-14T06:30:46.760Z,,,28.6,,54,,53.1
2017-11-14T06:30:56.759Z,,,28.7,,54,,52.9
2017-11-14T06:31:06.758Z,,,28.7,,54,,52.7
2017-11-14T06:31:16.760Z,,,28.7,,54,,52.4
2017-11-14T06:31:26.976Z,,,28.9,59,54,,52.1
2017-11-14T06:31:36.771Z,0,38,28.9,,54,2,56.3
2017-11-14T06:31:46.762Z,,30,29,,54,,58
2017-11-14T06:31:56.757Z,,29,29,,54,,
2017-11-14T06:32:06.757Z,,30,29,,54,,57.9
2017-11-14T06:32:16.758Z,,29,29,,54,,
2017-11-14T06:32:26.757Z,,,29.1,,54,,57.8
2017-11-14T06:32:36.776Z,,30,29.1,,54,,
2017-11-14T06:32:46.759Z,,,29.1,,54,,57.9
2017-11-14T06:32:56.760Z,,,29.1,,54,,58
2017-11-14T06:33:06.758Z,,29,29.1,,54,,
2017-11-14T06:33:16.758Z,,,29.2,,54,,58.2
2017-11-14T06:33:26.757Z,,,29.2,,54,,58.4
2017-11-14T06:33:36.771Z,,,29.2,,54,,58.6
2017-11-14T06:33:46.757Z,,30,29.2,,54,,58.8
2017-11-14T06:33:56.758Z,,30,29.2,,54,,59.1
2017-11-14T06:34:06.759Z,,29,29.3,,54,,59.5
2017-11-14T06:34:16.758Z,,,29.3,,54,,59.8
2017-11-14T06:34:26.763Z,,30,29.3,,54,,60
2017-11-14T06:34:36.758Z,,,29.3,,54,,60.4
2017-11-14T06:34:46.759Z,,,29.3,,54,,60.5
2017-11-14T06:34:56.769Z,,,29.5,,54,,60.6
2017-11-14T06:35:06.757Z,,29,29.5,,54,,60.8
2017-11-14T06:35:16.764Z,,30,29.5,,54,,60.9
2017-11-14T06:35:26.758Z,,29,29.5,,54,,61.1
2017-11-14T06:35:36.763Z,,,29.5,,54,,61.3
2017-11-14T06:35:46.767Z,,30,29.5,,54,,61.5
2017-11-14T06:35:56.779Z,,29,29.6,,54,,61.6
2017-11-14T06:36:06.819Z,,29,29.6,,54,,62
2017-11-14T06:36:16.762Z,,30,29.6,,54,,
2017-11-14T06:36:26.758Z,,,29.6,,54,,62.2
2017-11-14T06:36:36.759Z,,,29.6,,54,,62.5
2017-11-14T06:36:46.760Z,,29,29.7,,54,,62.6
2017-11-14T06:36:56.758Z,0,0,29.7,58,54,2,60.9
2017-11-14T06:37:06.758Z,,,29.7,,54,,58.8
2017-11-14T06:37:16.758Z,,,29.7,,54,,57.7
2017-11-14T06:37:26.758Z,,,29.8,,54,,57.1
2017-11-14T06:37:36.794Z,,,29.8,,54,,56.9
2017-11-14T06:37:46.759Z,,,29.8,,54,,
2017-11-14T06:37:56.758Z,,,29.8,,54,,
2017-11-14T06:38:06.759Z,,,29.8,,54,,
2017-11-14T06:38:16.778Z,,,29.8,,54,,56.8
2017-11-14T06:38:26.758Z,,,30,,54,,56.7
2017-11-14T06:38:36.758Z,,,30,,54,,56.6
2017-11-14T06:38:46.774Z,,,30,,54,,56.3
2017-11-14T06:38:56.758Z,,,30,,54,,56.1
2017-11-14T06:39:06.762Z,,,30.1,,54,,55.9
2017-11-14T06:39:16.758Z,,,30.1,,54,,55.5
2017-11-14T06:39:26.758Z,,,30.1,,54,,55.3
2017-11-14T06:39:36.761Z,,,30.1,,54,,54.9
2017-11-14T06:39:46.772Z,,,30.1,,54,,54.7
2017-11-14T06:39:56.766Z,,,30.1,,54,,54.4
2017-11-14T06:40:06.763Z,,,30.2,,54,,54.1
2017-11-14T06:40:16.765Z,,,30.2,,54,,53.9
2017-11-14T06:40:26.760Z,,,30.2,,54,,53.7
2017-11-14T06:40:36.841Z,,,30.2,,54,,53.5
2017-11-14T06:40:46.793Z,,,30.2,,54,,53.3
2017-11-14T06:40:56.759Z,,,30.2,,54,,53.1
2017-11-14T06:41:06.759Z,,,30.3,,54,,52.9
2017-11-14T06:41:16.761Z,,,30.3,,54,,52.7
2017-11-14T06:41:26.759Z,,,30.3,,54,,52.4
2017-11-14T06:41:36.763Z,,,30.3,,54,,52.2
2017-11-14T06:41:46.768Z,,,30.3,,54,,51.9
2017-11-14T06:41:56.777Z,0,39,30.3,,54,2,56.1
2017-11-14T06:42:06.759Z,,31,30.3,,54,,57.7
2017-11-14T06:42:16.763Z,,29,30.4,,54,,57.9
2017-11-14T06:42:26.777Z,,30,30.4,,54,,
2017-11-14T06:42:36.849Z,,,30.4,,54,,
2017-11-14T06:42:46.759Z,,,30.4,,54,,57.8
2017-11-14T06:42:56.762Z,,,30.4,,54,,
2017-11-14T06:43:06.765Z,,29,30.4,,54,,57.9
2017-11-14T06:43:16.779Z,,,30.4,,54,,58
2017-11-14T06:43:26.772Z,,,30.4,,54,,58.1
2017-11-14T06:43:36.769Z,,30,30.4,,54,,58.2
2017-11-14T06:43:46.759Z,,,30.6,,54,,58.4
2017-11-14T06:43:56.770Z,,29,30.6,,54,,58.7
2017-11-14T06:44:06.759Z,,29,30.6,,54,,59
2017-11-14T06:44:16.787Z,,30,30.6,,54,,59.1
2017-11-14T06:44:26.764Z,,,30.6,57,54,,59.5
2017-11-14T06:44:36.765Z,,29,30.6,,54,,59.8
2017-11-14T06:44:46.759Z,,29,30.6,,54,,60
2017-11-14T06:44:56.759Z,,30,30.6,,54,,60.4
2017-11-14T06:45:06.775Z,,,30.7,,54,,60.5
2017-11-14T06:45:16.766Z,,29,30.7,,54,,60.7
2017-11-14T06:45:26.759Z,,30,30.7,,54,,60.9
2017-11-14T06:45:36.761Z,0,0,30.7,,54,2,58.8
2017-11-14T06:45:46.808Z,,,30.7,,54,,56.9
2017-11-14T06:45:56.780Z,,,30.7,,54,,55.7
2017-11-14T06:46:06.760Z,,,30.8,,54,,55.3
2017-11-14T06:46:17.080Z,,,30.8,,54,,55.1
2017-11-14T06:46:26.761Z,,,30.8,,54,,55.2
2017-11-14T06:46:36.779Z,,,30.8,,54,,
2017-11-14T06:46:46.759Z,,,30.8,,54,,
2017-11-14T06:46:56.776Z,,,30.8,,54,,
2017-11-14T06:47:06.760Z,,,30.8,,54,,55.1
2017-11-14T06:47:16.810Z,,,30.9,,54,,54.9
2017-11-14T06:47:26.768Z,,,30.9,,54,,54.8
2017-11-14T06:47:36.760Z,,,30.9,,54,,54.5
2017-11-14T06:47:46.776Z,,,30.9,,54,,54.3
2017-11-14T06:47:56.762Z,,,30.9,,54,,53.9
2017-11-14T06:48:06.760Z,,,30.9,,54,,53.8
2017-11-14T06:48:16.777Z,,,31,,54,,53.5
2017-11-14T06:48:26.787Z,,,31,,54,,53.2
2017-11-14T06:48:36.898Z,,,31,,54,,52.9
2017-11-14T06:48:46.761Z,,,31,,54,,52.7
2017-11-14T06:48:56.761Z,,,31,,54,,52.4
2017-11-14T06:49:06.760Z,,,31,,54,,52.2
2017-11-14T06:49:16.764Z,,,31,,54,,52
2017-11-14T06:49:26.760Z,,,31,,54,,51.9
2017-11-14T06:49:36.760Z,,,31.2,,54,,51.7
2017-11-14T06:49:46.762Z,,,31.2,,54,,51.5
2017-11-14T06:49:56.760Z,,,31.2,,54,,51.4
2017-11-14T06:50:06.759Z,,,31.2,,54,,51.2
2017-11-14T06:50:16.760Z,,,31.2,,54,,50.9
2017-11-14T06:50:26.760Z,0,38,31.2,,54,2,55.3
2017-11-14T06:50:36.765Z,,30,31.2,,54,,57
2017-11-14T06:50:46.764Z,,,31.2,,54,,57.1
2017-11-14T06:50:56.777Z,,29,31.2,,54,,57.2
2017-11-14T06:51:06.760Z,,30,31.2,,54,,57.1
2017-11-14T06:51:16.760Z,,,31.2,,54,,
2017-11-14T06:51:26.760Z,,,31.2,,54,,57
2017-11-14T06:51:36.761Z,,29,31.3,,54,,57.1
2017-11-14T06:51:46.761Z,,,31.3,,54,,57.2
2017-11-14T06:51:56.760Z,,30,31.3,,54,,57.3
2017-11-14T06:52:06.760Z,,29,31.3,,54,,57.4
2017-11-14T06:52:16.761Z,,30,31.3,,54,,57.8
2017-11-14T06:52:26.782Z,,29,31.3,,54,,58.1
2017-11-14T06:52:36.784Z,,30,31.3,56,54,,58.3
2017-11-14T06:52:46.768Z,,,31.3,,54,,58.5
2017-11-14T06:52:56.762Z,,29,31.3,,54,,58.8
2017-11-14T06:53:06.762Z,,,31.3,,54,,59.1
2017-11-14T06:53:16.761Z,,30,31.3,,54,,59.5
2017-11-14T06:53:26.771Z,,,31.4,,54,,59.8
2017-11-14T06:53:36.761Z,0,0,31.4,,54,2,59.8
2017-11-14T06:53:46.761Z,,,31.4,,54,,55.7
2017-11-14T06:53:56.774Z,,,31.4,,54,,54.8
2017-11-14T06:54:06.761Z,,,31.4,,54,,53.9
2017-11-14T06:54:16.761Z,,,31.4,,54,,53.8
2017-11-14T06:54:26.761Z,,,31.4,,54,,
2017-11-14T06:54:36.761Z,,,31.4,,54,,
2017-11-14T06:54:46.764Z,,,31.4,,54,,53.9
