Time,PrimTSet,HwTOutlet,HwTSet,HwActive,ActPow,PrimT,ChActive
2017-11-01T13:55:14.971Z,,25.6,0,,,29.8,
2017-11-01T13:55:30.033Z,,25.6,0,,,28.8,
2017-11-01T13:55:34.983Z,,25.6,0,,,28.3,
2017-11-01T13:55:45.390Z,,25.6,0,,,28.2,
2017-11-01T13:55:54.974Z,,25.6,0,,,,
2017-11-01T13:56:05.006Z,,25.6,0,,,28.3,
2017-11-01T13:56:15.044Z,,25.6,0,,,28.4,
2017-11-01T13:56:25.043Z,,25.5,0,,,28.6,
2017-11-01T13:56:35.130Z,,25.5,0,,,,
2017-11-01T13:56:45.193Z,,25.5,0,,,28.7,
2017-11-01T13:56:55.172Z,,25.5,0,,,29,
2017-11-01T13:57:05.234Z,,25.5,0,,,29.2,
2017-11-01T13:57:15.254Z,,25.5,0,,,29.3,
2017-11-01T13:57:30.280Z,,25.5,0,,,29.4,
2017-11-01T13:57:35.595Z,,25.5,0,,,,
2017-11-01T13:57:44.983Z,,25.5,0,,,,
2017-11-01T13:57:55.104Z,,25.5,0,,,29.3,
2017-11-01T13:58:05.305Z,34,25.5,0,0,,29,2
2017-11-01T13:58:15.247Z,,25.5,0,0,40,32.4,2
2017-11-01T13:58:25.258Z,,25.5,0,,30,37.3,
2017-11-01T13:58:35.347Z,,25.5,0,,,37.7,
2017-11-01T13:58:50.061Z,,25.5,0,,29,36.9,
2017-11-01T13:58:55.047Z,,25.5,0,,,36.9,
2017-11-01T13:59:05.313Z,,25.5,0,,30,36.8,
2017-11-01T13:59:15.273Z,,25.5,0,,,36.7,
2017-11-01T13:59:25.814Z,,25.5,0,,29,,
2017-11-01T13:59:35.011Z,,25.5,0,,30,36.9,
2017-11-01T13:59:45.007Z,,25.5,0,,30,37.1,
2017-11-01T13:59:55.056Z,,25.5,0,,,37.3,
2017-11-01T14:00:05.075Z,,25.5,0,,29,37.6,
2017-11-01T14:00:15.112Z,,25.5,0,0,0,37.9,2
2017-11-01T14:00:25.102Z,,25.5,0,,,34.7,
2017-11-01T14:00:35.101Z,,25.5,0,,,32.9,
2017-11-01T14:00:45.192Z,,25.5,0,,,32.7,
2017-11-01T14:00:55.725Z,,25.5,0,,,32.8,
2017-11-01T14:01:05.050Z,,25.5,0,,,33.2,
2017-11-01T14:01:15.000Z,,25.5,0,,,33.6,
2017-11-01T14:01:25.047Z,,25.5,0,,,33.8,
2017-11-01T14:01:35.336Z,,25.5,0,,,33.9,
2017-11-01T14:01:44.969Z,,25.5,0,,,34,
2017-11-01T14:01:54.969Z,,25.5,0,,,33.9,
2017-11-01T14:02:04.973Z,,25.5,0,,,,
2017-11-01T14:02:15.018Z,,25.5,0,,,33.8,
2017-11-01T14:02:25.216Z,,25.5,0,,,33.7,
2017-11-01T14:02:34.969Z,,25.5,0,,,33.6,
2017-11-01T14:02:44.996Z,,25.5,0,,,33.5,
2017-11-01T14:02:54.972Z,,25.5,0,,,33.3,
2017-11-01T14:03:04.971Z,,25.5,0,,,33.2,
2017-11-01T14:03:14.992Z,,25.5,0,,,32.9,
2017-11-01T14:03:24.982Z,,25.5,0,,,32.8,
2017-11-01T14:03:34.974Z,,25.5,0,,,32.7,
2017-11-01T14:03:45.002Z,,25.6,0,,,32.6,
2017-11-01T14:03:55.064Z,,25.6,0,,,,
2017-11-01T14:04:05.020Z,,25.5,0,,,,
2017-11-01T14:04:14.969Z,,25.6,0,,,32.5,
2017-11-01T14:04:24.973Z,,25.6,0,,,,
2017-11-01T14:04:34.973Z,,25.6,0,,,,
2017-11-01T14:04:44.969Z,,25.6,0,,,,
2017-11-01T14:04:54.969Z,,25.6,0,,,32.4,
2017-11-01T14:05:04.971Z,,25.6,0,,,,
2017-11-01T14:05:14.973Z,,25.6,0,,,,
2017-11-01T14:05:24.969Z,,25.6,0,,,,
2017-11-01T14:05:34.974Z,,25.6,0,,,,
2017-11-01T14:05:44.987Z,,25.6,0,,,,
2017-11-01T14:05:54.970Z,,25.6,0,,,,
2017-11-01T14:06:04.970Z,,25.6,0,,,,
2017-11-01T14:06:14.973Z,,25.6,0,,,32.3,
2017-11-01T14:06:24.981Z,,25.6,0,,,,
2017-11-01T14:06:34.969Z,,25.6,0,,,,
2017-11-01T14:06:44.969Z,,25.6,0,,,,
2017-11-01T14:06:55.145Z,,25.6,0,,,,
2017-11-01T14:07:04.975Z,,25.6,0,,,,
2017-11-01T14:07:15.145Z,,25.6,0,,,32.2,
2017-11-01T14:07:25.146Z,,25.6,0,,,,
2017-11-01T14:07:35.144Z,,25.6,0,,,,
2017-11-01T14:07:44.969Z,,25.6,0,,,,
2017-11-01T14:07:55.210Z,,25.6,0,,,,
2017-11-01T14:08:05.026Z,,25.6,0,,,,
2017-11-01T14:08:14.986Z,,25.6,0,,,,
2017-11-01T14:08:25.189Z,,25.6,0,,,32.1,
2017-11-01T14:08:34.969Z,,25.6,0,,,,
2017-11-01T14:08:44.970Z,,25.6,0,,,,
2017-11-01T14:08:54.983Z,,25.6,0,,,,
2017-11-01T14:09:04.969Z,,25.6,0,,,,
2017-11-01T14:09:14.980Z,,25.6,0,,,,
2017-11-01T14:09:24.972Z,,25.6,0,,,,
2017-11-01T14:09:34.970Z,,25.6,0,,,32,
2017-11-01T14:09:44.978Z,,25.6,0,,,,
2017-11-01T14:09:54.974Z,,25.6,0,,,,
2017-11-01T14:10:04.971Z,,25.6,0,,,,
2017-11-01T14:10:14.970Z,,25.6,0,,,,
2017-11-01T14:10:24.970Z,,25.6,0,,,32.2,
2017-11-01T14:10:35.022Z,,25.6,0,,,31.8,
2017-11-01T14:10:44.983Z,,25.6,0,,,31.7,
2017-11-01T14:10:54.984Z,,25.6,0,,,31.3,
2017-11-01T14:11:12.128Z,,25.6,0,,,31.1,
2017-11-01T14:11:15.041Z,,25.6,0,,,30.9,
2017-11-01T14:11:24.971Z,,25.6,0,,,30.8,
2017-11-01T14:11:40.071Z,,25.6,0,,,30.7,
2017-11-01T14:11:44.975Z,,25.6,0,,,30.6,
2017-11-01T14:11:54.972Z,,25.6,0,,,,
2017-11-01T14:12:04.971Z,,25.6,0,,,,
2017-11-01T14:12:14.972Z,,25.6,0,,,,
2017-11-01T14:12:24.970Z,,25.6,0,,,30.5,
2017-11-01T14:12:34.970Z,,25.6,0,,,,
2017-11-01T14:12:44.971Z,,25.6,0,,,,
2017-11-01T14:12:54.979Z,,25.6,0,,,30.4,
2017-11-01T14:13:04.975Z,,25.6,0,,,,
2017-11-01T14:13:14.975Z,,25.6,0,,,30.3,
2017-11-01T14:13:24.972Z,,25.6,0,,,30.2,
2017-11-01T14:13:34.972Z,,25.6,0,,,,
2017-11-01T14:13:44.984Z,,25.6,0,,,30.1,
2017-11-01T14:13:54.971Z,,25.6,0,,,30,
2017-11-01T14:14:05.001Z,,25.6,0,,,29.9,
2017-11-01T14:14:14.973Z,,25.6,0,,,,
2017-11-01T14:14:24.977Z,,25.6,0,,,,
2017-11-01T14:14:35.176Z,,25.6,0,,,,
2017-11-01T14:14:44.970Z,,25.6,0,,,,
2017-11-01T14:14:54.971Z,,25.6,0,,,,
2017-11-01T14:15:04.970Z,,25.6,0,,,29.8,
2017-11-01T14:15:14.975Z,,25.6,0,,,29.9,
2017-11-01T14:15:24.974Z,,25.6,0,,,29.8,
2017-11-01T14:15:34.970Z,,25.6,0,,,,
2017-11-01T14:15:44.981Z,,25.6,0,,,,
2017-11-01T14:15:54.975Z,,25.6,0,,,,
2017-11-01T14:16:04.973Z,,25.6,0,,,,
2017-11-01T14:16:14.972Z,,25.6,0,,,,
2017-11-01T14:16:24.971Z,,25.6,0,,,,
2017-11-01T14:16:34.973Z,,25.6,0,,,,
2017-11-01T14:16:44.978Z,,25.6,0,,,,
2017-11-01T14:16:54.982Z,,25.6,0,,,29.6,
2017-11-01T14:17:04.979Z,,25.6,0,,,,
2017-11-01T14:17:14.981Z,,25.6,0,,,,
2017-11-01T14:17:24.975Z,,25.6,0,,,,
2017-11-01T14:17:34.980Z,,25.6,0,,,,
2017-11-01T14:17:44.981Z,,25.6,0,,,,
2017-11-01T14:17:54.973Z,,25.6,0,,,,
2017-11-01T14:18:04.979Z,,25.6,0,,,,
2017-11-01T14:18:14.995Z,,25.6,0,,,,
2017-11-01T14:18:24.990Z,,25.6,0,,,29.5,
2017-11-01T14:18:34.980Z,,25.6,0,,,29.4,
2017-11-01T14:18:45.023Z,,25.6,0,,,29.2,
2017-11-01T14:18:55.014Z,,25.6,0,,,28.9,
2017-11-01T14:19:04.999Z,,25.6,0,,,,
2017-11-01T14:19:14.987Z,,25.6,0,,,28.8,
2017-11-01T14:19:24.991Z,,25.5,0,,,,
2017-11-01T14:19:34.981Z,,25.6,0,,,28.7,
2017-11-01T14:19:44.992Z,,25.5,0,,,,
2017-11-01T14:19:54.976Z,,25.5,0,,,,
2017-11-01T14:20:04.977Z,,25.5,0,,,,
2017-11-01T14:20:14.988Z,,25.5,0,,,,
2017-11-01T14:20:25.033Z,,25.5,0,,,28.6,
2017-11-01T14:20:35.009Z,,25.5,0,,,,
2017-11-01T14:20:44.973Z,,25.5,0,,,,
2017-11-01T14:20:54.994Z,,25.5,0,,,28.4,
2017-11-01T14:21:05.085Z,,25.5,0,,,,
2017-11-01T14:21:14.986Z,,25.5,0,,,28.3,
2017-11-01T14:21:24.996Z,,25.5,0,,,,
2017-11-01T14:21:34.976Z,,25.5,0,,,28.2,
2017-11-01T14:21:44.979Z,,25.5,0,,,,
2017-11-01T14:21:54.979Z,,25.5,0,,,28.1,
2017-11-01T14:22:04.987Z,,25.5,0,,,,
2017-11-01T14:22:15.017Z,,25.5,0,,,,
2017-11-01T14:22:25.015Z,,25.5,0,,,28,
2017-11-01T14:22:34.992Z,,25.5,0,,,,
2017-11-01T14:22:45.127Z,,25.5,0,,,,
2017-11-01T14:22:54.994Z,,25.5,0,0,44,28,2
2017-11-01T14:23:04.982Z,,25.5,0,,33,34,
2017-11-01T14:23:15.003Z,,25.5,0,,30,35.1,
2017-11-01T14:23:24.972Z,,25.5,0,,29,35.4,
2017-11-01T14:23:34.980Z,,25.5,0,,,35.6,
2017-11-01T14:23:44.977Z,,25.5,0,,30,35.7,
2017-11-01T14:23:54.981Z,,25.5,0,,,35.8,
2017-11-01T14:24:04.996Z,,25.5,0,,,36,
2017-11-01T14:24:15.075Z,,25.5,0,,29,36.3,
2017-11-01T14:24:24.990Z,,25.5,0,,30,36.6,
2017-11-01T14:24:34.975Z,,25.5,0,,29,36.7,
2017-11-01T14:24:44.987Z,,25.5,0,,,36.9,
2017-11-01T14:24:55.166Z,,25.5,0,,,37.2,
2017-11-01T14:25:04.982Z,,25.5,0,,,37.4,
2017-11-01T14:25:14.978Z,,25.5,0,,30,37.7,
2017-11-01T14:25:25.433Z,,25.5,0,0,0,36.6,2
2017-11-01T14:25:34.984Z,,25.5,0,,,34.5,
2017-11-01T14:25:44.990Z,,25.5,0,,,33.6,
2017-11-01T14:25:54.984Z,,25.5,0,,,33.5,
2017-11-01T14:26:04.991Z,,25.5,0,,,33.6,
2017-11-01T14:26:14.996Z,,25.5,0,,,33.8,
2017-11-01T14:26:24.982Z,,25.5,0,,,34,
2017-11-01T14:26:35.936Z,,25.5,0,,,,
2017-11-01T14:26:44.979Z,,25.5,0,,,34.1,
2017-11-01T14:26:54.981Z,,25.5,0,,,,
2017-11-01T14:27:04.977Z,,25.5,0,,,,
2017-11-01T14:27:14.993Z,,25.5,0,,,34,
2017-11-01T14:27:24.983Z,,25.5,0,,,33.9,
2017-11-01T14:27:35.017Z,,25.5,0,,,,
2017-11-01T14:27:44.982Z,,25.5,0,,,33.8,
2017-11-01T14:27:54.982Z,,25.5,0,,,33.6,
2017-11-01T14:28:04.979Z,,25.5,0,,,33.4,
2017-11-01T14:28:14.979Z,,25.5,0,,,33.3,
2017-11-01T14:28:30.120Z,,25.5,0,,,33.1,
2017-11-01T14:28:34.991Z,,25.5,0,,,32.9,
2017-11-01T14:28:44.982Z,,25.5,0,,,,
2017-11-01T14:28:54.992Z,,25.5,0,,,,
2017-11-01T14:29:05.094Z,,25.5,0,,,32.8,
2017-11-01T14:29:15.041Z,,25.5,0,,,,
2017-11-01T14:29:25.089Z,,25.6,0,,,32.7,
2017-11-01T14:29:35.005Z,,25.6,0,,,,
2017-11-01T14:29:44.978Z,,25.5,0,,,,
2017-11-01T14:29:54.994Z,,25.6,0,,,,
2017-11-01T14:30:04.976Z,,25.6,0,,,,
2017-11-01T14:30:15.500Z,,25.6,0,,,32.6,
2017-11-01T14:30:25.002Z,,25.6,0,,,,
2017-11-01T14:30:40.002Z,,25.6,0,,,,
2017-11-01T14:30:45.019Z,,25.6,0,,,,
2017-11-01T14:30:54.984Z,,25.6,0,,,,
2017-11-01T14:31:04.990Z,,25.6,0,,,,
2017-11-01T14:31:14.988Z,,25.6,0,,,,
2017-11-01T14:31:25.115Z,,25.6,0,,,32.5,
2017-11-01T14:31:39.999Z,,25.6,0,,,,
2017-11-01T14:31:44.978Z,,25.6,0,,,,
2017-11-01T14:31:54.976Z,,25.6,0,,,,
2017-11-01T14:32:04.975Z,,25.6,0,,,,
2017-11-01T14:32:15.288Z,,25.6,0,,,,
2017-11-01T14:32:25.104Z,,25.6,0,,,32.4,
2017-11-01T14:32:35.026Z,,25.6,0,,,,
2017-11-01T14:32:45.308Z,,25.6,0,,,,
2017-11-01T14:33:06.903Z,,25.6,0,,,,
2017-11-01T14:33:19.997Z,,25.6,0,,,,
2017-11-01T14:33:24.998Z,,25.6,0,,,,
2017-11-01T14:33:34.978Z,,25.6,0,,,,
2017-11-01T14:33:45.099Z,,25.6,0,,,,
2017-11-01T14:33:54.993Z,,25.6,0,,,32.3,
2017-11-01T14:34:04.976Z,,25.6,0,,,,
2017-11-01T14:34:14.975Z,,25.6,0,,,,
2017-11-01T14:34:25.038Z,,25.6,0,,,,
2017-11-01T14:34:40.924Z,,25.6,0,,,,
2017-11-01T14:34:44.985Z,,25.6,0,,,,
2017-11-01T14:34:54.979Z,,25.6,0,,,,
2017-11-01T14:35:05.096Z,,25.6,0,,,,
2017-11-01T14:35:15.022Z,,25.6,0,,,,
2017-11-01T14:35:25.063Z,,25.6,0,,,32.7,
2017-11-01T14:35:34.981Z,,25.6,0,,,32.2,
2017-11-01T14:35:44.980Z,,25.6,0,,,32,
2017-11-01T14:35:55.026Z,,25.6,0,,,31.7,
2017-11-01T14:36:05.011Z,,25.6,0,,,31.4,
2017-11-01T14:36:15.957Z,,25.6,0,,,31.3,
2017-11-01T14:36:24.978Z,,25.6,0,,,31.1,
2017-11-01T14:36:34.991Z,,25.6,0,,,30.9,
2017-11-01T14:36:44.980Z,,25.6,0,,,30.8,
2017-11-01T14:36:54.984Z,,25.6,0,,,,
2017-11-01T14:37:04.983Z,,25.6,0,,,30.7,
2017-11-01T14:37:14.978Z,,25.6,0,,,,
2017-11-01T14:37:25.006Z,,25.6,0,,,,
2017-11-01T14:37:36.130Z,,25.6,0,,,,
2017-11-01T14:37:44.979Z,,25.6,0,,,,
2017-11-01T14:37:55.046Z,,25.6,0,,,30.6,
2017-11-01T14:38:04.977Z,,25.6,0,,,,
2017-11-01T14:38:16.559Z,,25.6,0,,,30.5,
2017-11-01T14:38:24.978Z,,25.6,0,,,30.4,
2017-11-01T14:38:34.976Z,,25.6,0,,,,
2017-11-01T14:38:44.975Z,,25.6,0,,,30.3,
2017-11-01T14:38:55.004Z,,25.6,0,,,30.2,
2017-11-01T14:39:04.980Z,,25.6,0,,,,
2017-11-01T14:39:14.997Z,,25.6,0,,,30.1,
2017-11-01T14:39:24.989Z,,25.6,0,,,,
2017-11-01T14:39:34.978Z,,25.6,0,,,,
2017-11-01T14:39:44.998Z,,25.6,0,,,,
2017-11-01T14:39:55.015Z,,25.6,0,,,,
2017-11-01T14:40:05.067Z,,25.6,0,,,30,
2017-11-01T14:40:15.028Z,,25.6,0,,,,
2017-11-01T14:40:25.007Z,,25.6,0,,,,
2017-11-01T14:40:34.976Z,,25.6,0,,,,
2017-11-01T14:40:44.981Z,,25.6,0,,,,
2017-11-01T14:40:54.981Z,,25.6,0,,,,
2017-11-01T14:41:04.981Z,,25.6,0,,,,
2017-11-01T14:41:15.008Z,,25.6,0,,,,
2017-11-01T14:41:24.981Z,,25.6,0,,,,
2017-11-01T14:41:34.987Z,,25.6,0,,,,
2017-11-01T14:41:44.984Z,,25.6,0,,,29.9,
2017-11-01T14:41:54.977Z,,25.6,0,,,,
2017-11-01T14:42:04.983Z,,25.6,0,,,,
2017-11-01T14:42:14.990Z,,25.6,0,,,,
2017-11-01T14:42:24.991Z,,25.6,0,,,,
2017-11-01T14:42:34.987Z,,25.6,0,,,,
2017-11-01T14:42:45.066Z,,25.6,0,,,,
2017-11-01T14:42:55.006Z,,25.6,0,,,,
2017-11-01T14:43:04.984Z,,25.6,0,,,,
2017-11-01T14:43:14.987Z,,25.6,0,,,29.8,
2017-11-01T14:43:24.988Z,,25.6,0,,,,
2017-11-01T14:43:34.979Z,,25.6,0,,,,
2017-11-01T14:43:44.991Z,,25.6,0,,,,
2017-11-01T14:43:55.080Z,,25.6,0,,,,
2017-11-01T14:44:11.602Z,,25.6,0,,,,
2017-11-01T14:44:14.981Z,,25.6,0,,,,
2017-11-01T14:44:25.016Z,,25.6,0,,,,
2017-11-01T14:44:34.978Z,,25.6,0,,,29.6,
2017-11-01T14:44:45.098Z,,25.6,0,,,29.9,
2017-11-01T14:44:54.991Z,,25.6,0,,,29.5,
2017-11-01T14:45:04.988Z,,25.6,0,,,,
2017-11-01T14:45:14.984Z,,25.6,0,,,29.3,
2017-11-01T14:45:24.986Z,,25.5,0,,,29,
2017-11-01T14:45:34.979Z,,25.5,0,,,28.9,
2017-11-01T14:45:45.015Z,,25.5,0,,,28.8,
2017-11-01T14:45:55.020Z,,25.5,0,,,28.7,
2017-11-01T14:46:05.057Z,,25.5,0,,,,
2017-11-01T14:46:15.072Z,,25.5,0,,,,
2017-11-01T14:46:24.988Z,,25.5,0,,,,
2017-11-01T14:46:34.994Z,,25.5,0,,,28.6,
2017-11-01T14:46:45.029Z,,25.5,0,,,28.7,
2017-11-01T14:46:54.985Z,,25.5,0,,,28.6,
2017-11-01T14:47:10.380Z,,25.5,0,,,,
2017-11-01T14:47:15.029Z,,25.5,0,,,,
2017-11-01T14:47:25.183Z,,25.5,0,,,28.4,
2017-11-01T14:47:35.030Z,,25.5,0,,,,
2017-11-01T14:47:44.980Z,,25.5,0,,,28.3,
2017-11-01T14:48:01.358Z,,25.5,0,,,,
2017-11-01T14:48:05.102Z,,25.5,0,,,28.2,
2017-11-01T14:48:14.999Z,,25.5,0,,,,
2017-11-01T14:48:24.985Z,,25.5,0,,,28.1,
2017-11-01T14:48:34.984Z,,25.5,0,,,,
2017-11-01T14:48:45.175Z,,25.5,0,,,28,
2017-11-01T14:49:00.170Z,,25.5,0,,,,
2017-11-01T14:49:04.985Z,,25.5,0,,,,
2017-11-01T14:49:14.985Z,,25.5,0,,,27.8,
2017-11-01T14:49:25.067Z,,25.4,0,0,42,30.2,2
2017-11-01T14:49:34.989Z,,25.5,0,,31,35.1,
2017-11-01T14:49:45.012Z,,25.4,0,,29,36.3,
2017-11-01T14:49:54.983Z,,25.4,0,,,35.8,
2017-11-01T14:50:04.977Z,,25.4,0,,30,36,
2017-11-01T14:50:14.976Z,,25.4,0,,,36,
2017-11-01T14:50:24.985Z,,25.4,0,,,36,
2017-11-01T14:50:34.984Z,,25.4,0,,29,36.1,
2017-11-01T14:50:44.976Z,,25.4,0,,30,36.4,
2017-11-01T14:50:55.002Z,,25.4,0,,29,36.6,
2017-11-01T14:51:04.983Z,,25.4,0,,30,36.7,
2017-11-01T14:51:14.985Z,,25.4,0,,,,
2017-11-01T14:51:25.071Z,,25.5,0,,29,37.1,
2017-11-01T14:51:34.979Z,,25.4,0,,30,37.4,
2017-11-01T14:51:44.978Z,,25.4,0,,,37.8,
2017-11-01T14:51:54.982Z,,25.4,0,0,0,35.9,2
2017-11-01T14:52:04.985Z,,25.5,0,,,34.3,
2017-11-01T14:52:14.983Z,,25.4,0,,,33.7,
2017-11-01T14:52:24.981Z,,25.5,0,,,33.6,
2017-11-01T14:52:34.975Z,,25.5,0,,,33.7,
2017-11-01T14:52:44.981Z,,25.5,0,,,34,
2017-11-01T14:52:54.985Z,,25.5,0,,,,
2017-11-01T14:53:04.997Z,,25.5,0,,,34.1,
2017-11-01T14:53:14.976Z,,25.5,0,,,,
2017-11-01T14:53:24.983Z,,25.5,0,,,,
2017-11-01T14:53:34.981Z,,25.5,0,,,,
2017-11-01T14:53:44.987Z,,25.5,0,,,34,
2017-11-01T14:53:54.991Z,34,25.5,0,0,0,33.9,2
2017-11-01T14:54:04.986Z,,25.5,0,,,,
2017-11-01T14:54:14.982Z,,25.5,0,,,33.8,
2017-11-01T14:54:24.994Z,,25.5,0,,,33.6,
2017-11-01T14:54:35.034Z,,25.5,0,,,33.4,
2017-11-01T14:54:44.988Z,,25.5,0,,,33.3,
2017-11-01T14:54:55.172Z,,25.5,0,,,33.2,
2017-11-01T14:55:04.978Z,,25.5,0,,,33.1,
2017-11-01T14:55:14.979Z,,25.5,0,,,32.9,
2017-11-01T14:55:24.989Z,,25.5,0,,,,
2017-11-01T14:55:35.343Z,,25.5,0,,,32.8,
2017-11-01T14:55:46.264Z,,25.5,0,,,,
2017-11-01T14:55:54.977Z,,25.5,0,,,32.7,
2017-11-01T14:56:04.980Z,,25.5,0,,,,
2017-11-01T14:56:14.991Z,,25.5,0,,,,
2017-11-01T14:56:34.984Z,,25.5,0,,,,
2017-11-01T14:56:44.990Z,,25.6,0,,,,
2017-11-01T14:56:54.978Z,,25.6,0,,,,
2017-11-01T14:57:05.035Z,,25.6,0,,,32.6,
2017-11-01T14:57:14.987Z,,25.6,0,,,,
2017-11-01T14:57:24.994Z,,25.6,0,,,,
2017-11-01T14:57:34.993Z,,25.6,0,,,,
2017-11-01T14:57:44.990Z,,25.6,0,,,,
2017-11-01T14:57:55.005Z,,25.6,0,,,,
2017-11-01T14:58:04.978Z,,25.6,0,,,,
2017-11-01T14:58:14.998Z,,25.6,0,,,32.5,
2017-11-01T14:58:24.985Z,,25.6,0,,,,
2017-11-01T14:58:34.997Z,,25.6,0,,,,
2017-11-01T14:58:45.006Z,,25.6,0,,,,
2017-11-01T14:58:54.984Z,,25.6,0,,,,
2017-11-01T14:59:04.980Z,,25.6,0,,,,
2017-11-01T14:59:14.978Z,,25.6,0,,,32.4,
2017-11-01T14:59:24.977Z,,25.6,0,,,,
2017-11-01T14:59:34.980Z,,25.6,0,,,,
2017-11-01T14:59:45.052Z,,25.6,0,,,,
2017-11-01T14:59:55.033Z,,25.6,0,,,,
2017-11-01T15:00:04.977Z,,25.6,0,,,,
2017-11-01T15:00:14.979Z,,25.6,0,,,,
2017-11-01T15:00:24.990Z,,25.6,0,,,,
2017-11-01T15:00:34.988Z,,25.6,0,,,32.3,
2017-11-01T15:00:44.977Z,,25.6,0,,,,
2017-11-01T15:00:54.986Z,,25.6,0,,,,
2017-11-01T15:01:05.073Z,,25.6,0,,,,
2017-11-01T15:01:20.265Z,,25.6,0,,,,
2017-11-01T15:01:25.074Z,,25.6,0,,,,
2017-11-01T15:01:34.990Z,,25.6,0,,,,
2017-11-01T15:01:45.152Z,,25.6,0,,,,
2017-11-01T15:01:55.025Z,,25.6,0,,,32.7,
2017-11-01T15:02:05.102Z,,25.6,0,,,32.1,
2017-11-01T15:02:14.977Z,,25.6,0,,,32,
2017-11-01T15:02:24.977Z,,25.6,0,,,31.7,
2017-11-01T15:02:34.978Z,,25.6,0,,,31.4,
2017-11-01T15:02:44.978Z,,25.6,0,,,31.2,
2017-11-01T15:02:54.981Z,,25.6,0,,,31.1,
2017-11-01T15:03:04.977Z,,25.6,0,,,30.9,
2017-11-01T15:03:14.981Z,,25.6,0,,,30.8,
2017-11-01T15:03:24.993Z,,25.6,0,,,,
2017-11-01T15:03:34.982Z,,25.6,0,,,,
2017-11-01T15:03:44.996Z,,25.6,0,,,,
2017-11-01T15:03:54.996Z,,25.6,0,,,,
2017-11-01T15:04:04.992Z,,25.6,0,,,30.7,
2017-11-01T15:04:14.989Z,,25.6,0,,,,
2017-11-01T15:04:24.986Z,,25.6,0,,,30.6,
2017-11-01T15:04:34.979Z,,25.6,0,,,,
2017-11-01T15:04:44.982Z,,25.6,0,,,30.5,
2017-11-01T15:04:54.985Z,,25.6,0,,,30.4,
2017-11-01T15:05:04.987Z,,25.6,0,,,,
2017-11-01T15:05:14.983Z,,25.6,0,,,30.3,
2017-11-01T15:05:24.984Z,,25.6,0,,,30.2,
2017-11-01T15:05:35.315Z,,25.6,0,,,,
2017-11-01T15:05:44.998Z,,25.6,0,,,30.1,
2017-11-01T15:05:55.043Z,,25.6,0,,,,
2017-11-01T15:06:04.989Z,,25.6,0,,,,
2017-11-01T15:06:14.982Z,,25.6,0,,,,
2017-11-01T15:06:34.984Z,,25.6,0,,,30,
2017-11-01T15:06:44.985Z,,25.6,0,,,,
2017-11-01T15:06:55.034Z,,25.6,0,,,,
2017-11-01T15:07:05.046Z,,25.6,0,,,,
2017-11-01T15:07:15.003Z,,25.6,0,,,,
2017-11-01T15:07:24.987Z,,25.6,0,,,,
2017-11-01T15:07:34.984Z,,25.6,0,,,,
2017-11-01T15:07:44.991Z,,25.6,0,,,,
2017-11-01T15:07:54.984Z,,25.6,0,,,,
2017-11-01T15:08:05.070Z,,25.6,0,,,29.9,
2017-11-01T15:08:15.014Z,,25.6,0,,,29.9,
2017-11-01T15:08:24.989Z,,25.6,0,,,29.9,
2017-11-01T15:08:35.070Z,,25.5,0,,,,
2017-11-01T15:08:44.981Z,,25.5,0,,,,
2017-11-01T15:08:54.978Z,,25.6,0,,,,
2017-11-01T15:09:04.983Z,,25.5,0,,,,
2017-11-01T15:09:14.978Z,,25.5,0,,,,
2017-11-01T15:09:25.036Z,,25.5,0,,,,
2017-11-01T15:09:34.983Z,,25.5,0,,,,
2017-11-01T15:09:44.990Z,,25.5,0,,,29.8,
2017-11-01T15:09:54.986Z,,25.5,0,,,,
2017-11-01T15:10:04.999Z,,25.5,0,,,,
2017-11-01T15:10:14.996Z,,25.5,0,,,,
2017-11-01T15:10:25.014Z,,25.5,0,,,,
2017-11-01T15:10:34.997Z,,25.5,0,,,,
2017-11-01T15:10:44.979Z,,25.5,0,,,,
2017-11-01T15:10:55.014Z,,25.5,0,,,,
2017-11-01T15:11:04.984Z,,25.5,0,,,,
2017-11-01T15:11:15.010Z,,25.5,0,,,29.9,
2017-11-01T15:11:31.650Z,,25.5,0,,,29.5,
2017-11-01T15:11:34.980Z,,25.5,0,,,,
2017-11-01T15:11:45.067Z,,25.5,0,,,29.2,
2017-11-01T15:11:55.001Z,,25.5,0,,,29,
2017-11-01T15:12:05.055Z,,25.5,0,,,28.9,
2017-11-01T15:12:14.984Z,,25.5,0,,,28.8,
2017-11-01T15:12:25.394Z,,25.5,0,,,28.7,
2017-11-01T15:12:34.981Z,,25.5,0,,,,
2017-11-01T15:12:45.002Z,,25.5,0,,,,
2017-11-01T15:12:54.991Z,,25.5,0,,,28.6,
2017-11-01T15:13:05.041Z,,25.5,0,,,,
2017-11-01T15:13:14.983Z,,25.5,0,,,,
2017-11-01T15:13:25.109Z,,25.5,0,,,,
2017-11-01T15:13:34.985Z,,25.5,0,,,,
2017-11-01T15:13:44.983Z,,25.5,0,,,,
2017-11-01T15:13:55.055Z,,25.4,0,,,28.4,
2017-11-01T15:14:05.030Z,,25.5,0,,,,
2017-11-01T15:14:15.274Z,,25.4,0,,,28.3,
2017-11-01T15:14:24.992Z,,25.5,0,,,,
2017-11-01T15:14:34.986Z,,25.4,0,,,28.2,
