Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ChActive,ActPow,PrimT
2018-02-12T12:48:09.265Z,,,0,18.4,,,
2018-02-12T12:48:19.214Z,,,0,18.4,,,
2018-02-12T12:48:29.224Z,,,0,18.4,,,
2018-02-12T12:48:39.183Z,,,0,18.4,,,
2018-02-12T12:48:49.380Z,,,0,18.4,,,
2018-02-12T12:48:59.255Z,,,0,18.4,,,
2018-02-12T12:49:09.169Z,,,0,18.4,,,
2018-02-12T12:49:19.170Z,,,0,18.4,,,
2018-02-12T12:49:29.170Z,,,0,18.4,,,
2018-02-12T12:49:39.168Z,,,0,18.4,,,
2018-02-12T12:49:49.171Z,,,0,18.4,,,
2018-02-12T12:49:59.167Z,,,0,18.4,,,
2018-02-12T12:50:09.196Z,,,0,18.4,,,
2018-02-12T12:50:19.167Z,,,0,18.4,,,
2018-02-12T12:50:29.168Z,,,0,18.4,,,
2018-02-12T12:50:39.169Z,,,0,18.4,,,
2018-02-12T12:50:49.169Z,,,0,18.4,,,
2018-02-12T12:50:59.188Z,,,0,18.4,,,
2018-02-12T12:51:09.215Z,,,0,18.4,,,
2018-02-12T12:51:19.213Z,,,0,18.4,,,
2018-02-12T12:51:29.195Z,,,0,18.4,,,
2018-02-12T12:51:39.168Z,,,0,18.4,,,
2018-02-12T12:51:49.184Z,,,0,18.4,,,
2018-02-12T12:51:59.210Z,,,0,18.4,,,
2018-02-12T12:52:09.171Z,,,0,18.4,,,
2018-02-12T12:52:19.186Z,,,0,18.4,,,
2018-02-12T12:52:29.182Z,,,0,18.4,,,
2018-02-12T12:52:39.183Z,,,0,18.4,,,
2018-02-12T12:52:49.193Z,,,0,18.4,,,
2018-02-12T12:52:59.168Z,,,0,18.4,,,
2018-02-12T12:53:09.182Z,,,0,18.4,,,
2018-02-12T12:53:19.170Z,,,0,18.4,,,
2018-02-12T12:53:29.170Z,,,0,18.4,,,
2018-02-12T12:53:39.167Z,,,0,18.4,,,
2018-02-12T12:53:49.169Z,,,0,18.4,,,
2018-02-12T12:53:59.231Z,,,0,18.4,,,
2018-02-12T12:54:09.196Z,,,0,18.4,,,
2018-02-12T12:54:19.168Z,,,0,18.4,,,17.3
2018-02-12T12:54:29.203Z,,,0,18.4,,,17.4
2018-02-12T12:54:39.168Z,,,0,18.4,,,17.3
2018-02-12T12:54:49.201Z,,,0,18.4,,,
2018-02-12T12:54:59.190Z,,,0,18.4,,,17.2
2018-02-12T12:55:09.225Z,,,0,18.4,,,
2018-02-12T12:55:19.200Z,,,0,18.4,,,
2018-02-12T12:55:29.218Z,,,0,18.4,,,
2018-02-12T12:55:39.182Z,,,0,18.4,,,
2018-02-12T12:55:49.183Z,,,0,18.4,,,
2018-02-12T12:55:59.167Z,,,0,18.4,,,
2018-02-12T12:56:09.192Z,,,0,18.4,,,
2018-02-12T12:56:19.204Z,,,0,18.4,,,
2018-02-12T12:56:29.231Z,,,0,18.4,,,
2018-02-12T12:56:39.194Z,,,0,18.4,,,
2018-02-12T12:56:49.238Z,,,0,18.4,,,
2018-02-12T12:56:59.214Z,,,0,18.4,,,
2018-02-12T12:57:09.217Z,,,0,18.4,,,
2018-02-12T12:57:19.244Z,,,0,18.4,,,
2018-02-12T12:57:29.181Z,,,0,18.4,,,
2018-02-12T12:57:39.179Z,,,0,18.4,,,
2018-02-12T12:57:49.184Z,,,0,18.4,,,
2018-02-12T12:57:59.169Z,,,0,18.4,,,
2018-02-12T12:58:09.168Z,,,0,18.4,,,
2018-02-12T12:58:19.258Z,,,0,18.4,,,
2018-02-12T12:58:29.169Z,,,0,18.4,,,
2018-02-12T12:58:39.167Z,,,0,18.4,,,
2018-02-12T12:58:49.176Z,,,0,18.4,,,
2018-02-12T12:58:59.167Z,,,0,18.4,,,
2018-02-12T12:59:09.169Z,,,0,18.4,,,
2018-02-12T12:59:19.179Z,,,0,18.4,,,
2018-02-12T12:59:29.184Z,,,0,18.4,,,
2018-02-12T12:59:39.255Z,,,0,18.4,,,
2018-02-12T12:59:49.435Z,,,0,18.4,,,
2018-02-12T12:59:59.201Z,,,0,18.4,,,
2018-02-12T13:00:09.230Z,,,0,18.4,,,
2018-02-12T13:00:19.201Z,,,0,18.2,,,
2018-02-12T13:00:29.206Z,,,0,18.4,,,
2018-02-12T13:00:39.553Z,,,0,18.4,,,
2018-02-12T13:00:49.522Z,,,0,18.4,,,
2018-02-12T13:00:59.356Z,,,0,18.4,,,
2018-02-12T13:01:09.271Z,,,0,18.2,,,
2018-02-12T13:01:19.245Z,,,0,18.2,,,
2018-02-12T13:01:29.287Z,,,0,18.2,,,
2018-02-12T13:01:39.270Z,,,0,18.4,,,
2018-02-12T13:01:49.280Z,,,0,18.4,,,
2018-02-12T13:01:59.257Z,,,0,18.2,,,
2018-02-12T13:02:09.277Z,,,0,18.2,,,
2018-02-12T13:02:19.212Z,,,0,18.2,,,
2018-02-12T13:02:29.349Z,,,0,18.2,,,17
2018-02-12T13:02:39.312Z,,,0,18.2,,,17.2
2018-02-12T13:02:49.328Z,,,0,18.2,,,
2018-02-12T13:02:59.257Z,,,0,18.2,,,17
2018-02-12T13:03:09.344Z,,,0,18.2,,,17.2
2018-02-12T13:03:19.375Z,,,0,18.2,,,17
2018-02-12T13:03:29.303Z,,,0,18.2,,,17.2
2018-02-12T13:03:39.364Z,,,0,18.2,,,
2018-02-12T13:03:49.341Z,,,0,18.2,,,
2018-02-12T13:03:59.541Z,,,0,18.2,,,
2018-02-12T13:04:09.389Z,,,0,18.2,,,
2018-02-12T13:04:19.603Z,,,0,18.2,,,17
2018-02-12T13:04:29.408Z,,,0,18.2,,,
2018-02-12T13:04:39.237Z,,,0,18.2,,,
2018-02-12T13:04:49.250Z,,,0,18.2,,,
2018-02-12T13:04:59.250Z,,,0,18.2,,,16.9
2018-02-12T13:05:09.692Z,,,0,18.2,,,
2018-02-12T13:05:19.322Z,,,0,18.2,,,
2018-02-12T13:05:29.301Z,,,0,18.2,,,16.9
2018-02-12T13:05:39.321Z,,,0,18.2,,,
2018-02-12T13:05:49.307Z,,,0,18.2,,,
2018-02-12T13:05:59.268Z,,,0,18.2,,,
2018-02-12T13:06:09.385Z,,,0,18.2,,,
2018-02-12T13:06:19.323Z,,,0,18.2,,,
2018-02-12T13:06:39.922Z,,,0,18.2,,,
2018-02-12T13:06:49.265Z,,,0,18.2,,,
2018-02-12T13:06:59.254Z,,,0,18.2,,,
2018-02-12T13:07:09.258Z,,,0,18.2,,,
2018-02-12T13:07:19.274Z,,,0,18.2,,,
2018-02-12T13:07:29.255Z,,,0,18.2,,,
2018-02-12T13:07:39.286Z,,,0,18.2,,,
2018-02-12T13:07:49.249Z,0,,0,18.2,2,45,17.2
2018-02-12T13:07:59.244Z,,,0,18.2,,35,22.3
2018-02-12T13:08:09.223Z,,,0,18.2,,30,23.4
2018-02-12T13:08:19.274Z,,,0,18.2,,29,23.7
2018-02-12T13:08:29.309Z,,,0,18.2,,30,23.9
2018-02-12T13:08:39.243Z,0,,0,18.2,2,0,20.6
2018-02-12T13:08:49.193Z,,,0,18.2,,,18.9
2018-02-12T13:08:59.184Z,,,0,18.2,,,18.4
2018-02-12T13:09:09.304Z,,,0,18.2,,,18.2
2018-02-12T13:09:19.298Z,,,0,18.2,,,18.4
2018-02-12T13:09:29.287Z,,,0,18.2,,,18.6
2018-02-12T13:09:39.296Z,,,0,18.2,,,
2018-02-12T13:09:49.277Z,,,0,18.2,,,
2018-02-12T13:09:59.214Z,,,0,18.2,,,
2018-02-12T13:10:09.178Z,,,0,18.2,,,18.8
2018-02-12T13:10:19.225Z,,,0,18.2,,,19.1
2018-02-12T13:10:29.200Z,,,0,18.2,,,19.2
2018-02-12T13:10:39.210Z,,,0,18.2,,,19.3
2018-02-12T13:10:49.408Z,,,0,18.2,,,
2018-02-12T13:10:59.267Z,,,0,18.2,,,19.2
2018-02-12T13:11:09.272Z,,,0,18.2,,,18.9
2018-02-12T13:11:19.266Z,,,0,18.2,,,
2018-02-12T13:11:29.220Z,,,0,18.2,,,18.8
2018-02-12T13:11:39.279Z,,,0,18.2,,,
2018-02-12T13:11:49.277Z,,,0,18.2,,,
2018-02-12T13:11:59.276Z,,,0,18.2,,,
2018-02-12T13:12:09.200Z,,,0,18.2,,,
2018-02-12T13:12:19.361Z,,,0,18.2,,,
2018-02-12T13:12:29.547Z,,,0,18.2,,,
2018-02-12T13:12:39.459Z,,,0,18.2,,,
2018-02-12T13:12:49.241Z,,,0,18.2,,,
2018-02-12T13:12:59.379Z,,,0,18.2,,,
2018-02-12T13:13:09.352Z,,,0,18.2,,,
2018-02-12T13:13:19.190Z,,,0,18.2,,,
2018-02-12T13:13:29.211Z,,,0,18.2,,,
2018-02-12T13:13:39.250Z,,,0,18.2,,,
2018-02-12T13:13:49.312Z,,,0,18.2,,,
2018-02-12T13:13:59.267Z,,,0,18.2,,,18.6
2018-02-12T13:14:09.309Z,,,0,18.2,,,18.8
2018-02-12T13:14:19.288Z,,,0,18.2,,,
2018-02-12T13:14:29.302Z,,,0,18.2,,,
2018-02-12T13:14:39.258Z,,,0,18.2,,,
2018-02-12T13:14:49.265Z,,,0,18.2,,,
2018-02-12T13:14:59.247Z,,,0,18.2,,,
2018-02-12T13:15:09.252Z,,,0,18.2,,,18.6
2018-02-12T13:15:19.415Z,,,0,18.2,,,
2018-02-12T13:15:29.236Z,,,0,18.2,,,18.8
2018-02-12T13:15:39.212Z,,,0,18.2,,,18.6
2018-02-12T13:15:49.194Z,,,0,18.2,,,18.8
2018-02-12T13:15:59.230Z,,,0,18.2,,,18.6
2018-02-12T13:16:09.214Z,,,0,18.2,,,
2018-02-12T13:16:19.189Z,,,0,18.2,,,
2018-02-12T13:16:29.238Z,,,0,18.2,,,
2018-02-12T13:16:39.212Z,,,0,18.4,,,
2018-02-12T13:16:49.209Z,,,0,18.4,,,
2018-02-12T13:16:59.231Z,,,0,18.4,,,18.8
2018-02-12T13:17:09.219Z,,,0,18.4,,,18.6
2018-02-12T13:17:19.400Z,,,0,18.4,,,
2018-02-12T13:17:29.168Z,,,0,18.4,,,
2018-02-12T13:17:39.171Z,,,0,18.4,,,
2018-02-12T13:17:49.261Z,,,0,18.4,,,
2018-02-12T13:17:59.269Z,,,0,18.4,,,
2018-02-12T13:18:09.263Z,,,0,18.4,,,
2018-02-12T13:18:19.275Z,,,0,18.4,,,18.8
2018-02-12T13:18:29.182Z,,,0,18.2,,,18.6
2018-02-12T13:18:39.176Z,,,0,18.4,,,18.8
2018-02-12T13:18:49.183Z,,,0,18.4,,,18.6
2018-02-12T13:18:59.376Z,,,0,18.4,,,
2018-02-12T13:19:09.191Z,,,0,18.4,,,18.5
2018-02-12T13:19:19.169Z,,,0,18.4,,,18.4
2018-02-12T13:19:29.190Z,,,0,18.4,,,18.2
2018-02-12T13:19:39.312Z,,,0,18.4,,,
2018-02-12T13:19:49.170Z,,,0,18.4,,,
2018-02-12T13:19:59.241Z,,,0,18.4,,,
2018-02-12T13:20:09.212Z,,,0,18.4,,,
2018-02-12T13:20:19.180Z,,,0,18.4,,,
2018-02-12T13:20:29.176Z,,,0,18.4,,,
2018-02-12T13:20:39.248Z,,,0,18.4,,,
2018-02-12T13:20:49.169Z,,,0,18.4,,,
2018-02-12T13:20:59.175Z,,,0,18.4,,,
2018-02-12T13:21:09.169Z,,,0,18.4,,,
2018-02-12T13:21:19.291Z,,,0,18.4,,,
2018-02-12T13:21:29.292Z,,,0,18.4,,,
2018-02-12T13:21:39.317Z,,,0,18.4,,,18.1
2018-02-12T13:21:49.201Z,,,0,18.4,,,18.2
2018-02-12T13:21:59.357Z,,,0,18.4,,,18.1
2018-02-12T13:22:09.405Z,,,0,18.4,,,
2018-02-12T13:22:19.465Z,,,0,18.4,,,
2018-02-12T13:22:29.405Z,,,0,18.4,,,
2018-02-12T13:22:39.504Z,,,0,18.4,,,
2018-02-12T13:22:49.723Z,,,0,18.4,,,
2018-02-12T13:22:59.389Z,,,0,18.4,,,
2018-02-12T13:23:09.374Z,,,0,18.4,,,
2018-02-12T13:23:19.311Z,,,0,18.4,,,
2018-02-12T13:23:29.371Z,,,0,18.4,,,
2018-02-12T13:23:39.308Z,,,0,18.4,,,
2018-02-12T13:23:49.402Z,,,0,18.4,,,
2018-02-12T13:23:59.385Z,,,0,18.4,,,
2018-02-12T13:24:09.408Z,,,0,18.4,,,
2018-02-12T13:24:19.350Z,,,0,18.4,,,
2018-02-12T13:24:29.518Z,,,0,18.4,,,
2018-02-12T13:24:39.559Z,,,0,18.4,,,
2018-02-12T13:24:49.513Z,,,0,18.4,,,
2018-02-12T13:24:59.456Z,,,0,18.4,,,
2018-02-12T13:25:09.273Z,,,0,18.4,,,
2018-02-12T13:25:19.494Z,,,0,18.4,,,
2018-02-12T13:25:29.505Z,,,0,18.4,,,
2018-02-12T13:25:39.422Z,,,0,18.4,,,
2018-02-12T13:25:49.491Z,,,0,18.4,,,
2018-02-12T13:25:59.450Z,,,0,18.4,,,18
2018-02-12T13:26:09.422Z,,,0,18.4,,,18.1
2018-02-12T13:26:19.620Z,,,0,18.4,,,18
2018-02-12T13:26:29.473Z,,,0,18.4,,,18.1
2018-02-12T13:26:39.557Z,,,0,18.4,,,
2018-02-12T13:26:49.260Z,,,0,18.4,,,
2018-02-12T13:26:59.268Z,,,0,18.4,,,18
2018-02-12T13:27:09.334Z,,,0,18.4,,,
2018-02-12T13:27:19.340Z,,,0,18.4,,,
2018-02-12T13:27:29.294Z,,,0,18.4,,,18.1
2018-02-12T13:27:39.334Z,,,0,18.4,,,18
2018-02-12T13:27:49.519Z,,,0,18.4,,,
2018-02-12T13:27:59.391Z,,,0,18.4,,,
2018-02-12T13:28:09.443Z,,,0,18.4,,,
2018-02-12T13:28:19.494Z,,,0,18.4,,,18.1
2018-02-12T13:28:29.422Z,,,0,18.4,,,18
2018-02-12T13:28:39.825Z,,,0,18.4,,,
2018-02-12T13:28:49.537Z,,,0,18.4,,,
2018-02-12T13:28:59.488Z,,,0,18.4,,,
2018-02-12T13:29:09.464Z,,,0,18.4,,,17.8
2018-02-12T13:29:19.258Z,,,0,18.4,,,
2018-02-12T13:29:29.249Z,,,0,18.4,,,17.7
2018-02-12T13:29:39.262Z,,,0,18.4,,,
2018-02-12T13:29:49.234Z,,,0,18.4,,,
2018-02-12T13:29:59.196Z,,,0,18.4,,,
2018-02-12T13:30:09.188Z,,,0,18.4,,,
2018-02-12T13:30:19.190Z,,,0,18.4,,,
2018-02-12T13:30:29.183Z,,,0,18.4,,,
2018-02-12T13:30:39.174Z,,,0,18.4,,,
2018-02-12T13:30:49.196Z,,,0,18.4,,,
2018-02-12T13:30:59.210Z,,,0,18.4,,,
2018-02-12T13:31:09.172Z,,,0,18.4,,,
2018-02-12T13:31:19.197Z,,,0,18.4,,,
2018-02-12T13:31:29.173Z,,,0,18.4,,,
2018-02-12T13:31:39.173Z,,,0,18.4,,,
2018-02-12T13:31:49.173Z,,,0,18.4,,,
2018-02-12T13:31:59.305Z,,,0,18.4,,,
2018-02-12T13:32:09.231Z,,,0,18.4,,,
2018-02-12T13:32:19.192Z,,,0,18.4,,,
2018-02-12T13:32:29.212Z,,,0,18.4,,,17.6
2018-02-12T13:32:44.204Z,,,0,18.4,,,
2018-02-12T13:32:49.176Z,,,0,18.4,,,
2018-02-12T13:32:59.173Z,,,0,18.4,,,
2018-02-12T13:33:09.173Z,,,0,18.4,,,
2018-02-12T13:33:19.173Z,,,0,18.4,,,
2018-02-12T13:33:29.231Z,,,0,18.4,,,17.7
2018-02-12T13:33:39.216Z,,,0,18.4,,,17.6
2018-02-12T13:33:49.175Z,,,0,18.4,,,
2018-02-12T13:33:59.173Z,0,20,0,18.4,2,0,17.6
2018-02-12T13:34:09.174Z,,,0,18.4,,,
2018-02-12T13:34:19.173Z,,,0,18.4,,,
2018-02-12T13:34:29.177Z,,,0,18.4,,,
2018-02-12T13:34:39.180Z,,,0,18.4,,,
2018-02-12T13:34:49.174Z,,,0,18.4,,,
2018-02-12T13:34:59.178Z,,,0,18.4,,,
2018-02-12T13:35:09.173Z,,,0,18.4,,,
2018-02-12T13:35:19.239Z,,,0,18.4,,,
2018-02-12T13:35:29.189Z,,,0,18.4,,,
2018-02-12T13:35:39.206Z,,,0,18.4,,,
2018-02-12T13:35:49.180Z,,,0,18.4,,,
2018-02-12T13:35:59.199Z,,,0,18.4,,,
2018-02-12T13:36:09.239Z,,,0,18.4,,,
2018-02-12T13:36:19.183Z,,,0,18.4,,,
2018-02-12T13:36:29.181Z,,,0,18.4,,,
2018-02-12T13:36:39.275Z,,,0,18.4,,,
2018-02-12T13:36:49.177Z,,,0,18.4,,,
2018-02-12T13:36:59.176Z,,,0,18.4,,,
2018-02-12T13:37:09.287Z,,,0,18.4,,,
2018-02-12T13:37:20.046Z,,,0,18.4,,,
2018-02-12T13:37:29.307Z,,,0,18.4,,,
2018-02-12T13:37:39.297Z,,,0,18.4,,,
2018-02-12T13:37:49.292Z,,,0,18.4,,,
2018-02-12T13:37:59.238Z,,,0,18.2,,,
2018-02-12T13:38:09.195Z,,,0,18.4,,,
2018-02-12T13:38:19.264Z,,,0,18.4,,,
2018-02-12T13:38:29.191Z,,,0,18.2,,,
2018-02-12T13:38:39.177Z,,,0,18.2,,,
2018-02-12T13:38:49.210Z,,,0,18.2,,,
2018-02-12T13:38:59.197Z,,,0,18.2,,,
2018-02-12T13:39:09.211Z,,,0,18.2,,,
2018-02-12T13:39:19.177Z,,,0,18.2,,,17.4
2018-02-12T13:39:29.183Z,,,0,18.2,,,17.3
2018-02-12T13:39:39.184Z,,,0,18.2,,,
2018-02-12T13:39:49.194Z,,,0,18.2,,,
2018-02-12T13:39:59.175Z,,,0,18.2,,,
2018-02-12T13:40:09.176Z,,,0,18.2,,,
2018-02-12T13:40:19.177Z,,,0,18.2,,,
2018-02-12T13:40:29.255Z,,,0,18.2,,,
2018-02-12T13:40:39.180Z,,,0,18.2,,,
2018-02-12T13:40:49.238Z,,,0,18.2,,,
2018-02-12T13:40:59.204Z,,,0,18.2,,,
2018-02-12T13:41:09.267Z,,,0,18.2,,,
2018-02-12T13:41:19.251Z,,,0,18.2,,,
2018-02-12T13:41:29.208Z,,,0,18.2,,,
2018-02-12T13:41:39.216Z,,,0,18.2,,,
2018-02-12T13:41:49.205Z,,,0,18.2,,,
2018-02-12T13:41:59.441Z,,,0,18.2,,,
2018-02-12T13:42:09.250Z,,,0,18.2,,,
2018-02-12T13:42:19.185Z,,,0,18.2,,,
2018-02-12T13:42:29.214Z,,,0,18.2,,,
2018-02-12T13:42:39.191Z,,,0,18.2,,,
2018-02-12T13:42:49.177Z,,,0,18.2,,,17.2
2018-02-12T13:42:59.176Z,,,0,18.2,,,17.3
2018-02-12T13:43:09.176Z,,,0,18.2,,,
2018-02-12T13:43:19.260Z,,,0,18.2,,,
2018-02-12T13:43:29.280Z,,,0,18.2,,,
2018-02-12T13:43:39.294Z,,,0,18.2,,,
2018-02-12T13:43:49.296Z,,,0,18.2,,,
2018-02-12T13:43:59.213Z,,,0,18.2,,,
2018-02-12T13:44:09.286Z,,,0,18.2,,,
2018-02-12T13:44:19.450Z,,,0,18.2,,,
2018-02-12T13:44:29.183Z,,,0,18.2,,,17.2
2018-02-12T13:44:39.194Z,,,0,18.2,,,17.3
2018-02-12T13:44:49.188Z,,,0,18.2,,,
2018-02-12T13:44:59.357Z,,,0,18.2,,,
2018-02-12T13:45:09.264Z,,,0,18.2,,,
2018-02-12T13:45:19.232Z,,,0,18.2,,,
2018-02-12T13:45:29.275Z,,,0,18.2,,,
2018-02-12T13:45:39.257Z,,,0,18.2,,,
2018-02-12T13:45:49.253Z,,,0,18.2,,,17.2
2018-02-12T13:45:59.273Z,,,0,18.2,,,
2018-02-12T13:46:09.245Z,,,0,18.2,,,17.3
2018-02-12T13:46:19.242Z,,,0,18.2,,,
2018-02-12T13:46:29.246Z,,,0,18.2,,,
2018-02-12T13:46:39.204Z,,,0,18.2,,,17.2
2018-02-12T13:46:49.238Z,,,0,18.2,,,
2018-02-12T13:46:59.247Z,,,0,18.2,,,17.3
2018-02-12T13:47:09.250Z,,,0,18.2,,,17.2
2018-02-12T13:47:19.235Z,,,0,18.2,,,
2018-02-12T13:47:29.304Z,,,0,18.2,,,
2018-02-12T13:47:39.292Z,,,0,18.2,,,
2018-02-12T13:47:49.272Z,,,0,18.2,,,
2018-02-12T13:47:59.241Z,,,0,18.2,,,
2018-02-12T13:48:09.203Z,,,0,18.2,,,
2018-02-12T13:48:19.254Z,,,0,18.2,,,
2018-02-12T13:48:29.268Z,,,0,18.2,,,
2018-02-12T13:48:39.231Z,,,0,18.2,,,
2018-02-12T13:48:49.231Z,,,0,18.2,,,
2018-02-12T13:48:59.249Z,,,0,18.2,,,
2018-02-12T13:49:09.274Z,,,0,18.2,,,
2018-02-12T13:49:19.261Z,,,0,18.2,,,17
2018-02-12T13:49:29.364Z,,,0,18.2,,,
2018-02-12T13:49:39.299Z,,,0,18.2,,,
2018-02-12T13:49:49.251Z,,,0,18.2,,,
2018-02-12T13:49:59.225Z,,,0,18.2,,,
2018-02-12T13:50:09.234Z,,,0,18.1,,,
2018-02-12T13:50:19.230Z,,,0,18.2,,,
2018-02-12T13:50:29.244Z,,,0,18.2,,,
2018-02-12T13:50:39.236Z,,,0,18.1,,,
2018-02-12T13:50:49.206Z,,,0,18.2,,,
2018-02-12T13:50:59.193Z,,,0,18.2,,,
2018-02-12T13:51:09.191Z,,,0,18.2,,,
2018-02-12T13:51:19.224Z,,,0,18.2,,,
2018-02-12T13:51:29.206Z,,,0,18.2,,,
2018-02-12T13:51:39.223Z,,,0,18.2,,,
2018-02-12T13:51:49.229Z,,,0,18.1,,,
2018-02-12T13:51:59.221Z,,,0,18.1,,,
2018-02-12T13:52:09.233Z,,,0,18.1,,,16.9
2018-02-12T13:52:19.203Z,,,0,18.2,,,17
2018-02-12T13:52:29.230Z,,,0,18.1,,,16.9
2018-02-12T13:52:39.283Z,,,0,18.2,,,16.9
2018-02-12T13:52:49.288Z,,,0,18.1,,,
2018-02-12T13:52:59.267Z,,,0,18.1,,,17
2018-02-12T13:53:09.235Z,,,0,18.1,,,16.9
2018-02-12T13:53:19.217Z,,,0,18.1,,,16.9
2018-02-12T13:53:29.278Z,,,0,18.1,,,16.9
2018-02-12T13:53:39.298Z,,,0,18.1,,,
2018-02-12T13:53:49.276Z,,,0,18.1,,,
2018-02-12T13:53:59.235Z,0,5,0,18.1,0,,17
2018-02-12T13:54:09.233Z,,,0,18.1,,,16.9
2018-02-12T13:54:19.201Z,,,0,18.1,,,
2018-02-12T13:54:29.232Z,,,0,18.1,,,17
2018-02-12T13:54:39.199Z,,,0,18.1,,,16.9
2018-02-12T13:54:49.182Z,,,0,18.1,,,
2018-02-12T13:54:59.227Z,,,0,18.1,,,
2018-02-12T13:55:09.196Z,,,0,18.1,,,
2018-02-12T13:55:19.286Z,,,0,18.1,,,
2018-02-12T13:55:29.197Z,,,0,18.1,,,
2018-02-12T13:55:39.207Z,,,0,18.1,,,
2018-02-12T13:55:49.197Z,,,0,18.1,,,
2018-02-12T13:55:59.198Z,,,0,18.1,,,
2018-02-12T13:56:09.224Z,,,0,18.1,,,
2018-02-12T13:56:19.236Z,,,0,18.1,,,
2018-02-12T13:56:29.209Z,,,0,18.1,,,
2018-02-12T13:56:39.374Z,,,0,18.1,,,
2018-02-12T13:56:49.231Z,,,0,18.1,,,
2018-02-12T13:56:59.231Z,0,20,0,18.1,2,,
2018-02-12T13:57:09.229Z,0,,0,18.1,2,39,21.3
2018-02-12T13:57:19.322Z,0,,0,18.1,2,0,24.9
2018-02-12T13:57:29.223Z,,,0,18.1,,,19.9
2018-02-12T13:57:39.182Z,,,0,18.1,,,18.8
2018-02-12T13:57:49.296Z,,,0,18.1,,,17.7
2018-02-12T13:57:59.202Z,,,0,18.1,,,17.3
2018-02-12T13:58:09.253Z,,,0,18.1,,,17.2
2018-02-12T13:58:19.204Z,,,0,18.1,,,17.3
2018-02-12T13:58:29.184Z,,,0,18.1,,,17.4
2018-02-12T13:58:39.212Z,,,0,18.1,,,
2018-02-12T13:58:49.212Z,,,0,18.1,,,
2018-02-12T13:58:59.345Z,,,0,18.1,,,
2018-02-12T13:59:09.208Z,,,0,18.1,,,
2018-02-12T13:59:19.194Z,,,0,18.1,,,
2018-02-12T13:59:29.203Z,,,0,18.1,,,17.6
2018-02-12T13:59:39.209Z,,,0,18.1,,,17.7
2018-02-12T13:59:49.191Z,,,0,18.1,,,
2018-02-12T13:59:59.208Z,,,0,18.1,,,
2018-02-12T14:00:09.186Z,,,0,18.1,,,
2018-02-12T14:00:19.296Z,,,0,18.1,,,17.6
2018-02-12T14:00:29.257Z,,,0,18.1,,,
2018-02-12T14:00:39.276Z,,,0,18.1,,,17.4
2018-02-12T14:00:49.240Z,,,0,18.1,,,
2018-02-12T14:00:59.236Z,,,0,18.1,,,
2018-02-12T14:01:09.223Z,,,0,18.1,,,
2018-02-12T14:01:19.182Z,,,0,18.1,,,
2018-02-12T14:01:29.189Z,,,0,18.1,,,
2018-02-12T14:01:39.204Z,,,0,18.1,,,
2018-02-12T14:01:49.183Z,,,0,18.1,,,
2018-02-12T14:01:59.191Z,,,0,18.1,,,
2018-02-12T14:02:09.197Z,,,0,18.1,,,
2018-02-12T14:02:19.190Z,,,0,18.1,,,
2018-02-12T14:02:29.183Z,,,0,18.1,,,
2018-02-12T14:02:39.183Z,,,0,18.1,,,
2018-02-12T14:02:49.191Z,,,0,18.1,,,
2018-02-12T14:02:59.194Z,,,0,18.1,,,
2018-02-12T14:03:09.185Z,,,0,18.1,,,
2018-02-12T14:03:19.185Z,,,0,18.1,,,
2018-02-12T14:03:29.192Z,,,0,18.1,,,
2018-02-12T14:03:39.227Z,,,0,18.1,,,
2018-02-12T14:03:49.410Z,,,0,18.1,,,
2018-02-12T14:03:59.184Z,,,0,18.1,,,
2018-02-12T14:04:09.183Z,,,0,18.1,,,
2018-02-12T14:04:19.201Z,,,0,18.1,,,
2018-02-12T14:04:29.195Z,,,0,18.1,,,
2018-02-12T14:04:39.234Z,,,0,18.1,,,
2018-02-12T14:04:49.205Z,,,0,18.1,,,
2018-02-12T14:04:59.184Z,,,0,18.1,,,
2018-02-12T14:05:09.184Z,,,0,18.1,,,
2018-02-12T14:05:19.184Z,,,0,18.1,,,
2018-02-12T14:05:29.212Z,,,0,18.1,,,
2018-02-12T14:05:39.461Z,,,0,18.1,,,
2018-02-12T14:05:49.242Z,,,0,18.1,,,
2018-02-12T14:05:59.221Z,,,0,18.1,,,
2018-02-12T14:06:09.194Z,,,0,18.1,,,
2018-02-12T14:06:19.189Z,,,0,18.1,,,
2018-02-12T14:06:29.206Z,,,0,18.1,,,
2018-02-12T14:06:39.195Z,,,0,18.1,,,
2018-02-12T14:06:49.192Z,,,0,18.1,,,
2018-02-12T14:07:00.435Z,,,0,18.1,,,
2018-02-12T14:07:09.233Z,,,0,18.1,,,
2018-02-12T14:07:19.202Z,,,0,18.1,,,
2018-02-12T14:07:29.233Z,,,0,18.1,,,
2018-02-12T14:07:39.282Z,,,0,18.1,,,17.3
2018-02-12T14:07:49.185Z,,,0,18.1,,,
2018-02-12T14:07:59.191Z,,,0,18.1,,,
2018-02-12T14:08:09.185Z,,,0,18.1,,,17.2
2018-02-12T14:08:19.188Z,,,0,18.1,,,
2018-02-12T14:08:29.189Z,,,0,18.1,,,
2018-02-12T14:08:39.185Z,,,0,18.1,,,
2018-02-12T14:08:49.185Z,,,0,18.1,,,
2018-02-12T14:08:59.185Z,,,0,18.1,,,
2018-02-12T14:09:09.187Z,,,0,18.1,,,
2018-02-12T14:09:19.194Z,,,0,18.1,,,
