Time,HwTSet,HwActive,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet
2017-11-02T12:46:22.192Z,0,,,,,,33.8
2017-11-02T12:46:32.191Z,0,,,,46.3,30,33.7
2017-11-02T12:46:42.198Z,0,,,,46.4,29,33.7
2017-11-02T12:46:52.406Z,0,,,,46.6,30,33.7
2017-11-02T12:47:02.191Z,0,,,,46.8,29,33.6
2017-11-02T12:47:12.195Z,0,,,,47.1,29,33.6
2017-11-02T12:47:22.195Z,0,,,,47.2,,33.6
2017-11-02T12:47:32.196Z,0,,,,47.6,,33.5
2017-11-02T12:47:42.199Z,0,,,,48,30,33.5
2017-11-02T12:47:52.192Z,0,,,,48.4,29,33.5
2017-11-02T12:48:02.193Z,0,,,,49,,33.4
2017-11-02T12:48:12.196Z,0,0,,2,46.8,0,33.4
2017-11-02T12:48:22.215Z,0,,,,44.8,,33.4
2017-11-02T12:48:32.198Z,0,,,,43.3,,33.4
2017-11-02T12:48:42.431Z,0,,,,43.1,,33.3
2017-11-02T12:48:52.191Z,0,,,,43,,33.3
2017-11-02T12:49:02.191Z,0,,,,43.1,,33.3
2017-11-02T12:49:12.192Z,0,,,,43.2,,33.3
2017-11-02T12:49:22.199Z,0,,,,43.3,,33.2
2017-11-02T12:49:32.201Z,0,,,,43.5,,33.2
2017-11-02T12:49:42.195Z,0,,,,43.7,,33.2
2017-11-02T12:49:52.191Z,0,,,,,,33.2
2017-11-02T12:50:02.197Z,0,,,,43.6,,33.1
2017-11-02T12:50:12.693Z,0,,,,43.5,,33.1
2017-11-02T12:50:22.204Z,0,,,,43.3,,33.1
2017-11-02T12:50:32.191Z,0,,,,43.2,,33.1
2017-11-02T12:50:42.192Z,0,,,,43,,32.9
2017-11-02T12:50:52.195Z,0,,,,42.7,,32.9
2017-11-02T12:51:02.195Z,0,,,,42.3,,32.9
2017-11-02T12:51:12.192Z,0,,,,42.1,,32.9
2017-11-02T12:51:22.192Z,0,,,,41.9,,32.8
2017-11-02T12:51:32.192Z,0,,,,41.7,,32.8
2017-11-02T12:51:42.192Z,0,,,,41.6,,32.8
2017-11-02T12:51:52.193Z,0,,,,41.5,,32.8
2017-11-02T12:52:02.193Z,0,,,,41.4,,32.7
2017-11-02T12:52:12.192Z,0,,,,,,32.7
2017-11-02T12:52:22.211Z,0,,,,41.3,,32.7
2017-11-02T12:52:32.191Z,0,,,,,,32.7
2017-11-02T12:52:42.233Z,0,,,,,,32.6
2017-11-02T12:52:52.192Z,0,,,,,,32.6
2017-11-02T12:53:02.207Z,0,,,,41.2,,32.6
2017-11-02T12:53:12.197Z,0,,,,,,32.6
2017-11-02T12:53:22.192Z,0,,,,,,32.6
2017-11-02T12:53:32.192Z,0,,,,,,32.6
2017-11-02T12:53:42.192Z,0,,,,41.1,,32.5
2017-11-02T12:53:52.198Z,0,,,,,,32.5
2017-11-02T12:54:02.202Z,0,,,,,,32.5
2017-11-02T12:54:12.193Z,0,,,,41,,32.5
2017-11-02T12:54:22.201Z,0,,,,40.9,,32.5
2017-11-02T12:54:32.765Z,0,,,,,,32.5
2017-11-02T12:54:42.196Z,0,,,,,,32.4
2017-11-02T12:54:52.197Z,0,,,,40.8,,32.4
2017-11-02T12:55:02.192Z,0,,,,,,32.4
2017-11-02T12:55:12.195Z,0,,,,40.7,,32.4
2017-11-02T12:55:22.199Z,0,0,45,2,40.7,0,32.4
2017-11-02T12:55:32.201Z,0,,,,,,32.4
2017-11-02T12:55:42.205Z,0,,,,40.6,,32.3
2017-11-02T12:55:52.199Z,0,,,,,,32.3
2017-11-02T12:56:02.195Z,0,,,,,,32.3
2017-11-02T12:56:12.200Z,0,,,,40.5,,32.3
2017-11-02T12:56:22.192Z,0,,,,,,32.3
2017-11-02T12:56:32.219Z,0,,,,,,32.2
2017-11-02T12:56:42.197Z,0,,,,40.4,,32.2
2017-11-02T12:56:52.196Z,0,,,,,,32.2
2017-11-02T12:57:02.225Z,0,,,,,,32.2
2017-11-02T12:57:12.281Z,0,,,,,,32.2
2017-11-02T12:57:22.293Z,0,,,,40.3,,32.2
2017-11-02T12:57:32.317Z,0,,,,,,32.2
2017-11-02T12:57:42.192Z,0,,,,,,32.1
2017-11-02T12:57:52.193Z,0,,,,40.2,,32.1
2017-11-02T12:58:02.201Z,0,,,,,,32.1
2017-11-02T12:58:12.247Z,0,,,,,,32.1
2017-11-02T12:58:22.195Z,0,,,,40.6,,32.1
2017-11-02T12:58:32.198Z,0,,,,40.1,,32.1
2017-11-02T12:58:42.194Z,0,,,,,,32
2017-11-02T12:58:52.193Z,0,,,,39.9,,32
2017-11-02T12:59:02.196Z,0,,,,38.9,,32
2017-11-02T12:59:12.201Z,0,0,,2,42.6,40,32
2017-11-02T12:59:22.200Z,0,,,,45,29,32
2017-11-02T12:59:32.207Z,0,,,,45.4,,32
2017-11-02T12:59:42.196Z,0,,,,45.6,30,31.9
2017-11-02T12:59:52.200Z,0,,,,45.8,,31.9
2017-11-02T13:00:02.195Z,0,,,,46,29,31.9
2017-11-02T13:00:12.198Z,0,0,42,2,45.8,0,31.9
2017-11-02T13:00:22.195Z,0,,,,41.7,,31.9
2017-11-02T13:00:32.197Z,0,,,,40.4,,31.9
2017-11-02T13:00:42.193Z,0,,,,39.3,,31.8
2017-11-02T13:00:52.199Z,0,,,,38.9,,31.8
2017-11-02T13:01:02.195Z,0,,,,39.1,,31.8
2017-11-02T13:01:12.201Z,0,,,,39.2,,31.8
2017-11-02T13:01:22.197Z,0,,,,39.4,,31.8
2017-11-02T13:01:32.207Z,0,,,,39.6,,31.8
2017-11-02T13:01:42.193Z,0,,,,40,,31.8
2017-11-02T13:01:52.197Z,0,,,,40.3,,31.6
2017-11-02T13:02:02.196Z,0,,,,40.5,,31.6
2017-11-02T13:02:12.201Z,0,,,,40.4,,31.6
2017-11-02T13:02:22.202Z,0,,,,40.3,,31.6
2017-11-02T13:02:32.194Z,0,,,,40.1,,31.6
2017-11-02T13:02:42.227Z,0,,,,39.9,,31.6
2017-11-02T13:02:52.203Z,0,,,,39.6,,31.5
2017-11-02T13:03:02.194Z,0,,,,39.2,,31.5
2017-11-02T13:03:12.200Z,0,,,,38.9,,31.5
2017-11-02T13:03:22.202Z,0,,,,38.7,,31.5
2017-11-02T13:03:32.194Z,0,,,,38.5,,31.5
2017-11-02T13:03:42.318Z,0,,,,38.4,,31.4
2017-11-02T13:03:52.207Z,0,,,,,,31.4
2017-11-02T13:04:02.200Z,0,,,,,,31.4
2017-11-02T13:04:12.203Z,0,,,,38.3,,31.4
2017-11-02T13:04:22.201Z,0,,,,,,31.4
2017-11-02T13:04:32.205Z,0,,,,,,31.3
2017-11-02T13:04:42.194Z,0,,,,,,31.3
2017-11-02T13:04:52.207Z,0,,,,,,31.3
2017-11-02T13:05:02.235Z,0,,,,38.2,,31.3
2017-11-02T13:05:12.194Z,0,,,,,,31.3
2017-11-02T13:05:22.195Z,0,,,,,,31.3
2017-11-02T13:05:32.200Z,0,,,,,,31.3
2017-11-02T13:05:42.194Z,0,,,,,,31.3
2017-11-02T13:05:52.194Z,0,,,,38.1,,31.2
2017-11-02T13:06:07.294Z,0,,,,,,31.2
2017-11-02T13:06:12.195Z,0,,,,,,31.2
2017-11-02T13:06:22.196Z,0,,,,38,,31.2
2017-11-02T13:06:32.203Z,0,,,,,,31.2
2017-11-02T13:06:42.196Z,0,,,,,,31
2017-11-02T13:06:52.218Z,0,,,,38,,31
2017-11-02T13:07:02.194Z,0,,,,37.9,,31
2017-11-02T13:07:12.195Z,0,,,,,,31
2017-11-02T13:07:22.194Z,0,,,,,,31
2017-11-02T13:07:32.195Z,0,,,,,,31
2017-11-02T13:07:42.200Z,0,,,,37.8,,31
2017-11-02T13:07:52.195Z,0,,,,,,31
2017-11-02T13:08:02.197Z,0,,,,,,30.9
2017-11-02T13:08:12.194Z,0,,,,,,30.9
2017-11-02T13:08:22.209Z,0,,,,,,30.9
2017-11-02T13:08:32.198Z,0,,,,,,30.9
2017-11-02T13:08:42.200Z,0,,,,37.7,,30.9
2017-11-02T13:08:52.201Z,0,,,,37.8,,30.9
2017-11-02T13:09:02.223Z,0,,,,37.7,,30.9
2017-11-02T13:09:12.199Z,0,,,,,,30.8
2017-11-02T13:09:22.195Z,0,,,,,,30.8
2017-11-02T13:09:32.197Z,0,,,,,,30.8
2017-11-02T13:09:42.200Z,0,,,,,,30.8
2017-11-02T13:09:52.212Z,0,,,,,,30.8
2017-11-02T13:10:02.203Z,0,,,,38.2,,30.8
2017-11-02T13:10:12.195Z,0,,,,37.5,,30.8
2017-11-02T13:10:22.199Z,0,,,,,,30.8
2017-11-02T13:10:32.195Z,0,,,,36.9,,30.7
2017-11-02T13:10:42.197Z,0,,,,36.5,,30.7
2017-11-02T13:10:52.195Z,0,,,,36.2,,30.7
2017-11-02T13:11:02.195Z,0,0,,2,35.8,,30.7
2017-11-02T13:11:12.195Z,0,,,,41.2,36,30.7
2017-11-02T13:11:22.196Z,0,,,,43,29,30.7
2017-11-02T13:11:32.195Z,0,,,,43.5,30,30.7
2017-11-02T13:11:42.196Z,0,,,,44,29,30.7
2017-11-02T13:11:52.195Z,0,,,,44.2,30,30.7
2017-11-02T13:12:02.201Z,0,,,,44.4,29,30.7
2017-11-02T13:12:12.209Z,0,,,,,,30.6
2017-11-02T13:12:22.195Z,0,,,,44.5,30,30.6
2017-11-02T13:12:32.196Z,0,,,,,,30.6
2017-11-02T13:12:42.195Z,0,,,,44.6,29,30.6
2017-11-02T13:12:52.195Z,0,,,,44.7,,30.6
2017-11-02T13:13:02.198Z,0,,,,45,,30.6
2017-11-02T13:13:12.197Z,0,,,,,,30.6
2017-11-02T13:13:22.196Z,0,,,,45.1,30,30.6
2017-11-02T13:13:32.198Z,0,,,,45.3,29,30.6
2017-11-02T13:13:42.200Z,0,,,,45.6,,30.4
2017-11-02T13:13:52.196Z,0,0,,2,45.7,0,30.4
2017-11-02T13:14:02.205Z,0,,,,42.6,,30.4
2017-11-02T13:14:12.196Z,0,,,,41.4,,30.4
2017-11-02T13:14:22.198Z,0,,,,40.9,,30.4
2017-11-02T13:14:32.197Z,0,,,,40.7,,30.4
2017-11-02T13:14:42.196Z,0,,,,40.9,,30.4
2017-11-02T13:14:52.197Z,0,,,,41,,30.4
2017-11-02T13:15:02.198Z,0,,,,41.2,,30.4
2017-11-02T13:15:17.216Z,0,,,,41.3,,30.4
2017-11-02T13:15:22.196Z,0,,,,41.4,,30.3
2017-11-02T13:15:32.198Z,0,,,,41.5,,30.3
2017-11-02T13:15:42.198Z,0,,,,41.4,,30.3
2017-11-02T13:15:52.222Z,0,,,,41.3,,30.3
2017-11-02T13:16:02.201Z,0,,,,41.1,,30.3
2017-11-02T13:16:12.195Z,0,,,,40.9,,30.3
2017-11-02T13:16:22.201Z,0,,,,40.8,,30.3
2017-11-02T13:16:32.197Z,0,,,,40.6,,30.3
2017-11-02T13:16:42.198Z,0,,,,40.3,,30.3
2017-11-02T13:16:52.199Z,0,,,,40.1,,30.3
2017-11-02T13:17:02.198Z,0,,,,39.9,,30.3
2017-11-02T13:17:12.216Z,0,,,,39.8,,30.3
2017-11-02T13:17:22.202Z,0,,,,39.7,,30.3
2017-11-02T13:17:32.198Z,0,,,,39.6,,30.2
2017-11-02T13:17:42.196Z,0,,,,39.5,,30.2
2017-11-02T13:17:52.197Z,0,,,,,,30.2
2017-11-02T13:18:02.196Z,0,,,,39.4,,30.2
2017-11-02T13:18:12.196Z,0,,,,,,30.2
2017-11-02T13:18:22.196Z,0,,,,,,30.2
2017-11-02T13:18:32.197Z,0,,,,,,30.2
2017-11-02T13:18:42.197Z,0,,,,,,30.2
2017-11-02T13:18:52.197Z,0,,,,39.3,,30.2
2017-11-02T13:19:02.196Z,0,,,,,,30.2
2017-11-02T13:19:12.196Z,0,,,,,,30.2
2017-11-02T13:19:22.200Z,0,,,,39.2,,30.2
2017-11-02T13:19:32.199Z,0,,,,,,30.2
2017-11-02T13:19:42.201Z,0,,,,,,30.1
2017-11-02T13:19:52.213Z,0,,,,,,30.1
2017-11-02T13:20:02.202Z,0,,,,39.1,,30.1
2017-11-02T13:20:12.196Z,0,,,,,,30.1
2017-11-02T13:20:22.197Z,0,,,,38.9,,30.1
2017-11-02T13:20:32.197Z,0,,,,,,30.1
2017-11-02T13:20:42.197Z,0,,,,,,30.1
2017-11-02T13:20:52.197Z,0,,,,38.8,,30.1
2017-11-02T13:21:02.197Z,0,,,,,,30.1
2017-11-02T13:21:12.197Z,0,,,,,,30.1
2017-11-02T13:21:22.197Z,0,,,,38.7,,30.1
2017-11-02T13:21:32.198Z,0,,,,,,30
2017-11-02T13:21:42.197Z,0,,,,,,30
2017-11-02T13:21:52.199Z,0,,,,38.6,,30
2017-11-02T13:22:02.197Z,0,,,,,,30
2017-11-02T13:22:12.200Z,0,,,,,,30
2017-11-02T13:22:22.197Z,0,,,,38.5,,30
2017-11-02T13:22:32.197Z,0,,,,,,30
2017-11-02T13:22:42.207Z,0,,,,,,30
2017-11-02T13:22:52.198Z,0,,,,,,30
2017-11-02T13:23:02.197Z,0,,,,38.4,,29.8
2017-11-02T13:23:12.200Z,0,,,,,,29.8
2017-11-02T13:23:22.197Z,0,,,,,,29.8
2017-11-02T13:23:32.197Z,0,,,,,,29.8
2017-11-02T13:23:42.198Z,0,,,,38.3,,29.8
2017-11-02T13:23:52.197Z,0,,,,39.1,,29.8
2017-11-02T13:24:02.197Z,0,,,,38.7,,29.8
2017-11-02T13:24:12.198Z,0,,,,38.2,,29.8
2017-11-02T13:24:22.198Z,0,,,,38.3,,29.8
2017-11-02T13:24:32.198Z,0,,,,37.8,,29.7
2017-11-02T13:24:42.197Z,0,,,,37.3,,29.7
2017-11-02T13:24:52.198Z,0,,,,36.9,,29.7
2017-11-02T13:25:02.198Z,0,,,,36.6,,29.7
2017-11-02T13:25:12.198Z,0,,,,36.4,,29.7
2017-11-02T13:25:27.288Z,0,,,,36.2,,29.7
2017-11-02T13:25:32.198Z,0,,,,,,29.7
2017-11-02T13:25:42.238Z,0,,,,,,29.7
2017-11-02T13:25:52.198Z,0,,,,,,29.7
2017-11-02T13:26:02.380Z,0,,,,36.3,,29.6
2017-11-02T13:26:12.200Z,0,,,,36.2,,29.6
2017-11-02T13:26:22.381Z,0,,,,,,29.6
2017-11-02T13:26:32.199Z,0,,,,36.1,,29.6
2017-11-02T13:26:42.252Z,0,,,,36,,29.6
2017-11-02T13:26:52.198Z,0,0,,2,36,44,29.6
2017-11-02T13:27:02.213Z,0,,,,41.4,35,29.6
2017-11-02T13:27:12.199Z,0,,,,43,29,29.6
2017-11-02T13:27:22.221Z,0,,,,43.2,30,29.5
2017-11-02T13:27:32.198Z,0,,,,43.4,,29.6
2017-11-02T13:27:42.198Z,0,,,,43.5,29,29.5
2017-11-02T13:27:57.219Z,0,,,,,,29.5
2017-11-02T13:28:02.199Z,0,,,,,,29.5
2017-11-02T13:28:12.200Z,0,,,,,,29.5
2017-11-02T13:28:22.199Z,0,,,,,30,29.5
2017-11-02T13:28:32.198Z,0,,,,,29,29.5
2017-11-02T13:28:47.481Z,0,,,,43.6,,29.5
2017-11-02T13:28:52.201Z,0,,,,43.8,,29.5
2017-11-02T13:29:02.205Z,0,,,,44.1,29,29.5
2017-11-02T13:29:12.199Z,0,,,,44.4,30,29.5
2017-11-02T13:29:22.199Z,0,,,,44.7,,29.5
2017-11-02T13:29:32.202Z,0,,,,45.2,,29.5
2017-11-02T13:29:42.199Z,0,,,,45.8,29,29.5
2017-11-02T13:29:52.201Z,0,0,,2,44.6,0,29.3
2017-11-02T13:30:02.203Z,0,,,,41.9,,29.3
2017-11-02T13:30:12.200Z,0,,,,41.1,,29.3
2017-11-02T13:30:22.200Z,0,,,,40.7,,29.3
2017-11-02T13:30:32.200Z,0,,,,40.6,,29.3
2017-11-02T13:30:42.198Z,0,,,,40.7,,29.3
2017-11-02T13:30:52.201Z,0,,,,40.8,,29.3
2017-11-02T13:31:02.200Z,0,,,,41,,29.3
2017-11-02T13:31:12.202Z,0,,,,,,29.3
2017-11-02T13:31:22.202Z,0,,,,41.1,,29.3
2017-11-02T13:31:32.200Z,0,,,,,,29.3
2017-11-02T13:31:42.232Z,0,,,,41,,29.3
2017-11-02T13:31:52.199Z,0,,,,40.9,,29.3
2017-11-02T13:32:02.202Z,0,,,,40.8,,29.3
2017-11-02T13:32:12.199Z,0,,,,40.7,,29.3
2017-11-02T13:32:22.199Z,0,,,,40.5,,29.3
2017-11-02T13:32:32.200Z,0,,,,40.2,,29.3
2017-11-02T13:32:42.199Z,0,,,,39.9,,29.3
2017-11-02T13:32:52.200Z,0,,,,39.8,,29.3
2017-11-02T13:33:02.203Z,0,,,,39.6,,29.3
2017-11-02T13:33:12.199Z,0,,,,39.5,,29.3
2017-11-02T13:33:22.201Z,0,,,,39.4,,29.3
2017-11-02T13:33:32.200Z,0,,,,,,29.3
2017-11-02T13:33:42.200Z,0,,,,39.3,,29.3
2017-11-02T13:33:52.224Z,0,,,,39.2,,29.3
2017-11-02T13:34:02.201Z,0,,,,,,29.3
2017-11-02T13:34:12.199Z,0,,,,,,29.3
2017-11-02T13:34:22.200Z,0,,,,39.1,,29.3
2017-11-02T13:34:32.200Z,0,,,,,,29.3
2017-11-02T13:34:42.200Z,0,,,,,,29.3
2017-11-02T13:34:52.200Z,0,,,,,,29.3
2017-11-02T13:35:02.200Z,0,,,,,,29.3
2017-11-02T13:35:12.200Z,0,,,,38.9,,29.3
2017-11-02T13:35:22.200Z,0,,,,,,29.3
2017-11-02T13:35:32.204Z,0,,,,,,29.2
2017-11-02T13:35:42.201Z,0,,,,,,29.3
2017-11-02T13:35:52.200Z,0,,,,38.8,,29.2
2017-11-02T13:36:02.202Z,0,,,,,,29.3
2017-11-02T13:36:12.200Z,0,,,,,,29.2
2017-11-02T13:36:22.201Z,0,,,,38.7,,29.2
2017-11-02T13:36:32.201Z,0,,,,,,29.3
2017-11-02T13:36:42.202Z,0,,,,,,29.2
2017-11-02T13:36:52.200Z,0,,,,38.6,,29.2
2017-11-02T13:37:02.201Z,0,,,,,,29.2
2017-11-02T13:37:12.200Z,0,,,,,,29.2
2017-11-02T13:37:22.259Z,0,,,,,,29.2
2017-11-02T13:37:32.204Z,0,,,,38.5,,29.2
2017-11-02T13:37:42.200Z,0,,,,,,29.2
2017-11-02T13:37:52.205Z,0,,,,,,29.2
2017-11-02T13:38:02.201Z,0,,,,38.4,,29.2
2017-11-02T13:38:12.201Z,0,,,,,,29.2
2017-11-02T13:38:22.201Z,0,,,,,,29.2
2017-11-02T13:38:32.201Z,0,,,,38.3,,29.2
2017-11-02T13:38:42.205Z,0,,,,,,29.2
2017-11-02T13:38:52.201Z,0,,,,,,29.1
2017-11-02T13:39:02.201Z,0,,,,,,29.2
2017-11-02T13:39:12.201Z,0,,,,38.2,,29.2
2017-11-02T13:39:22.204Z,0,,,,,,29.2
2017-11-02T13:39:32.405Z,0,,,,,,29.1
2017-11-02T13:39:42.476Z,0,,,,,,29.1
2017-11-02T13:39:52.202Z,0,,,,,,29.1
2017-11-02T13:40:02.386Z,0,,,,38.4,,29.1
2017-11-02T13:40:12.201Z,0,,,,38,,29.1
2017-11-02T13:40:27.221Z,0,,,,37.9,,29.1
2017-11-02T13:40:32.290Z,0,,,,37.4,,29.1
2017-11-02T13:40:42.201Z,0,,,,36.8,,29.1
2017-11-02T13:40:52.202Z,0,,,,36.6,,29.1
2017-11-02T13:41:07.371Z,0,,,,36.3,,29.1
2017-11-02T13:41:12.201Z,0,,,,36.1,,29.1
2017-11-02T13:41:22.201Z,0,,,,36,,29.1
2017-11-02T13:41:32.203Z,0,,,,,,29.1
2017-11-02T13:41:47.311Z,0,,,,36.1,,29.1
2017-11-02T13:41:52.506Z,0,,,,,,29.1
2017-11-02T13:42:02.202Z,0,,,,,,29.1
2017-11-02T13:42:12.396Z,0,,,,36,,29
2017-11-02T13:42:22.202Z,0,,,,,,29
2017-11-02T13:42:32.409Z,0,0,,2,37.4,43,29
2017-11-02T13:42:42.203Z,0,,,,42.2,32,29
2017-11-02T13:42:52.202Z,0,,,,43.1,30,29
2017-11-02T13:43:02.228Z,0,,,,43.4,,29
2017-11-02T13:43:17.361Z,0,,,,43.5,,29
2017-11-02T13:43:22.202Z,0,,,,43.6,29,29
2017-11-02T13:43:32.517Z,0,,,,43.5,30,29
2017-11-02T13:43:42.239Z,0,,,,,,29
2017-11-02T13:43:52.519Z,0,,,,43.6,,29
2017-11-02T13:44:02.350Z,0,,,,43.7,29,29
2017-11-02T13:44:12.209Z,0,,,,43.8,,29
2017-11-02T13:44:22.214Z,0,,,,44,29,29
2017-11-02T13:44:32.202Z,0,,,,44.1,,29
2017-11-02T13:44:42.212Z,0,,,,44.2,30,29
2017-11-02T13:45:07.544Z,0,,,,44.5,,29
2017-11-02T13:45:07.632Z,0,,,,45,29,29
2017-11-02T13:45:12.344Z,0,,,,45.5,,29
2017-11-02T13:45:22.209Z,0,,,,46,0,29
2017-11-02T13:45:32.203Z,0,0,,2,43.5,,29
2017-11-02T13:45:42.232Z,0,,,,41.8,,29
2017-11-02T13:45:52.204Z,0,,,,40.9,,29
2017-11-02T13:46:02.211Z,0,,,,40.7,,29
2017-11-02T13:46:12.203Z,0,,,,40.8,,29
2017-11-02T13:46:22.342Z,0,,,,40.9,,29
2017-11-02T13:46:32.357Z,0,,,,41,,29
2017-11-02T13:46:47.222Z,0,,,,41.1,,29
2017-11-02T13:46:52.202Z,0,,,,41.2,,29
2017-11-02T13:47:02.202Z,0,,,,,,29
2017-11-02T13:47:12.203Z,0,,,,,,29
2017-11-02T13:47:22.206Z,0,,,,41.1,,29
2017-11-02T13:47:32.203Z,0,,,,40.9,,29
2017-11-02T13:47:44.805Z,0,,,,40.8,,29
2017-11-02T13:47:52.203Z,0,,,,40.7,,29
2017-11-02T13:48:02.204Z,0,,,,40.5,,29
2017-11-02T13:48:12.388Z,0,,,,40.2,,29
2017-11-02T13:48:22.351Z,0,,,,40,,29
2017-11-02T13:48:32.202Z,0,,,,39.8,,29
2017-11-02T13:48:42.387Z,0,,,,39.7,,29
2017-11-02T13:48:57.303Z,0,,,,39.6,,29
2017-11-02T13:49:02.207Z,0,,,,39.5,,29
2017-11-02T13:49:12.204Z,0,,,,39.4,,29
2017-11-02T13:49:22.203Z,0,,,,39.3,,29
2017-11-02T13:49:32.203Z,0,,,,,,29
2017-11-02T13:49:42.203Z,0,,,,,,29
2017-11-02T13:49:57.295Z,0,,,,39.2,,29
2017-11-02T13:50:02.208Z,0,,,,,,29
2017-11-02T13:50:12.202Z,0,,,,,,29
2017-11-02T13:50:22.220Z,0,,,,,,29
2017-11-02T13:50:32.203Z,0,,,,,,29
2017-11-02T13:50:42.203Z,0,,,,,,29
2017-11-02T13:50:52.203Z,0,,,,39.1,,29
2017-11-02T13:51:02.204Z,0,,,,,,29
2017-11-02T13:51:12.203Z,0,,,,,,29
2017-11-02T13:51:22.205Z,0,,,,38.9,,29
2017-11-02T13:51:32.237Z,0,,,,,,29
2017-11-02T13:51:42.203Z,0,,,,,,29
2017-11-02T13:51:52.215Z,0,,,,,,29
2017-11-02T13:52:02.203Z,0,,,,38.8,,29
2017-11-02T13:52:12.203Z,0,,,,,,29
2017-11-02T13:52:22.207Z,0,,,,,,29
2017-11-02T13:52:32.203Z,0,,,,38.7,,29
2017-11-02T13:52:42.203Z,0,,,,,,29
2017-11-02T13:52:52.203Z,0,,,,,,29
2017-11-02T13:53:02.203Z,0,,,,38.6,,29
2017-11-02T13:53:12.203Z,0,,,,,,29
2017-11-02T13:53:22.379Z,0,,,,,,29
2017-11-02T13:53:32.210Z,0,,,,38.5,,29
2017-11-02T13:53:42.204Z,0,,,,,,29
2017-11-02T13:53:52.203Z,0,,,,,,29
2017-11-02T13:54:02.206Z,0,,,,,,29
2017-11-02T13:54:12.209Z,0,,,,38.4,,29
2017-11-02T13:54:22.228Z,0,,,,,,29
2017-11-02T13:54:32.205Z,0,0,0,0,38.5,,28
2017-11-02T13:54:42.206Z,0,,,,38.8,,27.1
2017-11-02T13:54:52.204Z,0,1,,0,38.3,,27.2
2017-11-02T13:55:02.218Z,54,1,,0,35.9,30,33.3
2017-11-02T13:55:12.297Z,54,,,,36.8,151,32.3
2017-11-02T13:55:22.216Z,0,0,0,0,42.6,0,35.7
2017-11-02T13:55:32.204Z,0,,,,42.8,,35.6
2017-11-02T13:55:42.203Z,0,,,,42.7,,35.5
2017-11-02T13:55:52.204Z,0,,,,,,35.5
2017-11-02T13:56:02.205Z,0,,,,42.6,,35.4
2017-11-02T13:56:12.204Z,0,,,,,,35.3
2017-11-02T13:56:22.207Z,0,,5,,42.4,,35.3
2017-11-02T13:56:32.204Z,0,,,,,,35.2
2017-11-02T13:56:42.681Z,0,,,,,,35.1
2017-11-02T13:56:52.328Z,0,,,,42.3,,34.9
2017-11-02T13:57:02.204Z,0,,,,,,34.8
2017-11-02T13:57:12.214Z,0,,,,,,34.8
2017-11-02T13:57:22.204Z,0,,,,42.2,,34.7
2017-11-02T13:57:32.255Z,0,,,,,,34.6
2017-11-02T13:57:42.204Z,0,,,,,,34.5
2017-11-02T13:57:52.204Z,0,,,,42.1,,34.5
2017-11-02T13:58:02.258Z,0,,,,,,34.4
2017-11-02T13:58:12.205Z,0,,,,,,34.3
2017-11-02T13:58:22.224Z,0,,,,,,34.2
2017-11-02T13:58:32.206Z,0,,,,42,,34.2
2017-11-02T13:58:42.204Z,0,,,,,,34.1
2017-11-02T13:58:52.205Z,0,,,,,,34
2017-11-02T13:59:02.222Z,0,,,,,,34
2017-11-02T13:59:12.211Z,0,,,,,,33.9
2017-11-02T13:59:22.205Z,0,0,42,2,,,33.9
2017-11-02T13:59:32.205Z,0,,,,41.9,,33.8
2017-11-02T13:59:42.207Z,0,,,,39.6,,33.8
2017-11-02T13:59:52.216Z,0,,,,38.4,,33.7
2017-11-02T14:00:02.212Z,0,,,,37.8,,33.6
2017-11-02T14:00:12.212Z,0,,,,36.8,,33.6
2017-11-02T14:00:22.209Z,0,,,,36.1,,33.5
2017-11-02T14:00:32.228Z,0,0,,2,36.1,45,33.5
2017-11-02T14:00:42.213Z,0,,,,42.1,32,33.4
2017-11-02T14:00:52.219Z,0,,,,42.8,30,33.4
2017-11-02T14:01:02.206Z,0,,,,43.1,29,33.3
2017-11-02T14:01:12.226Z,0,,,,43.4,,33.3
2017-11-02T14:01:22.206Z,0,,,,43.7,,33.3
2017-11-02T14:01:32.217Z,0,,,,43.9,30,33.2
2017-11-02T14:01:42.289Z,0,,,,44,29,33.2
2017-11-02T14:01:52.251Z,0,,,,44.2,30,33.1
2017-11-02T14:02:02.453Z,0,,,,44.3,,33.1
2017-11-02T14:02:12.299Z,0,,,,44.4,,32.9
2017-11-02T14:02:22.243Z,0,,,,,,32.9
2017-11-02T14:02:32.262Z,0,,,,,29,32.9
2017-11-02T14:02:42.230Z,0,,,,44.5,,32.8
2017-11-02T14:02:52.254Z,0,,,,44.7,,32.8
2017-11-02T14:03:02.309Z,0,,,,45,30,32.7
2017-11-02T14:03:12.213Z,0,,,,45.5,29,32.7
2017-11-02T14:03:22.228Z,0,0,,2,46,0,32.6
2017-11-02T14:03:32.228Z,0,,,,42.9,,32.6
2017-11-02T14:03:42.223Z,0,,,,41.6,,32.5
2017-11-02T14:03:52.219Z,0,,,,40.9,,32.5
2017-11-02T14:04:02.267Z,0,,,,40.8,,32.5
2017-11-02T14:04:12.265Z,0,,,,40.9,,32.5
2017-11-02T14:04:22.219Z,0,,,,41,,32.4
2017-11-02T14:04:32.206Z,0,,,,41.2,,32.4
2017-11-02T14:04:42.220Z,0,,,,41.3,,32.4
