Time,PrimT,PrimTSet,ChActive,HwActive,HwTSet,ActPow,HwTOutlet
2017-11-20T05:01:48.144Z,38,,,,0,,28
2017-11-20T05:01:58.310Z,37.9,,,,0,,28
2017-11-20T05:02:08.144Z,37.8,,,,0,,28
2017-11-20T05:02:18.145Z,37.7,,,,0,,28
2017-11-20T05:02:28.144Z,37.5,,,,0,,28
2017-11-20T05:02:38.144Z,37.4,,,,0,,28
2017-11-20T05:02:48.144Z,37.3,,,,0,,28
2017-11-20T05:02:58.144Z,37.2,,,,0,,28
2017-11-20T05:03:08.145Z,37.1,,,,0,,28
2017-11-20T05:03:18.146Z,36.9,,,,0,,28
2017-11-20T05:03:28.148Z,36.7,,,,0,,28
2017-11-20T05:03:38.144Z,36.6,,,,0,,28
2017-11-20T05:03:48.144Z,36.5,,,,0,,28
2017-11-20T05:03:58.149Z,36.4,,,,0,,28
2017-11-20T05:04:08.144Z,36.3,,,,0,,28
2017-11-20T05:04:18.144Z,36.2,,,,0,,28
2017-11-20T05:04:28.235Z,36.1,,,,0,,28
2017-11-20T05:04:38.214Z,36,,,,0,,28
2017-11-20T05:04:48.226Z,35.9,,,,0,,28
2017-11-20T05:04:58.241Z,35.8,,,,0,,28
2017-11-20T05:05:08.242Z,,,,,0,,28
2017-11-20T05:05:18.146Z,35.7,,,,0,,28
2017-11-20T05:05:28.145Z,35.6,,,,0,,28
2017-11-20T05:05:38.147Z,35.5,,,,0,,28
2017-11-20T05:05:48.146Z,35.4,,,,0,,28
2017-11-20T05:05:58.147Z,,,,,0,,28
2017-11-20T05:06:08.144Z,,,,,0,,28
2017-11-20T05:06:18.145Z,,,,,0,,28
2017-11-20T05:06:28.145Z,,,,,0,,28
2017-11-20T05:06:38.146Z,35.3,,,,0,,28
2017-11-20T05:06:48.150Z,,,,,0,,28
2017-11-20T05:06:58.147Z,,,,,0,,28
2017-11-20T05:07:08.145Z,,,,,0,,28
2017-11-20T05:07:18.150Z,,,,,0,,28
2017-11-20T05:07:28.150Z,35.4,,,,0,,28
2017-11-20T05:07:38.149Z,35.1,,,,0,,28
2017-11-20T05:07:48.150Z,36.2,,1,0,0,44,28
2017-11-20T05:07:58.145Z,41,,,,0,35,28
2017-11-20T05:08:08.145Z,42.4,,,,0,29,28
2017-11-20T05:08:18.156Z,43,,,,0,30,28
2017-11-20T05:08:28.146Z,43.3,,,,0,,28
2017-11-20T05:08:38.145Z,43.5,,,,0,29,28
2017-11-20T05:08:48.155Z,43.6,,,,0,30,28
2017-11-20T05:08:58.151Z,43.7,,,,0,29,28
2017-11-20T05:09:08.145Z,44.1,,,,0,,28
2017-11-20T05:09:18.321Z,44.4,,,,0,30,28
2017-11-20T05:09:28.151Z,44.8,,,,0,29,28
2017-11-20T05:09:38.147Z,43.5,,1,0,0,0,28
2017-11-20T05:09:48.145Z,40.6,,,,0,,28
2017-11-20T05:09:58.149Z,39.4,,,,0,,28
2017-11-20T05:10:08.153Z,38.8,,,,0,,28
2017-11-20T05:10:18.176Z,,,,,0,,28
2017-11-20T05:10:28.179Z,39.1,,,,0,,28
2017-11-20T05:10:38.146Z,39.3,,,,0,,28
2017-11-20T05:10:48.153Z,39.5,,,,0,,28
2017-11-20T05:10:58.147Z,39.6,,,,0,,28
2017-11-20T05:11:08.146Z,,,,,0,,28
2017-11-20T05:11:18.146Z,,,,,0,,28
2017-11-20T05:11:28.149Z,39.4,,,,0,,28
2017-11-20T05:11:38.152Z,39.2,,,,0,,28
2017-11-20T05:11:48.151Z,38.8,,,,0,,28
2017-11-20T05:11:58.146Z,38.6,,,,0,,28
2017-11-20T05:12:08.146Z,38.4,,,,0,,28
2017-11-20T05:12:18.150Z,38.2,,,,0,,28
2017-11-20T05:12:28.146Z,38.1,,,,0,,28
2017-11-20T05:12:38.146Z,38,,,,0,,28
2017-11-20T05:12:48.148Z,37.9,,,,0,,28
2017-11-20T05:12:58.146Z,,,,,0,,28
2017-11-20T05:13:08.146Z,37.8,,,,0,,28
2017-11-20T05:13:18.147Z,37.6,,,,0,,28
2017-11-20T05:13:28.153Z,37.5,,,,0,,28
2017-11-20T05:13:38.148Z,37.4,,,,0,,28
2017-11-20T05:13:48.166Z,37.3,,,,0,,28
2017-11-20T05:13:58.146Z,37.2,,,,0,,28
2017-11-20T05:14:08.391Z,36.9,,,,0,,28
2017-11-20T05:14:18.153Z,36.8,,,,0,,28
2017-11-20T05:14:28.146Z,36.7,,,,0,,28
2017-11-20T05:14:38.146Z,36.6,,,,0,,28
2017-11-20T05:14:48.146Z,36.5,,,,0,,28
2017-11-20T05:14:58.146Z,36.4,,,,0,,28
2017-11-20T05:15:08.146Z,36.3,,,,0,,28
2017-11-20T05:15:18.151Z,36.2,,,,0,,28
2017-11-20T05:15:28.147Z,36.1,,,,0,,28
2017-11-20T05:15:38.147Z,36,,,,0,,28
2017-11-20T05:15:48.147Z,35.9,,,,0,,28
2017-11-20T05:15:58.147Z,35.8,,,,0,,28
2017-11-20T05:16:08.147Z,35.7,,,,0,,28
2017-11-20T05:16:18.146Z,,,,,0,,28
2017-11-20T05:16:28.149Z,35.5,,,,0,,28
2017-11-20T05:16:38.175Z,,,,,0,,28
2017-11-20T05:16:48.146Z,35.4,,,,0,,28
2017-11-20T05:16:58.146Z,35.3,,,,0,,28
2017-11-20T05:17:08.152Z,,,,,0,,28
2017-11-20T05:17:18.146Z,,,,,0,,28
2017-11-20T05:17:28.148Z,,,,,0,,28
2017-11-20T05:17:38.146Z,,,,,0,,28
2017-11-20T05:17:48.146Z,35.2,,,,0,,28
2017-11-20T05:17:58.147Z,,,,,0,,28
2017-11-20T05:18:08.146Z,,,,,0,,28
2017-11-20T05:18:18.146Z,35.3,,,,0,,28
2017-11-20T05:18:28.147Z,34.9,,,,0,,28
2017-11-20T05:18:38.147Z,40.2,,1,0,0,37,28
2017-11-20T05:18:48.147Z,42.1,,,,0,30,28
2017-11-20T05:18:58.150Z,42.8,,,,0,29,27.9
2017-11-20T05:19:08.158Z,43.2,,,,0,,28
2017-11-20T05:19:18.147Z,43.5,,,,0,30,28
2017-11-20T05:19:33.238Z,43.6,,,,0,,28
2017-11-20T05:19:38.240Z,43.8,,,,0,,28
2017-11-20T05:19:48.147Z,44,,,,0,29,28
2017-11-20T05:19:58.146Z,44.4,,,,0,30,28
2017-11-20T05:20:08.149Z,44.8,,,,0,,28
2017-11-20T05:20:18.148Z,43.6,,1,0,0,0,28
2017-11-20T05:20:28.148Z,40.5,,,,0,,28
2017-11-20T05:20:38.147Z,38.9,,,,0,,28
2017-11-20T05:20:48.147Z,38.6,,,,0,,28
2017-11-20T05:20:58.147Z,,,,,0,,27.9
2017-11-20T05:21:08.147Z,38.9,,,,0,,28
2017-11-20T05:21:18.147Z,39.2,,,,0,,28
2017-11-20T05:21:28.153Z,39.5,,,,0,,28
2017-11-20T05:21:38.147Z,39.6,,,,0,,28
2017-11-20T05:21:48.150Z,,,,,0,,28
2017-11-20T05:21:58.148Z,39.5,,,,0,,28
2017-11-20T05:22:08.148Z,39.4,,,,0,,28
2017-11-20T05:22:18.152Z,39.2,,,,0,,28
2017-11-20T05:22:28.149Z,38.8,,,,0,,28
2017-11-20T05:22:38.148Z,38.6,,,,0,,28
2017-11-20T05:22:48.147Z,38.3,41,1,0,0,0,28
2017-11-20T05:22:58.147Z,38.2,,,,0,,28
2017-11-20T05:23:08.147Z,38.1,,,,0,,28
2017-11-20T05:23:18.147Z,38,,,,0,,28
2017-11-20T05:23:28.147Z,37.9,,,,0,,28
2017-11-20T05:23:38.147Z,,,,,0,,28
2017-11-20T05:23:48.147Z,37.8,,,,0,,28
2017-11-20T05:23:58.148Z,37.7,,,,0,,28
2017-11-20T05:24:08.147Z,37.5,,,,0,,28
2017-11-20T05:24:18.151Z,37.4,,,,0,,28
2017-11-20T05:24:28.151Z,37.3,,,,0,,28
2017-11-20T05:24:38.147Z,37.2,,,,0,,28
2017-11-20T05:24:48.148Z,36.9,,,,0,,28
2017-11-20T05:24:58.148Z,,,,,0,,28
2017-11-20T05:25:08.148Z,36.8,,,,0,,28
2017-11-20T05:25:18.152Z,36.6,,,,0,,28
2017-11-20T05:25:28.148Z,36.5,,,,0,,28
2017-11-20T05:25:38.148Z,36.4,,,,0,,28
2017-11-20T05:25:48.148Z,,,,,0,,28
2017-11-20T05:25:58.148Z,36.3,,,,0,,28
2017-11-20T05:26:08.149Z,36.2,,,,0,,28
2017-11-20T05:26:18.148Z,36.1,,,,0,,28
2017-11-20T05:26:28.154Z,36,,,,0,,28
2017-11-20T05:26:38.148Z,35.9,,,,0,,28
2017-11-20T05:26:48.151Z,35.8,,,,0,,28
2017-11-20T05:26:58.150Z,35.7,,,,0,,28
2017-11-20T05:27:08.148Z,,,,,0,,28
2017-11-20T05:27:18.148Z,,,,,0,,28
2017-11-20T05:27:28.150Z,,,,,0,,28
2017-11-20T05:27:38.325Z,35.6,,,,0,,28
2017-11-20T05:27:48.148Z,,,,,0,,28
2017-11-20T05:27:58.148Z,,,,,0,,28
2017-11-20T05:28:08.148Z,,,,,0,,28
2017-11-20T05:28:18.154Z,,,,,0,,27.9
2017-11-20T05:28:28.148Z,,,,,0,,28
2017-11-20T05:28:38.148Z,35.5,,,,0,,27.9
2017-11-20T05:28:48.152Z,,,,,0,,27.9
2017-11-20T05:28:58.149Z,,,,,0,,27.9
2017-11-20T05:29:08.150Z,,,,,0,,27.9
2017-11-20T05:29:18.150Z,35.7,,,,0,,27.9
2017-11-20T05:29:28.150Z,35.3,,,,0,,27.9
2017-11-20T05:29:38.148Z,35.2,,,,0,,27.9
2017-11-20T05:29:48.149Z,34.9,,,,0,,27.9
2017-11-20T05:29:58.149Z,38.7,,1,0,0,40,27.9
2017-11-20T05:30:08.149Z,42.2,,,,0,30,27.9
2017-11-20T05:30:18.149Z,42.9,,,,0,29,27.9
2017-11-20T05:30:28.149Z,43.3,,,,0,,27.9
2017-11-20T05:30:38.258Z,43.5,,,,0,,27.9
2017-11-20T05:30:48.152Z,43.6,,,,0,,27.9
2017-11-20T05:30:58.149Z,43.8,,,,0,,27.9
2017-11-20T05:31:08.154Z,44,,,,0,29,27.9
2017-11-20T05:31:18.148Z,44.4,,,,0,30,27.9
2017-11-20T05:31:28.154Z,44.8,,,,0,,27.9
2017-11-20T05:31:38.149Z,43.6,,1,0,0,0,27.9
2017-11-20T05:31:48.148Z,40.5,,,,0,,27.9
2017-11-20T05:31:58.154Z,38.9,,,,0,,27.9
2017-11-20T05:32:08.155Z,38.5,,,,0,,27.9
2017-11-20T05:32:18.154Z,,,,,0,,27.9
2017-11-20T05:32:28.149Z,38.8,,,,0,,27.9
2017-11-20T05:32:38.149Z,39.2,,,,0,,27.9
2017-11-20T05:32:48.149Z,39.4,,,,0,,27.9
2017-11-20T05:32:58.155Z,39.5,,,,0,,27.9
2017-11-20T05:33:08.149Z,39.6,,,,0,,27.9
2017-11-20T05:33:18.149Z,39.5,,,,0,,27.9
2017-11-20T05:33:28.150Z,39.4,,,,0,,27.9
2017-11-20T05:33:38.155Z,39.2,,,,0,,27.9
2017-11-20T05:33:48.149Z,38.8,,,,0,,27.9
2017-11-20T05:33:58.150Z,38.5,,,,0,,27.9
2017-11-20T05:34:08.149Z,38.3,,,,0,,27.9
2017-11-20T05:34:18.149Z,38.2,,,,0,,27.9
2017-11-20T05:34:28.156Z,38,,,,0,,27.9
2017-11-20T05:34:38.151Z,,,,,0,,27.9
2017-11-20T05:34:48.149Z,37.9,,,,0,,27.9
2017-11-20T05:34:58.154Z,37.8,,,,0,,27.9
2017-11-20T05:35:08.154Z,37.7,,,,0,,27.9
2017-11-20T05:35:18.150Z,37.6,,,,0,,27.9
2017-11-20T05:35:28.155Z,37.5,,,,0,,27.9
2017-11-20T05:35:38.150Z,37.4,,,,0,,27.9
2017-11-20T05:35:48.149Z,,,,,0,,27.9
2017-11-20T05:35:58.149Z,37.3,,,,0,,27.9
2017-11-20T05:36:08.149Z,,,,,0,,27.9
2017-11-20T05:36:18.149Z,,,,,0,,27.9
2017-11-20T05:36:28.150Z,,,,,0,,27.9
2017-11-20T05:36:38.150Z,,,,,0,,27.9
2017-11-20T05:36:48.184Z,37.2,,,,0,,27.9
2017-11-20T05:36:58.150Z,,,,,0,,27.9
2017-11-20T05:37:08.149Z,,,,,0,,27.9
2017-11-20T05:37:18.153Z,,,,,0,,27.9
2017-11-20T05:37:28.151Z,,,,,0,,27.9
2017-11-20T05:37:38.155Z,,,,,0,,27.9
2017-11-20T05:37:48.149Z,,,,,0,,27.9
2017-11-20T05:37:58.150Z,37.1,,,,0,,27.9
2017-11-20T05:38:08.149Z,,,,,0,,27.9
2017-11-20T05:38:18.149Z,,,,,0,,27.9
2017-11-20T05:38:28.150Z,,,,,0,,27.9
2017-11-20T05:38:38.150Z,,,,,0,,27.9
2017-11-20T05:38:48.150Z,,,,,0,,27.9
2017-11-20T05:38:58.151Z,,,,,0,,27.9
2017-11-20T05:39:08.151Z,,,,,0,,27.9
2017-11-20T05:39:18.151Z,,,,,0,,27.9
2017-11-20T05:39:28.150Z,,,,,0,,27.9
2017-11-20T05:39:38.153Z,37.1,,,,0,,27.9
2017-11-20T05:39:48.153Z,37.1,,,,0,,27.9
2017-11-20T05:39:58.150Z,36.9,,,,0,,27.9
2017-11-20T05:40:08.150Z,,,,,0,,27.9
2017-11-20T05:40:18.150Z,,,,,0,,27.9
2017-11-20T05:40:28.151Z,37.3,,,,0,,27.9
2017-11-20T05:40:38.150Z,36.5,,,,0,,27.9
2017-11-20T05:40:48.150Z,36.4,,,,0,,27.9
2017-11-20T05:40:58.151Z,35.9,,,,0,,27.9
2017-11-20T05:41:08.150Z,35.5,,,,0,,27.9
2017-11-20T05:41:18.150Z,35.4,,,,0,,27.9
2017-11-20T05:41:28.151Z,35.3,,,,0,,27.9
2017-11-20T05:41:38.151Z,,,,,0,,27.9
2017-11-20T05:41:48.153Z,,,,,0,,27.9
2017-11-20T05:41:58.152Z,,,,,0,,27.9
2017-11-20T05:42:08.153Z,35.2,,,,0,,27.8
2017-11-20T05:42:18.154Z,35.1,,,,0,,27.8
2017-11-20T05:42:28.151Z,35.3,,1,0,0,45,27.8
2017-11-20T05:42:38.151Z,41.3,,,,0,34,27.8
2017-11-20T05:42:48.153Z,42.8,,,,0,30,27.8
2017-11-20T05:42:58.150Z,43.2,,,,0,,27.8
2017-11-20T05:43:08.150Z,43.4,,,,0,,27.8
2017-11-20T05:43:18.151Z,43.5,,,,0,29,27.8
2017-11-20T05:43:28.151Z,43.6,,,,0,,27.8
2017-11-20T05:43:38.156Z,43.8,,,,0,,27.8
2017-11-20T05:43:48.152Z,44.1,,,,0,,27.8
2017-11-20T05:43:58.150Z,44.4,,,,0,30,27.8
2017-11-20T05:44:08.150Z,44.8,,,,0,29,27.8
2017-11-20T05:44:18.151Z,44.9,,1,0,0,0,27.8
2017-11-20T05:44:28.151Z,40.8,,,,0,,27.8
2017-11-20T05:44:38.150Z,39.5,,,,0,,27.8
2017-11-20T05:44:48.152Z,38.8,,,,0,,27.8
2017-11-20T05:44:58.151Z,,,,,0,,27.8
2017-11-20T05:45:08.154Z,39.1,,,,0,,27.8
2017-11-20T05:45:18.151Z,39.4,,,,0,,27.8
2017-11-20T05:45:28.151Z,39.6,,,,0,,27.8
2017-11-20T05:45:38.151Z,39.7,,,,0,,27.8
2017-11-20T05:45:48.151Z,,,,,0,,27.8
2017-11-20T05:45:58.151Z,39.6,,,,0,,27.8
2017-11-20T05:46:08.151Z,39.5,,,,0,,27.8
2017-11-20T05:46:18.151Z,39.3,,,,0,,27.8
2017-11-20T05:46:28.152Z,38.9,,,,0,,27.8
2017-11-20T05:46:38.156Z,38.7,,,,0,,27.8
2017-11-20T05:46:48.151Z,38.5,,,,0,,27.8
2017-11-20T05:46:58.154Z,38.3,,,,0,,27.8
2017-11-20T05:47:08.151Z,38.2,,,,0,,27.8
2017-11-20T05:47:18.156Z,38.1,,,,0,,27.8
2017-11-20T05:47:28.157Z,38,,,,0,,27.8
2017-11-20T05:47:38.151Z,37.9,,,,0,,27.8
2017-11-20T05:47:48.151Z,37.8,,,,0,,27.8
2017-11-20T05:47:58.157Z,37.7,,,,0,,27.8
2017-11-20T05:48:08.151Z,37.5,,,,0,,27.8
2017-11-20T05:48:18.151Z,37.4,,,,0,,27.9
2017-11-20T05:48:28.152Z,37.3,,,,0,,27.8
2017-11-20T05:48:38.152Z,37.2,,,,0,,27.8
2017-11-20T05:48:48.152Z,36.9,,,,0,,27.9
2017-11-20T05:48:58.152Z,36.8,,,,0,,27.8
2017-11-20T05:49:08.151Z,36.7,,,,0,,27.8
2017-11-20T05:49:18.155Z,36.6,,,,0,,27.9
2017-11-20T05:49:28.151Z,36.5,,,,0,,27.9
2017-11-20T05:49:38.152Z,36.4,,,,0,,27.8
2017-11-20T05:49:48.162Z,36.3,,,,0,,27.9
2017-11-20T05:49:58.153Z,36.2,,,,0,,27.8
2017-11-20T05:50:08.156Z,36.1,,,,0,,27.8
2017-11-20T05:50:18.152Z,36,,,,0,,27.9
2017-11-20T05:50:28.152Z,35.9,,,,0,,27.8
2017-11-20T05:50:38.151Z,35.8,,,,0,,27.8
2017-11-20T05:50:48.174Z,35.7,,,,0,,27.8
2017-11-20T05:50:58.151Z,35.6,,,,0,,27.8
2017-11-20T05:51:08.152Z,35.5,,,,0,,27.8
2017-11-20T05:51:18.152Z,35.4,,,,0,,27.8
2017-11-20T05:51:28.152Z,35.3,,,,0,,27.9
2017-11-20T05:51:38.152Z,35.2,,,,0,,27.8
2017-11-20T05:51:48.327Z,35.1,,,,0,,27.8
2017-11-20T05:51:58.153Z,34.9,,,,0,,27.8
2017-11-20T05:52:08.152Z,39.8,,1,0,0,39,27.8
2017-11-20T05:52:18.152Z,42.6,,,,0,29,27.8
2017-11-20T05:52:28.154Z,43.1,,,,0,30,27.8
2017-11-20T05:52:38.152Z,43.5,,,,0,29,27.8
2017-11-20T05:52:48.152Z,43.6,,,,0,30,27.8
2017-11-20T05:52:58.157Z,43.7,,,,0,29,27.8
2017-11-20T05:53:08.152Z,43.8,,,,0,30,27.8
2017-11-20T05:53:18.152Z,44.1,,,,0,29,27.8
2017-11-20T05:53:28.153Z,44.5,,,,0,,27.8
2017-11-20T05:53:38.153Z,44.9,,,,0,,27.8
2017-11-20T05:53:48.152Z,42.9,,1,0,0,0,27.8
2017-11-20T05:53:58.153Z,39.9,,,,0,,27.8
2017-11-20T05:54:08.153Z,38.8,,,,0,,27.8
2017-11-20T05:54:18.153Z,38.6,,,,0,,27.8
2017-11-20T05:54:28.152Z,38.7,,,,0,,27.8
2017-11-20T05:54:38.153Z,39.1,,,,0,,27.8
2017-11-20T05:54:48.154Z,39.4,,,,0,,27.8
2017-11-20T05:54:58.154Z,39.6,,,,0,,27.8
2017-11-20T05:55:08.152Z,,,,,0,,27.8
2017-11-20T05:55:18.154Z,,,,,0,,27.8
2017-11-20T05:55:28.157Z,,,,,0,,27.8
2017-11-20T05:55:38.152Z,39.4,,,,0,,27.8
2017-11-20T05:55:48.152Z,39.2,,,,0,,27.8
2017-11-20T05:55:58.152Z,38.8,,,,0,,27.8
2017-11-20T05:56:08.161Z,38.5,,,,0,,27.8
2017-11-20T05:56:18.153Z,38.3,,,,0,,27.8
2017-11-20T05:56:28.157Z,38.2,,,,0,,27.8
2017-11-20T05:56:38.152Z,38.1,,,,0,,27.8
2017-11-20T05:56:48.153Z,38,,,,0,,27.8
2017-11-20T05:56:58.153Z,37.9,,,,0,,27.9
2017-11-20T05:57:08.152Z,37.8,,,,0,,27.9
2017-11-20T05:57:18.154Z,37.7,,,,0,,27.9
2017-11-20T05:57:28.158Z,37.6,,,,0,,27.9
2017-11-20T05:57:38.155Z,37.5,,,,0,,27.9
2017-11-20T05:57:48.153Z,37.4,,,,0,,27.8
2017-11-20T05:57:58.153Z,37.3,,,,0,,27.9
2017-11-20T05:58:08.155Z,37.2,,,,0,,27.9
2017-11-20T05:58:18.162Z,36.9,,,,0,,27.9
2017-11-20T05:58:28.157Z,36.8,,,,0,,27.9
2017-11-20T05:58:38.156Z,36.7,,,,0,,27.9
2017-11-20T05:58:48.153Z,36.6,,,,0,,27.9
2017-11-20T05:58:58.153Z,36.5,,,,0,,27.9
2017-11-20T05:59:08.160Z,36.4,,,,0,,27.9
2017-11-20T05:59:18.153Z,36.3,,,,0,,27.9
2017-11-20T05:59:28.154Z,36.2,,,,0,,27.9
2017-11-20T05:59:38.157Z,36.1,,,,0,,27.9
2017-11-20T05:59:48.153Z,36,,,,0,,27.9
2017-11-20T05:59:58.158Z,35.9,,,,0,,27.9
2017-11-20T06:00:08.153Z,35.8,,,,0,,27.9
2017-11-20T06:00:18.157Z,35.7,,,,0,,27.9
2017-11-20T06:00:28.158Z,35.6,,,,0,,27.9
2017-11-20T06:00:38.160Z,,,,,0,,27.9
2017-11-20T06:00:48.156Z,35.5,,,,0,,27.9
2017-11-20T06:00:58.153Z,,,,,0,,27.9
2017-11-20T06:01:08.153Z,,,,,0,,27.9
2017-11-20T06:01:18.158Z,,,,,0,,27.9
2017-11-20T06:01:28.153Z,35.4,,,,0,,27.9
2017-11-20T06:01:38.153Z,,,,,0,,27.9
2017-11-20T06:01:48.154Z,,,,,0,,27.9
2017-11-20T06:01:58.159Z,,,,,0,,27.9
2017-11-20T06:02:08.153Z,,,,,0,,27.8
2017-11-20T06:02:18.153Z,,,,,0,,27.8
2017-11-20T06:02:28.153Z,,,,,0,,27.8
2017-11-20T06:02:38.160Z,35.2,,,,0,,27.8
2017-11-20T06:02:48.153Z,35.1,,,,0,,27.8
2017-11-20T06:02:58.158Z,36.7,,1,0,0,43,27.8
2017-11-20T06:03:08.164Z,41.6,,,,0,31,27.8
2017-11-20T06:03:18.159Z,42.7,,,,0,29,27.8
2017-11-20T06:03:28.157Z,43.1,,,,0,30,27.8
2017-11-20T06:03:38.159Z,43.4,,,,0,,27.8
2017-11-20T06:03:48.165Z,43.5,,,,0,29,27.8
2017-11-20T06:03:58.156Z,43.7,,,,0,30,27.8
2017-11-20T06:04:08.156Z,43.9,,,,0,29,27.8
2017-11-20T06:04:18.155Z,44.2,,,,0,30,27.8
2017-11-20T06:04:28.156Z,44.6,,,,,,
2017-11-20T06:04:38.157Z,45,,,,0,,27.8
2017-11-20T06:04:48.160Z,41.7,,1,0,0,0,27.8
2017-11-20T06:04:58.154Z,39.8,,,,0,,27.8
2017-11-20T06:05:08.154Z,38.9,,,,0,,27.8
2017-11-20T06:05:18.154Z,38.7,,,,0,,27.8
2017-11-20T06:05:28.155Z,38.8,,,,0,,27.8
2017-11-20T06:05:38.155Z,39.2,,,,0,,27.9
2017-11-20T06:05:48.153Z,39.5,,,,0,,27.9
2017-11-20T06:05:58.156Z,39.6,,,,0,,27.8
2017-11-20T06:06:08.158Z,,,,,0,,27.8
2017-11-20T06:06:18.154Z,,,,,0,,27.9
2017-11-20T06:06:28.156Z,39.5,,,,0,,27.9
2017-11-20T06:06:38.160Z,39.4,,,,0,,27.9
2017-11-20T06:06:48.159Z,39.1,,,,0,,27.9
2017-11-20T06:06:58.154Z,38.7,,,,0,,27.9
2017-11-20T06:07:08.154Z,38.5,,,,0,,27.9
2017-11-20T06:07:18.154Z,38.3,,,,0,,27.9
2017-11-20T06:07:28.161Z,38.2,,,,0,,27.9
2017-11-20T06:07:38.159Z,38.1,,,,0,,27.9
2017-11-20T06:07:48.153Z,38,,,,0,,27.9
2017-11-20T06:07:58.391Z,37.9,,,,0,,27.9
2017-11-20T06:08:08.389Z,37.8,,,,0,,27.9
2017-11-20T06:08:18.160Z,37.7,,,,0,,27.9
2017-11-20T06:08:28.156Z,37.6,,,,0,,27.9
2017-11-20T06:08:38.154Z,37.5,,,,0,,27.9
2017-11-20T06:08:48.390Z,37.4,,,,0,,27.9
2017-11-20T06:08:58.156Z,37.2,,,,0,,27.9
2017-11-20T06:09:08.154Z,37.1,,,,0,,27.9
2017-11-20T06:09:18.154Z,36.9,,,,0,,27.9
2017-11-20T06:09:28.157Z,36.8,,,,0,,27.9
2017-11-20T06:09:38.154Z,36.7,,,,0,,27.9
2017-11-20T06:09:48.155Z,36.6,,,,0,,27.9
2017-11-20T06:09:58.154Z,36.5,,,,0,,27.9
2017-11-20T06:10:08.156Z,36.4,,,,0,,27.9
2017-11-20T06:10:18.155Z,36.3,,,,0,,27.9
2017-11-20T06:10:28.155Z,,,,,0,,27.9
2017-11-20T06:10:38.155Z,,,,,0,,27.9
2017-11-20T06:10:48.158Z,36.2,,,,0,,27.9
2017-11-20T06:10:58.155Z,,,,,0,,27.9
2017-11-20T06:11:08.157Z,,,,,0,,27.9
2017-11-20T06:11:18.154Z,,,,,0,,27.9
2017-11-20T06:11:28.155Z,,,,,0,,27.9
2017-11-20T06:11:38.155Z,,,,,0,,27.9
2017-11-20T06:11:48.155Z,36.1,,,,0,,27.9
2017-11-20T06:11:58.157Z,,,,,0,,27.9
2017-11-20T06:12:08.155Z,,,,,0,,27.9
2017-11-20T06:12:18.160Z,,,,,0,,27.9
2017-11-20T06:12:28.155Z,,,,,0,,27.9
2017-11-20T06:12:38.183Z,36,,,,0,,27.9
2017-11-20T06:12:48.157Z,,,,,0,,27.9
2017-11-20T06:12:58.157Z,35.9,,,,0,,27.9
2017-11-20T06:13:08.155Z,35.8,,,,0,,27.9
2017-11-20T06:13:18.155Z,35.6,,,,0,,27.9
2017-11-20T06:13:28.157Z,35.3,,,,0,,27.9
2017-11-20T06:13:38.155Z,35.1,,,,0,,27.9
2017-11-20T06:13:48.202Z,34.9,,1,0,0,,27.8
2017-11-20T06:13:58.158Z,40.7,,,,0,36,27.9
2017-11-20T06:14:08.156Z,42.8,,,,0,29,27.8
2017-11-20T06:14:18.155Z,43.3,,,,0,29,27.9
2017-11-20T06:14:28.156Z,43.6,,,,0,,27.8
2017-11-20T06:14:38.159Z,43.8,,,,0,,27.8
2017-11-20T06:14:48.155Z,,,,,0,32,27.9
2017-11-20T06:14:58.155Z,44,,,,0,29,27.8
2017-11-20T06:15:08.158Z,44.3,,,,0,30,27.9
2017-11-20T06:15:18.155Z,44.6,,,,0,,27.9
2017-11-20T06:15:28.156Z,44.8,,,,0,29,27.8
2017-11-20T06:15:38.159Z,43.5,,1,0,0,0,27.9
2017-11-20T06:15:48.156Z,40.4,,,,0,,27.9
2017-11-20T06:15:58.155Z,39.2,,,,0,,27.9
2017-11-20T06:16:08.158Z,38.8,,,,0,,27.9
2017-11-20T06:16:18.155Z,,,,,0,,27.9
2017-11-20T06:16:28.156Z,39.2,,,,0,,27.9
2017-11-20T06:16:38.161Z,39.5,,,,0,,27.9
2017-11-20T06:16:48.156Z,39.7,,,,0,,27.9
2017-11-20T06:16:58.156Z,,,,,0,,27.9
2017-11-20T06:17:08.155Z,,,,,0,,27.9
2017-11-20T06:17:18.182Z,39.6,,,,0,,27.9
2017-11-20T06:17:28.156Z,39.5,,,,0,,27.9
2017-11-20T06:17:38.158Z,39.2,,,,0,,27.9
2017-11-20T06:17:48.155Z,38.9,,,,0,,27.9
2017-11-20T06:17:58.156Z,38.6,,,,0,,27.9
2017-11-20T06:18:08.155Z,38.4,,,,0,,27.9
2017-11-20T06:18:18.159Z,38.3,,,,0,,27.9
2017-11-20T06:18:28.158Z,38.2,,,,0,,27.9
2017-11-20T06:18:38.158Z,38.1,,,,0,,27.9
2017-11-20T06:18:48.175Z,38,,,,0,,27.9
2017-11-20T06:18:58.167Z,37.9,,,,0,,27.9
2017-11-20T06:19:08.168Z,37.8,,,,0,,27.9
2017-11-20T06:19:18.167Z,37.7,,,,0,,27.9
2017-11-20T06:19:28.168Z,37.6,,,,0,,27.9
2017-11-20T06:19:38.173Z,37.4,,,,0,,27.9
