Time,ChActive,HwTSet,HwTOutlet,PrimTSet,HwActive,ActPow,PrimT
2017-12-08T16:43:47.369Z,,0,44.9,,,,56.3
2017-12-08T16:43:57.364Z,1,0,44.8,,0,44,56
2017-12-08T16:44:07.364Z,,0,44.7,,,36,61.4
2017-12-08T16:44:17.364Z,,0,44.6,,,30,62.7
2017-12-08T16:44:27.365Z,,0,44.4,,,29,63.1
2017-12-08T16:44:37.365Z,,0,44.3,,,30,63.2
2017-12-08T16:44:47.363Z,,0,44.3,,,,63.3
2017-12-08T16:44:57.364Z,,0,44.2,,,,63.2
2017-12-08T16:45:07.364Z,,0,44.3,,,29,
2017-12-08T16:45:17.363Z,,0,44.3,,,30,
2017-12-08T16:45:27.363Z,,0,44.2,,,30,62.9
2017-12-08T16:45:37.364Z,,0,44.2,,,29,
2017-12-08T16:45:47.365Z,,0,44.1,,,30,62.8
2017-12-08T16:45:57.364Z,,0,44,,,30,63.1
2017-12-08T16:46:07.364Z,,0,44,,,,63.3
2017-12-08T16:46:17.365Z,0,54,52.1,0,2,0,63.8
2017-12-08T16:46:27.377Z,0,54,26.3,,2,122,56.4
2017-12-08T16:46:37.376Z,,54,49.2,,,118,58
2017-12-08T16:46:47.367Z,0,0,49.7,,0,0,57.1
2017-12-08T16:46:57.364Z,,0,49.3,,,,56.8
2017-12-08T16:47:07.364Z,,0,49.2,,,,56.7
2017-12-08T16:47:17.364Z,,0,49,,,,57
2017-12-08T16:47:27.366Z,0,54,56.7,,0,,56.7
2017-12-08T16:47:37.377Z,,0,55.4,,,,53.9
2017-12-08T16:47:47.365Z,,0,55.1,,,,53.8
2017-12-08T16:47:57.364Z,,0,54.9,,,,53.7
2017-12-08T16:48:07.369Z,,0,54.7,,,,53.6
2017-12-08T16:48:17.365Z,,0,54.3,,,,53.7
2017-12-08T16:48:27.367Z,1,0,54.1,62,0,,54.3
2017-12-08T16:48:37.384Z,1,0,53.9,,0,41,56.3
2017-12-08T16:48:47.366Z,,0,53.6,,,30,62.2
2017-12-08T16:48:57.402Z,0,54,29.8,0,2,0,63.2
2017-12-08T16:49:07.384Z,0,54,49.7,,2,120,57
2017-12-08T16:49:17.392Z,,54,49.2,,,118,57.2
2017-12-08T16:49:27.409Z,,54,50.2,,,123,58.3
2017-12-08T16:49:37.365Z,,54,50.8,,,127,59.1
2017-12-08T16:49:47.366Z,,54,51.3,,,127,60
2017-12-08T16:49:57.365Z,,54,52.3,,,122,60.5
2017-12-08T16:50:07.367Z,,54,52.4,,,121,60.6
2017-12-08T16:50:17.365Z,,54,52.6,,,126,61.1
2017-12-08T16:50:27.366Z,0,54,53,,0,0,61.5
2017-12-08T16:50:37.381Z,0,0,52.7,,0,,60.1
2017-12-08T16:50:47.364Z,,0,52.5,,,,59.8
2017-12-08T16:50:57.364Z,,0,52.2,,,,59.6
2017-12-08T16:51:07.621Z,,0,52.1,,,,
2017-12-08T16:51:17.364Z,,0,51.9,,,,59.5
2017-12-08T16:51:27.368Z,1,0,51.7,62,0,,59.4
2017-12-08T16:51:37.377Z,1,0,51.5,,0,43,62
2017-12-08T16:51:47.382Z,1,0,51.3,,0,0,66.7
2017-12-08T16:51:57.369Z,,0,51.1,,,,58.9
2017-12-08T16:52:07.365Z,,0,51,,,,56.9
2017-12-08T16:52:17.366Z,,0,50.8,,,,51.9
2017-12-08T16:52:27.450Z,,0,50.6,,,,50.6
2017-12-08T16:52:37.365Z,,0,50.4,,,,49.6
2017-12-08T16:52:47.366Z,,0,50.3,,,,48.9
2017-12-08T16:52:57.365Z,,0,50.1,,,,48.6
2017-12-08T16:53:07.365Z,,0,49.9,,,,48.5
2017-12-08T16:53:17.365Z,,0,49.7,,,,49
2017-12-08T16:53:27.365Z,,0,49.4,,,,50
2017-12-08T16:53:37.367Z,,0,49.2,,,,50.4
2017-12-08T16:53:47.366Z,,0,49.1,,,,50.9
2017-12-08T16:53:57.367Z,,0,48.9,,,,50.7
2017-12-08T16:54:07.365Z,,0,48.7,,,,50.3
2017-12-08T16:54:17.366Z,,0,48.5,,,,50.1
2017-12-08T16:54:27.367Z,,0,48.3,,,,49.9
2017-12-08T16:54:37.369Z,,0,48.2,,,,49.5
2017-12-08T16:54:47.368Z,,0,48,,,,48.9
2017-12-08T16:54:57.373Z,,0,47.8,,,,48.6
2017-12-08T16:55:07.365Z,,0,47.6,,,,48.2
2017-12-08T16:55:17.372Z,,0,47.5,,,,47.9
2017-12-08T16:55:27.367Z,,0,47.3,,,,47.7
2017-12-08T16:55:37.366Z,,0,47.2,,,,47.4
2017-12-08T16:55:47.366Z,,0,47,,,,47.2
2017-12-08T16:55:57.366Z,,0,46.8,,,,47.1
2017-12-08T16:56:07.365Z,,0,46.7,,,,
2017-12-08T16:56:18.545Z,,0,46.5,,,,47
2017-12-08T16:56:27.366Z,,0,46.4,,,,46.8
2017-12-08T16:56:37.378Z,1,0,46.2,,0,40,50.1
2017-12-08T16:56:47.365Z,,0,46.1,,,31,53
2017-12-08T16:56:57.367Z,,0,45.9,,,29,53.5
2017-12-08T16:57:07.368Z,,0,45.8,,,,53.6
2017-12-08T16:57:17.366Z,,0,45.7,,,,
2017-12-08T16:57:27.368Z,,0,45.5,,,,53.5
2017-12-08T16:57:37.367Z,,0,45.4,,,30,
2017-12-08T16:57:47.366Z,,0,45.2,,,,53.6
2017-12-08T16:57:57.367Z,,0,45.1,,,,53.7
2017-12-08T16:58:07.367Z,,0,44.9,,,,53.8
2017-12-08T16:58:17.423Z,,0,44.8,,,30,54
2017-12-08T16:58:27.450Z,,0,44.7,,,31,54.4
2017-12-08T16:58:37.368Z,,0,44.4,,,33,55.1
2017-12-08T16:58:47.369Z,,0,44.3,,,35,56
2017-12-08T16:58:57.368Z,,0,44.2,,,37,56.5
2017-12-08T16:59:07.367Z,,0,44.1,,,39,57.2
2017-12-08T16:59:17.369Z,,0,43.9,,,40,58.1
2017-12-08T16:59:27.367Z,,0,43.8,,,41,59
2017-12-08T16:59:37.367Z,,0,43.7,,,,59.4
2017-12-08T16:59:47.366Z,,0,43.5,,,43,60
2017-12-08T16:59:57.366Z,,0,43.4,,,,60.2
2017-12-08T17:00:07.366Z,,0,43.3,,,,60.7
2017-12-08T17:00:17.366Z,,0,43.2,,,,61.1
2017-12-08T17:00:27.366Z,,0,43.1,,,,61.3
2017-12-08T17:00:37.367Z,,0,43,,,,61.6
2017-12-08T17:00:47.368Z,,0,42.9,,,,62
2017-12-08T17:00:57.366Z,,0,42.8,,,,62.1
2017-12-08T17:01:07.367Z,,0,42.7,,,41,62.4
2017-12-08T17:01:17.367Z,,0,42.6,,,37,
2017-12-08T17:01:27.370Z,,0,42.5,,,35,62.1
2017-12-08T17:01:37.375Z,,0,42.4,,,34,62
2017-12-08T17:01:47.367Z,,0,42.3,,,33,62.2
2017-12-08T17:01:57.368Z,,0,42.2,,,31,62.4
2017-12-08T17:02:07.372Z,,0,42.1,,,29,62.2
2017-12-08T17:02:17.367Z,,0,42,,,,62.4
2017-12-08T17:02:27.366Z,,0,41.9,,,,62.6
2017-12-08T17:02:37.367Z,,0,41.8,,,,62.8
2017-12-08T17:02:47.367Z,,0,41.7,,,30,63.1
2017-12-08T17:02:57.367Z,,0,41.6,,,,63.3
2017-12-08T17:03:07.369Z,,0,41.6,,,,63.5
2017-12-08T17:03:17.367Z,,0,41.4,,,29,63.8
2017-12-08T17:03:27.367Z,,0,41.4,,,,64
2017-12-08T17:03:37.368Z,,0,41.3,,,,64.1
2017-12-08T17:03:47.367Z,,0,41.2,,,,64.2
2017-12-08T17:03:57.374Z,,0,41.1,,,30,64.5
2017-12-08T17:04:07.369Z,,0,41.1,,,29,64.6
2017-12-08T17:04:17.369Z,,0,40.9,,,30,64.7
2017-12-08T17:04:27.368Z,,0,40.8,,,,64.8
2017-12-08T17:04:37.368Z,,0,40.7,,,,64.9
2017-12-08T17:04:47.377Z,,0,40.7,,,29,65.1
2017-12-08T17:04:57.369Z,,0,40.6,,,,65.2
2017-12-08T17:05:07.368Z,,0,40.5,,,,65.4
2017-12-08T17:05:17.368Z,,0,40.5,,,30,65.5
2017-12-08T17:05:27.367Z,,0,40.4,,,29,65.6
2017-12-08T17:05:37.373Z,,0,40.4,,,,65.9
2017-12-08T17:05:47.368Z,1,0,40.3,,0,0,63.8
2017-12-08T17:05:57.368Z,,0,40.2,,,,61.8
2017-12-08T17:06:07.368Z,,0,40.2,,,,60.6
2017-12-08T17:06:17.368Z,,0,40.1,,,,59.9
2017-12-08T17:06:27.373Z,,0,40.1,,,,59.6
2017-12-08T17:06:37.368Z,,0,40,,,,
2017-12-08T17:06:47.369Z,,0,40,,,,59.5
2017-12-08T17:06:57.369Z,,0,39.9,,,,
2017-12-08T17:07:07.370Z,,0,39.8,,,,59.4
2017-12-08T17:07:17.369Z,,0,39.8,,,,
2017-12-08T17:07:27.368Z,,0,39.7,,,,59.1
2017-12-08T17:07:37.370Z,,0,39.7,,,,58.9
2017-12-08T17:07:47.371Z,,0,39.6,,,,58.7
2017-12-08T17:07:57.375Z,,0,39.6,,,,58.4
2017-12-08T17:08:07.454Z,,0,39.5,,,,58.1
2017-12-08T17:08:17.368Z,,0,39.5,,,,57.9
2017-12-08T17:08:27.369Z,,0,39.4,,,,57.6
2017-12-08T17:08:37.379Z,,0,39.4,,,,57.1
2017-12-08T17:08:47.370Z,,0,39.3,,,,56.8
2017-12-08T17:08:57.372Z,,0,39.3,,,,56.5
2017-12-08T17:09:07.377Z,,0,39.2,,,,56.2
2017-12-08T17:09:17.371Z,,0,39.2,,,,55.9
2017-12-08T17:09:27.368Z,1,0,39.1,,0,40,59.5
2017-12-08T17:09:37.370Z,,0,39.1,,,31,61.5
2017-12-08T17:09:47.369Z,,0,38.9,,,30,61.9
2017-12-08T17:09:57.368Z,,0,38.9,,,29,
2017-12-08T17:10:07.371Z,,0,38.8,,,,61.8
2017-12-08T17:10:17.368Z,,0,38.8,,,,61.6
2017-12-08T17:10:27.369Z,,0,38.7,,,,
2017-12-08T17:10:37.368Z,,0,38.7,,,30,
2017-12-08T17:10:47.368Z,,0,38.7,,,,
2017-12-08T17:10:57.368Z,,0,38.6,,,,61.5
2017-12-08T17:11:07.371Z,0,0,38.6,0,0,0,61.8
2017-12-08T17:11:17.369Z,0,0,56.7,,0,,61.2
2017-12-08T17:11:27.369Z,,0,56.5,,,,59.7
2017-12-08T17:11:37.369Z,,0,56.3,,,,59.7
2017-12-08T17:11:47.369Z,,0,55.8,,,,60
2017-12-08T17:11:57.369Z,,0,55.5,,,,60.4
2017-12-08T17:12:07.369Z,1,0,55.2,62,0,,
2017-12-08T17:12:17.369Z,1,0,54.8,,0,42,61.2
2017-12-08T17:12:27.371Z,,0,54.3,,,33,64.4
2017-12-08T17:12:37.369Z,,0,54,,,30,63.9
2017-12-08T17:12:47.369Z,,0,53.7,,,29,62.8
2017-12-08T17:12:57.369Z,,0,53.4,,,,62.4
2017-12-08T17:13:07.370Z,,0,53.1,,,30,62.5
2017-12-08T17:13:17.372Z,,0,52.7,,,29,62.6
2017-12-08T17:13:27.371Z,,0,52.4,,,29,63.1
2017-12-08T17:13:37.369Z,,0,52.2,,,,63.2
2017-12-08T17:13:47.369Z,,0,51.9,,,,
2017-12-08T17:13:57.372Z,,0,51.6,,,,63.3
2017-12-08T17:14:07.369Z,,0,51.4,,,30,63.6
2017-12-08T17:14:17.370Z,,0,51.1,,,,64
2017-12-08T17:14:27.370Z,,0,50.9,,,29,64.2
2017-12-08T17:14:37.372Z,,0,50.7,,,,64.5
2017-12-08T17:14:47.369Z,,0,50.5,,,30,64.7
2017-12-08T17:14:57.369Z,,0,50.2,,,29,65.1
2017-12-08T17:15:07.371Z,,0,50,,,,65.2
2017-12-08T17:15:17.369Z,,0,49.8,,,30,65.4
2017-12-08T17:15:27.370Z,,0,49.6,,,,65.6
2017-12-08T17:15:37.369Z,,0,49.3,,,,65.8
2017-12-08T17:15:47.373Z,,0,49.1,,,0,66
2017-12-08T17:15:57.369Z,1,0,48.9,,0,,62.9
2017-12-08T17:16:07.372Z,,0,48.8,,,,60.8
2017-12-08T17:16:17.369Z,,0,48.6,,,,59.8
2017-12-08T17:16:27.370Z,,0,48.4,,,,59.5
2017-12-08T17:16:37.477Z,,0,48.2,,,,59.4
2017-12-08T17:16:47.370Z,,0,48.1,,,,
2017-12-08T17:16:57.372Z,,0,47.9,,,,
2017-12-08T17:17:07.370Z,,0,47.7,,,,
2017-12-08T17:17:17.371Z,,0,47.6,,,,59.3
2017-12-08T17:17:27.371Z,,0,47.4,,,,
2017-12-08T17:17:37.371Z,,0,47.3,,,,59.1
2017-12-08T17:17:47.370Z,,0,47.1,,,,58.9
2017-12-08T17:17:57.370Z,,0,46.9,,,,58.7
2017-12-08T17:18:07.370Z,,0,46.8,,,,58.4
2017-12-08T17:18:17.369Z,,0,46.7,,,,58.2
2017-12-08T17:18:27.370Z,,0,46.5,,,,57.9
2017-12-08T17:18:37.386Z,0,54,25,0,2,102,58
2017-12-08T17:18:47.384Z,,54,51.2,,,119,59.3
2017-12-08T17:18:57.370Z,0,54,51.8,,0,0,59.6
2017-12-08T17:19:07.370Z,,0,51.5,,,,57.9
2017-12-08T17:19:17.371Z,,0,51.3,,,,57.8
2017-12-08T17:19:27.383Z,0,54,45,,2,115,53
2017-12-08T17:19:37.386Z,0,0,46.1,,0,0,52.1
2017-12-08T17:19:47.370Z,,0,45.8,,,,52.3
2017-12-08T17:19:57.370Z,,0,45.7,,,,52.2
2017-12-08T17:20:07.370Z,,0,45.6,,,,52.1
2017-12-08T17:20:17.371Z,,0,45.4,,,,52.2
2017-12-08T17:20:27.370Z,,0,45.3,,,,52.6
2017-12-08T17:20:37.371Z,1,0,45.2,62,0,45,53.2
2017-12-08T17:20:47.372Z,,0,45.1,,,32,60.4
2017-12-08T17:20:57.378Z,,0,45,,,29,62.2
2017-12-08T17:21:07.371Z,,0,44.9,,,30,62
2017-12-08T17:21:17.370Z,,0,44.8,,,29,62.4
2017-12-08T17:21:27.371Z,,0,44.6,,,30,62
2017-12-08T17:21:37.370Z,,0,44.4,,,30,61.9
2017-12-08T17:21:47.370Z,,0,44.3,,,,61.8
2017-12-08T17:21:57.375Z,,0,44.2,,,,61.6
2017-12-08T17:22:07.371Z,,0,44.1,,,,
2017-12-08T17:22:17.384Z,,0,44,,,,
2017-12-08T17:22:27.383Z,,0,43.9,,,,61.8
2017-12-08T17:22:37.372Z,,0,43.7,,,30,62
2017-12-08T17:22:47.370Z,,0,43.6,,,29,62.4
2017-12-08T17:22:57.372Z,0,0,23.9,0,0,0,63.1
2017-12-08T17:23:07.374Z,,0,23.3,,,,62.9
2017-12-08T17:23:17.370Z,,0,23.3,,,,62.2
2017-12-08T17:23:27.392Z,0,54,48.2,,0,,58.2
2017-12-08T17:23:37.384Z,,0,40.9,,,,54.4
2017-12-08T17:23:47.372Z,,0,40.9,,,,54.3
2017-12-08T17:23:57.373Z,0,0,42.4,,2,,53.6
2017-12-08T17:24:07.384Z,0,0,43.8,,0,0,47.6
2017-12-08T17:24:17.388Z,,0,43.3,,,,46.9
2017-12-08T17:24:27.376Z,,0,43.1,,,,
2017-12-08T17:24:37.373Z,,0,43,,,,47
2017-12-08T17:24:47.371Z,,0,42.9,,,,48
2017-12-08T17:24:57.377Z,,0,42.8,,,,49.1
2017-12-08T17:25:07.373Z,1,0,42.7,62,0,,50.2
2017-12-08T17:25:17.383Z,1,0,42.6,,0,39,52
2017-12-08T17:25:27.391Z,,0,42.5,,,29,58.2
2017-12-08T17:25:37.372Z,,0,42.4,,,29,60.2
2017-12-08T17:25:47.373Z,,0,42.3,,,30,61.2
2017-12-08T17:25:57.372Z,,0,42.2,,,30,61.9
2017-12-08T17:26:07.371Z,,0,42.1,,,30,62
2017-12-08T17:26:17.371Z,,0,42,,,29,62.2
2017-12-08T17:26:27.388Z,,0,41.9,,,30,
2017-12-08T17:26:37.374Z,,0,41.7,,,,62
2017-12-08T17:26:47.375Z,,0,41.7,,,,62.1
2017-12-08T17:26:57.381Z,,0,41.6,,,29,
2017-12-08T17:27:07.372Z,,0,41.5,,,,62.2
2017-12-08T17:27:17.383Z,,0,41.4,,,30,62.5
2017-12-08T17:27:27.387Z,,0,41.3,,,,63.1
2017-12-08T17:27:37.377Z,,0,41.2,,,,63.3
2017-12-08T17:27:47.437Z,,0,41.1,,,29,63.4
2017-12-08T17:27:57.418Z,,0,40.9,,,,63.5
2017-12-08T17:28:07.372Z,,0,40.8,,,30,63.6
2017-12-08T17:28:17.377Z,,0,40.7,,,29,64
2017-12-08T17:28:27.372Z,,0,40.6,,,30,64.2
2017-12-08T17:28:37.377Z,,0,40.6,,,29,64.6
2017-12-08T17:28:47.372Z,,0,40.4,,,,64.9
2017-12-08T17:28:57.379Z,,0,40.4,,,30,65.2
2017-12-08T17:29:07.372Z,,0,40.3,,,,65.3
2017-12-08T17:29:17.373Z,,0,40.2,,,29,65.5
2017-12-08T17:29:27.372Z,,0,40.1,,,,65.6
2017-12-08T17:29:37.379Z,,0,40,,,0,66
2017-12-08T17:29:47.379Z,1,0,39.9,,0,,62.7
2017-12-08T17:29:57.379Z,,0,39.9,,,,60.8
2017-12-08T17:30:07.372Z,,0,39.8,,,,59.7
2017-12-08T17:30:17.373Z,,0,39.8,,,,59.5
2017-12-08T17:30:27.373Z,,0,39.7,,,,59.4
2017-12-08T17:30:37.373Z,,0,39.6,,,,
2017-12-08T17:30:47.378Z,,0,39.5,,,,
2017-12-08T17:30:57.377Z,,0,39.5,,,,59.3
2017-12-08T17:31:07.378Z,,0,39.4,,,,
2017-12-08T17:31:17.381Z,,0,39.3,,,,
2017-12-08T17:31:27.373Z,,0,39.3,,,,59.1
2017-12-08T17:31:37.383Z,,0,39.2,,,,58.9
2017-12-08T17:31:47.411Z,,0,39.2,,,,58.7
2017-12-08T17:31:57.391Z,,0,39.1,,,,58.4
2017-12-08T17:32:07.372Z,,0,38.9,,,,58.2
2017-12-08T17:32:17.377Z,,0,38.9,,,,57.9
2017-12-08T17:32:27.378Z,,0,38.8,,,,57.7
2017-12-08T17:32:37.381Z,,0,38.8,,,,57.3
2017-12-08T17:32:47.388Z,,0,38.7,,,,56.9
2017-12-08T17:32:57.381Z,,0,38.6,,,,56.7
2017-12-08T17:33:07.373Z,,0,38.6,,,,56.5
2017-12-08T17:33:17.411Z,,0,38.5,,,,56.3
2017-12-08T17:33:27.381Z,,0,38.5,,,,56.1
2017-12-08T17:33:37.432Z,1,0,38.4,,0,43,57.3
2017-12-08T17:33:47.374Z,,0,38.4,,,30,62
2017-12-08T17:33:57.373Z,,0,38.3,,,,62.5
2017-12-08T17:34:07.374Z,,0,38.2,,,29,
2017-12-08T17:34:17.446Z,,0,38.2,,,30,
2017-12-08T17:34:32.571Z,,0,38.1,,,,
2017-12-08T17:34:37.375Z,,0,38.1,,,29,62.4
2017-12-08T17:34:47.382Z,,0,38,,,30,
2017-12-08T17:34:57.377Z,,0,38,,,,
2017-12-08T17:35:07.381Z,,0,37.9,,,,
2017-12-08T17:35:17.413Z,,0,37.9,,,,
2017-12-08T17:35:27.398Z,,0,37.8,,,,62.5
2017-12-08T17:35:37.389Z,,0,37.8,,,29,62.7
2017-12-08T17:35:47.408Z,,0,37.7,,,30,63.1
2017-12-08T17:35:57.389Z,,0,37.7,,,,63.3
2017-12-08T17:36:07.379Z,,0,37.6,,,29,63.5
2017-12-08T17:36:17.416Z,,0,37.6,,,29,64
2017-12-08T17:36:27.383Z,,0,37.5,,,,64.2
2017-12-08T17:36:37.379Z,,0,37.5,,,,64.6
2017-12-08T17:36:47.443Z,,0,37.5,,,,64.9
2017-12-08T17:36:57.381Z,,0,37.4,,,30,65.2
2017-12-08T17:37:07.383Z,,0,37.4,,,,65.4
2017-12-08T17:37:17.410Z,,0,37.4,,,,65.6
2017-12-08T17:37:27.384Z,,0,37.3,,,,65.8
2017-12-08T17:37:37.377Z,,0,37.3,,,,65.9
2017-12-08T17:37:47.391Z,1,0,37.3,,0,0,63.5
2017-12-08T17:37:57.382Z,,0,37.2,,,,60.9
2017-12-08T17:38:07.397Z,,0,37.2,,,,59.8
2017-12-08T17:38:17.400Z,,0,56,,,,59.4
2017-12-08T17:38:27.381Z,,0,56,,,,59.1
2017-12-08T17:38:37.377Z,,0,55.8,,,,
2017-12-08T17:38:47.390Z,,0,55.5,,,,
2017-12-08T17:38:57.375Z,,0,55.1,,,,
2017-12-08T17:39:07.379Z,,0,54.8,,,,
2017-12-08T17:39:17.374Z,,0,54.4,,,,
2017-12-08T17:39:27.374Z,,0,54,,,,
2017-12-08T17:39:37.376Z,,0,53.7,,,,58.9
2017-12-08T17:39:47.377Z,,0,53.4,,,,58.6
2017-12-08T17:39:57.379Z,,0,53.1,,,,58.3
2017-12-08T17:40:07.375Z,,0,52.7,,,,58.1
2017-12-08T17:40:17.379Z,,0,52.4,,,,57.8
2017-12-08T17:40:27.376Z,,0,52.1,,,,57.4
2017-12-08T17:40:37.376Z,,0,51.8,,,,57
2017-12-08T17:40:47.374Z,,0,51.5,,,,56.7
2017-12-08T17:40:57.375Z,,0,51.2,,,,56.4
2017-12-08T17:41:07.378Z,,0,50.9,,,,56.1
2017-12-08T17:41:17.378Z,1,0,50.7,,0,45,56.1
2017-12-08T17:41:27.434Z,,0,50.4,,,35,61.3
2017-12-08T17:41:37.380Z,,0,50.1,,,29,62.4
2017-12-08T17:41:47.376Z,,0,49.9,,,30,62.5
2017-12-08T17:41:57.375Z,,0,49.7,,,29,62.6
2017-12-08T17:42:07.375Z,,0,49.4,,,,62.5
2017-12-08T17:42:17.424Z,,0,49.1,,,,62.4
2017-12-08T17:42:27.375Z,,0,48.9,,,30,62.1
2017-12-08T17:42:37.378Z,,0,48.7,,,29,
2017-12-08T17:42:47.374Z,,0,48.5,,,30,61.9
2017-12-08T17:42:57.376Z,,0,48.3,,,29,61.8
2017-12-08T17:43:07.377Z,,0,48.1,,,,
2017-12-08T17:43:17.375Z,,0,47.9,,,30,62
2017-12-08T17:43:27.380Z,,0,47.7,,,,62.1
2017-12-08T17:43:37.376Z,,0,47.5,,,29,62.2
2017-12-08T17:43:47.377Z,,0,47.3,,,,62.5
2017-12-08T17:43:57.400Z,,0,47.2,,,,62.7
2017-12-08T17:44:07.379Z,,0,47,,,30,63.1
2017-12-08T17:44:17.376Z,,0,46.8,,,29,63.4
2017-12-08T17:44:27.376Z,,0,46.7,,,,63.6
2017-12-08T17:44:37.376Z,,0,46.5,,,,63.9
2017-12-08T17:44:47.382Z,,0,46.3,,,29,64
2017-12-08T17:44:57.378Z,,0,46.2,,,,
2017-12-08T17:45:07.381Z,,0,46,,,30,64.1
2017-12-08T17:45:17.375Z,,0,45.9,,,,
2017-12-08T17:45:27.378Z,,0,45.7,,,,64.2
2017-12-08T17:45:37.376Z,,0,45.6,,,29,
2017-12-08T17:45:47.376Z,,0,45.4,,,,64.4
2017-12-08T17:45:57.591Z,,0,45.3,,,,
2017-12-08T17:46:07.376Z,,0,45.1,,,,64.6
2017-12-08T17:46:17.376Z,,0,45,,,30,64.7
2017-12-08T17:46:27.377Z,,0,44.9,,,29,
2017-12-08T17:46:37.377Z,,0,44.8,,,30,64.9
2017-12-08T17:46:52.396Z,,0,44.6,,,29,65.1
2017-12-08T17:46:57.375Z,,0,44.4,,,,65.2
2017-12-08T17:47:07.380Z,,0,44.3,,,30,65.4
2017-12-08T17:47:17.380Z,,0,44.1,,,29,65.5
2017-12-08T17:47:27.384Z,,0,44,,,,65.6
2017-12-08T17:47:37.376Z,,0,43.9,,,30,65.8
2017-12-08T17:47:47.378Z,,0,43.8,,,30,66
2017-12-08T17:47:57.380Z,1,0,43.6,,0,0,62.6
2017-12-08T17:48:07.385Z,,0,43.5,,,,60.8
2017-12-08T17:48:17.380Z,,0,43.4,,,,59.5
2017-12-08T17:48:27.377Z,,0,43.3,,,,58.8
2017-12-08T17:48:37.379Z,,0,43.2,,,,58.6
2017-12-08T17:48:47.382Z,,0,43.1,,,,58.4
2017-12-08T17:48:57.382Z,,0,43,,,,
2017-12-08T17:49:07.448Z,,0,42.9,,,,
2017-12-08T17:49:17.376Z,,0,42.8,,,,58.5
2017-12-08T17:49:27.384Z,,0,42.7,,,,
2017-12-08T17:49:37.383Z,,0,42.6,,,,
2017-12-08T17:49:47.378Z,,0,42.5,,,,58.3
2017-12-08T17:49:57.378Z,,0,42.4,,,,58.1
2017-12-08T17:50:07.379Z,,0,42.3,,,,57.7
2017-12-08T17:50:17.376Z,,0,42.2,,,,57.3
2017-12-08T17:50:27.384Z,,0,42.1,,,,57
2017-12-08T17:50:37.381Z,,0,42,,,,56.7
2017-12-08T17:50:47.377Z,,0,41.9,,,,56.4
2017-12-08T17:50:57.381Z,,0,41.9,,,,55.9
2017-12-08T17:51:07.387Z,1,0,41.8,,0,40,59.5
2017-12-08T17:51:17.382Z,,0,41.7,,,30,62.4
2017-12-08T17:51:27.382Z,,0,41.6,,,,62.9
2017-12-08T17:51:37.379Z,1,0,41.5,62,0,30,63.2
2017-12-08T17:51:47.382Z,,0,41.4,,,29,
2017-12-08T17:51:57.377Z,,0,41.4,,,30,
2017-12-08T17:52:07.399Z,,0,41.3,,,29,
2017-12-08T17:52:17.404Z,,0,41.2,,,,
2017-12-08T17:52:27.961Z,,0,41.1,,,29,63.1
2017-12-08T17:52:39.790Z,,0,40.9,,,,62.9
2017-12-08T17:52:47.377Z,,0,40.8,,,30,62.8
2017-12-08T17:52:57.378Z,,0,40.7,,,,63.1
2017-12-08T17:53:07.377Z,,0,40.7,,,29,63.3
2017-12-08T17:53:17.380Z,,0,40.6,,,30,63.5
2017-12-08T17:53:27.378Z,,0,40.5,,,,63.9
2017-12-08T17:53:37.377Z,,0,40.5,,,,64.1
2017-12-08T17:53:47.424Z,,0,40.4,,,29,64.5
2017-12-08T17:53:57.384Z,,0,40.3,,,29,65.1
2017-12-08T17:54:07.376Z,,0,40.2,,,,65.3
2017-12-08T17:54:17.379Z,,0,40.2,,,30,65.8
2017-12-08T17:54:27.377Z,1,0,40.1,,0,0,64.6
2017-12-08T17:54:37.534Z,,0,40,,,,60.8
2017-12-08T17:54:47.384Z,,0,40,,,,59.6
2017-12-08T17:54:57.377Z,,0,39.9,,,,58.7
2017-12-08T17:55:07.377Z,,0,39.9,,,,58.3
2017-12-08T17:55:17.378Z,,0,39.8,,,,58.1
2017-12-08T17:55:27.378Z,,0,39.8,,,,
2017-12-08T17:55:37.377Z,,0,39.7,,,,
2017-12-08T17:55:47.378Z,,0,39.6,,,,
2017-12-08T17:55:57.383Z,,0,39.6,,,,58.2
2017-12-08T17:56:07.378Z,,0,39.5,,,,58.4
2017-12-08T17:56:17.389Z,,0,39.4,,,,
2017-12-08T17:56:27.378Z,,0,39.4,,,,58.3
2017-12-08T17:56:37.380Z,,0,39.4,,,,58
2017-12-08T17:56:47.379Z,,0,39.3,,,,57.8
2017-12-08T17:56:57.377Z,,0,39.2,,,,57.4
2017-12-08T17:57:07.385Z,,0,39.2,,,,57.2
2017-12-08T17:57:17.526Z,,0,39.1,,,,56.9
2017-12-08T17:57:27.377Z,,0,39.1,,,,56.5
2017-12-08T17:57:37.381Z,,0,38.9,,,,56.1
2017-12-08T17:57:47.402Z,1,0,38.9,,0,45,56.1
2017-12-08T17:57:57.380Z,,0,38.8,,,34,62
2017-12-08T17:58:07.377Z,,0,38.8,,,29,63.3
2017-12-08T17:58:17.378Z,0,0,38.8,0,2,30,63.8
2017-12-08T17:58:27.382Z,0,0,50.3,,0,0,60.6
2017-12-08T17:58:37.382Z,,0,50,,,,57.7
2017-12-08T17:58:47.378Z,,0,49.8,,,,57.6
2017-12-08T17:58:57.394Z,,0,49.6,,,,57.4
