Time,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet,PrimT,HwActive
2018-01-13T03:55:07.612Z,,0,18.9,,,,
2018-01-13T03:55:17.612Z,,0,18.9,,,,
2018-01-13T03:55:27.612Z,,0,18.9,,,,
2018-01-13T03:55:37.612Z,,0,18.9,,,,
2018-01-13T03:55:47.612Z,,0,18.9,,,,
2018-01-13T03:55:57.612Z,,0,18.8,,,,
2018-01-13T03:56:07.612Z,,0,18.9,,,,
2018-01-13T03:56:17.613Z,,0,18.8,,,,
2018-01-13T03:56:27.614Z,,0,18.9,,,,
2018-01-13T03:56:37.612Z,,0,18.9,,,,
2018-01-13T03:56:47.612Z,,0,18.8,,,,
2018-01-13T03:56:57.612Z,,0,18.9,,,,
2018-01-13T03:57:07.616Z,,0,18.9,,,,
2018-01-13T03:57:17.613Z,,0,18.9,,,27.6,
2018-01-13T03:57:27.613Z,,0,18.8,,,27.5,
2018-01-13T03:57:37.612Z,,0,18.9,,,,
2018-01-13T03:57:47.788Z,,0,18.8,,,,
2018-01-13T03:57:57.612Z,,0,18.8,,,,
2018-01-13T03:58:07.613Z,,0,18.9,,,,
2018-01-13T03:58:17.613Z,,0,18.9,,,,
2018-01-13T03:58:27.612Z,,0,18.8,,,,
2018-01-13T03:58:37.613Z,,0,18.8,,,,
2018-01-13T03:58:47.613Z,,0,18.8,,,,
2018-01-13T03:58:57.613Z,,0,18.8,,,,
2018-01-13T03:59:07.612Z,,0,18.8,,,,
2018-01-13T03:59:17.613Z,,0,18.9,,,,
2018-01-13T03:59:27.613Z,,0,18.8,,,,
2018-01-13T03:59:37.613Z,,0,18.8,,,,
2018-01-13T03:59:47.613Z,,0,18.8,,,,
2018-01-13T03:59:57.613Z,,0,18.8,,,,
2018-01-13T04:00:07.613Z,,0,18.8,,,,
2018-01-13T04:00:17.613Z,,0,18.8,,,,
2018-01-13T04:00:27.615Z,,0,18.8,,,,
2018-01-13T04:00:37.613Z,,0,18.8,,,,
2018-01-13T04:00:47.613Z,,0,18.8,,,,
2018-01-13T04:00:57.613Z,,0,18.8,,,27.3,
2018-01-13T04:01:07.613Z,,0,18.8,,,,
2018-01-13T04:01:17.613Z,,0,18.8,,,,
2018-01-13T04:01:27.615Z,,0,18.8,,,,
2018-01-13T04:01:37.614Z,,0,18.8,,,,
2018-01-13T04:01:47.616Z,,0,18.8,,,,
2018-01-13T04:01:57.619Z,,0,18.8,,,,
2018-01-13T04:02:07.613Z,,0,18.8,,,,
2018-01-13T04:02:17.616Z,,0,18.8,,,,
2018-01-13T04:02:27.613Z,,0,18.8,,,,
2018-01-13T04:02:37.613Z,,0,18.8,,,,
2018-01-13T04:02:47.613Z,,0,18.8,,,,
2018-01-13T04:02:57.613Z,,0,18.8,,,,
2018-01-13T04:03:07.613Z,,0,18.8,,,,
2018-01-13T04:03:17.736Z,,0,18.8,,,,
2018-01-13T04:03:27.624Z,,0,18.8,,,,
2018-01-13T04:03:37.615Z,,0,18.8,,,,
2018-01-13T04:03:47.615Z,,0,18.8,,,,
2018-01-13T04:03:57.613Z,,0,18.8,,,,
2018-01-13T04:04:07.614Z,,0,18.8,,,,
2018-01-13T04:04:17.613Z,,0,18.8,,,,
2018-01-13T04:04:27.613Z,,0,18.8,,,,
2018-01-13T04:04:37.613Z,,0,18.8,,,27.2,
2018-01-13T04:04:47.616Z,,0,18.8,,,,
2018-01-13T04:04:57.613Z,,0,18.8,,,,
2018-01-13T04:05:07.613Z,,0,18.8,,,,
2018-01-13T04:05:17.615Z,,0,18.8,,,,
2018-01-13T04:05:27.613Z,,0,18.8,,,,
2018-01-13T04:05:37.614Z,,0,18.8,,,,
2018-01-13T04:05:47.613Z,,0,18.8,,,,
2018-01-13T04:05:57.614Z,,0,18.8,,,,
2018-01-13T04:06:07.614Z,,0,18.8,,,,
2018-01-13T04:06:17.613Z,,0,18.8,,,,
2018-01-13T04:06:27.614Z,,0,18.8,,,,
2018-01-13T04:06:37.617Z,,0,18.8,,,,
2018-01-13T04:06:47.615Z,,0,18.8,,,,
2018-01-13T04:06:57.778Z,,0,18.8,,,,
2018-01-13T04:07:07.614Z,,0,18.8,,,,
2018-01-13T04:07:17.613Z,,0,18.8,,,,
2018-01-13T04:07:27.615Z,,0,18.8,,,,
2018-01-13T04:07:37.614Z,,0,18.8,,,27.1,
2018-01-13T04:07:47.613Z,,0,18.8,,,27.2,
2018-01-13T04:07:57.617Z,,0,18.8,,,27.1,
2018-01-13T04:08:07.613Z,,0,18.8,,,,
2018-01-13T04:08:17.614Z,,0,18.8,,,,
2018-01-13T04:08:27.614Z,,0,18.8,,,,
2018-01-13T04:08:37.614Z,,0,18.8,,,,
2018-01-13T04:08:47.614Z,,0,18.8,,,,
2018-01-13T04:08:57.614Z,,0,18.8,,,,
2018-01-13T04:09:07.614Z,,0,18.8,,,,
2018-01-13T04:09:17.614Z,,0,18.8,,,,
2018-01-13T04:09:27.614Z,,0,18.8,,,,
2018-01-13T04:09:37.615Z,,0,18.8,,,,
2018-01-13T04:09:47.617Z,,0,18.8,,,,
2018-01-13T04:09:57.614Z,,0,18.8,,,,
2018-01-13T04:10:07.614Z,,0,18.8,,,,
2018-01-13T04:10:17.614Z,,0,18.8,,,,
2018-01-13T04:10:27.614Z,,0,18.8,,,,
2018-01-13T04:10:37.614Z,,0,18.8,,,,
2018-01-13T04:10:47.614Z,,0,18.8,,,,
2018-01-13T04:10:57.614Z,,0,18.8,,,27,
2018-01-13T04:11:07.614Z,,0,18.8,,,27.1,
2018-01-13T04:11:17.872Z,,0,18.8,,,,
2018-01-13T04:11:27.615Z,,0,18.8,,,27,
2018-01-13T04:11:37.615Z,,0,18.8,,,27.1,
2018-01-13T04:11:47.615Z,,0,18.8,,,27,
2018-01-13T04:11:57.614Z,,0,18.8,,,,
2018-01-13T04:12:07.614Z,,0,18.8,,,,
2018-01-13T04:12:17.617Z,,0,18.8,,,,
2018-01-13T04:12:27.614Z,,0,18.8,,,,
2018-01-13T04:12:37.614Z,,0,18.8,,,,
2018-01-13T04:12:47.618Z,,0,18.8,,,,
2018-01-13T04:12:57.615Z,,0,18.8,,,,
2018-01-13T04:13:07.614Z,,0,18.8,,,,
2018-01-13T04:13:17.862Z,,0,18.8,,,,
2018-01-13T04:13:27.614Z,,0,18.8,,,,
2018-01-13T04:13:37.614Z,,0,18.8,,,,
2018-01-13T04:13:47.615Z,,0,18.8,,,,
2018-01-13T04:13:57.615Z,,0,18.8,,,,
2018-01-13T04:14:07.615Z,,0,18.8,,,,
2018-01-13T04:14:17.615Z,,0,18.8,,,,
2018-01-13T04:14:27.614Z,,0,18.8,,,,
2018-01-13T04:14:37.614Z,,0,18.6,,,,
2018-01-13T04:14:47.615Z,,0,18.6,,,,
2018-01-13T04:14:57.615Z,,0,18.8,,,27,
2018-01-13T04:15:07.615Z,,0,18.6,,,27,
2018-01-13T04:15:17.626Z,,0,18.8,,,26.9,
2018-01-13T04:15:27.615Z,,0,18.8,,,26.9,
2018-01-13T04:15:37.619Z,,0,18.6,,,,
2018-01-13T04:15:47.615Z,,0,18.6,,,,
2018-01-13T04:15:57.616Z,,0,18.8,,,,
2018-01-13T04:16:07.860Z,,0,18.6,,,,
2018-01-13T04:16:17.615Z,,0,18.6,,,,
2018-01-13T04:16:27.615Z,,0,18.8,,,,
2018-01-13T04:16:37.619Z,,0,18.8,,,,
2018-01-13T04:16:47.615Z,,0,18.6,,,,
2018-01-13T04:16:57.615Z,,0,18.6,,,,
2018-01-13T04:17:07.617Z,,0,18.6,,,,
2018-01-13T04:17:17.616Z,,0,18.6,,,,
2018-01-13T04:17:27.615Z,,0,18.6,,,,
2018-01-13T04:17:37.616Z,,0,18.6,,,,
2018-01-13T04:17:47.622Z,,0,18.6,,,,
2018-01-13T04:17:57.617Z,,0,18.6,,,,
2018-01-13T04:18:07.615Z,,0,18.6,,,,
2018-01-13T04:18:17.615Z,,0,18.6,,,,
2018-01-13T04:18:27.615Z,,0,18.6,,,,
2018-01-13T04:18:37.615Z,,0,18.6,,,,
2018-01-13T04:18:47.615Z,,0,18.6,,,26.7,
2018-01-13T04:18:57.616Z,,0,18.6,,,,
2018-01-13T04:19:07.616Z,,0,18.6,,,,
2018-01-13T04:19:17.616Z,,0,18.6,,,,
2018-01-13T04:19:27.615Z,,0,18.6,,,,
2018-01-13T04:19:37.615Z,,0,18.6,,,,
2018-01-13T04:19:47.615Z,,0,18.6,,,,
2018-01-13T04:19:57.616Z,,0,18.6,,,,
2018-01-13T04:20:07.616Z,,0,18.6,,,,
2018-01-13T04:20:17.618Z,,0,18.6,,,,
2018-01-13T04:20:27.616Z,,0,18.6,,,,
2018-01-13T04:20:37.615Z,,0,18.6,,,,
2018-01-13T04:20:47.617Z,,0,18.6,,,,
2018-01-13T04:20:57.617Z,,0,18.6,,,,
2018-01-13T04:21:07.616Z,,0,18.6,,,,
2018-01-13T04:21:17.617Z,,0,18.6,,,,
2018-01-13T04:21:27.616Z,,0,18.6,,,,
2018-01-13T04:21:37.616Z,,0,18.6,,,,
2018-01-13T04:21:47.617Z,,0,18.6,,,,
2018-01-13T04:21:57.620Z,,0,18.6,,,,
2018-01-13T04:22:07.616Z,,0,18.6,,,26.6,
2018-01-13T04:22:17.616Z,,0,18.6,,,26.7,
2018-01-13T04:22:27.619Z,,0,18.6,,,,
2018-01-13T04:22:37.616Z,,0,18.6,,,,
2018-01-13T04:22:47.616Z,,0,18.6,,,,
2018-01-13T04:22:57.618Z,,0,18.6,,,26.6,
2018-01-13T04:23:07.616Z,,0,18.6,,,,
2018-01-13T04:23:17.617Z,,0,18.6,,,,
2018-01-13T04:23:27.615Z,,0,18.6,,,,
2018-01-13T04:23:37.616Z,,0,18.6,,,,
2018-01-13T04:23:47.616Z,,0,18.6,,,,
2018-01-13T04:23:57.616Z,,0,18.6,,,,
2018-01-13T04:24:07.616Z,,0,18.6,,,,
2018-01-13T04:24:17.799Z,,0,18.6,,,,
2018-01-13T04:24:27.616Z,,0,18.6,,,,
2018-01-13T04:24:37.616Z,,0,18.6,,,,
2018-01-13T04:24:47.617Z,,0,18.6,,,,
2018-01-13T04:24:57.615Z,,0,18.6,,,,
2018-01-13T04:25:07.619Z,,0,18.6,,,,
2018-01-13T04:25:17.845Z,,0,18.6,,,,
2018-01-13T04:25:27.616Z,,0,18.6,,,,
2018-01-13T04:25:37.616Z,,0,18.6,,,,
2018-01-13T04:25:47.616Z,,0,18.6,,,,
2018-01-13T04:25:57.622Z,,0,18.6,,,,
2018-01-13T04:26:07.616Z,,0,18.6,,,,
2018-01-13T04:26:17.618Z,,0,18.6,,,,
2018-01-13T04:26:27.620Z,,0,18.6,,,26.5,
2018-01-13T04:26:37.616Z,,0,18.6,,,,
2018-01-13T04:26:47.616Z,,0,18.6,,,,
2018-01-13T04:26:57.622Z,,0,18.6,,,,
2018-01-13T04:27:07.616Z,,0,18.6,,,,
2018-01-13T04:27:17.616Z,,0,18.6,,,,
2018-01-13T04:27:27.618Z,,0,18.6,,,,
2018-01-13T04:27:37.616Z,,0,18.6,,,,
2018-01-13T04:27:47.631Z,,0,18.6,,,,
2018-01-13T04:27:57.617Z,,0,18.6,,,,
2018-01-13T04:28:07.617Z,,0,18.6,,,,
2018-01-13T04:28:17.616Z,,0,18.6,,,,
2018-01-13T04:28:27.620Z,,0,18.6,,,,
2018-01-13T04:28:37.616Z,,0,18.6,,,,
2018-01-13T04:28:47.616Z,,0,18.6,,,,
2018-01-13T04:28:57.616Z,,0,18.6,,,,
2018-01-13T04:29:07.617Z,,0,18.6,,,,
2018-01-13T04:29:17.617Z,,0,18.6,,,,
2018-01-13T04:29:27.617Z,,0,18.6,,,,
2018-01-13T04:29:37.617Z,,0,18.6,,,,
2018-01-13T04:29:47.616Z,,0,18.6,,,,
2018-01-13T04:29:57.617Z,,0,18.6,,,,
2018-01-13T04:30:07.617Z,,0,18.6,,,,
2018-01-13T04:30:17.616Z,,0,18.6,,,,
2018-01-13T04:30:27.617Z,,0,18.6,,,26.4,
2018-01-13T04:30:37.619Z,,0,18.6,,,,
2018-01-13T04:30:47.617Z,,0,18.6,,,,
2018-01-13T04:30:57.616Z,,0,18.6,,,,
2018-01-13T04:31:07.616Z,,0,18.6,,,,
2018-01-13T04:31:17.618Z,,0,18.6,,,,
2018-01-13T04:31:27.618Z,,0,18.6,,,,
2018-01-13T04:31:37.617Z,,0,18.6,,,,
2018-01-13T04:31:47.617Z,,0,18.6,,,,
2018-01-13T04:31:57.617Z,,0,18.6,,,,
2018-01-13T04:32:07.617Z,,0,18.6,,,,
2018-01-13T04:32:17.619Z,,0,18.6,,,,
2018-01-13T04:32:27.617Z,,0,18.6,,,,
2018-01-13T04:32:37.619Z,,0,18.6,,,,
2018-01-13T04:32:47.617Z,,0,18.6,,,,
2018-01-13T04:32:57.617Z,,0,18.6,,,,
2018-01-13T04:33:07.660Z,,0,18.6,,,,
2018-01-13T04:33:17.619Z,,0,18.6,,,,
2018-01-13T04:33:27.617Z,,0,18.6,,,,
2018-01-13T04:33:37.617Z,,0,18.5,,,,
2018-01-13T04:33:47.619Z,,0,18.6,,,,
2018-01-13T04:33:57.617Z,,0,18.5,,,,
2018-01-13T04:34:07.617Z,,0,18.6,,,26.3,
2018-01-13T04:34:17.617Z,,0,18.6,,,,
2018-01-13T04:34:27.619Z,,0,18.6,,,26.4,
2018-01-13T04:34:37.617Z,,0,18.5,,,26.3,
2018-01-13T04:34:47.617Z,,0,18.5,,,,
2018-01-13T04:34:57.622Z,,0,18.6,,,,
2018-01-13T04:35:07.617Z,,0,18.6,,,,
2018-01-13T04:35:17.617Z,,0,18.5,,,,
2018-01-13T04:35:27.621Z,,0,18.6,,,,
2018-01-13T04:35:37.618Z,,0,18.5,,,,
2018-01-13T04:35:47.617Z,,0,18.6,,,,
2018-01-13T04:35:57.618Z,,0,18.5,,,,
2018-01-13T04:36:07.618Z,,0,18.5,,,,
2018-01-13T04:36:17.618Z,,0,18.5,,,,
2018-01-13T04:36:27.617Z,,0,18.5,,,,
2018-01-13T04:36:37.617Z,,0,18.5,,,,
2018-01-13T04:36:47.617Z,,0,18.5,,,,
2018-01-13T04:36:57.618Z,,0,18.5,,,,
2018-01-13T04:37:07.617Z,,0,18.5,,,,
2018-01-13T04:37:17.618Z,,0,18.5,,,,
2018-01-13T04:37:27.618Z,,0,18.5,,,,
2018-01-13T04:37:37.619Z,,0,18.5,,,26.1,
2018-01-13T04:37:47.617Z,,0,18.5,,,,
2018-01-13T04:37:57.617Z,,0,18.5,,,26.3,
2018-01-13T04:38:07.618Z,,0,18.5,,,26.1,
2018-01-13T04:38:17.618Z,,0,18.5,,,,
2018-01-13T04:38:27.620Z,,0,18.5,,,,
2018-01-13T04:38:37.618Z,,0,18.5,,,,
2018-01-13T04:38:47.627Z,,0,18.5,,,,
2018-01-13T04:38:57.618Z,,0,18.5,,,,
2018-01-13T04:39:07.618Z,,0,18.5,,,,
2018-01-13T04:39:17.618Z,,0,18.5,,,,
2018-01-13T04:39:27.618Z,,0,18.5,,,,
2018-01-13T04:39:37.618Z,,0,18.5,,,,
2018-01-13T04:39:47.620Z,,0,18.5,,,,
2018-01-13T04:39:57.618Z,,0,18.5,,,,
2018-01-13T04:40:07.621Z,,0,18.5,,,,
2018-01-13T04:40:17.619Z,,0,18.5,,,,
2018-01-13T04:40:27.618Z,,0,18.5,,,,
2018-01-13T04:40:37.618Z,,0,18.5,,,,
2018-01-13T04:40:47.618Z,,0,18.5,,,,
2018-01-13T04:40:57.618Z,,0,18.5,,,,
2018-01-13T04:41:07.618Z,,0,18.5,,,,
2018-01-13T04:41:17.618Z,,0,18.5,,,,
2018-01-13T04:41:27.618Z,,0,18.5,,,,
2018-01-13T04:41:37.619Z,,0,18.5,,,,
2018-01-13T04:41:47.618Z,,0,18.5,,,26,
2018-01-13T04:41:57.618Z,,0,18.5,,,,
2018-01-13T04:42:07.618Z,,0,18.5,,,,
2018-01-13T04:42:17.618Z,,0,18.5,,,,
2018-01-13T04:42:27.618Z,,0,18.5,,,,
2018-01-13T04:42:37.618Z,,0,18.5,,,,
2018-01-13T04:42:47.618Z,,0,18.5,,,,
2018-01-13T04:42:57.618Z,,0,18.5,,,,
2018-01-13T04:43:07.619Z,,0,18.5,,,,
2018-01-13T04:43:17.619Z,,0,18.5,,,,
2018-01-13T04:43:27.619Z,,0,18.5,,,,
2018-01-13T04:43:37.619Z,,0,18.5,,,,
2018-01-13T04:43:47.619Z,,0,18.5,,,,
2018-01-13T04:43:57.618Z,,0,18.5,,,,
2018-01-13T04:44:07.620Z,,0,18.5,,,,
2018-01-13T04:44:17.619Z,,0,18.5,,,,
2018-01-13T04:44:27.621Z,,0,18.5,,,,
2018-01-13T04:44:37.622Z,,0,18.5,,,,
2018-01-13T04:44:47.619Z,,0,18.5,,,,
2018-01-13T04:44:57.620Z,,0,18.5,,,,
2018-01-13T04:45:07.619Z,,0,18.5,,,,
2018-01-13T04:45:17.618Z,,0,18.5,,,,
2018-01-13T04:45:27.618Z,,0,18.5,,,,
2018-01-13T04:45:37.619Z,,0,18.5,,,26,
2018-01-13T04:45:47.618Z,,0,18.5,,,,
2018-01-13T04:45:57.618Z,,0,18.5,,,25.9,
2018-01-13T04:46:07.621Z,,0,18.5,,,26,
2018-01-13T04:46:17.620Z,,0,18.5,,,25.9,
2018-01-13T04:46:27.622Z,,0,18.5,,,25.9,
2018-01-13T04:46:37.618Z,,0,18.5,,,,
2018-01-13T04:46:47.620Z,0,0,18.5,0,5,25.9,0
2018-01-13T04:46:57.620Z,,0,18.5,,,,
2018-01-13T04:47:07.619Z,,0,18.5,,,,
2018-01-13T04:47:17.620Z,,0,18.5,,,,
2018-01-13T04:47:27.619Z,,0,18.5,,,,
2018-01-13T04:47:37.622Z,,0,18.5,,,,
2018-01-13T04:47:47.621Z,,0,18.5,,,,
2018-01-13T04:47:57.618Z,,0,18.5,,,,
2018-01-13T04:48:07.619Z,,0,18.5,,,,
2018-01-13T04:48:17.619Z,,0,18.5,,,,
2018-01-13T04:48:27.624Z,,0,18.5,,,,
2018-01-13T04:48:37.619Z,,0,18.5,,,,
2018-01-13T04:48:47.619Z,,0,18.5,,,,
2018-01-13T04:48:57.620Z,,0,18.5,,,,
2018-01-13T04:49:07.620Z,,0,18.5,,,,
2018-01-13T04:49:17.619Z,,0,18.5,,,,
2018-01-13T04:49:27.619Z,,0,18.5,,,,
2018-01-13T04:49:37.619Z,,0,18.5,,,,
2018-01-13T04:49:47.689Z,,0,18.5,,,,
2018-01-13T04:49:57.620Z,,0,18.5,,,,
2018-01-13T04:50:07.619Z,,0,18.5,,,,
2018-01-13T04:50:17.623Z,,0,18.5,,,25.8,
2018-01-13T04:50:27.619Z,,0,18.5,,,,
2018-01-13T04:50:37.619Z,,0,18.5,,,25.9,
2018-01-13T04:50:47.619Z,,0,18.5,,,25.8,
2018-01-13T04:50:57.621Z,,0,18.5,,,,
2018-01-13T04:51:07.620Z,,0,18.5,,,,
2018-01-13T04:51:17.619Z,,0,18.5,,,,
2018-01-13T04:51:27.619Z,,0,18.5,,,,
2018-01-13T04:51:37.620Z,,0,18.5,,,,
2018-01-13T04:51:47.619Z,,0,18.5,,,,
2018-01-13T04:51:57.619Z,,0,18.5,,,,
2018-01-13T04:52:07.619Z,,0,18.5,,,,
2018-01-13T04:52:17.620Z,,0,18.5,,,,
2018-01-13T04:52:27.623Z,,0,18.5,,,,
2018-01-13T04:52:37.620Z,,0,18.5,,,,
2018-01-13T04:52:47.619Z,,0,18.5,,,,
2018-01-13T04:52:57.621Z,,0,18.5,,,,
2018-01-13T04:53:07.620Z,,0,18.5,,,,
2018-01-13T04:53:17.620Z,,0,18.5,,,,
2018-01-13T04:53:27.620Z,,0,18.5,,,,
2018-01-13T04:53:37.620Z,,0,18.5,,,,
2018-01-13T04:53:47.620Z,,0,18.5,,,,
2018-01-13T04:53:57.619Z,,0,18.5,,,,
2018-01-13T04:54:07.620Z,,0,18.5,,,,
2018-01-13T04:54:17.621Z,,0,18.5,,,25.7,
2018-01-13T04:54:27.620Z,,0,18.5,,,,
2018-01-13T04:54:37.620Z,,0,18.4,,,,
2018-01-13T04:54:47.620Z,,0,18.5,,,25.8,
2018-01-13T04:55:02.710Z,,0,18.5,,,25.7,
2018-01-13T04:55:07.619Z,,0,18.4,,,,
2018-01-13T04:55:17.620Z,,0,18.5,,,,
2018-01-13T04:55:27.620Z,,0,18.5,,,,
2018-01-13T04:55:37.620Z,,0,18.5,,,,
2018-01-13T04:55:47.620Z,,0,18.5,,,,
2018-01-13T04:55:57.620Z,,0,18.5,,,,
2018-01-13T04:56:07.627Z,,0,18.4,,,,
2018-01-13T04:56:17.621Z,,0,18.4,,,,
2018-01-13T04:56:27.620Z,,0,18.4,,,,
2018-01-13T04:56:37.620Z,,0,18.5,,,,
2018-01-13T04:56:47.620Z,,0,18.4,,,,
2018-01-13T04:56:57.620Z,,0,18.4,,,,
2018-01-13T04:57:07.620Z,,0,18.5,,,,
2018-01-13T04:57:17.622Z,,0,18.5,,,,
2018-01-13T04:57:27.620Z,,0,18.4,,,,
2018-01-13T04:57:37.621Z,,0,18.4,,,,
2018-01-13T04:57:47.620Z,,0,18.4,,,,
2018-01-13T04:57:57.620Z,,0,18.4,,,,
2018-01-13T04:58:07.624Z,,0,18.4,,,,
2018-01-13T04:58:17.620Z,,0,18.4,,,,
2018-01-13T04:58:27.621Z,,0,18.4,,,25.5,
2018-01-13T04:58:37.620Z,,0,18.4,,,,
2018-01-13T04:58:47.621Z,,0,18.4,,,,
2018-01-13T04:58:57.620Z,,0,18.4,,,,
2018-01-13T04:59:07.620Z,,0,18.4,,,,
2018-01-13T04:59:17.621Z,,0,18.4,,,,
2018-01-13T04:59:27.620Z,,0,18.4,,,,
2018-01-13T04:59:37.622Z,,0,18.4,,,,
2018-01-13T04:59:47.620Z,,0,18.4,,,,
2018-01-13T04:59:57.623Z,,0,18.4,,,,
2018-01-13T05:00:07.620Z,,0,18.4,,,,
2018-01-13T05:00:17.620Z,,0,18.4,,,,
2018-01-13T05:00:27.620Z,,0,18.4,,,,
2018-01-13T05:00:37.621Z,,0,18.4,,,,
2018-01-13T05:00:47.621Z,,0,18.4,,,,
2018-01-13T05:00:57.621Z,,0,18.4,,,,
2018-01-13T05:01:07.621Z,,0,18.4,,,,
2018-01-13T05:01:17.621Z,,0,18.4,,,,
2018-01-13T05:01:27.620Z,,0,18.4,,,,
2018-01-13T05:01:37.621Z,,0,18.4,,,,
2018-01-13T05:01:47.621Z,,0,18.4,,,,
2018-01-13T05:01:57.621Z,,0,18.4,,,,
2018-01-13T05:02:07.620Z,,0,18.4,,,,
2018-01-13T05:02:17.625Z,,0,18.4,,,,
2018-01-13T05:02:27.622Z,,0,18.4,,,,
2018-01-13T05:02:37.625Z,,0,18.4,,,25.4,
2018-01-13T05:02:47.622Z,,0,18.4,,,,
2018-01-13T05:02:57.621Z,,0,18.4,,,,
2018-01-13T05:03:07.622Z,,0,18.4,,,,
2018-01-13T05:03:17.624Z,,0,18.4,,,,
2018-01-13T05:03:27.621Z,,0,18.4,,,,
2018-01-13T05:03:37.625Z,,0,18.4,,,,
2018-01-13T05:03:47.621Z,,0,18.4,,,,
2018-01-13T05:03:57.624Z,,0,18.4,,,,
2018-01-13T05:04:07.621Z,,0,18.4,,,,
2018-01-13T05:04:17.624Z,,0,18.4,,,,
2018-01-13T05:04:27.624Z,,0,18.4,,,,
2018-01-13T05:04:37.621Z,,0,18.4,,,,
2018-01-13T05:04:47.624Z,,0,18.4,,,,
2018-01-13T05:04:57.625Z,,0,18.4,,,,
2018-01-13T05:05:07.621Z,,0,18.4,,,,
2018-01-13T05:05:17.630Z,,0,18.4,,,,
2018-01-13T05:05:27.621Z,,0,18.4,,,,
2018-01-13T05:05:37.621Z,,0,18.4,,,,
2018-01-13T05:05:47.624Z,,0,18.4,,,,
2018-01-13T05:05:57.626Z,,0,18.4,,,,
2018-01-13T05:06:07.622Z,,0,18.4,,,,
2018-01-13T05:06:17.621Z,,0,18.4,,,,
2018-01-13T05:06:27.621Z,,0,18.4,,,,
2018-01-13T05:06:37.621Z,,0,18.4,,,,
2018-01-13T05:06:47.621Z,,0,18.4,,,,
2018-01-13T05:06:57.622Z,,0,18.4,,,,
2018-01-13T05:07:07.626Z,,0,18.4,,,,
2018-01-13T05:07:17.624Z,,0,18.4,,,25.3,
2018-01-13T05:07:27.624Z,,0,18.4,,,,
2018-01-13T05:07:37.622Z,,0,18.4,,,,
2018-01-13T05:07:47.626Z,,0,18.4,,,,
2018-01-13T05:07:57.621Z,,0,18.4,,,,
2018-01-13T05:08:07.621Z,,0,18.4,,,,
2018-01-13T05:08:17.621Z,,0,18.4,,,,
2018-01-13T05:08:27.626Z,,0,18.4,,,,
2018-01-13T05:08:37.621Z,,0,18.4,,,,
2018-01-13T05:08:47.627Z,,0,18.4,,,,
2018-01-13T05:08:57.628Z,,0,18.4,,,,
2018-01-13T05:09:07.622Z,,0,18.4,,,,
2018-01-13T05:09:17.622Z,,0,18.4,,,,
2018-01-13T05:09:27.627Z,,0,18.4,,,,
2018-01-13T05:09:37.627Z,,0,18.4,,,,
2018-01-13T05:09:47.622Z,,0,18.4,,,,
2018-01-13T05:09:57.627Z,,0,18.4,,,,
2018-01-13T05:10:07.622Z,,0,18.4,,,,
2018-01-13T05:10:17.625Z,,0,18.4,,,,
2018-01-13T05:10:27.627Z,,0,18.4,,,,
2018-01-13T05:10:37.867Z,,0,18.4,,,,
2018-01-13T05:10:47.622Z,,0,18.4,,,25.2,
2018-01-13T05:10:57.622Z,,0,18.4,,,25.3,
2018-01-13T05:11:07.621Z,,0,18.4,,,,
2018-01-13T05:11:17.622Z,,0,18.4,,,,
2018-01-13T05:11:27.622Z,,0,18.4,,,25.2,
2018-01-13T05:11:37.629Z,,0,18.4,,,,
2018-01-13T05:11:47.627Z,,0,18.4,,,,
2018-01-13T05:11:57.628Z,,0,18.4,,,,
2018-01-13T05:12:07.622Z,,0,18.4,,,,
2018-01-13T05:12:17.629Z,,0,18.4,,,,
2018-01-13T05:12:27.627Z,,0,18.4,,,,
2018-01-13T05:12:37.622Z,,0,18.4,,,,
2018-01-13T05:12:47.622Z,,0,18.4,,,,
2018-01-13T05:12:57.632Z,,0,18.4,,,,
2018-01-13T05:13:07.622Z,,0,18.4,,,,
2018-01-13T05:13:17.630Z,,0,18.4,,,,
2018-01-13T05:13:27.623Z,,0,18.4,,,,
2018-01-13T05:13:37.623Z,,0,18.4,,,,
2018-01-13T05:13:47.622Z,,0,18.4,,,,
2018-01-13T05:13:57.622Z,,0,18.4,,,,
2018-01-13T05:14:07.628Z,,0,18.4,,,,
2018-01-13T05:14:17.622Z,,0,18.2,,,,
2018-01-13T05:14:27.622Z,,0,18.4,,,,
2018-01-13T05:14:37.623Z,,0,18.4,,,,
2018-01-13T05:14:47.623Z,,0,18.4,,,,
2018-01-13T05:14:57.622Z,,0,18.4,,,,
2018-01-13T05:15:07.625Z,,0,18.4,,,,
2018-01-13T05:15:17.622Z,,0,18.4,,,25.1,
2018-01-13T05:15:27.622Z,,0,18.4,,,,
2018-01-13T05:15:37.622Z,,0,18.4,,,,
2018-01-13T05:15:47.622Z,,0,18.2,,,25.2,
2018-01-13T05:15:57.622Z,,0,18.4,,,25.1,
2018-01-13T05:16:07.623Z,,0,18.4,,,,
2018-01-13T05:16:17.623Z,,0,18.2,,,,
2018-01-13T05:16:27.622Z,,0,18.4,,,,
2018-01-13T05:16:37.622Z,,0,18.4,,,,
2018-01-13T05:16:47.623Z,,0,18.4,,,,
2018-01-13T05:16:57.623Z,,0,18.4,,,,
2018-01-13T05:17:07.623Z,,0,18.4,,,,
