Time,HwTOutlet,PrimTSet,PrimT,ChActive,ActPow,HwActive,HwTSet
2018-01-25T05:33:06.224Z,18.9,,35.1,,74,,54
2018-01-25T05:33:16.224Z,19,,36.1,,78,,54
2018-01-25T05:33:26.233Z,19,,38,,85,,54
2018-01-25T05:33:36.316Z,19,,40,,93,,54
2018-01-25T05:33:46.230Z,19,,42.1,,100,,54
2018-01-25T05:33:56.223Z,19,,43.1,,99,,54
2018-01-25T05:34:06.225Z,19,,44.1,,100,,54
2018-01-25T05:34:16.224Z,19,,45,,,,54
2018-01-25T05:34:26.358Z,19,,46,,,,54
2018-01-25T05:34:36.375Z,19,,46.2,,,,54
2018-01-25T05:34:46.345Z,19.2,,47,,,,54
2018-01-25T05:34:56.319Z,19.2,,48,,,,54
2018-01-25T05:35:06.357Z,19.2,,49,,,,54
2018-01-25T05:35:16.224Z,19.2,,50,,,,54
2018-01-25T05:35:26.224Z,19.2,,51,,,,54
2018-01-25T05:35:36.315Z,19.2,,52,,,,54
2018-01-25T05:35:46.224Z,19.3,,52.2,,,,54
2018-01-25T05:35:56.224Z,19.3,,53.1,,,,54
2018-01-25T05:36:06.224Z,19.3,,54.1,,,,54
2018-01-25T05:36:16.224Z,19.3,,55.1,,,,54
2018-01-25T05:36:26.224Z,19.4,,56.1,,,,54
2018-01-25T05:36:36.314Z,19.4,,57.1,,,,54
2018-01-25T05:36:46.224Z,19.4,,58,,,,54
2018-01-25T05:36:56.224Z,19.6,,58.2,,,,54
2018-01-25T05:37:06.225Z,19.6,,59,,,,54
2018-01-25T05:37:16.224Z,19.6,,60,,100,,54
2018-01-25T05:37:26.401Z,19.7,,60.4,,,,54
2018-01-25T05:37:36.318Z,19.7,,61.2,,99,,54
2018-01-25T05:37:46.227Z,19.7,,62.1,,100,,54
2018-01-25T05:37:56.224Z,19.8,,62.7,,98,,54
2018-01-25T05:38:06.224Z,19.8,,62.9,,90,,54
2018-01-25T05:38:16.224Z,20,,62.8,,83,,54
2018-01-25T05:38:26.224Z,20,,62.4,,77,,54
2018-01-25T05:38:36.314Z,20,,62.1,,75,,54
2018-01-25T05:38:46.402Z,20.1,,62.4,,74,,54
2018-01-25T05:38:56.224Z,20.1,,62.6,,69,,54
2018-01-25T05:39:06.352Z,20.2,,62.5,,65,,54
2018-01-25T05:39:16.224Z,20.2,,62.4,,61,,54
2018-01-25T05:39:26.352Z,20.4,,,,56,,54
2018-01-25T05:39:36.314Z,20.5,,62.2,,54,,54
2018-01-25T05:39:46.224Z,20.5,,62.4,,51,,54
2018-01-25T05:39:56.224Z,20.6,,,,48,,54
2018-01-25T05:40:11.244Z,20.6,,62.2,,44,,54
2018-01-25T05:40:16.224Z,20.8,,,,42,,54
2018-01-25T05:40:31.318Z,20.9,,,,41,,54
2018-01-25T05:40:36.314Z,20.9,,62.4,,38,,54
2018-01-25T05:40:46.227Z,21.1,,62.2,,35,,54
2018-01-25T05:40:56.224Z,21.1,,62.1,,34,,54
2018-01-25T05:41:06.225Z,21.2,,,,33,,54
2018-01-25T05:41:16.224Z,21.3,,,,,,54
2018-01-25T05:41:26.226Z,21.3,,,,32,,54
2018-01-25T05:41:36.314Z,21.5,,62,,31,,54
2018-01-25T05:41:51.320Z,21.6,,,,,,54
2018-01-25T05:41:56.226Z,21.6,,,,30,,54
2018-01-25T05:42:06.225Z,21.7,,62.1,,,,54
2018-01-25T05:42:16.224Z,21.9,,,,,,54
2018-01-25T05:42:26.225Z,21.9,,,,29,,54
2018-01-25T05:42:36.344Z,22,,,,,,54
2018-01-25T05:42:46.225Z,22.1,,62.2,,30,,54
2018-01-25T05:42:56.225Z,22.1,,,,,,54
2018-01-25T05:43:06.244Z,22.2,,62.4,,29,,54
2018-01-25T05:43:16.225Z,22.4,,,,,,54
2018-01-25T05:43:26.225Z,22.5,,,,30,,54
2018-01-25T05:43:36.319Z,22.5,,,,29,,54
2018-01-25T05:43:46.226Z,22.6,,,,30,,54
2018-01-25T05:43:56.225Z,22.7,,,,29,,54
2018-01-25T05:44:06.227Z,22.7,,,,,,54
2018-01-25T05:44:16.229Z,22.8,,,,30,,54
2018-01-25T05:44:26.227Z,23,,62.5,,29,,54
2018-01-25T05:44:36.316Z,23,,,,,,54
2018-01-25T05:44:46.339Z,23.1,,,,,,54
2018-01-25T05:44:56.225Z,23.2,,,,30,,54
2018-01-25T05:45:06.225Z,23.2,,,,29,,54
2018-01-25T05:45:16.226Z,23.3,,62.6,,30,,54
2018-01-25T05:45:26.225Z,23.4,,,,,,54
2018-01-25T05:45:36.315Z,23.4,,,,,,54
2018-01-25T05:45:46.225Z,23.6,,,,29,,54
2018-01-25T05:45:56.225Z,23.7,,,,,,54
2018-01-25T05:46:06.225Z,23.8,,62.7,,30,,54
2018-01-25T05:46:16.233Z,23.8,,,,,,54
2018-01-25T05:46:26.226Z,23.9,,,,29,,54
2018-01-25T05:46:36.315Z,23.9,,,,,,54
2018-01-25T05:46:46.229Z,24,,,,,,54
2018-01-25T05:46:56.225Z,24.2,,62.8,,,,54
2018-01-25T05:47:06.227Z,24.2,,,,30,,54
2018-01-25T05:47:16.225Z,24.3,,,,,,54
2018-01-25T05:47:26.227Z,24.4,,,,29,,54
2018-01-25T05:47:36.316Z,24.4,,62.9,,,,54
2018-01-25T05:47:46.225Z,24.5,,,,30,,54
2018-01-25T05:47:56.225Z,24.7,,62.8,,,,54
2018-01-25T05:48:06.238Z,24.7,,,,29,,54
2018-01-25T05:48:16.226Z,24.8,,62.9,,,,54
2018-01-25T05:48:26.228Z,24.9,,,,30,,54
2018-01-25T05:48:36.315Z,24.9,,63.1,,30,,54
2018-01-25T05:48:46.225Z,25,,,,,,54
2018-01-25T05:48:56.225Z,25.1,,,,,,54
2018-01-25T05:49:06.235Z,25.1,,63.2,,29,,54
2018-01-25T05:49:16.227Z,25.3,,,,30,,54
2018-01-25T05:49:26.226Z,25.4,,,,29,,54
2018-01-25T05:49:36.325Z,25.4,,,,30,,54
2018-01-25T05:49:46.245Z,25.5,,63.3,,,,54
2018-01-25T05:49:56.236Z,25.5,,,,29,,54
2018-01-25T05:50:06.260Z,25.6,,,,,,54
2018-01-25T05:50:16.226Z,25.7,,63.4,,,,54
2018-01-25T05:50:26.228Z,25.9,,,,30,,54
2018-01-25T05:50:36.315Z,25.9,,,,,,54
2018-01-25T05:50:51.246Z,26,,,,,,54
2018-01-25T05:50:56.260Z,26,,,,29,,54
2018-01-25T05:51:11.248Z,26.1,,63.5,,,,54
2018-01-25T05:51:18.797Z,26.1,,,,,,54
2018-01-25T05:51:26.226Z,26.2,,,,,,54
2018-01-25T05:51:36.316Z,26.2,,63.6,,,,54
2018-01-25T05:51:46.226Z,26.3,,,,30,,54
2018-01-25T05:51:56.226Z,26.5,,,,,,54
2018-01-25T05:52:06.227Z,26.5,,,,29,,54
2018-01-25T05:52:16.226Z,26.6,,63.8,,30,,54
2018-01-25T05:52:26.226Z,26.7,,,,,,54
2018-01-25T05:52:36.316Z,26.7,,,,29,,54
2018-01-25T05:52:46.228Z,26.8,,63.9,,,,54
2018-01-25T05:52:56.226Z,26.8,,,,30,,54
2018-01-25T05:53:06.235Z,26.9,,,,,,54
2018-01-25T05:53:16.228Z,26.9,,64,,30,,54
2018-01-25T05:53:26.227Z,27.1,,,,,,54
2018-01-25T05:53:36.316Z,27.1,,,,29,,54
2018-01-25T05:53:46.226Z,27.2,,,,,,54
2018-01-25T05:53:56.230Z,27.3,,64.1,,,,54
2018-01-25T05:54:06.226Z,27.3,,,,,,54
2018-01-25T05:54:16.226Z,27.4,,,,30,,54
2018-01-25T05:54:26.226Z,27.5,,,,,,54
2018-01-25T05:54:47.042Z,27.5,,64.2,,29,,54
2018-01-25T05:54:47.051Z,27.7,,,,,,54
2018-01-25T05:54:56.226Z,27.7,,,,30,,54
2018-01-25T05:55:06.227Z,27.8,,64.4,,,,54
2018-01-25T05:55:16.227Z,27.8,,,,29,,54
2018-01-25T05:55:26.226Z,27.9,,,,,,54
2018-01-25T05:55:41.035Z,27.9,,,,,,54
2018-01-25T05:55:46.298Z,28,,64.5,,30,,54
2018-01-25T05:55:56.268Z,28,,,,,,54
2018-01-25T05:56:06.536Z,28.1,,,,,,54
2018-01-25T05:56:25.128Z,28.1,,64.6,,29,,54
2018-01-25T05:56:30.519Z,28.3,,,,,,54
2018-01-25T05:56:37.707Z,28.3,,,,30,,54
2018-01-25T05:56:50.249Z,28.4,,,,,,54
2018-01-25T05:56:57.528Z,28.4,,64.7,,29,,54
2018-01-25T05:57:13.292Z,28.5,,,,30,,54
2018-01-25T05:57:19.138Z,28.5,,,,,,54
2018-01-25T05:57:26.616Z,28.6,,,,,,54
2018-01-25T05:57:37.568Z,28.7,,64.8,,,,54
2018-01-25T05:57:46.227Z,28.7,,,,29,,54
2018-01-25T05:57:56.227Z,28.7,,,,30,,54
2018-01-25T05:58:06.227Z,28.9,,64.9,,29,,54
2018-01-25T05:58:16.228Z,28.9,,,,,,54
2018-01-25T05:58:26.227Z,29,,,,30,,54
2018-01-25T05:58:36.317Z,29,,65.1,,29,,54
2018-01-25T05:58:51.347Z,29.1,,,,30,,54
2018-01-25T05:58:56.227Z,29.1,,,,29,,54
2018-01-25T05:59:06.230Z,29.2,,,,,,54
2018-01-25T05:59:16.227Z,29.2,,,,30,,54
2018-01-25T05:59:26.474Z,29.3,,65.2,,,,54
2018-01-25T05:59:36.317Z,29.3,,,,,,54
2018-01-25T05:59:51.264Z,29.5,,,,,,54
2018-01-25T05:59:56.274Z,29.5,,,,29,,54
2018-01-25T06:00:06.467Z,29.6,,65.3,,,,54
2018-01-25T06:00:16.284Z,29.6,,,,,,54
2018-01-25T06:00:26.228Z,29.7,,,,,,54
2018-01-25T06:00:36.317Z,29.7,,,,30,,54
2018-01-25T06:00:46.228Z,29.7,,65.4,,,,54
2018-01-25T06:00:56.229Z,29.8,,,,29,,54
2018-01-25T06:01:11.250Z,29.8,,,,,,54
2018-01-25T06:01:16.228Z,30,,65.5,,,,54
2018-01-25T06:01:26.227Z,30,,,,,,54
2018-01-25T06:01:36.318Z,30.1,,,,30,,54
2018-01-25T06:01:46.228Z,30.1,,65.6,,29,,54
2018-01-25T06:01:56.229Z,30.1,,,,,,54
2018-01-25T06:02:06.231Z,30.2,,,,30,,54
2018-01-25T06:02:16.228Z,30.2,,,,,,54
2018-01-25T06:02:26.236Z,30.3,,,,29,,54
2018-01-25T06:02:41.368Z,30.3,,65.8,,,,54
2018-01-25T06:02:46.228Z,30.3,,,,,,54
2018-01-25T06:02:56.228Z,30.4,,,,,,54
2018-01-25T06:03:06.228Z,30.4,,,,30,,54
2018-01-25T06:03:16.229Z,30.6,,,,,,54
2018-01-25T06:03:26.228Z,30.6,,65.9,,29,,54
2018-01-25T06:03:36.347Z,30.6,,,,30,,54
2018-01-25T06:03:46.228Z,30.7,,,,29,,54
2018-01-25T06:03:56.232Z,30.7,,63.9,1,0,0,54
2018-01-25T06:04:06.229Z,30.8,,61.9,,,,54
2018-01-25T06:04:16.242Z,30.8,,61.4,,,,54
2018-01-25T06:04:26.228Z,30.8,,60.9,,,,54
2018-01-25T06:04:36.318Z,30.9,,60.7,,,,54
2018-01-25T06:04:46.229Z,30.9,,60.6,,,,54
2018-01-25T06:04:56.230Z,30.9,,60.5,,,,54
2018-01-25T06:05:06.228Z,31,,60.4,,,,54
2018-01-25T06:05:16.228Z,31,,60.1,,,,54
2018-01-25T06:05:26.228Z,31.2,,59.9,,,,54
2018-01-25T06:05:36.339Z,31.2,62,59.7,1,0,0,54
2018-01-25T06:05:46.231Z,31.2,,59.4,,,,54
2018-01-25T06:05:56.228Z,31.3,,58.9,,,,54
2018-01-25T06:06:06.228Z,31.3,,58.7,,,,54
2018-01-25T06:06:16.262Z,31.3,,58.5,,,,54
2018-01-25T06:06:26.228Z,31.3,,58.3,,,,54
2018-01-25T06:06:36.318Z,31.4,,58.1,,,,54
2018-01-25T06:06:46.321Z,31.4,,57.9,,,,54
2018-01-25T06:06:56.229Z,31.4,,57.7,,,,54
2018-01-25T06:07:06.260Z,31.5,,57.4,,,,54
2018-01-25T06:07:16.229Z,31.5,,57.1,,,,54
2018-01-25T06:07:26.229Z,31.5,,56.9,,,,54
2018-01-25T06:07:36.374Z,31.5,,56.7,,,,54
2018-01-25T06:07:46.294Z,31.6,,56.4,,,,54
2018-01-25T06:07:56.229Z,31.6,,56.2,,,,54
2018-01-25T06:08:06.233Z,31.6,,55.9,1,,0,54
2018-01-25T06:08:16.229Z,31.6,,60,,36,,54
2018-01-25T06:08:26.229Z,31.6,,60.5,,31,,54
2018-01-25T06:08:36.319Z,31.8,,,,30,,54
2018-01-25T06:08:46.229Z,31.8,,60.4,,,,54
2018-01-25T06:08:56.231Z,31.8,,60.2,,29,,54
2018-01-25T06:09:06.232Z,31.8,,60.1,,,,54
2018-01-25T06:09:16.260Z,31.8,,,,30,,54
2018-01-25T06:09:26.267Z,31.9,,60.2,,,,54
2018-01-25T06:09:36.342Z,31.9,,60.4,,29,,54
2018-01-25T06:09:46.243Z,31.9,,60.6,,30,,54
2018-01-25T06:09:56.233Z,31.9,,61.1,,29,,54
2018-01-25T06:10:06.243Z,31.9,,61.2,,30,,54
2018-01-25T06:10:16.286Z,32,,61.3,,29,,54
2018-01-25T06:10:26.296Z,32,,61.5,,30,,54
2018-01-25T06:10:36.320Z,32,,61.6,,,,54
2018-01-25T06:10:46.331Z,32,,61.8,,,,54
2018-01-25T06:10:56.229Z,32,,61.9,,30,,54
2018-01-25T06:11:06.229Z,32,,62,,29,,54
2018-01-25T06:11:16.279Z,32.1,,62.2,,,,54
2018-01-25T06:11:26.229Z,32.1,,62.4,,,,54
2018-01-25T06:11:36.319Z,32.1,,62.5,,30,,54
2018-01-25T06:11:51.249Z,32.1,,62.6,,,,54
2018-01-25T06:11:56.229Z,32.1,,,,29,,54
2018-01-25T06:12:06.437Z,32.2,,62.7,,30,,54
2018-01-25T06:12:16.250Z,32.2,,62.8,,29,,54
2018-01-25T06:12:26.230Z,32.2,,63.1,,30,,54
2018-01-25T06:12:36.319Z,32.2,,,,29,,54
2018-01-25T06:12:51.369Z,32.2,,63.2,,30,,54
2018-01-25T06:12:56.232Z,32.3,,63.3,,29,,54
2018-01-25T06:13:06.229Z,32.3,,63.4,,,,54
2018-01-25T06:13:16.230Z,32.3,,63.5,,,,54
2018-01-25T06:13:34.928Z,32.3,,63.6,,,,54
2018-01-25T06:13:36.326Z,32.3,,63.8,,30,,54
2018-01-25T06:13:46.231Z,32.4,,64,,30,,54
2018-01-25T06:13:56.230Z,32.4,,,,,,54
2018-01-25T06:14:06.240Z,32.4,,64.1,,29,,54
2018-01-25T06:14:16.237Z,32.4,,64.2,,,,54
2018-01-25T06:14:26.231Z,32.4,,64.4,,30,,54
2018-01-25T06:14:36.320Z,32.5,,64.5,,,,54
2018-01-25T06:14:46.230Z,32.5,,,,29,,54
2018-01-25T06:14:56.230Z,32.5,,64.6,,,,54
2018-01-25T06:15:06.233Z,32.5,,64.7,,,,54
2018-01-25T06:15:16.231Z,32.5,,64.8,,,,54
2018-01-25T06:15:31.250Z,32.5,,65.1,,30,,54
2018-01-25T06:15:36.320Z,32.5,,,,29,,54
2018-01-25T06:15:46.230Z,32.6,,65.2,,30,,54
2018-01-25T06:15:56.230Z,32.6,,,,,,54
2018-01-25T06:16:06.230Z,32.6,,65.3,,29,,54
2018-01-25T06:16:16.230Z,32.6,,65.4,,,,54
2018-01-25T06:16:26.242Z,32.6,,65.5,,,,54
2018-01-25T06:16:36.323Z,32.7,,65.6,,30,,54
2018-01-25T06:16:46.230Z,32.7,,,,29,,54
2018-01-25T06:16:56.230Z,32.7,,65.8,,,,54
2018-01-25T06:17:06.428Z,32.7,,65.9,,,,54
2018-01-25T06:17:16.230Z,32.7,,65.9,1,0,0,54
2018-01-25T06:17:26.231Z,32.7,,62.8,,,,54
2018-01-25T06:17:36.320Z,32.8,,61.9,,,,54
2018-01-25T06:17:46.230Z,32.8,,60.7,,,,54
2018-01-25T06:17:56.235Z,32.8,,60.6,,,,54
2018-01-25T06:18:06.279Z,32.8,,60.5,,,,54
2018-01-25T06:18:16.230Z,32.9,,60.4,,,,54
2018-01-25T06:18:26.278Z,32.9,,60.2,,,,54
2018-01-25T06:18:36.335Z,32.9,,60.1,,,,54
2018-01-25T06:18:46.232Z,32.9,,59.9,,,,54
2018-01-25T06:18:56.231Z,32.9,,59.8,,,,54
2018-01-25T06:19:06.235Z,32.9,,59.5,,,,54
2018-01-25T06:19:16.250Z,33.1,,58.9,,,,54
2018-01-25T06:20:11.816Z,33.1,,58.5,,,,54
2018-01-25T06:20:11.822Z,33.1,,57.8,,,,54
2018-01-25T06:20:16.231Z,33.2,,57.6,,,,54
2018-01-25T06:20:26.230Z,33.2,,57.3,,,,54
2018-01-25T06:20:36.321Z,33.2,,57.1,,,,54
2018-01-25T06:20:46.235Z,33.2,,56.9,,,,54
2018-01-25T06:20:56.231Z,33.2,,56.7,,,,54
2018-01-25T06:21:06.233Z,33.2,,56.5,,,,54
2018-01-25T06:21:16.230Z,33.2,,56.2,,,,54
2018-01-25T06:21:26.458Z,33.2,,55.9,,,,54
2018-01-25T06:21:36.342Z,33.2,,59.4,1,40,0,54
2018-01-25T06:21:46.428Z,33.2,,61.1,,29,,54
2018-01-25T06:21:56.230Z,33.3,,60.9,,30,,54
2018-01-25T06:22:06.233Z,33.3,,60.8,,29,,54
2018-01-25T06:22:16.231Z,33.3,,,,,,54
2018-01-25T06:22:31.281Z,33.3,,60.7,,30,,54
2018-01-25T06:22:36.321Z,33.3,,60.6,,29,,54
2018-01-25T06:22:46.232Z,33.3,,60.7,,,,54
2018-01-25T06:22:56.233Z,33.3,,,,30,,54
2018-01-25T06:23:11.331Z,33.3,,61.1,,29,,54
2018-01-25T06:23:16.232Z,33.3,,,,30,,54
2018-01-25T06:23:26.234Z,33.3,,61.4,,,,54
2018-01-25T06:23:36.326Z,33.4,,61.6,,,,54
2018-01-25T06:23:46.231Z,33.4,,61.9,,,,54
2018-01-25T06:23:56.238Z,33.4,,62,,30,,54
2018-01-25T06:24:06.437Z,33.4,,62.1,,29,,54
2018-01-25T06:24:16.231Z,33.4,,,,30,,54
2018-01-25T06:24:31.352Z,33.4,0,62.4,0,29,2,54
2018-01-25T06:24:36.321Z,48.9,,64.5,0,31,2,54
2018-01-25T06:24:46.240Z,55.7,,58.1,0,0,0,54
2018-01-25T06:24:56.245Z,59.8,,58.3,,,,54
2018-01-25T06:25:11.341Z,59.6,,,,,,54
2018-01-25T06:25:16.233Z,59.1,,,,,,54
2018-01-25T06:25:26.242Z,58.7,,58.2,,,,54
2018-01-25T06:25:36.323Z,58.3,,,,,,54
2018-01-25T06:25:46.254Z,57.9,61,58.9,1,,0,54
2018-01-25T06:25:56.274Z,57.4,,64,,34,,54
2018-01-25T06:26:06.246Z,57,,63.9,,30,,54
2018-01-25T06:26:16.301Z,56.6,,63.3,,29,,54
2018-01-25T06:26:26.317Z,56.3,,62.9,,30,,54
2018-01-25T06:26:36.368Z,55.8,,61.9,,30,,54
2018-01-25T06:26:46.309Z,55.5,,61.8,,,,54
2018-01-25T06:26:56.313Z,55.2,,61.2,,29,,54
2018-01-25T06:27:06.309Z,54.9,,61.3,,,,54
2018-01-25T06:27:16.337Z,59.1,0,62,0,0,0,54
2018-01-25T06:27:26.278Z,37.3,,60.4,,,,54
2018-01-25T06:27:36.335Z,36.8,,59.6,,,,54
2018-01-25T06:27:46.333Z,36.8,,59.4,,,,54
2018-01-25T06:27:56.273Z,36.9,,59.3,,,,54
2018-01-25T06:28:06.279Z,37.1,,59.1,,,,54
2018-01-25T06:28:16.319Z,37.2,61,58.9,1,,0,54
2018-01-25T06:28:26.324Z,37.2,,58.7,1,45,0,54
2018-01-25T06:28:36.352Z,37.3,,63.1,,31,,54
2018-01-25T06:28:58.816Z,37.4,,62.9,,31,,54
2018-01-25T06:28:58.831Z,37.4,,62.6,,30,,54
2018-01-25T06:29:06.295Z,37.5,,62.1,,29,,54
2018-01-25T06:29:16.313Z,37.5,,61.9,,30,,54
2018-01-25T06:29:26.453Z,37.5,,61.3,,,,54
2018-01-25T06:29:36.316Z,37.5,,61.1,,30,,54
2018-01-25T06:29:46.296Z,37.6,,61.3,,29,,54
2018-01-25T06:29:56.316Z,37.6,,61.6,,,,54
2018-01-25T06:30:06.274Z,37.6,,62,,,,54
2018-01-25T06:30:16.306Z,37.6,,,,,,54
2018-01-25T06:30:26.316Z,37.6,,62.1,,30,,54
2018-01-25T06:30:36.330Z,37.6,,62.2,,29,,54
2018-01-25T06:30:46.263Z,37.6,,,,30,,54
2018-01-25T06:30:56.294Z,37.5,,62.4,,29,,54
2018-01-25T06:31:06.300Z,37.5,,,,30,,54
2018-01-25T06:31:16.265Z,37.5,,62.5,,,,54
2018-01-25T06:31:26.296Z,37.5,,62.6,,,,54
2018-01-25T06:31:36.311Z,37.5,,62.7,,29,,54
2018-01-25T06:31:46.308Z,37.4,,62.8,,,,54
2018-01-25T06:31:56.270Z,37.4,,63.1,,29,,54
2018-01-25T06:32:06.265Z,37.4,,,,,,54
2018-01-25T06:32:16.282Z,37.4,,63.2,,30,,54
2018-01-25T06:32:26.278Z,37.3,,63.3,,29,,54
2018-01-25T06:32:36.369Z,37.3,,63.4,,,,54
2018-01-25T06:32:46.279Z,37.3,,63.5,,30,,54
2018-01-25T06:32:56.328Z,37.2,,63.6,,29,,54
2018-01-25T06:33:06.314Z,37.2,,63.8,,30,,54
2018-01-25T06:33:16.264Z,37.2,,63.9,,29,,54
2018-01-25T06:33:26.276Z,37.2,,64,,29,,54
2018-01-25T06:33:36.323Z,37.1,,64.1,,,,54
2018-01-25T06:33:46.275Z,37.1,,,,,,54
2018-01-25T06:33:56.249Z,37.1,,64.2,,,,54
2018-01-25T06:34:06.291Z,37.1,,64.4,,30,,54
2018-01-25T06:34:16.285Z,37.1,,64.5,,,,54
2018-01-25T06:34:26.288Z,36.9,,64.6,,,,54
2018-01-25T06:34:36.353Z,36.9,,,,,,54
2018-01-25T06:34:46.248Z,36.9,,64.7,,29,,54
2018-01-25T06:34:56.258Z,36.9,,64.8,,,,54
2018-01-25T06:35:06.259Z,36.9,,65.1,,29,,54
2018-01-25T06:35:16.266Z,36.9,,61.6,1,0,0,54
2018-01-25T06:35:26.402Z,36.9,,60.8,,,,54
2018-01-25T06:35:36.354Z,36.9,,59.7,,,,54
2018-01-25T06:35:46.255Z,36.8,,59.6,,,,54
2018-01-25T06:35:56.291Z,36.8,,59.5,,,,54
2018-01-25T06:36:06.245Z,36.8,,59.4,,,,54
2018-01-25T06:36:16.249Z,36.8,,59.3,,,,54
2018-01-25T06:36:26.250Z,36.8,,59.1,,,,54
2018-01-25T06:36:36.350Z,36.8,,58.9,,,,54
2018-01-25T06:36:46.271Z,36.8,,58.7,,,,54
2018-01-25T06:36:56.340Z,36.8,,58.4,,,,54
2018-01-25T06:37:06.252Z,36.7,,57.9,,,,54
2018-01-25T06:37:16.242Z,36.7,,57.8,,,,54
2018-01-25T06:37:26.298Z,36.7,,57.4,,,,54
2018-01-25T06:37:36.368Z,36.7,,57.1,,,,54
2018-01-25T06:37:46.244Z,36.7,,56.9,,,,54
2018-01-25T06:37:56.262Z,36.7,,56.7,,,,54
2018-01-25T06:38:06.252Z,36.7,,56.5,,,,54
2018-01-25T06:38:16.330Z,36.7,,56.3,,,,54
2018-01-25T06:38:26.237Z,36.6,,55.9,,,,54
2018-01-25T06:38:36.354Z,36.6,,55.6,,,,54
2018-01-25T06:38:46.275Z,36.6,,55.4,,,,54
2018-01-25T06:38:56.237Z,36.6,,54.9,,,,54
2018-01-25T06:39:06.273Z,36.6,,57.6,1,41,0,54
2018-01-25T06:39:16.252Z,36.6,,59.3,,35,,54
2018-01-25T06:39:26.273Z,36.6,,59.9,,30,,54
2018-01-25T06:39:36.344Z,36.5,,59.7,,29,,54
2018-01-25T06:39:46.248Z,36.5,,59.6,,30,,54
2018-01-25T06:39:56.269Z,36.5,,59.4,,29,,54
2018-01-25T06:40:06.308Z,36.5,,59.3,,,,54
2018-01-25T06:40:16.351Z,36.5,,,,30,,54
2018-01-25T06:40:26.317Z,36.5,,,,29,,54
2018-01-25T06:40:36.404Z,36.5,,,,30,,54
2018-01-25T06:40:46.288Z,36.4,,59.4,,,,54
2018-01-25T06:40:56.267Z,36.4,,59.6,,,,54
2018-01-25T06:41:06.261Z,36.4,,59.8,,,,54
2018-01-25T06:41:21.401Z,36.4,,59.9,,,,54
2018-01-25T06:41:26.270Z,36.4,,59.8,,,,54
2018-01-25T06:41:36.303Z,36.3,,,,,,54
2018-01-25T06:41:46.235Z,36.3,,,,,,54
2018-01-25T06:41:56.234Z,36.3,,,,,,54
2018-01-25T06:42:06.235Z,36.3,,,,,,54
2018-01-25T06:42:16.235Z,36.3,,,,,,54
2018-01-25T06:42:26.234Z,36.3,,59.7,,,,54
2018-01-25T06:42:36.690Z,36.2,,,,,,54
2018-01-25T06:42:46.238Z,36.2,,,,,,54
2018-01-25T06:42:56.235Z,36.2,,,,,,54
2018-01-25T06:43:06.234Z,36.2,,,,,,54
2018-01-25T06:43:16.235Z,36.2,,,,,,54
2018-01-25T06:43:26.236Z,36.2,,,,,,54
2018-01-25T06:43:36.337Z,36.2,,,,,,54
2018-01-25T06:43:46.257Z,36.1,,,,,,54
2018-01-25T06:43:56.235Z,36.1,,,,,,54
2018-01-25T06:44:06.235Z,36.1,,,,,,54
2018-01-25T06:44:16.235Z,36.1,,,,31,,54
2018-01-25T06:44:26.242Z,36.1,,,,,,54
2018-01-25T06:44:36.327Z,36.1,60,59.8,,30,,54
2018-01-25T06:44:46.237Z,36.1,,,,,,54
2018-01-25T06:44:56.236Z,36.1,,59.9,,31,,54
2018-01-25T06:45:06.236Z,36.1,,60,,30,,54
2018-01-25T06:45:16.235Z,36.1,61,,,,,54
2018-01-25T06:45:26.240Z,36.1,60,,,31,,54
2018-01-25T06:45:36.344Z,36,,60.1,,29,,54
2018-01-25T06:45:46.238Z,36,61,60,,,,54
2018-01-25T06:45:56.235Z,36,60,,,,,54
2018-01-25T06:46:06.236Z,36,,60.1,,30,,54
2018-01-25T06:46:16.235Z,36,61,,,29,,54
2018-01-25T06:46:26.235Z,36,60,60.2,,30,,54
2018-01-25T06:46:36.325Z,36,,60.4,,,,54
2018-01-25T06:46:46.236Z,36,,,,,,54
2018-01-25T06:46:56.235Z,35.9,,60.5,,,,54
2018-01-25T06:47:06.236Z,35.9,,60.6,,,,54
2018-01-25T06:47:16.235Z,35.9,,60.7,,29,,54
2018-01-25T06:47:26.236Z,35.9,,60.8,,,,54
2018-01-25T06:47:36.325Z,35.9,,60.9,,,,54
2018-01-25T06:47:46.277Z,35.9,,61.1,,29,,54
2018-01-25T06:47:56.247Z,35.9,,,,30,,54
2018-01-25T06:48:06.485Z,35.9,,61.2,,,,54
2018-01-25T06:48:16.244Z,35.9,,61.3,,29,,54
2018-01-25T06:48:26.237Z,35.8,,,,30,,54
2018-01-25T06:48:36.333Z,35.8,,61.4,,,,54
2018-01-25T06:48:46.537Z,35.8,,61.5,,,,54
2018-01-25T06:48:56.237Z,35.8,,,,,,54
2018-01-25T06:49:06.236Z,35.8,,61.6,,29,,54
2018-01-25T06:49:16.238Z,35.8,,61.8,,,,54
2018-01-25T06:49:26.236Z,35.8,,,,30,,54
2018-01-25T06:49:36.326Z,35.8,,61.9,,,,54
2018-01-25T06:49:46.238Z,35.8,,62,,30,,54
2018-01-25T06:49:56.251Z,35.8,,,,29,,54
2018-01-25T06:50:06.240Z,35.8,,62.1,,,,54
2018-01-25T06:50:16.239Z,35.7,,,,,,54
2018-01-25T06:50:26.237Z,35.7,,62.2,,,,54
