Time,HwActive,PrimTSet,HwTOutlet,ChActive,ActPow,PrimT,HwTSet
2018-01-18T06:48:08.727Z,,,36.2,,,60.9,54
2018-01-18T06:48:18.727Z,,62,36.2,,,59.8,54
2018-01-18T06:48:28.735Z,,,36.2,,,59.7,54
2018-01-18T06:48:38.732Z,,61,36.2,,,59.4,54
2018-01-18T06:48:48.807Z,,,36.2,,,59.3,54
2018-01-18T06:48:58.731Z,,,36.1,,,59.1,54
2018-01-18T06:49:08.853Z,,,36.1,,,58.9,54
2018-01-18T06:49:18.739Z,,,36.1,,,,54
2018-01-18T06:49:28.728Z,,,36.1,,,58.8,54
2018-01-18T06:49:38.728Z,,,36.1,,,58.5,54
2018-01-18T06:49:48.831Z,,,36.1,,,57.9,54
2018-01-18T06:49:58.728Z,,,36.1,,,57.8,54
2018-01-18T06:50:08.736Z,,,36.1,,,57.3,54
2018-01-18T06:50:18.728Z,,,36.1,,,56.9,54
2018-01-18T06:50:28.727Z,,,36,,,56.7,54
2018-01-18T06:50:38.737Z,,,36.1,,,56.5,54
2018-01-18T06:50:48.818Z,,,36,,,56.2,54
2018-01-18T06:50:58.741Z,1,0,36,0,,55.6,54
2018-01-18T06:51:08.737Z,1,,32,0,91,59.3,54
2018-01-18T06:51:18.728Z,,,52.4,,89,56.9,54
2018-01-18T06:51:28.728Z,,,51.2,,92,56.8,54
2018-01-18T06:51:38.729Z,,,51.1,,106,57.1,54
2018-01-18T06:51:48.828Z,,,51.9,,,58,54
2018-01-18T06:51:58.729Z,0,,52.4,0,0,56.7,54
2018-01-18T06:52:08.731Z,,,52.2,,,56.9,54
2018-01-18T06:52:18.728Z,,,51.9,,,56.8,54
2018-01-18T06:52:28.728Z,,,51.7,,,56.7,54
2018-01-18T06:52:38.728Z,,,51.5,,,,54
2018-01-18T06:52:48.811Z,,,51.3,,,56.6,54
2018-01-18T06:52:58.739Z,0,61,51.1,2,,56.6,54
2018-01-18T06:53:08.730Z,,,50.9,,38,61.1,54
2018-01-18T06:53:18.730Z,,,50.7,,34,62.4,54
2018-01-18T06:53:28.728Z,,,50.5,,29,61.8,54
2018-01-18T06:53:38.729Z,,,50.3,,29,60.9,54
2018-01-18T06:53:48.811Z,,,50.1,,30,60.7,54
2018-01-18T06:53:58.746Z,,,49.9,,29,59.9,54
2018-01-18T06:54:08.732Z,,,49.8,,29,58.9,54
2018-01-18T06:54:18.731Z,,,49.6,,30,,54
2018-01-18T06:54:28.732Z,,,49.3,,29,58.8,54
2018-01-18T06:54:38.748Z,0,61,49.1,2,29,58.7,54
2018-01-18T06:54:48.840Z,,,48.9,,29,59,54
2018-01-18T06:54:58.737Z,,,48.7,,30,59.1,54
2018-01-18T06:55:08.728Z,,,48.6,,,59.5,54
2018-01-18T06:55:18.745Z,,,48.4,,30,60,54
2018-01-18T06:55:28.896Z,,,48.2,,,,54
2018-01-18T06:55:38.731Z,,,48.1,,,60.1,54
2018-01-18T06:55:48.809Z,,,47.9,,,,54
2018-01-18T06:55:58.728Z,,,47.7,,31,60.2,54
2018-01-18T06:56:08.729Z,,,47.6,,,60.4,54
2018-01-18T06:56:18.730Z,,,47.4,,,60.6,54
2018-01-18T06:56:28.728Z,,,47.2,,,60.7,54
2018-01-18T06:56:38.729Z,,,47,,30,60.8,54
2018-01-18T06:56:48.839Z,,,46.9,,30,61.1,54
2018-01-18T06:56:58.746Z,,,46.7,,,,54
2018-01-18T06:57:08.741Z,,,46.6,,30,60.9,54
2018-01-18T06:57:18.729Z,,,46.4,,30,61.1,54
2018-01-18T06:57:28.738Z,,,46.3,,29,,54
2018-01-18T06:57:38.739Z,,,46.1,,30,,54
2018-01-18T06:57:48.824Z,,,46,,,61.2,54
2018-01-18T06:57:58.731Z,,,45.8,,,61.3,54
2018-01-18T06:58:08.740Z,,,45.7,,29,61.4,54
2018-01-18T06:58:20.839Z,,,45.6,,30,61.5,54
2018-01-18T06:58:28.729Z,,,45.4,,,61.6,54
2018-01-18T06:58:38.731Z,,,45.3,,29,61.8,54
2018-01-18T06:58:48.809Z,,,45.2,,30,62,54
2018-01-18T06:58:58.733Z,,,45.1,,29,,54
2018-01-18T06:59:08.732Z,,,44.9,,30,62.1,54
2018-01-18T06:59:18.729Z,,60,44.8,,,62.2,54
2018-01-18T06:59:28.729Z,,,44.7,,29,62.4,54
2018-01-18T06:59:38.815Z,,,44.6,,,,54
2018-01-18T06:59:48.892Z,,,44.3,,,62.5,54
2018-01-18T06:59:58.729Z,,,44.2,,,62.6,54
2018-01-18T07:00:08.739Z,,,44.1,,30,62.7,54
2018-01-18T07:00:18.730Z,,,44,,,62.8,54
2018-01-18T07:00:28.729Z,,,43.9,,,62.9,54
2018-01-18T07:00:38.738Z,,,43.8,,30,63.1,54
2018-01-18T07:00:48.812Z,,,43.7,,29,63.2,54
2018-01-18T07:00:58.730Z,,,43.6,,30,63.3,54
2018-01-18T07:01:08.749Z,,,43.4,,29,63.4,54
2018-01-18T07:01:18.730Z,,,43.3,,30,63.5,54
2018-01-18T07:01:28.748Z,,,43.3,,29,63.6,54
2018-01-18T07:01:38.730Z,,,43.1,,30,63.8,54
2018-01-18T07:01:48.815Z,,,43.1,,29,64,54
2018-01-18T07:01:59.869Z,0,,43,2,0,60.9,54
2018-01-18T07:02:08.730Z,,,42.9,,,58.9,54
2018-01-18T07:02:18.730Z,,,42.8,,,57.9,54
2018-01-18T07:02:28.733Z,,,42.7,,,,54
2018-01-18T07:02:38.749Z,,,42.6,,,57.6,54
2018-01-18T07:02:48.811Z,,,42.5,,,57.4,54
2018-01-18T07:02:58.734Z,,,42.4,,,,54
2018-01-18T07:03:08.778Z,,,42.3,,,,54
2018-01-18T07:03:18.738Z,,,42.2,,,,54
2018-01-18T07:03:28.772Z,,,42.1,,,57.3,54
2018-01-18T07:03:38.740Z,,,42.1,,,57.2,54
2018-01-18T07:03:48.820Z,,,42,,,56.9,54
2018-01-18T07:03:58.730Z,,,41.9,,,56.6,54
2018-01-18T07:04:08.730Z,,,41.8,,,56.2,54
2018-01-18T07:04:18.770Z,,,41.7,,,55.9,54
2018-01-18T07:04:28.730Z,,,41.7,,,55.7,54
2018-01-18T07:04:38.757Z,,,41.6,,,55.6,54
2018-01-18T07:04:48.810Z,,,41.5,,,55.4,54
2018-01-18T07:04:58.750Z,,,41.4,,,55.2,54
2018-01-18T07:05:08.731Z,,,41.4,,,54.9,54
2018-01-18T07:05:18.768Z,,,41.3,,,54.8,54
2018-01-18T07:05:28.733Z,,,41.2,,,54.5,54
2018-01-18T07:05:38.730Z,,,41.1,,,54.3,54
2018-01-18T07:05:48.810Z,0,,40.9,2,,53.9,54
2018-01-18T07:05:58.743Z,,,40.9,,38,58.3,54
2018-01-18T07:06:08.730Z,,,40.8,,29,60,54
2018-01-18T07:06:18.753Z,,,40.7,,,,54
2018-01-18T07:06:28.748Z,,,40.7,,,60.1,54
2018-01-18T07:06:38.737Z,,,40.6,,30,,54
2018-01-18T07:06:48.831Z,,,40.5,,29,59.9,54
2018-01-18T07:06:58.730Z,,,40.4,,,,54
2018-01-18T07:07:08.731Z,,,40.4,,,59.8,54
2018-01-18T07:07:18.730Z,,,40.3,,,,54
2018-01-18T07:07:29.042Z,,,40.2,,30,59.9,54
2018-01-18T07:07:38.736Z,,,40.2,,,60,54
2018-01-18T07:07:48.812Z,,,40.1,,,60.1,54
2018-01-18T07:07:58.758Z,,,40,,29,60.4,54
2018-01-18T07:08:08.760Z,,,40,,,60.7,54
2018-01-18T07:08:18.732Z,,,39.9,,,60.8,54
2018-01-18T07:08:28.959Z,,,39.8,,,60.9,54
2018-01-18T07:08:38.769Z,,,39.8,,30,61.1,54
2018-01-18T07:08:48.825Z,,,39.7,,29,61.2,54
2018-01-18T07:08:58.731Z,,,39.7,,,61.3,54
2018-01-18T07:09:08.732Z,,,39.6,,,61.5,54
2018-01-18T07:09:18.731Z,,,39.5,,,61.8,54
2018-01-18T07:09:28.747Z,,,39.5,,29,62,54
2018-01-18T07:09:38.796Z,,,39.4,,30,,54
2018-01-18T07:09:53.833Z,,,39.4,,29,62.1,54
2018-01-18T07:09:58.735Z,,,39.3,,30,62.2,54
2018-01-18T07:10:08.730Z,,,39.3,,,62.5,54
2018-01-18T07:10:18.731Z,,,39.2,,,,54
2018-01-18T07:10:28.734Z,,,39.2,,29,62.6,54
2018-01-18T07:10:38.734Z,,,39.1,,30,62.7,54
2018-01-18T07:10:48.811Z,,,38.9,,29,62.8,54
2018-01-18T07:10:58.738Z,,,38.9,,30,63.1,54
2018-01-18T07:11:08.768Z,,,38.9,,,63.2,54
2018-01-18T07:11:18.753Z,,,38.8,,29,63.3,54
2018-01-18T07:11:28.742Z,,,38.8,,30,63.4,54
2018-01-18T07:11:38.734Z,,,38.7,,29,63.5,54
2018-01-18T07:11:48.811Z,,,38.7,,30,63.6,54
2018-01-18T07:11:58.745Z,,,38.6,,29,63.8,54
2018-01-18T07:12:08.749Z,0,,38.6,2,0,63.9,54
2018-01-18T07:12:18.731Z,,,38.5,,,60.8,54
2018-01-18T07:12:28.735Z,,,38.5,,,58.9,54
2018-01-18T07:12:38.736Z,,,38.5,,,57.9,54
2018-01-18T07:12:48.811Z,,59,38.4,,,57.7,54
2018-01-18T07:12:58.733Z,,,38.4,,,57.4,54
2018-01-18T07:13:08.744Z,,,38.3,,,57.3,54
2018-01-18T07:13:18.732Z,,,38.3,,,,54
2018-01-18T07:13:28.733Z,,,38.3,,,,54
2018-01-18T07:13:38.742Z,,,38.2,,,,54
2018-01-18T07:13:48.831Z,,,38.2,,,57.2,54
2018-01-18T07:13:58.733Z,,,38.1,,,56.9,54
2018-01-18T07:14:08.917Z,,,38.1,,,56.8,54
2018-01-18T07:14:18.789Z,,,38.1,,,56.4,54
2018-01-18T07:14:28.800Z,,,38,,,55.9,54
2018-01-18T07:14:38.790Z,,,38,,,,54
2018-01-18T07:14:48.820Z,,,37.9,,,55.6,54
2018-01-18T07:14:58.734Z,,,37.9,,,55.5,54
2018-01-18T07:15:08.770Z,,,37.9,,,55.3,54
2018-01-18T07:15:18.732Z,,,37.9,,,55.1,54
2018-01-18T07:15:28.734Z,,,37.8,,,54.9,54
2018-01-18T07:15:38.734Z,,,37.8,,,54.7,54
2018-01-18T07:15:48.814Z,,,37.7,,,54.5,54
2018-01-18T07:15:58.737Z,,,37.7,,,54.1,54
2018-01-18T07:16:08.735Z,,,37.6,,,53.9,54
2018-01-18T07:16:18.761Z,,,37.6,,,53.7,54
2018-01-18T07:16:28.733Z,,,37.6,,,53.6,54
2018-01-18T07:16:38.734Z,,,37.5,,,53.4,54
2018-01-18T07:16:48.813Z,,,37.5,,,53.2,54
2018-01-18T07:16:58.732Z,,,37.5,,,52.9,54
2018-01-18T07:17:08.733Z,0,,37.4,2,40,56.1,54
2018-01-18T07:17:18.735Z,,,37.4,,34,58.2,54
2018-01-18T07:17:28.732Z,,,37.4,,29,59,54
2018-01-18T07:17:38.733Z,,,37.3,,30,,54
2018-01-18T07:17:48.828Z,,,37.3,,29,59.1,54
2018-01-18T07:17:58.733Z,,,37.3,,30,59,54
2018-01-18T07:18:08.735Z,,,37.2,,30,58.9,54
2018-01-18T07:18:18.736Z,,,37.2,,29,,54
2018-01-18T07:18:28.734Z,,,37.1,,,58.8,54
2018-01-18T07:18:38.733Z,,,37.1,,30,,54
2018-01-18T07:18:48.857Z,,,37.1,,,59,54
2018-01-18T07:18:58.734Z,,,36.9,,,59.3,54
2018-01-18T07:19:08.755Z,,,36.9,,,59.5,54
2018-01-18T07:19:18.752Z,,,36.9,,,59.6,54
2018-01-18T07:19:28.827Z,,,36.9,,29,60,54
2018-01-18T07:19:38.739Z,,,36.8,,29,60,54
2018-01-18T07:19:48.818Z,,,36.8,,,,54
2018-01-18T07:19:58.733Z,,,36.8,,,60.2,54
2018-01-18T07:20:08.733Z,,,36.7,,,60.4,54
2018-01-18T07:20:18.904Z,,,36.7,,,60.7,54
2018-01-18T07:20:28.733Z,,,36.7,,30,60.8,54
2018-01-18T07:20:38.734Z,,,36.6,,30,61.1,54
2018-01-18T07:20:48.823Z,,,36.6,,,61.2,54
2018-01-18T07:20:58.735Z,,,36.6,,,61.3,54
2018-01-18T07:21:08.733Z,,,36.6,,29,61.4,54
2018-01-18T07:21:18.755Z,,,36.5,,,61.6,54
2018-01-18T07:21:28.734Z,,,36.5,,30,61.8,54
2018-01-18T07:21:38.763Z,,,36.5,,29,62,54
2018-01-18T07:21:48.827Z,,,36.5,,,,54
2018-01-18T07:21:58.749Z,,,36.4,,,62.1,54
2018-01-18T07:22:08.747Z,,,36.4,,30,62.4,54
2018-01-18T07:22:18.740Z,,,36.4,,29,62.5,54
2018-01-18T07:22:28.733Z,,,36.4,,30,62.6,54
2018-01-18T07:22:38.752Z,,,36.3,,,62.7,54
2018-01-18T07:22:48.825Z,,,36.3,,,62.8,54
2018-01-18T07:22:58.762Z,0,,36.3,2,0,62.9,54
2018-01-18T07:23:08.799Z,,,36.3,,,58.9,54
2018-01-18T07:23:20.591Z,,,36.3,,,57.9,54
2018-01-18T07:23:28.755Z,,,36.2,,,56.8,54
2018-01-18T07:23:38.739Z,,,36.2,,,56.6,54
2018-01-18T07:23:49.045Z,,,36.2,,,56.4,54
2018-01-18T07:23:58.738Z,,,36.2,,,56.3,54
2018-01-18T07:24:08.734Z,,,36.2,,,,54
2018-01-18T07:24:18.740Z,,,36.1,,,,54
2018-01-18T07:24:28.742Z,,,36.1,,,,54
2018-01-18T07:24:43.769Z,,,36.1,,,,54
2018-01-18T07:24:48.813Z,,,36.1,,,56.2,54
2018-01-18T07:24:58.734Z,,,36.1,,,55.9,54
2018-01-18T07:25:08.744Z,,,36.1,,,55.4,54
2018-01-18T07:25:18.735Z,,,36,,,54.9,54
2018-01-18T07:25:28.795Z,,,36,,,,54
2018-01-18T07:25:38.835Z,,,36,,,54.7,54
2018-01-18T07:25:48.883Z,,,36,,,54.6,54
2018-01-18T07:25:58.733Z,,,36,,,54.4,54
2018-01-18T07:26:08.734Z,,,35.9,,,54.3,54
2018-01-18T07:26:18.734Z,,,35.9,,,53.9,54
2018-01-18T07:26:28.734Z,,,35.9,,,53.7,54
2018-01-18T07:26:38.734Z,,,35.9,,,53.5,54
2018-01-18T07:26:48.814Z,,,35.9,,,53.3,54
2018-01-18T07:26:58.734Z,,,35.8,,,53.1,54
2018-01-18T07:27:08.740Z,0,,35.8,2,42,55.4,54
2018-01-18T07:27:18.734Z,,,35.8,,30,59,54
2018-01-18T07:27:28.734Z,,,35.8,,29,59.1,54
2018-01-18T07:27:38.756Z,,,35.8,,,59.4,54
2018-01-18T07:27:48.824Z,,,35.8,,30,59.3,54
2018-01-18T07:27:58.739Z,,,35.7,,29,59.1,54
2018-01-18T07:28:08.882Z,,,35.7,,,59.3,54
2018-01-18T07:28:18.734Z,,,35.7,,30,59.1,54
2018-01-18T07:28:28.736Z,,,35.7,,30,59,54
2018-01-18T07:28:38.741Z,,,35.7,,29,58.9,54
2018-01-18T07:28:48.815Z,,,35.6,,,59,54
2018-01-18T07:28:58.735Z,,,35.6,,30,59.3,54
2018-01-18T07:29:08.734Z,,,35.6,,29,59.5,54
2018-01-18T07:29:18.735Z,,,35.6,,30,59.7,54
2018-01-18T07:29:28.740Z,,,35.5,,30,60,54
2018-01-18T07:29:38.747Z,,,35.5,,29,,54
2018-01-18T07:29:48.816Z,,,35.5,,,60.2,54
2018-01-18T07:29:58.738Z,,,35.5,,30,60.4,54
2018-01-18T07:30:08.738Z,,,35.5,,,60.6,54
2018-01-18T07:30:23.769Z,,61,35.5,,,60.8,54
2018-01-18T07:30:28.735Z,,,35.5,,29,61.1,54
2018-01-18T07:30:38.738Z,,,35.5,,,61.3,54
2018-01-18T07:30:48.815Z,,,35.4,,30,61.4,54
2018-01-18T07:30:58.735Z,,,35.4,,29,61.5,54
2018-01-18T07:31:08.737Z,,,35.4,,30,61.6,54
2018-01-18T07:31:18.736Z,,,35.4,,,61.8,54
2018-01-18T07:31:28.735Z,,,35.4,,,62,54
2018-01-18T07:31:38.737Z,,,35.4,,,,54
2018-01-18T07:31:48.827Z,,,35.4,,,62.1,54
2018-01-18T07:31:58.735Z,,,35.3,,29,62.2,54
2018-01-18T07:32:08.735Z,,,35.3,,,62.4,54
2018-01-18T07:32:18.736Z,,,35.3,,,62.5,54
2018-01-18T07:32:28.735Z,,,35.3,,30,62.6,54
2018-01-18T07:32:38.738Z,,,35.3,,,62.7,54
2018-01-18T07:32:48.907Z,,,,,29,63.1,
2018-01-18T07:32:58.735Z,,,35.3,,30,,54
2018-01-18T07:33:08.735Z,,,35.3,,29,63.2,54
2018-01-18T07:33:18.920Z,,,35.3,,,63.3,54
2018-01-18T07:33:28.735Z,,,35.3,,30,63.4,54
2018-01-18T07:33:38.742Z,,,35.3,,,63.5,54
2018-01-18T07:33:48.817Z,,,35.3,,29,63.6,54
2018-01-18T07:33:58.737Z,,,35.3,,30,63.8,54
2018-01-18T07:34:08.735Z,,,35.2,,29,64,54
2018-01-18T07:34:18.737Z,,,35.2,,,,54
2018-01-18T07:34:28.744Z,0,60,35.2,2,0,60.7,54
2018-01-18T07:34:38.739Z,,,35.2,,,58.8,54
2018-01-18T07:34:48.828Z,,,35.2,,,57.9,54
2018-01-18T07:34:58.735Z,,,35.2,,,57.7,54
2018-01-18T07:35:08.749Z,,,35.2,,,57.3,54
2018-01-18T07:35:18.743Z,,,35.2,,,57.2,54
2018-01-18T07:35:28.756Z,,,35.2,,,,54
2018-01-18T07:35:38.789Z,,,35.2,,,,54
2018-01-18T07:35:48.817Z,,,35.2,,,,54
2018-01-18T07:35:58.738Z,,,35.2,,,,54
2018-01-18T07:36:08.759Z,,,35.2,,,57.1,54
2018-01-18T07:36:18.738Z,,,35.2,,,56.9,54
2018-01-18T07:36:28.740Z,,,35.2,,,56.6,54
2018-01-18T07:36:38.737Z,,,35.2,,,56.2,54
2018-01-18T07:36:48.818Z,,,35.1,,,55.9,54
2018-01-18T07:36:58.740Z,,,35.1,,,55.6,54
2018-01-18T07:37:08.742Z,,,35.1,,,55.5,54
2018-01-18T07:37:18.761Z,,,35.1,,,55.3,54
2018-01-18T07:37:33.761Z,,,35.1,,,55.2,54
2018-01-18T07:37:38.940Z,,,35.1,,,54.9,54
2018-01-18T07:37:48.958Z,,,35.1,,,54.7,54
2018-01-18T07:37:58.738Z,,,35.1,,,54.5,54
2018-01-18T07:38:08.739Z,,,35.1,,,54.3,54
2018-01-18T07:38:18.736Z,0,,35.1,2,45,54.1,54
2018-01-18T07:38:28.736Z,,,35.1,,35,59.1,54
2018-01-18T07:38:38.739Z,,,35.1,,30,60.1,54
2018-01-18T07:38:48.816Z,,,35.1,,,60.2,54
2018-01-18T07:38:58.740Z,,,35.1,,29,60.4,54
2018-01-18T07:39:08.739Z,,,34.9,,,,54
2018-01-18T07:39:18.736Z,,,34.9,,,,54
2018-01-18T07:39:28.739Z,,,34.9,,,60.2,54
2018-01-18T07:39:38.736Z,,,34.9,,,60.1,54
2018-01-18T07:39:48.827Z,,,34.9,,,,54
2018-01-18T07:39:58.736Z,,,34.9,,30,,54
2018-01-18T07:40:08.749Z,,,34.9,,29,60.2,54
2018-01-18T07:40:18.736Z,,,34.9,,,60.5,54
2018-01-18T07:40:28.738Z,,,34.9,,30,60.7,54
2018-01-18T07:40:38.740Z,,,34.9,,30,61.1,54
2018-01-18T07:40:48.835Z,,,34.9,,,61.2,54
2018-01-18T07:40:58.736Z,,,34.9,,,61.3,54
2018-01-18T07:41:08.736Z,,,34.9,,,61.4,54
2018-01-18T07:41:18.736Z,,,34.8,,,61.5,54
2018-01-18T07:41:28.737Z,,,34.8,,29,61.6,54
2018-01-18T07:41:38.737Z,,,34.8,,,62,54
2018-01-18T07:41:48.816Z,,,34.8,,30,,54
2018-01-18T07:41:58.798Z,,,34.8,,29,62.2,54
2018-01-18T07:42:08.749Z,,,34.8,,,62.4,54
2018-01-18T07:42:18.740Z,,,34.8,,30,62.5,54
2018-01-18T07:42:28.737Z,,,34.8,,29,62.7,54
2018-01-18T07:42:38.751Z,,,34.8,,,62.8,54
2018-01-18T07:42:48.826Z,,,34.8,,,62.9,54
2018-01-18T07:42:58.741Z,,,34.8,,30,63.1,54
2018-01-18T07:43:08.737Z,,,34.8,,,63.2,54
2018-01-18T07:43:18.737Z,,,34.8,,29,63.3,54
2018-01-18T07:43:28.745Z,,,34.8,,30,63.4,54
2018-01-18T07:43:38.860Z,,,34.8,,,63.5,54
2018-01-18T07:43:48.821Z,,,34.8,,29,63.6,54
2018-01-18T07:43:58.745Z,,,34.8,,30,63.8,54
2018-01-18T07:44:08.738Z,,,34.8,,0,64,54
2018-01-18T07:44:18.737Z,0,,34.8,2,,60.8,54
2018-01-18T07:44:28.737Z,,,34.8,,,58.9,54
2018-01-18T07:44:38.738Z,,,34.8,,,57.8,54
2018-01-18T07:44:49.024Z,,,34.8,,,57.4,54
2018-01-18T07:44:58.812Z,,,34.8,,,57.2,54
2018-01-18T07:45:08.737Z,,,34.8,,,57.1,54
2018-01-18T07:45:18.757Z,,,34.8,,,,54
2018-01-18T07:45:28.737Z,,,34.8,,,,54
2018-01-18T07:45:38.737Z,,,34.8,,,,54
2018-01-18T07:45:48.819Z,,,34.8,,,,54
2018-01-18T07:45:58.737Z,,,34.8,,,56.9,54
2018-01-18T07:46:08.778Z,,,34.8,,,56.7,54
2018-01-18T07:46:18.739Z,,,34.8,,,56.3,54
2018-01-18T07:46:28.738Z,,,34.8,,,55.9,54
2018-01-18T07:46:38.739Z,,,34.8,,,55.5,54
2018-01-18T07:46:48.817Z,,,34.8,,,55.3,54
2018-01-18T07:46:58.737Z,,,34.8,,,55.2,54
2018-01-18T07:47:08.763Z,,,34.8,,,55,54
2018-01-18T07:47:18.742Z,,,34.7,,,54.9,54
2018-01-18T07:47:28.750Z,,,34.7,,,54.7,54
2018-01-18T07:47:38.744Z,,,34.7,,,54.4,54
2018-01-18T07:47:48.858Z,,,34.7,,,53.9,54
2018-01-18T07:47:58.759Z,0,,34.7,2,43,56.2,54
2018-01-18T07:48:08.970Z,,,34.7,,30,60,54
2018-01-18T07:48:18.753Z,,,34.7,,29,,54
2018-01-18T07:48:28.759Z,,59,34.7,,30,60.1,54
2018-01-18T07:48:38.744Z,,60,34.7,,29,,54
2018-01-18T07:48:48.822Z,,,34.7,,30,59.9,54
2018-01-18T07:48:58.738Z,,59,34.7,,29,,54
2018-01-18T07:49:08.752Z,,,34.7,,30,59.7,54
2018-01-18T07:49:18.750Z,,60,34.7,,29,59.6,54
2018-01-18T07:49:28.738Z,,59,34.7,,,59.5,54
2018-01-18T07:49:38.738Z,,,34.7,,30,59.4,54
2018-01-18T07:49:48.957Z,,60,34.7,,29,59.6,54
2018-01-18T07:49:58.738Z,,,34.7,,,59.8,54
2018-01-18T07:50:08.737Z,,,34.6,,29,60,54
2018-01-18T07:50:18.738Z,,,34.6,,30,60.1,54
2018-01-18T07:50:28.738Z,,59,34.6,,,,54
2018-01-18T07:50:38.740Z,,60,34.6,,29,60.2,54
2018-01-18T07:50:48.818Z,,59,34.6,,,,54
2018-01-18T07:50:58.744Z,,,34.6,,,,54
2018-01-18T07:51:08.740Z,,,34.6,,30,60.4,54
2018-01-18T07:51:18.738Z,,,34.6,,29,60.6,54
2018-01-18T07:51:28.825Z,,,34.6,,,,54
2018-01-18T07:51:39.040Z,,,34.6,,30,60.7,54
2018-01-18T07:51:49.019Z,,,34.6,,,,54
2018-01-18T07:51:58.739Z,,,34.6,,,,54
2018-01-18T07:52:08.738Z,,,34.6,,,60.8,54
2018-01-18T07:52:18.754Z,,,34.6,,29,,54
2018-01-18T07:52:28.983Z,,,34.6,,30,60.9,54
2018-01-18T07:52:38.756Z,,,34.6,,30,61.1,54
2018-01-18T07:52:48.992Z,,,34.6,,29,,54
2018-01-18T07:52:58.776Z,,,34.6,,30,61.2,54
2018-01-18T07:53:08.739Z,,,34.6,,29,,54
2018-01-18T07:53:18.751Z,,,34.6,,,61.3,54
2018-01-18T07:53:28.749Z,,,34.6,,,61.4,54
2018-01-18T07:53:38.762Z,,,34.6,,,61.5,54
2018-01-18T07:53:48.824Z,,,34.6,,,,54
2018-01-18T07:53:58.739Z,,,34.6,,30,61.6,54
2018-01-18T07:54:08.748Z,,,34.6,,29,61.8,54
2018-01-18T07:54:18.741Z,,,34.6,,30,61.9,54
2018-01-18T07:54:28.817Z,,,34.6,,29,61.9,54
2018-01-18T07:54:38.814Z,,,34.6,,30,62.1,54
2018-01-18T07:54:48.819Z,0,59,34.6,2,29,62.1,54
2018-01-18T07:54:58.739Z,,,34.6,,,62.2,54
2018-01-18T07:55:08.741Z,,,34.6,,,62.4,54
2018-01-18T07:55:18.758Z,,,34.6,,,62.5,54
2018-01-18T07:55:29.003Z,,,34.6,,30,,54
2018-01-18T07:55:38.740Z,,,34.6,,29,62.6,54
2018-01-18T07:55:48.822Z,,,34.6,,,62.7,54
2018-01-18T07:55:58.739Z,,,34.6,,30,62.8,54
2018-01-18T07:56:08.740Z,,,34.6,,,62.9,54
2018-01-18T07:56:18.742Z,0,,34.6,2,0,62.8,54
2018-01-18T07:56:28.744Z,,,34.6,,,59.8,54
2018-01-18T07:56:38.739Z,,,34.6,,,57.9,54
2018-01-18T07:56:48.831Z,,,34.6,,,56.9,54
2018-01-18T07:56:58.739Z,,,34.6,,,56.7,54
2018-01-18T07:57:08.739Z,,,34.6,,,56.5,54
2018-01-18T07:57:18.741Z,,,34.6,,,56.4,54
2018-01-18T07:57:28.744Z,,,34.6,,,56.3,54
2018-01-18T07:57:38.740Z,,,34.6,,,,54
2018-01-18T07:57:48.819Z,,,34.6,,,,54
2018-01-18T07:57:58.739Z,,,34.6,,,56.2,54
2018-01-18T07:58:08.740Z,,,34.6,,,55.9,54
2018-01-18T07:58:18.740Z,,,34.6,,,55.6,54
2018-01-18T07:58:28.741Z,,,34.6,,,55.2,54
2018-01-18T07:58:38.740Z,,,34.6,,,54.9,54
2018-01-18T07:58:48.853Z,,,34.6,,,54.7,54
2018-01-18T07:58:59.640Z,,,34.6,,,54.5,54
2018-01-18T07:59:08.739Z,,,34.6,,,54.4,54
2018-01-18T07:59:18.740Z,,,34.6,,,54.3,54
2018-01-18T07:59:28.748Z,,,34.6,,,54.1,54
2018-01-18T07:59:38.757Z,,,34.6,,,53.9,54
2018-01-18T07:59:48.830Z,,,34.6,,,53.7,54
2018-01-18T07:59:58.740Z,,,34.6,,,53.4,54
2018-01-18T08:00:08.739Z,,,34.6,,,53.2,54
2018-01-18T08:00:18.741Z,,,34.6,,,52.9,54
2018-01-18T08:00:28.740Z,0,,34.6,2,37,57.3,54
2018-01-18T08:00:38.745Z,,,34.6,,30,59,54
2018-01-18T08:00:48.820Z,,,34.6,,29,,54
2018-01-18T08:00:58.740Z,,,34.6,,,59.1,54
2018-01-18T08:01:08.742Z,,,34.5,,30,,54
2018-01-18T08:01:18.740Z,,,34.5,,,,54
2018-01-18T08:01:28.932Z,,,34.5,,29,58.9,54
2018-01-18T08:01:38.740Z,,,34.5,,,,54
2018-01-18T08:01:48.846Z,,,34.5,,30,,54
2018-01-18T08:01:58.740Z,,,34.5,,29,59,54
2018-01-18T08:02:08.740Z,,,34.5,,,59.1,54
2018-01-18T08:02:18.740Z,,,34.5,,30,59.4,54
2018-01-18T08:02:28.740Z,,,34.5,,29,59.7,54
2018-01-18T08:02:38.740Z,,,34.5,,29,60,54
2018-01-18T08:02:48.831Z,,,34.5,,30,60.1,54
2018-01-18T08:02:58.742Z,,,34.5,,,60.4,54
2018-01-18T08:03:08.741Z,,,34.5,,29,,54
2018-01-18T08:03:18.740Z,,,34.5,,30,,54
