Time,HwTOutlet,HwActive,PrimT,ActPow,HwTSet,ChActive,PrimTSet
2018-02-02T13:37:38.040Z,18.4,,,,0,,
2018-02-02T13:37:48.045Z,18.4,,,,0,,
2018-02-02T13:37:58.037Z,18.4,,,,0,,
2018-02-02T13:38:08.049Z,18.4,,,,0,,
2018-02-02T13:38:18.041Z,18.5,,,,0,,
2018-02-02T13:38:28.038Z,18.5,,,,0,,
2018-02-02T13:38:38.183Z,18.5,,,,0,,
2018-02-02T13:38:48.056Z,18.5,,,,0,,
2018-02-02T13:38:58.117Z,18.5,,,,0,,
2018-02-02T13:39:08.051Z,18.5,,,,0,,
2018-02-02T13:39:18.050Z,18.5,,,,0,,
2018-02-02T13:39:28.042Z,18.6,,,,0,,
2018-02-02T13:39:38.187Z,18.6,,,,0,,
2018-02-02T13:39:48.064Z,18.6,,,,0,,
2018-02-02T13:39:58.045Z,18.6,,,,0,,
2018-02-02T13:40:08.042Z,18.6,,,,0,,
2018-02-02T13:40:18.044Z,18.6,,,,0,,
2018-02-02T13:40:28.038Z,18.6,,,,0,,
2018-02-02T13:40:38.068Z,18.8,,,,0,,
2018-02-02T13:40:48.038Z,18.8,,,,0,,
2018-02-02T13:40:58.038Z,18.8,,,,0,,
2018-02-02T13:41:08.040Z,18.8,,,,0,,
2018-02-02T13:41:18.039Z,18.8,,,,0,,
2018-02-02T13:41:28.049Z,18.8,,,,0,,
2018-02-02T13:41:38.038Z,18.8,,,,0,,
2018-02-02T13:41:48.040Z,18.8,,,,0,,
2018-02-02T13:41:58.066Z,18.8,,,,0,,
2018-02-02T13:42:08.057Z,18.9,,,,0,,
2018-02-02T13:42:18.041Z,18.9,,,,0,,
2018-02-02T13:42:28.040Z,18.9,,,,0,,
2018-02-02T13:42:38.062Z,18.9,,,,0,,
2018-02-02T13:42:48.038Z,18.9,,,,0,,
2018-02-02T13:42:58.043Z,18.9,,,,0,,
2018-02-02T13:43:08.117Z,18.9,,,,0,,
2018-02-02T13:43:18.038Z,18.9,,,,0,,
2018-02-02T13:43:28.040Z,18.9,,,,0,,
2018-02-02T13:43:38.043Z,19,,18.9,,0,,
2018-02-02T13:43:48.039Z,19,,,,0,,
2018-02-02T13:43:58.041Z,19,,,,0,,
2018-02-02T13:44:08.041Z,19,,,,0,,
2018-02-02T13:44:18.039Z,19,,,,0,,
2018-02-02T13:44:28.051Z,19,,,,0,,
2018-02-02T13:44:38.041Z,19.2,,,,0,,
2018-02-02T13:44:48.039Z,19.2,,,,0,,
2018-02-02T13:44:58.041Z,19.2,,,,0,,
2018-02-02T13:45:08.218Z,19.2,,,,0,,
2018-02-02T13:45:18.040Z,19.2,,,,0,,
2018-02-02T13:45:28.038Z,19.2,,,,0,,
2018-02-02T13:45:38.224Z,19.2,,,,0,,
2018-02-02T13:45:48.043Z,19.2,,,,0,,
2018-02-02T13:45:58.047Z,19.2,,,,0,,
2018-02-02T13:46:08.227Z,19.2,,,,0,,
2018-02-02T13:46:18.040Z,19.2,,,,0,,
2018-02-02T13:46:28.041Z,19.3,0,18.9,,0,0,0
2018-02-02T13:46:38.041Z,20.9,,,,0,,
2018-02-02T13:46:48.050Z,21.1,,,,0,,
2018-02-02T13:46:58.111Z,21.1,,,,0,,
2018-02-02T13:47:08.167Z,20.9,,,,0,,
2018-02-02T13:47:23.206Z,20.9,,,,0,,
2018-02-02T13:47:28.054Z,20.9,0,18.8,,0,2,20
2018-02-02T13:47:38.039Z,20.9,0,22.5,40,0,2,
2018-02-02T13:47:48.044Z,20.9,0,24.5,0,0,2,
2018-02-02T13:47:58.038Z,20.9,,20.8,,0,,
2018-02-02T13:48:08.043Z,20.9,,19.9,,0,,
2018-02-02T13:48:18.066Z,20.9,,19.6,,0,,
2018-02-02T13:48:28.044Z,20.9,,19.2,,0,,
2018-02-02T13:48:38.039Z,20.9,,19.1,,0,,
2018-02-02T13:48:48.040Z,20.9,,19.2,,0,,
2018-02-02T13:48:58.040Z,20.9,,,,0,,
2018-02-02T13:49:08.042Z,20.9,,19.3,,0,,
2018-02-02T13:49:18.148Z,20.9,,,,0,,
2018-02-02T13:49:28.044Z,20.9,,,,0,,
2018-02-02T13:49:38.040Z,20.9,,,,0,,
2018-02-02T13:49:48.040Z,20.9,,,,0,,
2018-02-02T13:49:58.039Z,20.9,,,,0,,
2018-02-02T13:50:08.076Z,20.9,,,,0,,
2018-02-02T13:50:18.071Z,20.9,,,,0,,
2018-02-02T13:50:28.208Z,20.8,,,,0,,
2018-02-02T13:50:38.066Z,20.8,,,,0,,
2018-02-02T13:50:48.038Z,20.8,,,,0,,
2018-02-02T13:50:58.042Z,20.8,,,,0,,
2018-02-02T13:51:08.042Z,20.8,,19.2,,0,,
2018-02-02T13:51:18.039Z,20.8,,,,0,,
2018-02-02T13:51:28.039Z,20.8,,,,0,,
2018-02-02T13:51:38.042Z,20.8,,,,0,,
2018-02-02T13:51:48.058Z,20.8,,,,0,,
2018-02-02T13:51:58.043Z,20.8,,,,0,,
2018-02-02T13:52:08.090Z,20.8,,,,0,,
2018-02-02T13:52:18.039Z,20.8,,,,0,,
2018-02-02T13:52:28.060Z,20.8,,,,0,,
2018-02-02T13:52:38.039Z,20.8,,,,0,,
2018-02-02T13:52:48.091Z,20.8,,,,0,,
2018-02-02T13:52:58.039Z,20.8,,,,0,,
2018-02-02T13:53:08.041Z,20.9,,,,0,,
2018-02-02T13:53:18.038Z,20.8,,,,0,,
2018-02-02T13:53:28.039Z,20.8,,,,0,,
2018-02-02T13:53:38.042Z,20.8,,,,0,,
2018-02-02T13:53:48.039Z,20.8,,,,0,,
2018-02-02T13:53:58.039Z,20.8,0,,,0,0,5
2018-02-02T13:54:08.042Z,20.8,,,,0,,
2018-02-02T13:54:18.039Z,20.8,,,,0,,
2018-02-02T13:54:28.039Z,20.8,,,,0,,
2018-02-02T13:54:38.042Z,20.9,,,,0,,
2018-02-02T13:54:48.039Z,20.8,,,,0,,
2018-02-02T13:54:58.040Z,20.8,0,,,0,0,0
2018-02-02T13:55:08.041Z,17.5,0,20,,0,0,
2018-02-02T13:55:18.236Z,17.5,,19.9,,0,,
2018-02-02T13:55:28.039Z,17.5,,19.7,,0,,
2018-02-02T13:55:38.045Z,17.5,,,,0,,
2018-02-02T13:55:48.040Z,17.7,,,,0,,
2018-02-02T13:55:58.043Z,17.7,0,,,0,2,20
2018-02-02T13:56:08.039Z,17.7,0,21.7,42,0,2,
2018-02-02T13:56:18.039Z,17.7,0,24.7,0,0,2,
2018-02-02T13:56:28.043Z,17.8,,21.8,,0,,
2018-02-02T13:56:38.044Z,17.8,,20.7,,0,,
2018-02-02T13:56:48.040Z,17.8,,19.9,,0,,
2018-02-02T13:56:58.039Z,17.9,,19.5,,0,,
2018-02-02T13:57:08.195Z,17.9,,19.2,,0,,
2018-02-02T13:57:18.040Z,17.9,,19.3,,0,,
2018-02-02T13:57:28.039Z,17.9,,,,0,,
2018-02-02T13:57:38.042Z,17.9,,,,0,,
2018-02-02T13:57:48.039Z,18.1,,19.5,,0,,
2018-02-02T13:57:58.044Z,18.1,,,,0,,
2018-02-02T13:58:08.040Z,18.2,,,,0,,
2018-02-02T13:58:18.040Z,18.2,,,,0,,
2018-02-02T13:58:28.042Z,18.2,,,,0,,
2018-02-02T13:58:38.042Z,18.2,,,,0,,
2018-02-02T13:58:48.041Z,18.2,,,,0,,
2018-02-02T13:58:58.040Z,18.4,,,,0,,
2018-02-02T13:59:08.053Z,18.4,,,,0,,
2018-02-02T13:59:18.041Z,18.4,,,,0,,
2018-02-02T13:59:28.042Z,18.4,,,,0,,
2018-02-02T13:59:38.040Z,18.4,,,,0,,
2018-02-02T13:59:48.040Z,18.5,,19.3,,0,,
2018-02-02T13:59:58.039Z,18.5,,,,0,,
2018-02-02T14:00:08.040Z,18.5,,,,0,,
2018-02-02T14:00:18.040Z,18.5,,,,0,,
2018-02-02T14:00:28.041Z,18.5,,,,0,,
2018-02-02T14:00:38.042Z,18.5,,,,0,,
2018-02-02T14:00:48.041Z,18.6,,,,0,,
2018-02-02T14:00:58.040Z,18.6,,,,0,,
2018-02-02T14:01:08.040Z,18.6,,,,0,,
2018-02-02T14:01:18.041Z,18.6,,,,0,,
2018-02-02T14:01:28.040Z,18.6,,,,0,,
2018-02-02T14:01:38.044Z,20.5,0,20,,54,0,0
2018-02-02T14:01:48.040Z,16.7,,19.6,,0,,
2018-02-02T14:01:58.040Z,16.7,1,19.5,,0,0,
2018-02-02T14:02:08.043Z,19.7,0,20,,0,0,
2018-02-02T14:02:18.040Z,20,,20,,0,,
2018-02-02T14:02:28.061Z,20,,19.9,,0,,
2018-02-02T14:02:38.044Z,20,,20,,0,,
2018-02-02T14:02:48.040Z,20,,19.9,,0,,
2018-02-02T14:02:58.045Z,20,,19.9,,0,,
2018-02-02T14:03:08.045Z,20,0,20,45,0,2,20
2018-02-02T14:03:18.041Z,20,0,25.9,0,0,2,
2018-02-02T14:03:28.045Z,20,,21.8,,0,,
2018-02-02T14:03:38.046Z,20,,20.8,,0,,
2018-02-02T14:03:48.040Z,20,,19.9,,0,,
2018-02-02T14:03:58.040Z,20,,19.7,,0,,
2018-02-02T14:04:08.041Z,20,,19.3,,0,,
2018-02-02T14:04:18.047Z,20,,19.5,,0,,
2018-02-02T14:04:28.238Z,20,,19.6,,0,,
2018-02-02T14:04:38.042Z,20,,,,0,,
2018-02-02T14:04:48.044Z,20,,,,0,,
2018-02-02T14:04:58.041Z,20,,,,0,,
2018-02-02T14:05:08.040Z,20,,,,0,,
2018-02-02T14:05:18.053Z,20,,,,0,,
2018-02-02T14:05:28.041Z,20,,,,0,,
2018-02-02T14:05:38.045Z,20,,,,0,,
2018-02-02T14:05:48.040Z,20.1,,,,0,,
2018-02-02T14:05:58.057Z,20,,,,0,,
2018-02-02T14:06:08.041Z,20.1,,19.7,,0,,
2018-02-02T14:06:18.044Z,20.1,,19.6,,0,,
2018-02-02T14:06:28.582Z,20.1,,,,0,,
2018-02-02T14:06:38.050Z,20.1,,,,0,,
2018-02-02T14:06:48.044Z,20.1,,,,0,,
2018-02-02T14:06:58.047Z,20.1,,19.5,,0,,
2018-02-02T14:07:08.401Z,20.1,,19.6,,0,,
2018-02-02T14:07:18.041Z,20.1,,19.5,,0,,
2018-02-02T14:07:28.117Z,20.1,,,,0,,
2018-02-02T14:07:38.283Z,20.1,,,,0,,
2018-02-02T14:07:48.057Z,20.1,,,,0,,
2018-02-02T14:07:58.052Z,20.1,,,,0,,
2018-02-02T14:08:08.044Z,20.1,,,,0,,
2018-02-02T14:08:18.059Z,20.1,,,,0,,
2018-02-02T14:08:28.042Z,20.1,,,,0,,
2018-02-02T14:08:38.052Z,20.1,,,,0,,
2018-02-02T14:08:48.254Z,20.1,,,,0,,
2018-02-02T14:08:58.053Z,20.1,,,,0,,
2018-02-02T14:09:08.367Z,20.1,,,,0,,
2018-02-02T14:09:18.227Z,20.1,,,,0,,
2018-02-02T14:09:28.054Z,20.1,,,,0,,
2018-02-02T14:09:38.042Z,20.1,,,,0,,
2018-02-02T14:09:48.065Z,20.1,,,,0,,
2018-02-02T14:09:58.226Z,20.1,,,,0,,
2018-02-02T14:10:08.051Z,20.1,,,,0,,
2018-02-02T14:10:18.044Z,20.1,,,,0,,
2018-02-02T14:10:28.043Z,20.1,,,,0,,
2018-02-02T14:10:38.043Z,20.1,,,,0,,
2018-02-02T14:10:48.090Z,20.1,,,,0,,
2018-02-02T14:10:58.046Z,20.2,,,,0,,
2018-02-02T14:11:08.277Z,20.2,,,,0,,
2018-02-02T14:11:18.043Z,20.2,,,,0,,
2018-02-02T14:11:28.045Z,20.2,,,,0,,
2018-02-02T14:11:38.057Z,20.2,,,,0,,
2018-02-02T14:11:48.044Z,20.2,,,,0,,
2018-02-02T14:11:58.044Z,20.2,,,,0,,
2018-02-02T14:12:08.059Z,20.1,,,,0,,
2018-02-02T14:12:18.044Z,20.2,,,,0,,
2018-02-02T14:12:28.049Z,20.2,,,,0,,
2018-02-02T14:12:39.089Z,20.2,,,,0,,
2018-02-02T14:12:48.048Z,20.2,,,,0,,
2018-02-02T14:12:58.319Z,20.2,,,,0,,
2018-02-02T14:13:08.042Z,20.2,,,,0,,
2018-02-02T14:13:18.041Z,20.2,,,,0,,
2018-02-02T14:13:28.055Z,20.2,,,,0,,
2018-02-02T14:13:38.045Z,20.2,,,,0,,
2018-02-02T14:13:48.044Z,20.2,,,,0,,
2018-02-02T14:13:58.167Z,20.2,,19.3,,0,,
2018-02-02T14:14:08.045Z,20.2,,19.2,,0,,
2018-02-02T14:14:18.081Z,20.2,,,,0,,
2018-02-02T14:14:33.153Z,20.2,,19.1,,0,,
2018-02-02T14:14:44.242Z,20.2,,19.2,,0,,
2018-02-02T14:14:48.042Z,20.2,,,,0,,
2018-02-02T14:14:58.070Z,20.2,,,,0,,
2018-02-02T14:15:08.043Z,20.2,,,,0,,
2018-02-02T14:15:18.045Z,20.2,,,,0,,
2018-02-02T14:15:28.043Z,20.2,,19.1,,0,,
2018-02-02T14:15:38.043Z,20.2,,,,0,,
2018-02-02T14:15:48.050Z,20.2,,,,0,,
2018-02-02T14:15:58.043Z,20.2,,19.2,,0,,
2018-02-02T14:16:08.042Z,20.2,,19.1,,0,,
2018-02-02T14:16:18.043Z,20.2,,,,0,,
2018-02-02T14:16:28.045Z,20.2,,,,0,,
2018-02-02T14:16:38.045Z,20.2,,,,0,,
2018-02-02T14:16:48.047Z,20.2,,,,0,,
2018-02-02T14:16:58.086Z,20.2,,,,0,,
2018-02-02T14:17:08.085Z,20.2,,,,0,,
2018-02-02T14:17:18.046Z,20.2,,,,0,,
2018-02-02T14:17:28.052Z,20.2,,,,0,,
2018-02-02T14:17:38.049Z,20.2,,,,0,,
2018-02-02T14:17:48.352Z,20.2,,,,0,,
2018-02-02T14:17:58.318Z,20.2,,,,0,,
2018-02-02T14:18:23.449Z,20.2,,,,0,,
2018-02-02T14:18:28.054Z,20.2,0,19.1,0,0,2,20
2018-02-02T14:18:38.052Z,20.2,,,,0,,
2018-02-02T14:18:48.047Z,20.2,,,,0,,
2018-02-02T14:18:58.044Z,20.2,,,,0,,
2018-02-02T14:19:08.054Z,20.2,,,,0,,
2018-02-02T14:19:18.049Z,20.2,,,,0,,
2018-02-02T14:19:28.048Z,20.2,,,,0,,
2018-02-02T14:19:38.094Z,20.2,,,,0,,
2018-02-02T14:19:48.046Z,20.2,,,,0,,
2018-02-02T14:19:58.046Z,20.2,,,,0,,
2018-02-02T14:20:08.045Z,20.2,,,,0,,
2018-02-02T14:20:18.049Z,20.2,,,,0,,
2018-02-02T14:20:28.050Z,20.2,,,,0,,
2018-02-02T14:20:38.107Z,20.2,,,,0,,
2018-02-02T14:20:48.043Z,20.2,,,,0,,
2018-02-02T14:20:58.046Z,20.2,,,,0,,
2018-02-02T14:21:08.044Z,20.2,,,,0,,
2018-02-02T14:21:18.052Z,20.2,,,,0,,
2018-02-02T14:21:28.045Z,20.2,,,,0,,
2018-02-02T14:21:38.047Z,20.2,,,,0,,
2018-02-02T14:21:48.046Z,20.2,,,,0,,
2018-02-02T14:21:58.106Z,20.2,,,,0,,
2018-02-02T14:22:08.043Z,20.2,,,,0,,
2018-02-02T14:22:18.043Z,20.2,,,,0,,
2018-02-02T14:22:28.214Z,20.2,,,,0,,
2018-02-02T14:22:38.045Z,20.2,,,,0,,
2018-02-02T14:22:48.047Z,20.2,,,,0,,
2018-02-02T14:22:58.051Z,20.2,,,,0,,
2018-02-02T14:23:08.095Z,20.2,,,,0,,
2018-02-02T14:23:18.043Z,20.2,,,,0,,
2018-02-02T14:23:33.186Z,20.2,,,,0,,
2018-02-02T14:23:38.053Z,20.2,,19.1,,0,,
2018-02-02T14:23:48.064Z,20.2,,18.9,,0,,
2018-02-02T14:23:58.044Z,20.2,,,,0,,
2018-02-02T14:24:08.044Z,20.2,,18.8,,0,,
2018-02-02T14:24:18.044Z,20.2,,,,0,,
2018-02-02T14:24:28.045Z,20.2,,,,0,,
2018-02-02T14:24:38.073Z,20.2,,,,0,,
2018-02-02T14:24:48.047Z,20.2,,,,0,,
2018-02-02T14:24:58.043Z,20.2,,,,0,,
2018-02-02T14:25:08.045Z,20.2,,,,0,,
2018-02-02T14:25:18.506Z,20.2,,,,0,,
2018-02-02T14:25:28.051Z,20.2,,,,0,,
2018-02-02T14:25:38.077Z,20.2,,,,0,,
2018-02-02T14:25:48.045Z,20.2,,18.6,,0,,
2018-02-02T14:25:58.045Z,20.2,,18.8,,0,,
2018-02-02T14:26:08.045Z,20.2,,,,0,,
2018-02-02T14:26:18.043Z,20.2,,,,0,,
2018-02-02T14:26:28.044Z,20.2,,,,0,,
2018-02-02T14:26:38.047Z,20.2,,18.6,,0,,
2018-02-02T14:26:48.047Z,20.2,,,,0,,
2018-02-02T14:26:58.249Z,20.2,,,,0,,
2018-02-02T14:27:08.044Z,20.2,,,,0,,
2018-02-02T14:27:18.050Z,20.2,,,,0,,
2018-02-02T14:27:28.047Z,20.2,,,,0,,
2018-02-02T14:27:38.050Z,20.2,,,,0,,
2018-02-02T14:27:48.044Z,20.2,,,,0,,
2018-02-02T14:27:58.059Z,20.2,,,,0,,
2018-02-02T14:28:08.054Z,20.2,,,,0,,
2018-02-02T14:28:18.047Z,20.2,,,,0,,
2018-02-02T14:28:28.100Z,20.2,,,,0,,
2018-02-02T14:28:38.047Z,20.2,,,,0,,
2018-02-02T14:28:48.049Z,20.2,,,,0,,
2018-02-02T14:28:58.044Z,20.2,,,,0,,
2018-02-02T14:29:08.045Z,20.2,,,,0,,
2018-02-02T14:29:18.052Z,20.2,,,,0,,
2018-02-02T14:29:28.043Z,20.2,,,,0,,
2018-02-02T14:29:38.048Z,20.2,,,,0,,
2018-02-02T14:29:48.044Z,20.2,,,,0,,
2018-02-02T14:29:58.044Z,20.2,,,,0,,
2018-02-02T14:30:08.044Z,20.2,,,,0,,
2018-02-02T14:30:18.151Z,20.2,,,,0,,
2018-02-02T14:30:28.044Z,20.2,,,,0,,
2018-02-02T14:30:38.043Z,20.2,,,,0,,
2018-02-02T14:30:48.044Z,20.2,,,,0,,
2018-02-02T14:30:58.044Z,20.2,,,,0,,
2018-02-02T14:31:08.044Z,20.2,,,,0,,62
2018-02-02T14:31:18.246Z,20.2,0,21.3,43,0,2,
2018-02-02T14:31:28.226Z,20.2,,24,35,0,,
2018-02-02T14:31:38.044Z,20.2,,25.1,29,0,,
2018-02-02T14:31:48.240Z,20.2,,25.3,30,0,,
2018-02-02T14:31:58.046Z,20.2,,24.9,29,0,,
2018-02-02T14:32:08.049Z,20.2,,25.1,30,0,,
2018-02-02T14:32:18.044Z,20.2,,25.2,29,0,,
2018-02-02T14:32:28.046Z,20.2,,25.4,30,0,,
2018-02-02T14:32:38.044Z,20.2,,26,30,0,,
2018-02-02T14:32:48.048Z,20.2,,26.1,,0,,
2018-02-02T14:32:58.048Z,20.2,,26.5,29,0,,
2018-02-02T14:33:08.047Z,20.2,,27,35,0,,
2018-02-02T14:33:23.075Z,20.2,,28,41,0,,
2018-02-02T14:33:33.681Z,20.2,,29,48,0,,
2018-02-02T14:33:38.050Z,20.2,,31.1,58,0,,
2018-02-02T14:33:48.049Z,20.2,,32,63,0,,
2018-02-02T14:33:58.562Z,20.2,,34.1,71,0,,
2018-02-02T14:34:08.044Z,20.2,,36.1,80,0,,
2018-02-02T14:34:18.049Z,20.2,,38,87,0,,
2018-02-02T14:34:28.052Z,20.2,,40.1,95,0,,
2018-02-02T14:34:38.050Z,20.2,,42.1,100,0,,
2018-02-02T14:34:48.045Z,20.2,,43.1,,0,,
2018-02-02T14:34:58.051Z,20.2,,44,,0,,
2018-02-02T14:35:08.055Z,20.4,,45,100,0,,
2018-02-02T14:35:18.055Z,20.4,,45.3,,0,,
2018-02-02T14:35:28.065Z,20.4,,46.2,99,0,,
2018-02-02T14:35:40.146Z,20.4,,47,100,0,,
2018-02-02T14:35:48.054Z,20.4,,48,,0,,
2018-02-02T14:35:58.084Z,20.4,,48.3,,0,,
2018-02-02T14:36:08.049Z,20.4,,49.1,,0,,
2018-02-02T14:36:18.053Z,20.5,,50.1,,0,,
2018-02-02T14:36:28.076Z,20.5,,51,,0,,
2018-02-02T14:36:38.788Z,20.5,,52,,0,,
2018-02-02T14:36:48.800Z,20.5,,52.3,,0,,
2018-02-02T14:36:58.052Z,20.5,,53.1,,0,,
2018-02-02T14:37:08.064Z,20.5,,54,99,0,,
2018-02-02T14:37:18.064Z,20.6,,55,100,0,,
2018-02-02T14:37:28.049Z,20.6,,56,,0,,
2018-02-02T14:37:38.059Z,20.6,,56.4,,0,,
2018-02-02T14:37:48.049Z,20.8,,57.1,,0,,
2018-02-02T14:37:58.272Z,20.8,,58,100,0,,
2018-02-02T14:38:08.056Z,20.8,,59,,0,,
2018-02-02T14:38:18.051Z,20.9,,59.4,,0,,
2018-02-02T14:38:28.068Z,20.9,,60,,0,,
2018-02-02T14:38:38.049Z,20.9,,61.1,,0,,
2018-02-02T14:38:48.052Z,21.1,,61.4,,0,,
2018-02-02T14:38:58.054Z,21.1,,62.2,99,0,,
2018-02-02T14:39:08.068Z,21.2,,62.8,95,0,,
2018-02-02T14:39:18.046Z,21.2,,,88,0,,
2018-02-02T14:39:28.045Z,21.3,,62.5,83,0,,
2018-02-02T14:39:38.049Z,21.3,,62.2,78,0,,
2018-02-02T14:39:48.046Z,21.5,,62.4,77,0,,
2018-02-02T14:39:58.045Z,21.5,,62.5,72,0,,
2018-02-02T14:40:08.045Z,21.6,,62.6,68,0,,
2018-02-02T14:40:18.046Z,21.6,,62.5,63,0,,
2018-02-02T14:40:28.047Z,21.7,,62.2,59,0,,
2018-02-02T14:40:38.216Z,21.7,,,58,0,,
2018-02-02T14:40:48.045Z,21.9,,62.4,55,0,,
2018-02-02T14:40:58.045Z,21.9,,,51,0,,
2018-02-02T14:41:08.045Z,22,,62.2,48,0,,
2018-02-02T14:41:18.045Z,22.1,,,46,0,,
2018-02-02T14:41:28.048Z,22.1,,62.4,44,0,,
2018-02-02T14:41:38.045Z,22.2,,62.2,40,0,,
2018-02-02T14:41:48.057Z,22.4,,62.1,39,0,,
2018-02-02T14:42:03.135Z,22.4,,62.2,38,0,,
2018-02-02T14:42:08.046Z,22.5,,,37,0,,
2018-02-02T14:42:18.050Z,22.6,,,35,0,,
2018-02-02T14:42:28.046Z,22.6,,,34,0,,
2018-02-02T14:42:38.046Z,22.7,,,33,0,,
2018-02-02T14:42:48.045Z,22.7,,62.1,32,0,,
2018-02-02T14:42:58.045Z,22.8,,62,31,0,,
2018-02-02T14:43:08.045Z,23,,,,0,,
2018-02-02T14:43:18.045Z,23,,62.1,30,0,,
2018-02-02T14:43:28.046Z,23.1,,62,,0,,
2018-02-02T14:43:38.047Z,23.1,,,29,0,,
2018-02-02T14:43:48.046Z,23.2,,62.1,30,0,,
2018-02-02T14:43:58.046Z,23.3,,,29,0,,
2018-02-02T14:44:08.045Z,23.4,,,30,0,,
2018-02-02T14:44:18.045Z,23.4,,62.2,29,0,,61
2018-02-02T14:44:28.046Z,23.6,,,,0,,
2018-02-02T14:44:38.051Z,23.7,,,,0,,
2018-02-02T14:44:48.045Z,23.7,,,30,0,,
2018-02-02T14:44:58.048Z,23.7,,62.4,29,0,,
2018-02-02T14:45:08.065Z,23.8,,,30,0,,
2018-02-02T14:45:18.215Z,23.9,,,,0,,
2018-02-02T14:45:28.055Z,24,,,,0,,
2018-02-02T14:45:38.051Z,24.2,,,,0,,
2018-02-02T14:45:53.136Z,24.2,,,,0,,
2018-02-02T14:45:58.045Z,24.3,,62.5,29,0,,
2018-02-02T14:46:08.046Z,24.4,,,,0,,
2018-02-02T14:46:18.047Z,24.5,,,30,0,,
2018-02-02T14:46:28.047Z,24.7,,,,0,,
2018-02-02T14:46:38.049Z,24.7,,,,0,,
2018-02-02T14:46:48.046Z,24.8,,,29,0,,
2018-02-02T14:46:58.048Z,24.9,,,30,0,,
2018-02-02T14:47:08.046Z,25,,62.6,,0,,
2018-02-02T14:47:18.048Z,25.1,,,,0,,
2018-02-02T14:47:28.047Z,25.1,,,,0,,
2018-02-02T14:47:38.046Z,25.3,,,,0,,
2018-02-02T14:47:48.046Z,25.4,,,29,0,,60
2018-02-02T14:47:58.047Z,25.5,,,30,0,,61
2018-02-02T14:48:18.046Z,25.6,,62.7,,0,,60
2018-02-02T14:48:28.047Z,25.6,,,29,0,,
2018-02-02T14:48:38.046Z,25.7,,,,0,,
2018-02-02T14:48:48.049Z,25.9,,,,0,,
2018-02-02T14:48:58.046Z,25.9,,,30,0,,
2018-02-02T14:49:08.048Z,26,,,29,0,,
2018-02-02T14:49:18.161Z,26,,,,0,,
2018-02-02T14:49:28.054Z,26.1,,,,0,,
2018-02-02T14:49:38.202Z,26.2,,62.8,30,0,,
2018-02-02T14:49:48.053Z,26.2,,,,0,,
2018-02-02T14:49:58.060Z,26.3,,,,0,,
2018-02-02T14:50:08.049Z,26.3,,,29,0,,
2018-02-02T14:50:18.060Z,26.5,,62.9,,0,,
2018-02-02T14:50:28.047Z,26.6,,,30,0,,
2018-02-02T14:50:38.047Z,26.6,,,29,0,,
2018-02-02T14:50:48.047Z,26.7,,63.1,29,0,,
2018-02-02T14:50:58.051Z,26.7,,63.1,30,0,,
2018-02-02T14:51:08.050Z,26.8,,,,0,,
2018-02-02T14:51:18.047Z,26.8,,,,0,,
2018-02-02T14:51:28.051Z,26.9,,,0,0,,59
2018-02-02T14:51:38.047Z,26.9,0,60.8,,0,2,
2018-02-02T14:51:48.048Z,27.1,,58.9,,0,,
2018-02-02T14:51:58.050Z,27.1,,58.2,,0,,
2018-02-02T14:52:08.085Z,27.2,,58.1,,0,,
2018-02-02T14:52:18.064Z,27.2,,57.9,,0,,
2018-02-02T14:52:28.048Z,27.3,,,,0,,
2018-02-02T14:52:38.047Z,27.3,,57.8,,0,,
2018-02-02T14:52:48.047Z,27.4,,57.7,,0,,
2018-02-02T14:52:58.056Z,27.4,,57.4,,0,,
2018-02-02T14:53:08.050Z,27.5,,57.2,,0,,
2018-02-02T14:53:18.053Z,27.5,,56.9,,0,,
2018-02-02T14:53:28.051Z,27.7,,56.8,,0,,
2018-02-02T14:53:38.049Z,27.7,,56.5,,0,,
2018-02-02T14:53:48.047Z,27.7,,56.3,,0,,
2018-02-02T14:53:58.050Z,27.8,,55.9,,0,,
2018-02-02T14:54:08.047Z,27.8,,,,0,,
2018-02-02T14:54:18.050Z,27.9,,55.5,,0,,
2018-02-02T14:54:28.050Z,27.9,,55.2,,0,,
2018-02-02T14:54:38.049Z,28,,54.9,,0,,
2018-02-02T14:54:48.302Z,28,,54.8,,0,,
2018-02-02T14:54:58.284Z,28,,54.5,,0,,58
2018-02-02T14:55:08.051Z,28.1,,54.4,,0,,
2018-02-02T14:55:18.050Z,28.1,,53.9,,0,,
2018-02-02T14:55:33.138Z,28.3,,53.8,,0,,
2018-02-02T14:55:38.052Z,28.3,,53.6,,0,,
2018-02-02T14:55:48.047Z,28.3,,53.4,,0,,
2018-02-02T14:55:58.050Z,28.4,,53.2,,0,,
2018-02-02T14:56:08.048Z,28.4,,52.9,,0,,
2018-02-02T14:56:18.048Z,28.4,,52.8,,0,,
2018-02-02T14:56:28.048Z,28.5,,52.6,,0,,
2018-02-02T14:56:38.049Z,28.5,,52.3,,0,,
2018-02-02T14:56:48.048Z,28.5,,52.1,,0,,
2018-02-02T14:56:58.049Z,28.6,0,52.1,45,0,2,
2018-02-02T14:57:08.049Z,28.6,,56.1,36,0,,
2018-02-02T14:57:18.048Z,28.6,,56.8,30,0,,
2018-02-02T14:57:28.053Z,28.7,,56.6,,0,,
2018-02-02T14:57:38.062Z,28.7,,56.5,29,0,,
