Time,HwTSet,ActPow,HwTOutlet,HwActive,PrimTSet,ChActive,PrimT
2017-11-21T03:33:55.352Z,0,,23.9,,,,
2017-11-21T03:34:05.349Z,0,,23.9,,,,
2017-11-21T03:34:15.391Z,0,,23.9,,,,
2017-11-21T03:34:25.351Z,0,,23.9,,,,
2017-11-21T03:34:35.351Z,0,,23.9,,,,
2017-11-21T03:34:45.349Z,0,,23.9,,,,
2017-11-21T03:34:55.350Z,0,,23.9,,,,
2017-11-21T03:35:05.399Z,0,,23.9,,,,
2017-11-21T03:35:15.359Z,0,,23.9,,,,
2017-11-21T03:35:25.391Z,0,,23.9,,,,
2017-11-21T03:35:35.360Z,0,,23.9,,,,
2017-11-21T03:35:45.349Z,0,,23.9,,,,
2017-11-21T03:35:55.351Z,0,,23.9,,,,
2017-11-21T03:36:05.396Z,0,,23.9,,,,
2017-11-21T03:36:15.362Z,0,,23.9,,,,
2017-11-21T03:36:25.363Z,0,,23.9,,,,
2017-11-21T03:36:35.362Z,0,,23.9,,,,
2017-11-21T03:36:45.350Z,0,,23.9,,,,
2017-11-21T03:36:55.349Z,0,,23.9,,,,
2017-11-21T03:37:05.349Z,0,,23.9,,,,
2017-11-21T03:37:15.369Z,0,,23.9,,,,
2017-11-21T03:37:25.359Z,0,,23.9,,,,
2017-11-21T03:37:35.370Z,0,,23.8,,,,30.1
2017-11-21T03:37:45.350Z,0,,23.8,,,,
2017-11-21T03:37:55.353Z,0,,23.9,,,,
2017-11-21T03:38:05.359Z,0,,23.8,,,,
2017-11-21T03:38:15.390Z,0,,23.8,,,,
2017-11-21T03:38:25.359Z,0,,23.8,,,,
2017-11-21T03:38:35.380Z,0,,23.8,,,,
2017-11-21T03:38:45.355Z,0,,23.8,,,,
2017-11-21T03:38:55.349Z,0,,23.8,,,,
2017-11-21T03:39:05.361Z,0,,23.8,,,,
2017-11-21T03:39:15.350Z,0,,23.8,,,,
2017-11-21T03:39:25.359Z,0,,23.8,,,,
2017-11-21T03:39:35.359Z,0,,23.8,,,,
2017-11-21T03:39:45.354Z,0,,23.8,,,,
2017-11-21T03:39:55.351Z,0,,23.8,,,,
2017-11-21T03:40:05.359Z,0,,23.8,,,,
2017-11-21T03:40:15.395Z,0,,23.8,,,,
2017-11-21T03:40:25.390Z,0,,23.8,,,,
2017-11-21T03:40:35.361Z,0,,23.8,,,,
2017-11-21T03:40:45.351Z,0,,23.8,,,,
2017-11-21T03:40:55.351Z,0,,23.8,,,,30
2017-11-21T03:41:05.363Z,0,,23.8,,,,
2017-11-21T03:41:15.350Z,0,,23.7,,,,
2017-11-21T03:41:25.357Z,0,,23.8,,,,
2017-11-21T03:41:35.368Z,0,,23.8,,,,
2017-11-21T03:41:45.355Z,0,,23.7,,,,
2017-11-21T03:41:55.350Z,0,,23.7,,,,
2017-11-21T03:42:05.377Z,0,,23.7,,,,
2017-11-21T03:42:15.358Z,0,,23.7,,,,
2017-11-21T03:42:25.358Z,0,,23.7,,,,
2017-11-21T03:42:35.357Z,0,,23.7,,,,
2017-11-21T03:42:45.352Z,0,,23.7,,,,
2017-11-21T03:42:55.351Z,0,,23.7,,,,
2017-11-21T03:43:05.360Z,0,,23.7,,,,
2017-11-21T03:43:15.361Z,0,,23.7,,,,
2017-11-21T03:43:25.351Z,0,,23.7,,,,
2017-11-21T03:43:35.379Z,0,,23.7,,,,
2017-11-21T03:43:45.351Z,0,,23.7,,,,
2017-11-21T03:43:55.357Z,0,,23.7,,,,
2017-11-21T03:44:05.357Z,0,,23.7,,,,
2017-11-21T03:44:15.356Z,0,,23.7,,,,30
2017-11-21T03:44:25.357Z,0,,23.7,,,,30
2017-11-21T03:44:35.365Z,0,,23.7,,,,29.9
2017-11-21T03:44:45.351Z,0,,23.7,,,,29.9
2017-11-21T03:44:55.351Z,0,,23.7,,,,29.9
2017-11-21T03:45:05.415Z,0,,23.7,,,,
2017-11-21T03:45:15.359Z,0,,23.7,,,,
2017-11-21T03:45:25.512Z,0,,23.7,,,,
2017-11-21T03:45:35.470Z,0,,23.7,,,,
2017-11-21T03:45:45.560Z,0,,23.6,,,,
2017-11-21T03:45:55.357Z,0,,23.6,,,,
2017-11-21T03:46:05.363Z,0,,23.6,,,,
2017-11-21T03:46:15.356Z,0,,23.6,,,,
2017-11-21T03:46:25.360Z,0,,23.6,,,,
2017-11-21T03:46:35.357Z,0,,23.6,,,,
2017-11-21T03:46:45.355Z,0,,23.6,,,,
2017-11-21T03:46:55.362Z,0,,23.6,,,,
2017-11-21T03:47:05.358Z,0,,23.6,,,,
2017-11-21T03:47:15.361Z,0,,23.6,,,,
2017-11-21T03:47:25.359Z,0,,23.6,,,,
2017-11-21T03:47:35.366Z,0,,23.6,,,,
2017-11-21T03:47:45.352Z,0,,23.6,,,,
2017-11-21T03:47:55.351Z,0,,23.6,,,,
2017-11-21T03:48:05.360Z,0,,23.6,,,,
2017-11-21T03:48:15.363Z,0,,23.6,,,,
2017-11-21T03:48:25.535Z,0,,23.6,,,,29.8
2017-11-21T03:48:35.370Z,0,,23.6,,,,
2017-11-21T03:48:45.356Z,0,,23.6,,,,
2017-11-21T03:48:55.358Z,0,,23.6,,,,
2017-11-21T03:49:05.380Z,0,,23.6,,,,
2017-11-21T03:49:15.351Z,0,,23.6,,,,
2017-11-21T03:49:25.355Z,0,,23.6,,,,
2017-11-21T03:49:35.360Z,0,,23.6,,,,
2017-11-21T03:49:45.352Z,0,,23.6,,,,
2017-11-21T03:49:55.352Z,0,,23.4,,,,
2017-11-21T03:50:05.355Z,0,,23.6,,,,
2017-11-21T03:50:15.361Z,0,,23.4,,,,
2017-11-21T03:50:25.365Z,0,,23.4,,,,
2017-11-21T03:50:35.356Z,0,,23.4,,,,
2017-11-21T03:50:45.357Z,0,,23.4,,,,
2017-11-21T03:50:55.353Z,0,,23.4,,,,
2017-11-21T03:51:05.355Z,0,,23.4,,,,
2017-11-21T03:51:15.359Z,0,,23.4,,,,
2017-11-21T03:51:25.356Z,0,,23.4,,,,
2017-11-21T03:51:35.357Z,0,,23.4,,,,
2017-11-21T03:51:45.352Z,0,,23.4,,,,
2017-11-21T03:51:55.353Z,0,,23.4,,,,
2017-11-21T03:52:05.354Z,0,,23.4,,,,29.6
2017-11-21T03:52:15.354Z,0,,23.4,,,,
2017-11-21T03:52:25.357Z,0,,23.4,,,,
2017-11-21T03:52:35.355Z,0,,23.4,,,,
2017-11-21T03:52:45.352Z,0,,23.4,,,,
2017-11-21T03:52:55.352Z,0,,23.4,,,,
2017-11-21T03:53:05.357Z,0,,23.4,,,,
2017-11-21T03:53:15.362Z,0,,23.4,,,,
2017-11-21T03:53:25.355Z,0,,23.4,,,,
2017-11-21T03:53:35.358Z,0,,23.4,,,,
2017-11-21T03:53:45.443Z,0,,23.4,,,,
2017-11-21T03:53:55.356Z,0,,23.4,,,,
2017-11-21T03:54:05.367Z,0,,23.4,,,,
2017-11-21T03:54:15.353Z,0,,23.3,,,,
2017-11-21T03:54:25.355Z,0,,23.3,,,,
2017-11-21T03:54:35.360Z,0,,23.4,,,,
2017-11-21T03:54:45.353Z,0,,23.3,,,,
2017-11-21T03:54:55.373Z,0,,23.3,,,,
2017-11-21T03:55:05.353Z,0,,23.3,,,,
2017-11-21T03:55:15.353Z,0,,23.3,,,,
2017-11-21T03:55:25.382Z,0,,23.3,,,,
2017-11-21T03:55:35.361Z,0,,23.3,,,,
2017-11-21T03:55:45.353Z,0,,23.3,,,,
2017-11-21T03:55:55.403Z,0,,23.3,,,,
2017-11-21T03:56:05.366Z,0,,23.3,,,,
2017-11-21T03:56:15.372Z,0,,23.3,,,,29.5
2017-11-21T03:56:25.353Z,0,,23.3,,,,
2017-11-21T03:56:35.354Z,0,,23.3,,,,
2017-11-21T03:56:45.370Z,0,,23.3,,,,
2017-11-21T03:56:55.370Z,0,,23.3,,,,
2017-11-21T03:57:05.356Z,0,,23.3,,,,
2017-11-21T03:57:15.352Z,0,,23.3,,,,
2017-11-21T03:57:25.353Z,0,,23.3,,,,
2017-11-21T03:57:35.354Z,0,,23.3,,,,
2017-11-21T03:57:45.355Z,0,,23.3,,,,
2017-11-21T03:57:55.353Z,0,,23.3,,,,
2017-11-21T03:58:05.356Z,0,,23.3,,,,
2017-11-21T03:58:15.368Z,0,,23.3,,,,
2017-11-21T03:58:25.357Z,0,,23.3,,,,
2017-11-21T03:58:35.355Z,0,,23.2,,,,
2017-11-21T03:58:45.354Z,0,45,23.3,0,33,2,29.8
2017-11-21T03:58:55.365Z,0,0,23.3,0,5,0,34.9
2017-11-21T03:59:05.372Z,0,,23.3,,,,28.8
2017-11-21T03:59:15.355Z,0,,23.3,,,,27.6
2017-11-21T03:59:25.356Z,0,,23.3,,,,25.9
2017-11-21T03:59:35.354Z,0,,23.3,,,,24.9
2017-11-21T03:59:45.353Z,0,,23.3,,,,24.7
2017-11-21T03:59:55.363Z,0,,23.2,,,,24.5
2017-11-21T04:00:05.354Z,0,,23.2,,,,
2017-11-21T04:00:15.358Z,0,,23.3,,,,
2017-11-21T04:00:25.364Z,0,,23.3,,,,24.3
2017-11-21T04:00:35.375Z,0,,23.3,,,,
2017-11-21T04:00:45.352Z,0,,23.3,,,,24.2
2017-11-21T04:00:55.382Z,0,,23.3,,,,
2017-11-21T04:01:05.354Z,0,,23.2,,,,
2017-11-21T04:01:15.358Z,0,,23.3,,,,24.1
2017-11-21T04:01:25.359Z,0,,23.3,0,33,2,24
2017-11-21T04:01:35.356Z,0,34,23.3,,,,31.3
2017-11-21T04:01:45.354Z,0,0,23.3,0,5,0,31.7
2017-11-21T04:01:55.373Z,0,,23.3,,,,26.9
2017-11-21T04:02:05.360Z,0,,23.3,,,,25.7
2017-11-21T04:02:15.364Z,0,,23.3,,,,24.8
2017-11-21T04:02:25.353Z,0,,23.3,,,,24.6
2017-11-21T04:02:35.359Z,0,,23.3,0,33,2,24.6
2017-11-21T04:02:45.354Z,0,34,23.3,,,,32.1
2017-11-21T04:02:55.353Z,0,29,23.3,,,,33.9
2017-11-21T04:03:05.364Z,0,,23.3,,,,33.3
2017-11-21T04:03:15.359Z,0,0,23.3,0,5,0,31.6
2017-11-21T04:03:25.360Z,0,45,23.3,0,33,2,28.4
2017-11-21T04:03:35.364Z,0,34,23.3,,,,34.2
2017-11-21T04:03:45.369Z,0,29,23.3,,,,34.8
2017-11-21T04:03:55.362Z,0,30,23.3,,,,34.2
2017-11-21T04:04:05.366Z,0,29,23.3,,,,34.4
2017-11-21T04:04:15.359Z,0,,23.3,,,,
2017-11-21T04:04:25.353Z,0,,23.3,,,,33.6
2017-11-21T04:04:35.353Z,0,,23.3,,,,33.5
2017-11-21T04:04:45.355Z,0,,23.3,,,,34
2017-11-21T04:04:55.353Z,0,,23.3,,,,34.3
2017-11-21T04:05:05.354Z,0,30,23.4,,,,34.8
2017-11-21T04:05:15.353Z,0,30,23.3,,,,35.3
2017-11-21T04:05:25.353Z,0,29,23.4,,,,35.6
2017-11-21T04:05:35.355Z,0,30,23.4,,,,35.9
2017-11-21T04:05:45.356Z,0,29,23.4,,,,36.1
2017-11-21T04:05:55.363Z,0,,23.4,,,,36.4
2017-11-21T04:06:05.559Z,0,30,23.4,,,,36.8
2017-11-21T04:06:15.354Z,0,0,23.4,0,,2,35.9
2017-11-21T04:06:25.355Z,0,,23.4,,,,33.5
2017-11-21T04:06:35.353Z,0,,23.4,,,,32.5
2017-11-21T04:06:45.355Z,0,,23.4,,,,32.2
2017-11-21T04:06:55.353Z,0,,23.6,,,,32.3
2017-11-21T04:07:05.357Z,0,,23.6,,,,32.4
2017-11-21T04:07:15.354Z,0,,23.6,,,,32.5
2017-11-21T04:07:25.354Z,0,,23.6,,,,
2017-11-21T04:07:35.360Z,0,,23.6,,,,32.4
2017-11-21T04:07:45.490Z,0,,23.6,,,,
2017-11-21T04:07:55.360Z,0,,23.6,,,,32.3
2017-11-21T04:08:05.353Z,0,,23.6,,,,32.2
2017-11-21T04:08:15.353Z,0,,23.6,,,,32.1
2017-11-21T04:08:25.354Z,0,,23.7,,,,31.9
2017-11-21T04:08:35.356Z,0,,23.6,,,,
2017-11-21T04:08:45.355Z,0,,23.7,,,,31.8
2017-11-21T04:08:55.361Z,0,,23.7,,,,
2017-11-21T04:09:05.362Z,0,,23.7,,,,
2017-11-21T04:09:15.356Z,0,,23.7,,,,31.7
2017-11-21T04:09:25.368Z,0,,23.7,,,,31.6
2017-11-21T04:09:35.354Z,0,,23.7,,,,31.5
2017-11-21T04:09:45.359Z,0,,23.7,,,,31.4
2017-11-21T04:09:55.357Z,0,,23.8,,,,31.3
2017-11-21T04:10:05.359Z,0,,23.8,,,,31.2
2017-11-21T04:10:15.359Z,0,,23.8,,,,31.1
2017-11-21T04:10:25.354Z,0,,23.8,,,,30.9
2017-11-21T04:10:35.354Z,0,,23.8,,,,30.8
2017-11-21T04:10:45.363Z,0,,23.8,,,,
2017-11-21T04:10:55.366Z,0,,23.8,,,,
2017-11-21T04:11:05.361Z,0,,23.8,,,,
2017-11-21T04:11:15.361Z,0,,23.8,,,,
2017-11-21T04:11:25.354Z,0,,23.8,,,,
2017-11-21T04:11:35.355Z,0,,23.9,,,,
2017-11-21T04:11:45.360Z,0,,23.9,,,,
2017-11-21T04:11:55.367Z,0,,23.9,,,,30.7
2017-11-21T04:12:05.354Z,0,,23.9,,,,
2017-11-21T04:12:15.354Z,0,,23.9,,,,
2017-11-21T04:12:25.358Z,0,,23.9,,,,
2017-11-21T04:12:35.355Z,0,,23.9,,,,
2017-11-21T04:12:45.355Z,0,,23.9,,,,
2017-11-21T04:12:55.354Z,0,,23.9,,,,
2017-11-21T04:13:05.354Z,0,,23.9,,,,
2017-11-21T04:13:15.362Z,0,,23.9,,,,30.6
2017-11-21T04:13:25.360Z,0,,23.9,,,,
2017-11-21T04:13:35.355Z,0,,24,,,,
2017-11-21T04:13:45.359Z,0,,24,,,,
2017-11-21T04:13:55.358Z,0,,24,,,,
2017-11-21T04:14:05.355Z,0,,24,,,,
2017-11-21T04:14:15.354Z,0,,24,,,,
2017-11-21T04:14:25.354Z,0,,24,,,,30.5
2017-11-21T04:14:35.354Z,0,,24,,,,30.6
2017-11-21T04:14:45.355Z,0,,24,,,,30.5
2017-11-21T04:14:55.354Z,0,,24,,,,
2017-11-21T04:15:05.356Z,0,,24,,,,
2017-11-21T04:15:15.355Z,0,,24,,,,
2017-11-21T04:15:25.356Z,0,,24,,,,
2017-11-21T04:15:35.354Z,0,,24,,,,
2017-11-21T04:15:45.355Z,0,,24.2,,,,
2017-11-21T04:15:55.355Z,0,,24,,,,30.4
2017-11-21T04:16:05.355Z,0,,24.2,,,,30.5
2017-11-21T04:16:15.355Z,0,,24.2,,,,
2017-11-21T04:16:25.360Z,0,,24.2,,,,30.4
2017-11-21T04:16:35.354Z,0,,24.2,,,,
2017-11-21T04:16:45.358Z,0,,24.2,,,,30.5
2017-11-21T04:16:55.357Z,0,,24.2,,,,30.2
2017-11-21T04:17:05.357Z,0,,24.2,,,,29.9
2017-11-21T04:17:15.355Z,0,,24.2,,,,29.6
2017-11-21T04:17:25.355Z,0,,24.2,,,,29.4
2017-11-21T04:17:35.356Z,0,,24.2,,,,
2017-11-21T04:17:45.358Z,0,,24.2,,,,29.3
2017-11-21T04:17:55.354Z,0,,24.2,,,,29.2
2017-11-21T04:18:05.360Z,0,,24.2,,,,29
2017-11-21T04:18:15.356Z,0,,24.2,,,,28.9
2017-11-21T04:18:25.358Z,0,,24.2,,,,
2017-11-21T04:18:35.358Z,0,,24.2,,,,28.8
2017-11-21T04:18:45.356Z,0,,24.2,,,,
2017-11-21T04:18:55.358Z,0,,24.2,,,,28.7
2017-11-21T04:19:05.355Z,0,,24.3,,,,
2017-11-21T04:19:15.356Z,0,,24.3,,,,
2017-11-21T04:19:25.358Z,0,,24.3,,,,28.6
2017-11-21T04:19:35.368Z,0,,24.3,,,,
2017-11-21T04:19:45.355Z,0,,24.3,,,,28.4
2017-11-21T04:19:55.359Z,0,,24.3,0,5,0,
2017-11-21T04:20:05.359Z,0,,24.3,,,,28.3
2017-11-21T04:20:15.359Z,0,,24.3,0,33,2,
2017-11-21T04:20:25.359Z,0,34,24.3,,,,35.5
2017-11-21T04:20:35.359Z,0,0,24.3,0,5,0,34.5
2017-11-21T04:20:45.356Z,0,,24.3,,,,30.8
2017-11-21T04:20:55.362Z,0,,24.3,,,,29.8
2017-11-21T04:21:05.360Z,0,,24.3,,,,28.9
2017-11-21T04:21:15.356Z,0,,24.3,,,,28.4
2017-11-21T04:21:25.360Z,0,,24.3,0,33,2,28.4
2017-11-21T04:21:35.361Z,0,0,24.3,0,5,0,33.6
2017-11-21T04:21:45.361Z,0,,24.3,,,,30.9
2017-11-21T04:21:55.373Z,0,,24.3,,,,29.8
2017-11-21T04:22:05.356Z,0,,24.3,,,,29.2
2017-11-21T04:22:15.362Z,0,,24.3,,,,28.8
2017-11-21T04:22:25.370Z,0,,24.3,,,,
2017-11-21T04:22:35.361Z,0,,24.3,,,,28.9
2017-11-21T04:22:45.356Z,0,44,24.3,0,33,2,29.2
2017-11-21T04:22:55.361Z,0,0,24.3,0,5,0,34.6
2017-11-21T04:23:05.357Z,0,,24.4,,,,30.8
2017-11-21T04:23:15.369Z,0,45,24.4,0,33,2,30
2017-11-21T04:23:25.362Z,0,0,24.4,0,5,0,35.7
2017-11-21T04:23:35.361Z,0,,24.4,,,,31.6
2017-11-21T04:23:45.361Z,0,,24.4,,,,30.2
2017-11-21T04:23:55.362Z,0,,24.4,,,,29.5
2017-11-21T04:24:05.361Z,0,,24.4,,,,29.4
2017-11-21T04:24:15.378Z,0,,24.4,,,,
2017-11-21T04:24:25.371Z,0,0,24.4,0,5,0,29.4
2017-11-21T04:24:35.364Z,0,,24.4,,,,29.5
2017-11-21T04:24:45.361Z,0,,24.4,,,,
2017-11-21T04:24:55.357Z,0,,24.4,,,,29.4
2017-11-21T04:25:05.356Z,0,,24.4,,,,
2017-11-21T04:25:15.356Z,0,,24.4,,,,
2017-11-21T04:25:25.361Z,0,,24.4,,,,29.3
2017-11-21T04:25:35.359Z,0,,24.4,,,,
2017-11-21T04:25:45.357Z,0,,24.4,,,,29.2
2017-11-21T04:25:55.379Z,0,,24.4,,,,29
2017-11-21T04:26:05.357Z,0,,24.4,,,,28.9
2017-11-21T04:26:15.365Z,0,,24.4,,,,
2017-11-21T04:26:25.357Z,0,,24.4,,,,28.8
2017-11-21T04:26:35.361Z,0,,24.4,0,33,2,28.9
2017-11-21T04:26:45.358Z,0,0,24.4,0,5,0,34.4
2017-11-21T04:26:55.376Z,0,,24.5,,,,30.8
2017-11-21T04:27:05.357Z,0,,24.5,,,,29.8
2017-11-21T04:27:15.367Z,0,,24.5,,,,29.3
2017-11-21T04:27:25.356Z,0,,24.5,,,,28.9
2017-11-21T04:27:35.369Z,0,,24.5,,,,28.8
2017-11-21T04:27:45.356Z,0,,24.5,,,,
2017-11-21T04:27:55.376Z,0,,24.5,,,,28.9
2017-11-21T04:28:05.356Z,0,,24.5,,,,
2017-11-21T04:28:15.368Z,0,,24.5,,,,28.8
2017-11-21T04:28:25.359Z,0,,24.5,,,,28.7
2017-11-21T04:28:35.357Z,0,,24.5,,,,
2017-11-21T04:28:45.357Z,0,,24.5,,,,
2017-11-21T04:28:55.365Z,0,,24.5,,,,
2017-11-21T04:29:05.357Z,0,,24.5,,,,28.6
2017-11-21T04:29:15.357Z,0,,24.5,,,,
2017-11-21T04:29:25.357Z,0,,24.5,,,,28.4
2017-11-21T04:29:35.366Z,0,,24.5,,,,28.3
2017-11-21T04:29:45.357Z,0,,24.5,,,,
2017-11-21T04:29:55.359Z,0,,24.5,,,,
2017-11-21T04:30:05.357Z,0,,24.5,,,,
2017-11-21T04:30:15.360Z,0,,24.5,,,,
2017-11-21T04:30:25.372Z,0,,24.5,,,,
2017-11-21T04:30:35.358Z,0,,24.5,,,,28.2
2017-11-21T04:30:45.358Z,0,,24.5,,,,
2017-11-21T04:30:55.374Z,0,,24.5,,,,
2017-11-21T04:31:05.357Z,0,,24.5,,,,
2017-11-21T04:31:15.357Z,0,,24.5,,,,
2017-11-21T04:31:25.373Z,0,,24.5,,,,
2017-11-21T04:31:35.359Z,0,,24.5,,,,
2017-11-21T04:31:45.357Z,0,,24.5,,,,
2017-11-21T04:31:55.357Z,0,,24.5,,,,
2017-11-21T04:32:05.357Z,0,,24.5,,,,
2017-11-21T04:32:15.357Z,0,,24.5,,,,
2017-11-21T04:32:25.361Z,0,,24.5,,,,
2017-11-21T04:32:35.376Z,0,,24.5,0,33,2,28.3
2017-11-21T04:32:45.358Z,0,0,24.5,0,5,0,32.8
2017-11-21T04:32:55.363Z,0,,24.5,,,,29.8
2017-11-21T04:33:05.357Z,0,,24.5,,,,28.8
2017-11-21T04:33:15.360Z,0,,24.5,,,,28.3
2017-11-21T04:33:25.358Z,0,44,24.5,0,33,2,28.1
2017-11-21T04:33:35.366Z,0,32,24.5,,,,35.3
2017-11-21T04:33:45.358Z,0,30,24.5,,,,36.5
2017-11-21T04:33:55.362Z,0,29,24.5,,,,36
2017-11-21T04:34:05.358Z,0,,24.5,,,,35.9
2017-11-21T04:34:15.358Z,0,30,24.5,,,,35.7
2017-11-21T04:34:25.362Z,0,29,24.5,,,,35.5
2017-11-21T04:34:35.360Z,0,30,24.5,,,,35.8
2017-11-21T04:34:45.357Z,0,29,24.5,,,,36.1
2017-11-21T04:34:55.379Z,0,30,24.5,,,,36.4
2017-11-21T04:35:05.359Z,0,,24.5,,,,36.5
2017-11-21T04:35:15.363Z,0,29,24.7,,,,36.7
2017-11-21T04:35:25.388Z,0,0,24.7,0,,2,36.9
2017-11-21T04:35:35.359Z,0,,24.7,,,,33.9
2017-11-21T04:35:45.359Z,0,,24.7,,,,32.7
2017-11-21T04:35:55.398Z,0,,24.7,,,,32.2
2017-11-21T04:36:05.361Z,0,,24.7,,,,
2017-11-21T04:36:15.357Z,0,,24.7,,,,32.3
2017-11-21T04:36:25.360Z,0,,24.7,,,,32.4
2017-11-21T04:36:35.359Z,0,,24.7,,,,
2017-11-21T04:36:45.359Z,0,,24.7,,,,
2017-11-21T04:36:55.362Z,0,,24.7,,,,32.5
2017-11-21T04:37:05.358Z,0,,24.7,,,,
2017-11-21T04:37:15.359Z,0,,24.7,,,,32.4
2017-11-21T04:37:25.360Z,0,,24.7,,,,
2017-11-21T04:37:35.359Z,0,,24.7,,,,32.2
2017-11-21T04:37:45.358Z,0,,24.7,,,,32.1
2017-11-21T04:37:55.358Z,0,,24.7,,,,
2017-11-21T04:38:05.500Z,0,,24.8,,,,
2017-11-21T04:38:15.363Z,0,,24.8,,,,32
2017-11-21T04:38:25.366Z,0,,24.8,,,,
2017-11-21T04:38:35.360Z,0,,24.8,,,,31.9
2017-11-21T04:38:45.358Z,0,,24.8,,,,31.8
2017-11-21T04:38:55.386Z,0,,24.8,,,,31.7
2017-11-21T04:39:05.362Z,0,,24.8,,,,31.6
2017-11-21T04:39:15.359Z,0,,24.8,,,,31.5
2017-11-21T04:39:25.367Z,0,,24.8,,,,31.4
2017-11-21T04:39:35.366Z,0,,24.8,,,,31.3
2017-11-21T04:39:45.365Z,0,,24.8,,,,
2017-11-21T04:39:55.362Z,0,,24.8,,,,
2017-11-21T04:40:05.362Z,0,,24.8,,,,
2017-11-21T04:40:15.358Z,0,,24.8,,,,
2017-11-21T04:40:25.359Z,0,,24.8,,,,
2017-11-21T04:40:35.607Z,0,,24.8,,,,
2017-11-21T04:40:45.369Z,0,,24.8,,,,
2017-11-21T04:40:55.361Z,0,,24.8,,,,31.2
2017-11-21T04:41:05.371Z,0,,24.8,,,,
2017-11-21T04:41:15.364Z,0,,24.9,,,,
2017-11-21T04:41:25.363Z,0,,24.8,,,,
2017-11-21T04:41:35.358Z,0,,24.9,,,,
2017-11-21T04:41:45.366Z,0,,24.9,,,,
2017-11-21T04:41:55.362Z,0,,24.9,,,,
2017-11-21T04:42:05.359Z,0,,24.9,,,,31.1
2017-11-21T04:42:15.362Z,0,,24.9,0,5,0,
2017-11-21T04:42:25.363Z,0,45,24.9,0,33,2,
2017-11-21T04:42:35.359Z,0,0,24.9,0,,2,38.9
2017-11-21T04:42:45.364Z,0,,24.9,0,5,0,34.5
2017-11-21T04:42:55.384Z,0,,24.9,0,33,2,32.7
2017-11-21T04:43:05.373Z,0,,24.9,,,,31.7
2017-11-21T04:43:15.358Z,0,,24.9,,,,30.9
2017-11-21T04:43:25.361Z,0,,24.9,,,,30.6
2017-11-21T04:43:35.364Z,0,,24.9,,,,
2017-11-21T04:43:45.364Z,0,,24.9,,,,30.7
2017-11-21T04:43:55.363Z,0,,24.9,0,5,0,30.8
2017-11-21T04:44:05.359Z,0,,24.9,,,,
2017-11-21T04:44:15.368Z,0,45,24.9,0,33,2,31.1
2017-11-21T04:44:25.363Z,0,0,24.9,0,,2,38.1
2017-11-21T04:44:35.361Z,0,,24.9,0,5,0,34.9
2017-11-21T04:44:45.361Z,0,,24.9,0,33,2,32.6
2017-11-21T04:44:55.361Z,0,,24.9,,,,31.7
2017-11-21T04:45:05.382Z,0,,24.9,,,,30.9
2017-11-21T04:45:15.359Z,0,,24.9,,,,30.7
2017-11-21T04:45:25.359Z,0,,24.9,0,5,0,30.6
2017-11-21T04:45:35.359Z,0,45,24.9,0,33,2,31.2
2017-11-21T04:45:46.403Z,0,0,24.9,0,5,0,35.9
2017-11-21T04:45:57.624Z,0,,25,0,33,2,32.8
2017-11-21T04:46:12.032Z,0,,25,,,,31.8
2017-11-21T04:46:15.480Z,0,,25,,,,31.3
2017-11-21T04:46:25.364Z,0,,25,0,5,0,30.9
2017-11-21T04:46:35.360Z,0,45,24.9,0,33,2,31.1
2017-11-21T04:46:45.361Z,0,0,25,0,5,0,35.8
2017-11-21T04:46:55.359Z,0,,25,0,33,2,32.9
2017-11-21T04:47:05.366Z,0,,25,,,,32.2
2017-11-21T04:47:15.360Z,0,,25,,,,31.5
2017-11-21T04:47:25.361Z,0,,25,,,,30.9
2017-11-21T04:47:35.359Z,0,,25,0,5,0,30.8
2017-11-21T04:47:45.360Z,0,45,25,0,33,2,31.2
2017-11-21T04:47:55.370Z,0,0,25,0,,2,38.5
2017-11-21T04:48:05.360Z,0,,25,,,,34.8
2017-11-21T04:48:15.361Z,0,,25,,,,32.8
2017-11-21T04:48:25.359Z,0,,25,,,,31.7
2017-11-21T04:48:35.365Z,0,,25,,,,31.3
2017-11-21T04:48:45.364Z,0,,25,,,,31.1
2017-11-21T04:48:55.370Z,0,,25,,,,31.2
2017-11-21T04:49:05.364Z,0,,25,,,,31.3
2017-11-21T04:49:15.365Z,0,,25,,,,
2017-11-21T04:49:25.360Z,0,,25,,,,31.2
2017-11-21T04:49:35.360Z,0,,25,,,,
2017-11-21T04:49:45.362Z,0,,25,,,,
2017-11-21T04:49:55.361Z,0,,25,,,,31.1
2017-11-21T04:50:05.361Z,0,,25,,,,
2017-11-21T04:50:15.360Z,0,,25,,,,30.9
2017-11-21T04:50:25.365Z,0,,25,,,,30.8
2017-11-21T04:50:35.378Z,0,,25.1,,,,30.7
2017-11-21T04:50:45.359Z,0,,25,,,,
2017-11-21T04:50:55.360Z,0,,25.1,,,,30.6
2017-11-21T04:51:05.368Z,0,,25.1,,,,
2017-11-21T04:51:15.363Z,0,,25.1,,,,
2017-11-21T04:51:25.359Z,0,,25.1,,,,
2017-11-21T04:51:35.377Z,0,,25.1,,,,30.5
2017-11-21T04:51:45.360Z,0,,25.1,,,,30.4
2017-11-21T04:51:55.360Z,0,,25.1,,,,30.3
2017-11-21T04:52:05.376Z,0,,25.1,,,,
2017-11-21T04:52:15.360Z,0,,25.1,,,,
2017-11-21T04:52:25.360Z,0,,25.1,,,,
