Time,PrimT,ChActive,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow
2017-11-27T10:01:26.810Z,57,,53.8,,,54,90
2017-11-27T10:01:36.822Z,58.1,,54.3,,,54,86
2017-11-27T10:01:46.810Z,57.9,,55,,,54,73
2017-11-27T10:01:56.814Z,57.6,,54.7,,,54,74
2017-11-27T10:02:06.810Z,57,,54.1,,,54,78
2017-11-27T10:02:16.809Z,,,54.1,,,54,77
2017-11-27T10:02:26.826Z,56.9,,54.1,,,54,78
2017-11-27T10:02:36.810Z,,,54.1,,,54,
2017-11-27T10:02:46.809Z,,,54.1,,,54,76
2017-11-27T10:02:56.824Z,56.8,,54,,,54,78
2017-11-27T10:03:06.813Z,,,53.9,,,54,77
2017-11-27T10:03:16.817Z,,,53.9,,,54,79
2017-11-27T10:03:26.810Z,56.9,,53.9,,,54,80
2017-11-27T10:03:36.814Z,57,,53.9,,,54,81
2017-11-27T10:03:46.821Z,57.1,,54,,,54,
2017-11-27T10:03:56.810Z,56.6,0,54.2,,0,54,0
2017-11-27T10:04:06.811Z,56.3,,53.9,,,0,
2017-11-27T10:04:16.817Z,56.2,,53.5,,,0,
2017-11-27T10:04:26.828Z,56,,53.3,,,0,
2017-11-27T10:04:36.813Z,55.9,,53.1,,,0,
2017-11-27T10:04:46.857Z,,,52.9,,,0,
2017-11-27T10:04:56.812Z,55.7,1,52.6,45,0,0,
2017-11-27T10:05:06.829Z,55.9,,52.4,,,0,
2017-11-27T10:05:16.826Z,50.6,,52.2,,,0,
2017-11-27T10:05:26.851Z,46.9,,52,,,0,
2017-11-27T10:05:36.812Z,45.9,,51.8,,,0,
2017-11-27T10:05:46.810Z,44.8,,51.5,,,0,
2017-11-27T10:05:56.820Z,42.9,,51.3,,,0,
2017-11-27T10:06:06.819Z,41.9,,51.1,,,0,
2017-11-27T10:06:16.812Z,41.8,,50.9,,,0,
2017-11-27T10:06:26.847Z,41.7,,50.7,,,0,
2017-11-27T10:06:36.813Z,41.6,,50.5,,,0,
2017-11-27T10:06:46.830Z,,,50.3,46,,0,
2017-11-27T10:06:56.810Z,41.9,,50.1,45,,0,
2017-11-27T10:07:06.811Z,42.1,,49.8,,,0,
2017-11-27T10:07:16.817Z,,,49.6,,,0,
2017-11-27T10:07:26.843Z,41.9,,49.3,,,0,
2017-11-27T10:07:36.810Z,41.8,,49,,,0,
2017-11-27T10:07:46.810Z,41.6,,48.8,46,,0,
2017-11-27T10:07:56.826Z,41.5,,48.6,,,0,
2017-11-27T10:08:06.809Z,,,48.3,,,0,
2017-11-27T10:08:16.850Z,41.4,,48.1,,,0,
2017-11-27T10:08:26.826Z,41.3,,47.9,,,0,
2017-11-27T10:08:36.856Z,40.9,,47.7,45,,0,
2017-11-27T10:08:46.810Z,,,47.4,46,,0,
2017-11-27T10:08:56.866Z,40.7,,47.2,,,0,
2017-11-27T10:09:06.814Z,40.4,,47,,,0,
2017-11-27T10:09:16.815Z,40.2,,46.7,,,0,
2017-11-27T10:09:26.810Z,40.1,,46.5,,,0,
2017-11-27T10:09:37.049Z,42.8,1,46.4,45,0,0,42
2017-11-27T10:09:46.830Z,46.1,,46.1,46,,0,32
2017-11-27T10:09:56.811Z,47,,45.9,,,0,29
2017-11-27T10:10:06.819Z,47.1,,45.7,,,0,
2017-11-27T10:10:16.816Z,47.3,,45.5,,,0,
2017-11-27T10:10:26.896Z,47.4,0,45.3,0,2,0,30
2017-11-27T10:10:36.880Z,50.3,,39.2,,,54,118
2017-11-27T10:10:46.824Z,51,,38.5,,,54,114
2017-11-27T10:10:56.823Z,54.1,,45.1,,,54,139
2017-11-27T10:11:06.826Z,58.1,,47.7,,,54,147
2017-11-27T10:11:16.824Z,61.2,,51.9,,,54,143
2017-11-27T10:11:26.818Z,63.1,,54.1,,,54,133
2017-11-27T10:11:36.831Z,62.9,,55.5,,,54,112
2017-11-27T10:11:46.960Z,61.9,,54.7,,,54,120
2017-11-27T10:11:56.827Z,61.4,,53.8,,,54,124
2017-11-27T10:12:06.816Z,,,53.6,,,54,129
2017-11-27T10:12:16.810Z,62,,53.6,,,54,131
2017-11-27T10:12:26.819Z,61.8,0,53.9,,0,54,0
2017-11-27T10:12:36.822Z,60.2,,53.8,,,0,
2017-11-27T10:12:46.828Z,59.9,,53.5,,,0,
2017-11-27T10:12:56.812Z,,,53.2,,,0,
2017-11-27T10:13:06.810Z,,,53,,,0,
2017-11-27T10:13:16.820Z,59.8,,52.7,,,0,
2017-11-27T10:13:26.831Z,59.7,1,52.5,46,0,0,
2017-11-27T10:13:36.834Z,59.9,,52.3,,,0,
2017-11-27T10:13:46.814Z,51.1,,52.1,45,,0,
2017-11-27T10:13:56.821Z,45.9,,51.9,46,,0,
2017-11-27T10:14:06.812Z,43.9,,51.7,,,0,
2017-11-27T10:14:16.816Z,41.8,,51.4,,,0,
2017-11-27T10:14:26.814Z,40.9,,51.2,,,0,
2017-11-27T10:14:36.811Z,40.4,,51,,,0,
2017-11-27T10:14:46.831Z,40.1,,50.8,,,0,
2017-11-27T10:14:56.812Z,,,50.6,45,,0,
2017-11-27T10:15:06.816Z,,,50.4,,,0,
2017-11-27T10:15:16.813Z,40.4,,50.1,,,0,
2017-11-27T10:15:26.888Z,41,,49.9,46,,0,
2017-11-27T10:15:36.817Z,,,49.7,45,,0,
2017-11-27T10:15:46.834Z,40.9,,49.3,,,0,
2017-11-27T10:15:56.811Z,40.7,,49.1,,,0,
2017-11-27T10:16:06.811Z,40.5,,48.9,,,0,
2017-11-27T10:16:16.814Z,40.4,,48.6,,,0,
2017-11-27T10:16:26.811Z,40.3,,48.3,,,0,
2017-11-27T10:16:36.862Z,40.4,,48.1,,,0,
2017-11-27T10:16:46.825Z,,,47.9,,,0,
2017-11-27T10:16:56.884Z,40.3,,47.6,,,0,
2017-11-27T10:17:06.839Z,39.9,,47.4,,,0,
2017-11-27T10:17:16.878Z,39.8,,47.2,,,0,
2017-11-27T10:17:26.863Z,39.5,,47,,,0,
2017-11-27T10:17:36.811Z,39.3,,46.8,,,0,
2017-11-27T10:17:46.820Z,38.9,,46.6,,,0,
2017-11-27T10:17:56.822Z,44.1,1,46.3,,0,0,37
2017-11-27T10:18:11.928Z,46,,46.1,,,0,30
2017-11-27T10:18:16.814Z,46.2,,45.9,,,0,
2017-11-27T10:18:26.815Z,46.5,,45.7,,,0,
2017-11-27T10:18:36.822Z,46.6,,45.5,46,,0,29
2017-11-27T10:18:46.817Z,46.7,,45.3,45,,0,
2017-11-27T10:18:56.813Z,,,45.1,,,0,
2017-11-27T10:19:06.827Z,46.6,,44.9,,,0,30
2017-11-27T10:19:16.812Z,,,44.7,,,0,
2017-11-27T10:19:26.841Z,46.7,,44.4,,,0,29
2017-11-27T10:19:36.853Z,47,,44.3,,,0,30
2017-11-27T10:19:46.815Z,47.3,,44.1,,,0,
2017-11-27T10:19:56.819Z,48,,43.9,,,0,
2017-11-27T10:20:06.813Z,48.2,,43.8,,,0,
2017-11-27T10:20:16.850Z,48.5,,43.6,46,,0,29
2017-11-27T10:20:26.816Z,48.7,,43.5,,,0,
2017-11-27T10:20:36.869Z,49,,43.3,,,0,
2017-11-27T10:20:46.846Z,49.1,,43.1,,,0,30
2017-11-27T10:20:56.997Z,47.6,1,43,45,0,0,0
2017-11-27T10:21:07.074Z,44.9,,42.8,,,0,
2017-11-27T10:21:16.898Z,43.9,,42.7,46,,0,
2017-11-27T10:21:26.904Z,43.3,,42.6,,,0,
2017-11-27T10:21:36.846Z,43.1,,42.4,,,0,
2017-11-27T10:21:46.905Z,,,42.3,,,0,
2017-11-27T10:21:56.817Z,43.2,,42.2,,,0,
2017-11-27T10:22:06.814Z,43.4,,42,,,0,
2017-11-27T10:22:16.818Z,43.5,,41.9,,,0,
2017-11-27T10:22:26.837Z,43.7,,41.8,,,0,
2017-11-27T10:22:36.820Z,,,41.7,,,0,
2017-11-27T10:22:46.811Z,43.6,,41.6,,,0,
2017-11-27T10:22:56.829Z,43.3,,41.4,,,0,
2017-11-27T10:23:06.811Z,42.9,,41.3,,,0,
2017-11-27T10:23:16.814Z,42.8,,41.2,,,0,
2017-11-27T10:23:26.825Z,42.7,,41.1,,,0,
2017-11-27T10:23:36.841Z,42.4,,40.9,,,0,
2017-11-27T10:23:46.825Z,42.3,,40.7,,,0,
2017-11-27T10:23:56.812Z,42.1,,40.6,,,0,
2017-11-27T10:24:06.822Z,41.9,,40.5,,,0,
2017-11-27T10:24:16.863Z,41.7,,40.4,,,0,
2017-11-27T10:24:26.857Z,41.5,,40.3,,,0,
2017-11-27T10:24:36.836Z,41.3,,40.2,,,0,
2017-11-27T10:24:46.814Z,41.2,,40.1,,,0,
2017-11-27T10:24:56.811Z,40.9,,40,,,0,
2017-11-27T10:25:06.812Z,,,39.9,,,0,
2017-11-27T10:25:16.819Z,40.8,,39.8,,,0,
2017-11-27T10:25:26.819Z,40.7,,39.7,,,0,
2017-11-27T10:25:36.828Z,40.5,,39.6,,,0,
2017-11-27T10:25:46.811Z,40.4,,39.5,,,0,
2017-11-27T10:25:56.819Z,40.3,,39.4,,,0,
2017-11-27T10:26:06.847Z,40.1,,39.3,,,0,
2017-11-27T10:26:16.813Z,39.9,1,39.2,,0,0,
2017-11-27T10:26:26.812Z,45.1,,39.1,,,0,37
2017-11-27T10:26:36.815Z,46.2,,38.9,,,0,31
2017-11-27T10:26:46.812Z,47,,38.9,,,0,29
2017-11-27T10:26:56.817Z,47.2,,38.8,,,0,
2017-11-27T10:27:06.816Z,,,38.7,,,0,30
2017-11-27T10:27:16.813Z,47.3,,38.6,,,0,
2017-11-27T10:27:26.811Z,47.2,,38.5,,,0,
2017-11-27T10:27:36.811Z,,,38.4,,,0,
2017-11-27T10:27:46.811Z,47.1,,38.4,,,0,29
2017-11-27T10:27:56.857Z,47.2,,38.3,,,0,
2017-11-27T10:28:06.812Z,47.3,,38.2,,,0,30
2017-11-27T10:28:16.817Z,47.9,,38.1,,,0,29
2017-11-27T10:28:26.813Z,48.1,,38,,,0,30
2017-11-27T10:28:36.814Z,48.4,,38,,,0,29
2017-11-27T10:28:46.812Z,48.6,,37.9,,,0,30
2017-11-27T10:28:56.833Z,48.7,,37.8,,,0,29
2017-11-27T10:29:06.816Z,48.8,,37.7,,,0,
2017-11-27T10:29:16.812Z,49,,37.7,,,0,30
2017-11-27T10:29:26.872Z,49.3,,37.6,,,0,
2017-11-27T10:29:36.826Z,49.6,,37.5,,,0,
2017-11-27T10:29:46.818Z,49.9,1,37.5,,0,0,0
2017-11-27T10:29:56.820Z,45.9,,37.4,,,0,
2017-11-27T10:30:06.813Z,44.9,,37.3,,,0,
2017-11-27T10:30:16.907Z,44.2,,37.3,,,0,
2017-11-27T10:30:26.816Z,43.9,,37.2,,,0,
2017-11-27T10:30:36.819Z,,,37.1,,,0,
2017-11-27T10:30:46.812Z,44,,37.1,,,0,
2017-11-27T10:30:56.817Z,,,36.9,,,0,
2017-11-27T10:31:06.811Z,44.1,,36.8,,,0,
2017-11-27T10:31:16.811Z,44.2,,36.8,,,0,
2017-11-27T10:31:26.812Z,44.3,,36.7,,,0,
2017-11-27T10:31:36.815Z,44.2,,36.7,,,0,
2017-11-27T10:31:46.811Z,43.9,,36.6,,,0,
2017-11-27T10:31:56.942Z,43.7,,36.5,,,0,
2017-11-27T10:32:06.818Z,43.4,,36.5,,,0,
2017-11-27T10:32:16.818Z,43.2,,36.4,,,0,
2017-11-27T10:32:26.815Z,43.1,,36.4,,,0,
2017-11-27T10:32:36.823Z,42.9,,36.3,,,0,
2017-11-27T10:32:46.811Z,42.8,,36.3,,,0,
2017-11-27T10:32:56.815Z,42.6,,36.2,,,0,
2017-11-27T10:33:06.829Z,42.3,,36.1,,,0,
2017-11-27T10:33:16.814Z,42.1,,36.1,,,0,
2017-11-27T10:33:26.825Z,41.9,,36,,,0,
2017-11-27T10:33:36.814Z,41.7,,36,,,0,
2017-11-27T10:33:46.813Z,41.6,,35.9,,,0,
2017-11-27T10:33:56.827Z,41.5,,35.9,,,0,
2017-11-27T10:34:06.825Z,41.4,1,35.8,46,0,0,0
2017-11-27T10:34:16.811Z,41.3,,35.8,,,0,
2017-11-27T10:34:26.820Z,41.1,,35.7,,,0,
2017-11-27T10:34:36.834Z,41,,35.7,,,0,
2017-11-27T10:34:46.822Z,40.9,,35.6,,,0,
2017-11-27T10:34:56.811Z,40.8,,35.6,,,0,
2017-11-27T10:35:06.811Z,40.6,,35.5,,,0,
2017-11-27T10:35:16.813Z,40.5,,35.5,,,0,
2017-11-27T10:35:26.814Z,40.4,,35.4,,,0,
2017-11-27T10:35:36.818Z,40.3,,35.4,,,0,
2017-11-27T10:35:46.817Z,40.1,,35.3,,,0,
2017-11-27T10:35:56.815Z,39.9,,35.3,,,0,
2017-11-27T10:36:06.827Z,44,1,35.2,,0,0,40
2017-11-27T10:36:16.811Z,46.1,,35.2,,,0,32
2017-11-27T10:36:26.811Z,47,,35.2,,,0,30
2017-11-27T10:36:36.818Z,47.1,,35.1,,,0,29
2017-11-27T10:36:46.820Z,47.2,,35.1,,,0,30
2017-11-27T10:36:56.815Z,,,34.9,,,0,
2017-11-27T10:37:06.870Z,,,34.9,,,0,29
2017-11-27T10:37:16.811Z,,,34.8,,,0,
2017-11-27T10:37:26.813Z,,,34.8,,,0,30
2017-11-27T10:37:36.821Z,47.1,,34.8,,,0,29
2017-11-27T10:37:46.993Z,47.3,,34.7,,,0,
2017-11-27T10:37:56.822Z,48,,34.7,,,0,29
2017-11-27T10:38:06.840Z,48.1,,34.7,,,0,
2017-11-27T10:38:16.814Z,48.4,,34.6,,,0,
2017-11-27T10:38:26.824Z,48.6,,34.6,,,0,30
2017-11-27T10:38:36.894Z,48.7,,34.6,,,0,29
2017-11-27T10:38:46.879Z,48.8,,34.5,,,0,
2017-11-27T10:38:56.847Z,49,,34.5,,,0,29
2017-11-27T10:39:06.834Z,49.2,,34.4,,,0,30
2017-11-27T10:39:16.813Z,49.5,,34.4,,,0,29
2017-11-27T10:39:26.882Z,50,,34.4,,,0,29
2017-11-27T10:39:36.918Z,47.9,1,34.3,,0,0,0
2017-11-27T10:39:46.837Z,45.9,,34.3,,,0,
2017-11-27T10:39:56.916Z,44.8,,34.3,,,0,
2017-11-27T10:40:06.845Z,44.2,,34.3,,,0,
2017-11-27T10:40:16.895Z,43.9,,34.2,,,0,
2017-11-27T10:40:26.911Z,44,,34.2,,,0,
2017-11-27T10:40:36.849Z,,,34.2,,,0,
2017-11-27T10:40:46.911Z,44.1,,34.1,,,0,
2017-11-27T10:40:56.913Z,44.3,,34.1,,,0,
2017-11-27T10:41:06.845Z,44.4,,34.1,,,0,
2017-11-27T10:41:16.811Z,44.3,,34,,,0,
2017-11-27T10:41:26.813Z,44.2,,34,,,0,
2017-11-27T10:41:36.811Z,43.9,,34,,,0,
2017-11-27T10:41:46.816Z,43.8,,34,,,0,
2017-11-27T10:41:56.821Z,43.6,,33.9,,,0,
2017-11-27T10:42:06.811Z,43.5,,33.9,,,0,
2017-11-27T10:42:16.817Z,43.3,,33.9,,,0,
2017-11-27T10:42:26.813Z,43.2,,33.9,,,0,
2017-11-27T10:42:36.816Z,42.9,,33.8,,,0,
2017-11-27T10:42:46.864Z,,,33.8,,,0,
2017-11-27T10:42:56.815Z,42.7,,33.8,,,0,
2017-11-27T10:43:06.816Z,42.4,,33.7,,,0,
2017-11-27T10:43:16.824Z,42.2,,33.7,,,0,
2017-11-27T10:43:26.811Z,41.9,,33.7,,,0,
2017-11-27T10:43:36.820Z,,,33.7,,,0,
2017-11-27T10:43:46.859Z,41.8,,33.6,,,0,
2017-11-27T10:43:56.825Z,41.6,,33.6,,,0,
2017-11-27T10:44:06.819Z,41.5,,33.6,,,0,
2017-11-27T10:44:16.845Z,41.4,,33.6,,,0,
2017-11-27T10:44:26.884Z,41.3,,33.5,,,0,
2017-11-27T10:44:36.846Z,41.2,,33.5,,,0,
2017-11-27T10:44:46.885Z,40.9,,33.5,,,0,
2017-11-27T10:44:56.880Z,,,33.4,,,0,
2017-11-27T10:45:06.837Z,40.8,,33.4,,,0,
2017-11-27T10:45:16.855Z,40.6,,33.4,43,,0,
2017-11-27T10:45:26.812Z,40.5,,33.4,,,0,
2017-11-27T10:45:36.812Z,40.4,,33.3,,,0,
2017-11-27T10:45:46.833Z,40.3,,33.3,,,0,
2017-11-27T10:45:56.813Z,40.1,,33.3,,,0,
2017-11-27T10:46:06.816Z,40,,33.3,,,0,
2017-11-27T10:46:16.818Z,39.9,,33.2,,,0,
2017-11-27T10:46:26.848Z,39.8,,33.2,,,0,
2017-11-27T10:46:36.823Z,39.7,,33.2,,,0,
2017-11-27T10:46:46.812Z,39.6,,33.1,,,0,
2017-11-27T10:46:56.814Z,39.4,,33.1,,,0,
2017-11-27T10:47:06.813Z,39.3,,33.1,,,0,
2017-11-27T10:47:16.817Z,39.2,,33.1,,,0,
2017-11-27T10:47:26.815Z,38.9,,32.9,,,0,
2017-11-27T10:47:36.813Z,,,32.9,,,0,
2017-11-27T10:47:46.833Z,38.8,,32.9,,,0,
2017-11-27T10:47:56.817Z,38.7,,32.9,,,0,
2017-11-27T10:48:06.824Z,38.6,,32.8,,,0,
2017-11-27T10:48:16.863Z,38.5,,32.8,,,0,
2017-11-27T10:48:26.863Z,38.4,,32.8,,,0,
2017-11-27T10:48:36.818Z,38.3,,32.8,,,0,
2017-11-27T10:48:46.817Z,38.2,,32.7,,,0,
2017-11-27T10:48:56.813Z,38,,32.7,,,0,
2017-11-27T10:49:06.835Z,37.9,,32.7,,,0,
2017-11-27T10:49:16.816Z,,,32.6,,,0,
2017-11-27T10:49:26.813Z,37.8,,32.6,,,0,
2017-11-27T10:49:36.817Z,37.7,,32.6,,,0,
2017-11-27T10:49:46.819Z,37.5,,32.6,,,0,
2017-11-27T10:49:56.815Z,,,32.5,,,0,
2017-11-27T10:50:06.813Z,,,32.5,,,0,
2017-11-27T10:50:16.813Z,,,32.5,,,0,
2017-11-27T10:50:26.814Z,,,32.4,,,0,
2017-11-27T10:50:36.821Z,,,32.4,,,0,
2017-11-27T10:50:46.860Z,,,32.4,,,0,
2017-11-27T10:50:56.827Z,37.4,,32.4,,,0,
2017-11-27T10:51:06.957Z,,,32.4,,,0,
2017-11-27T10:51:16.822Z,,,32.3,,,0,
2017-11-27T10:51:26.816Z,,,32.3,,,0,
2017-11-27T10:51:36.823Z,37.5,,32.3,,,0,
2017-11-27T10:51:46.834Z,37.1,,32.2,,,0,
2017-11-27T10:51:56.844Z,37.1,1,32.2,,0,0,44
2017-11-27T10:52:06.833Z,42.1,,32.2,,,0,36
2017-11-27T10:52:16.869Z,43.3,,32.2,,,0,31
2017-11-27T10:52:26.822Z,43.8,,32.1,,,0,29
2017-11-27T10:52:36.819Z,44,,32.1,,,0,30
2017-11-27T10:52:46.825Z,44.1,,32.1,,,0,
2017-11-27T10:52:56.824Z,,,32,,,0,
2017-11-27T10:53:06.846Z,44.2,,32,,,0,
2017-11-27T10:53:16.864Z,,,32,,,0,29
2017-11-27T10:53:26.837Z,44.3,,32,,,0,30
2017-11-27T10:53:36.816Z,44.4,,32,,,0,29
2017-11-27T10:53:51.911Z,44.6,,31.9,,,0,
2017-11-27T10:53:56.816Z,45,,31.9,,,0,29
2017-11-27T10:54:06.823Z,45.4,,31.9,,,0,
2017-11-27T10:54:16.814Z,45.7,,31.9,,,0,
2017-11-27T10:54:26.826Z,45.8,,31.8,,,0,
2017-11-27T10:54:36.819Z,,,31.8,,,0,30
2017-11-27T10:54:46.821Z,46,,31.8,,,0,29
2017-11-27T10:54:56.817Z,46.1,,31.8,,,0,
2017-11-27T10:55:06.814Z,46.4,,31.8,,,0,30
2017-11-27T10:55:16.830Z,46.8,,31.6,,,0,
2017-11-27T10:55:26.829Z,44.7,1,31.6,,0,0,0
2017-11-27T10:55:36.832Z,42.9,,31.6,,,0,
2017-11-27T10:55:46.828Z,41.9,,31.6,,,0,
2017-11-27T10:55:56.817Z,41.5,,31.6,,,0,
2017-11-27T10:56:06.819Z,41.4,,31.6,,,0,
2017-11-27T10:56:16.834Z,,,31.6,,,0,
2017-11-27T10:56:26.819Z,41.6,,31.5,,,0,
2017-11-27T10:56:36.857Z,41.7,,31.5,,,0,
2017-11-27T10:56:46.882Z,41.8,,31.5,,,0,
2017-11-27T10:56:56.875Z,41.9,,31.5,,,0,
2017-11-27T10:57:06.818Z,,,31.5,,,0,
2017-11-27T10:57:16.827Z,41.7,,31.5,,,0,
2017-11-27T10:57:26.847Z,41.5,,31.5,,,0,
2017-11-27T10:57:36.832Z,41.3,,31.4,,,0,
2017-11-27T10:57:46.867Z,41.2,,31.4,,,0,
2017-11-27T10:57:56.843Z,41,,31.4,,,0,
2017-11-27T10:58:06.837Z,40.9,,31.4,,,0,
2017-11-27T10:58:16.830Z,,,31.4,,,0,
2017-11-27T10:58:26.815Z,40.7,,31.4,,,0,
2017-11-27T10:58:36.819Z,40.6,,31.4,,,0,
2017-11-27T10:58:46.815Z,40.4,,31.4,,,0,
2017-11-27T10:58:56.818Z,40.3,,31.3,,,0,
2017-11-27T10:59:06.817Z,40.1,,31.3,,,0,
2017-11-27T10:59:16.818Z,39.9,,31.3,,,0,
2017-11-27T10:59:26.820Z,39.8,,31.3,,,0,
2017-11-27T10:59:36.819Z,39.7,,31.3,,,0,
2017-11-27T10:59:46.824Z,39.6,,31.3,,,0,
2017-11-27T10:59:56.821Z,39.5,,31.3,,,0,
2017-11-27T11:00:06.815Z,39.4,,31.3,,,0,
2017-11-27T11:00:16.818Z,39.3,,31.2,,,0,
2017-11-27T11:00:26.815Z,39.2,,31.2,,,0,
2017-11-27T11:00:36.893Z,38.9,,31.2,,,0,
2017-11-27T11:00:47.051Z,38.8,,31.2,,,0,
2017-11-27T11:00:56.843Z,38.7,,31.2,,,0,
2017-11-27T11:01:06.815Z,38.6,,31.2,,,0,
2017-11-27T11:01:16.823Z,38.5,,31,,,0,
2017-11-27T11:01:26.817Z,38.4,,31,,,0,
2017-11-27T11:01:36.821Z,38.3,,31,,,0,
2017-11-27T11:01:46.816Z,38.2,,31,,,0,
2017-11-27T11:01:56.820Z,38.1,,31,,,0,
2017-11-27T11:02:06.816Z,37.9,,31,,,0,
2017-11-27T11:02:16.816Z,,,30.9,,,0,
2017-11-27T11:02:26.816Z,37.8,,30.9,,,0,
2017-11-27T11:02:36.818Z,37.7,,30.9,,,0,
2017-11-27T11:02:46.817Z,37.6,,30.9,,,0,
2017-11-27T11:02:56.816Z,37.5,,30.9,,,0,
2017-11-27T11:03:06.815Z,37.4,,30.9,,,0,
2017-11-27T11:03:16.821Z,37.3,,30.8,,,0,
2017-11-27T11:03:26.821Z,37.2,,30.8,,,0,
2017-11-27T11:03:36.818Z,36.9,,30.8,,,0,
2017-11-27T11:03:46.819Z,41.5,1,30.8,,0,0,39
2017-11-27T11:03:56.870Z,43.2,,30.8,,,0,32
2017-11-27T11:04:06.832Z,44,,30.8,,,0,29
2017-11-27T11:04:16.819Z,44.1,,30.7,,,0,
2017-11-27T11:04:26.816Z,44.3,,30.7,,,0,30
2017-11-27T11:04:36.825Z,44.4,,30.7,,,0,
2017-11-27T11:04:46.815Z,,,30.7,,,0,29
2017-11-27T11:04:56.839Z,,,30.7,,,0,
2017-11-27T11:05:06.829Z,44.5,,30.7,,,0,30
2017-11-27T11:05:16.859Z,44.6,,30.7,,,0,29
2017-11-27T11:05:27.062Z,44.8,,30.7,,,0,30
2017-11-27T11:05:36.831Z,45.1,,30.7,,,0,29
2017-11-27T11:05:46.820Z,45.5,,30.6,,,0,30
2017-11-27T11:05:56.863Z,45.8,,30.6,,,0,
2017-11-27T11:06:06.862Z,45.9,,30.6,,,0,29
2017-11-27T11:06:16.824Z,45.8,,30.6,,,0,30
2017-11-27T11:06:26.823Z,46,,30.6,,,0,
2017-11-27T11:06:36.816Z,46.2,,30.6,,,0,29
2017-11-27T11:06:46.819Z,46.5,,30.6,,,0,
2017-11-27T11:06:56.816Z,47,1,30.6,,0,0,0
2017-11-27T11:07:06.818Z,43.9,,30.6,,,0,
2017-11-27T11:07:16.817Z,42.9,,30.6,,,0,
2017-11-27T11:07:26.822Z,41.8,,30.6,,,0,
2017-11-27T11:07:36.816Z,41.6,,30.4,,,0,
2017-11-27T11:07:46.820Z,,,30.4,,,0,
2017-11-27T11:07:56.816Z,41.7,,30.4,,,0,
2017-11-27T11:08:06.832Z,41.8,,30.4,,,0,
2017-11-27T11:08:16.816Z,41.9,,30.4,,,0,
2017-11-27T11:08:26.815Z,,,30.4,,,0,
2017-11-27T11:08:36.819Z,,,30.4,,,0,
2017-11-27T11:08:46.816Z,41.8,,30.4,,,0,
2017-11-27T11:08:56.822Z,41.7,,30.4,,,0,
2017-11-27T11:09:06.833Z,41.5,,30.4,,,0,
2017-11-27T11:09:16.816Z,41.3,,30.4,,,0,
2017-11-27T11:09:26.836Z,41.2,,30.4,,,0,
2017-11-27T11:09:36.824Z,41.1,,30.4,,,0,
2017-11-27T11:09:46.862Z,41,,30.4,,,0,
2017-11-27T11:09:56.834Z,40.9,,30.4,,,0,
2017-11-27T11:10:06.869Z,40.8,,30.4,,,0,
2017-11-27T11:10:16.899Z,40.6,,30.4,,,0,
2017-11-27T11:10:26.910Z,40.4,,30.3,,,0,
2017-11-27T11:10:41.978Z,40.2,,,,,,
2017-11-27T11:10:46.890Z,40.1,,30.3,,,0,
2017-11-27T11:10:56.821Z,39.9,,30.3,,,0,
2017-11-27T11:11:06.901Z,39.8,,30.3,,,0,
2017-11-27T11:11:16.916Z,39.7,,30.3,,,0,
2017-11-27T11:11:26.896Z,39.6,,30.3,,,0,
2017-11-27T11:11:36.901Z,39.5,,30.3,,,0,
2017-11-27T11:11:46.832Z,39.4,,30.3,,,0,
2017-11-27T11:11:56.893Z,39.3,,30.3,,,0,
2017-11-27T11:12:06.871Z,39.2,,30.3,,,0,
2017-11-27T11:12:16.891Z,38.9,,30.3,,,0,
2017-11-27T11:12:27.100Z,38.8,,30.3,,,0,
2017-11-27T11:12:36.899Z,38.7,,30.3,,,0,
2017-11-27T11:12:47.077Z,38.6,,30.3,,,0,
2017-11-27T11:12:56.867Z,38.5,,30.2,,,0,
2017-11-27T11:13:06.848Z,38.4,,30.2,,,0,
2017-11-27T11:13:16.855Z,38.3,,30.2,,,0,
2017-11-27T11:13:26.869Z,38.2,,30.2,,,0,
2017-11-27T11:13:36.874Z,38.1,,30.2,,,0,
2017-11-27T11:13:46.833Z,37.9,,30.2,,,0,
2017-11-27T11:13:56.879Z,37.8,,30.2,,,0,
2017-11-27T11:14:06.903Z,37.7,,30.2,,,0,
2017-11-27T11:14:16.888Z,37.6,,30.2,,,0,
2017-11-27T11:14:26.899Z,37.5,,30.2,,,0,
2017-11-27T11:14:41.975Z,37.4,,30.1,,,0,
2017-11-27T11:14:46.854Z,37.3,,30.1,,,0,
2017-11-27T11:14:56.934Z,37.2,,30.1,,,0,
2017-11-27T11:15:06.856Z,37.1,,30.1,,,0,
2017-11-27T11:15:16.876Z,37.2,1,30.1,,0,0,44
2017-11-27T11:15:26.875Z,43,,30.1,,,0,33
2017-11-27T11:15:36.864Z,43.5,,30.1,,,0,30
2017-11-27T11:15:46.821Z,43.8,,30.1,,,0,
2017-11-27T11:15:56.928Z,44,,30.1,,,0,30
2017-11-27T11:16:06.851Z,,,30.1,,,0,29
2017-11-27T11:16:16.821Z,,,30.1,,,0,30
2017-11-27T11:16:27.062Z,44.1,,30.1,,,0,29
2017-11-27T11:16:36.832Z,44.2,,30.1,,,0,30
2017-11-27T11:16:46.856Z,44.3,,30,,,0,29
2017-11-27T11:16:56.848Z,44.5,,30,,,0,
2017-11-27T11:17:06.842Z,45,,30,,,0,30
