Time,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive,PrimT,HwTSet
2018-01-26T12:39:46.619Z,19.2,,,,,,0
2018-01-26T12:39:56.730Z,19.2,,,,,,0
2018-01-26T12:40:06.502Z,19.2,,,,,,0
2018-01-26T12:40:16.502Z,19.2,,,,,,0
2018-01-26T12:40:26.502Z,19.3,,,,,,0
2018-01-26T12:40:36.505Z,19.2,,,,,,0
2018-01-26T12:40:46.596Z,19.2,,,,,,0
2018-01-26T12:40:56.521Z,19.3,,,,,,0
2018-01-26T12:41:06.514Z,19.2,,,,,,0
2018-01-26T12:41:16.502Z,19.2,,,,,,0
2018-01-26T12:41:26.495Z,19.2,,,,,,0
2018-01-26T12:41:36.502Z,19.2,,,,,,0
2018-01-26T12:41:46.634Z,19.2,,,,,,0
2018-01-26T12:41:56.538Z,19.2,,,,,,0
2018-01-26T12:42:06.532Z,19.2,,,,,,0
2018-01-26T12:42:16.535Z,19.2,,,,,,0
2018-01-26T12:42:26.503Z,19.2,,,,,,0
2018-01-26T12:42:36.572Z,19.2,,,,,,0
2018-01-26T12:42:46.647Z,19.2,,,,,,0
2018-01-26T12:42:56.560Z,19.2,,,,,,0
2018-01-26T12:43:06.502Z,19.2,,,,,,0
2018-01-26T12:43:16.510Z,19.2,,,,,,0
2018-01-26T12:43:26.775Z,19.2,,,,,,0
2018-01-26T12:43:36.507Z,19.2,,,,,,0
2018-01-26T12:43:46.585Z,19.2,,,,,,0
2018-01-26T12:43:56.508Z,19.2,,,,,,0
2018-01-26T12:44:06.502Z,19.2,,,,,,0
2018-01-26T12:44:16.502Z,19.2,,,,,,0
2018-01-26T12:44:26.537Z,19.2,,,,,,0
2018-01-26T12:44:36.506Z,19.2,,,,,,0
2018-01-26T12:44:46.586Z,19.2,,,,,,0
2018-01-26T12:44:56.540Z,19.2,,,,,,0
2018-01-26T12:45:06.528Z,19.2,,,,,,0
2018-01-26T12:45:16.601Z,19.2,,,,,,0
2018-01-26T12:45:26.811Z,19.2,,,,,17.7,0
2018-01-26T12:45:36.575Z,19.2,,,,,17.8,0
2018-01-26T12:45:46.576Z,19.2,,,,,,0
2018-01-26T12:45:56.614Z,19.2,,,,,17.7,0
2018-01-26T12:46:06.547Z,19.2,,,,,17.6,0
2018-01-26T12:46:16.528Z,19.2,,,,,,0
2018-01-26T12:46:31.558Z,19.2,,,,,,0
2018-01-26T12:46:36.514Z,19.2,,,,,17.7,0
2018-01-26T12:46:46.599Z,19.2,,,,,,0
2018-01-26T12:46:56.533Z,19.2,,,,,,0
2018-01-26T12:47:06.529Z,19.2,,,,,17.6,0
2018-01-26T12:47:16.577Z,19.2,,,,,17.7,0
2018-01-26T12:47:26.520Z,19.2,,,,,17.6,0
2018-01-26T12:47:36.545Z,19.2,,,,,17.7,0
2018-01-26T12:47:46.589Z,19.2,,,,,,0
2018-01-26T12:47:56.510Z,19.2,,,,,,0
2018-01-26T12:48:06.509Z,19.2,,,,,17.6,0
2018-01-26T12:48:16.547Z,19.2,,,,,,0
2018-01-26T12:48:26.546Z,19.2,,,,,,0
2018-01-26T12:48:36.501Z,19.2,,,,,,0
2018-01-26T12:48:46.586Z,19.2,,,,,,0
2018-01-26T12:48:56.509Z,19.2,,,,,,0
2018-01-26T12:49:06.529Z,19.2,,,,,,0
2018-01-26T12:49:16.529Z,19.2,,,,,,0
2018-01-26T12:49:26.547Z,19.2,,,,,,0
2018-01-26T12:49:36.506Z,19.2,,,,,,0
2018-01-26T12:49:46.586Z,19.2,,,,,,0
2018-01-26T12:49:56.508Z,19.2,,,,,,0
2018-01-26T12:50:06.510Z,19.2,,,,,,0
2018-01-26T12:50:16.516Z,19.2,,,,,,0
2018-01-26T12:50:26.629Z,19.2,,,,,,0
2018-01-26T12:50:36.505Z,19.2,,,,,,0
2018-01-26T12:50:46.587Z,19.2,,,,,,0
2018-01-26T12:50:56.646Z,19.2,,,,,,0
2018-01-26T12:51:06.568Z,19.2,,,,,,0
2018-01-26T12:51:16.569Z,19.2,,,,,,0
2018-01-26T12:51:26.635Z,19.2,,,,,,0
2018-01-26T12:51:36.498Z,19.2,,,,,,0
2018-01-26T12:51:46.600Z,19.2,,,,,,0
2018-01-26T12:51:56.504Z,19.2,,,,,,0
2018-01-26T12:52:06.501Z,19.2,,,,,,0
2018-01-26T12:52:16.501Z,19.2,,,,,,0
2018-01-26T12:52:26.502Z,19.2,,,,,,0
2018-01-26T12:52:36.547Z,19.2,,,,,,0
2018-01-26T12:52:46.588Z,19.2,,,,,,0
2018-01-26T12:52:56.537Z,19.2,,,,,,0
2018-01-26T12:53:06.505Z,19,,,,,,0
2018-01-26T12:53:16.503Z,19.2,,,,,,0
2018-01-26T12:53:26.502Z,19.2,,,,,,0
2018-01-26T12:53:36.587Z,19.2,,,,,,0
2018-01-26T12:53:46.761Z,19.2,,,,,,0
2018-01-26T12:53:56.528Z,19.2,,,,,,0
2018-01-26T12:54:06.528Z,19.2,,,,,,0
2018-01-26T12:54:16.502Z,19.2,,,,,,0
2018-01-26T12:54:26.513Z,19.2,,,,,,0
2018-01-26T12:54:36.746Z,19.2,,,,,,0
2018-01-26T12:54:46.601Z,19,,,,,,0
2018-01-26T12:54:56.500Z,19.2,,,,,,0
2018-01-26T12:55:06.501Z,19.2,,,,,,0
2018-01-26T12:55:16.503Z,19,,,,,,0
2018-01-26T12:55:26.501Z,19,,,,,,0
2018-01-26T12:55:36.504Z,19,,,,,,0
2018-01-26T12:55:46.588Z,19,,,,,,0
2018-01-26T12:55:56.555Z,19,,,,,,0
2018-01-26T12:56:06.501Z,19,,,,,17.4,0
2018-01-26T12:56:16.506Z,19,,,,,,0
2018-01-26T12:56:26.594Z,19,,,,,,0
2018-01-26T12:56:36.507Z,19,,,,,,0
2018-01-26T12:56:46.592Z,19,,,,,,0
2018-01-26T12:56:56.514Z,19,,,,,,0
2018-01-26T12:57:06.504Z,19,,,,,,0
2018-01-26T12:57:16.501Z,19,,,,,,0
2018-01-26T12:57:26.501Z,19,,,,,,0
2018-01-26T12:57:36.506Z,19,,,,,,0
2018-01-26T12:57:46.588Z,19,,,,,,0
2018-01-26T12:57:56.563Z,19,,,,,,0
2018-01-26T12:58:06.541Z,19,,,,,,0
2018-01-26T12:58:16.503Z,19,,,,,,0
2018-01-26T12:58:26.517Z,19,,,,,,0
2018-01-26T12:58:36.509Z,19,,,,,,0
2018-01-26T12:58:46.619Z,19,,,,,,0
2018-01-26T12:58:56.511Z,19,,,,,,0
2018-01-26T12:59:06.502Z,19,,,,,,0
2018-01-26T12:59:16.526Z,19,,,,,,0
2018-01-26T12:59:26.517Z,19,,,,,,0
2018-01-26T12:59:36.515Z,19,,,,,,0
2018-01-26T12:59:46.589Z,19,,,,,,0
2018-01-26T12:59:56.503Z,19,,,,,,0
2018-01-26T13:00:06.506Z,19,,,,,,0
2018-01-26T13:00:16.503Z,19,,,,,,0
2018-01-26T13:00:26.501Z,19,,,,,,0
2018-01-26T13:00:36.509Z,19,,,,,,0
2018-01-26T13:00:46.614Z,19,,,,,,0
2018-01-26T13:00:56.600Z,19,,,,,,0
2018-01-26T13:01:06.505Z,19,,,,,,0
2018-01-26T13:01:16.503Z,19,,,,,,0
2018-01-26T13:01:26.515Z,19,,,,,,0
2018-01-26T13:01:36.502Z,19,,,,,,0
2018-01-26T13:01:46.588Z,19,,,,,,0
2018-01-26T13:01:56.564Z,19,,,,,,0
2018-01-26T13:02:06.504Z,19,,,,,,0
2018-01-26T13:02:16.501Z,19,,,,,,0
2018-01-26T13:02:26.501Z,19,,,,,,0
2018-01-26T13:02:36.501Z,19,0,45,,2,,0
2018-01-26T13:02:46.595Z,19,,35,,,23,0
2018-01-26T13:02:56.507Z,19,0,0,,2,22.9,0
2018-01-26T13:03:06.503Z,19,,,,,19.7,0
2018-01-26T13:03:16.507Z,19,,,,,18.9,0
2018-01-26T13:03:26.501Z,19,,,,,17.8,0
2018-01-26T13:03:36.677Z,19,,,,,,0
2018-01-26T13:03:46.615Z,19,,,,,,0
2018-01-26T13:03:56.507Z,19,,,,,18,0
2018-01-26T13:04:06.502Z,19,,,,,,0
2018-01-26T13:04:16.503Z,19,,,,,18.1,0
2018-01-26T13:04:26.505Z,19,,,,,,0
2018-01-26T13:04:36.540Z,19,,,,,,0
2018-01-26T13:04:46.598Z,19,,,,,,0
2018-01-26T13:04:56.632Z,19,,,,,18.2,0
2018-01-26T13:05:06.540Z,19,,,,,,0
2018-01-26T13:05:16.500Z,19,,,,,,0
2018-01-26T13:05:26.599Z,19,,,,,18.4,0
2018-01-26T13:05:36.530Z,19,,,,,,0
2018-01-26T13:05:46.598Z,19,,,,,18.2,0
2018-01-26T13:05:56.600Z,19,,,,,,0
2018-01-26T13:06:06.521Z,19,,,,,18.1,0
2018-01-26T13:06:16.552Z,19,,,,,,0
2018-01-26T13:06:26.522Z,19,,,,,,0
2018-01-26T13:06:36.581Z,19,,,,,,0
2018-01-26T13:06:46.589Z,19,,,,,,0
2018-01-26T13:06:56.526Z,19,,,,,,0
2018-01-26T13:07:06.533Z,19,,,,,,0
2018-01-26T13:07:16.502Z,19,,,,,,0
2018-01-26T13:07:26.502Z,19,,,,,,0
2018-01-26T13:07:36.513Z,19,0,0,20,2,18.1,0
2018-01-26T13:07:46.598Z,19,,,,,,0
2018-01-26T13:07:56.501Z,19,,,,,,0
2018-01-26T13:08:06.737Z,19,,,,,,0
2018-01-26T13:08:16.507Z,19,,,,,,0
2018-01-26T13:08:26.501Z,19,,,,,,0
2018-01-26T13:08:36.506Z,19,,,,,,0
2018-01-26T13:08:46.592Z,19,,,,,,0
2018-01-26T13:08:56.524Z,19,,,,,,0
2018-01-26T13:09:06.568Z,19,,,,,,0
2018-01-26T13:09:16.555Z,19,,,,,,0
2018-01-26T13:09:26.595Z,19,,,,,,0
2018-01-26T13:09:36.512Z,19,,,,,,0
2018-01-26T13:09:46.594Z,19,,,,,,0
2018-01-26T13:09:56.506Z,19,,,,,,0
2018-01-26T13:10:06.501Z,19,,,,,,0
2018-01-26T13:10:16.533Z,19,,,,,,0
2018-01-26T13:10:26.507Z,19,,,,,,0
2018-01-26T13:10:36.512Z,19,,,,,,0
2018-01-26T13:10:46.596Z,19,,,,,,0
2018-01-26T13:10:57.040Z,19,,,,,,0
2018-01-26T13:11:06.509Z,19,,,,,,0
2018-01-26T13:11:16.507Z,19,,,,,,0
2018-01-26T13:11:26.534Z,19,,,,,,0
2018-01-26T13:11:36.506Z,19,,,,,,0
2018-01-26T13:11:46.605Z,19,,,,,,0
2018-01-26T13:11:56.591Z,19,,,,,,0
2018-01-26T13:12:06.512Z,19,,,,,,0
2018-01-26T13:12:16.502Z,19,,,,,,0
2018-01-26T13:12:26.510Z,19,,,,,,0
2018-01-26T13:12:36.501Z,19,,,,,,0
2018-01-26T13:12:46.590Z,19,,,,,,0
2018-01-26T13:12:56.501Z,19,,,,,,0
2018-01-26T13:13:06.501Z,19,,,,,,0
2018-01-26T13:13:16.522Z,19,,,,,18,0
2018-01-26T13:13:26.537Z,19,,,,,18.1,0
2018-01-26T13:13:36.503Z,19,,,,,18,0
2018-01-26T13:13:46.597Z,19,,,,,17.8,0
2018-01-26T13:13:56.530Z,19,,,,,,0
2018-01-26T13:14:06.500Z,19,,,,,,0
2018-01-26T13:14:16.518Z,19,,,,,,0
2018-01-26T13:14:26.507Z,19,,,,,,0
2018-01-26T13:14:36.514Z,19,,,,,,0
2018-01-26T13:14:46.628Z,19,,,,,,0
2018-01-26T13:14:56.517Z,19,,,,,,0
2018-01-26T13:15:06.505Z,19,,,,,,0
2018-01-26T13:15:16.523Z,19,,,,,,0
2018-01-26T13:15:26.516Z,19,,,,,,0
2018-01-26T13:15:36.551Z,19,,,,,,0
2018-01-26T13:15:46.597Z,19,,,,,,0
2018-01-26T13:15:56.501Z,19,,,,,,0
2018-01-26T13:16:06.521Z,19,,,,,,0
2018-01-26T13:16:16.531Z,19,,,,,,0
2018-01-26T13:16:26.501Z,19,,,,,,0
2018-01-26T13:16:36.544Z,19,,,,,,0
2018-01-26T13:16:46.610Z,19,,,,,,0
2018-01-26T13:16:56.585Z,19,,,,,,0
2018-01-26T13:17:06.580Z,19,,,,,,0
2018-01-26T13:17:16.523Z,19,,,,,,0
2018-01-26T13:17:26.508Z,19,,,,,,0
2018-01-26T13:17:36.506Z,19,,,,,,0
2018-01-26T13:17:46.590Z,19,,,,,,0
2018-01-26T13:17:56.536Z,19,,,,,,0
2018-01-26T13:18:06.564Z,19,,,,,,0
2018-01-26T13:18:21.591Z,19,,,,,,0
2018-01-26T13:18:26.502Z,19,,,,,,0
2018-01-26T13:18:36.501Z,19,,,,,,0
2018-01-26T13:18:46.591Z,19,,,,,,0
2018-01-26T13:18:56.610Z,19,,,,,,0
2018-01-26T13:19:06.504Z,19,,,,,,0
2018-01-26T13:19:16.504Z,19,,,,,,0
2018-01-26T13:19:26.502Z,19,,,,,,0
2018-01-26T13:19:36.535Z,19,,,,,,0
2018-01-26T13:19:46.670Z,19,,,,,,0
2018-01-26T13:19:56.589Z,19,,,,,,0
2018-01-26T13:20:06.545Z,19,,,,,,0
2018-01-26T13:20:16.530Z,19,,,,,,0
2018-01-26T13:20:26.501Z,19,,,,,,0
2018-01-26T13:20:36.504Z,19,,,,,,0
2018-01-26T13:20:46.597Z,19,,,,,,0
2018-01-26T13:20:56.517Z,19,,,,,,0
2018-01-26T13:21:06.500Z,18.9,,,,,,0
2018-01-26T13:21:16.534Z,19,,,,,,0
2018-01-26T13:21:26.503Z,19,,,,,,0
2018-01-26T13:21:36.692Z,19,,,,,,0
2018-01-26T13:21:46.591Z,19,,,,,,0
2018-01-26T13:21:56.503Z,19,,,,,,0
2018-01-26T13:22:06.531Z,19,,,,,,0
2018-01-26T13:22:16.509Z,19,,,,,,0
2018-01-26T13:22:26.501Z,18.9,,,,,,0
2018-01-26T13:22:36.503Z,19,,,,,,0
2018-01-26T13:22:46.599Z,19,,,,,,0
2018-01-26T13:22:56.514Z,19,,,,,,0
2018-01-26T13:23:06.501Z,18.9,,,,,,0
2018-01-26T13:23:16.504Z,18.9,,,,,17.7,0
2018-01-26T13:23:26.503Z,18.9,,,,,17.8,0
2018-01-26T13:23:36.504Z,18.9,,,,,17.7,0
2018-01-26T13:23:46.592Z,18.9,,,,,,0
2018-01-26T13:23:56.508Z,19,,,,,17.6,0
2018-01-26T13:24:06.508Z,18.9,,,,,,0
2018-01-26T13:24:16.534Z,19,,,,,,0
2018-01-26T13:24:26.545Z,18.9,,,,,,0
2018-01-26T13:24:36.566Z,19,,,,,,0
2018-01-26T13:24:46.643Z,19,,,,,,0
2018-01-26T13:24:56.502Z,18.9,,,,,,0
2018-01-26T13:25:06.588Z,18.9,,,,,,0
2018-01-26T13:25:16.631Z,18.9,,,,,,0
2018-01-26T13:25:26.503Z,19,,,,,,0
2018-01-26T13:25:36.539Z,18.9,,,,,,0
2018-01-26T13:25:46.592Z,18.9,,,,,,0
2018-01-26T13:25:56.603Z,18.9,,,,,,0
2018-01-26T13:26:06.723Z,19,,,,,,0
2018-01-26T13:26:16.569Z,18.9,,,,,,0
2018-01-26T13:26:26.674Z,18.9,,,,,,0
2018-01-26T13:26:36.674Z,18.9,,,,,,0
2018-01-26T13:26:46.704Z,18.9,,,,,,0
2018-01-26T13:26:56.666Z,18.9,,,,,,0
2018-01-26T13:27:06.698Z,18.9,,,,,,0
2018-01-26T13:27:16.631Z,18.9,,,,,,0
2018-01-26T13:27:26.560Z,18.9,,,,,,0
2018-01-26T13:27:36.650Z,18.9,,,,,,0
2018-01-26T13:27:46.619Z,18.9,,,,,,0
2018-01-26T13:27:56.603Z,18.9,,,,,,0
2018-01-26T13:28:06.613Z,18.9,,,,,,0
2018-01-26T13:28:16.603Z,18.9,,,,,,0
2018-01-26T13:28:26.631Z,18.9,,,,,,0
2018-01-26T13:28:36.690Z,18.9,,,,,,0
2018-01-26T13:28:46.647Z,18.9,,,,,,0
2018-01-26T13:28:56.920Z,18.9,,,,,,0
2018-01-26T13:29:06.647Z,18.9,,,,,,0
2018-01-26T13:29:16.583Z,18.9,,,,,,0
2018-01-26T13:29:26.614Z,18.9,,,,,,0
2018-01-26T13:29:36.777Z,18.9,,,,,,0
2018-01-26T13:29:46.667Z,18.9,,,,,,0
2018-01-26T13:29:56.668Z,18.9,,,,,,0
2018-01-26T13:30:06.650Z,18.9,,,,,,0
2018-01-26T13:30:16.582Z,18.9,,,,,,0
2018-01-26T13:30:36.690Z,18.9,,,,,,0
2018-01-26T13:30:46.612Z,18.9,,,,,,0
2018-01-26T13:30:56.669Z,18.9,,,,,,0
2018-01-26T13:31:06.624Z,18.9,,,,,,0
2018-01-26T13:31:16.627Z,18.9,,,,,,0
2018-01-26T13:31:26.611Z,18.9,,,,,,0
2018-01-26T13:31:36.626Z,18.9,,,,,,0
2018-01-26T13:31:46.642Z,18.9,,,,,,0
2018-01-26T13:31:56.647Z,18.9,,,,,,0
2018-01-26T13:32:06.651Z,18.9,,,,,,0
2018-01-26T13:32:16.667Z,18.9,,,,,,0
2018-01-26T13:32:26.621Z,18.9,,,,,,0
2018-01-26T13:32:36.658Z,18.9,,,,,,0
2018-01-26T13:32:46.712Z,18.9,,,,,,0
2018-01-26T13:32:56.533Z,18.9,,,,,,0
2018-01-26T13:33:06.644Z,18.9,,,,,,0
2018-01-26T13:33:16.656Z,18.9,,,,,,0
2018-01-26T13:33:26.577Z,18.9,,,,,,0
2018-01-26T13:33:36.636Z,18.9,,,,,,0
2018-01-26T13:33:46.640Z,18.9,,,,,17.4,0
2018-01-26T13:33:56.597Z,18.9,,,,,,0
2018-01-26T13:34:06.685Z,18.9,,,,,,0
2018-01-26T13:34:16.704Z,18.9,,,,,,0
2018-01-26T13:34:26.568Z,18.9,,,,,,0
2018-01-26T13:34:36.680Z,18.9,,,,,,0
2018-01-26T13:34:46.726Z,18.9,,,,,,0
2018-01-26T13:34:56.628Z,18.9,,,,,,0
2018-01-26T13:35:06.750Z,18.9,,,,,,0
2018-01-26T13:35:16.554Z,18.9,,,,,,0
2018-01-26T13:35:31.654Z,18.9,,,,,,0
2018-01-26T13:35:36.610Z,18.9,,,,,,0
2018-01-26T13:35:46.665Z,18.9,,,,,,0
2018-01-26T13:35:56.661Z,18.9,,,,,,0
2018-01-26T13:36:06.710Z,18.9,,,,,,0
2018-01-26T13:36:16.640Z,18.9,,,,,,0
2018-01-26T13:36:31.593Z,18.9,,,,,,0
2018-01-26T13:36:36.630Z,18.9,,,,,,0
2018-01-26T13:36:46.580Z,18.9,,,,,,0
2018-01-26T13:36:56.723Z,18.9,,,,,,0
2018-01-26T13:37:06.707Z,18.9,,,,,,0
2018-01-26T13:37:16.729Z,18.9,,,,,,0
2018-01-26T13:37:26.687Z,18.9,,,,,,0
2018-01-26T13:37:36.659Z,18.9,,,,,,0
2018-01-26T13:37:46.682Z,18.9,,,,,,0
2018-01-26T13:37:56.709Z,18.9,,,,,,0
2018-01-26T13:38:06.679Z,18.9,,,,,,0
2018-01-26T13:38:16.574Z,18.9,,,,,,0
2018-01-26T13:38:26.602Z,18.9,,,,,,0
2018-01-26T13:38:36.676Z,18.9,,,,,,0
2018-01-26T13:38:46.681Z,18.9,,,,,,0
2018-01-26T13:38:56.653Z,18.9,,,,,,0
2018-01-26T13:39:06.640Z,18.9,,,,,,0
2018-01-26T13:39:16.658Z,18.8,,,,,,0
2018-01-26T13:39:26.739Z,18.9,,,,,,0
2018-01-26T13:39:36.668Z,18.9,,,,,,0
2018-01-26T13:39:46.643Z,18.9,,,,,,0
2018-01-26T13:39:56.650Z,18.9,,,,,,0
2018-01-26T13:40:06.584Z,18.9,,,,,,0
2018-01-26T13:40:16.545Z,18.9,,,,,,0
2018-01-26T13:40:26.599Z,18.9,,,,,,0
2018-01-26T13:40:36.720Z,18.9,,,,,,0
2018-01-26T13:40:46.692Z,18.9,,,,,17.3,0
2018-01-26T13:40:56.641Z,18.8,,,,,17.4,0
2018-01-26T13:41:06.603Z,18.9,,,,,,0
2018-01-26T13:41:16.714Z,18.8,,,,,,0
2018-01-26T13:41:26.697Z,18.8,,,,,,0
2018-01-26T13:41:36.662Z,18.9,,,,,,0
2018-01-26T13:41:46.690Z,18.9,,,,,,0
2018-01-26T13:41:56.618Z,18.8,,,,,,0
2018-01-26T13:42:06.642Z,18.9,,,,,,0
2018-01-26T13:42:16.879Z,18.8,,,,,,0
2018-01-26T13:42:26.574Z,18.8,,,,,,0
2018-01-26T13:42:36.545Z,18.8,,,,,,0
2018-01-26T13:42:46.651Z,18.8,,,,,,0
2018-01-26T13:42:56.669Z,18.8,,,,,17.4,0
2018-01-26T13:43:06.684Z,18.8,,,,,,0
2018-01-26T13:43:16.692Z,18.8,,,,,17.3,0
2018-01-26T13:43:26.736Z,18.9,,,,,17.4,0
2018-01-26T13:43:36.687Z,18.8,,,,,,0
2018-01-26T13:43:46.658Z,18.8,,,,,17.3,0
2018-01-26T13:43:56.649Z,18.8,,,,,,0
2018-01-26T13:44:06.651Z,18.8,,,,,,0
2018-01-26T13:44:16.595Z,18.8,,,,,,0
2018-01-26T13:44:26.620Z,18.8,,,,,,0
2018-01-26T13:44:36.690Z,18.8,,,,,,0
2018-01-26T13:44:46.995Z,18.8,,,,,,0
2018-01-26T13:44:56.646Z,18.8,,,,,,0
2018-01-26T13:45:06.679Z,18.8,,,,,,0
2018-01-26T13:45:16.702Z,18.8,,,,,,0
2018-01-26T13:45:26.638Z,18.8,,,,,,0
2018-01-26T13:45:36.666Z,18.8,,,,,,0
2018-01-26T13:45:46.657Z,18.8,0,45,,2,18.4,0
2018-01-26T13:45:56.681Z,18.8,,36,,,22.3,0
2018-01-26T13:46:06.674Z,18.8,,29,,,23.4,0
2018-01-26T13:46:16.689Z,18.8,,,,,23.6,0
2018-01-26T13:46:26.683Z,18.8,,,,,23.9,0
2018-01-26T13:46:36.729Z,18.8,0,0,,2,22.7,0
2018-01-26T13:46:46.644Z,18.8,,,,,19.9,0
2018-01-26T13:46:56.674Z,18.8,,,,,18.9,0
2018-01-26T13:47:06.683Z,18.8,,,,,18.5,0
2018-01-26T13:47:16.646Z,18.8,,,,,,0
2018-01-26T13:47:26.630Z,18.8,,,,,18.8,0
2018-01-26T13:47:36.651Z,18.8,,,,,18.9,0
2018-01-26T13:47:46.742Z,18.8,,,,,19.1,0
2018-01-26T13:47:56.625Z,18.8,,,,,,0
2018-01-26T13:48:06.677Z,18.8,,,,,19.2,0
2018-01-26T13:48:16.666Z,18.8,,,,,19.3,0
2018-01-26T13:48:26.666Z,18.9,,,,,19.5,0
2018-01-26T13:48:36.574Z,18.8,,,,,,0
2018-01-26T13:48:46.585Z,18.8,,,,,,0
2018-01-26T13:48:56.658Z,18.8,,,,,,0
2018-01-26T13:49:06.692Z,18.8,,,,,19.3,0
2018-01-26T13:49:16.675Z,18.9,,,,,19.2,0
2018-01-26T13:49:26.573Z,18.9,,,,,,0
2018-01-26T13:49:36.680Z,18.9,,,,,19.1,0
2018-01-26T13:49:46.688Z,18.8,,,,,,0
2018-01-26T13:49:56.704Z,18.8,,,,,,0
2018-01-26T13:50:06.639Z,18.9,,,,,,0
2018-01-26T13:50:16.597Z,18.9,,,,,,0
2018-01-26T13:50:26.659Z,18.9,,,,,,0
2018-01-26T13:50:36.615Z,18.8,,,,,,0
2018-01-26T13:50:46.589Z,18.9,,,,,,0
2018-01-26T13:50:56.675Z,18.9,,,,,,0
2018-01-26T13:51:06.652Z,18.9,,,,,,0
2018-01-26T13:51:16.578Z,18.9,,,,,,0
2018-01-26T13:51:26.708Z,18.9,,,,,,0
2018-01-26T13:51:36.674Z,18.9,,,,,,0
2018-01-26T13:51:46.688Z,18.9,,,,,,0
2018-01-26T13:51:56.921Z,18.9,,,,,,0
2018-01-26T13:52:06.588Z,18.9,,,,,,0
2018-01-26T13:52:16.558Z,18.9,,,,,,0
2018-01-26T13:52:26.630Z,18.9,,,,,,0
2018-01-26T13:52:36.563Z,18.9,,,,,,0
2018-01-26T13:52:46.647Z,18.9,,,,,,0
2018-01-26T13:52:56.608Z,18.9,,,,,,0
2018-01-26T13:53:06.597Z,18.9,,,,,,0
2018-01-26T13:53:16.624Z,18.9,,,,,,0
2018-01-26T13:53:26.624Z,18.9,,,,,,0
2018-01-26T13:53:36.560Z,18.9,,,,,,0
2018-01-26T13:53:46.630Z,18.9,,,,,,0
2018-01-26T13:53:56.514Z,18.9,,,,,,0
2018-01-26T13:54:06.675Z,18.9,0,,5,0,,0
2018-01-26T13:54:16.723Z,18.9,,,,,,0
2018-01-26T13:54:26.669Z,18.9,,,,,,0
2018-01-26T13:54:36.613Z,18.9,,,,,,0
2018-01-26T13:54:46.685Z,18.9,,,,,,0
2018-01-26T13:54:56.698Z,18.9,,,,,,0
2018-01-26T13:55:06.708Z,18.9,,,,,,0
2018-01-26T13:55:16.627Z,18.9,,,,,,0
2018-01-26T13:55:26.738Z,18.9,,,,,,0
2018-01-26T13:55:36.670Z,18.9,,,,,,0
2018-01-26T13:55:46.585Z,18.9,,,,,,0
2018-01-26T13:55:56.585Z,18.9,,,,,,0
2018-01-26T13:56:06.621Z,18.9,,,,,,0
2018-01-26T13:56:16.676Z,18.9,,,,,,0
2018-01-26T13:56:26.618Z,18.9,,,,,,0
2018-01-26T13:56:36.572Z,18.9,,,,,,0
2018-01-26T13:56:46.719Z,18.9,,,,,18.9,0
2018-01-26T13:56:56.664Z,18.9,,,,,,0
2018-01-26T13:57:06.715Z,18.9,,,,,,0
2018-01-26T13:57:16.952Z,18.9,0,45,20,2,19.2,0
2018-01-26T13:57:26.700Z,18.9,0,0,,2,25.4,0
2018-01-26T13:57:36.722Z,18.9,,,,,21.8,0
2018-01-26T13:57:46.727Z,18.9,,,,,20.6,0
2018-01-26T13:57:56.709Z,18.9,,,,,19.3,0
2018-01-26T13:58:06.743Z,18.9,,,,,18.9,0
2018-01-26T13:58:16.776Z,18.9,,,,,18.8,0
2018-01-26T13:58:26.739Z,18.9,,,,,18.9,0
2018-01-26T13:58:36.701Z,18.9,,,,,19.1,0
2018-01-26T13:58:46.774Z,18.9,,,,,,0
2018-01-26T13:58:56.669Z,18.9,,,,,19.2,0
2018-01-26T13:59:06.644Z,18.9,,,,,,0
2018-01-26T13:59:16.819Z,18.9,,,,,,0
2018-01-26T13:59:26.714Z,18.9,,,,,,0
2018-01-26T13:59:36.632Z,18.9,,,,,,0
2018-01-26T13:59:46.651Z,18.9,,,,,,0
2018-01-26T13:59:56.726Z,19,,,,,,0
2018-01-26T14:00:06.623Z,19,,,,,,0
2018-01-26T14:00:16.671Z,19,,,,,,0
2018-01-26T14:00:26.615Z,19,,,,,19.1,0
2018-01-26T14:00:36.671Z,19,,,,,,0
2018-01-26T14:00:46.645Z,19,,,,,,0
2018-01-26T14:00:56.616Z,19,,,,,,0
2018-01-26T14:01:06.833Z,19,,,,,,0
2018-01-26T14:01:16.602Z,19,,,,,,0
2018-01-26T14:01:26.602Z,19,,,,,18.9,0
2018-01-26T14:01:36.614Z,19,,,,,,0
2018-01-26T14:01:46.628Z,19,,,,,,0
2018-01-26T14:01:56.664Z,19,,,,,,0
2018-01-26T14:02:06.597Z,19,,,,,,0
2018-01-26T14:02:16.617Z,19,,,,,18.9,0
2018-01-26T14:02:26.579Z,19,,,,,,0
2018-01-26T14:02:36.628Z,19,,,,,,0
2018-01-26T14:02:46.583Z,19,,,,,,0
2018-01-26T14:02:56.570Z,19,,,,,,0
2018-01-26T14:03:06.724Z,19,,,,,,0
2018-01-26T14:03:16.929Z,19,,,,,,0
2018-01-26T14:03:26.726Z,19,,,,,,0
2018-01-26T14:03:36.685Z,19,,,,,,0
2018-01-26T14:03:46.710Z,19,,,,,,0
