Time,ChActive,HwActive,ActPow,PrimTSet,PrimT,HwTSet,HwTOutlet
2017-12-24T12:29:20.631Z,,,,,33.6,,
2017-12-24T12:29:30.633Z,,,,,,0,28.7
2017-12-24T12:29:40.632Z,,,,,,0,28.6
2017-12-24T12:29:50.634Z,,,,,33.7,,
2017-12-24T12:30:00.631Z,,,,,,0,28.6
2017-12-24T12:30:10.826Z,,,,,,0,28.6
2017-12-24T12:30:20.633Z,,,,,,0,28.6
2017-12-24T12:30:30.633Z,,,,,33.8,,
2017-12-24T12:30:40.634Z,,,,,,0,28.5
2017-12-24T12:30:50.634Z,,,,,,0,28.5
2017-12-24T12:31:10.818Z,,,,,32.5,0,28.5
2017-12-24T12:31:20.632Z,,,,,32.1,0,28.5
2017-12-24T12:31:30.632Z,,,,,31.4,,
2017-12-24T12:31:40.636Z,,,,,30.9,0,28.4
2017-12-24T12:31:50.632Z,,,,,30.7,0,28.4
2017-12-24T12:32:10.631Z,,,,,,0,28.4
2017-12-24T12:32:20.632Z,,,,,,0,28.4
2017-12-24T12:32:30.632Z,,,,,,0,28.3
2017-12-24T12:32:40.632Z,,,,,30.8,,
2017-12-24T12:32:50.632Z,,,,,,0,28.3
2017-12-24T12:33:00.636Z,,,,,,0,28.3
2017-12-24T12:33:10.632Z,,,,,30.7,,
2017-12-24T12:33:20.634Z,,,,,,0,28.3
2017-12-24T12:33:30.632Z,,,,,30.6,0,28.1
2017-12-24T12:33:50.632Z,,,,,30.5,0,28.1
2017-12-24T12:34:00.633Z,,,,,30.4,0,28.1
2017-12-24T12:34:10.632Z,,,,,30.3,0,28.1
2017-12-24T12:34:20.633Z,,,,,30.2,0,28
2017-12-24T12:34:40.632Z,,,,,30.1,0,28
2017-12-24T12:35:00.632Z,,,,,30,0,28
2017-12-24T12:35:10.633Z,,,,,,0,28
2017-12-24T12:35:20.632Z,,,,,,0,27.9
2017-12-24T12:35:30.634Z,,,,,,0,27.9
2017-12-24T12:35:40.632Z,,,,,,0,27.9
2017-12-24T12:35:50.633Z,,,,,,0,27.9
2017-12-24T12:36:00.637Z,,,,,,0,27.9
2017-12-24T12:36:10.633Z,,,,,,0,27.8
2017-12-24T12:36:30.634Z,,,,,,0,27.8
2017-12-24T12:36:40.633Z,,,,,,0,27.8
2017-12-24T12:36:50.812Z,,,,,,0,27.8
2017-12-24T12:37:00.738Z,,,,,,0,27.8
2017-12-24T12:37:10.633Z,,,,,,0,27.8
2017-12-24T12:37:20.632Z,,,,,,0,27.7
2017-12-24T12:37:30.635Z,,,,,,0,27.7
2017-12-24T12:37:40.633Z,,,,,,0,27.7
2017-12-24T12:37:50.635Z,,,,,,0,27.7
2017-12-24T12:38:00.633Z,,,,,,0,27.7
2017-12-24T12:38:10.633Z,,,,,,0,27.5
2017-12-24T12:38:20.633Z,,,,,30.1,,
2017-12-24T12:38:30.633Z,,,,,,0,27.5
2017-12-24T12:38:40.632Z,,,,,,0,27.5
2017-12-24T12:38:50.633Z,,,,,,0,27.5
2017-12-24T12:39:00.634Z,,,,,30.2,0,27.5
2017-12-24T12:39:10.635Z,,,,,,0,27.5
2017-12-24T12:39:20.808Z,,,,,30.3,0,27.4
2017-12-24T12:39:30.633Z,,,,,,0,27.4
2017-12-24T12:39:50.634Z,,,,,,0,27.4
2017-12-24T12:40:00.634Z,,,,,30.4,0,27.4
2017-12-24T12:40:10.633Z,,,,,,0,27.3
2017-12-24T12:40:30.633Z,,,,,,0,27.3
2017-12-24T12:40:40.633Z,,,,,,0,27.3
2017-12-24T12:40:50.633Z,,,,,,0,27.3
2017-12-24T12:41:00.633Z,,,,,30.5,0,27.2
2017-12-24T12:41:10.633Z,,,,,29.5,0,27.2
2017-12-24T12:41:20.633Z,,,,,,0,27.2
2017-12-24T12:41:30.633Z,,,,,28.6,0,27.2
2017-12-24T12:41:40.633Z,,,,,,0,27.2
2017-12-24T12:41:50.633Z,,,,,28.1,0,27.2
2017-12-24T12:42:00.634Z,,,,,,0,27.1
2017-12-24T12:42:10.633Z,,,,,,0,27.1
2017-12-24T12:42:20.633Z,,,,,,0,27.1
2017-12-24T12:42:30.634Z,,,,,,0,27.1
2017-12-24T12:42:40.635Z,,,,,,0,27.1
2017-12-24T12:42:50.633Z,,,,,,0,27.1
2017-12-24T12:43:00.633Z,,,,,,0,26.9
2017-12-24T12:43:10.634Z,,,,,28,0,26.9
2017-12-24T12:43:20.633Z,,,,,,0,26.9
2017-12-24T12:43:30.635Z,,,,,28,0,26.9
2017-12-24T12:43:40.633Z,,,,,27.8,0,26.9
2017-12-24T12:43:50.634Z,,,,,,0,26.9
2017-12-24T12:44:00.633Z,,,,,27.7,0,26.9
2017-12-24T12:44:10.634Z,,,,,,0,26.8
2017-12-24T12:44:20.633Z,,,,,27.6,0,26.8
2017-12-24T12:44:30.634Z,,,,,,0,26.8
2017-12-24T12:44:40.634Z,,,,,27.5,0,26.8
2017-12-24T12:44:50.634Z,,,,,,0,26.8
2017-12-24T12:45:00.634Z,,,,,,0,26.8
2017-12-24T12:45:10.638Z,,,,,,0,26.7
2017-12-24T12:45:20.637Z,,,,,,0,26.7
2017-12-24T12:45:30.635Z,,,,,,0,26.7
2017-12-24T12:45:40.634Z,,,,,,0,26.7
2017-12-24T12:45:50.635Z,,,,,,0,26.7
2017-12-24T12:46:00.635Z,,,,,,0,26.7
2017-12-24T12:46:10.634Z,,,,,,0,26.6
2017-12-24T12:46:20.634Z,,,,,,0,26.6
2017-12-24T12:46:30.634Z,,,,,,0,26.6
2017-12-24T12:46:40.635Z,,,,,,0,26.6
2017-12-24T12:46:50.634Z,,,,,,0,26.6
2017-12-24T12:47:00.634Z,,,,,,0,26.6
2017-12-24T12:47:10.634Z,,,,,,0,26.5
2017-12-24T12:47:20.635Z,,,,,,0,26.5
2017-12-24T12:47:30.634Z,,,,,,0,26.5
2017-12-24T12:47:40.635Z,,,,,,0,26.5
2017-12-24T12:47:50.635Z,,,,,,0,26.5
2017-12-24T12:48:00.636Z,,,,,,0,26.5
2017-12-24T12:48:10.634Z,,,,,,0,26.3
2017-12-24T12:48:20.634Z,,,,,,0,26.3
2017-12-24T12:48:30.634Z,,,,,,0,26.3
2017-12-24T12:48:40.634Z,,,,,,0,26.3
2017-12-24T12:48:50.635Z,,,,,,0,26.3
2017-12-24T12:49:00.634Z,,,,,,0,26.3
2017-12-24T12:49:10.635Z,,,,,,0,26.3
2017-12-24T12:49:20.635Z,,,,,,0,26.2
2017-12-24T12:49:30.637Z,,,,,,0,26.2
2017-12-24T12:49:40.636Z,,,,,,0,26.2
2017-12-24T12:49:50.636Z,,,,,,0,26.2
2017-12-24T12:50:00.635Z,,,,,,0,26.2
2017-12-24T12:50:10.638Z,,,,,27.6,0,26.2
2017-12-24T12:50:20.635Z,,,,,,0,26.1
2017-12-24T12:50:30.636Z,,,,,,0,26.1
2017-12-24T12:50:40.634Z,,,,,,0,26.1
2017-12-24T12:50:50.635Z,,,,,,0,26.1
2017-12-24T12:51:00.635Z,,,,,,0,26.1
2017-12-24T12:51:10.636Z,,,,,27.5,0,26.1
2017-12-24T12:51:20.638Z,,,,,27.1,0,26.1
2017-12-24T12:51:30.637Z,,,,,26.9,0,26
2017-12-24T12:51:40.637Z,,,,,26.4,0,26
2017-12-24T12:51:50.636Z,,,,,26,0,26
2017-12-24T12:52:00.635Z,,,,,,0,26
2017-12-24T12:52:10.635Z,,,,,,0,26
2017-12-24T12:52:20.635Z,,,,,,0,26
2017-12-24T12:52:30.636Z,,,,,,0,26
2017-12-24T12:52:40.636Z,,,,,,0,26
2017-12-24T12:52:50.646Z,,,,,25.9,0,25.9
2017-12-24T12:53:00.635Z,,,,,,0,25.9
2017-12-24T12:53:10.639Z,,,,,,0,25.9
2017-12-24T12:53:20.736Z,,,,,,0,25.9
2017-12-24T12:53:30.636Z,,,,,,0,25.9
2017-12-24T12:53:40.639Z,,,,,,0,25.7
2017-12-24T12:53:50.636Z,,,,,25.8,0,25.7
2017-12-24T12:54:00.639Z,,,,,,0,25.7
2017-12-24T12:54:10.635Z,,,,,25.7,0,25.7
2017-12-24T12:54:20.635Z,,,,,,0,25.7
2017-12-24T12:54:30.635Z,,,,,25.5,0,25.7
2017-12-24T12:54:40.635Z,,,,,,0,25.7
2017-12-24T12:54:50.636Z,,,,,,0,25.6
2017-12-24T12:55:00.636Z,,,,,,0,25.6
2017-12-24T12:55:10.635Z,,,,,,0,25.6
2017-12-24T12:55:20.636Z,,,,,,0,25.6
2017-12-24T12:55:30.635Z,,,,,,0,25.6
2017-12-24T12:55:40.635Z,,,,,,0,25.6
2017-12-24T12:55:50.636Z,,,,,,0,25.6
2017-12-24T12:56:00.635Z,,,,,,0,25.6
2017-12-24T12:56:10.638Z,,,,,,0,25.5
2017-12-24T12:56:20.637Z,,,,,,0,25.5
2017-12-24T12:56:30.635Z,,,,,,0,25.5
2017-12-24T12:56:40.870Z,,,,,,0,25.5
2017-12-24T12:56:50.642Z,,,,,,0,25.5
2017-12-24T12:57:00.636Z,,,,,,0,25.5
2017-12-24T12:57:10.635Z,,,,,,0,25.5
2017-12-24T12:57:20.636Z,,,,,,0,25.5
2017-12-24T12:57:30.636Z,,,,,,0,25.4
2017-12-24T12:57:40.639Z,,,,,,0,25.4
2017-12-24T12:57:50.636Z,,,,,,0,25.4
2017-12-24T12:58:00.636Z,,,,,,0,25.4
2017-12-24T12:58:10.636Z,,,,,,0,25.4
2017-12-24T12:58:20.636Z,,,,,,0,25.4
2017-12-24T12:58:30.635Z,,,,,,0,25.4
2017-12-24T12:58:40.641Z,,,,,,0,25.3
2017-12-24T12:58:50.873Z,,,,,,0,25.3
2017-12-24T12:59:00.636Z,,,,,,0,25.3
2017-12-24T12:59:10.636Z,,,,,,0,25.3
2017-12-24T12:59:20.636Z,,,,,,0,25.3
2017-12-24T12:59:30.757Z,,,,,,0,25.3
2017-12-24T12:59:40.636Z,,,,,,0,25.1
2017-12-24T12:59:50.637Z,,,,,,0,25.1
2017-12-24T13:00:00.644Z,,,,,,0,25.1
2017-12-24T13:00:10.636Z,,,,,,0,25.1
2017-12-24T13:00:20.636Z,,,,,,0,25.1
2017-12-24T13:00:30.636Z,,,,,,0,25.1
2017-12-24T13:00:40.636Z,,,,,,0,25.1
2017-12-24T13:00:50.636Z,,,,,,0,25.1
2017-12-24T13:01:00.637Z,,,,,,0,25.1
2017-12-24T13:01:10.637Z,,,,,,0,25
2017-12-24T13:01:20.636Z,,,,,25.3,0,25
2017-12-24T13:01:30.636Z,,,,,24.9,0,25
2017-12-24T13:01:40.640Z,,,,,24.8,0,25
2017-12-24T13:01:50.637Z,,,,,24.5,0,25
2017-12-24T13:02:00.637Z,,,,,,0,25
2017-12-24T13:02:10.637Z,,,,,,0,25
2017-12-24T13:02:20.636Z,,,,,,0,25
2017-12-24T13:02:30.638Z,,,,,,0,24.9
2017-12-24T13:02:40.637Z,,,,,,0,24.9
2017-12-24T13:02:50.636Z,,,,,,0,24.9
2017-12-24T13:03:00.638Z,,,,,24.3,0,24.9
2017-12-24T13:03:10.637Z,,,,,,0,24.9
2017-12-24T13:03:20.636Z,,,,,,0,24.9
2017-12-24T13:03:30.641Z,,,,,,0,24.9
2017-12-24T13:03:40.638Z,,,,,,0,24.8
2017-12-24T13:03:50.637Z,,,,,,0,24.8
2017-12-24T13:04:00.636Z,,,,,24.2,0,24.8
2017-12-24T13:04:10.637Z,,,,,,0,24.8
2017-12-24T13:04:20.637Z,,,,,,0,24.8
2017-12-24T13:04:30.637Z,,,,,24.1,0,24.8
2017-12-24T13:04:40.639Z,,,,,,0,24.8
2017-12-24T13:04:50.638Z,,,,,,0,24.8
2017-12-24T13:05:00.637Z,,,,,,0,24.8
2017-12-24T13:05:10.641Z,,,,,,0,24.7
2017-12-24T13:05:20.637Z,,,,,,0,24.7
2017-12-24T13:05:30.639Z,,,,,,0,24.7
2017-12-24T13:05:40.637Z,,,,,,0,24.7
2017-12-24T13:05:50.637Z,,,,,,0,24.7
2017-12-24T13:06:00.637Z,,,,,,0,24.7
2017-12-24T13:06:10.637Z,,,,,,0,24.7
2017-12-24T13:06:20.637Z,,,,,,0,24.7
2017-12-24T13:06:30.637Z,,,,,,0,24.5
2017-12-24T13:06:40.637Z,,,,,,0,24.5
2017-12-24T13:06:50.637Z,,,,,,0,24.5
2017-12-24T13:07:00.638Z,,,,,,0,24.5
2017-12-24T13:07:10.637Z,,,,,,0,24.5
2017-12-24T13:07:20.640Z,,,,,,0,24.5
2017-12-24T13:07:30.637Z,,,,,,0,24.5
2017-12-24T13:07:40.637Z,,,,,,0,24.5
2017-12-24T13:07:50.643Z,,,,,,0,24.5
2017-12-24T13:08:00.811Z,,,,,,0,24.4
2017-12-24T13:08:10.638Z,,,,,,0,24.4
2017-12-24T13:08:20.637Z,,,,,,0,24.4
2017-12-24T13:08:30.637Z,,,,,,0,24.4
2017-12-24T13:08:40.637Z,,,,,,0,24.4
2017-12-24T13:08:50.638Z,,,,,,0,24.4
2017-12-24T13:09:00.637Z,,,,,,0,24.4
2017-12-24T13:09:10.638Z,,,,,,0,24.4
2017-12-24T13:09:20.639Z,,,,,,0,24.3
2017-12-24T13:09:30.637Z,,,,,,0,24.3
2017-12-24T13:09:40.638Z,,,,,,0,24.3
2017-12-24T13:09:50.638Z,,,,,,0,24.3
2017-12-24T13:10:00.640Z,,,,,,0,24.3
2017-12-24T13:10:10.639Z,,,,,,0,24.3
2017-12-24T13:10:20.807Z,,,,,,0,24.3
2017-12-24T13:10:30.639Z,,,,,,0,24.3
2017-12-24T13:10:40.638Z,,,,,,0,24.3
2017-12-24T13:10:50.640Z,,,,,,0,24.2
2017-12-24T13:11:00.639Z,,,,,,0,24.2
2017-12-24T13:11:10.853Z,,,,,23.9,0,24.2
2017-12-24T13:11:20.638Z,,,,,,0,24.2
2017-12-24T13:11:30.638Z,,,,,,0,24.2
2017-12-24T13:11:40.639Z,,,,,23.5,0,24.2
2017-12-24T13:11:50.638Z,,,,,23.3,0,24.2
2017-12-24T13:12:00.638Z,,,,,,0,24.2
2017-12-24T13:12:10.640Z,,,,,,0,24.2
2017-12-24T13:12:20.641Z,,,,,,0,24.2
2017-12-24T13:12:30.638Z,,,,,,0,24.2
2017-12-24T13:12:40.641Z,,,,,,0,24
2017-12-24T13:12:50.637Z,,,,,,0,24
2017-12-24T13:13:00.638Z,,,,,23.1,0,24
2017-12-24T13:13:10.642Z,,,,,,0,24
2017-12-24T13:13:20.638Z,,,,,,0,24
2017-12-24T13:13:30.638Z,,,,,,0,24
2017-12-24T13:13:40.642Z,,,,,,0,24
2017-12-24T13:13:50.638Z,,,,,,0,24
2017-12-24T13:14:00.639Z,,,,,,0,24
2017-12-24T13:14:10.639Z,,,,,23,0,23.9
2017-12-24T13:14:20.638Z,,,,,,0,23.9
2017-12-24T13:14:30.638Z,,,,,,0,23.9
2017-12-24T13:14:40.640Z,,,,,,0,23.9
2017-12-24T13:14:50.640Z,,,,,23,0,23.9
2017-12-24T13:15:00.639Z,,,,,22.9,0,23.9
2017-12-24T13:15:10.640Z,,,,,,0,23.9
2017-12-24T13:15:20.646Z,,,,,23,0,23.9
2017-12-24T13:15:30.639Z,,,,,23,0,23.9
2017-12-24T13:15:40.639Z,,,,,22.9,0,23.9
2017-12-24T13:15:50.638Z,,,,,23,0,23.9
2017-12-24T13:16:00.638Z,,,,,,0,23.8
2017-12-24T13:16:10.640Z,,,,,,0,23.8
2017-12-24T13:16:20.638Z,1,0,0,20,23,0,23.8
2017-12-24T13:16:30.639Z,,,,,,0,23.8
2017-12-24T13:16:40.639Z,,,,,,0,23.8
2017-12-24T13:16:50.639Z,,,,,,0,23.8
2017-12-24T13:17:00.642Z,,,,,,0,23.8
2017-12-24T13:17:10.833Z,,,,,,0,23.8
2017-12-24T13:17:20.639Z,,,,,,0,23.8
2017-12-24T13:17:30.638Z,,,,,,0,23.8
2017-12-24T13:17:40.638Z,,,,,,0,23.7
2017-12-24T13:17:50.639Z,,,,,,0,23.7
2017-12-24T13:18:00.639Z,,,,,,0,23.7
2017-12-24T13:18:10.639Z,,,,,,0,23.7
2017-12-24T13:18:20.638Z,,,,,,0,23.7
2017-12-24T13:18:30.640Z,,,,,,0,23.7
2017-12-24T13:18:40.639Z,,,,,,0,23.7
2017-12-24T13:18:50.639Z,,,,,,0,23.7
2017-12-24T13:19:00.639Z,,,,,,0,23.7
2017-12-24T13:19:10.639Z,,,,,,0,23.7
2017-12-24T13:19:20.638Z,,,,,,0,23.7
2017-12-24T13:19:30.641Z,,,,,,0,23.6
2017-12-24T13:19:40.641Z,,,,,,0,23.6
2017-12-24T13:19:50.639Z,,,,,,0,23.6
2017-12-24T13:20:00.639Z,,,,,,0,23.6
2017-12-24T13:20:10.639Z,,,,,,0,23.6
2017-12-24T13:20:20.836Z,,,,,,0,23.6
2017-12-24T13:20:30.639Z,,,,,,0,23.6
2017-12-24T13:20:40.639Z,,,,,,0,23.6
2017-12-24T13:20:50.639Z,,,,,,0,23.6
2017-12-24T13:21:00.639Z,,,,,,0,23.6
2017-12-24T13:21:10.836Z,,,,,22.9,0,23.4
2017-12-24T13:21:20.642Z,,,,,22.8,0,23.4
2017-12-24T13:21:30.639Z,,,,,,0,23.4
2017-12-24T13:21:40.641Z,,,,,22.5,0,23.4
2017-12-24T13:21:50.640Z,,,,,22.3,0,23.4
2017-12-24T13:22:00.640Z,,,,,,0,23.4
2017-12-24T13:22:10.639Z,,,,,,0,23.4
2017-12-24T13:22:20.641Z,,,,,,0,23.4
2017-12-24T13:22:30.640Z,,,,,,0,23.4
2017-12-24T13:22:40.639Z,,,,,,0,23.4
2017-12-24T13:22:50.639Z,,,,,,0,23.4
2017-12-24T13:23:00.639Z,,,,,,0,23.4
2017-12-24T13:23:10.639Z,,,,,,0,23.4
2017-12-24T13:23:20.639Z,,,,,,0,23.3
2017-12-24T13:23:30.639Z,,,,,,0,23.3
2017-12-24T13:23:40.639Z,,,,,22.2,0,23.3
2017-12-24T13:23:50.641Z,,,,,,0,23.3
2017-12-24T13:24:00.639Z,,,,,,0,23.3
2017-12-24T13:24:10.640Z,,,,,,0,23.3
2017-12-24T13:24:20.639Z,,,,,,0,23.3
2017-12-24T13:24:30.641Z,,,,,,0,23.3
2017-12-24T13:24:40.825Z,,,,,22,0,23.3
2017-12-24T13:24:50.829Z,,,,,22.2,0,23.3
2017-12-24T13:25:00.642Z,,,,,22,0,23.3
2017-12-24T13:25:10.639Z,,,,,,0,23.2
2017-12-24T13:25:20.640Z,,,,,,0,23.2
2017-12-24T13:25:30.639Z,,,,,,0,23.2
2017-12-24T13:25:40.640Z,,,,,,0,23.2
2017-12-24T13:25:50.639Z,,,,,,0,23.2
2017-12-24T13:26:00.640Z,,,,,,0,23.2
2017-12-24T13:26:10.639Z,,,,,,0,23.2
2017-12-24T13:26:20.640Z,,,,,,0,23.2
2017-12-24T13:26:30.640Z,,,,,22.2,0,23.2
2017-12-24T13:26:40.640Z,,,,,,0,23.2
2017-12-24T13:26:50.640Z,,,,,,0,23.2
2017-12-24T13:27:00.642Z,,,,,,0,23.2
2017-12-24T13:27:10.640Z,,,,,,0,23.2
2017-12-24T13:27:20.640Z,,,,,,0,23.1
2017-12-24T13:27:30.640Z,,,,,,0,23.2
2017-12-24T13:27:40.640Z,,,,,,0,23.1
2017-12-24T13:27:50.642Z,,,,,,0,23.1
2017-12-24T13:28:00.744Z,,,,,,0,23.1
2017-12-24T13:28:10.641Z,,,,,,0,23.1
2017-12-24T13:28:20.640Z,,,,,,0,23.1
2017-12-24T13:28:30.640Z,,,,,,0,23.1
2017-12-24T13:28:40.640Z,,,,,,0,23.1
2017-12-24T13:28:50.641Z,,,,,,0,23.1
2017-12-24T13:29:00.640Z,,,,,,0,23.1
2017-12-24T13:29:10.640Z,,,,,,0,23.1
2017-12-24T13:29:20.640Z,,,,,,0,23.1
2017-12-24T13:29:30.641Z,,,,,,0,23.1
2017-12-24T13:29:40.643Z,,,,,,0,23
2017-12-24T13:29:50.642Z,,,,,,0,23
2017-12-24T13:30:00.644Z,,,,,,0,23
2017-12-24T13:30:10.640Z,,,,,,0,23
2017-12-24T13:30:20.640Z,,,,,,0,23
2017-12-24T13:30:30.643Z,,,,,,0,23
2017-12-24T13:30:40.641Z,,,,,,0,23
2017-12-24T13:30:50.640Z,,,,,,0,23
2017-12-24T13:31:00.642Z,,,,,,0,23
2017-12-24T13:31:10.640Z,,,,,,0,23
2017-12-24T13:31:20.641Z,,,,,22,0,22.8
2017-12-24T13:31:30.643Z,,,,,21.9,0,23
2017-12-24T13:31:40.640Z,,,,,21.8,0,23
2017-12-24T13:31:50.643Z,,,,,21.6,0,22.8
2017-12-24T13:32:00.641Z,,,,,,0,22.8
2017-12-24T13:32:10.643Z,,,,,,0,22.8
2017-12-24T13:32:20.641Z,,,,,,0,22.8
2017-12-24T13:32:35.700Z,,,,,,0,22.8
2017-12-24T13:32:40.641Z,,,,,,0,22.8
2017-12-24T13:32:50.644Z,,,,,,0,22.8
2017-12-24T13:33:00.644Z,,,,,,0,22.8
2017-12-24T13:33:10.644Z,,,,,,0,22.8
2017-12-24T13:33:20.644Z,,,,,,0,22.8
2017-12-24T13:33:30.642Z,,,,,,0,22.8
2017-12-24T13:33:40.641Z,,,,,,0,22.8
2017-12-24T13:33:50.644Z,,,,,21.4,0,22.8
2017-12-24T13:34:00.643Z,,,,,,0,22.7
2017-12-24T13:34:10.642Z,,,,,,0,22.7
2017-12-24T13:34:20.643Z,,,,,,0,22.7
2017-12-24T13:34:30.642Z,,,,,,0,22.7
2017-12-24T13:34:40.645Z,,,,,,0,22.7
2017-12-24T13:34:50.643Z,,,,,,0,22.7
2017-12-24T13:35:00.642Z,,,,,21.3,0,22.7
2017-12-24T13:35:10.643Z,,,,,,0,22.7
2017-12-24T13:35:20.641Z,,,,,21.4,0,22.7
2017-12-24T13:35:30.643Z,,,,,,0,22.7
2017-12-24T13:35:40.641Z,,,,,,0,22.7
2017-12-24T13:35:50.644Z,,,,,,0,22.7
2017-12-24T13:36:00.641Z,,,,,,0,22.7
2017-12-24T13:36:10.642Z,,,,,,0,22.7
2017-12-24T13:36:20.641Z,,,,,,0,22.6
2017-12-24T13:36:30.641Z,,,,,,0,22.7
2017-12-24T13:36:40.641Z,,,,,,0,22.6
2017-12-24T13:36:50.642Z,,,,,,0,22.6
2017-12-24T13:37:05.740Z,,,,,,0,22.6
2017-12-24T13:37:10.641Z,,,,,,0,22.6
2017-12-24T13:37:20.644Z,,,,,,0,22.6
2017-12-24T13:37:30.642Z,,,,,,0,22.6
2017-12-24T13:37:40.642Z,,,,,,0,22.6
2017-12-24T13:37:50.642Z,,,,,,0,22.6
2017-12-24T13:38:00.641Z,,,,,,0,22.6
2017-12-24T13:38:10.645Z,,,,,,0,22.6
2017-12-24T13:38:20.644Z,,,,,,0,22.6
2017-12-24T13:38:30.665Z,,,,,,0,22.6
2017-12-24T13:38:40.641Z,,,,,,0,22.6
2017-12-24T13:38:50.642Z,,,,,,0,22.6
2017-12-24T13:39:00.642Z,,,,,,0,22.6
2017-12-24T13:39:10.643Z,,,,,,0,22.6
2017-12-24T13:39:20.642Z,,,,,,0,22.5
2017-12-24T13:39:30.643Z,,,,,,0,22.5
2017-12-24T13:39:40.646Z,,,,,,0,22.5
2017-12-24T13:39:50.642Z,,,,,,0,22.5
2017-12-24T13:40:00.642Z,,,,,,0,22.5
2017-12-24T13:40:10.643Z,,,,,,0,22.5
2017-12-24T13:40:20.645Z,,,,,,0,22.5
2017-12-24T13:40:30.735Z,,,,,,0,22.5
2017-12-24T13:40:40.642Z,,,,,,0,22.5
2017-12-24T13:40:50.644Z,,,,,,0,22.5
2017-12-24T13:41:00.642Z,,,,,,0,22.5
2017-12-24T13:41:10.642Z,,,,,,0,22.5
2017-12-24T13:41:20.642Z,,,,,21.3,0,22.5
2017-12-24T13:41:30.641Z,,,,,,0,22.5
2017-12-24T13:41:40.642Z,,,,,21.2,0,22.4
2017-12-24T13:41:50.643Z,,,,,21,0,22.5
2017-12-24T13:42:00.642Z,,,,,,0,22.4
2017-12-24T13:42:10.645Z,,,,,,0,22.4
2017-12-24T13:42:20.642Z,,,,,,0,22.4
2017-12-24T13:42:30.642Z,,,,,,0,22.4
2017-12-24T13:42:40.642Z,,,,,,0,22.4
2017-12-24T13:42:50.642Z,,,,,,0,22.4
2017-12-24T13:43:00.642Z,,,,,,0,22.4
2017-12-24T13:43:10.642Z,,,,,,0,22.4
2017-12-24T13:43:20.642Z,,,,,,0,22.4
2017-12-24T13:43:30.900Z,,,,,21,0,22.4
2017-12-24T13:43:40.642Z,,,,,,0,22.4
2017-12-24T13:43:50.643Z,,,,,,0,22.4
2017-12-24T13:44:00.643Z,,,,,20.8,0,22.4
2017-12-24T13:44:10.644Z,,,,,,0,22.4
2017-12-24T13:44:20.642Z,,,,,,0,22.2
2017-12-24T13:44:30.642Z,,,,,,0,22.4
2017-12-24T13:44:40.643Z,,,,,,0,22.4
2017-12-24T13:44:50.643Z,,,,,,0,22.2
2017-12-24T13:45:00.643Z,,,,,,0,22.2
2017-12-24T13:45:10.643Z,,,,,,0,22.2
2017-12-24T13:45:20.642Z,,,,,,0,22.2
2017-12-24T13:45:30.642Z,,,,,,0,22.2
2017-12-24T13:45:45.662Z,,,,,,0,22.2
2017-12-24T13:45:50.644Z,,,,,,0,22.2
2017-12-24T13:46:00.643Z,,,,,,0,22.2
2017-12-24T13:46:10.642Z,,,,,,0,22.2
2017-12-24T13:46:20.643Z,,,,,,0,22.2
2017-12-24T13:46:30.643Z,,,,,,0,22.2
2017-12-24T13:46:40.643Z,,,,,,0,22.2
2017-12-24T13:46:50.643Z,,,,,,0,22.2
2017-12-24T13:47:00.645Z,,,,,,0,22.2
2017-12-24T13:47:10.643Z,,,,,,0,22.2
2017-12-24T13:47:20.889Z,,,,,,0,22.2
2017-12-24T13:47:30.643Z,,,,,,0,22.2
2017-12-24T13:47:40.643Z,,,,,,0,22.2
2017-12-24T13:47:50.644Z,,,,,,0,22.2
2017-12-24T13:48:00.643Z,,,,,,0,22.1
2017-12-24T13:48:10.887Z,,,,,,0,22.1
2017-12-24T13:48:20.658Z,,,,,,0,22.1
2017-12-24T13:48:30.643Z,,,,,,0,22.1
2017-12-24T13:48:40.643Z,,,,,,0,22.1
2017-12-24T13:48:50.656Z,,,,,20.8,0,22.1
2017-12-24T13:49:00.644Z,,,,,,0,22.1
2017-12-24T13:49:10.643Z,,,,,,0,22.1
2017-12-24T13:49:20.642Z,,,,,,0,22.1
2017-12-24T13:49:30.643Z,,,,,,0,22.1
2017-12-24T13:49:40.644Z,,,,,20.8,0,22.1
2017-12-24T13:49:50.644Z,,,,,21,0,22.1
2017-12-24T13:50:00.655Z,,,,,21,0,22.1
2017-12-24T13:50:10.643Z,,,,,21,0,22.1
2017-12-24T13:50:20.643Z,,,,,20.8,0,22.1
2017-12-24T13:50:30.643Z,,,,,21,0,22.1
2017-12-24T13:50:40.645Z,,,,,20.8,0,22.1
2017-12-24T13:50:50.652Z,,,,,20.8,0,22.1
2017-12-24T13:51:00.645Z,,,,,21,0,22.1
2017-12-24T13:51:10.653Z,,,,,20.8,0,22
2017-12-24T13:51:20.655Z,,,,,20.7,0,22
2017-12-24T13:51:30.651Z,,,,,20.8,0,22
2017-12-24T13:51:40.654Z,,,,,20.7,0,22
2017-12-24T13:51:50.651Z,,,,,20.5,0,22
2017-12-24T13:52:00.651Z,,,,,,0,22
2017-12-24T13:52:10.651Z,,,,,,0,22
2017-12-24T13:52:20.651Z,,,,,,0,22
2017-12-24T13:52:30.655Z,,,,,,0,22
2017-12-24T13:52:40.651Z,,,,,,0,22
2017-12-24T13:52:50.651Z,,,,,,0,22
