Time,HwActive,PrimT,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet
2017-11-08T14:19:35.519Z,,,,0,24.9,,
2017-11-08T14:19:45.515Z,,,,0,24.9,,
2017-11-08T14:19:55.523Z,,,,0,24.9,,
2017-11-08T14:20:05.518Z,,,,0,24.9,,
2017-11-08T14:20:15.530Z,,,,0,24.8,,
2017-11-08T14:20:25.518Z,,,,0,24.8,,
2017-11-08T14:20:35.521Z,,22.5,,0,24.8,,
2017-11-08T14:20:45.575Z,,,,0,24.8,,
2017-11-08T14:20:55.517Z,,,,0,24.7,,
2017-11-08T14:21:05.515Z,,22.7,,0,24.7,,
2017-11-08T14:21:15.521Z,,,,0,24.7,,
2017-11-08T14:21:25.522Z,,,,0,24.7,,
2017-11-08T14:21:35.775Z,,22.8,,0,24.5,,
2017-11-08T14:21:45.530Z,,,,0,24.5,,
2017-11-08T14:21:55.516Z,,,,0,24.5,,
2017-11-08T14:22:05.517Z,,22.9,,0,24.5,,
2017-11-08T14:22:15.560Z,,,,0,24.4,,
2017-11-08T14:22:25.623Z,,,,0,24.4,,
2017-11-08T14:22:35.766Z,,23,,0,24.4,,
2017-11-08T14:22:45.521Z,,,,0,24.4,,
2017-11-08T14:22:55.830Z,,,,0,24.4,,
2017-11-08T14:23:05.526Z,,22.5,,0,24.3,,
2017-11-08T14:23:15.522Z,,22.2,,0,24.3,,
2017-11-08T14:23:25.514Z,,,,0,24.3,,
2017-11-08T14:23:35.521Z,,22,,0,24.3,,
2017-11-08T14:23:45.514Z,,21.9,,0,24.2,,
2017-11-08T14:23:55.708Z,,,,0,24.2,,
2017-11-08T14:24:05.518Z,,21.8,,0,24.2,,
2017-11-08T14:24:15.515Z,,,,0,24.2,,
2017-11-08T14:24:25.515Z,,,,0,24.2,,
2017-11-08T14:24:35.514Z,,,,0,24,,
2017-11-08T14:24:45.516Z,,21.7,,0,24,,
2017-11-08T14:24:55.515Z,,,,0,24,,
2017-11-08T14:25:05.518Z,,,,0,24,,
2017-11-08T14:25:15.518Z,,,,0,24,,
2017-11-08T14:25:25.519Z,,,,0,23.9,,
2017-11-08T14:25:35.575Z,,,,0,23.9,,
2017-11-08T14:25:45.517Z,,,,0,23.9,,
2017-11-08T14:25:55.514Z,,,,0,23.9,,
2017-11-08T14:26:05.515Z,,,,0,23.9,,
2017-11-08T14:26:15.514Z,,21.6,,0,23.8,,
2017-11-08T14:26:25.519Z,,,,0,23.8,,
2017-11-08T14:26:35.514Z,,,,0,23.8,,
2017-11-08T14:26:45.515Z,,,,0,23.8,,
2017-11-08T14:26:55.524Z,,,,0,23.8,,
2017-11-08T14:27:05.524Z,,21.4,,0,23.7,,
2017-11-08T14:27:15.518Z,,,,0,23.7,,
2017-11-08T14:27:26.738Z,,,,0,23.7,,
2017-11-08T14:27:35.515Z,,,,0,23.7,,
2017-11-08T14:27:45.538Z,,,,0,23.7,,
2017-11-08T14:27:55.515Z,,,,0,23.7,,
2017-11-08T14:28:05.518Z,,,,0,23.6,,
2017-11-08T14:28:15.515Z,,,,0,23.6,,
2017-11-08T14:28:25.517Z,,,,0,23.6,,
2017-11-08T14:28:35.533Z,,,,0,23.6,,
2017-11-08T14:28:45.520Z,,,,0,23.6,,
2017-11-08T14:28:55.637Z,,,,0,23.4,,
2017-11-08T14:29:05.527Z,,,,0,23.4,,
2017-11-08T14:29:15.521Z,,,,0,23.4,,
2017-11-08T14:29:25.520Z,,,,0,23.4,,
2017-11-08T14:29:35.520Z,,,,0,23.4,,
2017-11-08T14:29:45.515Z,,,,0,23.4,,
2017-11-08T14:29:55.519Z,,,,0,23.3,,
2017-11-08T14:30:05.516Z,,,,0,23.3,,
2017-11-08T14:30:15.528Z,,,,0,23.3,,
2017-11-08T14:30:25.515Z,,,,0,23.3,,
2017-11-08T14:30:35.515Z,,,,0,23.3,,
2017-11-08T14:30:45.524Z,,,,0,23.3,,
2017-11-08T14:30:55.520Z,,,,0,23.3,,
2017-11-08T14:31:05.515Z,,,,0,23.2,,
2017-11-08T14:31:15.517Z,,,,0,23.2,,
2017-11-08T14:31:25.540Z,,,,0,23.2,,
2017-11-08T14:31:35.527Z,,,,0,23.2,,
2017-11-08T14:31:45.568Z,,,,0,23.2,,
2017-11-08T14:31:55.515Z,,,,0,23.2,,
2017-11-08T14:32:05.552Z,,,,0,23.1,,
2017-11-08T14:32:15.531Z,,,,0,23.1,,
2017-11-08T14:32:25.552Z,,,,0,23.1,,
2017-11-08T14:32:35.530Z,,,,0,23.1,,
2017-11-08T14:32:45.516Z,,,,0,23.1,,
2017-11-08T14:32:55.516Z,,,,0,23.1,,
2017-11-08T14:33:05.517Z,,21.6,,0,23.1,,
2017-11-08T14:33:15.537Z,,21.3,,0,23,,
2017-11-08T14:33:25.516Z,,,,0,23,,
2017-11-08T14:33:35.517Z,,21.2,,0,23,,
2017-11-08T14:33:45.530Z,,21.1,,0,23,,
2017-11-08T14:33:55.519Z,,,,0,23,,
2017-11-08T14:34:05.526Z,,21,,0,23,,
2017-11-08T14:34:15.518Z,,,,0,23,,
2017-11-08T14:34:25.577Z,,,,0,23,,
2017-11-08T14:34:35.519Z,,,,0,22.8,,
2017-11-08T14:34:45.516Z,,,,0,22.8,,
2017-11-08T14:34:55.521Z,,,,0,22.8,,
2017-11-08T14:35:05.737Z,,,,0,22.8,,
2017-11-08T14:35:15.558Z,,20.8,,0,22.8,,
2017-11-08T14:35:25.522Z,,20.8,,0,22.8,,
2017-11-08T14:35:35.517Z,,20.8,,0,22.8,,
2017-11-08T14:35:45.524Z,,,,0,22.7,,
2017-11-08T14:35:55.516Z,,,,0,22.7,,
2017-11-08T14:36:05.576Z,,,,0,22.7,,
2017-11-08T14:36:15.517Z,,,,0,22.7,,
2017-11-08T14:36:25.543Z,,,,0,22.7,,
2017-11-08T14:36:40.608Z,,,,0,22.7,,
2017-11-08T14:36:45.516Z,,20.7,,0,22.7,,
2017-11-08T14:36:55.525Z,,,,0,22.7,,
2017-11-08T14:37:05.517Z,,,,0,22.6,,
2017-11-08T14:37:15.517Z,,,,0,22.6,,
2017-11-08T14:37:25.524Z,,,,0,22.6,,
2017-11-08T14:37:35.516Z,,,,0,22.6,,
2017-11-08T14:37:45.517Z,,,,0,22.6,,
2017-11-08T14:37:55.539Z,,,,0,22.6,,
2017-11-08T14:38:05.535Z,,,,0,22.6,,
2017-11-08T14:38:15.517Z,,,,0,22.6,,
2017-11-08T14:38:25.519Z,,,,0,22.6,,
2017-11-08T14:38:35.517Z,,,,0,22.6,,
2017-11-08T14:38:45.521Z,,,,0,22.5,,
2017-11-08T14:38:55.698Z,,,,0,22.5,,
2017-11-08T14:39:05.532Z,,,,0,22.5,,
2017-11-08T14:39:15.517Z,,,,0,22.5,,
2017-11-08T14:39:25.517Z,,,,0,22.5,,
2017-11-08T14:39:35.517Z,,,,0,22.5,,
2017-11-08T14:39:45.516Z,,,,0,22.5,,
2017-11-08T14:39:55.518Z,,,,0,22.5,,
2017-11-08T14:40:05.521Z,,,,0,22.4,,
2017-11-08T14:40:15.517Z,,,,0,22.4,,
2017-11-08T14:40:25.517Z,,,,0,22.4,,
2017-11-08T14:40:35.522Z,,,,0,22.4,,
2017-11-08T14:40:45.520Z,,,,0,22.4,,
2017-11-08T14:40:55.530Z,,,,0,22.4,,
2017-11-08T14:41:05.520Z,,,,0,22.4,,
2017-11-08T14:41:15.722Z,,,,0,22.4,,
2017-11-08T14:41:25.522Z,,,,0,22.4,,
2017-11-08T14:41:35.531Z,,,,0,22.4,,
2017-11-08T14:41:45.594Z,,,,0,22.4,,
2017-11-08T14:41:55.518Z,,,,0,22.2,,
2017-11-08T14:42:05.774Z,,,,0,22.2,,
2017-11-08T14:42:15.697Z,,,,0,22.2,,
2017-11-08T14:42:25.524Z,,,,0,22.2,,
2017-11-08T14:42:35.517Z,,,,0,22.2,,
2017-11-08T14:42:45.680Z,,,,0,22.2,,
2017-11-08T14:42:55.517Z,,,,0,22.2,,
2017-11-08T14:43:05.517Z,,20.8,,0,22.2,,
2017-11-08T14:43:15.517Z,,20.6,,0,22.1,,
2017-11-08T14:43:25.517Z,,,,0,22.2,,
2017-11-08T14:43:35.538Z,,,,0,22.1,,
2017-11-08T14:43:45.526Z,,20.5,,0,22.1,,
2017-11-08T14:43:55.530Z,,20.4,,0,22.1,,
2017-11-08T14:44:05.520Z,,,,0,22.1,,
2017-11-08T14:44:15.520Z,,,,0,22.1,,
2017-11-08T14:44:25.517Z,,,,0,22.1,,
2017-11-08T14:44:35.518Z,,20.2,,0,22.1,,
2017-11-08T14:44:45.518Z,,20.4,,0,22.1,,
2017-11-08T14:44:55.539Z,,20.2,,0,22.1,,
2017-11-08T14:45:05.518Z,,,,0,22.1,,
2017-11-08T14:45:15.538Z,,,,0,22,,
2017-11-08T14:45:25.519Z,,,,0,22,,
2017-11-08T14:45:35.530Z,,,,0,22,,
2017-11-08T14:45:45.523Z,,,,0,22,,
2017-11-08T14:45:55.531Z,,,,0,22,,
2017-11-08T14:46:05.518Z,,,,0,22,,
2017-11-08T14:46:15.523Z,,,,0,22,,
2017-11-08T14:46:25.671Z,,,,0,22,,
2017-11-08T14:46:35.531Z,,20.1,,0,22,,
2017-11-08T14:46:45.517Z,,,,0,22,,
2017-11-08T14:46:55.518Z,,,,0,22,,
2017-11-08T14:47:05.536Z,,,,0,21.9,,
2017-11-08T14:47:16.306Z,,,,0,21.9,,
2017-11-08T14:47:25.519Z,,,,0,21.9,,
2017-11-08T14:47:35.532Z,,,,0,21.9,,
2017-11-08T14:47:45.520Z,,,,0,21.9,,
2017-11-08T14:47:55.520Z,,,,0,21.9,,
2017-11-08T14:48:05.520Z,,,,0,21.9,,
2017-11-08T14:48:15.527Z,,,,0,21.9,,
2017-11-08T14:48:25.519Z,,,,0,21.9,,
2017-11-08T14:48:35.528Z,,,,0,21.9,,
2017-11-08T14:48:45.519Z,,,,0,21.9,,
2017-11-08T14:48:55.545Z,,,,0,21.9,,
2017-11-08T14:49:05.549Z,,,,0,21.9,,
2017-11-08T14:49:15.519Z,,,,0,21.9,,
2017-11-08T14:49:25.519Z,,,,0,21.7,,
2017-11-08T14:49:35.711Z,,,,0,21.7,,
2017-11-08T14:49:45.539Z,,,,0,21.7,,
2017-11-08T14:49:55.533Z,,,,0,21.7,,
2017-11-08T14:50:05.521Z,,,,0,21.7,,
2017-11-08T14:50:15.519Z,,,,0,21.7,,
2017-11-08T14:50:25.527Z,,,,0,21.7,,
2017-11-08T14:50:35.527Z,,,,0,21.7,,
2017-11-08T14:50:45.523Z,,,,0,21.7,,
2017-11-08T14:50:55.527Z,,,,0,21.7,,
2017-11-08T14:51:05.521Z,,,,0,21.7,,
2017-11-08T14:51:15.519Z,,,,0,21.7,,
2017-11-08T14:51:25.526Z,,,,0,21.6,,
2017-11-08T14:51:35.519Z,,,,0,21.6,,
2017-11-08T14:51:45.519Z,,,,0,21.6,,
2017-11-08T14:51:55.524Z,,,,0,21.6,,
2017-11-08T14:52:05.522Z,,,,0,21.6,,
2017-11-08T14:52:15.519Z,,,,0,21.6,,
2017-11-08T14:52:25.531Z,,,,0,21.6,,
2017-11-08T14:52:35.529Z,,,,0,21.6,,
2017-11-08T14:52:45.522Z,,,,0,21.6,,
2017-11-08T14:52:55.521Z,,,,0,21.6,,
2017-11-08T14:53:05.644Z,,20.2,,0,21.6,,
2017-11-08T14:53:15.536Z,,20.1,,0,21.6,,
2017-11-08T14:53:25.529Z,,20,,0,21.6,,
2017-11-08T14:53:35.521Z,,,,0,21.6,,
2017-11-08T14:53:45.525Z,,19.9,,0,21.5,,
2017-11-08T14:53:55.529Z,,,,0,21.5,,
2017-11-08T14:54:05.737Z,,,,0,21.5,,
2017-11-08T14:54:15.521Z,,,,0,21.5,,
2017-11-08T14:54:25.520Z,,,,0,21.5,,
2017-11-08T14:54:35.519Z,,19.7,,0,21.5,,
2017-11-08T14:54:45.526Z,,,,0,21.5,,
2017-11-08T14:54:55.535Z,,,,0,21.5,,
2017-11-08T14:55:05.530Z,,,,0,21.5,,
2017-11-08T14:55:15.522Z,,,,0,21.5,,
2017-11-08T14:55:26.291Z,,,,0,21.5,,
2017-11-08T14:55:35.520Z,,,,0,21.5,,
2017-11-08T14:55:45.530Z,,,,0,21.5,,
2017-11-08T14:55:55.520Z,,,,0,21.5,,
2017-11-08T14:56:05.522Z,,,,0,21.5,,
2017-11-08T14:56:20.234Z,,,,0,21.3,,
2017-11-08T14:56:25.538Z,,,,0,21.3,,
2017-11-08T14:56:35.529Z,,,,0,21.3,,
2017-11-08T14:56:45.530Z,,19.6,,0,21.3,,
2017-11-08T14:56:55.521Z,,,,0,21.3,,
2017-11-08T14:57:05.522Z,,,,0,21.3,,
2017-11-08T14:57:15.520Z,,,,0,21.3,,
2017-11-08T14:57:25.523Z,,,,0,21.3,,
2017-11-08T14:57:35.520Z,,,,0,21.3,,
2017-11-08T14:57:45.520Z,,,,0,21.3,,
2017-11-08T14:57:55.538Z,,,,0,21.3,,
2017-11-08T14:58:05.521Z,,,,0,21.3,,
2017-11-08T14:58:15.520Z,,,,0,21.3,,
2017-11-08T14:58:25.521Z,,,,0,21.3,,
2017-11-08T14:58:35.525Z,,,,0,21.3,,
2017-11-08T14:58:45.533Z,,,,0,21.3,,
2017-11-08T14:58:55.521Z,,,,0,21.2,,
2017-11-08T14:59:05.521Z,,19.7,,0,21.2,,
2017-11-08T14:59:15.521Z,,19.6,,0,21.2,,
2017-11-08T14:59:25.520Z,,,,0,21.2,,
2017-11-08T14:59:35.529Z,,,,0,21.2,,
2017-11-08T14:59:45.528Z,,,,0,21.2,,
2017-11-08T14:59:55.521Z,,,,0,21.2,,
2017-11-08T15:00:05.523Z,,19.7,,0,21.2,,
2017-11-08T15:00:15.528Z,,19.6,,0,21.2,,
2017-11-08T15:00:25.524Z,,,,0,21.2,,
2017-11-08T15:00:35.524Z,,,,0,21.2,,
2017-11-08T15:00:45.521Z,,,,0,21.2,,
2017-11-08T15:00:55.527Z,,,,0,21.2,,
2017-11-08T15:01:05.688Z,,,,0,21.2,,
2017-11-08T15:01:15.520Z,,,,0,21.2,,
2017-11-08T15:01:25.659Z,,,,0,21.2,,
2017-11-08T15:01:35.566Z,,19.7,,0,21.2,,
2017-11-08T15:01:45.597Z,,19.6,,0,21.1,,
2017-11-08T15:01:55.543Z,,,,0,21.1,,
2017-11-08T15:02:05.532Z,,,,0,21.1,,
2017-11-08T15:02:15.535Z,,,,0,21.1,,
2017-11-08T15:02:25.533Z,,,,0,21.1,,
2017-11-08T15:02:35.526Z,,,,0,21.1,,
2017-11-08T15:02:45.521Z,,,,0,21.1,,
2017-11-08T15:02:55.522Z,,,,0,21.1,,
2017-11-08T15:03:05.522Z,,19.7,,0,21.1,,
2017-11-08T15:03:15.526Z,,19.6,,0,21.1,,
2017-11-08T15:03:25.521Z,,19.5,,0,21.1,,
2017-11-08T15:03:35.641Z,,,,0,21.1,,
2017-11-08T15:03:45.522Z,,,,0,21.1,,
2017-11-08T15:03:55.724Z,,19.3,,0,21.1,,
2017-11-08T15:04:05.527Z,,,,0,21.1,,
2017-11-08T15:04:15.605Z,,,,0,21.1,,
2017-11-08T15:04:25.539Z,,,,0,21.1,,
2017-11-08T15:04:35.544Z,,,,0,21.1,,
2017-11-08T15:04:45.521Z,0,19.3,0,0,21.1,2,20
2017-11-08T15:04:55.542Z,,,,0,21.1,,
2017-11-08T15:05:05.574Z,,,,0,20.9,,
2017-11-08T15:05:15.521Z,,,,0,20.9,,
2017-11-08T15:05:25.521Z,,,,0,20.9,,
2017-11-08T15:05:35.521Z,,,,0,20.9,,
2017-11-08T15:05:45.529Z,,,,0,20.9,,
2017-11-08T15:05:55.541Z,,,,0,20.9,,
2017-11-08T15:06:05.522Z,,,,0,20.9,,
2017-11-08T15:06:15.522Z,0,19.5,45,0,20.9,2,54
2017-11-08T15:06:25.522Z,,25.4,34,0,20.9,,
2017-11-08T15:06:35.687Z,,26.6,29,0,20.9,,
2017-11-08T15:06:45.523Z,,27,30,0,20.9,,
2017-11-08T15:06:55.522Z,,27.2,29,0,20.9,,
2017-11-08T15:07:05.547Z,,27.3,30,0,20.9,,
2017-11-08T15:07:15.524Z,,27.5,,0,20.9,,
2017-11-08T15:07:25.522Z,,,,0,20.9,,
2017-11-08T15:07:35.522Z,,28.2,29,0,20.9,,
2017-11-08T15:07:45.529Z,,28.6,,0,20.9,,
2017-11-08T15:07:55.527Z,,28.9,30,0,20.9,,
2017-11-08T15:08:05.539Z,,29.3,33,0,20.9,,
2017-11-08T15:08:15.682Z,,30.4,41,0,20.9,,
2017-11-08T15:08:25.527Z,,32.2,49,0,20.9,,
2017-11-08T15:08:35.522Z,,34.2,57,0,20.9,,
2017-11-08T15:08:45.522Z,,36.2,62,0,20.9,,
2017-11-08T15:08:55.522Z,,38.5,68,0,20.9,,
2017-11-08T15:09:05.522Z,,41.1,75,0,20.9,,
2017-11-08T15:09:15.529Z,,43.1,78,0,20.9,,
2017-11-08T15:09:25.522Z,,44.5,81,0,20.9,,
2017-11-08T15:09:35.522Z,,46.2,84,0,20.9,,
2017-11-08T15:09:45.527Z,,47.4,86,0,20.9,,
2017-11-08T15:09:55.536Z,,49,88,0,20.9,,
2017-11-08T15:10:05.522Z,,50.1,89,0,20.9,,
2017-11-08T15:10:15.537Z,,51.3,90,0,20.9,,
2017-11-08T15:10:25.522Z,,52.4,91,0,21.1,,
2017-11-08T15:10:35.523Z,,53.5,,0,21.1,,
2017-11-08T15:10:45.532Z,,54.7,89,0,21.1,,
2017-11-08T15:10:55.527Z,,55.4,80,0,21.1,,
2017-11-08T15:11:05.523Z,,55.2,69,0,21.1,,
2017-11-08T15:11:15.529Z,,54.4,62,0,21.1,,
2017-11-08T15:11:25.611Z,,53.9,62,0,21.2,,
2017-11-08T15:11:35.543Z,,54.3,61,0,21.2,,
2017-11-08T15:11:45.534Z,,55,54,0,21.2,,
2017-11-08T15:11:55.523Z,,54.9,47,0,21.2,,
2017-11-08T15:12:05.523Z,,54.5,41,0,21.2,,
2017-11-08T15:12:15.768Z,,53.9,39,0,21.3,,
2017-11-08T15:12:40.590Z,,54,40,0,21.3,,
2017-11-08T15:12:40.657Z,,54.5,37,0,21.3,,
2017-11-08T15:12:45.533Z,,54.6,32,0,21.5,,
2017-11-08T15:12:55.523Z,,54.4,30,0,21.5,,
2017-11-08T15:13:10.650Z,,,29,0,21.5,,
2017-11-08T15:13:15.623Z,,54.6,,0,21.6,,
2017-11-08T15:13:25.524Z,,54.9,,0,21.6,,
2017-11-08T15:13:35.523Z,,55.1,29,0,21.6,,
2017-11-08T15:13:45.522Z,,55.3,,0,21.7,,
2017-11-08T15:13:55.522Z,,55.5,30,0,21.7,,
2017-11-08T15:14:05.528Z,,55.7,,0,21.9,,
2017-11-08T15:14:15.532Z,,55.9,,0,21.9,,
2017-11-08T15:14:25.523Z,,56,29,0,21.9,,
2017-11-08T15:14:35.522Z,,56.1,30,0,22,,
2017-11-08T15:14:45.523Z,,56.2,29,0,22,,
2017-11-08T15:14:55.523Z,,56.3,,0,22.1,,
2017-11-08T15:15:05.524Z,,56.4,,0,22.1,,
2017-11-08T15:15:15.523Z,,56.5,30,0,22.2,,57
2017-11-08T15:15:25.526Z,,56.6,29,0,22.2,,
2017-11-08T15:15:35.523Z,,56.7,30,0,22.4,,
2017-11-08T15:15:45.523Z,,56.8,,0,22.4,,
2017-11-08T15:15:55.533Z,,56.9,29,0,22.5,,
2017-11-08T15:16:05.523Z,,57,30,0,22.5,,
2017-11-08T15:16:15.770Z,,57.1,,0,22.6,,
2017-11-08T15:16:25.551Z,,57.2,29,0,22.6,,
2017-11-08T15:16:35.522Z,,57.4,30,0,22.7,,
2017-11-08T15:16:45.526Z,,57.6,29,0,22.7,,
2017-11-08T15:16:55.532Z,,57.7,30,0,22.8,,
2017-11-08T15:17:05.523Z,,57.8,29,0,22.8,,
2017-11-08T15:17:15.553Z,,57.9,30,0,23,,
2017-11-08T15:17:35.523Z,,58.1,29,0,23.1,,
2017-11-08T15:17:45.527Z,,58.2,30,0,23.1,,
2017-11-08T15:17:55.552Z,,58.3,29,0,23.2,,
2017-11-08T15:18:05.523Z,,58.4,30,0,23.2,,
2017-11-08T15:18:15.523Z,,,,0,23.3,,
2017-11-08T15:18:25.526Z,,58.5,29,0,23.3,,
2017-11-08T15:18:35.523Z,,58.6,,0,23.4,,56
2017-11-08T15:18:45.534Z,,58.7,,0,23.4,,57
2017-11-08T15:18:55.523Z,,58.8,,0,23.6,,
2017-11-08T15:19:05.523Z,,58.9,30,0,23.6,,
2017-11-08T15:19:15.523Z,,59,29,0,23.7,,56
2017-11-08T15:19:25.525Z,,59.1,30,0,23.7,,
2017-11-08T15:19:35.524Z,,59.3,29,0,23.8,,
2017-11-08T15:19:45.523Z,,59.4,30,0,23.8,,
2017-11-08T15:19:55.532Z,,59.5,,0,23.9,,
2017-11-08T15:20:05.524Z,,59.6,29,0,24,,
2017-11-08T15:20:15.532Z,,59.7,30,0,24,,
2017-11-08T15:20:25.523Z,,59.8,29,0,24,,
2017-11-08T15:20:35.524Z,,,,0,24.2,,
2017-11-08T15:20:45.524Z,,59.9,,0,24.2,,
2017-11-08T15:20:55.533Z,0,57.2,0,0,24.3,2,
2017-11-08T15:21:05.761Z,,55.6,,0,24.3,,
2017-11-08T15:21:15.528Z,,54.8,,0,24.4,,
2017-11-08T15:21:25.529Z,,54.4,,0,24.5,,
2017-11-08T15:21:35.523Z,,,,0,24.5,,
2017-11-08T15:21:45.543Z,,,,0,24.5,,
2017-11-08T15:21:55.524Z,,54.3,,0,24.7,,
2017-11-08T15:22:05.595Z,,54.1,,0,24.8,,
2017-11-08T15:22:15.570Z,,54,,0,24.8,,
2017-11-08T15:22:25.524Z,,53.8,,0,24.8,,
2017-11-08T15:22:35.527Z,,53.6,,0,24.9,,
2017-11-08T15:22:45.524Z,,53.3,,0,24.9,,
2017-11-08T15:22:55.524Z,,53,,0,25,,
2017-11-08T15:23:05.524Z,,52.8,,0,25,,
2017-11-08T15:23:15.527Z,,52.4,,0,25.1,,
2017-11-08T15:23:25.530Z,,52,,0,25.1,,
2017-11-08T15:23:35.524Z,,51.7,,0,25.3,,
2017-11-08T15:23:45.524Z,,51.4,,0,25.3,,
2017-11-08T15:23:55.533Z,,51.1,,0,25.4,,
2017-11-08T15:24:05.523Z,,50.9,,0,25.4,,
2017-11-08T15:24:15.524Z,,50.5,,0,25.4,,
2017-11-08T15:24:25.524Z,,50.3,,0,25.5,,
2017-11-08T15:24:35.524Z,,50.1,,0,25.6,,
2017-11-08T15:24:45.532Z,,49.9,,0,25.6,,
2017-11-08T15:24:55.537Z,0,54.4,38,0,25.6,2,
2017-11-08T15:25:05.524Z,,55.9,29,0,25.7,,
2017-11-08T15:25:15.524Z,,,30,0,25.7,,
2017-11-08T15:25:25.538Z,,55.7,,0,25.7,,
2017-11-08T15:25:35.529Z,,,,0,25.9,,
2017-11-08T15:25:45.528Z,,55.6,29,0,25.9,,
2017-11-08T15:25:55.524Z,,,,0,25.9,,
2017-11-08T15:26:05.524Z,,55.7,,0,26,,
2017-11-08T15:26:15.524Z,,55.9,30,0,26,,
2017-11-08T15:26:25.742Z,,56,30,0,26,,
2017-11-08T15:26:35.757Z,,56.2,29,0,26.1,,
2017-11-08T15:26:45.526Z,,56.4,,0,26.1,,55
2017-11-08T15:26:55.526Z,,56.5,30,0,26.2,,56
2017-11-08T15:27:05.524Z,,56.8,,0,26.2,,
2017-11-08T15:27:15.529Z,,57,30,0,26.2,,55
2017-11-08T15:27:25.528Z,,57.3,,0,26.3,,
2017-11-08T15:27:35.530Z,,57.7,29,0,26.3,,
2017-11-08T15:27:45.525Z,,58,30,0,26.3,,
2017-11-08T15:27:55.528Z,,58.1,,0,26.5,,
2017-11-08T15:28:05.524Z,,58.2,29,0,26.5,,
2017-11-08T15:28:15.527Z,,58.4,30,0,26.5,,
2017-11-08T15:28:25.524Z,,58.5,29,0,26.6,,
2017-11-08T15:28:35.525Z,,58.7,30,0,26.6,,
2017-11-08T15:28:45.525Z,,58.8,,0,26.6,,
2017-11-08T15:28:55.525Z,,58.9,29,0,26.7,,
2017-11-08T15:29:05.527Z,0,56.8,0,0,26.7,2,
2017-11-08T15:29:15.526Z,,54.6,,0,26.7,,
2017-11-08T15:29:25.525Z,,53.7,,0,26.8,,
2017-11-08T15:29:35.525Z,,53.4,,0,26.8,,
2017-11-08T15:29:45.529Z,,,,0,26.8,,
2017-11-08T15:29:55.528Z,,53.5,,0,26.9,,
2017-11-08T15:30:05.528Z,,,,0,26.9,,
2017-11-08T15:30:15.525Z,,53.4,,0,27.1,,
2017-11-08T15:30:25.525Z,,53.3,,0,27.1,,
2017-11-08T15:30:35.525Z,,53.2,,0,27.1,,
2017-11-08T15:30:45.526Z,,53.1,,0,27.2,,
2017-11-08T15:30:55.529Z,,52.8,,0,27.2,,
2017-11-08T15:31:05.526Z,,52.6,,0,27.3,,
2017-11-08T15:31:15.746Z,,52.3,,0,27.3,,
2017-11-08T15:31:25.525Z,,52,,0,27.3,,
2017-11-08T15:31:35.526Z,,51.8,,0,27.4,,
2017-11-08T15:31:45.525Z,,51.4,,0,27.4,,
2017-11-08T15:31:55.528Z,,51.1,,0,27.4,,
2017-11-08T15:32:05.526Z,,50.9,,0,27.5,,
2017-11-08T15:32:15.525Z,,50.6,,0,27.5,,
2017-11-08T15:32:25.527Z,,50.4,,0,27.5,,
2017-11-08T15:32:35.525Z,,50.2,,0,27.7,,
2017-11-08T15:32:45.529Z,,50.1,,0,27.7,,54
2017-11-08T15:32:55.526Z,,49.9,,0,27.7,,55
2017-11-08T15:33:05.527Z,,49.7,,0,27.7,,
2017-11-08T15:33:15.526Z,,49.5,,0,27.8,,54
2017-11-08T15:33:25.526Z,,49.3,,0,27.8,,
2017-11-08T15:33:35.526Z,,49.1,,0,27.8,,
2017-11-08T15:33:45.526Z,,48.9,,0,27.8,,
2017-11-08T15:33:55.526Z,,48.7,,0,27.9,,
2017-11-08T15:34:05.526Z,,48.5,,0,27.9,,
2017-11-08T15:34:15.526Z,,48.3,,0,27.9,,
2017-11-08T15:34:25.526Z,,48.1,,0,27.9,,
2017-11-08T15:34:35.526Z,,48,,0,28,,
2017-11-08T15:34:45.526Z,0,50.5,42,0,28,2,
2017-11-08T15:34:55.527Z,,53.8,30,0,28,,
2017-11-08T15:35:05.527Z,,54,,0,28,,
2017-11-08T15:35:15.526Z,,54.1,29,0,28,,
2017-11-08T15:35:25.526Z,,54,30,0,28.1,,
2017-11-08T15:35:35.536Z,,,29,0,28.1,,
2017-11-08T15:35:46.033Z,,,,0,28.1,,
2017-11-08T15:35:55.527Z,,54.3,,0,28.1,,
2017-11-08T15:36:05.527Z,,54.4,,0,28.1,,
2017-11-08T15:36:15.527Z,,54.5,30,0,28.1,,
2017-11-08T15:36:25.532Z,,54.7,29,0,28.3,,
2017-11-08T15:36:35.526Z,,55,,0,28.3,,
2017-11-08T15:36:45.527Z,,55.2,,0,28.3,,
2017-11-08T15:36:55.526Z,,55.4,30,0,28.3,,
2017-11-08T15:37:05.526Z,,55.7,29,0,28.4,,
2017-11-08T15:37:15.533Z,,56.2,30,0,28.4,,
2017-11-08T15:37:25.526Z,,56.5,,0,28.4,,
2017-11-08T15:37:35.526Z,,56.8,,0,28.4,,
2017-11-08T15:37:45.723Z,,57,30,0,28.4,,
2017-11-08T15:37:55.530Z,,57.2,29,0,28.5,,
2017-11-08T15:38:05.532Z,,57.3,,0,28.5,,
2017-11-08T15:38:15.530Z,,57.6,30,0,28.5,,
2017-11-08T15:38:25.527Z,,57.8,,0,28.5,,
2017-11-08T15:38:35.533Z,,57.9,,0,28.5,,
