Time,HwActive,PrimT,ChActive,HwTOutlet,HwTSet,PrimTSet,ActPow
2017-12-07T09:39:21.095Z,,,,23.8,0,,
2017-12-07T09:39:31.150Z,,,,23.8,0,,
2017-12-07T09:39:41.115Z,,,,23.8,0,,
2017-12-07T09:39:51.138Z,,,,23.7,0,,
2017-12-07T09:40:01.089Z,,,,23.7,0,,
2017-12-07T09:40:11.100Z,,,,23.7,0,,
2017-12-07T09:40:21.108Z,,,,23.7,0,,
2017-12-07T09:40:31.083Z,,,,23.7,0,,
2017-12-07T09:40:41.083Z,,,,23.7,0,,
2017-12-07T09:40:51.081Z,,,,23.7,0,,
2017-12-07T09:41:01.079Z,,,,23.7,0,,
2017-12-07T09:41:11.083Z,,,,23.7,0,,
2017-12-07T09:41:21.115Z,,,,23.7,0,,
2017-12-07T09:41:31.096Z,,,,23.7,0,,
2017-12-07T09:41:41.082Z,,,,23.7,0,,
2017-12-07T09:41:51.078Z,,,,23.7,0,,
2017-12-07T09:42:01.101Z,,,,23.7,0,,
2017-12-07T09:42:11.115Z,,,,23.7,0,,
2017-12-07T09:42:21.163Z,,,,23.6,0,,
2017-12-07T09:42:31.168Z,,,,23.6,0,,
2017-12-07T09:42:41.188Z,,,,23.6,0,,
2017-12-07T09:42:51.081Z,,,,23.6,0,,
2017-12-07T09:43:01.102Z,,,,23.6,0,,
2017-12-07T09:43:11.110Z,,,,23.6,0,,
2017-12-07T09:43:21.116Z,,,,23.6,0,,
2017-12-07T09:43:31.088Z,,,,23.6,0,,
2017-12-07T09:43:41.094Z,,,,23.6,0,,
2017-12-07T09:43:51.115Z,,22.5,,23.6,0,,
2017-12-07T09:44:01.137Z,,,,23.6,0,,
2017-12-07T09:44:11.153Z,,,,23.6,0,,
2017-12-07T09:44:21.100Z,,22.3,,23.6,0,,
2017-12-07T09:44:31.150Z,,,,23.6,0,,
2017-12-07T09:44:41.113Z,,22.2,,23.6,0,,
2017-12-07T09:44:51.098Z,,22,,23.4,0,,
2017-12-07T09:45:01.130Z,,,,23.4,0,,
2017-12-07T09:45:11.152Z,,,,23.4,0,,
2017-12-07T09:45:21.174Z,,,,23.4,0,,
2017-12-07T09:45:31.170Z,,,,23.4,0,,
2017-12-07T09:45:41.205Z,,,,23.4,0,,
2017-12-07T09:45:51.146Z,,,,23.4,0,,
2017-12-07T09:46:01.143Z,,,,23.4,0,,
2017-12-07T09:46:11.138Z,,,,23.4,0,,
2017-12-07T09:46:21.125Z,,,,23.4,0,,
2017-12-07T09:46:31.155Z,,,,23.4,0,,
2017-12-07T09:46:41.208Z,,,,23.4,0,,
2017-12-07T09:46:51.100Z,,21.9,,23.4,0,,
2017-12-07T09:47:01.101Z,,,,23.4,0,,
2017-12-07T09:47:11.201Z,,,,23.4,0,,
2017-12-07T09:47:21.081Z,,,,23.4,0,,
2017-12-07T09:47:31.082Z,,,,23.3,0,,
2017-12-07T09:47:41.079Z,,,,23.3,0,,
2017-12-07T09:47:51.080Z,,,,23.3,0,,
2017-12-07T09:48:01.111Z,,,,23.3,0,,
2017-12-07T09:48:21.137Z,,,,23.3,0,,
2017-12-07T09:48:21.253Z,,,,23.3,0,,
2017-12-07T09:48:31.082Z,,,,23.3,0,,
2017-12-07T09:48:41.078Z,,,,23.3,0,,
2017-12-07T09:48:51.179Z,,,,23.3,0,,
2017-12-07T09:49:01.078Z,,,,23.3,0,,
2017-12-07T09:49:11.078Z,,,,23.3,0,,
2017-12-07T09:49:21.083Z,,,,23.3,0,,
2017-12-07T09:49:31.078Z,,,,23.3,0,,
2017-12-07T09:49:41.083Z,0,21.9,2,23.3,0,20,0
2017-12-07T09:49:51.089Z,,,,23.3,0,,
2017-12-07T09:50:01.079Z,,,,23.3,0,,
2017-12-07T09:50:11.088Z,,,,23.2,0,,
2017-12-07T09:50:21.079Z,,,,23.2,0,,
2017-12-07T09:50:31.082Z,,,,23.2,0,,
2017-12-07T09:50:41.079Z,,,,23.2,0,,
2017-12-07T09:50:51.079Z,,,,23.2,0,,
2017-12-07T09:51:01.180Z,,,,23.2,0,,
2017-12-07T09:51:11.092Z,,,,23.2,0,,
2017-12-07T09:51:21.078Z,,,,23.2,0,,
2017-12-07T09:51:31.097Z,,,,23.2,0,,
2017-12-07T09:51:41.083Z,,,,23.2,0,,
2017-12-07T09:51:51.080Z,,,,23.2,0,,
2017-12-07T09:52:01.119Z,,,,23.2,0,,
2017-12-07T09:52:11.089Z,,,,23.2,0,,
2017-12-07T09:52:21.079Z,,,,23.2,0,,
2017-12-07T09:52:31.080Z,,,,23.2,0,,
2017-12-07T09:52:41.094Z,,,,23.2,0,,
2017-12-07T09:52:51.079Z,,,,23.2,0,,
2017-12-07T09:53:01.080Z,,,,23.2,0,,
2017-12-07T09:53:11.080Z,,,,23.2,0,,
2017-12-07T09:53:21.086Z,,,,23.1,0,,
2017-12-07T09:53:31.092Z,,,,23.1,0,,
2017-12-07T09:53:41.083Z,,,,23.1,0,,
2017-12-07T09:53:51.107Z,,21.8,,23.1,0,,
2017-12-07T09:54:01.094Z,,,,23.1,0,,
2017-12-07T09:54:11.098Z,,,,23.1,0,,
2017-12-07T09:54:21.080Z,,21.7,,23.1,0,,
2017-12-07T09:54:31.086Z,,21.6,,23.1,0,,
2017-12-07T09:54:41.084Z,,,,23.1,0,,
2017-12-07T09:54:51.106Z,,21.4,,23.1,0,,
2017-12-07T09:55:01.081Z,,,,23.1,0,,
2017-12-07T09:55:11.079Z,,,,23.1,0,,
2017-12-07T09:55:21.085Z,,,,23.1,0,,
2017-12-07T09:55:31.081Z,,,,23.1,0,,
2017-12-07T09:55:41.083Z,,,,23.1,0,,
2017-12-07T09:55:51.087Z,,,,23.1,0,,
2017-12-07T09:56:01.089Z,,,,23.1,0,,
2017-12-07T09:56:11.080Z,,,,23.1,0,,
2017-12-07T09:56:21.080Z,,,,23.1,0,,
2017-12-07T09:56:31.084Z,,,,23,0,,
2017-12-07T09:56:41.096Z,,,,23,0,,
2017-12-07T09:56:51.085Z,,,,23,0,,
2017-12-07T09:57:01.084Z,,21.3,,23,0,,
2017-12-07T09:57:11.087Z,,,,23,0,,
2017-12-07T09:57:21.080Z,,,,23,0,,
2017-12-07T09:57:31.080Z,,,,23,0,,
2017-12-07T09:57:41.099Z,,,,23,0,,
2017-12-07T09:57:51.091Z,,,,23,0,,
2017-12-07T09:58:01.091Z,,,,23,0,,
2017-12-07T09:58:11.094Z,,,,23,0,,
2017-12-07T09:58:21.105Z,,,,23,0,,
2017-12-07T09:58:31.089Z,,,,23,0,,
2017-12-07T09:58:41.104Z,,,,23,0,,
2017-12-07T09:58:51.087Z,,,,23,0,,
2017-12-07T09:59:01.081Z,,,,23,0,,
2017-12-07T09:59:11.094Z,,,,23,0,,
2017-12-07T09:59:21.084Z,,,,23,0,,
2017-12-07T09:59:31.083Z,,,,23,0,,
2017-12-07T09:59:41.095Z,,,,22.8,0,,
2017-12-07T09:59:51.094Z,,,,23,0,,
2017-12-07T10:00:01.099Z,,,,22.8,0,,
2017-12-07T10:00:11.345Z,,,,22.8,0,,
2017-12-07T10:00:21.082Z,,,,22.8,0,,
2017-12-07T10:00:31.088Z,,,,22.8,0,,
2017-12-07T10:00:41.327Z,,,,22.8,0,,
2017-12-07T10:00:51.383Z,,,,22.8,0,,
2017-12-07T10:01:01.161Z,,,,22.8,0,,
2017-12-07T10:01:11.092Z,,,,22.8,0,,
2017-12-07T10:01:21.089Z,,,,22.8,0,,
2017-12-07T10:01:31.086Z,,,,22.8,0,,
2017-12-07T10:01:41.097Z,,,,22.8,0,,
2017-12-07T10:01:51.100Z,,,,22.8,0,,
2017-12-07T10:02:01.097Z,,,,22.8,0,,
2017-12-07T10:02:11.168Z,,,,22.8,0,,
2017-12-07T10:02:21.100Z,,,,22.8,0,,
2017-12-07T10:02:31.105Z,,,,22.8,0,,
2017-12-07T10:02:41.107Z,,,,22.8,0,,
2017-12-07T10:02:51.100Z,,,,22.8,0,,
2017-12-07T10:03:01.089Z,,,,22.8,0,,
2017-12-07T10:03:11.092Z,,,,22.8,0,,
2017-12-07T10:03:21.097Z,,,,22.8,0,,
2017-12-07T10:03:31.105Z,,,,22.7,0,,
2017-12-07T10:03:41.095Z,,,,22.7,0,,
2017-12-07T10:03:51.085Z,,,,22.7,0,,
2017-12-07T10:04:01.095Z,,21.2,,22.7,0,,
2017-12-07T10:04:11.099Z,,,,22.7,0,,
2017-12-07T10:04:21.164Z,,21.1,,22.7,0,,
2017-12-07T10:04:31.112Z,,,,22.7,0,,
2017-12-07T10:04:41.137Z,,21,,22.7,0,,
2017-12-07T10:04:51.094Z,,,,22.7,0,,
2017-12-07T10:05:01.127Z,,,,22.7,0,,
2017-12-07T10:05:11.111Z,,,,22.7,0,,
2017-12-07T10:05:21.089Z,,,,22.7,0,,
2017-12-07T10:05:31.095Z,,,,22.7,0,,
2017-12-07T10:05:41.084Z,,,,22.7,0,,
2017-12-07T10:05:51.093Z,,,,22.7,0,,
2017-12-07T10:06:01.092Z,,,,22.7,0,,
2017-12-07T10:06:11.082Z,,,,22.7,0,,
2017-12-07T10:06:21.082Z,,,,22.7,0,,
2017-12-07T10:06:31.084Z,,,,22.7,0,,
2017-12-07T10:06:41.092Z,,20.8,,22.7,0,,
2017-12-07T10:06:51.083Z,,,,22.7,0,,
2017-12-07T10:07:01.083Z,,,,22.6,0,,
2017-12-07T10:07:11.083Z,,,,22.6,0,,
2017-12-07T10:07:21.083Z,,,,22.6,0,,
2017-12-07T10:07:31.087Z,,,,22.6,0,,
2017-12-07T10:07:41.095Z,,,,22.6,0,,
2017-12-07T10:07:51.083Z,,,,22.6,0,,
2017-12-07T10:08:01.083Z,,,,22.6,0,,
2017-12-07T10:08:11.085Z,,,,22.6,0,,
2017-12-07T10:08:21.083Z,,,,22.6,0,,
2017-12-07T10:08:31.083Z,,,,22.6,0,,
2017-12-07T10:08:41.099Z,,,,22.6,0,,
2017-12-07T10:08:51.084Z,,,,22.6,0,,
2017-12-07T10:09:01.083Z,,,,22.6,0,,
2017-12-07T10:09:11.083Z,,,,22.6,0,,
2017-12-07T10:09:21.084Z,,,,22.6,0,,
2017-12-07T10:09:31.090Z,,,,22.6,0,,
2017-12-07T10:09:41.085Z,,,,22.6,0,,
2017-12-07T10:09:51.084Z,,,,22.6,0,,
2017-12-07T10:10:01.087Z,,,,22.6,0,,
2017-12-07T10:10:11.084Z,,,,22.6,0,,
2017-12-07T10:10:21.084Z,,,,22.6,0,,
2017-12-07T10:10:31.083Z,,,,22.6,0,,
2017-12-07T10:10:41.084Z,,,,22.6,0,,
2017-12-07T10:10:51.086Z,,,,22.5,0,,
2017-12-07T10:11:01.084Z,,,,22.5,0,,
2017-12-07T10:11:11.086Z,,,,22.5,0,,
2017-12-07T10:11:21.083Z,,,,22.5,0,,
2017-12-07T10:11:31.086Z,,,,22.5,0,,
2017-12-07T10:11:41.090Z,,,,22.5,0,,
2017-12-07T10:11:51.111Z,,,,22.5,0,,
2017-12-07T10:12:01.094Z,,,,22.5,0,,
2017-12-07T10:12:11.084Z,,,,22.5,0,,
2017-12-07T10:12:21.103Z,,,,22.5,0,,
2017-12-07T10:12:31.083Z,,,,22.5,0,,
2017-12-07T10:12:41.088Z,,,,22.5,0,,
2017-12-07T10:12:51.088Z,,,,22.5,0,,
2017-12-07T10:13:01.086Z,,,,22.5,0,,
2017-12-07T10:13:11.087Z,,,,22.5,0,,
2017-12-07T10:13:21.089Z,,,,22.5,0,,
2017-12-07T10:13:31.086Z,,,,22.5,0,,
2017-12-07T10:13:41.090Z,,,,22.5,0,,
2017-12-07T10:13:51.101Z,,,,22.5,0,,
2017-12-07T10:14:01.102Z,,20.7,,22.5,0,,
2017-12-07T10:14:11.091Z,,,,22.5,0,,
2017-12-07T10:14:21.109Z,,,,22.5,0,,
2017-12-07T10:14:31.092Z,,20.6,,22.5,0,,
2017-12-07T10:14:41.101Z,,20.5,,22.5,0,,
2017-12-07T10:14:51.089Z,,,,22.5,0,,
2017-12-07T10:15:01.100Z,,,,22.4,0,,
2017-12-07T10:15:11.111Z,,,,22.4,0,,
2017-12-07T10:15:21.150Z,,,,22.4,0,,
2017-12-07T10:15:36.142Z,,,,22.4,0,,
2017-12-07T10:15:41.089Z,,,,22.4,0,,
2017-12-07T10:15:51.110Z,,,,22.4,0,,
2017-12-07T10:16:01.092Z,,,,22.4,0,,
2017-12-07T10:16:11.085Z,,,,22.4,0,,
2017-12-07T10:16:21.085Z,,,,22.4,0,,
2017-12-07T10:16:31.091Z,,,,22.4,0,,
2017-12-07T10:16:41.085Z,,,,22.4,0,,
2017-12-07T10:16:51.086Z,,,,22.4,0,,
2017-12-07T10:17:01.086Z,,,,22.4,0,,
2017-12-07T10:17:11.088Z,,,,22.4,0,,
2017-12-07T10:17:21.087Z,,20.4,,22.4,0,,
2017-12-07T10:17:31.164Z,,,,22.4,0,,
2017-12-07T10:17:41.150Z,,,,22.4,0,,
2017-12-07T10:17:51.184Z,,,,22.4,0,,
2017-12-07T10:18:01.093Z,,,,22.4,0,,
2017-12-07T10:18:11.127Z,,,,22.4,0,,
2017-12-07T10:18:21.086Z,,,,22.4,0,,
2017-12-07T10:18:31.123Z,,20.5,,22.4,0,,
2017-12-07T10:18:41.100Z,,20.4,,22.4,0,,
2017-12-07T10:18:51.096Z,,,,22.4,0,,
2017-12-07T10:19:01.097Z,,,,22.4,0,,
2017-12-07T10:19:11.085Z,,,,22.4,0,,
2017-12-07T10:19:21.094Z,,20.5,,22.2,0,,
2017-12-07T10:19:31.088Z,,,,22.2,0,,
2017-12-07T10:19:41.096Z,,,,22.2,0,,
2017-12-07T10:19:51.086Z,,,,22.2,0,,
2017-12-07T10:20:01.086Z,,,,22.2,0,,
2017-12-07T10:20:11.093Z,,,,22.2,0,,
2017-12-07T10:20:21.087Z,,,,22.2,0,,
2017-12-07T10:20:31.085Z,,,,22.2,0,,
2017-12-07T10:20:41.091Z,,,,22.2,0,,
2017-12-07T10:20:51.086Z,,,,22.2,0,,
2017-12-07T10:21:01.087Z,,,,22.2,0,,
2017-12-07T10:21:11.090Z,,20.4,,22.2,0,,
2017-12-07T10:21:21.097Z,,20.5,,22.2,0,,
2017-12-07T10:21:31.092Z,,,,22.2,0,,
2017-12-07T10:21:41.092Z,,,,22.2,0,,
2017-12-07T10:21:51.087Z,,,,22.2,0,,
2017-12-07T10:22:01.092Z,,,,22.2,0,,
2017-12-07T10:22:11.086Z,,,,22.2,0,,
2017-12-07T10:22:21.087Z,,,,22.2,0,,
2017-12-07T10:22:31.090Z,,,,22.2,0,,
2017-12-07T10:22:41.105Z,,,,22.2,0,,
2017-12-07T10:22:51.098Z,,,,22.1,0,,
2017-12-07T10:23:01.086Z,,,,22.2,0,,
2017-12-07T10:23:11.117Z,,,,22.2,0,,
2017-12-07T10:23:21.097Z,,,,22.2,0,,
2017-12-07T10:23:31.092Z,,,,22.1,0,,
2017-12-07T10:23:41.089Z,,,,22.1,0,,
2017-12-07T10:23:51.087Z,,,,22.1,0,,
2017-12-07T10:24:01.108Z,,20.4,,22.1,0,,
2017-12-07T10:24:11.107Z,,,,22.1,0,,
2017-12-07T10:24:21.096Z,,,,22.1,0,,
2017-12-07T10:24:31.090Z,,20.2,,22.1,0,,
2017-12-07T10:24:41.113Z,,20.1,,22.1,0,,
2017-12-07T10:24:51.130Z,,,,22.1,0,,
2017-12-07T10:25:01.087Z,,,,22.1,0,,
2017-12-07T10:25:11.092Z,,,,22.1,0,,
2017-12-07T10:25:21.089Z,,,,22.1,0,,
2017-12-07T10:25:31.087Z,,,,22.1,0,,
2017-12-07T10:25:41.088Z,,,,22.1,0,,
2017-12-07T10:25:51.097Z,,,,22.1,0,,
2017-12-07T10:26:01.088Z,,,,22.1,0,,
2017-12-07T10:26:11.089Z,,,,22.1,0,,
2017-12-07T10:26:21.088Z,,,,22.1,0,,
2017-12-07T10:26:31.108Z,,,,22.1,0,,
2017-12-07T10:26:41.121Z,,,,22.1,0,,
2017-12-07T10:26:51.096Z,,,,22.1,0,,
2017-12-07T10:27:01.091Z,,,,22.1,0,,
2017-12-07T10:27:11.102Z,,,,22.1,0,,
2017-12-07T10:27:21.088Z,,,,22.1,0,,
2017-12-07T10:27:31.120Z,,,,22.1,0,,
2017-12-07T10:27:41.146Z,,20,,22.1,0,,
2017-12-07T10:27:51.093Z,,,,22.1,0,,
2017-12-07T10:28:01.120Z,,,,22.1,0,,
2017-12-07T10:28:11.134Z,,20.1,,22.1,0,,
2017-12-07T10:28:21.116Z,,,,22,0,,
2017-12-07T10:28:31.101Z,,,,22,0,,
2017-12-07T10:28:41.115Z,,,,22,0,,
2017-12-07T10:28:51.108Z,,,,22,0,,
2017-12-07T10:29:01.093Z,,20,,22,0,,
2017-12-07T10:29:11.102Z,,20.1,,22,0,,
2017-12-07T10:29:21.105Z,,,,22,0,,
2017-12-07T10:29:31.096Z,,,,22,0,,
2017-12-07T10:29:41.089Z,,,,22,0,,
2017-12-07T10:29:51.165Z,,,,22,0,,
2017-12-07T10:30:20.959Z,,,,22,0,,
2017-12-07T10:30:21.846Z,,,,22,0,,
2017-12-07T10:30:31.111Z,,,,22,0,,
2017-12-07T10:30:41.112Z,,,,22,0,,
2017-12-07T10:30:51.093Z,,,,22,0,,
2017-12-07T10:31:01.126Z,,,,22,0,,
2017-12-07T10:31:11.092Z,,,,22,0,,
2017-12-07T10:31:21.108Z,,,,22,0,,
2017-12-07T10:31:31.094Z,,,,22,0,,
2017-12-07T10:31:41.099Z,,,,22,0,,
2017-12-07T10:31:51.108Z,,,,22,0,,
2017-12-07T10:32:01.097Z,,,,22,0,,
2017-12-07T10:32:11.097Z,,,,22,0,,
2017-12-07T10:32:21.100Z,,,,21.9,0,,
2017-12-07T10:32:31.095Z,,,,22,0,,
2017-12-07T10:32:41.099Z,,,,22,0,,
2017-12-07T10:32:51.099Z,,,,21.9,0,,
2017-12-07T10:33:01.096Z,,,,22,0,,
2017-12-07T10:33:11.107Z,,,,22,0,,
2017-12-07T10:33:21.102Z,,,,21.9,0,,
2017-12-07T10:33:31.104Z,,,,21.9,0,,
2017-12-07T10:33:41.100Z,,,,21.9,0,,
2017-12-07T10:33:51.090Z,,,,21.9,0,,
2017-12-07T10:34:01.090Z,,20,,21.9,0,,
2017-12-07T10:34:11.094Z,,,,21.9,0,,
2017-12-07T10:34:21.089Z,,19.9,,21.9,0,,
2017-12-07T10:34:31.095Z,,,,21.9,0,,
2017-12-07T10:34:41.114Z,,,,21.9,0,,
2017-12-07T10:34:51.090Z,,,,21.9,0,,
2017-12-07T10:35:01.094Z,,,,21.9,0,,
2017-12-07T10:35:11.090Z,,,,21.9,0,,
2017-12-07T10:35:21.094Z,,19.7,,21.9,0,,
2017-12-07T10:35:31.090Z,,,,21.9,0,,
2017-12-07T10:35:41.091Z,,,,21.9,0,,
2017-12-07T10:35:51.090Z,,19.9,,21.9,0,,
2017-12-07T10:36:01.095Z,,,,21.9,0,,
2017-12-07T10:36:11.090Z,,,,21.9,0,,
2017-12-07T10:36:21.089Z,,,,21.9,0,,
2017-12-07T10:36:31.091Z,,,,21.9,0,,
2017-12-07T10:36:41.100Z,,19.7,,21.9,0,,
2017-12-07T10:36:51.090Z,,,,21.9,0,,
2017-12-07T10:37:01.090Z,,,,21.9,0,,
2017-12-07T10:37:11.090Z,,,,21.9,0,,
2017-12-07T10:37:21.092Z,,,,21.9,0,,
2017-12-07T10:37:31.090Z,,,,21.9,0,,
2017-12-07T10:37:41.095Z,,,,21.9,0,,
2017-12-07T10:37:51.090Z,,,,21.9,0,,
2017-12-07T10:38:01.092Z,,,,21.9,0,,
2017-12-07T10:38:11.089Z,,,,21.9,0,,
2017-12-07T10:38:21.102Z,,,,21.9,0,,
2017-12-07T10:38:31.093Z,,,,21.7,0,,
2017-12-07T10:38:41.106Z,,,,21.7,0,,
2017-12-07T10:38:51.094Z,,,,21.7,0,,
2017-12-07T10:39:01.090Z,,,,21.7,0,,
2017-12-07T10:39:11.090Z,,,,21.7,0,,
2017-12-07T10:39:21.142Z,,,,21.7,0,,
2017-12-07T10:39:31.272Z,,,,21.7,0,,
2017-12-07T10:39:41.097Z,,,,21.7,0,,
2017-12-07T10:39:51.120Z,,,,21.7,0,,
2017-12-07T10:40:01.098Z,,,,21.7,0,,
2017-12-07T10:40:11.114Z,,,,21.7,0,,
2017-12-07T10:40:21.117Z,,,,21.7,0,,
2017-12-07T10:40:31.113Z,,,,21.7,0,,
2017-12-07T10:40:41.135Z,,,,21.7,0,,
2017-12-07T10:40:51.122Z,,,,21.7,0,,
2017-12-07T10:41:01.118Z,,,,21.7,0,,
2017-12-07T10:41:11.149Z,,,,21.7,0,,
2017-12-07T10:41:21.152Z,,,,21.7,0,,
2017-12-07T10:41:31.121Z,,,,21.7,0,,
2017-12-07T10:41:41.129Z,,,,21.7,0,,
2017-12-07T10:41:51.119Z,,,,21.7,0,,
2017-12-07T10:42:01.156Z,,,,21.7,0,,
2017-12-07T10:42:11.118Z,,,,21.7,0,,
2017-12-07T10:42:21.116Z,,,,21.7,0,,
2017-12-07T10:42:31.131Z,,,,21.7,0,,
2017-12-07T10:42:41.157Z,,,,21.7,0,,
2017-12-07T10:42:51.244Z,,,,21.7,0,,
2017-12-07T10:43:01.146Z,,19.9,,21.7,0,,
2017-12-07T10:43:11.138Z,,19.7,,21.7,0,,
2017-12-07T10:43:21.122Z,,,,21.7,0,,
2017-12-07T10:43:31.204Z,,,,21.7,0,,
2017-12-07T10:43:41.245Z,,,,21.7,0,,
2017-12-07T10:43:51.236Z,,,,21.7,0,,
2017-12-07T10:44:01.249Z,,,,21.7,0,,
2017-12-07T10:44:11.203Z,,,,21.7,0,,
2017-12-07T10:44:21.166Z,,,,21.7,0,,
2017-12-07T10:44:31.169Z,,19.6,,21.7,0,,
2017-12-07T10:44:41.149Z,,,,21.7,0,,
2017-12-07T10:44:51.139Z,,19.5,,21.6,0,,
2017-12-07T10:45:01.202Z,,,,21.6,0,,
2017-12-07T10:45:11.154Z,,,,21.6,0,,
2017-12-07T10:45:21.106Z,,,,21.6,0,,
2017-12-07T10:45:31.140Z,,,,21.6,0,,
2017-12-07T10:45:41.096Z,,,,21.6,0,,
2017-12-07T10:45:51.133Z,,,,21.6,0,,
2017-12-07T10:46:01.104Z,,19.6,,21.6,0,,
2017-12-07T10:46:11.107Z,,19.5,,21.6,0,,
2017-12-07T10:46:21.121Z,,19.6,,21.6,0,,
2017-12-07T10:46:31.106Z,,19.5,,21.6,0,,
2017-12-07T10:46:41.230Z,,,,21.6,0,,
2017-12-07T10:46:51.334Z,,,,21.6,0,,
2017-12-07T10:47:01.130Z,,,,21.6,0,,
2017-12-07T10:47:11.142Z,,,,21.6,0,,
2017-12-07T10:47:21.105Z,,,,21.6,0,,
2017-12-07T10:47:31.181Z,,,,21.6,0,,
2017-12-07T10:47:41.110Z,,,,21.6,0,,
2017-12-07T10:47:51.140Z,,,,21.6,0,,
2017-12-07T10:48:01.134Z,,,,21.6,0,,
2017-12-07T10:48:11.295Z,,,,21.6,0,,
2017-12-07T10:48:21.092Z,,,,21.6,0,,
2017-12-07T10:48:31.197Z,,,,21.6,0,,
2017-12-07T10:48:41.133Z,,,,21.6,0,,
2017-12-07T10:48:51.183Z,,,,21.6,0,,
2017-12-07T10:49:01.190Z,,,,21.6,0,,
2017-12-07T10:49:11.206Z,,,,21.6,0,,
2017-12-07T10:49:21.228Z,,,,21.6,0,,
2017-12-07T10:49:31.204Z,,,,21.6,0,,
2017-12-07T10:49:41.146Z,0,19.5,2,21.6,0,20,0
2017-12-07T10:49:51.114Z,,,,21.6,0,,
2017-12-07T10:50:01.095Z,,,,21.6,0,,
2017-12-07T10:50:11.092Z,,,,21.6,0,,
2017-12-07T10:50:21.110Z,,,,21.6,0,,
2017-12-07T10:50:31.210Z,,,,21.6,0,,
2017-12-07T10:50:41.098Z,,,,21.5,0,,
2017-12-07T10:50:51.225Z,,,,21.6,0,,
2017-12-07T10:51:01.196Z,,,,21.5,0,,
2017-12-07T10:51:11.217Z,,,,21.5,0,,
2017-12-07T10:51:21.248Z,,,,21.5,0,,
2017-12-07T10:51:31.121Z,,,,21.5,0,,
2017-12-07T10:51:41.093Z,,,,21.5,0,,
2017-12-07T10:51:51.092Z,,,,21.5,0,,
2017-12-07T10:52:01.093Z,,,,21.5,0,,
2017-12-07T10:52:11.092Z,,,,21.5,0,,
2017-12-07T10:52:21.094Z,,,,21.5,0,,
2017-12-07T10:52:31.092Z,,,,21.5,0,,
2017-12-07T10:52:41.216Z,,,,21.5,0,,
2017-12-07T10:52:51.092Z,,,,21.5,0,,
2017-12-07T10:53:01.092Z,,,,21.5,0,,
2017-12-07T10:53:11.478Z,,,,21.5,0,,
2017-12-07T10:53:21.093Z,,,,21.5,0,,
2017-12-07T10:53:31.244Z,,,,21.5,0,,
2017-12-07T10:53:41.169Z,,,,21.5,0,,
2017-12-07T10:53:51.124Z,,,,21.5,0,,
2017-12-07T10:54:01.103Z,,,,21.5,0,,
2017-12-07T10:54:11.251Z,,,,21.5,0,,
2017-12-07T10:54:21.110Z,,,,21.5,0,,
2017-12-07T10:54:31.172Z,,19.3,,21.5,0,,
2017-12-07T10:54:41.314Z,,,,21.5,0,,
2017-12-07T10:54:51.454Z,,,,21.5,0,,
2017-12-07T10:55:01.283Z,,,,21.5,0,,
2017-12-07T10:55:11.267Z,,,,21.5,0,,
2017-12-07T10:55:21.243Z,,19.2,,21.5,0,,
2017-12-07T10:55:31.270Z,,,,21.5,0,,
2017-12-07T10:55:41.092Z,,,,21.5,0,,
2017-12-07T10:55:51.154Z,,19.3,,21.5,0,,
2017-12-07T10:56:01.092Z,,,,21.5,0,,
2017-12-07T10:56:11.130Z,,19.2,,21.5,0,,
2017-12-07T10:56:21.125Z,,19.3,,21.5,0,,
2017-12-07T10:56:31.093Z,,,,21.5,0,,
2017-12-07T10:56:41.155Z,,19.2,,21.5,0,,
2017-12-07T10:56:51.140Z,,,,21.5,0,,
2017-12-07T10:57:01.117Z,,,,21.5,0,,
2017-12-07T10:57:11.092Z,,,,21.3,0,,
2017-12-07T10:57:21.118Z,,,,21.5,0,,
2017-12-07T10:57:31.110Z,,,,21.5,0,,
2017-12-07T10:57:41.113Z,,,,21.5,0,,
2017-12-07T10:57:51.141Z,,,,21.3,0,,
2017-12-07T10:58:01.133Z,,,,21.3,0,,
2017-12-07T10:58:11.099Z,,,,21.3,0,,
2017-12-07T10:58:21.094Z,,,,21.3,0,,
2017-12-07T10:58:31.105Z,,,,21.3,0,,
2017-12-07T10:58:41.093Z,,,,21.3,0,,
2017-12-07T10:58:51.092Z,,,,21.3,0,,
2017-12-07T10:59:01.150Z,,,,21.3,0,,
2017-12-07T10:59:11.128Z,,,,21.3,0,,
2017-12-07T10:59:21.097Z,,,,21.3,0,,
2017-12-07T10:59:31.122Z,,,,21.3,0,,
2017-12-07T10:59:41.173Z,,,,21.3,0,,
2017-12-07T11:00:11.055Z,,,,21.3,0,,
2017-12-07T11:00:11.978Z,,,,21.3,0,,
2017-12-07T11:00:21.114Z,,,,21.3,0,,
2017-12-07T11:00:31.103Z,,,,21.3,0,,
2017-12-07T11:00:41.093Z,,,,21.3,0,,
2017-12-07T11:00:51.127Z,,,,21.3,0,,
2017-12-07T11:01:01.129Z,,,,21.3,0,,
2017-12-07T11:01:11.094Z,,,,21.3,0,,
2017-12-07T11:01:21.231Z,,,,21.3,0,,
2017-12-07T11:01:31.122Z,,,,21.3,0,,
2017-12-07T11:01:41.274Z,,,,21.3,0,,
2017-12-07T11:01:51.099Z,,,,21.3,0,,
2017-12-07T11:02:01.093Z,,,,21.3,0,,
2017-12-07T11:02:11.093Z,,,,21.3,0,,
