Time,ChActive,HwTSet,ActPow,HwTOutlet,HwActive,PrimT,PrimTSet
2018-02-13T05:01:39.342Z,,0,,17.4,,,
2018-02-13T05:01:49.344Z,,0,,17.4,,,
2018-02-13T05:01:59.342Z,,0,,17.4,,,
2018-02-13T05:02:09.344Z,,0,,17.4,,,
2018-02-13T05:02:19.342Z,,0,,17.5,,,
2018-02-13T05:02:29.353Z,,0,,17.4,,,
2018-02-13T05:02:39.351Z,,0,,17.4,,,
2018-02-13T05:02:49.342Z,,0,,17.4,,,
2018-02-13T05:02:59.342Z,,0,,17.4,,,
2018-02-13T05:03:09.350Z,,0,,17.4,,,
2018-02-13T05:03:19.345Z,,0,,17.4,,,
2018-02-13T05:03:29.352Z,,0,,17.4,,,
2018-02-13T05:03:39.342Z,,0,,17.4,,,
2018-02-13T05:03:49.342Z,,0,,17.4,,,
2018-02-13T05:03:59.351Z,,0,,17.4,,26.7,
2018-02-13T05:04:09.551Z,,0,,17.4,,,
2018-02-13T05:04:19.346Z,,0,,17.4,,,
2018-02-13T05:04:29.353Z,,0,,17.4,,,
2018-02-13T05:04:39.350Z,,0,,17.4,,,
2018-02-13T05:04:49.351Z,,0,,17.4,,,
2018-02-13T05:04:59.351Z,,0,,17.4,,,
2018-02-13T05:05:09.342Z,,0,,17.4,,,
2018-02-13T05:05:19.344Z,,0,,17.4,,,
2018-02-13T05:05:29.343Z,,0,,17.4,,,
2018-02-13T05:05:39.345Z,,0,,17.4,,,
2018-02-13T05:05:49.350Z,,0,,17.4,,,
2018-02-13T05:05:59.350Z,,0,,17.4,,,
2018-02-13T05:06:09.349Z,,0,,17.4,,,
2018-02-13T05:06:19.342Z,,0,,17.4,,,
2018-02-13T05:06:29.343Z,,0,,17.4,,,
2018-02-13T05:06:39.349Z,,0,,17.4,,,
2018-02-13T05:06:49.349Z,,0,,17.4,,,
2018-02-13T05:06:59.343Z,,0,,17.4,,,
2018-02-13T05:07:09.343Z,,0,,17.4,,,
2018-02-13T05:07:19.345Z,,0,,17.4,,26.6,
2018-02-13T05:07:29.346Z,,0,,17.4,,,
2018-02-13T05:07:39.348Z,,0,,17.4,,,
2018-02-13T05:07:49.343Z,,0,,17.4,,,
2018-02-13T05:07:59.349Z,,0,,17.4,,,
2018-02-13T05:08:09.347Z,,0,,17.4,,,
2018-02-13T05:08:19.495Z,,0,,17.4,,,
2018-02-13T05:08:29.351Z,,0,,17.4,,,
2018-02-13T05:08:39.349Z,,0,,17.4,,,
2018-02-13T05:08:49.347Z,,0,,17.4,,,
2018-02-13T05:08:59.343Z,,0,,17.4,,,
2018-02-13T05:09:09.349Z,,0,,17.4,,,
2018-02-13T05:09:19.350Z,,0,,17.4,,,
2018-02-13T05:09:29.345Z,,0,,17.4,,,
2018-02-13T05:09:39.345Z,,0,,17.4,,,
2018-02-13T05:09:49.343Z,,0,,17.4,,,
2018-02-13T05:09:59.349Z,,0,,17.4,,,
2018-02-13T05:10:09.347Z,,0,,17.4,,26.5,
2018-02-13T05:10:19.346Z,,0,,17.4,,26.6,
2018-02-13T05:10:29.348Z,,0,,17.4,,26.5,
2018-02-13T05:10:39.347Z,,0,,17.4,,,
2018-02-13T05:10:49.343Z,,0,,17.4,,,
2018-02-13T05:10:59.346Z,,0,,17.4,,,
2018-02-13T05:11:09.346Z,,0,,17.4,,,
2018-02-13T05:11:19.343Z,,0,,17.4,,,
2018-02-13T05:11:29.345Z,,0,,17.4,,,
2018-02-13T05:11:39.344Z,,0,,17.4,,,
2018-02-13T05:11:49.343Z,,0,,17.4,,,
2018-02-13T05:11:59.530Z,,0,,17.4,,,
2018-02-13T05:12:09.347Z,,0,,17.4,,,
2018-02-13T05:12:19.343Z,,0,,17.4,,,
2018-02-13T05:12:29.345Z,,0,,17.4,,,
2018-02-13T05:12:39.345Z,,0,,17.4,,,
2018-02-13T05:12:49.346Z,,0,,17.4,,,
2018-02-13T05:12:59.345Z,,0,,17.4,,,
2018-02-13T05:13:09.349Z,,0,,17.4,,,
2018-02-13T05:13:19.343Z,,0,,17.4,,,
2018-02-13T05:13:29.345Z,,0,,17.4,,,
2018-02-13T05:13:39.344Z,,0,,17.4,,,
2018-02-13T05:13:49.344Z,,0,,17.4,,,
2018-02-13T05:13:59.343Z,,0,,17.4,,26.4,
2018-02-13T05:14:09.349Z,,0,,17.4,,26.5,
2018-02-13T05:14:19.344Z,,0,,17.4,,,
2018-02-13T05:14:29.344Z,,0,,17.4,,26.4,
2018-02-13T05:14:39.344Z,,0,,17.4,,,
2018-02-13T05:14:49.344Z,,0,,17.4,,,
2018-02-13T05:14:59.343Z,,0,,17.4,,,
2018-02-13T05:15:09.343Z,,0,,17.4,,,
2018-02-13T05:15:19.344Z,,0,,17.4,,,
2018-02-13T05:15:29.344Z,,0,,17.3,,,
2018-02-13T05:15:39.345Z,,0,,17.4,,,
2018-02-13T05:15:49.344Z,,0,,17.4,,,
2018-02-13T05:15:59.346Z,,0,,17.4,,,
2018-02-13T05:16:09.344Z,,0,,17.4,,,
2018-02-13T05:16:19.348Z,,0,,17.4,,,
2018-02-13T05:16:29.344Z,,0,,17.3,,,
2018-02-13T05:16:39.344Z,,0,,17.4,,,
2018-02-13T05:16:49.344Z,,0,,17.4,,,
2018-02-13T05:16:59.344Z,,0,,17.3,,,
2018-02-13T05:17:09.344Z,,0,,17.4,,,
2018-02-13T05:17:19.348Z,,0,,17.4,,26.3,
2018-02-13T05:17:29.348Z,,0,,17.3,,,
2018-02-13T05:17:39.346Z,,0,,17.3,,,
2018-02-13T05:17:49.349Z,,0,,17.3,,,
2018-02-13T05:17:59.344Z,,0,,17.3,,,
2018-02-13T05:18:09.346Z,,0,,17.3,,,
2018-02-13T05:18:24.435Z,,0,,17.3,,,
2018-02-13T05:18:29.344Z,,0,,17.3,,,
2018-02-13T05:18:39.346Z,,0,,17.3,,,
2018-02-13T05:18:49.347Z,,0,,17.3,,,
2018-02-13T05:18:59.346Z,,0,,17.3,,,
2018-02-13T05:19:09.344Z,,0,,17.4,,,
2018-02-13T05:19:19.345Z,,0,,17.3,,,
2018-02-13T05:19:29.345Z,,0,,17.3,,,
2018-02-13T05:19:39.345Z,,0,,17.3,,,
2018-02-13T05:19:49.347Z,,0,,17.3,,,
2018-02-13T05:19:59.345Z,,0,,17.3,,,
2018-02-13T05:20:09.345Z,,0,,17.3,,,
2018-02-13T05:20:19.345Z,,0,,17.3,,,
2018-02-13T05:20:29.345Z,,0,,17.3,,26.1,
2018-02-13T05:20:39.344Z,,0,,17.3,,26.3,
2018-02-13T05:20:49.344Z,,0,,17.3,,,
2018-02-13T05:20:59.347Z,,0,,17.3,,26.1,
2018-02-13T05:21:09.346Z,,0,,17.3,,,
2018-02-13T05:21:19.347Z,,0,,17.3,,,
2018-02-13T05:21:29.348Z,,0,,17.3,,,
2018-02-13T05:21:39.520Z,,0,,17.3,,,
2018-02-13T05:21:49.345Z,,0,,17.3,,,
2018-02-13T05:21:59.369Z,,0,,17.3,,,
2018-02-13T05:22:09.346Z,,0,,17.3,,,
2018-02-13T05:22:19.347Z,,0,,17.3,,,
2018-02-13T05:22:29.348Z,,0,,17.3,,,
2018-02-13T05:22:39.387Z,,0,,17.3,,,
2018-02-13T05:22:49.344Z,,0,,17.3,,,
2018-02-13T05:22:59.345Z,,0,,17.3,,,
2018-02-13T05:23:09.349Z,,0,,17.3,,,
2018-02-13T05:23:19.345Z,,0,,17.3,,,
2018-02-13T05:23:29.346Z,,0,,17.3,,,
2018-02-13T05:23:39.344Z,,0,,17.3,,,
2018-02-13T05:23:49.366Z,,0,,17.3,,,
2018-02-13T05:23:59.364Z,,0,,17.3,,,
2018-02-13T05:24:09.345Z,,0,,17.3,,26,
2018-02-13T05:24:19.350Z,,0,,17.3,,26.1,
2018-02-13T05:24:29.345Z,,0,,17.3,,,
2018-02-13T05:24:39.345Z,,0,,17.3,,26,
2018-02-13T05:24:49.345Z,,0,,17.3,,,
2018-02-13T05:24:59.348Z,,0,,17.3,,,
2018-02-13T05:25:09.345Z,,0,,17.3,,,
2018-02-13T05:25:19.346Z,,0,,17.3,,,
2018-02-13T05:25:29.345Z,,0,,17.3,,,
2018-02-13T05:25:39.345Z,,0,,17.3,,,
2018-02-13T05:25:49.346Z,,0,,17.3,,,
2018-02-13T05:25:59.513Z,,0,,17.3,,,
2018-02-13T05:26:09.360Z,,0,,17.3,,,
2018-02-13T05:26:19.345Z,,0,,17.3,,,
2018-02-13T05:26:29.348Z,,0,,17.3,,,
2018-02-13T05:26:39.346Z,,0,,17.3,,,
2018-02-13T05:26:49.345Z,,0,,17.3,,,
2018-02-13T05:26:59.349Z,,0,,17.3,,,
2018-02-13T05:27:09.345Z,,0,,17.3,,,
2018-02-13T05:27:19.346Z,,0,,17.3,,,
2018-02-13T05:27:29.346Z,,0,,17.3,,,
2018-02-13T05:27:39.346Z,,0,,17.3,,26,
2018-02-13T05:27:49.345Z,,0,,17.3,,,
2018-02-13T05:27:59.345Z,,0,,17.3,,25.9,
2018-02-13T05:28:09.346Z,,,,,,25.9,
2018-02-13T05:28:19.345Z,,0,,17.3,,,
2018-02-13T05:28:29.348Z,,0,,17.3,,,
2018-02-13T05:28:39.346Z,,0,,17.3,,,
2018-02-13T05:28:49.345Z,,0,,17.3,,,
2018-02-13T05:28:59.346Z,,0,,17.3,,,
2018-02-13T05:29:09.346Z,,0,,17.3,,,
2018-02-13T05:29:19.346Z,,0,,17.1,,,
2018-02-13T05:29:29.345Z,,0,,17.3,,,
2018-02-13T05:29:39.348Z,,0,,17.3,,,
2018-02-13T05:29:49.346Z,,0,,17.3,,,
2018-02-13T05:29:59.346Z,,0,,17.3,,,
2018-02-13T05:30:09.352Z,1,,,,0,,20
2018-02-13T05:30:19.349Z,,54,,17.3,,27.2,62
2018-02-13T05:30:29.346Z,1,54,39,17.3,0,26.1,
2018-02-13T05:30:39.348Z,,54,29,17.3,,26.7,
2018-02-13T05:30:49.347Z,,54,30,17.3,,27.6,
2018-02-13T05:30:59.346Z,,54,29,17.3,,25.7,
2018-02-13T05:31:09.348Z,,,30,,,24.6,
2018-02-13T05:31:19.351Z,,54,,17.3,,24.5,
2018-02-13T05:31:29.346Z,,54,29,17.3,,24.9,
2018-02-13T05:31:39.348Z,,,30,,,25.7,
2018-02-13T05:31:49.349Z,,54,29,17.3,,26,
2018-02-13T05:31:59.346Z,,54,,17.3,,26.4,
2018-02-13T05:32:09.348Z,,54,31,17.3,,26.6,
2018-02-13T05:32:19.346Z,,,39,,,27.5,
2018-02-13T05:32:29.346Z,,54,46,17.3,,29.2,
2018-02-13T05:32:39.347Z,,54,54,17.3,,31.2,
2018-02-13T05:32:49.348Z,,,61,,,33.4,
2018-02-13T05:32:59.346Z,,54,68,17.3,,35.1,
2018-02-13T05:33:09.352Z,,54,76,17.3,,37.1,
2018-02-13T05:33:19.347Z,,54,83,17.3,,39.1,
2018-02-13T05:33:29.346Z,,54,91,17.3,,41.1,
2018-02-13T05:33:39.346Z,,54,98,17.4,,43.3,
2018-02-13T05:33:49.348Z,,54,100,17.4,,45.1,
2018-02-13T05:33:59.346Z,,,,,,46.4,
2018-02-13T05:34:09.346Z,,54,,17.4,,47.3,
2018-02-13T05:34:19.346Z,,54,,17.4,,48,
2018-02-13T05:34:29.348Z,,54,,17.4,,48.7,
2018-02-13T05:34:39.349Z,,54,,17.4,,49.5,
2018-02-13T05:34:49.487Z,,,,,,50.3,
2018-02-13T05:34:59.350Z,1,54,100,17.5,0,51.2,62
2018-02-13T05:35:09.605Z,,,100,,,52.1,
2018-02-13T05:35:19.346Z,,54,,17.5,,53.1,
2018-02-13T05:35:29.347Z,,54,,17.5,,54.1,
2018-02-13T05:35:39.346Z,,,99,,,55.2,
2018-02-13T05:35:49.347Z,,54,100,17.7,,56.3,
2018-02-13T05:35:59.346Z,,54,,17.7,,57.3,
2018-02-13T05:36:09.349Z,,,,,,58.3,
2018-02-13T05:36:19.346Z,,54,,17.7,,59.3,
2018-02-13T05:36:29.348Z,,54,,17.8,,60.2,
2018-02-13T05:36:39.352Z,,54,99,17.8,,61.2,
2018-02-13T05:36:49.346Z,,,100,,,62,
2018-02-13T05:36:59.347Z,,54,96,17.9,,62.8,
2018-02-13T05:37:09.349Z,,54,88,17.9,,63.1,
2018-02-13T05:37:19.347Z,,54,80,18.1,,62.7,
2018-02-13T05:37:29.475Z,,54,76,18.1,,62.2,
2018-02-13T05:37:39.346Z,,54,75,18.2,,,
2018-02-13T05:37:49.347Z,,54,73,18.2,,62.5,
2018-02-13T05:37:59.348Z,,54,67,18.2,,62.7,
2018-02-13T05:38:09.350Z,,54,,18.4,,,
2018-02-13T05:38:19.346Z,,54,61,18.4,,62.6,
2018-02-13T05:38:29.347Z,,54,53,18.5,,62.2,
2018-02-13T05:38:39.347Z,,54,52,18.5,,62.4,
2018-02-13T05:38:49.584Z,,54,,18.6,,,
2018-02-13T05:38:59.346Z,,54,44,18.8,,62.5,
2018-02-13T05:39:09.362Z,,54,40,18.8,,62.4,
2018-02-13T05:39:19.585Z,,54,37,18.9,,62.1,
2018-02-13T05:39:29.347Z,,,36,,,,
2018-02-13T05:39:39.347Z,,54,35,19,,62.4,
2018-02-13T05:39:49.348Z,,,31,,,62.2,
2018-02-13T05:39:59.346Z,,54,30,19.2,,62.1,
2018-02-13T05:40:09.346Z,,54,,19.3,,,
2018-02-13T05:40:19.347Z,,54,29,19.4,,,
2018-02-13T05:40:29.358Z,,,,,,62.2,
2018-02-13T05:40:39.441Z,,54,,19.6,,62.4,
2018-02-13T05:40:49.348Z,,54,,19.6,,62.5,
2018-02-13T05:40:59.347Z,,54,30,19.7,,62.6,
2018-02-13T05:41:09.347Z,,54,,19.8,,62.7,
2018-02-13T05:41:19.347Z,,54,,20,,,
2018-02-13T05:41:29.349Z,,,29,,,62.8,
2018-02-13T05:41:39.347Z,,54,,20.1,,,
2018-02-13T05:41:49.348Z,,54,,20.1,,,
2018-02-13T05:41:59.347Z,,,,,,62.9,
2018-02-13T05:42:09.347Z,,54,,20.2,,,
2018-02-13T05:42:19.347Z,,,30,,,63.1,
2018-02-13T05:42:29.349Z,,54,,20.5,,,
2018-02-13T05:42:39.348Z,,54,,20.6,,,
2018-02-13T05:42:49.347Z,,,29,,,63.2,
2018-02-13T05:42:59.352Z,,54,,20.8,,,
2018-02-13T05:43:09.347Z,,,30,,,63.3,
2018-02-13T05:43:19.353Z,,54,,21.1,,,
2018-02-13T05:43:29.347Z,,,,,,63.4,
2018-02-13T05:43:39.351Z,,54,29,21.2,,,
2018-02-13T05:43:59.348Z,,54,29,21.3,,63.6,
2018-02-13T05:44:09.347Z,,54,,21.5,,,
2018-02-13T05:44:19.576Z,,,30,,,,
2018-02-13T05:44:29.353Z,,54,,21.6,,63.8,
2018-02-13T05:44:39.356Z,,54,,21.7,,63.9,
2018-02-13T05:44:49.347Z,,54,,21.9,,,
2018-02-13T05:44:59.347Z,,,30,,,64,
2018-02-13T05:45:09.350Z,,54,,22,,,
2018-02-13T05:45:19.350Z,,54,29,22.1,,,
2018-02-13T05:45:29.348Z,,,29,,,,
2018-02-13T05:45:39.353Z,,54,,22.2,,,
2018-02-13T05:45:54.398Z,,,30,,,64.1,
2018-02-13T05:45:59.348Z,,54,29,22.4,,64.2,
2018-02-13T05:46:09.348Z,,54,,22.5,,,
2018-02-13T05:46:29.358Z,,54,30,22.6,,64.5,
2018-02-13T05:46:39.351Z,,54,29,22.7,,,
2018-02-13T05:46:49.372Z,,,30,,,64.6,
2018-02-13T05:46:59.348Z,,54,,22.8,,,
2018-02-13T05:47:09.351Z,,54,,23,,,
2018-02-13T05:47:19.348Z,,54,,23.1,,64.7,
2018-02-13T05:47:29.348Z,,,29,,,64.8,
2018-02-13T05:47:39.364Z,,54,,23.2,,,
2018-02-13T05:47:49.350Z,,54,,23.3,,,
2018-02-13T05:47:59.348Z,,,30,,,64.9,
2018-02-13T05:48:09.349Z,,54,,23.4,,65.1,
2018-02-13T05:48:19.350Z,,54,29,23.4,,,
2018-02-13T05:48:29.348Z,,54,,23.7,,,
2018-02-13T05:48:39.349Z,,,,,,65.2,
2018-02-13T05:48:49.348Z,,54,29,23.7,,65.3,
2018-02-13T05:48:59.348Z,,54,,23.9,,,
2018-02-13T05:49:09.347Z,,,30,,,,
2018-02-13T05:49:19.348Z,,54,,24,,65.4,
2018-02-13T05:49:29.350Z,,,30,,,65.5,
2018-02-13T05:49:39.348Z,,54,,24.2,,,
2018-02-13T05:49:49.350Z,,,29,,,,
2018-02-13T05:49:59.348Z,,54,,24.3,,65.6,
2018-02-13T05:50:09.348Z,,54,,24.4,,,
2018-02-13T05:50:19.349Z,,,30,,,,
2018-02-13T05:50:29.350Z,,54,29,24.5,,65.8,
2018-02-13T05:50:39.348Z,,54,,24.7,,,
2018-02-13T05:50:49.351Z,1,,0,,0,64.8,
2018-02-13T05:50:59.348Z,,54,,24.8,,62,
2018-02-13T05:51:09.348Z,,54,,24.9,,60.9,
2018-02-13T05:51:19.350Z,,54,,24.9,,60.6,
2018-02-13T05:51:29.349Z,,54,,25.1,,,
2018-02-13T05:51:39.349Z,,54,,25.1,,60.4,
2018-02-13T05:51:59.360Z,,54,,25.3,,60.2,
2018-02-13T05:52:09.566Z,,54,,25.3,,59.9,
2018-02-13T05:52:19.348Z,,54,,25.4,,,
2018-02-13T05:52:29.350Z,,54,,25.5,,59.8,
2018-02-13T05:52:39.348Z,,,,,,59.6,
2018-02-13T05:52:49.349Z,,54,,25.6,,59.3,
2018-02-13T05:52:59.350Z,,54,,25.6,,58.7,
2018-02-13T05:53:09.352Z,,54,,25.7,,,
2018-02-13T05:53:19.349Z,,,,,,58.4,
2018-02-13T05:53:29.349Z,,54,,25.9,,57.8,
2018-02-13T05:53:39.349Z,,54,,25.9,,,
2018-02-13T05:53:49.349Z,,54,,26,,57.4,
2018-02-13T05:53:59.349Z,,54,,26.1,,57.2,
2018-02-13T05:54:09.349Z,,54,,26.1,,56.9,
2018-02-13T05:54:19.557Z,,54,,26.2,,56.5,
2018-02-13T05:54:29.351Z,,54,,26.2,,,
2018-02-13T05:54:39.349Z,,54,,26.2,,56.3,
2018-02-13T05:54:49.348Z,,54,,26.3,,55.9,
2018-02-13T05:54:59.349Z,1,54,40,26.3,0,59.3,
2018-02-13T05:55:09.350Z,,54,29,26.5,,60.8,
2018-02-13T05:55:19.361Z,,54,,26.5,,60.7,
2018-02-13T05:55:29.349Z,,54,,26.6,,,
2018-02-13T05:55:39.365Z,,,30,,,60.6,
2018-02-13T05:55:49.351Z,,54,,26.7,,60.4,
2018-02-13T05:55:59.350Z,,54,,26.8,,,
2018-02-13T05:56:19.351Z,,54,,26.8,,,
2018-02-13T05:56:29.349Z,,54,,26.8,,60.5,
2018-02-13T05:56:39.349Z,,54,,26.9,,,
2018-02-13T05:56:49.349Z,,,,,,60.6,
2018-02-13T05:56:59.349Z,,54,,26.9,,60.8,
2018-02-13T05:57:09.349Z,,54,,27.1,,61.1,
2018-02-13T05:57:19.349Z,,54,,27.1,,,
2018-02-13T05:57:29.352Z,,54,,27.2,,61.3,
2018-02-13T05:57:39.352Z,,54,,27.2,,61.5,
2018-02-13T05:57:49.349Z,,54,,27.2,,61.6,
2018-02-13T05:57:59.349Z,,54,,27.3,,61.8,
2018-02-13T05:58:09.350Z,,54,,27.3,,62,
2018-02-13T05:58:19.350Z,,54,,27.4,,,
2018-02-13T05:58:29.355Z,,54,,27.4,,,
2018-02-13T05:58:39.350Z,,54,,27.5,,62.1,
2018-02-13T05:58:49.355Z,,54,29,27.5,,,
2018-02-13T05:58:59.349Z,,54,30,27.5,,62.2,
2018-02-13T05:59:09.349Z,,54,29,27.7,,62.4,
2018-02-13T05:59:19.352Z,,54,30,27.7,,62.5,
2018-02-13T05:59:29.350Z,,54,29,27.8,,,
2018-02-13T05:59:39.350Z,,54,,27.8,,62.6,
2018-02-13T05:59:49.350Z,,54,30,27.8,,62.7,
2018-02-13T05:59:59.349Z,,54,29,27.9,,62.8,
2018-02-13T06:00:09.349Z,,54,,27.9,,62.9,
2018-02-13T06:00:19.350Z,,54,,27.9,,63.2,
2018-02-13T06:00:29.350Z,,54,,28,,,
2018-02-13T06:00:39.349Z,,,30,,,63.3,
2018-02-13T06:00:49.351Z,,54,29,28.1,,63.4,
2018-02-13T06:00:59.350Z,,54,30,28.1,,63.5,
2018-02-13T06:01:09.350Z,,54,29,28.1,,,
2018-02-13T06:01:19.349Z,,54,30,28.3,,63.6,
2018-02-13T06:01:29.349Z,,54,29,28.3,,63.8,
2018-02-13T06:01:39.367Z,,54,30,28.4,,63.9,
2018-02-13T06:01:49.355Z,,54,29,28.4,,64,
2018-02-13T06:01:59.350Z,,54,,28.4,,,
2018-02-13T06:02:09.350Z,,54,,28.5,,64.1,
2018-02-13T06:02:19.350Z,,54,30,28.5,,64.2,
2018-02-13T06:02:29.353Z,,54,,28.6,,64.4,
2018-02-13T06:02:39.350Z,,54,,28.6,,,
2018-02-13T06:02:49.366Z,,54,29,28.6,,64.5,
2018-02-13T06:02:59.350Z,,54,,28.7,,64.6,
2018-02-13T06:03:09.353Z,,54,,28.7,,64.7,
2018-02-13T06:03:19.351Z,,54,30,28.7,,,
2018-02-13T06:03:29.350Z,,54,,28.9,,64.8,
2018-02-13T06:03:39.350Z,,54,29,28.9,,64.9,
2018-02-13T06:03:49.352Z,,54,,29,,65.1,
2018-02-13T06:03:59.371Z,,54,,29,,,
2018-02-13T06:04:09.351Z,,54,30,29,,65.2,
2018-02-13T06:04:19.350Z,,54,29,29,,65.3,
2018-02-13T06:04:29.350Z,,54,,29.1,,,
2018-02-13T06:04:39.350Z,,54,,29.1,,65.4,
2018-02-13T06:04:49.350Z,,54,,29.2,,,
2018-02-13T06:04:59.350Z,,54,30,29.2,,65.5,
2018-02-13T06:05:09.356Z,,54,,29.2,,65.6,
2018-02-13T06:05:19.358Z,,54,29,29.3,,,
2018-02-13T06:05:29.360Z,,54,,29.3,,65.8,
2018-02-13T06:05:39.350Z,,54,,29.3,,65.9,
2018-02-13T06:05:49.352Z,1,54,0,29.5,0,64.8,
2018-02-13T06:05:59.352Z,,54,,29.5,,61.9,
2018-02-13T06:06:09.350Z,,,,,,60.9,
2018-02-13T06:06:19.351Z,,54,,29.6,,60.8,
2018-02-13T06:06:29.350Z,,54,,29.6,,60.6,
2018-02-13T06:06:39.350Z,,54,,29.6,,60.5,
2018-02-13T06:06:49.370Z,,54,,29.6,,60.4,
2018-02-13T06:06:59.351Z,,54,,29.7,,,
2018-02-13T06:07:09.359Z,,54,,29.7,,60.1,
2018-02-13T06:07:19.365Z,,54,,29.8,,59.9,
2018-02-13T06:07:29.352Z,,54,,29.8,,,
2018-02-13T06:07:39.351Z,,54,,29.8,,59.7,
2018-02-13T06:07:49.351Z,,54,,30,,59.5,
2018-02-13T06:07:59.353Z,,54,,30,,58.9,
2018-02-13T06:08:09.351Z,,54,,30,,,
2018-02-13T06:08:19.350Z,,54,,30.1,,58.6,
2018-02-13T06:08:29.354Z,,54,,30.1,,58.3,
2018-02-13T06:08:39.353Z,,54,,30.1,,57.9,
2018-02-13T06:08:49.351Z,,54,,30.1,,57.8,
2018-02-13T06:08:59.351Z,,54,,30.2,,57.6,
2018-02-13T06:09:09.351Z,,54,,30.2,,57.3,
2018-02-13T06:09:19.351Z,,54,,30.2,,56.9,
2018-02-13T06:09:29.351Z,,54,,30.2,,,
2018-02-13T06:09:39.351Z,,54,,30.3,,56.7,
2018-02-13T06:09:49.351Z,,54,,30.3,,56.5,
2018-02-13T06:09:59.351Z,,54,,30.3,,56.3,
2018-02-13T06:10:09.351Z,,54,,30.3,,55.9,
2018-02-13T06:10:19.364Z,1,54,39,30.4,0,59.3,
2018-02-13T06:10:29.352Z,,54,33,30.4,,60.5,
2018-02-13T06:10:39.351Z,,54,29,30.4,,60.8,
2018-02-13T06:10:49.352Z,,54,,30.4,,60.7,
2018-02-13T06:10:59.352Z,,54,,30.4,,60.6,
2018-02-13T06:11:09.351Z,,54,,30.4,,60.5,
2018-02-13T06:11:19.535Z,,54,30,30.6,,60.4,
2018-02-13T06:11:29.351Z,,54,29,30.6,,,
2018-02-13T06:11:39.352Z,,54,30,30.6,,60.5,
2018-02-13T06:11:49.351Z,,54,29,30.6,,,
2018-02-13T06:11:59.417Z,,54,30,30.6,,60.6,
2018-02-13T06:12:09.353Z,,54,29,30.6,,60.7,
2018-02-13T06:12:19.352Z,,54,,30.7,,60.8,
2018-02-13T06:12:29.352Z,,54,29,30.7,,61.1,
2018-02-13T06:12:39.351Z,,54,,30.7,,61.2,
2018-02-13T06:12:49.351Z,,54,30,30.7,,61.4,
2018-02-13T06:12:59.351Z,,54,,30.7,,61.6,
2018-02-13T06:13:09.353Z,,54,,30.7,,61.8,
2018-02-13T06:13:19.354Z,,54,,30.8,,62,
2018-02-13T06:13:29.352Z,,54,,30.8,,,
2018-02-13T06:13:39.352Z,,54,29,30.8,,62.1,
2018-02-13T06:13:49.352Z,,54,30,30.8,,,
2018-02-13T06:13:59.355Z,,54,,30.8,,62.2,
2018-02-13T06:14:14.445Z,,54,,30.8,,,
2018-02-13T06:14:19.355Z,,54,,30.9,,62.4,
2018-02-13T06:14:29.359Z,,54,,30.9,,62.5,
2018-02-13T06:14:39.352Z,,54,29,30.9,,62.6,
2018-02-13T06:14:49.351Z,,54,,30.9,,62.7,
2018-02-13T06:14:59.352Z,,54,30,30.9,,62.8,
2018-02-13T06:15:09.352Z,,54,30,30.9,,63.1,
2018-02-13T06:15:19.351Z,,54,,30.9,,,
2018-02-13T06:15:29.358Z,,54,29,31,,63.2,
2018-02-13T06:15:39.352Z,,54,30,31,,63.3,
2018-02-13T06:15:49.351Z,,54,,31,,63.4,
2018-02-13T06:15:59.353Z,,54,,31,,63.5,
2018-02-13T06:16:09.352Z,,54,,31,,63.6,
2018-02-13T06:16:19.352Z,,54,29,31.2,,,
2018-02-13T06:16:29.351Z,,54,,31.2,,63.8,
2018-02-13T06:16:39.354Z,,54,30,31.2,,64,
2018-02-13T06:16:49.353Z,,54,,31.2,,,
2018-02-13T06:16:59.352Z,,54,29,31.3,,64.1,
2018-02-13T06:17:09.354Z,,54,30,31.3,,,
2018-02-13T06:17:19.355Z,,54,,31.3,,64.2,
2018-02-13T06:17:29.354Z,,54,,31.3,,64.4,
2018-02-13T06:17:39.355Z,,54,29,31.3,,,
2018-02-13T06:17:49.352Z,,54,30,31.3,,64.6,
2018-02-13T06:17:59.352Z,,54,,31.3,,,
2018-02-13T06:18:09.352Z,,54,29,31.4,,64.7,
2018-02-13T06:18:19.353Z,,54,,31.4,,64.8,
2018-02-13T06:18:29.352Z,,54,,31.4,,64.9,
2018-02-13T06:18:39.358Z,,54,29,31.4,,65.1,
2018-02-13T06:18:49.352Z,,54,,31.4,,,
2018-02-13T06:18:59.352Z,,54,,31.5,,65.2,
2018-02-13T06:19:09.384Z,,54,30,31.5,,,
2018-02-13T06:19:19.354Z,,54,,31.5,,65.3,
2018-02-13T06:19:29.352Z,,54,29,31.5,,65.4,
2018-02-13T06:19:39.357Z,,54,,59.6,,65.5,
2018-02-13T06:19:49.353Z,,54,30,60.5,,,
2018-02-13T06:19:59.520Z,,54,29,60.2,,65.6,
2018-02-13T06:20:09.446Z,,54,,59.9,,65.8,
2018-02-13T06:20:19.361Z,,54,,59.4,,,
2018-02-13T06:20:29.362Z,,54,0,59,,65.9,
2018-02-13T06:20:39.354Z,1,54,,58.6,0,62.8,
2018-02-13T06:20:49.354Z,,54,,58.2,,61.9,
2018-02-13T06:20:59.352Z,,54,,57.7,,60.8,
2018-02-13T06:21:09.355Z,,54,,57.3,,60.7,
2018-02-13T06:21:19.353Z,,54,,56.9,,60.5,
