Time,HwTSet,ChActive,HwTOutlet,ActPow,PrimT,HwActive,PrimTSet
2017-11-03T10:24:12.406Z,0,,29.2,,,,
2017-11-03T10:24:22.407Z,0,,29.2,,36.7,,
2017-11-03T10:24:32.410Z,0,,29.2,,,,
2017-11-03T10:24:42.558Z,0,,29.2,,,,
2017-11-03T10:24:52.406Z,0,,29.1,,36.6,,
2017-11-03T10:25:02.411Z,0,,29.1,,,,
2017-11-03T10:25:12.407Z,0,,29.1,,,,
2017-11-03T10:25:22.411Z,0,,29.1,,,,
2017-11-03T10:25:32.406Z,0,,29.1,,36.5,,
2017-11-03T10:25:42.407Z,0,,29.1,,,,
2017-11-03T10:25:52.412Z,0,,29.1,,,,
2017-11-03T10:26:02.406Z,0,,29.1,,,,
2017-11-03T10:26:12.406Z,0,,29.1,,37.3,,
2017-11-03T10:26:22.412Z,0,,29.1,,36.8,,
2017-11-03T10:26:32.407Z,0,,29,,36.6,,
2017-11-03T10:26:42.443Z,0,,29.1,,36.5,,
2017-11-03T10:26:52.643Z,0,,29.1,,36.4,,
2017-11-03T10:27:02.412Z,0,,29,,35.9,,
2017-11-03T10:27:12.413Z,0,,29,,35.5,,
2017-11-03T10:27:22.457Z,0,,29,,34.9,,
2017-11-03T10:27:32.407Z,0,,29,,34.8,,
2017-11-03T10:27:42.418Z,0,,29,,34.7,,
2017-11-03T10:27:52.407Z,0,,29,,34.6,,
2017-11-03T10:28:02.474Z,0,,29,,,,
2017-11-03T10:28:12.407Z,0,,29,,,,
2017-11-03T10:28:22.417Z,0,,29,,,,
2017-11-03T10:28:32.424Z,0,,29,,34.7,,
2017-11-03T10:28:42.428Z,0,,29,,,,
2017-11-03T10:28:52.411Z,0,,28.9,,34.6,,
2017-11-03T10:29:02.408Z,0,,28.9,,,,
2017-11-03T10:29:12.427Z,0,,28.9,,34.5,,
2017-11-03T10:29:22.411Z,0,,28.9,,34.4,,
2017-11-03T10:29:32.642Z,0,,28.9,,34.3,,
2017-11-03T10:29:42.414Z,0,,28.9,,34.1,,
2017-11-03T10:29:52.407Z,0,,28.9,,33.9,,
2017-11-03T10:30:02.412Z,0,1,28.9,38,38.5,0,
2017-11-03T10:30:12.443Z,0,,28.9,29,41.1,,
2017-11-03T10:30:22.410Z,0,,28.9,30,41.5,,
2017-11-03T10:30:32.408Z,0,,28.9,29,42,,
2017-11-03T10:30:42.553Z,0,,28.9,,42.2,,
2017-11-03T10:30:52.441Z,0,,28.7,,42.4,,
2017-11-03T10:31:02.414Z,0,,28.7,,42.6,,
2017-11-03T10:31:12.424Z,0,,28.7,,,,
2017-11-03T10:31:22.413Z,0,,28.7,30,,,
2017-11-03T10:31:32.408Z,0,,28.7,29,,,
2017-11-03T10:31:42.650Z,0,,28.7,30,42.7,,
2017-11-03T10:31:52.460Z,0,,28.7,29,42.8,,
2017-11-03T10:32:02.413Z,0,,28.7,30,43,,
2017-11-03T10:32:12.476Z,0,,28.7,29,43.1,,
2017-11-03T10:32:22.416Z,0,,28.7,,43.3,,
2017-11-03T10:32:32.597Z,0,1,28.7,0,44.1,0,
2017-11-03T10:32:42.442Z,0,,28.7,,40.8,,
2017-11-03T10:32:52.503Z,0,,28.7,,39.9,,
2017-11-03T10:33:02.421Z,0,,28.7,,38.8,,
2017-11-03T10:33:12.409Z,0,,28.7,,,,
2017-11-03T10:33:22.409Z,0,,28.7,,38.7,,
2017-11-03T10:33:32.410Z,0,,28.7,,39.1,,
2017-11-03T10:33:42.427Z,0,,28.7,,,,
2017-11-03T10:33:52.415Z,0,,28.7,,39.3,,
2017-11-03T10:34:02.414Z,0,,28.6,,39.4,,
2017-11-03T10:34:12.422Z,0,,28.7,,39.6,,
2017-11-03T10:34:22.408Z,0,,28.7,,,,
2017-11-03T10:34:32.408Z,0,,28.7,,,,
2017-11-03T10:34:42.439Z,0,,28.7,,39.4,,
2017-11-03T10:35:02.451Z,0,,28.7,,39.3,,
2017-11-03T10:35:02.519Z,0,,28.7,,38.9,,
2017-11-03T10:35:12.416Z,0,,28.6,,,,
2017-11-03T10:35:27.582Z,0,,28.7,,38.4,,
2017-11-03T10:35:42.423Z,0,,28.7,,38.2,,
2017-11-03T10:35:52.426Z,0,,28.7,,37.9,,
2017-11-03T10:36:02.415Z,0,,28.7,,,,
2017-11-03T10:36:12.415Z,0,,28.6,,37.8,,
2017-11-03T10:36:22.435Z,0,,28.7,,,,
2017-11-03T10:36:32.438Z,0,,28.6,,37.7,,
2017-11-03T10:36:42.568Z,0,,28.6,,,,
2017-11-03T10:36:52.410Z,0,,28.7,,37.6,,
2017-11-03T10:37:02.429Z,0,,28.7,,,,
2017-11-03T10:37:12.413Z,0,,28.6,,,,
2017-11-03T10:37:22.410Z,0,,28.6,,,,
2017-11-03T10:37:32.422Z,0,,28.6,,,,
2017-11-03T10:37:42.436Z,0,,28.6,,,,
2017-11-03T10:37:52.424Z,0,,28.6,,37.5,,
2017-11-03T10:38:02.415Z,0,,28.7,,,,
2017-11-03T10:38:12.437Z,0,,28.6,,,,
2017-11-03T10:38:22.409Z,0,,28.6,,,,
2017-11-03T10:38:32.419Z,0,,28.6,,37.4,,
2017-11-03T10:38:42.409Z,0,,28.6,,,,
2017-11-03T10:38:52.484Z,0,,28.6,,,,
2017-11-03T10:39:02.421Z,0,,28.6,,,,
2017-11-03T10:39:12.423Z,0,,28.6,,37.3,,
2017-11-03T10:39:22.434Z,0,,28.6,,,,
2017-11-03T10:39:32.427Z,0,,28.6,,,,
2017-11-03T10:39:42.418Z,0,,28.6,,37.2,,
2017-11-03T10:39:52.419Z,0,,28.6,,,,
2017-11-03T10:40:02.417Z,0,,28.6,,,,
2017-11-03T10:40:12.439Z,0,,28.6,,37.1,,
2017-11-03T10:40:22.418Z,0,,28.6,,,,
2017-11-03T10:40:32.410Z,0,,28.6,,37.1,,
2017-11-03T10:40:42.447Z,0,,28.6,,36.9,,
2017-11-03T10:40:52.436Z,0,,28.6,,,,
2017-11-03T10:41:02.410Z,0,,28.6,,,,
2017-11-03T10:41:12.416Z,0,,28.6,,,,
2017-11-03T10:41:22.477Z,0,,28.6,,36.8,,
2017-11-03T10:41:32.445Z,0,,28.6,,,,
2017-11-03T10:41:42.418Z,0,,28.6,,,,
2017-11-03T10:41:52.413Z,0,,28.6,,36.7,,
2017-11-03T10:42:02.437Z,0,,28.5,,,,
2017-11-03T10:42:12.430Z,0,,28.6,,,,
2017-11-03T10:42:22.429Z,0,,28.5,,,,
2017-11-03T10:42:32.523Z,0,,28.5,,36.6,,
2017-11-03T10:42:42.446Z,0,,28.5,,36.9,,
2017-11-03T10:42:52.423Z,0,,28.5,,,,
2017-11-03T10:43:02.459Z,0,,28.5,,36.6,,
2017-11-03T10:43:12.412Z,0,,28.5,,,,
2017-11-03T10:43:22.461Z,0,,28.5,,35.9,,
2017-11-03T10:43:32.466Z,0,,28.5,,35.6,,
2017-11-03T10:43:42.436Z,0,,28.5,,35.3,,
2017-11-03T10:43:52.433Z,0,,28.5,,34.9,,
2017-11-03T10:44:02.429Z,0,,28.5,,34.8,,
2017-11-03T10:44:12.444Z,0,,28.5,,,,
2017-11-03T10:44:22.506Z,0,,28.5,,34.7,,
2017-11-03T10:44:32.454Z,0,,28.5,,34.8,,
2017-11-03T10:44:42.447Z,0,,28.5,,,,
2017-11-03T10:44:52.415Z,0,,28.5,,,,
2017-11-03T10:45:02.528Z,0,,28.5,,,,
2017-11-03T10:45:12.450Z,0,,28.5,,34.7,,
2017-11-03T10:45:22.483Z,0,,28.5,,,,38
2017-11-03T10:45:32.459Z,0,,28.4,,34.6,,
2017-11-03T10:45:42.450Z,0,,28.4,,34.5,,
2017-11-03T10:45:52.418Z,0,,28.4,,34.3,,
2017-11-03T10:46:02.484Z,0,,28.4,,34.2,,
2017-11-03T10:46:12.462Z,0,,28.4,,34.1,,
2017-11-03T10:46:22.501Z,0,,28.4,,33.9,,
2017-11-03T10:46:32.433Z,0,,28.4,,,,
2017-11-03T10:46:42.436Z,0,,28.4,,,,
2017-11-03T10:46:52.449Z,0,,28.4,,33.8,,
2017-11-03T10:47:02.473Z,0,,28.4,,,,
2017-11-03T10:47:12.443Z,0,,28.4,,,,
2017-11-03T10:47:22.422Z,0,,28.4,,,,
2017-11-03T10:47:32.422Z,0,,28.4,,,,
2017-11-03T10:47:42.482Z,0,,28.4,,,,
2017-11-03T10:47:52.411Z,0,,28.3,,,,
2017-11-03T10:48:02.423Z,0,,28.4,,,,
2017-11-03T10:48:12.441Z,0,,28.3,,,,
2017-11-03T10:48:22.441Z,0,,28.3,,33.7,,
2017-11-03T10:48:32.418Z,0,,28.3,,,,
2017-11-03T10:48:42.413Z,0,,28.3,,,,
2017-11-03T10:48:52.417Z,0,,28.3,,,,
2017-11-03T10:49:02.413Z,0,,28.3,,,,
2017-11-03T10:49:12.421Z,0,,28.3,,,,
2017-11-03T10:49:22.411Z,0,,28.3,,,,
2017-11-03T10:49:32.448Z,0,,28.3,,33.6,,
2017-11-03T10:49:42.442Z,0,,28.3,,,,
2017-11-03T10:49:52.426Z,0,,28.3,,,,
2017-11-03T10:50:02.410Z,0,,28.3,,,,
2017-11-03T10:50:12.417Z,0,,28.1,,,,
2017-11-03T10:50:22.470Z,0,,28.1,,33.5,,
2017-11-03T10:50:32.445Z,0,,28.1,,33.8,,
2017-11-03T10:50:42.452Z,0,,28.1,,33.5,,
2017-11-03T10:50:52.523Z,0,,28.1,,33.4,,
2017-11-03T10:51:02.434Z,0,,28.1,,32.9,,
2017-11-03T10:51:12.585Z,0,,28.1,,32.8,,
2017-11-03T10:51:22.416Z,0,,28.1,,32.7,,
2017-11-03T10:51:32.454Z,0,,28.1,,32.6,,
2017-11-03T10:51:42.424Z,0,,28.1,,32.4,,
2017-11-03T10:51:52.517Z,0,,28,,,,
2017-11-03T10:52:02.428Z,0,,28.1,,32.3,,
2017-11-03T10:52:12.412Z,0,,28,,,,
2017-11-03T10:52:22.413Z,0,,28,,,,
2017-11-03T10:52:32.427Z,0,,28,,,,
2017-11-03T10:52:42.418Z,0,,28,,32.2,,
2017-11-03T10:52:52.411Z,0,,28,,,,
2017-11-03T10:53:02.449Z,0,,28,,,,
2017-11-03T10:53:12.419Z,0,,28,,32.1,,
2017-11-03T10:53:22.411Z,0,,28,,32,,
2017-11-03T10:53:37.431Z,0,1,28,,32,0,
2017-11-03T10:53:42.424Z,0,,28,34,38.1,,
2017-11-03T10:53:52.418Z,0,,28,30,39.1,,
2017-11-03T10:54:02.412Z,0,,28,,39.5,,
2017-11-03T10:54:12.464Z,0,,27.9,,39.7,,
2017-11-03T10:54:22.412Z,0,,27.9,29,40,,
2017-11-03T10:54:32.452Z,0,,27.9,30,,,
2017-11-03T10:54:42.429Z,0,,27.9,29,,,
2017-11-03T10:54:52.423Z,0,,27.9,,40.1,,
2017-11-03T10:55:02.417Z,0,,27.9,30,40.3,,
2017-11-03T10:55:12.418Z,0,,27.9,,40.5,,
2017-11-03T10:55:22.437Z,0,,27.9,,40.7,,
2017-11-03T10:55:32.411Z,0,,27.9,29,41,,
2017-11-03T10:55:42.412Z,0,,27.9,29,41.1,,
2017-11-03T10:55:52.417Z,0,,27.9,,41.3,,
2017-11-03T10:56:02.412Z,0,,27.9,,42,,
2017-11-03T10:56:12.445Z,0,1,27.9,0,39.7,0,
2017-11-03T10:56:22.597Z,0,,27.9,,37.9,,
2017-11-03T10:56:32.430Z,0,,27.9,,37.6,,
2017-11-03T10:56:42.412Z,0,1,27.9,0,37.2,0,38
2017-11-03T10:56:52.412Z,0,,27.9,,37.1,,
2017-11-03T10:57:02.419Z,0,,27.9,,37.3,,
2017-11-03T10:57:12.411Z,0,,27.9,,37.4,,
2017-11-03T10:57:22.416Z,0,,27.9,,37.6,,
2017-11-03T10:57:32.425Z,0,,27.9,,37.7,,
2017-11-03T10:57:42.420Z,0,,27.9,,37.8,,
2017-11-03T10:57:52.435Z,0,,27.9,,,,
2017-11-03T10:58:02.423Z,0,,27.9,,,,
2017-11-03T10:58:12.417Z,0,,27.8,,37.6,,
2017-11-03T10:58:22.415Z,0,,27.9,,37.5,,
2017-11-03T10:58:32.413Z,0,,27.8,,37.4,,
2017-11-03T10:58:42.424Z,0,,27.9,,37.2,,
2017-11-03T10:58:52.451Z,0,,27.8,,36.9,,
2017-11-03T10:59:02.425Z,0,,27.9,,36.7,,
2017-11-03T10:59:12.424Z,0,,27.8,,36.5,,
2017-11-03T10:59:22.587Z,0,,27.9,,36.4,,
2017-11-03T10:59:37.489Z,0,,27.9,,36.3,,
2017-11-03T10:59:42.412Z,0,,27.8,,36.2,,
2017-11-03T10:59:52.412Z,0,,27.9,,,,
2017-11-03T11:00:03.232Z,0,,27.8,,36.1,,
2017-11-03T11:00:12.416Z,0,,27.8,,,,
2017-11-03T11:00:22.417Z,0,,27.9,,,,
2017-11-03T11:00:32.412Z,0,,27.9,,36,,
2017-11-03T11:00:47.519Z,0,,27.8,,,,
2017-11-03T11:00:52.441Z,0,,27.8,,,,
2017-11-03T11:01:02.412Z,0,,27.8,,,,
2017-11-03T11:01:12.412Z,0,,27.8,,,,
2017-11-03T11:01:22.434Z,0,,27.8,,36,,
2017-11-03T11:01:32.435Z,0,,27.8,,35.9,,
2017-11-03T11:01:42.427Z,0,,27.8,,,,
2017-11-03T11:01:52.453Z,0,,27.8,,,,
2017-11-03T11:02:02.412Z,0,,27.8,,,,
2017-11-03T11:02:12.428Z,0,,27.8,,,,
2017-11-03T11:02:22.413Z,0,,27.9,,,,
2017-11-03T11:02:32.412Z,0,,27.9,,35.8,,
2017-11-03T11:02:42.413Z,0,,27.8,,,,
2017-11-03T11:02:52.412Z,0,,27.8,,,,
2017-11-03T11:03:02.418Z,0,,27.8,,,,
2017-11-03T11:03:12.416Z,0,,27.8,,,,
2017-11-03T11:03:22.420Z,0,,27.8,,35.7,,
2017-11-03T11:03:32.417Z,0,,27.8,,,,
2017-11-03T11:03:42.413Z,0,,27.8,,,,
2017-11-03T11:03:52.412Z,0,,27.8,,35.6,,
2017-11-03T11:04:02.412Z,0,,27.8,,,,
2017-11-03T11:04:12.412Z,0,,27.8,,,,
2017-11-03T11:04:22.412Z,0,,27.8,,,,
2017-11-03T11:04:32.421Z,0,,27.8,,,,
2017-11-03T11:04:42.412Z,0,,27.8,,,,
2017-11-03T11:04:52.412Z,0,,27.8,,35.5,,
2017-11-03T11:05:02.418Z,0,,27.8,,,,
2017-11-03T11:05:12.421Z,0,,27.8,,,,
2017-11-03T11:05:22.418Z,0,,27.8,,,,
2017-11-03T11:05:32.412Z,0,,27.8,,,,
2017-11-03T11:05:42.412Z,0,,27.8,,,,
2017-11-03T11:05:52.412Z,0,,27.8,,35.4,,
2017-11-03T11:06:02.422Z,0,,27.8,,,,
2017-11-03T11:06:12.434Z,0,,27.8,,35.9,,
2017-11-03T11:06:22.426Z,0,,27.8,,35.5,,
2017-11-03T11:06:32.425Z,0,,27.8,,35.2,,
2017-11-03T11:06:42.422Z,0,,27.8,,34.9,,
2017-11-03T11:06:52.415Z,0,,27.8,,34.5,,
2017-11-03T11:07:02.414Z,0,,27.8,,34.2,,
2017-11-03T11:07:13.517Z,0,,27.8,,33.9,,
2017-11-03T11:07:22.414Z,0,,27.8,,33.8,,
2017-11-03T11:07:32.415Z,0,,27.8,,33.7,,
2017-11-03T11:07:42.418Z,0,,27.8,,33.6,,
2017-11-03T11:07:52.435Z,0,,27.8,,,,
2017-11-03T11:08:02.465Z,0,,27.7,,,,
2017-11-03T11:08:12.415Z,0,,27.7,,,,
2017-11-03T11:08:22.412Z,0,,27.7,,,,
2017-11-03T11:08:32.412Z,0,,27.7,,33.5,,
2017-11-03T11:08:42.419Z,0,,27.7,,,,
2017-11-03T11:08:52.444Z,0,,27.7,,33.4,,
2017-11-03T11:09:02.412Z,0,,27.7,,,,
2017-11-03T11:09:12.412Z,0,,27.7,,33.3,,
2017-11-03T11:09:22.413Z,0,,27.7,,33.2,,
2017-11-03T11:09:32.413Z,0,,27.7,,32.9,,
2017-11-03T11:09:42.432Z,0,,27.7,,,,
2017-11-03T11:09:52.413Z,0,,27.7,,32.8,,
2017-11-03T11:10:02.440Z,0,,27.7,,32.7,,
2017-11-03T11:10:12.412Z,0,,27.7,,32.6,,
2017-11-03T11:10:22.476Z,0,,27.7,,,,
2017-11-03T11:10:32.419Z,0,,27.7,,,,
2017-11-03T11:10:42.412Z,0,,27.7,,,,
2017-11-03T11:10:52.412Z,0,,27.7,,,,
2017-11-03T11:11:02.518Z,0,,27.5,,,,
2017-11-03T11:11:12.419Z,0,,27.5,,,,
2017-11-03T11:11:22.452Z,0,,27.5,,,,
2017-11-03T11:11:32.419Z,0,,27.5,,32.5,,
2017-11-03T11:11:42.418Z,0,,27.5,,32.6,,
2017-11-03T11:11:52.425Z,0,,27.5,,32.5,,
2017-11-03T11:12:02.448Z,0,,27.5,,32.4,,
2017-11-03T11:12:12.416Z,0,,27.5,,32.3,,
2017-11-03T11:12:22.429Z,0,,27.5,,32.2,,
2017-11-03T11:12:32.415Z,0,,27.5,,32.1,,
2017-11-03T11:12:42.417Z,0,,27.5,,32,,
2017-11-03T11:12:52.412Z,0,1,27.5,42,34.5,0,
2017-11-03T11:13:02.425Z,0,,27.5,32,38.2,,
2017-11-03T11:13:12.442Z,0,,27.5,29,39.1,,
2017-11-03T11:13:22.417Z,0,,27.5,30,39.5,,
2017-11-03T11:13:32.419Z,0,,27.5,,39.7,,
2017-11-03T11:13:42.421Z,0,,27.5,29,39.9,,
2017-11-03T11:13:52.412Z,0,,27.5,,40,,
2017-11-03T11:14:02.412Z,0,,27.5,30,,,
2017-11-03T11:14:12.412Z,0,,27.5,,40.1,,
2017-11-03T11:14:22.477Z,0,,27.5,29,40.3,,
2017-11-03T11:14:32.436Z,0,,27.4,30,40.4,,
2017-11-03T11:14:42.430Z,0,,27.5,,40.5,,
2017-11-03T11:14:52.439Z,0,,27.4,29,40.6,,
2017-11-03T11:15:02.412Z,0,,27.5,30,41,,
2017-11-03T11:15:12.446Z,0,,27.5,29,41.1,,
2017-11-03T11:15:22.414Z,0,,27.5,0,42,,
2017-11-03T11:15:32.412Z,0,1,27.4,,39.8,0,
2017-11-03T11:15:42.416Z,0,,27.5,,37.9,,
2017-11-03T11:15:52.501Z,0,,27.4,,37.6,,
2017-11-03T11:16:02.436Z,0,,27.4,,37.2,,
2017-11-03T11:16:12.430Z,0,,27.4,,37.1,,
2017-11-03T11:16:22.412Z,0,,27.5,,37.3,,
2017-11-03T11:16:32.433Z,0,,27.5,,37.5,,
2017-11-03T11:16:42.428Z,0,,27.5,,37.6,,
2017-11-03T11:16:52.425Z,0,,27.4,,37.7,,
2017-11-03T11:17:02.412Z,0,,27.4,,37.8,,
2017-11-03T11:17:12.414Z,0,,27.5,,,,
2017-11-03T11:17:22.431Z,0,,27.5,,37.6,,
2017-11-03T11:17:32.419Z,0,,27.5,,37.5,,
2017-11-03T11:17:42.427Z,0,,27.5,,,,
2017-11-03T11:17:52.412Z,0,,27.5,,37.4,,
2017-11-03T11:18:02.413Z,0,,27.5,,37.2,,
2017-11-03T11:18:12.416Z,0,,27.5,,36.9,,
2017-11-03T11:18:22.455Z,0,,27.5,,36.7,,
2017-11-03T11:18:32.428Z,0,,27.5,,36.5,,
2017-11-03T11:18:42.419Z,0,,27.5,,36.4,,
2017-11-03T11:18:52.412Z,0,,27.5,,36.3,,
2017-11-03T11:19:02.412Z,0,,27.5,,36.2,,
2017-11-03T11:19:12.423Z,0,,27.5,,,,
2017-11-03T11:19:22.412Z,0,,27.5,,36.1,,
2017-11-03T11:19:32.652Z,0,,27.5,,36,,
2017-11-03T11:19:42.420Z,0,,27.5,,,,
2017-11-03T11:19:52.468Z,0,,27.5,,,,
2017-11-03T11:20:02.424Z,0,,27.5,,,,
2017-11-03T11:20:12.415Z,0,,27.5,,,,
2017-11-03T11:20:22.412Z,0,,27.5,,,,
2017-11-03T11:20:32.424Z,0,,27.5,,36,,
2017-11-03T11:20:42.413Z,0,,27.5,,35.9,,
2017-11-03T11:20:52.412Z,0,,27.5,,,,
2017-11-03T11:21:02.439Z,0,,27.5,,,,
2017-11-03T11:21:12.443Z,0,,27.5,,,,
2017-11-03T11:21:22.417Z,0,,27.5,,,,
2017-11-03T11:21:32.480Z,0,,27.5,,,,
2017-11-03T11:21:42.471Z,0,,27.5,,35.8,,
2017-11-03T11:21:52.450Z,0,,27.5,,,,
2017-11-03T11:22:02.493Z,0,,27.5,,,,
2017-11-03T11:22:12.427Z,0,,27.5,,,,
2017-11-03T11:22:22.417Z,0,,27.5,,,,
2017-11-03T11:22:32.435Z,0,,27.5,,35.7,,
2017-11-03T11:22:42.423Z,0,,27.5,,,,
2017-11-03T11:22:52.461Z,0,,27.5,,,,
2017-11-03T11:23:02.421Z,0,,27.5,,,,
2017-11-03T11:23:12.424Z,0,,27.5,,35.6,,
2017-11-03T11:23:22.437Z,0,,27.5,,,,39
2017-11-03T11:23:32.425Z,0,,27.5,,,,38
2017-11-03T11:23:42.418Z,0,,27.5,,,,
2017-11-03T11:23:52.428Z,0,,27.5,,,,39
2017-11-03T11:24:02.423Z,0,,27.5,,35.5,,
2017-11-03T11:24:12.413Z,0,,27.5,,,,
2017-11-03T11:24:22.413Z,0,,27.5,,,,38
2017-11-03T11:24:32.423Z,0,,27.5,,,,
2017-11-03T11:24:56.611Z,0,,27.5,,,,
2017-11-03T11:24:56.612Z,0,,27.5,,,,39
2017-11-03T11:25:02.413Z,0,,27.5,,,,38
2017-11-03T11:25:12.414Z,0,,27.5,,,,
2017-11-03T11:25:22.413Z,0,,27.5,,35.4,,
2017-11-03T11:25:32.447Z,0,,27.5,,35.9,,
2017-11-03T11:25:42.435Z,0,,27.5,,35.4,,
2017-11-03T11:25:52.421Z,0,,27.5,,35.2,,39
2017-11-03T11:26:02.423Z,0,,27.5,,34.8,,38
2017-11-03T11:26:12.415Z,0,,27.5,,34.4,,
2017-11-03T11:26:22.413Z,0,,27.5,,34.1,,
2017-11-03T11:26:32.414Z,0,,27.5,,33.9,,
2017-11-03T11:26:42.418Z,0,,27.5,,33.7,,
2017-11-03T11:26:52.422Z,0,,27.5,,33.6,,
2017-11-03T11:27:02.412Z,0,,27.5,,,,
2017-11-03T11:27:12.428Z,0,,27.5,,,,
2017-11-03T11:27:22.414Z,0,,27.5,,,,39
2017-11-03T11:27:32.446Z,0,,27.5,,,,38
2017-11-03T11:27:42.437Z,0,,27.5,,33.5,,39
2017-11-03T11:27:52.433Z,0,,27.5,,,,
2017-11-03T11:28:02.414Z,0,,27.5,,,,
2017-11-03T11:28:12.418Z,0,,27.5,,33.4,,
2017-11-03T11:28:22.423Z,0,,27.4,,33.3,,
2017-11-03T11:28:32.414Z,0,,27.4,,33.2,,
2017-11-03T11:28:42.428Z,0,,27.4,,32.9,,
2017-11-03T11:28:52.442Z,0,1,27.4,42,36,0,
2017-11-03T11:29:02.419Z,0,,27.4,34,39.1,,
2017-11-03T11:29:12.413Z,0,,27.4,29,40.1,,
2017-11-03T11:29:22.414Z,0,,27.4,30,40.4,,
2017-11-03T11:29:32.414Z,0,,27.4,,40.6,,
2017-11-03T11:29:42.414Z,0,,27.4,29,40.7,,
2017-11-03T11:29:52.423Z,0,,27.4,30,40.8,,
2017-11-03T11:30:02.431Z,0,,27.4,,41,,
2017-11-03T11:30:12.419Z,0,1,27.4,0,40.9,0,36
2017-11-03T11:30:22.425Z,0,,27.4,,36.7,,
2017-11-03T11:30:32.422Z,0,,27.4,,35.8,,
2017-11-03T11:30:42.418Z,0,,27.4,,34.6,,
2017-11-03T11:30:52.424Z,0,,27.4,,34.5,,
2017-11-03T11:31:02.427Z,0,,27.4,,,,
2017-11-03T11:31:12.441Z,0,,27.4,,35.1,,
2017-11-03T11:31:22.453Z,0,,27.4,,35.2,,
2017-11-03T11:31:32.478Z,0,,27.4,,35.7,,
2017-11-03T11:31:42.464Z,0,,27.4,,36,,
2017-11-03T11:31:52.422Z,0,,27.4,,36.2,,
2017-11-03T11:32:02.419Z,0,,27.4,,36.3,,
2017-11-03T11:32:12.434Z,0,,27.4,,36.2,,
2017-11-03T11:32:22.426Z,0,,27.4,,36.1,,
2017-11-03T11:32:32.429Z,0,,27.4,,35.9,,
2017-11-03T11:32:42.423Z,0,,27.4,,35.7,,
2017-11-03T11:32:53.148Z,0,,27.4,,35.5,,
2017-11-03T11:33:02.423Z,0,,27.4,,35.3,,
2017-11-03T11:33:12.417Z,0,,27.4,,34.9,,
2017-11-03T11:33:22.414Z,0,,27.4,,34.8,,
2017-11-03T11:33:32.459Z,0,,27.4,,34.7,,
2017-11-03T11:33:42.419Z,0,,27.4,,34.6,,
2017-11-03T11:33:52.424Z,0,,27.4,,,,
2017-11-03T11:34:02.433Z,0,,27.4,,,,
2017-11-03T11:34:12.452Z,0,,27.4,,34.5,,
2017-11-03T11:34:22.447Z,0,,27.4,,,,
2017-11-03T11:34:32.430Z,0,,27.4,,,,
2017-11-03T11:34:42.439Z,0,,27.4,,,,
2017-11-03T11:34:52.420Z,0,,27.4,,,,
2017-11-03T11:35:02.421Z,0,,27.4,,,,
2017-11-03T11:35:12.415Z,0,,27.4,,,,
2017-11-03T11:35:22.415Z,0,,27.4,,34.4,,
2017-11-03T11:35:32.431Z,0,,27.4,,,,
2017-11-03T11:35:42.435Z,0,,27.4,,,,
2017-11-03T11:35:52.434Z,0,,27.4,,,,
2017-11-03T11:36:02.485Z,0,,27.4,,,,
2017-11-03T11:36:12.465Z,0,,27.4,,,,
2017-11-03T11:36:22.446Z,0,,27.4,,,,
2017-11-03T11:36:32.414Z,0,,27.4,,34.3,,
2017-11-03T11:36:42.415Z,0,,27.4,,,,
2017-11-03T11:36:52.416Z,0,,27.4,,,,
2017-11-03T11:37:02.427Z,0,,27.4,,,,
2017-11-03T11:37:12.415Z,0,,27.4,,,,
2017-11-03T11:37:22.415Z,0,,27.4,,,,
2017-11-03T11:37:32.418Z,0,,27.4,,34.2,,
2017-11-03T11:37:42.431Z,0,,27.4,,,,
2017-11-03T11:37:52.429Z,0,,27.4,,,,
2017-11-03T11:38:02.416Z,0,,27.4,,,,
2017-11-03T11:38:12.418Z,0,,27.4,,,,
2017-11-03T11:38:22.438Z,0,,27.4,,,,
2017-11-03T11:38:32.494Z,0,,27.4,,34.1,,
2017-11-03T11:38:42.494Z,0,,27.4,,,,
2017-11-03T11:38:52.495Z,0,,27.4,,,,
2017-11-03T11:39:02.521Z,0,,27.4,,,,
2017-11-03T11:39:12.532Z,0,,27.4,,34,,
2017-11-03T11:39:22.491Z,0,,27.4,,34.1,,
2017-11-03T11:39:32.467Z,0,,27.4,,34,,
2017-11-03T11:39:42.482Z,0,,27.4,,,,
2017-11-03T11:39:52.484Z,0,,27.4,,,,
2017-11-03T11:40:02.503Z,0,,27.4,,,,
2017-11-03T11:40:12.533Z,0,,27.3,,,,
2017-11-03T11:40:22.531Z,0,,27.3,,34.5,,
2017-11-03T11:40:32.498Z,0,,27.3,,33.9,,
2017-11-03T11:40:42.491Z,0,,27.3,,33.8,,
2017-11-03T11:40:52.506Z,0,,27.3,,33.5,,
2017-11-03T11:41:02.505Z,0,,27.3,,32.9,,
2017-11-03T11:41:12.463Z,0,,27.3,,32.8,,
2017-11-03T11:41:22.476Z,0,,27.3,,32.6,,
2017-11-03T11:41:32.473Z,0,,27.3,,32.5,,
2017-11-03T11:41:42.478Z,0,,27.3,,32.4,,
2017-11-03T11:41:52.468Z,0,,27.3,,32.3,,
2017-11-03T11:42:02.495Z,0,,27.3,,,,
2017-11-03T11:42:12.695Z,0,,27.3,,,,
2017-11-03T11:42:22.494Z,0,,27.3,,,,
2017-11-03T11:42:32.475Z,0,,27.3,,,,
