Time,PrimTSet,PrimT,HwActive,ChActive,HwTSet,ActPow,HwTOutlet
2017-11-06T12:05:47.079Z,,,,,0,,19.3
2017-11-06T12:05:57.088Z,,,,,0,,19.3
2017-11-06T12:06:07.091Z,,,,,0,,19.3
2017-11-06T12:06:17.079Z,,,,,0,,19.3
2017-11-06T12:06:27.079Z,,,,,0,,19.3
2017-11-06T12:06:37.091Z,,,,,0,,19.3
2017-11-06T12:06:47.080Z,,,,,0,,19.3
2017-11-06T12:06:57.079Z,,,,,0,,19.3
2017-11-06T12:07:07.080Z,,,,,0,,19.3
2017-11-06T12:07:17.079Z,,,,,0,,19.3
2017-11-06T12:07:27.118Z,,,,,0,,19.3
2017-11-06T12:07:37.095Z,,,,,0,,19.3
2017-11-06T12:07:47.087Z,,,,,0,,19.3
2017-11-06T12:07:57.136Z,,,,,0,,19.3
2017-11-06T12:08:07.082Z,,,,,0,,19.3
2017-11-06T12:08:17.083Z,,,,,0,,19.3
2017-11-06T12:08:27.080Z,,,,,0,,19.3
2017-11-06T12:08:37.095Z,,,,,0,,19.3
2017-11-06T12:08:47.092Z,,,,,0,,19.3
2017-11-06T12:08:57.219Z,,,,,0,,19.3
2017-11-06T12:09:07.101Z,,,,,0,,19.3
2017-11-06T12:09:17.084Z,,,,,0,,19.3
2017-11-06T12:09:27.091Z,,,,,0,,19.3
2017-11-06T12:09:37.080Z,,,,,0,,19.3
2017-11-06T12:09:47.080Z,,,,,0,,19.3
2017-11-06T12:09:57.084Z,,,,,0,,19.3
2017-11-06T12:10:07.091Z,,18,,,0,,19.3
2017-11-06T12:10:17.080Z,,18,,,0,,19.3
2017-11-06T12:10:27.080Z,,,,,0,,19.2
2017-11-06T12:10:37.081Z,,,,,0,,19.3
2017-11-06T12:10:47.080Z,,17.8,,,0,,19.3
2017-11-06T12:10:57.081Z,,17.8,,,0,,19.3
2017-11-06T12:11:07.080Z,,,,,0,,19.3
2017-11-06T12:11:17.080Z,,,,,0,,19.3
2017-11-06T12:11:27.110Z,,,,,0,,19.3
2017-11-06T12:11:37.080Z,,,,,0,,19.3
2017-11-06T12:11:47.081Z,,,,,0,,19.3
2017-11-06T12:11:57.087Z,,,,,0,,19.3
2017-11-06T12:12:07.087Z,,,,,0,,19.2
2017-11-06T12:12:17.096Z,,,,,0,,19.3
2017-11-06T12:12:27.093Z,,,,,0,,19.3
2017-11-06T12:12:37.111Z,,,,,0,,19.3
2017-11-06T12:12:47.082Z,,,,,0,,19.3
2017-11-06T12:12:57.141Z,,,,,0,,19.2
2017-11-06T12:13:07.080Z,,,,,0,,19.2
2017-11-06T12:13:17.085Z,,,,,0,,19.2
2017-11-06T12:13:27.083Z,,,,,0,,19.2
2017-11-06T12:13:37.113Z,,,,,0,,19.2
2017-11-06T12:13:47.108Z,,,,,0,,19.2
2017-11-06T12:13:57.087Z,,,,,0,,19.2
2017-11-06T12:14:07.080Z,,,,,0,,19.2
2017-11-06T12:14:17.129Z,,,,,0,,19.2
2017-11-06T12:14:27.099Z,,,,,0,,19.2
2017-11-06T12:14:37.086Z,,,,,0,,19.2
2017-11-06T12:14:47.080Z,,,,,0,,19.2
2017-11-06T12:14:57.081Z,,,,,0,,19.2
2017-11-06T12:15:07.080Z,,,,,0,,19.2
2017-11-06T12:15:17.080Z,,,,,0,,19.2
2017-11-06T12:15:27.084Z,,,,,0,,19.2
2017-11-06T12:15:37.094Z,,,,,0,,19.2
2017-11-06T12:15:47.085Z,,,,,0,,19.2
2017-11-06T12:15:57.104Z,,,,,0,,19.2
2017-11-06T12:16:07.085Z,,,,,0,,19.2
2017-11-06T12:16:17.081Z,,,,,0,,19.2
2017-11-06T12:16:27.082Z,,,,,0,,19.2
2017-11-06T12:16:37.083Z,,,,,0,,19.2
2017-11-06T12:16:47.084Z,,,,,0,,19.2
2017-11-06T12:16:57.121Z,,,,,0,,19.2
2017-11-06T12:17:07.116Z,,,,,0,,19.2
2017-11-06T12:17:17.119Z,,,,,0,,19.2
2017-11-06T12:17:27.108Z,,,,,0,,19.2
2017-11-06T12:17:37.092Z,,,,,0,,19.2
2017-11-06T12:17:47.081Z,,,,,0,,19.2
2017-11-06T12:17:57.091Z,,,,,0,,19.2
2017-11-06T12:18:07.090Z,,,,,0,,19.2
2017-11-06T12:18:17.082Z,,,,,0,,19.2
2017-11-06T12:18:27.104Z,,,,,0,,19.2
2017-11-06T12:18:37.164Z,,,,,0,,19.2
2017-11-06T12:18:47.107Z,,,,,0,,19.2
2017-11-06T12:18:57.086Z,,,,,0,,19.2
2017-11-06T12:19:07.262Z,,18.1,0,2,0,44,19.2
2017-11-06T12:19:17.088Z,,24.6,0,2,0,0,19.2
2017-11-06T12:19:27.085Z,,21.9,,,0,,19.2
2017-11-06T12:19:37.085Z,,19.9,,,0,,19.2
2017-11-06T12:19:47.082Z,,18.8,,,0,,19.2
2017-11-06T12:19:57.086Z,,18.4,,,0,,19.2
2017-11-06T12:20:07.106Z,,18.2,,,0,,19.2
2017-11-06T12:20:17.086Z,,,,,0,,19.2
2017-11-06T12:20:27.082Z,,18.5,,,0,,19.2
2017-11-06T12:20:37.096Z,,18.4,,,0,,19.2
2017-11-06T12:20:47.125Z,,,,,0,,19.2
2017-11-06T12:20:57.099Z,,18.5,,,0,,19.2
2017-11-06T12:21:07.082Z,,,,,0,,19.2
2017-11-06T12:21:17.193Z,,,,,0,,19.2
2017-11-06T12:21:27.099Z,,,,,0,,19.2
2017-11-06T12:21:37.088Z,,18.6,,,0,,19.2
2017-11-06T12:21:47.084Z,,18.8,,,0,,19.2
2017-11-06T12:21:57.093Z,,18.9,,,0,,19.2
2017-11-06T12:22:07.081Z,,18.8,,,0,,19.2
2017-11-06T12:22:17.097Z,,,,,0,,19.2
2017-11-06T12:22:27.081Z,,18.6,,,0,,19.2
2017-11-06T12:22:37.095Z,,,,,0,,19.2
2017-11-06T12:22:47.200Z,,18.5,,,0,,19.2
2017-11-06T12:22:57.091Z,,,,,0,,19.2
2017-11-06T12:23:07.093Z,,,,,0,,19.2
2017-11-06T12:23:17.114Z,,,,,0,,19.2
2017-11-06T12:23:27.088Z,,,,,0,,19.2
2017-11-06T12:23:37.088Z,,,,,0,,19.2
2017-11-06T12:23:47.085Z,,,,,0,,19.2
2017-11-06T12:23:57.086Z,,,,,0,,19.2
2017-11-06T12:24:07.112Z,,,,,0,,19.2
2017-11-06T12:24:17.094Z,,,,,0,,19.2
2017-11-06T12:24:27.097Z,,,,,0,,19.2
2017-11-06T12:24:37.134Z,,,,,0,,19.2
2017-11-06T12:24:47.091Z,,,,,0,,19.2
2017-11-06T12:24:57.086Z,,,,,0,,19.2
2017-11-06T12:25:07.090Z,,,,,0,,19.2
2017-11-06T12:25:17.099Z,,,,,0,,19.2
2017-11-06T12:25:27.087Z,,,,,0,,19.2
2017-11-06T12:25:37.082Z,,,,,0,,19.2
2017-11-06T12:25:47.087Z,,,,,0,,19.2
2017-11-06T12:25:57.089Z,,,,,0,,19.2
2017-11-06T12:26:07.088Z,,,,,0,,19.2
2017-11-06T12:26:17.083Z,,,,,0,,19.2
2017-11-06T12:26:27.112Z,,,,,0,,19.2
2017-11-06T12:26:37.194Z,,,,,0,,19.2
2017-11-06T12:26:47.082Z,,,,,0,,19.2
2017-11-06T12:26:57.084Z,,,,,0,,19.2
2017-11-06T12:27:07.083Z,,,,,0,,19.2
2017-11-06T12:27:17.092Z,,,,,0,,19.2
2017-11-06T12:27:27.084Z,,,,,0,,19.2
2017-11-06T12:27:37.095Z,,,,,0,,19.2
2017-11-06T12:27:47.124Z,,,,,0,,19.2
2017-11-06T12:27:57.082Z,,,,,0,,19.2
2017-11-06T12:28:07.085Z,,,,,0,,19.2
2017-11-06T12:28:17.106Z,,,,,0,,19.2
2017-11-06T12:28:27.117Z,,,,,0,,19.2
2017-11-06T12:28:37.089Z,,,,,0,,19.2
2017-11-06T12:28:47.089Z,,,,,0,,19.2
2017-11-06T12:28:57.083Z,,,,,0,,19.2
2017-11-06T12:29:07.730Z,,,,,0,,19.2
2017-11-06T12:29:17.087Z,,,,,0,,19.2
2017-11-06T12:29:27.119Z,,,,,0,,19.2
2017-11-06T12:29:37.106Z,,18.4,,,0,,19.2
2017-11-06T12:29:47.087Z,,18.5,,,0,,19.2
2017-11-06T12:29:57.089Z,,,,,0,,19.2
2017-11-06T12:30:07.087Z,,,,,0,,19.2
2017-11-06T12:30:17.085Z,,18.4,,,0,,19.2
2017-11-06T12:30:27.143Z,,,,,0,,19.2
2017-11-06T12:30:42.286Z,,,,,0,,19.2
2017-11-06T12:30:47.347Z,,,,,0,,19.2
2017-11-06T12:30:57.118Z,,,,,0,,19.2
2017-11-06T12:31:07.093Z,,,,,0,,19.2
2017-11-06T12:31:17.129Z,,,,,0,,19.2
2017-11-06T12:31:27.331Z,,,,,0,,19.2
2017-11-06T12:31:37.084Z,,,,,0,,19.2
2017-11-06T12:31:47.085Z,,,,,0,,19.2
2017-11-06T12:31:57.098Z,,,,,0,,19.2
2017-11-06T12:32:07.091Z,,18.2,,,0,,19.2
2017-11-06T12:32:17.161Z,,,,,0,,19.2
2017-11-06T12:32:27.085Z,,18.4,,,0,,19.2
2017-11-06T12:32:37.083Z,,18.2,,,0,,19.2
2017-11-06T12:32:47.084Z,,,,,0,,19.2
2017-11-06T12:32:57.094Z,,,,,0,,19.2
2017-11-06T12:33:07.084Z,,,,,0,,19.2
2017-11-06T12:33:17.084Z,,,,,0,,19.2
2017-11-06T12:33:27.084Z,,,,,0,,19.2
2017-11-06T12:33:37.083Z,,,,,0,,19.2
2017-11-06T12:33:47.084Z,,,,,0,,19.2
2017-11-06T12:33:57.083Z,,,,,0,,19.2
2017-11-06T12:34:07.109Z,,,,,0,,19.2
2017-11-06T12:34:17.083Z,,,,,0,,19.2
2017-11-06T12:34:27.085Z,,,,,0,,19.2
2017-11-06T12:34:37.434Z,,,,,0,,19.2
2017-11-06T12:34:47.084Z,,,,,0,,19.2
2017-11-06T12:34:57.084Z,,,,,0,,19.2
2017-11-06T12:35:07.092Z,,,,,0,,19.2
2017-11-06T12:35:17.089Z,,,,,0,,19.2
2017-11-06T12:35:27.103Z,,,,,0,,19.2
2017-11-06T12:35:37.087Z,,,,,0,,19.2
2017-11-06T12:35:47.086Z,,,,,0,,19.2
2017-11-06T12:35:57.090Z,,,,,0,,19.2
2017-11-06T12:36:07.092Z,,,,,0,,19.2
2017-11-06T12:36:17.084Z,,,,,0,,19.2
2017-11-06T12:36:27.454Z,,,,,0,,19.2
2017-11-06T12:36:37.088Z,,,,,0,,19.2
2017-11-06T12:36:47.084Z,,,,,0,,19.2
2017-11-06T12:36:57.084Z,,,,,0,,19.2
2017-11-06T12:37:07.084Z,,,,,0,,19.2
2017-11-06T12:37:17.084Z,,,,,0,,19.2
2017-11-06T12:37:27.123Z,,,,,0,,19.2
2017-11-06T12:37:37.093Z,,,,,0,,19.2
2017-11-06T12:37:47.083Z,,,,,0,,19.2
2017-11-06T12:37:57.099Z,,,,,0,,19.2
2017-11-06T12:38:07.122Z,,,,,0,,19.2
2017-11-06T12:38:17.154Z,,,,,0,,19.2
2017-11-06T12:38:27.132Z,,,,,0,,19.2
2017-11-06T12:38:37.109Z,,,,,0,,19.2
2017-11-06T12:38:47.109Z,,,,,0,,19.2
2017-11-06T12:38:57.084Z,,,,,0,,19.2
2017-11-06T12:39:07.086Z,,,,,0,,19.2
2017-11-06T12:39:17.105Z,,,,,0,,19.2
2017-11-06T12:39:27.088Z,,,,,0,,19.2
2017-11-06T12:39:37.102Z,,18.1,,,0,,19.2
2017-11-06T12:39:47.113Z,,18.2,,,0,,19.2
2017-11-06T12:39:57.086Z,,,,,0,,19.2
2017-11-06T12:40:07.094Z,,,,,0,,19.2
2017-11-06T12:40:17.121Z,,18.1,,,0,,19.2
2017-11-06T12:40:27.111Z,,,,,0,,19.2
2017-11-06T12:40:37.086Z,,,,,0,,19.2
2017-11-06T12:40:47.138Z,,,,,0,,19
2017-11-06T12:40:57.123Z,,,,,0,,19.2
2017-11-06T12:41:07.089Z,,,,,0,,19.2
2017-11-06T12:41:17.134Z,,,,,0,,19.2
2017-11-06T12:41:27.097Z,,,,,0,,19.2
2017-11-06T12:41:37.158Z,,,,,0,,19
2017-11-06T12:41:47.087Z,,,,,0,,19.2
2017-11-06T12:41:57.088Z,,,,,0,,19.2
2017-11-06T12:42:07.093Z,,,,,0,,19.2
2017-11-06T12:42:17.091Z,,,,,0,,19
2017-11-06T12:42:27.105Z,,,,,0,,19.2
2017-11-06T12:42:37.126Z,,,,,0,,19.2
2017-11-06T12:42:47.148Z,,,,,0,,19.2
2017-11-06T12:42:57.115Z,,,,,0,,19.2
2017-11-06T12:43:07.089Z,,,,,0,,19.2
2017-11-06T12:43:17.102Z,,,,,0,,19.2
2017-11-06T12:43:27.217Z,,,,,0,,19.2
2017-11-06T12:43:37.085Z,,18,,,0,,19.2
2017-11-06T12:43:47.104Z,,,,,0,,19.2
2017-11-06T12:43:57.109Z,,,,,0,,19.2
2017-11-06T12:44:07.085Z,,,,,0,,19.2
2017-11-06T12:44:17.096Z,,18.1,,,0,,19.2
2017-11-06T12:44:27.101Z,,18,,,0,,19.2
2017-11-06T12:44:37.148Z,,,,,0,,19.2
2017-11-06T12:44:47.119Z,,18.1,,,0,,19.2
2017-11-06T12:44:57.120Z,,18,,,0,,19.2
2017-11-06T12:45:07.085Z,,18.1,,,0,,19
2017-11-06T12:45:17.086Z,,,,,0,,19.2
2017-11-06T12:45:27.086Z,,18,,,0,,19.2
2017-11-06T12:45:37.107Z,,,,,0,,19.2
2017-11-06T12:45:47.085Z,,,,,0,,19.2
2017-11-06T12:45:57.091Z,,,,,0,,19
2017-11-06T12:46:10.629Z,,,,,0,,19
2017-11-06T12:46:17.106Z,,,,,0,,19.2
2017-11-06T12:46:27.094Z,,,,,0,,19.2
2017-11-06T12:46:37.088Z,,,,,0,,19.2
2017-11-06T12:46:47.086Z,,,,,0,,19.2
2017-11-06T12:46:57.085Z,,,,,0,,19.2
2017-11-06T12:47:07.086Z,,,,,0,,19
2017-11-06T12:47:17.087Z,,,,,0,,19
2017-11-06T12:47:27.174Z,,,,,0,,19
2017-11-06T12:47:37.091Z,,,,,0,,19
2017-11-06T12:47:52.210Z,,,,,0,,19
2017-11-06T12:47:57.085Z,,,,,0,,19
2017-11-06T12:48:07.086Z,,,,,0,,19
2017-11-06T12:48:17.086Z,,,,,0,,19.2
2017-11-06T12:48:27.087Z,,,,,0,,19
2017-11-06T12:48:37.088Z,,,,,0,,19
2017-11-06T12:48:47.086Z,,,,,0,,19.2
2017-11-06T12:48:57.085Z,,,,,0,,19
2017-11-06T12:49:07.093Z,,,,,0,,19
2017-11-06T12:49:17.096Z,,,,,0,,19
2017-11-06T12:49:27.104Z,,18.1,,,0,,19
2017-11-06T12:49:37.099Z,,18,,,0,,19
2017-11-06T12:49:47.110Z,,,,,0,,19
2017-11-06T12:49:57.127Z,,,,,0,,19
2017-11-06T12:50:07.111Z,,,,,0,,19
2017-11-06T12:50:17.116Z,,,,,0,,19
2017-11-06T12:50:27.093Z,,,,,0,,19
2017-11-06T12:50:37.093Z,,,,,0,,19
2017-11-06T12:50:47.107Z,,,,,0,,19
2017-11-06T12:50:57.094Z,,18,,,0,,19
2017-11-06T12:51:07.091Z,,18,,,0,,19
2017-11-06T12:51:17.086Z,,17.8,,,0,,19
2017-11-06T12:51:27.086Z,,17.8,,,0,,19
2017-11-06T12:51:37.093Z,,18,,,0,,19
2017-11-06T12:51:47.091Z,,18,,,0,,19
2017-11-06T12:51:57.101Z,,17.8,,,0,,19
2017-11-06T12:52:07.086Z,,18,,,0,,19
2017-11-06T12:52:17.088Z,,18,,,0,,19
2017-11-06T12:52:27.087Z,,17.8,,,0,,19
2017-11-06T12:52:37.094Z,,,,,0,,19
2017-11-06T12:52:47.089Z,,,,,0,,19
2017-11-06T12:52:57.087Z,,,,,0,,19
2017-11-06T12:53:07.086Z,,,,,0,,19
2017-11-06T12:53:17.096Z,,,,,0,,19
2017-11-06T12:53:27.098Z,,,,,0,,19
2017-11-06T12:53:37.090Z,,,,,0,,19
2017-11-06T12:53:47.088Z,,,,,0,,19
2017-11-06T12:53:57.091Z,,,,,0,,19
2017-11-06T12:54:07.097Z,,,,,0,,19
2017-11-06T12:54:17.086Z,,,,,0,,19
2017-11-06T12:54:27.086Z,,,,,0,,19
2017-11-06T12:54:37.086Z,,,,,0,,19
2017-11-06T12:54:47.110Z,,,,,0,,19
2017-11-06T12:54:57.086Z,,,,,0,,19
2017-11-06T12:55:07.087Z,,,,,0,,19
2017-11-06T12:55:17.087Z,,,,,0,,19
2017-11-06T12:55:27.213Z,,,,,0,,19
2017-11-06T12:55:37.091Z,,,,,0,,19
2017-11-06T12:55:47.090Z,,,,,0,,19
2017-11-06T12:55:57.089Z,,,,,0,,19
2017-11-06T12:56:07.091Z,,,,,0,,19
2017-11-06T12:56:17.094Z,,,,,0,,19
2017-11-06T12:56:27.112Z,,,,,0,,19
2017-11-06T12:56:37.115Z,,,,,0,,19
2017-11-06T12:56:47.108Z,,,,,0,,19
2017-11-06T12:56:57.297Z,,,,,0,,19
2017-11-06T12:57:07.087Z,,,,,0,,19
2017-11-06T12:57:17.103Z,,,,,0,,19
2017-11-06T12:57:27.095Z,,,,,0,,19
2017-11-06T12:57:37.092Z,,,,,0,,19
2017-11-06T12:57:47.108Z,,,,,0,,19
2017-11-06T12:57:57.119Z,,,,,0,,19
2017-11-06T12:58:07.235Z,,,,,0,,19
2017-11-06T12:58:17.095Z,,,,,0,,19
2017-11-06T12:58:27.116Z,,,,,0,,19
2017-11-06T12:58:37.105Z,,,,,0,,19
2017-11-06T12:58:47.101Z,,,,,0,,19
2017-11-06T12:58:57.092Z,,,,,0,,19
2017-11-06T12:59:07.087Z,,,,,0,,19
2017-11-06T12:59:17.098Z,,,,,0,,19
2017-11-06T12:59:27.102Z,,,,,0,,19
2017-11-06T12:59:37.118Z,,,,,0,,19
2017-11-06T12:59:47.100Z,,,,,0,,19
2017-11-06T12:59:57.106Z,,,,,0,,19
2017-11-06T13:00:07.116Z,,,,,0,,19
2017-11-06T13:00:17.093Z,,,,,0,,19
2017-11-06T13:00:27.135Z,,,,,0,,19
2017-11-06T13:00:37.087Z,,,,,0,,19
2017-11-06T13:00:47.087Z,,,,,0,,19
2017-11-06T13:00:57.238Z,,17.7,,,0,,19
2017-11-06T13:01:07.092Z,,,,,0,,19
2017-11-06T13:01:17.087Z,,,,,0,,19
2017-11-06T13:01:27.114Z,20,17.7,0,2,0,0,19
2017-11-06T13:01:37.092Z,,,,,0,,19
2017-11-06T13:01:47.088Z,,,,,0,,19
2017-11-06T13:01:57.146Z,,,,,0,,19
2017-11-06T13:02:07.092Z,,,,,0,,18.9
2017-11-06T13:02:17.226Z,,,,,0,,19
2017-11-06T13:02:27.088Z,,,,,0,,19
2017-11-06T13:02:37.093Z,,,,,0,,19
2017-11-06T13:02:47.089Z,,,,,0,,19
2017-11-06T13:02:57.088Z,,,,,0,,19
2017-11-06T13:03:07.091Z,,,,,0,,19
2017-11-06T13:03:17.088Z,,,,,0,,19
2017-11-06T13:03:27.093Z,,,,,0,,19
2017-11-06T13:03:37.091Z,,,,,0,,19
2017-11-06T13:03:47.088Z,,,,,0,,19
2017-11-06T13:03:57.094Z,,,,,0,,19
2017-11-06T13:04:07.088Z,,,,,0,,19
2017-11-06T13:04:17.105Z,,,,,0,,19
2017-11-06T13:04:27.573Z,,,,,0,,19
2017-11-06T13:04:37.087Z,,,,,0,,19
2017-11-06T13:04:47.101Z,,,,,0,,19
2017-11-06T13:04:57.099Z,,,,,0,,19
2017-11-06T13:05:07.107Z,,,,,0,,19
2017-11-06T13:05:17.099Z,,,,,0,,19
2017-11-06T13:05:27.135Z,,,,,0,,18.9
2017-11-06T13:05:37.092Z,,,,,0,,19
2017-11-06T13:05:47.102Z,,,,,0,,19
2017-11-06T13:05:57.221Z,,,,,0,,19
2017-11-06T13:06:07.168Z,,,,,0,,18.9
2017-11-06T13:06:17.093Z,,,,,0,,18.9
2017-11-06T13:06:27.135Z,,,,,0,,18.9
2017-11-06T13:06:37.112Z,,,,,0,,19
2017-11-06T13:06:47.138Z,,,,,0,,18.9
2017-11-06T13:06:57.133Z,,,,,0,,18.9
2017-11-06T13:07:07.109Z,,,,,0,,18.9
2017-11-06T13:07:17.116Z,,,,,0,,19
2017-11-06T13:07:27.088Z,,,,,0,,18.9
2017-11-06T13:07:37.092Z,,,,,0,,18.9
2017-11-06T13:07:47.090Z,,,,,0,,18.9
2017-11-06T13:07:57.095Z,,,,,0,,18.9
2017-11-06T13:08:07.118Z,,,,,0,,18.9
2017-11-06T13:08:17.127Z,,,,,0,,18.9
2017-11-06T13:08:27.121Z,,,,,0,,18.9
2017-11-06T13:08:37.089Z,,,,,0,,18.9
2017-11-06T13:08:47.089Z,,,,,0,,18.9
2017-11-06T13:08:57.095Z,,,,,0,,18.9
2017-11-06T13:09:07.095Z,,,,,0,,18.9
2017-11-06T13:09:17.089Z,,,,,0,,18.9
2017-11-06T13:09:27.102Z,,,,,0,,18.9
2017-11-06T13:09:37.090Z,,19.5,0,2,0,43,18.9
2017-11-06T13:09:47.121Z,,24.6,0,2,0,0,18.9
2017-11-06T13:09:57.098Z,,20.8,,,0,,18.9
2017-11-06T13:10:07.098Z,,19.7,,,0,,18.9
2017-11-06T13:10:17.093Z,,18.6,,,0,,18.9
2017-11-06T13:10:27.181Z,,18.2,,,0,,18.9
2017-11-06T13:10:37.110Z,,18,,,0,,18.9
2017-11-06T13:10:47.095Z,,18.2,,,0,,18.9
2017-11-06T13:10:57.194Z,,,,,0,,18.9
2017-11-06T13:11:07.354Z,,,,,0,,18.9
2017-11-06T13:11:17.140Z,,,,,0,,18.9
2017-11-06T13:11:27.117Z,,18.4,,,0,,18.9
2017-11-06T13:11:37.227Z,,,,,0,,18.9
2017-11-06T13:11:47.214Z,,,,,0,,18.9
2017-11-06T13:11:57.146Z,,,,,0,,18.9
2017-11-06T13:12:07.167Z,,18.5,,,0,,18.9
2017-11-06T13:12:17.229Z,,18.6,,,0,,18.9
2017-11-06T13:12:27.221Z,,18.8,,,0,,18.9
2017-11-06T13:12:37.216Z,,18.6,,,0,,18.9
2017-11-06T13:12:47.201Z,,18.5,,,0,,18.9
2017-11-06T13:12:57.227Z,,,,,0,,18.9
2017-11-06T13:13:07.194Z,,18.4,,,0,,18.9
2017-11-06T13:13:17.107Z,,,,,0,,18.9
2017-11-06T13:13:27.228Z,,,,,0,,18.9
2017-11-06T13:13:37.398Z,,,,,0,,18.9
2017-11-06T13:13:47.163Z,,,,,0,,18.9
2017-11-06T13:13:57.130Z,,,,,0,,18.9
2017-11-06T13:14:07.099Z,,,,,0,,18.9
2017-11-06T13:14:17.117Z,,,,,0,,18.9
2017-11-06T13:14:27.097Z,,,,,0,,18.9
2017-11-06T13:14:37.092Z,,,,,0,,18.9
2017-11-06T13:14:47.096Z,,,,,0,,19
2017-11-06T13:14:57.091Z,,,,,0,,19
2017-11-06T13:15:07.104Z,,,,,0,,18.9
2017-11-06T13:15:17.094Z,,,,,0,,18.9
2017-11-06T13:15:27.095Z,,,,,0,,18.9
2017-11-06T13:15:37.092Z,,,,,0,,18.9
2017-11-06T13:15:47.100Z,,,,,0,,18.9
2017-11-06T13:15:57.093Z,,,,,0,,18.9
2017-11-06T13:16:07.129Z,,,,,0,,18.9
2017-11-06T13:16:17.108Z,,,,,0,,18.9
2017-11-06T13:16:27.089Z,,,,,0,,18.9
2017-11-06T13:16:37.094Z,,,,,0,,18.9
2017-11-06T13:16:47.130Z,,,,,0,,18.9
2017-11-06T13:16:57.108Z,,,,,0,,18.9
2017-11-06T13:17:07.193Z,,,,,0,,18.9
2017-11-06T13:17:17.151Z,,,,,0,,18.9
2017-11-06T13:17:27.176Z,,,,,0,,18.9
2017-11-06T13:17:37.146Z,,,,,0,,19
2017-11-06T13:17:47.149Z,,,,,0,,19
2017-11-06T13:17:57.178Z,,,,,0,,19
2017-11-06T13:18:07.164Z,,,,,0,,19
2017-11-06T13:18:17.207Z,,,,,0,,18.9
2017-11-06T13:18:28.647Z,,,,,0,,18.9
2017-11-06T13:18:37.126Z,,,,,0,,18.9
2017-11-06T13:18:47.137Z,,,,,0,,18.9
2017-11-06T13:18:57.176Z,,,,,0,,19
2017-11-06T13:19:07.156Z,,,,,0,,18.9
2017-11-06T13:19:17.165Z,,,,,0,,18.9
2017-11-06T13:19:27.155Z,,,,,0,,19
2017-11-06T13:19:37.155Z,,,,,0,,18.9
2017-11-06T13:19:47.138Z,,,,,0,,19
2017-11-06T13:19:57.147Z,,,,,0,,19
2017-11-06T13:20:07.174Z,,18.2,,,0,,18.9
2017-11-06T13:20:17.148Z,,18.4,,,0,,19
2017-11-06T13:20:27.175Z,,18.2,,,0,,18.9
2017-11-06T13:20:37.435Z,,,,,0,,18.9
2017-11-06T13:20:47.180Z,,,,,0,,19
2017-11-06T13:20:57.172Z,,,,,0,,18.9
2017-11-06T13:21:07.164Z,,,,,0,,18.9
2017-11-06T13:21:17.168Z,,,,,0,,19
2017-11-06T13:21:27.180Z,,,,,0,,19
2017-11-06T13:21:37.193Z,,,,,0,,19
2017-11-06T13:21:47.170Z,,,,,0,,18.9
2017-11-06T13:21:57.127Z,,,,,0,,18.9
2017-11-06T13:22:07.140Z,,,,,0,,19
2017-11-06T13:22:17.167Z,,18.1,,,0,,18.9
2017-11-06T13:22:27.169Z,,,,,0,,19
2017-11-06T13:22:37.156Z,,,,,0,,19
2017-11-06T13:22:47.167Z,,,,,0,,18.9
2017-11-06T13:22:57.198Z,,,,,0,,19
2017-11-06T13:23:07.152Z,,,,,0,,18.9
2017-11-06T13:23:17.186Z,,,,,0,,19
2017-11-06T13:23:27.172Z,,,,,0,,19
2017-11-06T13:23:37.167Z,,,,,0,,19
2017-11-06T13:23:47.181Z,,,,,0,,18.9
2017-11-06T13:23:57.196Z,,,,,0,,19
2017-11-06T13:24:07.162Z,,,,,0,,19
2017-11-06T13:24:17.164Z,,,,,0,,19
2017-11-06T13:24:27.162Z,,,,,0,,19
2017-11-06T13:24:37.195Z,,,,,0,,18.9
2017-11-06T13:24:47.181Z,,,,,0,,18.9
2017-11-06T13:24:57.188Z,,,,,0,,18.9
2017-11-06T13:25:07.178Z,,,,,0,,18.9
2017-11-06T13:25:17.184Z,,,,,0,,19
2017-11-06T13:25:27.167Z,,,,,0,,19
2017-11-06T13:25:37.204Z,,,,,0,,18.9
2017-11-06T13:25:47.229Z,,,,,0,,19
2017-11-06T13:25:57.181Z,,,,,0,,19
2017-11-06T13:26:07.142Z,,,,,0,,19
2017-11-06T13:26:17.184Z,,,,,0,,18.9
2017-11-06T13:26:27.159Z,,,,,0,,18.9
2017-11-06T13:26:37.177Z,,,,,0,,19
2017-11-06T13:26:47.113Z,,,,,0,,18.9
2017-11-06T13:26:57.130Z,,,,,0,,18.9
2017-11-06T13:27:07.090Z,,,,,0,,19
2017-11-06T13:27:17.116Z,,,,,0,,19
2017-11-06T13:27:27.104Z,,,,,0,,18.9
2017-11-06T13:27:42.122Z,,,,,0,,18.9
2017-11-06T13:27:47.112Z,,,,,0,,18.9
2017-11-06T13:27:57.094Z,,,,,0,,19
2017-11-06T13:28:07.099Z,,,,,0,,18.9
2017-11-06T13:28:17.125Z,,,,,0,,18.9
2017-11-06T13:28:27.112Z,,,,,0,,19
2017-11-06T13:28:37.090Z,,,,,0,,18.9
2017-11-06T13:28:47.124Z,,,,,0,,19
2017-11-06T13:28:57.090Z,,,,,0,,19
2017-11-06T13:29:07.090Z,,,,,0,,19
2017-11-06T13:29:17.111Z,,,,,0,,19
