Time,HwActive,ActPow,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet
2017-11-25T13:24:36.365Z,,,,43.9,0,,42.7
2017-11-25T13:24:46.365Z,,,,43.6,0,,42.6
2017-11-25T13:24:56.448Z,,,,43.3,0,,42.4
2017-11-25T13:25:06.366Z,,,,42.9,0,,42.3
2017-11-25T13:25:16.369Z,,,,42.6,0,,42.2
2017-11-25T13:25:26.365Z,,,,42.2,0,,42.1
2017-11-25T13:25:36.366Z,0,41,2,44.3,0,,41.9
2017-11-25T13:25:46.382Z,,29,,51.4,0,,41.8
2017-11-25T13:25:56.456Z,,30,,53.5,0,,41.7
2017-11-25T13:26:06.558Z,,0,,55.1,0,,41.6
2017-11-25T13:26:16.365Z,0,,2,51.8,0,,41.5
2017-11-25T13:26:26.366Z,,,,48.5,0,,41.4
2017-11-25T13:26:36.367Z,,,,46.5,0,,41.3
2017-11-25T13:26:46.365Z,,,,45.1,0,,41.1
2017-11-25T13:26:56.447Z,,,,44.1,0,,40.9
2017-11-25T13:27:06.365Z,,,,43.5,0,,40.8
2017-11-25T13:27:16.365Z,,,,43.1,0,,40.8
2017-11-25T13:27:26.365Z,,,,42.7,0,,40.7
2017-11-25T13:27:36.365Z,,,,42.2,0,,40.6
2017-11-25T13:27:46.365Z,1,,0,41.9,0,0,40.5
2017-11-25T13:27:56.449Z,1,114,0,44.3,54,,20
2017-11-25T13:28:06.383Z,0,0,0,48.8,54,,42.8
2017-11-25T13:28:16.378Z,1,45,0,42.9,54,,40.9
2017-11-25T13:28:26.367Z,,133,,41.1,54,,37.3
2017-11-25T13:28:36.379Z,0,0,0,47.8,0,,40.6
2017-11-25T13:28:46.366Z,,,,47.4,0,,40.5
2017-11-25T13:28:56.447Z,,,,,0,,40.3
2017-11-25T13:29:06.365Z,,,,47.3,0,,40.3
2017-11-25T13:29:16.385Z,1,30,0,43.4,54,,40.1
2017-11-25T13:29:26.366Z,0,0,0,40.7,54,,36.1
2017-11-25T13:29:36.366Z,0,43,0,39.2,54,,36.3
2017-11-25T13:29:46.367Z,0,0,0,37.8,0,,35.9
2017-11-25T13:29:56.445Z,,,,,0,,35.9
2017-11-25T13:30:06.366Z,,,,,0,,35.8
2017-11-25T13:30:16.367Z,,,,,0,,35.7
2017-11-25T13:30:26.378Z,,,,,0,,35.7
2017-11-25T13:30:36.378Z,0,0,0,36.4,0,,28
2017-11-25T13:30:46.366Z,,,,36.7,0,,28
2017-11-25T13:30:56.456Z,,,,,0,,28
2017-11-25T13:31:06.366Z,,,,,0,,28
2017-11-25T13:31:16.366Z,0,0,0,36.7,0,0,28.1
2017-11-25T13:31:26.366Z,,,,,0,,28.1
2017-11-25T13:31:36.366Z,0,,2,,0,50,28.3
2017-11-25T13:31:46.376Z,0,37,2,41.7,0,,28.3
2017-11-25T13:31:56.460Z,,30,,48.5,0,,28.3
2017-11-25T13:32:06.366Z,,30,,50.6,0,,28.4
2017-11-25T13:32:16.376Z,,30,,53.4,0,,28.4
2017-11-25T13:32:26.366Z,0,0,2,53.8,0,,28.4
2017-11-25T13:32:36.366Z,,,,49.8,0,,28.5
2017-11-25T13:32:46.366Z,,,,47.8,0,,28.5
2017-11-25T13:32:56.578Z,,,,46.2,0,,28.5
2017-11-25T13:33:06.376Z,,,,45.1,0,,28.6
2017-11-25T13:33:16.367Z,,,,44.2,0,,28.6
2017-11-25T13:33:26.369Z,,,,43.6,0,,28.6
2017-11-25T13:33:36.379Z,,,,42.9,0,,28.7
2017-11-25T13:33:46.367Z,,,,42.3,0,,28.7
2017-11-25T13:33:56.446Z,,,,41.7,0,,28.7
2017-11-25T13:34:06.366Z,,,,41.3,0,,28.7
2017-11-25T13:34:16.366Z,,,,41.2,0,,28.7
2017-11-25T13:34:26.366Z,,,,41.5,0,,28.7
2017-11-25T13:34:36.367Z,,,,42,0,,28.7
2017-11-25T13:34:46.367Z,,,,42.8,0,,28.9
2017-11-25T13:34:56.568Z,,,,43.4,0,,28.9
2017-11-25T13:35:06.367Z,,,,43.7,0,,28.9
2017-11-25T13:35:16.381Z,,,,43.8,0,,28.9
2017-11-25T13:35:26.366Z,,,,43.7,0,,28.9
2017-11-25T13:35:36.367Z,,,,43.4,0,,28.9
2017-11-25T13:35:46.366Z,,,,43,0,,28.9
2017-11-25T13:35:56.458Z,,,,42.6,0,,28.9
2017-11-25T13:36:06.367Z,,,,42.1,0,,28.9
2017-11-25T13:36:16.367Z,,,,41.7,0,,29
2017-11-25T13:36:26.367Z,,,,41.2,0,,29
2017-11-25T13:36:36.377Z,0,,2,40.9,0,,29
2017-11-25T13:36:46.370Z,,36,,46.9,0,,29
2017-11-25T13:36:56.462Z,,30,,50.6,0,,29
2017-11-25T13:37:06.367Z,,29,,51.7,0,,29
2017-11-25T13:37:16.367Z,,29,,52.8,0,,29
2017-11-25T13:37:26.372Z,,30,,53.6,0,,29
2017-11-25T13:37:36.380Z,0,0,2,53,0,,29
2017-11-25T13:37:46.371Z,,,,48.5,0,,29
2017-11-25T13:37:56.448Z,,,,45.6,0,,29
2017-11-25T13:38:06.376Z,,,,43.8,0,,29
2017-11-25T13:38:16.367Z,,,,42.6,0,,29
2017-11-25T13:38:26.367Z,,,,41.6,0,,29
2017-11-25T13:38:36.368Z,,,,40.9,0,,29
2017-11-25T13:38:46.376Z,,,,40.5,0,,29
2017-11-25T13:38:56.447Z,,,,40.3,0,,29
2017-11-25T13:39:06.371Z,,,,40.5,0,,29.1
2017-11-25T13:39:16.366Z,,,,41,0,,29.1
2017-11-25T13:39:26.381Z,,,,41.6,0,51,29.1
2017-11-25T13:39:36.384Z,,,,42.2,0,,29.1
2017-11-25T13:39:46.384Z,,,,42.8,0,,29.1
2017-11-25T13:39:56.448Z,,,,43.1,0,,29.1
2017-11-25T13:40:06.367Z,,,,43,0,,29.1
2017-11-25T13:40:16.396Z,,,,42.6,0,,29.1
2017-11-25T13:40:26.381Z,,,,41.9,0,,29.1
2017-11-25T13:40:36.370Z,,,,41.2,0,,29.1
2017-11-25T13:40:46.376Z,,,,40.6,0,,29.1
2017-11-25T13:40:56.458Z,,,,39.9,0,,29.1
2017-11-25T13:41:06.368Z,,,,39.4,0,,29.1
2017-11-25T13:41:16.377Z,,,,38.9,0,,29.1
2017-11-25T13:41:26.386Z,,,,38.6,0,,29.1
2017-11-25T13:41:36.524Z,0,,2,38.4,0,,29.1
2017-11-25T13:41:46.377Z,,36,,45,0,,29.1
2017-11-25T13:41:56.449Z,,30,,48.4,0,,29.1
2017-11-25T13:42:06.368Z,,29,,49.2,0,,29.1
2017-11-25T13:42:16.369Z,,30,,50.1,0,,29.1
2017-11-25T13:42:26.368Z,,,,50.6,0,,29.1
2017-11-25T13:42:36.368Z,,29,,51.2,0,,29.1
2017-11-25T13:42:46.376Z,,,,51.4,0,,29.1
2017-11-25T13:42:56.447Z,,,,51.5,0,,29.1
2017-11-25T13:43:06.368Z,,,,51.3,0,,29.1
2017-11-25T13:43:16.376Z,,30,,51,0,,29.1
2017-11-25T13:43:26.368Z,,29,,50.6,0,,29.2
2017-11-25T13:43:36.378Z,,29,,50.6,0,,29.2
2017-11-25T13:43:46.369Z,,30,,50.9,0,,29.2
2017-11-25T13:43:56.448Z,,29,,51.1,0,,29.2
2017-11-25T13:44:06.368Z,,,,51.4,0,,29.2
2017-11-25T13:44:16.405Z,,30,,51.8,0,,29.2
2017-11-25T13:44:26.372Z,,29,,52.2,0,,29.2
2017-11-25T13:44:36.376Z,,29,,52.9,0,,29.2
2017-11-25T13:44:46.370Z,,30,,53.5,0,,29.2
2017-11-25T13:44:56.450Z,,29,,53.9,0,,29.2
2017-11-25T13:45:06.372Z,,30,,54.1,0,,29.2
2017-11-25T13:45:16.377Z,,,,54.3,0,,29.2
2017-11-25T13:45:26.379Z,,29,,54.5,0,,29.2
2017-11-25T13:45:36.368Z,0,0,2,54.7,0,,29.2
2017-11-25T13:45:46.374Z,,,,50.3,0,,29.3
2017-11-25T13:45:56.635Z,,,,48.3,,,
2017-11-25T13:46:06.373Z,,,,46.8,0,,29.3
2017-11-25T13:46:16.419Z,,,,46.1,0,,29.3
2017-11-25T13:46:26.369Z,,,,45.7,0,,29.3
2017-11-25T13:46:36.373Z,,,,45.6,0,,29.3
2017-11-25T13:46:46.376Z,,,,45.7,0,,29.3
2017-11-25T13:46:56.460Z,,,,45.8,0,,29.3
2017-11-25T13:47:06.369Z,,,,46,0,,29.5
2017-11-25T13:47:16.368Z,,,,46.2,0,,29.5
2017-11-25T13:47:26.373Z,,,,46.5,0,,29.5
2017-11-25T13:47:36.368Z,,,,46.7,0,,29.5
2017-11-25T13:47:46.376Z,,,,46.5,0,,29.5
2017-11-25T13:47:56.449Z,,,,46.1,0,,29.5
2017-11-25T13:48:06.372Z,,,,45.6,0,,29.5
2017-11-25T13:48:16.375Z,,,,45,0,,29.5
2017-11-25T13:48:26.379Z,0,43,2,46.6,0,,29.5
2017-11-25T13:48:36.370Z,,30,,52.3,0,,29.5
2017-11-25T13:48:46.376Z,,29,,53.4,0,,29.6
2017-11-25T13:48:56.449Z,,,,54.4,0,,29.6
2017-11-25T13:49:06.369Z,,30,,54.9,0,,29.6
2017-11-25T13:49:16.369Z,0,0,2,52,0,,29.6
2017-11-25T13:49:26.376Z,,,,48.6,0,,29.6
2017-11-25T13:49:36.384Z,,,,46.5,0,,29.6
2017-11-25T13:49:46.376Z,,,,45.4,0,,29.6
2017-11-25T13:49:56.449Z,,,,44.6,0,,29.6
2017-11-25T13:50:06.377Z,,,,44.2,0,,29.6
2017-11-25T13:50:16.369Z,,,,43.9,0,,29.6
2017-11-25T13:50:26.373Z,,,,43.8,0,,29.6
2017-11-25T13:50:36.377Z,,,,44,0,,29.7
2017-11-25T13:50:46.379Z,,,,44.4,0,,29.7
2017-11-25T13:50:56.450Z,,,,44.9,,,
2017-11-25T13:51:08.102Z,,,,45.4,0,,29.7
2017-11-25T13:51:16.383Z,,,,45.8,0,,29.7
2017-11-25T13:51:26.374Z,,,,,0,,29.7
2017-11-25T13:51:36.369Z,,,,45.6,0,,29.7
2017-11-25T13:51:46.373Z,,,,45.1,0,,29.7
2017-11-25T13:51:56.459Z,,,,44.6,0,,29.7
2017-11-25T13:52:06.374Z,,,,44.1,0,,29.7
2017-11-25T13:52:16.383Z,,,,43.6,0,,29.7
2017-11-25T13:52:26.373Z,,,,43.2,0,,29.7
2017-11-25T13:52:36.376Z,,,,42.9,0,,29.7
2017-11-25T13:52:46.373Z,,,,42.8,0,,29.7
2017-11-25T13:52:56.461Z,,,,42.7,0,,29.7
2017-11-25T13:53:06.372Z,,,,,0,,29.8
2017-11-25T13:53:16.376Z,,,,,0,,29.8
2017-11-25T13:53:26.373Z,0,43,2,44.7,0,,29.8
2017-11-25T13:53:36.383Z,,30,,51.1,0,,29.8
2017-11-25T13:53:46.373Z,,,,52.4,0,,29.8
2017-11-25T13:53:56.449Z,,,,53.3,0,,29.8
2017-11-25T13:54:06.377Z,,,,53.8,0,,29.7
2017-11-25T13:54:16.382Z,,29,,54.1,0,,29.8
2017-11-25T13:54:26.389Z,,,,54.3,0,,29.8
2017-11-25T13:54:36.373Z,,30,,,0,,29.8
2017-11-25T13:54:46.370Z,0,,0,,0,5,29.8
2017-11-25T13:54:56.450Z,0,0,0,50.7,,,
2017-11-25T13:55:06.370Z,,,,46.9,0,,29.8
2017-11-25T13:55:16.380Z,,,,44.7,0,,29.8
2017-11-25T13:55:26.382Z,,,,43.7,0,,29.8
2017-11-25T13:55:36.380Z,,,,43.3,0,,29.8
2017-11-25T13:55:46.375Z,,,,43.4,0,,29.8
2017-11-25T13:55:56.449Z,,,,43.8,0,,29.8
2017-11-25T13:56:06.373Z,,,,44.3,0,,29.8
2017-11-25T13:56:16.376Z,,,,44.8,0,,29.8
2017-11-25T13:56:26.373Z,,,,45.3,0,,29.8
2017-11-25T13:56:36.371Z,,,,45.7,0,,29.8
2017-11-25T13:56:46.373Z,,,,46.2,0,,29.8
2017-11-25T13:56:56.500Z,,,,46.4,0,,29.8
2017-11-25T13:57:06.374Z,,,,46.3,0,,29.8
2017-11-25T13:57:16.379Z,,,,45.9,0,,29.8
2017-11-25T13:57:26.370Z,,,,45.3,0,,30
2017-11-25T13:57:36.377Z,,,,44.6,0,,30
2017-11-25T13:57:46.374Z,,,,44,0,,29.8
2017-11-25T13:57:56.463Z,0,,2,43.8,,51,
2017-11-25T13:58:06.380Z,0,40,2,45.9,0,,30
2017-11-25T13:58:16.373Z,,29,,53.2,0,,30
2017-11-25T13:58:31.460Z,,,,53.7,0,,30
2017-11-25T13:58:36.390Z,,,,54.5,0,,30
2017-11-25T13:58:46.384Z,0,0,2,55,0,,30
2017-11-25T13:58:56.452Z,,,,51.1,,,
2017-11-25T13:59:06.383Z,,,,47.7,0,,30
2017-11-25T13:59:16.375Z,,,,46.1,0,,30
2017-11-25T13:59:26.374Z,,,,45.1,0,,30
2017-11-25T13:59:37.958Z,,,,44.5,0,,30
2017-11-25T13:59:46.376Z,,,,44.1,0,,30
2017-11-25T13:59:56.451Z,,,,43.9,,,
2017-11-25T14:00:06.376Z,,,,43.7,0,,30
2017-11-25T14:00:16.376Z,,,,,0,,30
2017-11-25T14:00:26.371Z,,,,44,0,,30
2017-11-25T14:00:36.371Z,,,,44.4,0,,30
2017-11-25T14:00:46.371Z,,,,45,0,,30
2017-11-25T14:00:56.463Z,,,,45.5,0,,30
2017-11-25T14:01:06.370Z,,,,45.8,0,,30
2017-11-25T14:01:16.371Z,,,,,0,,30
2017-11-25T14:01:26.373Z,,,,45.5,0,,30.1
2017-11-25T14:01:36.370Z,,,,45.1,0,,30
2017-11-25T14:01:46.371Z,,,,44.6,0,,30
2017-11-25T14:01:56.458Z,,,,44.1,0,,30.1
2017-11-25T14:02:06.382Z,,,,43.7,0,,30.1
2017-11-25T14:02:16.418Z,,,,43.4,0,,30.1
2017-11-25T14:02:26.374Z,,,,43.1,0,,30.1
2017-11-25T14:02:36.373Z,,,,42.9,0,,30.1
2017-11-25T14:02:46.371Z,,,,42.8,0,,30.1
2017-11-25T14:02:56.451Z,,,,42.7,,,
2017-11-25T14:03:06.373Z,0,39,2,46.4,0,,30.1
2017-11-25T14:03:16.371Z,,30,,51.8,0,,30.1
2017-11-25T14:03:26.373Z,,29,,53.1,0,,30.1
2017-11-25T14:03:36.373Z,,30,,54.1,0,,30.1
2017-11-25T14:03:46.376Z,,29,,54.8,0,,30.1
2017-11-25T14:03:56.462Z,0,0,2,54.7,,,
2017-11-25T14:04:06.374Z,,,,49.3,0,,30.1
2017-11-25T14:04:16.602Z,,,,46.8,0,,30.1
2017-11-25T14:04:26.380Z,,,,44.9,0,,30.1
2017-11-25T14:04:36.371Z,,,,43.8,0,,30.1
2017-11-25T14:04:46.373Z,,,,43.2,0,,30.1
2017-11-25T14:04:56.452Z,,,,42.7,,,
2017-11-25T14:05:06.372Z,,,,42.4,0,,30.1
2017-11-25T14:05:16.373Z,,,,,0,,30.1
2017-11-25T14:05:26.371Z,,,,42.8,0,,30.1
2017-11-25T14:05:36.377Z,,,,43.3,0,,30.1
2017-11-25T14:05:46.373Z,,,,44,0,,30.1
2017-11-25T14:05:56.462Z,,,,44.6,,,
2017-11-25T14:06:06.372Z,,,,45.1,0,,30.1
2017-11-25T14:06:16.377Z,,,,45.4,0,,30.1
2017-11-25T14:06:26.371Z,,,,45.3,0,,30.1
2017-11-25T14:06:36.376Z,,,,44.9,0,,30.1
2017-11-25T14:06:46.372Z,,,,44.4,0,,30.1
2017-11-25T14:06:56.452Z,,,,43.8,,,
2017-11-25T14:07:06.371Z,,,,43.3,0,,30.1
2017-11-25T14:07:16.371Z,,,,42.9,0,,30.1
2017-11-25T14:07:26.371Z,,,,42.4,0,,30.1
2017-11-25T14:07:36.372Z,,,,42.1,0,,30.1
2017-11-25T14:07:46.372Z,,,,42,0,,30.1
2017-11-25T14:07:56.462Z,,,,42,,,
2017-11-25T14:08:06.387Z,0,39,2,45.6,0,,30.1
2017-11-25T14:08:16.392Z,,30,,51.1,0,,30.1
2017-11-25T14:08:26.372Z,,30,,52.6,0,,30.1
2017-11-25T14:08:36.373Z,,29,,53.6,0,,30.1
2017-11-25T14:08:46.379Z,,30,,54.3,0,,30.1
2017-11-25T14:08:56.467Z,,29,,54.8,0,,30.1
2017-11-25T14:09:06.374Z,,,,55,0,,30.1
2017-11-25T14:09:16.372Z,0,0,2,51.4,0,,30.1
2017-11-25T14:09:26.381Z,,,,47.3,0,,30.1
2017-11-25T14:09:36.373Z,,,,45.2,0,,30.1
2017-11-25T14:09:46.374Z,,,,43.9,0,,30.1
2017-11-25T14:09:56.452Z,,,,43,,,
2017-11-25T14:10:06.379Z,,,,42.4,0,,30.1
2017-11-25T14:10:16.377Z,,,,42.3,0,,30.1
2017-11-25T14:10:26.373Z,,,,42.6,0,,30.1
2017-11-25T14:10:36.373Z,,,,43.1,0,,30.1
2017-11-25T14:10:46.378Z,,,,43.7,0,52,30.1
2017-11-25T14:10:56.455Z,,,,44.3,,,
2017-11-25T14:11:06.377Z,,,,44.9,0,,30.1
2017-11-25T14:11:16.374Z,,,,45.5,0,51,30.1
2017-11-25T14:11:26.373Z,,,,45.8,0,,30.1
2017-11-25T14:11:36.373Z,,,,45.7,0,52,30.1
2017-11-25T14:11:46.372Z,,,,45.3,0,51,30.1
2017-11-25T14:11:56.454Z,,,,44.7,,52,
2017-11-25T14:12:06.375Z,,,,44,0,,30.1
2017-11-25T14:12:16.380Z,,,,43.4,0,51,30.1
2017-11-25T14:12:26.435Z,,,,42.9,0,52,30.1
2017-11-25T14:12:36.384Z,,,,42.6,,,
2017-11-25T14:12:46.372Z,,,,42.2,0,,30.1
2017-11-25T14:13:06.385Z,0,39,2,46,0,,30.1
2017-11-25T14:13:16.387Z,,30,,51.5,0,,30.1
2017-11-25T14:13:26.379Z,,30,,53,,51,
2017-11-25T14:13:36.373Z,,30,,54,0,52,30.1
2017-11-25T14:13:46.383Z,,29,,54.9,0,,30.1
2017-11-25T14:13:56.453Z,,29,,55.3,,,
2017-11-25T14:14:06.373Z,,30,,55.6,0,,30.1
2017-11-25T14:14:16.377Z,,,,55.7,0,,30.1
2017-11-25T14:14:26.373Z,,29,,,0,,30.1
2017-11-25T14:14:36.383Z,,,,,0,,30.1
2017-11-25T14:14:46.376Z,,,,55.6,0,,30.1
2017-11-25T14:14:56.454Z,,,,,0,,30.1
2017-11-25T14:15:06.376Z,,30,,55.4,0,,30.1
2017-11-25T14:15:16.377Z,,,,55.6,,,
2017-11-25T14:15:26.374Z,0,0,2,55.7,0,,30.1
2017-11-25T14:15:36.378Z,,,,51.4,0,,30.1
2017-11-25T14:15:46.378Z,,,,49.2,0,,30.1
2017-11-25T14:15:56.470Z,,,,48.1,,,
2017-11-25T14:16:06.373Z,,,,47.7,0,,30.1
2017-11-25T14:16:16.373Z,,,,47.6,0,,30.1
2017-11-25T14:16:26.582Z,,,,47.8,0,,30.2
2017-11-25T14:16:36.373Z,,,,48,0,,30.2
2017-11-25T14:16:46.373Z,,,,48.3,0,,30.2
2017-11-25T14:16:56.453Z,,,,,0,,30.2
2017-11-25T14:17:06.379Z,,,,48.8,0,,30.2
2017-11-25T14:17:16.383Z,,,,49.1,0,,30.2
2017-11-25T14:17:26.373Z,,,,49.2,0,,30.2
2017-11-25T14:17:36.373Z,,,,49.3,0,,30.2
2017-11-25T14:17:46.374Z,,,,49.1,,,
2017-11-25T14:17:56.454Z,,,,48.7,0,,30.2
2017-11-25T14:18:06.376Z,,,,48.1,0,,30.3
2017-11-25T14:18:16.376Z,,,,47.6,0,,30.3
2017-11-25T14:18:26.376Z,,,,47,0,,30.3
2017-11-25T14:18:36.380Z,,,,46.6,,,
2017-11-25T14:18:46.374Z,,,,46.4,0,,30.3
2017-11-25T14:18:56.454Z,,,,46.2,0,,30.3
2017-11-25T14:19:06.375Z,,,,46,0,,30.3
2017-11-25T14:19:16.373Z,,,,,0,,30.3
2017-11-25T14:19:26.375Z,0,45,2,46.3,,,
2017-11-25T14:19:36.377Z,,33,,53.5,0,,30.3
2017-11-25T14:19:46.375Z,,29,,56,0,,30.3
2017-11-25T14:19:56.464Z,0,0,2,53.5,,,
2017-11-25T14:20:06.387Z,,,,50,0,,30.3
2017-11-25T14:20:16.624Z,,,,48.2,0,,30.3
2017-11-25T14:20:26.373Z,,,,47.1,0,,30.3
2017-11-25T14:20:36.375Z,,,,46.3,0,,30.3
2017-11-25T14:20:46.374Z,,,,45.8,,,
2017-11-25T14:20:56.454Z,,,,45.4,0,,30.3
2017-11-25T14:21:06.374Z,,,,,0,,30.3
2017-11-25T14:21:16.376Z,,,,44.8,0,,30.3
2017-11-25T14:21:26.379Z,,,,44.6,0,,30.3
2017-11-25T14:21:46.374Z,,,,44.9,0,,30.3
2017-11-25T14:21:56.454Z,,,,45.4,,,
2017-11-25T14:22:06.374Z,,,,45.8,0,,30.4
2017-11-25T14:22:16.403Z,,,,46.1,0,,30.3
2017-11-25T14:22:26.374Z,,,,,0,,30.3
2017-11-25T14:22:36.374Z,,,,45.9,,,
2017-11-25T14:23:19.184Z,,,,45.5,0,,30.4
2017-11-25T14:23:19.185Z,,,,44.4,0,,30.4
2017-11-25T14:23:36.375Z,,,,43.8,0,,30.4
2017-11-25T14:23:46.374Z,,,,43.6,0,,30.3
2017-11-25T14:24:06.379Z,,,,43.4,0,,30.4
2017-11-25T14:24:16.387Z,,,,43.2,,,
2017-11-25T14:24:26.376Z,0,45,2,43.6,0,,30.4
2017-11-25T14:24:36.374Z,,33,,50.7,,,
2017-11-25T14:24:46.379Z,,30,,53.3,0,,30.3
2017-11-25T14:24:56.454Z,,,,54.4,0,,30.4
2017-11-25T14:25:06.378Z,,29,,55,0,,30.4
2017-11-25T14:25:16.380Z,,30,,55.5,0,,30.3
2017-11-25T14:25:36.375Z,,30,,55.9,0,,30.3
2017-11-25T14:25:46.377Z,0,0,2,53.4,0,,30.3
2017-11-25T14:26:00.948Z,,,,48.8,0,,30.3
2017-11-25T14:26:06.375Z,,,,46.2,0,,30.3
2017-11-25T14:26:16.434Z,,,,44.7,0,,30.3
2017-11-25T14:26:26.375Z,,,,43.8,0,,30.3
2017-11-25T14:26:36.374Z,,,,43.4,0,,30.3
2017-11-25T14:26:56.455Z,,,,43.7,0,,30.3
2017-11-25T14:27:06.374Z,,,,44.2,0,,30.3
2017-11-25T14:27:16.374Z,,,,44.7,0,,30.3
2017-11-25T14:27:26.375Z,,,,45.3,,,
2017-11-25T14:27:36.375Z,,,,,0,,30.3
2017-11-25T14:27:46.377Z,,,,46.5,,,
2017-11-25T14:27:56.456Z,,,,,0,,30.3
2017-11-25T14:28:06.379Z,,,,46.9,0,,30.4
2017-11-25T14:28:16.435Z,,,,46.3,,,
2017-11-25T14:28:26.375Z,,,,45.6,0,,30.3
2017-11-25T14:28:36.376Z,,,,44.9,0,,30.3
2017-11-25T14:28:46.380Z,,,,44.3,,,
2017-11-25T14:28:56.460Z,,,,43.8,0,,30.3
2017-11-25T14:29:06.375Z,,,,43.4,0,,30.3
2017-11-25T14:29:16.375Z,,,,43.2,0,,30.3
2017-11-25T14:29:26.375Z,0,45,2,43.5,0,,30.3
2017-11-25T14:29:36.375Z,,33,,50.6,0,,30.3
2017-11-25T14:29:46.375Z,,29,,53.1,0,,30.3
2017-11-25T14:29:56.465Z,,,,54.5,0,,30.3
2017-11-25T14:30:06.376Z,,,,55.4,0,,30.3
2017-11-25T14:30:16.426Z,0,0,2,56.1,0,,30.3
2017-11-25T14:30:26.375Z,,,,51.8,0,,30.3
2017-11-25T14:30:36.375Z,,,,48.7,0,,30.3
2017-11-25T14:30:46.377Z,,,,46.5,0,,30.3
2017-11-25T14:30:56.456Z,,,,45.2,0,,30.3
2017-11-25T14:31:06.378Z,,,,44.3,0,,30.3
2017-11-25T14:31:16.375Z,0,0,2,43.7,0,52,30.3
2017-11-25T14:31:26.377Z,,,,,0,,30.3
2017-11-25T14:31:36.375Z,,,,43.3,0,,30.3
2017-11-25T14:31:46.380Z,,,,43.3,,,
2017-11-25T14:31:56.456Z,,,,,0,,30.3
2017-11-25T14:32:06.376Z,,,,44.4,,,
2017-11-25T14:32:16.375Z,,,,45.1,0,,30.3
2017-11-25T14:32:26.375Z,,,,,0,,30.3
2017-11-25T14:32:36.375Z,,,,45.9,,,
2017-11-25T14:32:46.376Z,,,,45.9,0,,30.3
2017-11-25T14:32:56.468Z,,,,,0,,30.3
2017-11-25T14:33:06.376Z,,,,45.6,0,,30.3
2017-11-25T14:33:16.376Z,,,,44.9,0,,30.3
2017-11-25T14:33:26.377Z,,,,43.8,0,,30.3
2017-11-25T14:33:36.379Z,,,,,0,,30.3
2017-11-25T14:33:46.377Z,,,,42.7,0,,30.3
2017-11-25T14:33:56.456Z,,,,,0,,30.3
2017-11-25T14:34:06.379Z,,,,42.3,0,,30.3
2017-11-25T14:34:16.376Z,,,,41.9,0,,30.3
2017-11-25T14:34:26.379Z,0,45,2,42.3,0,,30.3
2017-11-25T14:34:36.380Z,,33,,49.4,0,,30.3
2017-11-25T14:34:47.628Z,,30,,51.8,0,,30.3
2017-11-25T14:34:56.455Z,,,,52,0,,30.3
2017-11-25T14:35:06.376Z,,30,,53.6,0,,30.3
2017-11-25T14:35:16.375Z,,,,,0,,30.3
2017-11-25T14:35:26.378Z,,29,,54,,,
2017-11-25T14:35:36.379Z,,,,,0,,30.3
2017-11-25T14:35:46.376Z,,30,,,,,
2017-11-25T14:35:56.466Z,,29,,53.7,0,,30.3
2017-11-25T14:36:06.377Z,,,,,0,,30.3
2017-11-25T14:36:16.379Z,,,,53.5,0,,30.3
2017-11-25T14:36:26.379Z,,30,,53.3,,,
2017-11-25T14:36:36.377Z,,29,,,0,,30.3
2017-11-25T14:36:46.377Z,,30,,,0,,30.3
2017-11-25T14:36:56.458Z,,29,,54,0,,30.3
2017-11-25T14:37:06.382Z,,30,,54.4,0,,30.3
2017-11-25T14:37:16.379Z,,30,,55.3,0,,30.3
2017-11-25T14:37:26.378Z,,,,,0,,30.3
2017-11-25T14:37:36.380Z,0,0,2,55,0,,30.3
2017-11-25T14:37:46.380Z,,,,51,0,,30.3
2017-11-25T14:37:56.646Z,,,,49.9,0,,30.3
2017-11-25T14:38:06.377Z,,,,47.8,0,,30.3
2017-11-25T14:38:16.382Z,,,,,0,,30.3
2017-11-25T14:38:26.380Z,,,,46.9,0,,30.3
2017-11-25T14:38:36.382Z,,,,,0,,30.4
2017-11-25T14:38:46.381Z,,,,46.7,,,
2017-11-25T14:38:56.460Z,,,,,0,,30.4
2017-11-25T14:39:06.376Z,,,,,0,,30.4
2017-11-25T14:39:16.376Z,,,,,0,,30.4
2017-11-25T14:39:26.382Z,,,,47,0,,30.4
2017-11-25T14:39:36.376Z,,,,,0,,30.4
2017-11-25T14:39:46.379Z,,,,47.1,0,,30.4
2017-11-25T14:39:56.467Z,,,,46.9,0,53,30.4
2017-11-25T14:40:06.389Z,0,41,2,49,0,,30.4
2017-11-25T14:40:16.380Z,,29,,54.8,0,52,30.4
2017-11-25T14:40:26.381Z,,,,55,0,,30.4
2017-11-25T14:40:36.381Z,,30,,55.4,0,,30.4
2017-11-25T14:40:46.377Z,0,0,2,54.8,0,,30.4
2017-11-25T14:40:56.467Z,,,,49.9,0,,30.4
2017-11-25T14:41:06.382Z,,,,47.8,0,,30.4
2017-11-25T14:41:16.382Z,,,,46.6,0,53,30.6
2017-11-25T14:41:26.377Z,,,,45.8,0,,30.6
2017-11-25T14:41:36.383Z,,,,44.9,0,52,30.6
2017-11-25T14:41:46.381Z,,,,44.6,0,,30.6
2017-11-25T14:41:56.791Z,,,,44.3,0,,30.6
