Time,PrimT,HwTOutlet,PrimTSet,ChActive,HwActive,ActPow,HwTSet
2018-02-04T04:56:18.404Z,,19,,,,,0
2018-02-04T04:56:28.404Z,,19,,,,,0
2018-02-04T04:56:38.404Z,,19,,,,,0
2018-02-04T04:56:48.404Z,,19,,,,,0
2018-02-04T04:56:58.404Z,,19,,,,,0
2018-02-04T04:57:08.404Z,,19,,,,,0
2018-02-04T04:57:18.404Z,29.6,19,,,,,0
2018-02-04T04:57:28.407Z,,19,,,,,0
2018-02-04T04:57:38.404Z,,19,,,,,0
2018-02-04T04:57:48.404Z,,19,,,,,0
2018-02-04T04:57:58.404Z,,19,,,,,0
2018-02-04T04:58:08.404Z,,19,,,,,0
2018-02-04T04:58:18.406Z,,19,,,,,0
2018-02-04T04:58:28.407Z,,19,,,,,0
2018-02-04T04:58:38.405Z,,19,,,,,0
2018-02-04T04:58:48.404Z,,19,,,,,0
2018-02-04T04:58:58.411Z,,19,,,,,0
2018-02-04T04:59:08.404Z,,19,,,,,0
2018-02-04T04:59:18.404Z,,19,,,,,0
2018-02-04T04:59:28.405Z,,19,,,,,0
2018-02-04T04:59:38.404Z,,19,,,,,0
2018-02-04T04:59:48.407Z,,19,,,,,0
2018-02-04T04:59:58.405Z,29.5,19,,,,,0
2018-02-04T05:00:08.407Z,,19,,,,,0
2018-02-04T05:00:18.405Z,,19,,,,,0
2018-02-04T05:00:28.406Z,,18.9,,,,,0
2018-02-04T05:00:38.404Z,,18.9,,,,,0
2018-02-04T05:00:48.404Z,,19,,,,,0
2018-02-04T05:00:58.405Z,,18.9,,,,,0
2018-02-04T05:01:08.409Z,,18.9,,,,,0
2018-02-04T05:01:18.404Z,,18.9,,,,,0
2018-02-04T05:01:28.410Z,,18.9,,,,,0
2018-02-04T05:01:38.405Z,,18.9,,,,,0
2018-02-04T05:01:48.409Z,,18.9,,,,,0
2018-02-04T05:01:58.405Z,,18.9,,,,,0
2018-02-04T05:02:08.404Z,,18.9,,,,,0
2018-02-04T05:02:18.405Z,,18.9,,,,,0
2018-02-04T05:02:28.405Z,,18.9,,,,,0
2018-02-04T05:02:38.405Z,,18.9,,,,,0
2018-02-04T05:02:48.410Z,29.4,18.9,,,,,0
2018-02-04T05:02:58.405Z,,18.9,,,,,0
2018-02-04T05:03:08.405Z,,18.9,,,,,0
2018-02-04T05:03:18.405Z,,18.9,,,,,0
2018-02-04T05:03:28.405Z,,18.9,,,,,0
2018-02-04T05:03:38.405Z,,18.9,,,,,0
2018-02-04T05:03:48.408Z,,18.9,,,,,0
2018-02-04T05:03:58.405Z,,18.9,,,,,0
2018-02-04T05:04:08.405Z,,18.9,,,,,0
2018-02-04T05:04:18.405Z,,18.9,,,,,0
2018-02-04T05:04:28.405Z,,18.9,,,,,0
2018-02-04T05:04:38.408Z,,18.9,,,,,0
2018-02-04T05:04:48.405Z,,18.9,,,,,0
2018-02-04T05:04:58.405Z,,18.9,,,,,0
2018-02-04T05:05:08.405Z,29.3,18.9,,,,,0
2018-02-04T05:05:18.405Z,29.4,18.9,,,,,0
2018-02-04T05:05:28.407Z,29.3,18.9,,,,,0
2018-02-04T05:05:38.405Z,,18.9,,,,,0
2018-02-04T05:05:48.406Z,,18.9,,,,,0
2018-02-04T05:05:58.405Z,,18.9,,,,,0
2018-02-04T05:06:08.405Z,,18.9,,,,,0
2018-02-04T05:06:18.406Z,,18.9,,,,,0
2018-02-04T05:06:28.406Z,,18.9,,,,,0
2018-02-04T05:06:38.405Z,,18.9,,,,,0
2018-02-04T05:06:48.406Z,,18.9,,,,,0
2018-02-04T05:06:58.406Z,,18.9,,,,,0
2018-02-04T05:07:08.405Z,,18.9,,,,,0
2018-02-04T05:07:18.405Z,,18.9,,,,,0
2018-02-04T05:07:28.406Z,,18.9,,,,,0
2018-02-04T05:07:38.406Z,,18.9,,,,,0
2018-02-04T05:07:48.405Z,,18.9,,,,,0
2018-02-04T05:07:58.406Z,,18.9,,,,,0
2018-02-04T05:08:08.406Z,,18.9,,,,,0
2018-02-04T05:08:18.405Z,,18.9,,,,,0
2018-02-04T05:08:28.406Z,29.2,18.9,,,,,0
2018-02-04T05:08:38.407Z,,18.9,,,,,0
2018-02-04T05:08:48.406Z,,18.9,,,,,0
2018-02-04T05:08:58.408Z,,18.9,,,,,0
2018-02-04T05:09:08.406Z,,18.9,,,,,0
2018-02-04T05:09:18.406Z,,18.9,,,,,0
2018-02-04T05:09:28.406Z,,18.9,,,,,0
2018-02-04T05:09:38.406Z,,18.9,,,,,0
2018-02-04T05:09:48.406Z,,18.9,,,,,0
2018-02-04T05:09:58.406Z,,18.9,,,,,0
2018-02-04T05:10:08.406Z,,18.9,,,,,0
2018-02-04T05:10:18.406Z,,18.9,,,,,0
2018-02-04T05:10:28.406Z,,18.9,,,,,0
2018-02-04T05:10:38.406Z,,18.9,,,,,0
2018-02-04T05:10:48.408Z,29,18.9,,,,,0
2018-02-04T05:10:58.406Z,29.2,18.9,,,,,0
2018-02-04T05:11:08.406Z,29,18.9,,,,,0
2018-02-04T05:11:18.407Z,,18.9,,,,,0
2018-02-04T05:11:28.406Z,,18.9,,,,,0
2018-02-04T05:11:38.406Z,,18.9,,,,,0
2018-02-04T05:11:48.406Z,,18.9,,,,,0
2018-02-04T05:11:58.406Z,,18.9,,,,,0
2018-02-04T05:12:08.407Z,,18.9,,,,,0
2018-02-04T05:12:18.410Z,,18.9,,,,,0
2018-02-04T05:12:28.406Z,,18.9,,,,,0
2018-02-04T05:12:38.407Z,,18.9,,,,,0
2018-02-04T05:12:48.405Z,,18.9,,,,,0
2018-02-04T05:12:58.406Z,,18.9,,,,,0
2018-02-04T05:13:08.406Z,,18.9,,,,,0
2018-02-04T05:13:18.407Z,,18.8,,,,,0
2018-02-04T05:13:28.406Z,,18.8,,,,,0
2018-02-04T05:13:38.406Z,,18.8,,,,,0
2018-02-04T05:13:48.411Z,29,18.8,,,,,0
2018-02-04T05:13:58.409Z,29,18.8,,,,,0
2018-02-04T05:14:08.407Z,28.9,18.8,,,,,0
2018-02-04T05:14:18.406Z,,18.9,,,,,0
2018-02-04T05:14:28.407Z,,18.8,,,,,0
2018-02-04T05:14:38.406Z,,18.8,,,,,0
2018-02-04T05:14:48.406Z,,18.8,,,,,0
2018-02-04T05:14:58.406Z,,18.8,,,,,0
2018-02-04T05:15:08.406Z,,18.8,,,,,0
2018-02-04T05:15:18.406Z,,18.8,,,,,0
2018-02-04T05:15:28.406Z,,18.8,,,,,0
2018-02-04T05:15:38.406Z,,18.8,,,,,0
2018-02-04T05:15:48.406Z,,18.8,,,,,0
2018-02-04T05:15:58.408Z,,18.8,,,,,0
2018-02-04T05:16:08.407Z,,18.8,,,,,0
2018-02-04T05:16:18.409Z,,18.8,,,,,0
2018-02-04T05:16:28.406Z,,18.8,,,,,0
2018-02-04T05:16:38.407Z,,18.8,,,,,0
2018-02-04T05:16:48.406Z,,18.8,,,,,0
2018-02-04T05:16:58.410Z,,18.8,,,,,0
2018-02-04T05:17:08.408Z,,18.8,,,,,0
2018-02-04T05:17:18.407Z,28.8,18.8,,,,,0
2018-02-04T05:17:28.408Z,,18.8,,,,,0
2018-02-04T05:17:38.406Z,,18.8,,,,,0
2018-02-04T05:17:48.408Z,,18.8,,,,,0
2018-02-04T05:17:58.407Z,,18.8,,,,,0
2018-02-04T05:18:08.409Z,,18.8,,,,,0
2018-02-04T05:18:18.407Z,,18.8,,,,,0
2018-02-04T05:18:28.407Z,,18.8,,,,,0
2018-02-04T05:18:38.407Z,,18.8,,,,,0
2018-02-04T05:18:48.406Z,,18.8,,,,,0
2018-02-04T05:18:58.407Z,,18.8,,,,,0
2018-02-04T05:19:08.407Z,,18.8,,,,,0
2018-02-04T05:19:18.409Z,,18.8,,,,,0
2018-02-04T05:19:28.407Z,,18.8,,,,,0
2018-02-04T05:19:38.407Z,,18.8,,,,,0
2018-02-04T05:19:48.409Z,,18.8,,,,,0
2018-02-04T05:19:58.407Z,28.7,18.8,,,,,0
2018-02-04T05:20:08.408Z,,18.8,,,,,0
2018-02-04T05:20:18.407Z,,18.8,,,,,0
2018-02-04T05:20:28.407Z,,18.8,,,,,0
2018-02-04T05:20:38.407Z,,18.8,,,,,0
2018-02-04T05:20:48.407Z,,18.8,,,,,0
2018-02-04T05:20:58.417Z,28.7,18.8,5,0,0,0,0
2018-02-04T05:21:08.407Z,,18.8,,,,,0
2018-02-04T05:21:18.408Z,,18.8,,,,,0
2018-02-04T05:21:28.408Z,,18.8,,,,,0
2018-02-04T05:21:38.408Z,,18.8,,,,,0
2018-02-04T05:21:48.407Z,,18.8,,,,,0
2018-02-04T05:21:58.410Z,,18.8,,,,,0
2018-02-04T05:22:08.407Z,,18.8,,,,,0
2018-02-04T05:22:18.411Z,,18.8,,,,,0
2018-02-04T05:22:28.408Z,,18.8,,,,,0
2018-02-04T05:22:38.407Z,28.6,18.8,,,,,0
2018-02-04T05:22:48.409Z,,18.8,,,,,0
2018-02-04T05:22:58.407Z,28.7,18.8,,,,,0
2018-02-04T05:23:08.407Z,28.6,18.8,,,,,0
2018-02-04T05:23:18.407Z,,18.8,,,,,0
2018-02-04T05:23:28.407Z,,18.8,,,,,0
2018-02-04T05:23:38.408Z,,18.8,,,,,0
2018-02-04T05:23:48.408Z,,18.8,,,,,0
2018-02-04T05:23:58.408Z,,18.8,,,,,0
2018-02-04T05:24:08.409Z,,18.8,,,,,0
2018-02-04T05:24:18.411Z,,18.8,,,,,0
2018-02-04T05:24:28.409Z,,18.8,,,,,0
2018-02-04T05:24:38.409Z,,18.8,,,,,0
2018-02-04T05:24:48.407Z,,18.8,,,,,0
2018-02-04T05:24:58.407Z,,18.8,,,,,0
2018-02-04T05:25:08.412Z,,18.8,,,,,0
2018-02-04T05:25:18.412Z,,18.8,,,,,0
2018-02-04T05:25:28.408Z,,18.8,,,,,0
2018-02-04T05:25:38.533Z,,18.8,,,,,0
2018-02-04T05:25:48.407Z,,18.8,,,,,0
2018-02-04T05:25:58.483Z,,18.8,,,,,0
2018-02-04T05:26:08.409Z,28.4,18.8,,,,,0
2018-02-04T05:26:18.409Z,,18.8,,,,,0
2018-02-04T05:26:28.407Z,,18.6,,,,,0
2018-02-04T05:26:38.408Z,,18.8,,,,,0
2018-02-04T05:26:48.408Z,,18.6,,,,,0
2018-02-04T05:26:58.408Z,,18.6,,,,,0
2018-02-04T05:27:08.409Z,,18.6,,,,,0
2018-02-04T05:27:18.411Z,,18.6,,,,,0
2018-02-04T05:27:28.408Z,,18.6,,,,,0
2018-02-04T05:27:38.408Z,,18.6,,,,,0
2018-02-04T05:27:48.407Z,,18.6,,,,,0
2018-02-04T05:27:58.408Z,,18.6,,,,,0
2018-02-04T05:28:08.408Z,,18.6,,,,,0
2018-02-04T05:28:18.408Z,,18.6,,,,,0
2018-02-04T05:28:28.408Z,,18.6,,,,,0
2018-02-04T05:28:38.411Z,28.3,18.6,,,,,0
2018-02-04T05:28:48.408Z,28.4,18.6,,,,,0
2018-02-04T05:28:58.413Z,28.3,18.6,,,,,0
2018-02-04T05:29:08.408Z,,18.6,,,,,0
2018-02-04T05:29:18.408Z,,18.6,,,,,0
2018-02-04T05:29:28.410Z,,18.6,,,,,0
2018-02-04T05:29:38.408Z,,18.6,,,,,0
2018-02-04T05:29:48.408Z,,18.6,,,,,0
2018-02-04T05:29:58.408Z,,18.6,,,,,0
2018-02-04T05:30:08.408Z,,18.6,,,,,0
2018-02-04T05:30:18.412Z,,18.6,,,,,0
2018-02-04T05:30:28.408Z,,18.6,,,,,0
2018-02-04T05:30:38.674Z,,18.6,,,,,0
2018-02-04T05:30:48.673Z,,18.6,,,,,0
2018-02-04T05:30:58.409Z,,18.6,,,,,0
2018-02-04T05:31:08.408Z,,18.6,,,,,0
2018-02-04T05:31:18.408Z,,18.6,,,,,0
2018-02-04T05:31:28.409Z,,18.6,,,,,0
2018-02-04T05:31:38.412Z,,18.6,,,,,0
2018-02-04T05:31:48.409Z,,18.6,,,,,0
2018-02-04T05:31:58.413Z,,18.6,,,,,0
2018-02-04T05:32:08.409Z,28.2,18.6,,,,,0
2018-02-04T05:32:18.410Z,,18.6,,,,,0
2018-02-04T05:32:28.409Z,,18.6,,,,,0
2018-02-04T05:32:38.408Z,,18.6,,,,,0
2018-02-04T05:32:48.408Z,,18.6,,,,,0
2018-02-04T05:32:58.408Z,,18.6,,,,,0
2018-02-04T05:33:08.408Z,,18.6,,,,,0
2018-02-04T05:33:18.409Z,,18.6,,,,,0
2018-02-04T05:33:28.409Z,,18.6,,,,,0
2018-02-04T05:33:38.409Z,,18.6,,,,,0
2018-02-04T05:33:48.409Z,,18.6,,,,,0
2018-02-04T05:33:58.413Z,,18.6,,,,,0
2018-02-04T05:34:08.409Z,,18.6,,,,,0
2018-02-04T05:34:18.409Z,,18.6,,,,,0
2018-02-04T05:34:28.409Z,,18.6,,,,,0
2018-02-04T05:34:38.409Z,,18.6,,,,,0
2018-02-04T05:34:48.412Z,,18.6,,,,,0
2018-02-04T05:34:58.409Z,,18.6,,,,,0
2018-02-04T05:35:08.409Z,28.1,18.6,,,,,0
2018-02-04T05:35:18.409Z,,18.6,,,,,0
2018-02-04T05:35:28.409Z,,18.6,,,,,0
2018-02-04T05:35:38.409Z,,18.6,,,,,0
2018-02-04T05:35:48.409Z,,18.6,,,,,0
2018-02-04T05:35:58.411Z,,18.6,,,,,0
2018-02-04T05:36:08.409Z,,18.6,,,,,0
2018-02-04T05:36:18.412Z,,18.6,,,,,0
2018-02-04T05:36:28.413Z,,18.6,,,,,0
2018-02-04T05:36:38.409Z,,18.6,,,,,0
2018-02-04T05:36:48.410Z,,18.6,,,,,0
2018-02-04T05:36:58.410Z,,18.6,,,,,0
2018-02-04T05:37:08.410Z,,18.6,,,,,0
2018-02-04T05:37:18.409Z,,18.6,,,,,0
2018-02-04T05:37:28.409Z,,18.6,,,,,0
2018-02-04T05:37:38.409Z,,18.6,,,,,0
2018-02-04T05:37:48.409Z,,18.6,,,,,0
2018-02-04T05:37:58.409Z,,18.6,,,,,0
2018-02-04T05:38:08.411Z,28,18.6,,,,,0
2018-02-04T05:38:18.410Z,,18.6,,,,,0
2018-02-04T05:38:28.410Z,,18.6,,,,,0
2018-02-04T05:38:38.409Z,,18.5,,,,,0
2018-02-04T05:38:48.409Z,,18.6,,,,,0
2018-02-04T05:38:58.412Z,,18.6,,,,,0
2018-02-04T05:39:08.410Z,,18.6,,,,,0
2018-02-04T05:39:18.410Z,,18.6,,,,,0
2018-02-04T05:39:28.410Z,,18.6,,,,,0
2018-02-04T05:39:38.410Z,,18.5,,,,,0
2018-02-04T05:39:48.410Z,,18.5,,,,,0
2018-02-04T05:39:58.409Z,,18.6,,,,,0
2018-02-04T05:40:08.410Z,,18.5,,,,,0
2018-02-04T05:40:18.410Z,,18.5,,,,,0
2018-02-04T05:40:28.410Z,,18.6,,,,,0
2018-02-04T05:40:38.413Z,,18.6,,,,,0
2018-02-04T05:40:48.411Z,,18.5,,,,,0
2018-02-04T05:40:58.410Z,27.8,18.5,,,,,0
2018-02-04T05:41:08.410Z,28,18.6,,,,,0
2018-02-04T05:41:18.410Z,,18.5,,,,,0
2018-02-04T05:41:28.414Z,27.8,18.6,,,,,0
2018-02-04T05:41:38.410Z,27.8,18.5,,,,,0
2018-02-04T05:41:48.410Z,,18.5,,,,,0
2018-02-04T05:41:58.411Z,,18.5,,,,,0
2018-02-04T05:42:08.409Z,,18.5,,,,,0
2018-02-04T05:42:18.411Z,,18.5,,,,,0
2018-02-04T05:42:28.410Z,,18.5,,,,,0
2018-02-04T05:42:38.411Z,,18.5,,,,,0
2018-02-04T05:42:48.410Z,,18.5,,,,,0
2018-02-04T05:42:58.410Z,,18.5,,,,,0
2018-02-04T05:43:08.410Z,,18.5,,,,,0
2018-02-04T05:43:18.410Z,,18.5,,,,,0
2018-02-04T05:43:28.411Z,,18.5,,,,,0
2018-02-04T05:43:38.410Z,,18.5,,,,,0
2018-02-04T05:43:48.410Z,,18.5,,,,,0
2018-02-04T05:43:58.412Z,,18.5,,,,,0
2018-02-04T05:44:08.410Z,,18.5,,,,,0
2018-02-04T05:44:18.410Z,,18.5,,,,,0
2018-02-04T05:44:28.411Z,,18.5,,,,,0
2018-02-04T05:44:38.410Z,27.7,18.5,,,,,0
2018-02-04T05:44:48.410Z,,18.5,,,,,0
2018-02-04T05:44:58.413Z,,18.5,,,,,0
2018-02-04T05:45:08.410Z,,18.5,,,,,0
2018-02-04T05:45:18.410Z,,18.5,,,,,0
2018-02-04T05:45:28.411Z,,18.5,,,,,0
2018-02-04T05:45:38.414Z,,18.5,,,,,0
2018-02-04T05:45:48.410Z,,18.5,,,,,0
2018-02-04T05:45:58.411Z,,18.5,,,,,0
2018-02-04T05:46:08.410Z,,18.5,,,,,0
2018-02-04T05:46:18.411Z,,18.5,,,,,0
2018-02-04T05:46:28.410Z,,18.5,,,,,0
2018-02-04T05:46:38.411Z,,18.5,,,,,0
2018-02-04T05:46:48.410Z,,18.5,,,,,0
2018-02-04T05:46:58.411Z,,18.5,,,,,0
2018-02-04T05:47:08.414Z,,18.5,,,,,0
2018-02-04T05:47:18.411Z,,18.5,,,,,0
2018-02-04T05:47:28.411Z,,18.5,,,,,0
2018-02-04T05:47:38.414Z,27.6,18.5,,,,,0
2018-02-04T05:47:48.411Z,27.7,18.5,,,,,0
2018-02-04T05:47:58.411Z,,18.5,,,,,0
2018-02-04T05:48:08.411Z,27.6,18.5,,,,,0
2018-02-04T05:48:18.412Z,,18.5,,,,,0
2018-02-04T05:48:28.413Z,,18.5,,,,,0
2018-02-04T05:48:38.412Z,,18.5,,,,,0
2018-02-04T05:48:48.411Z,,18.5,,,,,0
2018-02-04T05:48:58.411Z,,18.5,,,,,0
2018-02-04T05:49:08.411Z,,18.5,,,,,0
2018-02-04T05:49:18.411Z,,18.5,,,,,0
2018-02-04T05:49:28.411Z,,18.5,,,,,0
2018-02-04T05:49:38.411Z,,18.5,,,,,0
2018-02-04T05:49:48.411Z,,18.5,,,,,0
2018-02-04T05:49:58.414Z,,18.5,,,,,0
2018-02-04T05:50:08.411Z,,18.5,,,,,0
2018-02-04T05:50:18.413Z,,18.5,,,,,0
2018-02-04T05:50:28.411Z,,18.5,,,,,0
2018-02-04T05:50:38.411Z,,18.5,,,,,0
2018-02-04T05:50:48.411Z,,18.5,,,,,0
2018-02-04T05:50:58.411Z,27.5,18.5,,,,,0
2018-02-04T05:51:08.411Z,27.6,18.5,,,,,0
2018-02-04T05:51:18.413Z,27.5,18.5,,,,,0
2018-02-04T05:51:28.412Z,,18.5,,,,,0
2018-02-04T05:51:38.411Z,,18.5,,,,,0
2018-02-04T05:51:48.410Z,,18.5,,,,,0
2018-02-04T05:51:58.411Z,,18.5,,,,,0
2018-02-04T05:52:08.411Z,,18.5,,,,,0
2018-02-04T05:52:18.411Z,,18.5,,,,,0
2018-02-04T05:52:28.413Z,,18.5,,,,,0
2018-02-04T05:52:38.411Z,,18.5,,,,,0
2018-02-04T05:52:48.411Z,,18.5,,,,,0
2018-02-04T05:52:58.411Z,,18.5,,,,,0
2018-02-04T05:53:08.411Z,,18.5,,,,,0
2018-02-04T05:53:18.737Z,,18.5,,,,,0
2018-02-04T05:53:28.411Z,,18.5,,,,,0
2018-02-04T05:53:38.411Z,,18.5,,,,,0
2018-02-04T05:53:48.411Z,,18.5,,,,,0
2018-02-04T05:53:58.412Z,,18.5,,,,,0
2018-02-04T05:54:08.411Z,,18.4,,,,,0
2018-02-04T05:54:18.413Z,,18.4,,,,,0
2018-02-04T05:54:28.412Z,,18.5,,,,,0
2018-02-04T05:54:38.411Z,27.3,18.5,,,,,0
2018-02-04T05:54:48.412Z,,18.5,,,,,0
2018-02-04T05:54:58.510Z,,18.5,,,,,0
2018-02-04T05:55:08.413Z,,18.5,,,,,0
2018-02-04T05:55:18.412Z,,18.5,,,,,0
2018-02-04T05:55:28.412Z,,18.5,,,,,0
2018-02-04T05:55:38.413Z,,18.4,,,,,0
2018-02-04T05:55:48.411Z,,18.4,,,,,0
2018-02-04T05:55:58.412Z,,18.4,,,,,0
2018-02-04T05:56:08.412Z,,18.4,,,,,0
2018-02-04T05:56:18.412Z,,18.4,,,,,0
2018-02-04T05:56:28.412Z,,18.4,,,,,0
2018-02-04T05:56:38.412Z,,18.4,,,,,0
2018-02-04T05:56:48.412Z,,18.4,,,,,0
2018-02-04T05:56:58.412Z,,18.4,,,,,0
2018-02-04T05:57:08.412Z,,18.4,,,,,0
2018-02-04T05:57:18.412Z,,18.4,,,,,0
2018-02-04T05:57:28.415Z,,18.4,,,,,0
2018-02-04T05:57:38.412Z,27.2,18.4,,,,,0
2018-02-04T05:57:48.412Z,,18.4,,,,,0
2018-02-04T05:57:58.412Z,27.3,18.4,,,,,0
2018-02-04T05:58:08.412Z,27.2,18.4,,,,,0
2018-02-04T05:58:18.415Z,,18.4,,,,,0
2018-02-04T05:58:28.414Z,,18.4,,,,,0
2018-02-04T05:58:38.412Z,,18.4,,,,,0
2018-02-04T05:58:48.412Z,,18.4,,,,,0
2018-02-04T05:58:58.414Z,,18.4,,,,,0
2018-02-04T05:59:08.415Z,,18.4,,,,,0
2018-02-04T05:59:18.412Z,,18.4,,,,,0
2018-02-04T05:59:28.412Z,,18.4,,,,,0
2018-02-04T05:59:38.412Z,,18.4,,,,,0
2018-02-04T05:59:48.412Z,,18.4,,,,,0
2018-02-04T05:59:58.413Z,,18.4,,,,,0
2018-02-04T06:00:08.416Z,,18.4,,,,,0
2018-02-04T06:00:18.412Z,,18.4,,,,,0
2018-02-04T06:00:28.415Z,,18.4,,,,,0
2018-02-04T06:00:38.413Z,,18.4,,,,,0
2018-02-04T06:00:48.412Z,,18.4,,,,,0
2018-02-04T06:00:58.412Z,,18.4,,,,,0
2018-02-04T06:01:08.413Z,,18.4,,,,,0
2018-02-04T06:01:18.412Z,,18.4,,,,,0
2018-02-04T06:01:28.414Z,27.1,18.4,,,,,0
2018-02-04T06:01:38.412Z,,18.4,,,,,0
2018-02-04T06:01:48.412Z,,18.4,,,,,0
2018-02-04T06:01:58.413Z,,18.4,,,,,0
2018-02-04T06:02:08.416Z,,18.4,,,,,0
2018-02-04T06:02:18.412Z,,18.4,,,,,0
2018-02-04T06:02:28.412Z,,18.4,,,,,0
2018-02-04T06:02:38.413Z,,18.4,,,,,0
2018-02-04T06:02:48.413Z,,18.4,,,,,0
2018-02-04T06:02:58.412Z,,18.4,,,,,0
2018-02-04T06:03:08.413Z,,18.4,,,,,0
2018-02-04T06:03:18.413Z,,18.4,,,,,0
2018-02-04T06:03:28.414Z,,18.4,,,,,0
2018-02-04T06:03:38.567Z,,18.4,,,,,0
2018-02-04T06:03:48.412Z,,18.4,,,,,0
2018-02-04T06:03:58.417Z,,18.4,,,,,0
2018-02-04T06:04:08.413Z,,18.4,,,,,0
2018-02-04T06:04:18.412Z,,18.4,,,,,0
2018-02-04T06:04:28.413Z,27,18.4,,,,,0
2018-02-04T06:04:38.413Z,,18.4,,,,,0
2018-02-04T06:04:48.413Z,,18.4,,,,,0
2018-02-04T06:04:58.413Z,,18.4,,,,,0
2018-02-04T06:05:08.413Z,,18.4,,,,,0
2018-02-04T06:05:18.413Z,,18.4,,,,,0
2018-02-04T06:05:28.413Z,,18.4,,,,,0
2018-02-04T06:05:38.413Z,,18.4,,,,,0
2018-02-04T06:05:48.412Z,,18.4,,,,,0
2018-02-04T06:05:58.413Z,,18.4,,,,,0
2018-02-04T06:06:08.413Z,,18.4,,,,,0
2018-02-04T06:06:18.420Z,,18.4,,,,,0
2018-02-04T06:06:28.503Z,,18.4,,,,,0
2018-02-04T06:06:38.413Z,,18.4,,,,,0
2018-02-04T06:06:48.413Z,,18.4,,,,,0
2018-02-04T06:06:58.413Z,,18.4,,,,,0
2018-02-04T06:07:08.412Z,,18.4,,,,,0
2018-02-04T06:07:18.413Z,,18.4,,,,,0
2018-02-04T06:07:28.414Z,,18.4,,,,,0
2018-02-04T06:07:38.413Z,27,18.4,,,,,0
2018-02-04T06:07:48.415Z,27,18.4,,,,,0
2018-02-04T06:07:58.415Z,26.9,18.4,,,,,0
2018-02-04T06:08:08.413Z,26.9,18.4,,,,,0
2018-02-04T06:08:18.416Z,,18.4,,,,,0
2018-02-04T06:08:28.413Z,,18.4,,,,,0
2018-02-04T06:08:38.413Z,,18.2,,,,,0
2018-02-04T06:08:48.413Z,,18.4,,,,,0
2018-02-04T06:08:58.414Z,,18.4,,,,,0
2018-02-04T06:09:08.421Z,,18.4,,,,,0
2018-02-04T06:09:18.413Z,,18.4,,,,,0
2018-02-04T06:09:28.413Z,,18.4,,,,,0
2018-02-04T06:09:38.414Z,,18.4,,,,,0
2018-02-04T06:09:48.413Z,,18.4,,,,,0
2018-02-04T06:09:58.413Z,,18.4,,,,,0
2018-02-04T06:10:08.413Z,,18.4,,,,,0
2018-02-04T06:10:18.414Z,,18.4,,,,,0
2018-02-04T06:10:28.415Z,,18.4,,,,,0
2018-02-04T06:10:38.414Z,,18.4,,,,,0
2018-02-04T06:10:48.413Z,,18.4,,,,,0
2018-02-04T06:10:58.414Z,,18.4,,,,,0
2018-02-04T06:11:08.415Z,26.7,18.4,,,,,0
2018-02-04T06:11:18.414Z,,18.2,,,,,0
2018-02-04T06:11:28.414Z,,18.2,,,,,0
2018-02-04T06:11:38.415Z,,18.2,,,,,0
2018-02-04T06:11:48.413Z,,18.2,,,,,0
2018-02-04T06:11:58.414Z,,18.2,,,,,0
2018-02-04T06:12:08.414Z,,18.4,,,,,0
2018-02-04T06:12:18.414Z,,18.2,,,,,0
2018-02-04T06:12:28.413Z,,18.2,,,,,0
2018-02-04T06:12:38.416Z,,18.2,,,,,0
2018-02-04T06:12:48.418Z,,18.2,,,,,0
2018-02-04T06:12:58.414Z,,18.2,,,,,0
2018-02-04T06:13:08.414Z,,18.2,,,,,0
2018-02-04T06:13:18.414Z,,18.2,,,,,0
2018-02-04T06:13:28.414Z,,18.2,,,,,0
2018-02-04T06:13:38.414Z,,18.2,,,,,0
2018-02-04T06:13:48.415Z,,18.2,,,,,0
2018-02-04T06:13:58.414Z,,18.2,,,,,0
2018-02-04T06:14:08.414Z,,18.2,,,,,0
2018-02-04T06:14:18.414Z,,18.2,,,,,0
2018-02-04T06:14:28.414Z,,18.2,,,,,0
2018-02-04T06:14:38.414Z,,18.2,,,,,0
2018-02-04T06:14:48.414Z,26.6,18.2,,,,,0
2018-02-04T06:14:58.414Z,,18.2,,,,,0
2018-02-04T06:15:08.414Z,,18.2,,,,,0
2018-02-04T06:15:18.414Z,,18.2,,,,,0
2018-02-04T06:15:28.414Z,,18.2,,,,,0
2018-02-04T06:15:38.415Z,,18.2,,,,,0
2018-02-04T06:15:48.414Z,,18.2,,,,,0
2018-02-04T06:15:58.547Z,,18.2,,,,,0
2018-02-04T06:16:08.414Z,,18.2,,,,,0
2018-02-04T06:16:18.414Z,,18.2,,,,,0
2018-02-04T06:16:28.414Z,,18.2,,,,,0
2018-02-04T06:16:38.415Z,,18.2,,,,,0
2018-02-04T06:16:48.414Z,,18.2,,,,,0
2018-02-04T06:16:58.415Z,,18.2,,,,,0
2018-02-04T06:17:08.414Z,,18.2,,,,,0
2018-02-04T06:17:18.414Z,,18.2,,,,,0
2018-02-04T06:17:28.415Z,,18.2,,,,,0
2018-02-04T06:17:38.414Z,,18.2,,,,,0
2018-02-04T06:17:48.414Z,,18.2,,,,,0
2018-02-04T06:17:58.414Z,,18.2,,,,,0
2018-02-04T06:18:08.414Z,,18.2,,,,,0
2018-02-04T06:18:18.414Z,26.5,18.2,,,,,0
2018-02-04T06:18:28.414Z,,18.2,,,,,0
2018-02-04T06:18:38.415Z,,18.2,,,,,0
