Time,ChActive,HwTOutlet,PrimTSet,HwTSet,HwActive,PrimT,ActPow
2017-12-26T05:46:01.007Z,,23.8,,54,,63.5,
2017-12-26T05:46:11.005Z,,23.9,,54,,,
2017-12-26T05:46:21.004Z,,24,,54,,,
2017-12-26T05:46:31.005Z,,24,,54,,63.6,30
2017-12-26T05:46:41.004Z,,24.2,,54,,,29
2017-12-26T05:46:51.005Z,,24.2,,54,,,
2017-12-26T05:47:01.004Z,,24.3,,54,,63.8,
2017-12-26T05:47:11.004Z,,24.4,,54,,,
2017-12-26T05:47:21.006Z,,24.5,,54,,,
2017-12-26T05:47:31.004Z,,24.5,,54,,63.9,
2017-12-26T05:47:41.004Z,,24.7,,54,,,
2017-12-26T05:47:51.006Z,,24.8,,54,,64,29
2017-12-26T05:48:01.005Z,,24.8,,54,,64,30
2017-12-26T05:48:11.004Z,,24.9,,54,,,
2017-12-26T05:48:21.008Z,,25,,54,,64.1,
2017-12-26T05:48:31.005Z,,25,,54,,,
2017-12-26T05:48:41.006Z,,25.1,,54,,,29
2017-12-26T05:48:51.005Z,,25.3,,54,,64.2,
2017-12-26T05:49:01.005Z,,25.4,,54,,,
2017-12-26T05:49:11.008Z,,25.4,,54,,,30
2017-12-26T05:49:21.005Z,,25.5,,54,,64.4,
2017-12-26T05:49:31.006Z,,25.6,,54,,,29
2017-12-26T05:49:41.008Z,,25.6,,54,,,
2017-12-26T05:49:51.006Z,,25.7,,54,,64.5,30
2017-12-26T05:50:01.025Z,,25.7,,54,,,29
2017-12-26T05:50:11.008Z,,25.9,,54,,,30
2017-12-26T05:50:21.005Z,,26,,54,,64.6,
2017-12-26T05:50:31.006Z,,26,,54,,,29
2017-12-26T05:50:41.006Z,,26.1,,54,,64.7,
2017-12-26T05:50:51.006Z,,26.2,,54,,,30
2017-12-26T05:51:01.005Z,,26.2,,54,,,29
2017-12-26T05:51:11.006Z,,26.3,,54,,64.8,
2017-12-26T05:51:21.005Z,,26.3,,54,,,
2017-12-26T05:51:31.251Z,,26.5,,54,,,
2017-12-26T05:51:41.008Z,,26.6,,54,,64.9,
2017-12-26T05:51:51.007Z,,26.6,,54,,,30
2017-12-26T05:52:01.005Z,,26.7,,54,,64.9,29
2017-12-26T05:52:11.005Z,,26.7,,54,,65.1,29
2017-12-26T05:52:21.009Z,,26.8,,54,,,
2017-12-26T05:52:31.010Z,,26.9,,54,,,30
2017-12-26T05:52:41.008Z,,26.9,,54,,65.2,
2017-12-26T05:52:51.006Z,,27.1,,54,,,29
2017-12-26T05:53:01.009Z,,27.1,,54,,65.3,30
2017-12-26T05:53:11.014Z,,27.2,,54,,,29
2017-12-26T05:53:21.005Z,,27.3,,54,,,30
2017-12-26T05:53:31.005Z,,27.3,,54,,65.4,
2017-12-26T05:53:41.008Z,,27.4,,54,,,
2017-12-26T05:53:51.006Z,,27.4,,54,,,29
2017-12-26T05:54:01.005Z,,27.5,,54,,65.5,
2017-12-26T05:54:11.009Z,,27.7,,54,,,
2017-12-26T05:54:21.005Z,,27.7,,54,,,30
2017-12-26T05:54:31.005Z,,27.8,,54,,65.6,29
2017-12-26T05:54:41.008Z,,27.8,,54,,,
2017-12-26T05:54:51.005Z,,27.9,,54,,,30
2017-12-26T05:55:01.005Z,,27.9,,54,,65.8,
2017-12-26T05:55:16.115Z,,28,,54,,,29
2017-12-26T05:55:21.009Z,,28,,54,,,
2017-12-26T05:55:31.005Z,,28.1,,54,,65.9,30
2017-12-26T05:55:41.019Z,,28.1,,54,,,29
2017-12-26T05:55:51.006Z,1,28.3,,54,0,64.6,0
2017-12-26T05:56:01.006Z,,28.4,,54,,62.6,
2017-12-26T05:56:11.010Z,,28.4,,54,,61.5,
2017-12-26T05:56:21.008Z,,28.5,,54,,60.9,
2017-12-26T05:56:31.007Z,,28.5,,54,,,
2017-12-26T05:56:41.006Z,,28.6,,54,,60.8,
2017-12-26T05:56:51.005Z,,28.6,,54,,60.6,
2017-12-26T05:57:01.006Z,,28.7,,54,,60.5,
2017-12-26T05:57:11.245Z,,28.7,,54,,60.2,
2017-12-26T05:57:21.008Z,,28.9,,54,,60.1,
2017-12-26T05:57:31.006Z,,28.9,,54,,59.9,
2017-12-26T05:57:41.006Z,,29,,54,,59.6,
2017-12-26T05:57:51.006Z,,29,,54,,59.4,
2017-12-26T05:58:01.006Z,,29.1,,54,,59,
2017-12-26T05:58:11.007Z,,29.1,,54,,58.8,
2017-12-26T05:58:21.006Z,,29.2,,54,,58.5,
2017-12-26T05:58:31.241Z,,29.2,,54,,58.2,
2017-12-26T05:58:41.007Z,,29.3,,54,,57.9,
2017-12-26T05:58:51.006Z,,29.3,,54,,57.7,
2017-12-26T05:59:01.008Z,,29.3,,54,,57.4,
2017-12-26T05:59:11.013Z,,29.5,,54,,57.2,
2017-12-26T05:59:21.012Z,,29.5,,54,,56.9,
2017-12-26T05:59:31.006Z,,29.6,,54,,56.7,
2017-12-26T05:59:41.006Z,,29.6,,54,,56.5,
2017-12-26T05:59:51.006Z,,29.6,,54,,56.3,
2017-12-26T06:00:01.006Z,,29.6,,54,,56.1,
2017-12-26T06:00:11.006Z,1,29.7,,54,0,56,44
2017-12-26T06:00:21.007Z,,29.7,,54,,60,35
2017-12-26T06:00:31.012Z,,29.8,,54,,60.4,30
2017-12-26T06:00:41.006Z,,29.8,,54,,60.1,29
2017-12-26T06:00:51.235Z,,29.8,,54,,59.9,30
2017-12-26T06:01:01.006Z,,30,,54,,59.8,29
2017-12-26T06:01:11.231Z,,30,,54,,,30
2017-12-26T06:01:21.006Z,,30,,54,,59.9,
2017-12-26T06:01:31.006Z,,30.1,,54,,,
2017-12-26T06:01:41.006Z,,30.1,,54,,,
2017-12-26T06:01:51.013Z,,30.1,,54,,60,29
2017-12-26T06:02:01.006Z,,30.2,,54,,,30
2017-12-26T06:02:11.006Z,,30.2,,54,,60.2,
2017-12-26T06:02:21.006Z,,30.2,,54,,60.4,31
2017-12-26T06:02:31.006Z,,30.2,,54,,60.6,
2017-12-26T06:02:41.006Z,,30.3,,54,,60.8,
2017-12-26T06:02:51.006Z,,30.3,,54,,61.1,
2017-12-26T06:03:01.006Z,,30.3,,54,,61.2,
2017-12-26T06:03:11.241Z,,30.3,,54,,61.3,
2017-12-26T06:03:21.006Z,,30.4,,54,,61.4,
2017-12-26T06:03:31.009Z,,30.4,,54,,61.5,
2017-12-26T06:03:41.006Z,,30.4,,54,,,
2017-12-26T06:03:51.006Z,,30.6,,54,,61.6,
2017-12-26T06:04:01.006Z,,30.6,,54,,,
2017-12-26T06:04:11.006Z,,30.6,,54,,61.8,
2017-12-26T06:04:21.006Z,,30.6,,54,,61.9,
2017-12-26T06:04:31.006Z,,30.7,,54,,62,
2017-12-26T06:04:41.008Z,,30.7,,54,,,
2017-12-26T06:04:51.012Z,,30.7,,54,,62.1,30
2017-12-26T06:05:01.006Z,,30.8,,54,,,
2017-12-26T06:05:11.007Z,,30.8,,54,,,
2017-12-26T06:05:21.007Z,,30.8,,54,,62.2,29
2017-12-26T06:05:31.007Z,,30.8,,54,,62.4,30
2017-12-26T06:05:41.007Z,,30.9,,54,,,
2017-12-26T06:05:51.007Z,,30.9,,54,,62.5,29
2017-12-26T06:06:01.007Z,,30.9,,54,,62.6,
2017-12-26T06:06:11.010Z,,31,,54,,62.7,
2017-12-26T06:06:21.007Z,,31,,54,,,
2017-12-26T06:06:31.007Z,,31,,54,,62.8,30
2017-12-26T06:06:41.007Z,,31,,54,,62.9,
2017-12-26T06:06:51.007Z,,31.2,,54,,63.1,
2017-12-26T06:07:01.006Z,,31.2,,54,,,29
2017-12-26T06:07:11.007Z,,31.2,,54,,,
2017-12-26T06:07:21.007Z,,31.3,,54,,63.2,30
2017-12-26T06:07:31.007Z,,31.3,,54,,63.3,29
2017-12-26T06:07:41.007Z,,31.3,,54,,,30
2017-12-26T06:07:51.007Z,,31.3,,54,,63.4,29
2017-12-26T06:08:01.007Z,,31.4,,54,,,
2017-12-26T06:08:11.007Z,,31.4,,54,,63.5,
2017-12-26T06:08:21.007Z,,31.4,,54,,,
2017-12-26T06:08:31.008Z,,31.4,,54,,63.6,30
2017-12-26T06:08:41.007Z,,31.5,,54,,,
2017-12-26T06:08:51.010Z,,31.5,,54,,63.8,
2017-12-26T06:09:01.007Z,,31.5,,54,,63.9,29
2017-12-26T06:09:11.007Z,,31.5,,54,,,
2017-12-26T06:09:21.007Z,,31.6,,54,,64,29
2017-12-26T06:09:31.029Z,,31.6,,54,,,30
2017-12-26T06:09:41.012Z,,31.6,,54,,64.1,29
2017-12-26T06:09:51.007Z,,31.8,,54,,,
2017-12-26T06:10:01.007Z,,31.8,,54,,64.2,
2017-12-26T06:10:11.015Z,,31.8,,54,,,30
2017-12-26T06:10:21.010Z,,31.8,,54,,64.4,29
2017-12-26T06:10:31.022Z,,31.9,,54,,,
2017-12-26T06:10:41.009Z,,31.9,,54,,64.5,
2017-12-26T06:10:51.011Z,,31.9,,54,,,30
2017-12-26T06:11:06.100Z,,31.9,,54,,64.6,29
2017-12-26T06:11:11.007Z,,32,,54,,,30
2017-12-26T06:11:21.008Z,,32,,54,,64.7,
2017-12-26T06:11:31.007Z,,32,,54,,,29
2017-12-26T06:11:41.009Z,,32.1,,54,,64.8,
2017-12-26T06:11:51.008Z,,32.1,,54,,,29
2017-12-26T06:12:01.008Z,,32.1,,54,,64.9,
2017-12-26T06:12:11.007Z,,32.1,,54,,,
2017-12-26T06:12:21.010Z,,32.1,,54,,65.1,30
2017-12-26T06:12:31.008Z,,32.2,,54,,,
2017-12-26T06:12:41.008Z,,32.2,,54,,,29
2017-12-26T06:12:51.008Z,,32.2,,54,,65.2,
2017-12-26T06:13:01.015Z,,32.2,,54,,,
2017-12-26T06:13:11.008Z,,32.3,,54,,65.3,
2017-12-26T06:13:21.010Z,,32.3,,54,,,30
2017-12-26T06:13:31.008Z,,32.3,,54,,65.4,
2017-12-26T06:13:41.008Z,,32.4,,54,,,29
2017-12-26T06:13:51.009Z,,32.4,,54,,65.5,
2017-12-26T06:14:01.008Z,,32.4,,54,,,30
2017-12-26T06:14:11.011Z,,32.4,,54,,,
2017-12-26T06:14:21.007Z,,32.5,,54,,65.6,29
2017-12-26T06:14:31.009Z,,32.5,,54,,,30
2017-12-26T06:14:41.008Z,,32.5,,54,,65.8,29
2017-12-26T06:14:51.009Z,,32.5,,54,,,
2017-12-26T06:15:01.008Z,,32.5,,54,,65.9,30
2017-12-26T06:15:11.008Z,,32.6,,54,,,
2017-12-26T06:15:21.010Z,1,32.6,,54,0,64.9,0
2017-12-26T06:15:31.008Z,,32.6,,54,,61.9,
2017-12-26T06:15:41.008Z,,32.6,,54,,61.3,
2017-12-26T06:15:51.008Z,,32.7,,54,,60.8,
2017-12-26T06:16:01.008Z,,32.7,,54,,60.6,
2017-12-26T06:16:11.008Z,,32.7,,54,,60.5,
2017-12-26T06:16:21.009Z,,32.7,,54,,,
2017-12-26T06:16:31.008Z,,32.7,,54,,,
2017-12-26T06:16:41.008Z,,32.8,,54,,60.4,
2017-12-26T06:16:51.009Z,,32.8,,54,,60.2,
2017-12-26T06:17:01.009Z,,32.8,,54,,59.9,
2017-12-26T06:17:11.008Z,,32.8,,54,,59.8,
2017-12-26T06:17:21.009Z,,32.9,,54,,59.5,
2017-12-26T06:17:31.010Z,,32.9,,54,,59.1,
2017-12-26T06:17:41.009Z,,32.9,,54,,58.8,
2017-12-26T06:17:51.008Z,,32.9,,54,,58.5,
2017-12-26T06:18:01.008Z,,32.9,,54,,58.3,
2017-12-26T06:18:11.011Z,,32.9,,54,,58.1,
2017-12-26T06:18:21.008Z,,33.1,,54,,57.8,
2017-12-26T06:18:31.010Z,,33.1,,54,,57.6,
2017-12-26T06:18:41.010Z,,33.1,,54,,57.4,
2017-12-26T06:18:51.010Z,1,33.1,62,54,0,57.2,0
2017-12-26T06:19:01.008Z,,33.1,,54,,57,
2017-12-26T06:19:11.009Z,,33.1,,54,,56.8,
2017-12-26T06:19:21.009Z,,33.1,,54,,56.6,
2017-12-26T06:19:31.008Z,,33.2,,54,,56.4,
2017-12-26T06:19:41.011Z,,33.2,,54,,56.2,
2017-12-26T06:19:51.012Z,,33.2,,54,,56,
2017-12-26T06:20:01.008Z,1,33.2,,54,0,58.4,42
2017-12-26T06:20:11.012Z,,33.2,,54,,61.2,31
2017-12-26T06:20:21.013Z,,33.2,,54,,61.5,29
2017-12-26T06:20:31.011Z,,33.2,,54,,,30
2017-12-26T06:20:41.009Z,,33.2,,54,,61.4,29
2017-12-26T06:20:51.012Z,,33.2,,54,,,30
2017-12-26T06:21:01.009Z,,33.2,,54,,61.3,29
2017-12-26T06:21:11.009Z,,33.2,,54,,61.2,30
2017-12-26T06:21:21.011Z,,33.2,,54,,61.1,29
2017-12-26T06:21:31.013Z,,33.3,,54,,61.1,29
2017-12-26T06:21:41.009Z,,33.3,,54,,,30
2017-12-26T06:21:51.013Z,,33.3,,54,,61.3,29
2017-12-26T06:22:01.011Z,,33.3,,54,,61.5,
2017-12-26T06:22:11.009Z,,33.3,,54,,61.8,30
2017-12-26T06:22:21.008Z,,33.3,,54,,62.1,29
2017-12-26T06:22:31.009Z,,33.3,,54,,62.5,
2017-12-26T06:22:41.009Z,,33.3,,54,,62.7,30
2017-12-26T06:22:51.014Z,,33.3,,54,,63.1,30
2017-12-26T06:23:01.009Z,,33.3,,54,,,29
2017-12-26T06:23:11.009Z,,33.4,,54,,63.3,
2017-12-26T06:23:21.010Z,,33.3,,54,,,
2017-12-26T06:23:31.009Z,,33.4,,54,,63.4,
2017-12-26T06:23:41.008Z,,33.4,,54,,,
2017-12-26T06:23:51.009Z,,33.4,,54,,63.5,30
2017-12-26T06:24:01.010Z,,33.4,,54,,63.8,
2017-12-26T06:24:11.014Z,,33.4,,54,,64,29
2017-12-26T06:24:21.010Z,,33.4,,54,,64.1,30
2017-12-26T06:24:31.012Z,,33.4,,54,,64.4,
2017-12-26T06:24:41.011Z,,33.4,,54,,64.5,
2017-12-26T06:24:51.009Z,,33.4,,54,,64.6,29
2017-12-26T06:25:01.010Z,,33.4,,54,,64.7,30
2017-12-26T06:25:11.015Z,,33.5,,54,,64.9,29
2017-12-26T06:25:21.009Z,,33.5,,54,,65.1,29
2017-12-26T06:25:31.010Z,,33.5,,54,,65.2,
2017-12-26T06:25:41.010Z,,33.5,,54,,65.4,
2017-12-26T06:25:51.016Z,,33.5,,54,,65.5,
2017-12-26T06:26:01.014Z,,33.5,,54,,65.6,30
2017-12-26T06:26:11.009Z,,33.5,,54,,65.8,29
2017-12-26T06:26:21.010Z,,33.5,,54,,66,
2017-12-26T06:26:31.009Z,1,33.5,,54,0,62.7,0
2017-12-26T06:26:41.009Z,,33.6,,54,,60.9,
2017-12-26T06:26:51.010Z,,33.6,,54,,60,
2017-12-26T06:27:01.009Z,,33.6,,54,,59.8,
2017-12-26T06:27:11.009Z,,33.6,,54,,59.6,
2017-12-26T06:27:21.013Z,,33.6,,54,,,
2017-12-26T06:27:31.010Z,,33.6,,54,,,
2017-12-26T06:27:41.012Z,,33.6,,54,,59.7,
2017-12-26T06:27:51.187Z,,33.6,,54,,59.8,
2017-12-26T06:28:01.010Z,,33.6,,54,,,
2017-12-26T06:28:11.011Z,,33.7,,54,,59.7,
2017-12-26T06:28:21.010Z,,33.7,,54,,59.5,
2017-12-26T06:28:31.010Z,,33.7,,54,,59.3,
2017-12-26T06:28:41.009Z,,33.7,,54,,58.9,
2017-12-26T06:28:51.011Z,,33.7,,54,,58.6,
2017-12-26T06:29:01.009Z,,33.7,,54,,58.3,
2017-12-26T06:29:11.010Z,,33.7,,54,,57.9,
2017-12-26T06:29:21.010Z,,33.7,,54,,57.7,
2017-12-26T06:29:31.012Z,,33.7,,54,,57.3,
2017-12-26T06:29:41.010Z,,33.7,,54,,57.2,
2017-12-26T06:29:51.010Z,,33.7,,54,,57,
2017-12-26T06:30:01.009Z,,33.7,,54,,56.9,
2017-12-26T06:30:11.010Z,,33.7,,54,,56.7,
2017-12-26T06:30:21.010Z,,33.8,,54,,56.6,
2017-12-26T06:30:31.012Z,,33.8,,54,,56.4,
2017-12-26T06:30:41.012Z,,33.8,,54,,56.2,
2017-12-26T06:30:51.011Z,,33.8,,54,,56,
2017-12-26T06:31:01.010Z,1,33.8,,54,0,57.1,44
2017-12-26T06:31:11.010Z,,33.8,,54,,61.2,34
2017-12-26T06:31:21.010Z,,33.8,,54,,61.9,29
2017-12-26T06:31:31.010Z,,33.8,,54,,,
2017-12-26T06:31:41.010Z,,33.8,,54,,,30
2017-12-26T06:31:51.010Z,,33.8,,54,,61.8,29
2017-12-26T06:32:01.010Z,,33.8,,54,,,30
2017-12-26T06:32:11.012Z,,33.8,,54,,61.6,29
2017-12-26T06:32:21.015Z,,33.8,,54,,61.5,
2017-12-26T06:32:31.010Z,,33.8,,54,,61.4,30
2017-12-26T06:32:41.010Z,,33.8,,54,,,29
2017-12-26T06:32:51.010Z,,33.8,,54,,61.6,30
2017-12-26T06:33:01.011Z,,33.8,,54,,61.9,29
2017-12-26T06:33:11.010Z,,33.8,,54,,62.1,30
2017-12-26T06:33:21.014Z,,33.8,,54,,62.4,29
2017-12-26T06:33:31.010Z,,33.8,,54,,62.7,30
2017-12-26T06:33:41.021Z,,33.8,,54,,63.1,29
2017-12-26T06:33:51.010Z,,33.8,,54,,63.4,30
2017-12-26T06:34:01.012Z,,33.8,,54,,63.5,
2017-12-26T06:34:11.010Z,,33.8,,54,,63.8,
2017-12-26T06:34:21.010Z,,33.8,,54,,,
2017-12-26T06:34:31.010Z,,33.8,,54,,63.9,29
2017-12-26T06:34:41.010Z,,33.8,,54,,64,30
2017-12-26T06:34:51.010Z,,33.8,,54,,64.1,
2017-12-26T06:35:01.010Z,,33.8,,54,,64.2,29
2017-12-26T06:35:11.011Z,,33.9,,54,,64.4,
2017-12-26T06:35:21.010Z,,33.9,,54,,64.5,30
2017-12-26T06:35:31.011Z,,33.9,,54,,64.6,
2017-12-26T06:35:41.011Z,,33.9,,54,,64.8,29
2017-12-26T06:35:51.014Z,,33.9,,54,,65.1,30
2017-12-26T06:36:01.175Z,,33.9,,54,,65.2,
2017-12-26T06:36:11.010Z,,33.9,,54,,65.3,29
2017-12-26T06:36:21.010Z,,33.9,,54,,65.5,30
2017-12-26T06:36:31.010Z,,33.9,,54,,65.6,29
2017-12-26T06:36:41.010Z,,33.9,,54,,65.8,
2017-12-26T06:36:51.011Z,1,33.9,,54,0,64.9,0
2017-12-26T06:37:01.014Z,,33.9,,54,,61.8,
2017-12-26T06:37:11.167Z,,33.9,,54,,60.6,
2017-12-26T06:37:21.015Z,,34,,54,,59.9,
2017-12-26T06:37:31.011Z,,34,,54,,59.6,
2017-12-26T06:37:41.011Z,,34,,54,,59.5,
2017-12-26T06:37:51.013Z,,34,,54,,,
2017-12-26T06:38:01.012Z,,34,,54,,,
2017-12-26T06:38:11.011Z,,34,,54,,59.6,
2017-12-26T06:38:21.011Z,,34,,54,,,
2017-12-26T06:38:31.011Z,,34,,54,,59.7,
2017-12-26T06:38:41.011Z,,34,,54,,59.6,
2017-12-26T06:38:51.011Z,,34,,54,,59.3,
2017-12-26T06:39:01.012Z,,34,,54,,58.9,
2017-12-26T06:39:11.011Z,,34,,54,,58.7,
2017-12-26T06:39:21.015Z,,34,,54,,58.4,
2017-12-26T06:39:31.011Z,,34,,54,,58.1,
2017-12-26T06:39:41.011Z,,34.1,,54,,57.7,
2017-12-26T06:39:51.011Z,,34,,54,,57.4,
2017-12-26T06:40:01.011Z,,34.1,,54,,57.2,
2017-12-26T06:40:11.011Z,,34.1,,54,,57,
2017-12-26T06:40:21.014Z,,34.1,,54,,56.8,
2017-12-26T06:40:31.012Z,,34.1,,54,,56.7,
2017-12-26T06:40:41.012Z,,34.1,,54,,56.6,
2017-12-26T06:40:51.015Z,,34.1,,54,,56.4,
2017-12-26T06:41:01.011Z,,34.1,,54,,56.3,
2017-12-26T06:41:11.011Z,,34.1,,54,,56.1,
2017-12-26T06:41:21.012Z,1,34.1,,54,0,56.1,45
2017-12-26T06:41:31.012Z,,34.1,,54,,61.2,34
2017-12-26T06:41:41.022Z,,34.1,,54,,61.9,29
2017-12-26T06:41:51.012Z,,34.1,,54,,62,30
2017-12-26T06:42:01.011Z,,34.1,,54,,,
2017-12-26T06:42:11.011Z,,34.1,,54,,61.9,29
2017-12-26T06:42:21.011Z,,34.1,,54,,,
2017-12-26T06:42:31.016Z,,34.1,,54,,61.6,30
2017-12-26T06:42:41.013Z,,34.1,,54,,61.5,29
2017-12-26T06:42:51.015Z,,34.1,,54,,61.4,30
2017-12-26T06:43:01.011Z,,34.1,,54,,61.5,29
2017-12-26T06:43:11.019Z,,34.1,,54,,61.6,
2017-12-26T06:43:21.013Z,,34.1,,54,,61.9,
2017-12-26T06:43:31.011Z,,34.1,,54,,62.1,
2017-12-26T06:43:41.011Z,,34.1,,54,,62.4,30
2017-12-26T06:43:51.012Z,,34.1,,54,,62.7,29
2017-12-26T06:44:01.013Z,,34.1,,54,,63.1,30
2017-12-26T06:44:11.012Z,,34.1,,54,,63.4,29
2017-12-26T06:44:21.012Z,,34.1,,54,,63.6,
2017-12-26T06:44:31.014Z,,34.1,,54,,63.8,
2017-12-26T06:44:41.014Z,,34.1,,54,,64,29
2017-12-26T06:44:51.014Z,,34.1,,54,,,
2017-12-26T06:45:01.011Z,,34.1,,54,,64.1,
2017-12-26T06:45:11.014Z,,34.1,,54,,64.2,
2017-12-26T06:45:21.012Z,,34.1,,54,,64.4,
2017-12-26T06:45:31.014Z,,34.1,,54,,64.5,
2017-12-26T06:45:41.012Z,,34.1,,54,,64.6,30
2017-12-26T06:45:51.014Z,,34.1,,54,,64.7,29
2017-12-26T06:46:01.013Z,,34.1,,54,,64.8,30
2017-12-26T06:46:11.015Z,,34.1,,54,,65.1,29
2017-12-26T06:46:21.015Z,,34.1,,54,,65.2,
2017-12-26T06:46:31.015Z,,34.1,,54,,65.3,
2017-12-26T06:46:41.014Z,,34.2,,54,,65.5,
2017-12-26T06:46:51.012Z,,34.2,,54,,65.6,
2017-12-26T06:47:01.016Z,,34.2,,54,,65.9,30
2017-12-26T06:47:11.016Z,1,34.2,,54,0,64.7,0
2017-12-26T06:47:21.016Z,,34.2,,54,,61.9,
2017-12-26T06:47:31.016Z,,34.2,,54,,60.4,
2017-12-26T06:47:41.016Z,,34.2,,54,,59.7,
2017-12-26T06:47:51.024Z,,34.2,,54,,59.4,
2017-12-26T06:48:01.017Z,,34.2,,54,,59.1,
2017-12-26T06:48:11.012Z,,34.2,,54,,,
2017-12-26T06:48:21.016Z,,34.2,,54,,,
2017-12-26T06:48:31.205Z,,34.2,,54,,,
2017-12-26T06:48:41.013Z,,34.2,,54,,,
2017-12-26T06:48:51.012Z,,34.2,,54,,,
2017-12-26T06:49:01.017Z,,34.3,,54,,58.9,
2017-12-26T06:49:11.012Z,,34.3,,54,,58.7,
2017-12-26T06:49:21.016Z,,34.3,,54,,58.4,
2017-12-26T06:49:31.016Z,,34.3,,54,,58.2,
2017-12-26T06:49:41.017Z,,34.3,,54,,57.8,
2017-12-26T06:49:51.013Z,,34.3,,54,,57.3,
2017-12-26T06:50:01.018Z,,34.3,,54,,56.9,
2017-12-26T06:50:11.012Z,,34.3,,54,,56.6,
2017-12-26T06:50:21.013Z,,34.3,,54,,56.3,
2017-12-26T06:50:31.017Z,,34.3,,54,,56,
2017-12-26T06:50:41.013Z,1,34.3,,54,0,58.2,42
2017-12-26T06:50:51.014Z,,34.3,,54,,61.5,31
2017-12-26T06:51:01.013Z,,34.3,,54,,61.8,29
2017-12-26T06:51:11.017Z,,34.3,,54,,,
2017-12-26T06:51:21.014Z,,34.3,,54,,,
2017-12-26T06:51:31.015Z,,34.3,,54,,61.6,30
2017-12-26T06:51:41.012Z,,34.3,,54,,61.4,
2017-12-26T06:51:51.013Z,,34.3,,54,,61.2,29
2017-12-26T06:52:01.022Z,,34.3,,54,,60.9,30
2017-12-26T06:52:11.014Z,,34.3,,54,,60.8,
2017-12-26T06:52:21.013Z,,34.3,,54,,60.7,
2017-12-26T06:52:31.013Z,,34.3,,54,,60.8,
2017-12-26T06:52:41.016Z,,34.3,,54,,61.1,
2017-12-26T06:52:51.016Z,,34.3,,54,,61.2,
2017-12-26T06:53:01.013Z,,34.3,,54,,61.3,
2017-12-26T06:53:11.241Z,,34.3,,54,,61.6,
2017-12-26T06:53:21.013Z,,34.3,,54,,61.9,
2017-12-26T06:53:31.013Z,,34.3,,54,,62.1,29
2017-12-26T06:53:41.013Z,,34.3,,54,,62.2,
2017-12-26T06:53:51.014Z,,34.3,,54,,,30
2017-12-26T06:54:01.013Z,,34.3,,54,,62.4,29
2017-12-26T06:54:11.013Z,,34.3,,54,,,30
2017-12-26T06:54:21.014Z,,34.3,,54,,,29
2017-12-26T06:54:31.013Z,,34.3,,54,,62.5,
2017-12-26T06:54:41.013Z,,34.3,,54,,,
2017-12-26T06:54:51.018Z,,34.3,,54,,,30
2017-12-26T06:55:01.013Z,,34.3,,54,,62.6,
2017-12-26T06:55:11.017Z,,34.3,,54,,62.7,
2017-12-26T06:55:21.013Z,,34.3,,54,,,
2017-12-26T06:55:31.013Z,,34.3,,54,,62.8,
2017-12-26T06:55:41.014Z,,34.3,,54,,63.1,29
2017-12-26T06:55:51.013Z,,34.3,,54,,63.2,30
2017-12-26T06:56:01.014Z,,34.3,,54,,,29
2017-12-26T06:56:11.013Z,,34.3,,54,,63.3,
2017-12-26T06:56:21.018Z,,34.3,,54,,63.4,30
2017-12-26T06:56:31.013Z,,34.3,,54,,63.5,29
2017-12-26T06:56:41.014Z,,34.3,,54,,63.6,30
2017-12-26T06:56:51.015Z,,34.3,,54,,,
2017-12-26T06:57:01.014Z,,34.3,,54,,63.8,
2017-12-26T06:57:11.014Z,,34.3,,54,,63.9,29
2017-12-26T06:57:21.014Z,,34.3,,54,,64,29
2017-12-26T06:57:31.014Z,,34.3,,54,,,
2017-12-26T06:57:41.022Z,,34.4,,54,,64.1,30
2017-12-26T06:57:51.014Z,,34.3,,54,,64.2,
2017-12-26T06:58:01.014Z,,34.4,,54,,64.4,29
2017-12-26T06:58:11.013Z,,34.4,,54,,64.5,30
2017-12-26T06:58:21.014Z,,34.4,,54,,,
2017-12-26T06:58:31.014Z,,34.4,,54,,64.6,
2017-12-26T06:58:41.014Z,,34.4,,54,,64.7,29
2017-12-26T06:58:51.015Z,,34.4,,54,,64.8,
2017-12-26T06:59:01.014Z,,34.4,,54,,64.9,30
2017-12-26T06:59:11.014Z,,34.4,,54,,65.1,30
2017-12-26T06:59:21.016Z,,34.4,,54,,65.2,29
2017-12-26T06:59:31.016Z,,34.4,,54,,,30
2017-12-26T06:59:41.014Z,,34.4,,54,,65.3,29
2017-12-26T06:59:51.014Z,,34.4,,54,,65.4,30
2017-12-26T07:00:01.014Z,,34.4,,54,,65.5,
2017-12-26T07:00:11.013Z,,34.4,,54,,65.6,29
2017-12-26T07:00:21.019Z,,34.5,,54,,,
2017-12-26T07:00:31.014Z,,34.5,,54,,65.8,30
2017-12-26T07:00:41.015Z,,34.5,,54,,65.9,
2017-12-26T07:00:51.015Z,1,34.5,,54,0,63.6,0
2017-12-26T07:01:01.014Z,,34.5,,54,,61.4,
2017-12-26T07:01:11.014Z,,34.5,,54,,59.9,
2017-12-26T07:01:21.014Z,,34.5,,54,,59.6,
2017-12-26T07:01:31.014Z,,34.5,,54,,59.3,
2017-12-26T07:01:41.016Z,,34.5,,54,,59.1,
2017-12-26T07:01:51.014Z,,34.5,,54,,,
2017-12-26T07:02:01.016Z,,34.5,,54,,,
2017-12-26T07:02:11.018Z,,34.5,,54,,,
